frames,explained_variance,PMM:episode_rewards,grad_norm,advantage_norm,approx_kl_divergence,policy_loss,episode_length,clip_fraction,policy_entropy,value_loss,P01:episode_rewards,fps,P09:episode_rewards,epoch_idx
2252800,-1.080334186553955e-08,208.25,0.055470319537982135,15.968717741966248,0.0022030708174611393,-0.0014723822532687336,342.92,0.2553466796875,1.771512322127819,0.010547784508162295,50.0,456,477.5000000000002,220
2263040,-1.4901161193847656e-08,222.25,0.05423152438004358,15.968717539310456,0.0017992878457590677,-0.0008681987470481545,352.42,0.19755859375,1.7825825303792953,0.009347376291407273,50.0,456,502.5000000000002,221
2273280,2.0861625671386717e-08,208.75,0.054469763570245286,15.968717312812805,0.0021444621755009052,-0.0010294005191099132,348.09,0.232275390625,1.7804012715816497,0.008158168634599861,47.50000000000001,456,477.5000000000002,222
2283520,-2.2351741790771484e-08,181.75,0.05459278632787647,15.96871652007103,0.00242245543627746,-0.0012704358952760231,340.95,0.2845458984375,1.7777627497911452,0.007245624069355472,25.0,456,475.0,223
2293760,-3.3527612686157227e-09,136.25,0.0511409146054719,15.968717551231384,0.0021959785235026175,-0.0015326618391554802,325.82,0.266357421875,1.7845143377780914,0.007844371650389804,25.0,456,252.50000000000023,224
2304000,1.080334186553955e-08,128.75,0.05352553305691493,15.968717658519745,0.002342918059872545,-0.001328406302491203,321.97,0.2492431640625,1.7640300951898098,0.007727709095888713,25.0,456,252.50000000000023,225
2314240,-5.960464477539063e-09,137.5,0.05398123012323212,15.968717807531357,0.002266652594147445,-0.0012565675129735609,323.0,0.2592529296875,1.7761991500854493,0.008625539161153028,25.0,456,277.5000000000002,226
2324480,-1.2665987014770507e-08,141.25,0.05306316311338362,15.968717807531357,0.0018685420493056882,-0.0011144274558319012,323.43,0.218310546875,1.7777684047818183,0.008691175473813928,25.0,455,302.5000000000002,227
2334720,-2.1979212760925294e-08,157.5,0.05189478135816651,15.968717628717423,0.002395471298109442,-0.001822331019138801,329.58,0.295703125,1.7805172599852086,0.008972403758161818,25.0,455,352.5000000000002,228
2344960,-3.725290298461914e-09,155.25,0.053443682063333595,15.968717777729035,0.0018242340723986672,-0.0012244047087733635,329.57,0.2161376953125,1.7701806023716926,0.009684455460774188,25.0,455,302.5000000000002,229
2355200,-3.650784492492676e-08,171.5,0.05560897139641099,15.968717682361603,0.0017392403410838142,-0.001139312693703687,332.47,0.2059326171875,1.77673012688756,0.009791405174564716,25.0,455,327.5000000000002,230
2365440,7.450580596923829e-10,172.0,0.054542924111945126,15.96871766448021,0.0020767469653378613,-0.001813399152342754,328.86,0.2557373046875,1.7810661606490612,0.009775720641641783,50.0,455,325.0,231
2375680,-1.3783574104309083e-08,206.0,0.058921811286583047,15.968717634677887,0.001901745078851036,-0.0011820699684903957,346.29,0.2376220703125,1.7758188538253308,0.0108397189189418,50.0,455,502.5000000000002,232
2385920,5.215406417846679e-09,198.75,0.054129437412329826,15.968717509508133,0.0022378738275165232,-0.0020075320288015066,345.1,0.3098388671875,1.782409605383873,0.007859692302372424,25.0,455,525.0,233
2396160,-1.0058283805847169e-08,193.5,0.05003803353056642,15.968717056512833,0.0015385064080362554,-0.0011793025780207245,347.84,0.1866455078125,1.7688436284661293,0.007546874796651082,25.0,455,525.0,234
2406400,5.960464477539063e-09,174.0,0.05091025469531775,15.968717479705811,0.0017577389558994128,-0.001358224944488029,339.98,0.2083251953125,1.7564346961677075,0.010256585104616533,25.0,455,402.5000000000002,235
2416640,-4.470348358154297e-09,162.5,0.05200275427697122,15.968715661764145,0.002034908600376184,-0.001578521313422243,338.68,0.255615234375,1.770043384283781,0.008034430552999083,25.0,455,300.0,236
2426880,4.470348358154297e-09,146.0,0.050189077522228606,15.968714207410812,0.0025126455558961425,-0.001741898928230512,329.08,0.29453125,1.774693065136671,0.006248923125326655,25.0,455,300.0,237
2437120,2.3469328880310058e-08,148.5,0.05336609653660738,15.968717288970947,0.0021717638890322633,-0.001358879431791138,323.66,0.2708251953125,1.7652657091617585,0.009191833501608926,25.0,455,302.5000000000002,238
2447360,-1.30385160446167e-08,151.25,0.0518959183206064,15.968717521429062,0.0017164460396486448,-0.0010412155948870349,321.98,0.2114990234375,1.7796951957046985,0.008363693440969655,25.0,455,377.5000000000002,239
2457600,-3.725290298461914e-09,172.0,0.05388035630638939,15.96871777176857,0.0018314829021392142,-0.0007407696302834665,330.47,0.2221923828125,1.7818348817527294,0.008550541762815556,25.0,455,427.5000000000002,240
2467840,1.0430812835693359e-08,181.25,0.05568177739605122,15.96871725320816,0.0018605031367201264,-0.0012229416290210793,339.78,0.236083984375,1.780408474057913,0.009267805641843551,25.0,455,402.5000000000002,241
2478080,5.587935447692871e-09,184.5,0.0556430831368113,15.968717437982558,0.0021223035794264433,-0.001602231338256388,340.78,0.275634765625,1.7761850021779537,0.009012467234424549,25.0,454,400.0,242
2488320,5.215406417846679e-09,190.0,0.053670797807065115,15.968717753887177,0.00212084729503772,-0.0016875869649084052,343.7,0.256005859375,1.775973117351532,0.009760346349139581,47.50000000000001,454,402.5000000000002,243
2498560,2.16066837310791e-08,202.0,0.05321245299734072,15.968717986345291,0.0016788839224886943,-0.00104091341199819,343.06,0.2225341796875,1.779767819494009,0.010024464864181936,25.0,454,477.5000000000002,244
2508800,-1.2293457984924316e-08,194.25,0.05488090705216555,15.968648308515549,0.0020689932105369736,-0.001531970123960491,339.15,0.2791748046875,1.7733800619840623,0.008381546732528023,25.0,454,477.5000000000002,245
2519040,-1.0058283805847169e-08,170.25,0.049965377955181946,15.968714696168899,0.0021079666633283976,-0.0012152498995419592,327.92,0.2535400390625,1.7652918159961701,0.005677783050586527,25.0,454,452.50000000000017,246
2529280,-6.7055225372314455e-09,134.5,0.05460632865528042,15.968717616796493,0.0017697964846306036,-0.001157127405895153,322.68,0.231396484375,1.7837884798645973,0.009646280703054799,25.0,454,275.0,247
2539520,-1.9371509552001954e-08,138.25,0.05197476085189941,15.9687171459198,0.002075040700020736,-0.0014690742285893067,328.23,0.25927734375,1.7793370686471461,0.008569079136896108,25.0,454,275.0,248
2549760,-1.4901161193847657e-09,146.0,0.0532392653036437,15.968710297346115,0.002052904421135082,-0.0011415290045988513,331.01,0.26416015625,1.7739635050296783,0.006694247540087872,25.0,454,280.00000000000045,249
2560000,-1.3783574104309083e-08,175.75,0.0538446435032919,15.96871777176857,0.0014578106283408942,-0.0010852448394871317,334.91,0.186962890625,1.768155673891306,0.012041317529838124,25.0,454,402.5000000000002,250
2570240,1.899898052215576e-08,179.5,0.05507051150135719,15.968717181682587,0.002057255865409502,-0.0014374432470503963,334.13,0.249755859375,1.7717321068048477,0.010445681957389753,25.0,454,377.5000000000002,251
2580480,9.313225746154785e-09,217.25,0.05552074217187344,15.968717741966248,0.0017714987854844822,-0.0010166489020775771,342.08,0.2258056640625,1.7595319092273711,0.012695537095714826,50.0,454,500.0,252
2590720,4.470348358154297e-09,231.5,0.053970011063002,15.968717724084854,0.0020442972402861413,-0.0014858741727948655,347.32,0.2759765625,1.7801818266510963,0.00931466122110578,72.50000000000001,454,500.0,253
2600960,2.6077032089233397e-09,209.0,0.05425512457302819,15.96871783733368,0.0019415600743116102,-0.0014236444414564176,344.18,0.25458984375,1.7781716868281365,0.009620497761352454,50.0,454,425.0,254
2611200,-5.587935447692871e-09,173.25,0.04856632212963719,15.968716979026794,0.0023910876083533595,-0.0017643870058236643,335.38,0.2751708984375,1.7713851541280747,0.006498989994702243,25.0,454,375.0,255
2621440,4.097819328308106e-09,143.75,0.0532445495519285,15.968717312812805,0.0019023885027309006,-0.000969115512270946,333.56,0.233447265625,1.7780168071389197,0.00759593101831797,25.0,453,300.0,256
2631680,-1.30385160446167e-08,158.5,0.05636988371753816,15.968717795610427,0.0017957265500967879,-0.0014172992054227508,331.86,0.231103515625,1.7802306324243546,0.010614632334727503,25.0,453,305.00000000000045,257
2641920,1.862645149230957e-08,163.25,0.05323364177520693,15.968717533349992,0.002553246408206178,-0.0018287434621015563,331.81,0.3282470703125,1.7812321104109288,0.007684067006084661,25.0,453,430.0000000000004,258
2652160,-3.4645199775695803e-08,192.0,0.05213543235295202,15.968717646598815,0.0022799368945811693,-0.0016334402782376856,338.59,0.2637939453125,1.7712735839188098,0.010252355558714043,50.0,453,502.5000000000002,259
2662400,1.0430812835693359e-08,202.5,0.05604075348785942,15.968717867136002,0.001979266675490976,-0.0015274429228156806,342.57,0.245361328125,1.7708090469241142,0.009882846593973227,47.50000000000001,453,500.0,260
2672640,-9.313225746154785e-09,199.5,0.05568469395565724,15.968717592954636,0.0020580956046671872,-0.001285199726044084,339.35,0.2433837890625,1.7704877711832523,0.011227679483454267,47.50000000000001,453,452.50000000000017,261
2682880,1.862645149230957e-09,182.0,0.0519654167660323,15.968717676401138,0.0016036184659810715,-0.0011809755269496236,336.85,0.2173583984375,1.7849324718117714,0.00870224036596028,50.0,453,325.0,262
2693120,-1.0430812835693359e-08,168.5,0.05337810736436273,15.968717747926712,0.0018527961655564694,-0.0011031074511265615,335.99,0.2168212890625,1.7717516496777534,0.008387799082629498,25.0,453,325.0,263
2703360,3.7252902984619143e-10,167.0,0.052892862820558426,15.968694132566451,0.0018784342620392636,-0.0008220643525419291,332.9,0.24912109375,1.7755796045064927,0.007850748678536235,25.0,453,402.5000000000002,264
2713600,5.960464477539063e-09,159.5,0.048738114406381726,15.96871526837349,0.0017239350062055792,-0.001242257360718213,330.54,0.235009765625,1.7863877423107624,0.006796871113314751,25.0,453,450.0,265
2723840,-3.725290298461914e-09,161.0,0.05078785094961946,15.968717867136002,0.0018246402745717206,-0.0014484830146102468,331.06,0.2318115234375,1.7826114185154438,0.010143791279369907,25.0,453,450.0,266
2734080,7.82310962677002e-09,162.5,0.05487221632363859,15.968717509508133,0.002027068852140701,-0.001366180552940932,330.9,0.274072265625,1.7814481995999814,0.008885153736628126,47.50000000000001,453,332.5000000000006,267
2744320,7.450580596923828e-09,174.75,0.05504030152556211,15.968717271089554,0.0017503506973625348,-0.0010846761309949216,329.95,0.22783203125,1.7869621619582177,0.009014721236417245,47.50000000000001,453,450.0,268
2754560,-8.195638656616212e-09,172.25,0.05332521728653063,15.968717151880265,0.00160308608037667,-0.0009335363960417453,330.39,0.21552734375,1.78297091498971,0.007401763218331326,25.0,453,405.00000000000045,269
2764800,0.0,154.5,0.052048568702596464,15.968707394599914,0.0021296708615636817,-0.0011886873966432177,328.56,0.258056640625,1.7787725567817687,0.007759476159190548,25.0,453,307.5000000000006,270
2775040,1.1175870895385742e-08,142.75,0.054643575652963496,15.968717271089554,0.0016606408316533817,-0.0010334652695746626,332.86,0.2244873046875,1.7806159496307372,0.00901388429272174,25.0,453,275.0,271
2785280,4.8428773880004884e-09,125.0,0.049276824786539025,15.968717736005782,0.0021578157864041714,-0.001497476565054967,327.14,0.294482421875,1.7851251557469368,0.00653255578408789,25.0,453,252.50000000000023,272
2795520,-6.332993507385254e-09,135.0,0.0527947422993799,15.968717175722123,0.0019449968435083064,-0.0013849669114279096,327.33,0.2443603515625,1.784473267942667,0.008621685620664721,25.0,453,275.0,273
2805760,2.9802322387695314e-09,144.25,0.055264065159359096,15.968717658519745,0.0018217738203475165,-0.0016352612539776601,325.44,0.2544677734375,1.7774726279079913,0.00958001336102825,25.0,453,275.0,274
2816000,-1.601874828338623e-08,155.25,0.054574121302612535,15.9687175989151,0.001960595744472471,-0.0014582743755454431,332.08,0.2814208984375,1.773085206747055,0.00842300545091348,47.50000000000001,453,275.0,275
2826240,-7.078051567077636e-09,162.0,0.05230681177917883,15.96871783733368,0.0017226908662266282,-0.001318009742317372,335.97,0.2268310546875,1.7745330229401588,0.009194425390660399,25.0,452,302.5000000000002,276
2836480,-2.1979212760925294e-08,154.25,0.05389932651077822,15.968717521429062,0.002347410516645709,-0.00135092820491991,336.15,0.27080078125,1.7727851301431656,0.006699557822867064,25.0,452,350.0,277
2846720,-2.9802322387695314e-09,147.0,0.05309914303235084,15.968717318773269,0.0014349454586380262,-0.0008256738336058333,324.97,0.2012939453125,1.7704921565949916,0.007040244958761832,25.0,452,375.0,278
2856960,7.078051567077636e-09,126.75,0.04981422569653437,15.968717670440673,0.0027420134434379406,-0.0021309798681613755,314.36,0.3189208984375,1.7779695369303226,0.0065241852238614225,25.0,452,252.50000000000023,279
2867200,-3.2782554626464846e-08,128.25,0.050716655103957606,15.96871709227562,0.0018876802313570807,-0.0017297598125878722,313.69,0.25869140625,1.7762555465102197,0.007955817341644434,25.0,452,250.0,280
2877440,4.097819328308106e-09,141.25,0.05565345853758258,15.968717294931412,0.0014932574963324897,-0.0010072781045892044,322.55,0.2104736328125,1.7829226523637771,0.00948608816588603,25.0,452,252.50000000000023,281
2887680,-6.7055225372314455e-09,143.75,0.05286891103119321,15.968717652559281,0.002157730733722474,-0.0014295808847236912,324.84,0.297021484375,1.786390547454357,0.008503922245199646,22.500000000000007,452,300.0,282
2897920,9.313225746154785e-09,159.75,0.05340380341767729,15.968716287612915,0.001883983128982436,-0.0010695112105167937,326.42,0.269775390625,1.7838325291872024,0.007698061471637629,0.0,452,357.5000000000007,283
2908160,-7.078051567077636e-09,167.0,0.055293398893734226,15.968717634677887,0.0016563344346934628,-0.0012288595215068198,330.05,0.238525390625,1.768599124252796,0.009830991945636924,0.0,452,427.5000000000002,284
2918400,-1.4156103134155273e-08,184.5,0.05377611676298529,15.968717581033706,0.0017917742341751364,-0.0014061513349588495,335.23,0.2502197265625,1.7649155899882316,0.009691187132739287,25.0,452,450.0,285
2928640,4.470348358154297e-09,184.75,0.0546188208582824,15.96871754527092,0.0018164580893227367,-0.0013538326827983837,337.25,0.2489990234375,1.7829625643789768,0.00979701692413073,25.0,452,425.0,286
2938880,3.725290298461914e-09,176.0,0.04956970437218877,15.96871766448021,0.0019152146336466557,-0.0015161224953772034,332.8,0.23994140625,1.766556590050459,0.007778758792119334,25.0,452,425.0,287
2949120,-4.470348358154297e-09,167.75,0.0522084206567909,15.968717604875565,0.0016886538052631294,-0.0008080513558525127,328.17,0.2052490234375,1.763683009892702,0.00936120353435399,25.0,451,332.5000000000006,288
2959360,-1.080334186553955e-08,166.5,0.05317373954227199,15.968717747926712,0.001836824887544708,-0.0010954001336358488,330.12,0.2371826171875,1.7735495440661908,0.009499023035641586,50.0,451,325.0,289
2969600,1.9371509552001954e-08,173.0,0.05298835950982621,15.968717575073242,0.0015570758850373067,-0.0010758311316749313,335.48,0.21201171875,1.778311038762331,0.009499546549341176,50.0,451,327.5000000000002,290
2979840,-3.725290298461914e-09,189.0,0.050675719373717766,15.968717807531357,0.0017811112927404338,-0.0015590123137371847,343.98,0.2346923828125,1.7802229680120945,0.00863937114336295,47.50000000000001,451,405.00000000000045,291
2990080,0.0,188.75,0.052622408705826094,15.96871758699417,0.0021069593720994817,-0.0017447498928959248,346.09,0.3021484375,1.7848910503089428,0.008912437897379277,25.0,451,405.00000000000045,292
3000320,-1.4901161193847657e-09,171.25,0.05128217614996285,15.968717581033706,0.0016663597967465193,-0.0013288581074448302,335.92,0.216015625,1.778790118545294,0.008437456645970088,25.0,451,355.00000000000045,293
3010560,5.215406417846679e-09,149.5,0.05180831239930406,15.96870115995407,0.0017269038316612751,-0.00087178626054083,331.65,0.22548828125,1.7816655851900578,0.006790507297508697,25.0,451,302.5000000000002,294
3020800,-1.4528632164001465e-08,146.0,0.05310655705183629,15.96871721148491,0.0022817298032691722,-0.0016805498882604298,329.99,0.3099609375,1.7871100455522537,0.007865448797180364,22.500000000000007,451,302.5000000000002,295
3031040,-6.332993507385254e-09,132.75,0.051133886910268156,15.968714648485184,0.001828788641348922,-0.0012170216265076305,327.3,0.266552734375,1.7770029358565806,0.005955967288718967,0.0,451,277.5000000000002,296
3041280,4.470348358154297e-09,137.75,0.052391167635580015,15.968717217445374,0.001850636915605719,-0.0012135341832617997,326.97,0.244482421875,1.7782645247876645,0.008224041173571095,22.500000000000007,451,275.0,297
3051520,2.6077032089233397e-09,128.75,0.05091621516131967,15.968717736005782,0.0019305008411834024,-0.0014784097042138456,321.12,0.281103515625,1.773531398177147,0.007704281978112704,25.0,451,250.0,298
3061760,-9.685754776000977e-09,158.0,0.05378357967687569,15.968717968463897,0.0014534884684024973,-0.0007946456702484283,328.54,0.1933349609375,1.7767423965036868,0.010518945014882774,25.0,451,330.0000000000004,299
3072000,-2.421438694000244e-08,152.25,0.05411284470978091,15.968717634677887,0.0018244485907302987,-0.001459177590368199,329.89,0.233056640625,1.7864553898572921,0.009765264032193955,47.50000000000001,451,300.0,300
3082240,-3.725290298461914e-08,201.75,0.05394922131061915,15.9687175989151,0.0014162968476057359,-0.0009135171047091716,345.69,0.193701171875,1.780895659327507,0.010865395957080182,50.0,451,402.5000000000002,301
3092480,4.8428773880004884e-09,195.0,0.0498642028297564,15.968717449903489,0.0018792341324115115,-0.0016531338795175543,347.39,0.2625244140625,1.777196142822504,0.00828155724668136,50.0,451,355.00000000000045,302
3102720,-2.1979212760925294e-08,191.25,0.05289004395890771,15.968713182210923,0.0018796566483047172,-0.0014079013271839358,345.21,0.2922119140625,1.7844033986330032,0.007374937121812764,50.0,451,527.5000000000002,303
3112960,-4.470348358154297e-09,154.0,0.051885259498267146,15.968717420101166,0.0018298087518530792,-0.0014940731449314625,331.78,0.26650390625,1.7809025660157203,0.008276943568307615,25.0,451,327.5000000000002,304
3123200,-1.1175870895385742e-08,163.5,0.0561101773864332,15.968717747926712,0.0015606635786099333,-0.0009009852557937848,331.52,0.2083984375,1.7630759246647358,0.00989504046156071,47.50000000000001,451,335.00000000000085,305
3133440,-1.2665987014770507e-08,166.0,0.05394816285687315,15.968717658519745,0.001646541649347455,-0.0009066300615813816,334.69,0.2189453125,1.7772887900471688,0.008766699681564205,50.0,451,325.0,306
3143680,-2.384185791015625e-08,195.75,0.05382608105123428,15.968717694282532,0.0014461788371249896,-0.00108557210478466,346.22,0.2111328125,1.7764520466327667,0.010257931596424897,50.0,451,427.5000000000002,307
3153920,-2.2351741790771484e-09,192.75,0.053424370432017955,15.968716925382614,0.0014879752164688397,-0.0011155149277328746,347.42,0.232666015625,1.77964406311512,0.010241970442006476,50.0,451,402.5000000000002,308
3164160,-1.3411045074462891e-08,202.25,0.05343633617050205,15.968717700242996,0.0014476235344204724,-0.0014423227818042505,348.89,0.1998779296875,1.7740044102072716,0.00968806702112488,50.0,450,402.5000000000002,309
3174400,2.6077032089233397e-09,187.75,0.05361497208396378,15.96871775984764,0.001648347379882864,-0.00126216925054905,347.58,0.2332275390625,1.7755222663283348,0.009102102674296475,25.0,450,375.0,310
3184640,-4.470348358154297e-09,183.0,0.05447913377049687,15.968717455863953,0.0018066169612779958,-0.0012791118080713205,347.23,0.2294921875,1.7799661606550217,0.008526551684553851,25.0,451,352.5000000000002,311
3194880,2.9802322387695314e-09,188.5,0.054081642120869376,15.96871746778488,0.0016940430168261855,-0.0011518136929225876,345.63,0.2350830078125,1.780111475288868,0.00938477875274657,25.0,450,405.00000000000045,312
3205120,9.685754776000977e-09,188.5,0.05187502575042038,15.968717592954636,0.0014037904637575593,-0.0010757458374428097,341.47,0.2085693359375,1.7783681079745293,0.008567088178733685,25.0,450,475.0,313
3215360,7.82310962677002e-09,209.25,0.058520651657255784,15.96871789097786,0.001607658276498114,-0.0013460702644806587,346.77,0.269287109375,1.7842163011431693,0.012318356947798748,25.0,450,500.0,314
3225600,-2.6077032089233397e-09,208.0,0.05514748690398204,15.968717604875565,0.001618046234830217,-0.0014318713700049556,346.13,0.2422607421875,1.7845469765365123,0.009430053645883164,50.0,450,477.5000000000002,315
3235840,-7.450580596923828e-09,194.25,0.05193585101283275,15.968716984987259,0.002010009170453486,-0.0015074729439220392,342.72,0.262353515625,1.7877510376274586,0.008096367190137243,25.0,450,407.5000000000006,316
3246080,-7.450580596923829e-10,167.75,0.05352506038368308,15.968717640638351,0.001497575871223944,-0.001270961982663721,337.09,0.2216796875,1.7872931003570556,0.00903255132434424,25.0,450,305.00000000000045,317
3256320,-1.2293457984924316e-08,142.5,0.05164336690010572,15.968713909387589,0.002032323473525821,-0.001456946847974905,328.51,0.282421875,1.7806828573346138,0.006231586284211233,25.0,450,277.5000000000002,318
3266560,-3.3527612686157227e-09,134.0,0.048932726197366556,15.968717342615127,0.0019048338988909563,-0.001453395318458206,328.31,0.2760986328125,1.783328292518854,0.00678487696927732,25.0,450,275.0,319
3276800,-4.470348358154297e-09,122.0,0.049127945451429476,15.968713736534118,0.0017576902166922537,-0.0013791707631753524,321.97,0.2636962890625,1.7781089015305043,0.005866843059504845,0.0,450,250.0,320
3287040,-6.7055225372314455e-09,117.5,0.05327691167502561,15.96871657371521,0.0017812599354101622,-0.001013875640637707,316.26,0.2551513671875,1.783950150758028,0.006229948605221125,0.0,450,250.0,321
3297280,-5.960464477539063e-09,120.25,0.0543818736166761,15.968717724084854,0.0017143711830840402,-0.0012590671140060294,317.78,0.270654296875,1.7874109774827958,0.008566661193162873,22.500000000000007,450,225.0,322
3307520,1.3411045074462891e-08,143.75,0.05477921691649225,15.968717712163926,0.001549912146549559,-0.0012341894973360468,321.78,0.243212890625,1.7796318873763084,0.009754105772299227,25.0,450,250.0,323
3317760,-2.1979212760925294e-08,180.25,0.054464035833800474,15.96871771812439,0.0018282667191726887,-0.0016091456265712623,337.17,0.2828125,1.7784744277596474,0.010783709998395351,50.0,450,325.0,324
3328000,-2.6077032089233397e-09,222.25,0.05425197142072904,15.968717724084854,0.0017352067197180076,-0.0014653747788543115,346.77,0.27021484375,1.7695768289268017,0.011351980117615313,50.0,450,555.0000000000005,325
3338240,-3.725290298461914e-09,214.0,0.05403939526134728,15.968715572357178,0.0014641312093260695,-0.0009983312934764399,347.28,0.204736328125,1.78318609893322,0.008739782975507638,50.0,450,527.5000000000002,326
3348480,4.8428773880004884e-09,171.0,0.050488930877294204,15.96871645450592,0.0018623067902012735,-0.0009986321787437192,337.44,0.2705078125,1.7866409979760647,0.006431638370028736,25.0,450,307.5000000000006,327
3358720,-1.6763806343078613e-08,155.5,0.05499781575717202,15.968717640638351,0.0018099434084774657,-0.0013724111140618334,332.26,0.2694091796875,1.7850459188222885,0.009018559546530015,25.0,450,277.5000000000002,328
3368960,4.470348358154297e-09,147.25,0.054577382558899566,15.968717509508133,0.0016569839354644955,-0.0013646508527017432,333.67,0.2633056640625,1.7849911831319332,0.008695570248710283,25.0,450,300.0,329
3379200,-5.215406417846679e-09,160.25,0.05465944381221257,15.96871770620346,0.0014022470583881842,-0.0008146432162902783,334.2,0.193603515625,1.782715766131878,0.008552629831319792,25.0,450,302.5000000000002,330
3389440,-2.9802322387695314e-09,153.75,0.053422426178480295,15.968717527389526,0.0015646413014735571,-0.0009774091813596897,330.86,0.2429443359375,1.7813809156417846,0.007560009376857124,25.0,450,277.5000000000002,331
3399680,-1.2293457984924316e-08,151.25,0.05362718137003499,15.968717062473297,0.0016133788810122952,-0.0008898493581455114,323.1,0.237158203125,1.7768996983766556,0.009245881685274071,25.0,450,275.0,332
3409920,1.7508864402770997e-08,166.25,0.054911425229612884,15.968717551231384,0.0018556132955950488,-0.0016558006114792078,327.67,0.2776123046875,1.7747343540191651,0.01029429117916152,25.0,450,357.5000000000007,333
3420160,1.2293457984924316e-08,189.5,0.05270037632176089,15.968716287612915,0.001903362686505261,-0.0010863978826819221,332.06,0.2882568359375,1.7834339193999766,0.00791401516987662,25.0,450,477.5000000000002,334
3430400,-5.960464477539063e-09,182.0,0.05271428129134416,15.968716907501221,0.0016235120951478166,-0.0008158946955518331,337.29,0.223291015625,1.7767854407429695,0.006687652563232405,22.500000000000007,450,480.00000000000045,335
3440640,-2.9802322387695314e-09,154.75,0.05673376289534129,15.968717551231384,0.001422252119289169,-0.0012041613503242844,332.57,0.240380859375,1.7816025525331498,0.009957366868547979,25.0,450,325.0,336
3450880,-2.8312206268310546e-08,144.75,0.05577332469601618,15.968717741966248,0.0017276706713175826,-0.001020881145086605,336.25,0.2519775390625,1.7733930565416813,0.010147491664884,25.0,450,300.0,337
3461120,1.9744038581848144e-08,181.0,0.05114474783725546,15.96871713399887,0.0016052888203375915,-0.0011833104435936548,345.51,0.253515625,1.7839260555803775,0.008633015092027563,25.0,450,325.0,338
3471360,0.0,184.25,0.05170493126992002,15.968717527389526,0.0011049266148347669,-0.0006871053501527058,339.76,0.1725830078125,1.7817630499601365,0.00883570130672524,25.0,450,377.5000000000002,339
3481600,1.7881393432617187e-08,194.5,0.05282756354574234,15.968717789649963,0.0016430038310915052,-0.0012738456927763764,339.82,0.2382568359375,1.7865389183163642,0.008799344798921993,25.0,450,500.0,340
3491840,-1.9744038581848144e-08,177.5,0.05368213161201326,15.968716955184936,0.0014050128907172165,-0.001077263143088203,329.53,0.2436767578125,1.7876860037446023,0.007206424032011683,25.0,450,500.0,341
3502080,1.2293457984924316e-08,167.5,0.0529018482484014,15.968717658519745,0.0013318732334155925,-0.000890834403980989,332.75,0.1966064453125,1.7826087571680547,0.008931672653670831,25.0,450,450.0,342
3512320,4.8428773880004884e-09,168.75,0.052628928853015386,15.968717986345291,0.0012645394247442709,-0.0009714043873827905,335.23,0.198095703125,1.7843109525740146,0.009318469240679406,25.0,450,427.5000000000002,343
3522560,1.4528632164001465e-08,171.0,0.05301387965058094,15.968717765808105,0.0015464862176770566,-0.001353646758434479,335.28,0.257470703125,1.781131062656641,0.009643403919653792,25.0,450,325.0,344
3532800,-5.587935447692871e-09,165.5,0.04936191816049244,15.968717461824417,0.0013272738758871583,-0.0011720916329068132,333.21,0.22353515625,1.7822055861353874,0.007346620368980439,25.0,450,327.5000000000002,345
3543040,9.685754776000977e-09,145.75,0.05123807086380623,15.968711304664613,0.0021882159198611363,-0.0013877184690500143,326.46,0.31787109375,1.7786041043698788,0.0074867867460795875,0.0,450,300.0,346
3553280,-3.7252902984619143e-10,146.25,0.05189952655465254,15.968716138601303,0.0015994854235657386,-0.0012678230232268106,326.79,0.252783203125,1.7768599070608615,0.008011127448955335,0.0,450,355.00000000000045,347
3563520,7.078051567077636e-09,137.25,0.05185622117595654,15.968717497587203,0.0017267656053604695,-0.001237395095085958,325.06,0.2511474609375,1.777725837379694,0.0073154010223333895,25.0,450,275.0,348
3573760,1.7136335372924803e-08,146.25,0.05211420013558142,15.96871789097786,0.0016034191610458492,-0.001203581200024928,328.84,0.2437255859375,1.7815348617732525,0.009678947089378198,25.0,450,275.0,349
3584000,5.587935447692871e-09,161.5,0.053076118030205156,15.968717908859253,0.001551692729037768,-0.0014613133542297873,334.8,0.2560791015625,1.7787480279803276,0.009736375358625083,25.0,450,325.0,350
3594240,1.4901161193847657e-09,175.5,0.05298798508884811,15.968717843294144,0.0012523331222865862,-0.0012959865231096045,335.74,0.232421875,1.7762180410325528,0.00918571479505772,47.50000000000001,450,327.5000000000002,351
3604480,1.564621925354004e-08,191.75,0.052290735656975826,15.968717098236084,0.0016249853398022651,-0.001382027413637843,340.32,0.270849609375,1.7682109378278255,0.008415767951430553,47.50000000000001,450,457.5000000000006,352
3614720,2.3096799850463868e-08,180.5,0.05062400007754135,15.96871782541275,0.0016633111228372855,-0.0011519062292791205,339.72,0.2480712890625,1.7770537182688713,0.008187505440082532,25.0,449,427.5000000000002,353
3624960,3.725290298461914e-09,162.25,0.05010602528032952,15.968717849254608,0.0016043682239285316,-0.0013487559277564286,338.72,0.2592041015625,1.779844280332327,0.007209483016777085,25.0,449,325.0,354
3635200,1.6763806343078613e-08,152.0,0.052551449272897385,15.96871754527092,0.0014993599114575319,-0.0011784947415435453,334.21,0.2427001953125,1.7821680173277854,0.008678271847111318,25.0,449,325.0,355
3645440,-2.2351741790771484e-09,142.25,0.051596828671455555,15.968717783689499,0.0014022643290545033,-0.000899037280396442,326.43,0.2462890625,1.7860644035041333,0.008413825466413982,25.0,449,300.0,356
