advantage_norm,policy_loss,PMM:episode_rewards,grad_norm,value_loss,frames,explained_variance,P09:episode_rewards,policy_entropy,fps,P01:episode_rewards,epoch_idx,episode_length
1.1414880910515786,-0.004052502524282318,3.18,0.2828477621465664,0.009706104734214023,608000,0.8941839116811753,8.100000000000009,1.31320303440094,665,0.0,76,241.84
0.9633433181047439,-0.00041458355801296423,3.62,0.2346513090604561,0.006639166871318594,616000,0.926595829129219,9.0,1.3077697122097016,668,0.0,77,257.42
1.1377088525891303,-0.002368687847410911,3.44,0.28568176527727124,0.009306633245432749,624000,0.8937530362606049,9.0,1.3211272943019867,671,0.0,78,251.32
1.1717764535546302,-0.0024445380340330303,3.46,0.29182814485959957,0.010100535281235352,632000,0.8984581387042999,9.0,1.3118486750125884,673,0.0,79,253.77
1.1291395616531372,-0.0014111748058348893,3.1,0.27062095142192727,0.009414502363069914,640000,0.8831166106462479,8.0,1.3210136497020721,676,0.0,80,240.21
1.169618606865406,-0.0025811538530979305,3.0,0.2723126988552816,0.009778873843606562,648000,0.8853822559118271,8.100000000000009,1.314621500968933,679,0.0,81,233.4
1.0832951951026917,-0.0018997695279540493,3.06,0.2733472278475831,0.00836610963451676,656000,0.9180730319023133,8.0,1.3021674168109894,681,0.0,82,233.26
1.0427494558691979,-0.0013080361898755654,3.22,0.27138361733226457,0.007693377560935914,664000,0.9205440890789032,9.0,1.2886493527889251,684,0.0,83,238.74
1.0475908875465394,-0.000986888803599868,3.32,0.26590341557005925,0.00826619858155027,672000,0.9123096597194672,9.0,1.3017189252376555,687,0.0,84,247.74
1.1894904482364654,-0.0013712530629709362,3.72,0.29330940052658383,0.009965027528814972,680000,0.8986445015668869,10.0,1.31542147397995,690,0.0,85,259.2
1.107971139550209,-0.0005730552470777184,3.4,0.25050447285745236,0.0085972523863893,688000,0.9093866956233978,9.0,1.3358441495895386,692,0.0,86,246.0
1.15368523478508,-0.0031088869797531514,2.88,0.28690164735652013,0.009314264830900356,696000,0.9025409197807313,9.0,1.329848347902298,695,0.0,87,226.03
1.1416612216830253,-0.0019145880556607152,2.99,0.2703112393427319,0.00900965029024519,704000,0.8980154484510422,9.0,1.3196369624137878,697,0.0,88,231.09
1.2424113684892655,-0.00041695429885294286,3.37,0.29122222453388846,0.010532370693981647,712000,0.8718047708272934,9.0,1.3102288269996643,700,0.0,89,243.14
1.0532387951016426,-0.0029393838026589947,3.45,0.28121161050779314,0.00792702461942099,720000,0.9306918805837632,9.0,1.3173438489437104,702,0.0,90,249.65
1.059109047651291,-0.0005145810243266169,3.45,0.24518657818909845,0.008171619557542727,728000,0.8948823994398117,9.0,1.3219640576839446,705,0.0,91,252.39
0.934082852602005,-0.0013611284794751554,3.31,0.2315182061031448,0.006271931299706921,736000,0.9366234111785888,8.100000000000009,1.3312886762619018,706,0.0,92,250.97
1.0277858364582062,-0.0004180288398492849,2.73,0.2656040889000238,0.00750767441932112,744000,0.9082790869474411,8.0,1.3421930265426636,706,0.0,93,228.15
1.1016606563329696,-0.0009230093318910804,2.56,0.28552652359650527,0.008433419677894563,752000,0.9217791348695755,6.1000000000000085,1.3228246903419494,707,0.0,94,221.58
1.2470777136087419,-0.003256770327107006,2.83,0.3417245020736079,0.010819459408521652,760000,0.8883372503519058,6.1000000000000085,1.3393013846874238,708,0.0,95,231.06
1.0988096272945405,-0.00229685120517388,3.23,0.2803679699901289,0.008412150593940168,768000,0.918992230296135,7.0,1.3235682368278503,708,0.9000000000000004,96,248.34
1.2809848207235337,-0.003557977795571787,3.28,0.3291079357211003,0.011430645004147665,776000,0.8873269665241241,7.0,1.3105086970329285,709,1.0,97,249.02
1.3304837960004807,-0.0024313745678227862,3.51,0.3334158691286587,0.011793786720372736,784000,0.8577406471967697,7.0,1.3067315411567688,709,1.0,98,259.46
1.2512390422821045,-0.003852191786572803,3.55,0.3000414325731199,0.010855707855662332,792000,0.8711350977420806,7.1000000000000085,1.2988390707969666,710,1.0,99,256.28
1.4171135610342025,-0.0011637020944908728,3.76,0.3921079377492237,0.013980687535367907,800000,0.80242267370224,8.0,1.2986815917491912,710,1.0,100,263.97
1.2910120850801468,-0.0034241646695591043,3.75,0.30999608406997275,0.011182361729443074,808000,0.8786196583509445,9.0,1.3014941227436065,711,1.0,101,260.74
1.3582842391729355,-0.00016472360934130848,3.85,0.3540799710989259,0.012545601276215165,816000,0.8571743220090866,8.100000000000009,1.306075600385666,711,1.0,102,264.16
1.294100240468979,-0.004488972857798217,3.87,0.3597509180549832,0.011577582862228155,824000,0.8803069001436233,8.100000000000009,1.2862152993679046,711,1.0,103,263.76
1.330600648522377,-0.0034161185422271955,3.94,0.3375996157864416,0.012015715253073721,832000,0.8546730452775955,9.0,1.2581636083126069,712,1.0,104,264.48
1.4866772258281709,-0.002803380820696475,4.37,0.4088434407725293,0.014705448132008313,840000,0.8181852167844772,10.0,1.2878740644454956,713,1.0,105,277.05
1.5508311623334885,-0.00676902022518334,4.92,0.4063549924289983,0.016394741823896764,848000,0.794561128616333,10.0,1.278543027639389,713,1.0,106,295.17
1.4948601007461548,-0.002307491392130032,5.46,0.38844823740654283,0.014847440118901432,856000,0.8350607651472092,10.100000000000009,1.3081073808670043,714,1.9000000000000004,107,310.35
1.251746044754982,-0.0010505566257052123,5.84,0.3266935625928158,0.011070809590164573,864000,0.8870405393838883,11.100000000000009,1.305229068994522,714,1.9000000000000004,108,319.68
1.2252930116653442,-0.0030239672539755704,5.9,0.31078510640783563,0.010537532535381615,872000,0.8825948518514634,11.100000000000009,1.311465446949005,715,1.0,109,318.98
1.3418470811843872,0.0014837603189516812,5.8,0.33855029002002923,0.012286370142828674,880000,0.8247866106033325,12.0,1.3161684322357177,715,1.0,110,312.1
1.5349556469917298,-0.010367655795835162,5.88,0.4225940906781897,0.01638083055615425,888000,0.8243557637929917,11.100000000000009,1.2623864352703094,715,1.0,111,310.94
1.3623861104249955,-0.003488315809868254,6.29,0.3659563036419328,0.01251273809466511,896000,0.840238230228424,12.0,1.265487414598465,716,1.9000000000000004,112,315.62
1.2152509051561355,-0.004249081008892972,6.26,0.3168045357538985,0.00999138285871595,904000,0.888592015504837,12.100000000000009,1.2969978952407837,717,1.0,113,310.49
1.4048847192525864,0.0002295621088705957,6.26,0.3819247337593969,0.013334134365431965,912000,0.8521237915754318,12.0,1.2772107446193695,717,2.0,114,308.91
1.261002848148346,-0.006335739503847435,5.7,0.33087310406703446,0.011167079613078385,920000,0.8473685419559479,12.0,1.2417299312353134,718,1.0,115,299.93
1.6091266602277756,-0.002691459568450227,5.19,0.4812734542516235,0.018104143948294224,928000,0.8070162832736969,11.0,1.259925764799118,718,2.0,116,293.9
1.4910795503854752,-0.00427242209436372,5.52,0.3916989235291753,0.014884388130158186,936000,0.8033923876285552,11.0,1.2868888795375824,719,2.0,117,308.11
1.484483971595764,-0.0013043929006562394,5.62,0.38135616178781684,0.01470832017250359,944000,0.8418125879764556,10.100000000000009,1.2833636450767516,719,2.0,118,319.94
1.447105611562729,-0.0014198959863279015,6.02,0.3960794499742503,0.01402581657283008,952000,0.8413323295116425,10.100000000000009,1.2825307834148407,719,3.0,119,335.66
1.6252087664604187,-0.006999429882562254,6.37,0.45767052440522105,0.017647859661374242,960000,0.813631289601326,11.0,1.2713435912132263,720,3.0,120,344.39
1.507269434928894,-0.005123769066340173,6.53,0.3982138579547835,0.015435896115377545,968000,0.8396926701068879,11.0,1.2568643176555634,720,3.0,121,347.62
1.3862872701883315,-0.0012512749747838824,6.47,0.3839675240002707,0.012962566677015275,976000,0.8796006488800049,11.0,1.2763090229034424,721,3.0,122,344.72
1.4256178653240204,-0.0039019499585265295,6.77,0.3979827846239691,0.013731023489963263,984000,0.8437760323286057,11.0,1.2854940330982207,721,3.0,123,355.9
1.50095676779747,-0.004509740332359798,7.01,0.4102660540204131,0.015150196065660567,992000,0.8181079423427582,12.0,1.2613686215877533,721,3.0,124,355.98
1.5144416147470474,-0.002129252025624737,7.14,0.4189259492034485,0.015298798843286932,1000000,0.835860646367073,12.0,1.2624429976940155,722,3.0,125,361.5
1.5800926113128662,-0.002065661170054227,7.31,0.43696605675597383,0.01661050324793905,1008000,0.8205666309595108,12.0,1.2431535971164704,722,3.0,126,367.46
1.7299138486385346,-0.010689867242472246,7.51,0.5026295050157047,0.019619324607774616,1016000,0.793610417842865,12.0,1.2387970113754272,723,4.0,127,368.22
1.5453796303272247,-0.003926171928178519,7.64,0.45041481086343166,0.01591378980781883,1024000,0.8321955651044846,12.0,1.2262337684631348,723,4.0,128,373.21
1.4539798700809479,-0.006745443973632064,7.73,0.38345711960218715,0.01416366380173713,1032000,0.8509138208627701,12.100000000000009,1.2378108298778534,724,4.0,129,372.39
1.60449551820755,-0.0038469331339001656,8.01,0.446553180938982,0.017422300465404987,1040000,0.8164232254028321,12.100000000000009,1.2496402049064637,724,4.0,130,378.05
1.5247347766160966,-0.0009752374916570261,7.76,0.4139202093616951,0.016043554262723775,1048000,0.8127518582344055,12.0,1.2576028954982759,725,4.0,131,373.64
1.5976224279403686,-0.0063770730624673885,8.02,0.42019802243690735,0.017227781508117913,1056000,0.8273198741674423,12.100000000000009,1.2098856604099273,725,4.0,132,374.23
1.4744293755292892,-0.005668603849626379,7.85,0.39785984673343316,0.014413743843324483,1064000,0.851584951877594,12.0,1.2442064833641053,726,4.0,133,373.11
1.6057112550735473,-0.0037883545737713575,7.59,0.4498847397275641,0.016872234102338554,1072000,0.8126835083961487,12.0,1.2171853137016297,726,4.0,134,368.47
1.6575756907463073,-0.008088452367810533,8.04,0.4590784879788609,0.01819775321520865,1080000,0.78164823949337,12.100000000000009,1.218208326101303,727,4.0,135,373.89
1.5489140158891679,-0.0017438605858478694,8.14,0.4169227128408317,0.016009430894628168,1088000,0.8249306082725525,12.0,1.2220454931259155,727,4.0,136,372.89
1.645793972015381,-0.0032763000420527534,8.46,0.447686561986243,0.01800719472579658,1096000,0.8022928035259247,13.0,1.2175805699825286,728,5.0,137,384.86
1.5991013306379318,-0.0035297848549089394,9.12,0.4391533270024035,0.017200645818375052,1104000,0.800618109703064,13.100000000000009,1.2260047495365143,728,5.0,138,402.2
1.510718966126442,-0.0024661075315088963,9.32,0.429263186243785,0.015204413740430028,1112000,0.8444313216209411,14.0,1.2460035872459412,729,5.9,139,413.77
1.6748471426963807,-0.0036231113487156107,9.35,0.4660904567885492,0.018533176542259753,1120000,0.793092337846756,14.0,1.233653815984726,729,5.0,140,418.35
1.6364009171724319,-0.0007137934557977133,9.32,0.42829547102605803,0.01777680218918249,1128000,0.8134297180175781,14.0,1.2088044476509094,729,5.0,141,418.23
1.7387338650226594,-0.008711513067391935,9.4,0.49944965901358584,0.02027722100261599,1136000,0.7850310224294662,14.0,1.2146092689037322,730,5.9,142,425.13
1.599345829486847,-0.003266652569291182,9.48,0.4350796307192732,0.017122497758828105,1144000,0.8311144602298737,14.0,1.220988073348999,730,6.0,143,428.98
1.5129237693548203,-0.002398470639018342,9.67,0.4024435675033413,0.01514039802365005,1152000,0.8388726502656937,15.0,1.2227833688259124,731,5.0,144,429.81
1.4715219330787659,-0.0037304637012130115,10.04,0.36796671963601163,0.014429926192387938,1160000,0.831181589961052,15.100000000000009,1.2332511711120606,731,6.0,145,438.2
1.601576129794121,-0.003003368115168996,10.39,0.43774336893893384,0.017554205427877605,1168000,0.8229781258106231,16.0,1.2306675183773041,731,6.0,146,443.23
1.4997594165802002,-0.006635140647413209,10.69,0.4049225171497383,0.015015699397772551,1176000,0.8370993322134018,16.0,1.210213737487793,732,6.0,147,451.95
1.3615246963500978,-0.0019832171557936816,10.69,0.383437697593457,0.01226808876497671,1184000,0.8790497440099716,15.100000000000009,1.2300314927101135,732,6.0,148,443.68
1.4001433408260346,-0.0028000139279174617,10.5,0.38587159579815483,0.013209367175586522,1192000,0.869099879860878,15.0,1.2135449053347112,733,6.0,149,439.09
1.7049133348464967,-0.008993607828742825,10.08,0.5422024891005208,0.01940048067830503,1200000,0.8015731275081635,14.100000000000009,1.1569049966335296,734,5.0,150,422.67
1.655209738612175,-0.0030088443722343073,10.5,0.46005454694951625,0.018736564719583838,1208000,0.8057614803314209,15.100000000000009,1.1992253506183623,734,5.9,151,432.6
1.6209359151124954,-0.003702761611202732,10.24,0.4498733351334285,0.017295839618891477,1216000,0.7914364689588547,16.10000000000001,1.2104068875312806,735,5.0,152,428.69
1.6501929455995559,-0.0016854996496113016,10.21,0.43623581725744887,0.018024271954782307,1224000,0.7999320960044861,15.0,1.2376378357410431,735,6.0,153,431.91
1.632674160003662,-0.005032169451005757,10.23,0.4497779619505779,0.01779050484765321,1232000,0.8073811286687851,15.100000000000009,1.2417052841186524,735,6.0,154,433.86
1.7382670497894288,-0.006637919981149026,10.64,0.461686823177046,0.019971537301316858,1240000,0.7810512161254883,16.0,1.2034015011787416,736,6.0,155,452.0
1.716598044037819,-0.005582904808688909,10.77,0.4950321282447053,0.01959717274643481,1248000,0.7739684867858887,15.100000000000009,1.1676951831579208,736,6.0,156,461.91
1.7224918520450592,-0.007687955386936665,10.85,0.5186758306950783,0.020127557965461163,1256000,0.7848071551322937,15.100000000000009,1.1528789669275283,737,6.0,157,465.14
1.6822121882438659,-0.0052713753115676805,11.15,0.4907386454978888,0.018669372242875397,1264000,0.8015311801433563,16.10000000000001,1.218443570137024,737,7.0,158,477.58
1.6123424631357193,-0.0030530720204114915,11.31,0.45123093241374035,0.01724566190270707,1272000,0.8075731617212295,17.0,1.212049934864044,737,7.0,159,480.19
1.7003220611810683,-0.008784530604243628,11.31,0.5032665358830285,0.01966890389099717,1280000,0.7796759861707687,17.0,1.186851145029068,738,6.9,160,482.19
1.7716775751113891,-0.007488882847246714,11.3,0.4996063527376446,0.020762913418002425,1288000,0.7733543592691422,17.0,1.1712776553630828,738,6.0,161,471.52
1.751712589263916,-0.004778139770496637,11.48,0.4839302192810656,0.020221325135789812,1296000,0.7870074647665024,17.0,1.2044675588607787,738,7.0,162,477.05
1.822538616657257,-0.009668407895660494,11.82,0.5475516431002322,0.022519254721701146,1304000,0.779985870718956,17.0,1.1968551898002624,739,7.9,163,481.97
1.8780323892831803,-0.007156716159079224,12.25,0.5416789936930527,0.023722982290200888,1312000,0.7426695185899734,17.10000000000001,1.1784371209144593,739,8.0,164,486.46
1.7156707960367203,-0.005510297135915607,12.74,0.4528534538106113,0.019409934603609146,1320000,0.7908964878320695,18.0,1.1959441876411439,740,8.0,165,494.79
1.6747464740276337,-0.007456923535792157,13.05,0.4703011902568446,0.018426085589453578,1328000,0.79860371530056,18.0,1.1633044123649596,740,9.0,166,502.11
1.8726768600940704,-0.008047799394116737,13.47,0.5677759606063935,0.023803381146863103,1336000,0.7637013792991638,19.0,1.15906644821167,740,9.0,167,507.26
1.6848054575920104,-0.0037956376359215937,13.56,0.4784292522695683,0.018489208491519093,1344000,0.8104694205522537,19.10000000000001,1.1920804452896119,741,9.0,168,509.13
1.727926966547966,-0.0030667893050122077,13.33,0.47462627458499285,0.019905112693086268,1352000,0.8021780306100845,19.0,1.172054842710495,741,9.0,169,507.01
1.762689906358719,-0.0036325065889104735,12.94,0.47515233682869956,0.020894412966445088,1360000,0.7903635936975479,19.0,1.1870634937286377,741,8.0,170,494.28
1.8590655219554901,-0.006959195581730455,12.9,0.5507526614596396,0.022758071669377388,1368000,0.7573516005277634,19.0,1.161326024532318,742,8.0,171,500.67
1.7685697561502456,-0.0017314325232291594,12.94,0.5079730443498207,0.020444916295818984,1376000,0.806177344918251,19.10000000000001,1.1765495932102203,742,8.0,172,497.05
1.8556502866744995,-0.009532611377071589,13.26,0.5687830377509857,0.02335002213716507,1384000,0.7391413247585297,20.0,1.154746298789978,742,8.0,173,503.95
