PMM:episode_rewards,explained_variance,frames,P09:episode_rewards,advantage_norm,episode_length,P01:episode_rewards,policy_entropy,value_loss,fps,policy_loss,grad_norm,epoch_idx
104.57,0.6232491827011108,2904000,238.60000000000005,2.202910087108612,1327.11,44.9,1.0230344182252884,0.03898394466377795,318,-0.0051937356580128834,0.73518120047436,363
104.52,0.6832956647872925,2912000,225.40000000000012,2.9105500948429106,1317.44,45.0,1.037368071079254,0.09908124915789812,319,-0.031057231800223236,1.2698573498619665,364
103.8,0.5978389620780945,2920000,217.70000000000005,2.545150186419487,1322.02,45.0,1.0157538986206054,0.05295918086078018,319,-0.012365771092590875,0.917302969764058,365
105.11,0.7112721014022827,2928000,219.70000000000022,2.5329652678966523,1317.01,44.9,1.0242409133911132,0.05219776421319693,319,-0.02321295538593404,0.9039310656733419,366
105.83,0.684247419834137,2936000,219.70000000000022,2.1610547882318496,1329.3,44.9,1.0406501066684724,0.03573881668969989,319,-0.01617167121497914,0.7120587808963663,367
102.64,0.6113826751708984,2944000,210.70000000000005,2.509404958486557,1324.83,44.9,1.0304067403078079,0.04989928137511015,319,-0.014170528252143412,0.9201530148225412,368
103.54,0.6393950653076171,2952000,210.70000000000005,2.446710715293884,1325.33,45.0,1.044560706615448,0.05048948743380606,319,-0.030575537257827818,0.9799228161609723,369
102.71,0.6399910771846771,2960000,210.70000000000005,2.315422019958496,1327.04,45.0,1.0732745683193208,0.04066308692563325,319,-0.017336075642379,0.7908056496878472,370
91.66,0.47590297639369966,2968000,148.50000000000006,2.731550625562668,1290.53,39.6,1.0313843631744384,0.06940455358009785,319,-0.027646282692148815,1.4119545289977038,371
82.82,0.6334097504615783,2976000,139.3,2.094090690612793,1232.64,26.900000000000002,1.0535786741971969,0.03415483889169991,319,-0.009378755583893507,0.784475549981612,372
81.53,0.7148980188369751,2984000,139.3,2.041322324872017,1222.03,22.900000000000002,1.0704667675495148,0.03320056370925158,319,-0.010241529925260694,0.6335672672837122,373
77.86,0.6665490412712097,2992000,131.10000000000002,2.1610651898384092,1202.34,22.900000000000002,1.0642768931388855,0.036210052170790735,319,-0.014244022034108638,0.6911771939107517,374
76.67,0.6484865641593933,3000000,127.40000000000003,2.636827588677406,1206.7,22.900000000000002,1.0400427430868149,0.06557216340210288,319,-0.022533507482148708,1.0421450729314103,375
74.13,0.636569162607193,3008000,117.50000000000004,3.2155356299877167,1185.64,22.900000000000002,1.0365824621915818,0.08563034305348992,319,-0.025588751390750987,1.2697799023753986,376
73.14,0.7351779913902283,3016000,117.50000000000004,2.4530516839027405,1169.49,22.900000000000002,1.0241537022590637,0.07320602867752314,319,-0.013211828478379175,0.8431473646792262,377
74.99,0.5283932232856751,3024000,133.60000000000014,3.0645806086063385,1173.74,22.900000000000002,1.0094294744729995,0.12266236077528447,319,-0.024303571662603645,1.2902727662560127,378
62.24,0.4199911558628082,3032000,114.30000000000003,3.1938962775468824,1031.92,5.800000000000001,0.75663305522874,0.09434660147642716,319,-0.04081304652576364,1.4051178050980326,379
59.4,0.6502393358945846,3040000,112.20000000000002,2.267011938095093,993.06,5.800000000000001,1.0323744601011275,0.040507556069642306,319,-0.01346364442142658,0.8038145431760125,380
58.21,0.6697295546531677,3048000,112.20000000000002,2.1001088327169417,986.47,5.800000000000001,0.9943711596727371,0.03387750146444887,319,-0.015023929251328809,0.7206212129723351,381
57.84,0.6766184514760971,3056000,107.50000000000004,2.1664201217889785,989.01,5.800000000000001,1.0514930588006974,0.037452227058820425,319,-0.01693000403312908,0.7809559298303809,382
58.74,0.637973182797432,3064000,112.20000000000002,2.6094604218006134,998.06,5.800000000000001,1.0421435564756394,0.05979186826851219,319,-0.014997936746804044,0.9558144405344311,383
61.31,0.6578606379032135,3072000,114.40000000000003,2.405789188146591,1005.33,5.800000000000001,1.0366836440563203,0.04691659883596003,319,-0.02192461917642504,0.8191531934455922,384
65.1,0.6418078708648681,3080000,118.0,2.406993178129196,1053.95,9.8,1.0193518328666686,0.04659723816905171,319,-0.018110379455029035,0.8065527816706819,385
69.12,0.7189307278394699,3088000,122.50000000000004,2.778343356847763,1090.47,9.8,1.0000136977434158,0.060559808486141266,319,-0.026094770012423395,1.0974191806660931,386
76.85,0.6721136087179184,3096000,144.40000000000015,3.0536592853069306,1109.58,9.8,1.0280787062644958,0.09451783664990217,319,-0.00019284257548861207,1.1830590106196048,387
77.88,0.693683134317398,3104000,144.40000000000015,3.004037866592407,1107.62,9.8,0.9901045870780945,0.08744041712023318,319,-0.016320855413214305,1.1603596403164578,388
86.2,0.7773002552986145,3112000,174.10000000000002,3.23033278465271,1120.12,9.8,1.0434066241979598,0.08780360362958163,319,-0.01602390575077152,1.2575587462316138,389
88.28,0.7384492242336274,3120000,174.10000000000002,3.0723628199100492,1132.13,9.8,1.043610965013504,0.07999170185066759,319,-0.012987124327919446,1.2773629897663936,390
90.22,0.6492656672000885,3128000,179.10000000000036,2.7549301767349244,1151.29,9.8,1.0101654279232024,0.06276786494068802,319,-0.017413661755854265,1.0620691777564304,391
91.46,0.6382748430967331,3136000,179.10000000000036,2.300637563467026,1163.91,9.8,1.0136093908548356,0.04151511427946389,319,-0.011082998985366431,0.7421905511647957,392
97.11,0.7490875154733658,3144000,228.60000000000005,3.7636730313301086,1173.25,9.8,1.045543809533119,0.13867796280421316,319,-0.03382432351121679,1.6695401317037821,393
103.91,0.7323028582334519,3152000,252.30000000000013,2.780930988192558,1193.54,9.8,1.0288846862316132,0.07238296199124307,319,-0.007101218116586097,1.0358425116444754,394
107.03,0.652997522354126,3160000,252.30000000000013,2.760951436758041,1228.27,17.8,1.0343090653419496,0.068912521651946,319,-0.025073832178604788,1.016620726913114,395
114.12,0.7137864834070206,3168000,264.50000000000006,2.6317584073543547,1301.73,38.900000000000006,1.0314129799604417,0.053322857595048845,319,-0.01676486504729837,0.8833886871975005,396
116.84,0.6726644456386566,3176000,264.50000000000006,2.3838838028907774,1342.04,48.5,1.0208740186691285,0.04886624855455011,319,-0.017745625821407884,0.8760910054938603,397
120.94,0.7710432666540146,3184000,264.50000000000006,3.4007019567489625,1377.47,55.8,1.0335033124685287,0.09096948005724698,319,-0.023876796683762223,1.3758430826776147,398
125.21,0.6652088671922683,3192000,269.70000000000005,2.2170890420675278,1382.53,56.0,1.0314743453264237,0.04071510716341436,319,-0.019137910053686938,0.7474865592773198,399
124.52,0.4892088109254837,3200000,269.70000000000005,3.1548589605093,1372.23,55.8,1.0292025381326675,0.2546928882645443,319,-0.004300271802931093,1.404174839759539,400
126.43,0.6101827675104141,3208000,269.70000000000005,3.2138488483428955,1384.4,54.0,1.0371971887350082,0.10100025485735387,319,-0.03787992605939507,1.311263110666159,401
126.78,0.6317230284214019,3216000,269.70000000000005,2.330269932746887,1392.91,54.0,1.0310136902332305,0.04655787019059062,320,-0.02077617496077437,0.8237702693936195,402
124.14,0.6271607494354248,3224000,269.70000000000005,2.6494485294818877,1375.1,54.0,1.0470994061231613,0.05339999443851411,320,-0.02855720452440437,1.0266849015668205,403
117.91,0.6799420857429505,3232000,264.50000000000006,2.2054570758342744,1358.98,52.0,1.0500830006599426,0.04028757107909769,320,-0.013953874190920033,0.7169198242623271,404
114.9,0.6709464025497437,3240000,252.30000000000013,2.1968475872278215,1349.49,52.0,1.0286501145362854,0.03868299209978431,320,-0.019083964638412,0.7129729278456344,405
109.69,0.6973021680116653,3248000,230.30000000000018,2.6179170125722884,1342.48,49.9,1.0219470191001891,0.057389970244839786,320,-0.016779552795051132,0.9652207419092472,406
105.58,0.6554611557722092,3256000,216.40000000000003,2.10707880795002,1337.56,49.9,1.0483721816539764,0.036246525817550716,320,-0.008729286903399042,0.664130211752752,407
104.39,0.6577334320545196,3264000,201.1000000000002,2.780943819284439,1323.08,48.9,1.0402749407291412,0.06801456335000694,320,-0.0309961099922657,0.963568803215698,408
99.5,0.7448465943336486,3272000,179.70000000000007,3.1334810715913775,1306.79,47.8,1.0281658035516739,0.089358337870799,320,-0.008584829340688884,1.2473089946664873,409
95.45,0.7065704649686814,3280000,168.2000000000001,3.2580471539497378,1304.98,45.900000000000006,1.0284723979234696,0.11007129474543036,320,-0.017453784240060485,1.2813979017039343,410
97.53,0.623618780374527,3288000,179.70000000000007,2.544635143876076,1310.47,46.900000000000006,1.028976816534996,0.0512575441878289,320,-0.017081791335949673,0.8594493707302219,411
93.53,0.6350581395626068,3296000,168.2000000000001,2.5357068514823915,1294.97,47.0,1.0189303398132323,0.05126622849609703,320,-0.021324873481644316,0.8126269730998239,412
92.19,0.650702383518219,3304000,154.4000000000001,2.439950214624405,1277.32,47.0,1.000214273929596,0.04689402714837342,320,-0.004002960895813885,0.8296925172301413,413
90.39,0.7169958972930908,3312000,154.4000000000001,2.6894559079408644,1261.99,45.900000000000006,1.0148934209346772,0.06962533350568265,320,-0.015184987741522491,0.969374218305267,414
94.05,0.6776442927122116,3320000,168.2000000000001,2.826371594071388,1270.49,45.900000000000006,1.0263311314582824,0.06845354227349162,320,-0.004952624610859857,1.0668463339335914,415
93.66,0.7015540081262589,3328000,168.2000000000001,2.740113549232483,1274.22,45.900000000000006,1.0418127351999282,0.06870811072178185,320,-0.02215508705630782,1.0123529137080012,416
96.22,0.6971078240871429,3336000,197.2,3.0084155905246734,1279.51,46.0,1.0325757443904877,0.07538690017536283,320,-0.012846315473725554,1.293594280410173,417
100.51,0.7407974869012832,3344000,234.2000000000002,3.221594949960709,1281.57,46.0,1.0096480256319047,0.09046803279779851,320,-0.013555125298007625,1.3815421064469462,418
104.45,0.6082842284440995,3352000,255.30000000000013,2.5895750761032104,1290.66,46.0,1.0288407468795777,0.05449721367098391,320,-0.01767342999082757,0.8609851597830765,419
107.76,0.6887116742134094,3360000,267.1,2.8808612382411956,1305.84,46.0,1.0351500868797303,0.06980868818238378,320,-0.0161818928795401,1.1092766334273527,420
108.08,0.6774626445770263,3368000,267.1,2.2282009291648865,1320.17,46.900000000000006,1.0286161196231842,0.046808509668335316,320,-0.008263865895569324,0.7966671268247784,421
108.62,0.6886245065927505,3376000,268.1,3.219717972278595,1322.67,46.0,1.0191074311733246,0.0881243212800473,320,-0.02714308130741074,1.394840902130456,422
115.45,0.7539572870731354,3384000,283.9000000000001,2.9803210419416426,1334.44,47.0,1.018374859690666,0.09473014045972378,321,-0.009712289036433503,1.1625375956610613,423
115.61,0.6492955249547958,3392000,283.9000000000001,2.6731778174638747,1330.59,47.0,1.004159767627716,0.05730810333043337,321,-0.02556240896577947,1.137335583505969,424
117.2,0.6270825242996216,3400000,283.9000000000001,2.2619419449567797,1342.79,47.0,1.0119779485464095,0.04390722699929029,321,-0.019124850892694667,0.8181800423793067,425
111.99,0.646520829796791,3408000,268.60000000000014,2.408901813626289,1336.39,47.9,1.0553532218933106,0.0467005047108978,321,-0.011276916882488877,0.7357750182130602,426
108.59,0.6718920743465424,3416000,235.50000000000028,2.2332300770282747,1330.49,48.9,1.0079938566684723,0.0421305287303403,321,-0.019920498668216168,0.7741407142197814,427
113.61,0.7553867053985596,3424000,268.60000000000014,3.8050551491975786,1342.02,49.8,1.000605624318123,0.12615295205730945,321,-0.002490857805823907,1.6814392283631237,428
120.6,0.7450414663553238,3432000,283.9000000000001,3.107979748249054,1355.68,51.0,1.0236614483594895,0.0917805358953774,321,-0.02335439155809581,1.5247620623282183,429
121.56,0.7064847868680953,3440000,283.9000000000001,2.869532481431961,1365.6,52.9,1.0292028295993805,0.07166668169666082,321,-0.010334799959382508,1.1302029672082576,430
124.25,0.6103709983825684,3448000,283.9000000000001,2.5409786319732666,1379.93,54.800000000000004,1.0135270464420318,0.055732711674645545,321,-0.01853501061996212,0.8739684967495686,431
125.24,0.7094792628288269,3456000,283.9000000000001,3.0537132233381272,1382.8,54.800000000000004,1.0343831527233123,0.08409839343745261,321,-0.02124216220992821,1.332745636432043,432
121.51,0.6397971856594086,3464000,268.2000000000001,2.8228512954711915,1372.1,51.9,1.0384423476457596,0.06969143054448068,321,-0.01199651039467426,1.0880091729863153,433
127.14,0.720904889702797,3472000,292.9000000000001,2.730699090361595,1383.39,52.9,1.0138310766220093,0.061488057826645674,321,-0.012759939502648194,1.1305246986179316,434
122.71,0.645969300866127,3480000,283.9000000000001,2.310970211625099,1371.83,52.9,1.024705979824066,0.04426799394190312,321,-0.018798849579761735,0.7437529653200948,435
120.84,0.6343508768081665,3488000,279.40000000000003,2.500968423485756,1381.51,53.0,1.012506275177002,0.04795147344004363,321,-0.020411975423339754,0.85083545487884,436
121.99,0.6322519767284394,3496000,279.40000000000003,2.3604853671789168,1390.01,52.9,1.0222731286287308,0.04556238513905555,321,-0.017604643124620907,0.7136698006017975,437
120.39,0.65126913189888,3504000,266.4000000000001,2.2471917563676835,1393.79,55.7,0.9936047297716141,0.045592275932431224,321,-0.025829528628382833,0.7248684250235891,438
121.29,0.6205774360895157,3512000,266.4000000000001,2.450037106871605,1406.18,55.7,0.9764747285842895,0.04954875477124006,321,-0.016254837667970604,0.7654460535028477,439
117.71,0.6949463409185409,3520000,235.10000000000002,2.8083263754844667,1400.9,55.7,0.9813099592924118,0.06306826801970601,321,-0.015927957063831856,0.945963554300948,440
119.06,0.6456361490488053,3528000,235.10000000000002,2.273630493879318,1406.6,55.7,0.991449327468872,0.041807917025871576,321,-0.01767848942108685,0.7798984158311846,441
123.94,0.7255654364824295,3536000,250.60000000000014,3.357387827038765,1425.83,56.0,0.988919073343277,0.11180914673022926,321,-0.0010720127628883348,1.352266367497421,442
127.51,0.6862576746940613,3544000,266.4000000000001,3.382035050392151,1428.41,56.0,0.9876271688938141,0.09830753908492625,321,-0.03102274314951501,1.3545297307519413,443
132.17,0.6378552758693695,3552000,267.3000000000001,2.3510974836349487,1442.0,56.9,0.9962339192628861,0.04505764359608293,321,-0.019496257827267983,0.793734431396222,444
135.54,0.7622206568717956,3560000,282.4000000000003,3.247098754644394,1444.95,56.9,1.003411866426468,0.09020221034996212,321,-0.00753538869204931,1.2964997285566366,445
133.63,0.6516760754585266,3568000,267.3000000000001,2.741724911928177,1444.94,56.9,0.9988781225681305,0.05649771244265139,321,-0.015674173948937095,0.9937927174876263,446
132.76,0.615164833664894,3576000,267.3000000000001,2.427648162841797,1440.54,56.0,0.9868801128864289,0.054290857654996215,321,-0.02772297817224171,0.8292582762221721,447
135.44,0.5884420478343964,3584000,267.3000000000001,2.940988352298737,1450.6,56.0,1.0042069506645204,0.07069470388814807,321,-0.01653529154136777,1.096025799461286,448
137.32,0.6137093663215637,3592000,269.3000000000003,3.6439814496040346,1451.0,55.7,0.9744313395023346,0.11705556922592222,321,-0.02195604381588055,1.6667948026964148,449
137.54,0.6393975853919983,3600000,269.3000000000003,2.673202492594719,1455.3,55.7,0.9604690557718277,0.07150900929700583,321,-0.032483226347249004,1.0879970671549721,450
138.46,0.6303276556730271,3608000,269.3000000000003,2.2327236092090605,1460.57,56.9,0.9762104654312134,0.03990388595499098,321,-0.018904526707483455,0.8115168131220529,451
131.56,0.6719420206546783,3616000,253.70000000000005,2.6298715955019,1452.16,53.0,0.9975465911626816,0.059781082151457665,321,-0.014418695005733752,1.0315418370124079,452
134.95,0.7325401413440704,3624000,253.70000000000005,3.256806663274765,1460.55,55.7,0.9719276386499405,0.10022146516945213,321,-0.008895888277329504,1.3413523632116744,453
141.57,0.6460961127281188,3632000,265.1,3.2301609897613526,1468.07,55.7,0.9888107311725617,0.09162295601330697,321,-0.01934247674362268,1.2202589989409802,454
144.11,0.6571464562416076,3640000,265.1,3.0738610190153124,1469.38,56.9,1.0178452658653259,0.07859297173097729,321,-0.02231863102031639,1.3300239115349737,455
147.17,0.5847394984960556,3648000,265.1,3.2351382505893707,1467.64,56.9,0.9743359965085984,0.11411151658277958,321,-0.03785362013353733,1.2933364504723983,456
150.76,0.6001157116889954,3656000,267.70000000000016,3.159715437889099,1456.7,56.9,0.9972333908081055,0.08201153496280313,321,-0.026255714481230825,1.2961077972216808,457
146.48,0.6738016790151596,3664000,265.1,2.4985919505357743,1444.81,54.800000000000004,0.9935787463188172,0.055052695288322864,321,-0.026286136811831964,0.8842473186867502,458
146.45,0.7668117552995681,3672000,265.1,3.2351579320430757,1434.54,52.8,1.005681350827217,0.0849690568074584,321,-0.02091425275983056,1.3163499172152857,459
143.78,0.6237900978326798,3680000,260.50000000000006,2.776711188554764,1426.1,52.8,1.0081298542022705,0.06997193586081267,321,-0.02361531077767722,1.129828219471426,460
144.7,0.6593385553359985,3688000,260.50000000000006,2.444080128669739,1434.85,52.8,1.0000919407606126,0.05205875102430582,321,-0.018394477728579658,0.8720803236368372,461
142.2,0.6698670083284378,3696000,256.9000000000001,3.519798353910446,1431.07,54.800000000000004,0.9876808905601502,0.12003818409517407,321,-0.042679227228036326,1.5970330036225895,462
140.24,0.4780386477708817,3704000,253.3,2.662303115129471,1428.09,54.7,0.9850705170631409,0.058120560464449224,321,-0.014857464046217501,1.0057297981641475,463
137.35,0.755048508644104,3712000,253.3,2.6196292912960053,1423.79,54.7,1.016071798801422,0.05699107740074396,321,-0.00999173360178247,1.0581910577656388,464
135.83,0.6879518473148346,3720000,253.3,3.3072808212041855,1427.26,55.0,1.0040877401828765,0.10721003864891827,321,-0.021211646765004845,1.351456270578648,465
136.76,0.6876845830678939,3728000,253.3,2.7861417931318284,1427.22,55.0,1.015896853208542,0.06815089961513877,321,-0.017601690771989524,0.983507712880931,466
135.4,0.7647449600696564,3736000,239.80000000000007,2.731458657979965,1439.95,56.8,1.0171779477596283,0.06374620417132974,322,-0.007375359157449566,1.0685886074252426,467
136.02,0.7383857411146164,3744000,239.80000000000007,3.1036443448066713,1438.38,56.8,1.038848227262497,0.08879283089190722,322,-0.03190281161712392,1.2375987180347336,468
87.52,-1.0072947233915328,3752000,211.2000000000001,2.737698524482548,999.2,0.0,1.2889219844341278,0.17415710910751842,322,-0.035298076862818564,1.4764602785196064,469
21.87,-1.2956857681274414e-05,3760000,60.400000000000034,1.0672110882494599,370.9,0.0,1.362356641292572,0.011128979555610954,322,0.0005001041089417413,0.20890385396255656,470
1.09,-0.00013760626316070557,3768000,3.0,1.1213832076927064,168.77,0.0,1.3677733600139619,0.011815285396530763,322,9.163383418126614e-05,0.19862699143395235,471
1.21,-2.9408931732177736e-06,3776000,3.0,1.130667172241956,172.36,0.0,1.3768215370178223,0.012287264241444973,322,0.0017651449882396264,0.20792801620719345,472
1.18,2.205371856689453e-08,3784000,3.0,1.018925051074475,173.53,0.0,1.3748945558071137,0.011195698945520291,321,0.000381544753909111,0.19995153577117045,473
1.14,-2.3949146270751953e-06,3792000,3.0,1.1847891862411053,173.68,0.0,1.3779504263401032,0.013223092966911735,321,0.002560506660956889,0.22186565417476012,474
1.1,-3.049731254577637e-05,3800000,3.0,1.1819159520789981,171.55,0.0,1.3786371207237245,0.013440889932021492,321,0.0024766697085578924,0.2349575012678146,475
1.13,-0.000312536358833313,3808000,3.0,1.0057984279468655,172.67,0.0,1.3811193585395813,0.011036651558451922,321,0.001567907968274085,0.2003235120726092,476
1.47,-5.424022674560547e-08,3816000,4.0,1.3248837389051915,184.38,0.0,1.3667596518993377,0.016518735156023468,321,0.00593942309205886,0.2519969846064437,477
2.14,-0.00011965513229370117,3824000,6.0,1.7159999132901431,206.26,0.0,1.3320782268047333,0.023491785611950037,321,0.004807914921548218,0.29817673006061773,478
2.3,3.159046173095703e-08,3832000,9.0,0.9652736127283424,209.38,0.0,1.3810698080062866,0.009848177622878894,321,0.0004862910334486514,0.1792953625403468,479
1.66,1.609325408935547e-08,3840000,4.0,1.3529173348471522,190.95,0.0,1.3631129598617553,0.01598261143433774,321,0.001397760701365769,0.2571104895635631,480
1.49,3.7074089050292967e-07,3848000,4.0,1.4096697574481367,186.9,0.0,1.3313230323791503,0.017513853426571586,321,0.0022888730926206337,0.27390276232825816,481
1.76,-1.7702579498291017e-07,3856000,5.0,1.3674155850708485,196.24,0.0,1.351619795560837,0.01650471588430264,321,0.003227273072116077,0.2603210944863054,482
1.85,-3.337860107421875e-08,3864000,5.0,1.396099604293704,200.62,0.0,1.3649924623966216,0.01662251703100992,321,0.0002751318774244282,0.2564263944263921,483
1.57,4.369020462036133e-07,3872000,4.0,1.217015204001218,190.1,0.0,1.3768743753433228,0.014049370517022907,321,0.0038108630175702272,0.23414361692206742,484
1.36,-9.720921516418457e-06,3880000,3.0,1.105153377354145,177.41,0.0,1.372181007862091,0.01245455601413596,321,-0.0004637083312263712,0.19978091744859142,485
1.37,-2.384185791015625e-09,3888000,3.0,1.2944196473807097,178.18,0.0,1.3631764328479767,0.015085795918457734,321,0.004204557430348359,0.23190715398082978,486
1.25,-2.205371856689453e-08,3896000,3.0,1.1139473824203014,176.72,0.0,1.3453720819950103,0.011908338952034683,321,-0.0010039316308393608,0.20749845567693742,487
1.32,2.0128488540649416e-06,3904000,3.0,1.204173974134028,180.17,0.0,1.3525236332416535,0.013587680778646244,321,0.002890157969668508,0.21904824989854244,488
1.26,-2.2649765014648436e-07,3912000,3.0,1.1284525949880482,177.32,0.0,1.3644717407226563,0.012814885391098868,321,0.004503721582004801,0.2220165452129574,489
1.09,7.748603820800782e-09,3920000,2.1000000000000085,1.0759493195265533,169.56,0.0,1.3748097038269043,0.01120421217288822,321,-0.0008157463261159137,0.19694432709824095,490
1.21,-4.8816204071044925e-06,3928000,3.0,1.2198936017602682,175.31,0.0,1.3769323706626893,0.013754022941366201,321,0.0017561429715715348,0.2294608640990188,491
1.13,-4.2340755462646485e-05,3936000,2.1000000000000085,1.1247645169496536,171.28,0.0,1.3815943777561188,0.012082401371662855,321,0.0022768417396582664,0.20217798037301182,492
1.25,-2.6226043701171875e-08,3944000,2.200000000000017,1.1683328873850405,176.17,0.0,1.3782481122016907,0.012891372926242184,321,-1.8936082487925886e-05,0.21358679300866057,493
1.3,1.4901161193847656e-08,3952000,3.0,1.0934880272299052,178.7,0.0,1.3791526687145232,0.01195458443882103,321,0.0004646510013844818,0.20371302877481973,494
1.22,-9.238719940185547e-07,3960000,3.0,1.360226627215743,174.06,0.0,1.3773961627483369,0.01652780537885519,321,0.0033343746076570824,0.26277482076068576,495
1.53,-9.119510650634766e-07,3968000,4.0,1.3196887645870448,185.57,0.0,1.3697160398960113,0.014963412729885021,321,0.001622093727637548,0.23890345783121064,496
1.42,-1.430511474609375e-08,3976000,4.0,0.9692818691208959,180.43,0.0,1.3793878543376923,0.010033861528224861,321,0.0003725978522561491,0.18583778535095552,497
1.06,-3.218650817871094e-08,3984000,3.0,0.9812679671123624,167.6,0.0,1.3782592594623566,0.009943906541025171,321,0.0010163032147102059,0.1792209422568682,498
1.12,2.9206275939941406e-08,3992000,3.0,1.2749133030325175,171.79,0.0,1.3706546914577484,0.014342319897262996,321,0.0021376941964263096,0.23375903679563417,499
1.21,-5.960464477539063e-10,4000000,3.1000000000000085,1.2475162096880377,175.08,0.0,1.3530445861816407,0.014110552250698447,321,0.00024445836257655176,0.21732076672132564,500
1.75,-4.470348358154297e-08,4008000,6.0,1.3338831368833781,196.83,0.0,1.3562591195106506,0.015413138012063428,321,0.0008625138217757921,0.23522777502716719,501
1.81,-4.172325134277344e-09,4016000,6.0,1.259341407045722,197.65,0.0,1.378594526052475,0.01510119570299139,321,0.004400305254966952,0.23156649570477655,502
1.4,-1.7881393432617187e-08,4024000,4.0,1.0814638047665357,181.03,0.0,1.3722150564193725,0.01234434837297158,321,0.0019648362090811133,0.21901160905640732,503
1.09,-4.7087669372558596e-08,4032000,2.1000000000000085,1.1353355595469474,167.75,0.0,1.3757579350471496,0.013274794542958261,321,0.0031950937386136503,0.24208522064387633,504
1.07,-8.344650268554688e-09,4040000,3.0,1.049559242837131,167.91,0.0,1.3812285304069518,0.01153117431897499,321,0.002085466221178649,0.1923202301496333,505
1.33,3.3974647521972653e-08,4048000,3.0,1.3790966130420566,179.75,0.0,1.3813454806804657,0.016340929696179955,321,0.002744611978996545,0.2390573190525222,506
1.43,7.152557373046875e-09,4056000,3.1000000000000085,1.0339609762653708,185.81,0.0,1.3767172956466676,0.011879318876292472,321,0.0018061360158026219,0.19117447452892594,507
1.31,-2.0265579223632814e-08,4064000,3.0,1.111913086771965,180.43,0.0,1.3785236763954163,0.011603586740739047,321,4.269323020707816e-05,0.19898919711288188,508
1.27,-7.748603820800782e-09,4072000,3.0,1.1136084432154894,177.88,0.0,1.3812023842334746,0.012397613060293224,321,0.0007955405884422362,0.21141656322991376,509
1.32,-2.9802322387695312e-08,4080000,3.0,1.4430754100158811,178.75,0.0,1.38390829205513,0.017494634008307912,321,0.004026614270405844,0.25117195490328303,510
1.59,1.543760299682617e-07,4088000,4.0,1.4248032941296698,188.39,0.0,1.3717147266864778,0.016847267714133522,321,0.001512758518335886,0.259381730781249,511
1.59,4.7206878662109375e-07,4096000,4.0,1.1759679934382439,188.08,0.0,1.3735116004943848,0.012804341398914404,321,-0.0010855668311705812,0.21182831977634223,512
1.91,3.3974647521972653e-08,4104000,5.0,1.2044124017655848,198.87,0.0,1.3740175795555114,0.013670423220310113,321,0.0027331712999148295,0.21501074980517657,513
1.57,-1.9073486328125e-08,4112000,4.1000000000000085,1.168507615029812,187.72,0.0,1.3759492325782776,0.013264401226842892,321,0.0009083586581982672,0.2041660795875163,514
1.58,8.940696716308593e-09,4120000,4.0,1.3045995680429041,188.38,0.0,1.3665814316272735,0.015628825879516625,321,0.004618743963073939,0.26169418024433005,515
1.4,-2.2649765014648438e-08,4128000,3.1000000000000085,1.2119996451959014,181.42,0.0,1.3775900709629059,0.013928133120061829,321,0.0035204249259550126,0.22912015482347325,516
1.58,5.364418029785156e-09,4136000,3.0,1.351368584781885,187.94,0.0,1.379876765012741,0.016023409039298712,321,0.0023903156840242444,0.25100018054780954,517
1.56,2.384185791015625e-08,4144000,3.0,1.1088854549452662,187.24,0.0,1.3611215007305146,0.011835936369971023,321,-0.00039705733594018965,0.20140455706990046,518
1.3,-2.3752450942993165e-06,4152000,3.0,1.2688813992589711,171.61,0.0,1.359534457921982,0.014680689472370431,321,0.0019206644140649586,0.2288598903243362,519
1.22,-4.76837158203125e-09,4160000,3.0,1.163298766501248,170.36,0.0,1.381334056854248,0.012593807935718359,321,0.0023851839418057353,0.21200783286427796,520
1.58,2.384185791015625e-09,4168000,4.0,1.599113200455904,190.5,0.0,1.359898600578308,0.020599934151759952,321,0.0022611989433062264,0.2887934486219934,521
1.63,1.9073486328125e-08,4176000,4.0,0.8655691378191114,193.85,0.0,1.3753057098388672,0.008333721985113698,321,-0.0017532688382198103,0.15254970702639037,522
0.88,2.0861625671386717e-08,4184000,3.0,1.0489733404014259,160.77,0.0,1.350811891555786,0.012146490532549592,321,0.0011641255591530353,0.1979591350863174,523
1.01,-4.76837158203125e-09,4192000,2.1000000000000085,1.445515334494412,165.82,0.0,1.362089502811432,0.017802707762334648,321,0.0011886112613137812,0.2465806208654202,524
1.61,-2.9468536376953124e-06,4200000,5.1000000000000085,1.222455801218748,186.21,0.0,1.33010000705719,0.014436184669166323,321,0.0047378420396125874,0.2359333062661673,525
1.99,-1.609325408935547e-08,4208000,8.0,1.210976818818599,201.21,0.0,1.3698866426944734,0.012893802915209562,321,-0.00019680529803736135,0.20596319762089646,526
1.74,-5.960464477539063e-09,4216000,4.1000000000000085,1.1279777656588703,197.21,0.0,1.364575936794281,0.012303076444884481,321,0.0008379496692214161,0.20555021973130227,527
1.4,5.960464477539063e-10,4224000,4.0,1.1038172278180718,182.67,0.0,1.3671343171596526,0.01208721055940714,321,0.0016197161708259955,0.19756245394971514,528
1.25,-1.239776611328125e-07,4232000,3.0,1.23201627664268,173.85,0.0,1.3521678256988525,0.013839471102473909,321,0.00241577434935607,0.23955829034687967,529
