advantage_norm,explained_variance,value_loss,P01:episode_rewards,fps,PMM:episode_rewards,P09:episode_rewards,frames,grad_norm,epoch_idx,policy_loss,episode_length,policy_entropy
1.2350700682401656,0.8722153770923614,0.011063203430967405,0.0,318,2.85,6.1000000000000085,584000,0.3275989010694566,73,-0.0026083975337678564,236.7,1.3534316444396972
0.9453545564413071,0.9380521941184997,0.0065962900582235305,0.0,318,2.57,6.0,592000,0.23942163930383764,74,-0.0005304907546087634,224.8,1.357990392446518
1.1273820516467095,0.880590010881424,0.010241356283659115,0.0,318,2.67,6.1000000000000085,600000,0.33314068145397047,75,-0.0006234717312327121,227.65,1.3540986442565919
1.0990757894515992,0.909166795015335,0.008844660928589291,0.0,318,2.75,7.0,608000,0.2679377553105243,76,-2.3211277439258994e-05,230.03,1.3571806836128235
1.011660386621952,0.9292438203096389,0.0072433170955628155,0.0,318,3.26,8.0,616000,0.2486628389921244,77,-0.0006335201417095959,247.64,1.3494094872474671
1.1674167025089264,0.8969845706224442,0.010113212292199024,0.0,318,3.28,7.0,624000,0.3089103125836095,78,-0.0007695136664551683,248.07,1.347961871623993
1.4535987049341201,0.8468202078342437,0.014855983089655639,0.0,318,3.21,7.0,632000,0.35712274453340087,79,-0.005260724981781095,243.07,1.3231638514995574
1.3140070480108261,0.873888583779335,0.012057287613861262,0.0,318,2.86,6.0,640000,0.3337155503623612,80,-0.004171560066170059,231.95,1.324876331090927
1.248409140110016,0.8856867289543152,0.01076146679231897,0.0,318,3.09,7.0,648000,0.3171027277778431,81,-0.0013250833927304483,236.54,1.3205602300167083
1.1425415861606598,0.9029405200481415,0.00895176428486593,0.0,317,3.1,8.0,656000,0.2847638550202792,82,-0.0013603935403807554,237.43,1.3271557235717772
1.2003077363967896,0.8847311931848526,0.010150915560079738,0.0,317,3.19,8.0,664000,0.30173358571134284,83,-0.0013797292683739215,238.78,1.334461945295334
1.13647333920002,0.9161407232284546,0.009052612418308854,0.0,317,3.13,7.0,672000,0.2793596017792416,84,-0.0013754810071554856,237.62,1.3313339793682097
1.0830643251538277,0.919747496843338,0.00802032824489288,0.0,317,3.17,7.1000000000000085,680000,0.266873795495192,85,-0.00017208570789080114,239.63,1.339113063812256
1.1092167687416077,0.9071944409608841,0.008591970326378942,0.0,317,3.18,8.100000000000009,688000,0.30289499745947335,86,-0.0017639670212520287,240.26,1.3386657762527465
1.1808501672744751,0.9082443553209305,0.00962401953758672,0.0,317,3.12,8.100000000000009,696000,0.30655908078915833,87,5.3050530841574076e-05,237.82,1.3393736243247987
1.090678101480007,0.9091253858804703,0.008903274794574827,0.0,317,3.03,7.1000000000000085,704000,0.2906049322649157,88,-0.001249363149399869,238.04,1.3438573682308197
1.0106685212254525,0.931502821445465,0.007099284171126783,0.0,317,3.14,8.100000000000009,712000,0.24323929128870897,89,0.000479863996442873,242.47,1.341240518093109
1.1042154514789582,0.9101459020376206,0.008437804172281176,0.0,317,3.5,9.0,720000,0.27981881301706785,90,-0.0014771100614598253,250.11,1.3269058120250703
1.2551183730363846,0.8873532581329345,0.010488171381875872,0.0,317,3.82,9.100000000000009,728000,0.33221110705381096,91,-0.004528595751035027,256.19,1.2920081472396852
1.146286033987999,0.8999998611211777,0.009214463389944284,0.0,317,3.98,10.0,736000,0.27939554502073494,92,-0.0008673071267548949,262.67,1.31604390501976
1.099117704629898,0.9040697866678238,0.008393965347204357,0.9000000000000004,317,3.66,9.0,744000,0.30310134821301093,93,-0.002402221997035667,257.24,1.3330913186073303
1.305931440591812,0.8797653943300248,0.01139824362588115,0.0,317,3.43,9.0,752000,0.371895372102107,94,-0.001535603065858595,251.83,1.3161704158782959
1.3978381365537644,0.8511346882581711,0.01335617683827877,1.0,317,3.37,9.0,760000,0.3775996498610184,95,-0.003090953050996177,246.94,1.3060496079921722
1.2669500976800918,0.8899772578477859,0.011002773276995868,1.0,317,3.37,7.0,768000,0.33775890350655446,96,-0.004219936173176393,247.72,1.2999480450153351
1.303008651137352,0.8814071553945542,0.011578658445505425,1.0,317,3.71,7.0,776000,0.3334773794993114,97,-0.0006677511964153382,265.46,1.304755129814148
1.0846511816978455,0.9156255877017975,0.00795550444861874,1.0,317,3.73,7.0,784000,0.2844547245439393,98,-0.0021875422407174484,268.09,1.328968276977539
1.2903453505039215,0.8807983231544495,0.011587067255750299,1.0,317,3.79,7.0,792000,0.36085573862503806,99,-0.0031511405884521084,269.52,1.3111807417869568
1.351517503261566,0.8723321998119354,0.012570516997948289,1.0,317,4.15,9.0,800000,0.3752719602668389,100,-0.002870698320912197,280.51,1.3084156250953674
1.4788325518369674,0.8636583822965622,0.014486436133738607,1.0,317,4.31,9.0,808000,0.40764562135956395,101,-0.007204597400559578,279.67,1.2565206456184388
1.3179470527172088,0.8926730746030808,0.011491925432346761,2.0,317,4.65,9.0,816000,0.3491983018843998,102,-0.001770212349947542,291.57,1.275560772418976
1.4015014570951463,0.8745352095365524,0.013222374827601016,2.0,317,4.71,9.0,824000,0.3784045676719511,103,-0.004119821169297211,295.51,1.2645107662677766
1.3303957241773605,0.8868339514732361,0.011660348505247385,2.0,317,5.0,9.100000000000009,832000,0.37207981471072565,104,-0.005257737472711597,301.85,1.2609225022792816
1.169942889213562,0.8899200075864792,0.009723406116245314,2.0,317,4.93,9.0,840000,0.3106537782137177,105,-0.004599545648961794,302.81,1.2031929278373719
1.2963724142313005,0.8762396055459977,0.011226876915898173,2.0,317,4.88,9.0,848000,0.370978479801572,106,-0.0022696500876918436,302.18,1.2488717126846314
1.4967018288373948,0.8456257963180542,0.014968024122063071,2.0,317,5.09,9.0,856000,0.45638625984767606,107,-0.003972280912857968,301.46,1.2425611340999603
1.4549836254119872,0.8363068747520447,0.014194195477757602,2.0,317,5.3,9.0,864000,0.4213851984067027,108,-0.0027874545945087447,309.89,1.2896932291984557
1.4658828967809676,0.8437479776144028,0.014420405169948936,2.0,317,5.76,10.0,872000,0.4281696095498166,109,-0.002066954879555851,320.57,1.2636031877994538
1.579377583861351,0.7984610223770141,0.016983298151753843,2.0,317,6.16,10.100000000000009,880000,0.4587545156322473,110,-0.007110704369843006,323.03,1.2136144959926605
1.556677770614624,0.837508870959282,0.01589663519524038,2.9000000000000004,317,6.28,11.0,888000,0.47499567654663644,111,-0.003971921184565872,319.77,1.15684175491333
1.6489414989948272,0.7784635442495346,0.017845982587896287,3.0,317,6.77,11.100000000000009,896000,0.48070598886046306,112,-0.0018390819104388357,330.0,1.2293120157718658
1.704470424056053,0.80564577460289,0.01942177110584453,3.0,317,7.02,12.0,904000,0.4802616855349154,113,-0.003744683634722605,332.94,1.2335904324054718
1.4433893221616745,0.8641167986392975,0.013793302178382873,3.9000000000000004,317,7.5,12.0,912000,0.4101958037728158,114,-0.005291577524258173,344.37,1.1948437297344208
1.4340015506744386,0.8507879650592804,0.013674922953359783,4.0,317,7.53,12.0,920000,0.39833249375404717,115,-0.002109287367784418,354.05,1.2207757127285004
1.6662940883636475,0.79591521859169,0.018757947257254274,4.0,317,7.47,12.0,928000,0.4858483175955286,116,-0.004941647348478,359.94,1.2158744525909424
1.7244091463088989,0.8024300926923752,0.019557635644450785,4.0,317,7.83,12.100000000000009,936000,0.5229476701647724,117,-0.005548823711578734,370.02,1.2145563209056853
1.7348606514930724,0.7820962291955947,0.019929125686176122,4.0,317,7.86,12.0,944000,0.5482359068512102,118,-0.006213066976488335,372.83,1.2274853372573853
1.4731952458620072,0.8449487417936326,0.014181952676735818,4.0,317,8.02,12.100000000000009,952000,0.4084734396194866,119,-0.0025266242291399977,380.18,1.2555753803253173
1.7471685302257538,0.8003758597373962,0.020347312488593162,4.0,317,8.29,12.100000000000009,960000,0.5421712458697161,120,-0.004572863745270297,382.39,1.2003269302845
1.924836807847023,0.7572376650571823,0.024564020736142993,4.0,317,8.7,13.0,968000,0.5598477980282399,121,-0.004254217408833938,382.83,1.1546807944774629
1.78718346118927,0.7677574807405472,0.02145549179986119,4.0,317,9.35,15.0,976000,0.5123756341674919,122,-0.006041586415958591,392.47,1.1855662381649017
1.9330534172058105,0.7431605416536331,0.02448088050354272,5.0,318,9.72,16.0,984000,0.587901316610557,123,-0.007817421915824525,395.47,1.1669551348686218
1.7816996783018113,0.771544040441513,0.020888440762646496,5.0,318,10.46,16.0,992000,0.5307991236901716,124,-0.006348899595905095,407.02,1.1432465529441833
1.8632780933380126,0.7302653688192368,0.02251521828584373,5.0,318,11.09,17.10000000000001,1000000,0.5867773535415876,125,-0.00989863961818628,423.17,1.117532616853714
1.6561027842760085,0.7801386654376984,0.018086440144106746,5.0,318,11.11,18.0,1008000,0.45565423101589675,126,-0.002701307748211548,425.19,1.1613778269290924
1.8394869840145112,0.7825451463460922,0.022246751715429128,5.0,318,11.4,16.10000000000001,1016000,0.5506407216907089,127,-0.006100942101329565,430.48,1.1549330461025238
1.9146384799480438,0.7747832238674164,0.02405740684363991,5.0,318,12.24,18.0,1024000,0.5937809543098826,128,-0.009185840197606012,439.1,1.0940686053037643
1.8334440791606903,0.7535535711050033,0.022195466235280036,6.0,318,12.6,18.0,1032000,0.5458196221383625,129,-0.004504285114817322,444.4,1.1354952985048294
1.8658646285533904,0.761536619067192,0.02269798525609076,7.0,318,12.62,18.0,1040000,0.6275350861334645,130,-0.006434909401577898,447.49,1.1477885961532592
1.7592031705379485,0.7739687663316727,0.02034140453673899,7.0,318,12.43,18.0,1048000,0.5135840445203317,131,-0.004806036333902739,444.53,1.1797594225406647
1.8042684423923492,0.7732148844003678,0.021408179439604283,7.0,318,12.48,18.0,1056000,0.5446920213439295,132,-0.004134214924415573,446.3,1.1812969785928726
1.848567827939987,0.7746178865432739,0.02226712930947542,6.9,318,11.42,16.10000000000001,1064000,0.6325392886567686,133,-0.012543532705458348,430.73,1.123005765080452
1.86621151804924,0.7634104192256927,0.022817534655332566,6.0,318,11.42,16.10000000000001,1072000,0.5858886171356726,134,-0.004552274900852353,439.4,1.11628164768219
1.8577489602565764,0.7549912047386169,0.022456683265045286,6.0,318,11.18,16.0,1080000,0.550808945942156,135,-0.00017971480468986556,438.9,1.1641057550907135
1.8809670662879945,0.7769182246923446,0.02305543575435877,6.0,318,11.67,17.10000000000001,1088000,0.5647447434243092,136,-0.007304740176768973,447.54,1.1975866806507112
1.909864810705185,0.7595812445878982,0.02399314258247614,6.0,318,11.62,18.0,1096000,0.5840277129515358,137,-0.0071631009574048225,448.35,1.1799910032749177
1.9565558767318725,0.7552615666389465,0.025281246453523636,6.0,318,12.48,19.0,1104000,0.6060944947757517,138,-0.00715630007442087,458.9,1.139215408563614
1.9568868333101272,0.7396722453832626,0.02523332890123129,7.0,318,13.13,19.10000000000001,1112000,0.5776765912718844,139,-0.006176143229822628,477.5,1.146851807832718
1.9485413777828215,0.7627909642457962,0.024745968794450166,7.0,318,12.85,19.0,1120000,0.6342560325845296,140,-0.005280257399426773,482.64,1.1425712829828263
1.9514482820034027,0.770205836892128,0.024863327946513893,7.0,318,13.45,19.10000000000001,1128000,0.6147635338079237,141,-0.008271590431686491,487.24,1.0988736820220948
1.9201927924156188,0.7450473529100418,0.023777685249224304,7.9,318,13.56,20.0,1136000,0.6459812597315115,142,-0.0031435412261635065,485.74,1.090095934867859
1.6754055714607239,0.7990724277496338,0.01831585490144789,8.0,318,13.71,20.10000000000001,1144000,0.5460877284260711,143,-0.005995069456839701,491.66,1.153124579191208
1.807220428586006,0.7648049432039261,0.021411090302281083,8.0,318,13.37,20.0,1152000,0.5907814941467013,144,-0.0064868811226915565,494.53,1.1432715606689454
2.0616379487514496,0.7287300378084183,0.02791887557134032,8.0,318,13.55,21.0,1160000,0.6434171217129532,145,-0.0071248906772234475,498.58,1.1118040472269057
1.9911595356464387,0.7196143186092376,0.02610661837272346,8.0,318,14.01,22.0,1168000,0.604801288021457,146,-0.005477960595235345,505.47,1.167110674381256
1.898801428079605,0.7595522999763489,0.023858548663556575,8.0,318,13.98,21.10000000000001,1176000,0.5653323659481809,147,-0.00803388819374959,503.19,1.1341680043935776
2.109703623056412,0.7083844649791717,0.029081503702327607,8.0,318,14.78,23.10000000000001,1184000,0.6869907428651966,148,-0.0053736326895887036,514.1,1.090141596198082
2.1330189549922944,0.7369796913862229,0.030288949515670537,8.0,318,15.21,24.0,1192000,0.7465267212530828,149,-0.004494286680128425,521.96,1.0809125566482545
2.08614861369133,0.7257827466726303,0.028642871771007775,7.9,318,15.75,24.0,1200000,0.6730360531947166,150,-0.005460569238766766,539.54,1.1015309369564057
1.941482322216034,0.7632728362083435,0.025282647339627148,8.0,318,16.07,25.0,1208000,0.5860038853677892,151,-0.012662027186597697,535.46,1.1483565890789031
1.8002453941106795,0.8006230509281158,0.02142521781846881,7.0,318,15.46,24.0,1216000,0.5240038507811959,152,-0.0010367614991264418,514.83,1.1369821870326995
2.073148097991943,0.7202139741182327,0.02793960883282125,8.0,318,16.27,24.0,1224000,0.6448487142119957,153,-0.008846109319711104,526.97,1.1197682654857635
1.9758399420976638,0.7324218720197677,0.025294672367163002,8.0,318,16.45,24.0,1232000,0.6363379022453813,154,-0.005427776768337935,532.75,1.1125440108776092
2.219178023338318,0.7106630647182465,0.03285262447781861,8.0,318,16.48,24.0,1240000,0.8139514265517767,155,-0.014462207029573619,536.19,1.0361980259418488
2.018915966749191,0.7610364323854446,0.02677651354111731,8.0,318,16.12,24.0,1248000,0.6073028806611104,156,-0.011877778935595416,532.3,1.0888370752334595
2.04604418694973,0.73686190366745,0.02806376924738288,9.0,318,16.29,24.10000000000001,1256000,0.6207781396621129,157,-0.006767263102738071,540.66,1.0734797185659408
1.9352265119552612,0.758813021183014,0.024849501424469053,10.0,318,16.6,27.0,1264000,0.6114346816436582,158,-0.00849232389125973,548.45,1.0539166724681854
1.8917482477426528,0.7626127904653549,0.023548687458969653,10.9,318,17.09,27.0,1272000,0.6038935743185881,159,-0.0017647677670174745,560.51,1.0918116694688798
2.104962935447693,0.7384981954097748,0.02928923993371427,10.9,318,17.16,27.0,1280000,0.6648011929237945,160,-0.011592486029257998,563.32,1.0921202009916307
2.060915322303772,0.7447512078285218,0.028242751960642635,11.0,318,17.31,27.0,1288000,0.6650343452771326,161,-0.007577486536465585,564.19,1.1115325391292572
2.042978845834732,0.7111051470041275,0.027621114160865545,12.0,318,17.56,27.0,1296000,0.6799160630162281,162,-0.0031751312797132416,571.3,1.0632496410608292
2.1306338012218475,0.6780628114938736,0.030443513728678227,12.0,318,18.08,27.0,1304000,0.6615051199559728,163,-0.006740101552568376,584.6,1.04885545194149
2.1853140497207644,0.6900560694932938,0.03151186228729785,12.0,318,18.84,28.10000000000001,1312000,0.7191603690432454,164,-0.008159884708693426,599.79,1.0279357522726058
2.1378258585929872,0.6906059467792511,0.030277987914159893,12.0,318,19.01,29.0,1320000,0.6748094508085148,165,-0.009477457553348358,611.73,1.0278386241197586
2.1314305579662323,0.7176224982738495,0.02998907254077494,13.0,318,19.59,30.10000000000001,1328000,0.6350441649609501,166,-0.004472202552715316,611.04,1.087324896454811
2.253370760679245,0.6726687401533127,0.03382669669575989,12.9,318,20.12,30.10000000000001,1336000,0.7513850134623347,167,-0.014910257361480035,609.29,1.0567228662967683
2.057520109415054,0.5277263152599335,0.02911972116213292,7.0,318,17.77,30.10000000000001,1344000,0.7274380281736549,168,-0.007432743245080928,562.06,1.1240487152338028
2.12154475569725,0.72764752805233,0.029785527344793082,7.0,318,17.02,30.0,1352000,0.7650015636013987,169,-0.013198624690412544,538.5,1.046422278881073
2.0744259655475616,0.6989910954236984,0.02821159907616675,7.0,318,16.41,29.10000000000001,1360000,0.7072849530994754,170,-0.006328417602344416,518.73,1.0070620876550676
2.1629793965816497,0.6281613564491272,0.0316842977097258,7.0,319,16.18,29.0,1368000,0.7425029627389066,171,-0.006708576560886286,515.11,1.0639472770690919
2.1259949934482574,0.7114874231815338,0.030586843425408006,7.0,318,16.49,30.10000000000001,1376000,0.6684675313738835,172,-0.010497379738953896,509.32,1.0246694332361221
2.113518399000168,0.7029969805479049,0.02960827002301812,7.0,319,16.43,29.200000000000017,1384000,0.7218862598997496,173,-0.009141676272265612,525.17,1.053232118487358
