P01:episode_rewards,frames,fps,policy_loss,policy_entropy,episode_length,advantage_norm,P09:episode_rewards,grad_norm,PMM:episode_rewards,value_loss,explained_variance,epoch_idx
3.0,2672000,759,-0.017466855465318076,1.0356092941761017,889.2,2.213362249135971,63.0,0.7460451349455846,35.78,0.03741084264125675,0.6526571625471115,334
12.8,2680000,759,-0.0035690094041638076,1.028064581155777,958.01,2.318637846112251,64.10000000000001,0.7388045692975302,40.86,0.04039106722455472,0.6922669720649719,335
22.0,2688000,759,-0.021909607072011568,0.9765500062704087,1036.46,2.4402290111780167,66.10000000000001,0.7642162571281337,45.15,0.04488888298626989,0.6487244671583176,336
22.0,2696000,759,-0.012396240310627036,0.9695605444908142,1060.69,2.158091940879822,67.20000000000002,0.6357043842504008,46.36,0.03594619502313435,0.7052271389961242,337
22.0,2704000,760,-0.011252108261232933,1.040598811507225,1065.31,2.155652848482132,67.20000000000002,0.7507552768298967,46.79,0.03556052499450743,0.6576000607013702,338
10.500000000000002,2712000,760,-0.017983311273628715,1.1394732743501663,995.73,2.1713642981648444,67.20000000000002,0.6065148426930275,43.37,0.03640423241944518,-0.4676517206430435,339
6.0,2720000,760,-0.010719519466802012,1.0465947818756103,969.81,2.189744705557823,67.20000000000002,0.677886473125364,41.96,0.036133441696874796,0.6819010382890701,340
6.0,2728000,760,-0.013132208152092062,1.0021433120965957,965.01,2.2243853932619095,67.20000000000002,0.7167696979235478,41.76,0.037534394417889416,0.6211364090442657,341
6.0,2736000,760,-0.016464348736335524,0.9938852447271347,947.16,2.2318850976228712,65.20000000000002,0.664726702537412,40.9,0.03704562409315258,0.6429199206829072,342
6.0,2744000,760,-0.010386272317846305,0.9977323907613754,945.37,2.2049113541841505,65.20000000000002,0.7198081310943977,40.68,0.035623658583499494,0.6666397994756699,343
6.0,2752000,760,-0.018035882296971978,1.0037609076499938,967.12,2.438825534582138,67.10000000000001,0.7563682039317565,41.88,0.045200691167265175,0.6424826091527939,344
6.0,2760000,761,-0.0058701412321534,1.000542374253273,945.48,2.1843242222070693,67.0,0.6167055482433595,41.25,0.03691194760613144,0.6821515905857086,345
6.0,2768000,761,-0.014920912359375507,0.986874834895134,955.18,2.3311187916994096,67.10000000000001,0.6781296229507029,42.13,0.04111676258035004,0.6175716477632522,346
6.0,2776000,761,-0.0073347559408284725,0.9797424381971359,960.14,2.3334123814105987,67.0,0.6130676688618507,41.31,0.03931884430348873,0.6786450821161271,347
6.0,2784000,761,-0.0030677234715221855,1.0244908684492111,942.63,1.9938434660434723,67.0,0.5656572382359403,40.26,0.028725969195365905,0.7358028435707092,348
6.0,2792000,761,-0.008918732658494265,1.0300731027126313,955.58,2.1171254193782807,67.0,0.6235940620791312,41.06,0.033649233924224975,0.6383292657136918,349
6.0,2800000,761,-0.020176095703500322,1.0502646404504776,958.93,2.582391086220741,67.10000000000001,0.7902104705493094,41.79,0.05197785691358149,0.6469518655538559,350
6.0,2808000,762,-0.007839556169055868,1.039231300354004,966.92,1.9508147257566453,68.40000000000003,0.5421840387978705,42.45,0.028390108342282474,0.6916284048557282,351
11.8,2816000,762,-0.019684660461498426,1.0511091256141663,1004.62,2.156816808581352,68.40000000000003,0.6536344696155838,44.16,0.03590325690340251,0.6726499044895172,352
18.800000000000004,2824000,762,-0.005942528582418163,1.0530890613794326,1069.9,2.1067140769958494,72.0,0.6169162313567643,47.35,0.03328095641452819,0.6828936803340911,353
27.0,2832000,762,-0.014539872038876639,1.0323150050640106,1139.71,2.5228677940368653,76.30000000000003,0.714265240296273,51.66,0.04570388348307461,0.6517790681123734,354
32.0,2840000,762,-0.016691621702630072,0.9906420356035233,1163.02,2.167761109471321,79.10000000000001,0.6327403136052908,53.86,0.03548760947305709,0.6839818209409714,355
32.0,2848000,762,-0.015023862762609497,0.9851060181856155,1163.58,2.2101208466291427,79.10000000000001,0.6724140405678972,53.68,0.0369643537979573,0.6756559056043625,356
32.9,2856000,762,-0.0088338259793818,1.0150346422195435,1178.95,2.4372986727952957,81.0,0.7041096553577262,54.98,0.04483929921872914,0.6381774473190308,357
32.9,2864000,763,-0.010041800597537075,1.0155434906482697,1175.68,2.334630328416824,82.20000000000002,0.7364015907458199,55.51,0.04023706584237516,0.6066574108600616,358
32.9,2872000,763,-0.03077408064280462,1.0011691290140152,1182.69,2.4943631720542907,84.10000000000001,0.8415597290072069,56.33,0.04975511787692085,0.6216396188735962,359
32.0,2880000,763,-0.01102852620126214,1.0132748472690583,1181.08,2.1610733532905577,84.10000000000001,0.6577690455028947,56.48,0.03674337946344167,0.6894611263275147,360
30.900000000000002,2888000,763,-0.014841139414638747,1.009391751885414,1167.85,2.216024789214134,84.10000000000001,0.6962389366318443,55.67,0.037646114490926266,0.6795901823043823,361
32.0,2896000,763,-0.011258739064905966,0.9983989411592483,1171.01,2.4741241800785065,85.0,0.7771563523409885,56.66,0.044374426156282426,0.6305702137947082,362
34.7,2904000,763,-0.017992726484444575,0.9900062400102615,1175.86,2.2427648335695265,85.10000000000001,0.7308069991339239,57.69,0.039046443491242824,0.6706063139438629,363
32.0,2912000,763,-0.01209215666516684,0.9963441359996795,1173.74,2.346730304956436,87.10000000000001,0.8483980614482178,57.89,0.04258381325751543,0.6101675289869308,364
32.0,2920000,764,-0.015134315605246229,0.9571660649776459,1175.96,2.082339061498642,87.10000000000001,0.6708265626416098,58.17,0.034393315250054,0.7175770342350006,365
32.9,2928000,764,-0.016498123849742113,0.9411334812641143,1177.68,2.250107332468033,88.10000000000001,0.6913977751630591,59.11,0.03991750709246844,0.6832796877622604,366
34.800000000000004,2936000,764,-0.009272353789128829,0.9665764808654785,1187.94,2.2397526574134825,88.10000000000001,0.6801371292520914,60.14,0.0395839087292552,0.6922178453207016,367
31.9,2944000,764,-0.01229827245027991,0.9899289333820342,1174.79,2.2527783781290056,88.10000000000001,0.7024942545276841,59.49,0.03848081808071584,0.6704125672578811,368
30.900000000000002,2952000,764,-0.009898566529591335,1.026069203019142,1162.07,1.963928343653679,88.10000000000001,0.6075856001603149,58.54,0.029003240121528506,0.7032727700471878,369
31.9,2960000,764,-0.012645315071131336,0.9947108912467957,1175.78,2.549880557060242,89.0,0.7610999065064038,60.13,0.04988361671566963,0.6180259966850281,370
31.9,2968000,764,-0.02043960706802409,1.0037389141321182,1182.71,2.352645829319954,92.0,0.9072202220475816,61.33,0.04257444424321875,0.6359341835975647,371
31.9,2976000,765,-0.005126278701936826,0.9994545078277588,1182.7,1.948161891102791,92.0,0.5670870433022456,61.12,0.030328558823093772,0.658201819062233,372
31.9,2984000,765,-0.01864249666174146,1.033419663310051,1176.47,2.3994094908237455,88.10000000000001,0.7140061076270819,60.06,0.04609269769862294,0.6690983408689499,373
31.0,2992000,765,-0.013670380793773801,1.0224777805805205,1172.86,2.211820065975189,89.0,0.6100810973654217,59.64,0.0375300361122936,0.7032744258642196,374
29.9,3000000,765,-0.007488263241248206,1.0125836491584779,1162.19,2.3353701519966124,89.0,0.6811195070748832,59.25,0.041863680970855056,0.6624901825189591,375
30.900000000000002,3008000,765,-0.01854316517827101,1.0069219321012497,1165.12,2.2945905601978303,89.10000000000001,0.68951561526801,59.37,0.039389491700567304,0.6730166178941727,376
30.0,3016000,765,-0.006233967728330753,1.01025956094265,1170.37,2.041342043876648,89.0,0.6879060986434017,59.21,0.031784833120182154,0.6821697044372559,377
29.9,3024000,765,-0.013865256044082343,0.9831316864490509,1169.11,2.1733446592092514,89.0,0.6668411870903758,58.91,0.03552243758458644,0.6702213054895401,378
29.9,3032000,766,-0.009192975774640217,0.973574852347374,1175.73,2.153349131345749,89.0,0.6097035496466627,59.22,0.0350870358152315,0.6367829883098602,379
29.9,3040000,766,-0.0048221941829251595,0.9852342915534973,1185.3,2.100832369327545,89.10000000000001,0.6370427772471515,60.36,0.033659082055091855,0.6985071212053299,380
29.9,3048000,766,-0.03468064162228984,1.0148944109678268,1197.12,2.874722218513489,93.10000000000001,1.151097043989409,63.16,0.08321828936226666,0.641555757522583,381
30.900000000000002,3056000,766,-0.005075803683139384,1.0301690131425858,1201.49,2.1842115712165833,93.10000000000001,0.6271494434529207,63.58,0.037179135400801894,0.6545498144626617,382
31.0,3064000,766,-0.013463087652926333,1.0381338483095168,1201.87,2.063306276798248,93.10000000000001,0.5721971909856045,63.72,0.033322648373432455,0.7125523918867112,383
31.0,3072000,766,-0.021027023894712327,1.0368820440769195,1196.55,3.016059976220131,94.10000000000001,1.1977789859176686,64.69,0.10301855857018381,0.624162255525589,384
30.900000000000002,3080000,766,-0.019288078218924056,1.0023125112056732,1186.95,2.2343936520814895,94.0,0.6831157900132423,62.94,0.04156687578186393,0.6832910269498825,385
30.900000000000002,3088000,766,-0.011793510281822819,0.9760831135511399,1186.6,2.0046165305376054,93.10000000000001,0.6244160956466419,62.74,0.03190787875559181,0.712402685880661,386
30.900000000000002,3096000,767,-0.01449687532542157,0.9821918642520905,1198.15,2.2509987074136735,94.0,0.7783989793409484,63.72,0.04101717319339514,0.6804410237073898,387
30.900000000000002,3104000,767,-0.022508398215286433,1.0118675523996352,1192.79,2.5783233976364137,94.0,0.8116929228198692,63.19,0.054758408651687206,0.6478026330471038,388
29.0,3112000,767,-0.018464895617216825,1.0465980279445648,1196.98,2.027691552042961,93.10000000000001,0.6100790002205312,63.02,0.03329665102995932,0.6864491784572602,389
30.900000000000002,3120000,767,-0.018180585418303963,1.0273471504449845,1221.44,2.273608564734459,93.10000000000001,0.6699067348311515,64.3,0.0400160515983589,0.6382400768995286,390
30.900000000000002,3128000,767,-0.006702602763252799,1.0300437492132186,1234.45,2.0065679973363877,92.10000000000001,0.5978441981281049,64.18,0.03113769754068926,0.7125696629285813,391
28.0,3136000,767,-0.02214248191085062,1.0379091888666152,1205.0,2.4448789221048357,93.10000000000001,0.7527950638196488,62.57,0.048737880680710076,0.6793197304010391,392
28.0,3144000,767,-0.01885215821850579,1.0405263531208038,1197.56,2.071325805187225,92.20000000000002,0.6783456554840135,61.91,0.03480411617550999,0.717468211054802,393
28.0,3152000,767,-0.01895907754485961,1.0137724477052688,1166.72,2.250432412028313,92.0,0.7483016711250664,59.18,0.03786795223597437,0.6873389476537705,394
28.0,3160000,768,-0.013889372979756445,1.0068414187431336,1172.88,2.1792409837245943,90.0,0.7684846644253809,57.45,0.03672028750181198,0.686299420595169,395
28.0,3168000,768,-0.011693099661497399,1.0011441522836686,1155.68,2.422272617816925,88.20000000000002,0.9067677331306792,56.46,0.046479102976154534,0.6537540966272354,396
28.0,3176000,768,-0.010050198792596348,0.9943536406755448,1152.42,2.0256245535612107,88.20000000000002,0.593718007716225,56.21,0.03168697925284505,0.6747160714864731,397
28.0,3184000,768,-0.01623431396074011,0.9268568778038024,1165.91,2.0852858531475067,85.30000000000003,0.6122466472785811,56.03,0.0358732622070238,0.6905629509687423,398
28.0,3192000,768,-0.018440648072974,0.9424396419525146,1167.35,2.4738815224170683,85.10000000000001,0.7829610792260147,57.38,0.049051278135739264,0.6672114241123199,399
28.0,3200000,768,-0.01431210279930383,1.0243352252244948,1157.97,2.027256063222885,83.20000000000002,0.7484066198246735,56.49,0.031937950756400824,0.6735549628734588,400
28.9,3208000,768,-0.020020037599024362,1.002785364985466,1146.26,2.300764693021774,83.0,0.7578175587800406,55.96,0.04485535303130746,0.6916139495372772,401
30.800000000000004,3216000,768,-0.017327022086828948,0.9806412452459335,1163.81,2.1545287615060804,85.0,0.6641245019650103,57.47,0.03734945602249354,0.6876891672611236,402
28.9,3224000,769,-0.01370032535167411,1.0118738639354705,1164.24,2.200652070045471,85.10000000000001,0.658640152119331,57.9,0.03885481869336218,0.6682711374759674,403
31.9,3232000,769,-0.01637549124076031,1.0422282302379609,1158.4,2.3087854635715486,85.10000000000001,0.7564467525911135,57.96,0.041372227109968664,0.652138437628746,404
31.9,3240000,769,-0.014229403502540663,1.0031000858545303,1151.58,2.44368055164814,85.10000000000001,0.7470548738567813,58.23,0.04505832402035594,0.5981635564565658,405
35.0,3248000,769,-0.013493457550066524,1.0150935530662537,1168.12,2.156316204071045,86.20000000000002,0.6252149107237336,59.78,0.03711462615523487,0.6533834552764892,406
36.0,3256000,769,-0.019636708206962793,1.0243831181526184,1189.87,2.2641974836587906,88.20000000000002,0.7378978515766897,61.57,0.04055351267568767,0.6209343236684799,407
37.900000000000006,3264000,769,-0.024089955345261843,1.0142996662855148,1205.83,2.7000065940618514,90.0,0.7671160890645337,63.93,0.056398085001856085,0.5988306319713592,408
38.900000000000006,3272000,769,-0.015677482029932435,0.9923585492372513,1218.23,1.9928785330057144,90.0,0.6350866950005605,64.83,0.031680467459373175,0.6955129706859589,409
38.900000000000006,3280000,769,-0.015186995957919861,0.965619912147522,1207.59,2.4296622711420057,90.70000000000006,0.795674343626364,64.65,0.043883761875331405,0.6277584910392762,410
41.9,3288000,769,-0.016040476604830475,1.011143025159836,1240.17,2.358142430782318,97.30000000000003,0.7467872916353794,66.92,0.044994371680077166,0.6500434494018554,411
40.8,3296000,770,-0.014419854106381535,1.023601223230362,1238.02,2.197637233734131,97.30000000000003,0.7066381775662899,67.1,0.03627472213935107,0.6808229577541351,412
40.8,3304000,770,-0.016077885221020553,1.0052683633565902,1225.94,2.2104335129261017,97.30000000000003,0.7869982926580383,66.4,0.040262113292701546,0.6551385349035264,413
38.900000000000006,3312000,770,-0.013848320427932777,0.9980378580093384,1214.51,2.293128525018692,97.30000000000003,0.7114061518830307,65.78,0.04202527039917186,0.6840844464302063,414
41.599999999999994,3320000,770,-0.017236104300245643,1.008349021077156,1225.1,2.168341335654259,96.10000000000001,0.6619530477378557,66.37,0.037556516530457884,0.6528821086883545,415
41.599999999999994,3328000,770,-0.016775053225574085,1.0112288308143615,1224.25,2.2908532458543776,96.10000000000001,0.7977783004927249,66.63,0.04254492495208979,0.6489827454090118,416
42.0,3336000,770,-0.016474195853515994,1.0046623533964156,1222.68,2.3435353624820707,96.10000000000001,0.676557411174485,67.24,0.04622169461566955,0.6191498059034347,417
43.8,3344000,770,-0.006479164394841063,0.9982711559534073,1230.46,2.8009703773260117,97.0,0.9595002987129851,69.08,0.09995675643905998,0.30600717723369597,418
43.9,3352000,770,-0.00855854723835364,1.0121170407533646,1227.94,3.185632138252258,100.20000000000002,1.5511704175330991,71.57,0.10558377354871482,0.4628378975391388,419
1.0,3360000,770,-0.03105519236472901,1.1549785608053207,951.08,3.678040961623192,92.20000000000002,3.5040251946313203,54.47,0.22860658229328693,-7.1578315705060955,420
1.0,3368000,770,-0.010023350291303358,1.0189580696821212,916.99,2.254156363606453,92.20000000000002,0.7010104923049815,52.64,0.0403104275977239,0.6543070948123932,421
1.0,3376000,771,-0.014331592807138804,1.0093873202800752,889.7,2.2957904851436615,90.20000000000002,0.6806390086381949,50.63,0.042094747107475995,0.6594348192214966,422
1.0,3384000,771,-0.013327172555145808,0.9856640392541886,896.94,3.7956160485744475,92.40000000000003,4.186755824330198,53.78,0.15644158436451108,0.6034926724433899,423
1.0,3392000,771,-0.015769276432693005,1.0175905925035478,901.96,2.1518760067224503,92.40000000000003,0.9132395639632316,53.79,0.03626169122755527,0.6494580078125,424
1.0,3400000,771,-0.014202602334553376,1.0186357778310775,894.7,2.2353347754478454,92.40000000000003,0.6965012063610354,52.82,0.04094069248531014,0.6538356333971024,425
1.0,3408000,771,-0.020035084489209112,1.0435474693775177,889.2,2.4389276230335235,92.0,0.6777040888539599,52.03,0.048339293031021954,0.6917498314380646,426
1.0,3416000,771,-0.017917715091243736,1.0413911193609238,892.9,2.2816719019412997,90.20000000000002,0.739109843030206,51.08,0.04057709634769708,0.6801447612047196,427
1.0,3424000,771,-0.014998254798119887,1.0339999651908875,894.5,2.269996827244759,89.10000000000001,0.6594421342222165,50.45,0.0406420986354351,0.6558181565999984,428
1.0,3432000,771,-0.005064574148564134,1.0146398955583573,880.76,2.4273159927129746,82.40000000000003,0.8431058730560035,47.63,0.046045221704989675,0.6642973417043686,429
1.0,3440000,772,-0.024116546642617323,0.9848177587985992,888.97,2.5315948265790937,82.40000000000003,0.8987703514924348,48.71,0.055335566299036146,0.6345276588201523,430
1.0,3448000,772,-0.01833441552473232,1.0109217685461045,887.29,2.067759955525398,82.30000000000003,0.6578905297091145,47.68,0.034495810898952185,0.6735303330421448,431
1.0,3456000,772,-0.022261197033221835,1.0189908647537231,933.62,2.4155609107017515,85.10000000000001,0.7229237328169791,51.28,0.04744914263021201,0.6167270547151565,432
2.0,3464000,772,-0.014527200679804082,1.0094803792238236,1020.79,2.261266753077507,87.10000000000001,0.6810574989271798,57.52,0.04017631764058024,0.662301584482193,433
5.0,3472000,772,-0.012897015027119778,1.0147913813591003,1076.7,2.0330027294158937,88.10000000000001,0.640500517491663,60.6,0.03489321804139763,0.6671614646911621,434
31.700000000000003,3480000,772,-0.030501590649364516,0.996683977842331,1146.74,3.446251432299614,90.00000000000009,2.3125477870696174,65.99,0.12093442924786359,-1.145200537443161,435
12.9,3488000,772,-0.012575810595881193,1.0042108768224716,1099.78,2.0041885590553283,88.10000000000001,0.6404153648709131,61.8,0.03332371790194884,0.6784348392486572,436
12.9,3496000,772,-0.006597836932342034,1.0123068565130233,1091.72,2.279256095290184,87.10000000000001,0.6413248109126848,58.84,0.04254533485975116,0.6160931468009949,437
12.9,3504000,772,-0.02273722595651634,1.028848904967308,1097.84,2.8941110867261886,92.70000000000006,1.4052166417965464,61.52,0.07421042712405324,0.6040198928117753,438
12.9,3512000,772,-0.014853224894031881,1.0291575014591217,1112.78,2.246715037822723,99.20000000000002,0.6577539473190462,62.7,0.04130565633997321,0.6674059712886811,439
12.9,3520000,772,-0.011870908057317138,1.027530042529106,1107.95,2.7686523073911666,101.20000000000002,1.0944573351285993,64.5,0.07828211017418653,0.5875479829311371,440
12.9,3528000,773,-0.024537634715234163,1.033660362958908,1120.41,2.4653252857923507,101.20000000000002,0.8775326451030631,65.72,0.048069446231238544,0.6321360224485397,441
12.9,3536000,773,-0.010067085375776514,1.031167072057724,1101.71,2.2489328247308733,101.20000000000002,0.6662202328624296,64.45,0.04079261207487434,0.6696148937940598,442
12.9,3544000,773,-0.01234810199792264,1.0287395817041398,1111.76,2.4582275021076203,101.20000000000002,0.8121804358305864,64.88,0.047989214709959926,0.5931181693077088,443
12.9,3552000,773,-0.017931443218403727,1.0291724705696106,1112.74,2.302493364810944,103.70000000000006,0.6826764452257411,63.65,0.0449432906974107,0.6593780583143234,444
12.9,3560000,773,-0.02099684187956882,1.0222111338376998,1115.45,2.5727266508340834,103.10000000000001,0.7673860244645249,63.64,0.05544955499470234,0.5862578117847442,445
12.9,3568000,773,-0.018961739195729025,1.028596155643463,1112.51,2.3183913332223893,106.40000000000003,0.6808847246108484,64.32,0.044825158885214475,0.678529116511345,446
12.9,3576000,773,-0.01531803978170501,1.0273872298002242,1107.97,2.0873134845495223,106.40000000000003,0.6336946679592002,63.3,0.03676054413663223,0.6822446882724762,447
12.9,3584000,773,-0.018572295776684768,1.0330087614059449,1105.29,2.5953452545404434,104.20000000000002,0.9592858006463912,63.12,0.08665135110728443,0.45304383158683775,448
12.9,3592000,774,-0.02010006043186877,1.006823028922081,1118.45,2.498951853513718,104.20000000000002,0.771231596293595,64.36,0.05025010608136654,0.6160992592573166,449
22.700000000000003,3600000,774,-0.01984598842827836,0.9781405121088028,1148.8,2.297233132123947,104.20000000000002,0.6692929351426448,66.79,0.045499236336909235,0.6658824700117111,450
33.0,3608000,774,-0.0062488627305720005,0.994618267416954,1219.82,2.7588976669311522,110.10000000000001,1.0361914298382768,72.83,0.06323731736280024,0.6672058445215225,451
37.0,3616000,774,-0.015562885463004932,0.9803259629011154,1248.16,2.1693944936990737,111.80000000000007,0.7345833772105719,78.17,0.038503731267992405,0.6853720307350158,452
36.9,3624000,774,-0.016783546119368112,0.9716934549808502,1253.35,3.2340305709838866,117.20000000000002,1.634107839000919,78.38,0.15319419346284122,0.34071270525455477,453
35.9,3632000,774,-0.021198542893398554,0.9395510143786668,1240.63,2.5950680065155027,115.20000000000002,0.9733364380296947,77.68,0.06089784275740385,0.6346732985973358,454
22.900000000000002,3640000,774,-0.029561307678668526,0.9654791688919068,1163.58,2.0812360978126527,110.10000000000001,0.6991379494242915,70.25,0.0363022640068084,0.18574890971183777,455
21.9,3648000,774,-0.014036433186847717,1.0307428193092347,1154.69,2.2289184921979905,110.10000000000001,0.6434991962112079,69.52,0.04106234767939895,0.6941056138277054,456
21.9,3656000,774,-0.020239111619011964,1.0586343908309936,1170.29,2.4457614386081694,110.10000000000001,0.7155564364563005,70.99,0.04790598687948659,0.6359689414501191,457
21.0,3664000,774,-0.009847342108841986,1.051453093290329,1159.63,2.0991457599401473,111.40000000000003,0.6442347126934763,70.13,0.03408974901540205,0.6858419293165207,458
21.0,3672000,774,-0.019991862968636268,1.021509603857994,1141.64,2.685742163658142,111.40000000000003,0.8989177077495707,69.96,0.07549371922854334,0.6178789389133453,459
21.0,3680000,775,-0.0129863672767533,1.0148264515399932,1136.9,2.6299805068969726,106.90000000000008,0.8788082651396923,69.21,0.05579937444999814,0.6362691920995712,460
21.0,3688000,775,-0.007538822540082038,1.042133207321167,1145.4,2.1247926992177963,115.20000000000002,0.6373246925229239,71.43,0.040377588076516986,0.6384343415498733,461
21.0,3696000,775,-0.009033083061221987,1.015248275399208,1152.03,2.4682846534252167,117.0,0.9291973034173302,72.67,0.048740840936079624,0.6871589028835297,462
21.0,3704000,775,-0.03777678591199219,0.9968642604351043,1152.07,2.8879148972034456,117.40000000000003,1.012384214392782,73.39,0.08899620565120131,0.5435506093502045,463
21.0,3712000,775,-0.01087854548706673,0.9967074811458587,1154.64,2.047049178481102,117.40000000000003,0.6129394212736066,73.73,0.03394749674480409,0.706131164431572,464
21.0,3720000,775,-0.01861484762717737,0.9770521390438079,1135.52,2.4911703342199325,117.0,0.757398241321967,71.75,0.050714427516795696,0.6231279826164245,465
21.9,3728000,775,-0.012885160526784602,0.9917967635393142,1160.08,2.2467113667726517,115.20000000000002,0.7142084640438334,70.52,0.03966504064854234,0.6808977627754211,466
10.0,3736000,775,-0.017405748770106585,0.8742249174788594,1093.88,2.6344921100139618,106.40000000000003,1.0509032204083497,63.74,0.056633312194608154,-0.3543728446960449,467
10.0,3744000,775,-0.0016474022992770188,1.0271941643953324,1092.99,1.7105556976795198,106.40000000000003,0.4274571490276026,63.57,0.02377121235942468,0.7207755535840988,468
13.700000000000001,3752000,775,-0.02295607469859533,1.0575758028030395,1122.59,2.495415822863579,106.40000000000003,0.7945897103153858,65.46,0.049878114238381385,0.5800736522674561,469
25.9,3760000,775,-0.013173129494534806,1.0275424909591675,1173.62,2.181407700777054,106.40000000000003,0.6377518580219125,70.12,0.03927557952702045,0.6846029794216156,470
25.9,3768000,775,-0.013110912474803626,1.0324494105577469,1180.21,2.0016158384084703,110.70000000000006,0.5514065481511964,70.82,0.034776986928191034,0.7053311973810196,471
25.9,3776000,775,-0.01968111045542173,1.001291822195053,1193.98,3.039169699549675,110.70000000000006,1.4747556371056982,71.23,0.09479518447071314,0.641907497048378,472
26.0,3784000,776,-0.01670798119248502,1.0096219044923782,1205.08,2.3370526218414307,117.10000000000001,0.7550356583784175,75.09,0.06250073227100074,0.6734831911325455,473
32.3,3792000,776,-0.012489311741373967,1.002834649682045,1231.68,2.29573137819767,117.10000000000001,0.695265509298898,76.61,0.04265589431859553,0.6486417645215988,474
32.3,3800000,776,-0.014219449166266713,1.0262555819749832,1237.02,2.6885213226079943,121.10000000000001,0.833733117155809,77.31,0.06278522652108222,0.5865012872219085,475
32.3,3808000,776,-0.023982953243466908,1.0369385904073716,1235.54,3.023880375623703,121.10000000000001,1.2298367698825823,77.59,0.11194681846071035,0.5723859399557114,476
29.6,3816000,776,-0.022378509184345603,1.0152751690149306,1233.52,2.6730008989572527,125.20000000000002,0.8963734168244596,79.67,0.06251491594128311,0.670754184126854,477
29.6,3824000,776,-0.018369183012400755,1.0194632333517075,1223.05,2.210329780578613,122.50000000000004,0.6071905603747311,78.88,0.04183020344935358,0.6562573039531707,478
32.7,3832000,776,-0.020758392949937844,1.0132444322109222,1237.9,2.389496081471443,122.50000000000004,0.9138108745060822,79.86,0.05009686500765383,0.6476375246047974,479
35.7,3840000,776,-0.007476586145639885,1.0127957969903947,1247.48,2.6749097859859465,127.60000000000005,0.9655788614423702,83.08,0.05794082238338888,0.6761480838060379,480
36.9,3848000,776,-0.014024673225940205,0.9991284257173538,1242.19,2.089275140762329,122.50000000000004,0.6725806263119932,83.54,0.03608121396275237,0.6517734879255295,481
36.9,3856000,776,-0.018093275752617047,1.0383088129758835,1233.72,2.3819694191217424,119.30000000000003,0.6853235589865768,82.77,0.048262108988128605,0.6316069406270981,482
44.9,3864000,776,-0.02049296265322482,1.0183975398540497,1284.65,2.5403799772262574,142.3,1.2360767458758732,88.85,0.05578619333449751,0.6807900977134704,483
45.900000000000006,3872000,776,-0.02228223219397478,1.0296236330270767,1305.29,2.368433063030243,142.3,0.76343003511293,90.58,0.04540752486791462,0.6673439812660217,484
45.0,3880000,776,-0.022645422841887922,1.014431844353676,1305.38,2.39215007185936,142.3,0.734635361340599,91.89,0.049801087726373226,0.6508065658807755,485
44.9,3888000,776,-0.020488546516280622,0.9963052678108215,1305.37,2.423833494782448,142.3,0.8030441389776157,91.77,0.050089514711871744,0.5893968588113785,486
44.9,3896000,777,-0.017478217304305873,1.0102492076158525,1304.34,2.777473750710487,146.2000000000001,0.9136373889749256,93.91,0.06351446440676227,0.6787029665708542,487
43.9,3904000,777,-0.013834567679878092,1.0193399173021316,1298.24,2.1990178906917572,146.2000000000001,0.6701010912811403,93.71,0.0389293905091472,0.6727721422910691,488
42.900000000000006,3912000,777,-0.016657825402799063,0.9764455264806747,1281.62,2.478915974497795,125.20000000000002,0.9454622161251439,89.14,0.04949375194031745,0.5826795774698258,489
41.9,3920000,777,-0.021257285627070813,1.0306975853443145,1279.43,2.2809498399496078,125.20000000000002,0.7589889062481505,87.82,0.04487464836100116,0.6685690993070602,490
40.0,3928000,777,-0.006219885622267611,1.02432348549366,1265.12,2.300789994597435,123.20000000000002,0.7410759559974562,86.69,0.04262687122449279,0.6948741209506989,491
40.9,3936000,777,-0.0158622803282924,1.025806996822357,1262.25,2.3195593410730364,119.0,0.6953434588598344,84.28,0.043839934067800644,0.6472151231765747,492
40.9,3944000,777,-0.018290064508619253,1.0288408207893371,1263.22,2.195590630173683,118.10000000000001,0.6563921797254878,82.44,0.04024086480261758,0.6652600741386414,493
40.0,3952000,777,-0.011346087372439797,0.9963405096530914,1266.41,2.312345241308212,119.10000000000001,0.7430635015546554,82.53,0.0447153645567596,0.645944122672081,494
40.0,3960000,777,-0.00523981215315871,1.007602754831314,1275.31,2.8789136415719985,120.30000000000003,1.0913407863385578,84.55,0.11455070795025676,0.5218896901607514,495
40.9,3968000,777,-0.020555895177531057,1.0236343109607697,1288.29,3.124300433397293,125.20000000000002,1.2693257853669389,85.02,0.14844311730004847,0.46837780058383943,496
40.9,3976000,777,-0.009177705725596752,1.0287480282783508,1285.35,2.063120318055153,125.20000000000002,0.5972192540260223,84.17,0.037943778056651355,0.7201299411058426,497
39.8,3984000,777,-0.016251933064777405,1.022852001786232,1278.88,2.9381232339143755,127.0,1.3460939510351748,84.96,0.10125255956314504,0.6775864219665527,498
39.8,3992000,778,-0.0166706646210514,1.019724685549736,1278.07,2.688240966796875,127.0,1.1131928380041984,86.74,0.07318800001405179,0.6901802682876587,499
39.8,4000000,778,-0.020401924049365333,1.038556126356125,1284.53,2.8255656260252,127.10000000000001,0.9955864332873159,88.17,0.07936516460496933,0.5421040582656861,500
47.9,4008000,778,-0.018212696423288436,1.006732438802719,1317.41,2.3621351462602616,130.60000000000005,0.7064667068295698,91.36,0.04626262430567294,0.6551293897628784,501
