frames,PMM:episode_rewards,grad_norm,advantage_norm,P09:episode_rewards,episode_length,P01:episode_rewards,value_loss,epoch_idx,explained_variance,policy_loss,policy_entropy,fps
2776000,1.58,0.17684403800344106,1.0688176436163486,4.0,189.26,0.0,0.01162016500268237,347,-1.226663589477539e-06,0.0009379168436862528,1.3751278054714202,323
2784000,1.12,0.18009920454912706,1.1963293252140283,2.0,171.45,0.0,0.013130080156579425,348,-1.0070204734802245e-05,0.0031329800812818576,1.3779795122146608,323
2792000,1.31,0.20376193299215234,1.32027168110013,3.0,178.76,0.0,0.015108362268401834,349,5.289316177368164e-06,-0.0009284171750914539,1.3795194911956787,323
2800000,1.46,0.1987619943083376,1.2017967318743468,3.0,185.4,0.0,0.013277430941416242,350,2.8330087661743165e-06,-0.00099505620659329,1.3623237812519073,323
2808000,1.2,0.17674947777185512,1.0208308631181717,2.1000000000000085,174.82,0.0,0.010888307651748618,351,-7.68214464187622e-05,0.001974711484335785,1.3420109915733338,323
2816000,1.26,0.2294903403269035,1.415615539699793,3.0,176.9,0.0,0.01691086517252188,352,3.07619571685791e-06,0.0016727430163882672,1.359678020477295,323
2824000,1.59,0.23587133429123677,1.4211830964684486,4.1000000000000085,190.25,0.0,0.017027586284075368,353,-5.406737327575683e-06,0.0012774522555992008,1.362688331604004,323
2832000,2.03,0.1949048696866416,1.2415109603852033,5.0,203.86,0.0,0.014041229535614548,354,-0.0008268076181411744,-0.0010982011433225125,1.3754334950447082,323
2840000,1.58,0.20064247850393815,1.2088321534730495,3.1000000000000085,186.14,0.0,0.013635008237647525,355,-2.205371856689453e-08,0.0007163775945082307,1.363876715898514,323
2848000,1.15,0.18767706568349787,1.0416780953854323,2.1000000000000085,172.61,0.0,0.011030640566095826,356,4.37021255493164e-06,-0.00018000729032792152,1.367000654935837,323
2856000,1.09,0.18928661632609448,1.0822813085466623,2.1000000000000085,169.15,0.0,0.01228721957793823,357,2.9206275939941406e-08,0.001241301301342901,1.359179254770279,323
2864000,0.97,0.1640331384832609,0.970701626110822,2.0,163.5,0.0,0.010254465066263947,358,-5.364418029785156e-09,0.0015810781792970374,1.371894371509552,323
2872000,0.92,0.1473987194360751,0.9057598228566348,3.0,162.43,0.0,0.009037335920753549,359,-9.5367431640625e-09,0.00029528606974054127,1.3786288750171662,323
2880000,1.25,0.21919327771724717,1.375287279933691,3.0,174.35,0.0,0.01701423527141742,360,4.3511390686035155e-08,-0.0010678067605476827,1.3191954839229583,323
2888000,1.77,0.20617955388226822,1.303032809458673,5.0,193.64,0.0,0.015208773247704812,361,1.9669532775878905e-07,0.001476765227271244,1.323277521133423,323
2896000,1.91,0.22950274914744495,1.328003848940134,6.0,199.63,0.0,0.015795867882989114,362,4.172325134277344e-09,0.0007803613319993019,1.358680818080902,323
2904000,1.69,0.18605159445240052,1.127056127283722,5.0,193.16,0.0,0.012111457529488234,363,7.659196853637695e-07,0.0016769734559056815,1.3757303595542907,323
2912000,1.59,0.21157481594119193,1.299514750391245,4.1000000000000085,191.58,0.0,0.014998331245224109,364,6.0367584228515626e-06,0.001228614982101135,1.3833607971668243,323
2920000,1.46,0.19479753318604548,1.0935796420648694,4.0,186.55,0.0,0.01174711671363184,365,-7.748603820800782e-09,0.00032559763407334684,1.3807469189167023,323
2928000,1.38,0.1983065987136655,1.2412286367267371,4.0,182.66,0.0,0.01362078488473344,366,4.589557647705078e-08,0.0015745404525659978,1.3814906430244447,323
2936000,1.55,0.20382566609812433,1.2490246033668517,4.0,189.09,0.0,0.01430744535944541,367,-2.515316009521484e-07,0.0017894824722316117,1.3799845850467682,323
2944000,1.44,0.19322141615989907,1.0992768895626068,4.0,185.3,0.0,0.011843893796940392,368,-2.6822090148925782e-08,0.00041813149262452497,1.3825192582607269,323
2952000,1.26,0.22620310772363122,1.340314936414361,3.1000000000000085,177.46,0.0,0.01580194552665489,369,-2.741813659667969e-08,0.003026090448256582,1.3833082365989684,323
2960000,1.31,0.19406890992383866,1.2358883972838521,3.1000000000000085,178.82,0.0,0.013851966098459343,370,4.297494888305664e-07,0.0011131386371562258,1.3738993906974792,323
2968000,1.32,0.20367804088230307,1.1452516198903322,3.0,179.92,0.0,0.013304253794894976,371,-9.752392768859864e-05,0.0011970232950989158,1.3750505805015565,323
2976000,1.3,0.18952423558235829,1.1663130550831555,3.1000000000000085,178.38,0.0,0.01270461829206397,372,-1.251697540283203e-08,0.0015048950864002108,1.377264597415924,323
2984000,1.38,0.19979698106675145,1.141791975237429,3.0,182.43,0.0,0.012898035087193876,373,-8.344650268554688e-09,0.00041537054581567643,1.3747487592697143,323
2992000,1.4,0.22838047009963292,1.378129414357245,3.1000000000000085,184.4,0.0,0.015927531207044012,374,-1.1920928955078125e-09,0.0008516855112975463,1.3548190093040466,323
3000000,1.72,0.23859573684273006,1.4509671956673265,5.1000000000000085,195.58,0.0,0.017320875635778065,375,-4.172325134277344e-09,0.00018762014398816972,1.3735811924934387,323
3008000,1.78,0.19233330038196644,1.2140204872749747,6.0,196.29,0.0,0.013758249776860793,376,-3.7550926208496094e-08,0.003430416042683646,1.3792222344875336,323
3016000,1.74,0.25049402890443867,1.5224854753166437,5.0,194.2,0.0,0.019569851355990975,377,2.503395080566406e-08,0.0017139865341596306,1.3783777701854705,323
3024000,1.82,0.21792185827011065,1.3585124656558036,5.0,198.2,0.0,0.015487573823775165,378,7.152557373046875e-09,0.0010352865152526646,1.3789883136749268,323
3032000,1.66,0.17559313079552388,1.0791375379636883,5.0,190.09,0.0,0.011251087718401323,379,3.4856796264648436e-06,0.000946071857251809,1.382789421081543,323
3040000,1.14,0.1830778620687758,1.1074575024843216,3.0,172.15,0.0,0.01199055579607375,380,1.1324882507324219e-08,0.0011570752097759395,1.3793803572654724,323
3048000,1.16,0.18448687479771755,1.1417247153446077,3.0,171.45,0.0,0.012554056312419562,381,-2.205371856689453e-08,-0.0009921788284555078,1.367909722328186,323
3056000,1.39,0.201250280904518,1.1839584354124963,3.0,180.44,0.0,0.013880820236234968,382,2.384185791015625e-09,0.005584732674760744,1.3636132407188415,323
3064000,1.76,0.2145313605918155,1.4371658904105424,4.0,194.52,0.0,0.017411733656044818,383,-2.384185791015625e-09,0.00038912206524400973,1.3654298603534698,323
3072000,1.68,0.1823117779281061,1.1349421263486148,4.0,189.15,0.0,0.012541370324270247,384,-5.3644180297851564e-08,-0.0010237437290197705,1.3537539255619049,323
3080000,1.08,0.18274460104394447,1.0705122550204396,3.0,166.69,0.0,0.011343925244436831,385,-8.946657180786133e-07,0.0017182282748399301,1.356527522802353,323
3088000,1.08,0.21102901469408128,1.1739626480825245,2.0,168.57,0.0,0.0132673949833179,386,-9.262561798095703e-07,0.0027056344509037446,1.376515783071518,323
3096000,1.19,0.2006312356817388,1.1645908929407596,3.0,175.38,0.0,0.01281517155129677,387,-7.170438766479492e-07,0.0016593861457658932,1.3797609317302704,323
3104000,1.47,0.19492470714141855,1.2143884034827352,4.0,186.25,0.0,0.013609863688097903,388,4.327297210693359e-07,0.0002008664235472679,1.380108015537262,323
3112000,1.55,0.19241925888948658,1.1949347488954662,4.0,189.06,0.0,0.013525263584308505,389,4.231929779052734e-08,0.0018993669195333496,1.3723617959022523,323
3120000,1.41,0.22412622829215764,1.307484662309289,4.0,183.86,0.0,0.015409540355049102,390,1.1324882507324219e-08,0.0006149637536145747,1.3690958404541016,323
3128000,1.49,0.20505074670554507,1.3361404898390175,4.0,188.52,0.0,0.015278010255269692,391,1.0132789611816407e-08,0.0005398304061964154,1.3579100310802459,323
3136000,1.63,0.1862751493088419,1.1654075150936842,5.0,193.52,0.0,0.012481254795966379,392,1.8477439880371094e-08,0.0009076410403940827,1.3800764334201814,323
3144000,1.49,0.17338455934907449,1.1077276046946645,5.0,186.69,0.0,0.011809305411225069,393,3.521442413330078e-06,0.0008824061322957277,1.3806750738620759,323
3152000,1.32,0.19542469847190824,1.1908770463988185,3.1000000000000085,181.52,0.0,0.013062706703494768,394,-1.251697540283203e-08,0.000539772257907316,1.3820806634426117,323
3160000,1.23,0.1828182211628115,1.0972784387692809,3.0,177.69,0.0,0.011727866960691245,395,2.6822090148925782e-08,0.0012436842557508499,1.3839078080654144,323
3168000,1.32,0.20579488332168158,1.2520294281467796,4.0,177.99,0.0,0.014705252441044649,396,-3.814697265625e-08,0.0005631699168588966,1.346173437833786,323
3176000,1.62,0.21950341881060292,1.3874983604252338,5.0,189.21,0.0,0.017029992901616425,397,-7.152557373046875e-09,0.0027441737020853906,1.3405574536323548,323
3184000,1.91,0.24985927411819886,1.5932993023097515,5.1000000000000085,202.21,0.0,0.020061272903367355,398,1.3077259063720704e-06,0.0008240453200414777,1.356010491847992,323
3192000,1.9,0.19661511679336546,1.2309976222366095,5.0,207.0,0.0,0.013969132740503482,399,-2.8014183044433592e-08,0.0021905261278152466,1.3661104238033295,323
3200000,1.8,0.21187941100910063,1.2989847576618194,5.0,200.67,0.0,0.01483930255215455,400,0.0,-0.0021585062355734407,1.3550548934936524,323
3208000,1.59,0.20977660191461286,1.3151081910729407,4.0,190.2,0.0,0.015830157357340793,401,-1.0728836059570313e-07,0.00345008741995116,1.3783072423934937,323
3216000,1.54,0.18881891408344842,1.194356313571334,4.0,187.7,0.0,0.013558631414653063,402,3.528594970703125e-06,0.0032364978780969975,1.3808420526981353,323
3224000,1.46,0.21390332114721422,1.3024065011180936,4.0,184.92,0.0,0.015698455658098284,403,2.384185791015625e-09,0.0016377316589932889,1.3797227108478547,323
3232000,1.38,0.1909663132275852,1.1148215063847602,4.0,183.18,0.0,0.011832251979481043,404,1.2580156326293945e-05,9.586984000634402e-05,1.3755756533145904,323
3240000,1.41,0.21301653615772512,1.3370258558914065,4.0,183.54,0.0,0.016062957469566753,405,5.364418029785156e-09,0.0026723083516117184,1.3828987610340118,323
3248000,1.32,0.17570916741761777,0.9815983421355486,3.1000000000000085,177.34,0.0,0.01047694641965336,406,1.3023614883422852e-06,-0.0025664211297407747,1.3779793989658355,323
3256000,1.06,0.19352298863736603,1.2014442602545023,2.0,168.05,0.0,0.014070379686745581,407,7.649660110473633e-06,0.002304253438487649,1.3709915959835053,323
3264000,1.3,0.1828969036472568,1.1607845993898809,3.1000000000000085,177.54,0.0,0.012232953792577064,408,-5.125999450683594e-08,-0.0004315485106781125,1.3830126106739045,323
3272000,1.12,0.16582364871637967,0.972382684405893,3.0,171.41,0.0,0.010213630500807085,409,1.8477439880371094e-08,0.0006866039574379101,1.3783037996292113,323
3280000,1.19,0.19573331982456962,1.2491040831059217,3.1000000000000085,173.62,0.0,0.013736843903152475,410,2.562999725341797e-08,0.003245800805161707,1.3819521689414977,323
3288000,1.46,0.19552887448630635,1.315516586638987,4.0,183.33,0.0,0.015179293601349855,411,2.9802322387695314e-09,-0.0013310067960992456,1.3845607984066008,323
3296000,1.29,0.1863340308957123,1.1418418452702463,3.0,178.3,0.0,0.012648650591429486,412,3.874301910400391e-08,0.0018230908614350484,1.3780417013168336,323
3304000,1.09,0.1772627483381436,1.1325146308913827,3.0,170.48,0.0,0.012495431083279981,413,-2.9802322387695314e-09,0.0007631202379707247,1.375987969636917,323
3312000,1.07,0.17397951440242396,1.0616756776347755,3.0,169.0,0.0,0.011467131360541316,414,-2.1457672119140624e-08,0.0007227913067617919,1.3784422206878661,323
3320000,1.39,0.24948597944087075,1.5034058959782124,4.0,180.37,0.0,0.019142807687276216,415,-2.825260162353516e-07,0.0037505191611126067,1.3511766231060027,323
3328000,1.78,0.21644977066539328,1.277641102001071,5.0,198.11,0.0,0.014935772490916861,416,2.6226043701171875e-08,-0.001209331585559994,1.3676618039608002,323
3336000,1.83,0.21992183635619075,1.3806741388887167,5.0,200.66,0.0,0.016688443865059525,417,1.7881393432617187e-09,0.003980905322823674,1.3740299820899964,323
3344000,1.98,0.21371521700732896,1.305667044259608,5.1000000000000085,203.43,0.0,0.01568120111749522,418,1.1324882507324219e-08,0.0011162700410932303,1.3813731753826142,323
3352000,2.04,0.2207738727916549,1.2848353589326142,5.1000000000000085,203.4,0.0,0.01486587168486949,419,-2.86102294921875e-08,0.0007015027271700092,1.3760988485813141,323
3360000,1.38,0.1740873982487373,1.0820952855423094,3.1000000000000085,182.21,0.0,0.01127444627366458,420,-1.7881393432617188e-07,0.0013376144669018685,1.3808061230182647,323
3368000,1.24,0.17520629629624032,1.1244391250982881,3.0,177.37,0.0,0.011982066212231074,421,-4.410743713378906e-08,0.0008370121914776973,1.3785714662075044,323
3376000,1.32,0.22036139806992494,1.2617862571403384,3.1000000000000085,179.55,0.0,0.014954862920089908,422,9.5367431640625e-09,0.0020700100250542162,1.3828129744529725,323
3384000,1.56,0.20259950221078618,1.2543819748423994,3.1000000000000085,186.68,0.0,0.01448398211773565,423,7.748603820800782e-09,0.0029726469266461207,1.3633972382545472,323
3392000,1.4,0.19018545255427124,1.1270496667549015,3.0,178.65,0.0,0.012676672175475688,424,-2.562999725341797e-08,0.0015742973022861407,1.3511135113239288,323
3400000,1.28,0.21141184114592032,1.1930501380003988,3.0,174.48,0.0,0.013696879667804751,425,1.1324882507324219e-08,-0.001033539535710588,1.3668663156032563,323
3408000,1.38,0.2179720885224473,1.2934790118783712,3.0,177.6,0.0,0.01460802317091293,426,-3.5762786865234374e-09,0.0021952730329940096,1.3676414132118224,323
3416000,1.27,0.18968596766110163,1.1588871514052153,3.0,173.57,0.0,0.012931162729018978,427,-1.8477439880371094e-08,0.001443821979337372,1.3608891475200653,323
3424000,1.19,0.18658899411913982,1.2038757407665253,3.0,170.58,0.0,0.013229680269932941,428,-1.3113021850585938e-08,-0.0016761014563962818,1.3328701424598695,323
3432000,1.22,0.18833396355446655,1.1203406799770892,3.1000000000000085,172.2,0.0,0.012834094204852136,429,7.748603820800782e-09,0.0040022307241451924,1.3713232624530791,323
3440000,1.3,0.20215732606784464,1.2257099936902522,3.0,178.14,0.0,0.01379806586282939,430,1.1920928955078126e-08,-0.0004196915519423783,1.3817354953289032,323
3448000,1.66,0.20103364382055022,1.2425281112641096,4.0,191.26,0.0,0.01449093366773468,431,-3.457069396972656e-08,0.00011345324863214046,1.3694478750228882,323
3456000,1.81,0.21033910618861235,1.4048016106337309,5.0,197.21,0.0,0.016799060758748964,432,-1.1324882507324219e-08,0.003468726883875206,1.3676032495498658,323
3464000,1.81,0.21303830142057387,1.2423330871760845,5.0,196.87,0.0,0.014513160238952877,433,6.67572021484375e-08,0.0014125955675262957,1.3801018440723418,323
3472000,1.48,0.1711601057991709,0.9831121163070202,4.0,182.62,0.0,0.010265079497803526,434,-1.7881393432617187e-09,0.00026125495613086967,1.361193345785141,323
3480000,1.03,0.16804829765250598,1.0204795718938113,2.1000000000000085,165.97,0.0,0.010776920717153188,435,2.741813659667969e-08,0.00024244498810730876,1.3676981210708619,323
3488000,1.14,0.1918985081521335,1.1423684139177204,3.0,170.72,0.0,0.01297014502699085,436,-6.556510925292969e-08,0.0027371223468799144,1.3686632776260377,323
3496000,1.26,0.1866043733062922,1.1003276613354682,3.0,174.69,0.0,0.012165214000442575,437,2.384185791015625e-09,0.0030169643560657277,1.3759905219078064,323
3504000,1.23,0.19584177038603756,1.1885766910389066,3.0,173.91,0.0,0.01347918059860035,438,8.940696716308593e-09,0.003141911709681153,1.3693819952011108,323
3512000,1.56,0.2228955860156886,1.3825879553705454,4.1000000000000085,186.36,0.0,0.016642536183426274,439,-8.940696716308593e-09,0.002830893153550278,1.3438261091709136,323
3520000,2.07,0.20263587900753674,1.2977277320623397,5.1000000000000085,203.51,0.0,0.014982928030985932,440,0.0,-0.001987504089483991,1.3614834940433502,323
3528000,1.84,0.1790679689847974,1.0968311576545238,4.0,195.59,0.0,0.01160717411627047,441,1.0728836059570312e-08,-0.0004934653855161741,1.3745909202098847,323
3536000,1.29,0.20609797161862523,1.207211757041514,3.0,178.48,0.0,0.013776613528266353,442,-2.9802322387695314e-09,0.0010427397035527974,1.3762013113498688,323
3544000,1.61,0.21414913067332175,1.3226742268167435,4.0,192.36,0.0,0.015610836597579692,443,2.2649765014648438e-08,0.0014604533491637994,1.3792555820941925,323
3552000,1.59,0.18980804517723243,1.218901620581746,4.0,191.63,0.0,0.014019692354959262,444,-5.960464477539063e-09,0.004358179753180594,1.3788878524303436,323
3560000,1.54,0.18824452019061522,1.1795367209240795,5.0,189.01,0.0,0.013469788862730639,445,-2.741813659667969e-08,0.00029171665431931615,1.3738993108272552,323
3568000,1.46,0.21532847147313997,1.2762438176572324,5.0,184.8,0.0,0.01474446818971046,446,2.6226043701171875e-08,-0.0004939716286025942,1.3779161667823792,323
3576000,1.4,0.1732706444186939,1.1657964408770203,4.0,179.74,0.0,0.012893013342072664,447,-1.3709068298339844e-08,0.000719702181086177,1.3764234602451324,323
3584000,1.23,0.17765970423147284,1.1701594938337803,3.0,173.71,0.0,0.012525567625680196,448,4.172325134277344e-09,0.00011332430905895307,1.3600735306739806,323
3592000,1.24,0.1757335952679165,1.11511535031721,3.0,174.78,0.0,0.011911476136569945,449,5.1856040954589843e-08,-0.0007218496338464319,1.36900812625885,323
3600000,1.17,0.16750404670437832,0.9385014652274549,3.0,174.55,0.0,0.010259726614317516,450,-2.0265579223632814e-08,0.0013781183119863272,1.3683961355686187,323
3608000,1.21,0.19199124659991612,1.1494239787757397,3.0,176.53,0.0,0.01307550674446702,451,1.3113021850585938e-08,0.0021647171303629874,1.3651850628852844,324
3616000,1.37,0.19234606699144624,1.2378226460143924,3.1000000000000085,183.37,0.0,0.014291369668399057,452,-6.556510925292969e-09,0.0013546838494949043,1.3708848011493684,324
3624000,1.46,0.1900922504959923,1.196926251836121,4.0,186.21,0.0,0.013336196284362813,453,1.1324882507324219e-08,-3.5123107954859734e-06,1.3714385163784026,324
3632000,1.3,0.18244051675712708,1.0954001952148973,3.0,178.5,0.0,0.011823873561590972,454,-5.960464477539063e-10,0.0009393692354205996,1.380648161172867,324
3640000,1.37,0.19973424295281025,1.2196052754670381,3.0,181.77,0.0,0.013954274662428361,455,8.940696716308593e-09,0.0029518549633212386,1.3823072373867036,324
3648000,1.48,0.1911494524126477,1.1653143725916744,3.0,185.15,0.0,0.013145645950803555,456,3.457069396972656e-08,0.0020963979451335034,1.3816912877559662,324
3656000,1.23,0.17777861380675475,1.067831372153014,3.0,174.99,0.0,0.011870106513458722,457,-0.0008318942785263062,0.002464357967255637,1.3766391634941102,324
3664000,1.15,0.18333478832524208,1.1206697592884303,3.0,169.91,0.0,0.012011563793330425,458,-1.251697540283203e-08,-0.00037023994838818907,1.3708471131324769,324
3672000,1.23,0.20145958777930897,1.2238913176581263,3.0,169.12,0.0,0.013954954192749938,459,-1.723766326904297e-06,0.000667848230805248,1.3771086812019349,324
3680000,1.18,0.16210867143430868,0.9993272613734007,3.0,170.08,0.0,0.01036953056426114,460,-1.430511474609375e-08,4.428226384334266e-05,1.3764071941375733,324
3688000,1.34,0.20784119281789942,1.2672991120070218,4.0,181.52,0.0,0.015259249014998205,461,2.205371856689453e-08,0.003429344710893929,1.3743476557731629,324
3696000,1.62,0.20390427643666414,1.268894666135311,4.0,191.82,0.0,0.014570657371878041,462,-4.291534423828125e-08,0.0005236295552458614,1.355378863811493,324
3704000,1.69,0.20778974936267666,1.3070914054661988,4.1000000000000085,191.67,0.0,0.01511712379884557,463,2.9802322387695314e-09,0.0024163741711527107,1.3704875826835632,324
3712000,1.65,0.19331263777125177,1.2254047884047032,4.0,189.25,0.0,0.013854702853132039,464,-2.1457672119140624e-08,-0.0008399312943220138,1.3684810769557954,324
3720000,1.36,0.2131950656142605,1.2765202331542969,3.0,180.23,0.0,0.015218103275965405,465,-1.0132789611816407e-08,0.005449533031787723,1.3776633143424988,324
3728000,1.29,0.1739481277498104,1.102117095477879,3.0,175.45,0.0,0.011672401119558345,466,-1.609325408935547e-08,-0.0023905168136116118,1.3485193717479707,324
3736000,0.83,0.13008385196091513,0.7673711585905403,2.0,156.52,0.0,0.00771743905661026,467,-3.814697265625e-08,0.0005676462635165081,1.3651625263690947,324
3744000,0.8,0.1601835078712177,1.0401831733994187,2.0,157.54,0.0,0.010500413028039475,468,3.3974647521972653e-08,0.0011037834454327821,1.3746317172050475,324
3752000,1.1,0.20124946176368752,1.2511655308306218,3.0,170.1,0.0,0.014095102984229016,469,-5.960464477539063e-09,0.0020200985329574903,1.3776610112190246,324
3760000,1.23,0.1837455019882284,1.1597874203324319,3.0,173.75,0.0,0.01260311019157598,470,-5.960464477539063e-09,-0.001052642706199549,1.3720709919929504,324
3768000,1.27,0.16731852837264827,1.0401137691829354,3.0,174.26,0.0,0.01124621548027676,471,3.7550926208496094e-08,0.0033809368376387285,1.3749900984764098,324
3776000,1.11,0.1712883272059539,1.1632484447583555,3.0,168.92,0.0,0.012349041827001202,472,-1.1920928955078126e-08,4.1981132235378026e-05,1.3814578092098235,324
3784000,1.02,0.177786155382579,1.068545533195138,3.0,165.36,0.0,0.011565727793968108,473,2.1457672119140624e-08,-0.0009554869899875484,1.3572212064266205,324
3792000,1.39,0.21557634054039165,1.372729790378362,3.0,178.4,0.0,0.01660471809792398,474,1.609325408935547e-08,0.000945879869395867,1.3709229588508607,324
3800000,1.48,0.1846546998398122,1.2136967001110315,3.0,181.78,0.0,0.013578951015806523,475,5.960464477539063e-10,0.0022055079189885873,1.3768456184864044,325
3808000,1.19,0.19431459282078276,1.0966795168630779,3.0,174.05,0.0,0.012262772908673013,476,-5.364418029785156e-09,0.0015985433594323695,1.3830800294876098,325
3816000,1.12,0.17797202874777146,1.1242739076912402,3.0,173.52,0.0,0.01274315608687175,477,2.0265579223632814e-08,0.0007102900155587122,1.3816147696971894,325
3824000,1.34,0.2000701299777069,1.3133789663016797,3.0,181.84,0.0,0.01467729284777306,478,9.5367431640625e-09,0.0030517689968110064,1.3811993718147277,325
3832000,1.33,0.13024377960483588,0.8359724723733961,3.0,180.84,0.0,0.007677900688076988,479,1.1920928955078126e-08,-0.002875327508081682,1.379455374479294,325
3840000,0.96,0.185594022645671,1.1466573198139667,3.0,165.43,0.0,0.012109378795839803,480,-1.3113021850585938e-08,0.0010073882590404537,1.3794987213611603,325
3848000,1.41,0.2502326741645031,1.5125690473616122,3.0,182.03,0.0,0.0193555208766702,481,1.7881393432617187e-08,0.0019569904787931592,1.36372735619545,325
3856000,1.79,0.19504271490987046,1.239559442177415,5.0,198.37,0.0,0.014652849846024765,482,-1.430511474609375e-08,0.0007500014815013856,1.3594124925136566,325
3864000,1.45,0.18661469437678438,1.1938256008550525,5.0,185.69,0.0,0.013425864941855253,483,-4.76837158203125e-09,0.00333220416912809,1.365304914712906,325
3872000,1.23,0.17701124805068807,1.1330830609053373,4.0,177.28,0.0,0.012339036493679033,484,-3.874301910400391e-08,-0.00013266991358250378,1.3793574261665345,325
3880000,1.53,0.2142058036161622,1.2395441648736596,4.0,188.4,0.0,0.014627977345571707,485,-3.874301910400391e-08,0.002286037091980688,1.377565951347351,325
3888000,1.35,0.18256249572618674,1.1097453860193491,3.0,179.93,0.0,0.011809101874896442,486,-6.973743438720703e-08,-0.00113188833813183,1.3730061829090119,325
3896000,1.11,0.18062166917497746,1.156132967993617,3.0,169.85,0.0,0.0132116158922895,487,-1.430511474609375e-08,0.003527074512094259,1.373946886062622,325
3904000,1.34,0.2033900409923119,1.2947645300626756,3.0,179.03,0.0,0.01551824485159159,488,-1.8477439880371094e-08,0.0025097049423493446,1.365841921567917,325
3912000,1.73,0.20013447924141545,1.302950111068785,3.1000000000000085,195.11,0.0,0.014728274530971247,489,-2.0265579223632814e-08,-0.0016696044383570552,1.365513505935669,325
3920000,1.54,0.1839982948726591,1.1391097212210297,4.0,189.45,0.0,0.012846637214388466,490,-5.960464477539063e-10,0.002165244605857879,1.3595925986766815,325
3928000,1.39,0.17924579034188404,1.1490404206886888,4.0,184.71,0.0,0.012487067944075534,491,2.562999725341797e-08,-0.002543133714061696,1.3502102506160736,325
3936000,1.75,0.23346759070184156,1.5896858092397452,5.0,197.82,0.0,0.019991864097901272,492,-1.251697540283203e-08,0.004683345042030851,1.3518370604515075,325
3944000,2.08,0.23217873991442456,1.5124182771146297,6.0,208.33,0.0,0.019444639903049392,493,5.364418029785156e-09,-0.0011564665375044568,1.3475531339645386,326
3952000,2.31,0.1705318808674691,1.2526355005800724,6.0,217.56,0.0,0.013784710255677055,494,-9.5367431640625e-09,0.0035297194635495544,1.3545265901088714,326
3960000,1.85,0.1788341174977963,1.2236538617312909,5.0,200.14,0.0,0.013334484541251185,495,1.0132789611816407e-08,-0.0037722132808994504,1.3717861020565032,326
3968000,1.4,0.18324369401781962,1.051462504863739,3.0,183.77,0.0,0.011987788549924971,496,-1.1324882507324219e-08,0.0018292973484494723,1.3802385056018829,326
3976000,1.2,0.19178622772664725,1.2745280005782842,3.0,175.87,0.0,0.014981991472996014,497,-7.748603820800782e-09,0.0001768479953170754,1.3770227062702178,326
3984000,1.67,0.18194392326754832,1.211363952178508,4.1000000000000085,191.7,0.0,0.013328588404847323,498,-4.827976226806641e-08,0.003514354678336531,1.375057828426361,326
3992000,1.47,0.19222229611053251,1.1668678229674696,3.0,182.93,0.0,0.013050558493487187,499,-1.1920928955078125e-09,0.0006838391814380884,1.372228342294693,326
4000000,1.06,0.16566551733441426,1.008937532417476,3.0,166.94,0.0,0.010710922340031175,500,2.1457672119140624e-08,-0.0024508576397784055,1.3611946511268616,326
4008000,0.92,0.16081375505570622,0.9688345495611429,2.0,161.53,0.0,0.010236779555052635,501,-1.7881393432617187e-09,0.001468509464757517,1.378502413034439,326
4016000,1.02,0.18368272646517864,1.1209662220254542,2.1000000000000085,167.85,0.0,0.01258082036900987,502,-1.8477439880371094e-08,0.0035646310658194124,1.3804960811138154,326
4024000,1.13,0.14935048558406444,0.9272870567254722,3.0,171.1,0.0,0.009273322122655827,503,4.887580871582031e-08,-0.00012398927572576212,1.3796911764144897,326
4032000,1.18,0.21082041637697702,1.2468557032570242,3.0,172.76,0.0,0.014775220399496903,504,-2.205371856689453e-08,0.004230697150342166,1.3731643462181091,326
4040000,1.3,0.1823549518048954,1.1394326753914357,3.0,178.22,0.0,0.01230938507054816,505,5.960464477539063e-10,-0.00028187808813527225,1.3785536253452302,326
4048000,1.5,0.20137556144863694,1.3607729525119066,4.0,182.76,0.0,0.01586680125863495,506,-3.695487976074219e-08,0.0019777978176716716,1.3725278079509735,326
4056000,1.54,0.18449298870759376,1.2223487750813364,4.0,186.28,0.0,0.013790757093570392,507,1.1920928955078125e-09,0.002808775519952178,1.37436683177948,326
4064000,1.19,0.14487074620582577,1.0092050000838935,3.0,175.44,0.0,0.009966785407414136,508,1.7881393432617187e-08,-0.002711469588102773,1.3714612090587617,326
4072000,1.18,0.1738694154738758,1.113446347657591,3.0,173.93,0.0,0.012508870913807186,509,-1.1920928955078126e-08,0.004091466692043469,1.3830953788757325,326
4080000,1.32,0.1738986469852205,1.1108928068354726,3.0,179.47,0.0,0.011795152326776588,510,-5.5432319641113284e-08,-0.0005594058404676616,1.380285737514496,326
4088000,1.33,0.19538258414846216,1.2305605199187994,3.0,179.32,0.0,0.01345815309043246,511,-1.8477439880371094e-08,0.0016090681619243697,1.3785960519313811,326
4096000,1.38,0.19753956294537967,1.3791432682424785,3.1000000000000085,182.31,0.0,0.016415669771740794,512,-4.172325134277344e-09,0.0017701707122614607,1.381982228755951,326
4104000,1.57,0.1713336160108276,1.3396193144097923,4.0,188.64,0.0,0.014525600704691896,513,-7.748603820800782e-09,-0.0011161666316911577,1.3681190705299378,326
4112000,1.7,0.205754873757473,1.3055428930372,5.0,193.95,0.0,0.015191175595118693,514,1.4901161193847656e-08,0.0026988390638143754,1.3611273181438446,327
