episode_length,fps,P09:episode_rewards,explained_variance,grad_norm,frames,PMM:episode_rewards,epoch_idx,P01:episode_rewards,value_loss,advantage_norm,policy_loss,policy_entropy
187.02,598,4.0,-0.0495495331287384,0.15223932543658095,5336000,1.42,667,0.0,0.011540891972781537,1.1339253690838813,-0.0012930795084685088,1.3834385538101197
187.05,598,4.0,-0.056033684015274046,0.19221518300311136,5344000,1.47,668,0.0,0.01742900759510121,1.4106004302948714,0.0035150983324274423,1.3711837434768677
194.33,598,5.0,-0.07890516400337219,0.18781155324817228,5352000,1.65,669,0.0,0.016972019271033787,1.423770000860095,-0.000790924311731942,1.3368264055252075
208.27,598,5.1000000000000085,-0.14534875452518464,0.16127904076715438,5360000,2.13,670,0.0,0.013636300164978365,1.2078223221190274,-0.0014601937770203223,1.36282705783844
187.25,598,4.0,-0.10908657014369964,0.1458607913029721,5368000,1.61,671,0.0,0.010707965935480387,0.9776408720389008,0.0017052256478928029,1.3771601974964143
169.77,598,3.0,-0.09749796569347381,0.15957182306915713,5376000,1.07,672,0.0,0.012939898357126367,1.1762073179334402,0.0017358322563814,1.378451851606369
173.81,598,3.0,-0.04323725938796997,0.17994523062335255,5384000,1.16,673,0.0,0.014256941616877157,1.266516630202532,0.0005241520737763495,1.3665854668617248
187.9,598,4.0,-0.044425508975982665,0.17224368444343305,5392000,1.49,674,0.0,0.013009611927536753,1.175492493212223,-0.0009493760182522238,1.3749329161643982
187.82,598,4.0,-0.48752248227596284,0.14383288323506918,5400000,1.52,675,0.0,0.011210610958532924,1.0919340407475828,0.0004940718616126105,1.3800477230548858
178.96,598,3.0,-0.04944308578968048,0.16498694526621516,5408000,1.3,676,0.0,0.013900389577102032,1.2208667253702878,-0.0013312855083495378,1.3749757409095764
175.69,598,3.0,-0.024160041213035582,0.16262427868851376,5416000,1.22,677,0.0,0.013426806243660393,1.1934267507493497,0.0011838841915596276,1.369003814458847
175.26,598,3.0,-0.05768129885196686,0.1847873685681612,5424000,1.25,678,0.0,0.015032505262524865,1.3107787230610848,0.0020887312246486546,1.3729126632213593
172.78,598,3.0,-0.21937161445617676,0.16345785574109034,5432000,1.24,679,0.0,0.013514764429473872,1.2006975549459458,0.0018961383367422967,1.3583386194705964
171.86,597,3.0,-0.05777362048625946,0.1583428604424314,5440000,1.23,680,0.0,0.012336254043502777,1.1529134360700846,-0.0015163788909558207,1.366739102602005
180.55,597,3.0,-0.115941721200943,0.18514515808861576,5448000,1.42,681,0.0,0.01576731851326258,1.3506213625520467,0.0007909129858308006,1.3697776055336
183.22,598,3.0,-0.04495157301425934,0.15300983606505825,5456000,1.4,682,0.0,0.012148299061068428,1.1342738191783428,-0.002011817246675491,1.3660634517669679
175.23,598,3.0,-0.12579400658607484,0.15550593723900447,5464000,1.2,683,0.0,0.011009332054691186,1.0404720946401358,0.0018565926753217354,1.3641657328605652
177.49,598,3.1000000000000085,-0.05671295285224914,0.17464116670486052,5472000,1.3,684,0.0,0.014348889464090462,1.2672433289512992,-0.00019799300003796815,1.355581113100052
189.77,598,4.1000000000000085,-0.021640655398368836,0.17083545191485702,5480000,1.6,685,0.0,0.014294278785409915,1.2636291800439359,0.0005139818217139692,1.3780475926399232
179.77,598,4.0,-0.19424504458904265,0.15907647887458531,5488000,1.35,686,0.0,0.012273164991693192,1.1186099503189326,0.00047099008690565825,1.3785040724277495
170.85,598,3.0,-0.4922556108236313,0.1488857166683784,5496000,1.14,687,0.0,0.011740981935945456,1.067762077152729,1.2233506422489882e-05,1.3730235719680786
166.97,598,2.1000000000000085,-0.026052510142326357,0.15409635507013916,5504000,1.06,688,0.0,0.012130860027809831,1.1350782245397568,0.0006989446026273072,1.366231085062027
172.87,598,3.0,-0.006194584369659424,0.16648890516411113,5512000,1.17,689,0.0,0.012793077068627099,1.194557499140501,-8.862703456543387e-05,1.380641552209854
179.85,598,4.0,-0.18491448998451232,0.16828984736050054,5520000,1.3,690,0.0,0.01334739062578592,1.2226763409376145,0.000466232649050653,1.3824128854274749
181.92,598,4.0,-0.15797448217868804,0.16065941665675917,5528000,1.35,691,0.0,0.012871259470043696,1.2023162576928734,-0.0002991893840953708,1.3655533957481385
183.96,598,4.0,-0.05600423514842987,0.15959999742082018,5536000,1.38,692,0.0,0.012328851321999536,1.150533972531557,0.0021393825678387656,1.3722758996486664
176.85,598,3.0,-0.0911187332868576,0.15634298562023746,5544000,1.27,693,0.0,0.01241224322522612,1.1324691858887672,0.0005087085562990978,1.3722905671596528
179.92,598,3.0,-0.07268186032772064,0.168147355866014,5552000,1.34,694,0.0,0.014190056268689659,1.278781208321452,-0.0008455081621650606,1.3642196190357208
177.03,598,3.1000000000000085,-0.02174650311470032,0.15348863026617818,5560000,1.22,695,0.0,0.011741383626322204,1.0860860469937323,0.0012188593889004551,1.3704005622863769
170.82,598,3.0,-0.018756840229034424,0.14818457232602147,5568000,1.04,696,0.0,0.010970395084214032,1.0433865106478333,-0.0009157971106469631,1.3578950619697572
174.68,598,3.0,-0.01121312141418457,0.16687791484365735,5576000,1.22,697,0.0,0.013050664534966927,1.19686603076756,-0.0011201163765508682,1.353551335334778
170.94,598,3.0,-0.007181769609451294,0.14400352238049488,5584000,1.2,698,0.0,0.011192744629152002,1.043632728382945,-0.000258013186394237,1.3586667037010194
161.06,598,3.0,-0.03782329261302948,0.14202449119115682,5592000,0.88,699,0.0,0.011406093386503925,1.0308753822743892,0.005021744644036517,1.3641293549537659
164.01,598,3.0,-0.07690882086753845,0.14768871311792997,5600000,0.95,700,0.0,0.011206249527858744,1.111589184552431,-0.003206787958042696,1.3795569086074828
176.36,598,3.0,-0.3691209864616394,0.15381407188385615,5608000,1.22,701,0.0,0.011185730931647413,1.0860424931719899,0.00011118209455162287,1.3690126931667328
175.74,598,3.0,-0.2566458988189697,0.15520020001358165,5616000,1.22,702,0.0,0.01245214201111594,1.0897365707531572,0.004068128601647914,1.3739388513565063
177.01,598,3.1000000000000085,-0.03934628367424011,0.18245370587746806,5624000,1.28,703,0.0,0.0158522694727435,1.3733946065604687,-0.00011298259545583278,1.380599091053009
188.99,597,4.0,-0.02049039363861084,0.14247002245991972,5632000,1.51,704,0.0,0.01195085912149807,1.1591722670197486,-0.00018557492643594742,1.3825198090076447
180.24,597,3.1000000000000085,-0.03793184399604797,0.1461390482254092,5640000,1.34,705,0.0,0.011290834454080141,1.0515207548812031,-0.0012656118732411415,1.38179114818573
163.88,597,3.0,-0.01572021543979645,0.11617343169017678,5648000,0.94,706,0.0,0.008101703422662468,0.8082826777175068,-0.0006300754437688738,1.3767390143871308
170.6,597,2.1000000000000085,-0.24135594964027404,0.19979393852867397,5656000,1.05,707,0.0,0.01633247900661445,1.34079959705472,0.004374539258424193,1.3753076386451721
179.75,597,4.1000000000000085,-0.010953062176704408,0.14535915825750967,5664000,1.35,708,0.0,0.012747439160539215,1.1781557899713517,-0.0014369334292132407,1.3543949258327483
192.86,597,5.0,-0.018920497298240663,0.17788556249214657,5672000,1.71,709,0.0,0.015342058164660556,1.2970946731418371,0.0023844558047130702,1.325638644695282
197.42,597,6.0,-0.03838376522064209,0.177592363320816,5680000,1.89,710,0.0,0.016114011413337723,1.3764980129152535,-0.0021766231226501985,1.3032790446281433
203.66,597,9.0,-0.06665172040462494,0.18270079494520153,5688000,2.14,711,0.0,0.017101373730329213,1.4332490098848938,0.0005642961009289138,1.3283882820606232
203.02,597,6.1000000000000085,-0.03478374183177948,0.18204621032660484,5696000,2.05,712,0.0,0.01637940518594405,1.3888451267033814,0.00010770387714728713,1.340804318189621
205.6,597,5.0,-0.02281262755393982,0.21757519470264644,5704000,2.11,713,0.0,0.019414467982933274,1.5406769235432147,0.0007723630018881523,1.3644860506057739
186.91,597,3.1000000000000085,-0.05918679475784302,0.14085983839747884,5712000,1.56,714,0.0,0.010297739595248458,0.996766711305827,-0.00117485890397802,1.3682863366603852
182.7,597,3.1000000000000085,-0.030900010466575624,0.1691653114844948,5720000,1.43,715,0.0,0.015565480672521517,1.334476357921958,0.0016533653647638857,1.361691392660141
185.1,597,4.0,-0.04427804172039032,0.16980138647322632,5728000,1.46,716,0.0,0.015106805188061116,1.3069533595815301,0.0019586340221576393,1.3802593970298767
178.18,597,4.0,-0.11499620676040649,0.1525909844942381,5736000,1.33,717,0.0,0.011891224196824623,1.1477871577441692,-0.002417592796264216,1.3537895774841309
169.09,597,3.0,-0.1201268357038498,0.13844083488289027,5744000,1.15,718,0.0,0.00985844768582865,0.9869454553350806,-9.32919792830944e-06,1.3766102647781373
172.25,597,3.0,-0.29399897396564484,0.1593144375015802,5752000,1.15,719,0.0,0.01358535263482736,1.2220371475815772,0.0015198200079612435,1.3835843813419342
167.88,597,3.0,-0.008293868899345398,0.15278343021625962,5760000,1.09,720,0.0,0.01158347709919326,1.1234475375711919,-0.00013842232525348663,1.362208695411682
165.16,597,3.0,-0.033413654565811156,0.166882620690252,5768000,1.01,721,0.0,0.013415225404605735,1.190275678858161,0.0030595470641856084,1.3793695962429047
176.05,597,3.0,-0.07119190573692322,0.1834344492584375,5776000,1.22,722,0.0,0.015191369407457387,1.314233471006155,0.0020065947086550296,1.3771583092212678
195.07,597,5.0,-0.006516212224960327,0.186467411605099,5784000,1.7,723,0.0,0.0166325915087873,1.4325278712809086,-0.0017829605801966864,1.3597276675701142
199.71,597,5.0,-0.016366933584213258,0.18014082899833098,5792000,1.88,724,0.0,0.016905071677647356,1.4268330082297325,0.0009421804058365523,1.373872457742691
195.05,597,5.0,-0.19898558020591736,0.18861387287156484,5800000,1.77,725,0.0,0.01607702673331005,1.352921555414796,0.0008418116776738316,1.3561314141750336
198.08,597,5.1000000000000085,-0.05254742801189423,0.2005070000477443,5808000,1.92,726,0.0,0.01922892656188196,1.530578917041421,0.002909741913899779,1.3715633273124694
208.26,597,5.1000000000000085,-0.3652727818489075,0.17516920380657627,5816000,2.07,727,0.0,0.015105425386518618,1.252057922706008,-0.0025480825104750695,1.3534777128696442
197.37,597,4.0,-0.023422518372535707,0.19330088326198347,5824000,1.77,728,0.0,0.0175560820953433,1.4569608471170068,0.0019365225004730746,1.3564576280117036
186.53,597,4.0,-0.005687571167945862,0.16025733826298588,5832000,1.52,729,0.0,0.0131061717569537,1.1762660789862276,-0.0013488738209707662,1.3584365236759186
178.25,597,3.0,-0.1461853003501892,0.15128110550774065,5840000,1.33,730,0.0,0.013210441741466638,1.1905944495648146,-0.0017780716414563357,1.3571815955638886
172.51,597,2.0,-0.06474388241767884,0.14110985038630844,5848000,1.13,731,0.0,0.011255271128857203,1.05472200602293,0.0031520715437363834,1.3723412835597992
182.13,597,3.0,-0.024918110370635987,0.18703850547463294,5856000,1.35,732,0.0,0.01639141809027933,1.387685415148735,-0.0024157421616837382,1.3661229157447814
184.1,597,3.1000000000000085,-0.08650549232959748,0.15891825114803682,5864000,1.44,733,0.0,0.012257923792794827,1.0712964264117182,0.002173657580278814,1.3614441430568696
175.24,597,3.0,-0.06434829771518707,0.16542370397058204,5872000,1.25,734,0.0,0.012682598291080467,1.1610293867625296,-0.0007399065076606348,1.3633061695098876
181.74,597,3.0,-0.06612093210220336,0.17070198234875933,5880000,1.38,735,0.0,0.015664567422063555,1.3395727959647774,0.003667037197155878,1.377479943037033
194.43,597,4.0,-0.007585107684135437,0.16180645475878247,5888000,1.68,736,0.0,0.015428439121674273,1.354905153978616,-0.00345701236568857,1.3786316061019896
193.92,597,4.0,-0.10736572325229644,0.16806132408921085,5896000,1.69,737,0.0,0.014757144135492126,1.2411110410094262,0.002208632272668183,1.3807154083251953
182.55,597,4.0,-0.048950107097625734,0.14064797884183655,5904000,1.37,738,0.0,0.011699181430881254,1.1121696228161455,-0.002116434525232762,1.3705812609195709
175.23,597,3.0,-0.02090876758098602,0.1477279556262067,5912000,1.17,739,0.0,0.011733756800545052,1.1066105540841817,0.0011509837961057201,1.3631078684329987
178.76,597,4.0,-0.058700551986694334,0.17091085402290637,5920000,1.27,740,0.0,0.015581063881363662,1.3380843042582273,0.0006288102449616417,1.3649092507362366
194.34,597,5.0,-0.04972887635231018,0.19643050198509435,5928000,1.69,741,0.0,0.01832445026440837,1.4556277377903462,0.0034280955733265728,1.3669620537757874
189.77,597,5.0,-0.1306413221359253,0.14634765302491642,5936000,1.59,742,0.0,0.010999750940782179,1.0203202746436,-0.002743008146062493,1.3739301753044129
171.01,597,3.0,-0.16085514426231384,0.15014469476297024,5944000,1.12,743,0.0,0.01224951919608884,1.1410652312077583,0.0014022833926719614,1.3727979135513306
170.2,597,3.0,-0.09387170672416686,0.15453457842038934,5952000,1.1,744,0.0,0.012957329284563456,1.1875398932769894,0.0002186058135703206,1.3755683720111846
178.89,597,4.0,-0.36586334586143493,0.18508261682198235,5960000,1.32,745,0.0,0.015516610248523648,1.3150585812702775,-0.0004492012213449925,1.3670710635185241
183.11,597,3.0,-0.07948134124279022,0.17550477075830728,5968000,1.41,746,0.0,0.012949456698593168,1.160931284725666,-7.75031081866473e-05,1.3600403213500976
172.82,596,3.0,-0.05836305856704712,0.15022147144310935,5976000,1.13,747,0.0,0.012186302569339204,1.1334864931926132,0.0020755586983432295,1.3623451709747314
168.63,596,3.0,-0.015405926704406738,0.15872333003824254,5984000,1.07,748,0.0,0.011599131068669522,1.0883220539614558,-0.0017493447894230485,1.3827897667884828
170.35,596,3.0,-0.01367304265499115,0.14737758054438865,5992000,1.11,749,0.0,0.012626768496702426,1.1497635676711797,0.0043551879550796,1.3787925505638123
188.86,596,4.0,-0.06355555415153503,0.17324836008305716,6000000,1.55,750,0.0,0.01984239932979108,1.5632151047885419,-0.003389095819511567,1.3680542039871215
204.08,596,5.1000000000000085,-0.007531835436820984,0.1721937583695453,6008000,1.94,751,0.0,0.015359269839082116,1.3171874038130045,0.00022079384536482393,1.3473251116275788
205.11,596,5.0,-0.04233846068382263,0.18447057088931826,6016000,1.99,752,0.0,0.017738616723909216,1.428809014633298,0.0025132742873392997,1.3632770323753356
199.28,596,5.0,-0.008547373414039612,0.16394817535175002,6024000,1.85,753,0.0,0.015071009126368154,1.3139696388691664,-0.001712888049078174,1.3529169142246247
195.05,596,4.1000000000000085,-0.014751383066177369,0.1668827365194,6032000,1.75,754,0.0,0.015485123831640522,1.3559988257661462,0.0027045057999202982,1.3559166872501374
191.53,596,4.0,-0.08400310754776001,0.17093977059999627,6040000,1.62,755,0.0,0.015704389889397135,1.3565341674908995,-0.002129676061667851,1.3689079463481904
187.87,596,4.0,-0.016823020577430726,0.14513571764712777,6048000,1.52,756,0.0,0.013334654479131132,1.2488894338160754,0.0011616240988951176,1.3777501559257508
186.31,596,4.0,-0.016824264526367188,0.1694899701034793,6056000,1.54,757,0.0,0.015747460793090796,1.3267776205018162,0.0023996644554426893,1.3707223951816558
200.69,596,5.1000000000000085,-0.013079267144203186,0.1810033259397688,6064000,1.88,758,0.0,0.01624794529059727,1.4069781771302223,-0.003809479142073542,1.3721289670467376
199.5,596,5.0,-0.03625949800014496,0.15967210895217904,6072000,1.74,759,0.0,0.013551099792803143,1.226933964714408,0.0014750400395132602,1.3780054020881654
190.32,596,4.0,-0.11037408471107484,0.17009824671660528,6080000,1.56,760,0.0,0.016793379338287194,1.3911107064783572,0.002035017183079617,1.379766318798065
187.73,596,4.0,-0.09697726845741272,0.14323403873643437,6088000,1.48,761,0.0,0.01245242405217141,1.1803797716274858,-0.0012403170252218842,1.3784222292900086
194.43,596,4.1000000000000085,-0.12871605515480042,0.18207748037510277,6096000,1.64,762,0.0,0.01709724694275792,1.4247993916273116,0.0006970149383414537,1.3794593930244445
203.45,596,5.0,-0.01906187951564789,0.19811832390234485,6104000,1.9,763,0.0,0.01859152391709358,1.4687258673459291,0.0006706175557337702,1.329250967502594
208.23,596,5.0,-0.06751305937767028,0.18146757901360125,6112000,2.02,764,0.0,0.01661698432835692,1.4066654495894908,-0.001399429504526779,1.3002114224433898
216.43,596,6.0,-0.031525468826293944,0.16821476730707874,6120000,2.39,765,0.0,0.016028011762518873,1.3604636258631944,-0.0002302637544926256,1.3374861872196198
205.01,596,5.0,-0.020759228467941284,0.1864695121212006,6128000,2.05,766,0.0,0.01787187895144598,1.4492423027008772,0.002333771918201819,1.367286056280136
194.08,596,4.1000000000000085,-0.09388113796710967,0.1735348179992889,6136000,1.7,767,0.0,0.015721314708844147,1.31773442838341,0.00255438416817924,1.3783268630504608
187.52,596,4.1000000000000085,-0.035287317037582394,0.14844016897886794,6144000,1.51,768,0.0,0.012458891689229859,1.1627925334498286,-0.0013304126472212373,1.3694223070144653
182.59,596,4.0,-0.1364746904373169,0.15729841274557557,6152000,1.36,769,0.0,0.013637036148538754,1.1783419224619864,0.001512841995136114,1.3795663332939148
182.85,596,4.0,-0.06193096458911896,0.15541549590960868,6160000,1.41,770,0.0,0.012441944966458323,1.1391220561042428,-0.0004199757508467883,1.3795604276657105
175.07,596,3.0,-0.00548250138759613,0.1495041927765628,6168000,1.24,771,0.0,0.012213834445929024,1.14194333512336,-0.0005883880401961506,1.3748714089393617
177.01,596,3.0,-0.06479814291000366,0.14123324775764987,6176000,1.25,772,0.0,0.013682044572281029,1.2303902845829726,0.002337007373571396,1.3834877276420594
179.08,596,3.0,-0.026100271344184876,0.152643881226308,6184000,1.32,773,0.0,0.013923433907984872,1.2646365635842085,0.00012189194094389678,1.3817613685131074
181.16,596,4.0,-0.006598885059356689,0.15326939086955899,6192000,1.36,774,0.0,0.01178873241520705,1.1380641412734986,5.433849990367889e-05,1.3826877880096435
181.93,596,4.0,-0.023680759668350218,0.16423144532592496,6200000,1.38,775,0.0,0.014537234210711176,1.2518591717630625,0.0007468405517283827,1.3807820093631744
174.5,596,3.0,-0.16428927600383758,0.12958644354983423,6208000,1.22,776,0.0,0.009347656013915184,0.9547118658944964,-0.00014158166362904012,1.3758622479438782
176.97,596,3.0,-0.031240273118019104,0.15603446494136133,6216000,1.28,777,0.0,0.012664018896539347,1.1394256614893674,-0.0007140069711022079,1.3643525159358978
183.44,596,3.0,-0.0473549222946167,0.16773642894052337,6224000,1.4,778,0.0,0.015011702672079536,1.303849657457322,0.00272123314673081,1.3691890704631806
176.86,596,3.0,-0.024826887845993042,0.14228569603725968,6232000,1.27,779,0.0,0.011996006546646641,1.1234982757270335,-0.001407668301603735,1.3773448967933655
171.12,596,3.0,-0.01615173280239105,0.1322847392974154,6240000,1.2,780,0.0,0.009988049167550344,0.9924854495748877,0.00037477109930478036,1.3648688089847565
169.35,596,2.1000000000000085,-0.011806818246841431,0.15559067898412485,6248000,1.12,781,0.0,0.013753101967467955,1.217490840293467,0.0014556221012026072,1.376962661743164
170.1,596,2.1000000000000085,-0.0472218781709671,0.13831045001978257,6256000,1.09,782,0.0,0.011387778779017026,1.1041818491742015,0.00013982691358251033,1.3644521450996399
174.21,596,4.0,-0.1481568330526352,0.13765442270764783,6264000,1.22,783,0.0,0.010500112684549095,1.0231109054014087,-0.0019605212891474367,1.3775674879550934
171.86,595,3.0,-0.2964532589912415,0.14121281791745718,6272000,1.19,784,0.0,0.011949913615680999,1.0991341512650252,0.0032856110885040833,1.3845850622653961
167.64,595,3.0,-0.027476826906204222,0.129650829234292,6280000,1.09,785,0.0,0.010707826109573944,1.0488644771277904,-0.0003117300698067993,1.3716165947914123
161.75,595,2.0,-0.00805214524269104,0.11405113365216657,6288000,0.93,786,0.0,0.008111603149336588,0.8491147248446942,-0.0019162781609338708,1.3767025303840636
169.09,595,3.0,-0.05474150359630585,0.16055524862431775,6296000,1.11,787,0.0,0.015641925832424023,1.3355066300928593,0.0026283800834789872,1.3703765201568603
190.26,595,4.0,-0.039185788035392764,0.19899774859275207,6304000,1.68,788,0.0,0.01992924831494747,1.5719448145478965,0.00126951954451215,1.3585386526584626
200.81,595,5.0,-0.13251404583454132,0.1680583898316446,6312000,1.89,789,0.0,0.014976098089791777,1.2699710400030018,-0.0020177346002310513,1.3743135464191436
186.61,595,4.0,-0.10786569714546204,0.15706064362479566,6320000,1.48,790,0.0,0.01255255676458546,1.1552625408396124,-0.00013664910395164043,1.372793687582016
184.03,595,3.1000000000000085,-0.020114575028419495,0.15536944929767663,6328000,1.4,791,0.0,0.015249302825650375,1.2714456608518958,0.0011872404199084485,1.3679308605194092
194.78,595,4.1000000000000085,-0.0046790212392807005,0.1534154518387361,6336000,1.65,792,0.0,0.01413055254757637,1.2788569940626622,0.0011826549365650863,1.3530498111248017
192.64,595,5.0,-0.005045640468597412,0.153650628996128,6344000,1.67,793,0.0,0.013465610697603552,1.2406797520071269,-0.0006999057298526168,1.3634692120552063
189.4,595,4.1000000000000085,-0.25355703353881837,0.16215733371327073,6352000,1.63,794,0.0,0.015013075289443805,1.2746468069031835,0.004080774103167642,1.377465924024582
190.83,595,4.0,-0.006086233258247376,0.1692628408702879,6360000,1.64,795,0.0,0.014891057573368015,1.2976536102592946,-0.0012066804336791392,1.375345118045807
187.38,595,4.0,-0.02045245110988617,0.16103632539876978,6368000,1.54,796,0.0,0.014465962168560508,1.28898790769279,-0.000634680413058959,1.3755067205429077
184.16,595,4.0,-0.08764862895011902,0.13772218011523937,6376000,1.45,797,0.0,0.01180987348605413,1.0796486281976103,-0.0006469240435399115,1.3703411686420441
181.06,595,4.0,-0.009932845830917358,0.14185810221288173,6384000,1.33,798,0.0,0.012187569363086369,1.121592796072364,0.002104581950698048,1.3736748778820038
176.98,595,3.0,-0.00591148853302002,0.17009862566289738,6392000,1.23,799,0.0,0.01520856922672465,1.3351767666637897,-0.0009124736714875326,1.3715267479419708
175.55,595,3.0,-0.11889152884483338,0.12876125532409566,6400000,1.18,800,0.0,0.010005099518693897,0.9620525683090091,-0.00023961494211107492,1.3633800613880158
190.64,595,5.0,-0.5440166670084,0.16851759031387256,6408000,1.65,801,0.0,0.016199111091900704,1.34182003069669,-0.0012581209070049227,1.3668688416481019
192.95,595,4.1000000000000085,-0.006767230033874512,0.15908750515999553,6416000,1.74,802,0.0,0.01543167255955268,1.3626042188704013,0.0009615341061726213,1.3674211061000825
185.58,595,4.0,-0.09990081071853638,0.15178720711484928,6424000,1.44,803,0.0,0.014015783572267538,1.2433073848485947,-0.0002818188210949302,1.3638527941703797
180.23,595,3.0,-0.025720694661140443,0.14421189379544225,6432000,1.34,804,0.0,0.012520014369747513,1.1695319800451398,-0.00041924914898118005,1.3526173007488251
178.68,595,3.0,-0.1444532811641693,0.16236790744986063,6440000,1.37,805,0.0,0.014192352624077103,1.2075128476321697,0.0005341761896852404,1.3437355804443358
172.48,595,3.0,-0.045172044038772584,0.16482993245021724,6448000,1.26,806,0.0,0.013130648479618685,1.1708967266604304,0.0015862124285195023,1.3514339196681977
164.59,595,2.0,-0.005002353191375732,0.1441964584928841,6456000,1.02,807,0.0,0.01197135131129471,1.1256832294166088,-0.0008683103381190449,1.3725536179542541
165.22,595,2.0,-0.07654301881790161,0.14479657364733403,6464000,1.01,808,0.0,0.01062367644907681,1.0153700106963515,-0.0017605827124498319,1.364178855419159
161.37,595,2.0,-0.21263447642326355,0.1391620375080986,6472000,0.9,809,0.0,0.010759396485973412,1.0122767981514336,0.0008822855004109442,1.3732346761226655
165.96,595,2.1000000000000085,-0.012659008502960206,0.150219569170284,6480000,1.0,810,0.0,0.012027728128814488,1.135940755903721,0.0015777201729360968,1.3817037630081177
175.91,595,3.0,-0.01867584466934204,0.15822490440571216,6488000,1.27,811,0.0,0.013714847718883903,1.2006586886942388,9.787706992938184e-05,1.3656890821456908
169.41,595,3.0,-0.037158775329589847,0.15779403260252964,6496000,1.16,812,0.0,0.012700416411976221,1.1563459429889917,-0.0008881133070826763,1.3480541348457336
169.09,595,2.0,-0.060866182446479795,0.13897785404616558,6504000,1.12,813,0.0,0.011818853617851345,1.1155217052437365,0.00037334449181798847,1.3643574941158294
176.4,595,3.0,-0.17789830684661864,0.14070641433673037,6512000,1.26,814,0.0,0.011484595101946979,1.1244496038928629,-0.0007672589214053005,1.3594766676425933
170.14,595,3.0,-0.06396696507930756,0.14572857242268983,6520000,1.16,815,0.0,0.012587219024474051,1.1503791409544646,0.003237751974957064,1.3642428135871887
171.34,595,3.0,-0.006786110401153564,0.16038455355558529,6528000,1.21,816,0.0,0.012713514988063253,1.16979872033,-0.0031186381028965116,1.3782525396347045
187.49,595,3.1000000000000085,-0.07129730105400085,0.1918010218254219,6536000,1.59,817,0.0,0.017776910925240374,1.446975027769804,0.004781846344703808,1.3777030003070831
190.46,595,3.1000000000000085,-0.052828370332717894,0.13732951045146416,6544000,1.62,818,0.0,0.010970640820114569,1.0599247422069311,-0.0024884428878431206,1.3778245210647584
173.54,595,3.0,-0.033711761236190796,0.12977090828109075,6552000,1.18,819,0.0,0.01143422856053803,1.0972453709691763,-0.000211983029730618,1.3706461310386657
170.25,595,3.0,-0.0077807122468948366,0.143131400711219,6560000,1.09,820,0.0,0.011997498750806699,1.1079137140512467,4.170591477304697e-05,1.3771015238761901
171.75,595,3.0,-0.04666864514350891,0.13909782068455873,6568000,1.11,821,0.0,0.012053237034456288,1.1390463450551034,0.0013236541871447117,1.381433835029602
166.78,595,2.1000000000000085,-0.13717642426490784,0.11413855256066055,6576000,1.01,822,0.0,0.008583711280080024,0.9018141388520599,-0.0006555293849669397,1.3770296394824981
173.27,595,3.0,-0.01045278549194336,0.15279921606389238,6584000,1.2,823,0.0,0.012829965352921135,1.1795701368898153,-0.0007910380780231207,1.3787232375144958
181.35,595,3.0,-0.04678423762321472,0.16580644913894996,6592000,1.36,824,0.0,0.013980004592449405,1.259580092318356,0.0006953285587951541,1.3708618545532227
182.06,595,3.0,-0.01100391983985901,0.17242385582382713,6600000,1.37,825,0.0,0.015227388138664538,1.279797231554985,0.001319989673793316,1.3765806329250336
181.28,595,3.0,-0.011115033626556397,0.1518586352801016,6608000,1.37,826,0.0,0.014185700157813699,1.28593317437917,0.0012063963053515181,1.3810075116157532
172.66,595,3.0,-0.004551166296005249,0.14889330845412954,6616000,1.13,827,0.0,0.012388397193572018,1.1392088107764722,-0.001170514746918343,1.379574110507965
164.09,595,3.0,-0.03708428502082825,0.15108593927133165,6624000,0.98,828,0.0,0.012866151784846807,1.1604878653213382,0.0012511900009121745,1.380001686811447
173.76,595,3.0,-0.003713740110397339,0.1563067798676542,6632000,1.23,829,0.0,0.012323749588158534,1.1275414174050093,-0.0012577610455628018,1.3728951680660249
172.95,595,3.0,-0.02307247757911682,0.15322866880601918,6640000,1.2,830,0.0,0.01273966550590103,1.1501814632304013,0.0007308046519756317,1.378133968114853
177.22,595,4.0,-0.04220897912979126,0.1700637983992686,6648000,1.34,831,0.0,0.016653633045798415,1.4277830584719777,0.002705506029597018,1.3844552743434906
193.04,595,4.0,-0.002922673225402832,0.1713258119808716,6656000,1.73,832,0.0,0.015764337706496007,1.3934115958213806,0.00036550064105540515,1.3824071705341339
182.41,595,3.0,-0.0218313068151474,0.14900493612888022,6664000,1.44,833,0.0,0.012722397866054962,1.1607230810076,-0.00041186512913554907,1.3785918617248536
171.69,595,3.0,-0.018923709988594054,0.15503193241545912,6672000,1.16,834,0.0,0.013577747685576468,1.187733045257628,-7.275798358023166e-05,1.3785133266448975
179.4,595,3.0,-0.07039941430091858,0.16579170067709323,6680000,1.36,835,0.0,0.016180378228600602,1.3799848040565847,0.002751031930092722,1.3792834818363189
184.83,595,4.0,-0.031210160851478576,0.14874785076194902,6688000,1.51,836,0.0,0.012824462711487286,1.1979924235865473,-0.0025434818433132025,1.380545630455017
187.19,595,4.0,-0.023294554948806764,0.15656754073829646,6696000,1.53,837,0.0,0.014044716155331117,1.2566416783630847,0.0015868176997173578,1.3762778270244598
190.35,595,4.0,-0.03637598812580109,0.18112692336602643,6704000,1.62,838,0.0,0.017737770853200344,1.4516330530121921,0.0019839379339828154,1.3740954828262328
