fps,grad_norm,PMM:episode_rewards,value_loss,policy_loss,frames,P09:episode_rewards,advantage_norm,P01:episode_rewards,policy_entropy,explained_variance,episode_length,epoch_idx
809,0.022822063788195082,1.15,0.00027792676886519987,9.892255591694266e-05,2664000,3.0,0.13391916905529797,0.0,1.3856267499923707,-1.6224577504396438,174.99,333
808,0.03132211174321934,1.04,0.0004157465011417116,-7.975743501447141e-05,2672000,3.0,0.15656376741826533,0.0,1.3861302387714387,-1.048752671480179,171.03,334
809,0.026744988625926638,1.08,0.0003854197229657075,0.00028513472826489304,2680000,3.0,0.16292106963694095,0.0,1.385691715478897,-1.0464819186925889,170.54,335
809,0.032169473398001476,1.37,0.0004496322905288253,-0.00010240427507596906,2688000,3.0,0.1753881503455341,0.0,1.3854282116889953,0.2577699202299118,181.32,336
808,0.017514424690971947,1.45,0.0002469337246861869,-3.259687349782325e-05,2696000,3.0,0.11090685619041324,0.0,1.3857726120948792,-0.982345062494278,186.26,337
808,0.02777794062270832,1.39,0.00036332877475615534,3.594577148760436e-05,2704000,3.0,0.16720941664651037,0.0,1.3859553444385528,0.0930290561914444,184.37,338
808,0.03181796340047474,1.51,0.00042065090512096505,0.00012551951291243314,2712000,3.1000000000000085,0.17790845558047294,0.0,1.3857493579387665,-0.2797608768939972,186.54,339
809,0.038969610339684706,1.71,0.0007812415733542366,-0.0002289467314039939,2720000,4.0,0.2323097661137581,0.0,1.3851532638072968,-7.71137355864048,192.93,340
809,0.02302262588925373,1.71,0.00024770350669314214,-7.480174008378526e-06,2728000,4.0,0.1430865139886737,0.0,1.3852960419654847,-2.2634069293737413,193.66,341
808,0.020632726395602066,1.05,0.00016510129704215613,-1.027500766213052e-06,2736000,3.0,0.1185707906074822,0.0,1.3856225502490997,-1.9616280311346055,169.07,342
808,0.02930371132792147,1.1,0.0003176955996173092,8.512128013535403e-05,2744000,3.0,0.16216090628877283,0.0,1.385793011188507,-1.030785236954689,171.01,343
808,0.03396313996002754,1.4,0.0004650874027220198,-1.7235824934687116e-05,2752000,4.0,0.17952056132256985,0.0,1.3854363322257996,-9.73493083357811,181.25,344
808,0.022486356974729577,1.36,0.0003016988564013445,-4.297134066291619e-05,2760000,4.0,0.13341736432164908,0.0,1.3856146824359894,-1.0412105911970138,179.94,345
808,0.02184486540188062,1.21,0.00026313746655432624,-2.2393566177925096e-06,2768000,3.0,0.13328431850299238,0.0,1.385707720518112,-1.4789070832729339,174.14,346
808,0.028414189263416212,1.32,0.0005142825437860665,-6.370486695232102e-05,2776000,3.0,0.16901645379140973,0.0,1.3856966185569763,-0.7106018745899201,178.83,347
808,0.02185465438497767,1.17,0.00016684799637914694,5.2664328629816735e-05,2784000,3.0,0.10481193739920855,0.0,1.3858321821689605,0.48132875323295593,174.78,348
808,0.018856990752260955,1.11,0.00015907070854837002,3.581471784855239e-05,2792000,3.0,0.10791874134913088,0.0,1.3859292018413543,-0.6000246375799179,173.08,349
808,0.02696435991734003,1.38,0.00036556907681642767,0.00014229512144083855,2800000,4.0,0.15994219908490778,0.0,1.3858643984794616,-0.6812488311529159,184.99,350
808,0.031760669701292106,1.69,0.0005237749397997505,0.0001204825517561403,2808000,4.0,0.1880282826721668,0.0,1.3834642112255096,-2.8245575881004332,192.4,351
808,0.0357757155265403,1.65,0.0005718943097303964,-2.1670681726391194e-05,2816000,3.1000000000000085,0.19116633815690875,0.0,1.3852270889282225,-0.4364339870214462,187.31,352
808,0.024728339464946937,1.27,0.00038000131276248793,-5.315760732628405e-05,2824000,3.0,0.15804175609722734,0.0,1.3858982396125794,-1.1521727854013444,175.63,353
808,0.02525131226667843,1.21,0.00022537231339128994,-0.00016627245262498035,2832000,3.0,0.13659840455278754,0.0,1.3860766279697418,-0.19880881130695344,175.31,354
808,0.03389594396653468,1.29,0.0004524939130010352,0.00020956890017259866,2840000,3.0,0.1773455179296434,0.0,1.3854540824890136,-3.3600033432245255,179.27,355
808,0.02366326419559488,1.36,0.00029040905238844064,-9.410046819539274e-05,2848000,3.0,0.1521876788698137,0.0,1.3859638702869415,-1.5649629271030425,180.99,356
808,0.035511979085924905,1.3,0.0005665461739954481,-8.608588199422229e-05,2856000,3.0,0.18770250659435989,0.0,1.3860273838043213,-0.26784118413925173,178.66,357
808,0.01926664624953791,1.27,0.0002570320532504411,-0.00010073731871671043,2864000,3.0,0.1249105365946889,0.0,1.3858405983448028,0.03838841795921326,178.35,358
808,0.02166716441746729,1.31,0.00014151636837368643,6.039389940269757e-05,2872000,3.0,0.11040016412734985,0.0,1.385967767238617,-0.3480939799547195,181.07,359
808,0.030860543934247104,1.27,0.0003614667329952681,-6.546646764036268e-06,2880000,3.0,0.1618655298464,0.0,1.3858143615722656,-1.6975776863098144,179.02,360
808,0.0229829203699926,1.13,0.00016909050522826875,-0.00017107367748394608,2888000,3.0,0.11907680496573449,0.0,1.3854759109020234,-0.6591869342327118,173.45,361
808,0.03569567277997218,1.34,0.0005093251860171222,0.00025729158573085443,2896000,3.1000000000000085,0.19507891029119492,0.0,1.3854691064357758,-31.384466230869293,178.74,362
808,0.026197422221016245,1.49,0.0002920486346852158,2.831787074683234e-05,2904000,4.0,0.1472321965545416,0.0,1.3859054601192475,-0.2228202700614929,185.11,363
808,0.025619558492486733,1.45,0.00024766358180841055,-6.535431413794867e-05,2912000,4.0,0.1515082717873156,0.0,1.385914191007614,-0.43211783409118654,185.45,364
808,0.02859682842798548,1.38,0.0003520182974625641,-8.927481045247987e-05,2920000,4.0,0.15609894156455995,0.0,1.3859085929393768,-1.1086946254968644,180.55,365
808,0.01894050451585146,1.16,0.00012464520114804144,7.953417676617391e-05,2928000,3.0,0.09962290652096271,0.0,1.3860127878189088,-0.7426714551448822,172.78,366
808,0.025466147318708793,1.07,0.00017638225968994448,4.2926449568767564e-05,2936000,3.0,0.12964681899175048,0.0,1.3861564552783967,-0.7304425543546677,169.54,367
808,0.02628673241950436,1.2,0.0002697192733364773,-2.882061520267598e-05,2944000,3.0,0.13664250222034752,0.0,1.385904779434204,-0.5522723478078843,175.87,368
808,0.02595376843910641,1.32,0.00028506761498874766,-3.225156251573935e-05,2952000,3.0,0.14028129883110524,0.0,1.385808699131012,-0.34462374687194824,181.13,369
808,0.02209334811346751,1.35,0.0002819266779579266,9.663106124207843e-05,2960000,3.0,0.13397712649777532,0.0,1.386158400774002,-0.4308248579502106,180.42,370
808,0.02979092199719264,1.44,0.0004190825004138787,-7.065547924867133e-05,2968000,4.0,0.15945039501413702,0.0,1.3861230182647706,-0.02323687672615051,183.97,371
808,0.02714559078956684,1.39,0.0003945024761765126,-0.00011593686696869553,2976000,4.0,0.16165281040593982,0.0,1.3859434962272643,-0.733672679066658,182.61,372
808,0.019697700701611854,1.15,0.0001725853534867383,6.358315757097443e-05,2984000,3.0,0.11103543423116208,0.0,1.3857617855072022,-1.291486856341362,173.33,373
808,0.02211214954151681,1.05,0.0002265692700780164,5.398466913902666e-05,2992000,3.0,0.11823987536132335,0.0,1.3858786177635194,-0.19831202805042267,168.02,374
808,0.018348954528783386,0.99,0.0001437461185855682,-3.2104711744977974e-05,3000000,3.0,0.10679372766986489,0.0,1.3857818281650542,-1.616404550075531,165.17,375
808,0.027184231393945383,1.25,0.00034873239731268767,0.0001297887449618429,3008000,3.0,0.1614689663425088,0.0,1.3860797381401062,-1.2613066220283509,176.24,376
808,0.03370662518527784,1.49,0.0005005320342979757,-0.00012053602680680343,3016000,4.0,0.18693599155172705,0.0,1.3846160745620728,-1.6009522062540054,188.08,377
808,0.02232452524333611,1.36,0.00029220023049674636,0.0001483348326576106,3024000,4.0,0.1370824153162539,0.0,1.3850454437732695,-0.17699241042137145,183.22,378
808,0.022314171696389815,1.37,0.0002951411523008574,-9.265043045161291e-05,3032000,4.0,0.13296809956431388,0.0,1.385492615699768,-0.6300764626264572,183.6,379
808,0.023848953445876488,1.66,0.00035047593935473744,3.97756123857107e-05,3040000,4.0,0.15893729323521255,0.0,1.385084342956543,-1.9976960277557374,194.48,380
808,0.01779031824597588,1.56,9.470313916608575e-05,-0.0001115845877211541,3048000,3.0,0.09468846656382084,0.0,1.3860474717617035,-1.0033528310060502,189.36,381
808,0.020802464906978506,1.09,0.00011806381247879472,0.0001785011674655834,3056000,3.0,0.10129934778437018,0.0,1.3861775863170624,-0.15806287050247192,171.48,382
808,0.030986434688744666,1.33,0.0003895290696027587,-0.00014458785496572092,3064000,3.0,0.16851049372926355,0.0,1.3859436845779418,-0.9639623266458511,182.1,383
808,0.024159476220766845,1.43,0.0002769843609667078,-5.57837442465825e-05,3072000,4.0,0.13975940318778157,0.0,1.3860916221141815,-0.09231767773628236,185.19,384
808,0.019226733991340707,1.34,0.00019003709297066963,4.4027378808095816e-05,3080000,4.0,0.12184446275234223,0.0,1.385980987548828,-2.7201677137613296,182.53,385
808,0.02366160259283544,1.62,0.00021775904255264323,0.00012143783547799103,3088000,4.0,0.14372599024325608,0.0,1.3861339235305785,0.30773949503898623,192.74,386
808,0.01752333804764914,1.47,0.00011604900505062687,-3.7869770312681792e-06,3096000,4.0,0.08890471743419766,0.0,1.3860482168197632,-1.0112843543291092,184.8,387
808,0.0233319466146094,1.18,0.0004914803164751902,-0.00022355217399308458,3104000,3.0,0.14788529133424164,0.0,1.385766875743866,-5.273984209299088,173.89,388
808,0.025357785604571925,1.14,0.0005191629953105803,3.082019458815921e-05,3112000,3.0,0.16792045967653393,0.0,1.3857158923149109,-58.8949625235796,173.0,389
808,0.023492940775357508,1.21,0.0003719817734679509,-0.00040541679874877445,3120000,3.0,0.1533903455361724,0.0,1.3858111596107483,-0.7320858055353164,175.15,390
808,0.024491440809109973,1.52,0.0005212821627037556,0.0003142896809276863,3128000,4.0,0.16112502664327621,0.0,1.3854927051067352,-0.653718695640564,184.06,391
808,0.027762026449687758,1.74,0.0005433894162342767,-0.0002719622629228979,3136000,4.1000000000000085,0.18485364517197012,0.0,1.3858206570148468,-2.482976797223091,193.78,392
808,0.023387908172231103,1.49,0.0003862995775557465,0.00023875565922935494,3144000,4.0,0.15487471036612988,0.0,1.385049899816513,-0.8571445053815842,186.3,393
808,0.02909651118976914,1.58,0.0006824659067660832,0.00017735636531142517,3152000,4.0,0.18436274666339159,0.0,1.3856281590461732,-0.9260751831531525,189.99,394
808,0.027467484888653564,1.59,0.0004604065665353119,-5.497466219821945e-05,3160000,4.0,0.18391974549740553,0.0,1.3850139772891998,-1.4515361881256104,190.41,395
808,0.032952656166553795,1.42,0.0006610810333268091,-3.0150168495310936e-05,3168000,3.0,0.21292661355808376,0.0,1.3852142810821533,-0.7237770104408264,183.36,396
808,0.015870132093494815,1.19,0.00010980393299632852,8.288879304018338e-05,3176000,3.0,0.10391606658697128,0.0,1.3855024147033692,-1.505711418390274,175.16,397
808,0.026455191635284443,1.23,0.0004728668804773406,2.8897376860186342e-05,3184000,3.0,0.17140755712985992,0.0,1.386043552160263,-17.694440844655038,174.21,398
808,0.024704794267911126,1.47,0.0002816271397659875,8.585972915170714e-05,3192000,4.0,0.15244400005787612,0.0,1.3858981370925902,-0.5593932592868804,185.64,399
808,0.016701350627571686,1.48,0.00014287446719208675,-3.9190694005810654e-05,3200000,4.0,0.1079520757123828,0.0,1.3856914794445039,-0.3196470773220062,188.6,400
808,0.02111831834616251,1.27,0.0002442751126091025,-6.876393512357026e-05,3208000,3.0,0.13111889574676752,0.0,1.3857728612422944,-0.2563705307245254,179.09,401
808,0.02791086996012874,1.23,0.00033772397858911063,6.656824185483856e-05,3216000,3.0,0.16302548116073012,0.0,1.3858570456504822,-0.005740162134170532,177.87,402
808,0.029179631219351066,1.26,0.0004892622521310841,-1.2593270948855206e-05,3224000,3.0,0.18459867853671313,0.0,1.3852133405208589,-0.28758163630962374,177.35,403
808,0.022847955362128632,1.45,0.00033975437415392665,0.00017610442070690625,3232000,4.0,0.1515729897469282,0.0,1.3859787893295288,-0.5163303202390671,184.65,404
808,0.026257697863187258,1.47,0.0004807342090361999,-0.00013952156537925476,3240000,3.0,0.1622932380065322,0.0,1.3851742482185363,-17.21904914498329,184.26,405
808,0.03690249605550752,1.32,0.000850308789713381,-6.009726610500366e-05,3248000,3.0,0.22591702666133642,0.0,1.3850960159301757,-3.9693396997451784,176.9,406
807,0.021277826543050073,1.13,0.00037203138241238777,5.588849608102464e-06,3256000,3.0,0.1379626832716167,0.0,1.3857344615459442,-0.9117325842380524,172.85,407
807,0.017488349118953566,1.26,0.00018398734209313262,-0.00026119086305698147,3264000,3.0,0.12266502140089869,0.0,1.3859583449363708,0.022351627349853517,177.01,408
807,0.023715361679528927,1.38,0.00042020591712798705,0.0004677859852381516,3272000,3.0,0.15599670505151153,0.0,1.3855873382091521,-0.22544136226177217,182.0,409
807,0.02852597406443903,1.36,0.0005114610269583863,-0.0001721348784485599,3280000,3.0,0.17125157060101628,0.0,1.3860451471805573,-1.3021870285272599,181.6,410
807,0.023972241386644264,1.68,0.0003697362732759757,-2.3441797238774598e-05,3288000,4.0,0.16527542743831872,0.0,1.3853313398361207,-0.4326470309495926,193.69,411
807,0.019397398954413426,1.41,0.00023272826899756183,-3.849625609291252e-05,3296000,4.0,0.1300419950392097,0.0,1.3859567844867706,-2.2760031813383104,183.66,412
807,0.024059489228676956,1.03,0.00031584624626248116,-2.0930939153913642e-05,3304000,3.0,0.1443915724568069,0.0,1.3858691680431365,0.11120960056781769,168.05,413
807,0.0250797002111342,1.52,0.00034722290622084983,1.3540986201405757e-05,3312000,4.0,0.1628420996107161,0.0,1.3852951860427856,-0.01676660656929016,188.21,414
807,0.02164783275409611,1.68,0.0002576187531849428,-6.340943476288885e-05,3320000,5.0,0.12922369500622152,0.0,1.3860339844226837,-0.21253516852855683,196.04,415
807,0.0259853206993429,1.76,0.00040109148918418216,1.953243578100228e-05,3328000,5.0,0.16280384602025152,0.0,1.3859444403648375,-1.9276363253593445,200.12,416
807,0.012007191679985185,1.42,8.32132893265225e-05,3.452006130828522e-06,3336000,3.0,0.08494750244542956,0.0,1.385959151983261,-0.7873253977298736,183.62,417
807,0.01921586526087239,1.41,0.00013160370633841012,3.2604680163785816e-05,3344000,4.0,0.10747628256678582,0.0,1.386034334897995,0.39770470559597015,182.02,418
807,0.024902414161480424,1.42,0.00040113610826665537,-5.811452909256331e-05,3352000,3.1000000000000085,0.147654022090137,0.0,1.3860827136039733,-0.061623936891555785,181.94,419
807,0.01760930058123043,1.2,0.00016605892749112173,6.1939499209984205e-06,3360000,3.0,0.10883989864960313,0.0,1.3860419499874115,-1.4817933017015457,173.73,420
807,0.02116712581630859,1.34,0.00022519030665307582,-4.248541587003274e-05,3368000,3.0,0.12900415869429707,0.0,1.386085214614868,-1.0259029787778855,180.22,421
807,0.021313996351800934,1.4,0.0002419984352161464,0.00010519046219997107,3376000,3.0,0.1335784556902945,0.0,1.385554085969925,-8.97136877655983,182.09,422
807,0.02114349341061309,1.29,0.00024851513665680614,8.676284742250574e-06,3384000,3.0,0.12638492427766324,0.0,1.3859602534770965,-0.4298874443769455,177.39,423
807,0.017904121245982743,1.17,0.00016927717873386428,7.533385185524821e-05,3392000,3.0,0.10874874467030167,0.0,1.3861208379268646,-2.931027299761772,173.05,424
807,0.029073204933884936,1.29,0.00049046483228949,-9.687240206403658e-05,3400000,3.0,0.17742616748437284,0.0,1.3857614481449128,-0.8571094185113907,179.16,425
807,0.017574141164781086,1.36,0.00017746075456102518,4.68167139479192e-05,3408000,3.0,0.11307511880062521,0.0,1.3859743106365203,-1.3230127704143524,182.83,426
807,0.017694260045128227,1.17,0.00016745270352657826,-4.127386666368693e-05,3416000,3.0,0.10500782418996096,0.0,1.3861649751663208,0.03356950104236603,174.18,427
807,0.018545259267341064,1.26,0.00011841550725080196,1.0636633924150374e-05,3424000,3.0,0.1098689541220665,0.0,1.3859824776649474,-1.0191476052999497,175.31,428
807,0.034572819705688096,1.52,0.000612813651405304,-2.224331037723459e-06,3432000,4.0,0.20724534908309578,0.0,1.3857797801494598,-2.0690892970561983,186.45,429
807,0.021568939452322505,1.46,0.0004564635101019121,0.00019025037450774108,3440000,4.0,0.15468136114999653,0.0,1.3853070998191834,-0.5851048076152802,186.02,430
807,0.018873701462703105,1.13,0.0002625820828575343,-0.0002625456468012999,3448000,3.0,0.11510582454502583,0.0,1.385571619272232,-1.013714554309845,172.34,431
807,0.018587679654087422,1.34,0.00021956963998945867,0.00013946521700745508,3456000,3.0,0.12473002586513758,0.0,1.385724971294403,-0.4977592718601227,180.63,432
807,0.019909278765877846,1.72,0.00025264982061457887,-0.00020542700583973784,3464000,4.0,0.12703592704609037,0.0,1.3853736007213593,-0.7207132786512375,194.54,433
807,0.021360642768040707,1.47,0.0002309344436162064,0.0001610258117580088,3472000,4.0,0.12200463904999197,0.0,1.3857482802867889,-0.9878807854652405,186.52,434
807,0.022927099750691085,1.07,0.0003752290949023518,-7.098776099155657e-05,3480000,3.0,0.13203747855499387,0.0,1.3860545206069945,-0.4945782434940338,171.59,435
807,0.021585890480436926,1.29,0.0004019228915967687,0.0002555984073114814,3488000,4.0,0.15990514241158962,0.0,1.3854969453811645,-0.8500201892852783,179.28,436
807,0.01697254716313572,1.33,0.00019526294829063317,-0.00018357060456764885,3496000,3.0,0.11075688894838094,0.0,1.3852970802783966,-0.37792611718177793,180.61,437
807,0.026226438934055313,1.35,0.0003811568199057547,4.3932946573477235e-06,3504000,3.0,0.16868471461348236,0.0,1.3860666704177858,-0.9659347349405288,181.04,438
807,0.01672306992822198,1.44,0.00015573117336998622,-9.637060647946783e-06,3512000,4.0,0.10714069921523332,0.0,1.385814082622528,-1.7762904912233353,185.42,439
807,0.020449701190038687,1.21,0.00017765952992704115,-0.00017606485584110488,3520000,4.0,0.11839855793863535,0.0,1.3859371161460876,-0.5853454935550689,177.36,440
807,0.03136222696639635,1.12,0.0004607836806917476,0.00016261684882920235,3528000,3.0,0.176660978756845,0.0,1.3856930530071259,0.04197240173816681,172.48,441
807,0.019782982653583227,1.22,0.00031467487770896695,-0.00012143205811298685,3536000,4.0,0.1322330224327743,0.0,1.385888351202011,-2.944188414812088,175.07,442
807,0.02688745244322601,1.49,0.0005140167277636465,-6.217605881829513e-05,3544000,4.0,0.17395158261060714,0.0,1.3852876222133637,-0.6203756445646286,186.6,443
807,0.020112375548961517,1.5,0.00031198483753769324,0.00018417030747514218,3552000,4.0,0.14299227671697737,0.0,1.3847222352027893,-1.1777019822597503,187.21,444
807,0.02213765103302109,1.22,0.00028226008755154907,3.961414715377032e-05,3560000,3.0,0.13868901778012513,0.0,1.3855175650119782,-0.12453159272670745,174.5,445
807,0.020773927863722785,1.13,0.00014963167809810328,1.6892374522115005e-05,3568000,3.0,0.11388166490942239,0.0,1.3858096385002137,-0.14347538471221924,170.81,446
807,0.0273923058896777,1.39,0.0003142590929576272,0.00021732775334385224,3576000,3.0,0.14909740631468593,0.0,1.3860268092155457,0.24967676639556885,181.34,447
807,0.021177281120341684,1.66,0.0002455003462546301,-4.370901247057191e-06,3584000,3.1000000000000085,0.14254460349678993,0.0,1.3859134089946747,-5.9685812604427335,196.31,448
807,0.023254564577549767,1.7,0.0002638506920584405,3.926201570720878e-06,3592000,4.0,0.14264206029474735,0.0,1.3858151209354401,0.48346779942512513,198.11,449
807,0.023063361083944817,1.51,0.0002717277234023641,-5.871709676284809e-05,3600000,4.0,0.14081535616889596,0.0,1.3858909869194032,0.014240485429763795,187.58,450
807,0.019438037016621328,1.51,0.00021260508215618758,9.805558493098943e-06,3608000,3.1000000000000085,0.1231352830864489,0.0,1.385420068502426,-0.3796475124359131,187.2,451
807,0.016793680784056034,1.62,0.00021734942835337277,-5.743083878769539e-05,3616000,4.0,0.11108824216760695,0.0,1.3856834137439729,-0.2591777330636978,189.67,452
807,0.02988539214610342,1.64,0.00040626981999366765,-1.3718324894398392e-05,3624000,3.1000000000000085,0.16911983483470977,0.0,1.3854572153091431,-1.512507008910179,190.41,453
807,0.01923654825810157,1.53,0.00023461817359020641,-7.634654939465691e-06,3632000,3.0,0.13013407192192972,0.0,1.3858299911022187,-0.4520449137687683,185.74,454
807,0.015789603762089516,1.16,0.00012670275095274519,-0.00018711749213252916,3640000,3.0,0.09535677888430655,0.0,1.3856000089645386,-0.7382061982154846,173.11,455
807,0.02013034159167534,1.21,0.0001805315475439784,0.00015604704542056423,3648000,3.0,0.1155345344170928,0.0,1.3859689724445343,-0.9445741885900497,176.18,456
807,0.01981261360387012,1.2,0.00018606604844762843,2.793730702251196e-05,3656000,3.0,0.12136766824871302,0.0,1.386103506088257,-3.2786197501420973,176.35,457
807,0.019231950427474304,1.22,0.0001702527010411359,3.869375796057284e-06,3664000,3.0,0.1157839329354465,0.0,1.386050386428833,-0.07963241219520568,177.6,458
807,0.024137371192699427,1.41,0.0003255423842028904,6.241901330213295e-05,3672000,3.0,0.14473744301125407,0.0,1.3855942451953889,-3.7992677772045136,184.01,459
807,0.024438917941389124,1.48,0.000389173369405853,-6.731867360940669e-05,3680000,3.0,0.14236082534305752,0.0,1.3852418184280395,-2.57284952044487,185.83,460
807,0.02198939321151575,1.28,0.00036316692080390567,0.0001664094488023693,3688000,3.0,0.15310256762430072,0.0,1.385846426486969,-0.39034929931163787,179.17,461
807,0.01732350640866701,1.19,0.0002380968791317173,0.00022932665484404424,3696000,4.0,0.11891485441476107,0.0,1.3859930562973022,-11.14064075410366,175.6,462
807,0.023080542232956094,1.2,0.0003561935024436025,-0.0001608851495257113,3704000,3.0,0.14868028791621327,0.0,1.3860139596462249,-4.444208317995072,174.66,463
807,0.017124059152819615,1.45,0.00014791142405897516,-0.00012323282370743982,3712000,3.0,0.10774184262380004,0.0,1.3858101296424865,0.08657022058963776,182.86,464
807,0.018271526306584494,1.45,0.00015249960011715302,-0.00012248400787939317,3720000,3.0,0.10758526373654603,0.0,1.3860511255264283,-0.389151571393013,185.22,465
807,0.02930976482965511,1.29,0.0006094712898766374,0.0001646057614198071,3728000,4.0,0.1837678413838148,0.0,1.3856412827968598,-2.2051781785488127,181.89,466
807,0.020419505696391095,1.35,0.00018876723446282996,-4.463998806386371e-05,3736000,4.0,0.12253375111147762,0.0,1.3855722308158875,-0.3068195331096649,183.5,467
807,0.018901420644860147,1.18,0.0003037987519883245,0.00016211737638514024,3744000,3.0,0.12032433819957078,0.0,1.3858881187438965,-2.628891878128052,174.7,468
806,0.01757065803043062,1.14,0.00023079265801470683,-9.917494178807829e-05,3752000,2.1000000000000085,0.11181617917492986,0.0,1.3859926605224608,-0.20287245035171508,171.72,469
806,0.021532095449163,1.35,0.00044565189232230294,0.00013007797717364154,3760000,3.0,0.14703790754079818,0.0,1.3860464906692505,-0.723228566646576,178.98,470
806,0.022042396412411628,1.26,0.00037919665513072684,0.0001270637616107706,3768000,3.0,0.1443206412345171,0.0,1.3859597527980805,-2.699907284975052,176.8,471
806,0.011409882894792276,1.15,7.045095880584995e-05,-6.311089014332083e-05,3776000,3.0,0.07586513607762754,0.0,1.3860533118247986,-0.5921274381875992,174.05,472
806,0.024636194335288308,1.02,0.0003118494300929342,-1.377939026497188e-05,3784000,3.0,0.13304231522604823,0.0,1.3858650588989259,-0.17132129907608032,168.68,473
807,0.027006700023423064,1.11,0.00046126402767185935,0.0001161391143250512,3792000,3.0,0.16427237501367928,0.0,1.3857739162445069,-1.034050053358078,171.39,474
806,0.015053382419411274,1.35,0.00016704939218129767,-4.82883785298327e-05,3800000,4.0,0.10417552219703793,0.0,1.3860837483406068,-2.2804445123672483,179.52,475
806,0.01798173188439377,1.3,0.00018361521393217117,1.1309634683129843e-05,3808000,4.0,0.11763372862711549,0.0,1.3858970153331756,0.3157937479019165,178.28,476
806,0.018274535916897462,1.35,0.00023678199734831652,-7.32261870871298e-05,3816000,3.1000000000000085,0.11829752716235817,0.0,1.385883505344391,-0.5535896670818329,182.35,477
806,0.025064045110976426,1.34,0.0004575966267839249,-2.0445890368137042e-05,3824000,3.0,0.17208802927285433,0.0,1.3859653174877167,-4.757657432556153,181.82,478
806,0.01360898728079849,1.06,7.351885086563925e-05,2.7471729899843923e-05,3832000,3.0,0.0848443578928709,0.0,1.3857502150535583,-1.4368971717357635,169.66,479
806,0.0208738366607018,1.1,0.00018446437504962887,4.76946363960451e-06,3840000,3.0,0.12064475495368242,0.0,1.3856463432312012,-0.5338804244995117,170.81,480
806,0.022145980689880284,1.3,0.0004237809462756559,0.00028187379754854194,3848000,4.0,0.14834392247721553,0.0,1.3853944075107574,-1.19177104473114,177.48,481
807,0.021963691609319005,1.33,0.00038749160448787735,5.1936534728156406e-05,3856000,4.0,0.1481021655909717,0.0,1.3853435134887695,-0.44420352578163147,179.28,482
807,0.026769396023466226,1.47,0.0004975973539808365,-0.0001857264247519197,3864000,4.0,0.18642812745645643,0.0,1.3849108028411865,-0.825061348080635,184.01,483
807,0.01920348072784426,1.39,0.0002204684067328344,8.517175974702695e-06,3872000,4.0,0.1265394414961338,0.0,1.3860968101024627,0.14222493886947632,182.2,484
807,0.020453618788407405,1.33,0.0003346381347341776,-9.223917304552742e-05,3880000,3.0,0.12606093002483248,0.0,1.385583438873291,-1.0976536232233047,180.92,485
806,0.033801351736927096,1.36,0.0006439395208099086,0.000103825599026095,3888000,3.0,0.20343953693285585,0.0,1.3853987681865692,-49.088450735211374,182.71,486
806,0.02480320593643972,1.3,0.00042321826932038674,-1.2567199883051217e-06,3896000,3.0,0.1584326888807118,0.0,1.385666480064392,-0.7749303525686264,180.22,487
806,0.026849884951268367,1.36,0.00046973045308277504,0.00026666547393688233,3904000,3.1000000000000085,0.18293251188471912,0.0,1.3854103040695191,-0.4545949685573578,182.82,488
806,0.02160121694317808,1.54,0.00028760448034290673,-0.00015614799291142846,3912000,4.0,0.14146445905789734,0.0,1.385761250257492,-0.3752822840213776,186.48,489
806,0.01987903920281896,1.73,0.00023749960842678775,-8.784498199020163e-05,3920000,4.0,0.13215663550421597,0.0,1.3859564125537873,0.55526162981987,194.51,490
806,0.019676432446713184,1.56,0.00021150726564087564,-9.558557067066432e-06,3928000,4.0,0.12211046719923616,0.0,1.3854542315006255,-0.4386800706386566,191.05,491
806,0.019507988138080627,1.36,0.00019540038972309048,-3.407478619919857e-05,3936000,4.0,0.12112059010192752,0.0,1.3854571974277496,-0.7906111854314805,182.13,492
806,0.01711867143311058,1.15,0.00017512244675685907,1.8319459559279495e-05,3944000,3.0,0.10924721264280379,0.0,1.3854644322395324,-1.8247429990768433,173.07,493
806,0.025943817295883423,1.27,0.0003540265571564305,0.00011975972213804198,3952000,3.0,0.1561551197990775,0.0,1.3855008590221405,0.26463061034679414,177.15,494
806,0.02750880147185343,1.58,0.0006358694369282602,-8.754988087275706e-05,3960000,4.0,0.1913267556205392,0.0,1.385576421022415,-0.1094256430864334,188.36,495
806,0.01990005645245169,1.76,0.00027713981083934416,0.00010844532989722211,3968000,4.0,0.14546634372323752,0.0,1.385076880455017,-1.147803943157196,195.13,496
806,0.016510009430328747,1.48,0.00019604127682612215,-0.00011352874047588557,3976000,3.0,0.10704851688817144,0.0,1.385718537569046,-2.002272992134094,185.98,497
806,0.025506698982387124,1.26,0.0002957489907839772,3.154843492666259e-05,3984000,3.0,0.14049670189619065,0.0,1.3857761013507843,-0.6933404564857483,177.66,498
806,0.02462253296473508,1.39,0.00034463883605667433,9.449807454075199e-05,3992000,3.0,0.16270567439496517,0.0,1.3855543553829193,0.01582961678504944,181.46,499
806,0.022507544800899386,1.55,0.0003407162957478249,-3.268539694545325e-06,4000000,3.0,0.13647643322125078,0.0,1.3856437242031097,-0.4677400642633438,188.15,500
806,0.016132617077482522,1.34,0.00024960767450124874,-0.00010100298262841534,4008000,3.0,0.1177028520219028,0.0,1.3860611534118652,0.20918772757053375,180.78,501
