episode_length,P01:episode_rewards,fps,P09:episode_rewards,PMM:episode_rewards,policy_loss,frames,value_loss,advantage_norm,policy_entropy,explained_variance,clip_fraction,approx_kl_divergence,epoch_idx,grad_norm
831.43,750.0,576,8000.0,4491.25,-0.005307167884893715,5795840,1.324456125544384,15.968719267845154,1.6558401107788085,0.918462511897087,0.08408203125,0.0004593571284507077,566,3.464710347797875
838.61,750.0,576,8005.0,4499.75,-0.004154748785367701,5806080,2.2742049695923923,15.968719202280045,1.65070378780365,0.873278783634305,0.0641845703125,0.0004978275152642908,567,5.496494921121961
854.72,817.5000000000001,576,8030.000000000001,4654.0,-0.004610090362257324,5816320,1.6446154637727886,15.96871919631958,1.6515523619949817,0.9090714316815138,0.0657958984375,0.00038242987443811436,568,7.488890959899122
869.87,817.5000000000001,576,8052.500000000001,4720.0,-0.00386815266974736,5826560,2.4061743361875414,15.9687191426754,1.6405788876116276,0.9002383254468441,0.06416015625,0.00035925304501401966,569,6.090771320876376
881.36,847.5,576,8077.5,4822.0,-0.00509079365292564,5836800,1.3785652726422994,15.96871919631958,1.636372445523739,0.9402786690741778,0.0865478515625,0.0004678386855209776,570,5.417021328392147
871.82,822.5,576,8077.5,4773.75,-0.005763738838140853,5847040,2.150123336771503,15.96871930360794,1.6573778219521045,0.8835207510739564,0.08828125,0.0005429596776968415,571,4.40219724609211
867.8,822.5,576,8052.500000000001,4671.0,-0.006095683880266734,5857280,0.9374227640684694,15.968719244003296,1.6545871786773205,0.9472623784095049,0.0858642578125,0.0005511343476247785,572,3.245853371088819
853.59,825.0,576,8052.500000000001,4586.0,-0.004705569607904181,5867520,2.514241618476808,15.968719238042832,1.6479647561907769,0.875804877653718,0.0732177734375,0.00042782108308239453,573,5.678736924702645
869.6,847.5,576,8052.500000000001,4727.5,-0.004505513497861102,5877760,2.280286227585748,15.968719136714935,1.6542153440415859,0.9032552924007178,0.0621337890625,0.0003815659289761809,574,6.637320105557693
857.02,825.0,576,8002.5,4659.0,-0.0046322718233568596,5888000,1.7859345993027091,15.968719327449799,1.6454759918153286,0.9102771501988173,0.0795166015625,0.0004396922612050493,575,4.725783454694499
820.75,822.5,576,7735.000000000001,4320.25,-0.005276767344912514,5898240,1.3561651602853089,15.968719363212585,1.6497308686375618,0.9295246474444866,0.0818359375,0.0004565018122950798,576,3.9095465643248652
834.65,822.5,576,7825.0,4422.5,-0.004905526284710504,5908480,2.3394110076129437,15.968719106912612,1.6578838780522347,0.8474574331194162,0.0695556640625,0.000466327912639497,577,4.779931677608063
817.5,770.0,576,7690.000000000001,4298.25,-0.004632394431973807,5918720,1.6762240083422513,15.968719160556793,1.630219317227602,0.9219541817903518,0.07822265625,0.00038307979367052517,578,4.896966168701107
828.38,820.0000000000001,576,7830.000000000001,4446.25,-0.0049670994805637745,5928960,1.6405432594008744,15.96871919631958,1.6420530542731284,0.9206478927284479,0.074169921875,0.000416258370683427,579,4.288665651398958
832.23,820.0000000000001,576,7975.0,4560.25,-0.004843547451309859,5939200,1.622375592030585,15.96871930360794,1.633915411680937,0.9288643874228001,0.064892578125,0.00037898893924839214,580,4.062808229395636
850.51,847.5,576,7990.000000000001,4725.0,-0.00587723956850823,5949440,1.6654064188944175,15.968719232082368,1.644320371001959,0.9093686129897833,0.10419921875,0.0005371599666522424,581,4.129423983276324
848.05,797.5,576,8080.0,4648.0,-0.004463430121541023,5959680,1.8720647603273393,15.9687191426754,1.654482639580965,0.8924542713910342,0.0766357421875,0.00040451692381018536,582,3.9861933910762075
855.85,800.0,576,8102.5,4764.0,-0.00437016884679906,5969920,2.3061365146189927,15.968719273805618,1.646314350515604,0.8921513192355632,0.06630859375,0.0004164098171718667,583,6.224210085047159
846.18,792.5,576,8077.5,4605.5,-0.0056318915594602,5980160,1.3386318222153932,15.968719321489335,1.6552872784435748,0.944436889141798,0.1011474609375,0.0006023885404876684,584,3.5380153005979578
848.42,800.0,576,8102.5,4729.0,-0.004234682724927552,5990400,2.0630482092034073,15.968719393014908,1.6391108505427838,0.9224385164678097,0.0734130859375,0.0004003317932065164,585,4.489625707348586
847.92,800.0,576,8102.5,4680.0,-0.005377339047845453,6000640,1.7425709517672658,15.968719321489335,1.6530553430318833,0.9256818499416113,0.0987548828125,0.00047587284483701693,586,3.6865641586221436
840.48,790.0,576,7950.0,4523.25,-0.0046510044790920805,6010880,1.7548298495821655,15.96871946454048,1.6430661648511886,0.928999838232994,0.07763671875,0.0004640399812648901,587,4.687785498469053
824.93,620.0,576,7900.0,4297.25,-0.004273697010648903,6021120,1.5704467674717306,15.968719345331191,1.6569216936826705,0.9160638559609652,0.0694091796875,0.00039394051314665875,588,4.371178540925878
824.79,617.5,575,7900.0,4330.75,-0.004778597498079762,6031360,1.9755688404198737,15.968719375133514,1.6490515038371085,0.9277387175709009,0.0870361328125,0.000485290946975289,589,4.479684325830161
819.14,692.5,576,7827.500000000001,4399.75,-0.004185879672877491,6041600,2.005864374898374,15.968719273805618,1.6500161811709404,0.9182632669806481,0.0728759765625,0.0004590802071154981,590,5.000004311692784
810.17,692.5,576,7802.5,4264.25,-0.004645211037131958,6051840,1.5482899240218102,15.968719202280045,1.653311886638403,0.9278241828083992,0.0708984375,0.00037457331957759004,591,4.09852546406847
805.11,700.0,576,7777.5,4239.5,-0.004836944423732348,6062080,2.3370981839019804,15.968719047307967,1.6422715499997138,0.8983639422804117,0.077685546875,0.0004428235695547407,592,5.799596283690138
806.92,682.5,576,7802.5,4130.75,-0.004409425068297423,6072320,1.9955922327935696,15.968719291687012,1.6410511918365955,0.8883341487497092,0.08095703125,0.00047867292871098515,593,4.371307958888885
831.68,795.0,576,7802.5,4299.25,-0.005955311551224441,6082560,0.7564373091794551,15.968719285726547,1.66003402993083,0.9707887548953295,0.1030517578125,0.0006809125234956443,594,2.649491634614077
839.59,822.5,576,7855.0,4414.25,-0.00527181319630472,6092800,1.2334707763511688,15.968719255924224,1.6408292956650257,0.9486148618161678,0.08740234375,0.0004933173808557683,595,3.735442229392453
847.27,850.0,576,8075.0,4463.75,-0.005196354267536662,6103040,1.7338909511920064,15.968719214200974,1.635205977410078,0.9312147598713636,0.0835693359375,0.0003960030088938691,596,3.47153217823005
846.4,872.5,576,8075.0,4483.75,-0.004739324012189172,6113280,2.428596204612404,15.96871919631958,1.6508641049265862,0.8872089605778456,0.0853271484375,0.0005028019959160626,597,5.114951955479702
825.78,797.5,576,7940.000000000002,4236.5,-0.004545947858423461,6123520,1.4045367355458438,15.968719255924224,1.6482292741537095,0.9314533814787864,0.0837890625,0.00046089948512011825,598,4.0352578408901
823.44,797.5,576,8075.0,4258.0,-0.0052025362791027875,6133760,1.788782170601189,15.968719238042832,1.6482090219855308,0.9061478968709707,0.0905517578125,0.0005110136666706467,599,4.117708836612603
837.11,797.5,576,8077.5,4441.75,-0.004623749470920302,6144000,2.071455083042383,15.968719267845154,1.6455898985266686,0.9201528642326593,0.083544921875,0.0003880316052691724,600,4.628499760308353
838.8,770.0,576,8102.5,4508.25,-0.004707512278400827,6154240,1.8440537318587302,15.968719321489335,1.6552372731268405,0.9191421732306481,0.07109375,0.0004079578695188308,601,7.101736785878659
840.53,797.5,576,8127.5,4589.75,-0.0038817769178422167,6164480,2.310561191290617,15.968719154596329,1.644007047265768,0.8883464846760034,0.0701904296875,0.000332362298458621,602,5.494100061012757
836.92,770.0,575,8127.5,4574.75,-0.004494475913816132,6174720,1.9481209917925297,15.968719375133514,1.6395055145025252,0.9186031114310026,0.068896484375,0.00043630408323075843,603,5.100042807511536
841.74,545.0,575,8125.0,4701.5,-0.0043453784513985735,6184960,1.8909933489747346,15.968719190359115,1.6449303433299065,0.9147263813763857,0.0718994140625,0.0004130520657829411,604,4.193939074137154
839.6,545.0,575,8127.5,4606.0,-0.004030362049525138,6195200,1.8034091998822988,15.968719178438187,1.6469139523804188,0.9162036500871181,0.0665283203125,0.00032756758256822225,605,4.267377921125063
858.87,712.5,575,8125.0,4735.0,-0.005880928854458034,6205440,0.8201461430406198,15.96871926188469,1.6394291914999486,0.9653361525386572,0.0994140625,0.0005337562368288104,606,2.943571013076968
870.48,850.0,575,8127.5,4833.75,-0.0051092624547891315,6215680,1.1802524141967297,15.968719160556793,1.6498196326196193,0.9414074093103408,0.082373046875,0.00043018613922976535,607,3.8273846368210718
869.95,797.5,575,8175.000000000003,4737.5,-0.004409875191049651,6225920,1.9300464947707952,15.96871920824051,1.647446732968092,0.8885700907558203,0.0650634765625,0.00041299304089836267,608,4.372606255413373
852.29,797.5,575,8102.5,4579.75,-0.004984095029067248,6236160,1.2218841987662017,15.968719172477723,1.6502657197415829,0.9432987302541733,0.0832763671875,0.00041014164125150485,609,3.0599870190852405
838.97,775.0,575,7982.5,4489.0,-0.0051646628140588294,6246400,1.5896124539198353,15.968719291687012,1.6543803654611111,0.9407141502946615,0.090185546875,0.0004327705745742488,610,3.722000372210175
845.62,775.0,575,7982.5,4484.75,-0.0044566292111994695,6256640,1.5321714539080857,15.968719214200974,1.6570559307932853,0.9027820222079754,0.0838134765625,0.0004862927198862466,611,4.478763138354612
831.2,757.5,575,7877.5,4367.0,-0.003920893551548943,6266880,2.227813675813377,15.968719238042832,1.6445338875055313,0.8883906222879887,0.066650390625,0.0003179155111216978,612,5.905121726746723
835.66,757.5,575,7877.5,4449.0,-0.0049372357112588364,6277120,1.4554840159136802,15.96871908903122,1.6529543004930018,0.9547549173235893,0.0859130859375,0.00039875808960992254,613,3.7122262670736497
822.51,755.0,575,7920.000000000002,4459.25,-0.005411722610006109,6287360,1.631827950058505,15.968719202280045,1.6490646079182625,0.9337617356330157,0.08388671875,0.00046062529714039415,614,3.8340168990524632
833.13,572.5,575,8102.5,4529.5,-0.004742449198965914,6297600,1.4229110931977629,15.968719094991684,1.6522070914506912,0.9482942793518305,0.0758544921875,0.00038508496037413113,615,3.60108396773063
855.64,820.0000000000001,575,8102.5,4644.25,-0.0049937400530325245,6307840,1.2216033038683236,15.968719238042832,1.6504413597285748,0.9213829915970564,0.088818359375,0.0005665123698695502,616,3.0694284568884376
841.62,755.0,575,7945.000000000002,4538.25,-0.005061752606707159,6318080,1.0208512622863055,15.968719172477723,1.6584426790475846,0.953438512608409,0.1009765625,0.0005090432933561161,617,3.0600051306853846
839.69,777.5,575,7927.5,4400.0,-0.004999209716334008,6328320,1.3508342674002052,15.968719315528869,1.651894274353981,0.9358210895210505,0.0708984375,0.00040228510685170836,618,3.7037525418272432
823.04,572.5,575,7927.5,4230.75,-0.0051509798533516,6338560,0.6159663002472371,15.968719202280045,1.6468519307672977,0.9649310156702995,0.084423828125,0.0005082429141315618,619,2.368891161346773
816.55,642.5,575,7830.000000000001,4187.75,-0.003936295615858398,6348800,1.7519624844193458,15.968719285726547,1.6445759318768978,0.9078521680086851,0.069677734375,0.0003592513632886325,620,4.1844403034760855
826.17,642.5,575,7830.000000000001,4175.0,-0.0046929073112551125,6359040,1.140997107559815,15.968719190359115,1.6455703474581242,0.9150753941386938,0.0793701171875,0.00039193851570806256,621,3.4027988819950794
834.43,785.0,575,7902.5,4197.0,-0.00465085860050749,6369280,2.0194916057633234,15.968718987703323,1.6602789767086505,0.8657122328877449,0.078369140625,0.00044172029010567537,622,3.677448806825366
818.28,785.0,575,7902.5,4179.25,-0.004123399543459527,6379520,1.6012432513060049,15.968719184398651,1.6459183275699616,0.9102609168738127,0.0743408203125,0.0005111890768437573,623,4.142689728818509
823.19,785.0,575,7902.5,4288.5,-0.00419721459329594,6389760,2.0922892411239444,15.968719232082368,1.6514975383877755,0.8875642769038677,0.0694091796875,0.000380145454660886,624,4.511689193071296
831.43,822.5,575,7927.5,4460.75,-0.004181583740864881,6400000,2.056543310265988,15.968719094991684,1.6455737985670567,0.9033892348408699,0.0751220703125,0.00035247001882274584,625,5.172868727424415
832.97,850.0,575,7930.000000000001,4636.0,-0.004993552865926176,6410240,1.6378807126078754,15.968719375133514,1.6504511088132858,0.9366436146199704,0.0710693359375,0.0003181923707364291,626,4.011532082891043
856.99,875.0,575,7975.0,4809.75,-0.003939818675280549,6420480,1.9108280086889864,15.96871920824051,1.6475155338644982,0.9133644040673972,0.0681640625,0.00033953201693084033,627,4.384249843967549
876.66,1010.0,575,8405.0,5052.75,-0.004568757864763029,6430720,2.019332955102436,15.96871919631958,1.6456713669002057,0.9176415525376797,0.089794921875,0.00037869678754185956,628,4.0699044983382535
867.8,872.5,575,8457.5,5023.0,-0.004759608619497158,6440960,1.4879467830993236,15.968719238042832,1.65719486027956,0.888922905921936,0.087158203125,0.0004904035161748081,629,3.762955167476103
857.89,850.0,575,8460.000000000002,4986.75,-0.0041910523810656745,6451200,2.81561328722164,15.968719279766082,1.6440490931272507,0.9006925173103809,0.082470703125,0.0003315029891615098,630,7.1411157771621605
865.67,872.5,575,8450.0,5062.75,-0.004376101293019019,6461440,1.2294691945891827,15.968719118833542,1.6695975832641126,0.9421815238893032,0.07080078125,0.0003176954111898089,631,3.5900608930970805
873.65,850.0,575,8382.5,5096.0,-0.004342935292515904,6471680,1.3319655019789933,15.968719255924224,1.6598960660398006,0.9358087256550789,0.0768798828125,0.0004155390463471189,632,3.396423208692447
876.11,847.5,575,8330.0,5022.25,-0.004461144513334148,6481920,1.9768052210099996,15.968719244003296,1.6506856687366962,0.9188601456582546,0.086669921875,0.00040280170243725034,633,4.852905083396283
870.66,817.5000000000001,575,8330.0,4981.75,-0.004647727246629074,6492160,1.6048178172670304,15.968719154596329,1.6377240031957627,0.9176779065281153,0.08291015625,0.0003611424932008511,634,4.6316861794494395
875.43,822.5,575,8235.0,5051.75,-0.0049057683572755195,6502400,1.3564584798645227,15.96871926188469,1.6520880959928035,0.9435085520148278,0.091357421875,0.00037384913674905055,635,3.038010064795696
869.4,847.5,575,8135.000000000001,4933.5,-0.0038368506473489107,6512640,1.5714093329384924,15.968719094991684,1.6579214438796044,0.9179420679807663,0.0601318359375,0.00029619024481109966,636,4.419119442865249
883.6,847.5,575,8127.5,4956.5,-0.004366158921038732,6522880,1.7725265404209494,15.968719363212585,1.640177432447672,0.9259737607091665,0.0815673828125,0.00036945239568291453,637,4.3322164410346105
872.77,847.5,575,8050.0,4898.75,-0.004473343727295287,6533120,1.7025731676258147,15.968719357252121,1.6398910731077194,0.9126753561198712,0.08310546875,0.00033770557390414604,638,4.10171406001347
864.36,822.5,575,8027.5,4820.75,-0.004679102421505377,6543360,1.3831613066606223,15.968719255924224,1.658374724537134,0.9408549949526787,0.0939697265625,0.00037248510619086186,639,3.8605588345118518
870.08,847.5,575,8052.500000000001,4966.25,-0.003991252949344925,6553600,1.9321022014133633,15.968719279766082,1.642626027017832,0.9167818073183298,0.0655029296875,0.00026846085802861885,640,3.742930438867751
897.39,875.0,575,8127.5,5137.5,-0.0047024866275023666,6563840,1.6115732612088323,15.968719244003296,1.6563835635781288,0.9326063547283411,0.08994140625,0.0003659470430382523,641,3.272065551805512
912.35,1032.5,575,8152.500000000001,5328.0,-0.003983763456926681,6574080,1.7138007822912187,15.96871907711029,1.6478481583297253,0.9266404718160629,0.07548828125,0.00033729376935459323,642,4.095608265917271
922.35,1050.0,575,8152.500000000001,5381.5,-0.0038272462727036325,6584320,2.1486122243106367,15.968719279766082,1.6385153338313103,0.9030348189175129,0.0662109375,0.00027654622081223684,643,5.57597419808284
940.61,3660.000000000001,575,8240.000000000002,5566.25,-0.003545253443007823,6594560,2.3157636199146507,15.968719291687012,1.6366382397711277,0.8991996001452207,0.068359375,0.00028489693136371454,644,8.84076718622222
933.43,3660.000000000001,575,8202.5,5543.75,-0.003984257765114308,6604800,2.5523118040990083,15.968719321489335,1.6319459535181522,0.8979055594652892,0.085107421875,0.00035408852378736294,645,6.474406818393961
929.05,3660.000000000001,575,8227.5,5647.0,-0.003602740619680844,6615040,2.305370955169201,15.968719238042832,1.646321750432253,0.9108183506876231,0.062451171875,0.00027070684422535554,646,6.805016368101948
930.7,1342.5,575,8262.500000000002,5618.0,-0.004427173528529238,6625280,1.6410855171270669,15.968719351291657,1.6459308497607708,0.9268187846988439,0.0898193359375,0.00040146964578492066,647,6.056896130393023
940.46,1342.5,575,8385.0,5721.0,-0.0037725970178144053,6635520,2.7021063058637083,15.96871926188469,1.629401072114706,0.8803954172879458,0.081689453125,0.00043974922917069785,648,6.310776518630786
921.5,1342.5,575,8227.5,5603.25,-0.003826399229001254,6645760,2.1309122025966643,15.96871924996376,1.6234302937984466,0.9016115810722113,0.0652587890625,0.0003029061364591067,649,5.777067475039001
917.85,3737.500000000001,575,8380.0,5681.5,-0.003736518096411601,6656000,2.2312473204918204,15.968719053268433,1.6438295438885688,0.9022123195230961,0.0686279296875,0.0002734991883760593,650,5.179627082498124
911.53,1325.0000000000002,575,8307.5,5568.0,-0.004031778336502612,6666240,2.830506138270721,15.968719357252121,1.6260402962565421,0.9015192784368992,0.0873779296875,0.00032691150099761355,651,7.445149026069498
911.79,1325.0000000000002,575,8255.0,5554.75,-0.004607277209288441,6676480,1.565575463278219,15.968719255924224,1.6459598056972027,0.923390942811966,0.083447265625,0.00042086295734244017,652,3.736353232243298
911.45,875.0,575,8357.5,5539.75,-0.0037205998989520593,6686720,1.990834292769432,15.96871920824051,1.662618461251259,0.8626073710620403,0.0641845703125,0.00024271044303008678,653,4.319317406840744
911.37,872.5,575,8432.5,5529.5,-0.003932164747675415,6696960,2.5003081092610957,15.968719124794006,1.6558982603251935,0.87518240660429,0.0819091796875,0.00031378993206252777,654,4.607031621417133
919.71,875.0,575,8357.5,5573.25,-0.003947419804171659,6707200,2.3614051673561334,15.96871926188469,1.6528670512139798,0.909337130561471,0.0612548828125,0.00031619108097423866,655,4.749498525255305
891.82,722.5,575,8350.0,5352.0,-0.0047809230803977695,6717440,1.8587563363835216,15.968719148635865,1.6599829621613025,0.905427661538124,0.0951171875,0.00037792305952617376,656,3.590517922652954
898.26,575.0,575,8350.0,5308.5,-0.0038791624130681155,6727680,2.1759211651049553,15.968719285726547,1.6415942125022411,0.9153908722102642,0.07119140625,0.00035056442547074657,657,5.22023191135395
897.69,575.0,575,8350.0,5314.75,-0.0038875284997629935,6737920,2.6839383280836047,15.968719220161438,1.6497543931007386,0.862683429941535,0.0678955078125,0.00026050740191913024,658,5.4883679021781955
898.1,665.0,575,8530.0,5458.25,-0.0024784181558061393,6748160,3.6486150301992892,15.968719285726547,1.6497312210500241,0.8007857516407967,0.05703125,0.00021062400311584604,659,16.40383800053573
902.91,697.5,575,8502.5,5425.75,-0.004209063481539488,6758400,1.6853186677210032,15.96871924996376,1.6520932957530021,0.9360760860145092,0.07412109375,0.00033606590482741306,660,4.746347503520269
865.61,665.0,575,8207.5,5109.0,-0.004069334676023573,6768640,1.8648557065054774,15.968719387054444,1.646367682516575,0.911607825383544,0.0769287109375,0.0003348568751112871,661,4.849212047980182
884.08,745.0,575,8305.0,5246.75,-0.0035791980102658273,6778880,2.3128005008213224,15.968719452619553,1.651384674012661,0.9028819411993027,0.067236328125,0.00024179575809221734,662,8.759093094716775
902.22,797.5,575,8457.5,5381.5,-0.004206255474127829,6789120,2.1347811109386385,15.96871936917305,1.6691701889038086,0.8715713795274496,0.0821044921875,0.0003291286102983406,663,3.4898669564564906
889.12,767.5,575,8525.0,5191.5,-0.004285061627160758,6799360,1.8236074402928353,15.968719190359115,1.6608068235218525,0.8965437803417444,0.079150390625,0.00031364042261239274,664,4.499335831917815
896.62,772.5,575,8525.0,5326.25,-0.00406868195568677,6809600,1.977716514095664,15.968719178438187,1.6574138954281807,0.9117295801639557,0.087939453125,0.00034090868604485494,665,3.8306516668538224
913.39,822.5,575,8525.0,5423.25,-0.003927121401648037,6819840,1.8521655096672476,15.968719363212585,1.662921206653118,0.8953408427536488,0.076708984375,0.00029350405864127834,666,5.787927955431274
891.62,620.0,575,8127.5,5054.25,-0.004600318169104866,6830080,1.7700696315616369,15.968719202280045,1.6572470858693122,0.8948048189282417,0.0781982421875,0.00033171208787244273,667,3.763735117674051
893.19,620.0,575,8125.0,5011.5,-0.004040388567955233,6840320,1.6391332391649485,15.968719321489335,1.6434432566165924,0.9387689158320427,0.0812255859375,0.00028710376837233687,668,3.971318107119834
884.76,620.0,575,8127.5,4952.75,-0.00449873412726447,6850560,1.25922372341156,15.968719190359115,1.6444514274597168,0.9424276750534772,0.08349609375,0.00029246532164301317,669,4.331912153783328
893.12,737.5,575,8167.500000000002,5036.0,-0.00382812004245352,6860800,2.195822026114911,15.968719398975372,1.644266276806593,0.9138855468481779,0.0925048828125,0.0003503714571271648,670,4.99277446033061
901.04,737.5,575,8330.0,5176.5,-0.0029500815959181636,6871040,2.7898883072659375,15.968719154596329,1.6514957763254643,0.8743205204606056,0.0430908203125,0.00020264028358715059,671,7.8848629333874625
900.71,750.0,575,8127.5,5201.5,-0.003419754488277249,6881280,1.8312824755907058,15.968719339370727,1.6370361268520355,0.9188558865338564,0.0622314453125,0.00022894986499203356,672,4.718899275208988
914.23,962.5,575,8202.5,5426.5,-0.004113675572443754,6891520,2.0074402465950696,15.968719160556793,1.6515423454344274,0.9116312764585018,0.0830322265625,0.00028050962209298766,673,3.7473283523260603
929.14,3697.500000000001,575,8392.500000000002,5594.0,-0.003963890791055746,6901760,1.8549496763851494,15.968719184398651,1.6433305732905865,0.8994505763053894,0.076513671875,0.00027759586562061886,674,8.097599090817244
933.26,3697.500000000001,575,8550.0,5639.0,-0.004490276525029912,6912000,1.474311863956973,15.968719297647477,1.6485262565314769,0.9404915705323219,0.0825927734375,0.0003076627192944315,675,3.6292091112914386
930.16,4045.0,575,8550.0,5662.0,-0.00343517015571706,6922240,2.6012181360274553,15.968719214200974,1.6377782821655273,0.8853567231446504,0.081689453125,0.00028251723572822186,676,4.593164716617915
945.77,4072.5,575,8710.0,5985.0,-0.003948350901191588,6932480,2.661770663689822,15.968719339370727,1.6459164805710316,0.8935357827693224,0.0700927734375,0.0002367854358686084,677,7.3815623378620625
946.56,4045.0,575,8807.500000000002,6005.25,-0.004078072859556414,6942720,2.6325666423887015,15.968719285726547,1.6474874004721642,0.886448185145855,0.080517578125,0.00032444497535997,678,6.316363905024003
953.06,1120.0000000000002,575,8807.500000000002,5973.5,-0.0037695404986152425,6952960,2.3767893252894283,15.968719184398651,1.6555372774600983,0.8974342305213213,0.0779541015625,0.00028925511506281044,679,4.000760065966397
952.93,845.0,575,8625.0,5800.5,-0.004160872311331332,6963200,1.8004299189895392,15.968719232082368,1.6463776916265487,0.90374536216259,0.088916015625,0.00032370044974977703,680,4.682828805470882
949.47,797.5,575,8625.0,5769.75,-0.0036902032094076275,6973440,1.7706389197148382,15.96871924996376,1.6513919889926911,0.9105672601610422,0.07685546875,0.00028434089896674176,681,4.413074321668267
948.38,797.5,575,8632.5,5713.75,-0.004239521903218702,6983680,2.403753771726042,15.96871920824051,1.658673057705164,0.8946419391781092,0.0833740234375,0.0002679466159020885,682,3.8100321605795786
950.44,820.0000000000001,575,8602.5,5705.75,-0.0037995550432242454,6993920,2.512857738137245,15.968719238042832,1.6531673520803452,0.8672377783805132,0.074609375,0.00026212197681493404,683,7.128942845880394
944.44,797.5,575,8577.5,5623.25,-0.00401137019507587,7004160,1.660252576507628,15.968719387054444,1.6481140300631523,0.9163172848522663,0.08359375,0.0003357345457905132,684,4.042313755020697
951.37,847.5,575,8632.5,5760.5,-0.003800745638727676,7014400,2.1002270828932526,15.96871942281723,1.6435172908008098,0.9119594167917967,0.08076171875,0.0002824022851134695,685,6.85512750169602
968.79,965.0,575,8632.5,5855.75,-0.0034620755759533495,7024640,2.637034402508289,15.96871930360794,1.6477777168154717,0.8833651505410671,0.0677001953125,0.0002262804784782262,686,6.392505541145281
966.67,965.0,575,8602.5,5886.5,-0.0036957741394871846,7034880,3.0352889211848377,15.96871924996376,1.6466621808707713,0.8753303665667772,0.0836669921875,0.0004278804449233509,687,6.802341863447692
953.62,872.5,575,8610.0,5900.25,-0.0035942004120443015,7045120,3.546302138641477,15.968719166517257,1.6546337857842446,0.8451128095388413,0.06865234375,0.0003138787890994346,688,10.075971548165132
952.08,872.5,575,8705.0,5934.75,-0.004008951282594353,7055360,1.829223921429366,15.968719148635865,1.6528245873749257,0.9154861349612474,0.0795166015625,0.0003109231454478506,689,5.376214427328177
959.54,825.0,575,8937.5,5969.25,-0.0045223149907542394,7065600,1.6861804668791591,15.96871920824051,1.665076145529747,0.9161332614719868,0.095654296875,0.00032772555304822604,690,3.794438146370772
945.37,850.0,575,9065.000000000002,5921.25,-0.003257042824407108,7075840,3.7764658730477096,15.96871924996376,1.6414115853607654,0.8109493158757687,0.07177734375,0.00025785566839766873,691,7.245772403304255
959.28,850.0,575,9420.000000000018,6032.25,-0.003551410749787465,7086080,3.0324799079447984,15.968719166517257,1.6519771955907345,0.8297249335795641,0.063916015625,0.0002265431550403161,692,9.156169263234887
970.43,850.0,575,11500.0,6231.75,-0.0036199172856868243,7096320,2.048586987424642,15.968719184398651,1.6437994047999382,0.9155650112777949,0.0732177734375,0.00020752404206001845,693,7.367737422146715
981.09,872.5,575,11512.5,6353.75,-0.0026976970577379687,7106560,3.3705959312617777,15.968719124794006,1.6386863708496093,0.8591421205550432,0.0543212890625,0.00021329187675627753,694,11.006875980350245
966.91,872.5,575,11410.000000000002,6228.25,-0.0038383231178158892,7116800,1.5839376437477768,15.968719327449799,1.6417691096663476,0.926914444565773,0.0841064453125,0.00026348392887930313,695,3.707442910053539
981.37,872.5,575,11410.000000000002,6283.75,-0.004159462117240764,7127040,1.8058529839850963,15.968719226121902,1.6522742465138436,0.9200325395911932,0.0791748046875,0.0002826520858048359,696,4.721902421229705
1001.1,3755.000000000001,575,9285.00000000002,6322.5,-0.0035123271809425205,7137280,2.4105926578864456,15.968719202280045,1.6558056339621543,0.8666633244603872,0.0647216796875,0.00022541002692028517,697,6.811968248790352
987.44,3687.500000000001,575,8675.000000000002,6231.0,-0.0037215660995570943,7147520,2.272783284354955,15.96871924996376,1.6325891323387622,0.9052486006170511,0.0721923828125,0.00023226961428031594,698,4.850761348792345
992.99,4090.0,575,8697.500000000002,6400.5,-0.0035568674473324792,7157760,2.939732195646502,15.968719321489335,1.6402129791676998,0.8887723628431559,0.0883544921875,0.0002658091564006701,699,7.167441341041221
1002.31,4170.0,575,8652.5,6684.75,-0.0035367533506359904,7168000,2.977294568158686,15.968719238042832,1.6418418288230896,0.8556526951491833,0.0704345703125,0.0002331319868010575,700,6.858403636519543
1022.29,4322.5,575,8947.500000000024,6908.25,-0.0035616967914393173,7178240,3.0035806834697723,15.968719267845154,1.6357899367809297,0.8637203361839056,0.078466796875,0.0002165728226378497,701,8.318805588232536
995.91,4415.0,575,8652.5,6860.75,-0.003311774815665558,7188480,2.74521625302732,15.968719238042832,1.6494796499609947,0.8633985035121441,0.0694580078125,0.00029310967813863715,702,6.556687154266757
983.35,4295.0,575,8675.0,6828.75,-0.0028193813865073024,7198720,2.433687505684793,15.968719351291657,1.6457595869898796,0.8949719727039337,0.0543212890625,0.00015780898722447307,703,7.066804816013459
1003.23,4415.0,575,8957.500000000024,7002.75,-0.003401877869328018,7208960,2.7423129454255104,15.9687191426754,1.6454700633883477,0.8904342509806156,0.068017578125,0.00019697232008353445,704,6.655394557896059
998.63,4247.5,575,8957.500000000024,6892.75,-0.003454515305929817,7219200,2.5082949728239328,15.968719327449799,1.6481392130255699,0.864599459245801,0.0751953125,0.00022847884318202578,705,4.902915177929738
979.57,4000.0,575,11515.000000000002,6731.0,-0.0035841525008436293,7229440,2.4167311562225224,15.968719345331191,1.6478799484670161,0.8961874712258577,0.0866455078125,0.0003415456983011423,706,4.8794726346713535
