P01:episode_rewards,policy_loss,P09:episode_rewards,episode_length,explained_variance,fps,policy_entropy,advantage_norm,grad_norm,epoch_idx,frames,value_loss,PMM:episode_rewards
13.9,-0.022416775685269386,36.0,803.45,0.6356343454122544,543,1.0468838530778886,2.247909427881241,0.8035746304708323,288,2304000,0.03569012398831546,25.51
13.9,-0.01565753371512983,37.0,810.93,0.6496905493736267,543,1.076142094731331,2.2947333097457885,0.72985116211215,289,2312000,0.03689457309432328,26.35
17.9,-0.009309119618847035,37.10000000000001,820.72,0.6219253921508789,543,1.056100560426712,2.4021252393722534,0.9515386908982129,290,2320000,0.047217885199934244,27.3
17.0,-0.012483287453651428,38.0,835.95,0.4787670195102692,543,0.9449140729143983,2.4355050492286683,0.9632938207613624,291,2328000,0.04571534799411893,27.73
8.9,-0.006788299782139831,36.10000000000001,755.43,0.5051183474063873,543,0.8523141764472529,2.0909139931201937,0.7484318787112612,292,2336000,0.030826103419531136,24.35
8.9,-0.018380669614998624,36.0,741.33,0.6659549695253372,543,1.0557608783245087,2.296493328809738,0.818519172116153,293,2344000,0.03668916328810155,23.73
8.9,-0.01168137838569237,36.0,734.81,0.6652165007591248,543,1.058320090174675,2.264255187511444,0.8290106311119859,294,2352000,0.03570984122343361,23.51
8.9,-0.009127126970270183,36.0,720.11,0.6608138424158096,542,1.0845101428031922,2.195104727745056,0.7061510945726737,295,2360000,0.03302890288643539,22.78
8.9,-0.010192877361550928,37.10000000000001,719.81,0.6625207382440567,542,1.0773426383733749,2.1926135802268982,0.6627222099348107,296,2368000,0.03269394309725612,23.09
8.9,-0.008353434415475931,37.20000000000002,710.27,0.6436014753580094,542,1.070618574619293,2.277059545516968,0.7024851171544245,297,2376000,0.03581168100703508,23.1
8.9,-0.012336729378439486,40.0,730.06,0.6193110632896424,542,1.0823754280805589,2.2836166679859162,0.7135481508655104,298,2384000,0.03529947910457849,23.43
7.9,-0.015144824638264253,40.0,725.05,0.5852830189466477,542,0.9670153970271349,2.2043395149707794,0.8451717517262977,299,2392000,0.034685441432520746,22.57
6.600000000000001,-0.003578290588920936,39.10000000000001,709.18,0.6620307606458664,542,1.042948858141899,2.258889129161835,0.8167975283571464,300,2400000,0.03594008086249232,21.96
10.9,-0.022841601457621437,39.10000000000001,776.83,0.5325915616750717,542,0.9620730046927929,2.3704537665843963,0.8581877733615635,301,2408000,0.03975091297645122,24.57
9.9,-0.006964632796298247,39.10000000000001,771.54,0.6723277515172958,542,1.0622690916061401,2.1428944098949434,0.7754325233903827,302,2416000,0.03448545329738408,24.32
9.9,-0.019988422512542455,39.10000000000001,769.84,0.6296426451206207,542,1.0753831315040587,2.3040307104587554,0.7872983959441394,303,2424000,0.03736665562726557,24.37
10.9,-0.00899358308284718,41.0,783.67,0.6819014829397202,542,1.0509377944469451,2.182658700942993,0.6745491087704846,304,2432000,0.03241959124803543,25.06
10.9,-0.012558323418197688,40.10000000000001,777.58,0.687678855061531,542,1.0760953414440155,2.2428458297252654,0.7491980332474584,305,2440000,0.03449607371352613,24.78
10.9,-0.009390766753349454,42.10000000000001,777.58,0.6356121748685837,542,1.0413469463586806,2.2746007513999937,0.7130607129507703,306,2448000,0.03516516525298357,24.76
10.9,-0.015170493436307879,45.0,794.74,0.6435533857345581,542,1.0642348223924636,2.3568328070640563,0.7552275873225162,307,2456000,0.03849360719323158,25.74
10.9,-0.013962501342030009,45.0,789.03,0.679053390622139,542,1.042694029211998,2.2117146718502045,0.790664311375864,308,2464000,0.033596894801594314,25.89
11.9,-0.005240238176484126,45.0,791.21,0.6760616832971573,542,1.0449259561300277,2.13121676325798,0.6687827492018998,309,2472000,0.03096898506395519,26.03
14.0,-0.010552483621286229,45.10000000000001,821.13,0.6558397454023361,542,1.0723600381612777,2.1308092033863066,0.6349305140400048,310,2480000,0.031570017491467296,27.7
14.0,-0.01714231040328741,46.0,829.5,0.6224707168340683,542,1.0552841651439666,2.3206557285785676,0.7642800733180779,311,2488000,0.03842603623867035,28.53
15.0,-0.016699951638147466,46.10000000000001,857.63,0.6354293364286423,542,1.0111559189856052,2.3809203684329985,0.8919174976638571,312,2496000,0.038232078072614965,30.11
15.0,-0.0038136901962570846,46.10000000000001,854.11,0.6859784281253815,542,1.0233767676353454,2.3068350529670716,0.700005270235081,313,2504000,0.03601622022688389,30.22
15.0,-0.007180390311623342,46.10000000000001,849.27,0.6561503064632416,542,1.0316957890987397,2.3398906672000885,0.7638507573033969,314,2512000,0.037035029660910365,30.14
17.9,-0.008889452073490248,46.0,862.31,0.6443883842229843,542,1.0369361889362336,2.1880881536006926,0.7120954557729844,315,2520000,0.03255361021496356,30.86
17.9,-0.015569373034522868,46.20000000000002,870.88,0.6920527148246766,542,1.034972870349884,2.171045340895653,0.7482089547616776,316,2528000,0.03314502480905503,31.37
18.900000000000002,-0.007802957309759222,45.10000000000001,866.5,0.6247878503799439,542,1.0498549628257752,2.3122499817609787,0.7024030495537087,317,2536000,0.037431657067500054,31.0
16.0,-0.012715590216976125,43.10000000000001,839.77,0.613133779168129,542,1.0925261783599853,2.1286458599567415,0.6570191825136484,318,2544000,0.03126782874576747,29.56
16.9,-0.0082543135387823,44.0,858.4,0.7173770892620087,542,1.1010881286859513,1.9801095724105835,0.5977111947034365,319,2552000,0.026914862846024335,30.09
16.0,-0.011784544677939266,44.10000000000001,862.77,0.6345672750473023,542,1.073008370399475,2.2725496172904966,0.707959044732424,320,2560000,0.036227923557162284,30.38
16.0,-0.011171733800902075,46.50000000000004,873.02,0.6197314924001693,542,1.040913952589035,2.2010605084896087,0.7095120139920824,321,2568000,0.0337522512441501,30.69
16.0,-0.010772458080900833,46.0,883.41,0.6853851944208145,542,1.0561227071285249,2.2456233954429625,0.7077320883571264,322,2576000,0.03503397069871426,31.19
17.0,-0.00895706424373202,46.50000000000004,889.6,0.6734605175256729,542,1.0747844964265822,2.25507856965065,0.7176806904197907,323,2584000,0.03490331363864243,32.04
17.0,-0.007957026055082679,51.0,893.26,0.6358071506023407,542,1.016691203713417,2.331342325210571,0.8102870894289019,324,2592000,0.038745415774174036,32.27
17.0,-0.013886974618799286,51.0,900.86,0.6373390632867814,542,1.0662966996431351,2.377343980073929,0.7592990401671806,325,2600000,0.03925524274352938,33.17
17.0,-0.011545873226132243,51.20000000000002,897.63,0.6467831671237946,542,1.0427546364068985,2.236820651292801,0.7401515519027886,326,2608000,0.03508591441903263,32.96
17.0,-0.010780181333248038,53.20000000000002,908.02,0.6855995184183121,542,1.0421597576141357,2.1673771464824676,0.6789255983282995,327,2616000,0.03312322763726115,33.61
17.0,-0.03191883929306641,55.0,889.08,0.42197872042655943,542,1.0620721265673638,2.5753143680095674,0.9364647196997404,328,2624000,0.050876325801946225,32.8
16.0,-0.010830809323756511,55.0,873.88,0.6225397258996963,542,1.055886452794075,2.186512152552605,0.7031798679727386,329,2632000,0.03422517447266728,32.4
16.0,-0.010246425573714078,51.400000000000034,869.14,0.6549677872657775,542,1.0609351760149002,2.216000670790672,0.7110915976890451,330,2640000,0.03537224236410111,32.4
16.9,-0.012585197613807395,51.0,864.66,0.6465756690502167,542,1.0253731304407119,2.265733642578125,0.760202139820827,331,2648000,0.035915857050567865,32.58
16.9,-0.010575883136116317,49.10000000000001,853.08,0.6717274355888366,542,1.0483423113822936,2.350873976945877,0.7653845920129615,332,2656000,0.0384994672331959,32.07
16.9,-0.016273847176635173,49.10000000000001,861.77,0.661418896317482,542,1.030183218717575,2.273733263015747,0.7445247082778884,333,2664000,0.03701305263210088,32.22
16.9,-0.013256906002061442,49.0,867.61,0.6669078934192657,542,1.0404166412353515,2.2504460752010345,0.6897360156483809,334,2672000,0.035093389344401656,32.19
17.0,-0.009538184171542525,49.0,863.04,0.6551789897680282,542,1.0512549805641174,2.1615683245658874,0.6357755443834548,335,2680000,0.03255645675584674,31.95
17.0,-0.011151791050324392,50.0,886.14,0.6578896224498749,542,1.0527076876163484,2.2186816585063935,0.634073498657626,336,2688000,0.0335292667336762,32.86
17.0,-0.016143232624744996,52.10000000000001,910.76,0.6667442095279693,542,1.0474802947044373,2.1874486887454987,0.7479550699673099,337,2696000,0.03475043623242527,34.04
17.9,-0.01237557019236192,52.0,910.33,0.6485347646474838,542,1.0407716399431228,2.357312514781952,0.7386940727858837,338,2704000,0.03952450972981751,34.2
16.700000000000003,-0.016554869629180756,52.0,903.91,0.6400445830821991,542,1.0481140327453613,2.271469795703888,0.741723477487961,339,2712000,0.0364305821666494,34.04
20.799999999999997,-0.0103614323916554,53.0,931.47,0.6556470113992691,542,1.0056666934490204,2.1760895550251007,0.7291837245115933,340,2720000,0.03439352605957538,35.88
22.900000000000002,-0.0072074990620603786,53.0,967.72,0.6470018517971039,542,1.061893122792244,2.2101962053775788,0.6670076876316648,341,2728000,0.034905384331941604,37.47
23.0,-0.009842102570692077,53.0,979.83,0.644912810921669,542,1.0799191266298294,2.209393666982651,0.7218839516908588,342,2736000,0.0340057805692777,38.03
23.0,-0.008240459356748032,53.0,988.88,0.655557587146759,542,1.0681414633989335,2.216251555681229,0.6486348696206348,343,2744000,0.034333129818551245,38.3
23.0,-0.012484228832472582,53.0,989.92,0.664309309720993,542,1.0815624189376831,2.169490990638733,0.6705877504942791,344,2752000,0.03356776644941419,38.12
23.0,-0.014962303794454783,53.0,1003.75,0.6655676782131195,542,1.0607423210144042,2.2877309274673463,0.789093497740612,345,2760000,0.03747815787792206,38.85
21.8,-0.010240688435151241,53.10000000000001,973.97,0.3121598702669144,542,1.0062420903146267,2.405502358675003,1.0772609922195802,346,2768000,0.048175924299284814,37.32
13.0,-0.007629054832505062,53.0,919.94,0.6924842619895935,542,1.079232707619667,2.124944394826889,0.6428607118318435,347,2776000,0.03148119121789932,34.68
13.0,-0.014904156689881346,52.0,916.09,0.653583652973175,542,1.0554952919483185,2.116833071112633,0.7843277796252931,348,2784000,0.031960623902268705,34.32
13.0,-0.008521621124382364,53.0,922.73,0.6357170128822327,542,1.0395745265483856,2.291140593290329,0.7117093412827429,349,2792000,0.03740080933552235,34.8
13.0,-0.006725526910158806,53.10000000000001,933.12,0.6553829383850097,542,1.0331265652179717,2.1344215524196626,0.6775715564760207,350,2800000,0.03145175574347377,35.06
14.9,-0.0153324910486117,57.20000000000002,963.63,0.6393598979711532,542,1.0217218041419982,2.2583556443452837,0.7378617611410473,351,2808000,0.03669846119824797,36.83
14.9,-0.016024266407475805,59.400000000000034,980.31,0.6444425225257874,542,1.059422317147255,2.3868200075626373,0.8413903602033074,352,2816000,0.04029193620197475,37.97
14.9,-0.027805125088780188,59.0,968.82,0.6590083372592926,541,1.036013388633728,2.4399120903015135,0.9366600028716948,353,2824000,0.044087428650818765,37.65
14.9,-0.011730767081025988,59.60000000000005,970.9,0.6502161175012589,541,1.0241321551799774,2.2299287724494934,0.7324007228777113,354,2832000,0.03478845766745508,37.96
14.9,-0.010625196918263101,65.0,972.05,0.6926268416643143,541,1.026355881690979,2.1035655784606933,0.6510424747922472,355,2840000,0.03208202568348497,38.46
14.9,-0.007067325032548979,67.10000000000001,988.31,0.642731455564499,541,1.0463399803638458,2.3050248700380327,0.6731720069411266,356,2848000,0.03773924929089844,39.68
14.9,-0.013313880619243719,65.20000000000002,983.07,0.6716897892951965,541,1.046280786395073,2.238977394104004,0.6750408917982043,357,2856000,0.035190116195008156,39.72
14.9,-0.007579467408941127,68.0,1002.5,0.6798516267538071,541,1.0466440522670746,2.330747002363205,0.6971016799350735,358,2864000,0.038747338457033036,40.71
19.5,-0.015134169216034934,68.0,1030.42,0.6655182081460953,541,1.024008281826973,2.2941657173633576,0.7463792069332011,359,2872000,0.037749864058569074,42.21
27.9,-0.008650449362176005,68.0,1079.8,0.6756257462501526,542,1.009737758040428,2.2219183087348937,0.8549775317472574,360,2880000,0.034748206068761646,44.93
29.0,-0.014504396570264361,68.10000000000001,1119.97,0.6940709352493286,542,0.9988329035043716,2.234061620235443,0.7809634757836983,361,2888000,0.03524424632079899,47.08
29.0,-0.012169035539845935,69.0,1114.82,0.6133975952863693,542,1.0021891266107559,2.212235839366913,0.6844443186300545,362,2896000,0.035273887300863865,46.97
28.9,-0.0076936192123685035,68.10000000000001,1095.97,0.6166181147098542,542,1.014626502394676,2.2070350503921508,0.7217136341035006,363,2904000,0.03568648383021355,46.1
28.9,-0.01399283594917506,69.0,1101.7,0.6120858627557755,541,1.022347787618637,2.3727522397041323,0.7288965511331156,364,2912000,0.04074388027191162,46.77
29.0,-0.016958899869350716,64.10000000000001,1061.09,0.6227534592151642,541,1.0011994564533233,2.370935288667679,0.716424774449977,365,2920000,0.04095963472966105,44.84
29.0,-0.011860857951978688,65.20000000000002,1063.28,0.6189112335443496,541,1.010827966928482,2.3537706327438355,0.8607531144204937,366,2928000,0.04093343260232359,44.96
28.9,-0.012253281174926087,64.10000000000001,1081.19,0.6138410925865173,541,0.9898318171501159,2.327232265472412,0.7832963739617245,367,2936000,0.03833884086459875,45.48
28.9,-0.00983218792709522,67.10000000000001,1086.28,0.690768004655838,541,0.9913782435655594,2.080462146997452,0.6263000651095428,368,2944000,0.02992488761432469,45.94
28.9,-0.01180583395063877,67.10000000000001,1082.67,0.6731179159879684,541,1.0124783891439437,2.331306097507477,0.6575654979500517,369,2952000,0.03861479988787323,45.84
28.0,-0.010005167291965336,68.0,1080.53,0.6224951463937759,541,0.995519984960556,2.3161622887849806,0.8201972134507132,370,2960000,0.03781586481258273,45.27
28.0,-0.013645965680480003,67.10000000000001,1073.75,0.6121494740247726,541,1.0027198314666748,2.303881927728653,0.7299750552757529,371,2968000,0.03909353081136942,45.34
28.0,-0.017723104306614914,68.10000000000001,1089.65,0.628292875289917,541,1.0147563791275025,2.461510035991669,0.8088827359984765,372,2976000,0.045338430078700184,46.73
28.9,-0.010785973829915746,68.10000000000001,1084.0,0.6271140283346176,541,1.0320968115329743,2.2269239097833635,0.7073596237555067,373,2984000,0.03576347506605089,46.53
29.0,-0.01417409407091327,68.10000000000001,1068.48,0.6357209920883179,541,1.0235294723510742,2.4869486474990845,0.8195945951085352,374,2992000,0.04364056959282607,46.3
29.0,-0.010688096703379415,68.10000000000001,1066.82,0.662969086766243,541,1.013352512717247,2.1532908976078033,0.6915615264202581,375,3000000,0.03346266390755773,46.48
29.9,-0.01800206041240017,68.10000000000001,1069.22,0.6059523439407348,541,0.986452398300171,2.44729541182518,1.0083680101247459,376,3008000,0.042604318456724286,47.02
29.9,-0.004603946070419624,68.10000000000001,1083.82,0.6780511778593064,541,1.0045139664411544,2.169259768128395,0.7744597472781121,377,3016000,0.03401882118079811,47.16
19.700000000000003,-0.024456793934805317,68.10000000000001,1021.13,-0.23465754210948944,541,1.110133913755417,2.3609772682189942,0.9465550892293472,378,3024000,0.04315006144577637,43.37
8.700000000000001,0.003833375799440546,67.10000000000001,959.36,0.5921231108903885,541,1.0733608210086822,2.0222249847650526,0.6245607109752936,379,3032000,0.028354959920980038,40.01
8.700000000000001,-0.010232420531101525,65.20000000000002,927.26,0.6690716326236725,541,1.0577830684185028,2.190380683541298,0.6529078295051449,380,3040000,0.03580532755702734,38.26
8.700000000000001,-0.017720482781660395,65.0,919.86,0.5956481897830963,541,1.0169218188524247,2.3385870587825774,0.8603157168834588,381,3048000,0.04209337069652975,38.25
9.9,-0.016342561441706493,65.0,924.35,0.6307605373859405,541,0.9982466191053391,2.4579893243312836,0.9208818952353723,382,3056000,0.04328587447758764,38.28
9.9,-0.016442491777124816,64.0,908.55,0.6617266547679901,541,1.0181868481636047,2.205081259012222,0.8480246539921856,383,3064000,0.036017134767025706,37.34
9.9,-0.009124084289651365,61.300000000000026,906.65,0.67322369992733,541,1.01050627887249,2.251264587640762,0.7610091197635489,384,3072000,0.03715584387071431,37.28
9.9,-0.01699019569554366,60.10000000000001,909.93,0.6649194037914277,541,1.0230206942558289,2.445917400121689,0.8114842927086272,385,3080000,0.044513811781071125,37.1
9.9,-0.013238421374117024,61.300000000000026,913.42,0.6313085961341858,541,1.007010058760643,2.3381366610527037,0.7297457354320629,386,3088000,0.039413138595409694,38.11
9.9,-0.011383261672162916,61.0,910.12,0.641633295416832,541,1.0044097471237183,2.2957081443071363,0.7439741024774161,387,3096000,0.03875244209077209,37.76
9.9,-0.018063345921691506,61.20000000000002,896.78,0.6319573146104812,541,1.037666270136833,2.3363038682937622,0.833535964647933,388,3104000,0.0403300292044878,37.24
9.9,-0.008763933709124103,63.10000000000001,910.41,0.6418325114250183,541,0.998155916929245,2.1352264964580536,0.6892759643473068,389,3112000,0.03491289276629686,38.23
10.0,-0.015436266101314686,67.0,939.52,0.6493991893529892,541,1.0229249876737594,2.390749117136002,0.8243773383057497,390,3120000,0.04244443641975522,39.92
18.0,-0.005321974570397288,67.10000000000001,993.1,0.6647364103794098,541,1.032165812253952,2.1179108303785323,0.7184189182428592,391,3128000,0.0322146895295009,42.9
24.0,-0.024650967419729566,68.0,1048.76,0.6132983976602554,541,1.072700755596161,2.41242307305336,0.865923541894938,392,3136000,0.042576588834635914,45.71
27.9,-0.010033014055261446,68.0,1068.18,0.64706303358078,541,1.0380299186706543,2.273195899128914,0.779078846406402,393,3144000,0.03780004846397787,47.08
28.9,-0.011985089066220098,68.0,1079.61,0.6324940121173859,541,1.0318722802400588,2.36758660197258,0.7327244519838827,394,3152000,0.04053307530004531,47.68
23.9,-0.013378253076807596,66.10000000000001,1040.36,0.5261221092939377,541,1.0756770861148834,2.313801192045212,0.8218330550689292,395,3160000,0.038862800891511146,45.1
22.900000000000002,-0.0072307091631228105,66.10000000000001,1033.68,0.6648894137144089,541,1.044889902472496,2.250225430727005,0.781676094096986,396,3168000,0.03836833094712347,44.67
17.9,-0.012765313609852455,63.300000000000026,986.01,0.3950615781545639,541,0.9185614362359047,2.2899544578790665,0.975082426705092,397,3176000,0.03963651592843234,41.08
17.0,-0.007834065479401034,63.0,969.59,0.6710524952411652,541,1.0433972942829133,2.150072893500328,0.6903246658938673,398,3184000,0.0332854497153312,39.98
17.0,-0.007842084846924991,62.0,952.77,0.7044731694459915,541,1.030403391122818,2.325031521320343,0.8045926076252573,399,3192000,0.038267003684304655,38.59
17.0,-0.015686047032359055,62.0,955.88,0.6251468807458878,541,1.0228129202127456,2.219675130844116,0.7583500378057596,400,3200000,0.03618675979785621,38.81
17.0,-0.007885976426041452,62.0,953.67,0.6839658671617508,541,1.0312898457050323,2.5093482077121734,0.8782830668786492,401,3208000,0.0448751066904515,39.03
17.0,-0.009213427635986591,62.10000000000001,961.81,0.6736854016780853,541,1.0326906579732895,2.322981972694397,0.8245551937872726,402,3216000,0.0397204072913155,42.3
17.0,-0.022712695935624652,62.10000000000001,944.58,0.6108608251810074,541,1.0389437174797058,2.5896574419736864,0.8835655246527976,403,3224000,0.04827882329933345,41.95
17.9,-0.014064920414239169,63.10000000000001,955.36,0.6758617985248566,541,1.0472035044431687,2.124060364961624,0.7428137252339734,404,3232000,0.033414608500897884,42.63
18.900000000000002,-0.015048007598379627,62.10000000000001,953.23,0.6380735236406326,541,1.0205316513776779,2.3469761496782304,0.8540326005409952,405,3240000,0.03945095643866807,42.32
18.900000000000002,-0.0022760733128234277,64.20000000000002,955.92,0.6696796941757203,541,0.9919159722328186,2.023882735967636,0.6000247089476022,406,3248000,0.028887281687930227,42.85
18.900000000000002,-0.01130696191889001,65.10000000000001,951.78,0.6538460367918014,541,1.0225970888137816,2.18829893887043,0.6231765380594223,407,3256000,0.03550103569403291,42.86
22.0,-0.009689264909247867,68.0,998.43,0.6465263515710831,541,1.0354519861936569,2.3588722455501556,0.739391745189901,408,3264000,0.03929430182091892,45.4
22.0,-0.011785792513519482,68.0,1005.68,0.6213931292295456,541,1.065607680082321,2.1612456953525543,0.6591238872946233,409,3272000,0.03473823282402009,46.44
27.700000000000003,-0.005621511671342887,68.0,1047.13,0.6443947368860244,541,1.0359360706806182,2.336223403811455,0.742369970652258,410,3280000,0.04006551030091941,49.21
30.0,-0.0164155391958775,71.10000000000001,1083.68,0.6800281989574433,541,1.0139835315942765,2.187926559448242,0.7249468067918893,411,3288000,0.03646827509626746,52.19
30.900000000000002,-0.009574496158165857,71.10000000000001,1095.52,0.6713572299480438,541,1.0473453080654145,2.3729991227388383,0.7461102355234348,412,3296000,0.04091742024291307,52.83
31.9,-0.011579517113277689,72.80000000000007,1119.36,0.6559028488397598,541,1.0446286851167679,2.2308420181274413,0.7044973684580711,413,3304000,0.0370185871841386,54.71
25.9,-0.016251465947425457,80.10000000000001,1090.16,0.17022558450698852,541,1.0578134840726852,2.510441211462021,0.9923379276817303,414,3312000,0.0490048648416996,52.82
24.9,-0.0057362588762771335,69.0,1057.99,0.6737306624650955,541,1.0329775202274323,2.1624111318588257,0.6887911740411474,415,3320000,0.03411856710445136,47.95
24.9,-0.019512201803154314,69.20000000000002,1078.22,0.6672459721565247,541,1.053075252175331,2.334377711415291,0.709241851012336,416,3328000,0.04175296907778829,48.66
25.9,-0.011922939616488293,68.10000000000001,1075.04,0.6651997834444046,541,1.0451081013679504,2.229550613760948,0.7076985714028338,417,3336000,0.03764454809948802,48.65
31.400000000000002,-0.0145885910699144,68.10000000000001,1087.01,0.683503543138504,541,1.0587393563985825,1.9983561789989472,0.6143303265513782,418,3344000,0.030063178646378218,49.32
31.400000000000002,-0.012116647414513864,71.10000000000001,1109.94,0.6346107447147369,541,1.0455593985319138,2.4126771020889284,0.7766292614743797,419,3352000,0.043572352062910796,51.35
11.8,-0.023874742458283436,69.20000000000002,1027.07,0.4651330727338791,541,0.841025550365448,2.6916324055194853,1.1266062759399755,420,3360000,0.0711203489638865,45.91
10.0,-0.01078955098084407,69.0,1008.44,0.663902478814125,541,1.056050673723221,2.19150918006897,0.6677454672733333,421,3368000,0.03591547925025225,44.71
10.0,-0.03288531145459274,64.20000000000002,961.35,-0.08595401227474213,541,1.0459299597144127,2.6132463711500167,1.0043672217574904,422,3376000,0.056103463664185255,40.26
9.8,-0.0005897945123433602,66.10000000000001,948.24,0.6612259984016419,541,1.0381274276971817,1.9884070360660553,0.5922347505720196,423,3384000,0.02970188163686544,39.44
9.8,-0.014055681142781395,63.10000000000001,931.56,0.6892994606494903,541,1.0410604590177537,2.1496850377321244,0.7598577860229131,424,3392000,0.034141822578385474,37.84
9.8,-0.010566992155654589,63.0,928.63,0.6553755873441696,541,1.0203154575824738,2.1196218693256377,0.6686503031956419,425,3400000,0.03304308382794261,37.46
9.8,-0.014850658078794368,63.10000000000001,943.56,0.6571558409929276,541,1.0272513329982758,2.219685599207878,0.7433720255068686,426,3408000,0.037483215457759796,38.8
9.8,-0.013512204067546918,63.10000000000001,959.95,0.6149114012718201,541,1.0482312500476838,2.2996063989400866,0.840554417917525,427,3416000,0.03788487858138979,39.55
9.8,-0.009299798767315223,64.30000000000003,960.02,0.6312564063072205,541,1.0161382120847702,2.1473453974723817,0.7837276302147465,428,3424000,0.032955979998223486,39.4
9.8,-0.010745017952285708,65.20000000000002,959.55,0.6495110237598419,541,0.9712698251008988,2.415416334271431,0.8864381106359178,429,3432000,0.05184402490966022,40.38
0.0,-0.022242998284636998,62.10000000000001,826.41,-0.3300360941886902,541,0.6950869626551867,2.4695419275760653,1.0556862055857414,430,3440000,0.049263279186561704,33.39
1.8000000000000007,-0.004996866267174482,62.10000000000001,841.7,0.6648735159635544,541,1.0031423473358154,2.0604719960689546,0.7273681821271256,431,3448000,0.030770335551351308,34.07
5.400000000000002,-0.009879620128776878,62.10000000000001,869.8,0.6213359248638153,541,1.0187849193811416,2.310752410888672,0.6774606069192647,432,3456000,0.03914886549580842,35.37
5.400000000000002,-0.008435386559685867,63.10000000000001,882.55,0.6813551592826843,541,1.0281320160627365,2.2163252091407775,0.6437367633435421,433,3464000,0.03609532260801643,36.27
5.400000000000002,-0.007642116078277468,64.10000000000001,907.8,0.6619635170698166,541,1.0261850428581238,2.326104457974434,0.715959270720422,434,3472000,0.04121363788377494,38.17
5.400000000000002,-0.018507798375576385,64.10000000000001,919.18,0.6965558701753616,541,1.0647023439407348,2.143544675111771,0.6716913351990386,435,3480000,0.03535564223770052,39.12
5.400000000000002,-0.012570045610773376,65.0,922.58,0.702408105134964,541,1.0530030661821366,2.0863488656282425,0.646262731052321,436,3488000,0.034598762053065,40.19
5.400000000000002,-0.015570562309003435,64.10000000000001,921.75,0.6488547027111053,541,1.049749383330345,2.4398634171485902,0.7984869954087326,437,3496000,0.04573841666802764,39.77
0.0,-0.021276541193947195,64.10000000000001,853.34,-1.0763272404670716,541,1.027214742153883,2.5998654693365095,1.2204080057953066,438,3504000,0.07485988905187696,37.08
0.0,0.0033200091263279317,63.0,782.83,0.688513172864914,541,1.1012186074256898,1.7555412834882735,0.5229640490526237,439,3512000,0.02243216534610838,32.48
0.0,-0.004483150650485186,62.10000000000001,803.98,0.7242405891418457,541,1.0831439447402955,1.9536462366580962,0.5950231835305595,440,3520000,0.02872447225265205,33.05
0.0,-0.017721263524726964,63.0,848.82,0.6180348199605942,541,1.0773775005340576,2.1863120383024217,0.6657473273927381,441,3528000,0.037775075160898265,35.14
2.9000000000000004,-0.010995416406658479,64.20000000000002,909.46,0.6849905520677566,541,1.0557362121343612,2.11491868853569,0.6142775411823884,442,3536000,0.03483366193715483,38.57
2.9000000000000004,-0.012274204548448324,69.60000000000005,942.97,0.6894100803136826,541,1.0503911554813385,2.0560802853107454,0.6483341344307141,443,3544000,0.03315912906546146,41.15
2.9000000000000004,-0.013294689618051051,75.0,971.78,0.6849586790800095,541,1.0621764796972275,2.2055268079042434,0.6971124567806821,444,3552000,0.03624798412900418,43.39
2.9000000000000004,-0.01285646363219712,76.0,979.24,0.6573471796512603,541,1.0252805811166763,2.191450560092926,0.7612194819597431,445,3560000,0.035632590181194246,44.29
2.9000000000000004,-0.017070174118853174,77.0,982.2,0.6982298201322555,541,1.017837671637535,2.1446228969097136,0.7242024163948446,446,3568000,0.03516008415259421,44.61
2.9000000000000004,-0.011515238771680742,77.40000000000003,981.03,0.6387511837482452,541,1.0335261750221252,2.5108620309829712,0.8025092108249325,447,3576000,0.04755618850234896,44.9
2.9000000000000004,-0.018166013135924003,83.10000000000001,1000.43,0.670419060587883,541,1.0363670974969863,2.3631431609392166,0.7498565064848564,448,3584000,0.04227497934829444,46.43
2.9000000000000004,-0.008259451700141654,84.20000000000002,999.5,0.6610421258211135,541,1.0736551201343536,2.284244136810303,0.6981180361018275,449,3592000,0.03874218922108412,46.5
2.9000000000000004,-0.007190599739551544,86.30000000000003,993.61,0.6477734869718552,541,1.057756303548813,2.4344191259145735,0.9124345579595837,450,3600000,0.05422333245165646,48.02
3.0,-0.012837481020487757,86.30000000000003,1015.12,0.6097984379529953,541,1.0545798087120055,2.695424888134003,0.8576592791992687,451,3608000,0.05458253933582455,49.82
14.100000000000003,-0.015517334003234282,86.30000000000003,1055.51,0.6745321762561798,541,1.0927498841285705,2.2131536912918093,0.6889381234415246,452,3616000,0.03743711409159005,52.32
21.9,-0.019195378985023125,86.30000000000003,1110.86,0.650391526222229,541,1.0711840814352036,2.3085481321811674,0.7101364842208409,453,3624000,0.04170915421564132,55.34
32.9,-0.02110238795285113,90.20000000000002,1180.56,0.6522775185108185,541,1.019077844619751,2.9271278089284896,1.4657379681242144,454,3632000,0.07934783019591123,62.54
35.9,-0.01942641702364199,92.10000000000001,1206.26,0.6634778249263763,541,1.0515042406320572,2.0969527560472487,0.6519872813372605,455,3640000,0.034531689402647316,64.91
37.800000000000004,-0.011523043588967994,93.0,1201.12,0.6350688242912292,541,1.0285833865404128,2.5135480046272276,0.821717422170413,456,3648000,0.04753064503893256,65.6
37.800000000000004,-0.012055803939001635,93.0,1203.68,0.6695300722122193,541,1.034443929195404,2.297869168519974,0.7381286222231451,457,3656000,0.04027392712421715,65.98
