P01:episode_rewards,grad_norm,policy_loss,explained_variance,fps,frames,advantage_norm,epoch_idx,episode_length,policy_entropy,PMM:episode_rewards,P09:episode_rewards,value_loss
1.0,1.073297048152259,-0.012234255355142522,0.8655647957324981,330,5344000,2.521876850128174,668,1111.61,1.042004060149193,140.84,363.0,0.05942303807474673
1.0,1.6238365508807178,-0.02318721360876225,0.8700054395198822,330,5352000,3.723482303619385,669,1077.86,1.041914351582527,133.68,363.0,0.125765506667085
1.0,1.3146435279455588,-0.03305993373331148,0.8600581967830658,330,5360000,3.347050987482071,670,1054.21,1.0267240554094315,127.83,347.7000000000001,0.09902120313607156
1.0,1.1715338151046517,-0.012703811831888743,0.8420682895183563,330,5368000,2.99800305724144,671,1031.74,1.0026386022567748,124.94,347.80000000000007,0.08390682813711464
1.0,1.4237395188941913,-0.00651768607320264,0.9019156318902969,330,5376000,3.3953674352169037,672,1028.9,0.973347263932228,123.85,346.09999999999997,0.09863114411011338
1.0,2.0900401911933817,-0.028659668439358937,0.868440797328949,330,5384000,4.461349526643753,673,1028.91,0.9746862781047821,124.09,355.1,0.15948549614287913
1.0,1.5216004948868807,-0.00724952356191352,0.7774497926235199,330,5392000,3.768208147287369,674,1047.81,1.0011706614494325,131.9,356.70000000000005,0.11036286726593972
1.0,1.484430081480558,-0.024072258808882908,0.8182433819770814,330,5400000,3.3661629652976988,675,1067.86,0.9565768140554428,139.94,363.0,0.0990302297566086
0.0,1.7017942354962494,-0.04338260158430785,0.506734311580658,330,5408000,3.959049859046936,676,947.48,0.900702552497387,110.72,356.70000000000005,0.12960737258195876
0.0,0.816426431063244,-0.00907830692944117,0.5697762167453766,330,5416000,2.0205766278505326,677,910.37,1.0087903003394603,105.7,355.1,0.03352471730671823
1.0,0.7703776164904973,-0.011391020483133616,0.7565705978870392,330,5424000,2.343356495499611,678,918.52,1.0497870218753815,103.91,355.1,0.05240399023983627
1.0,1.32134189312128,-0.012341198023350444,0.9013179892301559,330,5432000,3.075719118118286,679,965.36,0.9885482108592987,109.61,355.1,0.08687035608571023
1.0,1.1869747078950532,-0.010592426850344054,0.8532874947786331,330,5440000,3.288228929042816,680,1025.43,1.0060005754232406,117.91,355.1,0.08822558920830488
1.0,1.2802662920150167,-0.01309734589944128,0.84975656747818,330,5448000,3.4293211311101914,681,1082.91,1.0407288157939911,128.66,356.70000000000005,0.09240924364887178
1.0,1.2238480680509125,-0.012697026635578368,0.8363855659961701,330,5456000,3.4762254762649536,682,1147.54,1.0336384910345078,139.62,362.09999999999997,0.08992235221900045
4.800000000000001,1.6290889344033217,-0.014480142577231164,0.8706090521812438,330,5464000,3.906412659883499,683,1238.11,1.0132602232694625,153.72,366.4000000000001,0.1321465302631259
10.9,1.7039027718737758,-0.018745698494603856,0.8416504788398743,330,5472000,3.7371220743656157,684,1315.76,0.9914250296354293,167.93,366.4000000000001,0.12572451036423446
12.8,0.8899445118165406,-0.012328821672999766,0.831457884311676,330,5480000,2.5761050629615783,685,1364.96,1.031557109951973,175.45,366.4000000000001,0.05760160248726606
12.8,1.1413239591507929,-0.012319364362629131,0.8651047497987747,330,5488000,2.8725321245193483,686,1377.44,1.010073286294937,178.72,366.4000000000001,0.0706096787750721
12.8,1.4105752197959363,-0.02195072933769552,0.8830337375402451,330,5496000,3.5527032721042633,687,1429.2,0.9781927782297134,187.37,363.30000000000007,0.11092617602087557
12.8,1.282046379057316,-0.011422571371549567,0.8080703169107437,330,5504000,3.2920553421974184,688,1453.92,1.0058265274763107,191.64,363.30000000000007,0.09545498628169298
12.8,1.0292740755613823,-0.019897468992858193,0.8814591091871261,331,5512000,2.9299503445625303,689,1467.28,1.0260431510210037,196.64,366.4000000000001,0.07313673656899482
12.8,1.3591727125557462,-0.01244821592947119,0.8763133633136749,331,5520000,3.7712914609909056,690,1464.52,1.0052204680442811,196.03,366.4000000000001,0.10857134418562055
12.8,1.6286027587173197,-0.03143151281576138,0.8199516618251801,331,5528000,4.148611818552017,691,1458.21,0.9933702403306961,191.01,370.09999999999997,0.13036627522669733
12.8,1.1826429004881494,-0.023743070010095835,0.8473534750938415,331,5536000,2.9911898946762085,692,1463.5,1.005539109110832,188.46,370.09999999999997,0.07374112888704985
12.8,1.1592434681368167,-0.008314869255991652,0.8823144549131393,331,5544000,3.14888591170311,693,1455.95,0.9710124981403351,185.81,366.50000000000006,0.08577996175270527
12.8,1.4720678207323876,-0.015388958785915747,0.8735722154378891,331,5552000,3.7322885632514953,694,1463.06,0.9406908905506134,187.65,366.0,0.11593194007873535
12.8,1.6189829902968231,-0.021653440450318157,0.8426850175857544,331,5560000,4.148647378683091,695,1497.9,0.9979325550794601,196.54,371.40000000000003,0.14116143120452762
15.700000000000001,1.6263753511053733,-0.03697803555056453,0.8826969563961029,330,5568000,3.6741894072294237,696,1524.96,0.9845402663946152,203.14,371.40000000000003,0.11775579506065696
29.0,1.627330172286386,-0.01781835711793974,0.8958675283193588,331,5576000,3.6329162526130676,697,1559.97,0.9230354940891266,210.77,375.40000000000003,0.10633991586975754
32.6,1.8724964578675596,-0.023874637402477673,0.8124275451898575,331,5584000,4.184312858581543,698,1582.35,0.9477666676044464,215.14,375.40000000000003,0.13567828348837793
71.7,1.8990546943041158,-0.029585062597179787,0.856415057182312,331,5592000,3.6072393476963045,699,1721.97,0.9666669338941574,244.23,382.6000000000001,0.11115338659845292
73.89999999999999,1.2771387664073102,-0.002524361750984099,0.8912277179956436,331,5600000,3.017774451971054,700,1745.27,0.9921841078996658,250.5,382.6000000000001,0.07377050265669823
85.10000000000001,1.9005426300995323,-0.02993390414840178,0.8822988265752792,331,5608000,3.796179563999176,701,1770.02,0.9424375587701798,255.32,388.0,0.1528873124253005
76.7,1.8512476287235922,-0.03164802719955333,0.8535331791639328,331,5616000,3.6826181507110594,702,1763.56,1.0140332704782486,254.06,388.0,0.11709027115721256
73.89999999999999,1.1928356887184008,-0.022314181563211834,0.854339610338211,331,5624000,2.729592064619064,703,1754.33,1.0191605865955353,249.27,388.3,0.07053554398473352
72.60000000000001,1.2908825223458333,-0.009158218138354641,0.9139511305093765,331,5632000,2.9844383120536806,704,1738.19,1.0001420176029205,245.97,388.3,0.08429468840826303
72.60000000000001,1.8562659062526239,-0.011030279851984232,0.8895710730552673,331,5640000,4.173550579547882,705,1736.74,0.9927859032154083,246.4,388.3,0.14096354703418912
68.8,1.9178831931214118,-0.019303374991286548,0.9047407442331314,331,5648000,4.108696494102478,706,1735.9,0.9968566006422043,246.07,391.0,0.1425311457924545
72.60000000000001,1.5800075885477296,-0.02193181739305146,0.9242799580097198,331,5656000,3.177066286802292,707,1767.97,0.9914712929725646,255.59,391.30000000000007,0.1030657856632024
72.60000000000001,1.5482146778023291,-0.00299961050030106,0.9054649704694748,331,5664000,3.6989998281002046,708,1775.79,0.9701699662208557,258.15,391.30000000000007,0.11522608436644077
73.89999999999999,1.8209235383523668,-0.02004837003798457,0.8554805392026901,331,5672000,4.280021014213562,709,1770.56,1.0063481122255324,264.85,391.30000000000007,0.14815408111549913
73.89999999999999,1.8448004410112546,-0.011850471161305904,0.8132520562410355,331,5680000,3.8211165475845337,710,1768.99,1.0411356234550475,267.02,394.09999999999997,0.12516051766462624
76.7,1.4652619491781689,-0.011804734825418564,0.8851548564434052,331,5688000,3.589259957075119,711,1771.35,1.000382964015007,269.3,395.0,0.11245372463949024
76.7,1.7007643566164328,-0.018400936204125175,0.8705045586824417,331,5696000,3.9851929652690887,712,1761.14,1.039617845416069,265.95,395.0,0.1325713483802974
89.6,1.5343526179911158,-0.012051011773000936,0.8282447385787964,331,5704000,3.25235848069191,713,1765.76,1.0079940003156662,273.58,395.30000000000007,0.0856840368360281
85.30000000000001,1.3659602302637777,-0.003802807153260801,0.8693130499124527,331,5712000,3.5086897361278533,714,1755.31,0.9747007983922958,271.5,398.0,0.10626674613915384
89.6,1.8281127407671618,-0.025968405547318982,0.804433588385582,331,5720000,4.64341144323349,715,1764.18,1.0015650635957718,274.97,398.30000000000007,0.1724346769414842
89.6,1.1825802270544055,-0.012321190064540133,0.9247392958402634,331,5728000,3.0840511572360993,716,1772.3,0.9958704632520675,279.26,395.30000000000007,0.07315818589180707
89.6,1.4547900463297565,-0.014124713003984652,0.8641350096464158,331,5736000,3.7427630388736723,717,1771.67,1.0135881131887436,280.0,395.30000000000007,0.11414902059361338
85.30000000000001,1.4569957596497884,-0.019362578485743142,0.890648576617241,331,5744000,3.3690963411331176,718,1778.65,0.9970667880773544,280.99,395.30000000000007,0.1052029526233673
88.7,1.4699863632122934,-0.008288650908452837,0.8687570667266846,331,5752000,3.6772425413131713,719,1767.18,1.00463727414608,275.11,392.3,0.11069178635720163
88.7,1.2461565872401732,-0.016634024590603078,0.8282859516143799,331,5760000,2.9550597035884856,720,1779.65,1.013753634095192,276.73,392.3,0.06789304831996561
88.7,1.457821396675497,-0.007803408426698297,0.9038606286048889,331,5768000,3.5005250787734985,721,1778.22,0.9722977751493453,275.41,392.3,0.10778931993059813
85.30000000000001,1.4867085844960466,-0.035616829514037815,0.8740467357635499,331,5776000,3.7615185087919234,722,1772.87,0.9950007271766662,272.68,395.6000000000001,0.11725034750066697
89.89999999999999,1.2817438656915128,-0.017191910601686688,0.8772750180959702,332,5784000,3.129697834253311,723,1795.9,1.0171050375699997,280.48,394.09999999999997,0.08846176379360259
90.8,1.1346112508328323,-0.011630339023831766,0.8241020882129669,332,5792000,3.121423519849777,724,1801.41,1.0134974890947341,283.19,395.40000000000003,0.08185155454091728
90.8,1.3271907614671117,-0.01697286984839593,0.8980130970478057,332,5800000,3.410563292503357,725,1803.74,0.9759473377466201,282.72,399.0,0.09981829546391964
99.1,1.524574684778389,-0.023069343383249362,0.8835973525047303,332,5808000,4.083962364196777,726,1796.93,0.9529488432407379,281.32,395.40000000000003,0.14351552357897163
117.5,1.1427730201225605,-0.027325726187118562,0.8654056370258332,332,5816000,2.8829020899534226,727,1848.57,1.060758714079857,295.24,399.0,0.06996442758478225
117.5,0.9285588610625847,-0.0030718827457167208,0.8884573251008987,332,5824000,2.6167778539657593,728,1848.57,1.004623408317566,295.24,399.0,0.061791861266829076
118.89999999999999,1.3887943398007838,-0.017462398751231376,0.864185351729393,332,5832000,3.6921826362609864,729,1868.73,0.9786077201366424,298.79,399.0,0.11715926988981665
117.5,1.5225900415099296,-0.01563958111080865,0.8751756858825683,332,5840000,4.129328055381775,730,1845.21,0.9331541359424591,294.83,394.09999999999997,0.13047152327373623
117.5,0.9604720573827795,-0.015875001034582965,0.8905273604393006,332,5848000,2.831024752855301,731,1862.94,0.9924305522441864,294.65,395.40000000000003,0.062125642118044194
117.5,1.3776991605769349,-0.016349424714208,0.8671322983503341,332,5856000,3.1578018939495087,732,1871.59,0.9772223901748657,294.86,399.0,0.10123237723950297
110.5,1.6947838466628098,-0.02154572940664366,0.8705797117948532,332,5864000,4.179480357170105,733,1854.15,0.967435200214386,290.06,395.40000000000003,0.1424148818384856
101.2,1.4191655690777818,-0.019009111680206844,0.8462346333265305,332,5872000,3.3898816990852354,734,1855.87,0.9597127258777618,288.34,398.1,0.10274660964496433
93.7,1.1636277820261582,-0.010869767281110398,0.8594134384393692,332,5880000,2.926708210706711,735,1856.98,1.0039350813627244,286.88,398.1,0.07811599856242538
101.2,1.4731118335433564,-0.016582341869361698,0.9041485095024109,332,5888000,3.6525920927524567,736,1880.21,0.9724513113498687,290.34,396.20000000000005,0.11067607993260026
105.6,1.271579736221544,-0.011845952824223786,0.8857873660326004,332,5896000,3.6498777306079866,737,1880.14,0.976588374376297,290.64,394.2,0.11455821641720831
110.5,0.9737269605224894,-0.02605662029920495,0.8714629966020584,333,5904000,2.812515243291855,738,1882.9,1.0630962073802948,291.0,394.2,0.07946435234509408
101.2,1.0862949499419228,-0.009629355043289252,0.8636523735523224,333,5912000,3.128170332312584,739,1876.01,1.0374440640211104,285.79,394.2,0.08339143792632968
101.2,1.5203201844156968,-0.011586270848783897,0.8932727682590484,333,5920000,3.6809429037570953,740,1860.16,1.0056294387578963,280.96,394.2,0.10793050147593021
105.6,1.5487317891537409,-0.013538055031676776,0.9183234679698944,333,5928000,3.6689577424526214,741,1864.07,1.0165764498710632,281.95,394.2,0.12008756416849792
110.5,1.2689423575043635,-0.01055092659080401,0.9272745019197464,333,5936000,3.149871381521225,742,1881.18,0.988579443693161,285.68,394.2,0.08793178047984838
112.80000000000001,1.5180968134383444,-0.002291844067876809,0.898482751250267,333,5944000,3.959021372795105,743,1894.68,0.995927854180336,292.15,396.20000000000005,0.12700367288663983
112.80000000000001,1.4539036277562218,-0.014075414211838506,0.8901911807060242,333,5952000,3.5740218329429627,744,1880.89,0.9988758426904678,290.92,395.1,0.10138966057449579
112.80000000000001,1.3463970756206385,-0.012642495963955298,0.8711193966865539,333,5960000,3.459583150148392,745,1879.04,1.0245987915992736,291.61,395.1,0.11371433274354786
110.5,1.5307546236791287,-0.017281774923903866,0.9031217759847641,333,5968000,3.882582987546921,746,1859.34,1.0215652304887772,287.16,396.20000000000005,0.12948229160159827
105.89999999999999,1.4457766785568549,-0.028460605121945263,0.8666813153028489,333,5976000,3.6972329688072203,747,1858.78,1.0041493964195252,291.3,396.20000000000005,0.11705468305386603
105.89999999999999,0.8550016107403928,-0.010881621090811677,0.9149142962694168,333,5984000,2.379932222366333,748,1855.1,0.9983634948730469,289.42,396.0,0.04775902073830366
104.7,1.3878839197896253,-0.0052904846100136635,0.9020957374572753,333,5992000,3.7849635171890257,749,1857.44,0.9648312914371491,289.33,396.20000000000005,0.12377325276844203
104.7,1.530203046921712,-0.021381249333499,0.9033654290437698,333,6000000,3.6724914586544037,750,1862.21,1.0098457658290863,291.5,398.0,0.11185019840486347
104.7,1.0701347585008574,-0.013222825000993907,0.9064222288131714,334,6008000,3.0757276701927183,751,1851.62,1.0270035749673843,289.4,398.1,0.07761812707409263
104.7,1.393214699977865,-0.017075864935759456,0.858932768702507,334,6016000,3.355071030855179,752,1845.8,0.9855822551250458,288.89,398.1,0.0911470502987504
104.7,2.177154781309718,-0.023716321193496696,0.8659240138530732,334,6024000,5.036513670682907,753,1857.2,0.9884470564126968,291.14,400.20000000000005,0.19882274073548614
104.7,1.9097248921930303,-0.020055466601625084,0.8408124881982804,334,6032000,4.290360245704651,754,1850.32,1.0020978552103044,291.42,400.20000000000005,0.20910504281520845
111.3,1.340262912641223,-0.020771504550939426,0.8454236543178558,334,6040000,2.907926992177963,755,1860.63,1.0477123439311982,292.04,400.20000000000005,0.0757839373126626
111.3,1.5130810577784437,-0.007793197364953812,0.914829273223877,334,6048000,3.69025239109993,756,1861.97,0.9820890033245087,290.47,402.2,0.11373857111670077
111.9,1.539714416903013,-0.026560085880046245,0.813170023560524,334,6056000,3.7606552708148957,757,1863.46,0.9837061309814453,290.16,404.40000000000003,0.12010143571533263
115.89999999999999,1.3413942669580063,-0.03328259953879751,0.864573460817337,334,6064000,2.9762222838401793,758,1873.6,0.9969661176204682,295.94,408.0,0.08550638567190617
115.89999999999999,1.600032101339404,0.0018483908587950282,0.9359912598133087,334,6072000,4.0884106254577635,759,1861.0,0.9260057479143142,293.64,408.0,0.13806376378051938
115.89999999999999,1.4764479623302598,-0.007548287006218857,0.9203594589233398,334,6080000,3.854038105010986,760,1869.84,0.9674227821826935,295.78,408.1,0.11738256280310452
115.89999999999999,1.5053767303652312,-0.022445657619391567,0.9075287288427353,334,6088000,3.488124756813049,761,1877.41,1.0115943145751953,298.9,409.3,0.10831969456747174
119.6,1.3447643542921495,-0.013274665650096723,0.8332962453365326,335,6096000,3.674024727344513,762,1899.39,1.0657424116134644,306.77,409.3,0.1180069350078702
145.3,1.4428778947960401,-0.023298727303026682,0.9000130754709244,335,6104000,3.489818601608276,763,1908.99,1.0428952068090438,310.86,409.3,0.11104778486303984
148.9,1.4127969510364493,-0.025505187811795622,0.8875327855348587,335,6112000,3.2826759147644045,764,1919.69,1.0536840522289277,312.99,409.3,0.09501772205345332
145.2,1.8074744604207056,-0.03811844205192756,0.9004010915756225,335,6120000,4.117407624721527,765,1903.73,1.0053886193037034,308.4,409.3,0.14730566915124654
145.2,1.4307930762943522,-0.01839336494653253,0.8950940287113189,335,6128000,3.690987250804901,766,1900.97,1.0002535438537599,307.28,408.1,0.12035403509624303
145.2,1.4075031129352789,-0.011406504937403951,0.9350941044092178,335,6136000,3.3122728908061982,767,1896.36,1.0182536387443542,307.31,408.1,0.09960838817059994
145.2,1.680789220375226,-0.019341022048611194,0.9245473647117615,335,6144000,3.7723421370983123,768,1906.14,0.9895419639348983,309.23,409.3,0.1189615769404918
145.7,1.2793284936463294,-0.020614233018131926,0.8993754941225052,335,6152000,3.3228507936000824,769,1906.18,1.0023306554555893,309.61,409.3,0.09177951328456402
148.9,1.0997613429055695,-0.009771119526121766,0.8746748322248459,335,6160000,3.1549915313720702,770,1921.61,1.0254734128713607,312.47,409.3,0.07955183857120574
149.0,1.224076746156757,-0.015094269602559506,0.8888197565078735,336,6168000,3.237630921602249,771,1938.33,1.071268332004547,313.72,412.3,0.09722216208465398
157.1,1.2948303016299292,-0.01190520124771865,0.9150421333312988,336,6176000,3.4763475477695467,772,1928.13,1.0424068284034729,315.39,409.3,0.10848643135279418
170.60000000000002,1.6427637300868576,-0.009942596508772113,0.9058675229549408,336,6184000,3.993020055294037,773,1935.96,1.0269898968935012,318.43,409.3,0.14965830529108642
170.60000000000002,1.9737305416091957,-0.033159958080941576,0.8900101363658905,336,6192000,4.670426850318909,774,1919.86,1.0263494729995728,316.5,409.3,0.19413709619082511
157.1,1.174761723801442,-0.026040944955311715,0.9127162593603134,336,6200000,3.327970024347305,775,1925.17,1.0460521495342254,315.4,412.3,0.09237947266548872
157.1,1.015206176881065,-0.014512390451709507,0.9369855839014053,336,6208000,2.495838929414749,776,1917.71,1.0386884117126465,315.4,412.40000000000003,0.05636831962969154
149.0,1.314200778602185,-0.009274000291188713,0.9098827177286148,336,6216000,3.464240732192993,777,1907.67,1.0049273830652237,311.41,412.20000000000005,0.0980917823780328
149.0,1.3760041754221561,-0.01753480821091216,0.9194080543518066,336,6224000,3.481652399301529,778,1912.08,1.0066200828552245,312.25,414.20000000000005,0.10219229952897876
149.0,1.3335531289594262,-0.028248021120671183,0.8984623634815216,336,6232000,3.496497415304184,779,1914.95,1.0248299330472945,312.08,414.20000000000005,0.1002838883548975
170.60000000000002,1.2564083605017473,-0.023758883699556463,0.9180432069301605,337,6240000,3.3008223575353624,780,1943.09,1.0488333261013032,318.83,414.20000000000005,0.09296493203844874
190.9,0.941732121822541,-0.016000057294877478,0.9111405789852143,337,6248000,2.5827735233306885,781,1960.66,1.0472424840927124,322.66,414.20000000000005,0.06150272117927671
190.9,1.1423018745186693,-0.0006352486461400986,0.9046194237470627,337,6256000,3.271721361875534,782,1958.86,1.0079211109876633,321.64,409.5,0.09659016815945506
148.5,1.3063547626437666,-0.012342232100199907,0.9094228100776672,337,6264000,3.3316656732559204,783,1958.85,0.9956876337528229,317.11,409.5,0.09594604377634823
143.7,1.1348765574517388,-0.013317711747454268,0.9097308194637299,337,6272000,3.023436186313629,784,1941.57,1.041418948173523,313.82,407.20000000000005,0.07583973811939358
143.7,1.2112436857748485,-0.01435145301540615,0.8470486563444137,337,6280000,3.393449259996414,785,1957.38,1.0466585552692413,314.46,407.20000000000005,0.09604925055056811
143.7,1.1294352849052154,-0.022542017070227304,0.9369070667028427,337,6288000,3.186832299232483,786,1955.73,1.0383101230859757,314.56,409.5,0.09839581517037005
143.7,1.3802417639856355,-0.017540215233166238,0.894706300497055,337,6296000,3.965606768131256,787,1951.41,1.0284883999824523,312.96,409.5,0.12500598850660027
139.8,1.1669704992429037,-0.020938198087624187,0.9245710390806198,337,6304000,2.817534452080727,788,1944.97,1.0531938815116881,309.04,409.5,0.06838315872009844
139.8,1.3062490292019036,-0.010619616935728118,0.9289570343494415,338,6312000,3.3870832216739655,789,1942.26,0.9667599773406983,308.36,409.5,0.10279972462914884
140.9,1.6144860651328465,-0.0006281763690640219,0.8923088127374649,338,6320000,3.9375798308849337,790,1975.65,0.9824894154071808,316.54,414.20000000000005,0.13258178089745343
139.8,1.3693682092868575,-0.02265380859375,0.8985817188024521,338,6328000,3.5196854984760284,791,1975.99,1.037389069199562,316.69,414.20000000000005,0.10398296837694943
136.9,1.5125664005357993,-0.030921302982605994,0.8539302587509155,338,6336000,3.8619062346220017,792,1974.99,1.052375835776329,316.34,414.20000000000005,0.13126455263234674
139.8,1.0867776770948963,-0.0057599372707773,0.9233567142486572,338,6344000,2.739678964614868,793,1986.08,1.0174268245697022,319.41,414.20000000000005,0.06940645759925246
112.9,1.27172075405704,-0.018339558518782724,0.9177962893247604,338,6352000,3.349392203092575,794,1965.6,0.9734936070442199,311.62,414.20000000000005,0.09351161647588015
112.9,1.461450243339754,-0.015183649512473495,0.8848687881231307,338,6360000,3.9495885407924654,795,1973.78,0.9721495378017425,313.0,414.20000000000005,0.12740068182349204
112.9,1.0739309306542884,-0.0174336589575978,0.9090362846851349,338,6368000,3.05388800740242,796,1986.82,1.0121711707115173,313.44,413.1,0.07594622105825692
112.9,1.2789573853698173,-0.012589598519844003,0.905189266204834,339,6376000,3.1543478393554687,797,1966.82,1.0151863354444504,306.26,413.1,0.08636304185725749
112.9,1.0802352261832677,-0.01004151057168201,0.9191153472661973,339,6384000,3.0629846835136414,798,1978.13,0.9815570002794266,306.86,414.20000000000005,0.08215192747302354
111.8,1.6315582233294783,-0.02260627504205331,0.8843522465229035,339,6392000,4.322568136453628,799,1975.51,0.9916924452781677,306.26,414.20000000000005,0.14434380866587163
112.9,1.3260459259610085,-0.034677018725778906,0.887582830786705,339,6400000,3.5443173706531526,800,1967.94,1.0501254600286485,304.75,413.1,0.10840016968548298
112.9,0.9093788302052914,-0.015105753484531305,0.9214556622505188,339,6408000,2.512623916268349,801,1993.61,1.0605550730228424,305.9,413.1,0.06038394150324166
112.9,1.5526285284632062,-0.02389010826125741,0.9221340650320053,339,6416000,3.498448655605316,802,1992.78,0.9964853191375732,305.7,411.20000000000005,0.11479305646382272
112.9,1.4017884861455923,-0.017410121560678816,0.9333379030227661,339,6424000,3.4264682114124296,803,1968.08,1.021807404756546,301.57,409.1,0.10352343785110861
112.9,1.5552921076161241,-0.006681558525888249,0.9059420955181122,339,6432000,4.1005288350582125,804,1957.83,1.0251545077562332,300.55,409.0,0.13119360035285355
115.69999999999999,1.1436659755611682,-0.01125521382666193,0.9339815694093704,340,6440000,3.2265735304355623,805,1951.34,1.011504271030426,301.25,406.30000000000007,0.09029624882154166
125.9,1.3994400719429836,-0.03216079510835698,0.9056011521816254,340,6448000,3.583139098882675,806,1943.6,1.0204492968320846,302.36,406.30000000000007,0.11203603133559227
115.6,1.1805537833305741,-0.014296945058740676,0.9067629957199097,340,6456000,3.1925872588157653,807,1951.41,0.9955108827352523,304.56,409.1,0.09280150017701089
120.5,1.121122917191387,-0.011712810438184533,0.9032696270942688,340,6464000,2.883860260248184,808,1952.59,1.046022663116455,306.72,409.1,0.0735749213816598
120.5,1.3044292961947632,-0.03572644567815587,0.8779153311252594,340,6472000,3.2367758357524874,809,1953.47,1.0753791910409927,301.85,409.1,0.0953957413509488
115.69999999999999,1.250639357308546,-0.0016810478741535917,0.9204425168037415,340,6480000,3.5988423836231234,810,1946.55,1.0664771908521653,298.22,403.6000000000001,0.10333410509862005
115.69999999999999,1.2681951508812837,-0.013977766414172947,0.9309427338838577,340,6488000,3.5392357754707335,811,1951.23,1.035308221578598,301.05,409.1,0.09721185154281557
115.69999999999999,1.3892562462279898,-0.027603600965667285,0.9230465078353882,340,6496000,3.7185300016403198,812,1955.79,1.0277631044387818,302.94,409.1,0.10919222490862011
120.5,1.4722377296086906,-0.007107372311875224,0.8793881851434707,340,6504000,3.993756800889969,813,1947.23,1.054479450583458,306.72,410.09999999999997,0.12478875023312867
115.69999999999999,0.9461085215290751,-0.018371314415417145,0.8950178265571594,341,6512000,2.7851949191093444,814,1943.31,1.0667135149240494,304.26,410.09999999999997,0.06536030263407155
115.69999999999999,1.2387585902774723,-0.006538019563886337,0.9110099178552628,341,6520000,3.342017239332199,815,1940.32,1.0197221702337265,301.79,410.09999999999997,0.09272959558293223
120.5,1.4556189615848458,-0.009717469825263834,0.9141182786226273,341,6528000,3.77394189119339,816,1930.16,1.0013025069236756,300.52,409.1,0.11128422431647778
127.0,1.1224061718323532,-0.025404391553311142,0.9355740451812744,341,6536000,3.255325436592102,817,1947.64,1.0016080987453462,308.93,406.30000000000007,0.08769184397533536
133.3,1.1570670017720035,-0.009815171443624421,0.8986770576238632,341,6544000,3.317506866455078,818,1953.65,1.0310138714313508,311.1,406.30000000000007,0.10892359490506351
133.3,1.1772486977857977,-0.025000953230191955,0.9132307928800583,341,6552000,2.9974861574172973,819,1951.27,0.9979945266246796,308.63,409.0,0.08336599899455904
133.3,1.4762230459703372,-0.005932709539993084,0.9033750957250595,341,6560000,3.9389825463294983,820,1959.22,0.9877212405204773,308.14,406.30000000000007,0.1267081758659333
133.3,1.2080528547412286,-0.019279823060787748,0.9259191185235978,341,6568000,3.246989525556564,821,1954.94,1.0437066513299942,308.88,406.30000000000007,0.08895380977541208
133.3,1.13403490787426,-0.0201502957532648,0.9066663199663162,342,6576000,3.1987402725219725,822,1973.63,1.057154296040535,312.95,408.1,0.08414099471643567
133.3,0.921451269205849,-0.012951939371414483,0.9216526579856873,342,6584000,2.6343748503923416,823,1970.45,1.008114202618599,310.7,406.20000000000005,0.07371471251826733
138.5,1.4211443669728796,-0.0021966078324476257,0.9002879524230957,342,6592000,3.5080381095409394,824,1965.05,1.029645437002182,308.5,406.20000000000005,0.1068121010903269
138.9,1.3715620506546546,-0.018406986988848077,0.8935894501209259,342,6600000,3.5118834364414213,825,1934.41,1.037330568432808,306.54,406.0,0.1245862311590463
138.9,1.0486780820383101,-0.01229986285790801,0.9402157235145568,342,6608000,2.8700227725505827,826,1924.51,1.0277261054515838,305.95,406.0,0.06858157138340175
139.9,1.4803948259832946,0.00648116851283703,0.9244003254175186,342,6616000,3.619049427509308,827,1960.2,1.0152509033679962,309.46,406.0,0.09860304960049689
139.9,1.1055953679016466,-0.017327615497633814,0.9238647091388702,342,6624000,3.136481876373291,828,1977.82,1.0425913453102111,312.07,406.20000000000005,0.07969762056134641
139.9,1.1143080340212272,-0.039257174408994615,0.8510178059339524,342,6632000,2.7728400552272796,829,1986.44,1.0793215751647949,311.91,408.1,0.06867880410514772
139.9,0.9794171878759032,-0.016515591707429847,0.8847582441568375,342,6640000,2.7755202692747116,830,1980.34,1.0578083568811416,309.38,408.1,0.07056705485563725
139.9,1.8184085986743903,-0.031188084793102464,0.886030490398407,343,6648000,4.16130039691925,831,1979.1,1.0336477917432785,307.29,408.1,0.16586463106796145
144.5,1.241988982596382,-0.0016021087614353747,0.9225905025005341,343,6656000,3.6498360311985016,832,1982.35,1.0494577586650848,308.83,408.1,0.11204974539577961
144.5,0.9982051625942623,-0.016385834860848263,0.9136677974462509,343,6664000,2.8796648943424223,833,1984.61,1.0704650270938874,310.8,408.1,0.06880834385752678
145.9,1.3817410715406282,-0.002154149937450711,0.934767450094223,343,6672000,3.7537775194644927,834,1981.25,1.0389454317092897,312.91,407.1,0.12154732266440987
146.89999999999998,1.07716427037354,-0.018653841154882684,0.9091702419519424,343,6680000,3.2658838272094726,835,1983.17,1.0616477793455124,315.55,408.1,0.0797251409292221
144.5,1.2658427762474018,-0.015566392655600794,0.9319631630182266,343,6688000,3.488698456287384,836,1971.45,1.0332534098625183,309.07,408.0,0.09972889447584748
144.5,0.882434521388604,-0.003248876871948596,0.8743759900331497,343,6696000,2.802975879907608,837,1984.89,1.0488522613048554,310.82,408.0,0.06046470189467072
