epoch_idx,grad_norm,fps,frames,P09:episode_rewards,policy_entropy,P01:episode_rewards,explained_variance,episode_length,advantage_norm,policy_loss,value_loss,PMM:episode_rewards
680,0.01605588554458461,478,5440000,4.0,1.3861182963848113,0.0,-1.4461978846788406,187.81,0.11963400449603796,5.633494096400682e-05,0.00023173572145879006,1.49
681,0.010333083009391066,478,5448000,4.0,1.3861922562122344,0.0,-1.2836189490556718,183.3,0.08251010638661682,1.2140362996433395e-05,8.513306219811057e-05,1.37
682,0.01669824689143656,477,5456000,3.0,1.386089608669281,0.0,-0.44301907300949095,179.01,0.11880427367985248,-7.419097189995227e-05,0.00020294760189813133,1.26
683,0.011493814408990055,477,5464000,3.0,1.3861556100845336,0.0,-0.7271710127592087,177.79,0.08862346602603793,8.324258520588046e-05,0.00020001643504201637,1.27
684,0.014201845762872405,477,5472000,3.0,1.3859152805805206,0.0,-1.148989156484604,173.4,0.10384724631905556,-4.30943869650946e-05,0.00023606650385772808,1.17
685,0.014793462400023738,477,5480000,3.0,1.385914397239685,0.0,-0.8441794103384018,185.1,0.11578838769346475,-0.00010461883677635342,0.00026422744953151777,1.45
686,0.01573908394730248,478,5488000,4.0,1.3859504604339599,0.0,-1.2842235827445985,195.7,0.12988660135306418,0.0001686683367279329,0.00033480782579431434,1.73
687,0.01946645896718244,478,5496000,4.0,1.38568843126297,0.0,-3.98915990293026,192.49,0.15151096755638718,3.737913459190167e-05,0.00043030009380572664,1.69
688,0.012300309565418688,478,5504000,4.0,1.385834950208664,0.0,-0.07088185369968414,192.81,0.09131841398775578,-0.0001204003608199855,8.910849896437867e-05,1.6
689,0.015618936774003288,478,5512000,4.0,1.3860496437549592,0.0,-0.9081527996063232,182.26,0.11628177484497428,-2.8821316896028293e-05,0.00023317061039278996,1.38
690,0.021494504791541833,478,5520000,3.0,1.3860406601428985,0.0,-3.733379119634628,182.21,0.15633456354960798,0.00013004596001337632,0.0004364086804616818,1.39
691,0.014121416768781349,478,5528000,3.0,1.3861707437038422,0.0,-0.6321440958976745,181.05,0.0914354351721704,-0.0006892071266156563,0.00020972225028856428,1.34
692,0.016983748576183094,478,5536000,3.0,1.3860393786430358,0.0,-0.3725547122955322,184.05,0.12655052475631237,0.0005880648242782626,0.00029009108161631047,1.41
693,0.01598521455864801,478,5544000,4.0,1.385948407649994,0.0,-1.0879094910621643,185.96,0.12553765514865517,6.844023882877082e-05,0.00031062340168091395,1.49
694,0.013095334042042765,478,5552000,3.0,1.3860617446899415,0.0,-0.04695639610290527,182.75,0.10037836330942809,4.883305447037856e-05,0.00014409325289761908,1.42
695,0.015932893279175395,478,5560000,3.0,1.3860881805419922,0.0,-1.0460480910539627,180.67,0.10949492083862424,-7.461006891389842e-05,0.00014293278803847897,1.32
696,0.018326621713300663,478,5568000,4.0,1.3860443866252898,0.0,-0.2325550389289856,188.1,0.13605615608394145,4.004868387710303e-06,0.0002973061481316108,1.51
697,0.019943554538014146,478,5576000,4.0,1.3859010136127472,0.0,-0.9509836882352829,193.19,0.15796124761924146,-5.521319835679606e-05,0.0004535801395695671,1.63
698,0.014514718609402013,478,5584000,4.0,1.386037323474884,0.0,-0.5491310399770737,189.06,0.11508148796856403,-1.2196679520002363e-05,0.0002266545078623494,1.53
699,0.017074404481918996,478,5592000,4.0,1.3860073232650756,0.0,-2.1490968811511992,186.69,0.12514423799701035,-0.0001974155909010733,0.00033109556935812635,1.48
700,0.014420775807495788,478,5600000,4.0,1.3860757994651793,0.0,-0.7809606403112411,186.94,0.13042571604251862,1.93073989066761e-05,0.0003212370950041077,1.49
701,0.010446423205987359,478,5608000,4.0,1.386219815015793,0.0,-0.7255442905426025,188.75,0.08419038090854883,6.121990336396265e-05,0.00011098536991084984,1.51
702,0.014156374608517654,478,5616000,3.1000000000000085,1.3861242842674255,0.0,-0.04622944891452789,179.24,0.10392711229622364,-8.558982241083867e-05,0.0001483224519211035,1.25
703,0.011755121230544625,478,5624000,3.1000000000000085,1.3861386513710021,0.0,-0.10130953788757324,179.53,0.08897982604801655,9.28517353713687e-06,0.0001238477430609919,1.27
704,0.011191043701606314,478,5632000,3.0,1.3859838247299194,0.0,-0.9044200855493546,186.56,0.08328245184384286,5.293319844781763e-05,0.0001745429678948085,1.46
705,0.011559274301632639,478,5640000,3.0,1.386007435321808,0.0,0.76805584192276,186.04,0.08463212577626109,5.9677978060790335e-05,7.253160473965182e-05,1.48
706,0.012912259497075928,478,5648000,4.0,1.3861666917800903,0.0,-0.21704319953918458,187.72,0.08824147388339043,5.46420724276686e-07,0.0001062492880885202,1.49
707,0.010952683593006054,478,5656000,4.0,1.3860167002677917,0.0,-0.8234839522838593,181.68,0.07964060809463262,-1.1194045873708091e-05,7.542389014190575e-05,1.31
708,0.017975614473666295,478,5664000,4.0,1.3861284148693085,0.0,-0.9847765612602234,177.8,0.11955691836774349,4.6184915958349394e-05,0.00018824294149453636,1.23
709,0.014614554247268891,478,5672000,3.1000000000000085,1.3860318398475646,0.0,0.23634458124637603,183.66,0.11479137310758233,3.992148405814078e-05,0.00022755037453634942,1.41
710,0.016424987413187916,478,5680000,4.0,1.3860271716117858,0.0,-0.0749994969367981,186.83,0.1331770952604711,-0.00012911791309306865,0.0004036572416327999,1.51
711,0.012647702702743907,478,5688000,3.1000000000000085,1.3861014235019684,0.0,-0.2474365508556366,180.89,0.09320843123830855,-3.175547177306726e-05,0.00015269574074864068,1.38
712,0.01329238891824139,478,5696000,3.0,1.386179677248001,0.0,-0.4501926803588867,175.92,0.1021852545812726,-2.1992079473420746e-05,0.0002179409490412354,1.29
713,0.013847544301542064,478,5704000,4.0,1.3860024178028107,0.0,-0.340895094871521,187.43,0.10487747409380972,0.00011280671198619529,0.00014628080692773436,1.55
714,0.01069897897484385,478,5712000,4.0,1.385761400461197,0.0,-3.8681579422950745,184.1,0.07860744025558233,3.291501681815134e-05,8.217522684759615e-05,1.44
715,0.01057023894442346,478,5720000,3.0,1.386017496585846,0.0,-0.5600519162416459,174.02,0.0763648325856775,-0.00011389038834749954,7.605237431675959e-05,1.15
716,0.014757343776126326,478,5728000,3.0,1.386022026538849,0.0,0.03170491933822632,173.73,0.11796313569881021,3.254314064179198e-05,0.00028467224528981204,1.13
717,0.016992454446609927,478,5736000,4.0,1.3859325563907623,0.0,-2.3962612694501875,190.63,0.13558694885112346,-1.1206662820768543e-05,0.0003183043876526881,1.64
718,0.01827608052368589,478,5744000,3.1000000000000085,1.386205908060074,0.0,-3.205509634613991,184.43,0.1021016616653651,-0.00015454510858035065,0.00020857668272299178,1.49
719,0.019445641560454856,478,5752000,3.0,1.3862008762359619,0.0,-0.30293788194656374,174.91,0.15964079959318042,-0.00018830724007784738,0.00043638010659265093,1.23
720,0.011874534028004534,478,5760000,3.1000000000000085,1.386141642332077,0.0,-1.8250794219970703,186.82,0.09565783501602709,0.0001945526620693272,0.0001451043276074415,1.54
721,0.013565635812316323,478,5768000,4.0,1.3861478161811829,0.0,0.2686416429281235,187.67,0.09777835562825203,0.0001326340579907992,0.00011430468317257691,1.49
722,0.012380620286261024,478,5776000,3.1000000000000085,1.3862101662158965,0.0,-1.281664896607399,182.94,0.08777916068211197,0.0001122329841177816,0.00012123985908601753,1.35
723,0.010771588464829195,478,5784000,3.0,1.386203063726425,0.0,-0.414040567278862,176.2,0.07556187121197581,-0.00013364853640496221,6.863937107880247e-05,1.2
724,0.023147556953672176,478,5792000,3.0,1.3861137115955353,0.0,-1.333543722629547,177.04,0.1571737083978951,4.3245881315669976e-05,0.00035356074844912656,1.24
725,0.01281326815161122,478,5800000,3.0,1.3862411713600158,0.0,-5.0915402257442475,170.99,0.08911540881730616,-5.283049766148906e-05,0.00012312834400859173,1.1
726,0.013291368248718087,478,5808000,3.0,1.3862233901023864,0.0,0.407496834397316,168.98,0.096894904486835,-4.9189879255209235e-05,0.00010353277654303384,1.01
727,0.015784013608934763,478,5816000,3.0,1.3861819446086883,0.0,-0.5830803424119949,176.93,0.12191919287666679,2.8524937115435022e-05,0.00025690173804264303,1.2
728,0.009359945318758701,478,5824000,3.1000000000000085,1.3862401807308198,0.0,-0.16117856979370118,178.54,0.07035092610865831,3.369941161963652e-05,7.140442923855516e-05,1.26
729,0.018771324587806986,478,5832000,3.1000000000000085,1.3860755348205567,0.0,0.2547341418266296,185.9,0.14100553029216825,-0.00011139061996800592,0.00041613992049747137,1.45
730,0.014610967059401712,478,5840000,3.1000000000000085,1.386039959192276,0.0,-0.06231313645839691,184.41,0.12163606882095337,5.2897256052801824e-05,0.0002478620892509298,1.47
731,0.011648414292129703,478,5848000,3.0,1.3860073864459992,0.0,0.06243200242519378,179.2,0.08629129329696297,1.0223856500033434e-05,8.03539101309525e-05,1.37
732,0.01689640455866985,478,5856000,3.0,1.3860315322875976,0.0,-2.25074095249176,183.96,0.11894962941296398,-5.14792913418205e-05,0.00023909627321586413,1.44
733,0.01161119473844194,478,5864000,3.0,1.3861844444274902,0.0,-0.3485386782884598,184.83,0.08425061001442373,9.192214201902971e-06,0.00010787789367327604,1.45
734,0.01773203279705311,478,5872000,3.0,1.3860343849658967,0.0,-150.36352199971677,184.28,0.1287091692723334,5.461796921736095e-05,0.0002800132092170315,1.39
735,0.010495634909842781,478,5880000,4.0,1.3862228763103486,0.0,-1.598201696872711,183.05,0.0799458852596581,-3.5344234238436914e-05,7.761362008523064e-05,1.36
736,0.014720072141334885,478,5888000,4.0,1.3861653983592988,0.0,-65.00619459688663,184.41,0.12283856472931802,-3.326789117636508e-05,0.0004052554250870344,1.47
737,0.01283563139295978,478,5896000,3.1000000000000085,1.3861276245117187,0.0,-1.9516516625881195,180.59,0.09759314383380115,4.5838351234124275e-05,0.00013979697139461676,1.35
738,0.013579237989426696,478,5904000,3.1000000000000085,1.3859608101844787,0.0,-0.27088681697845457,181.54,0.09995614007115364,5.348979258258169e-05,0.00011867814738025117,1.3
739,0.01547495073054983,478,5912000,4.0,1.385739016532898,0.0,-0.2772718971967697,184.9,0.12235350696370005,0.00018872085155180685,0.0002611003347465157,1.42
740,0.010606323745389962,478,5920000,3.0,1.3859349262714387,0.0,-0.32672099947929384,180.75,0.08062590890564024,-5.90150101652398e-05,8.898485324948524e-05,1.33
741,0.011189879290225302,478,5928000,3.0,1.3861789691448212,0.0,-1.6323785489797593,173.81,0.0750241451151669,-5.202053871471435e-06,6.208493339784127e-05,1.17
742,0.015894789389856397,478,5936000,3.0,1.3861364531517029,0.0,-62.11199324131012,177.48,0.11898437605239451,-8.028212167118909e-05,0.0002320930794007836,1.28
743,0.033023550731480264,478,5944000,3.0,1.385563737154007,0.0,-1.3104629558324814,188.75,0.15224114092998206,-0.0007163271671561234,0.00042484185377475117,1.54
744,0.010992990083533003,478,5952000,3.0,1.3854116225242614,0.0,-0.7488768571615219,182.59,0.09230788424611092,-9.84999209686066e-05,0.00014625491944229906,1.38
745,0.013017124765977519,478,5960000,3.0,1.3857545351982117,0.0,-0.9832577347755432,175.54,0.09542756688781083,-7.7628089047721e-06,0.0001498392991493347,1.19
746,0.013480908498450234,478,5968000,3.0,1.385956792831421,0.0,-0.9616201502084732,181.25,0.10266299199312925,-1.902881784189958e-05,0.0001815517569559688,1.31
747,0.012971909585344277,478,5976000,3.0,1.3859778928756714,0.0,-0.6672288501262664,182.67,0.09186085197143257,-1.6032371313485782e-05,0.00011054725095561935,1.37
748,0.018494256582370083,478,5984000,3.1000000000000085,1.3860913395881653,0.0,-1.0342798769474029,186.15,0.13633962398394942,-0.00013844954470641822,0.00032673015999762356,1.47
749,0.011378123681168474,478,5992000,4.0,1.3860042691230774,0.0,-0.3959540086984634,189.65,0.09556698990985751,5.642475881359132e-05,0.0001547496946636784,1.57
750,0.01197698679897924,478,6000000,3.0,1.3861725008487702,0.0,-1.5228499531745912,178.95,0.08926733192056417,2.7959105646004902e-05,0.00010132532903298851,1.29
751,0.01024126865251617,478,6008000,3.0,1.3861429107189178,0.0,-0.4971769160032272,182.43,0.08153629986569286,-3.23711217060918e-05,0.00013325828741130862,1.38
752,0.016262344786876798,478,6016000,4.0,1.3861537051200867,0.0,-1.1183574098348616,186.43,0.11039650280028582,-0.00021522253948205616,0.00021263877594549286,1.49
753,0.02088315210127242,478,6024000,4.0,1.3860376167297364,0.0,-0.345051971077919,185.86,0.16395886103622614,0.00010615230819439603,0.000496562848600206,1.54
754,0.013521982357392237,478,6032000,3.1000000000000085,1.3861051952838899,0.0,-2.313301260471344,181.03,0.11003159422427417,3.5600168903329174e-05,0.00022297170415754407,1.42
755,0.01193699230778262,478,6040000,3.0,1.3861542785167693,0.0,-8.515992094278335,178.81,0.08730127422139049,5.5985968165259694e-05,0.00011902125405072184,1.29
756,0.023728564376949857,478,6048000,3.0,1.3859170496463775,0.0,0.01827042758464813,182.3,0.16364329520612955,-2.1132718156877672e-05,0.0004621624176002115,1.31
757,0.013318937597826382,478,6056000,3.0,1.3859358847141265,0.0,-1.3835778665542602,182.59,0.11068398686125874,-1.5924183189781614e-05,0.00024112056575233964,1.4
758,0.010916164260496236,478,6064000,3.0,1.3861617052555084,0.0,-0.43888352155685423,179.63,0.08199838343076409,6.557224813150242e-05,6.429159469576007e-05,1.36
759,0.01055409000156117,478,6072000,3.0,1.3861561024188995,0.0,-1.4355653715133667,176.35,0.07605628851801156,-4.163872275967151e-05,9.618387139994412e-05,1.21
760,0.012328220156189847,478,6080000,3.0,1.3861410236358642,0.0,-0.23567618191242218,174.03,0.09263406358659268,-0.00010645738941093441,0.00014368839462122195,1.18
761,0.014682806480175274,478,6088000,3.0,1.38598273396492,0.0,-0.08656214237213135,173.36,0.10955180110409855,9.882321211989619e-05,0.00017029149797735953,1.17
762,0.015011439265913933,478,6096000,3.1000000000000085,1.3858359515666963,0.0,-1.2616956752538682,177.15,0.1112089923582971,-7.297045976883965e-05,0.0002510527453870282,1.26
763,0.009436451698312665,478,6104000,3.0,1.3859731221199036,0.0,-0.2630010026693344,174.56,0.07427316540852189,4.8678476159693675e-05,0.00010181646267369615,1.2
764,0.015156158462319042,478,6112000,3.0,1.3861518800258636,0.0,-1.1028466516733169,180.37,0.11114028060808778,9.08816507580923e-05,0.00020537595455948575,1.37
765,0.011452061513571149,478,6120000,3.0,1.3861551237106324,0.0,-0.2914582276344299,183.92,0.08102606947533786,-1.0687087215046631e-05,8.909103161272469e-05,1.46
766,0.01537632909122063,478,6128000,3.0,1.3861522889137268,0.0,-5.394458532333374,171.14,0.11050517628900706,-2.2758733211958316e-05,0.00021161024767422985,1.1
767,0.016328428095005492,478,6136000,3.0,1.3860110914707184,0.0,-0.7798753786087036,177.3,0.1295105841383338,-5.967308043182129e-06,0.000291085710043717,1.26
768,0.018248439748812798,478,6144000,4.0,1.3860563397407533,0.0,-3.4101813405752184,184.67,0.13893339486792683,-9.882057853246806e-05,0.00027269235998915063,1.48
769,0.013745305974232822,478,6152000,4.0,1.3860386526584625,0.0,-0.26010329961776735,185.76,0.11159352886490524,6.685456066406913e-05,0.00019287111379696854,1.46
770,0.00768957768097984,478,6160000,3.0,1.3861864769458772,0.0,0.10721354842185975,179.0,0.05969425270333886,6.317156733416596e-05,3.654646627239799e-05,1.29
771,0.024223347369760312,478,6168000,3.1000000000000085,1.3860480058193207,0.0,-588.0611670631171,177.03,0.1877304952032864,-0.00012744839657813145,0.0006699481058603851,1.27
772,0.012507707393232384,478,6176000,3.0,1.3859118938446044,0.0,-4.906850870251656,180.83,0.09604611704126001,-1.0448884131619706e-05,0.00014910911747051614,1.39
773,0.016481744547447556,478,6184000,3.0,1.3859545052051545,0.0,-0.006868557333946228,182.66,0.12562214563600718,-8.239412883995101e-05,0.00027642889565413495,1.38
774,0.014821667486242038,478,6192000,3.0,1.3857362484931945,0.0,-1.0843287801742554,182.8,0.10704908492974936,0.00011585874035517918,0.00018577464536747356,1.35
775,0.013727049753436684,478,6200000,4.0,1.3860339248180389,0.0,-0.11106193661689759,186.65,0.1099021555390209,-3.628747328548343e-05,0.00023658296130179223,1.44
776,0.016738834216230368,478,6208000,3.1000000000000085,1.386171247959137,0.0,-881.0838237595558,182.31,0.11969059018418193,-3.7554832961177456e-05,0.0002972482869978421,1.38
777,0.011461761938320126,478,6216000,3.1000000000000085,1.3861663556098938,0.0,0.17747086346149443,187.43,0.08902408733032643,9.040059147082502e-05,8.671090559005279e-05,1.55
778,0.013781920905824785,478,6224000,3.1000000000000085,1.3862339377403259,0.0,-1.4250380879640578,192.1,0.10973516006022692,-4.6097081867628734e-05,0.0002021092181377071,1.64
779,0.014260263039283051,478,6232000,3.0,1.3861819469928742,0.0,-24.883004455566407,179.9,0.11700977763161063,3.9699923945590854e-05,0.00032779113545416293,1.35
780,0.02643921292035442,478,6240000,4.1000000000000085,1.386031973361969,0.0,-13.455495692491532,190.43,0.20201309801079334,7.624207564731478e-05,0.0006802594918269734,1.68
781,0.014010654516930203,478,6248000,4.0,1.3860476100444794,0.0,-0.9370327132940293,188.82,0.10267293884418904,-2.0628203064916305e-05,0.00013937430177747955,1.59
782,0.009388848807671463,478,6256000,3.0,1.386091114282608,0.0,-1.6319419890642166,174.98,0.07213774519972503,-3.652695719210896e-05,6.625297278105791e-05,1.17
783,0.016029382294857605,478,6264000,3.0,1.3860863733291626,0.0,-0.64547591984272,172.22,0.12363068409264087,0.00014271225180891633,0.00030270982772321984,1.15
784,0.014489191413689779,478,6272000,4.0,1.3860485565662384,0.0,-0.5117512828111649,186.71,0.11106423837132752,-0.00010314702347386629,0.00023043096960805086,1.47
785,0.008899645021034363,478,6280000,4.1000000000000085,1.3861957275867463,0.0,-0.7565695810317993,193.13,0.08194233196787536,-2.412931225990178e-05,0.0001125046785352879,1.62
786,0.012226145189415859,478,6288000,4.0,1.3862115144729614,0.0,-0.6878612357378006,183.58,0.08581444883719086,6.992474665821646e-05,7.891572847256611e-05,1.38
787,0.01246322194812187,478,6296000,3.0,1.386196016073227,0.0,0.27532733500003814,176.09,0.0908142510149628,9.66915951721603e-06,0.0001249231332292311,1.25
788,0.019843251623958568,478,6304000,3.0,1.3859022879600524,0.0,-95.6382498729229,173.03,0.15312776420265437,7.691267019254155e-06,0.00043609962069467655,1.25
789,0.015065316328712452,478,6312000,3.0,1.386175365447998,0.0,-0.5710488158464432,178.27,0.12058113207109272,8.678260704982677e-05,0.0002721956388018043,1.33
790,0.012184132249142192,478,6320000,3.1000000000000085,1.3860476303100586,0.0,-1.1429949271678925,184.22,0.09746450391598045,-1.4438642283494119e-05,0.00014078572080507002,1.42
791,0.01598362775416311,478,6328000,4.0,1.3861143803596496,0.0,0.78662881731987,187.04,0.12286775065585971,-1.1475635665192385e-05,0.00031785830649027957,1.52
792,0.006605752051036041,478,6336000,4.0,1.3862278521060944,0.0,-1.4178409361839295,182.94,0.06344921780750155,-2.3783256074239036e-06,7.372742566019497e-05,1.4
793,0.014427843361766385,478,6344000,3.0,1.3861540746688843,0.0,-1.7957313722372055,171.43,0.10768391953781248,0.00012116236281144666,0.0002205823799852169,1.09
794,0.012831608997640433,478,6352000,3.0,1.3860245978832244,0.0,-0.5645415979623795,174.07,0.09491639015264809,-3.764876109926263e-05,0.00017408891159789163,1.18
795,0.008533463784357093,478,6360000,3.0,1.3861237514019011,0.0,-2.9502886444330216,173.03,0.07351657615974545,4.884757809122675e-05,0.0001295636062104677,1.15
796,0.014635768183863838,478,6368000,3.0,1.3862116479873656,0.0,-0.18336552381515503,176.37,0.09979949177242815,1.942485381732695e-05,0.00014411500531195996,1.21
797,0.020533324034085164,478,6376000,4.0,1.3856674230098724,0.0,-7.1088355076313015,188.68,0.16170347971841692,-0.00011257067780206853,0.0005040561297050772,1.57
798,0.012162687618360543,478,6384000,4.0,1.3859773790836334,0.0,0.21309625685214997,180.44,0.09346167454496027,2.2423565096687524e-05,0.0001378529261910444,1.37
799,0.011293470055321907,478,6392000,4.0,1.3861503720283508,0.0,-1.4335476952791213,175.98,0.08923554225824773,-1.044303619664788e-05,0.00011318744991513085,1.2
800,0.015258913389844858,478,6400000,4.0,1.385980041027069,0.0,-0.1884191519021988,180.22,0.11376319722272456,-8.998905541375279e-06,0.00022098392813461488,1.31
801,0.007912406413537807,478,6408000,3.0,1.3861490273475647,0.0,0.2808590477705002,177.14,0.06087639938108623,0.00014390176416782197,3.837835248305055e-05,1.22
802,0.01555897998260136,478,6416000,3.0,1.3861404109001159,0.0,-1.75060200214386,173.44,0.10737102906219662,-0.00011886062027770094,0.00017810126728420527,1.15
803,0.01348008518448503,478,6424000,3.0,1.386035305261612,0.0,-1.4832476890087127,181.18,0.09984225300140678,3.799786544732342e-05,0.0001394224233752084,1.33
804,0.012625730314197963,478,6432000,3.0,1.3861347663402557,0.0,-0.5267190116643906,177.18,0.09187962612137199,2.198366928496398e-06,9.276588793795782e-05,1.24
805,0.020248861219546447,478,6440000,3.0,1.386170310974121,0.0,-1.9895822870731354,179.7,0.1616449256055057,-6.119301158832968e-05,0.0004712500750224535,1.34
806,0.00887519486859747,478,6448000,4.0,1.386117743253708,0.0,-0.8572777098417282,184.5,0.08342128330841661,2.1041926356701878e-05,0.0001309797130784318,1.47
807,0.011707847807579464,478,6456000,4.0,1.3862340641021729,0.0,-7.606772750616074,180.14,0.08456272844225168,2.7378893064451405e-05,0.0001000724870726799,1.34
808,0.01777542176839397,478,6464000,4.0,1.386169341802597,0.0,-0.30084689140319826,175.81,0.1253117015771568,-0.00013825834399540328,0.00025017330117862004,1.22
809,0.014671100313718145,478,6472000,3.1000000000000085,1.3861785733699798,0.0,-1.0822401463985443,175.96,0.11587738048285245,3.8253190946306856e-05,0.00022852477531728254,1.27
810,0.017568724670294533,478,6480000,3.1000000000000085,1.38589705824852,0.0,-29.38842442572117,176.9,0.14140398775227367,0.00013888701523683266,0.000334136611513145,1.32
811,0.021731437976555176,478,6488000,4.0,1.385997122526169,0.0,-0.291733176112175,183.2,0.16643222864717244,-0.0002425614606909221,0.0004560959277580423,1.42
812,0.008429569348202345,478,6496000,4.0,1.3859488952159882,0.0,-0.8219854855537414,188.12,0.07289390941150486,9.187571463598942e-05,5.626343900985375e-05,1.51
813,0.01624625476122641,478,6504000,4.0,1.3860540688037872,0.0,-0.20406343758106232,188.97,0.11522611851803959,-4.8963316171466434e-05,0.00025397448757360054,1.52
814,0.012852002605181965,478,6512000,4.0,1.3855884170532227,0.0,-0.14862107276916503,189.28,0.10159056385047734,-1.708390540443361e-05,0.0001890345116021308,1.56
815,0.009475370011244068,479,6520000,3.0,1.3859406590461731,0.0,-0.48317580819129946,183.02,0.07090228523127734,6.53842585052189e-07,6.262708271151496e-05,1.4
816,0.01159302256369938,479,6528000,3.0,1.3862001669406891,0.0,-5.519099524617195,177.47,0.0756461711321026,6.182526258271536e-05,7.169703682734508e-05,1.25
817,0.01098998567883183,479,6536000,3.0,1.3861828649044037,0.0,-4.783233293890953,171.29,0.07487115791998804,-6.4945694612106305e-06,7.049727108920933e-05,1.1
818,0.013610711462647689,479,6544000,3.0,1.3860129356384276,0.0,-2.842187248468399,178.96,0.09820255361497403,-0.00018219474530269507,0.00015426261913376038,1.27
819,0.013627844223267823,479,6552000,3.0,1.3859815967082978,0.0,-0.08841827154159546,181.79,0.10487789989449084,6.159897569887108e-05,0.0002042267174863355,1.33
820,0.009969603316568409,479,6560000,3.0,1.3860939419269562,0.0,-0.9797161853313446,179.24,0.07507245732471347,-4.2008277523564176e-05,8.063087733944485e-05,1.26
821,0.009181586309919589,479,6568000,3.1000000000000085,1.386098666191101,0.0,-0.6546098858118057,182.3,0.07338718097656965,1.549784265080234e-05,6.393291466224582e-05,1.34
822,0.012140774991884736,479,6576000,3.0,1.3860206699371338,0.0,0.11951202154159546,181.27,0.09462376110255719,-0.00011956179611388506,0.00021216861656057518,1.34
823,0.007486717027606639,479,6584000,3.0,1.386102031469345,0.0,-1.3404975646734238,172.18,0.06373533984646201,-1.6603417025180532e-05,7.592978728894195e-05,1.12
824,0.01385589261138531,479,6592000,3.0,1.3861413598060608,0.0,-1.2280750840902328,172.79,0.10096181231550873,7.650077255675569e-05,0.0001921535345547909,1.1
825,0.018204486130164732,480,6600000,3.0,1.3860692918300628,0.0,-0.7521558672189712,181.72,0.11455726204439998,0.00010631877739797346,0.00024381901081483193,1.32
826,0.017501119368590425,480,6608000,3.0,1.3858304917812347,0.0,-0.2924334383010864,178.47,0.128571548871696,-5.69456256016565e-05,0.00023830507163211223,1.29
827,0.014847485593362582,480,6616000,3.0,1.3859672260284424,0.0,0.04146618962287903,177.88,0.1186484926007688,8.202482731576311e-06,0.00021452909723507219,1.27
828,0.011314656123409974,480,6624000,3.0,1.3861122703552247,0.0,-0.03985159754753113,179.54,0.08930148250423371,-5.555380066653015e-05,0.00013902880938474027,1.36
829,0.011864659700650535,480,6632000,3.0,1.3861743187904358,0.0,-2.4834475940465928,174.03,0.07755065483041107,3.504887929011602e-05,8.850382284350644e-05,1.21
830,0.0128405095948327,480,6640000,3.0,1.3860955011844636,0.0,-0.0668447756767273,173.23,0.11292699463665486,4.087256358616287e-05,0.00018560331440539812,1.14
831,0.014359561992109336,480,6648000,3.0,1.3860475635528564,0.0,-0.37064736425876615,178.88,0.11149888438172638,-2.3450512526324018e-05,0.00023358809116302837,1.32
832,0.019090637693034207,481,6656000,4.0,1.386164425611496,0.0,-0.25049570202827454,191.3,0.14676350395195187,-6.398400495527312e-05,0.0004160124992586134,1.64
833,0.01240688671541872,481,6664000,4.0,1.3860873472690582,0.0,-2.4180109196901323,187.47,0.10716361364349723,-6.764481855498161e-05,0.00026672929409983227,1.56
834,0.014514967794705715,481,6672000,3.0,1.3860001790523528,0.0,-0.43434659600257874,172.97,0.11348833952099086,9.012621450892765e-05,0.00017344552005624792,1.18
835,0.01289277817615514,481,6680000,3.0,1.3862069463729858,0.0,0.4081845372915268,176.38,0.09426235865801573,-2.7493847846926654e-05,0.00010775599325029362,1.27
836,0.014431336956122703,481,6688000,3.0,1.3861516940593719,0.0,-0.01600997745990753,180.59,0.11563422098755836,4.99170304465224e-05,0.000215963924646303,1.35
837,0.014552203600941872,481,6696000,3.1000000000000085,1.3861080479621888,0.0,-0.10782740950584412,185.05,0.11161292119883001,6.229009024536935e-05,0.00020389881261280606,1.44
838,0.00797684768880184,482,6704000,3.1000000000000085,1.386176017522812,0.0,-0.8875132149457932,182.54,0.07231343841180206,-7.854790808778489e-05,0.00012101664870897366,1.37
839,0.01486159652004193,482,6712000,3.0,1.3861575305461884,0.0,0.4698930090665817,185.08,0.1014060883037746,6.791244886699132e-06,0.00011660500341804436,1.4
840,0.011596966037710718,482,6720000,3.0,1.3861742961406707,0.0,-6.597655446529388,180.99,0.09470843540504575,-8.162721496773883e-07,0.0001519606265321727,1.32
841,0.018982363324800175,482,6728000,3.0,1.3861545372009276,0.0,-12.86836938381195,178.11,0.14709933534264563,-7.534276219303137e-05,0.0004035130003342147,1.26
842,0.014265858010409194,482,6736000,3.1000000000000085,1.3860621559619903,0.0,-0.8439313751459122,184.29,0.11000125015154481,-9.17134850169532e-05,0.00013268183278341894,1.47
843,0.012068955568730513,483,6744000,4.0,1.3861014091968535,0.0,-1.0679653567075729,189.09,0.10199551483616233,-1.9167764894518767e-05,0.00017813359465094437,1.57
844,0.02173101530631589,483,6752000,4.0,1.3860965037345887,0.0,-0.512367895245552,182.49,0.1640140200778842,-6.373151773004792e-05,0.00048489479969191505,1.41
845,0.015234035922277993,483,6760000,4.0,1.3861713135242462,0.0,-0.8565920621156693,187.45,0.12615317142568527,0.00017756080091999138,0.00033437139672173546,1.55
846,0.008810565779365082,483,6768000,3.1000000000000085,1.3862273693084717,0.0,-2.047467208504677,177.55,0.0678960394114256,-8.075033854765935e-05,6.929147943367298e-05,1.3
