PMM:episode_rewards,P09:episode_rewards,advantage_norm,P01:episode_rewards,explained_variance,policy_loss,fps,policy_entropy,frames,value_loss,grad_norm,episode_length,epoch_idx
55.38,85.0,2.4025183868408204,30.900000000000002,0.6287451666593552,-0.01492962062038714,321,1.0638521522283555,2528000,0.042262513129971924,0.8256521729875165,1122.91,316
58.62,87.10000000000001,3.2756717228889465,33.0,0.6832018685340882,-0.020950042444164863,321,1.0220322740077972,2536000,0.13033801102545112,3.4228318009054455,1131.68,317
58.68,87.10000000000001,2.328400486111641,32.7,0.6863976669311523,-0.013715735665755346,321,1.0559946298599243,2544000,0.041283151134848595,0.7269798704596626,1130.15,318
59.66,87.10000000000001,2.3165273451805115,33.0,0.6304738575220108,-0.019670259590493514,321,1.0135181951522827,2552000,0.03977886989712715,0.7207363830920626,1138.81,319
60.09,87.10000000000001,2.1832273489236833,32.8,0.6431228202581406,-0.018986485801178787,321,1.031822412610054,2560000,0.036152298673987386,0.7593701002367752,1137.8,320
61.92,88.20000000000002,2.337143574357033,33.0,0.623160891532898,-0.014199091941991355,321,1.0083053278923035,2568000,0.04308270746376366,0.7945729082197025,1149.83,321
65.0,92.30000000000003,2.575435394644737,33.0,0.6729038566350937,-0.0038695173761516344,321,0.9892072135210037,2576000,0.05705447153188288,1.2110019093614566,1155.12,322
66.1,95.30000000000003,2.4726876425743103,34.900000000000006,0.6747019797563553,-0.019317176885324444,321,1.009025093317032,2584000,0.045940866796299815,0.9185453024715793,1167.47,323
68.8,98.0,2.2050296103954317,35.9,0.6775535309314727,-0.01736073916352325,321,1.0292020267248154,2592000,0.03801264130976051,0.6867064350049786,1185.86,324
67.92,98.0,2.3077011954784394,36.9,0.6747339004278183,-0.009597025502589531,321,1.0221160954236985,2600000,0.03911887792404741,0.7260135345651595,1176.5,325
66.78,95.30000000000003,2.447632640004158,35.9,0.6318213653564453,-0.01972945587418508,321,1.037081904411316,2608000,0.045484452792443335,0.9479448642495096,1153.2,326
66.2,95.30000000000003,2.251925106048584,35.0,0.6593959999084472,-0.013716973229093129,321,1.0193309354782105,2616000,0.03802144280169159,0.8135899545401376,1150.43,327
66.52,101.00000000000009,2.48567632317543,35.0,0.6331853419542313,-0.02079531806986779,321,1.0136271131038666,2624000,0.046762814074754716,0.7898979858911775,1153.73,328
65.22,98.20000000000002,2.2295356613397597,35.0,0.6529430776834488,-0.009946071961312555,321,1.015855959057808,2632000,0.037761107152327895,0.7868275525242524,1142.75,329
65.34,98.20000000000002,2.6723736041784285,34.0,0.6796137416362762,-0.0176881183450314,321,1.0349747455120086,2640000,0.057699396116659044,1.2128878126660838,1145.41,330
64.25,92.30000000000003,2.5064830034971237,34.0,0.5318652272224427,-0.015178286115406081,321,1.0350942331552506,2648000,0.0674970108922571,0.9309850249880133,1144.33,331
64.07,92.30000000000003,2.0412474739551545,33.8,0.6513730275630951,-0.009959077656967566,321,1.032319055199623,2656000,0.03233013131422922,0.6389763649210487,1142.79,332
67.22,99.2000000000001,2.4399861508607863,34.0,0.6555775815248489,-0.017529306968899618,321,1.032343477010727,2664000,0.049784114095382394,0.9506441776365593,1166.55,333
68.12,99.2000000000001,2.3986836326122285,34.0,0.6556139135360718,-0.023143405581940897,321,1.0141151201725007,2672000,0.043927406007423994,0.8771268365132527,1180.19,334
68.76,99.2000000000001,2.239540532231331,34.0,0.6316219985485076,-0.015471951046929461,321,0.9648072820901871,2680000,0.037846291158348325,0.8150337997989924,1185.43,335
65.72,95.10000000000001,2.472007432579994,34.0,0.6546737378835679,-0.01000535859260708,321,1.0066003268957138,2688000,0.04674472026992589,0.8895959287124817,1179.75,336
66.51,96.20000000000002,2.3356081259250643,34.0,0.6598731982707977,-0.01107040918956045,321,1.0084052884578705,2696000,0.04173742277547717,0.8242304513173334,1178.48,337
67.64,96.20000000000002,2.9334138309955597,34.0,0.6963374584913253,-0.011535079042951112,321,1.008305869102478,2704000,0.07800415731966495,1.2606994710268895,1180.23,338
71.64,100.10000000000001,2.7501011937856674,33.9,0.7062841373682022,-0.018163394151488318,321,1.045048525929451,2712000,0.060072183692827824,1.025345250031602,1190.6,339
72.91,110.90000000000008,2.201735797524452,32.8,0.6907665771245957,-0.01846870258450508,321,1.0274749350547792,2720000,0.037626993586309256,0.7201063319351703,1207.02,340
72.96,110.90000000000008,2.190829990506172,32.8,0.6635935729742051,-0.011686533175525255,321,1.0537235021591187,2728000,0.035162890492938456,0.7208288733049606,1208.8,341
74.46,110.90000000000008,2.196356640458107,33.9,0.681644127368927,-0.019004861792345763,321,1.0286684769392014,2736000,0.037059627412818374,0.7100761865136761,1229.83,342
74.73,101.90000000000008,2.144135403037071,34.900000000000006,0.6490704292058944,-0.011930149423205876,321,0.9798552370071412,2744000,0.03530159352812916,0.8351338009975884,1233.6,343
74.29,100.10000000000001,2.2587007689476013,33.9,0.6318987071514129,-0.010057089724577964,321,0.9965683984756469,2752000,0.039400045764632526,0.8061825403240163,1235.38,344
77.59,110.90000000000008,2.33836967587471,37.7,0.6202789676189423,-0.010374688713054638,321,0.9906742942333221,2760000,0.04123566201888025,0.8396923770775472,1263.07,345
76.28,104.60000000000005,2.1106821727752685,38.900000000000006,0.6957305526733398,-0.018775139610806946,321,1.0025741666555406,2768000,0.03517258503241465,0.7475933756752846,1260.92,346
78.76,113.60000000000005,2.6690766429901123,38.0,0.6408327794075013,-0.01786774780950509,321,1.0071366649866105,2776000,0.054268931234255434,0.9015735485864851,1262.31,347
78.13,110.30000000000003,2.544860300421715,38.900000000000006,0.6550224453210831,-0.023230548785941208,321,1.0112400728464126,2784000,0.0523063834104687,0.8751774049913134,1256.99,348
78.2,110.30000000000003,2.153030457496643,38.900000000000006,0.6535700672864914,-0.009982947216194589,321,0.9960246521234513,2792000,0.0364933408703655,0.6738203132854825,1261.55,349
77.98,110.30000000000003,2.381080696582794,39.0,0.6314819824695587,-0.016513464769814162,321,1.0346436256170273,2800000,0.04066643583122641,0.7857554411008824,1259.2,350
79.3,110.30000000000003,2.2100318706035615,39.0,0.6642587804794311,-0.008247516229894246,321,1.0540636336803437,2808000,0.03672615395858884,0.6977829195801378,1271.71,351
78.21,105.50000000000004,2.1032500004768373,39.0,0.6956322711706161,-0.015798543625278397,321,1.0350674867630005,2816000,0.037002449464052914,0.7252721821117895,1278.49,352
75.41,105.20000000000002,2.228628442287445,38.900000000000006,0.6535228168964387,-0.018339898416015785,321,0.9949995446205139,2824000,0.040889346422627565,0.7834616254139526,1262.38,353
74.69,105.20000000000002,2.5777686786651612,38.900000000000006,0.6248075145483017,-0.023154003527597524,321,1.0027617365121841,2832000,0.05015112880151719,0.8726982361953145,1269.2,354
72.18,104.10000000000001,2.2865609896183012,38.900000000000006,0.6395140743255615,-0.014420825423439965,321,0.9735107088088989,2840000,0.040810535456985236,0.7977156707103188,1257.77,355
73.3,102.20000000000002,2.4886963510513307,39.0,0.5927074605226517,-0.011400340775726363,321,0.9481172829866409,2848000,0.045945360925979915,0.8105333946307682,1262.26,356
77.07,107.60000000000005,3.2231270360946653,39.0,0.6776589876413346,-0.00889474796858849,321,0.9855555301904678,2856000,0.1209406578168273,1.651774026202646,1267.52,357
79.32,113.20000000000002,2.426886922121048,39.0,0.6237834924459458,-0.022318751274142415,321,1.021911426782608,2864000,0.054680452877655626,0.8693541216780702,1261.75,358
79.96,113.20000000000002,2.575337907075882,39.0,0.6183386147022247,-0.03300482402148191,321,1.0156794488430023,2872000,0.05335494130384177,0.9904637208306523,1260.0,359
80.19,115.20000000000002,2.4813887798786163,39.0,0.6356762838363648,-0.02937600472534541,322,0.9885810059309006,2880000,0.049530195319093764,0.923095649401076,1255.08,360
82.18,115.20000000000002,2.6144794815778734,38.900000000000006,0.7260888624191284,-0.0029636656737784504,322,0.9882471889257431,2888000,0.06149265957530588,1.128305263315636,1259.38,361
81.21,115.20000000000002,2.48496936917305,39.0,0.6241347521543503,-0.019222114871663507,322,1.0225847417116165,2896000,0.04724267205223441,0.8989191097018218,1263.17,362
81.55,117.20000000000002,2.5081749248504637,39.0,0.6768931496143341,-0.01511946219863603,322,1.0008841133117676,2904000,0.05070753351785243,0.859382960319818,1264.94,363
81.9,117.20000000000002,2.40256160736084,39.0,0.63851877450943,-0.017478816072252813,322,1.0114282590150834,2912000,0.06150727720931173,0.8383849648905121,1262.79,364
81.91,117.20000000000002,2.4913584274053573,39.9,0.6142974770069123,-0.03271990853463649,322,1.0077488440275193,2920000,0.051535050589591264,0.8750061293096553,1256.57,365
83.2,119.20000000000002,2.1565639507770538,40.9,0.6582105016708374,-0.010768491007038392,322,1.0123360937833785,2928000,0.036351762586273255,0.7142900503045517,1267.28,366
85.22,122.10000000000001,2.7835111558437347,41.0,0.6726992833614349,-0.010456995980348438,322,0.9824237239360809,2936000,0.06430008604656905,1.2525483560355979,1270.76,367
89.73,130.90000000000015,2.6961423593759535,41.9,0.6564311081171036,-0.020504585424496326,322,1.0068272399902343,2944000,0.07284701070282608,1.048249633532146,1284.82,368
90.17,130.90000000000015,2.1739243876934053,41.0,0.6702921777963639,-0.025256892745383085,322,1.0088231307268143,2952000,0.038887351299636067,0.8740387603116363,1288.23,369
89.84,130.90000000000015,2.6425725132226945,41.0,0.6355297487974166,-0.02598679976450512,322,0.9881356298923493,2960000,0.056919934628531337,0.9109663429545446,1286.58,370
90.84,150.00000000000017,2.6023076236248017,40.8,0.5458779036998749,-0.019012669044896027,322,0.9809516006708145,2968000,0.053530025982763615,1.0237805545311383,1296.09,371
89.19,150.00000000000017,2.6242917793989182,37.900000000000006,0.7672466999292373,-0.011049479276989587,322,0.9952388942241669,2976000,0.0620999242272228,1.1867669824059568,1278.81,372
89.33,168.20000000000002,2.292806706428528,37.900000000000006,0.6572166883945465,-0.01852296219789423,322,1.0123375618457795,2984000,0.04228118079714477,0.7467612604174141,1274.53,373
89.25,168.20000000000002,2.8947409701347353,37.900000000000006,0.542615664601326,-0.01563337700041302,322,0.9863955742120742,2992000,0.0953048164723441,1.2677570233859425,1282.72,374
93.88,193.10000000000008,3.0979109525680544,37.0,0.7393388640880585,-0.012452609293395653,322,0.9941831225156784,3000000,0.09881555556319654,1.29202119885188,1279.47,375
94.61,193.10000000000008,2.6155289632081984,37.900000000000006,0.6395846962928772,-0.014201423339836766,322,1.0140422064065933,3008000,0.05665065494831652,0.9043057036554428,1292.93,376
95.02,192.40000000000003,2.788699939250946,42.800000000000004,0.5816536676883698,-0.023261277778183286,322,0.9793656742572785,3016000,0.09678222919348628,1.2993068217511443,1302.29,377
94.01,192.40000000000003,2.432169589996338,42.5,0.659882470369339,-0.01707498499425128,322,1.015419330596924,3024000,0.04737680320162326,0.9006264603628003,1286.49,378
95.6,196.70000000000005,2.487111732363701,42.5,0.6655468821525574,-0.010107102032343392,322,1.011498150229454,3032000,0.05188971654046327,0.9070802358407061,1289.88,379
98.33,199.10000000000025,2.5262030822038652,45.0,0.6295538109540939,-0.01594734001206234,322,0.9839782416820526,3040000,0.05837694841437042,0.9343936633156308,1309.84,380
99.98,199.10000000000025,2.622667864561081,45.0,0.7067471599578857,-0.018807130677159875,322,0.9948494136333466,3048000,0.05548381087370217,1.0350911564900114,1326.56,381
104.97,228.20000000000002,2.917727934718132,45.0,0.6935094231367112,-0.014368919973203447,322,1.0097702187299729,3056000,0.07342285743448883,1.0693579822846793,1325.39,382
106.64,228.20000000000002,3.1919192588329315,45.0,0.6495873510837555,-0.014140398855088278,322,1.003188415169716,3064000,0.09353704010136425,1.11248948851423,1329.18,383
109.75,228.20000000000002,2.8982127594947813,45.0,0.7033247166872024,-0.028877911558374762,322,0.9814851993322372,3072000,0.0800682767946273,1.0436407132078291,1334.81,384
109.47,227.10000000000002,2.619094665646553,45.0,0.5677566075325012,-0.02210754091152921,322,0.9884340852499008,3080000,0.06613020917866379,0.9428379945266187,1329.96,385
112.53,229.00000000000009,2.597241780757904,45.900000000000006,0.6774202209711074,-0.012799487624433822,322,0.9662475651502609,3088000,0.0605153544107452,0.8411705331017005,1334.39,386
112.2,229.00000000000009,2.904135863184929,45.900000000000006,0.6351601868867874,-0.010080274781794287,322,0.9452055376768113,3096000,0.08211806844454259,1.1736037285577772,1326.84,387
92.8,238.10000000000002,6.438890225887299,2.9000000000000004,0.28488789498806,-0.04109032471926184,322,0.7880510912835598,3104000,0.403229701295495,4.743573700617155,1097.82,388
71.24,207.00000000000017,3.0369671154022218,2.0,0.26018494606018067,-0.01644760441791732,322,0.9536356624960899,3112000,0.06687912603840232,1.4498542195010595,871.79,389
64.21,196.9000000000001,1.9028332978487015,1.9000000000000004,0.6984871017932892,-0.007314921572396997,322,1.0129920899868012,3120000,0.026731791663914917,0.6664743348384705,801.61,390
58.91,190.60000000000005,2.191641358137131,1.9000000000000004,0.6399926048517227,-0.007405231440352509,322,1.0057713490724565,3128000,0.03810460577718913,0.6881713077919386,776.64,391
55.64,164.70000000000005,3.1641291069984434,1.9000000000000004,0.7737421607971191,-0.020386392787331717,322,0.9918764185905456,3136000,0.08964217394124717,1.2022445862083495,767.61,392
60.47,188.80000000000018,3.152889461517334,1.9000000000000004,0.6638274210691452,-0.016209137691766955,322,1.0083037275075912,3144000,0.10942005132790655,1.2305992925575893,774.19,393
59.28,189.70000000000016,2.535506772994995,1.9000000000000004,0.7185034209489822,-0.005983269245771226,322,1.0197670245170594,3152000,0.05423580087255687,0.8582576210328168,770.88,394
57.72,187.10000000000002,2.3569664281606673,1.9000000000000004,0.6492775928974152,-0.011564307578955777,322,1.0242262434959413,3160000,0.04438084839610383,0.7857891673459956,766.53,395
57.32,187.10000000000002,2.7106220191717147,1.9000000000000004,0.6295054852962494,-0.018926828278345055,322,1.0244087606668473,3168000,0.06331302491482348,1.0053612278232706,770.05,396
60.1,187.10000000000002,2.8041721254587175,1.9000000000000004,0.5909184604883194,-0.027254093246301635,322,0.9924703477695584,3176000,0.08804124667774886,1.247830839781053,793.78,397
61.66,187.10000000000002,2.3463990169763567,2.0,0.7000810712575912,-0.015383078675949947,322,1.0382893252372742,3184000,0.04561789816711098,0.8326873961001663,813.79,398
64.53,143.8000000000004,2.3938473641872404,2.0,0.7155793678760528,-0.021613219464197756,323,1.0303596794605254,3192000,0.05032684048172086,0.7740801562988642,875.73,399
64.4,141.1000000000002,2.670352937579155,2.9000000000000004,0.735368338227272,-0.01931659829657292,323,1.050291799902916,3200000,0.06224704455584287,0.911112473004044,909.02,400
70.58,174.4000000000001,2.6041163980960844,3.0,0.6703490096330643,-0.018975893741007895,323,1.045647490620613,3208000,0.060914583434350786,0.8958858943754576,973.51,401
76.59,174.4000000000001,2.0814549416303634,4.0,0.7044419747591019,-0.023464459648821503,323,1.0188822489976883,3216000,0.03822035506367683,0.7256863531705057,1059.86,402
81.16,187.10000000000002,2.590009782910347,8.0,0.7482758301496506,-0.015830287327844417,323,1.0360960900783538,3224000,0.057840163591317835,1.0864520951189751,1098.3,403
84.7,187.10000000000002,2.2466439390182495,9.0,0.6872467517852783,-0.022322884119930678,323,1.013104965686798,3232000,0.04127323092427105,0.7841208163766653,1150.14,404
92.73,191.20000000000027,2.6972911512851714,25.000000000000004,0.7441995197534561,-0.013743878429813776,323,1.012103009223938,3240000,0.059963622344657776,0.9816024480304496,1228.58,405
100.97,236.40000000000015,3.2566534733772277,33.6,0.8462853819131851,-0.0190067996410653,323,0.9982091557979583,3248000,0.10583816877566278,1.325135574420349,1282.98,406
109.73,253.2000000000001,3.1532795751094818,48.9,0.7476880317926407,-0.019751315320900176,323,1.0048492276668548,3256000,0.09398792620748281,1.2830681198220235,1328.24,407
112.27,264.20000000000005,2.763067104816437,48.9,0.7460244488716126,-0.018190382331376896,323,1.025885707139969,3264000,0.06481451089493931,0.9706195223929646,1332.09,408
111.57,266.9000000000001,2.4811985445022584,48.9,0.7235561794042588,-0.010356851019896567,323,1.0076953727006912,3272000,0.058154143313877284,0.9114415629292298,1334.31,409
108.76,266.20000000000005,2.86458904504776,49.0,0.6659765446186066,-0.027640478520188482,323,1.0054221230745315,3280000,0.0753787708748132,1.1562234716187254,1333.32,410
106.84,266.20000000000005,2.4160457003116607,48.0,0.6565221643447876,-0.019725400706520305,323,1.0307543736696243,3288000,0.051630669781006874,0.7904295657234761,1326.79,411
103.87,253.40000000000012,2.7096538704633715,43.8,0.5946294468641281,-0.022837735874927604,323,0.9948982208967209,3296000,0.06648733734153212,1.1353269854705434,1304.95,412
99.87,253.40000000000012,2.3533300203084946,33.9,0.5567787283658981,-0.007097344748035539,323,1.0189298915863036,3304000,0.04472712845541537,0.9880387289940744,1271.5,413
95.07,224.6000000000004,2.26675321996212,28.0,0.6857015597820282,-0.023512331035744863,323,1.0300098484754563,3312000,0.04087775898166001,0.866387894455176,1241.82,414
95.48,224.6000000000004,2.2973009675741194,28.0,0.6498405826091767,-0.0022682683868333695,323,1.0111843878030777,3320000,0.04919694810640067,0.8013900972333681,1235.66,415
94.91,223.70000000000041,2.573582727909088,28.0,0.6162395137548446,-0.018036731228785356,323,1.0207000935077668,3328000,0.05256076873745769,0.9940676650615733,1240.95,416
99.35,262.40000000000003,2.845236073732376,28.0,0.7150830638408661,-0.02205739819793962,323,1.012377588748932,3336000,0.07575618754141032,1.1078929748825024,1251.48,417
96.14,242.2000000000002,2.39870593726635,28.0,0.6099446225166321,-0.020971360893454402,323,1.0255882931500673,3344000,0.04663250362034887,0.9069613493785252,1247.02,418
95.74,242.2000000000002,1.7975647842884064,28.0,0.7051248866319656,-0.00728115038597025,323,1.0501193434000016,3352000,0.02547208677046001,0.5665911834686451,1242.56,419
94.87,242.2000000000002,2.2787504613399507,31.6,0.6373493731021881,-0.02521154648042284,323,1.0709641951322555,3360000,0.04427028807811439,0.7998412898310512,1236.12,420
91.28,220.2000000000001,2.9039574885368347,31.6,0.6973403388261795,-0.012712832636316307,323,1.0493922215700149,3368000,0.09200345410034061,1.2091373996551535,1246.19,421
89.19,155.1000000000006,2.701648291349411,31.6,0.7042730158567428,-0.02054887656122446,323,1.056069284081459,3376000,0.06812528437934816,0.90368282381732,1244.07,422
91.8,220.2000000000001,2.2447721844911577,31.6,0.6456664437055588,-0.012112683038576506,323,1.032710883617401,3384000,0.03896367209032178,0.7175757515559745,1251.97,423
87.93,138.10000000000008,2.6532377046346665,31.6,0.7213563311100006,-0.020589022219064647,323,1.0337229615449905,3392000,0.05746885074302554,0.9137668310414777,1260.09,424
87.68,138.10000000000008,2.848733634352684,31.6,0.5971386021375656,-0.02166669551312225,323,1.027675940990448,3400000,0.0888926344178617,1.093351047823523,1264.97,425
86.03,132.70000000000016,2.4682322263717653,30.700000000000003,0.6619759851694107,-0.02207093583223468,323,1.031446834206581,3408000,0.054376059733331206,0.8418775986282292,1251.38,426
90.18,150.90000000000026,2.771532163619995,30.700000000000003,0.6915312016010284,-0.024778231442105607,323,1.009671139717102,3416000,0.06656117773149163,0.9937379853078696,1258.88,427
93.08,180.6000000000003,2.913107770681381,31.9,0.6673361933231354,-0.02544432402937673,323,0.9929586213827133,3424000,0.07670356177724898,1.051382888548451,1273.18,428
99.54,213.60000000000002,2.6728576791286467,35.8,0.718689330816269,-0.01703747796243988,323,1.0047998875379562,3432000,0.0600742982653901,0.9236392359509865,1315.48,429
101.24,213.60000000000002,2.784065601825714,37.0,0.6192314040660858,-0.01469282274134457,323,0.9926762092113495,3440000,0.06290940030943602,0.9946786421156859,1318.71,430
108.84,231.30000000000004,2.875168516635895,43.8,0.7531869918107986,-0.027613440764835104,323,0.986454935669899,3448000,0.07388598273042589,1.0182731044738669,1356.14,431
114.19,241.90000000000015,3.2094238299131392,43.8,0.715139536857605,-0.017229431917076,323,0.9635038989782333,3456000,0.09661721557378769,1.1970711880797145,1367.67,432
114.85,241.90000000000015,3.043929166793823,41.699999999999996,0.7203383553028107,-0.017383508904376867,323,0.9890732312202454,3464000,0.0785716410074383,1.123892627294606,1363.19,433
119.01,265.5000000000001,3.70825927734375,41.699999999999996,0.7606286954879761,-0.029451156442810315,323,0.9747648173570633,3472000,0.1177179158013314,1.5480194689800788,1364.97,434
124.7,281.4000000000002,3.0893912249803543,43.8,0.6278911823034287,-0.020214922861778176,323,0.9804017108678817,3480000,0.11173331696540117,1.2527988212666599,1371.13,435
124.54,281.4000000000002,2.529099397659302,43.8,0.7107501697540283,-0.01844490891962778,323,0.979485005736351,3488000,0.057891666740179065,0.9131471729709786,1366.24,436
129.5,281.4000000000002,3.1964383244514467,47.6,0.6815526777505875,-0.02095733640831895,323,0.9706063944101334,3496000,0.08985396686010062,1.3041388807801115,1379.02,437
132.78,281.4000000000002,2.9394015526771544,47.6,0.582815226316452,-0.02154315049643628,323,0.9717038071155548,3504000,0.075030426280573,1.0880181726637441,1389.7,438
136.12,304.5000000000001,2.6281495690345764,47.6,0.6537004733085632,-0.021144257751293482,323,0.986032298207283,3512000,0.06176066127140075,0.9312093533304455,1395.03,439
137.44,299.40000000000003,2.995107540488243,48.5,0.6073090881109238,-0.025954017088515684,323,0.9930064862966538,3520000,0.08147425370290876,1.1541874938627246,1393.76,440
140.21,304.5000000000001,3.1690935564041136,43.8,0.6483665132522582,-0.012348292714596027,324,0.9888261538743973,3528000,0.09218298278283328,1.3512442439397887,1391.81,441
142.71,314.4,2.61145548582077,48.5,0.6276934182643891,-0.02594054857356241,324,1.0111844116449356,3536000,0.05949367293622345,0.9067245185180249,1400.09,442
144.01,314.4,2.3941413271427154,48.5,0.6468131345510483,-0.019128387547752937,324,1.011006515622139,3544000,0.04733992548193783,0.8037405988176459,1413.27,443
145.77,314.4,3.0252398478984834,52.6,0.6453170710802079,-0.02459997882746393,324,0.9923198407888413,3552000,0.07938025392591953,1.2584306232942453,1431.36,444
146.65,314.4,3.1118965661525726,46.7,0.6568659895658493,-0.02630765696434537,324,0.9931398075819016,3560000,0.088327990565449,1.1312473143081214,1430.35,445
144.83,314.4,2.525798176527023,45.800000000000004,0.6547597593069077,-0.012497327857490746,324,1.0137764203548432,3568000,0.05704276383854449,0.9692681608724201,1422.45,446
143.13,314.4,2.292892251610756,45.800000000000004,0.6098592698574066,-0.022529310240061023,324,1.0149627709388733,3576000,0.04421816773014143,1.020803603469394,1416.82,447
141.1,314.4,2.8056217396259306,52.7,0.749985139966011,-0.015248025502078235,324,0.9925194948911666,3584000,0.07253973288927228,1.04284330183779,1419.62,448
140.48,314.70000000000005,2.1788526368141174,52.7,0.6653260344266891,-0.011687358056660742,324,0.9848547428846359,3592000,0.04618290341459215,0.7837723102526699,1423.87,449
140.45,314.70000000000005,3.145972656607628,52.7,0.6249220764636993,-0.026935057030059398,324,0.9947624552249908,3600000,0.10535843428224326,1.2332759254362156,1420.49,450
133.01,260.50000000000006,2.914974431395531,52.7,0.6243919444084167,-0.02420140679603719,324,1.0170730990171433,3608000,0.07740059094969183,1.067906107711696,1422.38,451
130.25,260.50000000000006,2.241287393569946,47.0,0.7072654670476913,-0.02523034356199787,324,0.9831160807609558,3616000,0.04434812487568706,0.7698049295576115,1407.93,452
127.0,255.50000000000006,2.257539476156235,47.0,0.6764031094312668,-0.03005689581448678,324,1.037417784333229,3624000,0.042774435747414824,0.773825518284209,1404.14,453
123.1,254.10000000000002,2.514435169696808,46.900000000000006,0.6681494647264481,-0.01791757539001992,324,1.0245690381526946,3632000,0.052647689059376716,0.8135389219587694,1409.07,454
122.42,254.10000000000002,2.1574392849206925,46.900000000000006,0.6351388615369796,-0.0179325045843143,324,0.9848200917243958,3640000,0.04206852142233401,0.7174311306074082,1401.99,455
116.63,224.20000000000002,2.7482550424337386,45.50000000000001,0.6391038882732392,-0.018938114701886662,324,0.9921090859174728,3648000,0.0676081875525415,0.9676993867631457,1384.33,456
115.72,210.70000000000013,3.4793269407749174,46.900000000000006,0.6874136537313461,-0.018364830351492854,324,0.9890615606307983,3656000,0.10616383819375187,1.4671961069426676,1381.62,457
119.21,228.80000000000024,3.122705339193344,47.0,0.6804198497533798,-0.018957550233899383,324,0.9898581033945084,3664000,0.09710217494983225,1.314265519729544,1397.45,458
115.1,209.2,2.9897846019268037,47.0,0.6477769070863724,-0.01792692954360973,324,0.9748964917659759,3672000,0.08020624987315386,1.2765826517751755,1384.26,459
120.89,254.10000000000002,3.3824424850940704,47.0,0.6569541209936142,-0.022257642464828677,324,0.9876530140638351,3680000,0.09694082918576896,1.3264213080039884,1385.45,460
124.9,255.50000000000006,2.9531137418746947,48.8,0.7323771703243256,-0.02480921921407571,324,0.9796955788135528,3688000,0.07499396895524114,1.1729747037921097,1399.91,461
123.32,254.60000000000005,2.8269228708744047,46.900000000000006,0.6453300029039383,-0.016160205230553403,324,0.9757359611988068,3696000,0.07152750943321734,1.0475615962841527,1389.49,462
126.92,260.3,2.6898525089025496,50.0,0.6758213979005814,-0.009888936409406596,324,0.9789982491731644,3704000,0.07218890203163028,1.0615643385689641,1413.31,463
130.12,265.80000000000024,2.8126370841264725,50.0,0.7123621922731399,-0.015100757041946054,324,0.9908589047193527,3712000,0.06861463808454574,1.026620313608717,1425.03,464
132.84,292.0000000000001,3.756829389333725,49.9,0.7541503936052323,-0.017355675087310375,324,0.9826081955432892,3720000,0.11705311780795455,1.597246158011653,1421.47,465
138.46,301.1,2.9128433525562287,48.8,0.7641796189546585,-0.016608942736347672,324,0.9944183617830277,3728000,0.08190961800049991,1.1190696805485216,1439.29,466
137.97,292.0000000000001,3.6024899291992187,48.8,0.7633860588073731,-0.005625819286360638,324,1.0178976619243623,3736000,0.1464001013478264,1.4869061195901483,1433.36,467
139.85,292.0000000000001,3.202190570235252,48.8,0.735617253780365,-0.01578040400799182,324,1.0095020186901094,3744000,0.09299739865586161,1.2053996403871716,1443.45,468
143.99,304.10000000000025,2.9508395850658418,49.9,0.6628841638565064,-0.03225022688275203,324,0.9809221303462983,3752000,0.0737248657271266,1.1092066128710125,1454.41,469
144.44,304.10000000000025,2.1261591374874116,49.9,0.6357638084888458,-0.004219673587358557,324,0.94892134308815,3760000,0.03818318557925522,0.6671287334220988,1457.6,470
149.25,304.10000000000025,3.542391676902771,65.7,0.6977016001939773,-0.03208201921508589,324,0.9850828069448471,3768000,0.11259450797457247,1.560008410196162,1483.45,471
156.7,311.3000000000002,3.2388979518413543,70.7,0.6795119214057922,-0.01577322353346972,324,0.993134177327156,3776000,0.08625473588705063,1.241367856153433,1495.09,472
157.38,311.3000000000002,2.2917491298913957,67.8,0.6339431953430176,-0.01871062735604937,324,1.0108736854791642,3784000,0.04284520328510553,0.7464683771400512,1484.29,473
162.71,311.3000000000002,3.0359347748756407,70.7,0.7697706800699234,-0.011498279417282901,324,0.9910282176733017,3792000,0.08519891795236617,1.2858431081889714,1489.91,474
161.46,311.3000000000002,2.330834671854973,67.8,0.6655530679225922,-0.01747306898003444,324,0.9476838546991349,3800000,0.046998852016404274,0.7645311731120843,1494.78,475
159.62,301.80000000000007,2.801022298336029,67.8,0.6933282619714737,-0.021705724739003927,324,0.9678536981344223,3808000,0.068517649397254,0.9094827783670975,1502.66,476
156.12,301.80000000000007,2.755997108221054,67.8,0.6650429695844651,-0.009525341012631543,324,0.9782880270481109,3816000,0.06266834549605846,0.9109164493683608,1492.98,477
158.22,301.80000000000007,3.219880096912384,71.9,0.6880493718385696,-0.024475545726018025,324,0.9863556653261185,3824000,0.10680214436724782,1.3258499491722981,1503.51,478
153.49,279.70000000000005,3.0436043560504915,66.9,0.6587754774093628,-0.029730581031180918,324,0.9751644396781921,3832000,0.0853163866745308,1.134499391341019,1499.15,479
153.43,279.70000000000005,3.0485930371284486,70.60000000000001,0.6503508794307709,-0.028581166390795262,324,0.9664036744832992,3840000,0.07529472571797668,1.1166291610940269,1495.41,480
153.07,282.40000000000003,2.4711568224430085,66.9,0.6944302618503571,-0.016706679049384547,324,0.9711397713422776,3848000,0.05271375190000981,0.7357120975740306,1478.89,481
