frames,P09:episode_rewards,fps,policy_entropy,PMM:episode_rewards,epoch_idx,P01:episode_rewards,grad_norm,value_loss,episode_length,advantage_norm,explained_variance,policy_loss
5600000,4.0,498,1.3859541034698486,1.54,700,0.0,0.013560939632707169,0.00023620295651255674,187.37,0.10138164713047444,-1.1920644629001618,0.0002678596559417201
5608000,4.0,498,1.3861013972759246,1.7,701,0.0,0.01896094681572459,0.00020685491506128528,196.19,0.12183717362582684,0.2621652925014496,-0.00023524776125213975
5616000,4.0,498,1.3861233270168305,1.55,702,0.0,0.01804971806450182,0.0001825453428432411,190.4,0.1049493825994432,-0.14989319562911987,5.504210646904539e-05
5624000,3.1000000000000085,498,1.3860361635684968,1.25,703,0.0,0.01571082670112358,9.354636008197303e-05,176.79,0.09192316650412977,0.020227800011634826,-9.6096724664676e-05
5632000,4.0,498,1.386141951084137,1.52,704,0.0,0.01802399988743157,0.00021315488819141138,188.0,0.11548995085991919,-0.036860253810882565,5.495009885635227e-05
5640000,3.0,498,1.386002277135849,1.38,705,0.0,0.018624151304537203,0.00013937447535226964,183.66,0.10778598107397556,-1.3694326239824295,0.00022214791741134832
5648000,3.0,498,1.3859399044513703,1.29,706,0.0,0.0166541074100121,0.00026357322424019,178.18,0.11361502259038389,-1.5200800448656082,-0.0002169707536813803
5656000,3.0,498,1.3860382282733916,1.15,707,0.0,0.015746455032777634,0.0001743860277258591,172.88,0.1008532081451267,0.21201716780662536,3.974721472332021e-05
5664000,3.0,498,1.3844221699237824,1.16,708,0.0,0.01860619282511261,0.0002577244730082384,173.23,0.12005000498145818,-0.317818831205368,-0.00027777159139077414
5672000,3.0,498,1.3857780408859253,1.24,709,0.0,0.015431675244363126,9.70035080820253e-05,175.24,0.0883416411653161,-0.42682010054588315,0.00011440841740295582
5680000,3.0,498,1.3860879039764404,1.05,710,0.0,0.013752767002143158,0.00010851191776623637,169.5,0.08460354845039547,-5.773253471255303,4.9264302797382696e-05
5688000,3.0,498,1.3861463558673859,1.19,711,0.0,0.01993007763162643,0.0003097164228819338,172.76,0.13648349164053797,-1.2483774518966675,1.2932175868627383e-05
5696000,3.0,498,1.3860202741622925,1.47,712,0.0,0.01615207288261343,0.00021918439125386156,184.04,0.11764544798061252,-1.728195128440857,5.693632872862508e-05
5704000,3.0,498,1.3859839165210723,1.4,713,0.0,0.018529564496996515,0.0002605892255820663,183.7,0.12151707945391536,-0.12207226395606995,8.630542615719605e-05
5712000,3.0,498,1.3858784019947052,1.25,714,0.0,0.02449675523486619,0.00030741335590732887,176.5,0.15175222617574036,-2.9044831252098082,-9.515152709354879e-05
5720000,3.0,498,1.3860640680789948,1.14,715,0.0,0.014177064170301401,0.00010860177497647783,173.23,0.08290339945815503,-0.03170843601226807,7.423360362736275e-05
5728000,3.0,498,1.3859354531764985,1.23,716,0.0,0.016867895919319708,9.791846480709409e-05,177.36,0.09699384778738022,-0.44801290690898893,-0.00014578968693967909
5736000,3.0,498,1.3861493587493896,1.12,717,0.0,0.014998893502722923,6.737564323998413e-05,172.92,0.0786200300231576,-0.006211655735969543,8.703275681909873e-05
5744000,3.0,498,1.3851330745220185,1.41,718,0.0,0.02049131739080731,0.00036058337220765677,182.76,0.13568578300997614,-29.306460145115853,-2.344444370464771e-05
5752000,4.0,498,1.3860064220428467,1.57,719,0.0,0.02029579629947372,0.00027054583032736445,190.57,0.14112475759349763,-3.663025763630867,3.163298730214592e-05
5760000,3.0,498,1.3860556316375732,1.27,720,0.0,0.014817181481209158,6.015078256837114e-05,179.98,0.07985329949297011,0.3034155803918839,-1.6993219251162373e-05
5768000,3.0,498,1.3860665094852447,1.21,721,0.0,0.020319368751776663,0.0001574438605632622,177.31,0.10691493733786046,0.28671941339969637,-2.876058941183146e-05
5776000,3.0,498,1.3860215723514557,1.27,722,0.0,0.022159878160402456,0.00035839328666043,177.03,0.13712762898765504,0.3610211592912674,-2.0808987301279558e-05
5784000,3.0,498,1.386042195558548,1.45,723,0.0,0.01891981809001727,0.0003142501802003039,183.63,0.13448888675309717,-7.366223249435425,-8.30160947953118e-05
5792000,3.0,498,1.3860465323925018,1.47,724,0.0,0.018589984423337744,0.00033693941852220633,184.74,0.13426959674805403,0.07968379974365235,0.0001551835285499692
5800000,3.0,498,1.3860154914855958,1.36,725,0.0,0.015992009388626986,0.00013241528828814353,181.31,0.09506598449312151,-0.7204525381326675,-1.721576727277352e-05
5808000,3.1000000000000085,498,1.3855422806739808,1.22,726,0.0,0.019306237370197973,0.00021328697435819778,176.63,0.11161743619479239,-0.3866523975133896,-0.00024014794238610192
5816000,3.1000000000000085,498,1.385299471616745,1.28,727,0.0,0.018264966975009688,0.00026794193409841684,178.19,0.12108489838428796,-1.9155084401369096,9.040759929121122e-05
5824000,4.0,498,1.3851311886310578,1.6,728,0.0,0.027947990043797177,0.0006254399329804983,188.28,0.17529709567315876,-1.0210873067378998,0.00015640780540707055
5832000,4.0,498,1.3859859752655028,1.39,729,0.0,0.012689625902759271,0.00019162872123217766,180.41,0.09302032306790352,-0.9055561184883117,1.9728371826204237e-05
5840000,3.0,498,1.385993183851242,1.24,730,0.0,0.013000630239107398,8.366088403363392e-05,177.95,0.0817751458287239,-1.1507719630002975,-0.00013817095564718328
5848000,3.0,498,1.3860681867599487,1.21,731,0.0,0.014210246433614395,0.00016713420609846708,176.26,0.08873660100623965,-0.755965034365654,0.00011154042012094578
5856000,3.0,498,1.3858737349510193,1.31,732,0.0,0.020616183213756804,0.00015622663654653478,179.04,0.10999263739213347,0.4717475831508636,1.0134791955351829e-06
5864000,4.0,498,1.3859424543380738,1.44,733,0.0,0.016685456057900835,0.0002826673055136553,185.07,0.1090947710815817,-0.6034647184610367,1.3075964652671246e-05
5872000,3.0,498,1.3857543134689332,1.43,734,0.0,0.015069636558694142,0.0002353605223345312,184.33,0.10839433047920466,-0.5257386082410812,2.684975479496643e-05
5880000,3.0,498,1.3860359942913056,1.43,735,0.0,0.022904619733521245,0.00036057616888172104,183.5,0.13863990052603184,-2.312484841942787,-9.058250587258954e-05
5888000,3.1000000000000085,498,1.3860982036590577,1.39,736,0.0,0.017911875750850646,0.00012395729938816658,182.38,0.10548895180225372,-1.3656782686710358,0.0001282863969572645
5896000,3.0,498,1.3858617281913757,1.3,737,0.0,0.020261670816170838,0.00040366816554410434,178.56,0.14093624888919293,-1.6831703692674638,-2.38949253980536e-05
5904000,3.0,498,1.38610622048378,1.33,738,0.0,0.013937047041108274,0.00015827175747403998,178.64,0.09310884485021234,-1.618070548772812,5.6123069189197846e-05
5912000,3.0,498,1.386146503686905,1.28,739,0.0,0.013344291178509273,0.00011564797421357298,176.93,0.07599422583822162,-0.156346333026886,-9.07613271556329e-05
5920000,3.0,498,1.3861746191978455,1.23,740,0.0,0.018142008932398968,0.000168602443529835,176.24,0.1016448370553553,0.6242647010087967,1.7754131804395e-05
5928000,3.0,498,1.3861952602863312,1.29,741,0.0,0.017934589649790448,0.00023064963734100273,179.22,0.11387476723641157,-2.406134510040283,-0.00010773245383461472
5936000,3.0,498,1.3860389602184295,1.31,742,0.0,0.01367076195158629,7.481285393282633e-05,179.94,0.07954778558574617,0.005015605688095092,0.0001527859012639965
5944000,3.0,498,1.386107804775238,1.14,743,0.0,0.01612057969451393,9.319363590975626e-05,173.66,0.08674885276705027,-0.12298319280147553,-9.115740038396326e-05
5952000,3.0,498,1.3859033930301665,0.98,744,0.0,0.015567857691116007,0.00018008598524033915,166.84,0.09962788036093116,-1.9754193091392518,1.3502531783160521e-06
5960000,3.1000000000000085,498,1.3859920012950897,1.35,745,0.0,0.021351727356574472,0.00023271386997407716,180.26,0.12745470941066742,-0.2569134813547134,6.47573676542379e-05
5968000,4.0,498,1.3861233913898467,1.45,746,0.0,0.017335303136922275,9.955794732377399e-05,185.2,0.09792493281885982,-0.5345930081605911,-2.4622559794806876e-05
5976000,3.0,498,1.3861462581157684,1.32,747,0.0,0.011924850526291273,7.572560254970995e-05,180.67,0.07447877062484622,-0.2308584302663803,9.528084192425012e-06
5984000,3.0,498,1.3861474561691285,1.29,748,0.0,0.015545219150567547,0.0001252596109532078,177.49,0.0895060900785029,0.3342206335067749,-3.5925356946791e-05
5992000,4.0,498,1.3861283493041991,1.52,749,0.0,0.020279900090652673,0.00027994493949677233,185.19,0.13142929032444953,0.3412865644693375,-1.763065642080619e-05
6000000,4.0,498,1.3860500359535217,1.51,750,0.0,0.020696385093819894,0.00032513085438722555,185.13,0.13170055327005684,-0.6076269692182541,-2.0617050788587223e-05
6008000,4.0,498,1.385761741399765,1.39,751,0.0,0.019928734174670795,0.00035794774098917514,181.11,0.142222816105932,-1.0650138407945633,-9.121437120484189e-05
6016000,4.0,498,1.3852884101867675,1.39,752,0.0,0.019751601376223407,0.0003117595297334219,181.92,0.13611899119801818,-1.4341729652881623,-7.67767827892385e-05
6024000,4.0,498,1.3859786736965178,1.43,753,0.0,0.01880906337105215,0.0002916302267396986,183.36,0.11831231232732535,-0.00998810052871704,0.00043696187931345775
6032000,4.0,498,1.38592631816864,1.62,754,0.0,0.022470576233340745,0.00043267327913895317,191.79,0.1660581121314317,-51.48355718076229,-0.0003627203385985922
6040000,4.0,498,1.3861633777618407,1.64,755,0.0,0.01145507530394003,7.628716207108254e-05,194.06,0.07842967820353806,-3.627877112030983,6.295597017015097e-05
6048000,4.0,498,1.3860416293144227,1.47,756,0.0,0.02220819463384934,0.00038524183050128616,186.54,0.1456144449673593,-1.0993512511253356,-6.243854244530666e-05
6056000,4.0,498,1.3858267211914062,1.41,757,0.0,0.015194425570121663,0.00023324168251548372,182.87,0.10565767928492278,-0.3602285134792328,-6.142051177448593e-05
6064000,4.0,498,1.385747984647751,1.29,758,0.0,0.016775252005754623,0.0002713895755840667,178.24,0.11930567990988493,-1.033966031074524,8.713523526239442e-05
6072000,3.1000000000000085,498,1.3858544290065766,1.14,759,0.0,0.014443601207345719,0.00021546475747982185,173.56,0.09988370256498456,-1.8546172440052033,-2.1420221746666356e-05
6080000,4.0,498,1.3851761186122895,1.25,760,0.0,0.023492706200185703,0.0004646812742760176,176.07,0.1652413595467806,-1.0585061407089233,-7.461052269718494e-05
6088000,4.0,498,1.3853088355064391,1.29,761,0.0,0.016688005147226112,0.00013082632241776082,177.33,0.09872018616646529,-0.2537955743074417,-0.00015832340637643937
6096000,3.0,498,1.3857147479057312,1.2,762,0.0,0.015357362032846489,0.00011119955311357899,175.82,0.09360488873440773,-0.24299338042736054,0.00021044377276666638
6104000,4.0,498,1.3859190011024476,1.47,763,0.0,0.019162817078980723,0.0002823494096662671,184.19,0.12635454507544636,-219.44005560934545,5.498628437635489e-05
6112000,4.0,498,1.3860924303531648,1.46,764,0.0,0.012399963162859956,7.56418183976848e-05,183.16,0.08219099009409547,-6.738913822770119,6.678745266981423e-06
6120000,3.1000000000000085,498,1.3861121714115143,1.26,765,0.0,0.01585191587978456,0.00011011531407092434,177.17,0.09480900238268078,-0.5260597366094589,-9.985849965232774e-06
6128000,3.0,498,1.3859875774383545,1.25,766,0.0,0.013887811677943698,0.00018959335676470344,176.75,0.09579491533339024,-1.3257249158620834,-7.533508411142974e-05
6136000,3.0,498,1.3859648036956786,1.21,767,0.0,0.01739973417717914,9.328845969093891e-05,174.67,0.09365821157582105,0.5562441051006317,0.00015332537208450958
6144000,4.0,498,1.3860697615146638,1.51,768,0.0,0.023520136865524666,0.0003896843123220606,185.81,0.14835956482216717,-4.4774897813797,6.341040643746965e-05
6152000,4.0,498,1.3860817229747773,1.73,769,0.0,0.01762993149672186,0.0002639093300319928,194.82,0.12353535447269678,-0.5813112503290176,0.00016733262023080898
6160000,3.0,498,1.3855922770500184,1.3,770,0.0,0.014917580752068314,0.00017274512086913772,178.04,0.09653508943505586,-1.9332959794998168,-9.215639303874923e-05
6168000,3.0,498,1.3860976004600525,1.0,771,0.0,0.01940001269531606,0.0002127749621035946,166.72,0.1116675303131342,0.09656778514385224,-0.0003690431187169452
6176000,3.0,498,1.3861120820045472,1.15,772,0.0,0.014269904463198767,0.00011270253794037899,174.05,0.09226121805608273,-0.9358179634809494,0.0003649342448625248
6184000,3.1000000000000085,498,1.3856141221523286,1.3,773,0.0,0.01627448624787777,0.0001829028253962406,178.84,0.10683860003948212,0.274845125079155,1.467668877921824e-05
6192000,3.0,498,1.386099190711975,1.28,774,0.0,0.01642961198776339,0.00024271597318175963,177.95,0.10619098903611303,-0.9442938899993897,-4.1407978642382657e-07
6200000,3.0,498,1.3859851837158204,1.14,775,0.0,0.015299989669985616,0.00010456078875080266,173.62,0.08701192402280868,-0.7332172214984893,-6.739751905115554e-05
6208000,3.0,498,1.386127004623413,1.28,776,0.0,0.018958960322335194,0.00014259276524285268,179.08,0.10584416344761849,0.18637869238853455,4.19109314771049e-05
6216000,3.1000000000000085,498,1.3861352121829986,1.4,777,0.0,0.015706681909551334,0.0001621022448239273,183.01,0.10630032817833125,-0.060852069854736325,7.457664478351944e-06
6224000,3.1000000000000085,498,1.3861393272876739,1.47,778,0.0,0.015733132637801028,7.596415529746992e-05,187.2,0.08557828105986118,0.516968075633049,-4.72243327749311e-05
6232000,3.1000000000000085,498,1.386042399406433,1.46,779,0.0,0.015649612670816476,7.005688868844118e-05,187.06,0.08029466941952705,-2.042860701084137,6.708081782562658e-05
6240000,4.0,498,1.386075999736786,1.35,780,0.0,0.019570035762282938,0.000244522774056577,181.17,0.11747456590645015,-1.5481735628843307,-6.026429109624587e-05
6248000,3.0,498,1.3860483837127686,1.34,781,0.0,0.01330652996903927,0.0001374325069122051,180.7,0.08547559838742018,0.008003393411636353,3.6911505412717814e-05
6256000,3.0,498,1.386072862148285,1.46,782,0.0,0.012616939859819215,7.218976995432058e-05,184.83,0.07808313446119428,-0.20960211098194123,-4.714325332315639e-05
6264000,3.0,498,1.3861764466762543,1.19,783,0.0,0.02042505973041271,0.00033122881812744256,172.82,0.1082168173789978,-0.5601578676700592,1.9107413199890287e-05
6272000,3.0,498,1.3859086990356446,1.31,784,0.0,0.015047961843645844,0.00024357369480071611,177.99,0.12327091039158404,-0.8829829448461533,0.00013395574051173754
6280000,4.0,498,1.3855018365383147,1.72,785,0.0,0.014621532641058201,0.0001722426955507217,194.26,0.09900927029550076,-0.5849573528766632,-2.324112178030191e-05
6288000,4.0,498,1.3857046103477477,1.75,786,0.0,0.02753656551478771,0.0006392040399578037,195.71,0.18753902828320862,-0.8340021163225174,-4.910850140731782e-05
6296000,4.0,498,1.3860716390609742,1.49,787,0.0,0.013591689102654838,0.00017396104361523613,185.75,0.10543927595019341,-2.056065772771835,-5.2033528809261043e-05
6304000,4.0,498,1.3858048701286316,1.62,788,0.0,0.017425120836799843,0.00032900879017802256,192.54,0.12122535564005375,-1.0474948579072951,-7.395043721771798e-05
6312000,3.1000000000000085,498,1.3860120010375976,1.38,789,0.0,0.014651688822975364,0.0001694076474001349,185.21,0.09336390051990748,-0.3780964225530624,6.34397828252986e-05
6320000,3.1000000000000085,498,1.3859606719017028,1.15,790,0.0,0.01932313762383558,0.00042167307641193474,173.03,0.13876326630823313,-0.5638433974981308,2.195902834500885e-06
6328000,4.0,498,1.3859844827651977,1.41,791,0.0,0.017249957006552553,0.00015823686054091012,182.88,0.10991228416562081,-0.3854668593406677,0.00015626377833541483
6336000,4.0,498,1.3851352035999298,1.79,792,0.0,0.021240304092637864,0.0004008901075042104,196.53,0.14270740270614624,-0.296506387591362,1.613487975191674e-05
6344000,4.0,498,1.3853352820873261,1.9,793,0.0,0.01823915864099172,0.0003098423404640016,199.91,0.12308177215047181,-0.2146805542707443,-0.0001565520503118023
6352000,5.0,498,1.3859111773967743,2.12,794,0.0,0.027722722763994394,0.0006381657643896687,207.0,0.19342489510774613,-4.08581342279911,7.838648145479964e-05
6360000,5.0,498,1.3860803186893462,1.7,795,0.0,0.012296519859599987,0.0001382893868571955,193.28,0.0945078793540597,-1.4718233639001845,-5.223032934736693e-05
6368000,3.0,498,1.3858615696430205,1.34,796,0.0,0.020539066983193504,0.00031491217954112473,181.37,0.1371448254119605,-3.1741953241825103,-1.5241587061609607e-05
6376000,4.0,498,1.3859068167209625,1.37,797,0.0,0.019404283856786504,0.00025738089156675416,182.73,0.1285567372851074,-0.37449240803718564,-2.2730135242454708e-05
6384000,3.1000000000000085,498,1.386054095029831,1.29,798,0.0,0.01462072179159004,7.202684211392807e-05,179.52,0.08128502812236547,-0.6595837813615799,1.3070524400973227e-05
6392000,3.0,498,1.3860712909698487,1.3,799,0.0,0.015491269170045712,9.590348270307913e-05,178.88,0.09066774094477296,0.16651158452033996,1.0018659304478206e-05
6400000,4.0,498,1.3857598912715912,1.49,800,0.0,0.016883018919494088,0.00019341759110147905,185.95,0.11469101599417626,0.48158157408237456,-2.769397098745685e-05
6408000,4.0,498,1.386018203496933,1.61,801,0.0,0.023928540229060942,0.00048021079641216604,189.87,0.15353809610940516,-0.40063135743141176,9.486406099313172e-05
6416000,3.0,498,1.3859399449825287,1.41,802,0.0,0.019962118774862772,0.000391349962443428,182.53,0.1488062432780862,-0.029533172845840453,5.191605454456294e-05
6424000,3.0,498,1.3858137464523315,1.54,803,0.0,0.013215213927412778,0.00013219966165252118,186.65,0.09251364093273878,0.4130144435167313,-1.5744610100227873e-05
6432000,3.0,498,1.3857517504692078,1.5,804,0.0,0.02123462597253162,0.0002095700999620931,183.9,0.1277172994799912,-0.10022969782352448,-5.2666958390545914e-05
6440000,3.0,498,1.3861443293094635,1.32,805,0.0,0.016394687248200073,0.00023000649055688883,179.15,0.11560755038633942,-1.0476713103055955,0.00012978199813005632
6448000,3.0,498,1.3859202933311463,1.2,806,0.0,0.015217585796697882,0.0001492081108438015,176.1,0.09373145109042526,-0.296422073841095,-0.00021279344386130106
6456000,3.0,498,1.3858484506607056,1.14,807,0.0,0.013991798497513775,0.00011767799220251618,174.06,0.08899769958108664,-0.4443272966146469,0.00011945898091653362
6464000,3.1000000000000085,498,1.385649218559265,1.38,808,0.0,0.01998336568061139,0.00031541461145025097,181.33,0.13176802050322295,-0.29802356600761415,-9.774346882295504e-05
6472000,4.0,498,1.385993994474411,1.49,809,0.0,0.01422907878994035,9.480604664815928e-05,185.47,0.08638065793551504,0.2807929366827011,0.00012014434854791034
6480000,4.0,498,1.38552619099617,1.6,810,0.0,0.0205010688828585,0.0005466084694569417,188.64,0.16493984766304493,-1.5261445844173431,-6.297338342847069e-05
6488000,4.0,498,1.3857913982868195,1.6,811,0.0,0.014559363268284881,0.00016853434272547929,189.8,0.09976992572657764,-0.3362518072128296,2.9076411738060415e-05
6496000,3.0,498,1.3861345171928405,1.47,812,0.0,0.015574079433150088,0.00011137787779830433,187.37,0.0963558404892683,-0.6250158214569091,-0.0001487310514494311
6504000,3.1000000000000085,498,1.3859706592559815,1.57,813,0.0,0.01918015019662411,0.0003066431195202313,189.95,0.1350331483222544,-0.591180692911148,0.00029275300495100963
6512000,3.0,498,1.3860924232006073,1.35,814,0.0,0.015001017938565868,9.743210658825774e-05,179.14,0.08615325903519988,-0.567207441329956,-3.936708795663435e-05
6520000,3.0,498,1.386116635799408,0.96,815,0.0,0.016781531909278412,0.00019656129436043557,164.61,0.10509437050670385,-1.3334425806999206,-3.2230512624664696e-05
6528000,3.0,498,1.3861821186542511,1.13,816,0.0,0.016803163104114505,0.00021841857878143856,172.61,0.11465704480186105,-1.050572354197502,-3.134867874905467e-05
6536000,3.0,498,1.3858211624622345,1.35,817,0.0,0.01588754763221894,0.00022170191628674728,179.97,0.11032475578598679,-0.5225909066200256,4.157991363172187e-05
6544000,4.0,498,1.386089277267456,1.47,818,0.0,0.01763951775101927,0.0002910330200302269,182.87,0.12429201626218855,-1.029442549943924,5.281082987039554e-05
6552000,4.0,498,1.3860199439525605,1.51,819,0.0,0.016547243174252397,0.00023674360320569577,185.55,0.1194531952124089,0.0331208872795105,-0.0001359126573879621
6560000,4.0,498,1.3857092845439911,1.71,820,0.0,0.018416933280887136,0.0004011033522510843,189.23,0.136480497950688,-0.7655048799514771,0.0001638077757525025
6568000,3.1000000000000085,498,1.3859577560424805,1.41,821,0.0,0.012624666903688271,7.07720840674142e-05,180.49,0.08399169477634132,-1.855973727107048,-7.746899456833489e-05
6576000,3.1000000000000085,498,1.3858872365951538,1.45,822,0.0,0.026656342071245454,0.0004023661723681471,184.77,0.17252816954627634,0.5357403355836868,-0.00014142565858492163
6584000,4.0,498,1.3858209764957428,1.64,823,0.0,0.01951227582940261,0.0004158253022490044,194.66,0.14665386056527496,-1.2838129794597626,0.00017839385260685957
6592000,4.0,498,1.3860813438892365,1.52,824,0.0,0.008831679671358011,4.289123823099317e-05,189.15,0.059255369901657105,0.09694040596485137,-7.102595109245158e-06
6600000,3.0,498,1.3860308492183686,1.3,825,0.0,0.015198437959136113,0.00017244429561174,179.65,0.09726777317933738,-0.4598256891965866,-8.095152941677952e-05
6608000,3.0,498,1.385949994325638,1.26,826,0.0,0.017684435978856442,0.00010624500081348742,178.12,0.09777530734427273,-0.920616066455841,-5.41419954970479e-06
6616000,3.0,498,1.3861111855506898,1.25,827,0.0,0.018979213773325444,0.000408004627033165,176.88,0.12851966786198318,-0.5203445506095886,4.025221278425306e-05
6624000,3.0,498,1.3859040677547454,1.25,828,0.0,0.012930313047654962,0.00019713734813819883,177.67,0.0960102784819901,-4.488702692985535,0.00017349108742564567
6632000,3.0,498,1.385385514497757,1.26,829,0.0,0.014307369601007576,0.0001306810022128957,177.25,0.10229115836322307,-0.7320258748531342,-3.1929707984090785e-05
6640000,3.0,498,1.385521216392517,1.5,830,0.0,0.017866918879621524,0.0003198117316702564,187.68,0.12674848694354296,-1.116805232167244,-5.7694352683483885e-05
6648000,3.1000000000000085,498,1.3857894098758698,1.53,831,0.0,0.018030091698792824,0.0003058451387801142,188.78,0.12559249775484205,0.05680160522460938,8.428869106865022e-05
6656000,3.0,498,1.3861047971248626,1.38,832,0.0,0.015141768449780024,9.766867268069745e-05,182.76,0.09066350562497974,-0.46555319547653196,-3.761741262792384e-05
6664000,4.0,498,1.3859584760665893,1.45,833,0.0,0.01973919074552358,0.00027999987946373037,186.75,0.13271400766447186,-0.8530843812227249,9.174549029921763e-05
6672000,4.0,498,1.3854049146175385,1.61,834,0.0,0.025869049495040864,0.0005204261508345099,192.06,0.16382322702556848,-2.1339510679244995,-0.0002007321864948608
6680000,3.0,498,1.3856071043014526,1.39,835,0.0,0.01115300842403999,7.52458950375967e-05,182.36,0.0833333432674408,0.12085841476917267,4.828146827549062e-05
6688000,3.0,498,1.3859926843643189,1.39,836,0.0,0.013794335763554967,8.459136271142142e-05,183.54,0.08880368120037019,-0.3939455270767212,-9.111219274927862e-05
6696000,3.0,498,1.3855750381946563,1.24,837,0.0,0.017869974665399482,0.00014654405929945825,178.78,0.10329461357556284,-0.25196894943714143,-0.00010601985835819506
6704000,3.1000000000000085,498,1.3852584993839263,1.23,838,0.0,0.020206665947706908,0.00039457288390394753,176.61,0.15189855493605137,-1.3659387159347534,3.853199470540858e-05
6712000,3.0,498,1.385872302055359,1.19,839,0.0,0.011294095380752926,6.9061752927837e-05,175.13,0.07811278952285647,-0.32518297612667085,0.00015000079649325925
6720000,2.1000000000000085,498,1.3861336088180543,0.96,840,0.0,0.013522017884155342,6.530527224811066e-05,167.32,0.0742829314339906,-0.6490629398822785,-0.00011459608031145762
6728000,3.0,498,1.3860305321216584,1.06,841,0.0,0.02109461768715681,0.0002918352991559914,171.25,0.13987517504021527,-1.6936143094301224,-8.953884396760259e-05
6736000,3.0,498,1.386140329837799,1.26,842,0.0,0.015496232046354053,0.00018666099010715697,179.69,0.1058555995952338,-0.019406472444534303,0.0001032314669043899
6744000,3.0,498,1.3859347987174988,1.31,843,0.0,0.01880825751583578,0.00020217794869722638,181.32,0.11619974037632347,-0.05155883848667145,2.209758007666096e-05
6752000,3.0,498,1.3861170291900635,1.29,844,0.0,0.01153347012476334,9.092892542412301e-05,178.4,0.07856929338537157,-0.6375743579864502,4.4186198829265776e-05
6760000,3.0,498,1.3860469937324524,1.45,845,0.0,0.01430282432406687,8.373900283345392e-05,185.35,0.08995880752801895,0.45601829528808596,-2.5616915190767032e-05
6768000,3.0,498,1.385905683040619,1.45,846,0.0,0.021924327440790016,0.00041384711870477985,184.19,0.1426114612352103,0.22546985149383544,-4.33987021096982e-06
6776000,3.0,499,1.3858904647827148,1.37,847,0.0,0.014546810978723599,0.0001534346968543332,178.69,0.0958057208545506,-0.9884938043355942,1.8783319974318146e-05
6784000,3.0,499,1.385620721578598,1.18,848,0.0,0.018063615229319416,0.00031261170727702847,173.56,0.12583744682371617,-1.7313974118232727,0.0001227997287060134
6792000,3.1000000000000085,499,1.3857348871231079,1.27,849,0.0,0.0281679496983761,0.0006943717150954854,175.05,0.19161323118023574,-44.20718138456345,-5.920141767091991e-05
6800000,3.0,499,1.385958582162857,1.36,850,0.0,0.013242271916946926,0.00012576813529335595,179.18,0.10063806688413024,-0.09217184424400329,-0.00011087158211921633
6808000,3.0,499,1.3859039044380188,1.26,851,0.0,0.019078270003836342,0.00019146263313132294,177.71,0.1207558457646519,-1.2320077258348465,0.00014710194467625114
6816000,3.0,499,1.3861207151412964,1.3,852,0.0,0.020411710448072138,0.00026109739919093043,177.59,0.13345443774014712,-0.2704149681329727,-1.8096842813974944e-06
6824000,3.0,499,1.3861370050907136,1.3,853,0.0,0.016735995150211014,0.00010015444244118043,178.1,0.09868661008775234,-0.17207010507583617,-0.00010585846506728557
6832000,3.0,499,1.3860962915420532,1.36,854,0.0,0.02023042083692003,0.0003385149620203265,183.02,0.1367242197226733,-11.763808144927024,0.00018008439619734417
6840000,3.0,499,1.3859639239311219,1.3,855,0.0,0.016738345089603517,0.00021479753098475386,180.12,0.1095357841346413,-0.29016446590423584,-3.665001221179409e-05
6848000,3.0,500,1.3857400548458099,1.22,856,0.0,0.014741180046811027,0.0002629833360765588,176.5,0.11225535691715777,0.2082508248090744,3.493922375355396e-05
6856000,3.1000000000000085,500,1.3853823375701904,1.41,857,0.0,0.01119963499670586,9.073047531728662e-05,185.19,0.07354565752670168,0.18412305057048797,-6.457292669438174e-05
6864000,4.0,500,1.386101359128952,1.48,858,0.0,0.018695493842125464,0.00013620743682167812,189.12,0.10749943209812045,0.4455295133590698,-1.3296738870849366e-06
6872000,4.0,500,1.3861757457256316,1.45,859,0.0,0.012809320162351905,0.00010603417658444414,188.32,0.08577155358158052,-0.18256381154060364,-8.785995739799546e-05
6880000,3.0,500,1.3862049305438995,1.27,860,0.0,0.016833344828192674,0.00017172844570836787,179.88,0.10122706335037947,-0.621025167107582,6.900893316014845e-05
6888000,4.0,500,1.3860973024368286,1.3,861,0.0,0.01232119774734976,6.895056062717231e-05,180.36,0.07625765037722886,0.3362366038560867,-5.1381922894506715e-05
6896000,4.0,500,1.386091262102127,1.41,862,0.0,0.019445541957723432,0.00016408243548028168,185.17,0.11534894540905953,-0.6495194524526596,-8.287680993817048e-05
6904000,3.0,500,1.38611447930336,1.3,863,0.0,0.01939331682445946,0.00029471999134216275,181.31,0.130574246942997,-0.6994866597652435,0.00019970249743437308
6912000,3.0,501,1.386122875213623,1.32,864,0.0,0.022084965359621928,0.000328517601046201,182.17,0.14455672399140895,-42.505127055048945,0.00011663455836242065
6920000,3.0,501,1.3860724985599517,1.43,865,0.0,0.014586119186167111,0.00023922204368915346,183.82,0.10904376129619778,-0.4645407718420029,4.527065790171036e-05
6928000,3.0,501,1.3861605298519135,1.28,866,0.0,0.010902542463615703,4.18854111381961e-05,177.11,0.06447006412781775,-0.18315166890621185,-1.665268597207614e-05
6936000,3.0,501,1.3861837923526763,1.3,867,0.0,0.016933412400938385,0.00014811769672405716,179.17,0.10266997538506985,0.13019038915634154,-0.00012750027354741178
