P01:episode_rewards,fps,grad_norm,policy_entropy,frames,advantage_norm,PMM:episode_rewards,episode_length,explained_variance,policy_loss,value_loss,epoch_idx,P09:episode_rewards
24.0,615,0.729172060619109,1.0547620856761932,2272000,2.2564327788352965,42.94,1078.58,0.7203568816184998,-0.016955733614304337,0.037192278620786966,284,63.10000000000001
23.9,615,0.7130378708935914,1.053451521396637,2280000,2.1765237402915956,43.15,1067.96,0.6717233592271805,-0.014955475843744353,0.03639297660905868,285,64.30000000000003
22.900000000000002,615,0.7095960311513138,1.0617676120996475,2288000,2.2209605449438095,41.95,1040.17,0.6518065011501313,-0.009501687440206297,0.036499449191614984,286,64.0
23.9,615,0.7302673663240944,1.0468626004457473,2296000,2.245576049089432,42.76,1049.43,0.6659478121995925,-0.012545663070159207,0.037685509300790725,287,64.30000000000003
21.0,615,0.8499647262947563,1.1048564153909683,2304000,2.3520930153131485,42.51,1047.14,0.47350545167922975,-0.018534440415678546,0.042308122464455665,288,67.0
18.800000000000004,615,0.7995465674966763,1.0986108541488648,2312000,2.2936607879400253,40.97,1014.84,0.4112975353002548,-0.013552573012493668,0.040163972848095,289,67.0
15.9,616,0.6960958639614679,1.0614234918355943,2320000,2.134784008860588,39.68,988.61,0.7102790880203247,-0.015513418375630863,0.03451826591975987,290,67.0
15.9,616,0.766949458169227,1.0565305256843567,2328000,2.3762860286235807,38.39,974.18,0.644400230050087,-0.021065993810334475,0.04376086425734684,291,67.0
15.9,616,0.7674959572292752,1.0522969895601273,2336000,2.2717958211898805,37.71,963.45,0.702729080915451,-0.018739801950578113,0.03914809180889279,292,64.30000000000003
15.9,616,0.7601859778982569,1.0576972723007203,2344000,2.377542510032654,37.55,955.07,0.6610401034355163,-0.01537171984789893,0.040795859824866054,293,64.30000000000003
15.9,616,0.7552416256036455,1.0376877194643022,2352000,2.2457710456848146,36.73,938.36,0.6564505529403687,-0.014642392355017363,0.03786884082481265,294,64.10000000000001
15.9,616,0.7370846494906488,1.0374060028791428,2360000,2.212867832183838,36.07,924.24,0.6909131890535355,-0.015502512502825994,0.0371064029680565,295,59.60000000000005
15.0,616,0.7425658355753002,1.0581168729066848,2368000,2.267280809879303,37.42,948.96,0.689946078658104,-0.011512855903019955,0.037184871067292985,296,69.20000000000002
15.0,617,0.7228968079149466,1.063575901389122,2376000,2.3827096998691557,37.7,945.16,0.6335477250814437,-0.014071643780334852,0.042666294118389486,297,65.40000000000003
15.0,617,0.7378097211490662,1.0850644969940186,2384000,2.2667392551898957,37.8,942.78,0.6718873035907745,-0.015599255029810593,0.03764831041917205,298,65.40000000000003
15.0,617,0.6739785915784557,1.0615910667181014,2392000,2.146569631695747,37.9,946.16,0.662291841506958,-0.010964762015792075,0.03406063857488334,299,65.10000000000001
15.9,617,0.6421884835320074,1.0256930059194564,2400000,1.9438721323013306,38.98,958.16,0.6732726103067398,-0.01160397176630795,0.02950471059884876,300,67.20000000000002
16.9,617,0.7376276225935301,1.0544143801927566,2408000,2.4329012989997865,41.36,986.0,0.6413129758834839,-0.011698542466037907,0.04345771057764068,301,76.0
23.8,617,0.7035325138826889,1.014414381980896,2416000,2.166909788250923,45.6,1042.38,0.6609288483858109,-0.014830403883534017,0.0376987639721483,302,79.0
24.9,617,0.7998690016020836,1.0669016814231873,2424000,2.415825495123863,47.35,1060.68,0.6170551425218582,-0.012201448831474409,0.045094642555341125,303,79.0
28.0,617,0.7050499183675926,1.075406441092491,2432000,2.1977271950244903,49.46,1088.78,0.6854620909690857,-0.021079912626300937,0.03825359285343438,304,79.0
28.0,617,0.6444043063902366,1.0369892013072968,2440000,2.114440227150917,49.83,1090.58,0.6807005620002746,-0.013745639036569628,0.032598323067650196,305,79.10000000000001
27.9,618,0.8790748384970051,1.0584033882617951,2448000,2.558303040266037,50.31,1097.1,0.2856064856052399,-0.021169658016297034,0.051894578407518564,306,81.10000000000001
1.0,618,0.6151550739619548,1.2324339479207993,2456000,1.7731875240802766,34.75,806.15,-0.2467482304573059,-0.007525099416961893,0.026517516438034364,307,76.50000000000004
1.0,618,0.6941716818206761,1.0662648731470108,2464000,1.9711024916172029,30.64,725.74,0.6429097425937652,-0.0012391786868101917,0.0289260109141469,308,70.30000000000003
1.0,618,0.7770856963778313,0.9958647859096527,2472000,2.3682487672567367,27.56,686.87,0.6776015567779541,-0.01522864798651426,0.04217665752861649,309,65.10000000000001
1.0,618,0.6652526510866736,0.994522293806076,2480000,2.0694406741857527,26.71,670.6,0.6918317866325379,-0.012290622860309668,0.033988167154602705,310,63.0
1.0,618,0.905006887136757,0.999367602467537,2488000,2.593617658019066,28.72,680.77,0.6056617087125779,-0.01282109033636516,0.05416811046656221,311,64.10000000000001
1.0,618,0.932126926838643,1.012550111413002,2496000,2.483874869942665,30.73,712.66,0.6494284546375275,-0.020626242743455803,0.04660438071470708,312,76.30000000000003
1.0,618,0.8485476063078871,1.0254443323612212,2504000,2.4094574266672133,30.1,700.6,0.6356548708677292,-0.016932463325501884,0.04500485731754452,313,76.30000000000003
1.0,618,0.7103700779946824,1.0493008363246918,2512000,2.2022873532772063,30.73,699.85,0.6774143266677857,-0.011552077560918406,0.035698555056005714,314,76.30000000000003
1.0,619,0.7179192096427717,1.0268037390708924,2520000,2.0841206377744674,30.82,705.48,0.6789298123121261,-0.015478824010642711,0.033070900361053646,315,75.10000000000001
1.0,619,0.7477242163731975,1.0246710747480392,2528000,2.1693251073360442,32.01,724.3,0.6923446750640869,-0.01412589856714476,0.03491303427144885,316,76.20000000000002
1.0,619,0.7524076911139579,1.0360637962818147,2536000,2.2389726465940476,36.34,803.99,0.6938419675827027,-0.011780072025430854,0.037548768343403933,317,78.10000000000001
1.0,619,0.5868886127332028,1.0209926241636276,2544000,1.834572411775589,38.87,848.87,0.7060691052675248,-0.009375541301851626,0.024910310069099068,318,78.10000000000001
1.9000000000000004,619,0.6949263233694293,1.0413864040374756,2552000,2.1828009378910065,42.61,927.26,0.6769695818424225,-0.013058021022879984,0.03582239958457649,319,78.10000000000001
2.0,619,0.6693167261437728,1.015635597705841,2560000,2.0921835869550707,45.9,981.41,0.6705672514438629,-0.011530164213181706,0.034657429582439364,320,79.10000000000001
5.0,619,0.6471605268556267,1.0489376413822173,2568000,2.0282387387752534,48.7,1032.39,0.6916056936979293,-0.009045664874574868,0.0326114923786372,321,79.10000000000001
23.9,620,1.082753450959163,1.0027724939584732,2576000,2.8175142121315004,55.13,1123.79,0.553499311208725,-0.018446789832087234,0.07733057291712613,322,81.20000000000002
34.800000000000004,620,0.7364338711701813,1.0113726764917375,2584000,2.241055802106857,59.81,1186.88,0.6776911962032318,-0.0164204126939876,0.04011515224352479,323,83.10000000000001
36.8,620,0.8193614926278794,1.0266983211040497,2592000,2.3554324400424957,61.19,1208.45,0.6357918256521224,-0.016251859184358182,0.04086544184479862,324,83.10000000000001
37.900000000000006,620,0.7423044761386819,1.0515985143184663,2600000,2.2419038635492323,62.17,1215.91,0.657587628364563,-0.010761723985197022,0.038935703267343344,325,86.0
37.900000000000006,620,0.8065224828752905,1.0515144604444504,2608000,2.4928489995002745,60.6,1209.37,0.6108388501405716,-0.013962452675914392,0.04619306721258908,326,83.30000000000003
35.9,620,0.7219986104656456,1.0586808556318283,2616000,2.190347895026207,60.01,1203.01,0.6748986065387725,-0.01246886953995272,0.03672802517190576,327,83.30000000000003
35.9,620,0.7616990372068629,1.0333858633041382,2624000,2.1265080058574677,59.47,1201.83,0.6491366475820541,-0.014212864183646161,0.033309925650246444,328,83.0
37.900000000000006,621,1.1184050197403583,1.0221599423885346,2632000,2.7710770988464355,63.27,1232.85,0.6293495786190033,-0.016216356551740318,0.07333883814048021,329,83.30000000000003
37.900000000000006,621,0.8836791027310419,1.0270606756210328,2640000,2.1847685623168944,63.32,1238.1,0.6605829113721847,-0.022128223248873837,0.0374809759343043,330,86.0
35.9,621,0.7471455648804195,1.010005494952202,2648000,2.1443646001815795,62.77,1228.43,0.6664172148704529,-0.01652839289879921,0.036132807461544875,331,86.0
34.900000000000006,621,0.7240896234539221,1.0482522094249724,2656000,2.1944623512029646,62.65,1228.39,0.6840662735700608,-0.015444156302837655,0.037126909238286314,332,86.10000000000001
35.9,621,0.7129956256343882,1.047372305393219,2664000,2.1089538878202436,63.04,1230.22,0.678621416091919,-0.008860761672549415,0.03434068739414215,333,88.20000000000002
35.0,621,0.6878148986775582,1.054990940093994,2672000,2.1129142850637437,63.76,1232.25,0.637708323597908,-0.019050139455212046,0.0367758748261258,334,90.70000000000006
35.0,621,0.7510430539076138,1.0308308839797973,2680000,2.3467937564849852,64.27,1233.36,0.6602745312452316,-0.01567270443574671,0.04288353586569429,335,90.70000000000006
35.0,622,0.7325460213271774,1.0331780487298965,2688000,2.3323890101909637,64.17,1232.61,0.6828896874189376,-0.014375702887773513,0.041973982797935606,336,90.70000000000006
35.0,622,0.6934286438160249,1.0288280659914018,2696000,2.2616830414533613,62.85,1214.4,0.6711095553636551,-0.016791829677531497,0.039896005908958615,337,97.10000000000001
34.900000000000006,622,0.6635159529687266,1.0341175866127015,2704000,2.0649968057870867,61.57,1207.66,0.6908889418840408,-0.008126145755177276,0.03387803936377168,338,88.20000000000002
35.9,622,0.9274812438778429,1.0249330466985702,2712000,2.491344146728516,62.48,1211.06,0.5622713047266007,-0.013623531461344101,0.06128286361461505,339,90.70000000000006
35.9,622,0.7107168653132583,1.0350447797775268,2720000,2.119939365386963,63.48,1227.8,0.6711598306894302,-0.013673637370229698,0.03555695096962154,340,98.0
0.0,622,1.8613922275593626,0.44155487852171066,2728000,3.0184841257333757,47.2,940.34,-0.8287976050376892,-0.015135877958318816,0.08588229123852216,341,86.20000000000002
0.0,622,0.551120252932212,0.9832829985022545,2736000,1.8011693370342254,20.5,463.86,-0.15699268102645875,-0.009600491303717717,0.024039564309641718,342,65.20000000000002
0.0,622,0.3310828536601225,1.287193593978882,2744000,1.5114309644699098,2.18,179.91,-0.04440374433994293,0.0006978083764988696,0.017457157943281346,343,7.1000000000000085
0.0,622,0.32100738183171584,1.326369630098343,2752000,1.526952352821827,1.59,186.42,0.07946298956871033,0.0010718021646607667,0.018377405903302134,344,3.1000000000000085
0.0,622,0.4190593867416144,1.2752941739559174,2760000,1.4291051173210143,1.48,180.38,0.0031688940525054932,0.0004651311552152038,0.017741507569735405,345,3.0
0.0,622,0.7898858280886562,1.106868840456009,2768000,2.158072708249092,2.22,199.73,0.6842784923315048,-0.0034530719951726494,0.0340595184173435,346,5.0
0.0,622,0.6616215105520026,1.0637664353847505,2776000,2.0582817757129668,3.93,237.64,0.6828606575727463,-0.007675339383476967,0.03349129195325076,347,7.0
0.0,623,0.7737040792629574,1.0684509962797164,2784000,2.2600481122732163,8.37,319.37,0.6205798518657685,-0.022750334106385706,0.03986081083770841,348,30.70000000000006
0.0,623,0.7810861758963848,1.0951366639137268,2792000,2.057172921895981,11.22,389.8,0.32762118756771086,-0.011170433143852278,0.03307804950745776,349,42.10000000000001
0.0,623,0.7341719742518101,1.0486942529678345,2800000,2.0862653291225435,12.85,423.07,0.7097325855493546,-0.011150509178405628,0.035528450733982024,350,43.20000000000002
0.0,623,0.7604329266430184,1.0328961032629014,2808000,2.294676069021225,16.69,489.81,0.6810607123374939,-0.011062510979245417,0.04089692202862352,351,47.400000000000034
0.0,623,1.4670462644229536,1.0208789956569673,2816000,3.0419080412387847,22.44,562.5,0.6264137983322143,-0.013039462121087126,0.08646525465883315,352,64.0
0.0,623,0.7732385034504885,1.0306919026374817,2824000,2.311908834576607,26.59,639.21,0.38563394129276274,-0.022663678606040776,0.041024367879144846,353,66.20000000000002
0.0,623,0.40622170481488046,1.232072560787201,2832000,1.4874333953857422,25.68,626.85,-0.0605169141292572,-0.00485089362366125,0.017312115384847858,354,66.20000000000002
0.0,623,0.5204392393374819,1.2622261124849319,2840000,1.7055313184857368,13.72,393.29,0.08507712960243224,0.002499412794131786,0.023610575920611155,355,46.50000000000004
0.0,623,0.8653167185768785,1.0633387237787246,2848000,2.094431225657463,9.0,347.19,0.6742815178632736,-0.014902042880421504,0.03325463209766895,356,32.10000000000001
0.0,623,0.9488933718773335,1.0596624577045441,2856000,2.1577267801761626,7.36,324.55,0.7060759997367859,-0.017530737788620174,0.03831791274715215,357,29.0
0.0,623,0.8634796232095684,1.046793738603592,2864000,2.3290316784381866,8.5,337.21,0.6549274718761444,-0.017311789750820025,0.04522708922624588,358,29.10000000000001
0.0,623,0.8325505008617103,1.0357153648138047,2872000,2.4746362340450285,12.9,390.32,0.6549369019269943,-0.018869886717147892,0.04646887256298214,359,44.50000000000004
0.0,624,0.6218861013746299,1.0549384224414826,2880000,2.0298087030649183,17.14,460.65,0.7127149420976638,-0.010428604206681484,0.0337282784935087,360,59.80000000000007
0.0,624,0.7748170600739486,1.0505232310295105,2888000,2.3599815511703492,19.77,512.29,0.6838336771726609,-0.018958056927699543,0.044185612029396,361,59.80000000000007
0.0,624,7.589762718538688,1.0016472548246385,2896000,5.465235458612442,27.1,613.26,-0.2915968406200409,0.002787940317066386,1.4948830687534065,362,76.10000000000001
0.0,624,0.7376888782334045,1.071622952222824,2904000,2.341837002635002,30.06,671.06,0.7071808588504791,-0.005412885958794505,0.04082114715129137,363,77.40000000000003
0.0,624,1.0828710090477875,1.0265328562259675,2912000,2.6067878729104996,35.07,714.51,0.6971942991018295,-0.02400415793119464,0.052779174470342693,364,81.50000000000004
0.0,624,0.8007776962379584,1.043944825530052,2920000,2.3620705515146256,40.51,817.39,0.6563689905405045,-0.0181837641815946,0.043915875228121876,365,86.30000000000003
1.0,624,0.644454875425032,1.03249657869339,2928000,1.9887908798456193,44.5,893.27,0.7063560807704925,-0.013960668367872131,0.030092793472576887,366,89.30000000000003
2.9000000000000004,624,0.5231935434937105,1.162710992693901,2936000,1.8708529809117318,47.98,969.41,0.15476959109306335,-0.016969519677804783,0.0303722128510708,367,89.30000000000003
0.0,624,0.27539385888265033,1.3409408843517303,2944000,1.2974088190495967,22.49,545.1,-0.18164618968963622,-0.0013084586447803304,0.013991250786348245,368,63.20000000000002
0.0,624,0.589571139909919,1.1689708918333053,2952000,1.8573463863134385,7.21,312.93,0.45237273156642915,-0.0033387342741480097,0.029631401144142727,369,30.10000000000001
0.0,624,0.6880249740566566,1.0075883668661119,2960000,1.997151291370392,5.92,295.33,0.7032165724039078,-0.007116309610428289,0.030703833526931703,370,19.10000000000001
0.0,624,0.7986815917741282,1.036585147380829,2968000,2.3086965000629425,8.42,325.41,0.6531958204507827,-0.019489722122089007,0.04369132239604369,371,31.300000000000026
0.0,624,2.8906221006154005,1.0321434101462363,2976000,3.545327936410904,13.24,366.84,0.6514459449052811,-0.020346434692155527,0.17586040707305073,372,45.0
0.0,625,0.7371128192902681,1.041944654583931,2984000,2.225680575966835,15.09,402.76,0.6900215750932693,-0.012011481049939902,0.040258920984342694,373,48.400000000000034
0.0,625,0.7806145286447704,1.0410470271110535,2992000,2.252093762755394,20.34,498.28,0.6452103143930435,-0.01470268705394119,0.040766870337538424,374,64.20000000000002
0.0,625,1.1750907536354231,1.0481978327035903,3000000,2.8136678630113603,24.86,539.73,0.6556776243448258,-0.014541775334073463,0.06794158140197397,375,71.10000000000001
0.0,625,1.2060288722233081,1.021784815788269,3008000,3.1216191667318345,31.27,616.44,0.5037795239686966,-0.008238997170119547,0.13544764226768166,376,75.0
0.0,625,0.794038702477351,1.0405482959747314,3016000,2.285353407263756,36.34,691.08,0.6690633744001389,-0.026089469514554365,0.04144248177297413,377,82.20000000000002
1.0,625,0.8154921983028598,1.0472030127048493,3024000,2.461425861120224,42.12,772.63,0.674717646241188,-0.023911444452241994,0.05031979359220713,378,86.20000000000002
1.0,625,0.7582299590761786,1.0335783219337464,3032000,2.1617175096273424,45.18,823.48,0.691462688446045,-0.017675701817934167,0.03613290637731552,379,86.20000000000002
1.0,625,0.8413708137562966,1.0452559316158294,3040000,2.387766423225403,48.39,878.39,0.6480718469619751,-0.01831716961110942,0.042828945820219816,380,88.0
1.0,626,0.7005645546211511,1.0394061958789826,3048000,2.237597945332527,53.68,967.32,0.6799926275014877,-0.014628913516644389,0.03871735820546746,381,88.10000000000001
3.9000000000000004,626,0.7323175421365835,1.0602591687440872,3056000,2.254083506464958,57.85,1034.89,0.699146386384964,-0.012063047091214685,0.040135443978942933,382,89.70000000000006
8.9,626,2.429566729210963,1.0439915055036544,3064000,3.3820944201946257,63.62,1089.31,0.7356045150756836,-0.017004538670298643,0.13512778620701282,383,96.0
30.800000000000004,626,0.7692649553683247,1.039105140566826,3072000,2.32344297349453,69.43,1179.75,0.6262916553020478,-0.011550378314859699,0.0420379166258499,384,96.30000000000003
39.9,626,2.7753533215702135,1.033680784702301,3080000,3.1892004746198652,72.55,1220.31,0.7513050729036331,-0.01856684455793584,0.12206968723796308,385,99.60000000000005
40.9,626,0.7592002639796349,1.0273479026556016,3088000,2.170897488594055,75.9,1228.07,0.694338390827179,-0.0192585100272845,0.037718787104822696,386,105.10000000000001
41.0,626,0.7081820788122964,1.042179297208786,3096000,2.243064355254173,76.81,1236.82,0.695786794424057,-0.013122296883375384,0.039598701866343615,387,105.10000000000001
41.9,626,0.6996003613272044,1.0497056639194489,3104000,2.1750462788343428,75.71,1242.56,0.6906959336996078,-0.011929557444818783,0.03920338049530983,388,99.60000000000005
42.0,626,0.8555546268714994,1.0141785883903502,3112000,2.558060358762741,76.88,1239.34,0.6238626307249069,-0.020957820002222433,0.05109946856275201,389,105.10000000000001
42.0,627,6.34333909271571,0.9940864016115666,3120000,4.847568194270134,81.14,1251.78,0.10582606434822082,-0.005537276081158779,0.6361420970736071,390,115.20000000000002
0.0,627,1.0069863781272732,0.9656267835199833,3128000,2.4750182527303695,58.29,956.48,-0.01753863215446472,-0.024211571339983494,0.04742949599167332,391,103.10000000000001
0.0,627,0.6299078735595084,1.0261705029010773,3136000,1.9003512787818908,56.81,934.54,0.709133620262146,-0.009954924431804102,0.028103314326144754,392,103.10000000000001
0.0,627,0.8194616959934184,1.0089268040657045,3144000,2.404878481030464,54.33,908.08,0.6801010513305664,-0.022199534861865686,0.04709493913687766,393,95.80000000000007
0.0,627,0.7837048998088314,0.9922398853302002,3152000,2.3284155493974685,53.29,913.88,0.6601805508136749,-0.016485323915840126,0.04498530501965434,394,104.20000000000002
0.0,627,1.4891209812551338,0.9782366794347763,3160000,2.569097610116005,53.84,896.93,0.6697304528951645,-0.005949261858477257,0.07796416530851275,395,104.50000000000004
0.0,627,0.8170956178265798,0.9877837109565735,3168000,2.316601236462593,53.49,892.16,0.6407664942741395,-0.026656049124139828,0.042789383865892885,396,103.10000000000001
0.0,627,0.7703361904852656,0.9871118682622909,3176000,2.35948693215847,53.01,907.94,0.6847747474908829,-0.010216928123263642,0.04292865462601185,397,116.10000000000001
0.0,627,0.45927993374321274,1.2738265186548232,3184000,1.7372171039134263,30.98,608.6,-0.4379473340511322,-0.02355098217347404,0.030835692244836538,398,86.30000000000003
0.0,627,0.18122255123136174,1.3546258616447449,3192000,1.1177211764454842,5.76,248.47,-0.11491592407226563,0.0007200589679268887,0.012742687783393193,399,8.400000000000034
0.0,627,0.18049660293231273,1.3724793922901153,3200000,1.271649368852377,1.06,168.46,-0.022331110835075378,0.003698706519426196,0.014442383135069577,400,3.0
0.0,627,0.20570752014882426,1.3657027220726012,3208000,1.341903560385108,1.57,190.36,-0.008680112957954407,-0.000828254465595819,0.015215972224978032,401,4.1000000000000085
0.0,627,0.19554512143596628,1.3578996384143829,3216000,1.3641273072361946,1.96,202.74,-0.002224269509315491,-0.0006460425278419279,0.015176701193804548,402,5.1000000000000085
0.0,627,0.19165549104103805,1.3293968534469605,3224000,1.2202226847782731,1.72,190.73,-0.003133679032325745,-0.0007721917389426381,0.014006473909803389,403,4.1000000000000085
0.0,627,0.1749510360171292,1.3433422183990478,3232000,1.0659386140480638,1.62,187.68,-0.0020695281028747558,0.0028039523703046144,0.01157210098561336,404,5.0
0.0,627,0.17444642712370015,1.366110816001892,3240000,1.1938854625821114,1.64,191.22,-0.027086841464042662,-0.00014071510639041663,0.013379678721430538,405,5.0
0.0,627,0.1857862539948246,1.3667117142677307,3248000,1.2363438411056995,1.56,188.83,-0.002617349624633789,0.0007469869774649851,0.014030509149743011,406,5.0
0.0,627,0.21668654793189213,1.3720186638832093,3256000,1.3619242849946023,1.55,190.87,-0.002049248814582825,0.0013633000298796105,0.016336195844960457,407,4.0
0.0,627,0.17501865165804567,1.3569322681427003,3264000,1.2612671641260385,1.53,188.48,-0.0006131702661514283,-0.0004596845549531281,0.013713257596573386,408,4.0
0.0,627,0.16153436891066847,1.372871161699295,3272000,1.107869639247656,1.18,169.04,0.00013453364372253417,0.0014539698297085125,0.01183291115492466,409,3.0
0.0,627,0.18496428351477992,1.3805100059509277,3280000,1.2853040862083436,1.25,173.9,-1.546502113342285e-05,0.0025483787298435346,0.014586531829536398,410,3.0
0.0,627,0.1769499594356824,1.3680057001113892,3288000,1.2061969427391888,1.37,180.62,-0.002122173309326172,-0.000760877713910304,0.013184162340457987,411,4.0
0.0,627,0.1697022925846292,1.3728609573841095,3296000,1.14931186940521,1.4,182.78,-0.0016575765609741211,0.002353884679323528,0.012509866221498668,412,4.0
0.0,627,0.15888494825097305,1.3844643592834474,3304000,1.0372000805661081,1.3,182.17,-0.001957287788391113,0.00028853603667812423,0.010496908562172393,413,4.0
0.0,627,0.14950456569937745,1.3770023822784423,3312000,0.9547456931974739,1.01,169.31,-0.009412725567817687,0.0004593524074880406,0.0097481308374455,414,3.0
0.0,627,0.19042531469934715,1.3781151497364044,3320000,1.2112776808813215,1.13,171.25,-0.0010395413637161255,0.0020845576468855142,0.013493708341193268,415,3.0
0.0,626,0.1847962398145937,1.3756865215301515,3328000,1.196956616230309,1.27,176.49,-0.001434563994407654,0.00019273073878139257,0.013086630175894242,416,3.0
0.0,626,0.1889788067886866,1.3818541181087494,3336000,1.1986296571977437,1.16,173.44,-0.001415235996246338,0.0009664430271368473,0.0137482911031384,417,3.0
0.0,626,0.15830595166117886,1.3818169248104095,3344000,1.0241379298456013,1.19,176.09,-0.003132692575454712,0.0015508757007773966,0.011311972305079507,418,3.0
0.0,626,0.2339867045929571,1.3724430084228516,3352000,1.466124973706901,1.39,183.25,-0.009045472145080566,0.00016846051614265888,0.018719312076818824,419,4.0
0.0,626,0.17389347371814776,1.3748058092594146,3360000,1.1196177435666324,1.48,185.84,-2.266228199005127e-05,-0.0002522501436760649,0.01216694082590493,420,4.0
0.0,626,0.19579135113797835,1.3765466558933257,3368000,1.2121934397518634,1.4,182.44,-0.0010638129711151123,0.0022653882805025206,0.013890592842672049,421,4.1000000000000085
0.0,626,0.17780766383345906,1.3692609131336213,3376000,1.1938311018049717,1.51,187.99,-9.604752063751221e-05,-0.00016284249955788254,0.01285637907310047,422,3.1000000000000085
0.0,626,0.2037998284687164,1.3691638612747192,3384000,1.2234979872033,1.39,182.92,-1.1638998985290528e-05,0.004518300314957742,0.014501344535706267,423,3.0
0.0,626,0.19411844221012206,1.3724404311180114,3392000,1.2799553794413805,1.39,182.12,-2.2369623184204102e-06,7.620389107614755e-05,0.01464691782209229,424,3.1000000000000085
0.0,626,0.19666037517179402,1.3776306796073914,3400000,1.2895161209255457,1.43,185.07,-0.0002496218681335449,0.001003873327972542,0.015354842374654254,425,3.0
0.0,626,0.21851701768024503,1.3553027355670928,3408000,1.4110385762900115,1.78,197.78,0.0002848643064498901,0.0001701418950688094,0.01681500454649722,426,5.0
0.0,626,0.18904700669973112,1.3650571143627166,3416000,1.2560145244002343,1.67,194.75,-6.874680519104005e-05,0.003539430304954294,0.014480654002691154,427,5.0
0.0,626,0.21858403421436737,1.3520085763931275,3424000,1.4896474899724126,1.79,199.36,-0.025853291153907776,0.00018681643297895788,0.01840206698550901,428,5.0
0.0,625,0.19817733901230725,1.3823271548748017,3432000,1.2128327425196768,1.74,196.52,-0.0033433520793914795,0.0026922335242852567,0.014303083879276528,429,4.0
0.0,625,0.21087976971594508,1.380761616230011,3440000,1.4277609036490322,1.79,197.4,-0.0037859970331192015,0.001845093732699752,0.017329758276810027,430,4.1000000000000085
0.0,625,0.16627483063834628,1.3789919781684876,3448000,1.1367273106239737,1.65,191.66,-2.57188081741333e-05,-0.00044299682253040373,0.011828969771463561,431,4.0
0.0,625,0.21913348550716855,1.3744260275363922,3456000,1.4458665508776902,1.62,192.49,1.8477439880371094e-08,0.0021502991602756084,0.017834255424404546,432,4.0
0.0,625,0.21806386687591964,1.3813052690029144,3464000,1.441269194073975,1.92,202.98,-9.375810623168946e-07,0.0013144568289862946,0.017387165259169706,433,5.0
0.0,625,0.19439831082063738,1.3812947595119476,3472000,1.2190839003026486,1.87,198.9,-3.039836883544922e-08,-0.0020853125536814334,0.013652269167605481,434,4.0
0.0,625,0.18129396880888854,1.3786902701854706,3480000,1.2545216124504805,1.44,183.14,1.1920928955078126e-08,0.0012884135989588686,0.014071985208101979,435,4.0
0.0,625,0.15809306418561825,1.3786852991580962,3488000,0.9523614762723446,1.25,176.13,3.218650817871094e-08,-0.00015972508990671485,0.009975916407950081,436,3.0
0.0,625,0.20184204379128817,1.3793534123897553,3496000,1.2571748409420251,1.08,168.5,-1.1920928955078125e-09,0.0020203178777592258,0.014810363520145984,437,3.0
0.0,625,0.18216715592141783,1.3821544742584229,3504000,1.1176438888162374,1.37,179.94,-1.9073486328125e-08,0.0005290569516364485,0.012095404845049416,438,3.0
0.0,625,0.1712057707527948,1.3801184749603272,3512000,1.0980552070587875,1.25,175.56,-2.6822090148925782e-08,0.0017284443834796547,0.01138393032066233,439,3.0
0.0,625,0.1682557386242781,1.3797665977478026,3520000,1.1174111891910434,1.05,169.85,4.76837158203125e-09,0.0011634279906502342,0.01234686797813083,440,2.1000000000000085
0.0,625,0.1646448591874508,1.3697096335887908,3528000,1.0204705978557467,1.13,172.62,9.5367431640625e-09,-0.0029732476174103794,0.010748171918903609,441,3.0
0.0,625,0.18645217215873533,1.3765191507339478,3536000,1.1701127070002257,1.14,171.45,3.3974647521972653e-08,0.0024948037884314545,0.013912975219602686,442,3.0
0.0,625,0.1691593197797869,1.360495866537094,3544000,1.023464955203235,1.12,170.86,-1.7881393432617187e-08,0.00023612024029716848,0.01075332865340897,443,3.0
0.0,625,0.19490644053270662,1.3642034387588502,3552000,1.2034632117301225,1.16,171.92,-5.229711532592773e-06,-0.001520757714752108,0.01358975641654979,444,3.0
0.0,625,0.19352195751072213,1.3581166529655457,3560000,1.1969493542984129,1.16,170.18,-2.6226043701171875e-08,0.0032904874545056375,0.01343224563948752,445,3.0
0.0,625,0.2034495879009713,1.3716330707073212,3568000,1.3353876271098852,1.46,181.05,-4.887580871582031e-08,0.0016027731943177059,0.015456455040348373,446,4.0
0.0,625,0.19043617342155264,1.3715780925750733,3576000,1.2480742593109608,1.78,196.85,-3.814697265625e-08,-0.0007157122495118529,0.013825222474652036,447,5.0
0.0,625,0.18614434159746776,1.3685082483291626,3584000,1.163997772373259,1.77,197.2,2.9802322387695314e-09,0.0017477395437890664,0.013149042467248365,448,5.0
0.0,625,0.19418666686119518,1.3834201860427857,3592000,1.2807200548425317,1.46,186.19,4.76837158203125e-08,-0.0007282706676051021,0.014418779512188848,449,4.0
0.0,625,0.17883548567988658,1.374092367887497,3600000,1.2372441899962723,1.47,186.24,-2.5910139083862304e-06,0.0015380242087849182,0.01434233802436438,450,3.0
0.0,625,0.22397673734444998,1.3460068202018738,3608000,1.52950312577188,1.63,192.05,1.1920928955078126e-08,0.0017524822542327456,0.01986749386413976,451,4.0
0.0,625,0.19476996096918714,1.364774317741394,3616000,1.261524609029293,1.97,202.78,4.053115844726563e-08,0.0024448324693366885,0.014289774059197952,452,6.0
