advantage_norm,policy_loss,grad_norm,P01:episode_rewards,frames,episode_length,value_loss,policy_entropy,P09:episode_rewards,epoch_idx,PMM:episode_rewards,fps,explained_variance
2.2292469120025635,-0.014798558550828601,0.6624973021153627,0.0,2912000,818.31,0.035093488222919404,1.0496298277378082,65.20000000000002,364,34.87,554,0.7204201680421829
2.4197105872631073,-0.01704365019515535,0.7398610080918884,0.0,2920000,855.28,0.04304961239453405,1.005895202755928,65.20000000000002,365,36.46,554,0.6390541344881058
2.1045800358057023,-0.010728673772791807,0.7726746914150584,8.0,2928000,938.55,0.03402689972892404,1.0042211902141571,67.0,366,40.39,554,0.6760792285203934
2.3729139733314515,-0.009723030968161765,0.8555408725235957,12.8,2936000,972.94,0.04147911335341632,0.9701428085565567,67.0,367,42.14,554,0.6026913893222808
2.3824152511358263,-0.01632892021967564,0.8427996480080095,22.800000000000004,2944000,1049.66,0.04231012783944607,0.9678266811370849,70.0,368,46.76,554,0.6996103751659394
2.233334556221962,-0.010541553787188605,0.9121763767329684,13.8,2952000,1013.62,0.037743010432459416,1.0560246866941452,70.0,369,44.31,554,0.169536509513855
2.123120842576027,-0.01222831105813384,0.6742309165581901,13.8,2960000,1009.25,0.03341802292037755,1.000159581899643,70.0,370,43.64,554,0.6135513895750045
2.166029563546181,-0.006467787694127765,0.6666456714014373,13.8,2968000,1003.24,0.03361523498781025,1.0060048288106918,70.0,371,42.7,554,0.6520585203170777
2.096516336798668,-0.017865285527368543,0.676651412225858,12.0,2976000,1007.51,0.03451187349157408,0.9983462762832641,69.10000000000001,372,42.51,554,0.6895838338136673
2.196228595376015,-0.007382495517176722,0.658418587856969,12.0,2984000,1003.84,0.03691155000589788,1.0286685025691986,69.0,373,42.43,554,0.68598752617836
2.0453842079639433,-0.01245221953256987,0.5865822158175209,12.0,2992000,996.98,0.031992187397554515,1.0263244426250457,69.0,374,41.95,554,0.689492524266243
2.255308462977409,-0.012811621143773664,0.745751620820954,5.700000000000001,3000000,925.81,0.0370184017252177,1.0549685281515122,65.10000000000001,375,37.46,554,0.46890742242336275
1.891446315050125,-0.010940404922002926,0.5445587152602804,5.700000000000001,3008000,925.99,0.025822684266604484,0.9981264346837997,65.10000000000001,376,37.38,554,0.7017254692316055
2.441704041957855,-0.011606957515468821,0.7557685235924214,5.700000000000001,3016000,926.4,0.045765258744359015,0.993646332025528,65.10000000000001,377,37.47,554,0.6334878236055375
2.268887682557106,-0.020512756281241308,0.6914438491488464,5.700000000000001,3024000,949.04,0.03879013037309051,0.9727634245157242,69.20000000000002,378,39.56,554,0.6679502028226852
2.4311711609363558,-0.013823695372557267,0.8291897175200585,5.700000000000001,3032000,960.92,0.044775051763281226,0.984915629029274,71.10000000000001,379,40.89,554,0.6249735945463181
2.3512009233236313,-0.006208721040602541,0.8021592144696258,5.700000000000001,3040000,954.14,0.04112993048969656,1.0111548388004303,66.10000000000001,380,40.07,554,0.6556596928834915
2.1337591749429703,-0.008012571675244544,0.6116816986540816,6.0,3048000,981.15,0.033721080250106755,1.0076533263921739,67.10000000000001,381,41.81,554,0.6629751050472259
2.323404849767685,-0.0137200118904002,0.6874128841402279,12.0,3056000,1013.9,0.041162084094248715,1.0016977870464325,67.10000000000001,382,44.1,554,0.665037008523941
2.3611994189023973,-0.027936205653240904,0.7292927042560743,19.6,3064000,1071.33,0.040697761508636174,1.0292731481790542,72.20000000000002,383,48.06,554,0.6804651868343353
2.266578509807587,-0.019513632837624754,0.7127789334010431,16.0,3072000,1083.9,0.040277947182767095,1.0078748828172683,74.10000000000001,384,49.28,554,0.6724099242687225
2.181685753464699,-0.00571694314639899,0.6342727672131566,19.6,3080000,1078.02,0.037136541600339114,1.0160820364952088,75.20000000000002,385,49.51,554,0.6615897518396378
2.2862822741270064,-0.014319576513953507,0.7060918967438856,19.6,3088000,1088.91,0.038744576326571405,1.0109494292736054,79.10000000000001,386,50.12,554,0.6420797270536422
2.4269353675842287,-0.022273786624427885,0.7590038523683813,19.6,3096000,1076.45,0.043635718827135864,1.0068327170610427,80.0,387,49.85,554,0.6945576643943787
2.179298542737961,-0.006874795132462168,0.7009746654247354,16.9,3104000,1078.58,0.035976104591973125,1.003079153895378,85.10000000000001,388,51.72,554,0.6366805696487426
2.3562488883733748,-0.014878453597193584,0.7597218315665519,22.700000000000003,3112000,1104.44,0.040670576258562505,1.0107383477687835,86.0,389,53.62,554,0.6401583987474442
2.5915479350090025,-0.006630607185070403,0.8664702498487479,29.9,3120000,1156.0,0.049044791292399165,0.9961204415559769,86.0,390,56.62,554,0.661548816561699
2.2859355372190477,-0.017245766561827622,0.7730532082987795,29.9,3128000,1153.93,0.043965779542922974,0.9953583157062531,86.0,391,58.52,554,0.6746345472335815
2.3449113100767134,-0.007509130253456533,0.751465841456096,29.9,3136000,1139.62,0.041239048335701224,1.0029213243722916,85.10000000000001,392,57.62,554,0.6234074109792709
2.13874209523201,-0.010997591119376012,0.6547905309817428,29.9,3144000,1133.9,0.03457078063394874,1.0371903294324876,84.0,393,56.97,554,0.6650931370258332
2.216602762341499,-0.005363396010943688,0.6608042444656396,30.0,3152000,1136.06,0.03560215711127967,1.0430200988054275,84.10000000000001,394,57.22,553,0.6567193686962127
2.850201473236084,-0.02607112209283514,1.0971933144439923,30.0,3160000,1146.07,0.10581331953871995,1.0274570602178574,85.10000000000001,395,59.77,553,0.513899896144867
2.2210169953107832,-0.00973233750788495,0.7309585664579237,32.7,3168000,1149.05,0.03610366705339402,1.0327011460065842,85.10000000000001,396,59.89,553,0.6342173254489899
2.781208062171936,-0.02546203672187403,1.1938045398489743,33.0,3176000,1159.06,0.06771822185721249,1.0266767102479935,86.0,397,62.35,553,0.6699602568149566
2.2210206359624864,-0.015161668710643426,0.6766869178172974,33.0,3184000,1162.89,0.037572896433994175,1.027806823849678,86.0,398,62.65,553,0.666498846411705
2.17463731110096,-0.017312241691397504,0.6681218547108787,33.0,3192000,1158.99,0.03804317688103765,1.0150422364473344,86.0,399,63.07,553,0.6583559304475785
2.004469912648201,-0.009878438152591117,0.6044093026949804,33.9,3200000,1167.98,0.030018428103066982,1.0344674277305603,86.0,400,63.37,553,0.6872434085607528
2.5168189001083374,-0.018402554851491004,0.7774685902496387,37.0,3208000,1167.26,0.04826586206909269,1.0231959331035614,85.10000000000001,401,63.09,553,0.6258324664831162
2.325403833389282,-0.01240968188433726,0.8179307338578101,37.0,3216000,1171.56,0.03983348788227886,1.0023430573940277,86.0,402,63.4,553,0.6428181821107865
2.199611847400665,-0.01500975722563453,0.7207826372655198,37.900000000000006,3224000,1163.15,0.03644907888025045,1.003306838274002,83.10000000000001,403,61.74,553,0.6502515530586243
2.250814472436905,-0.014639470181659817,0.6197192344461252,38.0,3232000,1176.76,0.037069535520859065,0.9912040305137634,84.20000000000002,404,63.33,553,0.6442410624027253
2.0449459797143934,-0.006579949889564887,0.6425360317589882,38.900000000000006,3240000,1182.64,0.03074941789265722,1.0038882046937943,86.30000000000003,405,64.06,553,0.6816557705402374
2.1363805925846098,-0.015063640211592429,0.8492818394944163,36.9,3248000,1166.02,0.03719020538032055,1.0511224642395973,84.20000000000002,406,60.39,553,0.4665352600812912
2.1485838538408277,-0.014474031133868265,0.6459104845522241,32.8,3256000,1132.47,0.036090857880190015,1.0051896262168885,84.20000000000002,407,58.46,553,0.6734192591905593
1.9655084258317947,-0.007861374043168326,0.6128656549150614,30.6,3264000,1138.1,0.02865111770108342,1.02892625272274,83.10000000000001,408,58.4,553,0.6842725712060929
2.461466596722603,-0.025232547720661386,0.9689832863441455,8.700000000000001,3272000,1013.89,0.04901270263362676,1.0518317061662674,78.20000000000002,409,46.47,553,0.24917963325977324
2.125715928077698,-0.012687631929802592,0.621510709841479,5.9,3280000,974.13,0.035148832704871895,1.052460246682167,75.30000000000003,410,43.55,553,0.6969365334510803
2.3127838265895844,-0.014390515408595093,0.7246539458081789,5.9,3288000,945.28,0.04061580871231854,1.0645164567232133,69.60000000000005,411,41.41,553,0.630171914100647
2.0932093507051466,-0.008316064720711438,0.673139640942732,5.9,3296000,925.16,0.032926445393823084,1.050960351228714,69.60000000000005,412,39.58,553,0.6763903909921646
2.1720436400175096,-0.005455519903625828,0.6049028650481906,5.9,3304000,910.51,0.03509320692159235,1.0619499123096465,69.0,413,38.19,553,0.7082162964344024
2.2090060663223268,-0.00697641760809347,0.6332550440712492,5.9,3312000,910.95,0.03662187115754932,1.0967544037103654,69.50000000000004,414,38.08,553,0.6668108588457108
2.2790442258119583,-0.012109497278870548,0.6893135445535011,5.9,3320000,883.9,0.0390768906660378,1.0733760684728622,63.300000000000026,415,36.16,553,0.7006313693523407
2.2232010036706926,-0.013250244229566307,0.641501803833625,5.9,3328000,879.41,0.03777535382658243,1.0448861038684845,66.0,416,36.02,553,0.6583313524723053
2.2037022179365158,-0.01574145375052467,0.7075465107104564,6.0,3336000,902.89,0.03615067307837307,1.061532078385353,68.0,417,38.18,553,0.6734362626075745
2.1407400691509246,-0.014786934063304216,0.7584328282995769,6.0,3344000,923.68,0.03458125431556255,1.0730074578523636,68.10000000000001,418,39.51,553,0.6506799298524857
2.2411964112520217,-0.019722617193183398,0.7643353657506726,6.0,3352000,935.44,0.03749350680038333,1.0403729516267777,68.10000000000001,419,40.17,553,0.6914944100379944
2.5447365164756777,-0.01771414061251562,1.1322854300628995,6.0,3360000,927.1,0.052035338701680305,1.007858132123947,68.10000000000001,420,42.4,553,0.7091332715749741
2.2098562747240065,-0.019253613277105616,0.6674309750920693,6.9,3368000,941.83,0.03677135529462248,1.076701511144638,73.10000000000001,421,44.22,553,0.6521036726236343
2.06501131772995,-0.011881799786933697,0.5992700668885199,17.9,3376000,1015.24,0.03272742535918951,1.0190556436777114,76.10000000000001,422,48.68,553,0.700835212469101
2.16673972427845,-0.011431815246178303,0.644048382158915,22.0,3384000,1053.09,0.03850297890137881,1.0098110443353654,76.10000000000001,423,50.76,553,0.660271127820015
3.283236126899719,-0.009375399981158807,1.4602607581842537,27.8,3392000,1093.67,0.1280008542817086,0.9943709647655488,81.30000000000003,424,57.48,553,0.7411731380224228
2.516504031419754,-0.015678743955795653,0.7832427887716428,32.7,3400000,1111.34,0.049213963290676475,1.0355372351408005,84.10000000000001,425,59.84,553,0.6139094454050064
2.1432640010118487,-0.01037838250911591,0.620053825064526,35.0,3408000,1119.02,0.036396832787431777,1.0257293397188187,84.10000000000001,426,60.69,553,0.681736963391304
2.343430555462837,-0.01372102222929243,0.689470158782622,38.800000000000004,3416000,1125.19,0.041962662721052764,1.0358036524057388,84.10000000000001,427,62.0,553,0.6324572902917862
2.3733739638328553,-0.019450998219545,0.727644197321453,36.9,3424000,1145.87,0.04355084329843521,1.0609098762273788,86.40000000000003,428,64.13,553,0.6362388998270034
2.5526020979881285,-0.004601933097292204,0.9119888417976459,39.0,3432000,1146.95,0.061660442077554764,1.036285006403923,86.40000000000003,429,64.45,553,0.7557424956560135
2.1687587022781374,-0.005592559361248277,0.6633718450465775,39.0,3440000,1146.66,0.03618549967184663,1.044130141735077,90.30000000000003,430,66.24,553,0.7409079325199127
2.277659922838211,-0.023011531608062796,0.7440550731681855,39.0,3448000,1156.26,0.03945959283737466,1.0387438958883286,90.30000000000003,431,66.99,553,0.6367335855960846
2.107132983207703,-0.00845914895471651,0.6415265829225791,39.9,3456000,1169.06,0.03347117298748344,1.0247481679916381,93.0,432,68.25,553,0.6722604036331177
2.4326839712262154,-0.013930349195725285,0.8604932317644891,3.0,3464000,1023.78,0.04634541677776724,0.9689693031460047,84.10000000000001,433,56.74,552,0.029027073979377746
2.2351831620931626,-0.015715474863245617,0.7017739290304021,3.0,3472000,994.12,0.039009717362932864,1.0385674774646758,84.10000000000001,434,54.69,552,0.6371996766328811
2.1212936013937,-0.018523106763896065,0.6403721948924591,3.0,3480000,985.42,0.035920179979875684,1.0471958124637604,84.0,435,54.08,552,0.686323134303093
2.412001126408577,-0.018121051086636725,0.8289268561206364,3.0,3488000,980.86,0.04300310763530433,1.0323958528041839,77.10000000000001,436,50.01,552,0.6737725794315338
2.238438222408295,-0.0199126098164561,0.6723706538268711,3.0,3496000,976.85,0.03829639684874565,1.0580843687057495,75.10000000000001,437,49.95,552,0.6797670489549636
2.25182879447937,-0.016703681407234397,0.7913680236907743,3.0,3504000,975.77,0.0410626875795424,1.035067081451416,76.10000000000001,438,49.68,552,0.692780550122261
2.3169028466939925,-0.010086145596869756,0.6953331499634384,3.0,3512000,985.5,0.04010254450142384,1.0444328159093856,77.10000000000001,439,49.55,552,0.6792726439237594
2.2413299065828323,-0.014135124247986823,0.7643484945955542,3.0,3520000,985.21,0.04055141486227512,1.0432508993148804,78.20000000000002,440,49.65,552,0.6425566053390503
2.371893591284752,-0.018284976009163074,0.8724615320312827,3.0,3528000,977.48,0.04172172196675092,1.0527833980321883,80.30000000000003,441,48.93,552,0.5305625009536743
1.9201453232765198,-0.0038835228484822436,0.5106668634163397,3.0,3536000,978.89,0.02873117137234658,1.0412664765119553,80.20000000000002,442,46.75,552,0.7086248505115509
2.2285280454158785,-0.011566420362796634,0.723876282420694,3.0,3544000,970.03,0.03909996017348021,1.0239277750253677,75.20000000000002,443,45.47,552,0.6542951118946075
3.4411543405055998,-0.02045132851228118,1.9542776607416559,3.0,3552000,966.79,0.18146597166080028,0.9664875017106533,77.50000000000004,444,49.08,552,0.715684666633606
2.3688011991977693,-0.03243105542322155,0.8162417226856401,3.0,3560000,983.51,0.044776256224140526,0.9920513784885406,77.50000000000004,445,50.3,552,0.6104802721738816
2.1400868844985963,-0.004364018699270673,0.8834301486722609,14.0,3568000,1032.77,0.03224903366994113,0.9619703418016434,77.50000000000004,446,52.65,552,0.588108047246933
2.0938282096385956,-0.011004269083023245,0.708612381737543,19.400000000000002,3576000,1041.45,0.036241916343569755,0.9669976252317428,77.50000000000004,447,53.45,552,0.6855564492940903
2.3028325307369233,-0.016215491149923763,0.7061345647304293,19.400000000000002,3584000,1044.73,0.04151191239710897,0.9982726418972016,82.10000000000001,448,54.14,552,0.6575040805339813
2.7304719567298887,-0.010314348132815211,1.0628826360281645,19.400000000000002,3592000,1047.21,0.05618387337774038,1.0130173271894456,83.20000000000002,449,55.29,552,0.7050065296888351
2.552115124464035,-0.016004042112908793,0.7615457475149223,19.400000000000002,3600000,1061.3,0.04975527638569474,1.027664081454277,85.10000000000001,450,58.35,552,0.6397559583187103
2.3493134182691575,-0.020119176802254515,0.7965974676896029,21.8,3608000,1065.48,0.0417637308454141,1.012700558900833,86.30000000000003,451,58.92,552,0.6498975205421448
2.904337939620018,-0.004765684125304688,1.1220913061670539,21.8,3616000,1050.7,0.09469546081963927,1.012662842273712,85.40000000000003,452,59.16,552,0.541061726808548
2.3781050473451613,-0.016992227729642765,0.8946937341785212,21.8,3624000,1044.63,0.04655999552458525,1.011449146270752,85.60000000000005,453,61.12,552,0.714674961566925
2.2125729012489317,-0.013896555099781835,0.7131489217880127,21.8,3632000,1050.99,0.037845935206860304,1.0141168719530105,85.60000000000005,454,61.32,552,0.6415235352516174
2.433299024105072,-0.01748567063094015,0.7502085640152885,24.0,3640000,1086.64,0.044711217507719996,1.016186870932579,95.30000000000003,455,64.16,552,0.6703421407938004
2.217422354221344,-0.0205200316090486,0.8117999395042128,24.0,3648000,1099.27,0.04019598102197051,1.0027497673034669,97.10000000000001,456,65.53,552,0.6755883574485779
2.1502909511327744,-0.01214031046256423,0.6378331311354384,24.0,3656000,1090.99,0.03656044805422425,1.002617034316063,95.20000000000002,457,63.78,552,0.6681676298379898
2.952624165415764,-0.015158584215678275,1.2969258714111853,29.700000000000003,3664000,1104.08,0.0905663227615878,0.9790861570835113,97.10000000000001,458,64.07,552,0.6843307423591614
2.0469512230157854,-0.009665811125305481,0.6271842141079178,29.700000000000003,3672000,1109.86,0.03220958523917943,0.9656598365306854,97.10000000000001,459,64.58,552,0.658599647283554
2.5856430292129517,-0.014591568013420328,0.8556629942226602,33.0,3680000,1147.36,0.0507748011010699,0.9886640077829361,99.60000000000005,460,68.78,552,0.607514613866806
2.722129907608032,-0.019931230216170662,0.9741261798022336,36.0,3688000,1207.8,0.05508095760364085,1.0251995050907134,110.10000000000001,461,74.33,552,0.6085208886861802
2.28158963739872,-0.014190630628727377,0.722563961977892,42.900000000000006,3696000,1221.72,0.04212970180436969,0.9989863514900208,110.10000000000001,462,76.34,552,0.6617143762111664
2.4710508751869202,-0.01884680035407655,0.919252845556211,42.900000000000006,3704000,1230.38,0.05744784739799798,1.0016112923622131,111.10000000000001,463,77.39,552,0.6166246825456619
2.9113946306705474,-0.01609694977523759,1.2053347973144575,41.8,3712000,1224.51,0.07463613191619516,0.9924254643917084,112.50000000000004,464,77.45,552,0.6260075879096985
2.391388482451439,-0.01928508185199462,0.9185286067443809,41.8,3720000,1226.98,0.04879576170351356,1.0058313190937043,117.10000000000001,465,78.9,552,0.6929550999403
2.136809631586075,-0.003739199527990422,0.6205749946253163,41.8,3728000,1227.57,0.034838909045793114,1.0003643214702607,118.10000000000001,466,79.52,552,0.6674131971597671
2.331412613391876,-0.019798662377870643,0.7323943726680808,43.0,3736000,1249.16,0.04389459590194747,1.013413885831833,119.20000000000002,467,81.46,552,0.6483065176010132
2.3224637144804,-0.020131748904968844,0.813967626675565,43.0,3744000,1272.0,0.04250107972882688,1.0003395336866379,118.10000000000001,468,81.7,552,0.637873238325119
2.260993630886078,-0.020754201849340462,0.7992109822573196,43.0,3752000,1278.19,0.03929481683764607,1.0220494920015335,117.10000000000001,469,80.21,552,0.6647136133909225
2.5089104855060578,-0.017586538798641412,1.0248266888191218,29.700000000000003,3760000,1172.27,0.05129859456326812,1.0240730190277099,117.10000000000001,470,72.02,552,0.39615708112716674
1.946215182542801,-0.0018252866854891181,0.5516208825705367,20.900000000000006,3768000,1148.99,0.02891201762482524,1.0352826100587844,117.10000000000001,471,70.22,552,0.678215719461441
2.088771605491638,-0.01222190545074227,0.6240470647111954,20.900000000000006,3776000,1141.45,0.035607104944065215,1.0253220027685166,117.10000000000001,472,69.93,552,0.6822735238075256
2.463619977235794,-0.02567900053807534,0.8071623965217918,20.900000000000006,3784000,1136.91,0.04868574167601764,1.0058718752861022,112.50000000000004,473,68.31,552,0.6070475077629089
2.1241141110658646,-0.015216229230136378,0.6877765189683513,16.400000000000002,3792000,1110.62,0.03577605572529137,1.0357764089107513,107.10000000000001,474,63.77,552,0.5646886098384857
1.978077842593193,-0.014067280451417901,0.580081653819969,16.400000000000002,3800000,1103.27,0.032431715070270005,1.006775747537613,95.30000000000011,475,62.17,552,0.6892433428764343
2.335371043086052,-0.014410485566711486,0.7299910890131882,16.400000000000002,3808000,1121.79,0.04202234610915184,0.9911270171403885,107.10000000000001,476,63.41,552,0.6374575060606003
2.4983367478847502,-0.009350867706816644,0.7914014208742952,16.400000000000002,3816000,1139.56,0.05423591168131679,0.9985702890157699,107.10000000000001,477,64.28,552,0.6793998920917511
2.6679888236522675,-0.023927338303765283,0.8788038105014457,16.400000000000002,3824000,1147.26,0.05395535745192319,1.023047797679901,107.10000000000001,478,66.1,552,0.6763855564594269
2.787509434223175,-0.008635436409385876,0.9861493073234704,16.400000000000002,3832000,1144.81,0.08186097000725567,0.9896339440345764,107.0,479,64.43,552,0.5468466985225677
2.455534487962723,-0.016852929212182063,0.834123846642921,16.400000000000002,3840000,1149.8,0.04674518402200192,0.9979928547143936,100.70000000000006,480,64.34,552,0.6237106204032898
2.2769962656497955,-0.009947331423609285,0.650547978446763,16.400000000000002,3848000,1147.6,0.039831760707311335,1.0012411606311797,108.10000000000001,481,64.2,552,0.67638796210289
2.199262214899063,-0.016813571951788616,0.830149023826952,16.400000000000002,3856000,1146.07,0.03968281022273004,1.019628999233246,107.20000000000002,482,64.32,551,0.6356548976898193
2.1937810981273653,-0.010238817124045453,0.7908849842046766,16.400000000000002,3864000,1135.05,0.03688281738664955,0.9847076898813247,107.20000000000002,483,63.39,551,0.6913733893632888
2.5485672861337663,-0.017568689722829732,0.8873607612949725,21.9,3872000,1157.33,0.054087948331143706,1.0215322905778885,107.20000000000002,484,65.2,551,0.6138572567701339
2.276865516901016,-0.013497523206169718,0.7173942776120846,30.800000000000004,3880000,1202.0,0.03923878701403737,1.0294856005907058,107.20000000000002,485,68.16,551,0.6564232403039932
2.221017616391182,-0.031466744120116345,0.6699526442003682,7.9,3888000,1078.29,0.038618230749852954,1.073473858833313,100.70000000000006,486,60.42,551,0.4256390810012817
1.7789696097373962,0.005886344937607646,0.5608633213339301,1.8000000000000007,3896000,969.28,0.023910174146294594,1.1150199735164643,100.70000000000006,487,54.53,551,0.6842303961515427
2.035771949291229,-0.006749747566937003,0.7290139432590209,1.8000000000000007,3904000,917.33,0.03323234546929598,1.0295616883039473,87.60000000000005,488,48.53,551,0.6747389674186707
2.305075427889824,-0.01485948420362547,0.7449848211259463,1.8000000000000007,3912000,915.35,0.047115906425751745,1.0546255588531495,87.60000000000005,489,48.22,551,0.6562523573637009
2.247305291891098,-0.017366933171351774,0.7822393588611015,1.8000000000000007,3920000,919.87,0.039558544401079414,1.0618484610319137,87.0,490,45.8,551,0.6695655995607376
2.3191374206542967,-0.015192255449655932,0.7701891480338658,1.8000000000000007,3928000,915.43,0.0420739156100899,1.0646329432725907,86.10000000000001,491,44.3,551,0.6685966485738755
2.3738894152641294,-0.011505620573880151,0.8162637001828226,1.8000000000000007,3936000,892.88,0.04589374826755375,1.050416318178177,81.20000000000002,492,42.13,551,0.681025180220604
3.076349455714226,-0.032400637024084064,1.2529052787842543,1.8000000000000007,3944000,868.76,0.08950580894481391,1.0586461895704269,80.30000000000003,493,44.06,551,0.6863282507658005
2.02210114300251,-0.017481855595542585,0.5979314742488812,1.8000000000000007,3952000,848.97,0.03351514683337882,1.0585147613286972,80.30000000000003,494,42.5,551,0.7095432168245316
2.106928222179413,-0.009403110257262598,0.6152999078995215,1.8000000000000007,3960000,843.07,0.03426612961571664,1.0531137835979463,80.30000000000003,495,41.75,551,0.653285785317421
2.3067152160406112,-0.01325847483734833,0.7083667316203542,1.8000000000000007,3968000,861.14,0.04427388089708984,1.0207724696397782,87.10000000000001,496,43.29,551,0.6874063724279403
2.646156752705574,-0.013393205929314717,1.2054959507285985,1.8000000000000007,3976000,875.25,0.05715870439074933,1.0157140266895295,87.10000000000001,497,46.7,551,0.7197464025020599
2.9776584380865097,-0.026199697576048495,1.3296962729171802,2.0,3984000,949.07,0.11734532431233674,1.0965308678150176,94.50000000000004,498,52.98,551,0.4793650639057159
2.1492048400640487,-0.0077142457442823794,0.6278122278327974,3.0,3992000,968.36,0.03761438638437539,1.0385173517465591,94.50000000000004,499,53.67,551,0.6742599850893021
2.024949674010277,-0.010240676058456301,0.5988358398375943,17.300000000000004,4000000,1026.47,0.03315103624481708,1.0336624109745025,94.50000000000004,500,57.15,551,0.6700334596633911
2.469420338869095,-0.01876573691741214,0.7566252642947718,23.0,4008000,1117.59,0.04804444998968393,1.0391723948717118,103.10000000000001,501,63.86,551,0.6493343728780746
2.599897549748421,-0.004351280839182436,0.9963611804447623,24.0,4016000,1137.51,0.08308824294945225,1.020956039428711,107.0,502,67.6,551,0.6555773085355758
2.5841958087682726,-0.021735620107501744,0.9633815266349959,24.0,4024000,1162.57,0.05820810559205711,1.0239394968748092,107.10000000000001,503,71.87,551,0.6769248032569886
3.300606206655502,-0.015325683124829084,1.3339337337270936,24.0,4032000,1181.05,0.12615794967394323,1.020327119231224,124.0,504,76.2,551,0.6204371976852417
2.316594206094742,-0.01969559811281215,0.8714645215159806,18.900000000000002,4040000,1134.49,0.03871947958134115,1.0673934078216554,124.0,505,71.9,551,0.5674537521600723
2.0718084281682967,-0.011883607733798271,0.6191709556896812,17.8,4048000,1116.38,0.03610829921904951,1.0510019528865815,114.1000000000001,506,68.86,551,0.6976446604728699
2.8873943597078324,-0.0058044473396148535,1.1792264278532931,17.8,4056000,1112.85,0.07443088653963059,1.0044626009464264,114.1000000000001,507,68.62,551,0.7270380246639252
2.1573730266094207,-0.010179366063093767,0.7205121604448871,18.700000000000003,4064000,1128.34,0.04312263673637062,1.015967628955841,124.0,508,72.33,551,0.7094875937700271
2.372126554846764,-0.017806962169270264,0.7570565106559676,18.700000000000003,4072000,1131.81,0.04524538133759051,1.0386470448970795,124.0,509,72.43,551,0.6644564044475555
2.6206530332565308,-0.019725417959270998,0.9497900811535476,18.700000000000003,4080000,1126.11,0.05624542183242738,1.04051395714283,124.0,510,71.82,551,0.7611584848165512
2.1944793701171874,-0.012372962049848866,0.7146108862062905,18.700000000000003,4088000,1104.89,0.03896168875740841,1.0571226161718368,112.10000000000001,511,68.96,551,0.6699602341651917
2.2463664907217025,-0.006727456945882295,0.7386661208382839,18.700000000000003,4096000,1109.3,0.038947001192718746,1.0419851285219193,112.10000000000001,512,70.15,551,0.6198850637674331
2.441384007930756,-0.02334187587024644,0.7371051095965035,26.700000000000003,4104000,1149.82,0.04678608768619597,1.041965047121048,114.1000000000001,513,74.06,551,0.65594775557518
2.2405249416828155,-0.014324676711694337,0.6657245938251171,27.9,4112000,1174.43,0.04146374879870564,1.0386903071403504,126.00000000000017,514,76.88,551,0.6391410291194916
2.61600928068161,-0.02027693127922248,0.9224486886925454,27.9,4120000,1183.11,0.05528038136661053,1.0365818226337433,144.70000000000005,515,79.3,551,0.7118933981657029
2.860702545642853,-0.005618873511557467,1.2513159894634072,27.9,4128000,1170.49,0.08781406558118761,1.0493078935146332,144.70000000000005,516,77.63,551,0.6539772182703019
2.077899360060692,-0.01551046591403974,0.6390453784857673,27.9,4136000,1149.19,0.03745542235206813,1.0512793201208115,115.90000000000008,517,73.44,551,0.6810273355245591
2.372721230983734,-0.019216414313996212,0.7219045827159405,27.9,4144000,1142.88,0.04594423533417284,1.0376857084035873,115.50000000000004,518,72.12,551,0.6600286787748337
2.4563166624307633,-0.010157867238740436,0.8550036446055489,28.0,4152000,1151.59,0.04828854739200324,1.0569572895765305,115.50000000000004,519,73.12,551,0.7106077170372009
2.3655452877283096,-0.011440373649820685,0.8464266083587685,28.0,4160000,1162.87,0.0587109968950972,1.050305319428444,115.50000000000004,520,74.03,551,0.7417640095949173
3.0007942283153533,-0.018927530010114425,1.1727423598810838,38.0,4168000,1233.07,0.10323613190092146,1.0461287522315978,127.20000000000027,521,82.34,551,0.6484001499414443
1.8322809052467346,-0.005157724025193602,0.5866985616356913,38.0,4176000,1236.97,0.026754715759307147,1.0183234900236129,127.20000000000027,522,82.83,551,0.6950369912385941
2.5018262243270875,-0.02837485381445731,0.9964079076580074,38.900000000000006,4184000,1261.8,0.05082759630400688,1.0272142690420152,120.40000000000003,523,82.53,551,0.647507119178772
2.3425819736719133,-0.01843586249946384,0.7370070882678497,38.900000000000006,4192000,1268.32,0.04436852802755311,1.0030085504055024,119.10000000000001,524,81.54,551,0.6602509593963624
2.2746433728933333,-0.005222375055309385,0.719681328041311,38.900000000000006,4200000,1266.31,0.042586731296032666,0.9914336103200913,120.40000000000003,525,81.85,551,0.6918454176187515
2.7888772916793823,-0.026305750908795743,1.0707785682320796,36.8,4208000,1248.14,0.06559165706392378,1.0129805597662926,120.40000000000003,526,80.98,551,0.42551587462425233
1.8988241851329803,-0.0136682748804742,0.5506920430183867,36.9,4216000,1252.95,0.03208785353926942,1.0013093668222428,120.40000000000003,527,80.8,551,0.6975669407844544
2.3865716898441316,-0.024050571164116262,0.7591406081209057,31.9,4224000,1215.07,0.045292606907896694,1.0713941818475723,115.40000000000003,528,75.65,551,0.30330379128456114
1.920579997897148,-0.007752366349141084,0.6244362945486889,27.9,4232000,1185.07,0.02970168158179149,1.0574068105220795,111.40000000000003,529,71.92,551,0.6650860393047333
