episode_length,P09:episode_rewards,value_loss,P01:episode_rewards,epoch_idx,policy_loss,explained_variance,frames,fps,grad_norm,policy_entropy,PMM:episode_rewards,advantage_norm
171.16,3.0,0.011756817708787821,0.0,661,-0.0017617181604873621,5.7220458984375e-08,5288000,327,0.12896090396108004,1.382263125181198,1.09,1.0989118261635304
179.38,3.1000000000000085,0.015447462191277737,0.0,662,0.0030496248253621162,3.635883331298828e-08,5296000,327,0.16247195236363995,1.3808423137664796,1.28,1.326821142360568
189.4,4.0,0.018195237846775854,0.0,663,-0.0018034487613476813,-1.6689300537109377e-08,5304000,327,0.1754728118143244,1.3602655982971192,1.57,1.484125660210848
197.66,5.0,0.01720003975171494,0.0,664,-0.0006376215723867063,7.152557373046875e-09,5312000,327,0.16751885175600795,1.334987461566925,1.83,1.4619969371706247
204.5,5.0,0.0174935017894677,0.0,665,-0.003612410880632524,-2.562999725341797e-08,5320000,327,0.17820711440678783,1.3271054553985595,2.01,1.4113987846672535
198.39,5.0,0.016845599053849584,0.0,666,-0.0004258419049438089,1.9073486328125e-08,5328000,327,0.16879267431363998,1.338367371559143,1.81,1.440034850910306
192.46,5.0,0.01246975679137904,0.0,667,0.0027770691795740276,-8.440017700195313e-07,5336000,327,0.14437008580877256,1.352551317214966,1.71,1.109367965720594
193.41,5.0,0.018364884569091373,0.0,668,-0.0011961553695073236,2.4437904357910155e-08,5344000,327,0.1789825695735206,1.370978238582611,1.68,1.5004831889271737
194.22,4.0,0.01326602097497016,0.0,669,-9.011799120344222e-06,6.914138793945312e-08,5352000,327,0.15277741740381484,1.3777552592754363,1.69,1.1837162429839372
177.89,3.0,0.0144132290372454,0.0,670,0.0014749809470959007,4.76837158203125e-09,5360000,327,0.15146295619721437,1.3772006571292876,1.33,1.2741026148945094
180.27,3.0,0.01587637220070974,0.0,671,-0.0010233500599861145,-3.632664680480957e-05,5368000,327,0.15758464942862363,1.361303027868271,1.39,1.3812467807903885
196.62,5.0,0.015832434196850046,0.0,672,0.000602139518596232,-1.609325408935547e-08,5376000,327,0.16270923909704255,1.364321413040161,1.88,1.3792145207151771
206.09,5.0,0.019590590860934752,0.0,673,0.0026965919393114744,-1.9073486328125e-08,5384000,327,0.18809425429462054,1.3755624759197236,2.06,1.5204488721489906
201.84,5.0,0.015014439202932408,0.0,674,-0.0042279513098765166,-1.392960548400879e-06,5392000,327,0.16062681757575537,1.3803134787082671,1.89,1.3107720131799578
200.38,5.0,0.016197828661061068,0.0,675,0.0018116637575440108,4.76837158203125e-09,5400000,327,0.17242934866167414,1.376836633682251,1.87,1.333938605748117
192.24,4.0,0.01414051932849361,0.0,676,-0.0003339190114638768,1.7946958541870117e-06,5408000,327,0.14186810930148655,1.3763698375225066,1.73,1.2690458514168859
178.18,3.0,0.011667980602242096,0.0,677,0.000366337339655729,4.172325134277344e-09,5416000,327,0.13907552851755267,1.3785350656509399,1.37,1.0809235259518026
169.86,3.0,0.014621970461066667,0.0,678,0.0015842072875238956,-2.6822090148925782e-08,5424000,327,0.1635449300621195,1.384577066898346,1.1,1.2637012526765465
177.44,3.0,0.013563647113187471,0.0,679,0.00021675173404219093,7.748603820800782e-09,5432000,327,0.145753179977178,1.3848505115509033,1.28,1.2435408487170934
186.86,4.0,0.014608865491027245,0.0,680,-0.0004481307097012177,-6.413459777832031e-07,5440000,327,0.16639401033740928,1.3807298231124878,1.49,1.25567729011178
184.7,4.0,0.014680662380824288,0.0,681,0.00022847204323625192,1.0251998901367187e-07,5448000,327,0.1555453552741929,1.3829774177074432,1.46,1.2945608408376574
181.53,3.0,0.015437705027652555,0.0,682,-0.00043992570252157745,1.728534698486328e-08,5456000,327,0.15522864440076298,1.3837453758716582,1.4,1.3474576410651207
178.01,3.0,0.011664610840016394,0.0,683,0.0005706662288866937,2.205371856689453e-08,5464000,327,0.1335972503791102,1.3814660096168518,1.25,1.1076087791100144
180.37,3.0,0.01613276303934981,0.0,684,0.002600562626030296,-4.172325134277344e-09,5472000,327,0.15795983964772606,1.3844369733333588,1.27,1.382505509853363
180.54,3.0,0.011933669218378781,0.0,685,-0.0007084515251335688,-5.900859832763672e-08,5480000,327,0.13555292943268835,1.3822421610355378,1.34,1.1349539292603732
178.35,3.0,0.0131557170868291,0.0,686,-0.000360653322422877,1.8775463104248046e-07,5488000,327,0.14979625972741728,1.3814332842826844,1.27,1.1808386507630348
181.37,3.0,0.018500934608418902,0.0,687,0.004580943408655003,7.450580596923828e-08,5496000,327,0.17175301541231885,1.383410850763321,1.35,1.4461758809909224
177.14,3.0,0.009846058765888302,0.0,688,-0.0043678185134194795,9.5367431640625e-09,5504000,327,0.13092074779660653,1.3786497104167938,1.29,0.9888731924816966
174.27,3.0,0.01044992477744472,0.0,689,-0.00028465665585827084,-1.7881393432617187e-09,5512000,327,0.12795408100664557,1.3694668519496918,1.22,1.0336760720983147
171.25,3.0,0.01181866069084208,0.0,690,0.0015132748731411993,3.874301910400391e-08,5520000,327,0.12968166531030356,1.3817686855792999,1.16,1.1036402881145477
174.87,3.1000000000000085,0.014232334125399575,0.0,691,0.0011073415027931333,-2.980232238769531e-07,5528000,327,0.16169903277935924,1.3838254153728484,1.27,1.2288003570213915
178.88,3.0,0.011715265784932854,0.0,692,0.0011069167227833532,-2.384185791015625e-09,5536000,327,0.14067538527393506,1.3763184773921966,1.35,1.063854422569275
173.97,3.0,0.012810814255813057,0.0,693,-0.0012243661552201956,-1.609325408935547e-08,5544000,327,0.14418351733213458,1.3703507113456725,1.21,1.164649640917778
172.53,3.0,0.0110874986402564,0.0,694,-0.0014211017068009825,3.039836883544922e-08,5552000,327,0.13741487597118737,1.3652943432331086,1.19,1.0299853610247374
173.2,3.0,0.013568978258135758,0.0,695,0.003564501007786021,-2.2649765014648438e-08,5560000,327,0.14003031351360934,1.3735369515419007,1.2,1.2103800175338983
178.15,3.0,0.011311924123565404,0.0,696,-0.002311518858768977,-7.748603820800782e-09,5568000,327,0.14075704534232142,1.370094050168991,1.31,1.0671417744085192
188.78,4.0,0.014379340707428127,0.0,697,0.0007141920289723203,1.5497207641601563e-08,5576000,327,0.15664222341397546,1.373646732568741,1.6,1.2244461078196764
188.21,4.1000000000000085,0.01332691147503283,0.0,698,-0.00023809506790712476,1.3113021850585938e-08,5584000,327,0.15092559174206058,1.3755629789829253,1.55,1.2010301058739423
184.83,4.1000000000000085,0.013493119435315748,0.0,699,0.0021010681160259993,-2.9802322387695314e-09,5592000,327,0.15184129362299378,1.376164926290512,1.44,1.2116256003454327
191.34,5.0,0.0159919699216789,0.0,700,0.0007857077132211998,2.8067827224731447e-06,5600000,327,0.16199035316881688,1.3806648790836333,1.69,1.3552003141492606
183.93,3.0,0.011700645779296793,0.0,701,-0.0006893194338772445,7.152557373046875e-09,5608000,327,0.13904877048820496,1.382350536584854,1.51,1.0438473888486623
178.38,3.0,0.013663079467078206,0.0,702,0.0004576481331605464,-2.741813659667969e-08,5616000,327,0.1532360144651724,1.3845799207687377,1.3,1.221165684312582
176.27,3.0,0.0141122795297224,0.0,703,0.0035891982552129775,-2.3245811462402345e-08,5624000,327,0.14882809755998463,1.3811528921127318,1.26,1.2229374142736196
168.89,3.0,0.010323127459873831,0.0,704,-0.004040398179204203,1.5497207641601563e-08,5632000,327,0.12798958229131382,1.3837830817699432,1.1,1.0032810286805034
172.82,3.0,0.017695495566258615,0.0,705,0.004338471803348512,-1.1920928955078126e-08,5640000,327,0.17514711618779008,1.3827379083633422,1.21,1.468858877196908
190.59,4.1000000000000085,0.013447793837103745,0.0,706,-0.0016595178976422176,-1.5497207641601563e-08,5648000,327,0.1461584936724068,1.376667605638504,1.62,1.2017853352800012
190.82,4.0,0.012588906861437862,0.0,707,0.0009117041423451156,-8.940696716308593e-09,5656000,327,0.13451986646179048,1.380428055524826,1.61,1.1776886680722236
188.67,4.0,0.01595797089572443,0.0,708,0.0008157773030688986,3.5762786865234374e-09,5664000,327,0.16960979934118306,1.382994235754013,1.54,1.3573969803750514
187.32,4.0,0.013437212374483351,0.0,709,-0.0009213676135914284,2.2649765014648438e-08,5672000,327,0.14879518750711163,1.3788667845726013,1.45,1.220158464871347
190.92,4.0,0.013995998653717834,0.0,710,0.00042348987190052865,-2.6226043701171875e-08,5680000,327,0.15077206849955277,1.3702718329429626,1.58,1.2239735150709747
195.13,5.0,0.0178907609237649,0.0,711,0.0020087783638155087,8.940696716308593e-09,5688000,327,0.1718769967526631,1.3758399987220764,1.77,1.4632526495307685
200.02,5.0,0.012831389470175054,0.0,712,-0.001004336025343946,1.9669532775878907e-08,5696000,327,0.14618794631114582,1.3833658349514009,1.95,1.1789002130180597
177.33,3.0,0.01124587602662359,0.0,713,-3.2327720255125314e-05,-7.748603820800782e-09,5704000,327,0.12944843081054605,1.3790374398231506,1.32,1.0854406103491783
178.84,4.0,0.015446233882576052,0.0,714,0.0028319214936345814,-1.0132789611816407e-08,5712000,327,0.1728160637832043,1.368889731168747,1.39,1.3452537497133017
188.56,5.0,0.0148293091787491,0.0,715,-0.0008059657145349775,1.609325408935547e-08,5720000,327,0.16463868061452896,1.3762514555454255,1.61,1.3159418693184852
189.04,5.0,0.014735041379663017,0.0,716,0.0015988756297156215,5.006790161132812e-08,5728000,327,0.15173089137483442,1.3733707940578461,1.52,1.288865079805255
198.52,5.0,0.015294532909392729,0.0,717,-0.0030381502539967185,1.6689300537109377e-08,5736000,327,0.16248204970622396,1.3822221875190734,1.75,1.3037328137084843
200.18,5.0,0.016041783854852838,0.0,718,0.0017701596161350608,1.430511474609375e-08,5744000,327,0.1596134421519736,1.3831730306148529,1.83,1.3728991193324327
184.5,4.1000000000000085,0.01595569255326154,0.0,719,0.0028226219286443667,3.159046173095703e-08,5752000,327,0.1724383941744671,1.3677157986164092,1.45,1.331653162613511
194.09,6.0,0.015344263904808031,0.0,720,-0.0013894866360351444,-8.940696716308593e-09,5760000,327,0.17439233034011498,1.3846964478492736,1.74,1.3200362169742583
189.65,4.0,0.014336714713999754,0.0,721,0.0007005976245272904,-1.4901161193847656e-08,5768000,327,0.16027500906357925,1.3841546308994293,1.59,1.178024224564433
181.48,3.0,0.012822321974472289,0.0,722,0.0016750798688735813,-2.9206275939941406e-08,5776000,328,0.1450363951516157,1.3842219710350037,1.34,1.1431017851829528
177.85,3.0,0.014008351066695467,0.0,723,0.0005347721045836807,-5.364418029785156e-09,5784000,328,0.15553384927576633,1.3834006655216218,1.26,1.2440170679986478
179.03,3.0,0.012336923067578028,0.0,724,-0.00040305291069671513,6.973743438720703e-08,5792000,328,0.1366356536723751,1.3832172679901122,1.25,1.1128113497421146
180.98,3.0,0.015662885342426307,0.0,725,0.0010438798321411014,-1.7881393432617187e-09,5800000,328,0.15757149351863423,1.3789422988891602,1.28,1.3308908281847835
188.35,5.0,0.015982722905064292,0.0,726,6.186849263031036e-05,1.0728836059570312e-08,5808000,328,0.16638542639332354,1.3786904644966125,1.48,1.3579504235833884
194.1,5.0,0.014167859318076808,0.0,727,0.000723123226671305,4.76837158203125e-09,5816000,328,0.15560244618103694,1.382215496301651,1.62,1.2425344610959292
180.21,4.0,0.010022264231420195,0.0,728,7.359520430327393e-05,1.251697540283203e-08,5824000,328,0.11100606633240954,1.383521009683609,1.29,1.002514525204897
173.49,3.0,0.01386356900082319,0.0,729,-0.0012485454574925824,-5.662441253662109e-08,5832000,328,0.14859785176073131,1.376972633600235,1.21,1.2012825825065374
168.99,3.0,0.010895097747379623,0.0,730,0.0014890060137258843,5.364418029785156e-09,5840000,328,0.12446728560757028,1.382685580253601,1.12,1.0618457873165608
173.3,3.0,0.016386130101745947,0.0,731,0.00021433361573144793,1.6689300537109377e-08,5848000,328,0.1704353749410824,1.3689000248908996,1.16,1.3985731383785605
184.48,4.0,0.013306470621282642,0.0,732,0.00045431915612425655,-2.0265579223632814e-08,5856000,328,0.1404267208189167,1.3752332770824431,1.46,1.2416514897346496
196.11,4.0,0.014455269699838028,0.0,733,-0.002587862401851453,1.3709068298339844e-08,5864000,328,0.15582342510814187,1.3730283081531525,1.72,1.3060915857180952
194.65,4.0,0.013657733054938035,0.0,734,4.84906486235559e-06,3.337860107421875e-08,5872000,328,0.14322127136463922,1.3717167699337005,1.66,1.2321330619044601
188.45,4.0,0.010806102573815224,0.0,735,-0.000350594550545793,1.8060207366943358e-07,5880000,328,0.1298214179257081,1.374521839618683,1.5,1.0519068983569742
180.9,3.0,0.013108507210145035,0.0,736,0.0007858513743849472,-2.86102294921875e-08,5888000,328,0.14425520493825386,1.3761872744560242,1.29,1.1786465770751238
179.86,3.0,0.013743813178175515,0.0,737,0.0003904004069045186,3.695487976074219e-08,5896000,328,0.150651463352535,1.379531672000885,1.3,1.2040260629355908
174.71,3.1000000000000085,0.009492040078212085,0.0,738,0.0005511681633652188,-3.7550926208496094e-08,5904000,329,0.1151596070225359,1.3788471364974975,1.22,0.9509747108630836
178.88,3.0,0.012011020546096915,0.0,739,-0.00028024825383909046,1.6689300537109377e-08,5912000,329,0.12949918415706566,1.3746527969837188,1.27,1.146754742860794
173.74,3.0,0.00942576063658862,0.0,740,0.0011837740882765502,5.3644180297851564e-08,5920000,329,0.11774367890272176,1.3701627743244171,1.15,0.9066288080438971
170.71,3.0,0.013884190889048114,0.0,741,-0.0005669977702200412,-3.618001937866211e-07,5928000,329,0.13760211133578124,1.378469717502594,1.12,1.2665549723431468
177.7,3.0,0.013180950526602828,0.0,742,0.0024652158543176485,-2.3245811462402345e-08,5936000,329,0.14321717646580998,1.3783489418029786,1.27,1.1971865833178164
174.77,3.0,0.009285527258557523,0.0,743,-0.0018311751761939377,1.1913776397705078e-05,5944000,329,0.1227978934817397,1.381143935918808,1.2,0.9355694643966853
179.37,3.0,0.012497063380023973,0.0,744,-0.00037814027338754384,-1.9669532775878907e-08,5952000,330,0.13622794934559493,1.3846927285194397,1.36,1.1579575415700674
180.36,3.0,0.014575310067552891,0.0,745,0.0032056545490922873,5.960464477539063e-09,5960000,330,0.1498480944997972,1.38222177028656,1.41,1.259793247077614
189.21,4.0,0.01847933599456155,0.0,746,-0.001864783248747699,-2.0861625671386717e-08,5968000,330,0.17372570369143314,1.381328934431076,1.56,1.5124871046841144
198.16,4.0,0.012980151679257687,0.0,747,0.0005417216224304866,-1.3709068298339844e-08,5976000,330,0.1409050062130777,1.3818725895881654,1.77,1.2028927771374582
195.88,4.0,0.017753897638940544,0.0,748,0.0009416934323962778,-1.609325408935547e-08,5984000,331,0.17010052728724584,1.381285707950592,1.73,1.4196504940092565
196.51,4.0,0.011880950457202744,0.0,749,0.0017081261063867715,-1.3709068298339844e-08,5992000,331,0.1320797501091714,1.3809757030010223,1.7,1.1113988851569594
185.69,4.0,0.013241547495781561,0.0,750,-0.0004277689184527844,7.152557373046875e-09,6000000,331,0.14823780100411568,1.3753793966770171,1.42,1.1641102039813995
177.54,3.1000000000000085,0.010644570493823266,0.0,751,0.00023584786544233793,-4.3511390686035155e-08,6008000,332,0.13219014716823374,1.3792206931114197,1.27,1.0330099692195653
179.62,3.0,0.015577454064332414,0.0,752,8.121133003442083e-05,-1.0132789611816407e-08,6016000,332,0.16483496304509748,1.3801652383804321,1.38,1.3484743221849202
183.44,3.0,0.012222101660026964,0.0,753,-3.598590374167543e-05,-3.159046173095703e-08,6024000,332,0.1318592229542883,1.3797851490974427,1.47,1.1371667273715138
180.22,3.0,0.011911155419795705,0.0,754,0.0010071381297893822,-1.0728836059570312e-08,6032000,332,0.12767470465838196,1.384291911125183,1.36,1.1130758882686496
170.43,2.0,0.009687081080037387,0.0,755,0.0003112149052321911,5.364418029785156e-09,6040000,333,0.11283893841879261,1.382557818889618,1.09,0.9700390342436731
164.54,2.0,0.010459706503356756,0.0,756,-0.0004310699296183884,-2.384185791015625e-09,6048000,333,0.1317102967747496,1.3740981101989747,0.91,1.0018419061973691
168.44,3.0,0.013054322252246493,0.0,757,0.0003012317256070673,-1.9669532775878907e-08,6056000,333,0.14042057043953718,1.374082909822464,1.08,1.1845135819166899
174.06,3.0,0.015716099162782483,0.0,758,0.002823688497301191,-2.1904706954956055e-06,6064000,334,0.16796659251884802,1.3807490301132201,1.24,1.3188907354325057
179.62,3.0,0.014638903950599342,0.0,759,-0.0019079151915502735,1.251697540283203e-08,6072000,334,0.16135172336883624,1.382335456609726,1.33,1.2862402831017972
180.19,3.0,0.012681152393815865,0.0,760,0.0008554478487349115,2.9206275939941406e-08,6080000,334,0.1467596200044664,1.3692768847942351,1.36,1.2046548920497298
174.38,3.0,0.013426733000897003,0.0,761,0.0017453541565919295,-2.9206275939941406e-08,6088000,334,0.13888953460938885,1.3801757347583772,1.21,1.2071670584194363
171.61,3.0,0.009660185713801183,0.0,762,-0.0013377384864725172,6.020069122314453e-08,6096000,335,0.1249012130126755,1.3633671236038207,1.13,0.9363429057598114
164.15,2.0,0.010087737046706024,0.0,763,1.2788998428732157e-05,-1.1324882507324219e-08,6104000,335,0.12067739472814538,1.3451457166671752,0.98,0.9825820082426071
165.64,2.1000000000000085,0.01265747888216879,0.0,764,0.002316990724648349,1.901388168334961e-07,6112000,335,0.14265996238894182,1.3688317012786866,1.02,1.1379292212985457
178.78,3.0,0.01401929986698633,0.0,765,-0.002443879970815033,-9.059906005859375e-08,6120000,335,0.16067186776907452,1.368346699476242,1.32,1.2290209631994367
186.74,4.0,0.014093804160875151,0.0,766,0.000508730667643249,5.960464477539063e-10,6128000,336,0.14571814129631952,1.3623199784755706,1.49,1.2300883134454488
181.8,3.0,0.012935719003808117,0.0,767,0.000774407577700913,-2.9802322387695314e-09,6136000,336,0.1413998481580266,1.373371821641922,1.38,1.1817361025325954
181.18,3.1000000000000085,0.012056398256499961,0.0,768,0.0009432096686214209,-5.960464477539063e-10,6144000,336,0.13568378319700225,1.3793665313720702,1.44,1.1157630943134427
179.51,3.1000000000000085,0.011896617450365738,0.0,769,-0.0018355177464036388,-1.9669532775878907e-08,6152000,337,0.12388349640141146,1.3815776669979096,1.37,1.1312903760373592
183.07,3.0,0.012700931296658382,0.0,770,-0.0008987787924706936,7.748603820800782e-09,6160000,337,0.14356536035556539,1.3796909046173096,1.43,1.1516195163875818
172.99,2.0,0.011125151947517224,0.0,771,0.001640372994588688,-2.0265579223632814e-08,6168000,337,0.13318428117951547,1.3736886739730836,1.15,1.0509687950462103
166.55,2.1000000000000085,0.013515483875526115,0.0,772,0.001920764097958454,1.1920928955078125e-09,6176000,337,0.1509049824302003,1.3839708077907562,1.02,1.1447293408215047
177.43,4.0,0.015063645781101514,0.0,773,-0.0004634210160293151,-8.541345596313477e-07,6184000,338,0.15911905238669147,1.381937597990036,1.31,1.291145162805915
183.15,4.0,0.010738269309022143,0.0,774,-0.0020514408359304072,-3.5762786865234374e-09,6192000,338,0.1190075460860824,1.3810348570346833,1.43,1.0467251675948501
175.02,3.0,0.013750259252938123,0.0,775,0.0012811830028658733,1.6689300537109377e-08,6200000,338,0.14684083478576324,1.383377242088318,1.21,1.2074519281834364
176.45,3.0,0.010561214424960781,0.0,776,-0.0005245409288909286,-1.6689300537109377e-08,6208000,339,0.1283164163676019,1.3833424854278564,1.28,1.0246777744218707
177.57,3.0,0.014588657874546697,0.0,777,0.0008979171561077237,1.037299633026123e-05,6216000,339,0.15717562180699593,1.3832683801651,1.32,1.2569188404083251
175.51,3.0,0.014819700917323644,0.0,778,0.001219593289133627,1.1920928955078126e-08,6224000,339,0.14751537575408064,1.3822694182395936,1.2,1.273902898132801
175.73,3.0,0.014193274820681836,0.0,779,0.002524981562164612,1.8477439880371094e-08,6232000,339,0.15190220099160137,1.3822295594215392,1.26,1.2522079179435968
175.06,3.0,0.013220900051837816,0.0,780,0.00029953239485621454,2.0265579223632814e-08,6240000,340,0.14646485480817545,1.3845281505584717,1.26,1.2050243737921118
185.11,3.0,0.015344422885418681,0.0,781,0.0006554111547302455,-4.112720489501953e-08,6248000,340,0.1536984620933641,1.3804074215888977,1.52,1.2829012293368578
183.44,3.0,0.011917839359198297,0.0,782,-0.0020947130175773053,2.6822090148925782e-08,6256000,340,0.14419762596693964,1.3770121383666991,1.44,1.0807786753028632
183.65,4.0,0.014696653648306891,0.0,783,0.0010587647607462713,5.424022674560547e-08,6264000,340,0.1474787009435721,1.3786046969890595,1.45,1.287495214343071
186.02,4.0,0.014066180339168568,0.0,784,-0.000828904160298407,-1.609325408935547e-08,6272000,341,0.15106107266208557,1.3759200429916383,1.52,1.2194137336686253
193.25,4.0,0.016029944109022837,0.0,785,0.0044626007834449415,2.562999725341797e-08,6280000,341,0.16491367134422838,1.3728815877437592,1.67,1.3095677768811584
186.44,4.0,0.011939772903333505,0.0,786,-0.00263101864780765,-6.377696990966797e-08,6288000,341,0.13902416190505756,1.3710261356830598,1.55,1.139853536784649
183.55,3.0,0.014261573703479372,0.0,787,-0.0008050504414131865,2.8073787689208984e-07,6296000,342,0.1438591117309182,1.3551574635505677,1.49,1.282381777651608
181.26,3.0,0.01208358273619524,0.0,788,0.0017267273128891247,7.152557373046875e-09,6304000,342,0.14329180822895607,1.3606342911720275,1.37,1.101994839385152
183.12,3.0,0.015704487708462694,0.0,789,5.559996174270054e-05,7.152557373046875e-09,6312000,342,0.1558664223539717,1.3671636641025544,1.36,1.3528818127512932
195.26,4.0,0.015694656951563957,0.0,790,0.0006057444086764007,-1.5854835510253907e-07,6320000,342,0.14435093548274178,1.3591549730300903,1.67,1.3835997827351094
198.81,5.0,0.013383385186971282,0.0,791,-0.0008365372533444315,1.5497207641601563e-08,6328000,343,0.1400513985409255,1.3734086894989013,1.78,1.1702831133455038
188.8,4.0,0.014586180538290137,0.0,792,0.0054771494492888454,2.384185791015625e-08,6336000,343,0.15797959485893023,1.3760282337665557,1.52,1.229510205835104
194.26,4.0,0.018694834277848713,0.0,793,0.0006731418624985963,-4.410743713378906e-08,6344000,343,0.1717373425818539,1.3726518857479095,1.7,1.5431287224218249
197.66,4.0,0.012454413937775825,0.0,794,-0.0013879545517556835,-2.080202102661133e-07,6352000,344,0.13525587954291454,1.3789517641067506,1.78,1.1701663023978472
186.92,3.1000000000000085,0.013611938707449554,0.0,795,-0.0018911614175885917,-2.0861625671386717e-08,6360000,344,0.1428053027714335,1.3794883406162262,1.49,1.2044071982242166
185.81,4.0,0.014480609016436575,0.0,796,0.002410568736959249,-1.1801719665527344e-07,6368000,344,0.16342835829768984,1.3688657486438751,1.46,1.2624298694357277
193.12,4.1000000000000085,0.016517362635277096,0.0,797,-0.0019231022940948605,-3.516674041748047e-08,6376000,344,0.16809166749324875,1.378638255596161,1.63,1.3700730173289777
189.75,4.0,0.011225441588261447,0.0,798,0.0008943718980299309,2.384185791015625e-09,6384000,345,0.12987306092450462,1.3824543106555938,1.56,1.0460312324762344
173.43,3.0,0.012186455198079784,0.0,799,0.001725946825936262,-6.61611557006836e-08,6392000,345,0.1411868910626889,1.3764753186702727,1.16,1.131991406865418
169.33,3.0,0.011321866716211843,0.0,800,0.0009105326840654016,3.5762786865234374e-09,6400000,345,0.12347454764757883,1.3778703701496124,1.08,1.0510041109845043
172.76,2.1000000000000085,0.011151274224876034,0.0,801,0.00015376808354631067,-6.198883056640625e-08,6408000,346,0.13020910851648068,1.3805067932605743,1.15,1.0825756401009858
175.07,3.0,0.012190401421921706,0.0,802,-0.00046498323208652435,-3.814697265625e-08,6416000,346,0.1357276346953601,1.379800384044647,1.19,1.1700686516985297
178.12,4.0,0.01654339696441639,0.0,803,0.003921960138832219,-1.1920928955078126e-08,6424000,346,0.15812023596539063,1.3743039894104003,1.29,1.3527420681715012
191.07,5.0,0.015430986665669479,0.0,804,-0.0014565986751404125,-2.205371856689453e-08,6432000,346,0.15916229805040796,1.3765958392620086,1.59,1.3003297816216945
202.35,5.0,0.016156250427993655,0.0,805,-0.0003764554180088453,-6.383657455444336e-07,6440000,347,0.15845810590420029,1.3732275450229645,1.86,1.3595359951257706
197.78,5.0,0.0116957344941693,0.0,806,-0.0005785466148518026,1.1940598487854005e-05,6448000,347,0.1366225541953834,1.3768225336074829,1.81,1.1205835586041213
189.24,4.1000000000000085,0.01370870250846565,0.0,807,0.000533473287941888,4.3511390686035155e-08,6456000,347,0.14290996444139975,1.3799952900409698,1.63,1.2570104939490556
183.75,4.0,0.014003684187864565,0.0,808,0.002441428211168386,-1.251697540283203e-08,6464000,347,0.14382555565152594,1.3795536172389984,1.47,1.2380066079646348
192.92,4.0,0.014759061114345969,0.0,809,-0.0026568800187669692,-1.9073486328125e-08,6472000,348,0.15305978530371592,1.3845764327049255,1.65,1.3061464368924498
191.31,4.0,0.014934334392619349,0.0,810,0.002474641467561014,-2.1457672119140624e-08,6480000,348,0.15322295458803623,1.3810800850391387,1.56,1.2912316949293017
197.03,5.0,0.01807418064414378,0.0,811,0.0012176243457361125,2.6822090148925782e-08,6488000,348,0.16638457671710694,1.374602199792862,1.76,1.48043868701905
207.06,5.0,0.017402218366860324,0.0,812,0.0009671520584379323,-2.4437904357910155e-08,6496000,349,0.18437362751226402,1.356349048614502,2.0,1.4165996749699117
209.34,6.0,0.011825079755108164,0.0,813,-0.0041027858527377245,-4.3511390686035155e-08,6504000,349,0.14767453473391223,1.3811524152755736,2.11,1.1025340811908244
189.73,4.0,0.013658473726454758,0.0,814,0.002226159906713292,-1.8477439880371094e-08,6512000,349,0.14425420153372298,1.3800118827819825,1.58,1.223003767505288
181.16,3.0,0.015828574057431977,0.0,815,0.0010686697729397564,-7.152557373046875e-09,6520000,349,0.15637979500427698,1.3832121562957764,1.36,1.3884097671508788
186.89,4.0,0.012852105492493137,0.0,816,-0.0005649378520320169,-2.503395080566406e-08,6528000,350,0.13719316097783693,1.3840708971023559,1.48,1.1810656327009201
184.07,4.0,0.014480464296757417,0.0,817,0.0002798101049847901,5.364418029785156e-09,6536000,350,0.16765901465649657,1.3827955985069276,1.42,1.250387520082295
180.98,3.1000000000000085,0.013918540525955904,0.0,818,-0.0005048023864583229,2.562999725341797e-08,6544000,350,0.14969191248031197,1.3815516781806947,1.33,1.2135347892716526
169.34,3.0,0.008133805390928046,0.0,819,0.0012813111919967924,-1.430511474609375e-08,6552000,350,0.10494932416885916,1.3805736541748046,1.02,0.8545006428100169
170.15,3.0,0.01478858912530086,0.0,820,0.0012599600316025316,2.741813659667969e-08,6560000,351,0.15628000513496718,1.3805973732471466,1.11,1.2797004082798957
184.7,4.0,0.014143643354582309,0.0,821,-0.001258068476272456,5.364418029785156e-09,6568000,351,0.14434612223374987,1.372447692155838,1.46,1.2883393385633826
185.76,4.0,0.016460639303404606,0.0,822,0.0034719921740179417,-1.7881393432617187e-09,6576000,351,0.15953134354421625,1.3810749912261964,1.46,1.3826376147568227
195.44,4.0,0.015619017563585658,0.0,823,-0.0025204950891202314,-3.516674041748047e-08,6584000,352,0.1451998108230162,1.375718914270401,1.72,1.3586102322489024
192.7,4.0,0.011886635641694739,0.0,824,-0.0005226517343544402,2.0861625671386717e-08,6592000,352,0.1365191063518491,1.378954266309738,1.66,1.1159865218773484
178.82,4.0,0.013201112457454655,0.0,825,-0.0004877887459588237,-5.960464477539063e-09,6600000,352,0.1497907810997278,1.3822625720500945,1.33,1.1982369589805604
175.66,3.1000000000000085,0.01430201561949616,0.0,826,0.0020188910188153387,-5.364418029785156e-09,6608000,352,0.15357588961075674,1.3729955279827117,1.21,1.2571316001564263
187.93,4.1000000000000085,0.017790647450474352,0.0,827,0.0037346749915741382,-5.364418029785156e-09,6616000,353,0.17547083023318277,1.36831378698349,1.45,1.405354391336441
192.12,5.0,0.013979678931609668,0.0,828,-0.003463962604000699,1.251697540283203e-08,6624000,353,0.14453341851534654,1.3759477889537812,1.55,1.2339864436537027
190.0,5.0,0.012810421898493587,0.0,829,-0.00149172391463253,-1.1920928955078126e-08,6632000,353,0.1409180064020719,1.3760642766952516,1.56,1.155366601087153
