fps,frames,advantage_norm,P09:episode_rewards,grad_norm,explained_variance,P01:episode_rewards,epoch_idx,value_loss,PMM:episode_rewards,policy_loss,episode_length,policy_entropy
783,5392000,3.3057452660799025,254.3,1.731163294976895,0.5897343403100967,63.0,674,0.1833539875363931,132.03,-0.02921971373958513,1394.33,1.0260071212053299
784,5400000,2.248929741978645,254.3,0.7900518758491023,0.666950826048851,66.0,675,0.048213411988690495,137.29,-0.016270838634227403,1443.28,1.0335592716932296
784,5408000,3.368549299836159,258.00000000000006,1.3563894120126025,0.43420340955257414,66.0,676,0.09867802785243839,139.08,-0.03781328822951764,1439.81,0.9960746479034424
784,5416000,2.128005386590958,258.00000000000006,0.7236101445067904,0.642985845208168,64.3,677,0.03624631977174431,137.08,-0.00837775839434471,1431.64,1.046643863916397
784,5424000,2.7298775839805605,258.00000000000006,1.020395795590496,0.685418136715889,47.9,678,0.06342696271836758,134.14,-0.020583103449316697,1411.92,1.0277684038877488
784,5432000,3.3425506097078324,267.80000000000007,1.4490881884869995,0.6707561057806015,48.9,679,0.10606303107459097,137.46,-0.0203000476147281,1425.29,1.033537830710411
784,5440000,3.0345634531974794,273.2,1.6132964367679663,0.45463251173496244,48.9,680,0.16139916745945812,136.98,-0.03130461764369102,1430.34,1.0341952383518218
784,5448000,3.062424749135971,255.90000000000015,1.3267272114128317,0.6844370663166046,48.9,681,0.08907225124072284,133.78,-0.01886899059463758,1416.81,1.051418514251709
784,5456000,2.915233097076416,273.0,1.2552590986822003,0.6616183423995972,48.9,682,0.07651223241817207,130.56,-0.02317950949072838,1399.72,1.0050328308343888
784,5464000,2.137414067387581,255.90000000000015,0.8319695245736733,0.6496716403961181,48.9,683,0.04104231881443411,128.88,-0.015488884542719461,1405.82,1.0260559725761413
784,5472000,3.455461478829384,260.40000000000015,1.5332834563628095,0.608785264492035,48.9,684,0.13189226124901324,133.06,-0.02260755585390143,1420.31,0.9998441261053085
784,5480000,3.068896433711052,273.0,1.3795326916462787,0.6538171899318695,48.9,685,0.09041782028507442,136.74,-0.019656772583257407,1434.78,0.9952330178022385
784,5488000,2.5837893229722977,260.40000000000015,0.8733494432067223,0.6807653576135635,48.9,686,0.08219588464591653,135.07,-0.013749873007254792,1446.24,1.0161181634664536
784,5496000,2.6956040227413176,260.40000000000015,0.9887407064724627,0.6833495247364044,49.0,687,0.06525388348381966,138.3,-0.018369109060731716,1461.51,1.0043967658281325
784,5504000,2.656724275350571,260.40000000000015,0.9032511290600874,0.6426805198192597,49.0,688,0.05831871273927391,138.31,-0.013159986780010513,1454.93,0.9871990722417832
784,5512000,3.554692907333374,273.0,1.5068369961135268,0.7115095710754394,49.0,689,0.10699239935725928,143.7,-0.0194471422402421,1458.74,0.9442833524942398
784,5520000,2.445806576013565,272.1,0.81754756186399,0.6883615803718567,49.0,690,0.05515596614219248,143.02,-0.018653949159779585,1455.66,0.9842844080924987
784,5528000,3.70910465836525,273.0,1.4737391168933458,0.7040031409263611,49.0,691,0.1326101430412382,145.96,-0.01659203362069093,1462.56,0.9472695016860961
784,5536000,3.014632914066315,266.6,1.3003313907018819,0.6187375092506409,55.400000000000006,692,0.08347095668315888,146.96,-0.017034093517577276,1467.92,1.0319206482172012
784,5544000,2.3414923417568207,266.6,0.7736351356778673,0.6726899236440659,55.400000000000006,693,0.05568492779042572,146.61,-0.021831180732115173,1464.99,1.0382591915130615
784,5552000,3.1396062606573105,266.6,1.0911703190183604,0.6564140069484711,56.9,694,0.08404719717800617,146.92,-0.023953282730071804,1460.32,1.0416766285896302
784,5560000,2.974083871841431,264.20000000000005,1.1443494636830427,0.7163646692037582,63.8,695,0.07536593417171389,153.33,-0.018075777024641866,1490.59,1.0275923806428908
784,5568000,2.43628738284111,264.20000000000005,0.9302044971184396,0.6728599470853805,75.0,696,0.054766909144818784,154.83,-0.01602717458445113,1497.33,0.9983646327257156
784,5576000,3.150718396306038,259.50000000000006,1.1291373039739747,0.5855383503437043,75.0,697,0.0884978053951636,152.02,-0.02184113604569575,1496.02,0.9938840806484223
785,5584000,3.0853181087970736,259.50000000000006,1.268549963295354,0.8021087634563446,74.7,698,0.08319599958602339,154.95,-0.021438684025779368,1500.55,0.9284915739297867
785,5592000,3.3044520086050033,266.6,1.3257983058441472,0.657740763425827,75.0,699,0.0970240003336221,158.63,-0.00788546088268049,1505.51,0.946059108376503
785,5600000,3.5565062803030014,273.0,1.5191238830321974,0.6639617681503296,75.0,700,0.13899165013805032,162.78,-0.00889080815948546,1511.39,0.9281856745481492
785,5608000,3.41773084461689,274.00000000000006,1.4634791134623715,0.7105145823955535,75.0,701,0.1103552688099444,166.54,-0.031349206282757225,1520.0,0.9415643781423568
785,5616000,1.984529373049736,274.00000000000006,0.5630372208622402,0.6871310794353485,75.0,702,0.03678249866934493,167.45,-0.012303002039261627,1522.4,0.9989200687408447
785,5624000,3.2494536626338957,283.40000000000003,1.2553939994425776,0.6978679174184799,75.0,703,0.11579659467097372,167.77,-0.01309290021803463,1524.24,0.9966429626941681
785,5632000,4.7346045517921445,287.6000000000001,2.20786677268876,0.6654578268527984,75.0,704,0.2151478780945763,170.16,-0.034178784089162945,1513.81,0.9999630355834961
785,5640000,2.2467585617303847,287.6000000000001,0.6591231279778857,0.6457844889163971,75.9,705,0.04656303886091337,171.61,-0.006916443920927122,1516.44,1.0481691271066667
785,5648000,2.5041463220119478,287.6000000000001,0.787164909523457,0.67771104991436,75.9,706,0.0565983555233106,171.47,-0.01971352215419756,1514.13,1.0460692244768142
785,5656000,4.113676642179489,287.6000000000001,1.879723271730864,0.6158960437774659,72.9,707,0.13233372312039138,168.04,-0.021622431363211944,1507.23,1.0485307890176774
785,5664000,2.142019822001457,287.0,0.6698531859346231,0.685417298078537,72.9,708,0.04331268360838294,168.66,-0.01412766782032122,1501.73,1.088293598294258
785,5672000,2.632034448981285,287.0,0.8914021112767517,0.6168460965156555,73.89999999999999,709,0.05897458071820438,169.37,-0.02389309056190541,1504.17,1.0409033745527267
785,5680000,3.4170425593852998,283.40000000000003,1.3751013710699274,0.637235010266304,72.9,710,0.11404397363774478,164.31,-0.008305711891152897,1499.31,1.0030599707365035
785,5688000,3.5082234644889834,283.40000000000003,1.4457081498242814,0.6183140134811401,72.9,711,0.12002073206938803,166.73,-0.030862962677929318,1520.32,1.040754422545433
785,5696000,2.2490596747398377,283.40000000000003,0.8375368634288789,0.6919537484645844,69.9,712,0.04318028957117349,163.44,-0.009575718934938778,1505.74,1.0745951914787293
785,5704000,2.3067755603790285,283.40000000000003,0.7468367022273954,0.7067613422870636,69.9,713,0.04830207271035761,164.93,-0.014648896734579466,1503.96,1.0520138150453568
785,5712000,2.923484606742859,287.0,0.9908476167125359,0.6519936537742614,69.9,714,0.08260498695075512,163.7,-0.022944702475942904,1505.53,1.0258220010995864
785,5720000,2.6723225980997087,287.0,1.0633101525664934,0.7130481457710266,69.9,715,0.07182598744519055,166.88,-0.02861316455178894,1523.4,1.0302352017164231
785,5728000,2.818850913643837,287.0,1.0468225148481825,0.6743637615442276,69.9,716,0.07449976501055061,166.78,-0.023102175913081738,1526.56,1.0393195474147796
786,5736000,2.5500445622205734,287.0,0.9419217886757076,0.65841049015522,69.9,717,0.058288961774669586,161.9,-0.009338069009099854,1518.79,1.021030774116516
786,5744000,3.152468376159668,274.80000000000007,1.323324791753989,0.7418189591169357,69.9,718,0.09155492767691613,157.15,-0.028094938043504953,1515.51,1.0141141217947007
786,5752000,3.3407073718309404,258.80000000000007,1.63747274303034,0.3966027921438217,45.0,719,0.09778265156783164,144.05,-0.039084872836247085,1453.94,0.890252086520195
786,5760000,2.2430971485376356,258.20000000000005,0.7850208474624304,0.7487355661392212,44.8,720,0.04702614394016564,141.4,-0.009847483674093382,1437.21,1.0231666511297226
786,5768000,2.989051026105881,253.50000000000003,1.0379204895626848,0.7009009331464767,44.8,721,0.08278470827266574,139.16,-0.010354976474482101,1431.6,1.0045224303007125
786,5776000,4.501713510751724,258.20000000000005,1.9466383632625537,0.7286310434341431,44.8,722,0.1956207313016057,138.16,-0.023656658112595323,1427.35,1.0016161823272705
786,5784000,2.466824788451195,260.6,0.8193285232077525,0.7817289298772812,44.8,723,0.05478823068551719,141.5,-0.009526011142297649,1442.09,1.0123660945892334
786,5792000,3.0393331587314605,266.1,1.1174675841457364,0.7430718451738357,44.8,724,0.08222630919422955,143.84,-0.021589484722462658,1441.18,0.9830719131231308
786,5800000,3.920053493976593,267.40000000000003,1.6443591878139854,0.6396075463294983,44.8,725,0.12186554166488349,143.07,-0.02813087530201301,1439.81,0.9594785451889039
786,5808000,2.9994569116830827,274.0,1.107673834110983,0.6610194921493531,44.8,726,0.08255570133216679,148.7,-0.02255161831039004,1460.65,1.0347460913658142
786,5816000,2.7620187187194825,274.0,0.9655828986157293,0.7498459267616272,44.8,727,0.06478583856485784,149.65,0.0012883265396521893,1466.04,1.0321446710824966
786,5824000,4.031324479579926,275.0000000000001,1.748598000620247,0.6690147352218628,44.8,728,0.14854332700371742,152.14,-0.022724971433344763,1466.97,1.0095891106128692
786,5832000,3.1650051283836365,294.4000000000001,1.3005501358439333,0.6997089493274689,44.8,729,0.11499429087620229,156.93,-0.02478589857579209,1456.34,1.0753362029790878
786,5840000,3.0978121185302734,294.4000000000001,1.2887313698083454,0.7409130805730819,52.0,730,0.08627332428004593,158.5,-0.021543494353536516,1463.38,1.0370537447929382
786,5848000,3.3351932990550996,298.3,1.3210650034703249,0.7811243069171906,57.5,731,0.10984892738983035,162.73,-0.017428874539909885,1482.01,1.0379333651065827
786,5856000,2.966885472536087,294.4000000000001,1.1685087662249274,0.7881817644834519,57.5,732,0.08219647852703929,162.52,-0.006817453984695021,1476.29,1.0562392330169679
786,5864000,3.1102235865592958,298.70000000000005,1.1910428577612362,0.6940697503089904,58.0,733,0.08361172266304492,165.05,-0.032004619939252736,1483.44,1.0644609779119492
786,5872000,2.757920095324516,298.70000000000005,1.033410924708698,0.7350977092981339,58.0,734,0.06560357269365341,165.12,-0.015876098018488848,1478.51,1.037588102221489
786,5880000,3.025235620737076,304.1,1.1363647275058477,0.6655458396673203,57.0,735,0.0751468746503815,167.38,-0.013167301268695156,1469.42,1.0350275176763535
786,5888000,3.376090432405472,305.0,1.3573642681503282,0.6379747146368027,57.0,736,0.10151641257107258,169.79,-0.033126811396905397,1476.58,1.0197992706298828
787,5896000,3.082720637321472,305.0,1.0731068307160339,0.6731808722019196,57.0,737,0.07962101683486253,171.23,-0.013030209732824006,1479.54,1.0306909865140914
787,5904000,3.4851817214488983,304.1,1.78319319919156,0.339918247461319,18.500000000000004,738,0.10668353766202926,156.63,-0.023598446671385317,1378.17,0.8854067185521126
787,5912000,1.708088618516922,304.1,0.5405354393142845,0.6342317169904709,3.9000000000000004,739,0.022554304897785187,143.56,-0.005852105404628673,1292.43,1.0839795613288878
787,5920000,2.2356023639440536,304.1,0.6663664956218465,0.6046297138929367,3.9000000000000004,740,0.047120435177348555,140.35,-0.014048846152727492,1278.67,1.0452541345357895
787,5928000,3.091199796795845,286.90000000000015,1.1757586905645334,0.6823904836177825,3.9000000000000004,741,0.0942506038537249,133.81,-0.030303272270830347,1254.81,1.0085796409845351
787,5936000,3.0545579636096956,284.1,1.1701685147707876,0.6904862970113754,3.9000000000000004,742,0.08719405171927065,131.74,-0.02103448285604827,1260.8,1.0387955152988433
787,5944000,2.674985842704773,267.2000000000001,0.952527184915533,0.6946318900585174,3.9000000000000004,743,0.06113099562004209,127.92,-0.014407583623251412,1247.34,1.053138916492462
787,5952000,3.305218621492386,259.20000000000005,1.3520817490778432,0.644606511592865,3.9000000000000004,744,0.1058102859556675,121.81,-0.02473751040874049,1217.64,1.0454745972156525
787,5960000,3.503643743395805,261.5,1.3055599028361344,0.5984939742088318,3.9000000000000004,745,0.11217229311820119,119.52,-0.027643532845540903,1209.87,1.0300362932682037
787,5968000,4.060116214752197,264.20000000000005,1.805480324265024,0.7817352050542832,3.9000000000000004,746,0.16173148623667657,126.88,-0.026283928701886908,1226.02,1.0218663120269775
787,5976000,2.8954837387800216,264.20000000000005,1.2279930527543461,0.7505821090936661,3.9000000000000004,747,0.07526347087230534,125.37,-0.014991618698895764,1210.15,1.050566980242729
787,5984000,2.6152104687690736,264.20000000000005,0.9604235125746363,0.7270502001047134,3.9000000000000004,748,0.06433946524746716,125.37,-0.0173442307208461,1210.15,1.063984984755516
787,5992000,3.5134226477146147,259.20000000000005,1.5423409406284434,0.6877023005485534,3.9000000000000004,749,0.10067318331450224,122.83,-0.033147601468954235,1217.29,1.0021723672747611
787,6000000,2.216087306141853,259.0,0.7552306438434273,0.5453044819831848,3.9000000000000004,750,0.04038586013484746,117.88,-0.01394841838569846,1185.09,1.0694919627904893
787,6008000,2.0551933497190475,258.1,0.6302872844158042,0.7227403217554093,3.9000000000000004,751,0.04091063785366714,114.51,-0.008304951683385298,1176.47,1.0393305265903472
787,6016000,3.1106747817993163,258.1,1.078353017036692,0.6293931537866593,3.9000000000000004,752,0.08997188288252801,112.23,-0.022056809304049237,1173.35,1.0255894887447357
787,6024000,2.9370971405506134,258.1,1.1124212417695807,0.7367003178596496,3.9000000000000004,753,0.09865645002108067,116.6,-0.03773078590427758,1194.01,1.0354900580644608
787,6032000,2.2282676577568052,258.1,0.7297943629928381,0.7507004231214524,4.9,754,0.046861595530062916,119.34,-0.01457957471953705,1216.45,1.009264287352562
787,6040000,4.365481395721435,261.3,2.2156456206560384,0.7770573323965073,12.600000000000001,755,0.16589469094760717,132.45,-0.025374903148331213,1272.96,0.9608396166563034
787,6048000,4.0229942047595975,266.40000000000003,1.9237751662747902,0.767231216430664,30.100000000000005,756,0.1738455290161073,146.26,-0.03437444941548165,1359.48,0.9792202371358871
787,6056000,3.0282721281051637,266.40000000000003,1.1367553429014021,0.7735659140348434,57.699999999999996,757,0.09404285482130945,153.32,-0.023909296136116608,1397.36,0.976201274394989
788,6064000,2.9293526893854143,267.30000000000007,1.2751345915463836,0.774432606101036,63.9,758,0.07999864823184907,160.5,-0.013063637221384851,1442.18,0.9970453381538391
788,6072000,3.333982186317444,270.80000000000007,1.2806914781355334,0.7961455428600311,63.9,759,0.09632711525075138,164.21,-0.017400226927202313,1454.07,0.9554385900497436
788,6080000,2.7791284883022307,267.30000000000007,0.9995632677473354,0.773862372636795,63.9,760,0.06580073394812644,164.68,-0.007972697084769607,1438.92,0.9762274736166
788,6088000,4.213720420002938,262.20000000000005,2.4695978281838227,0.40640278458595275,34.900000000000006,761,0.21646363026928156,149.85,-0.014192450987757184,1366.31,0.9062424093484879
788,6096000,1.7982685059309005,262.20000000000005,0.5410155625517082,0.7217397284507752,34.900000000000006,762,0.029265173706226052,145.58,-0.008206515318888705,1350.31,1.042449261546135
788,6104000,2.34366789162159,256.6,0.8232002222239494,0.7375846028327941,33.7,763,0.05422630718443543,141.61,-0.014452726241725031,1338.31,1.0346416795253754
788,6112000,4.81254103064537,256.40000000000003,2.633753724085972,0.7229473000764847,33.7,764,0.28076140576042236,141.3,-0.0342612573876977,1341.63,0.9612356662750244
788,6120000,2.542151539325714,260.20000000000005,0.9438097362729627,0.7838950228691101,33.7,765,0.05730320147238672,143.3,-0.011358872912824154,1344.15,1.0143462610244751
788,6128000,3.3187565457820893,262.50000000000006,1.3778091638817174,0.7052874231338501,33.7,766,0.11181401423644274,146.57,-0.028373986258666262,1347.79,0.9931900066137314
788,6136000,3.6397089338302613,262.50000000000006,1.4543344983303956,0.7151970475912094,33.7,767,0.11670986135024577,150.58,-0.027437217708211392,1356.67,0.9859824788570404
788,6144000,2.8782360154390334,270.50000000000006,1.1022944511168096,0.7467146736383438,35.9,768,0.07425806579180062,159.27,-0.02389295737768407,1403.21,1.0367037373781205
788,6152000,3.235825706124306,270.50000000000006,1.469862520133327,0.6971481537818909,34.900000000000006,769,0.12010513240937143,160.26,-0.033769969918066634,1398.71,1.0502033299207687
788,6160000,2.8816341972351074,270.50000000000006,1.2202267840554109,0.7790299016237259,34.900000000000006,770,0.07453343898057938,157.19,-0.009360225673299282,1390.5,0.9957642108201981
788,6168000,2.9218112623691557,275.9000000000001,1.2236049826204733,0.752465962767601,34.900000000000006,771,0.08363788210321217,159.25,-0.0110534641360573,1394.39,1.0165034866333007
788,6176000,3.241702995300293,275.9000000000001,1.2747123830081148,0.7049199587106705,34.900000000000006,772,0.08688206084538251,157.51,-0.022878263725433497,1391.47,1.00811468064785
788,6184000,3.428050526380539,267.80000000000007,1.4632214029002462,0.7250469529628754,34.900000000000006,773,0.11746187790762633,158.4,-0.017220647773938252,1403.33,1.0243823701143264
788,6192000,3.5090802562236787,284.3,1.5248989216999147,0.7545645058155059,34.900000000000006,774,0.10272971880622209,162.14,-0.017504452835564736,1412.77,0.9932973945140838
788,6200000,4.175705527067184,299.1,1.7496960302782736,0.746419045329094,34.900000000000006,775,0.14500367499887942,164.57,-0.028043820951133967,1425.81,0.9823989582061767
788,6208000,3.5181078690290453,300.50000000000006,1.5700832301200547,0.7957729876041413,34.900000000000006,776,0.10888324724044651,168.0,-0.020135287462035193,1420.87,1.0031108307838439
788,6216000,3.3993408346176146,300.50000000000006,1.1971243186299692,0.7482638990879059,34.900000000000006,777,0.095499885417521,168.42,-0.013235626415116712,1420.24,1.0007061380147935
788,6224000,3.78449668109417,305.3,1.912606977132219,0.7989523202180863,34.900000000000006,778,0.12652785840909928,169.96,-0.02215953401660954,1424.52,0.9714245474338532
789,6232000,3.0910443091392517,308.0,1.210753489666624,0.7797673350572586,35.9,779,0.08767177374102175,177.96,-0.01871772923397657,1439.55,0.9501679164171218
789,6240000,4.318362727165222,308.0,2.141898522044909,0.8717465054988861,39.8,780,0.15120171864517032,186.26,-0.03848925344878808,1455.77,0.9404024034738541
789,6248000,3.3578837525844576,308.0,1.4840903752007413,0.8231439530849457,81.5,781,0.10127450190950185,199.32,-0.018328481384087353,1523.05,0.9614564754813909
789,6256000,2.726280608177185,299.1,0.9283948490512394,-0.6780909955501556,0.0,782,0.0653315288410522,147.49,-0.03784369847853668,1166.55,0.565735531821847
789,6264000,1.982365618944168,299.1,0.662231298405211,0.7139831173419953,0.0,783,0.03451227832585573,144.34,-0.006457271656254307,1146.59,1.0560056918859482
789,6272000,3.247374397516251,299.1,1.2649091350938664,0.6874407440423965,0.0,784,0.09200163403525949,138.58,-0.014117645398946478,1112.56,1.0397166687250137
789,6280000,2.558129903078079,299.1,0.8783618242920486,0.7651376914978028,0.0,785,0.056821743166074155,135.48,-0.014453971537586768,1104.93,1.0190433698892594
789,6288000,3.056603455543518,299.1,0.9994074418293036,0.7175702208280563,0.0,786,0.07640492938458919,137.29,-0.018550263645593076,1111.04,1.0095325434207916
789,6296000,3.7260166788101197,275.9000000000001,1.498732622697919,0.7547636932134628,0.0,787,0.13511943574063479,128.99,-0.028247357235522942,1090.05,1.0240883630514146
789,6304000,2.9948193156719207,275.9000000000001,1.0904347058850765,0.7586992466449738,0.0,788,0.07889422036707401,129.24,-0.008541240884806029,1087.4,1.0556588619947433
789,6312000,4.014954909086227,260.20000000000005,1.8870082632529297,-0.5270099383592606,0.0,789,0.14434761215932668,88.91,-0.05897013302776031,906.47,0.6685653842240572
789,6320000,2.5968936103582383,211.30000000000013,0.9428504202647631,0.31854180157184603,0.0,790,0.054966974863782526,60.83,-0.009058333717924826,722.88,0.7969361776835285
789,6328000,2.733649971485138,211.30000000000013,0.924667038549977,0.6679954898357391,0.0,791,0.06614486669423059,60.05,-0.01857507001259364,729.66,1.0793607026338576
789,6336000,2.256226885318756,211.30000000000013,0.6940143075848628,0.7557052552700043,0.0,792,0.04178227270487696,62.93,-0.006622469538633595,780.85,1.0754101985692979
789,6344000,2.8204791676998138,211.30000000000013,0.9419295562374224,0.29325381100177766,1.0,793,0.06985801375005395,68.94,-0.029416946678829846,889.12,0.8841488703340292
789,6352000,1.9018102329969406,211.30000000000013,0.5817100939473884,0.7550711888074875,1.0,794,0.03244377186987549,70.67,-0.0055609514718526045,913.04,1.022697298526764
789,6360000,1.9536179715394975,211.30000000000013,0.5991892776332718,0.7427685922384262,1.0,795,0.03645462812390179,70.69,-0.006209769978740951,914.91,1.0109789180755615
789,6368000,4.320144503116608,211.90000000000015,1.8352731751335873,0.7664830446243286,1.0,796,0.16278974079526962,75.14,-0.025921244641649535,929.42,0.9706085801124573
789,6376000,3.110411425232887,214.10000000000036,1.0255537513879909,0.7373756295442582,1.0,797,0.10112848372664303,76.29,-0.021700145446666284,924.14,0.9792232352495194
789,6384000,2.116236094236374,210.5000000000004,0.7779089813978922,0.7588481473922729,1.0,798,0.04505191288888454,74.61,-0.01588782713166438,923.44,0.9882013070583343
789,6392000,3.447422297000885,214.10000000000028,1.3883414267822252,0.797182418704033,1.0,799,0.1093248732574284,75.47,-0.0008957423147512599,918.2,0.9819166666269302
789,6400000,4.284055227041245,265.2,1.7865026492278155,0.8378478688001633,1.0,800,0.15500455018132925,82.16,-0.019328612954122946,928.03,0.9780762141942978
789,6408000,2.7168804693222044,267.40000000000003,1.0869652223922097,0.797574264407158,1.0,801,0.08202467172406613,89.5,-0.012709829018858728,961.3,1.0333725160360336
789,6416000,3.3220793271064757,271.20000000000005,1.3256829173703761,0.8470362132787704,1.0,802,0.11070545657537878,94.07,-0.009631675435521174,981.31,0.9824918937683106
789,6424000,3.752091330289841,273.3,1.5011776044436596,0.7906382668018341,2.0,803,0.12861365447286516,102.6,-0.02133236442343332,1025.46,1.0035851365327835
789,6432000,2.662259039282799,281.1,0.9704982093029124,0.7094567608833313,11.0,804,0.06548146998276934,117.29,-0.021433743930538186,1129.4,1.0472463047504426
790,6440000,3.400986511707306,281.1,1.3757301917391889,0.6787032347917556,11.0,805,0.11106273042038083,118.8,-0.01906189992238069,1143.72,1.0168380612134933
790,6448000,4.205325735807419,288.40000000000003,1.9719700881034135,0.8199202793836594,22.900000000000002,806,0.1864502565562725,139.05,-0.019579399363719857,1266.7,0.9760138380527497
790,6456000,3.31384967982769,292.20000000000005,1.2718594805545036,0.7541228479146957,28.0,807,0.10295064134057612,146.19,-0.009152477760071633,1312.13,0.9838910907506943
790,6464000,3.1738703644275663,294.7000000000001,1.200435228235635,0.797629286646843,29.9,808,0.10046739222947508,152.83,-0.034246022598235865,1348.34,0.9769321697950363
790,6472000,4.204170815944671,301.1,1.9532594834455177,0.7237101519107818,40.9,809,0.1419208343233913,166.66,-0.019961610366590322,1413.91,0.9405642968416214
790,6480000,2.6842629367113116,304.1,0.9170664263925578,0.7331372720003128,46.900000000000006,810,0.07003502200357616,176.77,-0.01562512386299204,1451.28,0.996191423535347
790,6488000,2.550643877387047,304.1,0.884909376169913,0.7366059052944184,47.0,811,0.06293269257526844,182.37,-0.023519243807240856,1472.59,0.9977049750089645
790,6496000,4.7032242560386655,304.1,2.345993989085039,0.7613647544384002,57.599999999999994,812,0.26849730683490636,190.74,-0.021060447021445727,1497.78,0.9160337311029434
790,6504000,2.947197519540787,304.1,1.1342814914759223,0.7780893337726593,87.3,813,0.0823776699276641,201.31,-0.0162507772364188,1538.06,0.9821396350860596
790,6512000,2.6046697598695756,304.1,0.9473417382491415,0.7011864227056503,88.0,814,0.06425754027441144,202.6,-0.010816122327232733,1550.08,0.9961491185426712
790,6520000,3.8419820964336395,305.1,1.7533526510568505,0.7555945938825608,97.3,815,0.12335223296657205,211.92,-0.020432971720583736,1576.71,0.9857448750734329
790,6528000,3.625787091255188,306.70000000000005,1.641097816190354,0.762708089351654,90.7,816,0.119169214325957,210.88,-0.028166783896740526,1583.3,0.9928910499811172
790,6536000,3.1274158930778504,313.9000000000001,1.3131697198227608,0.7845307850837707,90.7,817,0.08082585381343961,213.03,-0.019289400019188177,1592.39,0.956229596734047
790,6544000,3.5576674830913544,322.3,1.673362588345947,0.7979536533355713,90.7,818,0.11151739915832877,213.71,-0.033416367960744535,1599.39,0.9729346245527267
790,6552000,3.591643224954605,326.1,1.5811128943884125,0.785797980427742,91.0,819,0.10945123003795743,215.55,-0.018846097351633943,1607.2,0.9918819481134414
790,6560000,2.696654053926468,327.0,0.9593755734289343,0.659390966296196,91.0,820,0.06616619841661305,216.36,-0.01680602530541364,1624.75,1.00265718460083
790,6568000,3.44862632393837,326.1,1.321868029591507,0.7305015099048614,88.0,821,0.10990218560677022,211.01,-0.021237501073628665,1614.3,0.9961810731887817
790,6576000,3.709834885597229,326.1,1.5123832321491415,0.774401947259903,88.0,822,0.11632740477100015,212.3,-0.020210918223601767,1616.04,0.9858443105220794
790,6584000,2.589978823661804,327.0,1.00146994215674,0.7894051945209504,90.7,823,0.06268449042458087,214.98,-0.017277863689960215,1625.65,0.9987826919555665
791,6592000,3.553467730283737,327.50000000000006,1.461725974755023,0.7607163095474243,90.7,824,0.11716111493296921,212.09,-0.008933328786079074,1615.2,0.9943785256147385
791,6600000,4.955651526451111,327.50000000000006,2.111445781593198,0.7582401305437088,92.8,825,0.23552106888964772,215.1,-0.028715752684511243,1623.96,0.9403857129812241
791,6608000,3.0311860352754594,327.50000000000006,1.3131302120497461,0.771743290424347,92.8,826,0.09318587166257203,214.79,-0.012342343492782674,1629.53,0.975768535733223
791,6616000,2.649888508319855,332.3,0.9756779129732975,0.7321831804513931,92.8,827,0.06465236699674279,212.23,-0.027248612566618247,1619.76,0.9868935602903366
791,6624000,3.4804158139228822,327.50000000000006,1.391644903255593,0.7441281998157501,92.8,828,0.10293638088740409,208.71,-0.025980594503198517,1616.52,0.9671928811073304
791,6632000,3.3511436009407043,329.3,1.4687106869246096,0.8085573250055313,90.7,829,0.08882893131580204,207.95,-0.023257835449767297,1625.61,0.9518913984298706
791,6640000,2.5367815387248993,327.20000000000005,0.9313064599496773,0.845292962193489,90.7,830,0.056078623584471646,206.93,-0.005149029082385823,1613.42,1.0008793538808822
791,6648000,3.478665680885315,327.20000000000005,1.4855821541950969,0.8093126082420349,90.7,831,0.11142155109439045,205.92,-0.025423949371433992,1619.96,1.0040579283237456
791,6656000,4.0315600049495695,332.1,1.6455125899181438,0.827952527999878,92.8,832,0.1264131340943277,208.21,-0.0034515657732845286,1630.39,0.9595929741859436
791,6664000,2.741964190006256,333.9000000000001,1.0037352470062155,0.8186810499429703,92.8,833,0.06529740253463387,214.0,-0.019938082435401155,1642.6,1.023267388343811
791,6672000,3.9421958327293396,333.9000000000001,1.4709012378070523,0.8629411453008652,92.8,834,0.13336927036754787,213.7,-0.01902519639203092,1637.6,0.9314366620779038
791,6680000,4.698426563739776,357.6,1.9326035993215547,0.8380891740322113,94.8,835,0.16697833878919482,221.57,-0.019761068314546718,1650.63,0.9428031986951828
791,6688000,3.2038023567199705,363.20000000000005,1.1244038642437149,0.861114040017128,101.9,836,0.08578631390817464,229.3,-0.012350804107554722,1656.73,0.9897940480709075
791,6696000,3.5024715065956116,346.5,1.3184533897692674,0.2434188860654831,20.200000000000003,837,0.09812281655147671,192.02,-0.0623394077073317,1458.43,0.9292739243805408
791,6704000,2.1345926010608673,346.5,0.7152571102779335,0.5780605566501618,3.8000000000000007,838,0.03449616781435907,186.54,-0.00474202267214423,1410.61,1.0674280136823655
791,6712000,3.0675454354286193,346.5,1.1543015728714896,0.7809666913747787,3.8000000000000007,839,0.10152846661861986,177.15,0.0023432242538547142,1365.6,0.9795062136650086
791,6720000,4.264446707963944,342.4000000000001,1.9035604844454366,0.8042969799041748,3.8000000000000007,840,0.14605099816806613,173.91,-0.02573866250226274,1349.04,0.9502566576004028
791,6728000,3.5529692322015762,346.5,1.5301580249215838,0.8268809568881988,3.8000000000000007,841,0.11439184906426818,174.56,-0.01773125799751142,1337.4,0.9871209073066711
791,6736000,2.681282361149788,346.5,1.0223594646189713,0.8189466679096222,3.8000000000000007,842,0.0640229035820812,172.64,-0.006458377646631561,1334.79,1.0469147145748139
