policy_loss,grad_norm,frames,P01:episode_rewards,advantage_norm,fps,epoch_idx,P09:episode_rewards,policy_entropy,explained_variance,episode_length,value_loss,clip_fraction,PMM:episode_rewards,approx_kl_divergence
-0.0012916362091345945,0.05382956026465725,2334720,25.0,15.96871783733368,483,228,375.0,1.7829992458224297,1.3411045074462891e-08,328.47,0.008290729025611654,0.257958984375,149.0,0.0020615285143719573
-0.0013508290012396174,0.05480014389822763,2344960,25.0,15.968717634677887,483,229,330.0000000000004,1.7794758975505829,-2.123415470123291e-08,334.02,0.010181503687272197,0.2319091796875,161.5,0.0020862563562786818
-0.0021065458033262983,0.051995908023706905,2355200,25.0,15.968717801570893,483,230,380.00000000000045,1.7745744802057744,-1.30385160446167e-08,330.8,0.008490797114791348,0.2780029296875,163.0,0.0024522487894614643
-0.0009922289900714532,0.05181685304416419,2365440,50.0,15.968717533349992,483,231,330.0000000000004,1.7819180510938168,-1.4528632164001465e-08,326.42,0.00877948377356006,0.18642578125,165.0,0.0016904232066593749
-0.0013566843979788245,0.05137196910991241,2375680,25.0,15.968715751171112,483,232,280.00000000000045,1.7664568707346917,-7.82310962677002e-09,317.06,0.005421446460718471,0.2786376953125,140.5,0.0023978129397050907
-0.0014239921718399273,0.05005623166577022,2385920,25.0,15.96871709227562,484,233,202.50000000000023,1.7757740162312985,5.587935447692871e-09,313.27,0.0056321879880670165,0.294775390625,118.0,0.0025894166199691426
-0.001640670298729674,0.052652336832681314,2396160,25.0,15.968717700242996,483,234,230.0000000000004,1.7835704036056996,9.313225746154785e-09,316.34,0.009024629191844723,0.246826171875,125.0,0.0018976679774283412
-0.0010763239377411082,0.053781478959249215,2406400,25.0,15.9687175989151,483,235,380.00000000000045,1.7831898897886276,-5.960464477539063e-09,321.94,0.008765884781223577,0.229638671875,144.5,0.0018706575492387855
-0.0012978848550119436,0.054771845366310114,2416640,25.0,15.968717557191848,483,236,500.0,1.7808210514485836,-1.7508864402770997e-08,332.24,0.008808437671541469,0.26474609375,184.0,0.002216451312415302
-0.0016842175395140658,0.05125256975776651,2426880,25.0,15.968717247247696,483,237,502.5000000000002,1.7724768839776517,-1.5273690223693846e-08,335.8,0.008593933677616405,0.2489990234375,196.25,0.002322865660931939
-0.0014635337676736527,0.052584618235490245,2437120,25.0,15.968717724084854,484,238,500.0,1.7815311409533023,1.1920928955078126e-08,330.47,0.008547936489003405,0.236572265625,184.0,0.0022247446743335784
-0.001607367153337691,0.05224202929352859,2447360,25.0,15.968715649843215,483,239,455.0000000000004,1.7800542540848254,5.215406417846679e-09,328.91,0.007844589971440996,0.28134765625,167.25,0.0021503286603547166
-0.0017568232360645197,0.05028365250588951,2457600,25.0,15.968716901540756,483,240,250.0,1.775116616487503,3.3527612686157227e-09,320.23,0.006094891383776257,0.2849609375,127.75,0.002269436589736529
-0.0011160761787323281,0.05289918857047937,2467840,25.0,15.968717753887177,483,241,250.0,1.7819378435611726,-1.4901161193847657e-09,324.51,0.007316843966145825,0.22626953125,123.0,0.001846005821619201
-0.0013428363225102657,0.05247992683060274,2478080,25.0,15.968707436323166,483,242,200.0,1.7820030190050602,-2.2351741790771484e-09,320.78,0.006840212344347662,0.290185546875,114.25,0.0024265782461185383
-0.0013095716411044122,0.05340173362453078,2488320,22.500000000000007,15.968717801570893,483,243,325.0,1.7806967690587043,4.097819328308106e-09,326.06,0.008787087754171807,0.2626708984375,140.0,0.001974939139499554
-0.001870197591779288,0.04994388940004997,2498560,0.0,15.968716192245484,483,244,425.0,1.7737294755876065,-7.078051567077636e-09,322.71,0.006715060699809783,0.326708984375,147.5,0.0027329209096706108
-0.001326323721150402,0.04900373302025148,2508800,0.0,15.968713986873627,483,245,427.5000000000002,1.7681311190128326,-8.940696716308593e-09,317.95,0.005021174562534725,0.2656494140625,138.5,0.0022114974533735676
-0.0011368274919732358,0.05103335333706144,2519040,0.0,15.968695402145386,483,246,200.0,1.776937149465084,-6.332993507385254e-09,312.46,0.005465398947046651,0.229052734375,99.5,0.0018263009894667448
-0.0010987595029291696,0.053762339746622236,2529280,0.0,15.968708163499832,483,247,200.0,1.777686394751072,-4.470348358154297e-09,316.64,0.007182265287019618,0.226904296875,100.25,0.0018887613812580638
-0.0019242558370024198,0.05290234481653925,2539520,25.0,15.96871771812439,483,248,200.0,1.7670881256461144,-1.1175870895385742e-09,324.43,0.009297495693226665,0.2664306640625,126.0,0.0023757616608008902
-0.0010528806436923333,0.05165385531813034,2549760,25.0,15.968717032670975,483,249,250.0,1.7771592296659946,-2.9429793357849122e-08,330.36,0.008030495794696436,0.2576904296875,148.75,0.0022537178231573306
-0.0009711339931527619,0.05581388754820101,2560000,0.0,15.96871668100357,483,250,250.0,1.7853813029825687,-2.905726432800293e-08,327.26,0.008204787456702434,0.2547607421875,151.25,0.001943362120094605
-0.0011307515986118232,0.05464317555308771,2570240,25.0,15.968717712163926,483,251,282.5000000000007,1.7826350159943103,-1.0058283805847169e-08,330.76,0.009376289783176617,0.2466796875,158.0,0.0018851145390385681
-0.0013297348497872008,0.053937240306810755,2580480,25.0,15.968717354536057,483,252,300.0,1.77939270734787,1.601874828338623e-08,330.08,0.009190209705002417,0.2406494140625,156.0,0.0018829097757702585
-0.0011241072686971165,0.051359470868092526,2590720,25.0,15.968708378076553,483,253,300.0,1.7823540650308132,-5.215406417846679e-09,333.86,0.007770294625727559,0.20185546875,157.0,0.0017810279208561042
-0.0017041571580193704,0.052869488203470316,2600960,25.0,15.968717437982558,483,254,300.0,1.7616056837141514,-1.1548399925231934e-08,331.07,0.00974466971840684,0.2438232421875,158.75,0.0018625968716520446
-0.001223192569523235,0.05361692666322639,2611200,25.0,15.968717390298844,483,255,402.5000000000002,1.7695318542420864,-2.1979212760925294e-08,337.1,0.009170162963710028,0.2529541015625,180.25,0.0020781865809794907
-0.001787080411304487,0.05016556307741238,2621440,25.0,15.968710196018218,483,256,402.5000000000002,1.77518829703331,-6.7055225372314455e-09,331.05,0.005607923241475276,0.304248046875,166.75,0.0025237107095335888
-0.0008598624161095358,0.0523639520249334,2631680,0.0,15.968717527389526,483,257,352.5000000000002,1.7710796475410462,-3.3527612686157227e-09,326.21,0.006990922249133291,0.201953125,145.0,0.001631362577772677
-0.0009443521234061336,0.054137124319830185,2641920,0.0,15.96871777176857,483,258,277.5000000000002,1.7877085842192173,9.313225746154785e-09,321.17,0.010048100954008987,0.2063232421875,127.75,0.0015997042384185533
-0.001118894127648673,0.05372294972092099,2652160,25.0,15.968717765808105,483,259,277.5000000000002,1.7860128290951252,1.3411045074462891e-08,324.1,0.00942958718542286,0.2081787109375,135.5,0.001652658596725587
-0.0016020392569771503,0.05258192236692476,2662400,50.0,15.968717712163926,483,260,300.0,1.7816010415554047,-3.7252902984619143e-10,334.25,0.00818451355862635,0.259326171875,163.75,0.0020079733903799026
-0.0017808709322707727,0.052467109073098206,2672640,25.0,15.968717843294144,483,261,302.5000000000002,1.7863318979740144,-3.3527612686157227e-08,331.48,0.0077543687647448675,0.2802490234375,155.25,0.002094037224441081
-0.001398359016093309,0.0553962490041372,2682880,25.0,15.968717616796493,483,262,302.5000000000002,1.7805651411414147,1.4528632164001465e-08,328.67,0.00888806504808599,0.2671142578125,157.0,0.0021011861462511662
-0.0018232929091027473,0.05246327802577492,2693120,25.0,15.968717634677887,483,263,450.0,1.7792903050780295,-1.1175870895385742e-08,338.89,0.010711254962916427,0.2347900390625,175.75,0.001860254254359006
-0.0016455603468784829,0.055315292154958264,2703360,25.0,15.96871758699417,483,264,402.5000000000002,1.7804832614958286,-1.1920928955078126e-08,339.03,0.010100676411275345,0.238525390625,182.5,0.0018579473635242038
-0.0009588720204192214,0.05260729488782848,2713600,25.0,15.96871801018715,483,265,402.5000000000002,1.7837500527501107,-9.685754776000977e-09,346.17,0.009087772731436416,0.189599609375,192.5,0.0014883478795468363
-0.0015751050261314959,0.052465503987944515,2723840,47.50000000000001,15.96871754527092,483,266,377.5000000000002,1.7807448662817478,-1.601874828338623e-08,340.98,0.008333930049775517,0.25986328125,184.5,0.001946691803914291
-0.0015174454259977211,0.05315804089473466,2734080,50.0,15.96871775984764,483,267,330.0000000000004,1.7847659595310688,7.078051567077636e-09,338.34,0.008828609273405164,0.269775390625,173.5,0.0023596031110400873
-0.0014414105939067668,0.05296836964353019,2744320,50.0,15.968714088201523,483,268,302.5000000000002,1.7840229623019694,-1.1548399925231934e-08,333.8,0.008153409448866,0.250341796875,162.0,0.001823083481285437
-0.0009623791873309528,0.053680608858680146,2754560,25.0,15.968717360496521,483,269,325.0,1.7806528799235821,7.82310962677002e-09,331.25,0.008550258940340427,0.181982421875,168.25,0.0014851302189413218
-0.0015544960588158574,0.05261011415095336,2764800,25.0,15.968711000680923,483,270,277.5000000000002,1.7802057400345803,-1.862645149230957e-09,327.44,0.00696346410352362,0.295703125,152.5,0.002532129150165474
-0.0012866568729805294,0.053697581986264134,2775040,25.0,15.968717312812805,483,271,252.50000000000023,1.7749800391495227,-5.587935447692871e-09,328.96,0.00824651160587564,0.231201171875,154.5,0.001809684079944418
-0.00114596381681622,0.05219232469823702,2785280,25.0,15.9687175989151,483,272,227.5000000000002,1.7714840956032276,-1.862645149230957e-08,330.56,0.009761471746969619,0.202197265625,150.25,0.001616379324718764
-0.001170466826079064,0.052820143691486465,2795520,25.0,15.968716478347778,483,273,325.0,1.7817087180912494,-4.470348358154297e-09,333.2,0.008664776784962669,0.2359130859375,153.0,0.0017090892634541888
-0.0016460985796584282,0.05037582122039601,2805760,47.50000000000001,15.968717378377914,483,274,327.5000000000002,1.7793760053813457,-8.195638656616212e-09,335.91,0.006925325866450294,0.2795654296875,161.25,0.002112698146186176
-0.0014334055922518019,0.055021319668544774,2816000,25.0,15.968717777729035,483,275,375.0,1.783020506799221,-2.9802322387695314e-09,337.68,0.009824040209059604,0.24150390625,165.75,0.0017104492934350902
-0.0014901117996487302,0.05303423756796165,2826240,25.0,15.968717676401138,483,276,375.0,1.7647933505475522,-1.0058283805847169e-08,333.47,0.010197700896787865,0.2191162109375,168.0,0.0015933182555897929
-0.0013621227677504066,0.052529171831391976,2836480,25.0,15.96871766448021,483,277,375.0,1.7644249215722083,1.4901161193847657e-09,335.52,0.00847359727595176,0.247412109375,176.75,0.001953166033209186
-0.0015535146005277057,0.05443699591355626,2846720,25.0,15.96871771812439,483,278,452.50000000000017,1.786112082004547,-2.6077032089233397e-09,331.7,0.008828756520415482,0.2756103515625,186.25,0.0018352328555579333
-0.0014922748414392117,0.05033790684621366,2856960,0.0,15.968717420101166,483,279,357.5000000000007,1.7848819315433502,1.2293457984924316e-08,324.34,0.006867786596376391,0.2485107421875,151.75,0.0020074616375254095
-0.0010218865056231153,0.05533516300429585,2867200,22.500000000000007,15.968717300891877,483,280,452.50000000000017,1.7843617752194405,-4.8428773880004884e-09,326.02,0.009185868318672874,0.218994140625,157.75,0.0014953251634096886
-0.001723241813306231,0.054450806770821716,2877440,25.0,15.968717634677887,483,281,307.5000000000006,1.7830481246113776,2.2351741790771484e-09,329.14,0.008605614608541146,0.3009521484375,159.25,0.002097950772281365
-0.0010869754885789007,0.05534000795610165,2887680,25.0,15.968717223405838,483,282,307.5000000000006,1.7803910568356514,-1.0058283805847169e-08,331.69,0.009629611787380555,0.2121337890625,167.0,0.0016477585382574488
-0.001436484848090913,0.055362836215878064,2897920,50.0,15.9687175989151,483,283,302.5000000000002,1.7755607709288597,-4.097819328308106e-09,337.91,0.01066841810461483,0.2570068359375,178.0,0.0019977787237223767
-0.0010639548640028807,0.054024493601569,2908160,47.50000000000001,15.968717604875565,483,284,302.5000000000002,1.7771580964326859,-3.3527612686157227e-09,338.2,0.009355347187374718,0.2211181640625,174.0,0.0016463844500407276
-0.00111643764503242,0.05168927414250831,2918400,47.50000000000001,15.968717944622039,483,285,400.0,1.7787576109170913,-1.080334186553955e-08,340.0,0.009107958134518413,0.1937744140625,183.5,0.0014378532266320575
-0.0013408299786533463,0.05086185998928518,2928640,25.0,15.968717432022094,483,286,352.5000000000002,1.7730222143232823,8.940696716308593e-09,336.76,0.008145076025812159,0.243017578125,171.25,0.0018329441099353971
-0.000878393374296138,0.05368533239523336,2938880,25.0,15.968717741966248,483,287,380.00000000000045,1.768879985064268,6.7055225372314455e-09,335.95,0.008784514664785092,0.23203125,170.25,0.0017927661097843384
-0.0015782107431732584,0.05188015441419387,2949120,25.0,15.968716621398926,483,288,380.00000000000045,1.7795971654355527,1.2665987014770507e-08,334.84,0.007328531314692554,0.307666015625,159.0,0.0024300545176288322
-0.0017311695461103226,0.05450485421789432,2959360,25.0,15.968713855743408,482,289,525.0,1.771844582259655,-8.195638656616212e-09,331.77,0.009101113285277051,0.2533935546875,170.25,0.0021952168845871256
-0.0011892393507878297,0.05363083152103602,2969600,25.0,15.968717753887177,482,290,302.5000000000002,1.773685135692358,-1.0430812835693359e-08,330.39,0.009198045972152614,0.22861328125,162.25,0.0016436570713381116
-0.0011864098356454632,0.05388071024395165,2979840,50.0,15.96871771812439,482,291,325.0,1.775049514323473,-6.7055225372314455e-09,337.71,0.010534400187680149,0.2281982421875,181.75,0.0016944213102647154
-0.0010249650564219336,0.05238307114977762,2990080,50.0,15.968717497587203,482,292,275.0,1.787468572705984,-3.3527612686157227e-09,332.83,0.0074339213845178165,0.2471435546875,162.75,0.0016727938626843297
-0.0009149132598395227,0.05485155466505074,3000320,25.0,15.96871120929718,482,293,275.0,1.780791450291872,-1.825392246246338e-08,327.91,0.0065837722499301424,0.2591796875,149.25,0.001876985487206184
-0.0017739381226419936,0.05032800042795621,3010560,25.0,15.96871721148491,482,294,285.00000000000085,1.7830999217927457,-1.7136335372924803e-08,324.74,0.008572374504547042,0.253466796875,147.25,0.0018318515698126704
-0.002210093996836804,0.051446782341516784,3020800,0.0,15.968717640638351,482,295,277.5000000000002,1.775992354005575,7.450580596923829e-10,323.28,0.006870369404168741,0.3141845703125,140.0,0.002202272662884752
-0.001181458777136868,0.051957910112784035,3031040,0.0,15.968717724084854,482,296,277.5000000000002,1.783702102303505,-1.4156103134155273e-08,320.22,0.00630127091662871,0.230712890625,133.5,0.0015692665306687558
-0.0011548662747372872,0.05544083627606067,3041280,0.0,15.968717622756959,482,297,305.00000000000045,1.785816229879856,-9.685754776000977e-09,322.52,0.010444830419783103,0.2518798828125,137.25,0.0018993896257541109
-0.000890281278770999,0.054613731761673154,3051520,25.0,15.968717783689499,482,298,377.5000000000002,1.78369295373559,1.899898052215576e-08,332.37,0.009361680985784914,0.2052001953125,160.0,0.0016555068404898066
-0.001526935587389744,0.054262401319156515,3061760,50.0,15.96871719956398,482,299,425.0,1.7680857002735137,-4.470348358154297e-09,343.2,0.009186143822444138,0.2703369140625,188.25,0.0017463573143118084
-0.001209535165617126,0.053214860610417115,3072000,47.50000000000001,15.968717765808105,482,300,425.0,1.7783965341746808,-8.940696716308593e-09,338.39,0.009095882392102794,0.2526611328125,177.75,0.0017792642734946185
-0.0012937115483509843,0.05437368737338125,3082240,25.0,15.96871782541275,482,301,527.5000000000002,1.7826791621744633,-2.2351741790771484e-09,344.82,0.010181466207723134,0.2623779296875,209.0,0.00187908495382203
-0.0011057752330088989,0.05116709851273663,3092480,25.0,15.96871721148491,482,302,475.0,1.785428749024868,-4.470348358154297e-09,337.76,0.006739490581998098,0.2427001953125,191.25,0.001713998241450554
-0.0011394467997888568,0.05134889321581879,3102720,25.0,15.968717849254608,482,303,475.0,1.7779700398445129,4.470348358154297e-09,335.72,0.007445581507909083,0.2574951171875,177.0,0.001828093772411421
-0.001157797541236505,0.05326344935928216,3112960,25.0,15.968717408180236,482,304,282.5000000000007,1.77917844876647,-5.587935447692871e-09,323.21,0.008574907777506269,0.1896240234375,136.25,0.001349218116325801
-0.0009861939681286458,0.05326243772817316,3123200,25.0,15.968717688322068,482,305,350.0,1.7837055265903472,-2.9802322387695314e-09,327.61,0.008757232510743052,0.2132568359375,153.5,0.001769621055711923
-0.0015825853210117203,0.04985168683637013,3133440,25.0,15.968717455863953,482,306,350.0,1.7800907261669636,-1.4901161193847657e-09,326.91,0.007437958213813545,0.3039794921875,152.75,0.0021398952789013492
-0.0013076230832666624,0.05117326427352956,3143680,25.0,15.968717908859253,482,307,305.00000000000045,1.781551393866539,-1.5273690223693846e-08,324.3,0.0071043461696717715,0.2731201171875,147.0,0.0019193313295431836
-0.0014710542502143654,0.05137300030304569,3153920,25.0,15.968717229366302,482,308,250.0,1.7791581176221372,-2.570450305938721e-08,320.25,0.007652581155616645,0.247412109375,125.5,0.0015716671465042964
-0.001123459526206716,0.05274589134619741,3164160,25.0,15.968717741966248,482,309,250.0,1.7746132776141166,-5.215406417846679e-09,320.04,0.007289025265799864,0.2594970703125,127.0,0.0019426689654778785
-0.0013528545769077027,0.052183047137759245,3174400,25.0,15.968717020750045,482,310,250.0,1.7843502387404442,2.0489096641540527e-08,323.67,0.008760870497144423,0.2260009765625,138.0,0.0014980381609404959
-0.0012767348336637952,0.052543512785472445,3184640,25.0,15.96871771812439,482,311,302.5000000000002,1.776109517365694,2.6077032089233397e-09,329.72,0.009156568979051372,0.24638671875,147.0,0.0017099128640722938
-0.0009050856926478446,0.050713127065587484,3194880,25.0,15.968717515468597,482,312,335.00000000000085,1.7687071874737739,5.960464477539063e-09,334.06,0.007652743364724301,0.201123046875,159.5,0.0015785712834059495
-0.0008004087467270438,0.05481456544160984,3205120,25.0,15.968717789649963,482,313,425.0,1.777656016498804,3.3527612686157227e-09,336.98,0.00953830320686393,0.2154541015625,164.0,0.0013722473753091436
-0.0011709883168805391,0.05329907034969796,3215360,25.0,15.968717414140702,482,314,350.0,1.781881859153509,1.080334186553955e-08,333.47,0.00791319722247863,0.2531005859375,153.25,0.0018075144259427135
-0.0015225565068249125,0.05168103022025039,3225600,25.0,15.96871725320816,482,315,300.0,1.7746960677206516,-1.4901161193847657e-09,331.22,0.007765704164648923,0.2825927734375,139.0,0.0019028555051932017
-0.0012397721031447873,0.05222984779263027,3235840,0.0,15.968717360496521,482,316,252.50000000000023,1.7851224184036254,3.3527612686157227e-09,328.17,0.006925416252124705,0.2853759765625,130.5,0.0017798377825329226
-0.0009224236007867148,0.05439160887984869,3246080,0.0,15.96871730685234,482,317,250.0,1.7844959415495396,1.7508864402770997e-08,321.08,0.008205661683177823,0.222509765625,124.5,0.0014490945422949153
-0.0015030917969852454,0.0548936728506076,3256320,22.500000000000007,15.96871771812439,482,318,275.0,1.7877638354897498,0.0,318.18,0.009760170885419939,0.3007568359375,132.25,0.0020539584381594977
-0.0008473291833070107,0.05356894355439369,3266560,22.500000000000007,15.968717294931412,482,319,275.0,1.786573562026024,-1.1175870895385742e-08,319.95,0.0073336376410679804,0.2583251953125,142.25,0.0017202391360456204
-0.0020100247777008915,0.05246948436730721,3276800,25.0,15.968717551231384,482,320,302.5000000000002,1.7794673591852188,-6.332993507385254e-09,324.9,0.008181503726245865,0.3472900390625,155.0,0.0025150086553708205
-0.0008189687912818044,0.050081845389733856,3287040,25.0,15.968717724084854,482,321,277.5000000000002,1.7808897949755191,-6.332993507385254e-09,328.93,0.008550896001088404,0.1656005859375,153.75,0.001165877455264308
-0.001131472460110672,0.053517927282022745,3297280,25.0,15.96871770620346,482,322,305.00000000000045,1.779371578991413,1.0058283805847169e-08,330.56,0.007618334521521319,0.264892578125,156.75,0.0017594410879979705
-0.0015192900853435276,0.05295459750451329,3307520,50.0,15.968717741966248,482,323,355.00000000000045,1.7776185892522336,8.195638656616212e-09,336.69,0.009225536993835704,0.2705810546875,159.75,0.001733061239002609
-0.001351878177956678,0.05312952218902931,3317760,25.0,15.968717902898788,482,324,355.00000000000045,1.7815082944929599,2.6077032089233397e-09,337.82,0.008764288486099758,0.2312744140625,163.0,0.0014963760359421486
-0.0012364676484139636,0.05516817454357227,3328000,25.0,15.968717575073242,482,325,427.5000000000002,1.782371999323368,1.1548399925231934e-08,344.78,0.011289056352143233,0.2220458984375,188.75,0.0015438569940499746
-0.0011265842578723096,0.05432883941233083,3338240,47.50000000000001,15.96871766448021,482,326,425.0,1.7840500563383102,-1.1175870895385742e-09,343.12,0.009462065257321229,0.2594970703125,188.25,0.001569645110834017
-0.0007719232049566927,0.05233162318914467,3348480,25.0,15.968717473745347,482,327,452.50000000000017,1.7855917073786258,-2.60770320892334e-08,338.95,0.008926818808185999,0.2265380859375,193.25,0.001381728204336241
-0.0010527219983487157,0.054554134048698945,3358720,47.50000000000001,15.968717813491821,482,328,452.50000000000017,1.7745382159948349,-1.9744038581848144e-08,338.27,0.009592787666770164,0.2569580078125,192.0,0.001691272004336497
-0.001302686462076963,0.051615925896283096,3368960,25.0,15.96871770620346,482,329,327.5000000000002,1.7725815884768963,-3.3527612686157227e-09,328.49,0.006746589559861604,0.2696044921875,163.25,0.0018828708311502851
-0.0010225124053249602,0.05039112177235082,3379200,25.0,15.968717509508133,482,330,277.5000000000002,1.7757135443389416,-2.2351741790771484e-09,328.73,0.006638492172487531,0.20302734375,143.0,0.0016426706128726209
-0.0014064826827961951,0.051379955049661016,3389440,25.0,15.968715804815293,481,331,227.5000000000002,1.7849524155259133,-6.7055225372314455e-09,316.88,0.0076043756176432,0.280615234375,111.5,0.0016814570670931062
-0.0009954095370630967,0.05376907917646179,3399680,25.0,15.968717610836029,482,332,252.50000000000023,1.7807240396738053,-4.097819328308106e-09,327.56,0.009229839227919001,0.237255859375,128.25,0.0015129043116445472
-0.0013610471462015994,0.05098028654212944,3409920,25.0,15.968716996908189,482,333,250.0,1.778086607903242,-2.9802322387695314e-09,323.44,0.007210869890229787,0.2648681640625,127.25,0.0018879767867531426
-0.001064844073698623,0.05392091547159612,3420160,25.0,15.96871634721756,482,334,252.50000000000023,1.7854845359921456,-9.685754776000977e-09,330.59,0.0073971662207441115,0.2397216796875,135.0,0.0015030503289494845
-0.001885896506064455,0.054698819217561555,3430400,25.0,15.968717527389526,482,335,225.0,1.7878185644745828,-1.4901161193847656e-08,323.3,0.007879019441679702,0.3285400390625,130.5,0.0019082670197974494
-0.001378002280034707,0.054815096437933385,3440640,25.0,15.968717765808105,482,336,300.0,1.777413360774517,-1.1920928955078126e-08,335.69,0.010211431927291414,0.253125,160.0,0.0016157513869870855
-0.0014347251133585814,0.05241858929428226,3450880,25.0,15.968717938661575,482,337,475.0,1.7801649741828443,-1.9371509552001954e-08,334.82,0.007391159525923285,0.2827392578125,175.25,0.0020279059667018375
-0.0010390066239779117,0.053343714427045,3461120,22.500000000000007,15.968716418743133,482,338,302.5000000000002,1.7832300022244454,-1.3411045074462891e-08,334.54,0.008505168208444047,0.22333984375,165.0,0.0016072576057467813
-0.0018294606932613533,0.05173563842458202,3471360,25.0,15.968716955184936,482,339,300.0,1.7860792472958564,-5.960464477539063e-09,327.07,0.008549906474399904,0.2949462890625,149.0,0.001866973755784329
-0.0013331175014172914,0.055548112514452054,3481600,25.0,15.96871770620346,482,340,275.0,1.7840001098811626,-2.0489096641540527e-08,333.87,0.010072620294522494,0.24189453125,153.0,0.0015176272706810324
-0.001295066997045069,0.05424451357856339,3491840,25.0,15.968715476989747,482,341,302.5000000000002,1.7798190347850322,-2.0489096641540527e-08,335.42,0.009963946147445312,0.2295166015625,166.25,0.001421851487555159
-0.0009227441667462699,0.05313960019691462,3502080,25.0,15.968717724084854,482,342,325.0,1.7848016753792764,1.1920928955078126e-08,341.4,0.008693243296875153,0.20576171875,174.75,0.0013872063933888512
-0.000998267145041609,0.053190492663024794,3512320,25.0,15.968714970350266,482,343,327.5000000000002,1.782339023053646,-1.2665987014770507e-08,336.06,0.007622901410832128,0.2445556640625,165.0,0.001690972113698308
-0.0014135551966319327,0.05295019580412268,3522560,50.0,15.968717688322068,482,344,402.5000000000002,1.7739234745502472,-2.2351741790771484e-09,334.72,0.009187804901466734,0.2356201171875,165.25,0.0015960052655970003
-0.0010837801157322247,0.05306011516906939,3532800,25.0,15.96871783733368,482,345,355.00000000000045,1.7763741798698902,1.0430812835693359e-08,333.22,0.009248229199693014,0.203662109375,159.0,0.0012252798266786159
-0.0008459307020530105,0.05343079563802109,3543040,25.0,15.968717223405838,482,346,327.5000000000002,1.77546082213521,-1.1920928955078126e-08,332.19,0.008637834012867529,0.25517578125,166.0,0.0016809157390639483
-0.001441856750534498,0.05214908876681627,3553280,25.0,15.96871775984764,482,347,275.0,1.780449214577675,-4.8428773880004884e-09,328.34,0.00869155637374206,0.2385498046875,157.75,0.0014712568810523407
-0.000861230989175965,0.051094561269313644,3563520,25.0,15.968715941905975,482,348,277.5000000000002,1.7831018671393395,-3.01748514175415e-08,330.99,0.00752222746294251,0.201708984375,161.25,0.0012950715324791418
-0.0011334998544043628,0.05179329039067828,3573760,25.0,15.968714439868927,482,349,325.0,1.7732763223350048,2.9802322387695314e-09,332.37,0.008653500977783325,0.210205078125,157.0,0.0013508634173035716
-0.0012514903464762028,0.05626336407442367,3584000,50.0,15.968717175722123,482,350,402.5000000000002,1.7765013702213763,1.1175870895385742e-08,335.87,0.010146887641772651,0.2669921875,175.75,0.001771886870835715
-0.0014875705921440386,0.051083240823225476,3594240,25.0,15.968717688322068,482,351,327.5000000000002,1.7876960016787051,-1.7136335372924803e-08,338.35,0.00840203676634701,0.269384765625,168.25,0.0016962575864909013
-0.0014327102551760617,0.0512066605130191,3604480,25.0,15.968717581033706,482,352,325.0,1.780660332739353,-3.3527612686157227e-09,330.53,0.006783944361131944,0.3029541015625,158.25,0.0019420731123602764
-0.0012937261490151286,0.05046908920021811,3614720,25.0,15.9687175989151,482,353,250.0,1.78314206302166,2.2351741790771484e-09,327.15,0.007613160110872741,0.2396240234375,138.25,0.0013548705081575462
-0.0010958218092127936,0.05162456428094493,3624960,22.500000000000007,15.968717408180236,482,354,277.5000000000002,1.779868844896555,2.8312206268310546e-08,324.62,0.008230733940081336,0.2674072265625,136.0,0.001608011957796407
-0.0010946009242616128,0.052399401648441035,3635200,25.0,15.968715053796767,482,355,310.00000000000085,1.7624385945498944,-4.097819328308106e-09,326.98,0.008181839697886061,0.258544921875,147.0,0.0015236853273165706
-0.0013518284060410224,0.05291581871295477,3645440,25.0,15.968717485666275,482,356,450.0,1.7650811187922955,-1.601874828338623e-08,335.36,0.009574773570511752,0.24853515625,172.5,0.0015313937322559922
-0.0009303585233283229,0.0506597037402877,3655680,25.0,15.968717724084854,482,357,327.5000000000002,1.774443507194519,8.568167686462402e-09,330.1,0.008071175546956511,0.219677734375,159.0,0.001410286472679445
-0.0011869261208630633,0.0535695470389978,3665920,25.0,15.968717575073242,482,358,302.5000000000002,1.7852674558758737,-7.450580596923829e-10,326.68,0.008764391093336599,0.2813232421875,162.5,0.0017682391899569438
-0.0009569076926709385,0.05352236452335304,3676160,25.0,15.968717312812805,482,359,275.0,1.7857893094420434,-1.7508864402770997e-08,322.85,0.009139509005899526,0.21240234375,142.0,0.001317587087658012
-0.0012253803157364017,0.05560698402530615,3686400,25.0,15.968717414140702,482,360,352.5000000000002,1.7759704530239104,-7.078051567077636e-09,333.22,0.009204970450610972,0.225439453125,163.25,0.0012638044726912766
-0.0009395097913511563,0.054499301420764354,3696640,25.0,15.96871746778488,482,361,327.5000000000002,1.7738252200186253,-1.080334186553955e-08,338.95,0.008862217777095793,0.246435546875,165.75,0.0013955294145063136
-0.0011395908422855427,0.053699120835180955,3706880,47.50000000000001,15.968717819452285,482,362,402.5000000000002,1.7782458126544953,-1.30385160446167e-08,336.26,0.008702352405180136,0.2776611328125,178.75,0.0015450875099759288
-0.00152764264785219,0.05273917908353639,3717120,50.0,15.968717753887177,482,363,425.0,1.7853250995278358,-1.2665987014770507e-08,330.38,0.008772227349891182,0.2797607421875,180.25,0.0016202491100898442
