epoch_idx,advantage_norm,frames,value_loss,PMM:episode_rewards,policy_loss,P01:episode_rewards,fps,policy_entropy,P09:episode_rewards,episode_length,grad_norm,explained_variance
696,2.067869593501091,5568000,0.03797320718644187,182.9,-0.011456721482536522,60.7,534,0.9821345776319503,311.6000000000001,1523.94,0.6574567715555694,0.6869104135036469
697,4.957037128210068,5576000,0.21424784102477135,185.67,-0.013100657662143932,60.7,534,0.9532994794845581,317.3,1524.13,2.4314645898877627,0.6486678612232208
698,3.3457020699977873,5584000,0.09605206018313765,184.6,-0.02626174546952825,57.8,534,1.0202992641925812,317.3,1514.32,1.1358815566840077,0.6671088963747025
699,2.640558744072914,5592000,0.06064269854221493,185.3,-0.022131766026723197,55.9,534,1.0140584850311278,320.0,1509.62,0.8585890630612691,0.6443523716926575
700,4.123932206630707,5600000,0.1403404107969254,183.26,-0.017597344953683206,55.9,534,0.9767752867937088,317.3,1496.97,1.7569903126210096,0.716657304763794
701,2.8151418495178224,5608000,0.07305142682511359,180.73,-0.02903245201043319,54.900000000000006,534,1.0288718044757843,320.50000000000006,1487.4,0.9721668693232103,0.6498039644956589
702,2.7694879680871964,5616000,0.06934360713232308,179.42,-0.0067702313049812805,54.900000000000006,534,1.0052264207601547,320.50000000000006,1480.3,0.9589376043407816,0.6941386783123016
703,3.4634734827280043,5624000,0.1025088718533516,176.28,-0.02051314244279638,54.900000000000006,534,1.0062772500514985,317.3,1478.94,1.4554574204709814,0.7512555027008057
704,3.251508493423462,5632000,0.11021998897660523,178.61,-0.017562156516942196,54.900000000000006,534,1.0105904233455658,317.80000000000007,1481.37,1.1256516906944805,0.6398457777500153
705,2.8026729142665863,5640000,0.07497697928454727,180.17,-0.01588647146430958,57.699999999999996,534,0.9999001449346543,317.80000000000007,1483.78,0.8800653683866329,0.6801448720693588
706,2.964423748254776,5648000,0.0766827216371894,174.7,-0.017553245909512044,57.699999999999996,534,1.0246251171827316,312.50000000000006,1491.26,1.0675223482287215,0.6169847542047501
707,2.5986579346656797,5656000,0.06053472398314625,174.82,-0.016694082031026482,58.900000000000006,534,1.0095127469301224,312.50000000000006,1490.59,0.7965460667805394,0.7054911369085312
708,2.8997257494926454,5664000,0.0785004519438371,175.92,-0.022200996577739714,71.60000000000001,534,1.0316029995679856,312.50000000000006,1502.18,1.1022472304186615,0.6284388810396194
709,3.483184131383896,5672000,0.1077846034988761,181.24,-0.003720876010484062,71.60000000000001,534,0.9619860714673996,312.50000000000006,1506.71,1.2833835381421659,0.7367777889966964
710,3.1511964148283003,5680000,0.10129854866303503,179.65,-0.030147900275769645,71.60000000000001,534,0.9887258678674697,307.50000000000006,1505.42,1.2834834813233456,0.5796223074197769
711,2.85238711476326,5688000,0.07287708375602961,179.54,-0.0163800757304125,71.60000000000001,534,1.0002090603113174,308.40000000000003,1505.2,0.9788760599047032,0.6455569583177566
712,4.286952328681946,5696000,0.17618770703673362,178.22,-0.011247384891030379,71.70000000000002,534,0.9836697405576706,308.40000000000003,1503.36,1.7474829935550777,0.599370476603508
713,3.081483674645424,5704000,0.08956716805696488,177.45,-0.024434024843067163,73.89999999999999,534,0.9886685359477997,308.40000000000003,1501.48,1.2918161976060671,0.6389497804641724
714,2.7768023765087126,5712000,0.06582097301259637,178.96,-0.010319337374530732,75.9,534,0.9743003481626511,308.0,1504.5,0.9199284243053124,0.7490417218208313
715,4.7513998198509215,5720000,0.21536585191264748,184.94,-0.023055878147133627,78.0,534,0.9225712823867798,308.40000000000003,1511.35,1.9678009513306534,0.7321314948797226
716,4.253248935937881,5728000,0.17401637659408153,184.07,-0.03321184920147061,78.0,534,0.9358868056535721,307.1,1510.67,1.7932673175897753,0.6752513372898101
717,3.2737611210346222,5736000,0.10305043973959982,186.22,-0.016723172029014678,78.0,534,0.9487914317846298,307.1,1525.79,1.2551797806602345,0.6674594986438751
718,3.6508863592147827,5744000,0.13222583341412247,182.12,-0.017206714150961488,78.0,534,0.9569062632322312,307.0,1523.62,1.3709444202595484,0.7435804581642151
719,3.9876747834682464,5752000,0.14901142746210097,184.25,-0.03723126510623843,78.0,534,0.9888179826736451,298.90000000000003,1540.94,1.5808977080688311,0.637136098742485
720,3.095776646733284,5760000,0.08725121553987264,185.09,-0.0263314940338023,78.0,534,1.0193757408857345,307.0,1546.33,1.1184517224999901,0.6388825547695159
721,2.6587509268522265,5768000,0.06231604523491115,182.45,0.0021090402780828297,78.0,534,0.9856091380119324,307.0,1535.1,0.8304177863010576,0.7015905606746674
722,4.693206615447998,5776000,0.20106677058152855,183.88,-0.05975896971533075,78.89999999999999,534,0.9486732923984528,307.0,1511.61,2.4707879960380437,0.5851738315820694
723,2.0355604457855225,5784000,0.03895685975905508,176.26,-0.009976738303084858,63.0,534,1.0061437809467315,307.0,1469.75,0.5691766279201773,0.7343430107831955
724,2.6183321857452393,5792000,0.05595169260632247,173.0,-0.010879366835579276,60.9,534,1.0042396706342698,307.0,1445.47,0.8194508520898016,0.7248334324359894
725,3.5116787147521973,5800000,0.10735077598132194,173.37,-0.026117097854148598,60.9,534,0.9989066696166993,307.1,1443.99,1.1793528906632371,0.6247648859024048
726,3.6142379689216613,5808000,0.12745640247128903,174.8,-0.021482409710006322,60.9,534,0.9852276760339737,308.40000000000003,1448.56,1.21780576829916,0.6051126062870026
727,2.761618178486824,5816000,0.08659695765236393,172.84,-0.015023343528155238,60.9,534,0.9805650794506073,308.40000000000003,1454.98,0.9257756587115307,0.6338005149364472
728,3.7021512424945833,5824000,0.1264894060511142,168.55,-0.02011258028971497,60.9,534,0.9804544883966446,308.40000000000003,1443.11,1.786149912943052,0.6656641906499863
729,2.9175749814510343,5832000,0.07770113582257182,169.75,-0.0273753309478343,60.9,534,1.0033004242181778,312.3,1425.18,0.9370276731480434,0.7571071493625641
730,2.706434451341629,5840000,0.06587618128862233,166.88,-0.02246473491701181,62.800000000000004,534,1.0226562464237212,312.3,1431.04,0.9127385447936178,0.6784860825538636
731,2.805998703837395,5848000,0.07004658513702453,167.44,-0.02702423319547961,62.800000000000004,534,1.0082669401168822,311.1,1440.69,0.8409219845367569,0.612676533460617
732,2.3084155106544495,5856000,0.048001624536700545,161.19,-0.009412894845590927,60.5,534,1.0208401602506638,309.2,1441.53,0.6564632048572802,0.7222669118642807
733,3.1441928482055665,5864000,0.09232544272206723,159.24,-0.011474661778192967,60.5,534,0.9822281575202942,307.20000000000005,1443.48,1.0329730029015993,0.7483976274728775
734,3.6781873691082,5872000,0.12003158731386065,158.79,-0.02249759089841973,60.5,534,1.020062299966812,309.2,1438.37,1.3331538001836483,0.6666835689544678
735,3.021179896593094,5880000,0.08070340277627111,157.09,-0.027514726333902218,60.5,534,1.0121788418292998,304.50000000000006,1432.37,0.9717612285623689,0.676498532295227
736,2.995061156153679,5888000,0.07847202512901276,119.74,-0.02632961130759213,0.0,534,0.6990077140554786,284.1,1185.72,1.3359980804861138,-0.7575696110725403
737,1.944500305056572,5896000,0.031371456049382684,119.26,-0.005639576417161151,0.0,534,1.021690969467163,284.1,1180.36,0.5550107560546222,0.6955977898836135
738,2.2580324149131776,5904000,0.043644124823622406,118.49,-0.012318857714999467,0.0,534,1.0191005939245223,284.1,1172.14,0.7048657301500036,0.6197068929672241
739,2.8720052778720855,5912000,0.07040634426288307,118.08,-0.02157181024667807,0.0,534,1.0079988884925841,267.8000000000002,1199.02,0.9866002205634868,0.6994014936685562
740,2.5169865238666533,5920000,0.05730310093145818,117.45,-0.019162029708677437,0.0,534,0.9699946850538254,266.3,1194.53,0.8531006277767057,0.685304319858551
741,2.4510796040296556,5928000,0.051847467394545675,113.87,-0.00911845854949206,0.0,534,0.9779078114032745,259.1,1188.13,0.7977233871687207,0.5803503739833832
742,2.8979528880119325,5936000,0.07009030916262418,113.74,-0.02679132568242494,0.0,534,0.9471894389390946,260.9000000000001,1191.34,1.0675755194876284,0.6720628917217255
743,3.1624452126026155,5944000,0.08746973559726029,118.75,-0.012863491647876799,0.0,534,0.9761141884326935,278.6,1204.76,1.1185868727012778,0.6152872395515442
744,3.0211023223400115,5952000,0.07681824039202184,119.58,-0.02229850920382887,0.0,534,1.0106213802099229,278.6,1224.27,0.9289410914029962,0.7350629109144211
745,3.721854546070099,5960000,0.122271887389943,121.2,-0.0079180894093588,0.0,534,0.9923078960180283,284.1,1223.02,1.352916596088553,0.834239405989647
746,3.249408110976219,5968000,0.10282155767083168,126.89,-0.024806282814970472,0.0,534,1.0275358420610428,289.70000000000005,1235.52,1.279622592331194,0.6656692302227021
747,2.7491878235340117,5976000,0.06643981783650815,126.59,-0.009898426602376276,0.0,534,1.001535096168518,289.70000000000005,1238.81,0.8386883269598847,0.7101745384931565
748,3.775396192073822,5984000,0.11187387480400503,128.75,-0.004637988059548661,0.0,534,0.9897775918245315,296.20000000000005,1240.1,1.322138192119886,0.6925210154056549
749,3.48206871509552,5992000,0.1125524348858744,132.66,-0.017554228223889367,0.0,534,0.9853888219594955,296.20000000000005,1244.98,1.2807577040157088,0.7736705553531646
750,3.0503415286540987,6000000,0.0948735185386613,130.76,-0.031977582965046165,0.0,534,1.005547720193863,293.5,1258.21,1.0215887732860178,0.6521922570466995
751,3.811482850313187,6008000,0.13885874619707464,134.29,-0.026504239359055645,0.0,534,1.0001369255781174,301.70000000000016,1256.71,1.566084801942182,0.7497510868310928
752,2.7811279702186584,6016000,0.07350242198444903,139.79,-0.02338666248251684,0.0,534,1.0283263909816742,301.70000000000016,1286.22,1.0260203009563602,0.7213225835561752
753,2.9406727719306947,6024000,0.08533055350650103,147.15,-0.018499764295993374,0.0,534,1.0246018546819686,301.70000000000016,1328.18,1.0205724204053315,0.7589942908287048
754,2.8291187822818755,6032000,0.07249895858112723,157.59,-0.023233266768002067,33.9,534,1.003533554673195,301.70000000000016,1443.65,1.0700245522510574,0.1938228899240494
755,2.004319019317627,6040000,0.029953413112089038,153.04,-0.006066120668547228,6.9,534,1.1124295538663864,301.70000000000016,1393.8,0.7337273885876462,0.6172634315490723
756,2.0029223835468293,6048000,0.038643269073218106,144.33,-0.012656209115957608,6.9,534,1.0406073760986327,301.70000000000016,1342.76,0.6304680829035145,0.7182623106241226
757,1.9256119209527969,6056000,0.03300088552525267,142.12,-0.013037545237712039,6.9,534,1.0162915074825287,301.70000000000016,1331.75,0.5661099013038766,0.720553560256958
758,2.9669240176677705,6064000,0.08505862944759429,141.34,-0.02575228561356198,6.9,534,0.9943993771076203,301.70000000000016,1325.18,1.042104991005406,0.6603204643726349
759,3.0459545117616655,6072000,0.07790221038740128,141.45,-0.01908115597907454,6.9,534,0.9856020718812942,301.70000000000016,1324.54,1.1125846758596836,0.6771477037668228
760,3.9089072585105895,6080000,0.11903213910758495,142.07,-0.021438183157260936,6.9,534,0.9612089455127716,317.40000000000003,1322.1,1.3606448381776195,0.6420615160465241
761,2.97334380030632,6088000,0.07483177611138672,137.73,-0.01182384652638575,6.9,534,0.9868004161119461,302.60000000000014,1312.91,0.9493551391305298,0.6222113472223282
762,2.9702521073818207,6096000,0.08159182603470981,138.65,-0.017362096511296842,6.9,534,1.0212448060512542,302.70000000000016,1323.11,0.8492272200197363,0.7442075645923615
763,3.7463419544696808,6104000,0.11505412741564214,143.17,-0.011044033111538738,6.9,534,0.9792940044403076,318.30000000000007,1322.88,1.3717184334143484,0.7903733491897583
764,3.6206194019317626,6112000,0.12934025960043072,146.31,-0.017991294807288796,6.9,534,0.9930798953771591,321.6,1318.56,1.2581697935625216,0.7727840662002563
765,3.3185846108198165,6120000,0.10554914068430662,147.41,-0.02277230029925704,6.9,534,0.9835223358869553,337.9000000000001,1328.59,1.2360562221776668,0.7947902965545655
766,2.9908850979804993,6128000,0.07951936156488955,146.97,-0.023818646054132843,6.9,534,0.9759732979536057,323.5000000000002,1327.73,1.012245904152628,0.7144544577598572
767,4.118779308795929,6136000,0.1623842818941921,148.44,-0.015725927002786192,6.9,534,0.9919460791349411,323.5000000000002,1330.94,1.5161346680786094,0.8404606026411057
768,3.365527000427246,6144000,0.1025823038071394,148.33,-0.0022420023882295938,6.9,534,0.971215460896492,320.2000000000002,1332.8,1.2104761393675716,0.8341606509685516
769,3.7641776728630068,6152000,0.1324574143998325,149.47,-0.03533360144589096,6.9,534,1.000893592238426,320.2000000000002,1335.01,1.4222890482753547,0.7355997508764267
770,3.4872749781608583,6160000,0.10228624393232166,150.52,-0.01913918153499253,6.9,534,0.989032176733017,320.2000000000002,1317.88,1.3956578521710192,0.7707250910997391
771,3.0694866585731506,6168000,0.0842144404258579,155.24,-0.012122382115558139,6.9,534,0.9916220778226852,346.09999999999997,1327.46,1.0901788945690671,0.7994602400064469
772,2.957430461645126,6176000,0.07308817964978516,160.01,-0.010532157635025215,12.300000000000002,534,0.982237685918808,346.09999999999997,1352.59,0.9453696681186254,0.8293755823373794
773,4.940881885290146,6184000,0.21535929647274316,178.94,-0.03111774595628958,26.0,534,0.9450535953044892,347.0,1446.87,2.0875473671095492,0.7951390039920807
774,3.2691937363147736,6192000,0.10771589891985059,185.49,-0.015038322571374465,42.00000000000001,534,1.0008374297618865,347.0,1494.04,1.0662632458173713,0.7058798253536225
775,3.008054178953171,6200000,0.08491379162296653,187.38,-0.025848508636408953,46.800000000000004,534,1.005794786810875,347.0,1513.22,0.9494174797712853,0.7577156591415405
776,3.7092364156246185,6208000,0.11071441482752561,198.5,-0.023345878715626895,72.7,534,0.9809933823347091,347.0,1565.26,1.4727625699820712,0.7166547375917435
777,2.463721823692322,6216000,0.06071648853365332,204.4,-0.029776433592196554,78.89999999999999,534,1.0012370175123215,347.0,1598.92,0.947173412106852,0.7397578096389771
778,3.2587198746204376,6224000,0.09154374844394625,206.36,-0.022008910685581213,78.89999999999999,534,0.9792087990045547,347.0,1601.07,1.370985632097734,0.6109999573230743
779,4.178673231601715,6232000,0.1532874315837398,206.54,-0.01054756439247285,78.89999999999999,534,0.9732209044694901,346.09999999999997,1585.62,1.8330859357229743,0.7056404972076415
780,2.5776233971118927,6240000,0.06135390550363809,203.09,-0.016069969891104846,79.9,534,0.9909981322288514,340.6,1583.15,0.8105806156325841,0.7608104366064071
781,2.8339779531955718,6248000,0.07811037674546242,199.82,-0.01661372863309225,76.8,534,1.0004710334539413,336.40000000000003,1572.37,0.9239397814910343,0.6984978306293488
782,3.415914232134819,6256000,0.09940886572003364,169.8,-0.04566001021070406,47.9,534,1.1015831184387208,312.1,1442.25,1.2762715512471488,-1.202159788608551
783,1.9638066190481185,6264000,0.02974595662613865,110.03,-0.0033297031780239197,0.0,534,1.1918662983179091,267.0,1038.91,0.5617766744822213,-0.29663620591163636
784,1.8502016097307206,6272000,0.029048571703024207,110.03,-0.00022166215028846637,0.0,534,1.0412106221914292,267.0,1038.91,0.48832621209339455,0.6616616040468216
785,3.2697110998630525,6280000,0.09269052357412874,84.73,-0.04175838664114963,0.0,534,1.0731919127702714,225.3,941.39,1.1893984526633679,-0.06983973801136018
786,2.0821943444013598,6288000,0.044897618426475674,75.17,-0.013682437161915004,0.0,534,1.066435666680336,200.00000000000017,894.86,0.7331920956788518,0.712167067527771
787,2.0974850463867187,6296000,0.04069136746227741,69.51,-0.007356112951529212,0.0,534,1.045169728398323,184.50000000000014,863.97,0.5700799298404071,0.7058344054222107
788,2.5948020666837692,6304000,0.06216157159302384,64.15,-0.027373992625507527,0.0,534,1.0248403215408326,168.10000000000002,850.3,0.9810682289705146,0.7272233879566192
789,2.953213033080101,6312000,0.07434889681637287,65.66,-0.003374270627973601,0.0,534,1.015372998714447,168.10000000000002,853.16,1.1704097415143817,0.7672692811489106
790,4.000170859098435,6320000,0.14436968692578375,64.85,-0.0259826556846383,0.0,534,0.993407084941864,164.40000000000003,850.44,1.834700187614902,0.7554944598674774
791,3.6268034982681274,6328000,0.11986297709867358,71.6,-0.016928993397159503,0.0,534,0.9871494776010513,238.0,856.84,1.3791209841931227,0.8108074641227723
792,3.233726282119751,6336000,0.10007221361622215,70.46,-0.019007550569804153,0.0,534,1.003361809849739,238.0,855.56,1.1393290954055468,0.7676590871810913
793,3.399685043096542,6344000,0.10198057285975665,76.67,-0.010311075413192157,0.0,534,0.9963579118251801,244.3,877.96,1.2665401344856304,0.7946862554550171
794,3.151129090189934,6352000,0.08897861872334033,84.18,-0.014454217287711799,0.0,534,1.0322791928052901,250.20000000000002,910.75,1.275526054241838,0.7294241297245025
795,2.6992689538002015,6360000,0.0622709092264995,86.8,-0.02077627122402191,0.0,534,1.0282744926214218,250.20000000000002,941.95,0.8530445309214617,0.7621208077669144
796,3.0113616508245467,6368000,0.0854791479324922,94.34,-0.0059432765407837,1.0,534,1.0213333296775817,252.9000000000001,1001.01,0.9935025139949373,0.7471109342575073
797,3.3755503261089324,6376000,0.107627460709773,106.55,-0.010172861820901744,1.0,534,1.0211813724040986,262.00000000000006,1092.39,1.2028433933994416,0.7548555684089661
798,3.351048240661621,6384000,0.10605868083424866,116.41,-0.012760590944672003,1.0,534,1.0090905249118804,282.3,1161.09,1.1506760176113742,0.7582803982496261
799,3.4901549077033995,6392000,0.10287126583047211,125.45,-0.014248909709276631,1.9000000000000004,534,0.9932161486148834,285.2,1200.68,1.3468340448587566,0.8333483535051346
800,4.7125819659233095,6400000,0.22133566757664083,143.24,-0.017688636179664173,12.500000000000002,534,0.9676106643676757,297.1,1303.52,2.4488818438494455,0.8293229365348815
801,3.2697664421796797,6408000,0.09636712098959833,155.34,-0.027931912465719508,41.599999999999994,534,0.9973146492242813,298.5,1365.02,1.246527809300436,0.7898956197500229
802,3.2834928572177886,6416000,0.0965970612782985,157.84,-0.021804511692607775,41.599999999999994,534,1.0092906379699706,298.5,1381.76,1.1442097677118048,0.7962266933918
803,3.2186707890033723,6424000,0.08943187260534614,165.16,-0.012855713426833972,41.599999999999994,534,0.9798230928182602,303.20000000000005,1406.53,1.2132527608425796,0.7922907084226608
804,3.993402806520462,6432000,0.13041066071018576,173.8,-0.02308463151261094,50.900000000000006,534,1.0112351363897323,305.6,1452.79,1.471506540240867,0.7721010756492614
805,3.336889101266861,6440000,0.10366621396504343,181.11,-0.014039309952640905,58.800000000000004,534,0.9763401228189469,311.40000000000003,1489.86,1.3233967017492712,0.8114891993999481
806,3.5993292474746705,6448000,0.10808828958310186,190.0,-0.014737622037064285,65.5,534,0.9679862505197525,316.40000000000015,1515.85,1.5504228581289086,0.8103223699331283
807,3.4582978785037994,6456000,0.10237498511560261,197.58,-0.006582200505799846,65.5,534,0.9891639393568039,329.1,1525.29,1.313561707184634,0.8433749508857727
808,3.0121930551528933,6464000,0.08427825445309281,195.02,-0.011476260003983043,65.5,534,1.0038591116666793,316.40000000000015,1522.3,1.019598888803404,0.7783478897809982
809,4.042382658720016,6472000,0.14274195790290833,195.56,-0.017117858971469103,61.0,534,1.045441883802414,329.1,1520.27,1.6232019589503577,0.7471168398857116
810,3.2542043137550354,6480000,0.0881155794300139,197.36,-0.010680727854487487,61.0,534,0.9841762906312943,316.5000000000001,1522.98,1.102403095902609,0.8310702776908875
811,3.1299596560001373,6488000,0.09474754361435771,197.14,-0.0012972174698370508,61.0,534,0.9683853459358215,328.20000000000005,1528.89,1.1462759088807506,0.7815458887815475
812,4.033725674152374,6496000,0.14451299202628434,196.12,-0.04233780513342936,61.0,534,1.0000093805789947,328.20000000000005,1532.58,1.7341089257895055,0.7873874437808991
813,4.136481634378433,6504000,0.16791791019029914,198.93,-0.017663155926857143,60.8,534,0.98650563955307,328.20000000000005,1522.66,1.7630059000674976,0.803029363155365
814,2.9902253377437593,6512000,0.08756011532619595,198.8,-0.008137932231547892,60.8,534,1.0055455982685089,328.20000000000005,1517.11,1.23884197172292,0.831706447005272
815,4.302251173257828,6520000,0.17106343378312885,202.94,-0.03703668745671166,63.7,534,0.9830108326673508,330.80000000000007,1535.18,1.867348589005104,0.744621359705925
816,2.7926564168930055,6528000,0.06903901050798594,199.28,-0.014740560422069393,63.7,534,0.9992971658706665,329.0000000000001,1524.68,0.963020946995195,0.8034789490699769
817,2.934085201025009,6536000,0.0730643860809505,200.55,-0.011010537068650593,63.7,534,0.943603544831276,329.0000000000001,1529.4,1.0462708982893778,0.8190091919898986
818,4.4757639443874355,6544000,0.20950882153585554,199.55,-0.019437225782312453,65.8,534,0.9047773498296737,329.0000000000001,1525.67,1.7338419131439093,0.8399809277057648
819,4.454637783169747,6552000,0.1947614581603557,195.94,-0.008747579539231084,65.8,534,0.9409380942583084,329.0000000000001,1527.11,1.7670848525874572,0.7918288689851761
820,2.540796789526939,6560000,0.06520142432767898,196.77,-0.010354335709344013,65.8,534,0.9887290555238724,338.3,1529.42,0.8769952154986417,0.8226633763313294
821,3.510734201669693,6568000,0.13147572899237275,199.25,-0.01601035467989277,80.4,534,0.9608050334453583,338.3,1537.4,1.211782317841529,0.7013569587469101
822,4.0682703912258145,6576000,0.15146096389740704,199.36,-0.017081908433465288,82.9,534,0.9203971356153489,338.3,1533.61,1.5073225775948371,0.6942306637763977
823,2.706765982508659,6584000,0.06707102498970925,203.47,-0.01481278978579212,80.9,534,0.9769360935688018,341.40000000000003,1550.75,0.9808146794152915,0.8018049657344818
824,3.376703714132309,6592000,0.09950897141825407,202.81,-0.020794347355840726,88.30000000000001,534,0.9826431238651275,338.3,1551.23,1.3829344912767585,0.776632844209671
825,3.901583255529404,6600000,0.1478556099627167,207.18,-0.014428357931610663,96.80000000000001,534,0.9467068511247635,329.0000000000001,1563.16,1.7442435064239183,0.8132769256830216
826,2.6900266510248185,6608000,0.06476960978470743,208.41,-0.02348512168158777,94.8,534,0.9867891377210617,338.3,1575.25,1.1926971184719355,0.841771988272667
827,3.289801584482193,6616000,0.09548833299428225,209.35,-0.00923373072873801,97.7,534,0.9736478358507157,329.0000000000001,1580.44,1.4089843486067302,0.8607512432336807
828,3.063953095600009,6624000,0.08851164355990476,172.66,-0.05501661527785472,5.700000000000001,534,1.1799055820703506,314.0,1366.08,0.8732518675600858,0.13736638128757478
829,1.3503889548778534,6632000,0.015599231106461957,76.8,-3.503326268400997e-05,0.0,534,1.3260968339443207,272.80000000000007,735.66,0.18460052716521916,-0.4134752345085144
830,1.3878846648335457,6640000,0.01637576102031744,5.49,-0.0016899048234336079,0.0,534,1.3157152831554413,5.0,234.76,0.194445357544332,-0.26388340890407563
831,1.1193687464669346,6648000,0.012301378953379754,1.49,0.0006367729348130525,0.0,534,1.363410826921463,3.1000000000000085,186.62,0.16224861874518415,-0.4883253049850464
832,1.105846228208393,6656000,0.011375219233357256,1.07,0.0012312432979524602,0.0,534,1.3626710307598113,3.0,168.84,0.1487209292746557,-0.02832117021083832
833,0.9994830325990915,6664000,0.010044957855643587,1.08,-0.0010390025342348964,0.0,534,1.3645154869556426,3.0,170.16,0.13380761519685502,-0.030542196035385133
834,1.4012247762084007,6672000,0.017430116115338023,1.22,0.0038076448417268694,0.0,534,1.3566971802711487,3.0,176.61,0.19182296872370178,-0.017742571234703065
835,1.2313912705332042,6680000,0.013869868528727238,1.55,-0.0009394826932111755,0.0,534,1.3623271012306213,4.0,186.15,0.16645118562054,-0.5332423615455627
836,1.1348646191135048,6688000,0.01279894089941081,1.64,0.0022930575942154974,0.0,534,1.3775123786926269,3.1000000000000085,188.62,0.1680211925511077,-0.15401497185230256
837,1.124793107835576,6696000,0.011934548681011847,1.22,-0.0002042436017654836,0.0,534,1.3785140335559845,3.0,175.51,0.15985595978561962,-1.2313753408193588
838,1.07677254807204,6704000,0.011407433711947306,1.07,5.496674639289267e-05,0.0,534,1.3686024868488311,2.0,169.27,0.15399813757853165,-0.010732842683792114
839,1.2479072744399309,6712000,0.014398683594245086,1.18,-0.0010938034392893314,0.0,534,1.3762410581111908,2.0,172.09,0.1788387351556375,-0.06832939028739929
840,1.157747977413237,6720000,0.012988177225797698,1.22,0.002869208156480454,0.0,534,1.3774771618843078,3.0,173.56,0.15850451463162918,-0.05119312584400177
841,1.2107017593085765,6728000,0.013198377111621085,1.34,-0.0012122772677139438,0.0,534,1.3758118307590486,3.0,177.56,0.15910690524956883,-0.04046806812286377
842,1.2177263122051953,6736000,0.013677534171001753,1.19,0.002822007000213489,0.0,534,1.3787670469284057,3.0,171.81,0.1575680949854307,-0.012660335898399353
843,1.384320629015565,6744000,0.016246517051822593,1.58,0.0006581436999840662,0.0,533,1.3814888608455658,4.0,187.9,0.19820667752245405,-0.11617835402488709
844,1.4019969968497754,6752000,0.01662210873397271,1.74,0.0005095191032160073,0.0,533,1.378610314130783,5.0,195.56,0.19216452185304247,-0.13270689070224762
845,1.4717019154131412,6760000,0.01814159567653405,2.04,-0.0005755542754195631,0.0,533,1.375943044424057,5.1000000000000085,205.78,0.18615995873853017,-0.017684276103973388
846,1.1950516794249415,6768000,0.013996782676558723,1.94,0.0014997089712414891,0.0,533,1.3800342845916749,5.1000000000000085,198.85,0.16750435366311048,-0.10545480608940125
847,1.2111808164417743,6776000,0.013621798965209564,1.65,0.000691517706727609,0.0,533,1.379382381439209,4.0,188.95,0.161360674010742,-0.04553607702255249
848,1.391438880264759,6784000,0.017378246747884987,1.77,0.0042489403777290135,0.0,533,1.374372400045395,4.0,195.05,0.1986169670856047,-0.017789061665534973
849,0.9960597645863891,6792000,0.010245616362462897,1.54,0.00018035337881883607,0.0,533,1.3742201590538026,4.0,185.97,0.1362177831247902,-0.010795825123786927
850,1.1370584084093571,6800000,0.012382800531222529,1.04,0.0007166165090166033,0.0,533,1.3782748866081238,2.1000000000000085,166.06,0.1570051001695909,-0.007955034971237182
851,1.0763232027739287,6808000,0.01177462787280092,1.22,0.0007971953993546777,0.0,533,1.384162151813507,3.0,175.05,0.16003636918198721,-0.03986941814422607
852,1.2594748633354902,6816000,0.013984451330798038,1.33,0.0006021026207599789,0.0,533,1.3822708964347838,3.0,181.09,0.16004053930338835,-0.2128764110803604
853,0.9315313694626093,6824000,0.009532559730155299,1.22,-0.00042035816761199385,0.0,533,1.3839065551757812,3.0,178.72,0.13467964549692873,-0.12316654622554779
854,1.3179971173405647,6832000,0.015832763339640222,1.35,0.0012495627580210566,0.0,533,1.3780918717384338,4.0,183.07,0.17844592468840573,-0.006732295155525207
855,1.0899109865352512,6840000,0.01151713883436969,1.28,0.0016273025376722216,0.0,533,1.3803994369506836,3.0,177.58,0.14998697605643913,-0.4146218913793564
856,1.1050219833105803,6848000,0.012942417619688057,0.98,0.003077412854472641,0.0,533,1.3789750146865845,3.1000000000000085,166.77,0.16715315250342236,-0.15711760640144348
857,1.305512790903449,6856000,0.014947702976442087,1.34,0.001230432123411447,0.0,533,1.3841810083389283,4.0,183.05,0.17423843968113448,-0.008292171359062194
858,1.1825305599719287,6864000,0.013551915197713243,1.58,0.0020526068098843096,0.0,533,1.381363241672516,4.0,191.15,0.16154548602598795,-0.15415686130523681
859,1.340201631747186,6872000,0.01575692278615861,1.41,0.00023936560726724564,0.0,533,1.3756876575946808,4.0,184.66,0.17756149143655914,-0.06769268333911896
860,1.440556405261159,6880000,0.017803355173382444,1.54,0.00278302117716521,0.0,533,1.3726726293563842,4.1000000000000085,192.79,0.19228684387482636,-0.09677463948726654
861,1.382293997630477,6888000,0.01657520282180485,1.76,-0.0029574704240076244,0.0,533,1.3742103958129883,5.0,200.64,0.18428626471260795,-0.02608006536960602
862,1.3847432737797498,6896000,0.016055189071739733,1.94,0.0009540110538364388,0.0,533,1.36344939827919,5.0,206.22,0.17599973413659634,-0.010744831562042235
863,1.3156284364685416,6904000,0.014833244836572702,1.65,-0.0014647051523206756,0.0,533,1.373512327671051,4.1000000000000085,191.59,0.1703580163803772,-0.006045674681663513
864,1.017389447428286,6912000,0.011146932888414085,1.38,-0.0009507254505297169,0.0,533,1.3812524580955505,3.1000000000000085,180.56,0.1496684636871736,-0.22735153257846832
