epoch_idx,PMM:episode_rewards,approx_kl_divergence,value_loss,clip_fraction,P09:episode_rewards,P01:episode_rewards,fps,policy_entropy,episode_length,frames,explained_variance,advantage_norm,grad_norm,policy_loss
542,168.0,0.0006051669612503474,0.009824380316422321,0.1439453125,300.0,25.0,551,1.5069956913590432,332.63,5550080,-1.080334186553955e-08,15.968717694282532,0.05186191412955234,-0.00032048986467998476
543,150.0,0.0007758167999895704,0.007783229304368433,0.20625,300.0,25.0,551,1.4970319263637066,322.77,5560320,-1.4528632164001465e-08,15.968717712163926,0.050142267277072716,-0.0007412210194161162
544,156.25,0.0009074964234059735,0.009847109815382282,0.2138671875,325.0,25.0,550,1.4984666004776954,326.66,5570560,1.1548399925231934e-08,15.968717843294144,0.05079429175452057,-0.0008731676789466292
545,148.25,0.0005852225027325631,0.009435168201162015,0.1613525390625,327.5000000000002,25.0,550,1.5089091442525386,322.91,5580800,1.1175870895385742e-09,15.96871777176857,0.05199450338319156,-0.0004493784625083208
546,154.5,0.0007625305776912227,0.008367846274541079,0.2092529296875,327.5000000000002,25.0,550,1.4743542097508908,324.17,5591040,1.2293457984924316e-08,15.968717247247696,0.050879205897392324,-0.00042700603080447763
547,143.75,0.0007853181038740331,0.010486985681563966,0.199853515625,250.0,25.0,550,1.4536437466740608,318.24,5601280,5.960464477539063e-09,15.968717765808105,0.05265800415062046,-0.000884402118390426
548,155.0,0.0007099805289470851,0.008738660981725844,0.2055419921875,302.5000000000002,25.0,550,1.4497318990528583,322.06,5611520,-3.7252902984619143e-10,15.968717712163926,0.05189804523507545,-0.0008739907410927117
549,150.25,0.0011317250045493666,0.009274795783858281,0.283251953125,300.0,25.0,550,1.460889207571745,323.17,5621760,-4.097819328308106e-09,15.968717753887177,0.054355828295667895,-0.0011085458361776545
550,133.75,0.0008817270532063048,0.00770537046391837,0.2520263671875,277.5000000000002,25.0,550,1.4580905959010124,321.92,5632000,-8.940696716308593e-09,15.968717712163926,0.05250651687660205,-0.0006433344009565189
551,134.75,0.0007446121783800663,0.010841831500874833,0.213134765625,300.0,25.0,550,1.4649832509458065,321.62,5642240,-7.82310962677002e-09,15.968717867136002,0.05483493617694189,-0.000931777901132591
552,145.5,0.0005842677656119122,0.010201231796236243,0.17294921875,275.0,25.0,550,1.4731562659144402,321.7,5652480,3.7252902984619143e-10,15.968717914819717,0.056846708393785694,-0.000629736267728731
553,155.75,0.0007119865851279883,0.009884972870349885,0.1995361328125,280.00000000000045,25.0,550,1.4562062188982963,325.64,5662720,-1.7136335372924803e-08,15.968718004226684,0.05471401399230706,-0.0008362343505723402
554,154.0,0.0007119484097898976,0.00987411029782379,0.1888916015625,252.50000000000023,25.0,550,1.4564701065421104,324.61,5672960,1.4901161193847656e-08,15.968717765808105,0.05137034505746326,-0.0009170187026029452
555,150.75,0.0006079581308654269,0.010347295783867594,0.174267578125,250.0,25.0,550,1.4454351782798767,320.48,5683200,1.862645149230957e-09,15.968717736005782,0.0524058999270955,-0.0007035258138785138
556,155.25,0.0007003326274400479,0.010182260561123258,0.1690673828125,252.50000000000023,25.0,551,1.4147031970322133,314.24,5693440,-5.960464477539063e-09,15.968717914819717,0.05001881996421966,-0.0004286944284103811
557,148.5,0.0008320468536922477,0.009695319067395758,0.2320556640625,250.0,25.0,551,1.435415367037058,313.44,5703680,-7.078051567077636e-09,15.968717867136002,0.05617493920116625,-0.0005410492478404195
558,149.0,0.0006705949411923484,0.010675664545306062,0.1721923828125,275.0,25.0,551,1.4677417226135732,316.55,5713920,-2.2351741790771484e-09,15.96871777176857,0.054172503025569405,-0.00043230087321717293
559,155.25,0.0005176358442867013,0.011252306310052518,0.16630859375,275.0,25.0,551,1.4621959067881107,326.72,5724160,-3.7252902984619143e-10,15.968717753887177,0.05572041768900023,-0.0006921166903339326
560,152.75,0.0008958810078588897,0.009129616882273695,0.252880859375,275.0,25.0,551,1.4950524359941482,325.45,5734400,-8.195638656616212e-09,15.968717867136002,0.05399064345850294,-0.0007894205598859116
561,143.25,0.0005989249623240767,0.009121524482179667,0.1843017578125,250.0,25.0,551,1.5086212448775769,323.43,5744640,7.450580596923828e-09,15.96871777176857,0.053101016675839496,-0.0005985371331917122
562,142.25,0.0005986030772859863,0.00994161579219508,0.1801025390625,275.0,25.0,551,1.5151795081794261,317.31,5754880,1.1175870895385742e-09,15.968717813491821,0.05447426950889349,-0.0007451549987308681
563,131.5,0.0009213847439070832,0.007223938291645027,0.2554443359375,250.0,25.0,550,1.5060071296989919,318.01,5765120,-1.6391277313232423e-08,15.9687180519104,0.05290130379635198,-0.0007580529025290161
564,124.25,0.0007157778784119273,0.00867524546229106,0.21015625,250.0,25.0,550,1.514384164661169,314.78,5775360,-5.587935447692871e-09,15.968717747926712,0.05147457011267291,-0.0006681956379907206
565,124.0,0.0005227333100791043,0.00971578398384736,0.1613525390625,227.5000000000002,25.0,550,1.5397953122854233,315.17,5785600,8.940696716308593e-09,15.968717843294144,0.05025275171919332,-0.0004939853999530897
566,134.75,0.000756409692864679,0.007303969595750459,0.2106689453125,252.50000000000023,25.0,550,1.5277191959321499,315.96,5795840,3.3527612686157227e-09,15.968717658519745,0.05108392451023545,-0.0006905035144882277
567,131.5,0.0008154434016546475,0.008976261476345827,0.2490478515625,227.5000000000002,22.500000000000007,550,1.5691238977015018,314.41,5806080,-7.078051567077636e-09,15.968717765808105,0.05497369094754682,-0.0007260138925630599
568,128.5,0.0006537271096362929,0.008997986895701615,0.197119140625,225.0,0.0,550,1.5721681989729404,314.62,5816320,4.8428773880004884e-09,15.96871770620346,0.054307080939666755,-0.0005209697439568118
569,158.5,0.000707007990541797,0.009465320426716061,0.20849609375,407.5000000000006,25.0,550,1.57359626442194,322.18,5826560,-1.4901161193847656e-08,15.968717783689499,0.05221615158087387,-0.000585499094449915
570,161.25,0.0007307835536664697,0.008076321217959048,0.2314697265625,475.0,0.0,550,1.5647824585437775,328.5,5836800,6.7055225372314455e-09,15.968717724084854,0.05168103443547186,-0.0008532438092515804
571,162.25,0.0006995883575783068,0.00835757683016709,0.1940185546875,452.50000000000017,25.0,550,1.5415855050086975,332.37,5847040,1.1175870895385742e-09,15.968717712163926,0.05316889417702675,-0.0005597486626356841
572,141.25,0.0009015912484983346,0.008689267031684267,0.2693115234375,280.00000000000045,25.0,550,1.5446681164205074,333.12,5857280,-1.6763806343078613e-08,15.968717622756959,0.058925080359922014,-0.0008467149193165824
573,160.5,0.000848139729012587,0.010458059972006595,0.2627685546875,375.0,50.0,550,1.563268633186817,336.9,5867520,2.2351741790771484e-09,15.968717569112778,0.05548204767225582,-0.0010542783769778908
574,176.5,0.0006213657753647795,0.010465691495483043,0.1987548828125,382.5000000000007,50.0,550,1.5507544726133347,339.39,5877760,1.862645149230957e-09,15.968717557191848,0.05713999945983559,-0.0006671973183983937
575,176.75,0.0006564026723069105,0.010529887169286666,0.2,405.00000000000045,50.0,550,1.5616299010813237,334.46,5888000,7.82310962677002e-09,15.968717795610427,0.05366519199347032,-0.0006700458674458787
576,206.25,0.0005825965000127553,0.013244779936212581,0.1687744140625,502.5000000000002,50.0,550,1.571135900169611,337.46,5898240,6.7055225372314455e-09,15.968718063831329,0.05468680539105288,-0.0007180909713497385
577,213.0,0.0005613586646092017,0.012563156100077322,0.1837646484375,550.0,50.0,550,1.5664153046905995,336.52,5908480,3.725290298461914e-09,15.968717813491821,0.05703543773805971,-0.0006652043695794419
578,240.25,0.0005820126898782973,0.013123559758241754,0.174169921875,550.0,75.0,550,1.5600535176694392,346.71,5918720,7.078051567077636e-09,15.968717855215072,0.0564307128684909,-0.0004287923744414002
579,234.75,0.0005910002493635602,0.011489894620899577,0.2185302734375,550.0,50.0,550,1.560000853985548,348.5,5928960,-6.332993507385254e-09,15.968717700242996,0.05888756390686071,-0.0009135152737144381
580,234.5,0.0005531876004624791,0.012208958259725478,0.1775146484375,527.5000000000002,25.0,550,1.5612853430211544,352.81,5939200,-2.2351741790771484e-09,15.968717873096466,0.058414079668026364,-0.0005853984592249617
581,234.75,0.0005747698372957188,0.01298377261919086,0.213720703125,477.5000000000002,72.50000000000001,550,1.5702960811555386,353.88,5949440,-1.3411045074462891e-08,15.968717908859253,0.059885645212563024,-0.0007042599085252732
582,237.0,0.000464950608017034,0.0139910866288119,0.1455322265625,475.0,75.0,550,1.5739866927266122,356.33,5959680,-2.9802322387695314e-09,15.968717926740647,0.05825788115608398,-0.0005017556279199198
583,255.25,0.0005419771745010848,0.013665345311164857,0.1900146484375,502.5000000000002,100.0,550,1.5826112478971481,359.81,5969920,-1.2293457984924316e-08,15.968717885017394,0.061753104790660186,-0.0005162523710168898
584,252.0,0.0004573512631907306,0.012975425372133031,0.1615478515625,477.5000000000002,100.0,550,1.5796730913221837,358.6,5980160,-4.8428773880004884e-09,15.968717813491821,0.05568998572766372,-0.0006505528435809538
585,273.75,0.00045295265517779625,0.014625939715187997,0.14912109375,502.5000000000002,100.0,550,1.5768992215394975,368.3,5990400,-3.3527612686157227e-08,15.968717861175538,0.056875227077949286,-0.00042443753336556255
586,288.0,0.0004424404776408153,0.016349197246017865,0.1507080078125,525.0,100.0,550,1.5834768466651439,378.23,6000640,-1.1920928955078126e-08,15.968718069791795,0.058236293722641067,-0.00044835613953182475
587,317.0,0.0006643235971658612,0.014176339612458833,0.250927734375,575.0,100.0,550,1.585457044094801,394.95,6010880,6.332993507385254e-09,15.968717926740647,0.06267226643658258,-0.0010355780454119668
588,310.5,0.0006679926590166474,0.012744588132773061,0.2213623046875,602.5000000000002,100.0,550,1.5743048675358295,393.92,6021120,7.078051567077636e-09,15.96871771812439,0.061183572823350504,-0.0006446212995797395
589,297.0,0.0004980679233028695,0.01386686556506902,0.18291015625,577.5000000000002,50.0,550,1.5800859101116658,384.08,6031360,1.3783574104309083e-08,15.968717956542969,0.05929925917966725,-0.0007953849853947759
590,265.5,0.0005728172685223853,0.013518604676937685,0.193798828125,575.0,50.0,550,1.5650108993053435,374.0,6041600,0.0,15.968718034029006,0.059320700668985885,-0.0007744259099126793
591,266.0,0.0004741754713478485,0.013912429375341161,0.1446533203125,575.0,50.0,550,1.545982836186886,376.48,6051840,2.9802322387695314e-09,15.968717807531357,0.0555223834495196,-0.0005891996523132547
592,250.0,0.0005370186228788043,0.01298193474067375,0.203564453125,552.5000000000002,50.0,550,1.5545868530869484,372.56,6062080,2.0489096641540527e-08,15.968717861175538,0.057448871394101056,-0.0006045097339665517
593,255.0,0.0007471607582196782,0.012659180446644314,0.241064453125,550.0,125.0,550,1.5631490223109723,379.15,6072320,-1.0430812835693359e-08,15.968717783689499,0.05941011849028939,-0.0009188902971800416
594,218.0,0.0005124314299962407,0.010186681160121225,0.186328125,350.0,75.0,550,1.5586038485169411,376.81,6082560,-1.080334186553955e-08,15.968717688322068,0.05672117625523909,-0.00037096276209922505
595,225.0,0.00044702924689090653,0.012185470249096397,0.1583251953125,500.0,72.50000000000001,550,1.5543488182127476,368.61,6092800,-1.1175870895385742e-08,15.968717819452285,0.05472807340750133,-0.00044672380026895554
596,225.25,0.0006844276722176801,0.010552621426177211,0.2314697265625,500.0,47.50000000000001,550,1.5486142762005328,366.38,6103040,-1.5273690223693846e-08,15.968717634677887,0.055516504852545875,-0.0007854459108784795
597,229.25,0.0004967742037990774,0.011501765416505804,0.18896484375,527.5000000000002,50.0,550,1.5484640337526798,368.59,6113280,2.7939677238464355e-08,15.968717688322068,0.0575966843794913,-0.0005431975761894137
598,199.5,0.0004640452942581419,0.007939817674014193,0.17451171875,500.0,50.0,550,1.524109883606434,364.75,6123520,-1.2293457984924316e-08,15.968717747926712,0.053855203664140296,-0.0004141115234233439
599,179.75,0.0005644176800885248,0.008588460808459786,0.20283203125,377.5000000000002,50.0,550,1.5240629516541957,357.34,6133760,-4.8428773880004884e-09,15.968717694282532,0.0528525952485555,-0.0007640290306881071
600,127.0,0.0006551923818619798,0.0070369790915719935,0.2470703125,252.50000000000023,25.0,550,1.5115371771156787,337.86,6144000,-4.8428773880004884e-09,15.968717801570893,0.05278561124408778,-0.0005587867781287059
601,140.75,0.0006386253202464332,0.009396172380365896,0.23076171875,300.0,25.0,550,1.5274051502346992,346.34,6154240,-6.332993507385254e-09,15.96871771812439,0.05501515876411713,-0.0006748441708623431
602,139.75,0.0005258954018685813,0.009324212057254044,0.2081787109375,277.5000000000002,25.0,550,1.5440572634339333,350.34,6164480,-1.862645149230957e-09,15.968717622756959,0.05258985817416029,-0.0009201383916661143
603,166.75,0.0005849165144169888,0.01010926628296147,0.2156494140625,327.5000000000002,50.0,550,1.5459606915712356,362.42,6174720,5.587935447692871e-09,15.968717765808105,0.05743106516117484,-0.0006542362447362393
604,186.25,0.0006107106198012247,0.010367358987787156,0.2366943359375,452.50000000000017,50.0,550,1.5426419891417027,363.25,6184960,1.1175870895385742e-09,15.968717747926712,0.05674928940003106,-0.0007436235842760653
605,209.5,0.00045878526917420004,0.012638397287810221,0.1685546875,475.0,50.0,550,1.5430452801287173,368.68,6195200,-5.587935447692871e-09,15.968717807531357,0.05704877845947952,-0.0006675785087281838
606,224.5,0.0006701252328198848,0.009858833057296578,0.2417236328125,477.5000000000002,75.0,550,1.5464453563094138,379.85,6205440,8.940696716308593e-09,15.968717867136002,0.0559266268579149,-0.0007176253391662612
607,229.0,0.0004554852409427212,0.012129454599198652,0.1595947265625,475.0,75.0,550,1.5553864240646362,385.01,6215680,0.0,15.968717658519745,0.056498650248638226,-0.0005035321344621479
608,234.0,0.00046922404195868237,0.01188921983994078,0.18544921875,475.0,75.0,550,1.5568038888275624,390.94,6225920,1.825392246246338e-08,15.968717926740647,0.056942060897064384,-0.0004847971023991704
609,217.5,0.00043493055578949227,0.012017745444609318,0.1573486328125,352.5000000000002,50.0,550,1.5689622573554516,384.77,6236160,-7.450580596923828e-09,15.968717694282532,0.053373989904283416,-0.0003815639443928376
610,221.25,0.0004996215441167351,0.011168178280058783,0.196533203125,477.5000000000002,50.0,550,1.5481698401272297,380.02,6246400,-8.568167686462402e-09,15.968717944622039,0.05456924210610094,-0.0007329695275984704
611,225.75,0.0005405913677918762,0.010137579147703945,0.2025390625,527.5000000000002,50.0,550,1.5462609186768532,372.38,6256640,-2.2351741790771484e-09,15.968717795610427,0.056235956547010246,-0.0005304825317580253
612,228.5,0.0004501569183872789,0.011670795088502928,0.1568603515625,550.0,50.0,550,1.5241170607507228,368.94,6266880,3.725290298461914e-09,15.968717753887177,0.05391409974583603,-0.0003937361645512283
613,222.75,0.0004803598347876914,0.010065176551870536,0.1630859375,502.5000000000002,50.0,550,1.5180169217288495,365.49,6277120,4.8428773880004884e-09,15.968717795610427,0.05660646055217514,-0.00044850512349512426
614,218.5,0.0004723197736041129,0.01082176567579154,0.1661865234375,477.5000000000002,50.0,550,1.4998327933251858,370.53,6287360,-1.1175870895385742e-09,15.96871771812439,0.05472451506583874,-0.0005620707059279084
615,227.5,0.0004884812064062771,0.01204843458981486,0.18515625,477.5000000000002,72.50000000000001,550,1.4947380378842354,383.29,6297600,1.080334186553955e-08,15.968717873096466,0.054065721693185784,-0.0005137649772223085
616,221.5,0.00042695269683150626,0.01211250031265081,0.1392578125,475.0,75.0,550,1.4660491988062858,385.47,6307840,1.2293457984924316e-08,15.968718039989472,0.05437937801533704,-0.0005309640400810167
617,236.25,0.00044345400277165934,0.011892015924968292,0.1610595703125,477.5000000000002,122.5,550,1.461503928899765,387.44,6318080,7.078051567077636e-09,15.96871783733368,0.053478671680168864,-0.00040739866672083734
618,244.75,0.00047544112929784885,0.012956588844826911,0.1780517578125,525.0,125.0,550,1.471393672376871,390.99,6328320,-2.0489096641540527e-08,15.96871793270111,0.05528642449059908,-0.0004365139961009845
619,254.25,0.0004273514016666979,0.013657394581241534,0.1572021484375,525.0,125.0,550,1.4711265437304974,397.07,6338560,5.587935447692871e-09,15.968717807531357,0.05461424123330118,-0.00040284944407176226
620,252.0,0.0004627676536756553,0.011541064566699788,0.1768798828125,527.5000000000002,125.0,550,1.4738959841430188,394.63,6348800,-7.82310962677002e-09,15.968717944622039,0.053020967506372065,-0.0006261041009565816
621,253.0,0.00039128777424082275,0.011348615982205957,0.128955078125,527.5000000000002,125.0,550,1.4661193363368512,398.54,6359040,-1.1920928955078126e-08,15.968717944622039,0.05130450355424674,-0.00032081303652375937
622,247.25,0.000492567588665338,0.013391732781019527,0.1902587890625,550.0,125.0,550,1.4574710048735142,392.39,6369280,2.6077032089233397e-09,15.968717819452285,0.05874228961507544,-0.0006574684768565931
623,240.25,0.0004557898713844821,0.011791103516588918,0.175146484375,505.00000000000045,125.0,550,1.4393636293709278,393.63,6379520,-6.7055225372314455e-09,15.968717813491821,0.05409257149455139,-0.0005785985675174743
624,239.75,0.00048656707294725265,0.011533091830642661,0.1622314453125,505.00000000000045,125.0,550,1.4137614689767362,390.16,6389760,-1.4528632164001465e-08,15.968717950582505,0.0534810941248556,-0.0005918852912145667
625,236.5,0.0005439365795155027,0.009822069534129696,0.215673828125,527.5000000000002,50.0,550,1.4271653555333614,383.02,6400000,1.7508864402770997e-08,15.96871777176857,0.053170308405178224,-0.0005841623031301423
626,216.25,0.0004834462695669117,0.010244719858383178,0.1888427734375,502.5000000000002,50.0,550,1.4582236051559447,380.24,6410240,6.332993507385254e-09,15.968717819452285,0.0542595954733463,-0.0005013999849325046
627,214.0,0.0004915993181789702,0.012041000885074028,0.1914306640625,455.0000000000004,50.0,550,1.4917103342711926,379.76,6420480,-1.4156103134155273e-08,15.968717867136002,0.0538268035432727,-0.0007597249757964164
628,203.5,0.0006015854394149755,0.011116677374229767,0.2574462890625,427.5000000000002,50.0,550,1.4980424165725708,378.11,6430720,-3.725290298461914e-09,15.968717873096466,0.059857628958333096,-0.001039294176734984
629,213.0,0.0004007317021503809,0.011044387526635547,0.16376953125,377.5000000000002,75.0,550,1.5161976501345635,383.28,6440960,-5.215406417846679e-09,15.968717753887177,0.05475270454935268,-0.0005558735807426274
630,211.25,0.00043397430421237003,0.010779836109213648,0.172900390625,427.5000000000002,75.0,550,1.543247716128826,371.48,6451200,1.4901161193847657e-09,15.968717950582505,0.05446125138342509,-0.0005417568143457174
631,201.25,0.0005142915379664714,0.009736186030204408,0.2058349609375,475.0,47.50000000000001,550,1.5454174749553204,358.08,6461440,-3.725290298461914e-09,15.968717783689499,0.05522761352867499,-0.0006447765859775245
632,184.25,0.0005780783571211146,0.00972842824539839,0.21669921875,427.5000000000002,25.0,550,1.5236002452671529,346.87,6471680,-1.6391277313232423e-08,15.968717622756959,0.05507696393942094,-0.0005443113041110337
633,168.75,0.0005159527738598513,0.009238228667891235,0.1903564453125,332.5000000000006,25.0,550,1.527032169699669,345.17,6481920,1.4901161193847657e-09,15.968717640638351,0.05240615123348387,-0.0005691047816071659
634,153.75,0.0005608761576709753,0.00785379428180022,0.2412353515625,325.0,25.0,550,1.5239193089306355,337.55,6492160,-1.899898052215576e-08,15.968717533349992,0.05547029639134562,-0.000859739031875506
635,148.0,0.0004645318615899896,0.010089010770025197,0.224755859375,325.0,0.0,550,1.522099892795086,340.86,6502400,8.195638656616212e-09,15.968717688322068,0.05502746583147693,-0.0008069421048276127
636,157.0,0.00044330976620940985,0.009000892869880772,0.201416015625,300.0,0.0,550,1.5080824606120586,340.56,6512640,9.313225746154785e-09,15.968717700242996,0.05168592293142843,-0.0006099731166614219
637,163.75,0.0005336342340143574,0.008458529982726759,0.2322998046875,330.0000000000004,25.0,550,1.5203869111835957,341.37,6522880,4.470348358154297e-09,15.968716603517532,0.05424024958154433,-0.0006143229460576549
638,156.75,0.0006127345207829649,0.008129435334285517,0.282373046875,375.0,25.0,550,1.5203739523887634,335.29,6533120,-6.332993507385254e-09,15.968717443943024,0.0515978818184432,-0.0010003596835304052
639,134.5,0.0004878170097981638,0.006866675091350772,0.2068359375,352.5000000000002,0.0,550,1.5072308324277401,329.3,6543360,-1.862645149230957e-09,15.968717235326768,0.04901420601045443,-0.0005468163755722344
640,125.5,0.0006608201607306796,0.0063700722896697926,0.239794921875,377.5000000000002,0.0,550,1.492481891810894,322.88,6553600,-1.1175870895385742e-08,15.968705707788468,0.051886938647515056,-0.0004393496608827263
641,112.5,0.0005279740901144691,0.006390893348088867,0.219580078125,355.00000000000045,0.0,550,1.4791536547243596,313.98,6563840,9.685754776000977e-09,15.968717485666275,0.05421119808346427,-0.0002331268653506413
642,110.75,0.00046007359813344807,0.005315000965856598,0.1753662109375,402.5000000000002,0.0,550,1.462459809333086,306.09,6574080,-2.9802322387695314e-09,15.968716531991959,0.04799349594698545,-0.0004734081740025431
643,78.0,0.0004881794804887818,0.0039055696964574336,0.2192626953125,150.0,0.0,550,1.4359984032809734,297.44,6584320,1.7136335372924803e-08,15.968695569038392,0.046510213524386265,-0.00047307131462730466
644,79.0,0.0004471933081447332,0.005001229748066294,0.1728515625,175.0,0.0,550,1.449675487726927,299.34,6594560,-5.587935447692871e-09,15.968714815378188,0.04903433397215048,-4.897238250123337e-05
645,79.0,0.0006759387464114752,0.005816925910335158,0.24345703125,152.50000000000023,0.0,550,1.48334159553051,298.47,6604800,-9.313225746154785e-09,15.96871662735939,0.0507500184942027,-0.00037087750097271056
646,95.0,0.00045241972023006837,0.0073588674534676105,0.1820068359375,200.0,0.0,550,1.4974306583404542,307.53,6615040,-1.1175870895385742e-08,15.96871771812439,0.05144177826525219,-0.0005169328534975648
647,99.0,0.0006001955730809527,0.00581622534973576,0.216162109375,202.50000000000023,0.0,550,1.5010624624788762,313.77,6625280,-1.0058283805847169e-08,15.968717408180236,0.05095942365450744,-0.0004272072430467233
648,97.25,0.0005108978524162921,0.006324834071456564,0.1968994140625,200.0,0.0,550,1.5195542074739934,315.27,6635520,-3.3527612686157227e-09,15.96871652007103,0.04849307699734669,-0.0002991176530485973
649,88.75,0.0006991706336094694,0.006255442511337606,0.2727783203125,177.50000000000023,0.0,550,1.5453547351062298,308.29,6645760,1.7136335372924803e-08,15.968716138601303,0.05245280864248383,-0.0006367747788317502
650,93.25,0.0006913768661291897,0.007523354055956588,0.2344482421875,200.0,0.0,550,1.5712534800171851,307.7,6656000,3.3527612686157227e-09,15.968717557191848,0.0511728896119187,-0.0007240396662382409
651,110.0,0.0004847140823301288,0.007596481249811405,0.2050048828125,225.0,0.0,550,1.5991005294024945,316.45,6666240,-2.6822090148925782e-08,15.968717670440673,0.05262771240108897,-0.0004222928750095889
652,126.25,0.0005641010669194202,0.008224266885372344,0.2421875,225.0,25.0,550,1.6361977219581605,320.31,6676480,-1.1548399925231934e-08,15.968717831373215,0.05579548741110439,-0.00035875127650797367
653,167.75,0.0004635677222637469,0.010601874381609377,0.2091064453125,450.0,25.0,550,1.6162063263356685,330.26,6686720,-2.0489096641540527e-08,15.968717920780183,0.05532478095712945,-0.0006074125703889877
654,182.5,0.0004711743612006103,0.009757681791961658,0.2107177734375,450.0,25.0,550,1.6126764878630637,335.18,6696960,2.2351741790771484e-09,15.96871783733368,0.05449279584304288,-0.0004347977781435475
655,206.5,0.0007116391330733052,0.010390461602946743,0.253955078125,452.50000000000017,25.0,550,1.6330141589045524,343.84,6707200,-1.6391277313232423e-08,15.968717563152314,0.05691903740491418,-0.0008224736957345158
656,189.75,0.0003421417281316508,0.01011625996834482,0.1559814453125,425.0,50.0,550,1.6616050012409687,342.32,6717440,-2.6077032089233397e-09,15.968717807531357,0.05398201870983247,-0.00038839651533635334
657,178.25,0.0004723497942450194,0.010157160080416361,0.211083984375,425.0,25.0,550,1.6537898667156696,340.0,6727680,1.825392246246338e-08,15.968717855215072,0.056689088749960495,-0.00035799060424324125
658,182.25,0.0004375792440512782,0.01002396601070359,0.201953125,425.0,25.0,550,1.6796030536293984,346.49,6737920,-1.4901161193847657e-09,15.968717688322068,0.054730792399375595,-0.0005532649898668751
659,191.0,0.00048275691748926873,0.010141236150593614,0.241015625,427.5000000000002,50.0,550,1.6652486339211463,346.79,6748160,5.960464477539063e-09,15.968717861175538,0.05554701392589525,-0.000658688900875859
660,201.0,0.000404861987295746,0.010377842123125447,0.18310546875,430.0000000000004,50.0,550,1.6490425243973732,351.95,6758400,-5.960464477539063e-09,15.96871777176857,0.055670845205262845,-0.0005523390456801281
661,183.25,0.000443778180813581,0.009429553040581596,0.2121337890625,425.0,50.0,550,1.638305925577879,345.1,6768640,1.0058283805847169e-08,15.968717449903489,0.057973647011411986,-0.0005904573627049103
662,184.5,0.0004256836208639925,0.01102876363620453,0.189599609375,425.0,50.0,550,1.6394920341670514,347.92,6778880,-1.899898052215576e-08,15.968717670440673,0.05476363286599034,-0.0004092663381015882
663,187.0,0.0005141649690926897,0.009039910710271215,0.2505859375,450.0,50.0,550,1.639898694306612,351.14,6789120,-2.2351741790771484e-08,15.968717831373215,0.05678908500906036,-0.000682714523281902
664,175.5,0.00046175237977195136,0.010943282842708868,0.214306640625,450.0,50.0,550,1.6390300862491132,350.6,6799360,-1.1920928955078126e-08,15.968717980384827,0.056377807547113225,-0.000733728616614826
665,192.25,0.0004133725812016209,0.009513970207990496,0.1950927734375,452.50000000000017,50.0,550,1.6085179939866066,361.46,6809600,2.6077032089233397e-09,15.968717515468597,0.05590268489878856,-0.0006293572689173744
666,198.75,0.0003374370181973063,0.011909209577424917,0.147314453125,452.50000000000017,50.0,550,1.6027597568929195,366.62,6819840,3.3527612686157227e-09,15.968717908859253,0.05641508854508145,-0.0003827701701084152
667,202.75,0.0005428814343844124,0.009066316856478806,0.2360107421875,452.50000000000017,50.0,550,1.600571721047163,374.63,6830080,-9.313225746154785e-09,15.968717885017394,0.05567896172541872,-0.0005666298646247014
668,196.5,0.0004907313760696752,0.010166470030526398,0.21767578125,405.00000000000045,50.0,550,1.5975324243307114,373.55,6840320,7.078051567077636e-09,15.968717813491821,0.05473018122825861,-0.0007429509802022949
669,185.25,0.0003968131706130862,0.008841310084244469,0.1966064453125,402.5000000000002,50.0,550,1.6080976754426957,364.99,6850560,-1.0430812835693359e-08,15.968717670440673,0.05418013073780649,-0.0005227359681157396
670,181.25,0.00039011276520284355,0.0102258438244462,0.2064208984375,332.5000000000006,50.0,550,1.6015131399035454,361.27,6860800,4.470348358154297e-09,15.96871775984764,0.054231004409110065,-0.0008010117744561285
671,178.75,0.0004409458256461107,0.009980088865268045,0.2274169921875,332.5000000000006,50.0,550,1.613925115764141,359.3,6871040,1.080334186553955e-08,15.968717688322068,0.05679600765461842,-0.0007306196173885837
672,174.25,0.000452567111250346,0.00911403258833161,0.211767578125,300.0,25.0,550,1.627392429113388,358.16,6881280,-1.601874828338623e-08,15.968717813491821,0.05337371330255558,-0.00047695505782030523
673,168.0,0.00039821303236351466,0.008812285762542161,0.1826416015625,455.0000000000004,25.0,550,1.6211354210972786,348.98,6891520,6.332993507385254e-09,15.968717712163926,0.05067717870626358,-0.00040654734475538136
674,163.75,0.00041152503812398323,0.009195619774982334,0.1826171875,400.0,25.0,550,1.6234793402254581,349.84,6901760,-7.450580596923829e-10,15.968717795610427,0.054749634193800786,-0.0004326032183598727
675,169.0,0.0004077827051673921,0.01098226013709791,0.2120849609375,405.00000000000045,25.0,550,1.6371353328227998,349.19,6912000,-2.2724270820617674e-08,15.9687175989151,0.05767804433557243,-0.00043944289500359447
676,186.5,0.0004852881187446201,0.009396564055714407,0.2467529296875,500.0,25.0,550,1.6344705484807491,353.98,6922240,-1.1920928955078126e-08,15.96871770620346,0.05411106210852208,-0.0007412525359541178
677,208.0,0.00042866643732111245,0.01004558039312542,0.1834228515625,550.0,50.0,550,1.618163851648569,361.65,6932480,4.8428773880004884e-09,15.968717747926712,0.052149410479569655,-0.00041608678293414414
678,224.5,0.0004101738559597834,0.011599649061099625,0.2029052734375,527.5000000000002,50.0,550,1.627745372802019,371.08,6942720,2.421438694000244e-08,15.968717807531357,0.0540363243237977,-0.0007493576413253322
