epoch_idx,episode_length,grad_norm,fps,approx_kl_divergence,value_loss,P09:episode_rewards,policy_loss,explained_variance,policy_entropy,advantage_norm,clip_fraction,P01:episode_rewards,PMM:episode_rewards,frames
227,349.67,0.051945790675712186,552,0.00205709831132026,0.006806067019715556,150.0,-0.0008404847205383704,6.7055225372314455e-09,1.412386280298233,15.968717610836029,0.2004638671875,22.500000000000007,94.75,2324480
228,352.63,0.0500314083594276,552,0.0017558689949510153,0.007283403318797355,150.0,-0.0007202900451375172,3.3527612686157227e-09,1.415068804472685,15.968717801570893,0.17900390625,25.0,99.25,2334720
229,353.3,0.048013526645979514,552,0.0016165536405068793,0.007327043153395607,150.0,-0.0009802683838643135,-1.1175870895385742e-09,1.4296140037477016,15.968717533349992,0.166162109375,50.0,101.25,2344960
230,354.48,0.04920608158499553,552,0.002792238169706707,0.005833317240114866,150.0,-0.0014102527173236012,6.332993507385254e-09,1.452959806472063,15.968717283010482,0.2634521484375,50.0,104.75,2355200
231,347.03,0.05016670026033896,552,0.0019987943691603506,0.0056840178140078025,150.0,-0.0007590056047774851,1.0058283805847169e-08,1.4912464678287507,15.968716591596603,0.22685546875,47.50000000000001,100.25,2365440
232,336.94,0.052879730838796726,552,0.0020052801957319843,0.005550301617586228,150.0,-0.0005548395740333945,2.123415470123291e-08,1.4873491548001767,15.968716865777969,0.2135498046875,25.0,88.75,2375680
233,328.16,0.04902852565844511,552,0.002897807833534216,0.004242939759922138,150.0,-0.0012789504718966783,-1.0058283805847169e-08,1.4709191486239432,15.96871457695961,0.304443359375,0.0,81.25,2385920
234,321.99,0.047563266988803775,552,0.0020068724167572327,0.004264360630919839,125.0,-0.0008617403829703108,7.450580596923828e-09,1.4942229934036733,15.96871474981308,0.2162353515625,0.0,70.0,2396160
235,314.04,0.04699041942631838,552,0.002033759742658958,0.004255661659863108,100.0,-0.0006494434259366244,-2.458691596984863e-08,1.4340788550674914,15.96871730685234,0.1985595703125,0.0,60.75,2406400
236,313.14,0.04526555062574734,551,0.0021198047798101525,0.004729084207951928,102.50000000000021,-0.0012220810836879536,-1.1175870895385742e-08,1.3892635330557823,15.968717026710511,0.23037109375,0.0,62.75,2416640
237,311.16,0.04614124347167536,551,0.0016889818948612855,0.003801455406529186,100.0,-0.000945951699395664,1.1175870895385742e-08,1.3836279653012753,15.96871367096901,0.18642578125,0.0,59.25,2426880
238,318.92,0.04683851844280296,551,0.0014224568169197483,0.005005171062155966,125.0,-0.0006791430525481701,4.8428773880004884e-09,1.3808983273804187,15.968701273202896,0.1381591796875,0.0,63.5,2437120
239,323.78,0.050798954937168225,551,0.0020816189877393755,0.006583189896605291,150.0,-0.0011507066461490466,-1.0430812835693359e-08,1.368104299902916,15.96871754527092,0.2282958984375,0.0,76.25,2447360
240,331.09,0.04892692682443662,552,0.0019602700475161326,0.0059060020299511965,150.0,-0.0008610801945906132,4.8428773880004884e-09,1.393944389373064,15.968717646598815,0.2072265625,25.0,88.5,2457600
241,337.91,0.04802491123742906,552,0.001788358656483524,0.006077676002678345,150.0,-0.0005593990033958107,-1.862645149230957e-09,1.4310207903385161,15.968717634677887,0.1585693359375,25.0,98.0,2467840
242,331.9,0.049404271725606616,551,0.003147945429157062,0.0059561112616393075,150.0,-0.000878208591893781,1.4156103134155273e-08,1.483341757208109,15.968714606761932,0.2547607421875,0.0,88.0,2478080
243,321.46,0.049601668047055916,551,0.003117676925228352,0.00496270534914629,175.0,-0.0010297761531546713,-8.195638656616212e-09,1.4776778057217599,15.968715661764145,0.33623046875,0.0,79.0,2488320
244,309.6,0.047452175576456236,551,0.0020551156632848235,0.005470150038397037,152.50000000000023,-0.001142493513179943,-1.2293457984924316e-08,1.4208997249603272,15.968717348575591,0.2319580078125,0.0,76.0,2498560
245,300.31,0.047124142198931504,551,0.0033472879192189,0.003536343440964629,125.0,-0.0004811153456103057,1.862645149230957e-09,1.4253273218870164,15.968714201450348,0.301611328125,0.0,61.75,2508800
246,300.38,0.046190327805103244,551,0.002663549944963961,0.004339760104232937,125.0,-0.0007980279013281688,0.0,1.4541856899857522,15.968710672855376,0.3011962890625,0.0,63.75,2519040
247,298.79,0.04524910180991365,551,0.0025301116419115034,0.004596961968582036,100.0,-0.001040325066423975,-2.0861625671386717e-08,1.479934810847044,15.968715572357178,0.24853515625,0.0,58.25,2529280
248,299.95,0.05015600614913672,551,0.0022505969531380287,0.005081996421392887,127.50000000000021,-0.0008278332185000181,-2.3469328880310058e-08,1.4985212348401546,15.968712466955186,0.259375,0.0,65.25,2539520
249,297.35,0.04382106209611523,551,0.0024414595887151335,0.003606890516493877,102.50000000000021,-0.0010904293681960552,-8.195638656616212e-09,1.514667486399412,15.968716633319854,0.2569580078125,0.0,58.5,2549760
250,295.91,0.04800973357697459,552,0.0030614828170655527,0.00392477606779309,125.0,-0.0009450993704376743,-4.470348358154297e-09,1.5441214919090271,15.968714421987533,0.3326416015625,0.0,52.25,2560000
251,296.77,0.04893320497756649,552,0.0027821695831249825,0.004495810507286535,100.0,-0.0010262097377562896,1.2665987014770507e-08,1.6093620471656322,15.968712794780732,0.2935302734375,0.0,50.25,2570240
252,302.67,0.05207334089885135,552,0.0028710446385503017,0.006124922546803191,150.0,-0.0011102716933237388,-4.470348358154297e-09,1.6465759858489037,15.968713051080703,0.29013671875,0.0,62.75,2580480
253,318.89,0.05570115873892306,552,0.0018542856880685576,0.009381517768633784,177.50000000000023,-0.0007976704160682857,-1.0058283805847169e-08,1.6494821459054947,15.968717962503433,0.2171142578125,0.0,91.75,2590720
254,326.85,0.054070878687073345,551,0.002151344297919877,0.008203228480851976,225.0,-0.0010210955631919205,-7.078051567077636e-09,1.5239478707313538,15.96871742606163,0.2509521484375,25.0,115.5,2600960
255,334.08,0.05296660125871896,551,0.0016184760281987565,0.009522392333019524,250.0,-0.001237400050740689,3.3527612686157227e-09,1.4801466718316079,15.96871777176857,0.188818359375,25.0,138.5,2611200
256,341.02,0.05523869662612192,551,0.001496793199436297,0.010969782659958582,250.0,-0.000864341008127667,0.0,1.4903815902769566,15.968717777729035,0.1687255859375,50.0,144.0,2621440
257,334.7,0.05016563039358511,551,0.0017787325608878747,0.007901714199851995,250.0,-0.0011000990867614745,-1.1548399925231934e-08,1.5619238831102848,15.96871754527092,0.2001220703125,25.0,144.75,2631680
258,333.87,0.0529531687014815,551,0.0017982317690098172,0.007386162647526362,227.5000000000002,-0.0010845194541616366,-1.080334186553955e-08,1.5364881210029124,15.968717581033706,0.2214599609375,25.0,135.0,2641920
259,326.71,0.05235525710251965,551,0.00168755998835195,0.007894100388250535,225.0,-0.0011026679363567381,2.9802322387695314e-09,1.5450911849737168,15.96871629357338,0.2178955078125,25.0,131.5,2652160
260,330.16,0.05477958543294072,551,0.001908935180347271,0.009723476236467831,250.0,-0.0013885509950341656,-6.332993507385254e-09,1.602235846966505,15.968717956542969,0.234326171875,22.500000000000007,137.5,2662400
261,338.35,0.052457972566452016,550,0.0015527922546638706,0.008857214128147462,250.0,-0.0006319728214293719,3.3527612686157227e-09,1.581945352256298,15.968717795610427,0.1788818359375,25.0,143.25,2672640
262,340.41,0.050773733644331874,550,0.0014536774248199436,0.011554941309441347,252.50000000000023,-0.0008514735498465597,-1.1175870895385742e-09,1.5927178747951984,15.968718063831329,0.1598388671875,50.0,152.25,2682880
263,333.18,0.0544034341209859,550,0.002192472699675818,0.008102010689890448,300.0,-0.0013618186814710498,7.450580596923828e-09,1.5669473618268968,15.968717563152314,0.2610595703125,25.0,150.5,2693120
264,322.72,0.05289575243089959,550,0.0013747125184458754,0.007880570908127993,300.0,-0.0009119292255491019,-2.2351741790771484e-09,1.5953147552907467,15.96871738433838,0.1695068359375,25.0,142.25,2703360
265,317.42,0.051391101933330144,550,0.0015463381227846184,0.009539565164595842,277.5000000000002,-0.001023666188120842,8.940696716308593e-09,1.552670569717884,15.968717807531357,0.158056640625,25.0,130.75,2713600
266,316.09,0.04943480331732392,550,0.001883801277949715,0.006498457923271417,250.0,-0.0012472977250581607,2.6077032089233397e-09,1.569762833416462,15.96871691942215,0.2405029296875,0.0,114.75,2723840
267,317.32,0.052582686688294834,550,0.0019147074982242885,0.007032244443325908,300.0,-0.0009898909280309453,-1.564621925354004e-08,1.5215451277792453,15.968716651201248,0.2271240234375,0.0,118.0,2734080
268,318.04,0.05559057683684783,550,0.0017942684390163776,0.010304247781459708,277.5000000000002,-0.0008758921903790906,-9.313225746154785e-09,1.5868268251419066,15.96871787905693,0.19951171875,0.0,129.75,2744320
269,322.73,0.05373566154982724,550,0.0017927230724978926,0.009594927975922474,302.5000000000002,-0.0009913766552926973,1.2293457984924316e-08,1.641593749076128,15.968717628717423,0.2146484375,0.0,144.75,2754560
270,322.8,0.05365828032669414,550,0.0015295759882349102,0.008847065256850329,252.50000000000023,-0.0006685172556899488,6.332993507385254e-09,1.6249483719468116,15.968717789649963,0.180419921875,22.500000000000007,149.0,2764800
271,324.07,0.050588496870758115,550,0.0018572767408386425,0.00876242970189196,257.5000000000006,-0.0015473349078092725,8.940696716308593e-09,1.5962924115359782,15.968717789649963,0.2226318359375,0.0,144.0,2775040
272,323.55,0.05489535706580804,550,0.0015019888168211538,0.009432659287631396,257.5000000000006,-0.0010174993571126834,-1.601874828338623e-08,1.5789043843746184,15.968717873096466,0.19453125,0.0,146.25,2785280
273,326.25,0.058955851656787205,550,0.0018246897188873845,0.011081453028691613,300.0,-0.0007856566749978811,-7.078051567077636e-09,1.5769510217010976,15.968717712163926,0.2412353515625,22.500000000000007,153.75,2795520
274,329.84,0.05353376661474189,550,0.001437719528746584,0.012672339471828309,325.0,-0.0012706061665085145,-6.332993507385254e-09,1.5580381065607072,15.96871782541275,0.157763671875,25.0,177.25,2805760
275,332.47,0.06017492577843965,550,0.0016793374120311455,0.010983968740038107,327.5000000000002,-0.0016411102697020397,-1.4528632164001465e-08,1.5538634210824966,15.968717926740647,0.237109375,25.0,193.25,2816000
276,336.02,0.054153973109280315,550,0.0012407901157899914,0.013167280633933843,402.5000000000002,-0.0007822545536328107,-3.725290298461914e-09,1.4839251600205898,15.968717968463897,0.140185546875,47.50000000000001,210.25,2826240
277,333.4,0.05797449867962904,550,0.0013747131264153722,0.013873712599888677,427.5000000000002,-0.0009682167350547388,-5.215406417846679e-09,1.4614271618425847,15.96871801018715,0.1509765625,50.0,217.0,2836480
278,336.52,0.05886712115825189,550,0.001313562030020421,0.014732629973150325,455.0000000000004,-0.0011042439145967364,-2.6077032089233397e-09,1.4840412192046641,15.968717867136002,0.16767578125,50.0,228.0,2846720
279,343.35,0.05729331268715128,550,0.0018547135798769431,0.014171453061862849,502.5000000000002,-0.0014121663785772397,-1.4528632164001465e-08,1.4836065337061881,15.96871782541275,0.207568359375,72.50000000000001,241.25,2856960
280,340.44,0.05774803256083918,549,0.001365356792541661,0.015266932619852014,457.5000000000006,-0.0008824993681628257,5.215406417846679e-09,1.504635362327099,15.968717962503433,0.1469970703125,75.0,240.25,2867200
281,333.86,0.052629744671330095,549,0.0011976491437650338,0.01237589631418814,382.5000000000007,-0.0009805687208427117,1.0058283805847169e-08,1.519591323286295,15.968717914819717,0.1492431640625,75.0,224.25,2877440
282,335.8,0.05572355085967121,549,0.001320120734288821,0.01433629917446524,550.0,-0.001245379145257175,-7.82310962677002e-09,1.4442483194172382,15.968717783689499,0.1566162109375,50.0,241.25,2887680
283,343.09,0.05433588582337873,549,0.0012384695591549644,0.013369436981156469,600.0,-0.0009628460422391072,8.940696716308593e-09,1.374181716889143,15.968717885017394,0.1558349609375,50.0,257.25,2897920
284,349.67,0.05580103618152828,549,0.0015545314520409193,0.012224208180850838,577.5000000000002,-0.0014335763116832823,3.7252902984619143e-10,1.4373383983969688,15.968717968463897,0.19521484375,75.0,263.0,2908160
285,346.21,0.05141797493702023,549,0.001245986116029485,0.013135720140417107,482.5000000000007,-0.0008349177282070741,8.195638656616212e-09,1.4247429572045802,15.968717843294144,0.1392333984375,75.0,236.25,2918400
286,339.57,0.05645389440376954,550,0.0011364171756440555,0.010529658394443687,450.0,-0.0005125852389028296,-1.2665987014770507e-08,1.3858017191290855,15.968717843294144,0.152001953125,50.0,210.0,2928640
287,336.27,0.05034138470524162,550,0.0011310206212442608,0.010002046238150797,427.5000000000002,-0.000736231153132394,0.0,1.280000976473093,15.968717867136002,0.12939453125,25.0,184.0,2938880
288,333.52,0.05161187934547808,550,0.0017533524747022967,0.009177798557357165,475.0,-0.0009638438321417197,7.078051567077636e-09,1.299992349743843,15.968717813491821,0.20693359375,25.0,182.0,2949120
289,334.54,0.05503230559954779,549,0.0011539974756587413,0.010775398585246876,377.5000000000002,-0.0005837971577420831,-1.4901161193847657e-09,1.293993253260851,15.96871801018715,0.1471923828125,25.0,168.0,2959360
290,334.26,0.05593424564428112,549,0.0014534769082729325,0.011335790512748644,427.5000000000002,-0.0010439057979965583,-1.6763806343078613e-08,1.305066530406475,15.968717873096466,0.18623046875,25.0,179.5,2969600
291,336.27,0.055721953314052,549,0.001439331557354251,0.01310945630975766,402.5000000000002,-0.0008685563749168068,-2.570450305938721e-08,1.368237004429102,15.96871775984764,0.159375,50.0,188.0,2979840
292,341.26,0.05467779520107956,549,0.0010961209648996828,0.015391524210281204,377.5000000000002,-0.0008447510190308094,-7.078051567077636e-09,1.3567142009735107,15.968717902898788,0.117138671875,50.0,212.0,2990080
293,345.63,0.05166741708082743,549,0.0010687584452028886,0.016925625590374693,377.5000000000002,-0.0009499416410108097,-2.2351741790771484e-09,1.3205803647637366,15.96871812939644,0.1203857421875,75.0,242.5,3000320
294,339.93,0.057572696418500754,549,0.0012004215469403334,0.014914560335455462,375.0,-0.0007549737580120564,-8.568167686462402e-09,1.3184393726289272,15.968718093633651,0.14853515625,75.0,246.75,3010560
295,341.25,0.058332601837438956,549,0.0011611422146117433,0.015451410276000388,405.00000000000045,-0.00069554997025989,1.1175870895385742e-09,1.3578176341950894,15.968717902898788,0.1474365234375,125.0,258.25,3020800
296,343.46,0.05243027488831954,549,0.0012775086272483805,0.01335790179145988,552.5000000000002,-0.001209887070581317,1.5273690223693846e-08,1.3661823704838754,15.968717831373215,0.1501953125,100.0,256.5,3031040
297,344.53,0.056244173394621066,549,0.0012656097720892489,0.013847096850804519,552.5000000000002,-0.0010080479900352658,-6.332993507385254e-09,1.3846777237951755,15.968717944622039,0.1476318359375,75.0,250.5,3041280
298,347.32,0.056059723031590424,549,0.0013618006368588454,0.014307671297865454,575.0,-0.0009389541606651619,6.7055225372314455e-09,1.3922560520470142,15.968717789649963,0.159521484375,50.0,255.5,3051520
299,349.46,0.05616363966618694,549,0.0013148298172723117,0.014362633650307544,500.0,-0.0009667195554357022,-1.1175870895385742e-08,1.346114408224821,15.968717867136002,0.160400390625,75.0,248.75,3061760
300,349.34,0.05925465559847541,549,0.0013018084479647029,0.014001420534623322,477.5000000000002,-0.001177690358599648,-8.940696716308593e-09,1.3058419525623322,15.968717789649963,0.1613037109375,50.0,244.0,3072000
301,342.96,0.05721020402960525,549,0.0017297440664606257,0.012797116343426751,410.00000000000085,-0.0013985879573738202,-3.5762786865234374e-08,1.3434911519289017,15.96871782541275,0.2036865234375,97.5,234.5,3082240
302,338.33,0.055317617227648185,549,0.0013099363669425656,0.014400100684724748,502.5000000000002,-0.001005557068856433,2.0116567611694337e-08,1.3383429139852523,15.968717801570893,0.172265625,72.50000000000001,237.5,3092480
303,343.13,0.056344223306816446,549,0.0015203460663087754,0.015542403599829413,525.0,-0.0011361575161572546,-1.1920928955078126e-08,1.343465295433998,15.968717968463897,0.1768798828125,100.0,253.5,3102720
304,347.92,0.052793819225079364,549,0.0012986001293086246,0.0149145121438778,500.0,-0.001044334689504467,1.862645149230957e-09,1.328742316365242,15.96871775984764,0.1542724609375,100.0,254.25,3112960
305,352.1,0.05667942470102938,549,0.001164169413516447,0.016905563286854886,425.0,-0.000624975489336066,6.7055225372314455e-09,1.3056230753660203,15.968717992305756,0.1235107421875,125.0,260.5,3123200
306,348.89,0.053227239053893184,550,0.0013403561249447193,0.015149659608141519,425.0,-0.0008253250154666603,-1.4156103134155273e-08,1.2569514036178588,15.968717807531357,0.15830078125,122.5,260.5,3133440
307,351.42,0.04844031504097004,550,0.001210126771871245,0.01659351102862274,427.5000000000002,-0.000704890770430211,7.82310962677002e-09,1.1919119976460935,15.968717843294144,0.130419921875,150.0,272.25,3143680
308,353.83,0.05354925882650461,550,0.0012455414026931067,0.01736304801888764,502.5000000000002,-0.0008539509130059741,-1.30385160446167e-08,1.2075521111488343,15.968718004226684,0.1370849609375,150.0,286.25,3153920
309,350.01,0.05496624119557943,549,0.0011549542838451999,0.015591301077074604,455.0000000000004,-0.000704312211018987,-1.4901161193847656e-08,1.3263429954648018,15.968717765808105,0.137744140625,150.0,282.5,3164160
310,349.66,0.05193712589210129,549,0.0010705136814621596,0.01640756467531901,525.0,-0.000700208084890619,-1.4528632164001465e-08,1.314980161190033,15.968718153238296,0.1123046875,150.0,290.5,3174400
311,348.85,0.05617517513698843,549,0.00121490153271111,0.017017486061376985,530.0000000000005,-0.0010351906443247572,-1.1548399925231934e-08,1.2936452813446522,15.968718028068542,0.1545654296875,150.0,288.25,3184640
312,346.12,0.054439311137730984,549,0.00116957158754758,0.0161563154484611,577.5000000000002,-0.0009807697409996764,-1.4528632164001465e-08,1.3186175785958767,15.968717861175538,0.14501953125,150.0,290.25,3194880
313,343.48,0.05375970087127054,549,0.000974624135602653,0.017481142687029206,400.0,-0.0006532041414175182,-4.470348358154297e-09,1.3074779383838178,15.968717950582505,0.1134033203125,150.0,280.5,3205120
314,347.2,0.0582550130076165,549,0.0011091613331302597,0.01537039958202513,575.0,-0.0007433235819917172,-1.3411045074462891e-08,1.3333006180822848,15.96871782541275,0.1441162109375,125.0,293.75,3215360
315,343.25,0.05237858891927292,549,0.0012312030008104103,0.015252878218598198,480.00000000000045,-0.0009479648695560172,1.0430812835693359e-08,1.3223721079528332,15.968717914819717,0.1427001953125,125.0,270.5,3225600
316,342.52,0.054724605370485936,549,0.0012641261614120935,0.014167012792313471,525.0,-0.0007152059668442234,-7.82310962677002e-09,1.3409953556954861,15.968717747926712,0.16591796875,125.0,264.25,3235840
317,337.99,0.056267043807246606,549,0.0011341087008020167,0.01574111538939178,352.5000000000002,-0.0008462803205475211,-1.862645149230957e-09,1.3629461117088795,15.968717950582505,0.1451171875,125.0,238.25,3246080
318,343.42,0.0566316333335238,549,0.001273095555097825,0.01582811560074333,352.5000000000002,-0.0010182661149883642,-1.6391277313232423e-08,1.3629192501306533,15.96871793270111,0.1668701171875,75.0,239.25,3256320
319,347.01,0.050149093956452784,549,0.0010347437959850937,0.014545469003496691,375.0,-0.0008898027474060655,-6.332993507385254e-09,1.3203689768910407,15.968717730045318,0.1311767578125,100.0,256.75,3266560
320,345.92,0.0520484320194312,549,0.0012692512434583137,0.01592742034117691,382.5000000000007,-0.0012123018212150782,-2.2351741790771484e-09,1.2768552049994468,15.968717861175538,0.1568115234375,100.0,258.5,3276800
321,342.1,0.050527958904939385,549,0.0012013102522658414,0.015485572110628709,550.0,-0.0007592540263431147,-1.1920928955078126e-08,1.2938621155917645,15.968717747926712,0.1425048828125,125.0,261.25,3287040
322,340.18,0.05337095367667558,549,0.001201266558439329,0.01471622028038837,350.0,-0.0009931824752129614,-1.7508864402770997e-08,1.4002569280564785,15.96871787905693,0.1512451171875,125.0,242.5,3297280
323,339.08,0.05229688343805874,549,0.0013597738047963048,0.016779426496941596,460.0000000000008,-0.0008578414737712592,-2.2351741790771484e-09,1.3813417099416256,15.968718045949936,0.15556640625,125.0,260.25,3307520
324,340.51,0.05845765554885,549,0.001339063789401962,0.01465757196128834,352.5000000000002,-0.0007873442402342335,4.097819328308106e-09,1.3992216899991035,15.968717902898788,0.1672119140625,125.0,247.75,3317760
325,343.7,0.05416340363355439,549,0.0009993773322548804,0.015557481235009617,450.0,-0.00035971888282801954,7.82310962677002e-09,1.4618574976921082,15.968717795610427,0.1115966796875,125.0,263.0,3328000
326,348.73,0.0581451235772219,549,0.0012315717682781723,0.015021988611260894,550.0,-0.0010662305838195607,1.0058283805847169e-08,1.4404132075607776,15.968717885017394,0.1638427734375,125.0,276.0,3338240
327,353.74,0.05230414254067439,549,0.0014122117920976507,0.014673519095231314,550.0,-0.0008394696109462529,-5.215406417846679e-09,1.4549053855240346,15.968717938661575,0.1530517578125,97.5,277.5,3348480
328,356.82,0.05654102160777371,549,0.0011663055713711401,0.014780482280184516,550.0,-0.0007678664056584239,-6.7055225372314455e-09,1.470122830569744,15.968717789649963,0.1442138671875,97.5,281.5,3358720
329,354.61,0.05703076074352033,549,0.001100401343978774,0.01449922930332832,552.5000000000002,-0.0007876033720094711,-1.4528632164001465e-08,1.4081332318484783,15.968717950582505,0.1289306640625,100.0,274.5,3368960
330,350.78,0.05378397920416004,549,0.0011587645164183868,0.013660733058350161,502.5000000000002,-0.000851598649751395,-4.097819328308106e-09,1.3891201809048652,15.96871789097786,0.15615234375,97.5,261.75,3379200
331,350.67,0.05270502501125639,549,0.0009793559706110955,0.013157003664855439,500.0,-0.0005961373448371887,1.862645149230957e-09,1.3453412465751171,15.968717789649963,0.1297119140625,75.0,250.25,3389440
332,346.67,0.05639125843582824,549,0.0010975810403635934,0.012669331958750262,500.0,-0.0007145268813474104,5.215406417846679e-09,1.3175877772271634,15.96871775984764,0.160107421875,72.50000000000001,231.75,3399680
333,348.53,0.056345140208982715,549,0.0008970479285736133,0.014641913792002016,430.0000000000004,-0.0007184670655988156,-2.4959444999694825e-08,1.2732126004993916,15.968717795610427,0.122705078125,75.0,227.75,3409920
334,356.96,0.051278593626657584,549,0.0010067902033171095,0.012199815503845458,452.50000000000017,-0.0007235798315377906,-2.3096799850463868e-08,1.2257904514670372,15.968717873096466,0.136767578125,75.0,237.75,3420160
335,360.92,0.051002570805843264,549,0.0008217278574363718,0.013518365683557932,475.0,-0.0006637308484641835,-1.4156103134155273e-08,1.2649468399584294,15.968717873096466,0.1053466796875,97.5,245.0,3430400
336,364.33,0.051641591260247977,549,0.0010155641357414424,0.014539148015319369,502.5000000000002,-0.0004261433947249316,-1.3783574104309083e-08,1.3065116465091706,15.968717956542969,0.128466796875,97.5,259.25,3440640
337,362.62,0.05695603816974756,549,0.0014626478953687183,0.013339323592663276,502.5000000000002,-0.001014446752378717,-7.078051567077636e-09,1.3304443947970868,15.968717849254608,0.1849853515625,97.5,260.25,3450880
338,364.01,0.05457368397890598,549,0.0010550800576197617,0.015247903374256567,525.0,-0.0009291255846619606,-1.1175870895385742e-09,1.3368885695934296,15.968717938661575,0.1403076171875,122.5,276.25,3461120
339,354.03,0.052186640568093245,549,0.0011646548593112981,0.010904465987186996,525.0,-0.0007484308152925223,2.3096799850463868e-08,1.3506859049201012,15.968717855215072,0.14619140625,50.0,249.0,3471360
340,346.5,0.05145600515947764,549,0.0009422575865244198,0.012393594768218464,475.0,-0.0007984519426827319,-2.3096799850463868e-08,1.3414396844804286,15.968717801570893,0.1262939453125,50.0,224.75,3481600
341,343.41,0.05564852570371848,549,0.001604311557349547,0.011870688047929434,350.0,-0.000869905948638916,2.6077032089233397e-09,1.336571080237627,15.968717968463897,0.18046875,25.0,201.5,3491840
342,342.74,0.05368803976263694,549,0.0013207946445760398,0.012091943359700963,350.0,-0.0011251734482357278,-1.862645149230957e-09,1.3532037310302258,15.968717819452285,0.17861328125,50.0,200.25,3502080
343,336.26,0.05520646254704333,549,0.0011680224012479811,0.012334583031224611,302.5000000000002,-0.0014094170037424192,-5.960464477539063e-09,1.3344952389597893,15.968717783689499,0.1852783203125,50.0,191.25,3512320
344,336.11,0.05194514890479899,549,0.0008250732457732113,0.012850985299155581,300.0,-0.0005679862544639036,1.2293457984924316e-08,1.3495804756879806,15.968717682361603,0.1116943359375,50.0,190.25,3522560
345,339.51,0.05551368239866009,549,0.0010314793574309534,0.012980471138143912,425.0,-0.0007442246947903186,-2.6077032089233397e-09,1.3662837997078896,15.968717843294144,0.1462158203125,47.50000000000001,216.75,3532800
346,343.36,0.05023279357398626,549,0.0010213990658400006,0.013232394784427014,477.5000000000002,-0.0007197164464741945,6.332993507385254e-09,1.3367133863270282,15.96871783733368,0.1278076171875,47.50000000000001,229.0,3543040
347,349.97,0.054852829913541325,549,0.001024617466200084,0.012956579453748418,500.0,-0.0006983260769629851,-2.9802322387695314e-09,1.3283022694289683,15.968717974424361,0.15322265625,75.0,242.5,3553280
348,342.68,0.05129475118980979,549,0.0010237537734241187,0.010046199594944483,500.0,-0.0007286052161362023,-7.450580596923829e-10,1.30088552236557,15.968717813491821,0.156494140625,50.0,225.0,3563520
349,345.2,0.05291015705819309,549,0.0011685340286135214,0.010908632030623266,432.5000000000006,-0.0006291064113611355,-1.6763806343078613e-08,1.2866262011229992,15.968717688322068,0.167919921875,25.0,204.5,3573760
350,343.01,0.05240757217066507,549,0.0013501889361293706,0.009591722075219878,475.0,-0.0008847017685184255,-2.6077032089233397e-09,1.2664291933178902,15.968717873096466,0.168017578125,25.0,197.5,3584000
351,342.81,0.05031975261974175,549,0.0009600402062218905,0.011177531208886649,400.0,-0.001050838944502175,-3.3527612686157227e-09,1.180549268424511,15.96871775984764,0.1356201171875,25.0,184.5,3594240
352,336.6,0.05118887597529551,549,0.0011470329104771083,0.011602240912907291,377.5000000000002,-0.0006700901489239186,-1.601874828338623e-08,1.2559287153184413,15.968717855215072,0.1673095703125,50.0,183.5,3604480
353,341.56,0.04805809145675372,549,0.0010664753850477382,0.012155521397653501,330.0000000000004,-0.0006059489649487659,-1.2665987014770507e-08,1.2559501990675925,15.968717753887177,0.1323974609375,50.0,190.0,3614720
354,343.32,0.05137043264881229,549,0.0012274509425310499,0.011665752292901743,352.5000000000002,-0.0008546519937226548,-7.078051567077636e-09,1.2867383137345314,15.968717849254608,0.160400390625,50.0,199.75,3624960
355,345.68,0.05110719190179609,549,0.0010948750304550004,0.01258084958899417,502.5000000000002,-0.0009020717261591926,-7.450580596923829e-10,1.2955688461661339,15.96871783733368,0.1531982421875,50.0,214.0,3635200
356,344.14,0.05393995528745414,549,0.0009725671051725726,0.013831188939366256,387.5000000000011,-0.0010298447392415254,2.6077032089233397e-09,1.2689041003584862,15.968717831373215,0.138671875,50.0,213.5,3645440
357,336.33,0.05102676119608064,549,0.001026570064908583,0.013065422009094618,380.00000000000045,-0.0007203527202364057,8.568167686462402e-09,1.243737768381834,15.968717956542969,0.13857421875,75.0,214.25,3655680
358,334.58,0.05692080680624614,549,0.0011074476256567323,0.012459408256108872,380.00000000000045,-0.001089081252575852,-3.725290298461914e-09,1.2595287188887596,15.968717795610427,0.16259765625,50.0,213.75,3665920
359,340.84,0.053413393849058056,549,0.0009693466042932641,0.013652368122711778,352.5000000000002,-0.0004916892270557582,1.4901161193847657e-09,1.2505861036479473,15.96871770620346,0.1176513671875,50.0,216.5,3676160
360,344.06,0.052001205776432594,549,0.0010750912032420957,0.01360515748947364,375.0,-0.0008444300619885325,-3.725290298461914e-09,1.2907061353325844,15.96871770620346,0.1414306640625,50.0,217.25,3686400
361,348.26,0.05580188788360211,549,0.0010584970088643787,0.0142141416479717,350.0,-0.0012201257923152298,3.3527612686157227e-09,1.2905008919537067,15.968718004226684,0.1717041015625,100.0,218.0,3696640
362,345.8,0.05733040911751055,549,0.000949433907996422,0.01530052449379582,352.5000000000002,-0.0005985773226711899,-2.2724270820617674e-08,1.2821538649499415,15.968717861175538,0.1343994140625,100.0,228.25,3706880
363,343.51,0.05453586349576296,549,0.0011964241575356028,0.013239727931795642,350.0,-0.000805943229352124,-1.1548399925231934e-08,1.324207742512226,15.968717902898788,0.1677001953125,97.5,222.5,3717120
