frames,advantage_norm,P01:episode_rewards,clip_fraction,P09:episode_rewards,approx_kl_divergence,explained_variance,grad_norm,policy_loss,episode_length,fps,policy_entropy,value_loss,PMM:episode_rewards,epoch_idx
2785280,15.968715292215347,25.0,0.265966796875,275.0,0.002177558918722866,-9.685754776000977e-09,0.05543776924951314,-0.001251865973972599,331.46,449,1.785701797902584,0.00795942932056164,143.25,272
2795520,15.96871775984764,25.0,0.237158203125,275.0,0.001768624901876592,4.097819328308106e-09,0.05299416622906237,-0.0012640764591196785,333.17,449,1.778319837898016,0.01013819385007082,148.5,273
2805760,15.968717646598815,25.0,0.2349853515625,325.0,0.001799930199939581,7.450580596923829e-10,0.05323007469004863,-0.001490553325493238,331.28,449,1.7714207760989666,0.008078477531807949,156.25,274
2816000,15.968717062473297,47.50000000000001,0.289453125,325.0,0.0021757789563366715,5.960464477539063e-09,0.05304836954198332,-0.0013185162242734805,327.45,449,1.7685842737555504,0.006825493224027923,154.25,275
2826240,15.968716967105866,25.0,0.2386474609375,325.0,0.0017911434598943288,5.215406417846679e-09,0.049959474412533025,-0.0012266473091585794,318.92,449,1.7603661954402923,0.007323276507236187,136.5,276
2836480,15.968717783689499,25.0,0.2708251953125,277.5000000000002,0.002111545418085825,2.0116567611694337e-08,0.05117198620896646,-0.0014674025544081815,320.16,449,1.7660637706518174,0.007689183995353233,136.75,277
2846720,15.968717461824417,25.0,0.2821044921875,227.5000000000002,0.002073280258014165,-1.0058283805847169e-08,0.05225828531843392,-0.00179896222834941,320.01,448,1.7742539525032044,0.007676127356808138,125.75,278
2856960,15.968717312812805,25.0,0.22802734375,325.0,0.0016192386914838154,-9.313225746154785e-09,0.055340312185361194,-0.0013970792475447523,328.64,448,1.7723614066839217,0.009745119007394009,144.25,279
2867200,15.968714165687562,25.0,0.2243896484375,332.5000000000006,0.0015624661250228655,-7.078051567077636e-09,0.05363866484537766,-0.0010417774188681505,332.79,448,1.7724031567573548,0.008601319308473876,159.25,280
2877440,15.968717861175538,25.0,0.254833984375,330.0000000000004,0.002077655710621684,1.862645149230957e-09,0.051869777529591654,-0.0011804003006545827,331.6,448,1.776315912604332,0.006363456461076567,157.25,281
2887680,15.968717241287232,25.0,0.2511962890625,330.0000000000004,0.0017310949341776904,-2.2351741790771484e-09,0.058002424195460325,-0.0010161459489609116,331.92,448,1.7818216130137443,0.010700621308160407,163.0,282
2897920,15.968716698884965,25.0,0.206787109375,325.0,0.0015112978343722716,-3.3527612686157227e-09,0.05457370557175276,-0.0010088406223076162,327.48,448,1.7822977133095264,0.008195666578649253,150.25,283
2908160,15.968717819452285,25.0,0.257861328125,325.0,0.0018009920911822518,4.097819328308106e-09,0.05294027367973293,-0.001429570950131165,332.63,448,1.787557850778103,0.008021349747286877,157.75,284
2918400,15.968717581033706,25.0,0.239892578125,300.0,0.0016939826730407504,6.7055225372314455e-09,0.0527193206629588,-0.0013493880349415121,329.41,448,1.7748896397650242,0.00868663512128478,141.0,285
2928640,15.968717020750045,25.0,0.2406005859375,277.5000000000002,0.0018792140403093073,-1.6391277313232423e-08,0.05113490020924551,-0.0014587891713745194,332.7,448,1.7828018993139267,0.008397020693223567,143.0,286
2938880,15.968710923194886,25.0,0.258203125,275.0,0.001871523655523788,-3.725290298461914e-09,0.050979421153206084,-0.0015995748555724277,328.16,448,1.775497966259718,0.007158842470238369,140.0,287
2949120,15.968717020750045,25.0,0.215087890625,277.5000000000002,0.001674906336040749,1.4901161193847657e-09,0.050512402613051635,-0.001104951589150005,329.33,448,1.7616300299763679,0.0069144274905283964,142.5,288
2959360,15.968717801570893,25.0,0.2044189453125,327.5000000000002,0.0013756708285939112,4.8428773880004884e-09,0.05195140589232018,-0.0009651693664636696,330.29,448,1.7547650150954723,0.008799522436765983,150.0,289
2969600,15.96871634721756,25.0,0.2412841796875,300.0,0.0019416257462353315,-1.080334186553955e-08,0.052284381059587624,-0.0013381362332438584,334.4,448,1.7666218519210815,0.008262153703799412,149.5,290
2979840,15.968717658519745,25.0,0.2685546875,302.5000000000002,0.0017920472036678347,-2.4959444999694825e-08,0.05089605778770799,-0.0013186274572944967,336.74,448,1.760228341817856,0.008090575950245694,161.0,291
2990080,15.968717610836029,25.0,0.2439453125,277.5000000000002,0.0017027754600547952,-1.4901161193847657e-09,0.051018109938556266,-0.0011872294715431053,338.02,448,1.7617563270032406,0.007896577324572718,159.25,292
3000320,15.968717592954636,25.0,0.3061767578125,275.0,0.002361059628606199,-2.2351741790771484e-09,0.04937441921906244,-0.0019337727382662707,330.99,448,1.780606871843338,0.006778257055339054,146.25,293
3010560,15.968717235326768,25.0,0.223681640625,277.5000000000002,0.0016227562179437882,-1.862645149230957e-08,0.054889641578638036,-0.0010792270011734217,330.51,448,1.7789765730500222,0.008854908975081344,144.75,294
3020800,15.968716424703597,25.0,0.2113525390625,275.0,0.0014486859104749783,2.1979212760925294e-08,0.05544328473863745,-0.0009182877989587723,324.49,448,1.787420926988125,0.009682961480712038,140.75,295
3031040,15.968717533349992,25.0,0.2783447265625,277.5000000000002,0.0022312870404107344,1.862645149230957e-09,0.05621897171937888,-0.001469527789595304,332.18,448,1.7790125846862792,0.009918560253299801,166.25,296
3041280,15.968715661764145,25.0,0.252978515625,275.0,0.0018599631718132059,-1.1548399925231934e-08,0.052611083387364296,-0.0011506115362863057,330.12,448,1.7811624430119992,0.006601343387842462,160.5,297
3051520,15.968716496229172,25.0,0.25908203125,275.0,0.0018284875799906785,-5.587935447692871e-09,0.05369610281732364,-0.0014601037320971955,332.05,448,1.7847866460680961,0.009286381739025273,158.75,298
3061760,15.968717604875565,25.0,0.2198486328125,425.0,0.0013780944282473229,-2.6077032089233397e-09,0.053986555711207654,-0.0013625911189592444,330.87,448,1.7731642678380013,0.009846261977872927,166.25,299
3072000,15.96871775984764,25.0,0.258935546875,505.00000000000045,0.001839175187780029,-4.470348358154297e-09,0.05564433521733456,-0.0012601906622876414,336.83,448,1.770777528733015,0.011048066124203615,202.25,300
3082240,15.968717622756959,25.0,0.2888916015625,500.0,0.002069361555055593,-1.1175870895385742e-09,0.055460890875012915,-0.0017376299318129895,334.92,448,1.7803809821605683,0.010206097059199237,211.25,301
3092480,15.96871783733368,47.50000000000001,0.287158203125,505.00000000000045,0.0018701362402680389,8.940696716308593e-09,0.05351496403491572,-0.0016812564637803007,337.29,448,1.7761328883469105,0.0086237097682897,210.5,302
3102720,15.968717432022094,25.0,0.1916015625,502.5000000000002,0.0014103772323267095,-8.940696716308593e-09,0.049667956277341614,-0.0010784536061692052,340.57,448,1.7704293049871922,0.008517977642759434,196.5,303
3112960,15.968717712163926,25.0,0.23017578125,427.5000000000002,0.0016327175248875391,1.862645149230957e-09,0.05453687360740757,-0.0014594132109778002,343.82,448,1.771417273581028,0.010125772225728724,184.0,304
3123200,15.968717700242996,47.50000000000001,0.2365966796875,550.0,0.001501312156594281,3.3527612686157227e-09,0.053829593391035345,-0.0012529158055258449,347.58,448,1.7788196094334126,0.010965563896661479,206.75,305
3133440,15.96871775984764,50.0,0.1916748046875,527.5000000000002,0.0013944340534749245,-4.8428773880004884e-09,0.05385772810810481,-0.0010184574271988821,347.18,448,1.7767059788107873,0.009347171518675168,209.25,306
3143680,15.968712371587753,25.0,0.230615234375,552.5000000000002,0.0015343738884439518,-2.9802322387695314e-09,0.05559974079754247,-0.0015624550615029875,346.39,448,1.7655338257551194,0.009059534304043382,216.25,307
3153920,15.968711113929748,22.500000000000007,0.306298828125,400.0,0.0023688248855592065,2.123415470123291e-08,0.05204233275835558,-0.001365220980369486,339.61,448,1.7765252627432346,0.007046898223472908,166.5,308
3164160,15.96871421933174,0.0,0.220947265625,300.0,0.0016383444656071333,5.215406417846679e-09,0.0503304886000598,-0.0008926161215640604,333.48,448,1.778308428823948,0.006659769531730575,148.0,309
3174400,15.968717360496521,0.0,0.261865234375,275.0,0.0019146038526287156,5.960464477539063e-09,0.05388996297176054,-0.0009518808998109307,331.68,448,1.783944945782423,0.007934990150806698,140.25,310
3184640,15.968716478347778,25.0,0.2576904296875,285.00000000000085,0.0017041791960764386,5.960464477539063e-09,0.05634807292112145,-0.001447309957438847,328.65,448,1.7752050518989564,0.009442416671981846,155.0,311
3194880,15.968715435266494,25.0,0.2656494140625,285.00000000000085,0.001797809724058652,-3.7252902984619143e-10,0.0526684195269533,-0.0013793681329843821,330.21,448,1.7744027733802796,0.008678073306106171,159.75,312
3205120,15.968717795610427,25.0,0.236767578125,277.5000000000002,0.0015878515872998378,5.960464477539063e-09,0.05510458288149507,-0.0011661568325507688,330.92,448,1.7807564541697503,0.009660585795381848,161.0,313
3215360,15.968717658519745,25.0,0.2168212890625,277.5000000000002,0.0013755887920154919,-1.1548399925231934e-08,0.053449139384919894,-0.0009928025232511573,332.86,448,1.7794716745615005,0.008341518593215368,159.0,314
3225600,15.968717402219772,25.0,0.270751953125,300.0,0.0018939415334628506,1.862645149230957e-09,0.0522576442185671,-0.0013768103355687345,332.24,448,1.782823133468628,0.0070036005082783955,155.0,315
3235840,15.968717700242996,25.0,0.2595458984375,275.0,0.0016704423669523295,-6.7055225372314455e-09,0.05087166095054333,-0.0013399213705270086,323.45,448,1.7850510045886039,0.0072729586347122675,141.25,316
3246080,15.968717622756959,25.0,0.22509765625,275.0,0.0016364770984921505,-2.9802322387695314e-09,0.053638323067144486,-0.0011415704822866247,324.67,448,1.787574764341116,0.009047958498558727,143.0,317
3256320,15.968717789649963,25.0,0.2885009765625,252.50000000000023,0.0018588988667374907,-5.215406417846679e-09,0.05355586200996939,-0.0016742890584282577,324.09,448,1.7777112156152726,0.009574510365564493,143.25,318
3266560,15.968717235326768,25.0,0.241015625,430.0000000000004,0.001429954416471446,5.960464477539063e-09,0.05470847652408617,-0.0012289903235796374,326.65,447,1.7771618761122228,0.008167674075889409,163.75,319
3276800,15.968717455863953,25.0,0.2388671875,475.0,0.001569797329526068,7.078051567077636e-09,0.0517115210724571,-0.0008436028943833662,330.27,447,1.775783958286047,0.008377363721729125,174.0,320
3287040,15.968717694282532,25.0,0.2577880859375,475.0,0.0017479060348478015,-1.4901161193847657e-09,0.0530195926896694,-0.0011952386192206176,333.87,447,1.780576004087925,0.00952157805331808,180.0,321
3297280,15.968717700242996,50.0,0.2058837890625,450.0,0.0012994456003298182,1.862645149230957e-08,0.05488053419771842,-0.000874639018002199,343.77,447,1.7676809556782245,0.011234918500122149,193.25,322
3307520,15.968717402219772,50.0,0.244140625,350.0,0.0016020089850258047,-2.2351741790771484e-09,0.05260814764679993,-0.0012254434277565451,336.75,447,1.7795927233994007,0.008832556867628228,179.5,323
3317760,15.968717736005782,50.0,0.2979736328125,325.0,0.002076284497329084,-1.4901161193847657e-09,0.052977120245768075,-0.0014657567626272794,336.32,447,1.784245703369379,0.008889496493247861,171.5,324
3328000,15.968717789649963,47.50000000000001,0.251953125,375.0,0.001590514932024689,7.450580596923828e-09,0.05601457353609253,-0.0011777700019592885,335.44,447,1.780898130685091,0.008591270495253411,172.5,325
3338240,15.968715161085129,25.0,0.2755859375,325.0,0.001818302359788504,-5.587935447692871e-09,0.04922111180292164,-0.0013970693969895364,329.02,447,1.7852665185928345,0.006454325148342832,148.25,326
3348480,15.968717777729035,25.0,0.2510009765625,402.5000000000002,0.0017085181386221394,-1.1920928955078126e-08,0.05180251271216361,-0.001040483856922947,325.97,447,1.7855991162359715,0.007874718977654993,153.0,327
3358720,15.968717420101166,25.0,0.262744140625,252.50000000000023,0.0016387762956810547,-1.1175870895385742e-09,0.051682150542257624,-0.0012600860369275323,316.43,447,1.7874229401350021,0.007472497489425222,132.5,328
3368960,15.968717569112778,25.0,0.25341796875,430.0000000000004,0.0015819525819310344,-8.195638656616212e-09,0.05597380910956512,-0.0012702672531304416,332.26,447,1.7805060535669326,0.009557383578248846,170.25,329
3379200,15.968716943264008,25.0,0.20400390625,432.5000000000006,0.0014062908457731283,-1.1548399925231934e-08,0.051338074504884146,-0.0008413219286012464,332.12,447,1.7835102632641793,0.007850109768151014,161.25,330
3389440,15.96871775984764,25.0,0.210009765625,527.5000000000002,0.0014466318819614798,-2.123415470123291e-08,0.05413614824621772,-0.0011353984264133032,339.14,447,1.7843859054148197,0.009471225609740942,188.0,331
3399680,15.968717348575591,50.0,0.2135009765625,277.5000000000002,0.0015009068628160094,2.16066837310791e-08,0.051875504301591234,-0.0011200085407836013,329.21,447,1.7683510161936282,0.007872472803501295,152.5,332
3409920,15.968717229366302,47.50000000000001,0.236328125,275.0,0.0015675053903351,8.940696716308593e-09,0.05036569732466008,-0.0011480936274892884,328.98,447,1.774154157936573,0.007397434787981183,145.5,333
3420160,15.968717652559281,50.0,0.211376953125,275.0,0.00130746033929654,-9.313225746154785e-09,0.053496414728717,-0.0008960687544458778,332.22,447,1.7712638407945633,0.01050894722720841,145.0,334
3430400,15.968717640638351,47.50000000000001,0.2023681640625,325.0,0.0013333621258652783,1.1920928955078126e-08,0.05410873613621673,-0.0008228412461903645,339.96,447,1.7777454800903798,0.010476603600909584,179.25,335
3440640,15.968717658519745,50.0,0.2297119140625,330.0000000000004,0.0015456627865461313,3.3527612686157227e-09,0.05167068221270582,-0.0012934548303746851,342.14,447,1.7795579336583613,0.008785195942800783,184.0,336
3450880,15.968717360496521,25.0,0.246435546875,385.00000000000085,0.0014904450989547513,-1.1175870895385742e-09,0.05159179881501071,-0.0010527375732635846,341.14,447,1.7726833887398243,0.007208703772630542,183.25,337
3461120,15.968717563152314,25.0,0.2233642578125,300.0,0.001420551844969964,5.587935447692871e-09,0.05405467962246659,-0.0008435740386630641,339.1,447,1.7874055445194243,0.009459613101807918,166.5,338
3471360,15.96871770620346,25.0,0.2736083984375,277.5000000000002,0.001690786716318371,-1.862645149230957e-08,0.054817146287604465,-0.0016211224592552753,332.62,447,1.777149859070778,0.00807904493535716,156.25,339
3481600,15.968717151880265,25.0,0.2359130859375,252.50000000000023,0.0014350642996674879,-2.6077032089233397e-09,0.05187101764968226,-0.0011865023257996653,328.46,447,1.7717743083834647,0.007774075604709196,147.25,340
3491840,15.968717396259308,50.0,0.1854736328125,277.5000000000002,0.0012069952014030604,-7.450580596923829e-10,0.05417464043695491,-0.0009086217174626654,331.61,447,1.776476714760065,0.009549526790260643,152.75,341
3502080,15.968716764450074,50.0,0.2422607421875,327.5000000000002,0.0015579800793346977,8.568167686462402e-09,0.05501971296501473,-0.001107254076123354,338.51,447,1.7856646604835986,0.009318853315335218,167.0,342
3512320,15.968717634677887,47.50000000000001,0.288134765625,302.5000000000002,0.0017346747795585315,4.097819328308106e-09,0.052655400643743466,-0.0013294873551785713,337.0,447,1.7844337299466133,0.007676644370985741,165.0,343
3522560,15.968717682361603,25.0,0.2578857421875,300.0,0.001496827944845336,-1.2293457984924316e-08,0.05447375077708738,-0.00134248017493519,334.7,447,1.78476527556777,0.009586956414841552,163.25,344
3532800,15.968717527389526,25.0,0.2416015625,425.0,0.001526474382927745,1.1175870895385742e-08,0.05605175733251679,-0.0012651961798837875,333.51,447,1.7890029691159726,0.0085088081701997,172.0,345
3543040,15.968716096878051,0.0,0.3048583984375,425.0,0.0018079866303992275,3.725290298461914e-09,0.05207527766993273,-0.0012638015576158068,325.56,447,1.7805552929639816,0.005683909860044878,156.75,346
3553280,15.968717831373215,0.0,0.199267578125,500.0,0.0012333351156854633,3.3527612686157227e-09,0.05528422613699254,-0.0008031844947254286,331.1,447,1.7792976148426534,0.01071938398936254,170.75,347
3563520,15.968717569112778,0.0,0.2304931640625,500.0,0.0012859663120764254,2.868473529815674e-08,0.05347360944370745,-0.0012262912285223137,332.36,447,1.783987531810999,0.009904665787144041,172.5,348
3573760,15.968717980384827,25.0,0.2072021484375,325.0,0.001247754899981146,1.7881393432617187e-08,0.05044737292330757,-0.0010351445744163357,333.0,447,1.787455216795206,0.008781269764585885,174.5,349
3584000,15.968717521429062,22.500000000000007,0.22900390625,302.5000000000002,0.001567038761453432,-2.0489096641540527e-08,0.051312251775281925,-0.0009956174857506995,332.1,447,1.7848999172449111,0.006685911121621757,170.75,350
3594240,15.968716418743133,25.0,0.2777099609375,255.00000000000043,0.0017521042592022694,-3.3527612686157227e-09,0.05104512300917467,-0.0014352639627759345,324.6,447,1.7752402313053608,0.007077607379933681,141.75,351
3604480,15.96871771812439,25.0,0.30556640625,255.00000000000043,0.0020868682775699197,-5.960464477539063e-09,0.0486577558458916,-0.0015367475090897643,323.25,447,1.778364498913288,0.006343222776422408,132.25,352
3614720,15.96871708035469,25.0,0.236962890625,177.50000000000023,0.0014816286188874983,3.725290298461914e-09,0.04987369750360527,-0.0009755271785252262,314.35,447,1.7831336110830307,0.005920845399327845,102.75,353
3624960,15.968716657161712,0.0,0.2352294921875,332.5000000000006,0.0015969494240287928,-1.2665987014770507e-08,0.05068964596157423,-0.001144051999290241,321.31,447,1.7823446847498416,0.008037878518996422,129.75,354
3635200,15.968646395206452,0.0,0.2820068359375,302.5000000000002,0.00155524711881867,1.4528632164001465e-08,0.05483585776411668,-0.001197729421164695,323.83,447,1.7792629308998584,0.007252881755978891,132.0,355
3645440,15.968717688322068,25.0,0.276171875,452.50000000000017,0.0018989618193756997,2.60770320892334e-08,0.05296315025802174,-0.0012899196350190322,332.6,446,1.7800132386386394,0.008492307101369079,162.25,356
3655680,15.968717414140702,25.0,0.248681640625,302.5000000000002,0.001507569530375008,7.82310962677002e-09,0.05300272589868362,-0.0008920516054786276,328.28,446,1.7769743502140045,0.007990953265652934,149.75,357
3665920,15.968717575073242,25.0,0.212255859375,325.0,0.001418904035409696,4.097819328308106e-09,0.05038747206280978,-0.001086955164646497,331.12,447,1.7677560873329639,0.007268837834089936,147.5,358
3676160,15.968717515468597,25.0,0.25966796875,302.5000000000002,0.0016965634233230276,1.862645149230957e-09,0.051020144901891995,-0.0011840994764497736,331.28,446,1.7709197528660297,0.007385484001224541,140.0,359
3686400,15.968717610836029,22.500000000000007,0.2612548828125,300.0,0.001813315495144252,-3.3527612686157227e-09,0.050481659895512496,-0.0013487950964190532,331.1,446,1.7739690721035004,0.007920912590816443,135.75,360
3696640,15.968712502717972,0.0,0.25166015625,275.0,0.0017020486549938596,3.7252902984619143e-10,0.05414894258991796,-0.000988533999043284,326.74,446,1.784244168549776,0.0077573770893195615,133.25,361
3706880,15.96871746778488,22.500000000000007,0.2762451171875,305.00000000000045,0.0016080021744357964,-4.097819328308106e-09,0.05383233341705507,-0.0013883306848583743,328.03,446,1.7849753573536873,0.009092858560507011,148.5,362
3717120,15.968717414140702,25.0,0.2347900390625,350.0,0.0014591552907290862,-7.450580596923829e-10,0.05246601295915414,-0.0010220207848760765,329.65,446,1.7818940833210946,0.008933451362827327,157.5,363
3727360,15.96871766448021,25.0,0.3015869140625,407.5000000000006,0.0018716805383633072,-7.82310962677002e-09,0.05231447306034113,-0.0013472434438881464,331.18,446,1.7847295895218849,0.008966349255751993,171.25,364
3737600,15.968717736005782,25.0,0.2134033203125,525.0,0.001245432922917189,2.9802322387695314e-09,0.05278334494568411,-0.0012344235656200908,341.38,446,1.7850864067673684,0.009368075731617864,184.5,365
3747840,15.968717753887177,0.0,0.23232421875,502.5000000000002,0.0013130480713130055,4.097819328308106e-09,0.05068494821116183,-0.0011485987735795789,341.8,446,1.782761277258396,0.007745798593350628,186.5,366
3758080,15.96871726512909,25.0,0.2179443359375,525.0,0.0012428884091946202,-1.6391277313232423e-08,0.05610797193853494,-0.0005994354885842767,347.65,446,1.784851149469614,0.009359500595019199,198.0,367
3768320,15.96871775984764,25.0,0.2302490234375,500.0,0.0014841899843446526,1.0430812835693359e-08,0.052331250583526875,-0.0011100490526587236,336.8,446,1.7830061361193656,0.009110136890194553,185.0,368
3778560,15.968717867136002,50.0,0.2186767578125,452.50000000000017,0.0012685335641492656,-7.450580596923828e-09,0.0525169764932152,-0.0012001957649772522,332.15,446,1.7785948112607002,0.0076959734285992456,171.0,369
3788800,15.968717128038406,47.50000000000001,0.2792724609375,305.00000000000045,0.002048186573949806,-1.4156103134155273e-08,0.050418945447770404,-0.0014477511784207308,320.3,446,1.777336236089468,0.007469101113861143,145.25,370
3799040,15.968717408180236,25.0,0.251171875,302.5000000000002,0.0015889053175413893,-5.587935447692871e-09,0.05297970443913134,-0.0014207268024620135,324.73,446,1.772447019815445,0.008323481182105751,141.0,371
3809280,15.968716025352478,22.500000000000007,0.2553466796875,225.0,0.0015629584089253967,5.960464477539063e-09,0.05242263388004874,-0.0006877491639897925,321.36,446,1.7471270933747292,0.00595987816404886,123.5,372
3819520,15.96871746778488,25.0,0.18447265625,225.0,0.0011265885063892257,-9.313225746154785e-09,0.0518097356711289,-0.0007213760913145961,323.8,446,1.769424718618393,0.0072237535678141285,127.5,373
3829760,15.968717926740647,22.500000000000007,0.2275634765625,227.5000000000002,0.001357745633984564,-1.6391277313232423e-08,0.0506288017263337,-0.0010999956768500852,322.63,446,1.7822016812860966,0.008258484235557261,130.25,374
3840000,15.96871713399887,25.0,0.2543701171875,277.5000000000002,0.0013983485768790161,4.470348358154297e-09,0.0519069331047994,-0.0011521365311637055,327.42,446,1.7797636277973652,0.007043426469226688,140.5,375
3850240,15.96871793270111,47.50000000000001,0.2896484375,300.0,0.0016148722767979963,-1.862645149230957e-09,0.055197832131213556,-0.0015054155093821465,333.05,446,1.781757852435112,0.011292131465415878,155.0,376
3860480,15.968717670440673,50.0,0.22255859375,400.0,0.0012149659468491335,-1.7136335372924803e-08,0.05738776828522267,-0.0009685798886494013,343.81,446,1.7802406668663024,0.011929400009103119,202.25,377
3870720,15.968717682361603,50.0,0.2120849609375,352.5000000000002,0.0013050586568766676,-6.332993507385254e-09,0.05452527454646692,-0.0008907699506380595,342.14,446,1.7823640644550323,0.009328772964909148,199.25,378
3880960,15.968717569112778,25.0,0.27060546875,352.5000000000002,0.0016304362797157524,-1.1175870895385742e-09,0.05089692462804636,-0.0011838190992421004,335.9,446,1.7820199131965637,0.006703652796022652,185.0,379
3891200,15.968716967105866,25.0,0.250439453125,252.50000000000023,0.001598988608992613,2.2351741790771484e-09,0.05092550727021722,-0.0008933440985856578,320.49,446,1.7755413077771665,0.0068255825545065815,130.5,380
3901440,15.968716633319854,25.0,0.254345703125,277.5000000000002,0.0014336780397286475,-1.2665987014770507e-08,0.053890377431506965,-0.0012936090824950952,317.07,446,1.7643315650522708,0.007166831626091152,125.75,381
3911680,15.96871758699417,25.0,0.2778076171875,252.50000000000023,0.0016691805722274466,-1.0058283805847169e-08,0.05347982701973566,-0.0012819066014344571,317.98,446,1.773941982537508,0.008030363055786438,127.0,382
3921920,15.968717753887177,25.0,0.23701171875,275.0,0.0013644609506712868,-8.195638656616212e-09,0.05294068491992221,-0.0009265539356420049,328.83,446,1.7814041763544082,0.008579904930957127,145.25,383
3932160,15.96871750354767,25.0,0.27177734375,275.0,0.0014956804333252193,-3.7252902984619143e-10,0.054827325343564756,-0.001203409476147499,336.08,446,1.7877833262085914,0.009141549503965507,155.0,384
3942400,15.968717324733735,25.0,0.305078125,252.50000000000023,0.0019543740554183843,-1.6391277313232423e-08,0.051914412463247815,-0.0013347623160370858,333.79,446,1.7820173069834708,0.007171983109083157,148.25,385
3952640,15.96871770620346,25.0,0.2387939453125,252.50000000000023,0.0014640302218083435,-4.1723251342773435e-08,0.05435539778233646,-0.00100921236553404,332.76,446,1.7853719621896744,0.009521423405749374,153.75,386
3962880,15.968717730045318,25.0,0.1864990234375,407.5000000000006,0.0010916019014814537,-5.960464477539063e-09,0.051519887818796475,-0.0007905872258561431,333.7,446,1.7849694654345512,0.008899286802625283,165.0,387
3973120,15.968711018562317,25.0,0.2369873046875,475.0,0.001412472555284694,1.2293457984924316e-08,0.051650714957688894,-0.0012694657780230045,339.01,446,1.7819767884910107,0.007506238587083658,176.5,388
3983360,15.968717592954636,25.0,0.27060546875,475.0,0.0013336987605271134,-2.7194619178771972e-08,0.05373783305966966,-0.0011176455722306856,336.32,446,1.7830155931413174,0.008968753980070687,178.75,389
3993600,15.96871737241745,25.0,0.176025390625,380.00000000000045,0.0010030755194406992,2.570450305938721e-08,0.054381152766660536,-0.0008287451364594745,331.33,446,1.7819808356463909,0.009464921603807852,163.5,390
4003840,15.96871750354767,25.0,0.265185546875,332.5000000000006,0.0016718076390759506,1.3411045074462891e-08,0.05186127203615787,-0.0014482543550911942,329.62,446,1.776225308328867,0.00852623334794771,170.5,391
4014080,15.968717783689499,25.0,0.240380859375,402.5000000000002,0.001354513850458261,-1.1175870895385742e-08,0.049414759833575087,-0.0014401710923266364,331.9,446,1.7743771202862262,0.008631935893390619,170.5,392
4024320,15.96871703863144,25.0,0.277490234375,425.0,0.0014951592940747106,5.587935447692871e-09,0.049288760328109235,-0.0009722874936414882,323.8,446,1.780135627835989,0.0065742635562855865,158.5,393
4034560,15.968714535236359,25.0,0.2986328125,252.50000000000023,0.0016225507316846687,-8.568167686462402e-09,0.052153981977196895,-0.00125957852396823,319.47,446,1.783324085175991,0.007059221311692454,129.0,394
4044800,15.968717479705811,25.0,0.2248046875,282.5000000000007,0.0012286415655466953,7.82310962677002e-09,0.05454078369500022,-0.0010624052767525427,319.78,446,1.7784151509404182,0.00976792057467719,136.0,395
4055040,15.968717652559281,25.0,0.2917236328125,455.0000000000004,0.0014809107729547577,-8.940696716308593e-09,0.05640520747387936,-0.0013909761473769322,328.75,446,1.7838819541037083,0.01014107041846728,170.25,396
4065280,15.96871789097786,25.0,0.307568359375,550.0,0.0016103316755334163,0.0,0.053482123031452646,-0.0014155318363918922,329.89,446,1.785775364935398,0.009434583339316304,182.25,397
4075520,15.968717724084854,25.0,0.2929931640625,435.00000000000085,0.0015489075139555552,1.1175870895385742e-09,0.05490695923517128,-0.0012316831562202424,328.46,446,1.7798820696771145,0.007892731396532326,179.5,398
4085760,15.96871770620346,25.0,0.26416015625,427.5000000000002,0.0013858199761045853,1.1548399925231934e-08,0.05343192525490002,-0.0012941209686687216,332.36,446,1.7825345434248447,0.009027870951376827,177.25,399
4096000,15.968717432022094,22.500000000000007,0.2816162109375,500.0,0.0015527208288858673,1.1175870895385742e-08,0.051205912352744166,-0.001083316751100938,335.12,446,1.7790528640151024,0.005950077923807839,174.5,400
4106240,15.968717682361603,0.0,0.2992919921875,427.5000000000002,0.0014070777624965558,-1.1920928955078126e-08,0.05091803379843589,-0.0015133373271964956,336.06,446,1.785170392692089,0.0076119510202261155,164.5,401
4116480,15.968717330694199,0.0,0.218701171875,332.5000000000006,0.0012613000309670496,-5.215406417846679e-09,0.0523592306985234,-0.0008103144169581356,327.85,446,1.779187762737274,0.006707243921118789,140.0,402
4126720,15.968717437982558,0.0,0.2782470703125,332.5000000000006,0.0013781410113978155,-1.825392246246338e-08,0.05366361349266363,-0.0011016739983460866,323.94,446,1.7801178514957428,0.008162575241658487,146.75,403
4136960,15.968717539310456,22.500000000000007,0.258544921875,450.0,0.0014321201701136487,1.4901161193847657e-09,0.051332217003345545,-0.0012656800216063857,330.56,446,1.7841761834919452,0.008140527151317656,164.5,404
4147200,15.968717485666275,25.0,0.307861328125,377.5000000000002,0.0014974845219711598,7.450580596923829e-10,0.051575610498808065,-0.0016093746395199559,328.68,446,1.7758587993681432,0.007916418731838348,162.5,405
4157440,15.968717217445374,25.0,0.2683349609375,285.00000000000085,0.0014093895362549346,1.4156103134155273e-08,0.05273262423944554,-0.0012061696223099716,329.05,446,1.7832415111362934,0.007396644797722729,150.0,406
4167680,15.96871766448021,25.0,0.2775634765625,230.0000000000004,0.0014640600219109957,-2.9802322387695314e-09,0.05132786433385569,-0.0011283412542979932,320.85,446,1.7801461592316628,0.007314831395251531,131.5,407
4177920,15.96871668100357,25.0,0.31220703125,200.0,0.001691393200201219,0.0,0.05356307768877318,-0.0010681570769520477,315.39,446,1.7792374439537526,0.0072918920159878555,122.0,408
