epoch_idx,P09:episode_rewards,explained_variance,P01:episode_rewards,fps,frames,value_loss,policy_entropy,PMM:episode_rewards,episode_length,grad_norm,advantage_norm,policy_loss
362,70.20000000000002,0.6531508034467697,14.0,520,2896000,0.038596630338579414,1.0254327076673508,42.58,953.37,0.7269194535072083,2.3003993391990663,-0.01811707284359727
363,70.20000000000002,0.6388621538877487,14.0,520,2904000,0.03719301476608962,1.0704196095466614,42.27,941.95,0.7082662322134431,2.24660748898983,-0.014999732168216724
364,68.20000000000002,0.6047939783334733,13.9,520,2912000,0.04063441167585552,1.0805292332172394,40.33,919.29,0.7481173064283116,2.3386994230747224,-0.013966679766745073
365,65.0,0.6864865058660508,11.9,520,2920000,0.036969553250819444,1.0569398540258408,37.92,887.62,0.6441909744390625,2.223316807150841,-0.012794761190889403
366,64.0,0.7031955474615097,11.9,520,2928000,0.03650149264372885,1.0500905817747117,36.1,871.79,0.7619703766878867,2.202445974946022,-0.012286572828306816
367,63.10000000000001,0.6525861215591431,11.9,520,2936000,0.04344990661367774,1.033377963900566,35.33,859.04,0.7826495801265909,2.433093047142029,-0.013338863670069258
368,63.10000000000001,0.6716699492931366,11.9,520,2944000,0.03127782184164971,1.048833338022232,35.5,863.54,0.6463488896775573,2.045583456158638,-0.01092789493384771
369,65.10000000000001,0.6681393671035767,11.9,520,2952000,0.035322574232704934,1.0227606654167176,38.33,891.99,0.7225586819173597,2.2150987017154695,-0.015530022269231267
370,72.20000000000002,0.6564595448970795,13.9,520,2960000,0.04361321826931089,0.9990008413791657,41.66,938.04,0.7766816641186205,2.4541348361968995,-0.0118006315533421
371,74.10000000000001,0.6689734143018723,22.700000000000003,520,2968000,0.039194435318931936,1.0462290060520172,44.88,989.26,0.6518237990512941,2.253605464696884,-0.015684115050607943
372,74.10000000000001,0.40619116425514223,8.8,520,2976000,0.032339759776368736,1.05345796585083,43.01,963.21,0.6763531039139339,2.106164766550064,-0.013399738245643675
373,72.20000000000002,0.6614353626966476,8.8,520,2984000,0.03970457493327558,1.0537830859422683,40.96,926.46,0.6786923695458466,2.27810861825943,-0.01989646601694403
374,61.300000000000026,0.6213445866107941,3.0,520,2992000,0.033701222422532734,0.9357484826445579,33.7,804.07,0.7162686935703966,2.203679336309433,-0.011316656299168244
375,61.300000000000026,0.6201634567975998,3.0,520,3000000,0.03391347106080502,1.0063078755140304,33.24,798.2,0.6440303141474254,2.1621745985746386,-0.012285744098189753
376,61.300000000000026,0.63610480427742,3.0,520,3008000,0.03843511794228107,1.0261717331409455,33.52,793.73,0.7552180982438561,2.2522455191612245,-0.015562184571535909
377,61.300000000000026,0.6784117311239243,3.0,521,3016000,0.04077665397897363,1.0012561297416687,33.45,798.12,0.6909375716254859,2.345451626777649,-0.012898353724158368
378,70.10000000000001,0.6887803298234939,3.0,521,3024000,0.0407470480306074,1.036518566608429,34.52,815.62,0.6947469307179084,2.3722631907463074,-0.015975895945775847
379,69.0,0.6733368843793869,3.0,521,3032000,0.035829833261668685,1.0454662108421326,34.08,813.71,0.676909932042804,2.1305299401283264,-0.013102050758379846
380,60.10000000000001,0.6763018274307251,3.0,521,3040000,0.03436691509094089,1.0410783404111863,32.02,788.16,0.7039942179667663,2.1640353339910505,-0.011561609197524376
381,62.0,0.6678577047586441,3.0,521,3048000,0.03623704626224935,1.0304623514413833,32.63,800.2,0.7479311617242569,2.1766715979576112,-0.013528861464692454
382,65.30000000000003,0.6476572436094284,3.0,521,3056000,0.04117452602367848,1.0245903134346008,34.21,821.48,0.7592937165641906,2.28197614133358,-0.010759557789133395
383,71.0,0.6621356362104416,4.9,521,3064000,0.03662518518976867,1.0347817468643188,38.11,889.03,0.6678429659956963,2.227866017818451,-0.010165355475182878
384,71.30000000000003,0.6690533387660981,5.9,521,3072000,0.04082269456703216,1.0534699994325638,40.47,917.13,0.7196597023062846,2.306307064294815,-0.00793509249750059
385,74.20000000000002,0.6399030673503876,5.9,521,3080000,0.03565894739236683,1.0505830615758895,41.55,934.91,0.6188371861681423,2.2043371945619583,-0.014556108168326318
386,76.50000000000004,0.6598188418149948,5.9,521,3088000,0.042683788063004616,1.0320627468824386,43.54,955.84,0.73021823650766,2.3958935314416885,-0.0178369196447602
387,81.10000000000001,0.683571155667305,18.6,521,3096000,0.03693012640811503,1.0196290212869643,47.99,1035.93,0.8016877176022881,2.2106086838245393,-0.014096639467870773
388,81.10000000000001,0.5699774158000946,11.9,521,3104000,0.038168040900491175,0.8885250727832318,46.07,1003.15,0.8014406868614493,2.309234650731087,-0.024275675273966044
389,76.50000000000004,0.6722752517461776,3.8000000000000007,521,3112000,0.03221283318009228,1.047583898305893,40.97,922.04,0.7012992639128564,2.111493195295334,-0.007542777092166944
390,74.20000000000002,0.6460703355073929,3.8000000000000007,521,3120000,0.03893574982881546,1.0169246578216553,38.27,881.23,0.7872023928285199,2.3152413165569303,-0.014495246512815356
391,76.50000000000004,0.6618918281793594,3.8000000000000007,521,3128000,0.03516302415169775,1.0161253851652146,39.09,890.47,0.6715972570857781,2.167666978240013,-0.008142398501513525
392,76.50000000000004,0.6789659714698791,3.8000000000000007,521,3136000,0.03363786485046148,1.026443818807602,38.97,883.95,0.6174949318596672,2.1104563629627227,-0.006659131310880184
393,81.20000000000002,0.6722903925180436,3.8000000000000007,521,3144000,0.04316683829762041,1.032932465672493,40.22,887.09,0.7505520195280089,2.401509026288986,-0.013742468923446723
394,71.1000000000001,0.6774299901723861,3.8000000000000007,521,3152000,0.040590239590965214,1.0282335817813872,39.08,871.24,0.7411218806562069,2.303423374891281,-0.011627144250669517
395,72.00000000000009,0.6979678493738174,3.8000000000000007,521,3160000,0.062176733049564066,1.022127730846405,42.29,895.09,1.3151407130797717,2.7075038129091262,-0.016897797266719864
396,76.50000000000004,0.3673702824115753,3.8000000000000007,521,3168000,0.10746171800419688,1.0231962817907334,44.62,906.19,1.2523318906541976,2.8005562740564347,-0.011501934104053362
397,74.20000000000002,0.6298403865098954,3.8000000000000007,521,3176000,0.0428632882470265,1.025416877269745,44.87,914.39,0.7416230528802239,2.4143879687786103,-0.012053776951797773
398,76.50000000000004,0.6571531504392624,3.8000000000000007,521,3184000,0.04001056068111211,1.0130144333839417,45.1,911.12,0.7649895615958041,2.3008754402399063,-0.016499436595477163
399,76.50000000000004,0.678439837694168,3.8000000000000007,521,3192000,0.03385336689185351,1.0129785072803497,44.99,910.32,0.5846902387617661,2.08483251452446,-0.013429301302821842
400,81.10000000000001,0.6087825173139572,3.8000000000000007,521,3200000,0.0478432453982532,1.009153009057045,45.98,923.36,0.7679035937687122,2.4694091188907623,-0.006337883654050529
401,85.0,0.6160971236228943,9.500000000000002,521,3208000,0.12315493014175445,1.0281206667423248,53.47,1007.29,2.5390928895075358,3.2725827050209046,-0.029194528205043754
402,85.0,0.5177948254346848,18.0,521,3216000,0.03339991144835949,1.0695499300956726,55.49,1051.81,0.658847239117651,2.068505123257637,-0.021777360962005332
403,85.0,0.6749764066934586,22.800000000000004,521,3224000,0.04577720888890326,1.03855961561203,57.26,1081.97,0.6619720901938163,2.4743382012844086,-0.017941672027664026
404,85.10000000000001,0.6308272916078568,28.9,522,3232000,0.03686712622642517,1.01229827105999,59.74,1114.11,0.670882888375888,2.2227461194992064,-0.013041469560703263
405,86.60000000000005,0.7015215706825256,28.0,522,3240000,0.13737083266023548,0.90945626989007,61.6,1122.39,3.3237066309322496,3.349189568758011,-0.020237588671880077
406,86.60000000000005,0.660851394534111,28.0,522,3248000,0.038988759582862256,0.9489643913507462,62.3,1123.62,0.6999753432697324,2.2028547281026842,-0.017883273678162368
407,85.70000000000006,0.600599849820137,28.0,522,3256000,0.04527628720737994,0.9543725436925888,61.68,1118.17,0.8498195115013684,2.4415564954280855,-0.015449784144875594
408,84.10000000000001,0.6408194130659104,28.0,522,3264000,0.04262723097577691,0.970003919005394,59.41,1133.28,0.6992757483514521,2.3573033201694487,-0.01509508958843071
409,84.10000000000001,0.6899731874465942,27.9,522,3272000,0.0282311319001019,0.9965955305099488,58.62,1125.25,0.5748749049660129,1.9395739549398423,-0.0031983544278773477
410,82.10000000000001,0.5403640669584274,24.5,522,3280000,0.04628277910407633,1.025104587674141,54.35,1086.31,0.8361210432734364,2.4502966523170473,-0.014694396196573508
411,80.20000000000002,0.6800287282466888,20.9,522,3288000,0.037298536831513046,1.0053761881589889,53.91,1084.5,0.6809604481304712,2.1644464522600173,-0.015445868953829631
412,76.40000000000003,0.629629117846489,20.9,522,3296000,0.03708036683499813,1.009135318994522,53.7,1086.35,0.6738399428406884,2.2100791174173353,-0.008794033895246684
413,76.40000000000003,0.659910883307457,20.9,522,3304000,0.036252218578010795,0.9714910918474198,53.89,1087.48,0.7462588904038674,2.1831644243001938,-0.010887944530986715
414,76.40000000000003,0.6677098912000656,20.9,522,3312000,0.0484078806778416,0.9668906652927398,52.24,1090.59,0.8255486396026492,2.4953887337446212,-0.011924184683302884
415,80.30000000000003,0.6593719208240509,20.9,522,3320000,0.039634299366734925,0.9700225907564163,53.02,1096.07,0.7730608440568948,2.2155913591384886,-0.017254382610553877
416,84.10000000000001,0.6460374742746353,27.0,522,3328000,0.04141380886081606,1.0060456913709641,55.79,1131.79,0.7899739403587301,2.3181803804636,-0.012489767078659498
417,91.20000000000002,0.6128087455034256,27.0,522,3336000,0.04236374378204346,1.0032608473300935,59.44,1183.82,0.7106536685352978,2.396923686861992,-0.012711541912285611
418,93.0,0.5986686491966248,28.799999999999997,522,3344000,0.039529835139401254,0.9911164766550065,61.26,1200.86,0.671779727607352,2.2672253113985064,-0.012178730178275145
419,93.0,0.6392987102270127,27.0,522,3352000,0.04345826877746731,0.9596177327632904,61.71,1204.54,0.7985071890891056,2.3831795871257784,-0.02061745531100314
420,89.20000000000002,0.6591914856433868,27.0,522,3360000,0.04106354028917849,0.9683986777067184,60.16,1207.44,0.8227570036137776,2.305375085473061,-0.011889195096446202
421,91.20000000000002,0.6727120918035507,28.799999999999997,522,3368000,0.05118078486062586,0.964049078822136,61.19,1216.1,0.9055598533159652,2.5926167368888855,-0.012228192762704567
422,93.40000000000003,0.6651110047101975,28.799999999999997,522,3376000,0.04498378854244947,0.9643180310726166,63.5,1222.7,0.7855477341221944,2.381564165353775,-0.013813155102543533
423,97.10000000000001,0.6344728511571884,27.0,522,3384000,0.05256219332572073,0.998247179389,64.36,1198.22,0.9830400517168872,2.630884965658188,-0.00520299600873841
424,98.20000000000002,0.6618963134288788,28.799999999999997,522,3392000,0.043452032911591235,1.0058387291431428,65.91,1212.45,0.7834521190656432,2.397055507302284,-0.01959389740251936
425,100.30000000000003,0.31823015928268433,35.9,522,3400000,0.09754366517998278,1.0074682521820069,68.54,1232.5,1.119858187242109,2.7548100316524504,-0.016907561284606343
426,100.30000000000003,0.6055487209558487,35.9,522,3408000,0.042845158162526785,0.991507140994072,68.6,1238.76,0.7716883378728321,2.2772089821100234,-0.01866806050995365
427,103.40000000000003,0.7117827993631363,36.0,522,3416000,0.2883592106308788,0.9524777153134346,70.29,1232.0,2.641785262064717,3.610262246131897,-0.002125173043343125
428,107.50000000000004,0.33640517354011534,35.9,522,3424000,0.25419043455738577,1.002594580054283,70.86,1222.39,2.2046794131741048,3.1392638444900514,-0.019758358713006602
429,107.50000000000004,0.6454772788286209,33.9,522,3432000,0.04312402625568211,1.0374105495214463,68.8,1190.78,0.7518420945535534,2.3697200947999955,-0.018574302110355347
430,98.90000000000008,0.6642051094770431,33.9,522,3440000,0.04137591451406479,1.0548879760503769,68.4,1184.88,0.6793289971583831,2.3035795176029206,-0.0108898691739887
431,98.90000000000008,0.6849359399080277,33.9,522,3448000,0.04056998731102794,1.0304273784160614,67.94,1169.92,0.7359775523297593,2.292104549407959,-0.02125667482468998
432,96.0,0.6692403715848922,33.9,522,3456000,0.4873582359729335,0.990370338447392,66.32,1148.21,6.582424686123586,3.589680115580559,-0.0018490303540602327
433,96.0,0.6245568507909774,33.9,522,3464000,0.03975633624009788,1.0468144255876541,66.49,1151.02,0.8084842589370212,2.295686747431755,-0.013405709468643182
434,95.10000000000001,0.6389364719390869,33.9,523,3472000,0.0494242793507874,1.0079068893194199,66.17,1142.79,0.8744560815506006,2.514087722301483,-0.018278359634568916
435,95.10000000000001,0.6124967753887176,34.900000000000006,523,3480000,0.06655102460645139,0.9983138447999954,67.52,1137.7,1.0755576369178947,2.69467247903347,-0.016050813133770134
436,95.10000000000001,0.6864339315891266,33.9,523,3488000,0.05053517441265285,0.9860043740272522,68.17,1135.66,1.0211868513285507,2.566144745349884,-0.012143345361109822
437,95.10000000000001,0.6613105338811874,34.900000000000006,523,3496000,0.04154657264240086,0.9785001039505005,68.29,1149.36,0.7787423216123962,2.291219700574875,-0.020360811706050298
438,95.0,0.6785374349355697,35.9,523,3504000,0.039532127301208676,1.0150703525543212,68.33,1154.38,0.8005953418158593,2.236631385684013,-0.01608946516527794
439,95.0,0.39064508259296415,35.9,523,3512000,0.11726660148240625,1.0053248649835587,67.98,1158.79,1.6451117904745687,3.0558865761756895,-0.026828495197114534
440,95.10000000000001,0.6051574075222015,35.9,523,3520000,0.04160534976050258,1.0081797355413438,70.11,1165.01,0.767547134278857,2.2889748030900954,-0.006831228490336798
441,96.50000000000004,0.562540152668953,36.0,523,3528000,0.08538375667994842,0.9846834576129914,71.33,1169.47,1.5194785336574381,2.97995334148407,-0.028369595101394224
442,101.20000000000002,0.6552550065517425,36.9,523,3536000,0.04138295712182298,1.011086660027504,72.19,1180.92,0.8013075335724434,2.256595898270607,-0.019517494174651803
443,101.20000000000002,0.49628854990005494,37.0,523,3544000,0.12376496223267168,1.0033048367500306,73.28,1197.27,2.100939176868419,2.984382665157318,-0.019034150559455155
444,103.20000000000002,0.6150999355316162,37.0,523,3552000,0.05062780857086182,1.0013689929246903,74.64,1208.82,0.978632592125911,2.5725802421569823,-0.01589830153854564
445,103.20000000000002,0.6937098723649978,37.0,523,3560000,0.03696275112219155,1.025956249833107,73.49,1192.04,0.5824259469848565,2.1327072113752363,-0.010820399485292
446,101.20000000000002,-0.7438592857122421,2.0,523,3568000,0.23414816344273276,0.7818665632419288,60.57,1021.38,2.80776521923347,3.7479394239187243,-0.0198425380444678
447,77.20000000000002,-0.18589628338813782,0.0,523,3576000,0.016344983351300472,1.251287134885788,29.95,596.96,0.36604732997834205,1.4024749706685542,-0.0001778832570562372
448,73.40000000000003,0.67503144800663,0.0,523,3584000,0.033320548702031376,1.0659912675619125,26.66,573.4,0.6644159375314379,2.0607611721754076,-0.00835157630033791
449,22.10000000000001,-2.8006020641326903,0.0,523,3592000,0.027550279948407023,1.2752131527662278,4.97,271.79,0.3966186623805734,1.6146562346443534,-0.031774935143330366
450,22.10000000000001,1.626729965209961e-05,0.0,523,3600000,0.01166883277155648,1.361822990179062,4.8,267.02,0.1700442652701482,1.092239977940917,0.002075107050768565
451,3.0,-0.00039597690105438234,0.0,523,3608000,0.012489868335651409,1.3490357542037963,1.09,169.88,0.17080185619346383,1.1462247413024307,-0.0007108560419874266
452,3.0,-2.3723244667053222e-05,0.0,523,3616000,0.012105751758113,1.346919960975647,1.07,168.35,0.16601101862107037,1.1319557751715184,0.0037930738530121745
453,4.0,0.00027772963047027586,0.0,523,3624000,0.01652121277375045,1.3660965311527251,1.25,178.59,0.2078088657398393,1.4050332287326455,-5.7712814304977654e-05
454,5.0,-4.309535026550293e-05,0.0,522,3632000,0.016331380606739002,1.3655183911323547,1.75,200.0,0.20907780175250743,1.3408732353523374,0.0008159402036108077
455,4.1000000000000085,-4.670619964599609e-06,0.0,522,3640000,0.012112549897265125,1.3727957665920258,1.59,190.78,0.166199478719888,1.1763636808842421,0.0008500551932957023
456,5.0,-0.00013006746768951416,0.0,522,3648000,0.018269438377392363,1.3583315050601958,1.61,190.69,0.2282204827305195,1.4826104755699634,0.0010672348528169096
457,6.0,-2.070188522338867e-05,0.0,522,3656000,0.017810610979568084,1.3766848206520081,2.1,209.08,0.21549577693482877,1.4587486595660448,0.0005902866207179614
458,5.0,1.0162591934204102e-06,0.0,522,3664000,0.012857021242440396,1.3776894867420197,1.77,198.71,0.18148842607558158,1.1443900252878665,-0.0010046655527548864
459,3.1000000000000085,3.159046173095703e-08,0.0,522,3672000,0.012442921918577668,1.3718646657466889,1.3,179.44,0.16796134258857304,1.1484492083266378,-0.0006004765257239342
460,3.0,1.9073486328125e-08,0.0,522,3680000,0.011455513046917077,1.3641962599754334,1.22,173.95,0.16253273304845645,1.031717719435692,0.0012447836843784898
461,3.0,-6.7126750946044925e-06,0.0,522,3688000,0.011716295947999243,1.3540652537345885,1.11,168.43,0.16364089406194993,1.0659250329807402,0.001729196720989421
462,2.1000000000000085,-2.2292137145996093e-06,0.0,522,3696000,0.012107668738749452,1.3612854611873626,1.08,165.5,0.17102086095194316,1.0992241883836686,0.0008155735256150365
463,3.0,-0.004711838364601135,0.0,522,3704000,0.009826502896869727,1.3780105197429657,1.02,165.42,0.142911075888718,0.9302387501485646,-8.211049658712e-05
464,3.0,4.410743713378906e-08,0.0,522,3712000,0.01297747568712566,1.3797552263736725,1.05,167.14,0.18610719818812996,1.1898621916212142,0.0011150314431870355
465,3.0,-5.960464477539063e-10,0.0,522,3720000,0.009956426907306195,1.3778574979305267,1.05,167.04,0.14046178905088172,0.9961005445942283,0.0020764971047174184
466,3.0,-3.218650817871094e-08,0.0,522,3728000,0.01308841349827162,1.3773607897758484,1.2,174.49,0.1694371349396777,1.201114800721407,-0.002189200710854493
467,4.0,-9.971261024475097e-06,0.0,522,3736000,0.011507070575453327,1.3775793612003326,1.38,181.08,0.1544649030941658,1.1177092293277382,0.0026527291751699523
468,3.0,-3.5762786865234374e-09,0.0,522,3744000,0.011478535075957553,1.3733746111392975,1.34,178.24,0.16055336819806196,1.1154429521784186,0.0003133524463191861
469,3.0,-6.556510925292969e-09,0.0,522,3752000,0.013075774271055707,1.3783382260799408,1.29,176.36,0.18097148570187996,1.190399899147451,0.0002993010566569865
470,3.0,-1.0132789611816407e-08,0.0,522,3760000,0.012872634361540349,1.376926108598709,1.19,173.71,0.1726950465363344,1.1507415826246143,5.944838369032368e-05
471,3.0,-5.841255187988281e-08,0.0,522,3768000,0.013367425659234869,1.3774133896827698,1.18,172.46,0.18609734564283445,1.1686554951965809,0.003908732996933395
472,3.0,-4.112720489501953e-08,0.0,521,3776000,0.008425535453106932,1.3835205626487732,1.07,167.75,0.13928739254330783,0.8959286565147341,-0.002652921819826588
473,3.0,-8.344650268554688e-09,0.0,521,3784000,0.012960857694661172,1.3816546261310578,1.05,169.35,0.17165299745091095,1.1552931048348547,0.0017920085802325047
474,4.0,1.6689300537109377e-08,0.0,521,3792000,0.014846282632115617,1.379478757381439,1.36,182.54,0.19504357548339107,1.3239894849807023,0.0029752011576783845
475,4.0,-1.9073486328125e-08,0.0,521,3800000,0.013150352289540024,1.379053030014038,1.62,195.12,0.1698777603562462,1.1749041653424501,-0.002615947965241503
476,3.0,-3.0994415283203126e-08,0.0,521,3808000,0.013039937221365108,1.369298242330551,1.37,181.89,0.18085355801994812,1.1958978043496609,0.00038954612660745624
477,3.0,-7.152557373046875e-09,0.0,521,3816000,0.013186908488992231,1.3647906172275543,1.19,174.89,0.169410846963473,1.1789317256584764,0.002808084704447538
478,4.0,-3.7550926208496094e-08,0.0,521,3824000,0.015931735613339697,1.3433976554870606,1.46,184.73,0.1991915190143827,1.3434971930831672,0.000425788632419426
479,4.1000000000000085,-4.887580871582031e-08,0.0,521,3832000,0.012005452618650452,1.368500016927719,1.6,187.01,0.16609990097856717,1.139985027089715,-0.0011290198663482442
480,4.1000000000000085,-7.748603820800782e-09,0.0,521,3840000,0.011673351769695728,1.3818811655044556,1.47,185.88,0.17047008615585285,1.02784670971334,0.0002676733623957261
481,3.0,1.9073486328125e-08,0.0,521,3848000,0.013538313740236846,1.36390545129776,1.21,175.72,0.17200703662218708,1.182690267264843,0.0027357863308861852
482,3.0,-3.5762786865234374e-09,0.0,521,3856000,0.014356348589626578,1.375335965156555,1.27,176.2,0.19115267506630654,1.2488910550624133,0.0020541254500858488
483,4.0,1.0132789611816407e-08,0.0,521,3864000,0.017302588895954613,1.3457484352588653,1.64,191.2,0.21230545170709314,1.4358431229367852,0.00015450270147994162
484,4.0,-5.6940317153930665e-06,0.0,521,3872000,0.012534257251618329,1.3619477903842927,1.7,197.37,0.18785216439717015,1.106928470171988,0.00040316260827239603
485,3.0,4.231929779052734e-08,0.0,521,3880000,0.011457322230980935,1.347062393426895,1.34,179.51,0.16229384245863265,1.0442562995105982,-0.000982591661158949
486,3.0,2.86102294921875e-08,0.0,521,3888000,0.014599236208791808,1.3723227739334107,1.24,171.87,0.1899723948565116,1.240193255133927,0.003091655655298382
487,4.0,2.004861831665039e-05,0.0,521,3896000,0.014445949020609987,1.3800870537757874,1.37,179.41,0.1952278042743012,1.2925718750804662,0.002495721844024956
488,4.0,5.960464477539063e-10,0.0,521,3904000,0.01453134726827102,1.3658116853237152,1.51,189.91,0.1907257609346152,1.2640333089232445,0.0020377493638079613
489,4.0,-3.814697265625e-08,0.0,521,3912000,0.011731987890952951,1.3746135103702546,1.35,182.76,0.16896890191130762,1.1041552154906094,-0.0023914027016144245
490,3.0,2.384185791015625e-09,0.0,521,3920000,0.01338695290249234,1.3786188197135925,1.16,174.05,0.17414389173794315,1.1828807007148863,0.002672514960868284
491,3.0,1.1920928955078125e-09,0.0,521,3928000,0.01153309436424479,1.3830484998226167,1.31,180.31,0.15743089806125535,1.1393382517248392,-0.001844218267360702
492,4.0,1.251697540283203e-08,0.0,521,3936000,0.017656747952350997,1.368109724521637,1.41,184.4,0.2178436317177686,1.4219211287051439,0.004334210168162826
493,5.0,2.0861625671386717e-08,0.0,520,3944000,0.017547562450708938,1.3640462517738343,1.65,194.0,0.2252763701394101,1.4044979996979237,0.0020387575845234097
494,5.0,3.5762786865234374e-09,0.0,520,3952000,0.013496100130123524,1.379575811624527,1.95,203.25,0.19798817473192204,1.2039637251198292,-0.0007845964340958744
495,3.1000000000000085,-1.348257064819336e-06,0.0,520,3960000,0.012007626941704075,1.3605175268650056,1.49,183.74,0.16662248501664384,1.138448355011642,0.00029010009951889514
496,3.0,5.364418029785156e-09,0.0,520,3968000,0.014003151977813105,1.3643070268630981,1.17,174.24,0.18022846283834185,1.183774281144142,0.0032474593447841473
497,4.0,7.748603820800782e-09,0.0,520,3976000,0.013744456408899168,1.3811324524879456,1.49,187.35,0.18849242562917695,1.225305691231042,-0.00011863882013130933
498,4.0,1.0132789611816407e-08,0.0,520,3984000,0.01317121053977644,1.3791742205619812,1.69,195.51,0.179180422509449,1.2134883662313223,0.002098531712545082
499,3.0,-5.960464477539063e-10,0.0,520,3992000,0.01404299962305231,1.3687167644500733,1.47,186.78,0.18363269036592444,1.25229484051466,-0.0014717153692618012
500,4.0,1.1920928955078126e-08,0.0,520,4000000,0.016778952250570002,1.3746478688716888,1.65,191.35,0.2131918888925011,1.410675041154027,0.002845283991191536
501,4.0,-5.483627319335938e-08,0.0,520,4008000,0.011561487776289141,1.3749380028247833,1.58,187.56,0.16679986373314612,1.0789208852127194,-0.0007474517100490629
502,3.0,9.5367431640625e-09,0.0,520,4016000,0.012198516628645848,1.3821721506118774,1.06,168.58,0.16817542698004928,1.1096957932971419,0.0015466590696087224
503,3.0,-2.1457672119140624e-08,0.0,520,4024000,0.014113734167185612,1.3747737646102904,1.19,173.92,0.17898524952492853,1.2188726995140313,0.0023765858859405853
504,3.0,-3.695487976074219e-08,0.0,520,4032000,0.012089456631365465,1.3721883404254913,1.43,184.01,0.18080994824221505,1.135158153027296,-0.00025665712542831897
505,4.0,-1.4901161193847656e-08,0.0,520,4040000,0.015402165620862433,1.3730991792678833,1.55,192.28,0.18690773025902366,1.3075862795859576,0.004205516256406554
506,4.0,-2.205371856689453e-08,0.0,520,4048000,0.010216042433949041,1.3817259347438813,1.67,194.78,0.1441156509927788,1.03683106739074,-0.003327458894782467
507,3.0,-5.364418029785156e-09,0.0,520,4056000,0.012987940690684353,1.3814925479888915,1.28,177.33,0.1772901779751364,1.1342680166102945,0.0026305223547387867
508,3.0,1.3709068298339844e-08,0.0,520,4064000,0.012659990627016669,1.3726679825782775,1.05,166.16,0.18028342840669587,1.1424539236351847,0.0009828106558416039
509,3.0,1.7881393432617187e-09,0.0,520,4072000,0.013431901965150246,1.3781830608844756,1.13,169.67,0.18950788639350574,1.2258941876515745,8.654664634377696e-05
510,3.0,8.940696716308593e-09,0.0,520,4080000,0.01127635272743646,1.379850790500641,1.14,171.37,0.16592389659715276,1.049812676720321,0.0033433934301137923
511,3.0,3.5762786865234374e-09,0.0,520,4088000,0.014739974735666692,1.3803621578216552,1.39,181.4,0.19927976875034287,1.2832351772114634,-0.0005603433991200291
512,3.0,-5.3644180297851564e-08,0.0,520,4096000,0.012061483135012168,1.383551640510559,1.5,185.49,0.1686122844472309,1.134013870432973,0.0011861911392770708
513,3.0,2.384185791015625e-08,0.0,519,4104000,0.011639118759285338,1.3707781434059143,1.18,173.23,0.166175783118862,1.1047008036449553,-0.0006227446492994204
514,3.0,4.410743713378906e-08,0.0,519,4112000,0.014618539901312034,1.3697860836982727,1.14,170.01,0.1772856145183582,1.279403786547482,0.003240657200221904
515,3.0,1.1324882507324219e-08,0.0,519,4120000,0.012827020074782923,1.379473658800125,1.34,177.17,0.17414931888188506,1.2254724594205617,-0.0021329079172573984
516,3.0,2.384185791015625e-09,0.0,519,4128000,0.011798518783971304,1.379694414138794,1.25,176.49,0.16599686814740258,1.1037453701719642,0.002815364983398467
517,3.0,-1.9073486328125e-08,0.0,519,4136000,0.01316626863925194,1.3718414783477784,1.14,173.15,0.18839019820103392,1.1628771595284342,2.963305567391217e-05
518,3.0,4.76837158203125e-09,0.0,519,4144000,0.011450966394922943,1.3792990458011627,1.17,172.59,0.15500842991947184,1.107834243811667,0.0007071488804649562
519,2.1000000000000085,-2.6226043701171875e-08,0.0,519,4152000,0.009204309194410598,1.3809147822856902,1.02,166.81,0.13994166212579529,0.8871583518758416,0.0011355830501997843
520,3.0,1.1920928955078126e-08,0.0,519,4160000,0.01026653911568019,1.3799216401576997,1.05,169.75,0.14761170317967207,0.9762411314062774,1.4911528123775498e-05
521,3.0,-1.0728836059570312e-08,0.0,519,4168000,0.010962278024298939,1.3732016217708587,1.14,173.67,0.15793675968525134,1.07058544293046,0.0009850413468666375
522,3.0,-1.728534698486328e-08,0.0,519,4176000,0.011517870782390673,1.377338740825653,1.2,171.09,0.1617278698822538,1.095104105770588,0.0006745763219078071
523,3.0,1.0728836059570312e-08,0.0,519,4184000,0.011704768345143321,1.3766108822822571,1.25,171.39,0.1610165915453452,1.0888288769172505,0.0025211798504460605
524,3.0,-5.960464477539063e-08,0.0,519,4192000,0.01537577612345558,1.3188084506988524,1.32,175.21,0.19692952100810793,1.316650583073497,-0.001910778587916866
525,4.0,-4.410743713378906e-08,0.0,519,4200000,0.009076066730840467,1.3553978717327118,1.14,168.1,0.14197737999541465,0.9254956449568271,-0.000547633483656682
526,2.1000000000000085,7.748603820800782e-09,0.0,519,4208000,0.011145683368595201,1.3707036328315736,1.01,164.76,0.15700467984413738,1.0775388100743293,0.00011630762135609984
527,3.0,-2.1457672119140624e-08,0.0,519,4216000,0.013731899108288417,1.3646759867668152,1.11,169.26,0.18536737475486562,1.1991864092089235,0.0036981014581397176
528,4.0,3.0994415283203126e-08,0.0,519,4224000,0.018255591772922342,1.367363040447235,1.34,180.37,0.2086992780925458,1.4720124215260149,0.0025210285047069193
529,5.0,4.887580871582031e-08,0.0,519,4232000,0.022664210283728607,1.3773397397994995,1.94,201.48,0.2394182308423463,1.6836201473325492,-0.0015801181073766201
