fps,advantage_norm,grad_norm,episode_length,policy_loss,explained_variance,P09:episode_rewards,P01:episode_rewards,value_loss,frames,epoch_idx,policy_entropy,PMM:episode_rewards
479,0.14665428886190057,0.024035555180017276,183.91,7.50853868885315e-05,-0.4083374881744385,3.1000000000000085,0.0,0.00033117228930450436,2856000,357,1.3860999631881714,1.46
479,0.14885631730780005,0.031367434511251346,178.56,-7.165023140260019e-05,-0.1342327618598938,3.0,0.0,0.00028530174981938216,2864000,358,1.386057733297348,1.32
479,0.1535845090262592,0.02636781559948751,179.34,7.29045738808054e-05,-0.4211053133010864,3.0,0.0,0.00039049511991379404,2872000,359,1.385967127084732,1.29
479,0.1094441297929734,0.01781859483169976,178.99,-0.00013796153398743628,-0.7667317867279053,3.0,0.0,0.00014642867268889858,2880000,360,1.3860909998416902,1.25
479,0.12786349423229695,0.024795010838069523,180.79,6.435254181269556e-06,-1.5467182630300522,3.0,0.0,0.00020837334213752,2888000,361,1.3861621487140656,1.32
479,0.12481716342270374,0.022437008351914253,186.59,1.2036063089908567e-05,-0.9189732044935226,4.0,0.0,0.00023422818330345763,2896000,362,1.3861085820198058,1.47
479,0.1807721524871886,0.030931458468567104,186.99,7.347261169343255e-05,-0.8706997454166412,4.0,0.0,0.0005754543803118395,2904000,363,1.385980461835861,1.49
479,0.17822374869138002,0.028733541313009578,186.88,-4.6671988566231446e-05,-55.543123412728306,4.0,0.0,0.0006243252518925147,2912000,364,1.3859600174427031,1.52
479,0.13526680685579776,0.021974255100721263,184.28,8.79785296274349e-05,-0.21073756396770477,3.0,0.0,0.0002761813761708254,2920000,365,1.3861500942707061,1.4
479,0.16070689940825106,0.030018798817573904,189.71,8.973803989647421e-05,-0.058251401782035826,4.0,0.0,0.0003857828470859204,2928000,366,1.3856978344917297,1.51
479,0.10243499288335442,0.01948266258144491,184.97,5.3285384165064894e-05,-2.9222094905376435,3.0,0.0,0.00015296686949341166,2936000,367,1.3857537269592286,1.4
479,0.1410510204732418,0.0280986809574887,172.5,-0.0001970730978064239,-0.07984243094921112,3.0,0.0,0.0002719087033710821,2944000,368,1.3858055877685547,1.13
479,0.1813063546270132,0.02632493140266996,184.33,-5.812736471852986e-05,-0.2077282691001892,3.1000000000000085,0.0,0.0005869471483038069,2952000,369,1.3856862819194793,1.5
479,0.10518000561743975,0.02178364674037866,184.47,9.848393863649108e-05,-1.2831567686796188,4.0,0.0,0.0001503516564412166,2960000,370,1.385547946691513,1.48
479,0.1586547756381333,0.029045821931054792,183.99,6.254300416912883e-05,0.03580288052558899,4.0,0.0,0.0004042763575637309,2968000,371,1.386083027124405,1.45
479,0.09536081585101783,0.017017441333521444,186.08,-0.00015418299877637765,-0.741390894651413,4.0,0.0,0.00010242808567340944,2976000,372,1.3859317052364348,1.51
479,0.12272660106420517,0.023482650066628374,178.43,0.00012885857100627618,-2.235683553814888,3.0,0.0,0.0002544023963844211,2984000,373,1.3860606813430787,1.24
479,0.13617758616805076,0.02788602598425982,174.78,-0.00011601304435771454,-0.22317272663116455,3.0,0.0,0.00024710694882401185,2992000,374,1.3861281704902648,1.14
479,0.11957088651135564,0.023239430605544377,178.61,-1.957837652298622e-05,-0.16950274169445037,3.0,0.0,0.00015594871189478,3000000,375,1.3860475265979766,1.24
479,0.19965309590101243,0.03968871470493008,187.37,0.0002196017641108483,-1.4046061843633653,4.0,0.0,0.0004856403790245167,3008000,376,1.3861162376403808,1.46
479,0.1600130479130894,0.028547054577136226,186.2,-6.642788469889638e-05,-2.059366835951805,4.0,0.0,0.000400861822195111,3016000,377,1.3860408163070679,1.46
479,0.1759502662997693,0.02884974928880186,188.61,-1.4236376591725275e-05,-2.0070022958517075,4.0,0.0,0.0005348698414098862,3024000,378,1.3858433842658997,1.53
479,0.1113725767750293,0.018852164698223303,179.5,0.00010394502913413817,-4.499303566217423,3.1000000000000085,0.0,0.00019908309573338557,3032000,379,1.3861479949951172,1.31
479,0.13445502065122128,0.022877054984569805,176.31,-6.347521479028728e-05,-0.9467449396848678,3.0,0.0,0.0003549778379283452,3040000,380,1.386020176410675,1.29
479,0.11626730673015118,0.02244343265549559,179.66,-7.696460212173405e-05,0.21161429524421693,3.0,0.0,0.00016333992311729162,3048000,381,1.3858548641204833,1.34
479,0.13927583840675653,0.025244813029537877,172.1,0.00020463155676225141,-2.0269215154647826,3.0,0.0,0.0002909506462151512,3056000,382,1.38601824760437,1.11
479,0.10682752020657063,0.02096691131272299,176.01,-3.500051629089285e-05,-1.0580170077085496,3.0,0.0,0.00014994984908753395,3064000,383,1.3859516847133637,1.21
479,0.12170328805223107,0.022347749319390885,175.51,-9.408598565642023e-05,0.3189476150274277,3.0,0.0,0.00023189905731214823,3072000,384,1.385885683298111,1.2
479,0.13644150655716658,0.024585798310587145,168.99,-0.00010865600539545994,-3.245227063894272,3.0,0.0,0.0002547377416647123,3080000,385,1.3861186683177948,1.05
479,0.10834040559828281,0.01917731988483506,178.89,8.365634639631025e-05,-0.9331610101461411,3.0,0.0,0.00018337728272967979,3088000,386,1.3861265397071838,1.31
479,0.0874354417528957,0.0193744585147302,188.15,8.973441699708929e-06,-1.6579999780654908,3.0,0.0,8.3919841451916e-05,3096000,387,1.38614452958107,1.52
479,0.17640026681125165,0.029752326361855087,180.5,-8.545718486857367e-05,-0.48237262547016146,3.0,0.0,0.0004444936733398208,3104000,388,1.3857349157333374,1.29
479,0.11386288851499557,0.01966295680702921,185.5,3.5182142892153934e-06,-0.9851819616556168,3.0,0.0,0.0002630028331373069,3112000,389,1.3857793867588044,1.46
479,0.17170152396894992,0.030615476489567334,189.77,-1.6177094439626673e-05,-2.445698083639145,3.1000000000000085,0.0,0.0005553283476263005,3120000,390,1.3860660469532013,1.59
479,0.1481291326880455,0.02432807446374611,177.18,2.9759256722172723e-05,-2.6496540689468384,3.1000000000000085,0.0,0.00033212345852689395,3128000,391,1.3861587154865265,1.28
479,0.1275868194550276,0.02454326472424179,175.49,-0.00010700100508984178,-0.8778645139932633,3.0,0.0,0.0002522601048940487,3136000,392,1.3859722912311554,1.23
479,0.18693567160516977,0.028436354924691383,183.08,0.0001173675053541956,-0.4316882634162903,4.0,0.0,0.0005986806408805023,3144000,393,1.3858513247966766,1.39
479,0.17672405034303665,0.028456942717938274,182.18,-4.011450669622718e-05,-1.1856704020500184,4.0,0.0,0.0006773446482748113,3152000,394,1.3858547019958496,1.44
479,0.1724621836002916,0.02913557388588966,185.14,9.24994935394352e-05,-14.026295258998871,4.0,0.0,0.0004496210060528938,3160000,395,1.3859200823307036,1.54
479,0.1301550493761897,0.025029798293748497,180.09,-1.933850973728113e-05,-0.4751478683948517,3.0,0.0,0.00019223569158839383,3168000,396,1.386103459596634,1.35
479,0.13401117608882487,0.025938060341107804,172.15,1.2495498594944366e-06,-1.265486661195755,3.0,0.0,0.00021831529569112717,3176000,397,1.3860820865631103,1.13
479,0.1491403777897358,0.023396945081595514,179.32,3.9006459919619376e-05,-0.23073953926563262,3.0,0.0,0.0003503430739419855,3184000,398,1.385909469127655,1.31
479,0.105971277076751,0.018393746507480782,190.47,-6.448633619584144e-05,0.5227908033132553,4.0,0.0,0.000154559366360445,3192000,399,1.3860117650032044,1.57
479,0.1541426783055067,0.030714917831319168,186.76,3.251081849384718e-05,-0.5192138051986694,4.0,0.0,0.0003824724276370262,3200000,400,1.3854615449905396,1.47
479,0.21732213826850055,0.03776078911564616,191.81,-0.00024092974612358376,0.16831673443317413,4.0,0.0,0.0008948665001116751,3208000,401,1.385878598690033,1.61
479,0.12674685412086548,0.01942480908333306,199.38,-1.5013956854090794e-05,-0.14285291433334352,4.0,0.0,0.0002833058690521284,3216000,402,1.3860429477691651,1.83
479,0.1462451774533838,0.02567093008189603,184.62,-0.0002128919554888853,-1.4710802203416824,3.1000000000000085,0.0,0.000459466101065118,3224000,403,1.3860029780864715,1.42
479,0.1007024283055216,0.017189046311868666,173.65,-3.707598826167668e-05,-2.1362622207403184,3.0,0.0,0.00018015887408978415,3232000,404,1.3859815979003907,1.13
479,0.1215268533397466,0.021823299725611256,171.35,5.7336635945830496e-05,-1.3618156099319458,3.0,0.0,0.0002412372584217337,3240000,405,1.3860706675052643,1.13
479,0.14147657983936368,0.026263016700108152,175.29,0.00014026241398823914,-0.3586896765232086,3.0,0.0,0.00032459451284466923,3248000,406,1.3859845149517058,1.23
479,0.126367092076689,0.020936873224612594,176.48,-9.291543700101101e-05,-2.08570207118988,3.0,0.0,0.00028858258607300513,3256000,407,1.3861142194271088,1.24
479,0.10987273022532464,0.022639467914152292,171.3,9.322104669990949e-05,-1.2234298139810562,3.0,0.0,0.00018248271835432205,3264000,408,1.3860208451747895,1.1
479,0.1542744201887399,0.02865008641174662,173.37,-8.28280005225679e-05,-0.15507277071475983,3.0,0.0,0.00038656644692878215,3272000,409,1.3857805824279785,1.19
479,0.12363565703853965,0.022560652365527754,185.22,-3.08277321892092e-06,0.18858220040798188,3.1000000000000085,0.0,0.00027717953261117143,3280000,410,1.3858253407478331,1.51
479,0.11013685707002878,0.018231416626040695,181.16,3.7132308825675864e-05,-1.5716654324531556,3.0,0.0,0.00019256125572098882,3288000,411,1.386052360534668,1.35
479,0.1238117116317153,0.020482438641615967,174.39,-1.9622480849648127e-05,-3.0757028710842134,3.0,0.0,0.000212838571917473,3296000,412,1.3857942640781402,1.15
479,0.12660236604511738,0.022449226950384534,176.13,-4.6598802036896813e-05,0.25086069881916045,3.0,0.0,0.00030204225745364963,3304000,413,1.3860925209522248,1.22
479,0.12399795155972243,0.021861428984670802,184.68,4.9784704751800744e-05,-0.7842245560884475,3.0,0.0,0.0002423862380032915,3312000,414,1.3858669364452363,1.42
479,0.1276682470459491,0.02666389452110678,180.79,2.1532501996262e-05,-1.115975496172905,3.1000000000000085,0.0,0.00020185778350196416,3320000,415,1.3858885073661804,1.3
479,0.14668212357908486,0.027430096439645363,175.64,-0.0003029232341214083,-0.28808591187000276,3.0,0.0,0.0004663472135712254,3328000,416,1.385868743658066,1.21
479,0.11994524662848562,0.0200208093054284,174.03,-0.00012194289600302,-3.324461117386818,3.0,0.0,0.00023474075753142641,3336000,417,1.3861156547069549,1.18
479,0.12364347288385033,0.021913426180648607,169.43,0.00011916101813767454,-3.7635924798250198,3.0,0.0,0.00022649673831836025,3344000,418,1.386063321828842,1.03
479,0.15204618584364651,0.026376641081366017,177.58,-9.027691790834069e-05,-0.6855296891927719,3.0,0.0,0.00034538618835995295,3352000,419,1.386063961982727,1.26
479,0.12094969391822814,0.020532383336919667,187.93,3.987972839240683e-05,-3.377833104133606,4.0,0.0,0.00015965113560469037,3360000,420,1.3861384999752044,1.54
479,0.15994921064004303,0.028423634242806674,191.97,-0.00011409841836211854,-0.7966609996557236,4.0,0.0,0.0005130594366255536,3368000,421,1.3858089935779572,1.62
479,0.09717416370287538,0.01567748687193861,180.19,4.248247681971407e-05,-2.3540534991025925,3.0,0.0,0.00010895998767182391,3376000,422,1.3859160339832306,1.33
479,0.08817896777763963,0.018144272893727543,179.19,-8.404653979937393e-05,-0.337832425236702,3.0,0.0,0.00012249450841864018,3384000,423,1.3859409034252166,1.28
479,0.12802077535539866,0.0283969538663649,175.63,-7.9585456114728e-06,-0.5896206724643708,3.0,0.0,0.00019569986304418307,3392000,424,1.3859382152557373,1.19
479,0.18914470342919232,0.03164052317012401,180.72,9.426433003682177e-05,0.17311607360839842,3.0,0.0,0.0005002781933922052,3400000,425,1.385678162574768,1.31
479,0.14064042856916786,0.025832823304514106,191.21,-7.114913012628676e-05,-0.2112370616197586,4.0,0.0,0.0002815964517037628,3408000,426,1.3858126616477966,1.54
479,0.0839305817708373,0.014613429760698187,180.18,-1.433568075299263e-05,-3.858748539686203,3.1000000000000085,0.0,0.0001175890824652015,3416000,427,1.3858660471439361,1.31
479,0.14839000442996622,0.029387909515222,171.59,8.551825194444974e-05,-0.07104763031005859,3.0,0.0,0.0003476720379808285,3424000,428,1.3853235971927642,1.1
479,0.12048184541985392,0.023071684241633975,186.73,5.493368924362585e-05,0.3022810852527618,4.1000000000000085,0.0,0.00017304061886989076,3432000,429,1.3852932667732238,1.44
479,0.1548985365219414,0.028530915402735176,198.02,-0.00012444578140275554,0.17268674910068513,5.0,0.0,0.0003220822882281027,3440000,430,1.3857193028926849,1.77
479,0.11343629425391555,0.019230308596731988,189.12,0.00011940672425225785,-2.877196373939514,5.0,0.0,0.0001615809599553586,3448000,431,1.385989933013916,1.58
480,0.11107174145057798,0.01764943960612463,169.56,-2.884721165173687e-05,-1.849883610010147,3.0,0.0,0.0002672296723795853,3456000,432,1.3860024666786195,1.09
480,0.1474795395694673,0.026099816567495656,172.04,5.17885856970679e-05,-1.5077991193532945,3.0,0.0,0.00027397361968724,3464000,433,1.3860399174690246,1.18
480,0.09721845081076026,0.018939537997448602,178.53,-1.56214356820783e-05,-0.913007310628891,4.0,0.0,8.656712637048259e-05,3472000,434,1.3861336159706115,1.31
480,0.0992500513792038,0.018346567948191783,178.48,-8.902835149001476e-05,0.04557626247406006,3.1000000000000085,0.0,0.00017968930111635472,3480000,435,1.3860405707359313,1.29
480,0.07759483424015343,0.018701521661346084,176.61,-1.5805817529326305e-05,-0.25011171102523805,3.0,0.0,5.0740051988213964e-05,3488000,436,1.3861681485176087,1.23
480,0.15275922324508429,0.02916677478883735,184.4,5.621843876724597e-05,0.2342311769723892,4.0,0.0,0.00034756203466486114,3496000,437,1.3855135333538056,1.41
480,0.10736060407944023,0.0208221216593574,184.12,-8.637650207674596e-06,-1.225358731150627,4.0,0.0,0.00014469091766216023,3504000,438,1.3859559726715087,1.44
480,0.11348451441153884,0.022433775141960977,170.35,-5.9662000830940086e-05,-1.8999923646450043,3.0,0.0,0.0001589162917662179,3512000,439,1.3860601913928985,1.09
480,0.13005218683741987,0.023215109614583104,172.13,7.245846501490405e-05,-1.6252376180887222,3.0,0.0,0.00032990332433655565,3520000,440,1.386132527589798,1.14
480,0.13309606667608023,0.023150709741215067,183.19,2.3014771213638595e-05,-0.40725175380706785,3.0,0.0,0.00024155016333111235,3528000,441,1.3860556542873383,1.39
480,0.20525240927934646,0.03664419109719556,191.53,5.773342527390923e-05,-1.2431517750024796,3.0,0.0,0.000684855432830318,3536000,442,1.3858976447582245,1.62
480,0.12840850960463285,0.021852501464121644,180.04,-0.0001329368727419933,-2.351122032403946,3.0,0.0,0.00021241659372890355,3544000,443,1.3860915648937224,1.34
480,0.113868736512959,0.019071378288187914,176.06,4.3169918171770407e-07,-0.6385734647512435,3.0,0.0,0.0002018116200372333,3552000,444,1.3860369694232941,1.25
480,0.1561040869820863,0.027872006081986922,173.73,3.8319393679557835e-05,-2.611308995485306,3.0,0.0,0.00044378571681306765,3560000,445,1.3859828639030456,1.19
480,0.08770597825758158,0.01502124817466587,173.09,5.649292674206663e-05,-0.5641192990541458,3.0,0.0,7.967023878222789e-05,3568000,446,1.3860059201717376,1.13
480,0.15292552182450891,0.03134394444878158,178.61,-3.1128912087297064e-05,-0.41748528718948363,4.0,0.0,0.0003204054353841457,3576000,447,1.3860714614391327,1.23
480,0.13195863291621207,0.02566125180817358,186.14,5.829333676956594e-06,-0.1273447811603546,4.0,0.0,0.0002408608502878451,3584000,448,1.3859490633010865,1.49
480,0.15177794942632317,0.02912609045497042,175.99,-0.00011413289565098239,-1.6544484323263169,3.0,0.0,0.0003972480800507583,3592000,449,1.385712822675705,1.27
480,0.08241876139305532,0.014179358994633288,174.94,1.2170035915914923e-05,0.0626239413022995,3.0,0.0,7.979299467478995e-05,3600000,450,1.3857902944087983,1.17
480,0.1011961954832077,0.022671911187275483,183.4,-2.955076881335117e-05,-0.23966385066509246,3.0,0.0,0.000154181386980099,3608000,451,1.386118721961975,1.36
480,0.11732885102741421,0.02343351824506641,178.2,0.00013266076892250566,-1.323722631931305,3.0,0.0,0.00021007368493997092,3616000,452,1.386050922870636,1.24
480,0.15471101706847548,0.02698013448914785,183.79,0.00023215320899907965,-1.1224257743358612,3.0,0.0,0.0003836761363425012,3624000,453,1.3860980212688445,1.4
480,0.16590772869065404,0.028258344871184962,185.08,-0.00027125488548335853,-1.0598155343532563,3.0,0.0,0.00048638935647773,3632000,454,1.3860672342777252,1.45
480,0.11249177671968937,0.01866642673518901,179.79,-6.226696357771289e-05,-0.6765054070949554,3.0,0.0,0.00013587702807399182,3640000,455,1.3862114322185517,1.35
480,0.15917011292651295,0.03108913332129408,180.8,-0.00011670045700157061,0.41588655769824984,3.0,0.0,0.0003097591189566629,3648000,456,1.3860869574546815,1.33
480,0.13252090314403175,0.024342075001008833,191.96,0.0001740424701711163,-0.11602031707763671,4.0,0.0,0.00026887803288218494,3656000,457,1.3859141230583192,1.6
480,0.09014774637296796,0.016074784774567183,188.03,-1.7569046631251693e-05,-1.0977247184515,4.0,0.0,0.00010635355543399783,3664000,458,1.3860655701160431,1.51
480,0.14275059822946787,0.02679094255868411,175.69,0.00014186778915245668,-0.03521906018257141,3.0,0.0,0.0003255414739317075,3672000,459,1.386081383228302,1.2
480,0.14403599997051061,0.02523694103453951,181.87,-3.3677818064461464e-05,-6.172134327888489,3.0,0.0,0.00039450886537679253,3680000,460,1.3861106061935424,1.39
480,0.11982513905502856,0.020395173963504033,183.09,-3.5401461082074093e-06,-11.976935143470763,4.0,0.0,0.0001999600365348897,3688000,461,1.386092185974121,1.44
480,0.08683513663709164,0.018903681585983944,172.79,-8.984119517663203e-06,-1.9612408596277238,3.0,0.0,7.394202210775803e-05,3696000,462,1.3861707496643065,1.15
480,0.11715978905558586,0.02086380594555458,176.42,2.5694501782709267e-05,-2.123741236329079,3.1000000000000085,0.0,0.00024931782591011145,3704000,463,1.3860520946979522,1.25
480,0.12200052094645798,0.019829208363152797,179.27,0.0001502607857764815,-0.5077111452817917,4.0,0.0,0.00022947171161945333,3712000,464,1.3860449659824372,1.31
480,0.14545970309525727,0.02848651930758752,184.61,-0.0002139862646072288,-0.44858706057071684,3.0,0.0,0.00026643684476312045,3720000,465,1.3860266816616058,1.41
480,0.1778987061791122,0.03106283780573216,190.76,-3.82471580451238e-06,-10.427471228837966,4.1000000000000085,0.0,0.0005255257636179067,3728000,466,1.3859361827373504,1.66
480,0.16385840013623237,0.0251179973954041,186.72,-5.73287979932502e-07,-2.3514173650741577,4.0,0.0,0.000505655279275743,3736000,467,1.3860215055942535,1.61
480,0.1477416989952326,0.02358109908222959,190.58,0.0001276071192933159,-1.7081024932861328,4.0,0.0,0.0004038934882430567,3744000,468,1.3858194041252136,1.66
480,0.1411340251751244,0.023874774098843927,193.97,-6.333152758088545e-05,0.08382717788219451,4.0,0.0,0.0003071258421675793,3752000,469,1.3858169102668763,1.7
480,0.10581180541776121,0.01756762279131184,184.9,5.133762178047619e-05,-2.148094944357872,4.0,0.0,0.00023281369911842375,3760000,470,1.3861043918132783,1.4
480,0.12832702787593006,0.021478825664892804,171.5,-0.00010783185694890563,-0.39127790749073027,3.0,0.0,0.0002817449306701292,3768000,471,1.3857278442382812,1.06
480,0.13396385613828898,0.0239378197601837,172.36,-5.247727272944758e-05,-2.121704293489456,3.0,0.0,0.0003333777968805407,3776000,472,1.3857859206199645,1.08
480,0.15525727808475495,0.025144342890362062,182.67,8.331507182447239e-05,-1.163543283343315,4.0,0.0,0.0003609957512253459,3784000,473,1.3861074018478394,1.41
480,0.11278556273318827,0.019471321581103835,183.96,0.000135007551725721,-0.39872719943523405,3.0,0.0,0.0001986799791404792,3792000,474,1.3860982763767242,1.46
480,0.12173757229931653,0.022344604379338273,181.78,-6.914833567861934e-05,0.08088329493999481,3.0,0.0,0.00020173343371652664,3800000,475,1.3857284533977507,1.38
481,0.16898996623232962,0.027293813333089157,183.73,2.6600982673699038e-05,0.083548544049263,3.1000000000000085,0.0,0.0004652586350243837,3808000,476,1.3857297420501709,1.44
481,0.11284620517864824,0.020449169225504344,182.3,-3.278250980656594e-05,-0.0323345023393631,3.0,0.0,0.0001720276239609575,3816000,477,1.3857189869880677,1.38
481,0.08598345253616571,0.01669200453749149,176.26,-1.6189820598810912e-06,-0.2642090106010437,3.0,0.0,8.342841405237778e-05,3824000,478,1.3860836160182952,1.23
481,0.13942423631437123,0.024747744872595446,184.73,2.19703415496042e-05,0.09035566508769989,4.0,0.0,0.0003165814650185439,3832000,479,1.3861257827281952,1.46
481,0.12618967281654478,0.026493888457751195,181.9,5.552886013902025e-05,-1.06170580804348,4.0,0.0,0.00022575214742062144,3840000,480,1.386095451116562,1.38
481,0.22829486342146993,0.044126149845241595,173.84,-8.803360593446996e-05,-1.3372847563028336,3.0,0.0,0.0009226350362985158,3848000,481,1.3858161902427673,1.21
481,0.12691839411854744,0.019572724220988127,183.63,-0.00011461454150321515,-0.22636279582977295,3.1000000000000085,0.0,0.000259935540028664,3856000,482,1.3856892347335816,1.42
481,0.13585966560989618,0.020690758350690945,189.07,6.30616147532237e-05,-1.7033866941928864,4.0,0.0,0.0002887450325778218,3864000,483,1.3856611585617065,1.57
481,0.16231590064242482,0.026686704147296257,184.42,2.8572700043696385e-05,-0.8572729378938675,4.0,0.0,0.0004531008225808364,3872000,484,1.3858387660980225,1.5
481,0.11292470478452742,0.021089993137739106,171.4,2.901038260461064e-05,-0.45446222603321074,3.0,0.0,0.00020037469460817191,3880000,485,1.3860576236248017,1.14
481,0.1878251370228827,0.032055076427721665,170.34,3.183346947480459e-05,-203.5892190217972,3.0,0.0,0.0006223869055497744,3888000,486,1.3858519101142883,1.09
481,0.16895858887583018,0.026700727809345213,187.71,0.0001240379318187479,-367.8582408517599,4.0,0.0,0.0005655912792025219,3896000,487,1.3858044803142548,1.59
481,0.1441250503435731,0.023722361640551543,177.98,7.31441228708718e-06,-1.7806829816102983,3.1000000000000085,0.0,0.00041252162586715715,3904000,488,1.3857910573482513,1.36
481,0.14138312159106137,0.024823543261715018,173.19,-0.0001564601553036482,-0.3923038077354431,3.0,0.0,0.00034098510908506794,3912000,489,1.3861390268802642,1.18
481,0.16837021676823496,0.026270516261837074,183.98,-2.1053342898085248e-05,-1.8705354541540147,3.0,0.0,0.000507295633196918,3920000,490,1.38587531208992,1.42
481,0.146521403696388,0.02387530900785774,181.07,4.109131046789116e-05,-0.5605793589353562,3.0,0.0,0.00033159584938061924,3928000,491,1.3855379104614258,1.36
481,0.17269463177770375,0.029997434939343516,180.74,-0.00019045458604523445,-0.06809057354927063,3.0,0.0,0.0005019015000539184,3936000,492,1.3860363161563873,1.37
481,0.1314490902516991,0.023846634710819332,186.52,0.00039362226456432834,-1.060445512533188,3.0,0.0,0.00027942319112412407,3944000,493,1.3854808735847473,1.49
481,0.1301810208708048,0.021560118338917657,184.74,-0.00024134284742103774,-0.9161479115486145,3.0,0.0,0.0002675429104453997,3952000,494,1.385722633600235,1.46
481,0.1514615116175264,0.0269389145829443,179.65,0.000116794292407576,-0.024878562092781067,3.0,0.0,0.00031187579187076154,3960000,495,1.3860135352611542,1.34
481,0.16450242586433889,0.027290271490769017,179.73,-0.0001912029745875543,-0.12932509541511536,3.0,0.0,0.00039597126061153177,3968000,496,1.3859238004684449,1.34
481,0.129522147141397,0.021191352324010145,183.91,-0.0001512296357032028,-1.2154398387670518,3.1000000000000085,0.0,0.0002934315071058791,3976000,497,1.3858986973762513,1.45
481,0.09758782020770013,0.018133220853905473,178.15,0.00013351259596674936,-1.0364580702781678,3.0,0.0,0.00010171351079293344,3984000,498,1.385999927520752,1.27
481,0.12806301520206034,0.024848675998222772,180.68,-8.532604970241665e-06,0.018346906304359437,4.0,0.0,0.00023262907644891584,3992000,499,1.3860264253616332,1.32
481,0.07650715554133057,0.014724360032538157,177.5,-1.2853753214585594e-05,0.043646902441978455,3.0,0.0,6.148042105451168e-05,4000000,500,1.3860217928886414,1.24
481,0.16047017293050886,0.029167401490037336,180.73,-7.577069347462384e-05,-0.5952282172441482,3.0,0.0,0.0003547713364650917,4008000,501,1.3853046655654908,1.31
481,0.118245094018057,0.021166491345479523,180.77,0.00011246328136621742,-1.5820521450042724,3.0,0.0,0.00021859742887727406,4016000,502,1.3856164121627808,1.34
481,0.14214075392112135,0.024877645458529468,179.68,9.394728435836441e-05,0.1537926661968231,3.0,0.0,0.000286284441101543,4024000,503,1.3860115098953247,1.3
481,0.15696242632344365,0.024469907270441956,183.5,9.153249993687496e-06,0.379412060379982,3.1000000000000085,0.0,0.00048622563042158615,4032000,504,1.3860022473335265,1.44
481,0.12897866582497955,0.02117554964636789,184.59,-2.226095552032348e-05,-0.4317850798368454,4.0,0.0,0.00033609749544439183,4040000,505,1.385737317800522,1.46
481,0.10956799628213049,0.020138796622951146,177.81,-6.821484261308797e-05,-3.2834574180841445,4.0,0.0,0.00019647178347895533,4048000,506,1.385839409828186,1.25
481,0.1555493189394474,0.02885121032995869,171.6,1.7116151357186028e-05,-0.7397754216194152,3.0,0.0,0.0003924485974323488,4056000,507,1.3857272350788117,1.14
481,0.09236434972845017,0.01690298698311801,168.01,5.81199795124121e-05,-2.4200925546884537,3.0,0.0,0.00013376560228209656,4064000,508,1.3856634855270387,1.06
481,0.12805787595920265,0.023613082129469824,171.77,-0.00016410873693530447,-1.2127835845947266,3.0,0.0,0.0002688491019478079,4072000,509,1.3859945249557495,1.12
481,0.0759543795324862,0.014763944449263029,177.63,4.631759227777366e-05,-0.6089800614118576,3.0,0.0,6.574970288511395e-05,4080000,510,1.3860949397087097,1.26
481,0.14735538048669697,0.030026167067142503,170.72,-3.98563445196487e-05,-0.40713003277778625,3.0,0.0,0.0003501820509040954,4088000,511,1.3861207365989685,1.09
481,0.16115128950215876,0.02444833026789582,169.2,-0.00022139360844448676,-1.2745116972923278,3.0,0.0,0.0005008084720563488,4096000,512,1.3857944345474242,1.06
481,0.10810916592366994,0.020011728705809903,172.93,9.03110714716604e-05,-2.3296831434965135,3.0,0.0,0.00015425664105578107,4104000,513,1.3859654557704926,1.15
481,0.11066860506311059,0.018950752307654025,177.05,0.0001209921787813073,0.4949961161613464,3.0,0.0,0.00015185882202217726,4112000,514,1.3859500813484191,1.23
481,0.11793906561098993,0.02083952296669954,183.59,-0.00016232016780122648,-0.3663395768404007,3.0,0.0,0.00023878416891307097,4120000,515,1.3858956217765808,1.38
481,0.09763836558442562,0.018227159238346086,184.74,2.534337133511144e-05,-1.6509288412332535,4.0,0.0,0.00015118144913060406,4128000,516,1.3858887624740601,1.45
481,0.15496358431875706,0.026692850692564492,183.85,-0.0001439820887389942,-0.022240031361579895,4.0,0.0,0.00039785249184888017,4136000,517,1.3859322202205657,1.48
481,0.13005345672369004,0.02329421061117252,181.74,0.00022872887955600164,-0.7333786571025849,3.1000000000000085,0.0,0.00032728720435272864,4144000,518,1.3859514355659486,1.38
481,0.10024903817102312,0.01740926842058626,189.65,-0.00019168302358593792,-0.6497715204954148,3.1000000000000085,0.0,0.00013398228475807627,4152000,519,1.3860248386859895,1.55
481,0.09638578744605183,0.02154693481952917,181.35,-2.6211061340291052e-05,-0.562186809182167,3.0,0.0,0.00010371003808586466,4160000,520,1.3859819304943084,1.31
481,0.13156853415071965,0.02235382202349966,180.93,2.1916541809332556e-05,0.18380152821540832,3.1000000000000085,0.0,0.0002609471227719951,4168000,521,1.3860091876983642,1.32
481,0.1108440463244915,0.020530470362545718,182.62,6.763617127717226e-05,-1.1023293185234069,4.0,0.0,0.00014268092328279636,4176000,522,1.385851639509201,1.38
481,0.12224716545082628,0.022166627305216288,186.21,9.70830129517708e-06,0.024922626614570616,4.0,0.0,0.00028079284740897495,4184000,523,1.3856527507305145,1.45
481,0.09298891096375883,0.017327390208237724,185.07,0.00011499054082378279,0.4505350160598755,4.0,0.0,9.315091242001472e-05,4192000,524,1.3856598401069642,1.42
