PMM:episode_rewards,value_loss,fps,explained_variance,P09:episode_rewards,policy_entropy,frames,episode_length,epoch_idx,policy_loss,grad_norm,P01:episode_rewards,advantage_norm
54.06,0.04500025345943868,782,0.6329571133852006,72.0,1.0089091360569,2704000,1077.12,338,-0.0190148712717928,0.7498536987227802,27.0,2.475797415971756
51.81,0.039675302850082514,782,0.6458533269166946,71.10000000000001,0.9908246225118638,2712000,1068.23,339,-0.008597098516765982,0.7462213038131218,27.0,2.3588989305496217
50.82,0.03788671096786857,782,0.6491456472873688,68.20000000000002,0.9993912225961685,2720000,1070.45,340,-0.013623047982691787,0.7687559669313803,27.0,2.2473923492431642
51.69,0.04058434097096324,782,0.6718473094701767,71.10000000000001,1.0133710187673568,2728000,1080.05,341,-0.014888286741479533,0.7252718256786291,27.0,2.3673813903331755
51.25,0.041091073337011036,782,0.6353696888685226,70.10000000000001,1.0180423057079315,2736000,1059.57,342,-0.015069662855239585,0.7617281029917848,27.0,2.381978324651718
51.17,0.03303195713087916,782,0.6776522392034531,71.10000000000001,1.027901468873024,2744000,1063.88,343,-0.006710287161622546,0.6314265940995069,27.0,2.1443136310577393
51.29,0.04152217991184443,782,0.682868624329567,72.0,1.062596321105957,2752000,1068.97,344,-0.008035650731762871,0.7262120564680609,28.799999999999997,2.4021513950824738
50.78,0.03948534654919058,782,0.6606000339984894,72.0,1.0545076274871825,2760000,1064.31,345,-0.015197025645175017,0.6587815751423685,27.9,2.2999199092388154
51.09,0.03726861691102386,783,0.6746595722436904,71.10000000000001,1.0225000643730164,2768000,1069.16,346,-0.020611211969517172,0.7704959317323973,29.0,2.222976276874542
51.79,0.03794916659593582,783,0.6372537785768508,71.10000000000001,1.044246267080307,2776000,1086.13,347,-0.008549263911118033,0.7251992699161792,29.9,2.3130409622192385
51.78,0.04043129356577992,783,0.6808472663164139,70.10000000000001,1.0608676284551621,2784000,1077.09,348,-0.014632724239490927,0.7558227189628454,28.9,2.338812355995178
51.7,0.04364210180938244,783,0.644377452135086,70.10000000000001,1.0275160706043243,2792000,1066.36,349,-0.02197558656684123,0.8198175493492218,28.9,2.4218631184101103
49.01,0.0410148317925632,783,0.6293978315591812,70.10000000000001,1.0106421691179275,2800000,1059.74,350,-0.017609495167635034,0.777659869462798,28.9,2.3757217741012573
48.29,0.03490444078110158,783,0.6777643936872483,70.0,1.0319285440444945,2808000,1057.65,351,-0.014573468650341965,0.6720875726092855,28.9,2.1814075446128847
49.22,0.04698843399528414,783,0.6518963825702667,73.0,1.0003118562698363,2816000,1070.64,352,-0.02214908854366513,0.7676689766834968,29.0,2.4469369304180146
49.0,0.043884441675618294,783,0.6378036671876908,73.0,1.0030111211538315,2824000,1066.69,353,-0.029428101438097657,0.8821449745813947,28.0,2.4404361629486084
52.09,0.07350662799552082,783,0.7379376518726349,73.10000000000001,1.0000821673870086,2832000,1073.72,354,-0.02559354649623856,1.5356822205435745,28.0,2.8363095861673355
51.74,0.03547611461021006,784,0.6564345383644103,73.10000000000001,1.0204069131612779,2840000,1067.53,355,-0.009637849030841607,0.669398991849397,28.0,2.209506852030754
52.29,0.20694737078621983,784,-0.28737083852291107,73.0,0.9844491589069366,2848000,1067.63,356,-0.019164728446121444,1.7587226404665568,28.0,3.2348527085781096
53.78,0.03828292424790561,784,0.6218485391139984,74.0,0.9775297945737839,2856000,1077.8,357,0.0031870920889195986,0.7037768874491844,28.0,2.2765006113052366
54.22,0.046005833805538715,784,0.5957671886682511,74.10000000000001,1.0245250463485718,2864000,1077.87,358,-0.019521677221928258,0.7762871121020237,28.0,2.499164696931839
56.63,0.04001367406453937,784,0.6338388401269913,76.0,1.0561001074314118,2872000,1107.96,359,-0.011504818202083697,0.7091735819401138,31.0,2.3303330916166307
56.05,0.036415891903452575,784,0.643783973455429,76.70000000000006,1.0558133906126022,2880000,1098.82,360,-0.0085912208512309,0.6756863590469118,28.9,2.2477745163440703
55.25,0.03447171265259385,784,0.658808809518814,76.70000000000006,1.0463094252347946,2888000,1087.83,361,-0.009716950468937285,0.627512844812971,28.9,2.156375116109848
55.89,0.03928645809181035,784,0.633258792757988,83.30000000000003,1.05472573697567,2896000,1096.64,362,-0.009655152795603498,0.7237592934175328,29.0,2.3395695519447326
56.93,0.03597870364319533,785,0.6262565815448761,86.10000000000001,1.0470743864774703,2904000,1110.84,363,-0.01157996013527736,0.6569817287949498,30.800000000000004,2.2080736726522447
58.46,0.044103289879858495,785,0.633977860212326,87.0,1.0371746623516083,2912000,1130.49,364,-0.02188061140011996,0.7409419197131948,31.0,2.4463535594940184
58.9,0.03946395255625248,785,0.6743405050039292,88.20000000000002,1.060388731956482,2920000,1126.17,365,-0.014787271979730576,0.6854955722701547,29.0,2.34068106174469
58.78,0.044893595450557766,785,0.6510692268610001,88.20000000000002,1.0407550042867661,2928000,1127.25,366,-0.01681190941366367,0.7134849717873034,28.9,2.402049479484558
61.25,0.08845068312250078,785,0.7181091088056565,90.30000000000003,1.0228389239311217,2936000,1135.96,367,-0.026331769755342974,2.4861959392131725,29.0,2.9864563512802125
59.97,0.2519917491171509,785,0.5705467188358306,90.30000000000003,1.008987922668457,2944000,1131.81,368,-0.016766574055654928,1.9954966339840396,27.9,3.4689151996374132
61.19,0.03630657884292304,785,0.6135467052459717,90.30000000000003,1.0227157175540924,2952000,1142.2,369,-0.012241557729976194,0.7784720020879382,28.799999999999997,2.247228066325188
60.43,0.0397482953639701,785,0.6456593245267868,88.20000000000002,1.0298782980442047,2960000,1145.48,370,-0.01400829344871454,0.6917754364562986,28.799999999999997,2.354498269557953
61.04,0.04332022553309798,785,0.6849281334877014,88.20000000000002,1.0137552136182786,2968000,1142.57,371,-0.005670395940542221,0.9180961705122255,28.799999999999997,2.381121541261673
64.02,0.05422123466152698,786,0.7355988508462906,93.10000000000001,1.013113523721695,2976000,1164.93,372,-0.023376089428784327,0.9544130407261275,28.799999999999997,2.62182596206665
63.22,0.03915379531681538,786,0.6510575675964355,90.30000000000003,1.0447172582149507,2984000,1161.41,373,-0.016028083768032955,0.7207204724537557,28.799999999999997,2.294088020324707
63.91,0.041119821867905554,786,0.6075675189495087,88.20000000000002,1.0233401137590408,2992000,1163.31,374,-0.012532825122907525,0.708391044561746,29.0,2.343603872060776
64.74,0.036799389040097594,786,0.6512888234853744,88.20000000000002,1.0059475928544999,3000000,1172.76,375,-0.015346636869362556,0.6837304873071183,29.0,2.235108740925789
63.48,0.037618447309359905,786,0.6251897305250168,88.0,0.9915402895212173,3008000,1163.57,376,-0.012733683744736482,0.845299116988247,28.799999999999997,2.300280749797821
60.04,0.04203891982324422,786,0.5752063256502151,86.20000000000002,0.9938362108170986,3016000,1127.85,377,-0.01658644375303993,0.942368662400986,25.0,2.4333540391921997
59.06,0.031633394327946006,786,0.6430326098203659,84.20000000000002,1.033296401500702,3024000,1119.69,378,-0.0033790732419583945,0.6202279274527853,25.0,2.084903093576431
58.04,0.03697763838805258,786,0.6727292728424072,82.0,1.019901646375656,3032000,1109.61,379,-0.012573496089316905,0.7143048967974943,23.8,2.2193749499320985
59.26,0.037843830958008765,786,0.6854749709367752,84.20000000000002,1.012177164554596,3040000,1125.05,380,-0.011948651289567352,0.7259458666438244,24.9,2.2330620920658113
56.8,0.03953508189879358,786,0.658791531920433,82.0,1.0438329577445984,3048000,1122.77,381,-0.013241134601994418,0.6641479609609915,24.9,2.3067422062158585
54.87,0.03723688148427755,787,0.6762162840366364,81.10000000000001,1.0101479810476304,3056000,1119.86,382,-0.013049474704603199,0.6341386360346793,26.900000000000002,2.2085670650005342
55.09,0.048769028862006965,787,0.6284415006637574,82.0,1.0029886275529862,3064000,1132.37,383,-0.011180416723364032,0.8441792261151037,27.0,2.578934574127197
55.47,0.07412245278712362,787,0.6207713139057159,82.0,1.0517150980234147,3072000,1117.53,384,-0.006628177129896357,1.201640250691257,25.8,2.973832883834839
55.24,0.038623708244413135,787,0.6911443960666657,82.0,1.0692074996232988,3080000,1115.03,385,-0.012806993741542101,0.6303576765474252,25.8,2.2474481767416
51.7,0.04017923292238265,787,0.6626331692934037,80.20000000000002,1.096446836590767,3088000,1094.21,386,-0.01901468359548744,0.6761776493513745,23.9,2.2910958659648895
51.87,0.03830544363707304,787,0.6567618370056152,80.20000000000002,1.077477599978447,3096000,1089.41,387,-0.01725142092211172,0.6804130217234051,23.9,2.2493135070800783
52.37,0.040350730530917645,787,0.6376682806015015,82.0,1.0536173021793365,3104000,1093.92,388,-0.013421489800311975,0.6705205044882985,23.9,2.275701310634613
52.46,0.03913019417785108,787,0.6472932052612305,82.20000000000002,1.0690940368175506,3112000,1096.52,389,-0.017329288958571852,0.7117409939796631,22.900000000000002,2.298902804851532
53.76,0.0367511486960575,787,0.644594361782074,84.10000000000001,1.0726137053966522,3120000,1117.72,390,-0.009808297503041104,0.6187329441552354,25.8,2.2067379748821256
55.18,0.03837638981174678,788,0.6780570244789124,85.10000000000001,1.074440860748291,3128000,1126.95,391,-0.011334069596487098,0.7038459702084613,26.0,2.2563199442625046
56.27,0.03995957728475332,788,0.6730434358119964,85.10000000000001,1.0876431447267532,3136000,1136.59,392,-0.013992122392592137,0.6872399517492717,26.0,2.29459360063076
57.13,0.04020414595026523,788,0.6687705761194229,85.10000000000001,1.0730633276700974,3144000,1148.46,393,-0.012560807241825386,0.7398678933299168,26.0,2.30736990571022
56.78,0.04187343941535801,788,0.6411213248968124,84.10000000000001,1.0431067264080047,3152000,1140.52,394,-0.014746085857477737,0.6934880997714475,26.0,2.3152041733264923
57.03,0.04561068260576576,788,0.6508234584331513,84.10000000000001,1.0437818622589112,3160000,1140.73,395,-0.020494892908609473,0.8013691733397948,26.0,2.4347207313776016
59.87,0.06524203927256167,788,0.7438546752929688,85.10000000000001,1.0173891958594323,3168000,1141.99,396,-0.015769267501309515,1.6919070614789755,27.8,2.728081205487251
59.22,0.037543620141223075,788,0.6196928888559341,84.10000000000001,1.0431195330619811,3176000,1132.05,397,-0.016701057786121964,0.6949367867601473,26.0,2.2417326045036314
62.67,0.10758960862644017,788,0.5215958958864212,90.10000000000001,1.017121141552925,3184000,1161.31,398,-0.009608651091111824,1.2108126888086634,28.7,2.857411535978317
63.59,0.07630714296828955,788,0.6503393280506135,91.40000000000003,0.9822496831417084,3192000,1175.27,399,-0.014353858768008649,1.0989083649657985,30.800000000000004,2.7260101360082625
64.33,0.048604173846542836,788,0.6243444144725799,90.10000000000001,1.008464173078537,3200000,1187.93,400,-0.016264757027820452,0.738299087440212,31.0,2.5141305935382845
63.89,0.03847702765837312,788,0.5421940642595291,88.20000000000002,1.0695379048585891,3208000,1182.7,401,-0.01403146424330771,0.632017041165182,33.7,2.2351172882318497
63.27,0.03990031967870891,788,0.6237265586853027,88.20000000000002,1.005773011445999,3216000,1184.29,402,-0.013310303725884296,0.7259886310517325,30.800000000000004,2.2938496470451355
63.34,0.035990388188511135,789,0.6636338305473327,88.20000000000002,1.0214065998792647,3224000,1172.21,403,-0.011582411545095966,0.6273047139180186,30.800000000000004,2.18543287396431
63.99,0.04064359900075942,789,0.6307425528764725,90.10000000000001,0.9933798325061798,3232000,1181.77,404,-0.010822693257996435,0.6950189097945896,32.8,2.289579222202301
63.74,0.047102342937141654,789,0.5742750060558319,87.10000000000001,1.0246597903966903,3240000,1185.8,405,-0.022237860153545626,0.9000012807575725,34.900000000000006,2.482347472906113
64.07,0.03699200596660376,789,0.6330977469682694,88.0,0.992866872549057,3248000,1189.88,406,-0.007809394984869869,0.7620975109241586,33.9,2.213362074494362
64.59,0.04430805689655244,789,0.6176001739501953,88.0,1.0108829355239868,3256000,1204.98,407,-0.022130072460131486,0.7743598101502076,34.0,2.383594137430191
64.89,0.0362703491281718,789,0.6446910125017166,88.0,1.012055898308754,3264000,1204.06,408,-0.012862271628691815,0.7089462593526416,34.900000000000006,2.185767770409584
65.1,0.03764803025405854,789,0.6535647124052048,88.20000000000002,1.0544850158691406,3272000,1217.77,409,-0.014358018466737121,0.6482441795403414,34.900000000000006,2.2109032040834427
64.26,0.031232322216965258,789,0.7122969150543212,88.0,1.0445392167568206,3280000,1212.93,410,-0.004641643001814372,0.6300385040305584,34.900000000000006,2.0226056957244873
65.0,0.04656915023457259,789,0.6162090319395065,91.50000000000004,1.0334866547584534,3288000,1225.11,411,-0.016528977389243665,0.8530019972885858,34.900000000000006,2.461314733028412
60.3,0.05211204187013209,789,0.4566485732793808,88.0,0.9547296144813299,3296000,1200.4,412,-0.02710254255165637,1.0414378090827967,28.0,2.635099674463272
56.1,0.0314553831377998,789,0.6726765835285187,86.10000000000001,1.045864685177803,3304000,1162.03,413,-0.0063411208714205716,0.6339432979494722,22.900000000000002,2.0242222690582277
56.29,0.05379524004179984,789,0.6528887903690338,86.10000000000001,1.0429739755392076,3312000,1141.18,414,-0.02062229663511971,0.9051692593093703,22.900000000000002,2.6377161419391633
56.36,0.04177735830657184,790,0.6455299180746078,86.10000000000001,1.0323098081350326,3320000,1144.42,415,-0.012536491417558865,0.7234030283801945,22.900000000000002,2.342983514070511
57.76,0.0459233106020838,790,0.6341668719053268,87.10000000000001,1.024790495634079,3328000,1152.14,416,-0.016928580737439917,0.7609128979504881,24.799999999999997,2.4516922760009767
59.46,0.05404509869869798,790,0.630725405216217,91.50000000000004,1.0285978335142136,3336000,1155.12,417,-0.013149767305003479,0.9724301552075384,24.799999999999997,2.5486700469255448
59.16,0.03906862682197243,790,0.659278637766838,88.30000000000003,1.0359603565931321,3344000,1150.47,418,-0.015257400104310363,0.6829396058956759,24.799999999999997,2.2324320536851885
59.41,0.051621050648391245,790,0.6475484246015548,91.20000000000002,1.0296034687757492,3352000,1147.7,419,-0.010721230336348525,0.8367106701379776,24.799999999999997,2.496232256889343
64.83,0.051935564931482076,790,0.6561050647497177,105.60000000000005,1.0145197629928588,3360000,1178.17,420,-0.01638219614218542,0.8886814652387575,25.700000000000003,2.5372201883792878
67.22,0.10058023915160447,790,0.6474078840017319,111.10000000000001,1.0273713546991348,3368000,1180.18,421,-0.0054288287746021525,0.9567996898836659,26.900000000000002,2.6515602642297744
67.75,0.04345113987568766,790,0.6638618266582489,111.10000000000001,1.0212387973070145,3376000,1178.1,422,-0.019442332255421205,0.7729278166459288,26.900000000000002,2.3432629215717315
69.61,0.04704288281500339,790,0.6594748258590698,111.10000000000001,1.0316882181167601,3384000,1183.06,423,-0.017831815659301354,0.7966746280936668,26.900000000000002,2.4319476491212844
68.58,0.04600428457837552,790,0.646023228764534,111.10000000000001,1.0342229264974594,3392000,1158.16,424,-0.0227068209357094,0.8614951610832938,26.900000000000002,2.48587633728981
66.48,0.033265778184868394,790,0.6290160590410232,107.40000000000003,1.055519518852234,3400000,1129.59,425,-0.0015112784298253247,0.664485505588456,26.0,2.129637083411217
66.6,0.05595872713718563,791,0.6062238144874573,107.10000000000001,1.0262374365329743,3408000,1122.64,426,-0.03324484881944954,0.9105353485038249,26.0,2.6387928020954132
71.67,0.07263884913641959,791,0.6279784566164017,108.30000000000003,1.0167494106292725,3416000,1161.58,427,-0.02000368930166587,1.0576540029866381,32.7,2.707699975371361
73.65,0.047455845158547165,791,0.5759911566972733,108.30000000000003,1.037264946103096,3424000,1186.08,428,-0.012907442169380374,0.8109624101960133,36.9,2.5173130416870118
75.75,0.053547033672221,791,0.6726797533035278,108.30000000000003,1.0122752970457076,3432000,1211.39,429,-0.0075051081535639245,0.8741664391543263,40.0,2.444519420862198
76.5,0.04238738471642137,791,0.6264167082309723,111.10000000000001,1.0486820578575133,3440000,1214.15,430,-0.013547392236505402,0.6926507486149339,39.9,2.312450732588768
54.61,0.039714781665243205,791,0.4309423291683197,100.30000000000003,0.9976708623766899,3448000,944.62,431,-0.02289338606147794,0.8038759554509431,0.0,2.2519888424873353
50.41,0.029531659800559284,791,0.6426914602518081,98.20000000000002,1.0531965631246567,3456000,913.61,432,-0.0067565983727399725,0.6421940776991604,0.0,1.9967609626054763
50.09,0.03384871797636151,791,0.6393328881263733,98.20000000000002,1.0425296354293823,3464000,907.55,433,-0.0076311389612965285,0.6721937363210887,0.0,2.088284152150154
51.17,0.07012280284892768,791,0.6685548710823059,97.10000000000001,1.0208999741077422,3472000,907.37,434,-0.01649453179416014,0.9959511585862161,0.0,2.8528975784778594
52.41,0.046511500882916154,791,0.6539311563968658,100.10000000000001,1.0135559713840485,3480000,916.59,435,-0.027270206572720782,0.7418323068520443,0.0,2.377601583600044
53.79,0.07206483840942383,791,0.589542783498764,101.20000000000002,1.008671197295189,3488000,929.34,436,-0.023618347931769677,0.9485689224876586,0.0,2.8645058315992356
55.2,0.04659111681394279,791,0.6569167846441268,101.20000000000002,1.0333844685554505,3496000,941.68,437,-0.021343273056554608,0.7692730277942711,0.0,2.4115682536363603
54.74,0.043864382971078156,791,0.6326986640691757,101.20000000000002,1.0198825627565384,3504000,943.82,438,-0.013982166597270407,0.7507348247096851,0.0,2.346084743142128
53.2,0.04036725318990648,791,0.6293617206811905,100.10000000000001,1.038014930486679,3512000,943.37,439,-0.013256518146954476,0.6508620661300181,0.0,2.199181115627289
57.55,0.07999725114088506,791,0.6457430613040924,103.20000000000002,1.02067420065403,3520000,960.24,440,-0.005678709853091277,1.0649552659038364,0.0,2.95732320189476
58.55,0.057238804032094776,792,0.6732004243135452,105.50000000000004,1.0478432828187942,3528000,966.84,441,-0.013857505304004007,0.7841418310889507,0.0,2.5981630915403366
59.76,0.03544473801739514,792,0.6596628493070602,110.20000000000002,1.0409385830163955,3536000,982.34,442,-0.011461720767547376,0.6438775135426446,0.0,2.1056708031892777
62.18,0.07372043322771787,792,0.6206526249647141,105.50000000000004,1.0086171168088913,3544000,998.83,443,-0.019757404395204504,1.0419768461102406,0.0,2.9061675059795378
68.6,0.10628636804409325,792,0.6133792501688003,112.40000000000003,0.9757855159044265,3552000,1027.49,444,-0.01288038381258957,1.3964421420817121,0.0,3.294847593307495
74.32,0.06831496971659362,792,0.6015666657686234,121.30000000000011,1.0059413784742355,3560000,1084.19,445,-0.03189894469396677,1.1421417065562793,1.9000000000000004,2.8583339142799375
80.35,0.05753865707665682,792,0.6309838950634002,133.3,1.0141389930248261,3568000,1175.37,446,-0.02359538429591339,0.917743664458145,22.900000000000002,2.65200590968132
83.37,0.03187051995657384,792,0.6756134593486786,133.3,1.0017181515693665,3576000,1218.27,447,-0.008073779797532552,0.6218735479794976,40.8,2.050184510350227
84.76,0.036777533926069736,792,0.6807369804382324,133.3,1.0032970350980759,3584000,1240.87,448,-0.01762471883674152,0.7957913369027996,43.9,2.1688328790664673
86.92,0.059154251404106614,792,0.573880290389061,133.3,1.008285865187645,3592000,1258.9,449,-0.015268910124432296,0.9002261498241536,48.5,2.773527756333351
85.57,0.03469941829331219,792,0.6687292987108231,127.60000000000005,1.0161242538690567,3600000,1263.5,450,-0.013987616126833018,0.6760781977750051,48.5,2.121526363492012
85.39,0.045935546732507646,792,0.6778224569559097,133.3,1.0236434227228164,3608000,1257.91,451,-0.01228951006080024,0.7774872461953025,43.9,2.3748543161153792
85.08,0.04214993894565851,792,0.6287616187334061,133.3,1.017737911939621,3616000,1269.82,452,-0.012209769191686063,0.8437264062013056,49.0,2.3485946786403655
84.4,0.03902284849435091,793,0.6890397280454635,127.90000000000008,1.0346426451206208,3624000,1266.93,453,-0.01784557156264782,0.8313752284320932,42.900000000000006,2.192573493719101
85.09,0.04258973472751677,793,0.6326050251722336,127.90000000000008,1.0191187673807145,3632000,1267.3,454,-0.015834838455193675,0.7347747259284796,41.9,2.31628805577755
85.52,0.04560429184697568,793,0.6423427397012711,127.90000000000008,1.0262775248289109,3640000,1274.36,455,-0.022718269271426835,0.7416083185386627,41.9,2.3704216158390046
83.3,0.07604413168970496,793,0.6120992577075959,127.90000000000008,1.000894016623497,3648000,1258.6,456,-0.016049919212237,1.0175071198580112,40.8,2.940600353479385
83.57,0.06509116316679865,793,0.604806028008461,127.90000000000008,0.9847874945402145,3656000,1261.99,457,-0.018569038028363138,1.096805291736453,41.9,2.761117679476738
85.43,0.057740145223215224,793,0.6107502222061157,136.70000000000005,0.9802334785461426,3664000,1255.83,458,-0.015539948719087988,0.92755838078391,41.9,2.4912196624279024
85.39,0.10444661980960518,793,0.6900293546915054,143.20000000000005,0.965461807847023,3672000,1258.81,459,-0.03276495771002374,1.2737970100490603,41.9,3.3300441908836365
83.37,0.045025912038981916,793,0.655993115901947,128.60000000000014,0.9917172688245773,3680000,1257.12,460,-0.014558428540713066,0.7197971280821386,40.6,2.2922497618198396
86.63,0.07779103340581059,793,0.6009085565805435,128.80000000000015,0.9551411449909211,3688000,1281.63,461,-0.017392492113867775,1.142724095389243,41.5,3.0098549270629884
87.06,0.03556862807366997,793,0.6867006051540375,127.0,0.9634736275672913,3696000,1297.88,462,-0.011016537072573556,0.6541283465444375,47.8,2.1239220553636553
88.0,0.043973991982638835,793,0.6250459170341491,127.0,0.9912109893560409,3704000,1300.41,463,-0.01549105583835626,0.8055050267934257,48.9,2.3822818690538408
92.96,0.059708117605186996,794,0.6378456044197083,136.70000000000016,0.9811191558837891,3712000,1329.83,464,-0.021404629612807185,0.9519679903828578,50.7,2.7146418821811675
94.11,0.046237963987514376,794,0.6117795950174332,153.60000000000014,0.9867927837371826,3720000,1320.09,465,-0.014794939890271053,0.8691183456316829,47.8,2.4277013421058653
95.08,0.056671265573240814,794,0.5639386105537415,168.3,0.9967272222042084,3728000,1320.14,466,-0.022036247198702768,0.9688334831267152,50.7,2.6559584087133405
97.45,0.05397327051497996,794,0.5966025072336197,171.30000000000004,0.9402026009559631,3736000,1316.87,467,-0.00856634153285995,1.02166723178197,50.7,2.5975938498973847
97.9,0.06057814337313175,794,0.5511853635311127,168.60000000000005,0.9831980901956558,3744000,1321.93,468,-0.02858636975637637,1.0787009424771126,48.9,2.6854528367519377
98.97,0.05187531195115298,794,0.5854133957624436,168.60000000000005,0.9658907949924469,3752000,1323.99,469,-0.016951994508999632,0.9107397870628081,55.7,2.529402169585228
98.01,0.05538256464526057,794,0.6201400172710418,168.60000000000005,0.9779107785224914,3760000,1312.25,470,-0.021866329191616386,0.9566709527104501,52.8,2.6318183559179307
98.34,0.05929589913692326,794,0.5638732308149338,168.60000000000005,0.9651346826553344,3768000,1299.55,471,-0.01574894448953273,0.8886244373301082,52.8,2.7041563487052915
97.8,0.07569424067158252,794,0.530082443356514,174.0,0.9720512259006501,3776000,1297.44,472,-0.006099040050175972,0.9613609746585396,50.800000000000004,2.60575223505497
96.15,0.05491951959207654,794,0.6655884844064712,168.60000000000005,1.0088366740942,3784000,1294.03,473,-0.02601057343708817,0.7719932393509721,52.8,2.553376540541649
94.09,0.052037858357653025,794,0.6767961096763611,138.3000000000003,0.9844476240873337,3792000,1287.89,474,-0.010431566960760393,0.9617454522861173,50.800000000000004,2.5736277478933336
93.21,0.06189805159345269,794,0.7240058255195617,135.10000000000002,0.9924476909637451,3800000,1288.35,475,-0.011165456658636686,0.9972996916570327,48.9,2.712267500162125
93.28,0.0486872289609164,794,0.6020651620626449,135.10000000000002,0.9846441954374313,3808000,1290.32,476,-0.019669392962241544,0.8639514591757004,48.9,2.4774012583494187
90.64,0.06418616418726743,794,0.6975939106941224,135.10000000000002,0.9550297904014587,3816000,1279.88,477,-0.021269511610735207,0.9395409546089663,46.800000000000004,2.678722541332245
90.36,0.04235975157469511,795,0.6616989821195602,135.10000000000002,0.9689134097099305,3824000,1273.44,478,-0.02058752706972882,0.7310651350747948,44.9,2.275382406711578
90.27,0.048972025872208176,795,0.6118706685304641,135.10000000000002,0.9680501580238342,3832000,1274.38,479,-0.012874231406312902,0.8357513160426752,44.9,2.438244694471359
88.2,0.050491689494811,795,0.6501436531543732,128.80000000000007,1.0037127560377122,3840000,1275.4,480,-0.021245677047991195,0.8028703259521298,46.800000000000004,2.51024412214756
86.3,0.07056209052912892,795,0.6744741714000702,126.10000000000001,0.9848744732141494,3848000,1259.66,481,-0.01729171858896734,1.079260779684872,44.9,2.8442618250846863
84.49,0.06164325591176748,795,0.5593939113616944,126.0,0.9752940285205841,3856000,1262.05,482,-0.018244490504584973,0.954556146444174,44.9,2.659612011909485
82.96,0.05825467831455171,795,0.6527784585952758,126.0,0.9802122414112091,3864000,1251.19,483,-0.014564555169199593,0.805217745866377,44.9,2.4376338678598404
86.42,0.1455675372807309,795,0.5613626253604889,136.0,0.9339406836032867,3872000,1252.93,484,-0.014346127825701842,1.3470759451663636,43.9,3.3956766510009766
90.21,0.08774438132997603,795,0.6317868739366531,174.10000000000002,0.9705952405929565,3880000,1260.32,485,-0.009898170165688497,1.1905320362434753,43.9,3.1869246518611907
92.96,0.056733335596509275,795,0.6257138323783874,184.40000000000015,0.9837519431114197,3888000,1265.4,486,-0.005286199307302013,0.9086025240475573,42.900000000000006,2.4758258092403413
92.1,0.05666375875938684,795,0.623280553817749,184.40000000000015,0.9872087079286576,3896000,1280.11,487,-0.016324977521435358,0.854194403353517,41.699999999999996,2.6104985880851745
92.05,0.057097227573394777,795,0.586939554810524,177.20000000000022,0.9707632863521576,3904000,1283.59,488,-0.019921162051614375,0.9115763308471643,41.699999999999996,2.6702424085140226
94.24,0.10686073498334736,795,0.5984075510501862,197.2,0.9910733026266098,3912000,1281.73,489,-0.010291419035056606,1.024867535441932,41.699999999999996,3.079320148229599
96.52,0.07927396394312382,795,0.6563424801826477,200.90000000000018,1.016049055457115,3920000,1271.99,490,-0.012915349952090765,0.9537602817650914,45.0,2.932200014591217
94.55,0.056034740642644465,795,0.6742922830581665,197.2,1.0137484031915664,3928000,1270.78,491,-0.010803025990753667,0.785688400296843,45.900000000000006,2.5522635805606844
95.12,0.040912661654874685,795,0.6644118356704712,200.90000000000018,0.9928384631872177,3936000,1254.38,492,-0.01762512015644461,0.7311309577832438,45.900000000000006,2.179538920521736
96.21,0.07843029430136085,795,0.5736695021390915,200.50000000000014,0.9935390603542328,3944000,1263.02,493,-0.017826581167755647,0.9763129565500384,46.900000000000006,2.953730810880661
95.81,0.04597581033129245,795,0.626620192527771,200.50000000000014,1.0159105598926543,3952000,1258.56,494,-0.010746218147251057,0.6612403662854663,46.900000000000006,2.3700214219093323
99.59,0.07284470221959055,795,0.6495317113399506,214.40000000000003,0.9987389677762986,3960000,1262.8,495,-0.012630848780972884,0.9373804793914546,47.8,2.8012210726737976
102.85,0.06870937637984753,795,0.6663662838935852,218.60000000000005,0.9760591256618499,3968000,1266.81,496,0.0021397113454440842,0.9035461656958096,47.8,2.743570554256439
102.02,0.05455554325599223,795,0.614979373216629,214.40000000000003,1.0226369285583496,3976000,1277.53,497,-0.03161008647060953,0.835078988061837,48.9,2.5699786353111267
103.95,0.05051566088106483,796,0.6023918265104293,214.40000000000003,0.9930670833587647,3984000,1292.04,498,-0.026084084969188553,0.7978600399220764,49.0,2.506971583366394
104.6,0.04291706219315529,796,0.6639242941141128,214.40000000000003,0.9844413018226623,3992000,1295.43,499,-0.011605581454932689,0.7188696769459747,48.9,2.276770865917206
103.24,0.059263325463980436,796,0.6100239092111588,200.50000000000014,1.0121516662836074,4000000,1301.91,500,-0.023821129452553578,0.978341441300645,48.9,2.6889838564395903
101.92,0.0813127984572202,796,0.6587068068981171,196.00000000000017,1.0173121440410613,4008000,1305.63,501,-0.0207427067309618,1.0111296763588564,49.0,2.8757734966278075
100.0,0.07104405991733075,796,0.6462961119413376,177.2000000000001,1.0175726425647735,4016000,1302.21,502,-0.01941721373819746,1.0061576617022887,47.9,2.7107708436250686
99.03,0.055917083066888154,796,0.6264421039819718,177.2000000000001,0.9962754428386689,4024000,1287.06,503,-0.01767519331202493,0.8321467106241678,46.800000000000004,2.5886296719312667
97.78,0.05121475561056286,796,0.6197640830278397,188.60000000000005,1.0524016880989076,4032000,1267.7,504,-0.015058878758864011,0.7448791515620826,45.0,2.5365216755867004
