P01:episode_rewards,frames,PMM:episode_rewards,grad_norm,fps,advantage_norm,policy_entropy,value_loss,explained_variance,P09:episode_rewards,episode_length,epoch_idx,policy_loss
0.0,2808000,1.15,0.019779236020538334,476,0.1311383831501007,1.3859508514404297,0.0002484440731745963,-1.301106778383255,2.1000000000000085,175.38,351,8.080867330136243e-05
0.0,2816000,1.21,0.024085833299401255,476,0.1494229168072343,1.3858612632751466,0.0002763661720223354,0.12249025285243988,3.0,178.83,352,0.0001561105564542231
0.0,2824000,1.26,0.022041234981777114,476,0.1421771318372339,1.385654777288437,0.000390916521220106,-0.9842907083034516,3.1000000000000085,179.84,353,-4.999091805075295e-05
0.0,2832000,1.28,0.0209579072724912,476,0.13970405811443926,1.385941015481949,0.00031168327554269125,-1.0204830181598663,3.0,178.97,354,-5.893235494113469e-05
0.0,2840000,1.37,0.03148415334479626,476,0.20511356910690665,1.3858486485481263,0.0007244529146510103,-2.393057188987732,3.0,181.41,355,0.00030975446317825115
0.0,2848000,1.53,0.02279601892899612,476,0.16159881442785262,1.3858400094509125,0.0003947598611534886,-1.855022200345993,4.0,188.62,356,-7.680820871247107e-05
0.0,2856000,1.38,0.02243335398997984,476,0.16819138575345277,1.3858047378063203,0.0005904595434776638,-15.510792418122291,4.0,181.16,357,-0.00017681398803688354
0.0,2864000,1.12,0.014394600044246137,476,0.10397835003212094,1.3857618749141694,0.00014732389242794853,-1.9970215111970901,3.0,168.57,358,1.6609892845735885e-05
0.0,2872000,1.0,0.02039523691451344,476,0.13117899641394615,1.3859386658668518,0.00024528749893079296,0.1508809095621109,3.0,167.41,359,6.214827614940077e-05
0.0,2880000,1.26,0.015596399010594487,476,0.11515066258609295,1.3860570585727692,0.00028203712230833843,-0.9135332876443862,3.0,177.68,360,5.1271767224534417e-05
0.0,2888000,1.44,0.024475293352811903,476,0.17309801402501762,1.3860094928741455,0.0005337391564307837,-0.23499881386756896,4.0,185.52,361,5.591933950199746e-06
0.0,2896000,1.56,0.020087748991166516,476,0.15093574293889106,1.3860487234592438,0.00032387536450301013,-0.8911076921224594,4.0,188.79,362,7.12335566731781e-06
0.0,2904000,1.86,0.029400762427086363,476,0.21113561376929282,1.385972616672516,0.0006692667055767743,-1.2727147668600083,4.0,201.09,363,-9.357834610455029e-06
0.0,2912000,1.79,0.025969948850930066,476,0.17224747071973978,1.3859009051322937,0.00046522296545845163,-0.8276428562402726,4.1000000000000085,197.65,364,-6.369449649355374e-05
0.0,2920000,1.59,0.022993674042405862,476,0.16028412349522114,1.3854801833629609,0.0004973839560852866,-0.8997966241836548,4.0,186.38,365,2.893551398301497e-05
0.0,2928000,1.45,0.01541039606110435,476,0.10277067363262177,1.3861020660400392,0.00011673400522909106,-0.25574772238731386,4.0,182.38,366,8.048614203289617e-05
0.0,2936000,1.19,0.02208726687603989,476,0.1456171737983823,1.38603856921196,0.0003445035283789366,-2.4761831521987916,3.0,176.48,367,-7.016232289856816e-05
0.0,2944000,1.21,0.022004109928023596,476,0.14514588434249162,1.3856176400184632,0.00044644916696029213,-0.26126953899860383,3.0,176.45,368,-0.00034979367519554215
0.0,2952000,1.23,0.01947004995053506,476,0.1355489508807659,1.3851373517513275,0.00030378953772128623,-3.624940524697304,3.0,177.01,369,0.00041035376139006983
0.0,2960000,1.19,0.02271704189234782,477,0.14815538877621293,1.3857805788517,0.0002638089007450617,-4.223552656173706,3.0,174.87,370,-0.00011500815411636722
0.0,2968000,1.44,0.02671702168114964,477,0.16787903182208538,1.3855018544197082,0.0004982920658017065,-1.3390916514396667,4.0,184.36,371,-2.3727304724161514e-05
0.0,2976000,1.6,0.028592302596695672,477,0.17656979478895665,1.3853724884986878,0.0005031537430886602,-0.014199852347373962,4.0,191.35,372,-9.740624420373934e-05
0.0,2984000,1.29,0.01301160669835133,477,0.10357216456905008,1.3857805228233337,0.00017985537668323558,-1.1140380966663361,3.0,179.1,373,0.00021587122850178276
0.0,2992000,1.22,0.01931704875862768,477,0.12753826988860964,1.386092038154602,0.00026422225087458173,-0.3945609039068222,3.0,177.87,374,1.3591681999969296e-05
0.0,3000000,1.2,0.020089738384218566,477,0.13070381479337811,1.3854338216781616,0.0002723737087808331,-0.49257491290569305,3.0,176.26,375,-0.0001918695973836293
0.0,3008000,1.1,0.019232891643055253,477,0.13909903168678284,1.3858513402938843,0.00033069191048639367,-0.47494043052196505,3.0,170.59,376,-5.6356834829784926e-06
0.0,3016000,1.36,0.024250459165069838,477,0.1636493320390582,1.3857468235492707,0.0004454893439810803,0.3099992877244949,3.0,178.93,377,-3.841171492240392e-05
0.0,3024000,1.39,0.01971023902528229,477,0.1248749288637191,1.3856614673137664,0.00017993187997717542,-2.793609828352928,3.1000000000000085,179.77,378,1.792725685845653e-05
0.0,3032000,1.4,0.027622602402367264,477,0.17307329731062054,1.3857913720607757,0.00040794408708961783,-0.3179782265424728,3.1000000000000085,182.29,379,-2.3189803087007022e-05
0.0,3040000,1.51,0.018884090758405064,477,0.12376586318016053,1.3856676506996155,0.00019548682884533265,-2.008038232922554,3.1000000000000085,188.49,380,5.9252943392493764e-05
0.0,3048000,1.21,0.017728520195717735,477,0.11267984271980822,1.3856661212444306,0.0002179704222419332,-0.144108527302742,3.0,176.86,381,0.0002920405045733787
0.0,3056000,1.27,0.026789517263773262,477,0.16343487817794083,1.3854956245422363,0.00044217040349849414,-55.42981979370117,4.0,178.89,382,-0.0003660877750735381
0.0,3064000,1.35,0.01705211762670845,477,0.11223400528542697,1.3855015742778778,0.00019791075631019338,-1.737390216588974,4.0,181.98,383,0.0003363500793057028
0.0,3072000,1.48,0.025822246369754654,477,0.16539801023900508,1.3846911203861236,0.0004986438140497285,-1.1584947884082795,4.0,186.99,384,-0.0001981108155086986
0.0,3080000,1.41,0.019473335106585533,477,0.13640252047218382,1.3854511487483978,0.0002789956585729669,-1.1665466183423996,3.1000000000000085,183.12,385,-0.0001644432465400314
0.0,3088000,1.23,0.01790545815186524,477,0.11997433298267424,1.3860281133651733,0.00022446658888611637,-0.358955871462822,3.0,174.74,386,0.0003157441029907204
0.0,3096000,1.39,0.023687465254476042,477,0.16766101395711303,1.3857646954059601,0.00044722030174739304,-0.5864692789316177,3.0,178.89,387,6.278546836256282e-05
0.0,3104000,1.59,0.021233570601352277,477,0.14122552637010813,1.3854068517684937,0.0003105629925221365,-0.42191133201122283,4.0,185.39,388,-2.5737974893900173e-05
0.0,3112000,1.54,0.01716619409759687,477,0.10895962178707123,1.3853535056114197,0.00014815345708882433,-1.6670263397693634,4.0,186.3,389,-5.435140598819998e-05
0.0,3120000,1.18,0.01894533641593379,477,0.12455348771996796,1.3861489415168762,0.0002450723283595835,-1.6173361617326736,3.0,174.87,390,2.9660405107279073e-06
0.0,3128000,1.21,0.025196120301795365,477,0.15630445135757326,1.3860393035411835,0.00042111914797942517,-0.012368980646133423,3.0,176.69,391,-2.900376133766258e-05
0.0,3136000,1.35,0.017682622125751054,477,0.13256280472502113,1.3856850636005402,0.000224791078024964,-0.4743751299381256,3.0,183.79,392,2.9105947978678158e-05
0.0,3144000,1.48,0.022857934573663787,477,0.1447532942891121,1.385721218585968,0.0002583552350529317,-2.4709145754575728,4.0,189.24,393,3.0017806675459724e-05
0.0,3152000,1.66,0.028335769023753222,477,0.18510272774845363,1.3854705166816712,0.0004522082313701503,0.18824194192886354,4.0,197.55,394,5.2628276425821243e-05
0.0,3160000,1.72,0.017610578274936988,477,0.13247177720069886,1.3859225964546205,0.00024171676824607857,-1.8758404868841172,4.1000000000000085,198.3,395,-1.2209411361254751e-05
0.0,3168000,1.58,0.019370205230568725,477,0.13881319910287857,1.386007732152939,0.00032432077847033725,0.4243710005283356,3.1000000000000085,188.57,396,0.0003468821067872341
0.0,3176000,1.33,0.014527446473289036,477,0.0950281753949821,1.386071766614914,0.00010175094308124245,-1.7593222391605376,3.0,179.44,397,-0.00028191170167701785
0.0,3184000,1.35,0.019196632052359316,477,0.12115454189479351,1.3855999791622162,0.00028015582537591397,-0.5632757031917572,3.1000000000000085,182.53,398,4.6854735592205544e-05
0.0,3192000,1.33,0.013698697159093562,477,0.1030875527113676,1.38600501537323,0.0001744872315714474,-0.8497863048315049,3.0,179.66,399,-3.362900969250404e-05
0.0,3200000,1.29,0.022572557916478574,477,0.14449683220125734,1.3854964554309845,0.00032371125000736357,-0.4245366644859314,3.0,177.27,400,-0.00016776718824075941
0.0,3208000,1.41,0.02280204396889497,477,0.1584551618155092,1.385422819852829,0.0005161109406935793,-15.142083109021186,3.0,181.59,401,-4.004507703029958e-05
0.0,3216000,1.27,0.014858810209931279,477,0.10559132432565094,1.3859955227375031,0.00017929685369267646,-0.6678042489290238,3.0,174.31,402,-3.272234951509745e-05
0.0,3224000,1.2,0.018892345719473742,477,0.14174541822634637,1.3859722697734833,0.0002720300317764668,-1.9023977196216584,3.0,172.84,403,-1.0909669463217142e-05
0.0,3232000,1.47,0.029169796802593316,477,0.19268318286165595,1.3858160531520844,0.00048145947635703124,-1.6844159412384032,3.0,184.38,404,0.0001602311775786802
0.0,3240000,1.71,0.015399580680608684,477,0.10807729626074433,1.3856867492198943,0.00021880983102050776,-1.9211612713336945,5.0,194.87,405,2.5982069681091958e-05
0.0,3248000,1.64,0.028346685219667968,477,0.18829916641116143,1.3856176626682282,0.0006487134291432994,0.3304822212457657,5.0,194.09,406,-0.000119850132468855
0.0,3256000,1.77,0.026457917026435428,477,0.20148004207760095,1.3853421628475189,0.0006612340046171994,-0.2631393748521805,4.1000000000000085,199.24,407,-7.407897592202062e-05
0.0,3264000,1.62,0.010510637030167438,477,0.08321736126206815,1.3860348641872406,7.056154732083541e-05,-0.6966654884815217,3.0,190.78,408,4.370505418819448e-05
0.0,3272000,1.39,0.01861748016451142,477,0.11926063879393041,1.3860193753242493,0.00028479238630438883,-0.7663099414110184,3.0,182.23,409,8.64299657405354e-05
0.0,3280000,1.33,0.02108160076498109,477,0.13339911895804107,1.3857059788703918,0.0002881747670824097,-0.5284009611606598,3.0,180.31,410,-0.00013652184588863747
0.0,3288000,1.4,0.02051204301836765,477,0.14033182035200298,1.3856144070625305,0.0003237019275820785,-2.118061512708664,3.1000000000000085,183.79,411,4.649155387596693e-05
0.0,3296000,1.29,0.010605145986343099,477,0.08083617580123245,1.3857497870922089,9.340649025034509e-05,-2.2753806388378144,3.1000000000000085,180.2,412,-3.696588410093682e-05
0.0,3304000,1.34,0.021349617565811888,477,0.1586665439233184,1.386002209186554,0.00033612409939905776,0.15148879766464232,3.1000000000000085,179.92,413,2.8034134156769142e-05
0.0,3312000,1.58,0.0179401555812192,477,0.12145320309326052,1.3860682570934295,0.0002438743344737304,-1.3231204116344453,4.0,189.93,414,-2.692394147743471e-05
0.0,3320000,1.58,0.022377829128721872,477,0.156102224458009,1.3858635520935059,0.00035719171480423027,-0.33031741201877596,4.0,191.9,415,-3.4283097920706495e-06
0.0,3328000,1.38,0.014218139696847478,477,0.10086529430001974,1.3861314737796784,0.00013071279923337897,-0.728475325703621,4.0,183.16,416,-5.6778735961415805e-06
0.0,3336000,1.7,0.029684867466582773,477,0.2036968486942351,1.3858680152893066,0.0007490392124520895,-2.9459323304891587,4.0,192.88,417,7.981976518294686e-05
0.0,3344000,1.63,0.016821519683602893,477,0.13751902351155876,1.3860776042938232,0.00026056269137598065,0.44500518500804903,4.0,191.05,418,-2.375919393671211e-07
0.0,3352000,1.38,0.01648319704772867,477,0.10748411973007023,1.3860077822208405,0.00014394634393170237,-0.8569607120752335,3.0,183.15,419,2.6422679948154837e-05
0.0,3360000,1.32,0.015219868529908143,477,0.09899981612339616,1.385867134332657,0.00018718562061280863,-0.5671620553731919,3.0,178.2,420,-3.890033610332466e-05
0.0,3368000,1.45,0.025390104332104032,477,0.17076241691596805,1.385849460363388,0.0004017639089079239,-1.359421694278717,3.0,180.75,421,0.00017050768576154951
0.0,3376000,1.46,0.015164202206952167,477,0.12030433467589319,1.3860488164424896,0.0002563181169921336,-0.9076186043024063,3.0,182.11,422,-0.00014437264488378787
0.0,3384000,1.28,0.019453106959411774,477,0.12604294635355473,1.3860096180438994,0.00024191604709017156,-2.776817672252655,3.0,177.41,423,2.169945957575692e-05
0.0,3392000,1.24,0.02085822131043696,477,0.12841324687935413,1.3859646451473235,0.00020844493324602808,-0.5527817463874817,3.0,176.75,424,0.00019513241633831058
0.0,3400000,1.36,0.019022955281070883,477,0.13181292541325093,1.3860919320583343,0.0002784561728822155,-0.5951838552951813,3.0,184.36,425,-0.00015076004574893887
0.0,3408000,1.28,0.012136296545322604,477,0.08412117401137947,1.3861038160324097,0.00011665278642794874,-1.2497578048706055,3.0,180.74,426,4.3656347334035675e-05
0.0,3416000,1.31,0.014565766993617548,477,0.1074596823565662,1.3854054510593414,0.0001537784577089951,0.14399276793003082,3.0,179.82,427,-2.1331405150704084e-06
0.0,3424000,1.43,0.016768237053724926,477,0.09944568453356624,1.3856566107273103,0.00012344145428187404,-0.3121779119968414,4.0,185.17,428,3.367804788240392e-05
0.0,3432000,1.43,0.01610390839527267,477,0.10320870170369745,1.3859704649448394,0.00012346914073305015,0.375129229426384,4.0,187.26,429,4.005676993983798e-05
0.0,3440000,1.37,0.013561392094273794,477,0.08301838777959347,1.386208930015564,7.35598713842478e-05,0.08950750231742859,4.0,184.04,430,-6.747535066097044e-05
0.0,3448000,1.36,0.01925465417072251,477,0.1318277510907501,1.385951337814331,0.0003517720941670177,-153.48529281318187,4.0,179.72,431,2.8882858605356886e-05
0.0,3456000,1.28,0.02141000184237628,477,0.14528305584564805,1.3861271357536316,0.0003061984131909412,-2.593648868203163,3.0,176.68,432,-5.839235847815871e-05
0.0,3464000,1.1,0.017646472496819093,477,0.12008807841688394,1.3859268426895142,0.0002635175636214626,0.3529162836074829,3.0,171.25,433,-3.895413334248588e-05
0.0,3472000,1.21,0.02269976088529037,477,0.15123905878514052,1.3858708703517915,0.0004160558553894589,-0.5980633950233459,4.0,175.94,434,6.662886808044277e-05
0.0,3480000,1.43,0.0175372979062688,477,0.12597611997276545,1.3854416954517363,0.0002828561850174083,0.5691799998283387,4.0,183.95,435,0.0001663464235025458
0.0,3488000,1.59,0.0183202705122348,477,0.12811397653073073,1.3850146317481995,0.00023677123936295176,-0.23227505028247833,4.0,191.47,436,-2.4619408213766292e-06
0.0,3496000,1.49,0.024842756679520153,477,0.1640739224292338,1.3853508985042573,0.0003839887914432438,-0.06321048021316528,3.1000000000000085,186.87,437,1.957913884325535e-05
0.0,3504000,1.56,0.02006012050965671,477,0.1435684716887772,1.3856748259067535,0.0003365790738462238,-1.297931240797043,4.1000000000000085,188.09,438,-9.938830095052254e-05
0.0,3512000,1.59,0.01755243779404251,477,0.12232112856581807,1.3860431575775147,0.00025873581901805667,0.1515868717432022,4.0,189.02,439,-0.00012995048506127206
0.0,3520000,1.27,0.011540649758759267,477,0.07677261631935835,1.3861341500282287,7.546706118887415e-05,-1.0887869119644165,4.0,177.23,440,-2.7919470685446868e-05
0.0,3528000,1.03,0.015803740147810802,477,0.10011412127874791,1.385729696750641,0.00017294154771605008,-0.5162672090530396,3.0,167.98,441,0.00019669669491122476
0.0,3536000,1.36,0.031132063359269203,477,0.18596114965155722,1.3859877038002013,0.0005437047815007645,0.7615832674503327,4.0,180.46,442,8.751745597692207e-05
0.0,3544000,1.59,0.016674415523136192,477,0.13505355240777134,1.3851199281215667,0.0003233619214086048,-0.29624014914035796,4.0,188.16,443,-0.00015726773438700547
0.0,3552000,1.51,0.018839990906372756,477,0.124686283711344,1.385835167169571,0.00025247165755899916,-0.5534499555826187,3.1000000000000085,185.39,444,-7.333662390010431e-05
0.0,3560000,1.63,0.02483630835320495,477,0.1604903972055763,1.385666880607605,0.0004323197028429604,-0.3522613960504532,4.0,188.88,445,0.00012609414819962693
0.0,3568000,1.44,0.009615771370288882,477,0.07071218254975975,1.385948827266693,7.585197035723467e-05,-2.8693987447023392,4.0,182.37,446,-4.656943416648574e-05
0.0,3576000,1.2,0.019614761400651378,477,0.11150418689474463,1.3860467457771302,0.0001522922703770746,-0.716777583360672,3.0,174.83,447,2.1255334961551852e-05
0.0,3584000,1.33,0.016896499305809085,477,0.12026133473031222,1.3858837592601776,0.00025706218307732344,0.2848114424943924,3.0,178.74,448,7.720695037278347e-05
0.0,3592000,1.54,0.021431650649105703,477,0.13671969265677034,1.3858954048156737,0.0002682769261809881,-1.8064365482330322,4.0,189.84,449,-8.906576229492203e-05
0.0,3600000,1.26,0.01559353683852107,477,0.09282598860561847,1.3858125698566437,0.00012691668926663623,-0.832775644659996,3.0,179.78,450,-9.847659822298738e-05
0.0,3608000,1.33,0.018924810303820105,477,0.12423605173826217,1.3858120119571686,0.0002346906233719892,-0.47451861441135407,3.0,181.88,451,-0.00022446314201715723
0.0,3616000,1.37,0.018922445500990398,477,0.1425039524305612,1.385958878993988,0.0003105153789908854,-0.1831762272119522,4.0,184.43,452,0.00017615914828638779
0.0,3624000,1.42,0.016479979682657374,478,0.10300370922312141,1.386154831647873,0.0001363274990018226,-0.14321574747562407,4.0,187.22,453,0.00011325960088015563
0.0,3632000,1.41,0.021189003524675575,478,0.1378499781154096,1.3857957434654236,0.00037889943539425985,0.018626590371131898,4.0,186.16,454,-6.828158075222746e-07
0.0,3640000,1.32,0.011246747368150772,478,0.07765892895869911,1.3858409380912782,7.41595752322155e-05,-0.15832552909851075,3.1000000000000085,182.35,455,-3.098065557423979e-05
0.0,3648000,1.25,0.015550344482985973,478,0.10119928550906479,1.3861655282974243,0.00013104651748164998,0.018332424759864806,3.0,179.65,456,-0.00010358397865275038
0.0,3656000,1.21,0.021960654448487826,478,0.1488612338155508,1.3857083749771117,0.00047236732819783356,-1.4415341746807098,3.0,176.35,457,3.6702796888903323e-05
0.0,3664000,1.22,0.012227315112824402,478,0.09565029959194363,1.385599708557129,0.00010854492710222985,0.25014772832393645,3.0,175.99,458,-2.771498738638911e-05
0.0,3672000,1.27,0.02242480714206466,478,0.1415591099858284,1.3855709624290466,0.0002312461461951898,-0.12614567160606385,3.0,180.27,459,2.1587896699202248e-05
0.0,3680000,1.53,0.018213375139250167,478,0.12221647147089243,1.3854190111160278,0.00023841189010681774,-1.986969804763794,4.0,189.83,460,-5.61270232356037e-05
0.0,3688000,1.56,0.011731992483463828,478,0.08458043430000543,1.385686193704605,8.702662413156758e-05,-1.7920448517799377,3.0,190.05,461,0.00011058630781008105
0.0,3696000,1.46,0.02026636592886016,478,0.1243031821306795,1.3857540094852447,0.0002339220187400315,-0.9636654758453369,3.0,186.3,462,-0.000153853441352112
0.0,3704000,1.69,0.022605583472975123,478,0.16406630529090763,1.3857196021080016,0.0004308902546722493,0.15015311896800995,4.0,194.16,463,-6.724161856254796e-05
0.0,3712000,1.61,0.019479793526707766,478,0.1254340604133904,1.3858709132671356,0.0002279751313005818,-0.698979046344757,4.0,192.18,464,0.00018924316797438222
0.0,3720000,1.41,0.021254432276819658,478,0.13825915592722596,1.3860013723373412,0.00025429532447731164,-0.5887892168760299,4.0,186.03,465,-0.00017086403031271402
0.0,3728000,1.51,0.026033044536528847,478,0.16284383011981846,1.385692720413208,0.0005351843940547952,-0.4464327502250671,4.0,188.09,466,0.00011267445643170504
0.0,3736000,1.36,0.019692145795634306,478,0.12485216841101647,1.3858328664302826,0.0002799874446918693,-4.014064819812774,3.0,182.04,467,-4.172087130427826e-05
0.0,3744000,1.17,0.0151604410783003,478,0.11242211747914553,1.38599946975708,0.0001928493850078894,-0.7596123969554901,3.0,174.54,468,4.09131854644329e-05
0.0,3752000,1.27,0.026519476172980276,478,0.1610812153108418,1.3859093010425567,0.00045578588321632197,-4.562963084578514,3.1000000000000085,178.62,469,-0.00010123276235390221
0.0,3760000,1.53,0.01818297551563691,478,0.12903780402615667,1.3860544991493224,0.00020321536363212544,0.3133735299110413,4.0,186.55,470,0.00015091795798980457
0.0,3768000,1.56,0.026294007737069185,478,0.1900046956166625,1.3859494745731353,0.0006200437003349179,-0.3568883568048477,3.0,187.51,471,-8.385632314912072e-05
0.0,3776000,1.6,0.02336801701390307,478,0.16696885956451296,1.3859359335899353,0.0005080793609954525,-1.7647911137342454,4.0,189.59,472,0.00024056824993749616
0.0,3784000,1.83,0.016462662754260452,478,0.12062410807237028,1.3861416888237,0.0002426101141190884,-0.509468600153923,4.1000000000000085,199.21,473,-6.3155693715089e-05
0.0,3792000,1.49,0.016641067598819857,478,0.11447411715053021,1.3859776496887206,0.0002026692064657709,-0.10518135011196136,3.0,185.49,474,5.289452159217945e-05
0.0,3800000,1.43,0.02488308307760938,478,0.16896635143086314,1.385751941204071,0.0005400956170160498,0.15876734137535095,3.0,181.86,475,-0.00018382241656240695
0.0,3808000,1.44,0.01674127627364833,478,0.12084212731570006,1.385576181411743,0.00023544418882295303,-3.6136794662475586,3.1000000000000085,183.68,476,3.8167610618984326e-05
0.0,3816000,1.39,0.016693543193656145,478,0.11923436993733048,1.3859505069255829,0.00019517737408136782,0.14473057448863982,3.0,182.33,477,6.025455181770667e-06
0.0,3824000,1.25,0.021871123789262512,478,0.14271346244961022,1.3857421708106994,0.000395530118090619,-0.17632873952388764,3.0,176.86,478,0.0001397661992450594
0.0,3832000,1.16,0.01192924305601433,478,0.07934936895035208,1.386050102710724,7.39386114332774e-05,-1.1874638772010804,3.1000000000000085,174.13,479,-7.537944280556985e-05
0.0,3840000,1.08,0.015525803214666045,478,0.10102680362761021,1.3859773623943328,0.0001429937421590921,-0.550554227232933,3.0,170.8,480,5.280328941807966e-06
0.0,3848000,1.25,0.024164134184879376,478,0.1544333927705884,1.3858065330982208,0.0003423399755706669,-0.08334634780883789,3.0,176.94,481,4.7658000521551e-05
0.0,3856000,1.41,0.016823270043765635,478,0.11388087106868625,1.3851715207099915,0.00021173787992836423,-0.9314057761430741,3.0,182.99,482,-2.1309888443283852e-05
0.0,3864000,1.18,0.01161254166922288,478,0.0727022813539952,1.3859718930721283,6.48768140121092e-05,-1.371239584684372,3.0,174.16,483,-8.663174936373253e-05
0.0,3872000,1.23,0.01929386982817996,478,0.11754374254494905,1.3860737252235413,0.0002234285876102149,0.38571522414684295,3.0,175.94,484,8.673439871927258e-05
0.0,3880000,1.39,0.013713829475385726,478,0.09361734854057431,1.3860648715496062,0.00015425254026126822,-0.0456778073310852,3.0,181.04,485,-6.543089500155475e-05
0.0,3888000,1.27,0.0192107027946797,478,0.1301493188459426,1.3858781218528748,0.00022343374352317368,-0.09356459438800811,3.0,177.09,486,-9.482059044785274e-06
0.0,3896000,1.27,0.016125750629686422,478,0.10633177139796317,1.3860761976242066,0.00015423938138724223,-0.005764082670211792,3.0,176.04,487,1.744382687320467e-05
0.0,3904000,1.26,0.01904196555793683,478,0.11872136225923896,1.3859951329231261,0.00022103193612338145,0.33381553530693053,3.0,176.02,488,6.44184014890925e-05
0.0,3912000,1.45,0.01988194100665153,478,0.13168275786563755,1.3860364818572999,0.00030788658058895636,-0.6768450510501861,3.0,182.69,489,-9.422838156751823e-05
0.0,3920000,1.67,0.018858413389135385,478,0.11959376173093915,1.385916244983673,0.00016345066790336205,-0.2778685301542282,4.0,190.79,490,2.103663855450577e-05
0.0,3928000,1.69,0.019105007225038873,478,0.1391101537272334,1.3858778595924377,0.0003828396084213637,-2.7955734443664553,4.0,193.82,491,-5.137167783686891e-05
0.0,3936000,1.46,0.018115465119682497,478,0.11731328319758177,1.3860484850406647,0.0001636657004519293,0.5867694652080536,3.0,185.13,492,0.00013847994198840752
0.0,3944000,1.5,0.016395640128069645,478,0.12183812597766519,1.3860346269607544,0.0002154615462336551,0.11729594171047211,3.0,186.48,493,-0.00013564175161263849
0.0,3952000,1.56,0.019074635514537783,478,0.11727334620431065,1.3859785687923432,0.00016610777827509083,-1.4817052429914475,3.0,189.69,494,-0.00010912079142144648
0.0,3960000,1.34,0.022981779572895582,478,0.14464581034146248,1.3859366619586944,0.0004088543870523154,-0.6969417774677277,3.0,182.63,495,0.00020996915767682367
0.0,3968000,1.27,0.012344498090463969,478,0.08784114919602871,1.3860595285892487,0.0001339531150182438,-0.9309838324785232,3.0,179.4,496,0.00010853337256776285
0.0,3976000,1.44,0.018146073615518267,478,0.12749344112351538,1.3856040275096893,0.00025361803884152326,0.05464025735855103,3.1000000000000085,184.97,497,-9.998977184295654e-05
0.0,3984000,1.74,0.01846071488494747,478,0.12295107115060092,1.3859782779216767,0.00018106594150367526,-0.4719246542453766,4.0,195.08,498,-1.027549347782042e-05
0.0,3992000,1.34,0.015469208030305638,478,0.09871269820258022,1.385949708223343,0.0001414376513832849,-0.37268265187740324,3.0,178.22,499,2.1639188562403434e-05
0.0,4000000,1.18,0.01473409198364025,478,0.09039281993173062,1.386007124185562,0.0001798243343193917,-2.060264335870743,3.0,171.85,500,-5.052978556705057e-05
0.0,4008000,1.28,0.021376468642753582,478,0.13074512960389256,1.3857641625404358,0.0002438520141203071,-1.2467359119653703,3.0,177.81,501,-6.653745760559104e-05
0.0,4016000,1.29,0.013177658482905419,478,0.09007442583329976,1.386158548593521,0.00012813003938731528,-0.05164727926254273,3.0,179.99,502,2.775524243588734e-05
0.0,4024000,1.22,0.016444635537474814,478,0.10143131898716091,1.3861157667636872,0.00011935630488210336,-5.61295180439949,3.0,175.77,503,6.900044420035556e-05
0.0,4032000,1.34,0.017812712996272132,478,0.10777416447177529,1.385982905626297,0.00012867422679278207,-0.15889888763427734,3.0,181.9,504,-0.00010006684031395708
0.0,4040000,1.47,0.017572402627655925,478,0.10247258669696749,1.3858051633834838,0.00014686961314623658,-0.29167987942695617,3.1000000000000085,186.32,505,0.00012350310149486176
0.0,4048000,1.23,0.020762362816045057,478,0.1422321804985404,1.3856167340278625,0.0003683693164703072,-0.8167347520589828,3.0,175.2,506,-0.00014575697448890424
0.0,4056000,1.38,0.016090172993995525,478,0.11595328144729138,1.3855412483215332,0.00023308840438517108,-1.4197919303178788,3.0,181.82,507,-2.3073687261785382e-05
0.0,4064000,1.37,0.018203907709146365,478,0.12174464808776975,1.3856579923629762,0.00022902103531237118,-0.4434798163175583,3.0,179.85,508,-4.382833583804313e-05
0.0,4072000,1.35,0.023139669913870415,478,0.12470235635526478,1.3860753357410431,0.0002352508893926597,-0.2937698531150818,3.0,179.25,509,-3.4996089943888365e-05
0.0,4080000,1.36,0.01349279888138129,479,0.09366181789897382,1.3860702311992645,0.0001458958147861722,-0.922839362025261,4.0,180.02,510,0.00012027539322616576
0.0,4088000,1.44,0.012221130064670918,479,0.08964174980297684,1.3860775446891784,0.00011255179133115689,-1.403462802171707,3.1000000000000085,183.71,511,-4.445286685950123e-05
0.0,4096000,1.42,0.02514777454118455,479,0.15489641692489386,1.3860097813606262,0.00039694903531881207,-0.001566736102104187,3.0,183.68,512,-0.00014686558115499792
0.0,4104000,1.37,0.01633044156730175,479,0.11286198856309056,1.3858853435516358,0.00018702654337687363,-0.6957721292972565,3.0,182.5,513,0.0002538663616815029
0.0,4112000,1.49,0.014860172911479246,479,0.09529164769686758,1.3861332035064697,0.0001342329945612164,-0.2541427105665207,4.0,186.64,514,-0.0001719154219608754
0.0,4120000,1.51,0.02212730595583407,479,0.1394605447538197,1.3861221373081207,0.00037507821653889553,-1.0484210497140884,4.0,186.27,515,3.632270028901985e-05
0.0,4128000,1.38,0.01577255086414129,479,0.10053514171391725,1.3860037791728974,0.00013701341778073583,-0.07222448885440827,3.0,181.64,516,-1.707532508589793e-05
0.0,4136000,1.36,0.015757816639144707,479,0.1077283626422286,1.3860352420806885,0.00021979126807195826,-0.20446544468402864,3.0,180.57,517,-4.624695659742884e-05
0.0,4144000,1.47,0.014252871592003271,479,0.10312378263100981,1.3859992158412933,0.00017446220946055747,-3.4660103452205657,3.0,185.82,518,3.6131685810687486e-05
