P09:episode_rewards,episode_length,epoch_idx,policy_entropy,frames,advantage_norm,explained_variance,fps,PMM:episode_rewards,P01:episode_rewards,value_loss,policy_loss,grad_norm
3.1000000000000085,180.49,315,1.3860731971263887,2520000,0.16336187282577158,-3.728682122826576,489,1.26,0.0,0.00034568847651144096,-0.0001663339781225659,0.025273010503517632
3.1000000000000085,189.07,316,1.3858517849445342,2528000,0.20410862501710653,-0.07867767989635467,489,1.5,0.0,0.0006136133282689116,-0.0003072054533549817,0.03416494483298197
4.0,189.53,317,1.3857889401912689,2536000,0.18753794841468335,-1.8482744294404982,489,1.54,0.0,0.00048453768529952866,6.832096016296419e-05,0.027873925498548644
4.0,186.87,318,1.3857713770866393,2544000,0.15234746858477594,-0.38348856985569,489,1.48,0.0,0.0003440601886404693,0.0002350614863098599,0.024158957714966078
4.0,180.91,319,1.3861327528953553,2552000,0.1160208992101252,-1.8268810051679611,489,1.33,0.0,0.0001746831691184525,1.53974558088521e-05,0.018668185160609713
3.0,171.47,320,1.3859732127189637,2560000,0.15192822888493537,-0.14428069114685058,489,1.09,0.0,0.00034708148129539043,0.00011027763117454015,0.02467900595486389
3.0,178.66,321,1.3859695398807526,2568000,0.17692740984261035,-1.0599245399236679,489,1.29,0.0,0.00034804303390956193,-0.00019546196792362026,0.02810453151535073
4.0,183.54,322,1.3859106779098511,2576000,0.12338968319818377,-0.612629399895668,489,1.4,0.0,0.0002408109865541519,0.00023605993977980687,0.019242833537101746
4.0,183.47,323,1.3859611666202545,2584000,0.11644412819296121,-0.24643850922584534,489,1.37,0.0,0.00013316256127154702,2.1951557264401345e-05,0.019697665375960315
4.0,189.36,324,1.3861258518695831,2592000,0.18771032294258475,-0.3249823760986328,489,1.58,0.0,0.0005462223038080083,0.00021466200454597128,0.030292130704295248
4.0,181.37,325,1.3857938933372498,2600000,0.1646647471562028,-0.4190477800369263,489,1.41,0.0,0.00037460338888649857,-0.0002368169539113296,0.028007568053932924
3.0,176.28,326,1.3859652185440063,2608000,0.1482696712948382,-0.9190999251604081,489,1.24,0.0,0.00030083016325988866,-0.00010659964646038133,0.023006353140899546
3.0,173.77,327,1.3861647212505341,2616000,0.11807611117139459,-1.170255828499794,489,1.19,0.0,0.0002022870987502756,-3.544839075402706e-05,0.018161163798488512
3.1000000000000085,172.56,328,1.385863845348358,2624000,0.15146458031609655,-0.14066007733345032,489,1.16,0.0,0.0003345365787981791,0.0002267671748813882,0.02607598824653962
4.0,178.8,329,1.385443059206009,2632000,0.14265298165380955,-4.715576059818268,489,1.3,0.0,0.0002591512518233685,-0.0001777527235026355,0.02476552257818806
3.0,178.81,330,1.3860231864452361,2640000,0.1368907027132809,-1.2036142432689667,489,1.28,0.0,0.0002415323651894141,6.189799441926879e-05,0.02278042245284733
3.0,175.7,331,1.3861074316501618,2648000,0.14078313656151295,-3.6004999631643297,489,1.16,0.0,0.0002507263990764841,3.917860391084105e-05,0.023864515887424966
3.1000000000000085,179.16,332,1.3859964907169342,2656000,0.13947499610483646,-2.0735483515262603,489,1.22,0.0,0.00025794158219923704,-8.546816286980174e-05,0.023188433511052008
4.0,184.85,333,1.3859468638896941,2664000,0.13244597854092718,-0.13651274263858795,489,1.38,0.0,0.0002575951196376991,0.00021406078503787284,0.020226687399047812
3.0,184.42,334,1.3860566699504853,2672000,0.10485805340111255,-0.07551871061325073,489,1.38,0.0,0.00013323333998869203,-2.313483793841442e-05,0.017158857243734588
4.0,191.01,335,1.3860754811763762,2680000,0.1385322231426835,0.3013070124387741,489,1.55,0.0,0.000252448088986057,6.089747303121839e-06,0.022602901441839206
4.0,184.69,336,1.3861120533943176,2688000,0.13553975852206349,-0.27847484946250917,489,1.43,0.0,0.00028005393842704505,-7.048039669825812e-05,0.020599497655160587
3.0,179.82,337,1.386164219379425,2696000,0.1402455005981028,-2.7258607763051987,489,1.28,0.0,0.0002915210026094428,4.981503101589624e-05,0.022347045127575127
3.0,183.08,338,1.38595423579216,2704000,0.2151993978768587,-3.175002883672714,489,1.36,0.0,0.0006687338359188289,-7.693984796787845e-05,0.03499950152357083
3.0,184.75,339,1.3855651092529297,2712000,0.16046127915382385,-1.014909679889679,489,1.44,0.0,0.0004620302233661278,1.787007167877164e-05,0.021726439712316126
3.0,183.44,340,1.3855727529525756,2720000,0.1523472272604704,-0.959898808002472,489,1.45,0.0,0.00035645243227463655,9.42828376264515e-05,0.024065955118952792
3.1000000000000085,179.63,341,1.3856468749046327,2728000,0.1283087237365544,-0.49370998322963716,489,1.32,0.0,0.0002500492954413858,-5.930915249336976e-05,0.018327343097673213
3.0,183.59,342,1.3857113111019135,2736000,0.14616336561739446,-1.872262624502182,490,1.43,0.0,0.000258602852295553,0.0001550299638256547,0.024204351361778467
4.0,190.2,343,1.385232548713684,2744000,0.1937361589446664,-0.8675506663322449,490,1.54,0.0,0.0005105884271415561,5.292250170896295e-06,0.03263176960556382
4.0,192.66,344,1.3859234523773194,2752000,0.2075034130550921,-0.47814282596111296,490,1.66,0.0,0.0006136714098056473,-0.00011717918636350077,0.03286170009636235
3.1000000000000085,183.57,345,1.3859813225269317,2760000,0.10620466822758318,-1.92952288210392,490,1.44,0.0,0.00012798809630339746,-7.084689175826497e-05,0.01665013703458594
3.0,181.7,346,1.3858800864219665,2768000,0.141881061848253,-0.03147519707679749,490,1.32,0.0,0.00027379334896977526,-0.0002250201886636205,0.026435097269526198
4.0,184.08,347,1.38546173453331,2776000,0.1962174286879599,-0.18424956023693084,490,1.42,0.0,0.0005497751706252529,0.00013935489940877232,0.029763570231080245
3.1000000000000085,181.91,348,1.3853990316390992,2784000,0.11491889288648963,-0.4794150334596634,490,1.36,0.0,0.00021893520850653657,-6.082517676986754e-05,0.01648291453444833
3.0,184.29,349,1.3855074632167816,2792000,0.17403603207319976,-1.1308621436357498,490,1.44,0.0,0.00044655124858763886,-0.0001575609277779222,0.025596505889725396
3.1000000000000085,186.11,350,1.3859941351413727,2800000,0.14076789418235422,-1.708168647289276,490,1.5,0.0,0.00031328618731777167,2.4892745786928573e-05,0.021019955926638526
3.0,176.92,351,1.385845263004303,2808000,0.1664897938631475,-1.1699854534864427,490,1.27,0.0,0.00036271994739081495,-1.8967967480421067e-06,0.029997201209336723
3.0,175.73,352,1.3857706046104432,2816000,0.14360415611416102,-1.216654940843582,490,1.2,0.0,0.0003250048817562856,-8.722058228158858e-05,0.020569973208449364
3.0,174.89,353,1.3861009204387664,2824000,0.08648020470514893,-1.2323466032743453,490,1.15,0.0,7.262713899990559e-05,0.00016463130460749652,0.013465376816368401
3.0,170.77,354,1.386043337583542,2832000,0.13284284075722097,-2.337674600481987,490,1.03,0.0,0.00021969733723381068,-4.7918297932483254e-05,0.0252471261580866
4.0,180.7,355,1.3857089567184449,2840000,0.1469242672249675,-0.472606794834137,490,1.32,0.0,0.0003110189164362964,-3.6743198870681226e-06,0.024141967984544762
3.0,173.14,356,1.3859271693229676,2848000,0.08076150836423039,-2.377471873164177,490,1.16,0.0,7.367230777163059e-05,0.00012199181743199006,0.013121851640905229
2.1000000000000085,164.71,357,1.3861386680603027,2856000,0.08456653675064445,-0.893023402094841,490,0.92,0.0,7.339979907555972e-05,-0.0001303697946423199,0.016732788762471865
3.0,176.2,358,1.3860480535030364,2864000,0.13680781284347177,-0.32503406822681424,490,1.23,0.0,0.00032728718579164704,-3.033895165572176e-05,0.023294024058328436
3.0,181.91,359,1.386036206483841,2872000,0.13127094136551024,-2.31042133808136,490,1.39,0.0,0.00030338094874878154,-4.278655846064794e-05,0.021292779841329795
3.0,176.27,360,1.385793627500534,2880000,0.12023563038557768,-0.7285625892877579,490,1.23,0.0,0.00022553787657102474,0.0001076201570504054,0.02059398140171168
3.0,179.34,361,1.3858224952220917,2888000,0.16800911007449032,-1.9433119928836822,490,1.29,0.0,0.0004549122969319797,-3.5674375412781954e-05,0.028725695875958003
4.0,189.18,362,1.385724391937256,2896000,0.14850556055083872,-0.9098698234558106,490,1.48,0.0,0.00028159857659147745,-2.449583633278962e-05,0.019980456058500448
4.0,198.3,363,1.3857775437831878,2904000,0.22315938003361224,0.47601872861385347,490,1.76,0.0,0.0007595807569555291,0.00025567495147697626,0.03345677536780401
4.0,196.83,364,1.3859997248649598,2912000,0.14320272544398904,-0.17613697052001953,490,1.79,0.0,0.00033866079061226626,3.9637881109229056e-05,0.021859572047657296
4.0,201.04,365,1.385981240272522,2920000,0.18609300930052997,0.06906639754772187,490,1.9,0.0,0.0006131869135151646,-0.00028506433927759643,0.028648441917751434
3.0,189.68,366,1.3860931980609894,2928000,0.12417234420776367,-1.3689618557691574,490,1.56,0.0,0.0002419885306494507,1.983364844818425e-05,0.017278453289347434
3.0,188.3,367,1.3860011005401611,2936000,0.16321445723995567,-0.6279852050542831,490,1.46,0.0,0.0003443886886407199,-7.709974139288533e-05,0.029868146827458614
5.0,201.67,368,1.3860971665382384,2944000,0.20323686692863702,-8.544404433965683,490,1.82,0.0,0.0005719772374504828,0.00010590698220767081,0.030767744983955517
5.0,197.6,369,1.3861310625076293,2952000,0.13761651391163468,-1.021667909026146,490,1.72,0.0,0.00030420927256045614,-8.76051747763995e-05,0.022268503713485627
3.1000000000000085,178.27,370,1.3859806942939759,2960000,0.10517185324802995,-1.222979747056961,490,1.24,0.0,0.0001589923271819771,0.00012344216800556752,0.01583113262831443
4.0,191.45,371,1.3859830176830292,2968000,0.17271093206480145,0.018690868616104125,490,1.58,0.0,0.00047326314608653775,0.0002034567022928968,0.028615065511477
4.0,197.97,372,1.3860206377506257,2976000,0.16553833136335017,-0.6220575058460236,490,1.77,0.0,0.0004008048122500441,-0.00012972205007827142,0.023157437905234373
3.1000000000000085,194.97,373,1.3860414981842042,2984000,0.14521491896361113,-0.8405786854028702,490,1.67,0.0,0.0003055658274115558,-0.00016464192274725064,0.025152290132075712
3.1000000000000085,188.32,374,1.3858460879325867,2992000,0.15614264994859695,-6.229311492443085,490,1.51,0.0,0.0003614058063772063,-8.307502372190356e-05,0.024965203582544046
3.1000000000000085,177.19,375,1.385825912952423,3000000,0.1446037588827312,-1.0226878798007966,490,1.28,0.0,0.0003418526646328246,9.54796045925832e-05,0.021914413385924342
4.0,183.44,376,1.385509021282196,3008000,0.14062422145158052,-1.0253880137205125,490,1.46,0.0,0.0002888028994902925,-9.445149240491446e-05,0.021191761586089253
3.1000000000000085,186.63,377,1.3860924804210664,3016000,0.17594436302781105,-0.1980396980047226,490,1.52,0.0,0.0004291470513362583,3.4005196430371145e-05,0.02816737987165533
4.0,188.81,378,1.385838121175766,3024000,0.14016681000590325,-2.51398985683918,490,1.55,0.0,0.00032280974964805865,-2.3381513892672957e-06,0.022743542625776835
4.0,192.11,379,1.385699770450592,3032000,0.12351018775254488,-1.2391029381752015,490,1.68,0.0,0.0002446246355361836,0.0002937343231133127,0.017026566169925615
4.0,186.64,380,1.3856166517734527,3040000,0.16342264451086522,-0.5214566683769226,490,1.5,0.0,0.00044487342550610266,-0.000230983577639563,0.026000448033980942
3.1000000000000085,184.0,381,1.38567413687706,3048000,0.14690049957484008,-4.864391393661499,490,1.42,0.0,0.0004224039965652082,3.9016167017962286e-05,0.02206576669378755
3.1000000000000085,178.3,382,1.385825927257538,3056000,0.1412864737957716,-11.59297512114048,490,1.35,0.0,0.0004583363833876319,-0.00010007768099967506,0.021663840354055993
3.0,178.99,383,1.3860263907909394,3064000,0.13360304752364754,-0.5487579160928726,490,1.34,0.0,0.00028446731292206093,-0.00011292491712083574,0.018528062808660945
3.0,179.05,384,1.3858641457557679,3072000,0.1976315102353692,-0.9315239077806473,490,1.27,0.0,0.0005987527782554025,-0.00023062069958541543,0.03206892994420579
4.0,183.0,385,1.3858514177799224,3080000,0.1507554149068892,0.1252357304096222,490,1.37,0.0,0.0003448813475847601,0.00025636744950134014,0.02638436026069515
4.0,190.7,386,1.3858000779151916,3088000,0.13814466336742043,-0.20518412590026855,490,1.55,0.0,0.00021553076154759765,0.00016559273043640133,0.01974126048447354
4.0,192.99,387,1.3860909128189087,3096000,0.23589028684422375,-0.16326728641986846,490,1.61,0.0,0.0008352287001446257,-0.00030059332893870303,0.03746316413199622
4.0,192.37,388,1.3858325910568237,3104000,0.12106000350788236,-3.394416731595993,490,1.65,0.0,0.0002158079664491197,1.5275506593752653e-05,0.017653530669014296
3.1000000000000085,186.08,389,1.3859307444095612,3112000,0.14455874107778072,-0.043368902206420895,490,1.46,0.0,0.00025620498484840937,3.84370675055834e-05,0.020876720141560823
4.0,193.52,390,1.3859977614879608,3120000,0.13292559830471873,0.3338365870714188,490,1.64,0.0,0.00019715295318292191,0.00011011005706677679,0.020590561798732504
4.0,190.31,391,1.3860477006435394,3128000,0.14114965999498963,0.11075292944908142,490,1.58,0.0,0.0002487227675101167,-2.3186735925264658e-05,0.025469567396603
4.0,196.87,392,1.385841953754425,3136000,0.21662778485566378,-1.463597435951233,490,1.72,0.0,0.0007014533123810906,5.546747168409638e-05,0.03382825045004809
4.0,190.91,393,1.3860178303718567,3144000,0.1666755055077374,-0.522568302154541,490,1.58,0.0,0.0005137948308424711,-0.00030885444080013257,0.02627624897201727
3.1000000000000085,187.22,394,1.3856197583675385,3152000,0.17601904025301338,-0.8084304696321487,490,1.56,0.0,0.000487975517439736,0.00018279222575074528,0.024755937672704106
3.0,178.83,395,1.385882283449173,3160000,0.10672328691929579,-1.6932407188415528,490,1.35,0.0,0.0001485934495451602,-0.00011170247254995047,0.01592926051970163
3.0,177.95,396,1.3858931839466095,3168000,0.1769209879823029,-1.9720415771007538,490,1.3,0.0,0.0005046488303764818,-7.132321727112867e-05,0.029788200669856706
3.0,178.39,397,1.386082319021225,3176000,0.12478076258674264,-0.9500233316421509,490,1.33,0.0,0.000271006151021993,0.00014671862874820362,0.01846808759380782
3.0,175.87,398,1.3861676418781281,3184000,0.10011946057900786,-0.41181733071804044,490,1.19,0.0,0.00010792977055643859,-4.0267197800858415e-05,0.016945409666914303
3.0,179.37,399,1.3860120069980622,3192000,0.13343143044039607,-2.898690501451492,491,1.25,0.0,0.0002835810030751418,5.799538430437678e-05,0.020507112363624805
3.0,182.48,400,1.3860786175727844,3200000,0.1137793605774641,-0.8320869284868241,491,1.34,0.0,0.00015450665463959012,5.6099728244589645e-05,0.020933600696835076
3.0,182.61,401,1.386184219121933,3208000,0.11083402514457702,-0.29323813259601594,491,1.3,0.0,0.00013539869617943624,7.935646092846582e-05,0.0167808986174108
3.0,187.4,402,1.3859993493556977,3216000,0.20446044221520424,-14.735673558712005,491,1.49,0.0,0.0006513344104291718,-0.00011712750152128138,0.03230753127564648
3.0,188.2,403,1.3860853159427642,3224000,0.11202582195401192,0.16204098045825957,491,1.56,0.0,0.00015613185570146016,-0.00015120034811843652,0.016818576558663565
3.0,177.32,404,1.3858678436279297,3232000,0.12541826080530882,-0.2668602621555328,491,1.28,0.0,0.00020941531899552502,-2.153872930648504e-05,0.021039610274930086
3.0,181.18,405,1.3858956289291382,3240000,0.16142404882237316,0.16542914271354675,491,1.38,0.0,0.0003111803243473332,-0.0002031066908784851,0.025234576016630803
3.0,184.69,406,1.3859546291828155,3248000,0.167754920553416,-4.530077798366547,491,1.49,0.0,0.0004192049438950107,0.0002575108484597877,0.028889885850106777
3.0,177.3,407,1.386096477508545,3256000,0.1929620654694736,-0.4339629465341568,491,1.28,0.0,0.0006365323677755442,-3.9697559113847095e-05,0.02827850429174382
4.0,184.86,408,1.3859833991527557,3264000,0.15976276230067016,-2.536606574654579,491,1.51,0.0,0.00031045077267208396,-0.00015010283939773217,0.02499321937113201
4.0,190.72,409,1.3857981443405152,3272000,0.12294563664123416,-1.4496484786272048,491,1.57,0.0,0.00021732475472617806,0.0001366377339763858,0.018644067497386854
3.0,180.72,410,1.3860916447639466,3280000,0.14041521524079145,-1.0523767268657684,491,1.31,0.0,0.00028705929353805003,0.00016148173245255748,0.022798656373786724
3.0,180.58,411,1.3857911443710327,3288000,0.14149006297811867,-0.14591789066791536,491,1.32,0.0,0.0002649308753052537,-8.868181284924504e-05,0.02169542457395623
4.0,190.87,412,1.3856879711151122,3296000,0.1803099797666073,-2.137075327038765,491,1.58,0.0,0.0005326833841331791,0.00016655582236126067,0.025173677012368417
4.0,188.65,413,1.3861086297035217,3304000,0.12542719257995485,-0.899121071100235,491,1.49,0.0,0.00022718995320929026,4.438211937667802e-05,0.018606262087726377
3.0,174.98,414,1.3861227214336396,3312000,0.1330615298449993,-0.633315480351448,491,1.18,0.0,0.00032065005253116395,-4.089647929959028e-05,0.02134855269293524
3.0,167.22,415,1.3860083532333374,3320000,0.11326907335780562,-1.4699675524234772,491,1.01,0.0,0.0002127284392980755,8.983721676486311e-05,0.017605427169023316
4.0,179.38,416,1.3859691250324249,3328000,0.2198092724941671,-0.7097656577825546,491,1.37,0.0,0.0008086365508961535,-0.00010155595980904764,0.031379456535610674
4.0,188.65,417,1.385741991996765,3336000,0.19306242311373353,-0.23700409948825837,491,1.63,0.0,0.0006493190917171887,0.0003249822872749064,0.02875833167465123
4.0,190.81,418,1.3856636142730714,3344000,0.09053475212305784,-1.4522152245044708,491,1.62,0.0,0.00010076540018872038,-0.00017452954889449757,0.013566442662518587
4.0,191.28,419,1.3858807396888733,3352000,0.13680071979761124,-0.6678121513128281,491,1.65,0.0,0.00033428715029003796,4.9765048718199975e-05,0.01911045441098054
3.1000000000000085,182.42,420,1.3859328532218933,3360000,0.10703699009492994,-3.104860035777092,491,1.4,0.0,0.0001705490892391026,7.591344327920524e-05,0.018377357890249153
3.0,174.99,421,1.3857106244564057,3368000,0.1516398281045258,-0.4162175339460373,491,1.2,0.0,0.0003772898493366483,-9.57984622073127e-05,0.023832027478221027
3.0,174.77,422,1.385839890241623,3376000,0.11277797412127256,-0.26348119020462035,491,1.2,0.0,0.00020310067674245147,-7.331892949878238e-05,0.020814335574029754
3.0,174.48,423,1.3861106085777282,3384000,0.15087383644655347,-0.7274674892425537,491,1.18,0.0,0.00036696892901773027,4.766566216858337e-06,0.022805461954943235
3.0,174.92,424,1.3860087537765502,3392000,0.1283244125917554,-0.9564472663402558,491,1.21,0.0,0.00023448330775408977,0.00011119856213554158,0.019659829209557948
4.0,186.14,425,1.3858931493759155,3400000,0.20052405767142772,-0.5566760259866714,491,1.48,0.0,0.0006479595861264897,-0.00024484600202413277,0.03601528266348536
4.0,183.64,426,1.3858293414115905,3408000,0.11809127777814865,-0.6680922067165375,491,1.41,0.0,0.00025426215693414634,0.00018528292464907282,0.017139073441947626
4.0,181.37,427,1.3858626794815063,3416000,0.13710243271663786,-2.460600147843361,491,1.35,0.0,0.0002727859147410072,-8.047403825912624e-05,0.020833984070083283
4.0,179.79,428,1.3859328532218933,3424000,0.12344342583790421,-0.34754325449466705,491,1.3,0.0,0.00021533299352086033,2.734602487180382e-05,0.01898000099561901
3.0,173.55,429,1.3859875059127809,3432000,0.11171068045310677,-2.2685185325145723,491,1.16,0.0,0.00017972859953829356,-8.773797744652257e-06,0.01937074981511483
3.0,179.34,430,1.3855038285255432,3440000,0.16226313212886453,0.09489893078804017,491,1.29,0.0,0.00036422314030460257,-0.00015496409469051287,0.028815217332816615
4.0,184.05,431,1.3858419275283813,3448000,0.17969044340774418,-0.4936014074087143,491,1.42,0.0,0.0004629116609748962,0.00024176347587854253,0.02779741307119727
4.0,190.05,432,1.3856196999549866,3456000,0.16477376013994216,-0.5469654005765915,491,1.57,0.0,0.0003776431895562382,-0.00016159717823029495,0.024611954454142923
4.0,192.41,433,1.3859315013885498,3464000,0.1396502964384854,-1.190357346534729,491,1.67,0.0,0.0003230236701301692,-2.9952799413877072e-05,0.02294068115006899
3.1000000000000085,185.69,434,1.3861047148704528,3472000,0.12297432910650968,-1.2602837312221526,491,1.5,0.0,0.00021088921900400237,-5.8400785055710005e-05,0.018025295085696565
3.0,175.71,435,1.3861171293258667,3480000,0.126496423734352,-0.14574937760829926,491,1.25,0.0,0.00023135968844030684,-0.00015295372213586234,0.023401221131601577
3.0,175.31,436,1.386062195301056,3488000,0.12907917654141784,-0.15438785672187805,491,1.26,0.0,0.00025040057703563435,0.00021498938804143108,0.020202094511456777
3.0,180.69,437,1.3857535600662232,3496000,0.1344032637961209,-1.883390383720398,491,1.38,0.0,0.00025898064287616763,-0.0001974122112369514,0.023460768991818006
3.1000000000000085,183.56,438,1.3859640765190124,3504000,0.09794516961090266,-1.1662360513210297,491,1.4,0.0,0.00012848705172359586,7.479493102437118e-05,0.01568690102143292
3.0,174.57,439,1.3861249911785125,3512000,0.09349120588973164,-1.3824260818958283,491,1.14,0.0,0.00013873340285613266,4.0312587989319583e-05,0.016414609315630095
3.0,180.53,440,1.3858041334152222,3520000,0.1614515183120966,-0.2593645828962326,491,1.3,0.0,0.0004212969588775195,7.626954735314939e-05,0.02609488130478182
4.0,186.86,441,1.385809632539749,3528000,0.13921623542904854,-0.060654282569885254,491,1.46,0.0,0.0002846977310446164,-0.0001337737039284548,0.02390240252149957
3.0,178.86,442,1.3859501099586486,3536000,0.11473202724009753,-0.8669399166107178,491,1.25,0.0,0.0001723318497863602,-7.059800822730721e-05,0.01864002796931873
3.0,171.8,443,1.386020154953003,3544000,0.1011014293320477,-0.3648390156030655,491,1.13,0.0,0.00015159713090042714,5.313017072467119e-05,0.015016852181143151
3.0,172.97,444,1.3860444486141206,3552000,0.09375404195860028,-0.02576427698135376,491,1.2,0.0,7.798983833708916e-05,4.184459035968757e-05,0.01647862176371396
3.0,175.19,445,1.3855791342258454,3560000,0.17095576288178563,-4.2900774037837985,491,1.24,0.0,0.0006493338585914899,-0.00039237843127921224,0.028073835379364344
3.0,180.0,446,1.3857529079914093,3568000,0.14468869593925773,-1.2876930272579192,491,1.37,0.0,0.0003695549510962337,8.033714748307829e-06,0.021404505629126054
3.0,178.41,447,1.385918951034546,3576000,0.09303194674663245,-5.359080535769462,491,1.26,0.0,0.00010592340705443348,-9.324477992777247e-05,0.01622800078954631
2.1000000000000085,168.04,448,1.386043039560318,3584000,0.11256429774686694,-2.3226947033405305,491,1.02,0.0,0.00024490824494932895,-0.0001897029456722521,0.01738911823937768
2.0,167.26,449,1.3859360063076018,3592000,0.18478294126689435,0.16698451995849609,491,1.08,0.0,0.0005078617689105158,0.00015932105719912215,0.02689773990039738
3.0,174.16,450,1.3857815539836884,3600000,0.11472079863771796,-0.9342926889657974,491,1.28,0.0,0.0002029409537169613,0.0001224682104157182,0.01615644660143341
3.0,178.73,451,1.385972682237625,3608000,0.0774111513979733,-1.0360312867164612,491,1.29,0.0,8.77957036391308e-05,-9.406193820268527e-05,0.012979934562064232
3.0,177.1,452,1.3860151863098145,3616000,0.11665382528677583,-1.269524809718132,491,1.22,0.0,0.00019354328708004687,-0.00017556022172357188,0.017584648322092944
3.0,184.41,453,1.3860736513137817,3624000,0.11266626594588161,-0.7369996482133865,491,1.4,0.0,0.00021122754114003328,-9.990142680180724e-06,0.019357522707763263
4.0,185.11,454,1.3861587584018706,3632000,0.13245777651667595,0.17358254551887511,491,1.45,0.0,0.00022363617551945936,5.519950718735345e-06,0.021137864243564296
3.0,179.64,455,1.3860281777381898,3640000,0.13324647691100835,-1.230151859521866,491,1.35,0.0,0.00030264333987815915,7.048606668831781e-05,0.02379999348237578
3.0,176.31,456,1.386032612323761,3648000,0.10006046928465366,0.01866777002811432,491,1.21,0.0,0.00010631957605937714,-6.848292256108834e-05,0.016138505468405326
3.0,189.4,457,1.386023381948471,3656000,0.16062325779348613,-1.3782755905389785,491,1.48,0.0,0.0003232847722438237,9.102418727707117e-05,0.027766585930372442
3.0,187.43,458,1.386071013212204,3664000,0.15474218867719172,-0.5483498150110244,491,1.47,0.0,0.00038361727396932113,-4.939355567330494e-05,0.02439617312442475
4.0,184.8,459,1.385429619550705,3672000,0.19405129668302834,-0.31449453711509706,491,1.54,0.0,0.0006540068279883827,-0.00017005327403239788,0.02866517278531505
4.0,188.61,460,1.3860307562351226,3680000,0.12209315240383148,-4.3795780980587,491,1.61,0.0,0.0002335798206217987,0.000190251207975507,0.017690102166171163
4.0,191.44,461,1.3860671436786651,3688000,0.14737440656870604,-1.7116670352220535,491,1.57,0.0,0.00031687570066196713,-6.458783369453158e-05,0.023378013997323133
4.0,193.72,462,1.3859874629974365,3696000,0.11882731584832072,-0.6547991991043091,491,1.67,0.0,0.00023389531687826093,2.358994315727614e-05,0.01913668041764878
4.0,191.16,463,1.3857776844501495,3704000,0.2049100070260465,-0.7381484866142273,491,1.72,0.0,0.0007133780765320808,-0.0001054262975230813,0.03086379601268341
3.1000000000000085,185.8,464,1.386059182882309,3712000,0.13664373544976116,-0.6589930421113968,491,1.55,0.0,0.00025890962099538227,3.124469174508704e-05,0.019495510316707137
3.1000000000000085,186.46,465,1.3861111330986022,3720000,0.2144310182519257,0.27110548555850983,491,1.54,0.0,0.0007487788849130084,-0.00018345102297644188,0.03307864182619569
4.0,188.33,466,1.385995203256607,3728000,0.12759938629344106,-0.45536633729934695,491,1.55,0.0,0.00024188974113258154,-0.00019010906147741478,0.018132376578426847
3.0,183.36,467,1.3859022319316865,3736000,0.13338493587449193,-1.5734379750490188,492,1.44,0.0,0.00035557624625880634,5.498915998032317e-06,0.020642792148529533
3.1000000000000085,185.35,468,1.385984205007553,3744000,0.12029535952955485,-0.11900608777999878,491,1.48,0.0,0.00022102302976691136,0.00025615837570512666,0.018399286721203268
4.0,187.57,469,1.385839923620224,3752000,0.15382646150887014,-0.6973741787672043,492,1.53,0.0,0.00043141624141298965,0.0001074739555542692,0.023750500804322488
4.0,185.47,470,1.386079170703888,3760000,0.11723433008417487,0.1578941214084625,492,1.47,0.0,0.00019185105819360615,-8.138134246109984e-05,0.016258984491102763
3.0,182.2,471,1.3858933353424072,3768000,0.15217308048158884,-0.9009840202331543,492,1.38,0.0,0.0003571786393490584,-0.00018499680802051445,0.02643587450668909
3.0,178.28,472,1.3858473932743072,3776000,0.1620871926471591,-1.2728592675924302,492,1.26,0.0,0.00036740208170613184,-4.056833826325601e-05,0.0271011838938907
3.0,167.42,473,1.3861150705814362,3784000,0.14202806890010833,-22.415622838139534,492,0.99,0.0,0.0004132285545142622,6.168769861687906e-05,0.02154082336754743
3.0,168.44,474,1.3861020588874817,3792000,0.12597183706238865,-0.5634342968463898,492,1.02,0.0,0.00029174400174042603,8.04118897860917e-05,0.01865954820380885
4.0,178.31,475,1.386179815530777,3800000,0.09778634892776608,-1.322787452340126,492,1.31,0.0,0.0001845852151222971,-2.1061796778667486e-05,0.013646430618274578
4.0,180.0,476,1.3859656083583831,3808000,0.14896722352132202,-0.49732681930065153,492,1.36,0.0,0.0002856661502573843,-7.761643500998616e-06,0.025312356144088572
3.1000000000000085,182.86,477,1.3859531378746033,3816000,0.13341113034635782,-1.5436423301696778,492,1.37,0.0,0.00029546713921718037,-0.00022165030605492575,0.021741390376054638
3.0,181.83,478,1.386143810749054,3824000,0.10277444802224636,-0.8296203726530075,492,1.33,0.0,0.00018240905701986777,2.7556651293707545e-05,0.016300228820222692
3.0,179.12,479,1.3860406923294066,3832000,0.14952579665929078,-0.8391392314434052,492,1.31,0.0,0.0003466929782132411,-0.00014335486113850493,0.022333468978522356
3.0,176.29,480,1.3861481082439422,3840000,0.12604627138003707,-0.598860137462616,492,1.25,0.0,0.00019853658359352265,0.00022531711303599877,0.019116766141099133
3.0,168.97,481,1.3859901273250579,3848000,0.14982741551473736,-0.7208512145280838,492,1.03,0.0,0.00044354309699428995,-0.00040654451728187267,0.025810042320618412
3.0,173.36,482,1.3857124197483062,3856000,0.12207684706896543,-0.6980118864774704,492,1.17,0.0,0.00018856339839203428,0.00030993816791124117,0.017272436039473506
3.0,178.1,483,1.385970367193222,3864000,0.11546629114076495,-1.5963203644752502,492,1.27,0.0,0.0002071782954669743,-3.2012648625823203e-06,0.017263816313786994
