fps,value_loss,explained_variance,policy_entropy,policy_loss,P09:episode_rewards,grad_norm,PMM:episode_rewards,epoch_idx,advantage_norm,episode_length,P01:episode_rewards,frames
516,0.07373878994956612,0.6470878404378891,1.0019681531190872,-0.023803099939250387,311.40000000000003,1.003867055750632,163.23,702,2.951091721057892,1401.08,15.9,5616000
516,0.14504180036485195,0.6667843919992447,0.9613258767127991,-0.032671707108675035,311.40000000000003,1.7258626465422156,164.68,703,4.1834206819534305,1406.38,15.9,5624000
517,0.07838353964500129,0.6102367675304413,1.046413040161133,-0.02479707861901261,309.6,1.058308680608502,161.02,704,3.1099921560287473,1392.94,14.9,5632000
517,0.05298518863972276,0.7075569081306458,0.9944469356536865,-0.008945064408708276,309.6,0.7280990388756118,157.55,705,2.4252351969480515,1366.34,14.9,5640000
517,0.08658748100046068,0.6605392003059387,0.9655636382102967,-0.010479461324284784,309.6,1.0214748294700724,154.84,706,3.146190377473831,1365.79,14.9,5648000
517,0.10583596303593368,0.609079213142395,0.9783069503307342,-0.0322077082504984,315.30000000000007,1.3797932099211032,156.32,707,3.574003367424011,1364.73,14.9,5656000
517,0.02676751960068941,0.7291215521097183,0.9871554863452912,-0.0025424064463004468,315.30000000000007,0.4934532513595011,159.06,708,1.8228991758823394,1393.37,17.700000000000003,5664000
517,0.05980638898909092,0.7047262734174728,0.9751554107666016,-0.004115335605165455,315.30000000000007,0.8939853216753777,160.68,709,2.45465038895607,1408.68,27.900000000000002,5672000
517,0.16258321071974932,0.6011732387542724,0.9801655554771423,-0.022334767192369327,315.30000000000007,1.7497439602259168,168.19,710,4.3716456258296965,1466.63,41.4,5680000
517,0.10661535057239234,0.1366448748111725,1.112515389919281,-0.048692771836504105,328.0,1.4470948126565362,155.23,711,3.6636828005313875,1324.83,6.9,5688000
517,0.03209177251439541,0.6946914672851563,1.095563798546791,0.0028434741869568826,320.80000000000007,0.588118394464911,136.49,712,2.013524023294449,1235.97,5.0,5696000
517,0.04034819796681404,0.6548445856571198,1.0342379665374757,-0.013131770297914045,320.80000000000007,0.6263324263405097,130.74,713,2.097478849887848,1217.62,5.0,5704000
517,0.07419947755523026,0.6614495658874512,1.0031056159734726,-0.018446305544348434,314.5000000000001,0.9103156469165649,129.32,714,2.794536118507385,1211.02,5.0,5712000
517,0.12612585527822376,0.6389911955595017,1.0325271910429001,-0.03275753250054549,285.9000000000001,1.4789819487423663,122.58,715,3.79130974650383,1213.68,5.0,5720000
517,0.057122463076375425,0.6982643949985504,0.9788266921043396,-0.008797689531929791,272.40000000000015,0.9042311118868848,120.43,716,2.5722079420089723,1203.85,5.0,5728000
517,0.1616102970018983,0.5301086515188217,0.9260109573602676,-0.021837169911013917,272.40000000000015,1.9845104805035223,120.17,717,4.399619854688645,1202.97,5.0,5736000
517,0.15893566115759314,0.7249062937498093,0.9231828689575196,-0.025117036979645492,301.1000000000001,1.6047977551166874,123.24,718,4.343918268680572,1203.37,5.0,5744000
517,0.06904122462496161,0.649944669008255,0.9554339200258255,-0.009945721663170844,314.5000000000001,0.9279826499723594,128.56,719,2.8705611741542816,1217.28,5.0,5752000
517,0.0997421032935381,0.5880281400680542,0.9457024019956589,-0.0106610548554454,328.0,1.0980219311107084,134.97,720,3.498718467950821,1235.5,5.0,5760000
517,0.1564270761795342,0.6694484841823578,0.9794463151693344,-0.02628306768136099,328.0,1.7737987094419538,141.5,721,4.25387113571167,1261.96,5.0,5768000
517,0.07926977834664285,0.7125458991527558,0.9817508769035339,-0.013812437023443636,332.20000000000005,1.1812367957996979,146.72,722,3.0738555693626406,1266.8,5.0,5776000
517,0.10061791852116585,0.7219592916965485,0.9431739193201065,-0.007295168094424298,335.3000000000001,1.3314469248676344,148.18,723,3.379143022298813,1278.24,5.0,5784000
517,0.13097372949123381,0.7394995617866517,0.9502808803319931,-0.019943248101553762,348.80000000000007,1.4381681810275126,155.8,724,3.937945914268494,1293.28,5.0,5792000
517,0.12534485901240258,0.716051897406578,0.9800453704595565,-0.02425309290003497,348.80000000000007,1.4260263710952734,159.97,725,3.838980928659439,1293.04,5.0,5800000
517,0.07070263559930026,0.6535902613401413,0.9752199882268906,-0.009768649265170097,356.70000000000005,0.9656780609438514,164.26,726,2.764887434244156,1303.07,5.0,5808000
517,0.10201172981411219,0.6586983543634415,0.9625076347589493,-0.02084167495559086,348.80000000000007,1.1665952617865671,160.44,727,3.4511303687095642,1297.84,5.0,5816000
517,0.10837020833976567,0.7627305889129639,0.9514572721719742,-0.015428644538042135,348.80000000000007,1.3737862730639945,167.8,728,3.661641775369644,1325.37,5.0,5824000
517,0.09637954317033291,0.7589054542779923,0.9568843704462051,-0.002882762463996187,356.70000000000005,1.2502842126188307,176.0,729,3.5192963075637818,1358.74,5.0,5832000
517,0.13039045177400113,0.7430352962017059,0.9920807391405105,-0.030955938108672854,363.1,1.5277352876215369,194.05,730,4.144235819578171,1464.74,18.900000000000002,5840000
517,0.07965027081780135,0.7215827363729477,1.015564004778862,-0.01725756643747445,363.1,1.0087564383167442,207.34,731,3.117449744939804,1533.73,56.0,5848000
517,0.06915473244152963,0.7948997032642364,1.0155513405799865,-0.021325961656184517,363.1,0.8878855125083538,208.48,732,2.796785156726837,1549.07,57.0,5856000
517,0.1860825025755912,0.7571018207073211,0.9676057112216949,-0.024880167066294236,363.1,1.8713715221794975,220.85,733,4.730112249851227,1593.7,81.3,5864000
517,0.08434409685898572,0.7972632336616516,1.011984220147133,-0.0221337911777664,363.1,1.1481440890068126,221.46,734,3.0971828639507293,1594.78,74.9,5872000
517,0.09904248686041683,0.7302508437633515,0.9994021904468536,-0.000255909341503866,363.1,1.1835917134518734,222.03,735,3.3376565265655516,1599.52,74.9,5880000
517,0.10316473133862018,0.7450421029329299,0.9934607541561127,-0.029023373208474368,359.40000000000003,1.1816161995602688,220.78,736,3.3677381896972656,1581.27,73.5,5888000
517,0.17737677132710813,0.7366141486167908,0.9351200670003891,-0.024927447587251662,359.40000000000003,1.9456538561243406,217.95,737,4.712416721582413,1572.29,73.5,5896000
517,0.0751633298303932,0.7477809059619903,0.9959896242618561,-0.017808222132734954,363.50000000000006,1.2144537029546267,218.73,738,2.9858332872390747,1582.82,72.60000000000001,5904000
517,0.0835800568247214,0.7244625753164291,0.9741701889038086,-0.024886912553338334,359.40000000000003,1.0657977678405897,216.41,739,3.095170977115631,1583.88,72.60000000000001,5912000
517,0.13993753348477184,0.7176806175708771,0.9896775597333908,-0.002911953943548724,363.50000000000006,1.5914182407170137,216.99,740,4.135846843719483,1580.55,69.0,5920000
517,0.09438278255984187,0.8476551592350006,1.0053662210702896,-0.020390404112404212,363.50000000000006,1.4505591735602819,219.66,741,3.3153831696510316,1580.84,69.0,5928000
517,0.13395372503437103,0.7193406927585602,1.0106117725372314,-0.02638014569020015,359.40000000000003,1.5552672769201983,218.0,742,3.889062114953995,1581.0,69.0,5936000
517,0.07584715805482119,0.7300202351808548,1.0034270322322845,-0.02344008394611592,348.0,0.9595206206942458,210.76,743,2.8973388648033143,1568.83,69.0,5944000
517,0.09186466200742871,-0.029273235201835633,0.8712075209245086,-0.02942760332218313,336.3000000000001,2.07000212937029,189.66,744,2.8402502590417864,1486.09,53.400000000000006,5952000
517,0.03932280990760773,0.6895739781856537,1.0301505047082902,-0.015778287273133174,336.3000000000001,0.6527364063654025,186.55,745,2.1731886792182924,1462.89,36.9,5960000
517,0.0736886536469683,0.7420016002655029,1.0149575561285018,-0.009762871202256065,325.0000000000001,0.9567649486628249,169.07,746,2.707219890356064,1422.58,36.9,5968000
517,0.09392401400953532,0.6907939088344573,1.001157150864601,-0.02736929375634645,320.40000000000003,1.0799402472280832,166.19,747,3.1313784736394883,1415.39,36.9,5976000
517,0.09039160604123025,0.6972090208530426,0.9905851751565933,-0.023516846642596647,318.20000000000005,1.0921236476403273,168.24,748,3.2621188390254976,1422.64,47.5,5984000
517,0.1030069174245,0.7347198450565338,0.9644261074066162,-0.03384841586026596,315.30000000000007,1.2264185046073905,168.71,749,3.4607094538211824,1430.63,47.5,5992000
517,0.14277579593472184,0.7305421042442322,0.9745195132493972,-0.013434643211367074,320.40000000000003,1.6701774978959745,171.88,750,3.6926078844070434,1444.85,47.5,6000000
517,0.13118973369710146,0.7501226931810379,0.9769815707206726,-0.022871124670491554,326.4000000000001,1.5974066965976101,173.7,751,3.81585919380188,1462.33,47.5,6008000
517,0.10564337302930653,0.7420640444755554,0.9820347285270691,-0.015544477531220765,330.4,1.0611556810965879,174.37,752,3.476947613954544,1460.06,47.5,6016000
517,0.08560732974670827,0.10117738604545594,0.9892875042557716,-0.04386978978058323,326.4000000000001,1.0086819410306411,162.21,753,3.1449466013908385,1417.31,35.7,6024000
517,0.0349151766160503,0.3792219114303589,1.160046004652977,-0.0082448278053198,279.1000000000001,0.7323364140405091,103.32,754,2.196046693921089,1085.53,2.0,6032000
517,0.020651689260266722,0.7140367770195007,1.0613288408517838,0.001200113877421245,279.1000000000001,0.4023409022638861,103.32,755,1.6419002443552018,1085.53,2.0,6040000
517,0.1646354521252215,0.6208424335718155,1.040536053776741,-0.030171777764335276,265.4000000000001,1.7557435827706376,95.75,756,3.5159669172763826,1046.62,2.0,6048000
517,0.07691266434267163,0.7403347265720367,0.997715808749199,-0.017250495791668072,265.4000000000001,1.0610946329336506,101.07,757,2.917103804349899,1073.68,2.0,6056000
517,0.04427180365193635,0.8029901242256164,1.021686667203903,-0.011787975288680173,265.4000000000001,0.7272879174160913,103.4,758,2.1915885907411576,1094.69,2.0,6064000
517,0.13345368484035133,0.829784271121025,0.9337225335836411,-0.007878062525996939,289.40000000000003,1.542399908665034,110.79,759,3.94927405834198,1114.03,2.0,6072000
517,0.1692895758152008,0.7670703661441803,0.9398192417621613,-0.035582262242678554,294.00000000000006,1.8216782882180842,123.03,760,4.542808983325958,1164.66,2.0,6080000
517,0.10867510623298586,0.6847532433271408,0.9727571207284927,-0.013690565337892622,314.4,1.3976473863382497,134.08,761,3.6736160671710967,1194.97,2.0,6088000
517,0.07913648379500955,0.8122635090351105,1.0212143099308013,-0.0069082202325807885,318.20000000000005,0.8572058225300537,134.87,762,2.803357912302017,1198.09,2.0,6096000
517,0.09617821703199297,0.7917370861768722,0.9875285321474075,-0.01785341457318282,318.20000000000005,1.1750545791240739,136.1,763,3.3671231615543364,1211.75,2.0,6104000
518,0.10441066726110876,0.7513587844371795,0.9993569141626358,-0.02101924008689821,320.1,1.126976594622687,137.69,764,3.5362412691116334,1223.04,2.0,6112000
518,0.09162786412984132,0.7798713582754135,1.002945603132248,-0.01520391374186147,318.30000000000007,1.020052054069929,140.56,765,3.344982694387436,1237.9,2.0,6120000
518,0.07954130550846457,0.7606507986783981,1.0278790897130967,-0.017707373682060278,314.4,0.8884547884480571,138.25,766,2.9879390668869017,1230.39,2.0,6128000
518,0.09029590034857392,0.7846153402328491,1.0146664381027222,-0.015780810981814285,314.0,0.9298374239307013,137.15,767,3.1882290697097777,1229.75,2.0,6136000
518,0.13177690424956381,0.8329838871955871,0.9348062717914581,-0.014472756783688964,314.0,1.2718748453278441,137.61,768,3.963039712905884,1231.38,2.0,6144000
518,0.11918194346129894,0.6674021553993225,0.996990293264389,-0.024757862795959228,318.30000000000007,1.2994855399656675,145.7,769,3.8072175121307374,1248.29,2.0,6152000
518,0.10420932819135487,0.859720515012741,0.9594450908899307,-0.0061357863249759245,321.40000000000003,1.2315045008165866,155.86,770,3.460809133052826,1297.57,2.0,6160000
518,0.1028271665610373,0.8528914296627045,0.9595453482866287,-0.018041822524246527,321.40000000000003,1.350147135051291,163.59,771,3.4637756991386413,1334.15,2.0,6168000
518,0.17548366676084698,0.833851169347763,0.9494091129302978,-0.02741292436781805,335.1,1.7206574235690189,175.5,772,4.539830890893936,1380.28,2.0,6176000
518,0.1198756240773946,0.8256565809249878,0.9806869608163834,-0.030257574905408546,363.6000000000001,1.3711831420641116,195.88,773,3.747475298643112,1468.27,9.600000000000001,6184000
518,0.07824493363499642,0.7925640368461608,1.0138809835910798,-0.019376875294256024,363.6000000000001,1.0149148702934465,201.03,774,3.007991660833359,1515.2,13.8,6192000
518,0.15056891662068664,0.5640005832910537,1.0016522628068925,-0.008748437215690501,375.0,1.9561139818084319,213.0,775,3.8289419853687288,1594.27,46.6,6200000
518,0.23109594985842705,0.818991692662239,0.9617912477254867,-0.0010618839832022787,375.0,1.9174632664790057,220.19,776,5.059042308330536,1637.31,61.900000000000006,6208000
518,0.11061710187233985,0.7069391041994095,1.0075231355428695,-0.023356170428451152,375.40000000000003,1.2315739979481848,238.9,777,3.4006318628787993,1716.53,94.2,6216000
518,0.08271046717185528,0.7454000306129456,1.0089777213335038,-0.018333283050451427,379.1,1.0994434768495371,244.24,778,3.1120454156398774,1741.89,101.0,6224000
518,0.16707830286584793,0.7720441198349,0.9524890089035034,-0.0029607010644394902,379.1,1.670773021577641,248.58,779,4.31810764670372,1745.04,113.8,6232000
518,0.11413102833554149,0.7783090859651566,0.945332373380661,-0.024778019428777043,379.1,1.3466408671893395,253.38,780,3.725091370344162,1756.93,114.9,6240000
518,0.11825380818918348,0.8265638571977615,0.9268208873271943,0.010580834260472329,379.1,1.6900945627671198,257.76,781,3.81106369972229,1770.8,114.9,6248000
518,0.14380439950153232,0.8317927223443985,0.9567556947469711,-0.023919653416378424,379.1,1.8864814311352065,258.64,782,4.147990243434906,1773.04,114.9,6256000
518,0.08360057179816067,0.7955113875865937,1.0054178351163865,-0.01104646101826802,380.50000000000006,1.2485229491094838,254.75,783,3.2131233060359956,1767.8,114.0,6264000
518,0.13578901698812842,0.7410494828224182,0.9829030954837799,-0.031042602921370416,379.1,1.4642437828354742,259.12,784,4.0363675045967105,1760.69,114.0,6272000
518,0.04835127064026892,0.64009905397892,1.071146433353424,-0.01106194726366084,379.1,0.9289037197339681,248.61,785,2.3048858284950255,1717.48,86.8,6280000
518,0.04936481335200369,0.7729096138477325,1.047076485157013,-0.016534986817860045,375.40000000000003,0.7387060246209467,237.42,786,2.2594138050079344,1685.71,76.5,6288000
518,0.10474056241568178,0.7921182656288147,1.010352531671524,-0.014285659865709021,375.40000000000003,1.0977229655674388,233.81,787,3.309472066164017,1667.96,69.9,6296000
518,0.12955914137884975,0.8089393830299377,0.9556646317243576,-0.019639317363980807,375.40000000000003,1.4704557971334176,237.34,788,4.009625397920608,1678.4,69.9,6304000
518,0.08441870626993478,0.8499746179580688,0.9939000904560089,-0.013514212858281098,375.40000000000003,0.9741935432152445,238.66,789,3.112281060218811,1678.94,69.9,6312000
518,0.09714971993118525,0.7894232147932052,1.025870401263237,-0.017136012755217964,375.40000000000003,1.1508242107805804,235.61,790,3.203403933048248,1671.26,68.3,6320000
518,0.1796838106587529,0.8142166554927825,0.9760515660047531,-0.020399087458499707,375.0,1.8757200446852256,235.21,791,4.471674952507019,1664.64,62.0,6328000
518,0.08242803952656687,0.7451133668422699,0.9993754410743714,-0.007735225901706144,366.20000000000005,1.1059444327150185,230.68,792,3.186692465543747,1649.94,62.0,6336000
518,0.07548331692814828,0.7941228795051575,1.0250359839200973,-0.018717017864983063,361.3,0.9322365723807341,226.15,793,2.891656219959259,1633.72,62.0,6344000
518,0.10034704982303083,0.8112180411815644,1.016395199894905,-0.01932230619888287,355.6000000000001,1.028252776000954,227.07,794,3.2286601281166076,1640.42,68.3,6352000
518,0.08709688044153154,0.8198579567670822,1.002484942674637,-0.013074520886320898,355.0,1.2289822302152893,226.79,795,2.9971445643901826,1630.37,68.3,6360000
518,0.10847630713600666,0.6955113333463668,1.0169011682271958,-0.01980120844731573,351.40000000000003,1.2848506844092196,222.83,796,3.5901327031850814,1626.51,68.3,6368000
518,0.06771489903330803,0.7055146306753158,1.0339036399126054,-0.017208794369362294,355.0,0.867173110878984,222.91,797,2.807710726261139,1635.17,68.3,6376000
518,0.13193927193060517,0.7908212810754776,0.9980867505073547,-0.03031302626404795,351.40000000000003,1.509526879859098,222.49,798,3.648551197052002,1627.6,64.7,6384000
518,0.10572810878045857,0.8086955887079239,0.9911368411779403,-0.0198162871664681,355.0,1.3025692585215123,223.28,799,3.4805237531661986,1629.41,64.7,6392000
518,0.15254456884227693,0.829719300866127,0.967944615483284,-0.030972287968324963,355.0,1.5752186004473427,222.8,800,4.110878306627273,1623.63,64.7,6400000
518,0.08954730385914444,0.8339888691902161,0.9358907347917557,-0.025438440157449803,355.70000000000005,1.0953239101029053,222.14,801,3.250938867330551,1616.96,64.7,6408000
518,0.13665719782933594,0.86434954226017,0.9185515052080154,-0.020048811991582625,355.0,1.4768625044734933,222.34,802,4.017097641229629,1617.83,64.7,6416000
518,0.09707759637385607,0.8838312888145446,0.9076064658164978,-0.01806159509345889,355.0,1.2422734698557294,223.35,803,3.3005939996242524,1617.63,64.7,6424000
518,0.10236951174214483,0.8528155881166458,0.9366670608520508,-0.01819848267463385,355.0,1.371233277638742,222.35,804,3.431857143640518,1615.89,62.0,6432000
518,0.0928397124633193,0.8847323369979858,0.9415843242406845,-0.00683981260372093,350.50000000000006,1.1104449388802942,224.35,805,3.1918136358261107,1632.05,69.5,6440000
518,0.12447349853813648,0.821540794968605,0.9291052824258804,-0.018975297817305545,356.6,1.5960127167283624,235.24,806,3.92887819647789,1662.23,95.7,6448000
518,0.10957500766962766,0.8234098452329636,0.9716612160205841,-0.041177580632793254,364.3,1.5338772379648111,246.12,807,3.6561663222312926,1692.78,107.4,6456000
518,0.10850065351463854,0.766203910112381,0.9842820042371749,-0.03128511392947985,367.30000000000007,1.4037352173878224,251.94,808,3.486663427352905,1714.78,113.8,6464000
518,0.09905697962734848,0.7874324816465378,0.9929244869947433,-0.014876661530288403,367.30000000000007,1.2054644603942526,255.68,809,3.448128832578659,1730.1,125.7,6472000
518,0.1792129276273772,0.7159735924005508,1.0037269109487534,-0.021638636360876262,370.6,1.9539932319664124,252.92,810,4.641858415603638,1716.77,111.9,6480000
518,0.08392188754864037,0.7249151581525802,1.0444883316755296,-0.023747620002832263,370.6,0.8571041226730327,251.03,811,3.125715373754501,1724.59,111.9,6488000
518,0.06899430992081762,0.8564394313097,0.9932683366537094,0.0006848604179685936,376.1,0.8777269736681872,252.44,812,2.8178619730472563,1726.34,111.9,6496000
518,0.09039783966261894,0.8380578148365021,1.0082990604639053,-0.01992289300542325,376.1,1.16576201527467,249.14,813,3.1154609405994416,1728.29,111.9,6504000
518,0.10283961183391511,0.7793358772993088,1.0158146607875824,-0.0103135702223517,376.1,1.1530575733505912,245.95,814,3.5192044365406034,1727.97,110.8,6512000
518,0.09272371382452547,0.8469007867574692,0.9976161247491837,-0.015225267499918118,377.1,1.0463396797889888,251.47,815,3.1830439591407775,1742.6,111.9,6520000
518,0.15405539715662597,0.7971022820472717,0.9799543792009353,-0.023924533224198966,378.3,1.5907101568822173,256.9,816,4.375580921173095,1749.34,113.8,6528000
518,0.12786958278156818,0.8179133296012878,1.0023939847946166,-0.025679959639383014,381.1,1.32953210718565,260.22,817,3.9494005751609804,1751.55,113.8,6536000
518,0.11103746745735407,0.7914853894710541,0.999299339056015,-0.017733945416111965,382.4000000000001,1.171392797665913,265.22,818,3.7830862390995024,1764.45,116.5,6544000
518,0.11758066077716649,0.8651717901229858,0.9810522264242172,-0.022338887371006422,382.4000000000001,1.2888843365657812,264.17,819,3.5787612318992617,1762.06,108.1,6552000
518,0.11470047247596085,0.8113983434438705,0.9319315177202224,-0.01322475409717299,384.20000000000005,1.423958231151457,268.33,820,3.7715993762016295,1768.87,116.2,6560000
518,0.09380842797458172,0.8564667063951492,0.9648129999637604,-0.013897323122364469,387.1,1.0905478801858615,269.86,821,3.143443682193756,1773.26,109.9,6568000
518,0.1369086992368102,0.8243792277574539,0.9822875118255615,-0.007842124781454914,387.1,1.6927862615431932,268.73,822,3.7679037475585937,1779.42,109.9,6576000
519,0.128171326816082,0.8353664261102677,0.988649240732193,-0.04062909918196965,384.20000000000005,1.1785081236612307,266.6,823,3.7391723668575287,1783.71,109.9,6584000
519,0.15236189793795346,0.8474878168106079,0.9768211686611176,0.006432888598064892,386.2,1.4972435368716028,266.92,824,4.068558379411697,1779.99,108.7,6592000
519,0.09895769746042787,0.8157634961605073,1.027401546239853,-0.03908051328908187,386.2,1.2919812727960716,265.35,825,3.4392574393749236,1769.58,100.5,6600000
519,0.0739440593868494,0.889827333688736,1.0013842391967773,-0.0034653840528335424,386.2,0.9920006051124639,267.01,826,2.9466195738315584,1772.21,100.5,6608000
519,0.09813577416352928,0.8919757807254791,0.9523910009860992,-0.016221729296375997,386.2,1.2868136199341422,268.44,827,3.4394454193115234,1774.06,100.5,6616000
519,0.1261484106257558,0.8819226205348969,0.9550668770074844,-0.022169132777053166,388.1,1.6165589488629124,266.93,828,4.017596200704575,1772.64,100.5,6624000
519,0.09093787886202336,0.8165131109952927,1.0236445319652558,-0.01749679866072256,389.5,1.1609037959919102,267.63,829,3.302334371805191,1783.67,100.5,6632000
519,0.10904011982958764,0.8624505567550659,1.0073590022325516,-0.02480178573241574,393.1,1.3472325434978953,271.65,830,3.5368843150138853,1791.83,100.5,6640000
519,0.12338500472716987,0.8415432447195053,0.9272553980350494,-0.006918814320524689,393.1,1.3914481191989367,273.61,831,3.8687655377388,1795.96,100.5,6648000
519,0.09329939562361687,0.8739438951015472,0.9728712785243988,-0.03083649528431124,394.09999999999997,1.189173880040894,276.85,832,3.3861243212223053,1800.62,100.5,6656000
519,0.10817892285063863,0.8846967124938965,0.95917544901371,-0.0007252654526382684,395.50000000000006,1.3655329807165617,286.19,833,3.6731083273887633,1833.62,105.5,6664000
519,0.08541672397404909,0.861273980140686,1.0062722551822663,-0.019161070176924113,398.20000000000005,1.3460399157543708,289.8,834,3.3234501492977144,1842.39,109.60000000000001,6672000
519,0.14484854184091092,0.8639099991321564,0.9528159040212631,-0.027294683513464407,398.20000000000005,1.6376606250323784,294.71,835,4.204641394615173,1861.93,119.7,6680000
519,0.11033086463343351,0.4844854497909546,0.8786530038714409,-0.039716265347087755,398.20000000000005,1.3992069053029694,272.51,836,3.684327847957611,1740.83,57.0,6688000
519,0.05655128116253763,0.7865836483240127,1.0334151369333267,-0.008722900898792432,398.20000000000005,0.8013822815938891,257.78,837,2.3165332818031312,1680.17,43.400000000000006,6696000
519,0.06823381309397519,0.781103755235672,1.0199343323707581,-0.01459119087527597,397.1,0.8998667101271538,250.61,838,2.6025146663188936,1658.67,38.900000000000006,6704000
519,0.1252984724380076,0.9045770901441574,0.9156157457828522,-0.022242371744359845,397.1,1.5720574236227574,243.75,839,3.6025855422019957,1639.31,38.900000000000006,6712000
519,0.09948256363160908,0.866803982257843,0.9119764071702957,-0.009241138871948351,398.20000000000005,1.1859742497255714,246.09,840,3.407783514261246,1644.43,38.900000000000006,6720000
519,0.08406093857251108,0.8376345908641816,0.9422208815813065,-0.007501272643567063,400.1,0.9923446002940591,249.5,841,3.196996190547943,1666.16,38.900000000000006,6728000
519,0.07807438652962446,0.8619691574573517,0.9649023216962814,-0.012614597946667345,397.1,1.207084902065679,246.65,842,3.039259707927704,1659.95,38.900000000000006,6736000
519,0.13306357502005994,0.8385733312368393,0.9022607332468033,0.002926918991142884,401.3,1.3823736835830545,248.66,843,4.189272714853287,1657.61,38.900000000000006,6744000
519,0.13709017873741686,0.8499262738227844,0.9802908807992935,-0.03811263718176633,401.3,1.4348607010789423,249.76,844,3.956759818792343,1666.66,38.900000000000006,6752000
519,0.08093856090679764,0.8173031055927277,1.0044199186563492,-0.012443518362415489,398.30000000000007,0.9939914661547291,249.98,845,2.908003362417221,1676.26,36.2,6760000
519,0.07739144769497215,0.8710779219865799,1.0009112757444383,-0.009203182928831665,398.30000000000007,0.9249498865657937,247.21,846,2.822568253278732,1673.33,36.2,6768000
519,0.1886267450079322,0.8260475420951843,0.9224347823858261,-0.015505662862415193,398.30000000000007,1.8459743006329632,251.23,847,4.522659989595414,1684.68,36.2,6776000
519,0.11066143130883574,0.857611334323883,0.9636595642566681,-0.02418752746656537,401.1,1.281445800585512,251.94,848,3.591154304742813,1682.69,36.2,6784000
519,0.06428024671506137,0.875561289191246,1.0075090515613556,-0.021987518623500363,402.2,0.9508760372364518,249.17,849,2.723615128993988,1685.37,36.2,6792000
519,0.13186905637383461,0.8451387304067611,0.99805304646492,-0.012322538444768725,404.20000000000005,1.9494920467039996,249.51,850,3.8942845344543455,1690.96,36.2,6800000
519,0.14358649932779372,0.8965979146957398,0.9875469839572907,-0.01825821871199878,402.2,1.7812499689941268,247.13,851,4.071317064762115,1669.3,36.2,6808000
519,0.06936677747871726,0.8421488958597183,1.0514789134263993,-0.02218598915816983,404.40000000000003,0.9859848788872747,239.74,852,2.7908142507076263,1664.93,36.2,6816000
519,0.11107527430169284,0.8065287208557129,1.0179848086833954,-0.023700715909799327,402.2,1.431488067217026,231.46,853,3.490443152189255,1629.88,36.2,6824000
519,0.17928590928204358,0.8883529680967331,0.9184007227420807,0.007072180472314358,402.2,1.8739277340071094,231.22,854,4.528720387220383,1624.38,36.2,6832000
519,0.15672303066588938,0.8770268201828003,0.9306998801231384,-0.021223690652986987,402.2,1.6966412544909206,231.7,855,4.176070849895478,1616.89,36.2,6840000
519,0.12004386615939439,0.8887066555023193,0.9388211441040039,0.00042511355772148815,402.2,1.5112593063312787,234.43,856,3.782186951637268,1627.32,36.2,6848000
519,0.0674318377347663,0.8119805574417114,0.9916711485385895,-0.016314912686648312,402.2,0.936682837641583,240.13,857,2.8665552616119383,1642.3,36.2,6856000
519,0.15265563352964817,0.8804286253452301,0.9455712246894836,-0.014484136952232803,408.0,1.6697888551119393,251.04,858,4.086590300798417,1697.14,52.8,6864000
519,0.12882943276315928,0.8579666310548782,0.9163565230369568,-0.021649126004613207,408.0,1.388554510651687,264.36,859,4.096557408571243,1766.25,66.8,6872000
519,0.06205692886374891,0.7961996358633041,1.0278936499357223,-0.009912491326977033,408.0,0.8176789258656703,275.8,860,2.78966437458992,1824.7,97.9,6880000
519,0.4619041104381904,-0.04375008583068848,0.7703735747933388,-0.07638868560548871,402.09999999999997,4.518720223082398,223.64,861,6.608708746433258,1529.83,2.0,6888000
519,0.06326183288358152,-0.04550962269306183,0.8906534752249717,-0.019923210963606833,362.6,1.6141309082470057,97.94,862,2.979297306537628,772.87,0.0,6896000
519,0.023513876646757127,0.6392176204919815,1.1396950513124466,0.0029780432225379625,252.70000000000022,0.5048590272114833,52.03,863,1.8198645973205567,514.78,0.0,6904000
519,0.06066603263374418,0.7693762141466141,1.0231173700094223,0.002351734958938323,113.40000000000003,0.7479383586292058,37.15,864,2.529278513789177,465.05,0.0,6912000
519,0.09900635644793511,0.9014238780736923,0.9416375601291657,-0.017764473568531683,87.60000000000014,1.2810797223808488,33.4,865,3.4556293857097624,446.1,0.0,6920000
519,0.1069145625922829,0.8856397318840027,0.9491246736049652,-0.01269759587245062,88.70000000000023,1.2630463947184314,35.79,866,3.6309077084064483,447.7,0.0,6928000
519,0.09284996827133,0.8928303378820419,0.9793060028553009,-0.01698254984105006,214.00000000000006,1.0887176808856776,44.23,867,3.2879836106300355,473.35,0.0,6936000
519,0.09057474213652313,0.8835404723882675,0.9555288368463516,-0.013216443157434697,305.3000000000002,1.1329317027204904,50.96,868,3.3688889753818514,497.32,0.0,6944000
519,0.10763498669490218,0.9224082642793655,0.9618154633045196,-0.01631498992384877,326.6000000000001,1.2658957527322923,59.0,869,3.432749071121216,539.9,0.0,6952000
519,0.15392897218465806,0.8769207203388214,0.9240820372104644,-0.016867891623987816,333.4000000000001,1.7370401382232665,65.54,870,4.282892693281173,584.01,0.0,6960000
519,0.11185352105647325,0.842161528468132,0.9917968714237213,-0.021578668823121917,350.50000000000006,1.2645694143255484,87.92,871,3.700172142982483,709.07,0.0,6968000
