policy_entropy,episode_length,epoch_idx,value_loss,PMM:episode_rewards,fps,P09:episode_rewards,frames,advantage_norm,policy_loss,P01:episode_rewards,explained_variance,grad_norm
1.3684939074516296,187.86,309,0.014232887343714537,1.49,313,3.0,2472000,1.2492246979475021,0.0008008476966062972,0.0,-0.0012427222728729247,0.2202381608943857
1.368306943178177,181.83,310,0.013091267640502337,1.39,313,4.0,2480000,1.1809098632633686,0.0008426048589171842,0.0,-0.00012584388256072998,0.20225703633409595
1.3604982423782348,182.54,311,0.013051035918906564,1.38,313,4.0,2488000,1.1588111425936223,0.0012072685302700848,0.0,-2.3052692413330078e-05,0.20950636313538137
1.3502741849422455,181.64,312,0.015419878854372656,1.4,313,4.0,2496000,1.3521609318256378,0.0026187495807971574,0.0,-1.6117095947265624e-05,0.19514743824913022
1.354637541770935,175.21,313,0.012581805844693008,1.3,313,4.0,2504000,1.1705306404456497,-0.0009278604527935385,0.0,-0.00016083836555480957,0.19275127215010296
1.3689704716205597,165.85,314,0.010792486662521696,1.03,313,2.0,2512000,1.035726472400129,0.0012305259756976738,0.0,-4.901409149169922e-05,0.17222540483908172
1.3554214882850646,169.61,315,0.015741789238400087,1.14,313,3.0,2520000,1.3227024529874325,0.004273486831225455,0.0,-0.0017094916105270385,0.21711788116799113
1.3566297614574432,177.11,316,0.015113789843599078,1.36,313,3.0,2528000,1.3104556401073932,-0.00020172661170363425,0.0,-0.0023646849393844606,0.2232424496952382
1.35231498837471,176.32,317,0.014777148861903698,1.35,313,3.0,2536000,1.3086685636639594,0.0013454303448088467,0.0,-0.0024305814504623413,0.20787606297219896
1.3745761489868165,179.88,318,0.012920559173635411,1.43,313,3.0,2544000,1.216218839045614,-0.0009272821218473837,0.0,-0.005726502537727356,0.18928319174756694
1.3730437445640564,180.07,319,0.012061125701661695,1.4,313,3.0,2552000,1.1286714162677527,0.0009102196875028312,0.0,-0.005231793522834777,0.19171602814507188
1.3637611258029938,171.47,320,0.01336708522945628,1.19,313,3.0,2560000,1.1965152693539858,0.0025173362689110946,0.0,-0.004809295535087585,0.19187816320700274
1.3727520525455474,160.6,321,0.008567478687900802,0.91,313,2.0,2568000,0.84601681727916,0.0014486506138928234,0.0,-0.10661456942558288,0.15479485655032313
1.3633969974517823,165.06,322,0.016636273911208265,1.02,313,3.0,2576000,1.4008491789922117,0.0009282267128583044,0.0,-0.0042178875207901,0.22715874442049575
1.3568924582004547,186.12,323,0.017231324982985824,1.51,313,4.0,2584000,1.4479947078600526,0.00043971640126983403,0.0,-0.0013149940967559814,0.21974050735596037
1.3777674758434295,210.11,324,0.016811963280415513,2.12,313,5.0,2592000,1.372411720380187,0.002810573727474548,0.0,-0.0018332314491271973,0.2366879623447089
1.3792073214054108,195.21,325,0.011672214595423612,1.75,313,5.0,2600000,1.0877335886470973,0.0008054306823760271,0.0,-0.003018253445625305,0.18089424092067058
1.3801660215854645,176.92,326,0.011146957360615488,1.2,313,3.0,2608000,1.0916071592271328,-6.212585140019655e-05,0.0,-0.003129076361656189,0.1742228975780311
1.382068874835968,176.19,327,0.014790484801719685,1.19,312,3.0,2616000,1.2250401228107513,0.005219321348704398,0.0,-0.0037674540281295776,0.21411739757254408
1.379012930393219,172.76,328,0.009427507283871818,1.13,312,2.0,2624000,0.9418207210674882,-0.00038338761652994435,0.0,-0.008470281362533569,0.15138784048235726
1.362437117099762,174.36,329,0.014890885544609773,1.19,312,3.0,2632000,1.3035641934722662,-8.221063384553418e-05,0.0,-0.004956323504447937,0.20965310615326982
1.345205202102661,187.88,330,0.015958793835179678,1.55,312,4.0,2640000,1.336285260990262,0.0009773337387014181,0.0,-0.002214177846908569,0.22785585659503596
1.3425251972675323,193.98,331,0.013586472928354852,1.67,312,4.1000000000000085,2648000,1.2024961623549462,0.0006921164633240551,0.0,-0.004691829681396484,0.18868297846909196
1.3454439878463744,196.86,332,0.01813646263337432,1.78,312,5.0,2656000,1.4767959046736359,0.0004779984866036102,0.0,-0.0017629027366638183,0.23614477490264604
1.3501975345611572,201.92,333,0.01653727179100315,1.95,312,5.0,2664000,1.384285125285387,0.00266349790035747,0.0,-0.0022882139682769776,0.224739928773879
1.3538180875778199,198.64,334,0.013255921566233154,1.91,312,5.0,2672000,1.203032999113202,0.00026112679304787887,0.0,-0.0025793176889419554,0.1974163657444768
1.3591641056537629,191.23,335,0.014828238055715702,1.62,312,4.0,2680000,1.2914671739190817,0.0013203470369626301,0.0,-0.0022983068227767946,0.2142264273528762
1.371540459394455,191.75,336,0.017708854620132115,1.54,312,4.0,2688000,1.4097308406606317,0.0018961238628253342,0.0,-0.010638267993927001,0.23020742685145554
1.380211215019226,200.82,337,0.012693655030238915,1.78,312,4.1000000000000085,2696000,1.138781204968691,0.0006329057831317187,0.0,-0.005980473756790161,0.1844145426952089
1.3759408056735993,186.85,338,0.012649582359372288,1.48,312,3.1000000000000085,2704000,1.2052138033509254,0.0011555084673454984,0.0,-0.006049686670303344,0.18714147313394144
1.3808063066005707,182.9,339,0.015182780288214417,1.41,312,3.0,2712000,1.2911670489609242,0.002086923553360975,0.0,-0.004099584817886352,0.20124398774299568
1.3814151215553283,182.26,340,0.013852207168920359,1.36,312,3.0,2720000,1.2266863657161593,0.0026140439114533363,0.0,-0.002259742021560669,0.20492025938728214
1.3749194395542146,181.13,341,0.012420541115379819,1.42,312,4.0,2728000,1.1518585191480815,-0.0008935314152040518,0.0,-0.005518964529037476,0.19298781132424492
1.3790620243549347,184.67,342,0.01578039681152404,1.47,312,4.0,2736000,1.337663158737123,0.0018514231564768125,0.0,-0.0026242053508758545,0.20531709309405904
1.381669249534607,184.46,343,0.015357181653143925,1.37,312,4.0,2744000,1.2625602484866976,0.00362564432551153,0.0,-0.002988121509552002,0.2313233296997324
1.3835247707366944,187.31,344,0.01476820412912275,1.46,311,4.0,2752000,1.2861164263635874,9.399911621585488e-05,0.0,-0.0049529606103897094,0.21988080659826548
1.3794865918159485,196.5,345,0.015662594528257613,1.68,311,4.0,2760000,1.3579462682455778,0.000543283928418532,0.0,-0.002133852243423462,0.22406134315577855
1.3767218828201293,191.1,346,0.013687701486348942,1.53,311,4.0,2768000,1.2559566160477698,0.0005060218786820769,0.0,-0.001539229154586792,0.21478152935718856
1.369854885339737,184.73,347,0.012934411435235233,1.39,311,4.0,2776000,1.168651304990053,-4.079476639162749e-05,0.0,-0.004415475130081177,0.19015229314056575
1.3780244612693786,183.66,348,0.01370889907650053,1.39,311,4.0,2784000,1.1946732432767748,0.0022985840326873587,0.0,-0.002225939631462097,0.20395362052216576
1.3837212300300599,185.25,349,0.012154622680805005,1.48,311,4.0,2792000,1.1222974704578519,0.002584088786970824,0.0,-0.0017388314008712769,0.18101390567572637
1.3817628502845765,172.14,350,0.010390508031364334,1.16,311,3.0,2800000,1.0103520659729839,-0.0002721981654758565,0.0,-0.003606007695198059,0.1634683514336462
1.3826156592369079,161.66,351,0.008762186163980914,0.87,311,2.1000000000000085,2808000,0.8327945364173501,0.0006476823671255261,0.0,-0.009032245874404907,0.15567505275982055
1.3793624341487885,168.56,352,0.015096555538525536,1.0,311,3.0,2816000,1.2742725497856737,0.001552300472103525,0.0,-0.006512641310691834,0.21311078204617648
1.3638847064971924,175.55,353,0.012777161159339129,1.22,311,3.0,2824000,1.0800927986670286,0.004649190990312491,0.0,-0.000985831618309021,0.19026873654233856
1.368296912908554,163.69,354,0.010754156223006248,1.0,311,3.0,2832000,1.0010278529673815,0.0011468760680872947,0.0,-6.345570087432861e-05,0.1855059390973524
1.3607951509952545,167.95,355,0.015359244208111704,1.08,311,3.0,2840000,1.3303215208649635,0.001414277040748857,0.0,-0.00014754891395568848,0.22705655198171665
1.3498827481269837,187.49,356,0.014255203296306718,1.64,311,4.1000000000000085,2848000,1.2370981742069125,0.0003369749058037996,0.0,-0.0039697206020355225,0.20362661281874556
1.372635416984558,193.48,357,0.014221070599396625,1.85,311,5.0,2856000,1.2791762552782893,0.00022867264458909631,0.0,-0.001283385157585144,0.19921528233450858
1.3715077710151673,180.35,358,0.01240902896575335,1.41,311,3.1000000000000085,2864000,1.137219212614,0.0008967005205340684,0.0,-0.011655318140983582,0.18651536626238388
1.373435001373291,174.98,359,0.01304763541706052,1.22,310,3.0,2872000,1.1794227669015527,4.1697070701047777e-05,0.0,-0.003754827380180359,0.19948074444215724
1.372138228416443,180.13,360,0.012190844780816406,1.38,310,3.0,2880000,1.1373939751274884,0.0017546488560037687,0.0,-0.0072636276483535765,0.18317898523192327
1.366399141550064,166.88,361,0.008476082759580094,1.12,310,3.0,2888000,0.8711859870329499,-0.0011854123324155808,0.0,-0.008271013498306274,0.14768398850637346
1.380737475156784,163.58,362,0.012914682238388195,0.97,310,2.0,2896000,1.1452125744149089,0.0008238190645352006,0.0,-0.003632889986038208,0.20221156682824187
1.3590235543251037,169.74,363,0.010716966703721482,1.06,310,3.0,2904000,0.9926001048460603,0.003235921390587464,0.0,-0.013486154675483704,0.18259240903081297
1.3725086987018584,161.64,364,0.009959029743513384,0.94,310,2.0,2912000,0.9459034848213196,0.001229342296719551,0.0,-0.004944201707839966,0.16298701719398637
1.371628955602646,162.31,365,0.012208523578328823,0.93,310,2.0,2920000,1.0939246846735478,0.0004060570558067411,0.0,-0.004211878776550293,0.190122033515159
1.370716744661331,182.65,366,0.018050854375551352,1.38,310,4.0,2928000,1.4844248096644879,0.0014814535839832387,0.0,-0.0008769941329956055,0.22672806543680984
1.383892033100128,193.06,367,0.013963901923179946,1.62,310,4.0,2936000,1.2302016928792,0.0015273161022923887,0.0,-0.0036979514360427857,0.2106320829811426
1.3801909852027894,183.58,368,0.011875132918239615,1.39,310,3.0,2944000,1.0973523861914873,0.001600545677356422,0.0,-0.0044988226890563966,0.19499327943017977
1.3467236649990082,179.14,369,0.013001958757376997,1.23,310,3.0,2952000,1.1539759571850299,0.002004649285809137,0.0,-0.0024762988090515138,0.19981040141297593
1.345712103843689,188.97,370,0.017598155249434057,1.52,310,4.0,2960000,1.4449122631549836,0.002528519458137453,0.0,-0.002563120722770691,0.2423609321868652
1.3647787356376648,202.77,371,0.019246056564443278,1.86,310,5.0,2968000,1.5432396138459443,-0.0013503719284199177,0.0,-0.0030736422538757326,0.23482880804505568
1.3771483778953553,205.67,372,0.014684205896419372,1.97,310,5.0,2976000,1.253541027996689,0.0017652604420436546,0.0,-0.0051221829652786256,0.21137741246444303
1.3717143666744231,177.66,373,0.010346361937263283,1.27,310,3.0,2984000,1.0218274685740472,0.0019256165687693283,0.0,-0.004740462303161621,0.18028884987769467
1.357169860601425,165.18,374,0.009102806320145191,1.03,310,2.0,2992000,0.9268229687027634,-0.0015414431877434254,0.0,-0.051316652297973636,0.1535767056620014
1.351318781375885,167.91,375,0.013451580991072661,1.13,310,3.0,3000000,1.2090690632909535,0.0023710787639720367,0.0,-0.002661975026130676,0.191825971111584
1.3696435570716858,163.86,376,0.011069700398129498,1.04,310,3.0,3008000,1.028611227143556,0.0008967138314619661,0.0,-0.0581164276599884,0.17750155182575
1.3764192569255829,159.96,377,0.010682048235689762,0.89,310,2.1000000000000085,3016000,1.0227471826970578,0.0001715427578892559,0.0,-0.005907201766967773,0.1687096146180836
1.374264053106308,170.35,378,0.01329301125046186,1.08,310,3.0,3024000,1.2142767996154726,-0.0005416115063417238,0.0,-0.026510096192359923,0.21091964122258391
1.3787733495235444,181.27,379,0.013162512896115005,1.31,310,3.1000000000000085,3032000,1.1665779677033425,0.002948785254266113,0.0,-0.006503274440765381,0.2095572156759744
1.3731727802753448,178.13,380,0.012202346970061626,1.25,310,4.0,3040000,1.1414617943018674,0.0018234896927606314,0.0,-0.04901929140090942,0.17657497844595743
1.3742421877384186,182.56,381,0.012774486386097123,1.46,310,4.0,3048000,1.132128546461463,0.0005048568197526037,0.0,-0.005766314864158631,0.20577969571480448
1.372572696208954,178.9,382,0.012724524456557447,1.36,310,3.0,3056000,1.1015619971975683,0.002360706643667072,0.0,-0.007180730700492859,0.20430358116648833
1.3635459780693053,172.19,383,0.010742142434105517,1.11,310,3.0,3064000,1.0147860383987426,0.0014183155310456641,0.0,-0.0048127067089080815,0.1778314088626675
1.372356001138687,168.78,384,0.010747290425440497,1.06,310,3.0,3072000,1.0197819526866079,0.00021678407065337524,0.0,-0.015727871656417848,0.17403275896145892
1.3750190508365632,171.59,385,0.015151717019380158,1.14,310,3.0,3080000,1.291447986587882,0.004928395430324599,0.0,-0.004295311570167541,0.21146833480033883
1.3833313381671906,180.27,386,0.012605413087858324,1.33,310,3.0,3088000,1.171216051094234,-0.0030031974782468752,0.0,-0.0031888794898986814,0.1896686545621582
1.37941055059433,186.46,387,0.01745736354896508,1.45,310,4.0,3096000,1.4223585303872823,0.0031937987374840303,0.0,-0.006984181404113769,0.23298164706070362
1.380548220872879,190.16,388,0.013489570241954425,1.57,310,4.0,3104000,1.201568472608924,0.001651881067082286,0.0,-0.005593094229698181,0.18978875322146013
1.3739556562900543,191.82,389,0.01380148005596311,1.61,310,4.0,3112000,1.204538209401071,0.0006366103852633387,0.0,-0.004220154285430908,0.20102988316415848
1.368794094324112,183.1,390,0.013541469672709354,1.42,310,3.0,3120000,1.1295649717748164,0.00316087503451854,0.0,-0.006027150750160217,0.19656690825239045
1.3526013159751893,173.96,391,0.014076084743401225,1.2,310,3.0,3128000,1.1931040023639798,0.005743968316237442,0.0,-0.005835019946098328,0.21555727790602003
1.3748823773860932,189.07,392,0.013452433730651591,1.58,310,4.0,3136000,1.206614258736372,-0.002964672027155757,0.0,-0.027960151433944702,0.19780450233752064
1.3757138764858245,191.34,393,0.013318490941346682,1.6,310,4.0,3144000,1.2187790828570724,0.00364441466255812,0.0,-0.006439743638038635,0.19951681136418933
1.3749742746353149,180.58,394,0.011267915585713127,1.32,310,4.0,3152000,1.076869065016508,-0.00017900282371556388,0.0,-0.007256728410720825,0.17517655972727422
1.3727347230911255,172.08,395,0.011431633207955656,1.18,310,3.0,3160000,1.0509864339418709,0.0015409504936542361,0.0,-0.026794732809066774,0.1856976728256359
1.3816218209266662,168.7,396,0.01405686188412801,1.11,310,3.0,3168000,1.2605421554669738,0.0013054682652000338,0.0,-0.013598675727844239,0.20955412579240243
1.3838642287254332,176.89,397,0.011723457361972578,1.23,310,3.0,3176000,1.0063921675458551,0.0034372484119376168,0.0,-0.020804492235183717,0.18436078513686557
1.3733274114131928,181.69,398,0.015328675663240574,1.32,310,4.0,3184000,1.3283616442233324,0.0018962007737718522,0.0,-0.0023746848106384276,0.21554298106680897
1.3726027297973633,182.53,399,0.012489166848026798,1.35,310,4.0,3192000,1.1548619759455323,-0.0002457601041533053,0.0,-0.003560270071029663,0.1976988341495043
1.3689118337631225,180.2,400,0.01463636442038478,1.29,310,3.1000000000000085,3200000,1.304736525937915,-0.00017171769228298218,0.0,-0.003589721918106079,0.22340141244395428
1.3484889233112336,184.81,401,0.015626233922594112,1.41,310,4.0,3208000,1.2998025576397776,0.0020238485373556612,0.0,-0.0020589178800582888,0.2030406240870999
1.3287496161460877,186.43,402,0.013684123844668647,1.51,310,4.1000000000000085,3216000,1.2014960568398236,0.0007379036629572511,0.0,-0.00354045569896698,0.20185120296189424
1.3292834949493408,200.23,403,0.017224501436867285,1.93,310,5.0,3224000,1.4259821703284978,-0.0004450128460302949,0.0,-0.0019129621982574463,0.23203057235544905
1.3329932177066803,194.62,404,0.01291397538048841,1.8,310,5.0,3232000,1.1788259859755634,0.0004380662439507432,0.0,-0.0033016562461853026,0.19353682163639088
1.3751342749595643,193.18,405,0.014798550362947936,1.77,310,5.0,3240000,1.2917954698577523,0.0006037306832149625,0.0,-0.006128390431404114,0.20744515227206736
1.375216028690338,185.76,406,0.012913018510953406,1.52,310,4.1000000000000085,3248000,1.1454857084155083,0.0009932811185717583,0.0,-0.004802494049072265,0.19386624729810215
1.3602091765403748,178.4,407,0.0141805306145136,1.29,310,3.0,3256000,1.2031006818450987,0.0017730200104415417,0.0,-0.0030874353647232055,0.21717707574348988
1.3729150557518006,174.62,408,0.01360303286938688,1.25,310,3.0,3264000,1.1764655797556043,0.004758069808594882,0.0,-0.0070099222660064695,0.21145009157895714
1.3811379766464233,176.01,409,0.011920491499786294,1.31,310,3.1000000000000085,3272000,1.1058381175994874,0.00012594653526321054,0.0,-0.004221615791320801,0.18564021371887607
1.379664833545685,174.29,410,0.01153317155111381,1.25,310,3.0,3280000,1.0704693490825594,0.0009121103056531865,0.0,-0.009551268815994263,0.18050173736925829
1.3787609040737152,179.71,411,0.014767524438530017,1.29,310,3.0,3288000,1.2931862499192357,0.0021971721923910083,0.0,-0.0043365579843521115,0.20025688886878293
1.3729097592830657,182.95,412,0.011437316664232639,1.38,310,4.0,3296000,1.0486674255691468,0.0013588967116083949,0.0,-0.01050122559070587,0.17846741711300204
1.3765146672725677,174.94,413,0.010458098486960807,1.21,310,3.0,3304000,1.0050115988776087,0.0017305477615445852,0.0,-0.007336264848709107,0.17697301045030134
1.3548787355422973,173.39,414,0.011624219673703919,1.2,310,3.0,3312000,1.1130599435046316,-0.00022008134779753164,0.0,-0.018788618445396425,0.17310103129517684
1.3773539102077483,172.43,415,0.01225622470025428,1.19,310,2.1000000000000085,3320000,1.1537044862285257,0.0003007834454183467,0.0,-0.1202352774143219,0.18317361497491583
1.3718942201137543,172.55,416,0.009908314399654046,1.15,310,2.1000000000000085,3328000,1.0359019710123538,-0.00011638966389000416,0.0,-0.016625661253929138,0.1595967544004559
1.3586753451824187,173.08,417,0.012170181952824351,1.21,310,3.0,3336000,1.16788332041353,0.0009911902318708598,0.0,-0.00626144528388977,0.17721069705052428
1.3559280490875245,187.36,418,0.018280893503651897,1.51,310,4.0,3344000,1.4899114724248648,0.0012011113332118838,0.0,-0.01223320722579956,0.22129999825797192
1.37539999127388,197.4,419,0.014815953208603787,1.74,310,5.0,3352000,1.2789080982282757,0.0009778501323307865,0.0,-0.008031057119369507,0.20964693580055954
1.3720099401474,188.79,420,0.010437564897820266,1.55,310,4.0,3360000,1.032324265539646,-0.0014131074144825106,0.0,-0.006682215929031372,0.16731805963653046
1.3631410539150237,174.64,421,0.012461662842142687,1.22,310,3.0,3368000,1.136465552970767,0.0007701422786340117,0.0,-0.028035433888435365,0.18803003614046598
1.3526499581336975,168.4,422,0.015350019663928833,1.13,310,3.0,3376000,1.302631695792079,0.0036909119971096516,0.0,-0.013894083499908448,0.21617055159121967
1.3427067255973817,180.93,423,0.016869728752717493,1.42,310,4.0,3384000,1.4327229554206133,-0.0014993089418567252,0.0,-0.005521433353424072,0.21928847016257616
1.3472575426101685,199.63,424,0.018355867836853577,1.8,310,5.0,3392000,1.4825073923915624,0.003122619341738755,0.0,-0.0015081852674484254,0.24436797869700594
1.3569481015205382,209.6,425,0.014854095042865082,2.07,310,5.0,3400000,1.3218660797178745,0.000376366829732433,0.0,-0.0019898265600204468,0.21202461780324952
1.3685562074184419,201.91,426,0.014160539837539544,1.87,310,5.0,3408000,1.211152691617608,0.000556752986740321,0.0,-0.007247785329818726,0.2042166390934377
1.3758913803100585,181.4,427,0.01308645831370086,1.36,310,4.0,3416000,1.1718687257915734,0.0020744422500865766,0.0,-0.0030229365825653076,0.18101468679972746
1.3634510040283203,167.57,428,0.009700310820917366,1.12,310,3.0,3424000,0.9580300158262253,-0.0006401488510891795,0.0,-0.005288763642311096,0.1582288743542884
1.3715350306034089,154.56,429,0.007725611042978926,0.77,310,2.0,3432000,0.8177321608364582,-0.00017151380772702395,0.0,-0.004668636918067932,0.14045211454814208
1.3707699859142304,162.16,430,0.011011503757172249,0.9,310,3.0,3440000,1.046605036854744,0.0016958415531553328,0.0,-0.006529843807220459,0.16332633769450525
1.3513842403888703,174.64,431,0.013169083466423218,1.19,310,3.0,3448000,1.1816164901852608,-0.0006011896731797605,0.0,-0.006400609612464905,0.19423831286662424
1.369464271068573,170.73,432,0.011124374620742401,1.11,310,3.0,3456000,0.9978287768177688,0.0015588309679878875,0.0,-0.07020340740680694,0.17581083718916793
1.3757486462593078,167.85,433,0.014074852189187368,1.03,310,3.0,3464000,1.2581170948594809,3.9117064443416896e-05,0.0,-0.029812604784965516,0.2077260039933092
1.3724345433712006,175.08,434,0.013154278437505128,1.21,310,3.0,3472000,1.1667700859904289,0.0018425706625566818,0.0,-0.006711536645889282,0.19108570028377758
1.3775125443935394,176.31,435,0.013370215093164006,1.25,310,3.0,3480000,1.1883433489501476,0.004148086658678949,0.0,-0.0032012110948562624,0.20681197075471758
1.3765802788734436,179.39,436,0.013908720237004672,1.4,310,3.0,3488000,1.240150878727436,-2.340132283279672e-05,0.0,-0.003879931569099426,0.21539572858931444
1.3812199032306671,170.85,437,0.01127541377923535,1.16,310,3.0,3496000,1.0854347051121294,0.0024971207659109495,0.0,-0.0028932440280914308,0.1768069629508599
1.3713926184177399,177.25,438,0.014435913383222214,1.28,310,3.0,3504000,1.2278996819630266,0.0017037833872018382,0.0,-0.0029519528150558473,0.2100168298625057
1.3770409166812896,190.76,439,0.015682689668010424,1.65,310,5.0,3512000,1.3396870550513267,0.003958136205328628,0.0,-0.002449737787246704,0.22846943901068184
1.3724581217765808,192.86,440,0.013159606313274707,1.66,310,5.0,3520000,1.1897912888601423,-0.00136830500443466,0.0,-0.0029413676261901855,0.20585538663826036
1.3638755357265473,186.76,441,0.014916319878871036,1.43,310,3.0,3528000,1.3001119341887533,0.0015162759501254185,0.0,-0.005392430424690247,0.21417891500868855
1.3664618444442749,175.89,442,0.01125740170613426,1.22,310,3.0,3536000,1.0615184553712607,-0.00043294020812027154,0.0,-0.004926133155822754,0.17236880525678291
1.3771069133281708,169.69,443,0.013695054195322883,1.13,310,2.1000000000000085,3544000,1.2122138625383376,0.003932479262293782,0.0,-0.007713366150856018,0.19383272966000095
1.3764246714115143,182.07,444,0.013369267508296616,1.43,310,3.0,3552000,1.1969107723236083,-0.0007213772181421518,0.0,-0.002137318253517151,0.19703448663618725
1.3655080115795135,181.5,445,0.01241967944531325,1.35,310,3.0,3560000,1.1689794849976898,0.0005097404145635665,0.0,-0.004461951851844788,0.183304890002867
1.360765038728714,182.23,446,0.014737577116538886,1.34,310,3.0,3568000,1.2697136111557483,0.0024326663129613734,0.0,-0.001954622268676758,0.20693012507387998
1.3742975640296935,191.18,447,0.014761918667591089,1.55,310,4.0,3576000,1.275025474242866,0.0010437127470504493,0.0,-0.005320115685462951,0.20061441436614957
1.3430193746089936,193.26,448,0.012289395108937243,1.61,310,4.1000000000000085,3584000,1.1079099075868726,-5.698048393242061e-05,0.0,-0.0027586203813552857,0.1938968725841743
1.3490141355991363,183.75,449,0.01411841830402409,1.42,310,5.0,3592000,1.225834762006998,0.0022350044385530056,0.0,-0.012827543020248413,0.19411873596266374
1.3808280050754547,193.68,450,0.014362428058439037,1.72,310,5.0,3600000,1.2301176568493246,0.0011857732199132443,0.0,-0.005676552057266236,0.190772237435163
1.3814784681797028,191.98,451,0.015400848180252068,1.64,310,5.0,3608000,1.2725758334621786,0.0019840986805502326,0.0,-0.004047292470932007,0.20364018379546445
1.3739807772636414,173.82,452,0.013791746773604245,1.25,310,3.0,3616000,1.1979496716335416,0.0027030435772030614,0.0,-0.0046337759494781494,0.19661280986684407
1.3786740350723266,171.38,453,0.011748395764861926,1.22,310,3.0,3624000,1.0910471684485674,-7.234298573166598e-06,0.0,-0.005581532120704651,0.17271404391208722
1.3749959635734559,177.71,454,0.01441488913944795,1.32,310,3.0,3632000,1.2809876612015068,0.0018278678599745034,0.0,-0.0066312837600708005,0.2020014799201057
1.3731219780445099,190.95,455,0.015705257264498867,1.7,310,4.0,3640000,1.351467867847532,-0.00012033387727569789,0.0,-0.003026407957077026,0.2242612180144626
1.3646935486793519,184.51,456,0.01280197568681615,1.58,310,4.0,3648000,1.1605035906285048,0.002502497503301129,0.0,-0.006347112655639649,0.18658939803348404
1.3624410927295685,164.7,457,0.011800462366795727,1.02,310,2.0,3656000,1.0722133939154446,-0.0005084515685439328,0.0,-0.134241344332695,0.18244614789913677
1.3718183314800263,171.24,458,0.013076831354219394,1.14,310,3.0,3664000,1.1530665728822351,0.0032628799136728047,0.0,-0.008819611072540283,0.20616706755056263
1.3744903349876403,172.05,459,0.00992791854123425,1.16,310,3.0,3672000,0.9802698375284672,5.1951191853731874e-05,0.0,-0.03507151544094086,0.16307556441143262
1.3727262210845947,163.67,460,0.012958487323344344,0.96,310,2.0,3680000,1.1722231001406909,0.0017924068469437771,0.0,-0.0036269915103912353,0.18932651728467156
1.3645609533786773,179.11,461,0.017117332497655298,1.35,310,3.0,3688000,1.425294691324234,0.004659415739588439,0.0,-0.005551484823226929,0.23258617447663887
1.361638251543045,194.22,462,0.019472875489700527,1.72,309,5.0,3696000,1.5427866579592229,-0.003204771361197345,0.0,-0.001473516821861267,0.22426821576556283
1.3673081934452056,207.59,463,0.015579377973726877,2.07,309,5.0,3704000,1.3434457631781698,0.002157764029689133,0.0,-0.01253963828086853,0.21438253377367658
1.3698047256469728,198.93,464,0.01489751016029004,1.82,309,5.0,3712000,1.329663235284388,-5.4914685897529125e-05,0.0,-0.0018584322929382324,0.21206255202298968
1.3795125079154968,176.62,465,0.008699067432646644,1.23,309,3.0,3720000,0.8739231061562895,6.457405746914447e-05,0.0,-0.029402640461921693,0.159474105731929
1.3707073867321014,165.66,466,0.012535930543162977,1.03,309,2.0,3728000,1.1087001319229604,0.0014331859315279871,0.0,-0.020166228413581847,0.18052584937599575
1.352717515230179,171.31,467,0.012631863301066915,1.13,309,3.0,3736000,1.1648764671385288,0.00027937611797824503,0.0,-0.028614717125892638,0.1949496344292972
1.3573028612136842,177.58,468,0.011058691694452137,1.23,309,3.0,3744000,1.0294264627248049,0.0011121783242560924,0.0,-0.020632847547531127,0.18194502513455088
1.3655553567409515,178.6,469,0.015244863712259757,1.3,309,3.0,3752000,1.2811628260463477,0.0029636413021944465,0.0,-0.016214547753334044,0.22131259952827842
1.3513132441043854,180.46,470,0.0162921955524871,1.37,309,4.0,3760000,1.3779116575419903,0.003581468396296259,0.0,-0.013609538078308106,0.2202023257600374
1.361366353034973,197.97,471,0.017769094565173872,1.85,309,5.0,3768000,1.4475831170752644,0.0001365041418466717,0.0,-0.010204443335533142,0.22915912262881336
1.3704084980487823,207.73,472,0.01554094647999591,2.01,309,5.0,3776000,1.354730036444962,-0.001791439088410698,0.0,-0.010874685049057007,0.22206740756048102
1.370122753381729,195.09,473,0.013331740749499658,1.68,309,4.1000000000000085,3784000,1.1781744720041751,0.0028641193332441615,0.0,-0.014415593147277831,0.19972065489472487
1.3754238963127137,182.46,474,0.016533773605224268,1.41,309,4.0,3792000,1.3402795083075763,0.0011375014282384655,0.0,-0.014460269808769226,0.21748948090591091
1.3601862943172456,193.25,475,0.012791382801278815,1.72,309,5.1000000000000085,3800000,1.2107059948518872,-0.0007503624315722845,0.0,-0.003233320116996765,0.1852246248309433
1.3625719499588014,190.33,476,0.014859599958163017,1.6,309,4.0,3808000,1.29503969412297,0.0017902849451638758,0.0,-0.011138231158256531,0.2169867150339042
1.374203952550888,193.69,477,0.01523251594665453,1.74,309,4.0,3816000,1.2770804199948906,0.0007824358902871609,0.0,-0.017764835953712463,0.21495321841605264
1.3639740133285523,184.27,478,0.014946699743295539,1.47,309,4.0,3824000,1.315237456522882,0.0015750515947001986,0.0,-0.004928541779518128,0.20041985869029363
1.3690146791934967,177.28,479,0.014556720512473476,1.28,309,3.0,3832000,1.2744455393403769,0.00020234411233104765,0.0,-0.03323797404766083,0.20992060951695773
1.3297075426578522,174.7,480,0.012786894571249832,1.26,309,3.0,3840000,1.12262570399791,0.0019295964622870088,0.0,-0.08110530614852905,0.18405151132811304
