frames,explained_variance,value_loss,policy_loss,advantage_norm,episode_length,fps,P01:episode_rewards,PMM:episode_rewards,grad_norm,policy_entropy,P09:episode_rewards,epoch_idx
5664000,0.559226798415184,0.00012339349779040277,2.8619968143175358e-05,0.09811230580322444,196.78,495,0.0,1.69,0.013140693260503083,1.3860685706138611,4.0,708
5672000,-0.6053037643432617,0.00015817769408840832,0.0001820936400872597,0.0997125132754445,183.02,495,0.0,1.38,0.013061965551447875,1.3859940934181214,4.0,709
5680000,-151.00566867530347,0.0002328441318587693,-0.0004017184556585107,0.1143051272816956,178.08,495,0.0,1.3,0.014031198352338516,1.3858877801895142,3.0,710
5688000,-1.5111140727996826,0.00024928169329257343,-7.695661384786945e-05,0.11703276759944856,177.76,495,0.0,1.31,0.015157589380436409,1.3856653094291687,4.0,711
5696000,-2.7216885149478913,0.0005051919777383773,-0.00041185338632658384,0.13854351421818137,188.01,495,0.0,1.55,0.018470406566211312,1.3858439803123475,4.0,712
5704000,0.0758232718706131,0.0003068077162924965,0.000258587642783823,0.12956784200854599,188.58,495,0.0,1.55,0.014697502791064947,1.3857085597515106,4.0,713
5712000,-5.899660897254944,0.00010530982085299456,-2.260405921333586e-05,0.08749099741689861,180.71,495,0.0,1.38,0.01206616337235197,1.3860728347301483,4.0,714
5720000,-4.309834992885589,0.00022278430143956028,0.00028446561185774044,0.10739389903843403,179.25,495,0.0,1.3,0.013194865776280276,1.3861129570007324,3.0,715
5728000,-0.3785939210653305,0.00024621019448204604,-9.463161764870164e-05,0.12123115358874202,186.36,495,0.0,1.47,0.015957289117765505,1.3858025395870208,3.0,716
5736000,-4.077554161548615,0.0002664212467988136,0.0001655968559498433,0.14045134064741432,186.53,495,0.0,1.48,0.018265660535826435,1.3857727885246276,3.0,717
5744000,-1.671055189371109,0.0002699500524556697,-8.692333114595385e-05,0.12130247569642962,176.4,495,0.0,1.24,0.015118684830707465,1.3858783411979676,3.0,718
5752000,-0.11408551394939423,0.00011075778610006637,-0.00017830892193160253,0.08657058821059764,180.33,495,0.0,1.35,0.011506262976866364,1.3859766817092896,3.1000000000000085,719
5760000,-1.0308913558721542,0.0001894158559241532,-7.868428881010914e-05,0.0895512802246958,182.67,495,0.0,1.41,0.010148394428331766,1.3860611510276795,4.0,720
5768000,-2.421407014131546,8.299349386675203e-05,2.6636510010575876e-05,0.07128553133457899,173.34,495,0.0,1.18,0.009120227858829934,1.3860493314266205,3.1000000000000085,721
5776000,-0.18292319715023042,0.0004816536679697947,-0.0004375690178858349,0.17372423505410553,179.43,495,0.0,1.29,0.022942202604148764,1.3857854211330414,4.0,722
5784000,-0.7115634727478027,0.0002885918293412715,0.0003964552832621848,0.13005677855573594,184.06,495,0.0,1.39,0.01562654386649566,1.3855680859088897,4.0,723
5792000,-1.730196326971054,0.0002065894653429723,0.00044257126287448043,0.11488681548275054,178.52,495,0.0,1.31,0.01509315378639246,1.3856300842761993,3.0,724
5800000,-0.7403957450389862,0.00044841599267101626,-0.0002957741980208084,0.165729947052896,182.92,495,0.0,1.42,0.021164952915614314,1.3859860301017761,3.0,725
5808000,-0.9151453369855881,0.00028186517949620795,-6.841969322522345e-05,0.1177350671030581,187.75,495,0.0,1.54,0.0144082807819884,1.3860376214981078,4.0,726
5816000,-2.9511552971601485,0.00022118941947042004,-0.0003445923213439528,0.11031744015403092,182.51,495,0.0,1.4,0.013893516260122392,1.3861462104320526,3.1000000000000085,727
5824000,-0.6395682406425476,7.14979363317525e-05,0.00019162049493388623,0.08007484640926123,176.84,495,0.0,1.24,0.009889979744592454,1.3860606729984284,3.0,728
5832000,-25.14961607158184,0.0004887541286797159,0.0004241956713849504,0.15022300901822747,176.23,495,0.0,1.26,0.019605639442707434,1.385920865535736,3.0,729
5840000,-1.4097654354572295,0.00026511156564879457,0.00026363628662238623,0.11305243308655917,183.42,495,0.0,1.49,0.012753550932030164,1.3855627107620239,3.1000000000000085,730
5848000,-1.3233602041006087,0.00020451353371640833,1.5598871505062563e-05,0.08867095602676273,179.21,495,0.0,1.39,0.010388309029447533,1.3858095622062683,3.0,731
5856000,-2.6442733627557753,0.0003497587379217748,-0.00032209035096911973,0.1446105962153524,178.25,495,0.0,1.3,0.017843436045966558,1.385820860862732,3.0,732
5864000,-0.2578911626338959,0.00018401403910615953,4.7220771448337474e-05,0.1031366510502994,191.47,495,0.0,1.57,0.01196376469781231,1.3860992217063903,4.0,733
5872000,-0.40120471179485323,0.0001565280563067972,-0.00014570530620403588,0.10204273257404566,189.73,495,0.0,1.49,0.013097262306840536,1.3858180725574494,3.1000000000000085,734
5880000,-2.222093716263771,0.00013352640178197815,5.267008382361382e-06,0.10321913014166056,192.66,495,0.0,1.6,0.013227212360860805,1.3859022068977356,4.0,735
5888000,-0.4978250968456268,3.521691444007047e-05,4.80755135288291e-05,0.05976467827335,180.71,495,0.0,1.33,0.007150236673190089,1.3860068464279174,4.0,736
5896000,-4.075634541511536,0.00027829811809283457,0.00015681918303016572,0.12039052806794644,176.74,495,0.0,1.28,0.015309656867657527,1.3856721341609954,3.1000000000000085,737
5904000,-3.2979943120479582,5.830823351232084e-05,-0.00016038716247493312,0.06876802919898183,175.87,495,0.0,1.26,0.009410804971018084,1.3859651970863343,3.0,738
5912000,-1.623354541659355,0.00022835522514014884,0.00021620249135594348,0.12596321975812316,169.89,495,0.0,1.08,0.01941555992530862,1.3859673738479614,3.0,739
5920000,-0.3659160041809082,0.0002669413890521355,-6.139948597592592e-05,0.11595704001374543,186.61,495,0.0,1.5,0.013349829183652639,1.385526933670044,4.0,740
5928000,-0.29659760296344756,0.00012022188050991644,4.395992204081267e-05,0.09357083268463612,191.34,495,0.0,1.65,0.011606574913845147,1.3859181582927704,4.0,741
5936000,-0.06387174248695374,0.00018938718744720973,-0.000299174726678757,0.10964904870837927,181.19,495,0.0,1.35,0.013425286284040563,1.3856842637062072,4.0,742
5944000,-0.34492572844028474,6.718666368215054e-05,0.00013071779047436395,0.07678276075050235,180.94,495,0.0,1.33,0.009413932592927164,1.3858027398586272,3.0,743
5952000,-0.6538502430915832,0.00014660529146851787,-9.579006284184288e-05,0.08688085913658142,181.52,495,0.0,1.34,0.010908588044280075,1.386161780357361,3.0,744
5960000,-1.5089984637498857,0.00010138819648545905,-4.226060505516216e-05,0.07952441553585231,178.27,495,0.0,1.27,0.011073987274626091,1.3861879193782807,3.0,745
5968000,-3.4590340131521224,0.00014948782264610826,0.00014234694906917867,0.08851065414957703,170.52,495,0.0,1.06,0.011449273629398854,1.3861987972259522,3.0,746
5976000,-0.39692052602767947,5.3712682729951665e-05,-0.00025941250818505067,0.06432567338459194,172.59,495,0.0,1.09,0.008782017584096153,1.386137727499008,3.0,747
5984000,-0.652757123708725,0.00012531817279096914,-2.648283953021746e-08,0.09653965150471777,166.68,495,0.0,0.98,0.013718347629542372,1.3861852252483369,3.0,748
5992000,-0.5656627827882766,0.00032345407459160924,0.00022435824748754385,0.13584648944437505,174.47,495,0.0,1.2,0.017146518973038503,1.3860585808753967,3.0,749
6000000,-2.6190444058179856,0.0002328169179344286,9.052329642145195e-06,0.11001506579108536,180.28,495,0.0,1.34,0.012302008380470797,1.3861048746109008,3.1000000000000085,750
6008000,-0.5079907929897308,0.00024020272634516003,-9.408419733517803e-05,0.11148917080834508,180.2,495,0.0,1.35,0.013317275362173493,1.386061909198761,3.0,751
6016000,-0.6429337275028228,7.084755265623243e-05,-7.066929976645042e-05,0.07353050283156336,179.94,495,0.0,1.33,0.009687004478406307,1.3861328518390656,3.0,752
6024000,-0.9133750593662262,0.00019972022733782068,-0.00019944819012380322,0.12990027474239468,181.78,495,0.0,1.33,0.01691188276536456,1.3861315155029297,3.0,753
6032000,-1.3244744384288787,0.00010049107753900443,0.00014492471373159788,0.09349377818405628,177.88,495,0.0,1.22,0.012594839924372764,1.3860122573375702,4.0,754
6040000,-0.9620741736888886,0.000229924358847029,6.266594851695118e-05,0.12140518454834819,181.66,495,0.0,1.34,0.01643980970688423,1.3861470007896424,4.0,755
6048000,-1.5429580646753311,8.0363473121281e-05,-0.00010881871668971143,0.07944842386990786,182.55,495,0.0,1.39,0.010036998663025098,1.3861591255664825,4.0,756
6056000,-0.8277015197277069,0.00023868952876796357,-0.0005619752345955931,0.11482588827610016,179.21,495,0.0,1.28,0.015500340531702345,1.3860923206806184,4.0,757
6064000,-1.926536541581154,0.00036988968011030464,0.0004282501054694876,0.13665807855315507,184.62,495,0.0,1.41,0.016213388839774644,1.3859046125411987,4.0,758
6072000,-2.8590728491544724,0.0003520968843383798,-5.688674980774522e-05,0.13823192172683776,184.64,495,0.0,1.43,0.01823096979378107,1.3859759843349457,4.0,759
6080000,-0.007252622842788697,9.133883348283689e-05,3.40112053163466e-05,0.08713822789490223,181.22,495,0.0,1.33,0.011136566577369113,1.3859256649017333,3.0,760
6088000,-2.665889174938202,0.0002973187448412773,0.00013806870090775193,0.12693592300638556,184.42,495,0.0,1.38,0.01891402907818071,1.3860170638561249,3.0,761
6096000,-1.674491583108902,0.00017954781129844832,7.370704734057653e-05,0.09437420045025646,184.57,495,0.0,1.34,0.011329905203162688,1.3861134767532348,3.0,762
6104000,0.27066658198833465,8.18588715134183e-05,0.0002251988666375837,0.07589231691323221,184.36,495,0.0,1.38,0.009771112336966656,1.3860998415946961,4.0,763
6112000,0.5540424489974975,0.0002616072267323943,-4.2024155991384756e-05,0.1390882951207459,189.48,495,0.0,1.54,0.019267032773008858,1.3861173343658448,4.0,764
6120000,-5.316627861857414,5.84513329582137e-05,-8.768216637690785e-05,0.07159202249720692,186.52,495,0.0,1.47,0.008411346905897076,1.3861903464794159,4.0,765
6128000,-0.7344338637590409,6.169985763676778e-05,4.633735860252841e-05,0.06723786419257521,173.43,495,0.0,1.14,0.008416593949679686,1.3861818885803223,3.0,766
6136000,-0.23559332966804505,0.0001035281516806208,5.473101250572654e-06,0.08773090985603631,175.75,495,0.0,1.18,0.012625495923621886,1.3860645234584807,3.0,767
6144000,0.10102499425411224,0.00014752471271208377,1.3609322559204884e-05,0.08859317369759083,183.81,495,0.0,1.39,0.011287438590719488,1.3861403059959412,3.0,768
6152000,-2.404147314429283,0.00015639206674848084,0.00011509183103044052,0.10899586944840849,184.41,496,0.0,1.41,0.014527169198823475,1.3860548222064972,3.0,769
6160000,-0.0499129319190979,0.00015552737394685322,2.5907866183843e-05,0.10086610555648803,183.01,496,0.0,1.35,0.01297723275550856,1.3859594750404358,3.0,770
6168000,-1.9927794444561004,0.0004816972148836385,6.726639723638073e-05,0.15129497788846494,178.34,495,0.0,1.26,0.018564222607778017,1.3860388100147247,3.0,771
6176000,-1.6744954323768615,0.00013285227944578537,-0.00015439220617736283,0.0987835016520694,176.68,495,0.0,1.26,0.011441339239165533,1.385930254459381,3.0,772
6184000,-0.03831257581710815,0.0002934023439155453,-9.964851815311704e-05,0.11392734163440764,186.05,495,0.0,1.52,0.013090488396891357,1.385946617126465,3.0,773
6192000,-0.21515122234821318,0.00011128120186583601,6.611063981836196e-05,0.08894394121598452,190.68,495,0.0,1.57,0.011568903747998838,1.3860049903392793,3.0,774
6200000,-0.9672222638130188,0.0002126435162969642,-6.890625389132765e-05,0.08623033278621733,186.29,495,0.0,1.44,0.00999847661426006,1.386138150691986,3.0,775
6208000,-2.377232362627983,0.00010709365599154808,-4.023422698082868e-05,0.0902832858916372,177.44,495,0.0,1.28,0.013015132959202824,1.386192626953125,3.0,776
6216000,-2.241871345639229,0.00012186745536780563,0.00017284048692090437,0.06369234837591647,171.86,495,0.0,1.17,0.007174872590044325,1.3860097444057464,3.0,777
6224000,-0.1694648903608322,0.00023730037734310373,-0.0001863263421182637,0.10897989944554866,176.58,495,0.0,1.3,0.012751298451174986,1.3858710777759553,3.0,778
6232000,-1.812827250957489,0.000394176722859072,-0.00032814605296152874,0.1310203212639317,179.24,495,0.0,1.35,0.016018435399008667,1.385875096321106,3.1000000000000085,779
6240000,-1.137280079126358,8.115478782201535e-05,0.00012864076890764409,0.0854835160728544,177.65,495,0.0,1.31,0.009298246558961725,1.3858800637722015,4.0,780
6248000,-0.7635725402832031,6.702731669321338e-05,2.5296858511865137e-05,0.06863758918829262,177.04,495,0.0,1.21,0.009562953687574443,1.385992695093155,3.1000000000000085,781
6256000,-1.6392623603343963,4.629045503605767e-05,9.362032440549228e-05,0.06701517010107637,178.42,495,0.0,1.25,0.009029663355427165,1.386118791103363,3.0,782
6264000,-0.7287215650081634,0.0001964352756004928,-7.394254795144662e-05,0.09775332641787828,180.63,495,0.0,1.33,0.012507305972968558,1.3860726618766785,3.1000000000000085,783
6272000,-1.4181539571285249,0.00017731548113857797,0.00023217365855089157,0.09657418731600047,181.57,495,0.0,1.38,0.01097012568873839,1.38615380525589,4.0,784
6280000,-1.2575488895177842,0.0002128015523396698,-0.00035472586059768216,0.11311733877286315,180.95,495,0.0,1.37,0.013086621874004629,1.385837881565094,3.1000000000000085,785
6288000,-2.988360133767128,0.00041251939176675025,0.0003187776234699413,0.14826795995235442,181.65,495,0.0,1.38,0.01913417123279955,1.3860557770729065,3.1000000000000085,786
6296000,-2.6818105250597,0.0002062934040228015,-0.00016335633277776652,0.12276690693572163,186.73,495,0.0,1.53,0.016141932376577798,1.3859436559677123,4.0,787
6304000,-1.7535535436868668,2.683221798406521e-05,-6.256080326238588e-05,0.05351781067904085,183.54,495,0.0,1.43,0.005775530054049826,1.3860905361175537,3.0,788
6312000,-1.7354539567232132,8.708806878132691e-05,9.796287849894725e-06,0.08090940427035093,172.36,495,0.0,1.15,0.011333724254676407,1.386014324426651,3.0,789
6320000,0.17101420402526857,0.00025444345324558525,6.981044596614083e-05,0.12888233092613519,173.36,495,0.0,1.17,0.017468055450058802,1.38595223903656,3.0,790
6328000,-0.25260379910469055,6.485185228029878e-05,1.607266447535949e-05,0.07208864324726165,172.62,495,0.0,1.11,0.010346855147365108,1.3859738063812257,3.0,791
6336000,-0.12921869456768037,0.000135834168635256,9.323738117018365e-05,0.08929857460781931,175.1,495,0.0,1.22,0.01139636494098984,1.3861540806293489,3.0,792
6344000,0.2737219971418381,0.00011786361445672356,-0.00017355382309688138,0.09463872379623353,177.88,495,0.0,1.27,0.013374188337195399,1.386126284599304,3.1000000000000085,793
6352000,-190.5624481487274,0.0003411956068504196,0.00026635592912498395,0.1345949649438262,181.16,495,0.0,1.35,0.01584857428364553,1.3860423564910889,4.0,794
6360000,-1.3275396209955215,0.00026853112366495677,-0.00018028926526312717,0.12169521357864141,188.46,496,0.0,1.56,0.014988724684164345,1.385734771490097,4.0,795
6368000,-0.025357168912887574,0.0001234562993442978,0.00015634110975952355,0.08370018051937222,188.66,496,0.0,1.54,0.009693524818608277,1.385912549495697,3.0,796
6376000,0.06009397804737091,0.00018549672697531605,-0.00014140053259325213,0.1092698651086539,185.81,496,0.0,1.48,0.014041311862393742,1.3859275579452515,3.0,797
6384000,-0.28791248083114623,0.0001322625904930419,-9.545970263388881e-05,0.08513565334491431,182.11,496,0.0,1.4,0.009472108839836698,1.3856093275547028,3.0,798
6392000,0.10241974294185638,3.794366987676767e-05,-1.3135767076164485e-05,0.06194247371517122,180.08,496,0.0,1.35,0.007787421712214382,1.38610897064209,3.0,799
6400000,-2.259793921113014,0.00019928278739484996,-3.382949667866342e-05,0.10003572480753065,178.51,496,0.0,1.3,0.011990974829690453,1.3859787607192993,3.0,800
6408000,-2.1554209595918654,0.00010777594571379722,-7.652204542864638e-05,0.08959012889303267,178.9,496,0.0,1.29,0.011349477283299738,1.386110702753067,3.0,801
6416000,-1.2122646588087083,5.2612577606510056e-05,8.626232830465597e-05,0.06569118112325668,177.73,496,0.0,1.27,0.008713440208851224,1.3860031938552857,3.0,802
6424000,-1.0392742466926574,3.906207787650828e-05,3.911029687515111e-05,0.054938039989210666,168.85,496,0.0,1.04,0.0083279801230925,1.3862024319171906,3.0,803
6432000,0.09215773165225982,0.00020903925072957464,0.00016171171228052117,0.12265025998465717,174.68,496,0.0,1.19,0.01616643183208951,1.3858304047584533,4.0,804
6440000,-1.0568364614248276,0.00032976059150371386,0.0003301119109528372,0.10851965327747166,186.25,496,0.0,1.49,0.012751193643948002,1.385614482164383,4.0,805
6448000,-0.7695356684923172,0.00018947176280676104,7.022058488018956e-05,0.09938106302171945,183.23,496,0.0,1.4,0.01156778652627025,1.3857696425914765,4.0,806
6456000,-0.9498678761720657,0.0003743758358865534,-0.0002101340495300974,0.13084531963802873,181.12,496,0.0,1.39,0.016005438181695177,1.3860843634605409,4.0,807
6464000,-2.3650357043743133,0.00012842807533900214,5.486370271682972e-05,0.10003737944178283,179.82,496,0.0,1.36,0.011791964130849786,1.3861799085140227,3.1000000000000085,808
6472000,-0.47762204945087433,0.0003350191045410611,0.0004070486304954102,0.11649238232523203,186.77,496,0.0,1.58,0.013699274223571256,1.3855982148647308,3.0,809
6480000,-1.5875401520729064,0.0002563251589549509,-0.000186203626144561,0.11753934443928302,179.46,496,0.0,1.33,0.01510817463449713,1.3857770311832427,3.0,810
6488000,-2.0351172465085985,4.498369424737802e-05,-7.922282125946367e-05,0.059391201077960434,175.39,496,0.0,1.17,0.006778326466104572,1.3860021579265593,3.0,811
6496000,-1.0506283086538315,0.00023798738447908363,-3.7536680065386466e-05,0.13018126438371838,184.76,496,0.0,1.39,0.017143501815279988,1.3858304703235627,4.0,812
6504000,-2.0220117956399917,0.00016306130006000786,2.6061820922222978e-05,0.10953715285286307,189.98,496,0.0,1.51,0.012542640529175829,1.3859804725646974,4.0,813
6512000,-0.2075403517484665,0.00024076096389364922,-0.00016956794104771688,0.11796187478117645,180.13,496,0.0,1.29,0.015493909167969626,1.3858450222015382,3.0,814
6520000,-0.9558547747135162,0.00016236836548671362,0.00010070320349313987,0.09597152926959097,171.2,496,0.0,1.11,0.01270115795816827,1.3854832589626311,3.0,815
6528000,0.1872616595029831,0.00012665190201857968,-0.00011324192266329192,0.08100256039761007,178.27,496,0.0,1.28,0.00934517276614911,1.385837346315384,3.0,816
6536000,-0.22496730983257293,0.00018269491239493617,-2.1295248761816764e-05,0.09594620500691235,178.39,496,0.0,1.3,0.012735562784522527,1.38608935713768,3.0,817
6544000,-0.34705438077449796,0.00020703688916739793,6.676736094959779e-05,0.09778054488822818,179.27,496,0.0,1.34,0.012196568187969055,1.3860324728488922,3.0,818
6552000,-1.7583647215366363,0.0002538274247137906,-3.778834685363108e-05,0.12127176564186812,182.34,496,0.0,1.39,0.015865052570785722,1.3861728882789612,4.0,819
6560000,-0.13456882834434508,0.00012554618949081942,0.00013588924285613758,0.10296797707676887,178.44,496,0.0,1.25,0.012769052392025223,1.3861662125587464,3.1000000000000085,820
6568000,-1.2234680265188218,0.0003894857644138483,-0.00021508488711788232,0.13389850132167339,182.03,496,0.0,1.4,0.015136945281054559,1.386130143404007,3.1000000000000085,821
6576000,-0.08908086895942688,0.0001006170421430852,-1.0856519102162565e-05,0.0932869763020426,181.26,496,0.0,1.42,0.011538924528789818,1.3861065423488617,3.0,822
6584000,-2.56145845413208,0.00025764298522346963,-0.00016353285925287507,0.12594045798294246,181.71,496,0.0,1.39,0.016599233141095942,1.3860528922080995,3.1000000000000085,823
6592000,-1.5692874318361283,0.00026234941083941977,0.00021569276777881895,0.11335503622889519,188.93,496,0.0,1.55,0.01480639198466864,1.3861492347717286,4.0,824
6600000,-0.6199415349960327,0.00029598980535752164,-1.0696767603803891e-05,0.14209003209136425,185.48,496,0.0,1.43,0.019129153925544984,1.3860558784008026,4.0,825
6608000,-1.8699546402692795,0.0003377367806416487,-3.6949090645066462e-06,0.1403034642431885,189.74,496,0.0,1.62,0.01859320494563845,1.3861906433105469,4.0,826
6616000,-1.7852887058258056,8.159629612976005e-05,0.00018113757148967126,0.0807593143172562,185.81,496,0.0,1.5,0.009867273142895336,1.386142408847809,4.0,827
6624000,-1.54283649623394,0.00010361145987019426,-7.870477180404123e-05,0.0825866071972996,180.53,496,0.0,1.32,0.010727566194742733,1.3861049592494965,3.0,828
6632000,-0.3787029957771301,3.9745296590751877e-05,-1.9433566849329508e-05,0.06170175680890679,176.29,496,0.0,1.22,0.008269334570618262,1.386224970817566,3.0,829
6640000,-6.454312249422073,0.0001230931861203999,-0.00013058541204372887,0.09014497776515781,174.3,496,0.0,1.18,0.011654189919501266,1.3861729741096496,3.0,830
6648000,-0.8867966437339783,0.00041962166988611214,-0.0006196508799257572,0.14865460382774473,182.65,496,0.0,1.4,0.021897592797110475,1.3858632838726044,4.0,831
6656000,-0.8965327340364456,0.00037587057439282035,0.00018172449159465032,0.15278375659137963,190.62,496,0.0,1.61,0.019574779197190233,1.3844923889636993,4.0,832
6664000,-0.8776306176185608,9.289354969382657e-05,0.00031976955922800697,0.08470991345122457,194.06,496,0.0,1.65,0.010127480589179451,1.3858231854438783,4.0,833
6672000,-1.5528199517726897,5.1246516341763024e-05,0.00011989587621428654,0.06287848281208426,177.52,496,0.0,1.24,0.008299409409048697,1.3860205006599426,3.0,834
6680000,-1.7153557747602464,2.1338723200869936e-05,1.0100847784997313e-05,0.04861028028652072,163.08,496,0.0,0.92,0.0071153258925164544,1.3861336243152618,2.0,835
6688000,-1.1128326553106307,0.0004738722384990979,0.0001302611994833569,0.17647168204188346,178.43,496,0.0,1.28,0.022946818833075783,1.3860500156879425,3.0,836
6696000,-1.3158704978227616,0.0002504081505753675,-0.00027540915500139817,0.10997416721656919,183.46,496,0.0,1.43,0.013190971819985018,1.3858777832984925,3.0,837
6704000,-0.4550458806753159,0.0002251686869186642,0.00012710825063550147,0.11147820034995676,184.57,496,0.0,1.44,0.013409033032985955,1.3861085999011993,3.1000000000000085,838
6712000,-0.864970577955246,9.35530528607842e-05,7.508965031604475e-05,0.07512467688415199,179.94,496,0.0,1.29,0.009950338492482079,1.3861147224903108,3.1000000000000085,839
6720000,-9.77673010647297,0.0006703157374334978,0.00011186256593646248,0.1806072625145316,173.73,496,0.0,1.18,0.022965227832823076,1.385965404510498,3.0,840
6728000,-3.6211294865608217,0.0001388013782408848,-1.9522674813288178e-06,0.07901116065680981,175.91,496,0.0,1.26,0.008619293087877329,1.3861005449295043,3.0,841
6736000,-1.3641887158155441,0.0002427883052598645,0.0001002467691887432,0.11914506337605417,172.28,496,0.0,1.16,0.016188579029138686,1.3858302283287047,3.0,842
6744000,-0.21621352910995484,0.00018620180987198863,-0.00011726035670335477,0.10097138670738787,176.89,496,0.0,1.26,0.012422939068499101,1.3860563623905182,3.0,843
6752000,-0.8874888300895691,9.220300122365189e-05,8.167931119942295e-05,0.08699848428368569,177.75,496,0.0,1.24,0.011788836256466841,1.3860794389247895,3.0,844
6760000,-1.8505408781766892,0.00020025839618256213,-0.00011983171010797378,0.11845810836181045,185.02,496,0.0,1.41,0.01486261702641957,1.3861475253105164,3.1000000000000085,845
6768000,-0.6087226682901382,7.306219817735383e-05,-6.015711012878455e-05,0.07393043730407953,181.65,496,0.0,1.33,0.00970829553033551,1.3861828565597534,3.0,846
6776000,-0.6460091465711594,0.0001839015039286096,4.9268518505414246e-05,0.1146761380508542,179.32,497,0.0,1.28,0.014906053355891593,1.3860299611091613,3.0,847
6784000,-2.0933510196208953,0.00021199457093899808,-3.5300429535709556e-05,0.1068784443475306,189.42,497,0.0,1.52,0.01311001043889517,1.3859837663173675,4.0,848
6792000,-1.2641991472244263,9.724838397346503e-05,-6.319220790828694e-05,0.08120139877777546,182.6,497,0.0,1.34,0.010529169555711853,1.386120193004608,3.0,849
6800000,-0.24109834015369416,4.076248412928862e-05,-8.315791125369287e-05,0.059667700920253995,165.07,497,0.0,0.94,0.008681871804866202,1.3861572313308717,2.0,850
6808000,-2.7352589070796967,0.00012182225613628361,8.907746996555943e-05,0.08282548101618886,166.03,497,0.0,0.96,0.011143639818787156,1.3860967230796815,3.0,851
6816000,-3.349241389632225,0.00024851378178823323,4.1812505514826626e-05,0.11314535893499851,163.46,497,0.0,0.95,0.01417701608799171,1.3859163331985473,3.0,852
6824000,-2.0953595930337907,0.0003493734315185293,-2.296622807989479e-05,0.146071780892089,168.64,497,0.0,1.1,0.018356915381536984,1.3861285281181335,3.0,853
6832000,-0.07507063448429108,0.0002591238438435539,7.747029321762966e-06,0.1275675895716995,188.72,497,0.0,1.57,0.015959209339403035,1.3857711017131806,4.0,854
6840000,-2.0731318098306657,9.090967267070482e-05,0.00012374089608783835,0.08599071664735675,190.39,498,0.0,1.6,0.011403989049464524,1.386065183877945,4.0,855
6848000,-0.29233331501483917,0.00010236864879857421,-9.530409111903282e-05,0.08021778257563711,175.62,498,0.0,1.24,0.009854015944662588,1.3861660695075988,3.0,856
6856000,-2.4833332920074462,0.0004328952177263545,-5.051108485346845e-05,0.1646038730535656,183.76,498,0.0,1.41,0.020870291894006247,1.3861081039905547,3.0,857
6864000,-3.2701622605323792,0.00015791295904520552,0.00016942723145575657,0.09876019855961203,183.48,498,0.0,1.38,0.01170163045792592,1.3860810911655426,4.0,858
6872000,-0.006049473881721497,8.7513634359766e-05,-3.0349193293659484e-05,0.07933104390278459,183.75,498,0.0,1.33,0.010626077634332865,1.3861313354969025,3.1000000000000085,859
6880000,0.17798835158348084,0.00014350311671819328,-5.277833380205266e-05,0.09214058144018054,181.73,498,0.0,1.33,0.010767711209375247,1.385858291387558,3.0,860
6888000,-3.6059014707803727,0.0002473570007316539,-6.96258283642237e-05,0.12023926687426865,188.94,498,0.0,1.55,0.015872040358054052,1.386127414703369,4.0,861
6896000,-0.5316454672813415,0.00016697860534861775,-9.040285818173288e-05,0.09041193781420588,188.04,499,0.0,1.52,0.010071861372259105,1.3859208703041077,4.0,862
6904000,-0.1373383444547653,8.1092240324665e-05,0.0001547289588415879,0.07665195087902248,173.62,499,0.0,1.17,0.01035501480780704,1.3857557451725007,4.0,863
6912000,0.0855096560716629,0.00010237608280021959,-2.5368251954205332e-06,0.07852442897856235,177.19,499,0.0,1.23,0.011482943788655255,1.3858770513534546,4.0,864
6920000,-3.0514951580762864,0.00010489033559395011,3.442596283093735e-05,0.07474438084289431,180.09,499,0.0,1.28,0.009906443824015877,1.3861764800548553,4.0,865
6928000,-0.679359684586525,0.0001403718561317646,-0.0003205624851761968,0.09479070719331503,171.57,499,0.0,1.1,0.012681929604665848,1.3860385870933534,3.0,866
6936000,-1.067778578400612,0.0001666670751029642,0.00022786522001979392,0.07815890716388822,174.65,499,0.0,1.17,0.008824990553189156,1.386042330265045,3.0,867
6944000,-0.435086065530777,0.00015582029133952345,-4.699174933193717e-05,0.09687148201279343,179.36,500,0.0,1.26,0.013120177409344142,1.3858966290950776,3.0,868
6952000,0.0735940968990326,0.00019357447675020012,0.00018468952244802495,0.10616070875898004,183.29,500,0.0,1.35,0.014183419820911756,1.386139658689499,3.0,869
6960000,-4.272437287569046,0.00015394792407079195,-1.6105380061617326e-05,0.09039795564021916,178.36,500,0.0,1.25,0.01073853001381197,1.3860778260231017,3.0,870
6968000,-0.267957643866539,0.00012233214714768792,-0.0001285915758489864,0.09613589989952744,170.13,500,0.0,1.1,0.013438878477883205,1.386137104034424,3.0,871
6976000,-1.3424591195583344,0.00028708434613562874,0.00023837778842789704,0.10685780033934861,174.68,500,0.0,1.2,0.013763885305529243,1.3860908496379851,3.0,872
6984000,0.21053829908370972,0.00016794685494801343,0.00010278241557898582,0.10198637942783534,183.49,501,0.0,1.43,0.011963302057641616,1.3859842336177826,3.1000000000000085,873
6992000,-0.9507161438465118,0.0004824108090753043,-2.3011335797491484e-05,0.1656109468266368,187.89,501,0.0,1.55,0.02152955331335842,1.3859117436408996,3.1000000000000085,874
7000000,-1.7851161313056947,0.0002206926670021403,7.520487864894677e-05,0.12215384826995432,188.6,501,0.0,1.59,0.01430079844944814,1.385940021276474,4.0,875
