P01:episode_rewards,grad_norm,policy_entropy,PMM:episode_rewards,explained_variance,advantage_norm,fps,policy_loss,value_loss,P09:episode_rewards,episode_length,frames,epoch_idx
0.0,0.15357161069998912,1.3661059641838074,1.23,4.112720489501953e-08,1.1070689270086587,761,-0.0005906997720012442,0.011807055938343183,3.0,173.7,5504000,688
0.0,0.14056790805858793,1.3713277053833008,1.07,2.2649765014648438e-08,1.0537369111925363,761,0.0016648215489112772,0.010994691545010937,2.0,165.7,5512000,689
0.0,0.15415987047074312,1.3835018944740296,1.11,-1.0728836059570312e-08,1.1385797892138363,760,0.0005680945073254407,0.012540088002997435,2.0,168.37,5520000,690
0.0,0.14496008025920154,1.3783601343631744,1.15,1.4901161193847656e-08,1.1148147834464908,760,0.002631582147878362,0.011621157345352913,3.0,171.41,5528000,691
0.0,0.17435935723544294,1.3779361188411712,1.17,-5.960464477539063e-09,1.20856745518744,760,-0.0008777578914305195,0.013768834201573554,3.0,173.57,5536000,692
0.0,0.18780498155231146,1.3763802826404572,1.57,-1.7881393432617187e-08,1.4038520609214902,760,0.003334932262368966,0.01721505995390544,4.0,188.15,5544000,693
0.0,0.14626038564569016,1.377456740140915,1.68,-1.7881393432617187e-08,1.1035599631816149,760,-0.0017552732827607542,0.011379782843064276,4.1000000000000085,192.48,5552000,694
0.0,0.1476521067826883,1.3817496120929718,1.37,1.430511474609375e-08,1.077761494051665,760,-0.00012062742025591433,0.0115537012484765,4.0,182.33,5560000,695
0.0,0.1351072238444665,1.375810604095459,1.0,1.7881393432617187e-09,1.0179774529486894,760,-1.1916114017367363e-05,0.010371385002197258,3.0,168.1,5568000,696
0.0,0.14342555366075257,1.3748132300376892,1.05,-1.1920928955078126e-08,1.09300465175882,760,0.0005314847233239561,0.011674048619413497,3.0,167.73,5576000,697
0.0,0.20020236817434992,1.3544473910331727,1.59,-5.960464477539063e-09,1.5084277302771807,760,0.002295823984313756,0.018018082085873174,4.1000000000000085,188.03,5584000,698
0.0,0.18118724614569237,1.375872904062271,1.97,-1.3113021850585938e-08,1.3353187899291514,760,-3.5802880302071574e-05,0.015819627609635064,5.0,202.66,5592000,699
0.0,0.2138743753208234,1.3590649819374085,2.35,-2.9206275939941406e-08,1.6075621102005244,760,0.0014191339473472908,0.020458729653837507,6.0,216.72,5600000,700
0.0,0.18812727424278616,1.3623205029964447,2.31,-5.125999450683594e-08,1.413318368345499,760,7.79099203646183e-05,0.017250547183139134,5.1000000000000085,216.41,5608000,701
0.0,0.16973079660220436,1.377611484527588,2.36,2.2649765014648438e-08,1.310620810240507,760,-0.0007217816566117108,0.015116103280815878,5.1000000000000085,219.92,5616000,702
0.0,0.18331716222319155,1.380172381401062,1.83,1.0728836059570312e-08,1.3740347884595394,760,0.00015882636362221091,0.015759476026141785,5.0,201.39,5624000,703
0.0,0.13905063472502024,1.3823760163784027,1.46,2.86102294921875e-08,1.060379321295768,760,-0.0002663111448055133,0.010665783876702336,4.0,188.3,5632000,704
0.0,0.1804823351888148,1.3825911700725555,1.17,-5.364418029785156e-09,1.276855451799929,760,0.001672541800653562,0.01508932839227782,3.0,177.21,5640000,705
0.0,0.17121593158055845,1.3801288509368896,1.4,-1.1324882507324219e-08,1.2730217121168972,760,0.0013862333167344331,0.014011842875934235,4.0,181.85,5648000,706
0.0,0.15358487952620892,1.367304847240448,1.33,-7.152557373046875e-09,1.153433093652129,760,-0.0016113322670571505,0.012998299473838414,3.0,176.55,5656000,707
0.0,0.1399167957695559,1.3778358149528502,1.02,-5.006790161132812e-08,1.0638104191794993,760,-0.00023481840500608086,0.010974728919136397,3.0,167.3,5664000,708
0.0,0.1791585887901948,1.3736888432502747,1.28,2.205371856689453e-08,1.4013626017421483,760,0.0018571835500188173,0.016682862982761434,3.1000000000000085,180.46,5672000,709
0.0,0.1788742998670356,1.3812133514881133,1.73,-2.741813659667969e-08,1.3822544383630158,760,0.0012429879419505595,0.01631067503954,4.1000000000000085,198.69,5680000,710
0.0,0.16066917108884635,1.3705272102355956,1.94,-5.1856040954589843e-08,1.1823702534288167,760,-0.0021465919510228557,0.013336020031456428,5.0,204.8,5688000,711
0.0,0.1796147798031127,1.364998232126236,1.88,5.7220458984375e-08,1.3587598519399762,760,0.0028344403102528305,0.01640538462135737,5.0,198.81,5696000,712
0.0,0.14733209073396464,1.3677089369297029,1.41,-1.430511474609375e-08,1.0515201999619603,760,-0.0005435942020267248,0.010884688385394838,4.0,180.34,5704000,713
0.0,0.16137807693563652,1.3628751480579375,1.23,4.76837158203125e-09,1.2069528776407241,760,-0.0007886986632365733,0.012919136825694295,3.0,176.28,5712000,714
0.0,0.17081629569351636,1.3731587707996369,1.37,1.7881393432617187e-09,1.2097702510654926,760,0.0017506525781936944,0.013430417150430004,4.0,183.47,5720000,715
0.0,0.19150061193456358,1.3798804569244385,1.58,5.364418029785156e-09,1.466641146838665,760,0.0008723859966266901,0.018667187770715826,4.0,191.4,5728000,716
0.0,0.16688416911492998,1.3823733234405517,1.68,9.200572967529298e-06,1.2494688784331083,760,-0.0009791151905665174,0.013685922882173145,4.1000000000000085,195.07,5736000,717
0.0,0.1453514834061914,1.3813728845119477,1.47,1.6689300537109377e-08,1.1302184275910259,760,0.0014438658952713012,0.011466505519483689,4.0,186.52,5744000,718
0.0,0.15697246983837168,1.3803603613376618,1.31,2.2649765014648438e-08,1.0600610527396201,760,-0.002264145786757581,0.01110324076616962,3.0,179.98,5752000,719
0.0,0.17023625448496482,1.366697634458542,1.24,-3.2782554626464846e-08,1.3620631306432187,760,0.0038215198581747246,0.016297771907020434,3.0,176.21,5760000,720
0.0,0.16858081394126817,1.3802962803840637,1.5,2.205371856689453e-08,1.2541851619258524,760,-0.00021399194665718823,0.014199447616383622,4.0,185.77,5768000,721
0.0,0.16385373028464437,1.3839561676979064,1.6,-3.9339065551757814e-08,1.1534761697798968,760,0.0023947657737880945,0.013149931716179708,4.0,189.38,5776000,722
0.0,0.17777899792970772,1.3823184156417847,1.37,-8.344650268554688e-09,1.3539068677276374,760,-0.0016764648992102593,0.015219741222663287,3.0,181.4,5784000,723
0.0,0.1662974533386004,1.3836358106136322,1.43,6.61611557006836e-08,1.1706904819980264,759,0.00010350384283810854,0.01307478714545141,3.0,185.75,5792000,724
0.0,0.15413912313290312,1.3688808691501617,1.26,-5.960464477539063e-10,1.1850472401455046,759,0.000318201495683752,0.01246439068519976,3.0,178.79,5800000,725
0.0,0.14956092783680175,1.379246518611908,1.21,8.106231689453126e-08,1.1337707456760109,759,0.0011476234043948353,0.01178035616481793,4.0,176.96,5808000,726
0.0,0.21210949525395648,1.3789694547653197,1.73,-4.291534423828125e-08,1.5949134548008441,759,-0.001250234794570133,0.019872096722829156,5.0,194.85,5816000,727
0.0,0.13949143577013973,1.3793958044052124,1.61,-5.304813385009766e-08,1.0336128621548415,759,0.0010542507172795013,0.010320886318042994,4.1000000000000085,188.41,5824000,728
0.0,0.1892085704605958,1.3797940814495087,1.68,1.728534698486328e-08,1.4075043962150813,759,0.002819215157069266,0.01714963006153994,4.1000000000000085,190.16,5832000,729
0.0,0.181457722905486,1.3822392165660857,1.82,1.9073486328125e-08,1.3247766406834125,759,-0.0005898589186836034,0.015604284357941652,4.1000000000000085,198.5,5840000,730
0.0,0.1713125309210778,1.3838003873825073,1.66,-2.2649765014648438e-08,1.2788206689432264,759,0.001482875864894595,0.014824745175619682,3.0,192.13,5848000,731
0.0,0.1461697239196127,1.3794180965423584,1.33,-3.457069396972656e-08,1.1481262899190188,759,-0.003441532787983306,0.012480236445144328,3.0,179.34,5856000,732
0.0,0.15344438482789713,1.3548715507984161,1.27,-1.4901161193847656e-08,1.1176929413340986,759,0.0009173918759915978,0.012043783169640393,3.1000000000000085,177.4,5864000,733
0.0,0.1607781846813939,1.369789901971817,1.17,-4.76837158203125e-09,1.1755678806453944,759,-0.0008132815174758434,0.01279065482889564,3.0,172.8,5872000,734
0.0,0.16810358320449947,1.3599355363845824,1.3,4.172325134277344e-09,1.2814011518843471,759,0.0022723636959563007,0.014673587399288408,3.0,177.93,5880000,735
0.0,0.20788312603920656,1.36920334815979,1.67,-2.4437904357910155e-08,1.4718500857800245,759,0.002358706780069042,0.018830495027159486,4.1000000000000085,194.29,5888000,736
0.0,0.14906684026569525,1.3708779060840606,1.67,1.5497207641601563e-08,1.1011685648560523,759,4.529359517619014e-05,0.011666583209989766,4.1000000000000085,194.84,5896000,737
0.0,0.1357172421890492,1.3777724492549897,1.11,-1.4901161193847656e-08,0.9949182900972664,759,0.0002845419535879046,0.010654652582261406,3.0,169.65,5904000,738
0.0,0.17113824944883455,1.3792625594139098,1.1,-2.1457672119140624e-08,1.2419334451109172,759,0.0009217421663925052,0.013896169351646677,3.0,170.01,5912000,739
0.0,0.14202674207440993,1.378511939048767,1.16,5.960464477539063e-09,0.936981547717005,759,-0.0009876681910827756,0.00983079813631548,3.0,176.01,5920000,740
0.0,0.1699775748760099,1.376477588415146,1.04,7.152557373046875e-09,1.1443121765553952,759,0.0015320713014807552,0.012618189672202788,3.0,171.07,5928000,741
0.0,0.1553493552389809,1.3656238305568695,1.11,3.3974647521972653e-08,1.0956968631222843,759,0.0004981423722347244,0.012201673572362778,3.0,170.94,5936000,742
0.0,0.1772813848373025,1.3787497210502624,1.27,2.6822090148925782e-08,1.2804812367632985,759,0.0026773223700001835,0.015311632698467293,3.0,176.57,5944000,743
0.0,0.17966246290707744,1.3800330674648285,1.51,-3.695487976074219e-08,1.4063301818817855,759,0.000994237521663308,0.01672211906308803,4.0,185.96,5952000,744
0.0,0.17773175942771954,1.3790533435344696,1.59,1.9669532775878907e-08,1.2704599436745048,759,0.002771194593515247,0.014837689588548529,4.0,189.7,5960000,745
0.0,0.1727657938041578,1.3804604983329773,1.56,3.218650817871094e-08,1.3591289808601141,759,0.00033360966306645424,0.015743655185833632,3.1000000000000085,187.37,5968000,746
0.0,0.17444361011546303,1.380150135755539,1.72,-4.172325134277344e-09,1.3720811356976628,759,0.00021825119387358427,0.016815109792023577,3.0,195.89,5976000,747
0.0,0.1444856918266357,1.3835457623004914,1.57,3.635883331298828e-08,1.054767415486276,759,-0.0015432684891857208,0.011386552761841813,3.1000000000000085,190.09,5984000,748
0.0,0.13285186585554457,1.3818302476406097,1.22,1.0132789611816407e-08,1.0301061341911555,759,0.0014273201528703795,0.010635270810853399,3.0,174.76,5992000,749
0.0,0.2001398633983142,1.383575700521469,1.47,3.695487976074219e-08,1.5363798785209655,759,0.0021580169579829087,0.018776446265765117,4.0,182.79,6000000,750
0.0,0.15858598103415766,1.3830629587173462,1.67,-3.457069396972656e-08,1.2575522225350142,759,-0.000791014649439603,0.013731304913253552,4.0,191.32,6008000,751
0.0,0.1629579251513736,1.382420964241028,1.43,-5.364418029785156e-09,1.1361462288349866,759,0.0025646672467701135,0.012946998858224106,3.1000000000000085,183.46,6016000,752
0.0,0.17713890623908526,1.3830985987186433,1.52,-2.6226043701171875e-08,1.335006848834455,759,-0.000279123344225809,0.015095469088410028,4.0,187.79,6024000,753
0.0,0.19062798362376177,1.3792192709445954,1.8,2.2649765014648438e-08,1.5037125729396938,759,0.0009986272198148072,0.018785799310680886,5.0,201.26,6032000,754
0.0,0.14476103384259756,1.383400741815567,1.48,-1.430511474609375e-08,0.9570084789767861,759,0.00013493447564542294,0.010580429758338141,4.1000000000000085,189.19,6040000,755
0.0,0.15555717523117407,1.3831760334968566,1.19,-2.0861625671386717e-08,1.1277150435373187,759,0.0020249660633999155,0.01218623442525768,3.0,175.4,6048000,756
0.0,0.164967533490559,1.3809448957443238,1.4,-2.384185791015625e-08,1.1635068637877704,759,-0.00044222653057659047,0.012799874631618878,3.1000000000000085,183.1,6056000,757
0.0,0.14276549512560355,1.3713491487503051,1.17,-2.9802322387695314e-09,1.0753202891349793,759,0.0024419353704433888,0.011336395045511836,3.1000000000000085,173.08,6064000,758
0.0,0.15551776334258507,1.3775045204162597,1.07,-2.562999725341797e-08,1.1843580709397792,759,-0.0011344728793483228,0.012762145715096268,3.0,168.09,6072000,759
0.0,0.16667752537181105,1.3799698436260224,1.19,-9.5367431640625e-09,1.1884766864031553,759,-4.507719888351858e-05,0.013469779600818584,3.0,173.7,6080000,760
0.0,0.1429311094753987,1.3740865981578827,1.21,-9.5367431640625e-09,1.062230804413557,759,0.0032554267591331154,0.01133229775892687,3.0,175.48,6088000,761
0.0,0.1879010670467628,1.371611887216568,1.47,-7.450580596923828e-08,1.4254139648750423,758,-0.0014858635840937495,0.017173236518647172,4.0,185.55,6096000,762
0.0,0.1699841769786344,1.3797662162780762,1.84,-2.6226043701171875e-08,1.2707502308115364,758,0.001085042046615854,0.014812678253429112,5.0,196.51,6104000,763
0.0,0.17033676455615535,1.3721435976028442,1.7,-2.4437904357910155e-08,1.263316456452012,758,-0.0008259781636297703,0.014520477446840232,5.0,193.3,6112000,764
0.0,0.15603105979940388,1.3748609793186188,1.68,2.8014183044433592e-08,1.2181667952239514,758,-0.0010471286397660152,0.013891502251526617,5.0,194.23,6120000,765
0.0,0.17010017338142522,1.3777066683769226,1.42,-2.9206275939941406e-08,1.1702121263369918,758,0.0023708291827642825,0.013386785389620855,4.0,184.65,6128000,766
0.0,0.15063262819503295,1.383004298210144,1.25,1.1324882507324219e-08,1.106660863980651,758,-0.0017206997331231833,0.011904933676701148,3.0,177.03,6136000,767
0.0,0.1600295469969861,1.3774952626228332,1.23,-2.9802322387695314e-09,1.1376187522150576,758,0.0038663297588936983,0.012689583025630781,3.0,175.13,6144000,768
0.0,0.1625201320554249,1.3757488679885865,1.16,2.503395080566406e-08,1.1483565366268158,758,0.000979567690519616,0.013002046110077572,3.0,174.95,6152000,769
0.0,0.13703052004710845,1.3822453892230988,1.1,-3.9339065551757814e-08,1.0293362010270357,758,4.371177055872977e-05,0.010532610616519378,3.0,172.37,6160000,770
0.0,0.1386667820369013,1.3815669059753417,0.99,-2.9206275939941406e-08,1.1084523950517178,758,-0.0012617900902114343,0.011276482129633223,2.1000000000000085,165.78,6168000,771
0.0,0.18881263531484538,1.380529384613037,1.44,-4.1723251342773435e-08,1.3719843313097955,758,0.0016323049494531006,0.01686073268961991,3.1000000000000085,183.3,6176000,772
0.0,0.1339721662810439,1.3813881289958954,1.27,-7.152557373046875e-09,0.9738409833982586,758,-0.00145159745705314,0.009782672515621016,3.0,177.54,6184000,773
0.0,0.1421742990947163,1.3811349916458129,0.89,7.56978988647461e-08,1.106038221232593,758,0.002092278299096506,0.011735338775197305,2.0,162.82,6192000,774
0.0,0.1629087648270116,1.3710108339786529,1.29,4.053115844726563e-08,1.2949489280954003,758,0.0012140686344355345,0.014585937411466148,3.0,176.19,6200000,775
0.0,0.17219101874615453,1.376333359479904,1.39,-2.1457672119140624e-08,1.2615054606087506,758,-0.001533488375134766,0.013401434540946866,3.0,180.62,6208000,776
0.0,0.13884599292975017,1.3714284193515778,1.17,-4.172325134277344e-09,0.9442563108727335,758,-0.0005672479877830483,0.009924011619218617,3.0,174.42,6216000,777
0.0,0.15573563578872585,1.3766401100158692,1.09,1.7881393432617187e-09,1.1265000082179903,758,0.0008193625486455858,0.01173054738153951,3.0,171.68,6224000,778
0.0,0.1830834570091989,1.3724613904953002,1.22,1.5497207641601563e-08,1.3124707143381238,758,0.0035169340859283692,0.0159471818086422,3.0,176.69,6232000,779
0.0,0.1791005622474798,1.378978931903839,1.61,8.940696716308593e-09,1.3874175265431403,758,0.00021193542677792722,0.016285132346038154,5.0,189.67,6240000,780
0.0,0.13866131455159714,1.3828322494029999,1.62,5.364418029785156e-09,1.0217185605317354,758,-0.0006377968868764583,0.010529591999147669,5.0,188.68,6248000,781
0.0,0.14695303516514552,1.3730258810520173,1.31,-2.0265579223632814e-08,1.0651717206835747,758,0.0007374962178437272,0.011462326039636537,3.1000000000000085,177.57,6256000,782
0.0,0.1753191112248338,1.3719851446151734,1.26,1.7881393432617187e-09,1.346372113004327,758,0.00111296987044625,0.01606168933106801,3.0,178.79,6264000,783
0.0,0.1773882126744613,1.3675316870212555,1.5,-6.318092346191407e-08,1.2726088159903883,758,0.0008218964631669224,0.014546637402718261,4.0,189.7,6272000,784
0.0,0.15237741371141764,1.3750734913349152,1.59,2.2649765014648438e-08,1.1975054993852974,758,-0.0007129270312725566,0.012426535439053622,4.0,191.91,6280000,785
0.0,0.16483708935108876,1.3746431279182434,1.48,-7.748603820800782e-09,1.2464620577171446,758,-0.0017321198270656168,0.013840462876428318,4.0,185.38,6288000,786
0.0,0.1539948412595993,1.3719041895866395,1.41,2.2649765014648438e-08,1.2380434775352478,758,0.0019181365300937614,0.013779146741871955,3.0,180.19,6296000,787
0.0,0.16851864568145355,1.3744727063179016,1.46,-7.688999176025391e-08,1.262830997891724,758,0.0009538357489509508,0.014703814041185979,3.0,183.74,6304000,788
0.0,0.17147722563326803,1.3710890853404998,1.29,-7.152557373046875e-09,1.2439615554362535,758,0.001926208734512329,0.014202166758025214,3.0,179.3,6312000,789
0.0,0.1781634378709856,1.3801865446567536,1.29,-1.728534698486328e-08,1.2380066960677505,758,-0.0023696102341637017,0.014164835774035964,3.0,177.86,6320000,790
0.0,0.171935557827288,1.372957992553711,1.41,1.0132789611816407e-08,1.3195755250751973,758,0.0016317495482508094,0.015459200921250159,3.0,182.0,6328000,791
0.0,0.16111924310810763,1.3621368110179901,1.49,-4.76837158203125e-09,1.3218676872178912,758,0.0022531646076822654,0.01509062955336958,4.0,186.04,6336000,792
0.0,0.17590863729623035,1.3503707540035248,2.13,1.609325408935547e-08,1.313140811920166,758,-0.003406684501969721,0.015521047473084764,6.0,207.83,6344000,793
0.0,0.21407055500284247,1.351088180541992,2.12,1.9669532775878907e-08,1.6388426432013512,758,-0.0003509314463008195,0.021611254597592052,6.0,209.08,6352000,794
0.0,0.1687589865565932,1.37667209982872,1.88,5.364418029785156e-09,1.2228578606247902,758,0.002649484970352205,0.013982785086236618,5.0,201.32,6360000,795
0.0,0.14643919833192545,1.372170639038086,1.54,-4.589557647705078e-08,1.0916177389398216,758,-0.0009083145012846217,0.011421753873273701,3.0,186.82,6368000,796
0.0,0.1420861884692582,1.367765154838562,1.12,-1.0132789611816407e-08,1.1435782096069307,758,0.002949802889779676,0.01242593728150723,2.1000000000000085,171.04,6376000,797
0.0,0.17449950183227952,1.367255083322525,1.33,-2.9802322387695314e-09,1.329448368884623,758,-0.0011465303823933936,0.015802068008415517,3.0,180.61,6384000,798
0.0,0.18237456644842193,1.3774115240573883,1.56,-5.960464477539063e-08,1.3597922129929065,758,0.0006326599503518083,0.015811713363127637,4.0,188.4,6392000,799
0.0,0.14897982225274886,1.3753784930706023,1.46,-2.3245811462402345e-08,1.1586672446131707,758,-0.00018548825872130692,0.012218935256605619,4.0,184.39,6400000,800
0.0,0.18615431262931867,1.3769986236095428,1.38,1.0728836059570312e-08,1.3893020388111472,758,2.2414055420085787e-05,0.015942179487319665,3.0,182.66,6408000,801
0.0,0.17562148573764766,1.3753416454792022,1.54,1.7881393432617187e-08,1.2884515409171582,758,-0.000977603882784024,0.014531231006112649,4.0,191.07,6416000,802
0.0,0.14388474571924098,1.373648808002472,1.49,8.791685104370117e-07,1.166348299868405,758,0.0006082048654207029,0.012013610880421766,4.0,187.43,6424000,803
0.0,0.14813210820280412,1.3792201113700866,1.24,3.218650817871094e-08,1.1084351444989442,758,0.0007600211817771197,0.01178853164075008,3.0,174.88,6432000,804
0.0,0.18350438199317934,1.3738878977298736,1.31,1.7881393432617187e-08,1.2640632400661707,757,5.7117964825010855e-05,0.014747472982089676,3.0,177.58,6440000,805
0.0,0.1526357657760329,1.37200190782547,1.29,1.609325408935547e-08,1.1064033341035246,757,0.00027074919547885655,0.011991627097422679,3.0,176.18,6448000,806
0.0,0.11431759319652635,1.3774536597728728,0.94,-2.8014183044433592e-08,0.8910021424293518,757,-0.00019512810744345187,0.008560804246117186,3.0,164.35,6456000,807
0.0,0.1574990695835238,1.380163974761963,1.02,5.364418029785156e-09,1.1098339438438416,757,0.003974101291969418,0.012619567605051998,3.0,167.76,6464000,808
0.0,0.17246035390224296,1.3841316199302673,1.24,2.6822090148925782e-08,1.2074728299677373,757,0.0019230942806461827,0.014071929111378268,3.0,178.16,6472000,809
0.0,0.18491171839537432,1.3834402644634247,1.5,2.384185791015625e-09,1.2762250164151192,757,0.0018164078844711184,0.014958043569213259,4.0,187.29,6480000,810
0.0,0.15996542072660505,1.3796931302547455,1.49,-2.0861625671386717e-08,1.2300152010843157,757,0.00028992255218327043,0.014016483812829392,3.0,184.37,6488000,811
0.0,0.18700906428245748,1.3835365748405457,1.51,1.3709068298339844e-08,1.4089704825729132,757,0.0038549431337742135,0.01689350982691394,3.0,185.53,6496000,812
0.0,0.16384112799003184,1.371980801820755,1.52,-2.384185791015625e-08,1.2603294851258398,757,-0.0026759084986406377,0.013985648531015613,3.0,186.16,6504000,813
0.0,0.1476467169367984,1.3725712752342225,1.27,6.556510925292969e-09,1.0544840268231928,757,-0.0018891280249226838,0.011419980988787302,3.0,177.36,6512000,814
0.0,0.14683095821867634,1.3777573931217193,1.08,3.874301910400391e-08,1.1947893229685724,757,0.003195379882818088,0.01346956794195421,2.0,169.35,6520000,815
0.0,0.18086679948783357,1.3792862272262574,1.32,2.6226043701171875e-08,1.2879204342886805,757,0.002971352257300168,0.01523212721778691,3.1000000000000085,180.85,6528000,816
0.0,0.14698024107028768,1.3736468172073364,1.48,-3.814697265625e-08,1.052443497478962,757,-0.0021875240123881666,0.010803645867545128,4.0,186.86,6536000,817
0.0,0.16099356068482198,1.3551175057888032,1.35,1.430511474609375e-08,1.1516908095031977,757,-3.0119018047116696e-05,0.013162210150776446,4.1000000000000085,179.88,6544000,818
0.0,0.180907615700424,1.3560625207424164,1.87,1.7881393432617187e-09,1.451682133153081,757,-0.0011504567414522171,0.01699120847941231,5.0,198.7,6552000,819
0.0,0.15778134634710672,1.3327118957042694,1.97,3.5762786865234374e-09,1.2273198764771223,757,-0.0009180492558516562,0.013193373604681256,6.0,199.24,6560000,820
0.0,0.15215255403332173,1.339051147699356,1.74,-2.3245811462402345e-08,1.3239260599762201,757,0.0006864539068192244,0.014236040718078585,5.0,189.91,6568000,821
0.0,0.19682242093373048,1.331724957227707,1.7,5.125999450683594e-08,1.4473234129324555,757,0.00043524864595383405,0.018204254370702985,5.0,190.38,6576000,822
0.0,0.1721359555838874,1.3161297607421876,1.83,-1.9073486328125e-08,1.399618337675929,757,0.0009886560484301298,0.01677789811081311,5.0,196.44,6584000,823
0.0,0.17591533066664444,1.3531023752689362,2.14,-2.0265579223632814e-08,1.3302659268677235,757,0.0015747436322271825,0.016059423914812215,9.0,204.64,6592000,824
0.0,0.1324381998577718,1.3702612972259522,1.95,1.0132789611816407e-08,1.1440350921452045,757,-0.0015080452850088476,0.012233203633859374,8.100000000000009,196.9,6600000,825
0.0,0.16631702318243297,1.3609605836868286,1.82,0.0,1.3152659352123737,757,-0.0009832248301245273,0.015214605793808005,5.0,197.69,6608000,826
0.0,0.12623012257279684,1.3549656426906587,1.33,-1.7881393432617187e-09,0.9562661275081337,757,-0.0011370098893530667,0.009497380372990846,4.0,181.0,6616000,827
0.0,0.17938092568061248,1.3594202721118926,1.1,-2.741813659667969e-08,1.3124779786914587,757,0.00418847689870745,0.015717684838964487,3.1000000000000085,169.8,6624000,828
0.0,0.16195810792993443,1.369474161863327,1.21,1.9073486328125e-08,1.2031094680726528,757,-0.0014239387027919293,0.013071526326257299,4.0,176.15,6632000,829
0.0,0.15785098768612063,1.375210965871811,1.54,1.1920928955078126e-08,1.2451201663538813,757,-0.0003620991739444435,0.014255467455386679,4.0,189.88,6640000,830
0.0,0.16695255596509717,1.3754122710227967,1.6,5.364418029785156e-09,1.2999151650071143,757,0.003756046240159776,0.014639507564825181,4.0,190.67,6648000,831
0.0,0.15688751024797987,1.3783921575546265,1.44,2.9206275939941406e-08,1.1697840855643153,757,-0.0033979539363645016,0.012502630374383443,4.0,183.71,6656000,832
0.0,0.1486379441995411,1.377184808254242,1.19,2.0861625671386717e-08,0.9662504719942808,757,0.0018318802200883511,0.0108370964606911,4.0,173.13,6664000,833
0.0,0.175604633847455,1.3825707721710205,1.28,-1.6689300537109377e-08,1.3959241462126375,757,0.0001412339531816542,0.016358995759546816,4.1000000000000085,178.83,6672000,834
0.0,0.1750631191831295,1.3790829408168792,1.57,-2.0861625671386717e-08,1.3432892566174268,757,0.001242219036212191,0.015483272059864248,4.0,190.67,6680000,835
0.0,0.1613863886719595,1.3610231709480285,1.59,5.960464477539063e-09,1.293844637386501,757,0.002251146212220192,0.01510156553456909,4.0,191.4,6688000,836
0.0,0.20603539959949785,1.3610058760643005,1.87,-2.8014183044433592e-08,1.5028393380343914,757,0.0022258597251493483,0.018710174125881166,5.0,201.3,6696000,837
0.0,0.14020767544418897,1.3737043166160583,2.03,2.384185791015625e-08,1.1804314844310284,757,-0.0029496404011297274,0.011930506142380181,5.0,206.47,6704000,838
0.0,0.15450632370228068,1.3580383718013764,1.69,-3.516674041748047e-08,1.3003964253142477,757,0.0019447933579795063,0.01478633469903798,5.0,193.68,6712000,839
0.0,0.17490935137526922,1.3574492931365967,1.74,-5.960464477539063e-10,1.4008097033202649,757,-0.0012537704408168793,0.016879380264417706,5.0,197.5,6720000,840
0.0,0.17185298645374242,1.3656211662292481,1.81,-2.741813659667969e-08,1.321507286168635,757,0.0003751869135885499,0.015318130608693536,4.1000000000000085,199.8,6728000,841
0.0,0.14790746544515357,1.371764907836914,1.26,3.5762786865234374e-09,1.0756603741273283,757,0.0004708866565488279,0.011869673441933628,3.0,176.83,6736000,842
0.0,0.18252838992365328,1.3766178750991822,1.31,-3.0994415283203126e-08,1.3722486544400454,757,0.0013457998749800027,0.01582586227927095,3.1000000000000085,179.0,6744000,843
0.0,0.16614831121195375,1.3795541167259215,1.4,4.112720489501953e-08,1.2846861745417117,757,0.0016626794618787243,0.01472420245361718,4.0,183.84,6752000,844
0.0,0.1787948879092356,1.3820997095108032,1.49,4.7087669372558596e-08,1.3252059798687696,757,0.00013814789475873111,0.01551562075430411,4.0,187.08,6760000,845
0.0,0.16415666484555536,1.3819193768501281,1.65,-1.6689300537109377e-08,1.304627929776907,757,0.0016101596131920814,0.014441114300552726,4.0,192.97,6768000,846
0.0,0.16531793341253906,1.3829301106929779,1.5,7.152557373046875e-09,1.238655691333115,757,0.0003296900144778192,0.013910507918699294,4.0,187.44,6776000,847
0.0,0.162953668091768,1.3832629787921906,1.34,-2.384185791015625e-09,1.3132521444559098,757,0.0010490219993516802,0.015050798708107322,4.0,181.26,6784000,848
0.0,0.14323079988258558,1.384064919948578,1.27,-1.1324882507324219e-08,1.006937870681286,757,-0.001716933579882607,0.010648884533484306,3.0,178.51,6792000,849
0.0,0.17447867310498322,1.3828226292133332,1.27,4.76837158203125e-08,1.3218715927749871,757,0.002892059802543372,0.015230565470701549,3.0,179.79,6800000,850
0.0,0.20781657446439852,1.367518721818924,1.56,-4.410743713378906e-08,1.4720842768996953,757,0.001018400540924631,0.018959712877076526,4.0,188.41,6808000,851
0.0,0.12801891315106573,1.365296859741211,1.64,3.337860107421875e-08,1.073916780911386,756,-0.001007348619750701,0.01096355228486118,4.0,191.02,6816000,852
0.0,0.1486746674964291,1.3669917166233063,1.11,2.4437904357910155e-08,1.1025933919660746,756,0.001440604855888523,0.012515705929249634,3.0,172.42,6824000,853
0.0,0.17324033368607522,1.3538588166236878,1.24,-1.1920928955078125e-09,1.2730609704181552,756,-0.0017727266656584106,0.01495277409108894,3.0,176.08,6832000,854
0.0,0.16379307920676195,1.3672249495983124,1.32,-8.344650268554688e-09,1.230119175426662,756,0.004560359442839399,0.014186867281005107,3.0,178.42,6840000,855
