PMM:episode_rewards,P09:episode_rewards,P01:episode_rewards,value_loss,policy_entropy,fps,policy_loss,grad_norm,epoch_idx,explained_variance,advantage_norm,frames,episode_length
244.22,369.1000000000001,88.7,0.0686374687217176,1.042598853111267,321,-0.020179875807953065,1.1982650012150209,670,0.8715308827161788,2.7550281155109406,5360000,1697.43
241.22,367.30000000000007,86.0,0.10711174191907048,1.0502409219741822,321,0.004512962695735041,1.5276741709166826,671,0.8781429219245911,3.607726130485535,5368000,1706.45
246.29,377.2,88.7,0.16914567622356116,1.0587791657447816,321,-0.018471117380540816,2.159961370415328,672,0.8372187876701355,4.6831278955936435,5376000,1724.84
246.53,379.30000000000007,88.7,0.12460444767028094,1.0771903902292252,321,-0.030200897379545497,1.6842731174376382,673,0.8801445889472962,3.6784364008903503,5384000,1722.21
247.18,379.30000000000007,88.7,0.11291091569699346,1.05811203956604,321,-0.013414149374002591,1.5397901835435783,674,0.8371678596735,3.617517876625061,5392000,1713.07
241.34,377.5,85.30000000000001,0.15000013567507267,1.0394350624084472,321,-0.020178103095386177,1.9708414742587115,675,0.8749394500255585,4.176730791330337,5400000,1688.93
246.84,377.5,85.30000000000001,0.08713290204294026,1.0555459356307983,321,-0.015491822413168847,1.3907875143086872,676,0.8656363159418106,3.27063377737999,5408000,1701.79
246.51,377.5,85.30000000000001,0.12939228786155582,1.035752359032631,321,-0.024192681633867324,1.586107619546285,677,0.7984601831436158,3.845540990829468,5416000,1708.86
246.62,377.5,78.3,0.14058591064065695,1.0445939326286315,321,-0.036989929894916715,1.776707550702236,678,0.8931202441453934,4.207672564983368,5424000,1711.28
249.83,377.5,91.60000000000001,0.10316578790079803,1.0681903982162475,321,-0.0226644921028128,1.332581655114088,679,0.8025804889202118,3.3778851675987243,5432000,1720.22
250.2,377.5,78.3,0.08509658090770245,1.0094359141588212,322,0.001375909949565539,1.3396389446004897,680,0.925530800819397,3.2226483070850374,5440000,1710.27
251.88,377.5,78.3,0.1752202819660306,0.9923044055700302,322,-0.013350638952979353,2.162871366542938,681,0.9127942657470703,4.407117955684662,5448000,1707.64
256.95,380.20000000000005,81.7,0.10135950823314488,1.0544394141435622,322,-0.017191646487081016,1.355024650493549,682,0.8868611985445023,3.373541589975357,5456000,1725.75
257.3,379.1,81.7,0.11578468521125615,1.074644502401352,322,-0.015748631565074903,1.5488599440806476,683,0.8698115503787994,3.553928071260452,5464000,1732.18
255.9,379.1,81.7,0.10857461341191083,1.0097863310575486,322,-0.0076324230409227315,1.5735707295759953,684,0.90363978266716,3.4985277807712554,5472000,1729.74
260.15,379.1,91.9,0.13783579044044017,1.0741104823350907,322,-0.024690184732899068,1.6103134853848646,685,0.8772192859649658,4.111280107498169,5480000,1739.84
266.57,379.1,81.8,0.12369183922186494,1.0832986158132554,322,-0.029809301134228007,1.6808704048292278,686,0.8586814415454864,3.9102055501937865,5488000,1742.07
264.86,377.2,81.8,0.07799001752398908,1.1178968107700349,322,-0.021034291338000912,1.184352072665444,687,0.831257907152176,3.0648297810554506,5496000,1737.19
257.16,377.2,71.9,0.099183254907839,1.1095337694883347,322,-0.02120436749610235,1.291821002469828,688,0.7267227721214294,3.3581436896324157,5504000,1712.68
256.91,377.2,71.9,0.08744222207460553,1.08203291118145,322,-0.013337572491727769,1.2875005345277275,689,0.9018876576423644,3.1606073248386384,5512000,1710.64
251.77,377.2,72.9,0.13217006700113415,1.0468121165037154,322,-0.009589454493834637,1.7341176243043532,690,0.874489666223526,3.8801827907562254,5520000,1693.5
249.16,377.2,73.89999999999999,0.09486332289408893,1.0955438441038132,322,-0.035382442953741704,1.3488521222667658,691,0.8024654006958007,3.4120214438438414,5528000,1684.9
245.9,379.1,72.9,0.0969938644533977,1.0683137315511704,322,-0.019273337196209467,1.395100934492016,692,0.8833787429332733,3.489861831665039,5536000,1669.83
240.26,379.1,72.9,0.15090021178126334,1.0754020261764525,322,-0.02469367855344899,1.8020604217012999,693,0.8864996445178985,4.248483998775482,5544000,1659.31
236.8,371.80000000000007,72.9,0.0695833195000887,1.0603740048408508,322,-0.006108424578687845,1.1401705827329904,694,0.8966983515024185,2.7316284346580506,5552000,1654.44
240.77,371.80000000000007,73.89999999999999,0.15551599506288766,1.057937638759613,322,-0.017513400942552836,1.7727410975943056,695,0.8629410642385483,4.3320868515968325,5560000,1663.1
243.32,379.1,73.89999999999999,0.0909090410452336,1.065699411034584,322,-0.028127610152587294,1.317697303353047,696,0.7907797664403915,3.317205296754837,5568000,1670.94
236.55,379.1,73.89999999999999,0.10856377138756215,1.040051029920578,322,-0.005017694250564091,1.4325594084073843,697,0.8635602813959121,3.5178430604934694,5576000,1663.94
245.55,379.1,79.4,0.12515077494084836,1.0843078643083572,322,-0.026639179232297465,1.4964675385419484,698,0.8419423544406891,3.7674943196773527,5584000,1678.01
244.11,379.1,73.89999999999999,0.11442558071576059,1.1000400680303573,322,-0.028479423986573237,1.3761438228328209,699,0.8877930128574372,3.6903397738933563,5592000,1656.35
243.98,379.1,73.89999999999999,0.12384587105363608,1.0783010518550873,322,-0.018282842331100255,1.458319271513875,700,0.8859398066997528,3.748925141096115,5600000,1657.63
245.91,379.1,79.4,0.1442979451175779,1.0800210279226303,322,-0.028827014512644383,1.9301515324902538,701,0.8761044311523437,3.998092211484909,5608000,1657.46
241.29,379.1,73.89999999999999,0.06719159147236496,1.094645962715149,322,-0.024442693910677916,0.9291094909339271,702,0.8873296862840653,2.748528491258621,5616000,1647.72
229.65,373.2,65.89999999999999,0.11587781628593802,1.0569764077663422,322,-0.03133420830126852,1.4525360986199864,703,0.8805008441209793,3.6713686168193815,5624000,1618.39
229.85,367.6000000000001,65.89999999999999,0.078624669322744,1.0566682302951813,323,-0.018480710574949627,1.0906855132132665,704,0.8843467658758164,3.0588714718818664,5632000,1619.43
225.25,367.6000000000001,65.89999999999999,0.13653889381326734,1.0322869116067885,323,-0.03141730033617932,1.660576197083555,705,0.8029581308364868,3.772488257884979,5640000,1606.43
220.4,359.50000000000006,68.7,0.15102043558843434,1.0328199577331543,323,-0.01872056982596405,1.66392229254218,706,0.8156898885965347,4.060528820753097,5648000,1593.38
221.08,359.50000000000006,68.7,0.09590736005455255,1.0447910410165786,323,-0.014696330133010633,1.1551227435589528,707,0.8557773441076278,3.1465994250774383,5656000,1603.47
222.43,359.0,72.30000000000001,0.09440255260095,1.0306000500917434,323,-0.012981288111768663,1.1667115335040392,708,0.877607421875,3.195296915769577,5664000,1611.76
225.47,359.0,73.2,0.14166655397042632,1.0174148398637772,323,-0.02782878238300327,1.5544849851922848,709,0.8687853962182999,4.035607662200928,5672000,1611.96
224.22,358.1,67.8,0.075088125243783,1.0525733071565628,323,-0.02277669043513015,1.1076978596856173,710,0.8559542626142502,2.929621138572693,5680000,1606.74
228.89,359.0,67.8,0.10697881658561528,1.0503470426797867,323,-0.01927549667423591,1.4030138792773992,711,0.8345084351301193,3.596048353910446,5688000,1620.08
230.6,359.0,87.0,0.16298078294843435,1.007468556165695,323,-0.03191030634799972,1.8742803389492757,712,0.8083296293020248,4.3119064605236055,5696000,1627.54
234.11,359.0,87.0,0.11314915108494461,1.0269407039880754,323,-0.02869943050085567,1.4814020577461173,713,0.7795691424608231,3.4480926990509033,5704000,1633.11
231.36,358.1,85.9,0.07563164331950248,1.0730944949388503,323,-0.02009518602251774,1.0607667699573842,714,0.8040964376926422,2.9120405972003938,5712000,1626.44
231.74,358.1,85.9,0.1429487834032625,1.0427975291013718,323,-0.02242553389427485,1.7013965882799886,715,0.8327151769399643,3.991862899065018,5720000,1633.49
236.94,359.50000000000006,88.80000000000001,0.12014440132305026,1.0880266219377517,323,-0.02882017078460194,1.6446504793846697,716,0.8169896417856216,3.8541161751747133,5728000,1661.85
241.61,368.50000000000006,88.80000000000001,0.0675739454291761,1.072979446053505,323,-0.015710264785739128,1.090113189843677,717,0.8831674367189407,2.8346954476833344,5736000,1674.34
240.74,368.50000000000006,88.80000000000001,0.06820569811854511,1.0885554206371308,323,-0.023644698930438607,1.3715385448304616,718,0.877684850692749,2.7237255227565766,5744000,1667.39
237.41,364.40000000000003,85.9,0.11931157319806517,1.0439540147781372,323,-0.025066683766199277,1.7724048475266385,719,0.8798965865373611,3.765017113685608,5752000,1666.52
238.18,360.40000000000003,88.80000000000001,0.07516806984785944,1.0442362290620804,324,-0.011760551489132923,1.1962327559166515,720,0.9213778382539749,2.9255901277065277,5760000,1685.08
236.36,360.40000000000003,88.80000000000001,0.08852151171304286,1.0806852424144744,324,-0.010706182562280446,1.438234689821505,721,0.8484646981954574,3.063248165845871,5768000,1689.28
234.27,360.40000000000003,88.80000000000001,0.08864389303140342,1.065368913412094,324,-0.011077697142027318,1.2626220128855872,722,0.8155591052770614,3.234236181974411,5776000,1686.46
237.46,364.40000000000003,88.80000000000001,0.15763791131787003,1.0542480140924453,324,-0.035287307277321815,1.993012089326326,723,0.8413081246614457,4.501420897245407,5784000,1711.97
249.36,369.80000000000007,95.8,0.07785345731303096,1.0578565061092378,324,-0.012260410781018437,1.2332353188248677,724,0.8593309766054154,3.1090383386611937,5792000,1755.04
252.48,377.0,93.60000000000001,0.0723127169860527,1.0429550206661224,324,-0.01805737025773851,1.0945353624723162,725,0.8869820821285248,2.855164408683777,5800000,1758.46
251.76,377.0,93.60000000000001,0.1297219980880618,1.0150329273939134,324,-0.026179719408391974,1.7676392269319297,726,0.8633979070186615,3.8546750581264497,5808000,1749.39
252.64,377.0,89.89999999999999,0.13551339928992093,1.0583667290210723,324,-0.020342477852245792,1.8036314486374831,727,0.861654537320137,3.9834403204917908,5816000,1757.33
261.0,381.40000000000003,93.60000000000001,0.06292500761337579,1.0199347788095474,324,-0.004114719819626771,0.9791867793986596,728,0.9223399186134338,2.8170080757141114,5824000,1789.56
265.52,385.3,93.60000000000001,0.1247159021254629,1.0401663446426392,324,-0.020376980921719225,1.8173003618336876,729,0.891905911564827,3.9120546269416807,5832000,1793.57
263.85,385.3,93.60000000000001,0.11867128707934171,0.9793457847833633,324,-0.016704520507482813,1.7776243221963102,730,0.8416705471277237,3.715635203123093,5840000,1793.83
264.07,388.20000000000005,96.7,0.07646173210348933,1.0324255776405336,324,-0.01288593322969973,1.0607604163503537,731,0.8769179946184158,2.7590524542331694,5848000,1797.35
266.98,388.20000000000005,96.7,0.1286201678030193,0.9875988966226578,324,-0.016755421573325293,1.67429175759095,732,0.8050385427474975,3.8877735495567323,5856000,1810.84
270.25,388.20000000000005,98.8,0.15120612350292503,0.9723329359292984,325,-0.018743921588175,1.920523164072429,733,0.8072399377822876,4.302902113199234,5864000,1831.39
270.75,388.20000000000005,98.8,0.09494383818469941,1.045483032464981,325,-0.014389441800303757,1.3178256471359444,734,0.7773042047023773,3.4935870563983915,5872000,1834.22
276.79,390.6000000000001,102.6,0.09085668503306805,1.011094319820404,325,-0.02174877901066793,1.1698109735557436,735,0.9175898158550262,3.267789747714996,5880000,1859.08
280.28,390.6000000000001,123.30000000000001,0.13053737163543702,1.0139866018295287,325,-0.013536507079843432,1.5946864158545306,736,0.9378309243917465,3.901571180820465,5888000,1862.49
280.15,390.6000000000001,123.30000000000001,0.10719561495818197,1.0476437032222747,325,-0.011983805982163176,1.3311029378945785,737,0.9179523396492004,3.5162585854530333,5896000,1879.6
285.86,396.40000000000003,126.89999999999999,0.08204702777788044,1.0653806513547897,325,-0.0067363444904913194,1.2355054201498865,738,0.9116262054443359,3.1636162388324736,5904000,1897.23
289.02,400.20000000000005,126.89999999999999,0.09399548333138227,1.0580980116128922,325,-0.01926984903286211,1.4175351274323027,739,0.8547597080469131,3.2621071982383727,5912000,1896.19
284.77,400.20000000000005,126.89999999999999,0.15866750059649348,1.0241365838050842,325,-0.022471107284072787,1.8020987149679766,740,0.8866815608739853,4.390311205387116,5920000,1884.89
286.99,400.20000000000005,136.0,0.0919508308917284,1.0684982985258102,325,-0.015507489203737351,1.3275557022136284,741,0.8670153838396072,3.4387020540237425,5928000,1890.31
292.32,400.20000000000005,136.0,0.09994998463429511,1.0782880300283433,326,-0.0007366369833471253,1.3709805485305622,742,0.9021981155872345,3.427945937514305,5936000,1903.43
292.49,400.20000000000005,136.0,0.0838817694876343,1.0424805063009261,326,-0.0067267818673281,1.3257355775769362,743,0.927274232506752,3.2081315886974333,5944000,1902.29
293.97,400.20000000000005,136.0,0.15299067460000515,1.0291012972593307,326,-0.023568100640550257,1.981432202328673,744,0.9105588787794113,4.094790410995484,5952000,1896.12
302.43,403.1,137.9,0.11479183997958899,1.0442660248279572,326,-0.02797113929525949,1.696983713371177,745,0.8715009015798568,3.896220872402191,5960000,1915.33
303.9,400.20000000000005,138.0,0.08617327956482768,1.0771601593494415,326,-0.006165892427088693,1.374583492452538,746,0.8894333690404892,3.193013825416565,5968000,1920.81
309.69,400.20000000000005,144.70000000000002,0.08736639139940962,1.1062482333183288,326,-0.04190407225338277,1.3157860365715834,747,0.8822816318273544,3.181376067996025,5976000,1937.96
308.33,402.09999999999997,141.6,0.1110463029332459,1.057882941365242,326,-0.016750706557650118,1.4437901449478232,748,0.900367539525032,3.5402472126483917,5984000,1937.25
308.41,402.09999999999997,144.70000000000002,0.09717085567303002,1.044721309542656,326,-0.010291173110599629,1.352497554817918,749,0.9005030244588852,3.384648551940918,5992000,1929.81
307.66,402.09999999999997,144.3,0.12047244942281395,1.0525573873519898,326,-0.02379144796344917,1.5344174502247672,750,0.8763522684574128,3.562380273938179,6000000,1929.26
309.48,402.09999999999997,145.9,0.05345162243116647,1.0706230795383453,327,-0.009152973657473923,0.8597390961684818,751,0.8521182572841645,2.413650634884834,6008000,1936.63
306.75,402.09999999999997,145.9,0.1192826475109905,1.0658914560079575,327,-0.016375209596881178,1.5934056676505037,752,0.8591694217920304,3.7068671202659607,6016000,1932.1
303.57,400.20000000000005,151.4,0.09645331863313913,1.0921303898096084,327,-0.02398126604675781,1.3363123877295555,753,0.8738229393959045,3.455673987865448,6024000,1929.82
305.53,400.20000000000005,157.79999999999998,0.06435232304036617,1.0840950047969817,327,-0.019640631148940883,1.020372098531604,754,0.8765891778469086,2.702948426604271,6032000,1939.51
309.14,400.0,162.0,0.08607759614475072,1.068554195165634,327,-0.031580810434898014,1.1649664914659008,755,0.8284097599983216,3.058880524635315,6040000,1949.21
303.9,400.0,161.60000000000002,0.14168437514454127,1.0551231974363326,327,-0.017008671169169248,1.6155098606179903,756,0.8651342785358429,4.013003836870194,6048000,1927.42
303.04,400.0,161.60000000000002,0.10983568346127867,1.0675394302606582,327,-0.020427891960716805,1.3472582626561251,757,0.8654330754280091,3.761422358751297,6056000,1915.99
304.51,402.2,161.60000000000002,0.06860998242627829,1.0739358353614807,327,-0.005606038901605643,0.9810127921592686,758,0.91718206346035,2.8207124137878417,6064000,1925.56
302.81,402.0,161.60000000000002,0.13795450683683158,1.1220830804109574,327,-0.012824266829993576,1.6202962057554386,759,0.8775559854507446,4.098098379373551,6072000,1910.22
307.45,402.2,162.0,0.08862386378459633,1.053829453587532,328,-0.0231909391656518,1.4087941847183556,760,0.9083104425668717,3.206784728765488,6080000,1932.68
307.25,402.2,162.0,0.15174227386713027,1.0489695662260055,328,-0.01642663554812316,1.8596187601384173,761,0.8911605101823806,4.023403325080872,6088000,1931.58
304.38,402.0,161.60000000000002,0.12692952020093798,1.059650496840477,328,-0.045653310171910565,1.5829933399090186,762,0.864171336889267,3.84114994764328,6096000,1918.02
305.12,402.2,162.0,0.07165098327677696,1.0472957122325897,328,-0.011405516165323206,1.1568278389732003,763,0.8913883262872696,2.8736173152923583,6104000,1915.86
303.63,400.20000000000005,162.0,0.07625143734738231,1.0426037585735322,328,-0.013298310097306967,1.0489212374863557,764,0.8956533592939376,3.00567924618721,6112000,1911.48
304.03,400.20000000000005,162.0,0.18578020764514805,1.046785787343979,328,-0.01756684809923172,1.9069635893645955,765,0.8793382972478867,4.5880793190002445,6120000,1911.99
304.35,400.20000000000005,162.0,0.09573988910764455,1.0682812410593032,328,-0.024453132088965504,1.323617358360353,766,0.8731596130132675,3.3501251983642577,6128000,1921.58
304.97,402.09999999999997,162.0,0.09073391807032749,1.0587215346097947,328,-0.024728522144141608,1.2746360353944117,767,0.8676913893222808,3.14813050866127,6136000,1935.36
302.52,402.09999999999997,161.60000000000002,0.12159226111136377,1.0241812378168107,329,-0.0018001611751969904,1.5292109935447125,768,0.9266320478916168,3.7015857696533203,6144000,1922.18
299.1,400.20000000000005,161.60000000000002,0.19079385961405934,1.0389718610048293,329,-0.034945401880540884,2.1135731138539238,769,0.9036835116147995,4.648043845891952,6152000,1890.8
300.67,402.0,161.60000000000002,0.14591573874931782,1.0907110476493835,329,-0.027837301963008942,1.5767319685471473,770,0.8895606923103333,4.165384533405304,6160000,1891.52
303.53,400.20000000000005,162.0,0.07881326550617813,1.0616351675987243,329,-0.009226721013255883,0.9991628854722159,771,0.811609759926796,2.9671517741680145,6168000,1891.02
301.41,400.20000000000005,161.60000000000002,0.1198280412517488,1.0267689728736877,329,-0.012844488260561775,1.6720577591421124,772,0.919715678691864,3.7721873569488524,6176000,1889.96
302.68,400.20000000000005,161.60000000000002,0.14008112669922412,1.0832054328918457,329,-0.03296782346209511,1.6286335601715818,773,0.8914544475078583,4.0252543592453005,6184000,1883.88
307.58,400.20000000000005,176.4,0.09267918883822858,1.079986599087715,329,-0.015828690098715015,1.2131889293446265,774,0.8976815515756607,3.2790497374534606,6192000,1896.45
305.96,400.20000000000005,161.60000000000002,0.09729555540718138,1.0684071189165116,329,-0.026069320926908404,1.47413629600734,775,0.9082376140356064,3.447339540719986,6200000,1890.68
304.19,400.20000000000005,155.6,0.11366073326207697,1.0850600749254227,329,-0.012352333351736888,1.757881750951021,776,0.8748473501205445,3.534646837711334,6208000,1879.66
303.36,400.0,132.70000000000002,0.1414556672796607,1.0588264071941376,330,-0.021275424123741685,1.7509912427184948,777,0.8989705157279968,3.8796919381618498,6216000,1870.99
307.86,400.20000000000005,132.70000000000002,0.07565524934791029,1.0130759692192077,330,-0.0004677141911815852,1.0533005481762663,778,0.9148329800367355,3.0116446685791014,6224000,1889.08
310.35,400.20000000000005,132.70000000000002,0.18225904283113778,1.0140761011838912,330,-0.007744094025110826,2.116934316724722,779,0.8992696243524552,4.651332068443298,6232000,1891.53
317.63,400.20000000000005,182.60000000000002,0.12683997066691519,1.008800373673439,330,-0.03110381217979011,1.714275830760051,780,0.9206113201379776,3.9548072063922883,6240000,1913.07
314.56,399.1,174.5,0.06740804604254663,1.078665937781334,330,-0.013387207032064908,1.0624063757837225,781,0.928380201458931,2.958084535598755,6248000,1896.24
314.29,399.1,174.5,0.08782812843099236,1.0369899737834931,330,-0.017432499359128998,1.2422183754068792,782,0.8951939517259597,3.185044625997543,6256000,1892.89
310.57,399.1,174.5,0.0790926273772493,1.04101353764534,330,-0.02099616329825949,1.2131239186192682,783,0.9105114382505417,2.8597068148851394,6264000,1892.16
307.11,398.1,132.70000000000002,0.09893957834690809,1.0131601136922836,330,-0.014213268980020075,1.400142190447904,784,0.8570646899938583,3.5378173315525054,6272000,1882.84
307.64,399.0,132.70000000000002,0.09358074126765131,1.0624511653184892,331,-0.02741967362584546,1.3188193927111123,785,0.8976102519035339,3.3592003059387205,6280000,1882.91
307.71,398.1,132.70000000000002,0.07817397192120552,1.1280224925279618,331,-0.009704868576081936,1.176620620097833,786,0.9115658533573151,3.0810629773139953,6288000,1883.92
307.18,399.0,120.7,0.10048087183851749,1.1091433370113373,331,-0.010679532162612304,1.2672483421375014,787,0.9288864177465439,3.3904750633239744,6296000,1893.86
305.58,399.0,120.7,0.10389206590130926,1.1017306137084961,331,-0.011586170305963605,1.4081807875384078,788,0.9324212193489074,3.52150506734848,6304000,1897.87
310.73,400.0,120.7,0.13023327335715293,1.0957595944404601,331,-0.024195717700640672,1.7078533347025706,789,0.9063631123304368,3.8157240533828736,6312000,1903.33
309.08,400.0,117.80000000000001,0.12592787661589683,1.0877578538656234,331,-0.020841646662447602,1.4618100552354418,790,0.9337567609548568,3.711320707798004,6320000,1890.04
303.8,399.1,115.3,0.11114897953346371,1.0875780010223388,331,-0.0011047090141801164,1.4573732095204366,791,0.9304742306470871,3.5720360016822816,6328000,1880.81
307.15,399.1,115.3,0.07421459186356515,1.0600462132692337,331,-0.020152802837546915,1.136527892651188,792,0.9033129954338074,2.9198543286323546,6336000,1903.67
307.2,400.0,108.5,0.11196074232459069,1.043101548552513,332,-0.006792081279563718,1.6836257300620656,793,0.9350679153203965,3.6387883722782135,6344000,1907.22
301.84,399.1,108.5,0.11756720586679875,1.049424718618393,332,-0.004433523594525468,1.5743645419505423,794,0.9403648400306701,3.8693780279159546,6352000,1894.68
303.49,400.0,108.5,0.15983520955778657,1.0177657741308213,332,-0.019672835022211076,1.6570387900165924,795,0.8897311717271805,4.0764962840080265,6360000,1902.1
297.68,400.0,103.6,0.09323474728502333,1.0455950200557709,332,-0.006607151329517364,1.2388133671600727,796,0.9287022930383683,3.228828504085541,6368000,1889.26
301.47,400.20000000000005,108.5,0.12165521102957427,1.0212681484222412,332,-0.015124626232536685,1.638883803611729,797,0.9399457460641861,3.784582314491272,6376000,1891.25
303.03,400.20000000000005,108.5,0.08342126837931574,1.0530458670854568,332,-0.013566514442527478,1.2274185646497862,798,0.9439919054508209,3.2404495596885683,6384000,1895.34
303.24,402.09999999999997,103.6,0.10139372031204402,1.0671254497766496,332,-0.02266798966797069,1.4946943989968886,799,0.9145132684707642,3.5636508655548096,6392000,1903.8
308.11,403.20000000000005,115.6,0.10604319435544313,1.055256341099739,332,-0.014809125765459612,1.5766369755465997,800,0.9226466780900955,3.3925660181045534,6400000,1917.35
313.91,405.3,117.80000000000001,0.11233383942395449,1.0259730327129364,333,-0.007277326127514243,1.5822554241520224,801,0.9218991214036941,3.5473369908332826,6408000,1963.41
309.73,405.3,115.6,0.12037652857135982,1.054799131155014,333,-0.024655599027173594,1.8839319524773126,802,0.9073280340433121,3.7248249423503874,6416000,1936.71
309.6,405.3,115.6,0.11881069896742702,1.0587196904420852,333,-0.006232768383979419,1.5320703807688465,803,0.9420530521869659,3.7872015047073364,6424000,1942.17
307.41,405.3,115.6,0.15505758898332714,1.1002737712860107,333,-0.035082126223715024,1.8447577319266164,804,0.9064870929718017,4.081732488870621,6432000,1933.18
307.26,405.3,115.6,0.09469246804714203,1.065948235988617,333,-0.011523681596154347,1.2797815479940633,805,0.9094806867837906,3.392016634941101,6440000,1929.2
309.81,408.1,115.6,0.13669019235298038,1.049388746023178,333,-0.005817111934884451,1.595557976990613,806,0.9281040924787521,4.000985618829727,6448000,1932.02
313.63,408.1,115.6,0.13460760441608727,1.021634413599968,333,-0.026464661275385878,1.5529531896584825,807,0.9160913056135178,3.916493558883667,6456000,1952.6
316.85,409.0,115.6,0.07980008713901043,1.0457653176784516,333,-0.012046821995900245,1.2361767261716525,808,0.8658821678161621,3.2104557693004607,6464000,1954.75
318.99,409.0,115.6,0.11086658386513591,1.0040616983175277,333,-0.0075261411669225705,1.4121363791459944,809,0.9446331644058228,3.6227910029888153,6472000,1956.75
315.39,409.0,115.6,0.07332730219699442,1.0359991824626922,334,-0.01959389476607612,1.0969185040633986,810,0.9128419154882431,2.744692940115929,6480000,1945.44
316.31,409.0,115.6,0.09711709604598581,1.052988624572754,334,-0.020056679169647394,1.3811932706854249,811,0.927948305606842,3.424235303401947,6488000,1952.32
319.06,408.1,115.6,0.07493475065566599,1.0481166803836823,334,-0.0247751319501549,1.1434293247849758,812,0.9303603243827819,3.024355397224426,6496000,1962.77
318.11,408.1,115.6,0.08302434196230024,1.0385859870910645,334,-0.0210679922811687,1.3897071978280309,813,0.9462237423658371,3.0967023074626923,6504000,1961.86
314.78,408.1,115.6,0.1143100500665605,1.0095070445537566,334,-0.026006102488026955,1.6625156141195239,814,0.9241129672527313,3.7437142848968508,6512000,1958.07
323.78,409.1,125.9,0.09051837988197803,1.0564380633831023,334,-0.03180905735120177,1.4007725984724928,815,0.907141181230545,3.2251894438266753,6520000,1989.7
319.97,409.1,115.6,0.07945073190145195,1.0773575568199159,334,-0.0023636975637055004,1.1214379680280913,816,0.9096014320850372,3.097004885673523,6528000,1983.68
321.07,409.1,125.9,0.06016501636710018,1.0940852022171021,334,-0.013180680784280412,0.9993923730768742,817,0.880786150097847,2.6720800453424456,6536000,1979.49
320.98,409.1,150.4,0.1090202277339995,1.0242708456516265,335,-0.0033165093439311024,1.4680678874850477,818,0.9290945297479629,3.637206392288208,6544000,1981.48
319.62,409.1,150.4,0.12735673520714044,1.0780721831321716,335,-0.021134562017396094,1.6092883309562185,819,0.912312639951706,3.9287936317920686,6552000,1978.86
323.13,410.09999999999997,162.0,0.08585358398035169,1.0790436762571334,335,-0.013898849993838667,1.1365899424150738,820,0.9355046045780182,2.9428237318992614,6560000,1990.11
328.12,410.09999999999997,171.10000000000002,0.09500991811044514,1.0386109453439714,335,-0.026773801485542207,1.4691786754147393,821,0.9240690499544144,3.3781321692466735,6568000,2011.55
323.89,409.1,162.0,0.11164770514704286,0.9905714732408524,335,-0.02070052440838481,1.4731027826120906,822,0.8869459402561187,3.593170944452286,6576000,2010.25
323.1,409.1,162.0,0.08286424423567951,0.9941039431095123,335,-0.007387693948112428,1.4117247485493343,823,0.9123905009031296,3.262429209947586,6584000,2005.27
325.18,409.1,171.10000000000002,0.12424563224427403,0.9733951497077942,335,-0.036222417435201354,1.6452779878839268,824,0.9187800830602646,3.6590866947174074,6592000,2015.33
325.3,409.1,171.10000000000002,0.10722517499700189,0.9919008272886276,335,-0.00694036964661791,1.481317017945255,825,0.9253184860944748,3.648754904270172,6600000,2018.04
326.35,409.2,171.10000000000002,0.08276743214577437,0.9953015148639679,335,-0.011102641741163098,1.22908604982992,826,0.947985622882843,3.182745646238327,6608000,2002.72
328.51,408.3,179.2,0.06513096170499921,1.0226428312063218,336,-0.02364728204673156,1.0867794210568509,827,0.9125589561462403,2.9764898788928984,6616000,2006.72
331.32,411.1,181.8,0.0947700612526387,1.0214843988418578,336,0.0009377688250970096,1.2721758038229363,828,0.8908038836717606,3.493949611186981,6624000,2024.7
329.43,412.20000000000005,179.2,0.08161954299546778,1.0069597172737121,336,-0.017172048279899172,1.2122810002413067,829,0.9291532003879547,3.1090643298625946,6632000,2042.76
330.41,414.1,181.8,0.09017812760546803,1.0139781498908997,336,-0.009974539806280517,1.2638850039757397,830,0.8944276684522628,3.265456038713455,6640000,2055.62
321.26,415.1,170.10000000000002,0.09478515937458724,1.0456979608535766,336,-0.022089038144331427,1.280385829612715,831,0.877957152724266,3.281281200647354,6648000,2032.66
320.59,415.1,179.2,0.05812697608955204,1.0823090064525605,336,0.001380816000091727,1.0153267480693224,832,0.9382757937908173,2.6879989302158354,6656000,2030.02
320.39,416.0,179.2,0.09293446760624648,1.0574443244934082,336,-0.028978579160175287,1.37659030319371,833,0.9311864393949508,3.2213412070274354,6664000,2043.37
315.3,416.0,153.0,0.0674492106353864,1.0585034316778184,336,-0.017672928383690306,1.080274328355633,834,0.929011440873146,2.8192878687381744,6672000,2033.18
317.6,416.0,153.0,0.0731930474890396,1.0814395809173585,336,-0.021881157519237603,1.0597147265648708,835,0.9169049060344696,2.8896476817131043,6680000,2057.4
319.34,416.0,153.0,0.09671432682313025,1.0369035500288009,337,-0.008064510049298406,1.4578964761866064,836,0.9230509448051453,3.414445790052414,6688000,2058.96
318.99,416.0,153.0,0.11739457633346319,1.0438465511798858,337,-0.020155428592697717,1.6561436090139272,837,0.913103176355362,3.6875044226646425,6696000,2041.31
316.92,415.1,153.0,0.08081736510619521,1.073854237794876,337,-0.02145737052196637,1.2457579488304125,838,0.917203739285469,3.2058275830745697,6704000,2019.46
