epoch_idx,grad_norm,PMM:episode_rewards,advantage_norm,frames,explained_variance,fps,policy_entropy,value_loss,P01:episode_rewards,policy_loss,P09:episode_rewards,episode_length
701,1.2870016503815591,99.98,3.2074713528156282,5608000,0.8503563070297241,328,1.0517718809843064,0.08872929059900343,0.0,-0.03243188419961371,324.0,853.15
702,1.1465367877009747,108.12,3.041193023920059,5616000,0.8868869709968566,328,1.0121129149198531,0.08730109728407115,0.0,-0.02151290149835404,324.6,923.0
703,1.854290769141077,114.46,3.7262814450263977,5624000,0.8846105998754501,328,1.032537474632263,0.12666460074484348,0.9000000000000004,-0.02921505707781762,324.6,980.88
704,1.214275814029449,130.79,3.085278160572052,5632000,0.9111114090681076,328,1.023689299225807,0.08336671798489988,1.0,-0.013763235234073364,332.0,1077.43
705,1.52786384047019,138.17,3.717360528707504,5640000,0.8882360798120499,329,1.0069628930091858,0.11988777874968946,1.0,-0.01176811831537634,332.0,1123.78
706,1.1765259221032256,152.01,3.0477431696653365,5648000,0.8230068898200988,329,1.027072358727455,0.07877661664038897,1.0,-0.021209930416662245,334.5000000000002,1211.8
707,1.2841857363427747,161.38,3.337980523109436,5656000,0.8375768512487411,329,0.9977169579267502,0.08940841922536492,1.9000000000000004,0.014088576983776874,357.2,1271.86
708,1.8409837274,173.86,3.4629751002788542,5664000,-0.04175748527050018,329,0.864273400362581,0.0983502234145999,2.0,-0.03531857679692621,360.3,1375.87
709,0.6514874042379551,143.74,1.850919197201729,5672000,0.6713358747959137,329,1.138154010772705,0.026059182169847192,2.0,-0.003494161460257601,359.1,1174.41
710,0.6970341175147408,136.62,1.9331309401988983,5680000,0.7978501635789871,329,1.0730838567018508,0.03278499580919743,2.0,-0.005639192768139765,357.2,1146.08
711,1.252420138810861,131.54,2.9124972355365752,5688000,0.871999244093895,329,0.9899489712715149,0.08246794823091477,2.0,-0.004220344144196133,328.40000000000003,1132.15
712,1.8042846468333078,126.87,3.9751687169075014,5696000,0.8489881187677384,329,1.0130491328239442,0.13654301401693375,2.0,-0.03215061911498197,325.3,1114.3
713,1.3835713247870078,126.34,3.132291431427002,5704000,0.8815170007944108,329,1.016392947435379,0.09576694611925632,2.0,-0.0016695969855936709,325.3,1111.69
714,2.057050409233919,127.83,4.5906016838550565,5712000,0.8837427270412445,329,0.9943762046098709,0.18566458272747696,2.0,-0.006097103794163558,325.3,1119.9
715,1.899713751826152,136.11,4.233779201507568,5720000,0.8871044278144836,329,1.0113514399528503,0.15114226025529207,2.0,-0.023317821978125722,345.2,1115.24
716,1.3807342136167347,137.99,3.0576368975639343,5728000,0.8305995470285416,329,1.0494548267126083,0.0777015711646527,2.0,-0.015307056652382016,348.9000000000002,1115.81
717,1.1869515272674398,140.39,2.782608723640442,5736000,0.8691827654838562,329,1.0198399478197098,0.0776127893384546,2.0,-0.02770492803712841,366.20000000000005,1115.55
718,1.9859918387596593,138.46,4.372132909297943,5744000,0.868114458322525,329,1.0059017264842987,0.16574243035167455,2.0,-0.019401068600127473,348.9000000000002,1114.9
719,1.7615185488546186,140.11,4.12174175620079,5752000,0.8764045298099518,329,1.0254516637325286,0.1463218797557056,2.0,-0.02687086266989354,350.70000000000016,1126.32
720,1.314356594132315,139.88,2.9660527592897417,5760000,0.8997298991680145,329,1.0056732898950578,0.0871984136197716,2.0,-0.006397415720057325,350.70000000000016,1124.92
721,1.6136242548175577,140.57,3.9937603187561037,5768000,0.8545869547128677,329,1.008784411549568,0.13082442757673562,2.0,-0.00670842786814319,350.2000000000001,1124.31
722,1.4206676603088135,143.36,3.6016638720035554,5776000,0.8273368495702743,329,1.027709721326828,0.11273068869952113,2.0,-0.03013979480485432,361.70000000000005,1129.8
723,1.4617176616958667,153.42,3.604117302894592,5784000,0.8255007988214493,329,1.0269589304924012,0.10767134303692728,2.0,-0.012498223538859748,361.70000000000005,1175.26
724,1.6186459040999046,160.55,3.679112433195114,5792000,0.758662805557251,329,1.0566488021612168,0.11880071035586298,2.0,-0.022001689572352916,361.70000000000005,1211.42
725,1.278942136735135,170.57,3.0690199744701387,5800000,0.8068383860588074,329,1.0387658661603927,0.08844138126820326,2.0,-0.03461090175469735,369.6,1254.62
726,1.811241783676692,179.79,4.120351585149765,5808000,0.8357519787549973,330,1.0173641383647918,0.13432982945814728,2.0,-0.01848793840385042,369.6,1306.92
727,1.5116763862809917,195.72,3.555020753145218,5816000,0.8260412925481796,330,1.0356276959180832,0.10626889758743346,3.9000000000000004,-0.011193065011393628,375.20000000000005,1409.43
728,1.6964726157117342,205.6,3.8820501351356507,5824000,0.8599249064922333,330,1.0154603242874145,0.14474181516095996,4.0,-0.02490676058398094,377.1,1463.45
729,1.5944395639116342,221.19,3.7021470522880553,5832000,0.8811583590507507,330,1.0024350488185882,0.10568363504484296,20.500000000000007,-0.017858347604051233,377.1,1537.64
730,1.7799807895892734,235.22,3.845813435316086,5840000,0.9013771730661392,330,0.9996727961301803,0.128769889799878,44.80000000000001,-0.01883282230119221,379.20000000000005,1612.76
731,1.7151971304536824,248.44,4.0780665302276615,5848000,0.8692042762041092,330,1.0229534405469893,0.13039541884325445,69.5,-0.017074040670704563,381.2,1681.39
732,1.417891835685173,263.62,3.5001984751224517,5856000,0.88101944565773,330,1.0644599187374115,0.13246966941282154,92.5,-0.019560750717064364,383.1,1738.13
733,1.8571531010689781,268.12,3.911303035020828,5864000,0.8887517112493515,330,1.028117868900299,0.14899769972078503,102.9,-0.037149421287176666,383.1,1750.54
734,1.795234963259045,272.86,3.9761890506744386,5872000,0.8724112099409104,330,1.0092183130979537,0.13318452979438006,106.7,-0.020085987722268328,384.70000000000005,1773.29
735,1.9305518684442675,271.98,4.140668158531189,5880000,0.8591125535964966,330,0.974582160115242,0.1388487815670669,106.7,-0.030287285883478034,384.70000000000005,1776.32
736,1.2224666795046155,276.26,3.1036803448200225,5888000,0.9213509976863861,330,1.010266951918602,0.08387291068211197,106.7,-0.008534886486595497,391.0,1789.33
737,2.0366301690152757,277.62,4.099750974178314,5896000,0.9056784170866012,330,0.9853823220729828,0.13970733975991606,109.4,0.0010354233942052814,391.0,1805.85
738,1.7148299497199604,281.88,3.9407001507282255,5904000,0.9265000885725021,330,0.9801130157709121,0.13245737532153726,116.3,-0.020239631590084173,394.3,1821.33
739,1.6944918070574997,283.08,4.085659481287003,5912000,0.8634304195642472,330,1.032659952044487,0.1442684188298881,116.3,-0.01428044855594635,394.3,1822.76
740,1.02095176308196,285.91,2.71481547832489,5920000,0.9059922915697097,330,1.0148932600021363,0.06680713783949614,148.50000000000003,-0.01123789255041629,391.30000000000007,1835.59
741,1.2391984345173115,287.95,3.153786140680313,5928000,0.8960294437408447,330,0.9690271532535553,0.10099634729325771,153.8,-0.03236577089395723,394.2,1838.19
742,2.21361182742848,286.95,5.27072706580162,5936000,0.8791049712896347,331,1.024101824760437,0.2148352700844407,153.8,-0.020349567555822432,396.1,1841.5
743,1.4420785585530271,291.02,3.678236136436462,5944000,0.9106228637695313,331,1.0627896994352342,0.10129079693928361,153.8,-0.01967865610262379,397.0,1856.61
744,1.2236062979165636,295.7,3.292343883514404,5952000,0.9023229593038559,331,1.0406979900598525,0.0939503553044051,156.70000000000002,-0.006825944635347696,398.0,1872.61
745,1.4041382833034828,296.76,3.3483947044610978,5960000,0.8726528686285019,331,1.0162478548288345,0.1080124130519107,157.89999999999998,-0.0118998140617623,398.0,1876.6
746,1.5719763315061528,294.43,3.920007799863815,5968000,0.8841250997781753,331,1.047519146800041,0.1327575097605586,153.9,-0.03339177447312977,397.1,1861.16
747,1.2618993054572514,294.44,3.3525528824329376,5976000,0.9234869229793549,331,1.0458811557292937,0.09764551643282175,153.9,-0.008675408342387527,397.0,1853.1
748,0.9508360282569001,297.5,2.670814336538315,5984000,0.8903319430351258,331,1.021609316468239,0.05969726837240159,156.70000000000002,-0.008709598632995039,396.1,1862.92
749,1.4050176769522429,296.9,3.5185351037979125,5992000,0.8457609784603118,332,1.0288131195306778,0.10632001582533121,153.9,-0.01909147642960306,396.1,1860.8
750,1.3703413495241556,296.43,3.4703337240219114,6000000,0.8241462290287018,332,1.03634094953537,0.09752186380326748,152.89999999999998,-0.018182600206346253,396.1,1861.59
751,1.1639284289546366,292.86,3.0993052530288696,6008000,0.8558660769462585,332,1.0227044183015823,0.08466249296441675,148.60000000000002,-0.007522545626416104,396.1,1859.59
752,1.3166496288857663,288.94,3.1850782299041747,6016000,0.8077849251031876,332,1.0472883182764052,0.08526395115535707,147.70000000000002,-0.026917906674789265,394.2,1856.17
753,1.3106352332769722,282.11,3.1848403203487394,6024000,0.8375950711965561,332,1.0234633535146713,0.08915937028359622,126.89999999999999,-0.012955821742216357,394.2,1845.14
754,1.564897605302886,282.27,3.727630921602249,6032000,0.8723660916090011,332,0.9966643357276916,0.11578151300549507,126.89999999999999,-0.005754613908356987,391.30000000000007,1837.87
755,1.435721356640936,281.47,3.3569145625829697,6040000,0.8337204480171203,332,1.0077989840507506,0.09157294525764882,124.2,-0.02315410688286647,391.30000000000007,1835.57
756,1.5437728562557504,279.56,3.5552831411361696,6048000,0.8343500882387161,332,0.9956655204296112,0.10411042677238584,116.8,-0.025745161639060824,391.30000000000007,1838.41
757,1.9860095826970707,280.05,4.5660335958004,6056000,0.856741510629654,332,0.9504848861694336,0.17313644469715656,114.60000000000001,-0.015427500273217447,394.2,1837.82
758,1.9734986888729376,274.28,4.212618627548218,6064000,0.8734988439083099,332,0.9940243375301361,0.154449104340747,102.3,-0.026387765772524288,389.5,1813.42
759,1.3983066010091452,277.83,3.2759998285770418,6072000,0.8753194618225097,333,1.0341922515630722,0.09040717277675867,102.3,-0.024463117684281315,388.1,1810.83
760,1.3309834107509833,278.2,3.109674845933914,6080000,0.9386091881990433,333,0.96849411547184,0.07918516815640032,102.3,-0.01168687571247574,388.0,1810.33
761,1.7256934758588727,278.22,4.192127896547317,6088000,0.8773564076423646,333,0.9594064021110534,0.1345556795131415,102.3,-0.026381151491304992,388.0,1816.61
762,2.017126711363957,282.9,4.619263885021209,6096000,0.8852611410617829,333,0.9889272594451904,0.17594443482346833,110.2,-0.02563802441582084,388.1,1833.94
763,1.120903468301074,286.94,2.880176910161972,6104000,0.9099822527170182,333,1.00617566883564,0.0709506886685267,110.2,-0.012156464136423892,388.1,1843.53
764,1.4050881398994661,288.55,3.6867947340011598,6112000,0.8891496205329895,333,0.9617914080619812,0.13701850086450576,110.2,-0.012666412072358071,389.5,1845.15
765,1.5755654365467382,288.31,4.081485528945922,6120000,0.8699471932649613,333,0.9634037899971009,0.14029398518614472,110.2,-0.012562251689378173,388.1,1835.88
766,1.500220530321019,287.67,3.5563639760017396,6128000,0.9245261937379837,333,0.9851147401332855,0.11302325136959553,110.2,-0.006761490258431877,388.0,1828.69
767,1.1587167483570944,286.11,2.9516942262649537,6136000,0.8987402528524399,334,0.9807831561565399,0.07188504249788821,110.2,-0.018032871408067877,385.1,1828.45
768,1.5433239521717215,288.25,3.725806099176407,6144000,0.9066855889558793,334,0.9833296257257461,0.1168863501213491,110.2,-0.015634343033234473,385.1,1838.49
769,1.3745736919765792,292.25,3.5317982721328733,6152000,0.90767697930336,334,1.000899607539177,0.10779915303923189,114.60000000000001,-0.025583523910027,386.2,1851.66
770,1.3113459980065942,291.37,3.226773213148117,6160000,0.889915931224823,334,0.9984664493799209,0.090181007636711,111.9,-0.014351111503783614,388.0,1856.76
771,1.316386336364906,288.37,3.2821310806274413,6168000,0.8606081652641296,334,1.0093745017051696,0.09583685961551965,111.9,-0.027941250541480257,388.0,1846.85
772,1.4199428377701546,287.83,3.5589489912986756,6176000,0.8589242845773697,334,0.9991806614398956,0.11499119332060218,111.10000000000001,-0.01909718810864433,388.0,1844.42
773,1.1406510449431324,284.79,2.9139025378227235,6184000,0.9161692297458649,334,0.9953227782249451,0.07227106311824173,102.6,-0.008073680165107362,386.2,1827.37
774,1.1995372357743492,289.98,3.018176211118698,6192000,0.8950217461585999,335,1.0147110682725906,0.08797912053763866,111.10000000000001,-0.026742141909198835,387.1,1839.41
775,1.4216143818620604,288.01,3.4096343886852263,6200000,0.8995805144309997,335,0.9768811124563217,0.09135110231116414,109.30000000000001,-0.01869699168484658,387.1,1835.74
776,1.451346889261034,296.24,3.677680104970932,6208000,0.8770712512731552,335,0.9706324899196624,0.11073329785838723,114.7,-0.030824879812425935,387.1,1869.81
777,1.2044923909342002,298.05,3.001693387031555,6216000,0.8851211190223693,335,0.9987051063776016,0.07823391743004322,126.7,-0.014866982219973578,387.1,1888.01
778,0.8952044774177339,297.43,2.3813799691200255,6224000,0.8889897966384888,335,0.9834761422872543,0.05306207298766821,126.7,-0.0118624230477144,387.1,1884.21
779,1.3600467907781584,297.54,3.5414384818077087,6232000,0.8691523206233979,335,0.9986316072940826,0.1067050570435822,129.8,-0.006669324678659905,388.1,1894.51
780,1.6739133000644781,301.76,4.10505530834198,6240000,0.8725073951482772,335,1.0274764156341554,0.14124684926122427,157.8,-0.03234099331777543,387.1,1898.32
781,1.0646334451972919,300.64,2.8353610277175902,6248000,0.8696437764167786,336,1.0253677839040756,0.06542323593050242,157.8,-0.011830780371674336,387.1,1904.65
782,1.2174264230888887,304.54,3.1554939985275268,6256000,0.8908541095256806,336,0.9984678810834885,0.08458210162818432,170.8,-0.010576753893401474,387.20000000000005,1918.52
783,1.7084143091732726,302.38,3.8968346071243287,6264000,0.8387756383419037,336,1.0036565887928008,0.12490647516213357,157.8,-0.020624777974808238,389.1,1922.5
784,1.6095752493586386,303.08,3.7046150720119475,6272000,0.8893147218227386,336,0.9816395938396454,0.11942883462179452,157.8,-0.019826047148671932,389.1,1923.31
785,1.6800258541630775,300.1,3.876626399755478,6280000,0.8348622745275498,336,0.9483301329612732,0.13086740440689026,137.4,-0.01472473463625647,389.0,1917.24
786,1.2049173368212345,299.37,3.261743636131287,6288000,0.919747496843338,336,0.9554980999231338,0.08874447780661285,137.4,-0.0021624040859751404,387.20000000000005,1917.78
787,1.4068927196539125,294.88,3.475509823560715,6296000,0.8910891538858414,336,0.9449993741512298,0.09837904915213586,131.79999999999998,-0.003757409083773382,387.20000000000005,1898.34
788,1.3208608396514583,296.01,3.0777672469615935,6304000,0.9483262413740158,337,0.9375992977619171,0.07890148078557103,131.79999999999998,-0.003374493767751119,389.0,1905.91
789,1.554162629187759,297.74,3.9846598112583163,6312000,0.9192393094301223,337,0.9393372976779938,0.12485847500152886,131.79999999999998,-0.011968535830965266,394.0,1927.96
790,1.6485297275643345,295.0,3.9659529542922973,6320000,0.9137704843282699,337,1.0374413603544235,0.14742012571077795,127.4,-0.03648152431589551,394.09999999999997,1912.39
791,1.2028511070415286,292.37,3.1247597527503967,6328000,0.8623864895105362,337,1.0566852796077728,0.08259809573180973,121.0,-0.012962750928418245,395.20000000000005,1893.12
792,0.820075286316753,290.28,2.2608156496286393,6336000,0.9521726602315903,337,0.9491306561231613,0.04330227134283632,111.8,0.0004223570827161893,395.20000000000005,1888.28
793,1.507681868577601,284.36,3.445147829055786,6344000,0.9249630784988403,337,0.972901548743248,0.10747864644043148,111.8,-0.0308624275852344,394.0,1869.41
794,1.5751911727683037,283.96,3.893331371545792,6352000,0.8846090489625931,337,1.0000895327329635,0.12902239507995547,108.9,0.0013146646588575095,394.0,1877.66
795,1.4989791550410456,295.55,3.485723525285721,6360000,0.8814694625139237,338,1.028697926402092,0.10369652544148267,122.9,-0.014017968225180083,400.0,1902.42
796,1.33938696931824,296.21,3.3699826836585998,6368000,0.9441121155023575,338,1.0496924394369125,0.09067238264717162,122.9,-0.005401069715153426,400.0,1903.69
797,1.2648284324154162,298.44,3.3142253410816194,6376000,0.9167530828714371,338,1.0374869042634964,0.09053639078512787,122.9,-0.014909358105505817,400.0,1902.4
798,1.3567081951701605,296.83,3.6306934076547623,6384000,0.9126258069276809,338,1.0439355063438416,0.10683978613931686,122.9,-0.01066474299877882,400.0,1895.54
799,1.2941668712737004,292.37,3.1940831363201143,6392000,0.8896630907058716,338,1.0780787706375121,0.09176376450341195,120.7,-0.03137474784249207,400.0,1884.59
800,1.1197370599521592,293.23,3.108419922590256,6400000,0.8726603639125824,338,1.0780145639181138,0.07799693202599883,107.8,-0.008408656460233033,400.3,1883.65
801,1.108607530291384,292.93,3.0472827410697936,6408000,0.8784142506122589,338,1.0463194370269775,0.08501599065959453,107.8,-0.009504665120039136,400.3,1882.22
802,1.555912252678751,294.11,3.667520134449005,6416000,0.9099625134468079,339,1.0414937257766723,0.11518362344708294,107.8,-0.005621616521384567,403.20000000000005,1877.87
803,1.122170249893224,286.0,3.0354842644929887,6424000,0.8779380440711975,339,1.063574292063713,0.08155474845785647,96.00000000000001,-0.016418952859121417,400.3,1849.59
804,1.5505080155515603,286.38,3.7596850502490997,6432000,0.8842045885324478,339,1.050747349858284,0.1296341792307794,107.8,-0.017375862576445796,400.3,1842.54
805,1.6435017239693963,284.98,3.589525719881058,6440000,0.9149877411127091,339,1.0019443887472153,0.11580396014265716,107.8,-0.0287573909573257,400.0,1839.92
806,2.1473888311900713,285.39,4.40463790178299,6448000,0.8706064295768737,339,1.0070216792821884,0.15971641905605793,107.8,-0.025320692832465283,400.0,1832.32
807,1.3670703138361622,286.09,3.3289111244678495,6456000,0.925407742857933,339,1.0438748908042907,0.08814320187084376,107.8,-0.023503817287273705,400.0,1831.58
808,1.279660993874742,289.46,3.2949043989181517,6464000,0.9249589216709136,339,1.0267359697818756,0.09244882603175938,107.8,0.0027178142319871767,400.3,1848.41
809,1.5117835283150682,288.98,3.6272983312606812,6472000,0.8953607165813446,340,1.0188277453184127,0.11586190581321716,109.9,-0.02239651121577481,400.3,1841.2
810,1.4653280146686887,285.19,3.0892449426651,6480000,0.8981235182285309,340,1.054109708070755,0.08043865791521966,109.9,-0.023767656774725764,403.20000000000005,1845.09
811,1.2996706612944247,276.62,3.0835146677494047,6488000,0.8963683784008026,340,1.0183056056499482,0.08755139088258147,107.8,-0.01939979283226421,400.3,1812.98
812,1.261308205944222,272.96,2.881587960124016,6496000,0.920729929804802,340,1.0281461399793625,0.07586991255637258,107.8,-0.018726223537232727,395.1,1804.47
813,1.3222207674079847,273.72,3.392468638420105,6504000,0.9039677786827087,340,1.007234085202217,0.10070375910960137,109.9,-0.005598459084176284,395.1,1816.54
814,1.5431518445386487,270.81,3.707171394824982,6512000,0.8302731889486313,340,1.0063138347864151,0.11293874341994524,109.9,-0.01706667730701156,392.3,1813.07
815,1.420601504729683,274.92,3.1921610659360886,6520000,0.8410946035385132,340,1.0262277561426163,0.08745226439554245,111.8,-0.008457868743789732,392.3,1810.22
816,1.087486956590711,274.92,2.8037660837173464,6528000,0.8513576942682266,340,1.0002084910869598,0.06091524918098003,111.8,-0.0005051224498311057,392.3,1810.22
817,1.407136284323593,182.79,3.464893030524254,6536000,-0.012064056396484375,341,1.1200543236732483,0.13055427245330065,0.0,-0.04893881775205955,372.3,1338.06
818,0.77369869247997,169.06,2.007604632973671,6544000,0.5449257576465607,341,1.091644092798233,0.03321932360995561,0.0,-0.008000640997779555,372.3,1241.95
819,0.905958629356399,161.56,2.331631832718849,6552000,0.7929587054252625,341,1.0507829260826111,0.0522416243609041,0.0,-0.00903792885808798,364.80000000000007,1212.5
820,0.7872292330594192,157.85,2.431195532679558,6560000,0.8959332919120788,341,0.9923968893289566,0.055000349045731124,0.0,-0.007895644252421334,364.80000000000007,1199.5
821,1.8495471480221628,149.32,4.684153521060944,6568000,0.8738604015111924,341,1.0452414697408676,0.19542143339291215,0.0,-0.013386280805571004,353.1,1188.25
822,1.0779167797521487,146.82,2.8517761611938477,6576000,0.8353561919927597,341,1.0911964750289918,0.06989398185629397,0.0,-0.019032516938168556,345.1,1188.0
823,1.0262967569909929,145.04,2.704907245635986,6584000,0.9180690306425094,341,1.0355589896440507,0.06444834558293223,0.0,-0.011860642314422876,346.70000000000005,1175.94
824,2.3729619890317735,145.37,4.953309872150421,6592000,0.8875997477769851,341,1.0205692112445832,0.19598420604132116,0.0,-0.015348317809402942,345.1,1171.88
825,1.7857164481672145,149.27,4.216166535615921,6600000,0.8483365660905838,342,1.0595204257965087,0.14088948192074896,0.0,-0.03099641417298699,345.1,1165.13
826,1.1388457478596654,152.81,2.8128979963064196,6608000,0.8733016061782837,342,1.0308826434612275,0.0672653756197542,0.0,-0.004138206151110353,351.20000000000005,1168.08
827,1.848673644913974,151.5,4.187245210409165,6616000,0.8017117953300477,342,1.0198692417144775,0.14580676008015872,0.0,-0.010049283440457657,346.5,1165.04
828,1.4944179349225701,156.57,3.6167049384117127,6624000,0.8798904836177825,342,1.009723681807518,0.1157975352462381,0.0,-0.0069111491984222085,353.1,1164.34
829,1.4201926788469865,159.7,3.5791668605804445,6632000,0.8445897763967514,342,1.048583437204361,0.10535518784075976,0.0,-0.026488271372509187,368.80000000000007,1180.33
830,1.1991739569801156,159.54,2.9192320030927656,6640000,0.8957938754558563,342,1.0425360786914826,0.07138240843079985,0.0,-0.015656798012496437,367.1,1179.97
831,1.212829302948166,162.94,2.7949208611249925,6648000,0.9136186546087265,342,1.0197904831171036,0.07560862547252327,0.0,-0.009882304342463613,376.3,1191.73
832,1.4764912270429622,167.33,3.835643345117569,6656000,0.9016647309064865,342,1.0125455635786056,0.12406422263942658,0.0,-0.014359355937340296,376.3,1201.3
833,1.690338242699734,181.08,4.214401670694351,6664000,0.8532853156328202,343,1.0262923300266267,0.14646890210919083,0.0,-0.020863999860011972,390.4000000000001,1257.33
834,1.1483619365642903,192.16,3.196786394119263,6672000,0.8988853561878204,343,1.04870631814003,0.08225996728986501,0.0,-0.013315079485764728,390.4000000000001,1298.55
835,1.382797856755162,205.99,3.353595730662346,6680000,0.9298555159568787,343,1.049759173989296,0.10671595798805356,0.0,-0.019375052336545195,394.5,1374.09
836,1.5952365906871677,210.82,3.576245964765549,6688000,0.8989651292562485,343,1.0192977410554886,0.12141481468919664,0.0,-0.02173304252210073,394.5,1404.99
837,1.7767695039311135,224.4,4.219554522037506,6696000,0.8526011431217193,343,1.0377718383073806,0.1514084752742201,0.9000000000000004,-0.030230430545052513,399.20000000000005,1472.23
838,1.5620450555768781,245.52,4.097604901790619,6704000,0.8886295026540756,343,0.9964449739456177,0.14022281299345196,2.9000000000000004,-0.008569234103197232,399.20000000000005,1579.43
839,1.16974698203298,257.79,3.2165822744369508,6712000,0.853610509634018,343,1.0518650937080383,0.0888295531552285,30.6,-0.018881117831915616,399.20000000000005,1650.84
840,1.630633436702366,263.16,4.0041120958328245,6720000,0.8711469215154648,344,0.9739526629447937,0.13352642259560527,39.300000000000004,-0.002875906302360818,399.20000000000005,1683.95
841,1.6710156313539375,281.06,4.109782367944717,6728000,0.8779519671201705,344,1.0257442331314086,0.13618132008239628,112.5,-0.02765554341953248,399.20000000000005,1770.81
842,1.341636976480147,300.14,3.3702281856536866,6736000,0.9295069813728333,344,1.0042344790697098,0.09954153381288051,152.79999999999998,-0.018585239128442482,401.0,1847.52
843,1.637423357565856,302.02,3.5387469148635864,6744000,0.8970644736289978,344,1.0004673564434052,0.10161630413495004,156.60000000000002,-0.013886280709411948,401.0,1854.06
844,1.8132330632750544,302.48,4.1742599272727965,6752000,0.9132890909910202,344,0.9744349706172943,0.13954536776989698,149.4,-0.02005318707670085,401.0,1853.29
845,2.141020076823943,306.57,4.590567542314529,6760000,0.8642554289102554,344,1.0168425410985946,0.17588628045283258,149.4,-0.030757991427672094,401.0,1867.9
846,0.9169079027252229,308.47,2.453703852891922,6768000,0.8170108968019485,344,1.0244092625379562,0.05188480491284281,149.4,-0.011463509441236966,401.0,1869.71
847,1.5248736566883938,307.64,3.3984327948093416,6776000,0.9179811573028565,344,0.9862387746572494,0.10619828272145242,149.4,-0.01461893585314101,401.0,1870.51
848,2.019913834257322,310.36,4.4250682103633885,6784000,0.8877945911884307,345,0.9707380962371827,0.16595895937643945,169.0,-0.011358277098916006,401.0,1876.35
849,1.6701141411669114,312.96,3.632150444984436,6792000,0.9150812518596649,345,1.0247854125499725,0.11207868091762066,173.7,-0.009096775512443856,401.0,1889.61
850,1.072596925799577,311.26,2.8703600656986237,6800000,0.8757027959823609,345,1.0211445665359498,0.07476843309588731,169.0,-0.032109815010335295,401.0,1890.45
851,1.5616470715547897,309.7,4.017245531082153,6808000,0.8943362772464752,345,0.9998629260063171,0.13721913376357406,149.4,0.004759682881267508,401.0,1896.11
852,1.5944240316373028,313.47,4.021452363729477,6816000,0.8814466392993927,345,1.029025394320488,0.127628708248958,173.7,-0.026975193675607443,401.0,1899.37
853,1.206206681694015,316.67,3.1086686241626738,6824000,0.8863754749298096,345,1.012929123044014,0.08067883815150707,173.7,-0.0185696724569425,403.30000000000007,1903.19
854,1.5703179854291278,318.39,3.6853192442655565,6832000,0.8872820580005646,345,1.0422072994709015,0.11966517507098615,174.9,-0.013608579456340522,406.0,1904.24
855,1.2401237406399943,321.7,3.3518028116226195,6840000,0.8880699074268341,345,1.0241886234283448,0.10201370141003281,190.3,-0.01666646597761428,406.0,1911.24
856,1.5801265293576225,316.71,3.9254323041439054,6848000,0.8609263908863067,345,1.0832585513591766,0.13023404070176184,173.7,-0.026930886735208333,406.0,1884.94
857,0.8497842921020248,315.84,2.568279824256897,6856000,0.9323810696601867,346,1.0635931646823884,0.06059705128427595,170.8,-0.009516619603382424,406.0,1882.94
858,1.3254564137949432,313.09,3.401458988189697,6864000,0.9059257316589355,346,1.024519562125206,0.09343647354282439,166.0,-0.004814452036953298,403.30000000000007,1882.91
859,1.4394024704247497,317.47,3.6386411893367767,6872000,0.921579379439354,346,1.0434656727313996,0.10859853028319776,166.0,-0.01617834812263027,406.0,1907.54
860,1.204152971544596,319.23,3.352827161550522,6880000,0.9170532423257828,346,1.0535520923137665,0.0866636029817164,173.5,-0.012845648358634207,406.0,1924.8
861,1.020193792416523,318.22,2.8667801439762117,6888000,0.9291812264919281,346,0.984728854894638,0.07471186044625938,166.0,-0.010725227914845164,406.0,1928.83
862,1.1182963908984158,319.71,3.3700996696949006,6896000,0.9242413324117661,346,1.0150547862052917,0.09932144654914737,166.0,-0.007153673185966909,406.0,1935.66
863,1.509264491353266,319.89,3.857602880001068,6904000,0.8752611410617829,346,1.0605433893203735,0.12073460344225168,162.4,-0.029801630042493345,406.30000000000007,1945.67
864,0.9950792656087221,319.92,2.5326918137073515,6912000,0.922128672003746,347,1.0583461552858353,0.061099953847005964,137.8,-0.016297967847203835,406.30000000000007,1955.34
865,1.143360630123457,316.78,3.23562646985054,6920000,0.806551079750061,347,1.0524865627288817,0.0996036412473768,126.3,-0.025399643375421874,406.30000000000007,1954.01
866,1.404796616680259,315.35,3.4466074109077454,6928000,0.8562302935123444,347,1.0503984248638154,0.11347175191156567,126.3,-0.015779886828277086,409.0,1954.23
867,1.332978637406363,316.0,3.682391357421875,6936000,0.9194926369190216,347,1.0215061068534852,0.10952400232665241,126.3,-0.01602264672401361,406.30000000000007,1954.12
868,1.2266210551847114,319.24,2.880379077792168,6944000,0.9430745726823807,347,1.0567064487934112,0.07373898172751069,137.8,-0.015740817261103074,406.30000000000007,1968.79
869,0.9919342400583433,322.6,2.819996271133423,6952000,0.9544015979766846,347,1.0386955857276916,0.06546823098324239,162.4,-0.005459368544397876,406.30000000000007,1985.93
870,1.2464679276304305,321.47,3.2431999325752257,6960000,0.9040935188531876,347,1.0727389115095138,0.08996642778627574,162.4,-0.014108092161186504,406.0,1978.42
871,1.0790797897894584,321.06,3.1682452738285063,6968000,0.882200757265091,347,1.0878386050462723,0.08507153109647334,162.4,-0.024827851557638496,406.0,1975.89
872,1.4097039269640763,327.22,3.6838350927829744,6976000,0.8923171216249466,348,1.085099173784256,0.11422122846823185,168.6,-0.020114910781849175,406.0,2003.87
