episode_length,policy_entropy,P01:episode_rewards,PMM:episode_rewards,approx_kl_divergence,policy_loss,fps,grad_norm,value_loss,frames,P09:episode_rewards,epoch_idx,advantage_norm,clip_fraction,explained_variance
342.12,1.7676660887897016,25.0,194.5,0.002218714257742249,-0.0015390707030746853,639,0.051045460519575744,0.00975299333977091,2252800,500.0,220,15.968717658519745,0.2685791015625,-5.960464477539063e-09
340.68,1.782341120392084,25.0,194.75,0.0018762748763265335,-0.0007756772836728487,639,0.05335233592990509,0.008046916179864638,2263040,477.5000000000002,221,15.968717366456985,0.2117431640625,3.725290298461914e-09
340.97,1.7660782799124717,25.0,191.75,0.002553067821861532,-0.0017233326077985111,639,0.054651864305095686,0.010106203297800676,2273280,480.00000000000045,222,15.968717581033706,0.295654296875,1.4901161193847656e-08
345.18,1.7743884593248367,25.0,201.5,0.002203546147563884,-0.0018536277322709794,638,0.0557191521910879,0.011843909531307872,2283520,452.50000000000017,223,15.96871793270111,0.254736328125,3.3527612686157227e-09
346.23,1.7669378809630871,50.0,209.75,0.0024873555753089248,-0.0016677054161846172,638,0.05539805640013111,0.00921448440203676,2293760,480.00000000000045,224,15.968717604875565,0.2849365234375,1.4901161193847657e-09
342.38,1.7709740616381169,50.0,198.5,0.0021534204710007996,-0.0013480375051585724,638,0.05500283926876234,0.010231027936242754,2304000,425.0,225,15.96871787905693,0.2309326171875,-9.313225746154785e-09
338.56,1.7788732454180718,47.50000000000001,188.75,0.0022630245152072347,-0.0015460196776984959,638,0.05093506593927806,0.008728169492223969,2314240,425.0,226,15.968717181682587,0.2531494140625,2.0116567611694337e-08
337.87,1.7864628911018372,25.0,193.5,0.0023015130466774282,-0.0017425865247787443,638,0.05303087490821483,0.009158461546894614,2324480,500.0,227,15.9687175989151,0.2885498046875,5.587935447692871e-09
338.59,1.7868268877267837,25.0,180.5,0.0020689776528968196,-0.0011923614772967994,637,0.05173785408108689,0.00730382799116569,2334720,477.5000000000002,228,15.968711346387863,0.231494140625,-7.82310962677002e-09
331.69,1.7759168721735477,0.0,161.25,0.0020011380732768203,-0.0015397279399621765,637,0.05397728527459385,0.008598613758658757,2344960,405.00000000000045,229,15.968717730045318,0.2650146484375,-1.862645149230957e-09
328.78,1.7650455512106418,22.500000000000007,141.0,0.002116419873692621,-0.0018504098046832952,637,0.05076894208039582,0.007465038268310309,2355200,302.5000000000002,230,15.968717497587203,0.2567626953125,-1.7881393432617187e-08
334.69,1.764222926646471,25.0,155.75,0.0014716832927945233,-0.0008846423275826965,637,0.0545149438952627,0.009171631500976218,2365440,330.0000000000004,231,15.96871738433838,0.186865234375,-4.470348358154297e-09
331.36,1.7816220074892044,25.0,150.75,0.002390436174135857,-0.0013920272922405275,637,0.052525378835887426,0.008223051264576498,2375680,325.0,232,15.968717688322068,0.2587646484375,-5.960464477539063e-09
328.58,1.784295766055584,25.0,148.5,0.0019952041142943244,-0.0012910805489809718,636,0.05118453369096763,0.007330571535760555,2385920,302.5000000000002,233,15.96871663928032,0.2319580078125,1.2665987014770507e-08
326.42,1.7856191545724869,25.0,152.75,0.0016999380365547267,-0.0012303128663916142,636,0.05297598187859363,0.010133654917444801,2396160,277.5000000000002,234,15.968717831373215,0.2029541015625,4.470348358154297e-09
327.81,1.7769872911274434,25.0,160.75,0.0019290814749183482,-0.0013814328103762819,636,0.05308967379401064,0.007955162172220299,2406400,307.5000000000006,235,15.968717271089554,0.257763671875,4.097819328308106e-09
327.99,1.777130911499262,25.0,158.0,0.0019352573721221234,-0.0009501688658929197,636,0.052519813439896,0.008280806795482931,2416640,375.0,236,15.968717819452285,0.2156494140625,-2.2351741790771484e-09
333.96,1.7838506415486335,25.0,155.0,0.002165094443932958,-0.00156567215854011,635,0.05338381484007691,0.010264429743710935,2426880,327.5000000000002,237,15.968717819452285,0.2330078125,8.195638656616212e-09
335.45,1.7824672788381577,22.500000000000007,149.25,0.0014252931379701295,-0.0008259367670689244,635,0.05275139478002984,0.007240348809648367,2437120,325.0,238,15.968705141544342,0.1880615234375,3.3527612686157227e-09
335.23,1.787487954646349,25.0,159.25,0.0021535437763418484,-0.0015734036001958883,635,0.05277788312352623,0.009758861642012562,2447360,302.5000000000002,239,15.968717622756959,0.24775390625,1.564621925354004e-08
333.02,1.7789774119853974,25.0,158.5,0.0023257120997527635,-0.0012096710423065815,635,0.05273998917256684,0.007415495735330069,2457600,300.0,240,15.968711155653,0.256103515625,-5.960464477539063e-09
324.32,1.7717148266732692,25.0,136.75,0.0025558212877911045,-0.0015568891176371835,635,0.05205147706016648,0.006186411063299602,2467840,275.0,241,15.968716794252396,0.2671630859375,1.862645149230957e-09
324.99,1.77973463088274,25.0,133.75,0.00272634374438212,-0.0019620527902588945,635,0.05504319179337236,0.009275291740050307,2478080,275.0,242,15.968717581033706,0.3154052734375,1.30385160446167e-08
323.71,1.7803434066474437,25.0,139.75,0.0021073166320206838,-0.0016656458192301216,634,0.05156730124878983,0.009406943673457135,2488320,277.5000000000002,243,15.968717581033706,0.2581787109375,7.82310962677002e-09
336.55,1.7760957472026349,47.50000000000001,174.0,0.0014205324218664827,-0.000926679725307622,634,0.05319625356389125,0.010004401794685692,2498560,327.5000000000002,244,15.968717473745347,0.1734619140625,-1.080334186553955e-08
342.68,1.7791553527116775,50.0,195.0,0.0018760232572248015,-0.001331576960728853,634,0.052726108317822304,0.010065085482892755,2508800,380.00000000000045,245,15.968717747926712,0.2172607421875,-7.078051567077636e-09
345.01,1.7800035081803798,50.0,199.0,0.0017383860116922279,-0.0009981511255318764,634,0.05736615522730718,0.010958975605171872,2519040,432.5000000000006,246,15.968717557191848,0.210302734375,-1.2293457984924316e-08
343.06,1.7830116160213947,50.0,195.75,0.0021212207430352237,-0.001122200575991883,633,0.05535860094942935,0.008701985716243144,2529280,477.5000000000002,247,15.968716752529144,0.2513916015625,-1.1175870895385742e-09
335.83,1.7793644435703755,47.50000000000001,182.75,0.003050524933360066,-0.001691122996271588,633,0.0561118635053772,0.007707613462230256,2539520,427.5000000000002,248,15.968714898824691,0.3523193359375,1.2293457984924316e-08
329.36,1.7685833394527435,47.50000000000001,162.25,0.001845487645709909,-0.001211080589928315,633,0.05352303155427253,0.008501925472398853,2549760,327.5000000000002,249,15.968716007471084,0.238671875,-7.078051567077636e-09
324.4,1.7837202996015549,47.50000000000001,155.25,0.00213182335194233,-0.001302409377967706,633,0.055042094068421046,0.009153672430875304,2560000,302.5000000000002,250,15.968717795610427,0.2636474609375,-1.0058283805847169e-08
330.38,1.7856550171971322,25.0,159.25,0.001673498251020078,-0.0011194320188224083,633,0.05216958628707723,0.007489083969721833,2570240,337.500000000001,251,15.968717294931412,0.21708984375,-1.0430812835693359e-08
327.51,1.7726232305169105,25.0,168.25,0.001727346384438988,-0.0011599564601056044,632,0.0525170611183158,0.010772771725896746,2580480,450.0,252,15.968717682361603,0.1936767578125,1.4901161193847657e-09
331.47,1.7831981025636197,25.0,170.0,0.0014045904336057902,-0.0010254721411911305,632,0.05164139706382866,0.007789536132077046,2590720,360.0000000000009,253,15.96871766448021,0.16982421875,-1.4901161193847657e-09
326.79,1.7843280218541622,25.0,159.75,0.0014867466281032193,-0.0008399161459237802,632,0.05323816135977377,0.0074664804869826185,2600960,327.5000000000002,254,15.968716722726821,0.1985595703125,5.587935447692871e-09
329.71,1.7734954543411732,25.0,161.0,0.002306891504457553,-0.0018459659349900903,632,0.0532687561453043,0.009201072432620094,2611200,425.0,255,15.96871520280838,0.27919921875,-6.332993507385254e-09
325.06,1.7842455841600895,25.0,153.0,0.0020449370967952516,-0.0014988588762207655,632,0.05381388980520487,0.007965994858977865,2621440,352.5000000000002,256,15.96871433854103,0.2526611328125,-9.685754776000977e-09
335.23,1.785256600379944,25.0,176.75,0.0018730540761566772,-0.0011470111989183352,632,0.054974034581919996,0.008872067186894128,2631680,425.0,257,15.968717527389526,0.2319580078125,6.332993507385254e-09
333.82,1.785125657171011,25.0,161.25,0.0016053800774614047,-0.001027040701592341,631,0.052335204583239966,0.008279308877445147,2641920,350.0,258,15.968717634677887,0.2019775390625,-1.4156103134155273e-08
332.85,1.7862751878798009,25.0,165.75,0.0014564186731149675,-0.000999439896986587,631,0.05315793797530736,0.009161956383286452,2652160,327.5000000000002,259,15.968717736005782,0.2043701171875,8.195638656616212e-09
333.22,1.7876148402690888,25.0,173.0,0.0015577059421616468,-0.0007110738089977531,631,0.05559235436036407,0.009275343622812215,2662400,407.5000000000006,260,15.968717414140702,0.18740234375,-1.4901161193847656e-08
332.77,1.7772037342190743,25.0,162.0,0.0020935593865146983,-0.0013583931395260151,631,0.0493457075783902,0.007768568533793996,2672640,377.5000000000002,261,15.96871485710144,0.2363037109375,1.601874828338623e-08
329.61,1.7760950475931168,25.0,144.0,0.0017456825729709636,-0.0007716321273619542,631,0.05217354133525713,0.006551484450778844,2682880,275.0,262,15.968717247247696,0.23193359375,-6.332993507385254e-09
330.28,1.7843222461640835,25.0,143.25,0.0018274898600310508,-0.0011468414908449632,631,0.05583072201856635,0.00992857560650009,2693120,277.5000000000002,263,15.968717539310456,0.2221923828125,3.5390257835388184e-08
335.38,1.7808298513293266,25.0,158.0,0.0017414303060832026,-0.0011418483780289534,631,0.053048321106764364,0.009255474063138536,2703360,300.0,264,15.968717747926712,0.2281982421875,-4.470348358154297e-09
335.52,1.7791406475007534,25.0,165.25,0.002083130176993109,-0.0015547800223430386,630,0.053247606603363404,0.009186991478418349,2713600,300.0,265,15.968717730045318,0.2599853515625,1.080334186553955e-08
332.83,1.7811559334397316,50.0,172.0,0.0015448642063631724,-0.0012017887565889396,630,0.0530055670049981,0.010725580459984485,2723840,325.0,266,15.96871771812439,0.2055908203125,-8.940696716308593e-09
327.99,1.7640025831758976,50.0,175.75,0.0017242324391304464,-0.0012210565964778652,630,0.05323135549654197,0.00884526457193715,2734080,325.0,267,15.968717551231384,0.222900390625,-2.9802322387695314e-09
339.33,1.776076926290989,50.0,201.75,0.0015518555365588327,-0.00103346368559869,630,0.05352297351373301,0.010709345162831596,2744320,452.50000000000017,268,15.968717616796493,0.211083984375,-1.1175870895385742e-09
336.74,1.786334440112114,25.0,180.0,0.002226329112875192,-0.001561029332515318,630,0.049360986852626965,0.006206709896287066,2754560,427.5000000000002,269,15.968717378377914,0.285400390625,1.0058283805847169e-08
335.31,1.7752794198691846,25.0,156.0,0.0019014029398306321,-0.0012057320487656397,630,0.05367027724010479,0.007893190236427473,2764800,355.00000000000045,270,15.968717688322068,0.230712890625,-8.940696716308593e-09
336.88,1.775457077473402,25.0,163.5,0.0018870340041388545,-0.0012844344430050115,630,0.05595583216075849,0.011682469367224257,2775040,332.5000000000006,271,15.96871777176857,0.2397216796875,5.960464477539063e-09
338.96,1.7762112781405448,25.0,174.75,0.0024075324150544474,-0.0015445429660758236,629,0.054194662085421744,0.008739298806176521,2785280,355.00000000000045,272,15.96871787905693,0.262890625,7.450580596923829e-10
334.63,1.7796016961336136,25.0,168.25,0.0022025034340344973,-0.0015169089441769757,629,0.0510346221232146,0.0063617124779113965,2795520,355.00000000000045,273,15.968715536594392,0.2756103515625,-1.1175870895385742e-09
326.44,1.7762770853936671,25.0,156.0,0.0019137314363717906,-0.0013069718399492559,629,0.05367275116495686,0.009491636173515871,2805760,302.5000000000002,274,15.96871758699417,0.244091796875,-9.685754776000977e-09
327.15,1.7825008437037468,25.0,147.25,0.001976156411376451,-0.0011490413704450474,629,0.05060573542693307,0.006938138585496745,2816000,250.0,275,15.968717610836029,0.2468994140625,1.601874828338623e-08
327.83,1.7836253337562085,50.0,151.5,0.001750222755208597,-0.0014098359435593011,629,0.053560838750762854,0.009136247920469031,2826240,252.50000000000023,276,15.96871782541275,0.2381591796875,6.7055225372314455e-09
329.85,1.7799586646258831,47.50000000000001,159.75,0.0020975429840547123,-0.0018833252557669765,629,0.05352896962653756,0.008691287479450693,2836480,302.5000000000002,277,15.968717175722123,0.2830810546875,-4.470348358154297e-09
329.67,1.7822446949779986,47.50000000000001,157.25,0.0019277038435348004,-0.001435154343926115,629,0.05467621648753557,0.009348949403420192,2846720,277.5000000000002,278,15.968715542554856,0.2810791015625,-7.450580596923829e-10
333.58,1.7845511063933372,25.0,172.25,0.0019593159627447677,-0.0011681821168167516,629,0.05392532481693842,0.007530258325641625,2856960,385.00000000000085,279,15.96871770620346,0.2608154296875,-1.862645149230957e-09
327.86,1.7804702945053577,25.0,145.0,0.0017500116523450516,-0.0012512110715761082,628,0.05035951448363578,0.007087586029388149,2867200,252.50000000000023,280,15.96871280670166,0.23525390625,2.9802322387695314e-09
327.23,1.7764840409159661,22.500000000000007,137.0,0.0018221182112483803,-0.0010496676004549954,628,0.05275125443091426,0.007864892080806384,2877440,252.50000000000023,281,15.968717610836029,0.2528564453125,-6.7055225372314455e-09
326.67,1.7854896940290927,25.0,136.0,0.0012297163197217743,-0.0007631174114067108,628,0.05440759876927831,0.009312423085975751,2887680,250.0,282,15.968717366456985,0.170751953125,6.332993507385254e-09
332.01,1.7764006659388543,25.0,143.75,0.0017517900539758102,-0.0014702385535201757,628,0.05233007678951922,0.008796909873490221,2897920,275.0,283,15.96871777176857,0.252734375,1.6763806343078613e-08
329.62,1.7695908911526204,25.0,150.5,0.0017157176932585116,-0.0012822333403164521,628,0.05323125730126681,0.00855726530994616,2908160,302.5000000000002,284,15.968717700242996,0.26845703125,2.384185791015625e-08
332.01,1.7828548848628998,25.0,155.25,0.0017904531275348746,-0.0009198875042784494,628,0.05567740372738322,0.008596874489012408,2918400,325.0,285,15.968717700242996,0.2474853515625,3.725290298461914e-09
332.86,1.7810367792844772,25.0,171.5,0.001435651902340851,-0.001098560544414795,627,0.05500616480333861,0.01012047574185999,2928640,380.00000000000045,286,15.968717741966248,0.1870849609375,0.0
339.62,1.7810324534773827,25.0,178.25,0.0018636697551528414,-0.0012306846507271984,627,0.05446528555961683,0.008327167059951535,2938880,432.5000000000006,287,15.968717074394226,0.243408203125,-1.3783574104309083e-08
334.32,1.7677882775664329,25.0,169.5,0.0015500986198418332,-0.001395298054558225,627,0.05297959694284741,0.01013693415844159,2949120,352.5000000000002,288,15.968717241287232,0.203857421875,-2.868473529815674e-08
342.49,1.7683906227350235,25.0,186.5,0.0012867406544501137,-0.0008655704077682458,627,0.05524063289229218,0.009463986879791265,2959360,357.5000000000007,289,15.968716824054718,0.171142578125,-1.3411045074462891e-08
333.32,1.781585057079792,25.0,171.75,0.001603808566534326,-0.0010298868251993553,627,0.05150161161099191,0.008685697912005708,2969600,302.5000000000002,290,15.968717622756959,0.2025390625,-2.5331974029541015e-08
336.06,1.784612486511469,25.0,172.75,0.001666454291006403,-0.001046976000725408,627,0.05348590557798526,0.007995588752964976,2979840,327.5000000000002,291,15.96871787905693,0.2374755859375,1.3411045074462891e-08
323.34,1.7862221792340278,25.0,147.25,0.0019779605550866108,-0.0012699624778178987,627,0.053853898543314904,0.008049256552112638,2990080,307.5000000000006,292,15.968717479705811,0.276708984375,-1.4528632164001465e-08
323.26,1.7858496874570846,25.0,152.25,0.0019222405927962426,-0.0013675703321496258,627,0.05508357805339814,0.008335332685965114,3000320,380.00000000000045,293,15.96871777176857,0.2656494140625,2.9802322387695314e-09
324.16,1.785802598297596,25.0,152.75,0.002082456979246672,-0.001525591038080165,627,0.05427509586701772,0.008715743677976206,3010560,380.00000000000045,294,15.968717056512833,0.273095703125,8.568167686462402e-09
338.12,1.7731045484542847,47.50000000000001,174.75,0.0020288317337531225,-0.0014574268010619563,626,0.0542756083998203,0.00913468868839118,3020800,402.5000000000002,295,15.96871726512909,0.2824462890625,-7.450580596923828e-09
333.13,1.779146460443735,25.0,148.75,0.001978725530312886,-0.0014448815207288134,626,0.05240832397435512,0.0069668143052012965,3031040,300.0,296,15.968716990947723,0.2618408203125,1.080334186553955e-08
330.36,1.7847956150770188,25.0,144.0,0.0020086652551270846,-0.0013493774582457262,626,0.053728654444702297,0.008373497515867712,3041280,277.5000000000002,297,15.96871725320816,0.2810546875,5.215406417846679e-09
328.15,1.781029576063156,25.0,163.75,0.001388624923524162,-0.0012093511701095848,626,0.05491267895115417,0.010487537033441185,3051520,452.50000000000017,298,15.968717682361603,0.207373046875,8.195638656616212e-09
334.36,1.774018719792366,25.0,184.5,0.002187393476941679,-0.0016482645569340093,626,0.05309265357977998,0.008334546104538276,3061760,475.0,299,15.968717801570893,0.2939453125,1.1548399925231934e-08
331.21,1.7804289892315865,25.0,192.0,0.0017940809298465864,-0.0013329015026101842,626,0.05337989493146191,0.007760495052525585,3072000,480.00000000000045,300,15.968716871738433,0.270556640625,7.450580596923829e-10
324.83,1.7814104326069355,25.0,166.25,0.0014304234472120926,-0.0009850140671915143,626,0.05360125305638772,0.008491683026659303,3082240,385.00000000000085,301,15.96871754527092,0.222265625,-1.30385160446167e-08
324.96,1.7869943119585514,0.0,162.5,0.0014604245084939294,-0.0012310358375543728,626,0.053315052601113945,0.008223142746282974,3092480,430.0000000000004,302,15.968717670440673,0.2135009765625,-1.1175870895385742e-08
330.26,1.7606047928333282,0.0,158.5,0.0017053936111040002,-0.001348225143738091,626,0.0518324772292129,0.007471331946021564,3102720,335.00000000000085,303,15.968717044591903,0.247119140625,3.725290298461914e-09
329.52,1.7714152678847312,0.0,158.0,0.0019150388325471113,-0.001391643955867039,625,0.05219999921839254,0.007831043626947577,3112960,455.0000000000004,304,15.968717420101166,0.2686279296875,-1.2293457984924316e-08
329.68,1.7834536477923393,0.0,153.0,0.0015308607486076652,-0.0010053507699922192,625,0.05027828787894099,0.008162691763300246,3123200,335.00000000000085,305,15.968717443943024,0.2200927734375,-6.7055225372314455e-09
328.56,1.785300289094448,25.0,140.0,0.0016174991311174835,-0.0011443562110798667,625,0.05259134434960246,0.008332386080110155,3133440,300.0,306,15.968717765808105,0.224658203125,5.960464477539063e-09
329.34,1.773835577070713,25.0,131.75,0.0018319242989633723,-0.001373340420468594,625,0.0552061319436639,0.007234865730333695,3143680,275.0,307,15.968717670440673,0.2471435546875,7.82310962677002e-09
329.17,1.7661760367453099,25.0,134.5,0.0018127978519203226,-0.0014350725017720834,625,0.050488356293401745,0.006142239906785108,3153920,300.0,308,15.968717676401138,0.271435546875,0.0
321.51,1.7702970124781132,25.0,127.5,0.00189207452975495,-0.0013658326293807476,625,0.04980789044978867,0.006283234476779853,3164160,257.5000000000006,309,15.968716168403626,0.298583984375,3.725290298461914e-09
321.19,1.7772074811160565,25.0,132.75,0.0014554375264992814,-0.0009596485317160842,625,0.05301774503141384,0.009196196749053342,3174400,275.0,310,15.968717783689499,0.1948486328125,-7.450580596923828e-09
320.98,1.7668242439627648,25.0,129.75,0.0015596971080213962,-0.0012858537709689699,625,0.05107233519805261,0.007331871822316316,3184640,252.50000000000023,311,15.968717688322068,0.2492919921875,2.6077032089233397e-09
322.99,1.7780792810022832,25.0,139.0,0.001605164319892083,-0.0009734837763971882,625,0.05415027176650181,0.007630495884041011,3194880,275.0,312,15.968717283010482,0.2374755859375,-4.470348358154297e-09
322.11,1.7722652927041054,25.0,135.5,0.0015570284674424784,-0.000829057299051783,625,0.054383233494532925,0.007993703840929811,3205120,275.0,313,15.968717640638351,0.220263671875,2.9802322387695314e-09
326.1,1.7836163312196731,25.0,137.0,0.0015542779628276548,-0.001059888796589803,625,0.052067090875540054,0.008354544016560795,3215360,275.0,314,15.968717217445374,0.23994140625,-6.332993507385254e-09
331.84,1.784641794860363,25.0,140.0,0.0017628021702989828,-0.0015007308760687011,624,0.05346519680935093,0.007756127552602266,3225600,275.0,315,15.96871730685234,0.263134765625,5.215406417846679e-09
337.36,1.7722903437912465,25.0,157.75,0.001821179370142545,-0.0014285816909250571,624,0.0543423499144989,0.01002542468095271,3235840,275.0,316,15.968717533349992,0.25576171875,2.570450305938721e-08
340.55,1.77381956204772,25.0,167.75,0.0015096780574140212,-0.0011748458644433412,624,0.054646236193257515,0.009718192442596774,3246080,302.5000000000002,317,15.968717437982558,0.22509765625,4.097819328308106e-09
337.36,1.7713361360132693,25.0,179.75,0.001434750242742666,-0.0013781128753180382,624,0.05362712586385058,0.009740503170178272,3256320,352.5000000000002,318,15.968717676401138,0.2268310546875,7.450580596923828e-09
339.92,1.7795500941574574,50.0,184.0,0.0014687823848078096,-0.0009476713792537339,624,0.05283469453670679,0.010044222184296814,3266560,352.5000000000002,319,15.968717628717423,0.210107421875,-7.82310962677002e-09
340.22,1.7790324717760087,50.0,189.25,0.0016129889975445622,-0.0009563045197864995,624,0.05531799969001592,0.010067344272465561,3276800,377.5000000000002,320,15.968717622756959,0.2319580078125,-5.587935447692871e-09
341.5,1.7765621028840541,50.0,181.25,0.0019227592986567287,-0.0011441718197602313,624,0.052776287306962634,0.007926088023577905,3287040,375.0,321,15.968717640638351,0.27509765625,-9.685754776000977e-09
341.49,1.7799060136079787,25.0,173.25,0.0016643251578841501,-0.0013051744605036219,624,0.05193077127835408,0.008882521729992732,3297280,325.0,322,15.968717575073242,0.2328857421875,-5.587935447692871e-09
336.26,1.7764833338558674,25.0,156.75,0.0012757965384992075,-0.0010560075592366048,623,0.05130986906163457,0.007837228937751206,3307520,280.00000000000045,323,15.968717646598815,0.19658203125,1.2293457984924316e-08
329.29,1.7674370929598808,25.0,142.75,0.0012864947144691995,-0.0007791466010530712,623,0.050864371952682084,0.007391008332615456,3317760,252.50000000000023,324,15.968717139959335,0.206201171875,7.450580596923828e-09
329.36,1.7821669727563858,25.0,141.25,0.0020357360617694552,-0.0013107541468343697,623,0.05252960674461884,0.008163334953042067,3328000,275.0,325,15.968717736005782,0.2997314453125,-2.8312206268310546e-08
328.03,1.7807187654078007,50.0,154.75,0.001608635397590774,-0.001383045751208556,623,0.05338726385206597,0.00842430258198874,3338240,277.5000000000002,326,15.968718123435973,0.24951171875,1.080334186553955e-08
327.31,1.7779759868979454,50.0,157.0,0.0016748218929706128,-0.0015215427494695178,623,0.05277165095658406,0.008674922340287595,3348480,275.0,327,15.968717688322068,0.2766845703125,-2.2351741790771484e-08
331.36,1.781881856173277,25.0,173.25,0.0016929597908500681,-0.0009499702318862546,623,0.055927259262893304,0.010612045881453014,3358720,377.5000000000002,328,15.968717670440673,0.2335693359375,-1.2665987014770507e-08
336.29,1.7795002736151218,50.0,184.75,0.0016536492890281806,-0.0016093935519165825,623,0.05190436723542687,0.009073558008230976,3368960,402.5000000000002,329,15.968716937303544,0.258642578125,7.450580596923829e-10
341.72,1.7663302555680276,25.0,201.0,0.0017305300056420947,-0.0011903888091183035,623,0.05634815604410391,0.009121263687848113,3379200,477.5000000000002,330,15.96871775984764,0.25693359375,-8.940696716308593e-09
335.25,1.7684958927333354,25.0,171.25,0.0016677412277999793,-0.0013673102665052283,623,0.050185688895282986,0.00595409842103436,3389440,402.5000000000002,331,15.968712961673736,0.2583740234375,-2.2351741790771484e-09
326.45,1.7708893299102784,25.0,135.5,0.0015878680681737478,-0.0011319063189148438,623,0.05007183278294547,0.0062465320220781,3399680,302.5000000000002,332,15.968717360496521,0.2375732421875,-6.332993507385254e-09
322.65,1.7784949608147145,25.0,116.75,0.0015429949241763552,-0.000961123475281056,623,0.05303623590416932,0.007476697610763949,3409920,252.50000000000023,333,15.968717056512833,0.2171630859375,1.4156103134155273e-08
321.54,1.7770244553685188,0.0,128.0,0.0016243825184801609,-0.0009173662729153875,622,0.05093043184446148,0.006968507314286399,3420160,277.5000000000002,334,15.96871754527092,0.2326171875,1.7508864402770997e-08
320.68,1.7709380090236664,0.0,121.5,0.0016413802639931418,-0.001349155479692854,622,0.05287939441178866,0.007433835969879965,3430400,252.50000000000023,335,15.96871417760849,0.2636962890625,-7.450580596923829e-10
330.87,1.7762403696775437,0.0,150.25,0.0015950152146047003,-0.0009451132285903441,622,0.05422737375713969,0.01004398741724799,3440640,277.5000000000002,336,15.96871595978737,0.252001953125,-3.3527612686157227e-09
336.78,1.7756340876221657,22.500000000000007,170.25,0.001626162135494269,-0.0011245592915656744,622,0.05676431768505682,0.010048454467630563,3450880,337.500000000001,337,15.968715280294418,0.269384765625,-1.4156103134155273e-08
335.34,1.7785950131714343,25.0,178.0,0.0014641152563171999,-0.0009774464037036524,622,0.05148660964908362,0.008348412536804517,3461120,427.5000000000002,338,15.968716591596603,0.2205322265625,5.960464477539063e-09
337.84,1.7799128703773022,50.0,196.5,0.0014448611655211608,-0.0007901578836026601,622,0.05638912828947699,0.011161408152838703,3471360,452.50000000000017,339,15.96871777176857,0.2113037109375,-3.7252902984619143e-10
334.47,1.7813594847917558,25.0,185.0,0.001633230689208176,-0.0012481255398597568,622,0.051365087287271835,0.0073307026216753,3481600,450.0,340,15.968717521429062,0.2685546875,-6.332993507385254e-09
338.78,1.784233393520117,25.0,183.5,0.0017510484587461405,-0.001703319761509192,622,0.053994652306266,0.00931092480022926,3491840,450.0,341,15.968717783689499,0.28310546875,-1.0058283805847169e-08
333.94,1.7747932806611062,25.0,154.5,0.0017968989525229517,-0.0013256724199891324,622,0.050999764917649085,0.007470762110278884,3502080,350.0,342,15.968717634677887,0.267138671875,-1.1175870895385742e-09
332.1,1.7719108521938325,25.0,152.0,0.0017353121659169802,-0.001317968806324643,622,0.05398707113674185,0.00790204269004562,3512320,327.5000000000002,343,15.968716645240784,0.27470703125,-2.2351741790771484e-09
328.78,1.783267281204462,25.0,151.25,0.0018484700505609908,-0.0014336522934172535,622,0.05418984851255413,0.008244528778050153,3522560,300.0,344,15.968717783689499,0.278076171875,-1.5273690223693846e-08
327.1,1.7841342762112617,25.0,152.75,0.0013579971466221251,-0.0009554925520205871,622,0.052716161309116064,0.008101177011212712,3532800,252.50000000000023,345,15.968716442584991,0.2275146484375,-1.4901161193847656e-08
327.49,1.780570663511753,25.0,153.25,0.00190003426340013,-0.0011529760377015918,621,0.04912982662616451,0.007685741700277049,3543040,252.50000000000023,346,15.968714797496796,0.270458984375,-5.960464477539063e-09
326.43,1.7758604735136032,25.0,147.75,0.0016715989041358626,-0.0011405222394387238,621,0.05235285876324033,0.007175707189355762,3553280,302.5000000000002,347,15.968716901540756,0.26748046875,-7.450580596923829e-10
321.28,1.7742163136601448,25.0,133.25,0.0015514718183396782,-0.001326618709572358,621,0.05120090108016164,0.008301086900610244,3563520,325.0,348,15.968717688322068,0.2348876953125,0.0
327.41,1.7663661926984786,25.0,147.75,0.002135605940264895,-0.0013423219948890618,621,0.051821257782065276,0.0080860784604738,3573760,327.5000000000002,349,15.968717634677887,0.28623046875,4.470348358154297e-09
326.49,1.7725461728870868,25.0,136.75,0.0019402436587711235,-0.0012779276759829373,621,0.05284607937741344,0.0071319828331070315,3584000,325.0,350,15.968717402219772,0.31279296875,-1.6391277313232423e-08
324.83,1.7823767736554146,25.0,137.25,0.0013537546681959612,-0.000983047993213404,621,0.052776815268445486,0.006309100872165629,3594240,325.0,351,15.968716257810593,0.2082275390625,-1.2665987014770507e-08
323.14,1.7859830021858216,25.0,122.0,0.001328592914612159,-0.0010708471294492484,621,0.05373497900446744,0.00844607163554656,3604480,230.0000000000004,352,15.968716496229172,0.2135009765625,-3.7252902984619143e-10
323.31,1.7843104541301726,25.0,138.25,0.0011515286778234213,-0.0008565967960748822,621,0.0529127881819099,0.007499950656574583,3614720,275.0,353,15.968717479705811,0.1934814453125,9.685754776000977e-09
330.28,1.7863503880798817,25.0,152.25,0.002039927749154913,-0.0013657228930242127,621,0.054765864442154144,0.008664362628337585,3624960,325.0,354,15.96871613264084,0.29443359375,-8.568167686462402e-09
328.85,1.780664298683405,25.0,162.0,0.0014538393537236517,-0.001108300649866578,621,0.053208694727842246,0.00780465863772406,3635200,360.0000000000009,355,15.968717736005782,0.23994140625,1.862645149230957e-09
