epoch_idx,approx_kl_divergence,advantage_norm,clip_fraction,explained_variance,PMM:episode_rewards,fps,P01:episode_rewards,frames,grad_norm,policy_entropy,value_loss,P09:episode_rewards,episode_length,policy_loss
255,0.002102457055480045,15.968717521429062,0.2883056640625,-3.3527612686157227e-09,140.75,452,0.0,2611200,0.05070794311240612,1.7825415052473546,0.006792091557690583,402.5000000000002,327.45,-0.0016805372510134476
256,0.002322403747621138,15.968717539310456,0.2992431640625,-1.3411045074462891e-08,130.75,452,0.0,2621440,0.052443340893154514,1.7826550334692002,0.008203537705730924,255.00000000000043,322.88,-0.0017997292776271933
257,0.0017864062757155352,15.968717849254608,0.2170654296875,-1.3411045074462891e-08,150.0,452,0.0,2631680,0.053766917770479726,1.7792605429887771,0.010159898883284769,277.5000000000002,329.63,-0.0012709954477031714
258,0.0019602577288424074,15.968717622756959,0.2697021484375,-2.9802322387695314e-09,173.25,452,25.0,2641920,0.056758237558061884,1.7792913541197777,0.009846555925196298,300.0,338.86,-0.0013572435993410182
259,0.0020561459782470594,15.96871766448021,0.2521240234375,6.332993507385254e-09,185.25,452,25.0,2652160,0.05188841467549012,1.7887086160480976,0.008475587131397334,360.0000000000009,343.86,-0.0013476182139129378
260,0.002075191471681137,15.968716847896577,0.2533447265625,-2.60770320892334e-08,166.0,451,25.0,2662400,0.051284343627768014,1.7880822755396366,0.00798567685890248,300.0,342.67,-0.0016419969291746384
261,0.0017279414618087685,15.968717783689499,0.239599609375,-3.7252902984619143e-10,146.25,451,25.0,2672640,0.05581250982975574,1.7844093449413776,0.008693970234526205,300.0,335.47,-0.0013002566985960585
262,0.002107463480064098,15.968715703487396,0.2718994140625,-3.3527612686157227e-09,151.25,451,25.0,2682880,0.05127963011907246,1.7804863348603248,0.007500749018916508,300.0,335.58,-0.00156090390519239
263,0.002281598899094206,15.968717455863953,0.2781982421875,6.332993507385254e-09,136.25,451,25.0,2693120,0.05356764357387974,1.777662144601345,0.007405409420152864,250.0,332.99,-0.0014112710116023664
264,0.0016164346819323328,15.968717765808105,0.192431640625,1.1175870895385742e-09,153.5,451,25.0,2703360,0.05401150803460679,1.7810582414269447,0.010756174100242788,275.0,335.42,-0.0012919845146825537
265,0.002063183823936754,15.968717730045318,0.236474609375,-4.470348358154297e-09,184.25,451,25.0,2713600,0.05265241240464711,1.7682234145700932,0.010410498087003362,455.0000000000004,342.63,-0.0011049365210055839
266,0.0015497299885396387,15.96871771812439,0.20966796875,1.5273690223693846e-08,188.75,451,47.50000000000001,2723840,0.05201507192684187,1.7761948645114898,0.008930761128613084,405.00000000000045,340.85,-0.001304644909032504
267,0.0022053380244869913,15.968717312812805,0.2745849609375,2.9802322387695314e-09,187.0,451,50.0,2734080,0.05248854985969803,1.7812656149268151,0.008121402385268085,405.00000000000045,339.23,-0.0018369317105680239
268,0.001829065359032711,15.968717604875565,0.22158203125,-5.215406417846679e-09,141.25,451,25.0,2744320,0.0513355655873254,1.7814214676618576,0.0077914308438266746,275.0,324.5,-0.0013947560109954793
269,0.0021466711284460873,15.968717581033706,0.3013916015625,-5.960464477539063e-09,146.5,451,25.0,2754560,0.05330779108840973,1.7682279817759992,0.008536578069470124,252.50000000000023,325.94,-0.0015897436525847298
270,0.0018644724142006907,15.968717753887177,0.217138671875,-4.097819328308106e-09,147.0,451,50.0,2764800,0.053196214649306114,1.768850676715374,0.00866871957659896,275.0,322.27,-0.0011834509030450135
271,0.0021359520118835462,15.968717569112778,0.27255859375,3.725290298461914e-09,159.0,451,47.50000000000001,2775040,0.053448425594573266,1.7762924648821354,0.007872078269610939,280.00000000000045,328.42,-0.001327802042942494
272,0.002166067967667118,15.968717056512833,0.296435546875,-1.862645149230957e-09,136.5,451,25.0,2785280,0.05006267954698614,1.7769407004117965,0.00670428235498548,250.0,322.19,-0.0014973849858506583
273,0.0018774194966368896,15.96871771812439,0.2437744140625,1.1548399925231934e-08,131.0,451,25.0,2795520,0.05237635291013235,1.7788872107863427,0.008070791506179375,227.5000000000002,322.81,-0.0015079090640938374
274,0.0018110077040432771,15.96871746778488,0.2572265625,0.0,127.75,451,25.0,2805760,0.05526719514547631,1.7801398083567619,0.009488703122042353,225.0,323.93,-0.001416152658566716
275,0.0016308952282145129,15.96871770620346,0.2156005859375,-1.4528632164001465e-08,176.0,451,50.0,2816000,0.05556415847346543,1.7700814180076123,0.010969590828972286,350.0,341.58,-0.0010053921705548419
276,0.0016598981685376657,15.968717658519745,0.1980224609375,3.725290298461914e-09,184.75,451,50.0,2826240,0.0537814704768506,1.7797728553414345,0.009980952781188535,400.0,345.28,-0.0013753308518062112
277,0.0016467633762630384,15.968717318773269,0.2236328125,-7.450580596923829e-10,180.25,451,50.0,2836480,0.05343127500475677,1.7779255002737044,0.0076096757805316885,377.5000000000002,339.73,-0.001276205325484625
278,0.0017408138233236058,15.968712306022644,0.2348876953125,1.7881393432617187e-08,152.25,451,25.0,2846720,0.05164832446221459,1.7818424470722676,0.007686159693224681,305.00000000000045,329.76,-0.0010407012327050325
279,0.0019314821216369182,15.968717789649963,0.231103515625,-3.3527612686157227e-08,142.5,451,25.0,2856960,0.055132286238341655,1.7646265998482704,0.009644295185717055,275.0,326.28,-0.0012727005057968199
280,0.0017071457650104094,15.968717443943024,0.2236328125,7.078051567077636e-09,148.0,451,25.0,2867200,0.05274733325763094,1.77003034055233,0.008678359653458756,277.5000000000002,330.98,-0.0012240986357937799
281,0.0019482183981494928,15.968717473745347,0.2790283203125,-1.2665987014770507e-08,147.0,451,25.0,2877440,0.05276697411412229,1.7838630445301533,0.00838928922441653,275.0,327.63,-0.001662445233159815
282,0.0019423545288532295,15.968717473745347,0.278369140625,2.123415470123291e-08,161.5,451,25.0,2887680,0.053593002920234056,1.775888080149889,0.008737087782174057,302.5000000000002,330.06,-0.0015701856525993207
283,0.0014731900920821773,15.968717795610427,0.1889404296875,-3.7252902984619143e-10,168.25,451,25.0,2897920,0.05379673827278333,1.7778593011200428,0.008911207229539286,475.0,333.31,-0.0008002370945177972
284,0.0019555376910943777,15.968717616796493,0.299267578125,-2.0489096641540527e-08,180.5,451,25.0,2908160,0.05215090261995202,1.7840667463839055,0.008432921001713112,452.50000000000017,340.95,-0.0016240976445260457
285,0.0017571259706329555,15.968717777729035,0.2524169921875,7.078051567077636e-09,192.0,451,25.0,2918400,0.05363777102477506,1.7757695093750954,0.00945510049796212,475.0,341.72,-0.001319407934715855
286,0.0016064072578387822,15.968717682361603,0.2333984375,8.940696716308593e-09,183.75,451,25.0,2928640,0.055380356104734164,1.7784938029944897,0.010695985576603562,330.0000000000004,341.15,-0.0008182107612810796
287,0.001715701396597069,15.96871770620346,0.248681640625,1.1175870895385742e-09,186.25,450,25.0,2938880,0.05660411745133861,1.7760883696377276,0.009511190599005204,332.5000000000006,331.86,-0.0014780263449210907
288,0.0017170142917265706,15.96871775984764,0.2594970703125,3.3527612686157227e-09,186.75,451,47.50000000000001,2949120,0.05516115705004547,1.75961372256279,0.009522206683141122,400.0,335.9,-0.0009865365536825266
289,0.0020326021888251943,15.968716514110564,0.2759765625,3.725290298461914e-09,185.0,450,25.0,2959360,0.050633879495692716,1.7656223818659782,0.006930940605963087,450.0,334.18,-0.0013957896320789588
290,0.0019799042202151896,15.968717169761657,0.2869873046875,-9.685754776000977e-09,163.25,450,22.500000000000007,2969600,0.050905274537005385,1.7627742178738117,0.006014723893713381,450.0,330.18,-0.0011908526299521326
291,0.0018469035308783077,15.96871746778488,0.239404296875,1.1175870895385742e-09,138.0,450,0.0,2979840,0.05041194725304449,1.773285336047411,0.007415691003006941,402.5000000000002,327.96,-0.001105339607966016
292,0.001729274054156349,15.968717223405838,0.2419677734375,-3.7252902984619143e-10,142.75,450,0.0,2990080,0.05142327795546116,1.782134548574686,0.008653758521495547,310.00000000000085,326.12,-0.0011099450024630642
293,0.001912150562824877,15.968717139959335,0.25732421875,1.1920928955078126e-08,143.0,450,0.0,3000320,0.052233364348051405,1.7695218242704869,0.008065107868219457,277.5000000000002,325.39,-0.0012403363984049066
294,0.0016139276794149282,15.96871750354767,0.2234375,-1.4156103134155273e-08,164.5,450,0.0,3010560,0.05087367931608916,1.7801919355988503,0.007585788307551411,452.50000000000017,328.57,-0.0013553307384427172
295,0.0018354445377212869,15.968717473745347,0.2517333984375,-1.30385160446167e-08,168.75,450,0.0,3020800,0.05502979161750328,1.7790548846125602,0.009450504547749006,475.0,332.81,-0.0013204802286054473
296,0.0019632696699545702,15.968717420101166,0.2512451171875,1.4901161193847657e-09,178.5,450,25.0,3031040,0.05062116533889682,1.7750773645937443,0.007540323871171495,475.0,338.25,-0.0012107923270377797
297,0.0018355392445528196,15.968717408180236,0.2453857421875,0.0,158.25,450,50.0,3041280,0.05415424423810579,1.783240657299757,0.00934157595565921,300.0,329.48,-0.0011923846206627787
298,0.0017005978768338537,15.968695205450057,0.257080078125,3.7252902984619143e-10,152.25,450,25.0,3051520,0.05420081216023197,1.764026266336441,0.00727800287227418,277.5000000000002,330.25,-0.001231388784799492
299,0.001674375996716293,15.968716609477998,0.2407958984375,3.6135315895080564e-08,131.0,450,25.0,3061760,0.051130470216145675,1.7711313247680665,0.007240359678291952,250.0,322.2,-0.0010872580693103372
300,0.002073935061980592,15.968714064359665,0.274755859375,7.450580596923829e-10,119.0,450,25.0,3072000,0.05170633268081708,1.768709585815668,0.006523098262948679,225.0,321.31,-0.0013258373714052142
301,0.001823859419357632,15.968717181682587,0.250244140625,2.9802322387695314e-09,114.25,450,25.0,3082240,0.05358539132963368,1.7847017489373684,0.006541760491620608,225.0,319.81,-0.0008928994659072487
302,0.0014383111590802855,15.968717437982558,0.2054443359375,9.313225746154785e-09,155.5,450,25.0,3092480,0.054476992602406925,1.776489432156086,0.01147616810958425,327.5000000000002,333.57,-0.0012592068465892225
303,0.0017439647855127306,15.968717551231384,0.24365234375,2.0116567611694337e-08,166.75,450,25.0,3102720,0.05238691038083867,1.779288312792778,0.00904457375072525,352.5000000000002,338.92,-0.001387346522824373
304,0.001755772924491339,15.96871746778488,0.231787109375,-2.570450305938721e-08,178.75,450,25.0,3112960,0.05365558083026074,1.7787998452782632,0.007765554549041554,352.5000000000002,341.42,-0.0011914315673493547
305,0.001652303524110721,15.968717795610427,0.2541748046875,2.7194619178771972e-08,147.0,450,47.50000000000001,3123200,0.05325300496735976,1.7793194726109505,0.008547005944546982,275.0,330.29,-0.0014472564496827544
306,0.0013347609524259952,15.968717622756959,0.206640625,2.9802322387695314e-09,146.75,450,25.0,3133440,0.05316112437240814,1.774844366312027,0.008197279965497729,275.0,325.81,-0.0009035892166139092
307,0.0015813781486201605,15.968717569112778,0.2320556640625,-1.4528632164001465e-08,161.0,450,50.0,3143680,0.052214832063526076,1.7759859561920166,0.008717132297806528,327.5000000000002,332.97,-0.0010322695008653682
308,0.0016749917129232016,15.96871746778488,0.2397705078125,-2.2351741790771484e-09,155.0,450,47.50000000000001,3153920,0.052670791703269604,1.7842175878584385,0.00857818232207137,280.00000000000045,334.29,-0.0012938675110490295
309,0.001582617055476021,15.968717646598815,0.2443115234375,-9.685754776000977e-09,163.25,450,25.0,3164160,0.05384026767791612,1.775638721883297,0.009089249146563816,280.00000000000045,336.87,-0.0011204275102500104
310,0.0015349397894226513,15.968717688322068,0.21513671875,-3.986060619354248e-08,169.25,450,47.50000000000001,3174400,0.05433078114550127,1.772531695663929,0.009754199188319036,275.0,339.96,-0.0010436915028549266
311,0.0016233938381446933,15.968717044591903,0.249169921875,-8.195638656616212e-09,170.0,450,25.0,3184640,0.05419163911999052,1.7852738477289676,0.00815996561054817,277.5000000000002,336.47,-0.0008518891332641943
312,0.001956107810588037,15.968717336654663,0.26455078125,2.421438694000244e-08,162.5,450,50.0,3194880,0.05310614267709455,1.7855904221534729,0.008382018876363872,275.0,333.44,-0.0014152285722957459
313,0.0015748787684003672,15.968717461824417,0.2239501953125,-1.4901161193847657e-09,146.25,449,25.0,3205120,0.051120836605614194,1.7831613585352897,0.008988186379610852,275.0,323.21,-0.001288413439397118
314,0.0014693088358228579,15.96871775984764,0.2028076171875,-1.9744038581848144e-08,155.25,449,25.0,3215360,0.052981639863266504,1.7859873741865158,0.00895540842175251,277.5000000000002,322.74,-0.0007855449952330673
315,0.001740964003482759,15.968717670440673,0.243798828125,5.960464477539063e-09,168.5,449,25.0,3225600,0.052208246768406553,1.777737944573164,0.00863913337170743,310.00000000000085,329.11,-0.0015169193899055244
316,0.002103019755799096,15.968716478347778,0.27099609375,1.6391277313232423e-08,163.25,449,25.0,3235840,0.05274737915036052,1.7630205281078815,0.007564601001513438,300.0,326.68,-0.0011964195749897045
317,0.001841932778637556,15.968717795610427,0.2805908203125,8.195638656616212e-09,152.0,449,25.0,3246080,0.05191516091800071,1.7864732950925828,0.008343076225719415,275.0,328.2,-0.0016306445653754055
318,0.0017442529291173514,15.968717575073242,0.2609375,1.080334186553955e-08,151.0,449,47.50000000000001,3256320,0.053583073810003656,1.782006497681141,0.009014043161982954,277.5000000000002,326.13,-0.0015502116191782988
319,0.0016080700566362793,15.968717479705811,0.2298095703125,-2.6077032089233397e-09,161.0,449,25.0,3266560,0.05362514005697947,1.7697602085769177,0.008748176211656754,300.0,332.77,-0.001441834330034908
320,0.0015744383949311213,15.968717855215072,0.2466552734375,1.1175870895385742e-08,161.0,449,25.0,3276800,0.054239235531665875,1.768733596801758,0.010461008368292824,300.0,332.96,-0.0011380890849977733
321,0.0018881475536687731,15.968717736005782,0.3034423828125,-1.601874828338623e-08,182.0,449,25.0,3287040,0.05387621044070312,1.7770115204155446,0.008696473616510048,307.5000000000006,336.91,-0.0016473030882480089
322,0.0014519982247918506,15.968717449903489,0.230224609375,-6.332993507385254e-09,183.75,449,25.0,3297280,0.051474645106703534,1.7755912140011787,0.009494923222700891,337.500000000001,337.06,-0.0010558168760326225
323,0.001650227798626247,15.968717354536057,0.269775390625,-3.725290298461914e-09,179.5,449,0.0,3307520,0.049159829702969136,1.7814630210399627,0.0072899021043213,505.00000000000045,335.52,-0.0011761946654587519
324,0.001595187876722548,15.968717581033706,0.22509765625,-1.2665987014770507e-08,178.0,449,0.0,3317760,0.05394105061698897,1.7825338020920753,0.008949245134908778,500.0,341.89,-0.0011981733550783247
325,0.001404070204213781,15.96871766448021,0.2202392578125,1.4901161193847657e-09,186.75,449,22.500000000000007,3328000,0.05462353725054171,1.7807348385453223,0.009288627570640529,502.5000000000002,341.95,-0.0010025520561612212
326,0.0016655233084293287,15.968717640638351,0.2694580078125,-1.6391277313232423e-08,175.5,449,25.0,3338240,0.0517576056029531,1.7749805204570293,0.008041081943338213,402.5000000000002,340.03,-0.0012593686937179883
327,0.0015510207797291287,15.968717616796493,0.225244140625,-4.470348358154297e-09,177.75,449,25.0,3348480,0.05523487915277599,1.7780112683773042,0.009003556066227247,427.5000000000002,334.27,-0.000967991574361804
328,0.0014760307210877955,15.968717288970947,0.2263427734375,-2.0116567611694337e-08,172.0,449,25.0,3358720,0.05416000563362215,1.7776652358472347,0.008780460220714303,402.5000000000002,335.9,-0.0011892871254531201
329,0.0016124911191980119,15.968717807531357,0.235791015625,7.450580596923829e-10,175.25,449,25.0,3368960,0.05109731655049967,1.7733121067285538,0.00831299161059178,452.50000000000017,333.18,-0.0011391395535611081
330,0.0014538312492447859,15.968717670440673,0.2361572265625,2.644956111907959e-08,172.0,448,25.0,3379200,0.05386461096968118,1.759003359079361,0.010032908661651163,327.5000000000002,333.48,-0.000949951700749807
331,0.0016908585438841328,15.968717497587203,0.262060546875,9.685754776000977e-09,168.0,448,25.0,3389440,0.052990925660437796,1.7803031004965306,0.008560149611093948,327.5000000000002,332.36,-0.0012886482221802
332,0.0014074026632840742,15.968717634677887,0.2312255859375,8.195638656616212e-09,179.5,448,25.0,3399680,0.05522535885052225,1.7721923388540746,0.008880775984471257,402.5000000000002,337.33,-0.0010754251496109645
333,0.0017643185670067397,15.968714660406112,0.260986328125,-1.1175870895385742e-09,184.0,448,50.0,3409920,0.05366154678520625,1.7787532269954682,0.009966016163760116,425.0,335.35,-0.0014420367031561909
334,0.0015604908382499615,15.968717533349992,0.23046875,9.685754776000977e-09,197.5,448,50.0,3420160,0.05155680066358226,1.774303214251995,0.008026964255304848,527.5000000000002,338.32,-0.0013838627342920517
335,0.0016546481532373036,15.968717283010482,0.2514404296875,-1.601874828338623e-08,182.0,448,25.0,3430400,0.05269061678824187,1.7634346798062324,0.008267836303730292,427.5000000000002,338.35,-0.0013068931348243495
336,0.001669819476654766,15.96871766448021,0.2401123046875,7.078051567077636e-09,181.75,448,25.0,3440640,0.05295935243915236,1.7603472985327244,0.009482276953349356,477.5000000000002,339.68,-0.0013181567774154246
337,0.0013879569682558213,15.968717348575591,0.205908203125,-1.899898052215576e-08,183.25,448,25.0,3450880,0.05176315000313925,1.741312561929226,0.009847238425459181,452.50000000000017,344.63,-0.0009810907849896466
338,0.0015959582385789873,15.968717241287232,0.2502685546875,-1.0430812835693359e-08,181.0,448,50.0,3461120,0.051314939005073876,1.7601310014724731,0.009304413052541349,452.50000000000017,342.05,-0.001518411729921354
339,0.0015634849137313722,15.968717658519745,0.256103515625,6.7055225372314455e-09,178.25,448,25.0,3471360,0.052127322112518845,1.7689869776368141,0.009049617551590927,380.00000000000045,342.03,-0.001196568848536117
340,0.0014208441760729328,15.968717610836029,0.215380859375,-3.7252902984619143e-10,186.25,448,25.0,3481600,0.05519464588896387,1.777821495383978,0.010683195010415147,430.0000000000004,342.85,-0.0010703063890105113
341,0.0012972593707672787,15.968717521429062,0.208447265625,-1.9744038581848144e-08,178.5,448,25.0,3491840,0.0541038734012275,1.7816478557884694,0.008080829377695409,357.5000000000007,338.4,-0.0009029303691932
342,0.002002669494481779,15.96871559023857,0.3089111328125,3.2782554626464846e-08,172.5,448,0.0,3502080,0.05233585155697847,1.7838682889938355,0.008137233091247253,327.5000000000002,338.22,-0.0014579384664102691
343,0.001587236131888403,15.968717634677887,0.258056640625,3.3527612686157227e-09,160.75,448,0.0,3512320,0.05376034450612085,1.7668310597538948,0.00974400964223605,302.5000000000002,333.26,-0.0015596482073306106
344,0.001295944281947925,15.96871766448021,0.1959716796875,-7.450580596923829e-10,167.5,448,47.50000000000001,3522560,0.05205708132988558,1.7653899297118187,0.008630923926739342,302.5000000000002,332.8,-0.0008055930305999936
345,0.0019206844844234182,15.968717408180236,0.2971435546875,2.2351741790771484e-09,185.75,448,50.0,3532800,0.05461480626183992,1.7809322640299796,0.0100457425166951,457.5000000000006,340.32,-0.0012953952740645037
346,0.0015225502862620034,15.968717056512833,0.259130859375,-8.195638656616212e-09,177.5,448,25.0,3543040,0.05208629878917679,1.7843715757131577,0.007167069379124769,457.5000000000006,340.0,-0.0013942384393885732
347,0.0013577988737040413,15.96871691942215,0.2303466796875,-2.9802322387695314e-09,164.5,448,0.0,3553280,0.05301834260055973,1.779248771816492,0.00731662682719616,357.5000000000007,338.48,-0.0010136089978914243
348,0.001825645952214927,15.968717354536057,0.2847412109375,8.568167686462402e-09,152.75,448,0.0,3563520,0.05375556421188683,1.7828832976520061,0.008629726325716547,302.5000000000002,333.36,-0.001460079403113923
349,0.0016239380627752098,15.968716883659363,0.249609375,-1.4901161193847657e-09,142.0,448,25.0,3573760,0.05235132736634818,1.7711842201650143,0.007265421823097995,277.5000000000002,329.86,-0.0009916054379573325
350,0.0016331447649747589,15.968717658519745,0.259521484375,-3.725290298461914e-09,139.5,448,25.0,3584000,0.05202579412414656,1.7803337007761002,0.007526496312220843,250.0,329.6,-0.0013781557900074404
351,0.0015012117548877768,15.968716162443162,0.2596923828125,0.0,142.25,448,22.500000000000007,3594240,0.05067133093828526,1.7814677774906158,0.007230837183465155,230.0000000000004,327.61,-0.001037101459223777
352,0.0014498849058327324,15.968717163801193,0.229638671875,1.9744038581848144e-08,141.75,448,22.500000000000007,3604480,0.0501486930862917,1.7764240466058254,0.006881497003269033,302.5000000000002,328.97,-0.0010988547328452114
353,0.0017957948508524168,15.96871726512909,0.266552734375,1.1175870895385742e-09,140.0,448,25.0,3614720,0.05416585801968541,1.7787001192569734,0.008236715115617698,350.0,326.34,-0.0013138527137925848
354,0.0014313406609119284,15.968717616796493,0.22802734375,1.862645149230957e-08,146.25,448,25.0,3624960,0.055682503397442205,1.780310007184744,0.00900453838376052,350.0,329.2,-0.0009672281765233492
355,0.00119301958872029,15.968717455863953,0.1912109375,0.0,161.25,448,25.0,3635200,0.05320331447118799,1.7883786216378212,0.008287313542086849,365.0000000000013,332.79,-0.000720493394692312
356,0.0015306319683475067,15.968717986345291,0.2465087890625,-8.195638656616212e-09,161.75,448,25.0,3645440,0.05102615636212636,1.7838346548378468,0.009418927966908085,325.0,333.82,-0.0015308577079849784
357,0.0011174788301161697,15.968717789649963,0.206201171875,-2.3096799850463868e-08,183.5,448,50.0,3655680,0.05679543239366376,1.7834230303764342,0.00976984803291998,337.500000000001,341.32,-0.0007404184216284193
358,0.001451976227045293,15.968716686964035,0.2303466796875,-4.470348358154297e-09,177.75,448,25.0,3665920,0.05342537485093933,1.7818495213985444,0.007962114447559543,315.00000000000125,335.02,-0.0010628506384819047
359,0.0012138621618646539,15.968717789649963,0.18974609375,1.6763806343078613e-08,192.0,448,25.0,3676160,0.05478068641520957,1.7744131498038769,0.009141774598901975,502.5000000000002,336.53,-0.0008612600588094211
360,0.0014048394862669511,15.968717736005782,0.237939453125,-5.587935447692871e-09,174.25,448,25.0,3686400,0.05444775802005704,1.7742455378174782,0.009463726008198137,452.50000000000017,329.55,-0.0010242268464935478
361,0.0014953473236303694,15.968716871738433,0.23447265625,-1.0430812835693359e-08,171.5,448,25.0,3696640,0.05281507621318733,1.7646014846861362,0.007977969240846506,450.0,333.44,-0.0010128391659236513
362,0.0013704614030245921,15.968717616796493,0.23310546875,-7.450580596923828e-09,160.5,448,25.0,3706880,0.05405986799420328,1.777676349133253,0.008012017894361633,402.5000000000002,329.34,-0.0009861514678050297
363,0.0017031416158658885,15.968717479705811,0.26572265625,6.332993507385254e-09,158.75,448,25.0,3717120,0.051698167509469116,1.7792920008301736,0.0074498769131423614,402.5000000000002,331.17,-0.0010880924746743403
364,0.0015981379408316343,15.96871697306633,0.281201171875,1.4901161193847657e-09,143.0,447,25.0,3727360,0.05558257615492661,1.783924937993288,0.006765676986969993,327.5000000000002,327.76,-0.0011344918297254481
365,0.0014836237196817592,15.968717551231384,0.26416015625,7.450580596923828e-09,138.0,448,25.0,3737600,0.05401352468749839,1.7838344663381576,0.008904456968411977,302.5000000000002,327.17,-0.0015889264217548772
366,0.0014297174867238028,15.968717801570893,0.2406494140625,-6.332993507385254e-09,145.25,447,25.0,3747840,0.053536409473866654,1.7846399582922459,0.008157262209533656,280.00000000000045,326.62,-0.0011225123260373948
367,0.0014941143659825684,15.96871750354767,0.2612548828125,1.2665987014770507e-08,151.0,447,25.0,3758080,0.05430365985285466,1.7838941521942615,0.008862862906244117,255.00000000000043,329.83,-0.001232678463929915
368,0.0016178756761519252,15.968717020750045,0.2919677734375,5.587935447692871e-09,148.25,447,25.0,3768320,0.05141880079258221,1.7747777208685875,0.007624757405903892,255.00000000000043,329.16,-0.0015507851807342377
369,0.001361546658932866,15.96871726512909,0.2437255859375,1.4901161193847656e-08,137.75,447,0.0,3778560,0.05388562187217757,1.771694143116474,0.007843656648128671,305.00000000000045,325.25,-0.0007960604445543141
370,0.00149859697927468,15.968717801570893,0.2761962890625,-3.725290298461914e-09,139.75,447,0.0,3788800,0.052808309504446684,1.7823713563382626,0.007674218179636228,307.5000000000006,324.41,-0.000996367035622825
371,0.0013251725726689755,15.968715113401412,0.20322265625,-1.2293457984924316e-08,151.75,447,25.0,3799040,0.05179380239536328,1.7833198100328445,0.009275266286300621,355.00000000000045,329.7,-0.0008395160362852039
372,0.0015352631788488225,15.968714702129365,0.284912109375,-1.1175870895385742e-08,167.0,447,50.0,3809280,0.054060818572100724,1.783770613372326,0.009327805302402226,327.5000000000002,333.14,-0.0012792513265594608
373,0.0013644315477648662,15.968717819452285,0.239306640625,4.097819328308106e-09,168.0,447,50.0,3819520,0.05249137089613707,1.7844178721308708,0.009439709526486696,300.0,333.28,-0.0011806797454482875
374,0.0010559194565104234,15.968717068433762,0.188134765625,-1.1548399925231934e-08,177.0,447,50.0,3829760,0.054990858033652355,1.7829195387661456,0.008901765867676659,302.5000000000002,332.43,-0.0006017887917550979
375,0.0016917953827174869,15.968717592954636,0.2657958984375,-1.0058283805847169e-08,172.25,447,25.0,3840000,0.05145298089563297,1.7854614488780498,0.009135089534083818,302.5000000000002,334.73,-0.0014270421386754605
376,0.0014810733029548828,15.968717741966248,0.2567626953125,1.1920928955078126e-08,179.25,447,25.0,3850240,0.055471620241108896,1.7774317488074303,0.008768772115945466,427.5000000000002,338.29,-0.0013448275854898383
377,0.0017529118062441285,15.96871771812439,0.26181640625,-5.215406417846679e-09,184.25,447,25.0,3860480,0.0552044394415277,1.7823412388563156,0.00862864324299153,452.50000000000017,339.91,-0.0011683103766699787
378,0.0014168590167493277,15.968717914819717,0.2562744140625,2.905726432800293e-08,182.0,447,47.50000000000001,3870720,0.053703633475330824,1.782788908481598,0.009420782307279297,382.5000000000007,339.69,-0.0013386245893343585
379,0.0011341853060912398,15.968702000379562,0.200244140625,1.30385160446167e-08,160.75,447,25.0,3880960,0.052734980237207144,1.7854757882654666,0.007794438979499318,350.0,330.59,-0.0006235488574020565
380,0.0015180429769515059,15.9687160551548,0.2482177734375,-2.9802322387695314e-09,134.75,447,25.0,3891200,0.05044281007634368,1.7800646133720874,0.005650040354589691,252.50000000000023,324.36,-0.001035925945325289
381,0.0012449669552410114,15.968717521429062,0.23525390625,-5.587935447692871e-09,117.5,447,0.0,3901440,0.05034374998917664,1.7822835057973863,0.00653702653748951,250.0,321.21,-0.001167375877048471
382,0.0014727402177115323,15.968715620040893,0.26044921875,-4.097819328308106e-09,110.5,447,0.0,3911680,0.052343385977000015,1.7812015227973461,0.007432976918664735,202.50000000000023,320.71,-0.0013667231585714034
383,0.0014382768856933126,15.968717443943024,0.2912353515625,1.825392246246338e-08,127.5,447,25.0,3921920,0.05387282735241594,1.7881314903497696,0.009065930472343098,252.50000000000023,320.97,-0.0015814422382391057
384,0.0015476207171957411,15.968717408180236,0.2611083984375,1.862645149230957e-09,141.5,447,25.0,3932160,0.05504865442355041,1.7876688368618487,0.009160484088806698,275.0,319.79,-0.0011870996961079073
385,0.0015933347970928935,15.968716657161712,0.2935791015625,-1.4156103134155273e-08,147.25,447,25.0,3942400,0.05211587670550496,1.7841761454939842,0.00782623326738303,275.0,318.53,-0.0014928699005395175
386,0.001196625450742772,15.968717676401138,0.2197509765625,1.0430812835693359e-08,149.25,447,25.0,3952640,0.054421338113846175,1.78126877322793,0.008935466387174528,275.0,324.86,-0.0010144919473532355
387,0.0015765163732680775,15.968717026710511,0.25078125,5.215406417846679e-09,152.5,447,50.0,3962880,0.05055897501927078,1.7820987589657307,0.00802525986496221,275.0,330.84,-0.0012417074445693287
388,0.0013360970855870846,15.96871771812439,0.24755859375,-2.9802322387695314e-09,150.0,447,50.0,3973120,0.05452828020523447,1.7853566870093345,0.007669974147574976,275.0,329.86,-0.000977543878252618
389,0.0011518857674559513,15.968717765808105,0.215283203125,-7.82310962677002e-09,133.25,447,47.50000000000001,3983360,0.050904645727115574,1.7742156028747558,0.007099247369933437,275.0,321.47,-0.0009064470978046302
390,0.0014954102842580142,15.968717813491821,0.2335693359375,-8.195638656616212e-09,136.5,447,25.0,3993600,0.052877720741868674,1.786693561822176,0.008830096441670321,250.0,317.78,-0.0012787658586603356
