fps,policy_loss,explained_variance,value_loss,advantage_norm,episode_length,epoch_idx,policy_entropy,P09:episode_rewards,PMM:episode_rewards,P01:episode_rewards,grad_norm,frames
493,5.557092663366348e-07,-0.9720589935779571,9.957760022643924e-05,0.08826498898677528,175.86,681,1.3852012598514556,3.0,1.26,0.0,0.012583571957881352,5448000
493,3.5098177468171345e-05,0.4344062727689743,0.00022375656055828586,0.10969225537031889,178.35,682,1.3859110081195831,3.1000000000000085,1.35,0.0,0.015859141461567194,5456000
493,-0.00010442396200232906,0.3836022037267685,0.0001931265541350058,0.12015327849425375,187.49,683,1.3860864877700805,4.0,1.51,0.0,0.01995103474092347,5464000
493,-4.712971072876826e-05,-1.2157580864429474,0.00029949269734970586,0.14167786065489055,189.98,684,1.386054012775421,3.1000000000000085,1.5,0.0,0.021120390803542607,5472000
493,0.00013191286285291426,-0.9560334247350692,7.30483646157154e-05,0.0800222641415894,179.75,685,1.3861427438259124,3.0,1.29,0.0,0.01229586382798439,5480000
493,4.0602782864880285e-05,-0.7784852582216263,7.624663422234335e-05,0.07826553429476917,162.64,686,1.3860250747203826,3.0,0.9,0.0,0.011964402674135692,5488000
493,-0.0001286254308433854,-0.5944666564464569,0.00010091198953773528,0.09591289042495191,175.09,687,1.3859544956684113,3.1000000000000085,1.2,0.0,0.014837796548168379,5496000
493,0.00013417436872259714,-0.059606482982635496,0.00019778647926159464,0.12282094459980726,186.49,688,1.3858985722064971,4.0,1.52,0.0,0.020254546249393015,5504000
493,-5.036474592998275e-05,-0.7835450130701065,7.866550393089256e-05,0.08298371559940279,176.15,689,1.3861092746257782,3.0,1.27,0.0,0.013370322313414163,5512000
493,-8.1063980323961e-05,-0.6831671971082688,0.0003337272093767751,0.13598726611584425,173.87,690,1.3858364737033844,3.0,1.17,0.0,0.02153416006648897,5520000
493,-8.165303777786903e-05,0.2544465756416321,0.0004133405748461882,0.1466047260724008,180.55,691,1.3859696853160859,3.1000000000000085,1.33,0.0,0.02190176766214946,5528000
493,9.615937509806827e-05,0.3637956005334854,0.00029073419091901086,0.13837728979066014,191.72,692,1.3860863280296325,4.0,1.63,0.0,0.01871154725315183,5536000
493,-4.700600329670124e-05,0.24838058292865753,0.0002248936580758709,0.1193856680393219,202.61,693,1.3859106504917145,4.1000000000000085,1.88,0.0,0.01750420005453161,5544000
493,2.1102755272295326e-06,-1.3972342294454574,0.0003711613182815654,0.150804992467165,206.49,694,1.3858098256587983,5.0,1.96,0.0,0.021947669995807887,5552000
493,-2.0654648951676792e-05,-0.13588699996471404,0.0002222087361735703,0.09967308141291141,191.99,695,1.3860091197490692,4.0,1.63,0.0,0.013839989884124262,5560000
493,-4.3854912728420456e-05,-0.19837091088294984,0.0002868452725056159,0.1215107131935656,182.55,696,1.3858777070045472,3.0,1.45,0.0,0.017234031527264753,5568000
493,-6.99842194728717e-05,-1.567412530183792,0.00012715558767126823,0.09963825669139624,175.7,697,1.3856288778781891,3.0,1.24,0.0,0.015131065487649692,5576000
493,1.1108738181064837e-05,-3.805724930167198,0.0002108386609631907,0.10051157332025468,175.45,698,1.3855614519119264,3.0,1.18,0.0,0.014977692714554274,5584000
493,0.00010683575118264343,-0.33665492713451384,0.00022600234727974567,0.11138536081649363,176.38,699,1.3858683729171752,3.0,1.24,0.0,0.014953517625980722,5592000
493,-0.00012396922786138021,-0.5443804615736008,0.0002930173830179683,0.12127546515315771,174.86,700,1.3859341859817504,3.0,1.19,0.0,0.02167717673777573,5600000
493,3.842857327981619e-05,-0.3020025247335434,0.0004732757629130901,0.1411809298582375,180.43,701,1.385900239944458,3.0,1.36,0.0,0.019382454564615112,5608000
493,-6.220760495494914e-05,-2.007773163318634,0.00019041283105707406,0.10806103461422026,182.88,702,1.3859777176380157,3.1000000000000085,1.47,0.0,0.014181373321793662,5616000
493,-1.360859610940679e-05,-0.5216321533918381,0.0001047022722730162,0.08417816529050469,176.75,703,1.3860099339485168,3.0,1.25,0.0,0.013650971125007,5624000
493,7.142847949580756e-05,0.05049358665943146,8.571727682692654e-05,0.08793291117064655,178.46,704,1.385902842283249,3.0,1.26,0.0,0.01346058358156142,5632000
493,4.7150866666925136e-05,-0.10858266949653625,7.106394870106669e-05,0.07602942204102874,177.18,705,1.3857987630367279,3.0,1.22,0.0,0.012233773454436854,5640000
493,-2.3823694355087356e-05,-0.2492438870668411,0.00023857148593435794,0.12102840556763113,170.88,706,1.3860902738571168,3.0,1.08,0.0,0.020360293883590005,5648000
493,3.703166798004531e-05,-0.9485367184877396,0.0001626000330838906,0.11755384851247072,173.55,707,1.3860746288299561,3.0,1.2,0.0,0.017501861706531566,5656000
493,-1.0622189402056392e-05,-0.8838849604129791,5.4653410292075935e-05,0.0735766483284533,176.93,708,1.3858080053329467,3.0,1.26,0.0,0.01110653933441556,5664000
493,5.0124358549510364e-05,-0.5188427031040191,0.00028274892186402667,0.13236154991202057,174.23,709,1.385972533226013,3.0,1.17,0.0,0.01936169285638649,5672000
493,-8.994075087684906e-05,0.425374276638031,0.00013802911323182343,0.11083089826628566,181.0,710,1.3859616446495056,3.0,1.35,0.0,0.018382553838176205,5680000
493,-9.291410224250285e-06,-1.3943213629722595,0.0005032185881879059,0.17765665323473512,194.69,711,1.3861595034599303,4.1000000000000085,1.67,0.0,0.02578216566857188,5688000
493,-7.230598658225062e-05,-0.01286064624786377,0.00021183155070048088,0.11178696589544415,191.63,712,1.386036411523819,4.0,1.59,0.0,0.015685218331997527,5696000
493,6.902841305418406e-06,-3.115721017718315,0.00012327250113571608,0.08247763107530773,168.71,713,1.3857529151439667,3.0,1.05,0.0,0.012338668159213886,5704000
493,-6.674220221611904e-06,-1.805506824851036,0.0002029085237080608,0.10571390994824469,166.19,714,1.3860312604904175,3.0,0.98,0.0,0.014810029950361228,5712000
493,-6.49977284592751e-05,-5.097112891674041,8.309039068024048e-05,0.07001028663478792,175.61,715,1.3860598242282867,3.0,1.22,0.0,0.009404022943168331,5720000
493,-1.5919846773613245e-05,-0.7239779037237167,0.00016783886385155711,0.11556135434657336,171.05,716,1.3861033821105957,3.0,1.1,0.0,0.01938792654632996,5728000
493,-0.0001573286427083076,-0.06439533531665802,0.00010676564044842963,0.07762543495744467,174.73,717,1.3861815845966339,3.0,1.17,0.0,0.011108046740861561,5736000
493,0.00016595049037277932,-6.885977658033371,0.00012552269922196048,0.1042355721257627,182.51,718,1.38615030169487,3.0,1.36,0.0,0.017534179499643726,5744000
493,2.100580830301624e-05,-0.28644140958786013,4.9663167634435015e-05,0.06576484768651426,178.88,719,1.3862174654006958,3.0,1.3,0.0,0.009364017704156182,5752000
493,8.672065370774363e-05,0.5072934168577194,0.00024426062096267743,0.1328458668012172,177.86,720,1.3859548342227936,3.0,1.3,0.0,0.020713842293905004,5760000
493,-8.465969680401032e-05,-1.0115754514932633,0.0003063660157420145,0.1317362229153514,180.51,721,1.385967425107956,3.0,1.37,0.0,0.020686577230706042,5768000
493,4.7703041442446196e-05,-0.6755765241384506,6.546114559341732e-05,0.08131706729531288,180.26,722,1.385412005186081,3.0,1.37,0.0,0.012453291387879102,5776000
493,-6.8984067547717135e-06,-1.1749460923671722,4.010755071931271e-05,0.05746751339174807,174.36,723,1.3860435557365418,3.0,1.2,0.0,0.009829494482719517,5784000
493,-1.218244812434932e-05,-0.18946729004383087,0.0001330037658863148,0.10162267038598656,173.78,724,1.3860872197151184,3.0,1.17,0.0,0.015945507449812785,5792000
493,-7.900070246250834e-05,-0.41047846734523774,0.00018257427799085236,0.10574328210204839,177.07,725,1.386077265739441,3.0,1.26,0.0,0.01576011177161437,5800000
493,6.288320423664118e-05,-0.18706913709640502,0.0005706660574173838,0.17373665753751993,182.5,726,1.386072301864624,4.0,1.41,0.0,0.024384708073610276,5808000
493,-4.743223558762111e-05,0.07758327186107636,0.00029069851573467533,0.13022310981526972,190.05,727,1.3859401285648345,4.0,1.61,0.0,0.017625950175465154,5816000
493,0.00011112429023341974,-0.32123352408409117,0.0002930315664229965,0.1265947127342224,202.1,728,1.3859086656570434,4.1000000000000085,1.92,0.0,0.01748288081174961,5824000
493,-9.184169430227484e-05,-1.520937460064888,0.00012259876387020087,0.08600649579428137,199.78,729,1.3858550703525543,4.0,1.83,0.0,0.012633894504855452,5832000
493,0.0001747474820149364,-0.7714266246557235,0.00024420948627493997,0.11198047066107392,188.36,730,1.3860554099082947,3.1000000000000085,1.56,0.0,0.016796905431130854,5840000
493,-4.526495897152927e-05,-1.2146905916929245,0.00026972313840019525,0.12253473334945739,183.77,731,1.3857146227359771,3.0,1.4,0.0,0.01818166140507746,5848000
493,5.064514064542891e-05,-0.0578948575258255,0.0001146482320348241,0.09642722645774483,187.19,732,1.385882730484009,4.0,1.49,0.0,0.014629125726914905,5856000
493,-9.10574359659222e-05,0.1119044041633606,0.0003447521738917203,0.1408888897113502,193.03,733,1.3860148227214812,4.0,1.64,0.0,0.020568424404345035,5864000
493,5.671932006407587e-05,-2.844975798130035,0.00015844573134586427,0.0825670089572668,173.55,734,1.3860585522651672,3.0,1.21,0.0,0.010650984574448344,5872000
493,-1.946170268638525e-05,-0.03109898567199707,7.575144704617287e-05,0.0819043474085629,173.74,735,1.3860771799087523,3.0,1.16,0.0,0.0113877531630963,5880000
493,8.840946182317566e-05,0.06505620837211609,0.00010827902157529934,0.09188372941687703,181.66,736,1.3861722457408905,3.0,1.36,0.0,0.015762029614777916,5888000
493,9.830491000684561e-05,-0.48273346543312073,0.00030226672316075565,0.12473492874763906,172.48,737,1.38595454454422,3.0,1.18,0.0,0.01858580036810964,5896000
493,-0.00021789624144730624,-2.7719880002737045,0.00010294904091267653,0.08094220749102533,178.05,738,1.3858746421337127,4.0,1.3,0.0,0.011065969042730823,5904000
493,-7.355561454460258e-05,-1.0755914837121963,0.00017664136036501076,0.10895617747679352,181.88,739,1.3859090268611909,4.0,1.35,0.0,0.01813802699816997,5912000
493,0.00015662039535527584,-0.3566598188877106,8.681468440954632e-05,0.08880352032370865,179.26,740,1.3860174691677094,3.0,1.28,0.0,0.013839161173709058,5920000
493,5.759099003626034e-06,-0.35118208587169647,0.0003122424670016244,0.126237277938053,181.83,741,1.3858812606334687,3.0,1.37,0.0,0.020059843579362836,5928000
493,-0.00011280150341917761,-1.9132227903604508,0.0004091900601611087,0.13870729183778166,176.47,742,1.3855999422073364,3.0,1.26,0.0,0.019496131738836017,5936000
493,-5.391772469920398e-06,-0.9253418892621994,0.00025685357968256993,0.10279804340563714,181.6,743,1.3853399014472962,3.0,1.42,0.0,0.013203013630102971,5944000
493,0.00013982146367197857,-1.0432520830631256,0.0005174451882965058,0.16170418270863593,183.27,744,1.3861315071582794,3.0,1.49,0.0,0.023938078598926348,5952000
493,-3.456504757195944e-05,-2.1308003264665603,8.929027939842626e-05,0.07631151182577015,181.15,745,1.3861971080303193,3.0,1.39,0.0,0.010120096273751253,5960000
493,2.721877746807877e-05,-0.5922165489196778,4.848321121073695e-05,0.07182937109842896,176.44,746,1.3861901438236237,3.0,1.23,0.0,0.013183842166973705,5968000
493,1.4976085003581829e-05,-0.12698651671409608,0.00010120210187551493,0.09528065299615264,176.58,747,1.3861036455631257,3.0,1.24,0.0,0.016157399621156494,5976000
493,-7.055809449866501e-05,-0.123152694106102,0.00017901561640428553,0.11341005399823188,191.61,748,1.3860471546649933,4.0,1.61,0.0,0.018041515650103968,5984000
493,4.4868190907436653e-05,-1.0541329956054688,7.12495636003041e-05,0.07399594238959253,183.77,749,1.3860920679569244,4.0,1.38,0.0,0.011583167935111794,5992000
494,2.10002564926981e-05,-0.14393682062625884,9.633836833131682e-05,0.08991784256882966,177.67,750,1.3861696887016297,3.0,1.25,0.0,0.015168033785036082,6000000
494,-2.3225262320920593e-05,-1.0090242928266526,0.0005490895342438761,0.16776179080829023,178.99,751,1.3860933673381806,3.0,1.34,0.0,0.023568168219398614,6008000
494,7.167989463596313e-05,-0.4745866531133652,0.0002422525420263355,0.1274483397603035,182.78,752,1.3860176813602447,4.0,1.41,0.0,0.017227782780194184,6016000
494,-5.2909636578988284e-05,-1.7756516832113265,0.00025142960558639517,0.10861169758252799,191.08,753,1.3860765826702117,4.0,1.58,0.0,0.015355152431177067,6024000
494,-7.140895875636489e-05,-1.2006288760900496,0.00023598697641546095,0.12594222692772747,186.99,754,1.3861793673038483,4.0,1.47,0.0,0.017541681647900882,6032000
494,-9.134728292679029e-05,-0.6202230316400528,0.00011352867419645917,0.10662231974303722,179.3,755,1.3856599605083466,3.1000000000000085,1.28,0.0,0.016613813283385303,6040000
494,9.893000576994382e-05,-0.21118033468723296,0.0004494548697630307,0.16300966385751964,181.94,756,1.3860403299331665,4.0,1.39,0.0,0.022591642003836045,6048000
494,7.72674115432892e-05,-0.7434134536981583,9.395589138421201e-05,0.08764906497672201,186.41,757,1.3860400331020355,3.1000000000000085,1.59,0.0,0.0129610878783291,6056000
494,3.608468749007443e-05,-0.1392926836013794,0.0001603594807409081,0.08948271604254841,174.67,758,1.3859230411052703,3.0,1.23,0.0,0.013776535520841555,6064000
494,-0.00015844873481910327,-0.3333682572841644,0.00022583637753655238,0.11309531037695705,173.69,759,1.3859292829036713,3.0,1.17,0.0,0.018691630363713425,6072000
494,0.00013672262230102206,-1.5083524078130721,9.03810745978717e-05,0.09420230916701257,179.3,760,1.3859260594844818,3.0,1.31,0.0,0.014048868782720388,6080000
494,-1.185141154564917e-06,-1.0783778363466263,0.00023407785572544527,0.11719699654728175,178.94,761,1.3859522795677186,3.0,1.32,0.0,0.017459987253243797,6088000
494,2.788358833640814e-05,-2.9981645840406417,8.129413523874974e-05,0.08157498853281141,173.55,762,1.386159621477127,3.0,1.16,0.0,0.01259062108930342,6096000
494,5.890189113415545e-05,0.07658621072769164,0.0001182074211408235,0.09422948259860277,177.39,763,1.3860077619552613,3.0,1.2,0.0,0.015489465824688464,6104000
494,-0.00011265215667663142,0.1299605518579483,8.01177473226744e-05,0.08736040859483182,173.78,764,1.3859124076366425,3.0,1.15,0.0,0.015109710548188311,6112000
494,-5.397552944486961e-05,-0.18171627342700958,5.583050464679218e-05,0.07182537037879229,168.51,765,1.3860811364650727,3.0,1.07,0.0,0.012947913668200042,6120000
494,5.882981828108313e-05,-0.8308102345466614,3.4734247653887e-05,0.059161143619567154,169.78,766,1.3862069857120514,3.0,1.1,0.0,0.00899772388793717,6128000
494,5.271757775517471e-05,-158.1664192146063,0.0005087896222357813,0.17175506411120295,176.12,767,1.3856619107723236,3.0,1.3,0.0,0.025298539164659607,6136000
493,0.00010799643394420854,-1.074367168545723,8.586660614554376e-05,0.07650270401965827,185.33,768,1.3860753989219665,4.0,1.53,0.0,0.010926341210544721,6144000
493,-1.8142675762646832e-05,-1.8514504539966583,0.00022048356694881477,0.09777550307102502,174.34,769,1.386075521707535,3.0,1.19,0.0,0.01678611788005423,6152000
493,9.675743594925734e-06,-2.858932137489319,0.00025013151941152503,0.11308981886133551,167.88,770,1.3859873068332673,3.0,0.98,0.0,0.015649838035942564,6160000
494,-1.7897097059176304e-05,-2.012975382208824,0.000147145695952986,0.10847797295078636,176.74,771,1.38573450922966,3.0,1.23,0.0,0.01733338829903116,6168000
493,7.306444489586283e-05,-0.6046862143278122,0.00028056357292030045,0.1379971902538091,181.71,772,1.3860874044895173,3.1000000000000085,1.34,0.0,0.019401621062536952,6176000
494,7.129191697458737e-05,-0.058430315852165224,0.00018999805301461947,0.12038483524695039,190.55,773,1.3861040258407593,4.0,1.54,0.0,0.017012258682666936,6184000
494,0.00018007552628432677,-0.7268500864505768,0.00010977931517146544,0.08651220979169011,183.86,774,1.3861919736862183,4.0,1.37,0.0,0.014726833027686731,6192000
494,-0.00043461865234348804,-1.0975908321142196,0.00013775433167268148,0.08873220674693584,170.93,775,1.3860593509674073,3.0,1.08,0.0,0.014185374661057248,6200000
494,0.00024044982899795286,-1.1635457050800324,0.00018776731039395146,0.10681782590225339,174.07,776,1.3858343374729156,3.0,1.14,0.0,0.015613148560947844,6208000
493,-6.0744310758309435e-06,-1.7030936121940612,6.01322956003969e-05,0.07285688646137714,178.34,777,1.385999380350113,3.0,1.23,0.0,0.011283328030136753,6216000
493,-9.763579182617832e-06,-0.7169432878494263,6.985371081213998e-05,0.07900537914596498,166.98,778,1.3860765635967254,2.1000000000000085,0.99,0.0,0.01379354555138436,6224000
493,9.342159610241652e-05,-1.0209770798683167,6.843067197735308e-05,0.0815727086737752,172.16,779,1.3861783838272095,3.0,1.12,0.0,0.01420549612225847,6232000
494,-6.563181783349137e-05,0.33518880903720855,0.00017965139373814055,0.09553304105997086,177.24,780,1.3860640978813172,3.0,1.23,0.0,0.015473022967708942,6240000
494,-1.6481540296808817e-06,-0.05339506924152374,0.00022226013753652297,0.1235671709291637,183.85,781,1.385735321044922,3.0,1.44,0.0,0.018540530588272174,6248000
494,9.305449722887715e-05,-1.8467984360456466,0.0003562090003447338,0.12289666527882219,188.95,782,1.3855116951465607,4.0,1.61,0.0,0.01635594087350643,6256000
494,-0.0001261377260743757,-1.0306679910421372,0.00013599619912213256,0.08923951863311232,178.81,783,1.3859775125980378,3.0,1.3,0.0,0.013987896267062984,6264000
494,8.299283003907475e-06,-0.8954116535186768,0.00012422948893231478,0.08623177756555378,179.11,784,1.3859973931312561,3.0,1.24,0.0,0.01249715429504453,6272000
494,7.74507326696039e-05,-0.7666262429952622,7.079777929703823e-05,0.08056720298714935,180.34,785,1.386117638349533,3.0,1.26,0.0,0.01267403290578794,6280000
494,-0.00014495923954200408,0.1264585518836975,0.00021688980174303652,0.12149532066658139,182.9,786,1.3859753167629243,3.0,1.34,0.0,0.020434497351492366,6288000
494,0.0001689316477495595,-0.0706133085489273,0.0004234692831960274,0.1510401587188244,195.42,787,1.3859742569923401,4.1000000000000085,1.76,0.0,0.022240768832781952,6296000
494,0.00013674367804014764,0.20667355000972748,0.00046636897982239135,0.17279163129627706,193.65,788,1.385833078622818,4.0,1.72,0.0,0.026023946312653135,6304000
494,-0.00010300782010745024,-1.5939079505205154,0.0001989487816649671,0.09889560177922249,189.05,789,1.3860190057754516,4.0,1.6,0.0,0.011770222667338166,6312000
494,3.8044136217649794e-05,0.3021361726522446,0.00018486918116991546,0.11912773836404085,191.51,790,1.38609326004982,4.0,1.62,0.0,0.017648416897009876,6320000
494,7.800054663675838e-06,-0.053420634865760805,0.00016079605770073614,0.11839552810415625,191.49,791,1.3860798537731172,4.0,1.6,0.0,0.018967822845800866,6328000
494,-1.526215059129754e-05,-0.9973981142044067,0.00010909602748256475,0.08353444332256914,198.23,792,1.3859469258785249,4.0,1.76,0.0,0.012347603039260958,6336000
494,0.00011721887280145893,-0.23740846872329713,9.852701157115007e-05,0.08193521222099662,183.39,793,1.3859472715854644,4.0,1.41,0.0,0.014360003130388137,6344000
494,-0.00011782398250943515,-0.68315105676651,0.0003143606144601563,0.13574144076555966,187.52,794,1.3857786667346954,4.0,1.56,0.0,0.01870593550947276,6352000
494,-1.925821705299313e-05,-1.6034488701820373,9.901691451204898e-05,0.07780887053348123,187.22,795,1.386091216802597,4.0,1.55,0.0,0.010231554551425277,6360000
494,-3.06433856167132e-05,0.4460484647750855,0.00016344993849088497,0.10946796726435423,180.17,796,1.3860003328323365,3.0,1.29,0.0,0.017725328378070365,6368000
494,5.156101284228498e-05,-0.5340988552570343,0.00042425264977055124,0.1551657464262098,186.04,797,1.3856935369968415,3.0,1.44,0.0,0.022385341183698833,6376000
494,-0.0001466027803508041,-0.1729528260231018,0.0004821945543392303,0.18090843345969915,197.21,798,1.3849330711364747,4.0,1.76,0.0,0.026022770546671573,6384000
494,1.5275411860784517e-05,-0.22972155451774598,0.0004607455956306694,0.15679444847628474,188.8,799,1.3858896052837373,4.0,1.58,0.0,0.02180536042756522,6392000
494,4.804314419743605e-05,-3.971849879026413,0.00030989083093118096,0.12093186574056744,184.22,800,1.3859078204631805,3.0,1.47,0.0,0.015484091452607585,6400000
494,-7.318847568058118e-05,-2.727451623082161,0.0003757034580826257,0.13728374691680073,188.49,801,1.385866231918335,4.0,1.59,0.0,0.0218614514289503,6408000
494,6.152481952995004e-05,-4.098457006216049,0.00011786404097392733,0.0957792448438704,191.67,802,1.3857690012454986,4.0,1.63,0.0,0.011604602598807703,6416000
494,2.5603749409128797e-05,-0.8467641425132751,0.0005104126326318692,0.1716442173346877,198.39,803,1.38573544383049,5.0,1.82,0.0,0.024602047138571583,6424000
494,-1.823275426431792e-05,0.4305945837497711,9.189582432099997e-05,0.08811101257801056,186.95,804,1.3857955682277678,3.0,1.49,0.0,0.012421236085588906,6432000
494,-1.944562856806442e-05,-0.2470255219936371,0.0001491776401775269,0.09293751735240222,180.39,805,1.3861741888523103,3.0,1.37,0.0,0.013519678224600153,6440000
494,-8.53667193587171e-05,-1.1999404531717301,0.00018013201293115344,0.0928454358689487,173.27,806,1.3860538923740386,3.0,1.2,0.0,0.014791277217753291,6448000
494,1.7909000613371974e-05,-1.3698427540063858,0.00029127196667218415,0.11271683095954359,169.27,807,1.3859525501728058,3.0,1.06,0.0,0.017978147901203147,6456000
494,5.81642953784467e-05,-0.6614548617601395,0.00010432158494438681,0.08991313152946531,173.8,808,1.3861660885810851,3.0,1.16,0.0,0.0135758090028679,6464000
494,-7.473767798728659e-05,-0.9301243585348129,0.00018387397384913128,0.09332111275754869,178.62,809,1.385996013879776,3.0,1.25,0.0,0.01310641497269182,6472000
494,2.0431932225619674e-05,-0.9946101713180542,8.505769524845163e-05,0.07705308458767832,177.5,810,1.386122795343399,3.0,1.22,0.0,0.010311212769700793,6480000
494,-3.0170336758601478e-05,-0.0747908729314804,9.604608673271287e-05,0.08932320341467857,175.21,811,1.3860777151584625,3.0,1.17,0.0,0.015564405381370374,6488000
494,3.4597842750372364e-05,-1.083584840297699,0.00010237198016966432,0.09181385315023363,173.05,812,1.3861402010917663,3.0,1.14,0.0,0.014171136002656008,6496000
494,-0.00010088869574246928,0.6351730632781982,0.00013924758155667405,0.10143186793662608,179.72,813,1.3860847544670105,3.0,1.34,0.0,0.017791252837742653,6504000
493,-0.0008009848894107563,-0.7827392834424972,0.00036770041619206496,0.1349822782818228,183.33,814,1.3859655702114104,4.0,1.41,0.0,0.02489862332168407,6512000
493,5.926137717324309e-05,-1.43471602499485,0.0003917491058456335,0.14556647127494216,188.26,815,1.384931149482727,3.1000000000000085,1.56,0.0,0.018639195307857518,6520000
493,7.355631674727192e-05,-1.152420111298561,7.486699570620203e-05,0.07984841176308692,183.47,816,1.386062593460083,3.0,1.44,0.0,0.011101240537594965,6528000
493,-3.0109232757240533e-05,-0.8034845042228699,0.0001878318979282767,0.10495126010850071,173.53,817,1.386087373495102,3.0,1.12,0.0,0.016916373071949126,6536000
493,6.908750205184333e-05,0.04663526594638825,6.98660316720634e-05,0.07686629282310604,172.3,818,1.3859632420539856,3.1000000000000085,1.13,0.0,0.011893360910871722,6544000
493,3.9404021956670474e-05,-1.0708600562810897,0.00012510770702249375,0.10126829966902733,182.46,819,1.3859184288978577,4.0,1.37,0.0,0.01552624615635479,6552000
493,5.196069003432058e-05,0.2247028172016144,0.00019301594001035481,0.11716097617521883,186.68,820,1.3858817756175994,3.1000000000000085,1.47,0.0,0.01789838833785889,6560000
493,-8.364199573406949e-05,-0.41840598106384275,0.00010904499872026463,0.09552843369543552,178.53,821,1.3858559143543243,3.1000000000000085,1.31,0.0,0.014894253784070473,6568000
493,-0.00011345449667715001,-0.23313292980194092,0.0003357765194920148,0.1254272778239101,183.97,822,1.3858992791175841,4.0,1.48,0.0,0.019816766590559448,6576000
493,8.293314781894879e-05,-0.21816158294677734,0.00022375164467689502,0.11953256430104375,186.81,823,1.385895391702652,4.0,1.57,0.0,0.016463886775476628,6584000
494,9.421251830644906e-05,-3.1814416176080704,0.00011154441739961384,0.0817368670552969,179.34,824,1.3861411368846894,3.1000000000000085,1.33,0.0,0.01203039085476466,6592000
493,-3.556946623575641e-05,-1.1006621032953263,0.00013317495086653252,0.09373412665911018,176.65,825,1.3860012483596802,3.0,1.21,0.0,0.0142978614030699,6600000
493,2.029209110332886e-05,-0.731701728105545,5.25341011132241e-05,0.0732821775227785,178.41,826,1.3861466288566588,3.0,1.26,0.0,0.011787321800245585,6608000
493,4.9003016465576364e-05,-0.0030054998397827147,7.08640468633348e-05,0.08239384721964597,173.13,827,1.3861511898040773,3.0,1.15,0.0,0.013543281769708499,6616000
493,-0.00010000329279137076,-1.2469594752788544,0.00010664628872405047,0.08894406878389419,175.1,828,1.3861414420604705,3.0,1.19,0.0,0.01612968526594331,6624000
493,9.029126824998457e-05,-0.3916559273004532,0.0003407078511918371,0.1270698492228985,183.05,829,1.3861487853527068,3.1000000000000085,1.39,0.0,0.01905545664796123,6632000
494,-4.122523587739124e-05,-0.014736570715904236,9.988654249127648e-05,0.09282559653744102,183.2,830,1.3861468851566314,4.0,1.4,0.0,0.013200117391603776,6640000
494,-0.00012285553275432904,-1.0261478453874588,0.00018550755005435348,0.10274984285235406,181.05,831,1.3858938610553742,3.1000000000000085,1.32,0.0,0.015147258086974051,6648000
494,8.502878386934754e-05,-0.5695559734106064,0.00017475204704453517,0.09982637860812246,178.12,832,1.3860095298290254,3.1000000000000085,1.25,0.0,0.015417792517180015,6656000
494,2.1996471950842533e-05,-282.74319800794126,0.0002432325660697643,0.1102121845446527,173.66,833,1.3857484042644501,3.0,1.17,0.0,0.016987331267826197,6664000
494,4.897825820080471e-06,0.0342068338394165,7.758277879929665e-05,0.08740927238948643,190.51,834,1.3856744766235352,4.0,1.59,0.0,0.013217596177187495,6672000
494,-2.5293900512224356e-05,-0.3161288058757782,0.00010941600147702957,0.08732018260285258,190.0,835,1.3857719528675079,4.0,1.57,0.0,0.014171351971870057,6680000
494,-5.685377298505045e-05,-0.9757136189937592,0.0001342887827991035,0.09673938363790512,183.9,836,1.3859857523441315,4.0,1.44,0.0,0.01468307984086449,6688000
494,0.000125827949145787,-0.418019700050354,0.00016917089557978216,0.09646123116835952,176.78,837,1.3861250007152557,3.1000000000000085,1.25,0.0,0.015522316301863428,6696000
494,7.428204589814414e-06,-0.7674702656269073,0.00030536276669579365,0.11386051290668547,182.23,838,1.385839558839798,4.0,1.4,0.0,0.017107293488395806,6704000
494,-1.26468588860007e-06,-5.384148468971253,0.00036947299556402415,0.13695022562518716,182.27,839,1.3861182594299317,4.0,1.42,0.0,0.02113168101729815,6712000
494,-2.6824241704161978e-05,0.30870485603809356,0.00017081535123679713,0.12036653416231274,190.61,840,1.3860435998439788,4.0,1.59,0.0,0.016424815633123993,6720000
494,0.00013636115287226857,-0.18554341435432434,0.00011349361981274341,0.0892964119464159,188.95,841,1.386161400079727,4.0,1.53,0.0,0.012579954639359119,6728000
494,-0.00012578759204188829,-1.3325123590230943,0.0001824700262540091,0.10340627297759056,177.56,842,1.3859763252735138,3.0,1.27,0.0,0.015671351700735293,6736000
494,3.247445674787741e-06,-0.6619830447435379,5.1825084597112436e-05,0.06875367886386811,178.81,843,1.3860998010635377,3.0,1.28,0.0,0.01069692202859089,6744000
494,1.236183237097066e-05,-0.7462878632545471,8.877855385094335e-05,0.07914422734640539,176.88,844,1.3860355985164643,3.0,1.24,0.0,0.012520667492304864,6752000
494,-0.0001503568092084606,-4.216914485692978,0.0006954191164300028,0.1820757034420967,171.45,845,1.386056113243103,3.0,1.12,0.0,0.02691549699594009,6760000
494,0.00011695719105773605,0.026557657718658447,0.00016255844678198628,0.10406477703712881,178.73,846,1.386217337846756,3.0,1.29,0.0,0.012288295078647937,6768000
495,-1.955191164597636e-05,-18.660784457325935,0.00010259711881644761,0.0973840675316751,190.8,847,1.3861362183094024,4.0,1.54,0.0,0.014636978691059187,6776000
