explained_variance,policy_entropy,policy_loss,value_loss,P01:episode_rewards,grad_norm,advantage_norm,P09:episode_rewards,fps,frames,PMM:episode_rewards,episode_length,epoch_idx
-1.060109440088272,1.38613893866539,-1.808985453862988e-05,0.0001735436317812855,0.0,0.016552441501306806,0.1083684403076768,3.0,492,2912000,1.32,179.25,364
-1.570176836848259,1.3860070753097533,5.297551288094837e-06,0.00016638466727272316,0.0,0.014967677687571528,0.09496461227536201,3.0,492,2920000,1.14,173.79,365
-1.0479637706279754,1.3860982251167298,9.408809259184637e-05,0.0003603360149281798,0.0,0.02884178111774289,0.15846277687698604,3.0,492,2928000,1.22,176.97,366
-0.7731271344423294,1.3859042835235595,-0.0002458779677402845,0.0002452760960773048,0.0,0.02402424259566758,0.11885983347892762,4.0,492,2936000,1.32,181.64,367
-2.299279599785805,1.3858761978149414,0.00014526466649158464,0.0002726628169193646,0.0,0.020362429333908746,0.1404741228930652,4.0,492,2944000,1.4,182.49,368
-5.618712347745896,1.3861280024051665,-0.00011539448672010622,0.00015675319845854575,0.0,0.019510556381990413,0.10634195841848851,3.0,492,2952000,1.15,172.14,369
-0.2806251674890518,1.3860055637359618,-5.280360939650564e-05,0.00027097763588471933,0.0,0.0222018981854423,0.1436731470003724,3.0,492,2960000,1.42,184.4,370
-0.5995254939794541,1.3859899246692657,0.00015154030235862593,0.00043772618952175435,0.0,0.022170439266437074,0.13608004055917264,4.0,492,2968000,1.64,192.4,371
-2.028814948797226,1.385243365764618,-8.826521137962117e-05,0.0006373689541624117,0.0,0.02615898191135518,0.17625966584309935,4.0,492,2976000,1.58,190.2,372
-3.7467907053232192,1.3845279490947724,-0.00011358517745975405,0.00048345315755341287,0.0,0.023510388276597363,0.17238796811550855,4.0,492,2984000,1.74,194.54,373
-1.88568922996521,1.3855919206142426,-2.0076369983144103e-05,0.00039377988834530695,0.0,0.021049610547949963,0.1452759814169258,4.1000000000000085,492,2992000,1.65,191.58,374
-0.001331283450126648,1.3859031522274017,0.00017163773623906308,0.0002356532675617018,0.0,0.021404995839978423,0.1294002023898065,4.0,492,3000000,1.4,183.79,375
-1.6413991731405257,1.385883390903473,3.23907228448661e-05,0.00041059534127725785,0.0,0.02700907346342461,0.15955895708873868,4.0,492,3008000,1.4,183.39,376
-1.8183366680145263,1.3856900203227998,-8.357359947694932e-05,0.00018191844279385805,0.0,0.018237194351295994,0.10617260767146945,3.0,492,3016000,1.35,179.88,377
-0.5621198409795761,1.3853859734535217,-6.53532710566651e-05,0.00016260727210919867,0.0,0.019307482422692687,0.10951454684138298,3.0,492,3024000,1.13,172.48,378
0.03137710273265839,1.3854422330856324,-3.612871594668832e-05,0.00033688053184164344,0.0,0.026394133063910686,0.15550199427641928,4.0,492,3032000,1.31,179.63,379
-1.0208086997270585,1.3857208371162415,0.00013810496078804136,0.0003659547531606222,0.0,0.0294660976555818,0.16618755772709848,4.0,492,3040000,1.7,194.95,380
-1.1358864110708238,1.3857467579841614,-5.469230272865389e-06,0.00010843694864888676,0.0,0.016371583282194988,0.09642319932579994,3.0,492,3048000,1.56,187.55,381
-1.7696939158439635,1.3858242428302765,9.757181760505773e-05,0.00020771868524207092,0.0,0.022607010643072023,0.13290785919874906,3.0,492,3056000,1.29,178.5,382
-1.4780495727062226,1.3861057889461517,0.00026874740840867163,0.00027832361993205266,0.0,0.026474190046208327,0.14878009915351867,3.0,492,3064000,1.39,184.08,383
-0.8410868459939956,1.385773915052414,-0.00023988034947251436,0.00016771291663872034,0.0,0.016528195208737207,0.10233380431309343,4.0,492,3072000,1.53,188.84,384
-0.387680407166481,1.3853259146213532,-6.586502793652471e-05,0.0007746812258437785,0.0,0.036431270277249135,0.21518489239737393,3.0,492,3080000,1.36,180.58,385
0.31109224319458006,1.3838632595539093,3.5794614268525038e-06,0.00036124782158140076,0.0,0.018968758446607434,0.13941222615540028,3.1000000000000085,492,3088000,1.44,183.81,386
-0.6741320639848709,1.3858067512512207,0.00022095230928783849,0.00013937798578126604,0.0,0.017977502329158002,0.10578102027997374,4.0,492,3096000,1.38,182.77,387
-0.2401970535516739,1.3857912039756775,-6.954862576094456e-05,0.0003114761256165366,0.0,0.02453444458815136,0.14724212650209664,4.0,492,3104000,1.43,184.49,388
-8.48654102742672,1.3860926246643066,8.1915456206616e-05,0.00025853094437024995,0.0,0.02695781446517714,0.15011530220508576,4.0,492,3112000,1.39,182.65,389
-1.3971337032318116,1.3858701872825623,9.148007920884993e-06,0.0002835813377453178,0.0,0.02096491157359416,0.13354629321023823,3.1000000000000085,492,3120000,1.17,173.75,390
-1.8536090379953385,1.3859552466869354,-8.230867273141484e-05,0.00041506277444682384,0.0,0.027752477950044017,0.17275780053809286,3.0,492,3128000,1.24,173.92,391
-0.825955702662468,1.3859510099887848,6.713089362165193e-05,0.0002920335333692492,0.0,0.020772043132887958,0.12941134649328886,3.0,492,3136000,1.23,176.46,392
-1.2158088171482087,1.3843314468860626,-0.00024966854572994635,0.0007953177049193983,0.0,0.04436726134565423,0.24985166762024164,3.0,492,3144000,1.38,184.25,393
-50.403091938495635,1.3824847292900087,-7.187555966083892e-06,0.0003207938790228582,0.0,0.020736072013304883,0.14156115774065256,3.0,492,3152000,1.49,185.87,394
-1.470136158466339,1.3844368958473205,-0.00011401325792121498,0.0001952035848819378,0.0,0.01686715502670396,0.1019367943983525,3.0,492,3160000,1.3,177.14,395
-6.968291761279106,1.3854284870624543,1.9883983550244012e-05,0.00018525576151432689,0.0,0.020217429300141237,0.11286514258012176,2.1000000000000085,492,3168000,1.06,169.53,396
-0.46096655607223513,1.3859052562713623,2.004573296289891e-05,0.00010557178257613486,0.0,0.017774333255342667,0.10071084825322033,3.0,492,3176000,1.11,172.02,397
-1.391426272392273,1.3858665192127229,-6.594721242436207e-05,0.00034396661288951694,0.0,0.027362053946448913,0.1501949985139072,3.0,492,3184000,1.32,181.02,398
-14.30048275053501,1.3859446334838867,-4.971155677026218e-05,0.0001651165752957695,0.0,0.017453779897946654,0.10281983534805476,3.0,492,3192000,1.18,174.83,399
-0.8418294697999954,1.3861899876594543,5.494126828125445e-05,8.382849277609239e-05,0.0,0.01742821326938073,0.0908440705947578,3.0,492,3200000,1.0,166.94,400
-0.43145398259162904,1.386068855524063,-4.044158406031784e-05,0.00033640379812482023,0.0,0.0272075872205308,0.14642759673297406,3.0,492,3208000,1.16,174.7,401
-0.46832896530628204,1.386119635105133,8.510390933224698e-05,0.0001366718300937464,0.0,0.020351254253424402,0.11157972412183881,3.0,492,3216000,1.33,182.73,402
-1.8905408650636673,1.386063346862793,-7.429245251842077e-05,0.00022149191288235671,0.0,0.01876811716383298,0.10183201372623443,3.0,492,3224000,1.12,172.58,403
-0.8713541537523269,1.3859561598300933,-5.1155117835151034e-05,0.0003423685730683701,0.0,0.027583848362502605,0.15468585263937712,3.0,492,3232000,1.16,173.57,404
-1.0796382105350495,1.3860789239406586,-3.643083848146489e-05,0.0001384430147504645,0.0,0.016749998056398128,0.09963317342102528,3.0,492,3240000,1.15,173.99,405
-0.0840597939491272,1.385722004175186,-0.00012278427253477277,0.0004725683124161151,0.0,0.029959773464670533,0.1867922999151051,3.0,492,3248000,1.24,177.68,406
-1.2327912575006486,1.3858858942985535,-1.1234931662329473e-06,0.0003751064771392976,0.0,0.023356454336410606,0.1378212174680084,4.0,492,3256000,1.47,185.74,407
-0.2146536636352539,1.3860746014118195,5.844833945957362e-05,0.0001111043026594416,0.0,0.015728689931294802,0.10416778637096286,3.0,492,3264000,1.29,178.56,408
-0.0666865211725235,1.3859713411331176,0.00010482370729732793,0.0002024417683583124,0.0,0.023109688727330456,0.12977265918627381,3.0,492,3272000,1.17,173.79,409
-3.2395363342761994,1.3860664200782775,-0.00010859450179850682,0.000331978967590203,0.0,0.02547964703604076,0.15755083675961942,4.0,492,3280000,1.4,184.69,410
-10.35624932050705,1.38598797082901,4.6441563754342496e-05,0.00033828591748033435,0.0,0.0220964328150016,0.13246315313503146,3.1000000000000085,492,3288000,1.32,181.9,411
-1.9834484082460404,1.3857516872882842,-9.838241558554728e-05,0.00037014143425153636,0.0,0.021423558564041354,0.14692258662544191,3.0,492,3296000,1.4,182.68,412
-0.2312825906276703,1.3857576501369477,4.646291431299687e-05,0.0004623611174861253,0.0,0.03165074420765693,0.17841991916298866,3.1000000000000085,492,3304000,1.42,184.28,413
-2.5056810653209687,1.3852521979808807,0.0001399556302567362,0.00039085287970578973,0.0,0.025840874485473356,0.1619596742093563,4.0,492,3312000,1.31,179.27,414
-0.8589509344100952,1.3853705155849456,-0.00015917804357741262,0.0005656626352811145,0.0,0.028897329243500174,0.19492019744589925,4.0,492,3320000,1.6,188.66,415
-2.915093171596527,1.3856334507465362,3.854114242130891e-05,0.0001909782774220048,0.0,0.01945582818902895,0.12245803833939135,4.0,492,3328000,1.57,189.68,416
0.12878923535346984,1.3857010221481323,-1.3828585142618977e-05,0.00015951350237855877,0.0,0.019190137508486593,0.11302878431044519,3.0,492,3336000,1.3,180.44,417
-2.0866251295804976,1.3858369874954224,-6.805132466979558e-05,0.0001984235081249608,0.0,0.019892326710464404,0.11304132172837854,3.1000000000000085,492,3344000,1.26,177.48,418
-0.4938845032453537,1.386056056022644,9.02534573833691e-05,0.000560525144960593,0.0,0.030259551385546594,0.1918285620585084,4.0,492,3352000,1.47,184.97,419
-0.5044550865888595,1.386132197380066,-1.7319169637630694e-06,0.00048356209852613575,0.0,0.029521576736119902,0.18238844613544644,4.0,492,3360000,1.52,187.08,420
-1.3842408329248428,1.3858725285530091,-0.00015852165807473285,0.000429549712480366,0.0,0.023381864584377177,0.14799738050438463,3.1000000000000085,493,3368000,1.41,182.19,421
-1.1650951159000398,1.385888909101486,-5.617389346298296e-05,0.00043411169310275,0.0,0.022830112953863783,0.16512808922678232,4.0,493,3376000,1.46,184.08,422
-3.375439238548279,1.3861801636219024,-1.4219528457033449e-05,0.00023577304662808274,0.0,0.019014149200299587,0.11411649195477366,3.0,493,3384000,1.27,177.52,423
-0.2424763882160187,1.386114877462387,0.0001052450561110163,0.00017985434759339115,0.0,0.020940961357448162,0.11999087161384522,3.0,493,3392000,1.18,174.6,424
-0.6307862228155137,1.385632473230362,-0.00010852262636035448,0.00033506923726235984,0.0,0.025988624603000568,0.1450110164936632,3.1000000000000085,493,3400000,1.46,186.07,425
-3.5960667550563814,1.385599241256714,0.00020246280138962901,0.0005720878665397322,0.0,0.025794922025939283,0.18000639364123344,4.0,493,3408000,1.65,188.77,426
-3.3259184849262238,1.3859486758708954,-0.00013424245145870372,8.117436599661688e-05,0.0,0.011476322934021099,0.08167032508179545,4.0,493,3416000,1.47,183.21,427
-0.8167780327796936,1.385886697769165,-7.151945901568979e-06,0.00018666753657782919,0.0,0.017130463964939988,0.10081297340802849,3.0,493,3424000,1.21,175.41,428
-1.8524325942993165,1.3858642709255218,7.097744288330433e-05,0.0001801484140537468,0.0,0.020829965406297887,0.11344432637095452,3.0,493,3432000,1.24,175.33,429
0.18688512921333314,1.3860948145389558,-1.0215678757958813e-05,0.00011242779821714066,0.0,0.018045778122012034,0.09910149214789271,3.0,493,3440000,1.2,175.69,430
-0.021709299087524413,1.3854969143867493,-7.656169324036454e-05,0.0007075685129814247,0.0,0.029962163198603693,0.19422658807598053,3.0,493,3448000,1.15,175.25,431
-1.1430696767568589,1.3853429651260376,4.769544993905583e-06,0.00024830317957366785,0.0,0.01885498040918382,0.1252063549682498,3.0,493,3456000,1.2,174.39,432
-0.5528981411457061,1.385657958984375,-2.40122288960265e-05,0.00046791867177489624,0.0,0.029878788791769074,0.17244736624881626,4.0,493,3464000,1.55,188.89,433
-1.249179056286812,1.386038122177124,-2.2681116715830284e-05,0.00013182635921907604,0.0,0.013982618351197504,0.09553937217220664,4.0,493,3472000,1.42,184.47,434
-1.7889633363485336,1.3859334945678712,-0.00020014950104268791,0.00024685759668614083,0.0,0.0220576806294727,0.13459646811708809,4.0,493,3480000,1.39,183.23,435
-1.7929271292686462,1.3860614562034608,0.00015596579796692823,0.00048795205399073896,0.0,0.026966682185289557,0.16342354759573938,4.0,493,3488000,1.37,182.67,436
-2.7119330048561094,1.386010171175003,-0.00012728973790217423,0.00046079913156063415,0.0,0.026095430888025885,0.16329031327739357,3.1000000000000085,493,3496000,1.28,176.55,437
-1.4917736178636551,1.3854783308506011,0.00030716061779685334,0.00026492883668652214,0.0,0.018212205069108704,0.12035317461937665,3.1000000000000085,493,3504000,1.36,178.46,438
-31.76759934067726,1.3859852290153503,3.1683951342529325e-05,0.00034138268504648297,0.0,0.024011278893523894,0.14829896464943887,3.0,493,3512000,1.25,175.38,439
-0.605276820063591,1.3858496379852294,-6.036430029780604e-05,0.00047874515046714806,0.0,0.03121682594640834,0.1796387050114572,3.0,493,3520000,1.3,179.07,440
-0.22700003445148467,1.3858407628536225,-4.9139897419081537e-05,0.0002325719063435372,0.0,0.01810587152890818,0.12643842530436813,3.0,493,3528000,1.26,178.27,441
-3.2824029511213304,1.3856292963027954,-8.85048444615677e-05,0.0006362750265816431,0.0,0.031383729515223426,0.20883951472118498,4.0,493,3536000,1.57,188.78,442
-0.8088018465042114,1.3856824898719788,-1.6642738314658347e-05,0.0001000303754824472,0.0,0.015325425229644767,0.08951145582832395,4.0,493,3544000,1.57,189.58,443
-0.7278413873910904,1.3856245982646942,-1.2758809698425465e-05,0.00018451591077109697,0.0,0.025738845731247392,0.1180472350679338,3.0,493,3552000,1.13,173.76,444
-1.36285919547081,1.3855887794494628,2.286099930643104e-05,0.00014838162397609267,0.0,0.017684058981344876,0.11334504567086696,3.0,493,3560000,1.26,178.97,445
-3.138572046160698,1.385671945810318,-3.74012916108768e-05,0.00037838867198502157,0.0,0.024363791755851953,0.150628557568416,4.0,493,3568000,1.5,187.95,446
-1.5462101763486862,1.3859895503520965,-7.031158752212718e-05,0.0001708845308871787,0.0,0.014986033291251356,0.10001852752640844,3.0,493,3576000,1.34,180.84,447
-1.0786577403545379,1.3857125747203827,8.867071541317273e-05,0.0002489679032623826,0.0,0.02063245792912651,0.1257520374469459,3.0,493,3584000,1.18,172.35,448
0.16392577290534974,1.3859759593009948,-0.00011246761961956508,0.0003513827321694407,0.0,0.0290862762605896,0.1615437121130526,3.0,493,3592000,1.35,179.81,449
-0.5285670483112335,1.3855990386009216,-3.365256467077415e-05,0.00020584474886845784,0.0,0.022650016251065472,0.13355589842423796,4.0,493,3600000,1.57,189.23,450
-0.5275819957256317,1.3857803380489349,0.00012467106455005706,0.0001466451684166259,0.0,0.023805965375339376,0.1153626186400652,4.0,493,3608000,1.46,185.52,451
-0.3949601799249649,1.3858060097694398,-7.5226077751722184e-06,0.0004280218146266179,0.0,0.025611576228295643,0.1472351533267647,4.0,493,3616000,1.33,180.98,452
-2.458411758542061,1.3861411774158479,-4.906358299194835e-05,0.0003174447033575234,0.0,0.023715193447880166,0.146908543985337,4.0,493,3624000,1.43,186.25,453
-4.717606343626976,1.386011254787445,0.00010989925694502744,0.00014881055775617825,0.0,0.017727868075237612,0.10746752545237541,3.0,493,3632000,1.12,173.63,454
-2.130583163499832,1.385790058374405,-8.289157514809631e-05,0.0005866874384207677,0.0,0.03318468811802879,0.18915255025960506,3.0,493,3640000,1.02,165.93,455
-2.2038220739364625,1.3851303219795228,3.175078517870133e-05,0.0005803669754038765,0.0,0.028616306079014747,0.1839091674424708,3.0,493,3648000,1.26,175.34,456
-0.6295135998725891,1.3850568771362304,-1.0064558482554276e-05,0.0001840794114491473,0.0,0.015278756961916926,0.1043355318531394,3.0,493,3656000,1.2,174.61,457
-0.9823196798563003,1.3855680131912231,-5.49252860218985e-05,0.00012047845773395238,0.0,0.015353400326033858,0.09651238467544317,3.0,493,3664000,1.17,173.25,458
-0.21381422638893127,1.3858156836032867,3.732171433512122e-05,0.00025014944613076294,0.0,0.022500360845059072,0.12545454151928426,3.0,493,3672000,1.19,173.62,459
-123.29240974068642,1.3844756662845612,0.00015477186784210062,0.0005743964497060005,0.0,0.02987341936778305,0.18895938235335052,3.0,493,3680000,1.22,176.02,460
-0.954921783208847,1.3856672036647797,-5.1549127947509986e-05,0.0003905335404124344,0.0,0.024604554981693175,0.16174342992715537,3.1000000000000085,493,3688000,1.43,185.11,461
-1.1831343346834182,1.385571620464325,-0.00013869188514945563,0.0004069312803699177,0.0,0.025755982466633263,0.15658688005059956,4.0,493,3696000,1.63,190.68,462
-1.8554451662302016,1.3858986067771912,9.59800454438664e-06,0.00015294026844344443,0.0,0.01558891537316346,0.10761850057169794,4.0,493,3704000,1.53,187.25,463
-0.5164395689964294,1.3860446774959565,0.0001477721733135695,0.0005353203579477394,0.0,0.02888228664692825,0.17703884578309953,4.0,493,3712000,1.46,185.78,464
-1.0291990476846695,1.3853818142414094,-0.00021459897492604797,0.0004158580041746518,0.0,0.02124737617336542,0.13911396270617843,4.0,493,3720000,1.42,183.8,465
-0.526209352016449,1.385571105480194,6.167531230858003e-05,0.0001670644634839391,0.0,0.016052272173966195,0.10445740042254328,3.1000000000000085,493,3728000,1.49,185.89,466
-1.286542631983757,1.385497623682022,-6.61056848912267e-05,0.0005069534312735868,0.0,0.02707838544389862,0.15827405808493494,4.0,493,3736000,1.52,187.2,467
-0.8484723114967346,1.385250300168991,4.600619428629216e-05,0.00020670083823915776,0.0,0.018649108682969203,0.12357509664259851,3.1000000000000085,493,3744000,1.45,184.22,468
-1.076993544101715,1.3860844814777373,1.44505610660417e-05,0.00015289080204809125,0.0,0.014542549231393778,0.09455207114107907,3.0,493,3752000,1.29,179.44,469
-0.013390281200408936,1.3860953485965728,2.7114625386275292e-05,0.00020329852366216984,0.0,0.023044066391460376,0.12443832937628031,3.0,493,3760000,1.21,175.78,470
0.1015205991268158,1.386119556427002,-6.70002628248767e-05,0.00013349437654710527,0.0,0.018509640796259816,0.09316675831563771,3.0,493,3768000,1.04,167.99,471
-0.31743873298168185,1.3859576761722565,0.00011531102529261262,0.00011553807027667062,0.0,0.017339729074132133,0.09983509825542569,3.0,493,3776000,1.11,170.83,472
0.11856541752815247,1.3860091495513915,-8.042871122597717e-05,0.00027571571013368157,0.0,0.025007536349799374,0.14382951639592648,3.0,493,3784000,1.35,179.77,473
-0.8209563708305359,1.3856114721298218,2.925252090790309e-05,0.0002488672693880289,0.0,0.019743813454915434,0.12252911172807217,3.0,493,3792000,1.37,180.03,474
-11.324846378564835,1.3856900084018706,2.6273220628354464e-05,0.0004804358027524813,0.0,0.026494723964902493,0.17953235013410448,5.0,493,3800000,1.67,190.67,475
0.32553533375263216,1.385883412361145,6.157968728075503e-05,0.00021841979394139345,0.0,0.02692103266612038,0.14250094775110483,5.0,493,3808000,1.81,198.63,476
-1.8793040907382965,1.3858855390548706,1.4724574975844007e-05,0.000500545099152987,0.0,0.027958445580237978,0.17468101205304265,4.0,493,3816000,1.59,191.93,477
-3.227740288376808,1.3859923541545869,7.075519231420913e-06,0.00020860668588341014,0.0,0.017152384715841417,0.1155318062659353,4.1000000000000085,493,3824000,1.49,188.0,478
-0.7778770130872726,1.3859879338741303,-7.732614239102986e-05,0.0002653537771399783,0.0,0.0222220815852215,0.13988144255243243,4.0,493,3832000,1.5,189.46,479
-1.4745587259531021,1.3861522579193115,4.87177125251037e-06,0.00020847666119209408,0.0,0.019861235730107177,0.12299753423780203,4.0,493,3840000,1.64,192.42,480
0.047912447452545165,1.3859690809249878,8.16192167258123e-05,0.00019455995950579564,0.0,0.023432577030753254,0.1268526674620807,4.0,493,3848000,1.52,186.47,481
-0.5941756147146225,1.385754406452179,3.656428882095497e-05,0.0002328915300972767,0.0,0.022871903872217,0.12450321646407246,3.0,493,3856000,1.15,174.08,482
-0.48037187874317167,1.3857071959972382,-0.00016541562916245312,0.00040228675455409755,0.0,0.02149267897092095,0.15643326784484088,3.0,493,3864000,1.3,179.71,483
-0.6340952694416047,1.3859305834770204,-4.048472652357305e-05,0.000317455129757036,0.0,0.02293298157623112,0.14001157503575087,3.0,493,3872000,1.6,191.81,484
0.060235992074012756,1.3857663476467132,1.2467689375625923e-05,0.0003751610278231965,0.0,0.0265077431492882,0.1694709550961852,3.1000000000000085,493,3880000,1.66,194.36,485
-2.8752465790510175,1.3855498135089874,7.853742499719374e-05,0.00037705567597413393,0.0,0.02224848357020935,0.1268973419815302,3.0,493,3888000,1.34,181.27,486
-0.07991903126239777,1.3856693005561829,6.091249939345289e-05,0.0001990344701266622,0.0,0.01642015069286035,0.11485441726632416,3.0,493,3896000,1.38,181.06,487
-0.0562039178609848,1.3857176768779755,-2.420779599560774e-05,0.00019323889859776955,0.0,0.02120448060875917,0.12478814356029033,4.0,493,3904000,1.55,188.37,488
-0.3863209879398346,1.38589599609375,-1.0054461163235829e-05,0.0005262202258245452,0.0,0.03112525031894897,0.17534379849210383,4.0,493,3912000,1.54,188.6,489
-0.36325935781002044,1.3859320628643035,6.172618497657823e-05,0.0001444555358011712,0.0,0.018856774286398505,0.11744277079589666,4.0,493,3920000,1.57,191.66,490
-1.4556571167707444,1.3849280595779419,-0.0001452617210452445,0.0008558400702196422,0.0,0.03397220559756662,0.21795533139258624,3.1000000000000085,493,3928000,1.48,186.93,491
-1.4517427432537078,1.384823681116104,-1.6658366298543115e-05,0.00021120333378462418,0.0,0.017763112034095536,0.1284777884557843,3.0,494,3936000,1.45,186.49,492
-1.688475867509842,1.385701571702957,-2.593356830402627e-06,0.0001590903643294439,0.0,0.018373853249308843,0.11038976749870927,4.0,494,3944000,1.42,185.09,493
-0.3160030657052994,1.3859271275997163,-9.486045964877121e-06,0.0001330100437900228,0.0,0.02057942750579121,0.10678880292922259,3.1000000000000085,494,3952000,1.4,185.2,494
-0.28298953771591184,1.3861455583572388,-3.723291210917523e-06,8.007564686238311e-05,0.0,0.015681290129127126,0.08581592743285,3.0,494,3960000,1.19,175.33,495
-0.407488756775856,1.385478490591049,5.452506808069302e-05,0.0002292477474043153,0.0,0.02464349695935521,0.12969916149042546,3.0,494,3968000,1.15,174.93,496
-0.8454914253950119,1.3858728075027467,-0.0001271868442563573,0.00027894219295944824,0.0,0.024944504188409464,0.14025889319367707,3.1000000000000085,494,3976000,1.31,180.54,497
-1.301600951552391,1.3861430895328521,1.607644231626182e-05,9.287657261950244e-05,0.0,0.015483176211054233,0.08901396621949971,3.0,494,3984000,1.3,179.57,498
-0.20241670191287994,1.3860845422744752,-6.785364414099604e-05,0.00023023838418339437,0.0,0.021763870670424554,0.1243549441266805,4.0,494,3992000,1.39,182.92,499
0.23333560168743134,1.385502539873123,-4.256263902789215e-05,0.00018775106290718212,0.0,0.018354849338511513,0.10911490309983492,4.0,494,4000000,1.43,184.66,500
-0.522720594406128,1.3859591019153594,0.00013932876620856405,0.00014461595068951283,0.0,0.020299546181269182,0.10344090775586665,4.0,494,4008000,1.31,180.61,501
-1.7964002031087876,1.385693211555481,-9.757630523381522e-05,0.00027304196164323,0.0,0.02704374746967881,0.1439577688090503,3.0,494,4016000,1.19,173.87,502
-1.2114853519201279,1.3857534611225129,0.00023291514248739985,9.816418128934857e-05,0.0,0.015182514989236824,0.08916161548346281,3.0,494,4024000,0.99,166.22,503
-1.6329668521881104,1.385710678100586,-0.00024440743785817174,0.0002640149048403373,0.0,0.02457932920508589,0.13773299862630664,3.0,494,4032000,1.06,169.6,504
-1.3361768817901611,1.3861058449745178,5.04346430352598e-05,0.00021590685777937325,0.0,0.02200963616803827,0.1286289184074849,3.1000000000000085,494,4040000,1.35,180.83,505
0.0020311570167541506,1.386072564125061,-3.263226055423729e-05,0.00048727531106464996,0.0,0.026917676521308814,0.16038022539578378,3.0,494,4048000,1.42,184.76,506
-2.5654660254716872,1.3860600650310517,7.952147905598394e-05,7.173521379854719e-05,0.0,0.011434216580040896,0.08635631691664457,4.0,494,4056000,1.47,187.86,507
0.10331180155277252,1.3859157598018645,5.9160018718102944e-05,0.00029191104561959947,0.0,0.024513473539225977,0.15223459888249635,3.1000000000000085,494,4064000,1.39,185.22,508
-1.1168591791391373,1.3859895825386048,-8.040928129048553e-05,0.00012495806030983657,0.0,0.019918573453550102,0.10820728661492467,3.0,494,4072000,1.16,175.01,509
-1.5862699681520462,1.3858225178718566,-1.0407538065919652e-05,0.0003702720036005758,0.0,0.02076304418861949,0.13263511718250812,3.0,494,4080000,1.24,175.92,510
0.07518726825714112,1.3861528789997102,-0.00011477678215669584,0.000324713600512041,0.0,0.026661540012925058,0.15852114137262105,4.0,494,4088000,1.56,186.92,511
-0.3887817275524139,1.3860374104976654,7.289929810212925e-05,0.00027958751490132273,0.0,0.02174707501030439,0.13748845811001956,4.0,494,4096000,1.57,188.36,512
-0.38952482044696807,1.3859328842163086,5.71220274650841e-05,6.768626335428962e-05,0.0,0.013351915094592402,0.0768578881630674,4.0,494,4104000,1.45,186.06,513
-0.9449936884641648,1.3861083245277406,2.33670262969099e-05,0.00021515581331584598,0.0,0.02126968114667452,0.1136324777174741,3.0,494,4112000,1.16,173.4,514
-0.4150357979536057,1.3860022473335265,-1.4747882305528037e-05,0.00025712496859341626,0.0,0.025409025376506387,0.1367721990123391,3.0,494,4120000,1.24,176.22,515
-0.9670288079977035,1.3858849346637725,-3.098553523159353e-05,0.00020613676334846787,0.0,0.022706632359154696,0.13598780513741077,4.0,494,4128000,1.4,184.47,516
-1.808805445432663,1.385560108423233,1.5453093801625073e-05,0.0002890969288489487,0.0,0.023728867398376267,0.1353546661324799,4.0,494,4136000,1.43,185.16,517
-0.6646115577220917,1.3858245849609374,-3.0295096676127285e-05,0.00018018340943513068,0.0,0.020668565999588436,0.12400113237090409,4.0,494,4144000,1.39,182.98,518
-0.2224944841861725,1.3859295678138732,0.00013230424669018247,0.00028112433380897525,0.0,0.022073162254600938,0.13744776526466013,3.0,494,4152000,1.26,178.07,519
-0.07776004254817963,1.3860883343219756,-5.978581484669121e-05,0.0003009472999985974,0.0,0.021264240912179752,0.1352485263068229,3.1000000000000085,494,4160000,1.37,181.72,520
-0.8773489046096802,1.3860067915916443,-2.9618462940561584e-05,0.00025757432976377005,0.0,0.02450910395512154,0.12887682294473052,3.0,494,4168000,1.34,179.88,521
-0.4748598885536194,1.385720238685608,8.67641894001281e-05,0.0006081728186984492,0.0,0.029430813651902983,0.19760645361617207,3.0,494,4176000,1.22,177.56,522
-0.10044406354427338,1.385961856842041,5.917447459069081e-05,7.541899096850103e-05,0.0,0.012966934390179588,0.08525681897066534,3.1000000000000085,494,4184000,1.41,184.92,523
-2.778431485295296,1.3860198879241943,-4.607223301718477e-05,0.00036223363933572726,0.0,0.020690949943656296,0.11708842520602047,3.0,494,4192000,1.19,173.97,524
-0.3387799173593521,1.3858051669597626,-2.8580477664945647e-05,0.0004617761134943521,0.0,0.024012622642499353,0.1599388508312404,3.0,494,4200000,1.14,172.65,525
-3.5141442000865935,1.385969159603119,-4.1508085014356763e-05,0.0001377966660623997,0.0,0.0163579710267686,0.10779103978537023,3.0,494,4208000,1.24,177.17,526
-0.03700042486190796,1.3860428607463837,5.0231512359459886e-05,0.0004122000151210159,0.0,0.024431703323672907,0.16373878126963973,3.0,494,4216000,1.39,181.95,527
-7.79621871650219,1.3860802304744722,-9.912952164086164e-05,0.00026374692886975025,0.0,0.024978394188745024,0.14093234384432435,3.0,494,4224000,1.54,188.03,528
-0.5862284767627716,1.3861464631557465,0.00013948733497272768,0.00013503215591470052,0.0,0.01777797462103148,0.11064355228096247,4.0,494,4232000,1.5,188.47,529
-1.321167596578598,1.3860160982608796,9.196708306262736e-06,0.0002486495479053019,0.0,0.02077400139899221,0.12096796916332096,4.0,494,4240000,1.5,188.6,530
-15.32734757244587,1.3860441505908967,-0.00020166146128758555,0.0006029578690777271,0.0,0.02891721896825943,0.16649294511415064,3.0,494,4248000,1.33,179.79,531
