PMM:episode_rewards,policy_entropy,advantage_norm,epoch_idx,grad_norm,frames,fps,value_loss,episode_length,P01:episode_rewards,P09:episode_rewards,explained_variance,policy_loss
90.11,1.051742752790451,2.5981714034080508,690,0.8133092838464674,5520000,518,0.05650841564405709,1071.05,0.0,215.30000000000004,0.6492751872539521,-0.017508704765641595
92.08,1.0387844938039779,2.8705836689472197,691,0.938890867560643,5528000,518,0.06944615253712982,1070.53,0.0,215.30000000000004,0.6639238077402115,-0.015553066267166286
91.91,1.0248894590139388,2.502723287940025,692,0.7933855455370967,5536000,518,0.05447510039899498,1064.16,0.0,215.30000000000004,0.6274365234375,-0.012358845678390936
93.75,1.0116719967126846,3.265218237042427,693,1.3851688007114862,5544000,518,0.09513167058117687,1068.56,0.0,218.40000000000003,0.703702625632286,-0.023576303879963234
96.85,0.9844210016727447,3.144154888391495,694,1.0657286985082104,5552000,518,0.09076114770490676,1070.42,0.0,229.70000000000005,0.6266528248786927,-0.03428093450318556
104.99,1.0189125090837479,3.3124865436553956,695,1.2242067005155692,5560000,518,0.09625626261346042,1136.29,0.0,229.70000000000005,0.6624669218063355,-0.020810651623178272
112.05,0.9953609740734101,2.601996557712555,696,0.8471764169830769,5568000,518,0.058760948325507344,1194.5,0.0,237.30000000000013,0.6476578521728515,-0.015793380390387027
119.6,1.0090791386365892,2.8420754611492156,697,0.8841378260502658,5576000,518,0.06744703222066165,1256.59,1.0,249.0,0.6489195328950882,-0.004519047032808885
128.42,0.9901270657777786,3.099909545183182,698,1.0593293190683537,5584000,518,0.08323235826101154,1340.1,40.8,249.3,0.6722681838274002,-0.014046872535254806
135.47,0.9989722073078156,2.372458871603012,699,0.7308128366339226,5592000,518,0.049600896784104405,1393.32,45.60000000000001,252.9000000000001,0.6734220707416534,-0.024270827009167988
131.22,0.8566045853495597,3.622319526672363,700,1.3607147312654078,5600000,518,0.10887659683357924,1382.71,42.0,249.3,0.4162670236825943,-0.041736780896317216
118.58,1.0141508769989014,1.9484835344552993,701,0.682188817977502,5608000,518,0.030337159023620188,1281.91,7.400000000000002,249.0,0.6264951103925704,-0.01346033775334945
113.27,1.0308536422252654,2.173919503092766,702,0.6618905741046817,5616000,519,0.04600688452366739,1259.61,7.400000000000002,231.00000000000017,0.6387141299247742,-0.009689860328799114
111.02,1.0140190094709396,2.4897802394628523,703,0.8705757547997466,5624000,519,0.05468259520363063,1247.91,7.400000000000002,230.1000000000002,0.5991836333274841,-0.025728163393505383
112.08,0.9794581389427185,2.8803593838214874,704,1.067575858646057,5632000,519,0.07205108878668398,1263.5,7.400000000000002,230.1000000000002,0.7143174797296524,-0.010779676390811802
114.62,0.993504588007927,3.34022496342659,705,1.3419442398555603,5640000,519,0.10230725386179984,1254.42,7.400000000000002,248.10000000000002,0.746977705359459,-0.018377391880203504
118.58,0.9953017073869705,2.83180899977684,706,0.9589974302217108,5648000,519,0.06996026251465082,1263.32,7.400000000000002,249.3,0.6625662583112717,-0.024680999169650022
117.3,1.0137069946527482,3.6605440056324006,707,1.4224628488572404,5656000,519,0.14199162856675684,1261.77,7.400000000000002,248.10000000000002,0.6712664878368377,-0.023878528099739924
112.64,1.0295985543727875,3.0518182718753817,708,1.2566177081351684,5664000,519,0.08043245785403996,1231.7,7.400000000000002,246.20000000000002,0.583465216755867,-0.020576708552252968
107.52,1.0300710642337798,2.640920804142952,709,0.8655258673787094,5672000,519,0.05867251195013523,1200.91,7.400000000000002,246.20000000000002,0.6250612145662308,-0.025415335445723032
103.86,1.056823936700821,2.755944251418114,710,0.9451259784862285,5680000,519,0.06566414469387383,1179.35,7.400000000000002,246.20000000000002,0.651898285150528,-0.026452206358662807
101.53,1.0326345080137254,2.473912461400032,711,0.9025074585993224,5688000,519,0.05732402715831995,1165.88,7.400000000000002,246.20000000000002,0.7136326491832733,-0.012362755803624169
99.07,1.046641582250595,2.4735602456331254,712,0.8499113746689433,5696000,519,0.05386937464121729,1162.01,7.400000000000002,246.20000000000002,0.6932397347688675,-0.008684569293982349
96.78,0.9966180497407913,3.409605438709259,713,1.3496350905220935,5704000,519,0.11467517825774848,1151.02,7.400000000000002,245.1,0.6032211965322495,-0.020549319653073325
96.73,0.990098368525505,2.904523924589157,714,1.18345812984478,5712000,519,0.07667972969822585,1158.94,7.400000000000002,245.1,0.648155580163002,-0.017563702645129523
101.31,0.9920598095655442,2.5737127977609635,715,0.8686172043658691,5720000,519,0.06106122017372399,1181.37,7.400000000000002,245.1,0.666886682510376,-0.020949816033244133
102.04,0.993997962474823,2.4140381175279617,716,0.7446522246544961,5728000,519,0.04838632208760828,1191.78,9.8,245.1,0.6285567146539688,-0.015237063299282453
113.77,0.9747930049896241,3.368384731411934,717,1.282335460552244,5736000,519,0.10080739897675813,1272.95,26.100000000000005,246.20000000000002,0.407030468583107,-0.028545306428568437
122.97,0.9991364026069641,2.736348825097084,718,0.9990181811353628,5744000,519,0.06486045625526458,1355.82,41.8,248.50000000000006,0.67758365213871,-0.01582312466693111
124.15,1.015436515212059,2.386888102889061,719,0.7117882189376985,5752000,519,0.0532648501964286,1359.64,46.7,248.50000000000006,0.6574133914709092,-0.012105485427600798
130.67,0.9823468160629273,3.3568970489501955,720,1.2393229176638354,5760000,519,0.10370659757405519,1374.4,46.7,261.2,0.706924741268158,-0.020307917650097807
132.68,0.9969349163770675,4.16889854669571,721,1.5469332886224003,5768000,519,0.16768433595076204,1375.42,46.7,263.9000000000001,0.6614358681440353,-0.01903279864403885
133.33,0.989010009765625,3.4692277234792708,722,1.375747641936234,5776000,519,0.11831651599612086,1371.22,46.7,276.1,0.7227240991592407,-0.035768422721594105
131.82,0.9760953742265701,3.575314259529114,723,1.4059266209027548,5784000,519,0.13204718326218426,1358.92,46.7,272.40000000000003,0.7020434898138046,-0.01792343643726781
137.07,0.9489917784929276,3.172792897224426,724,1.2147452820545621,5792000,519,0.0836639968957752,1359.99,45.800000000000004,276.1,0.8070548850297928,-0.017176825840142556
140.38,0.98731460750103,3.343914932012558,725,1.3801332443628942,5800000,519,0.10718010985758156,1376.38,45.800000000000004,279.50000000000006,0.6685734343528748,-0.03262095813988708
144.89,0.9959295028448105,2.9059359669685363,726,1.0618342245105152,5808000,519,0.07664634007960558,1401.05,49.0,277.2,0.6865202939510345,-0.02337390323285945
149.45,1.0289545863866807,2.534691572189331,727,0.9281987579466204,5816000,519,0.06764287153724581,1431.86,55.7,277.2,0.6646132272481918,-0.01978691740820068
151.63,0.9881622225046158,2.7355781209468844,728,0.8938893837927409,5824000,519,0.0692507318686694,1435.71,55.7,277.2,0.6629855459928513,-0.01761005291773472
159.49,0.9539269107580185,3.7359204280376432,729,1.3951876287996456,5832000,519,0.14744805495254695,1462.97,62.800000000000004,284.20000000000005,0.6441937428712845,-0.00895287840918172
161.88,1.0455913048982621,3.0120701742172242,730,1.257090540478066,5840000,519,0.07760816426947713,1465.32,63.9,284.20000000000005,0.5569058299064636,-0.0302319535787683
158.22,1.0648106497526169,2.08632574737072,731,0.6382565095906405,5848000,519,0.03691229215357453,1446.44,60.4,284.20000000000005,0.6908208841085434,-0.009133238707727287
155.29,1.0268941873311996,2.2600692856311797,732,0.7019029101167358,5856000,519,0.04799765724223107,1427.43,54.6,284.20000000000005,0.6794011718034745,-0.02195025027565862
154.8,1.0226468807458877,2.842162073254585,733,0.996896264850174,5864000,519,0.07308993211481721,1428.81,60.4,284.20000000000005,0.6848646962642669,-0.019550862211035566
156.58,0.9827991306781769,2.6442651760578157,734,0.8778882961608627,5872000,519,0.062361412532627586,1434.06,60.4,284.0,0.7413675624132157,-0.006007333472953178
159.95,0.9701136648654938,3.2455265629291534,735,1.1232764600825633,5880000,519,0.09305781652219594,1436.78,60.4,286.0,0.7697916632890701,-0.013935452932491899
163.28,0.9798128640651703,3.6883882057666777,736,1.6288337361828358,5888000,519,0.1271294676978141,1439.49,54.800000000000004,298.09999999999997,0.6938037049770355,-0.016606725619640203
165.54,0.9658291351795196,3.7916894245147703,737,1.584943787215058,5896000,519,0.13644850153475999,1448.38,54.800000000000004,299.0,0.8018875509500504,-0.013340334371605422
164.06,0.9758992606401443,3.652661575078964,738,1.2472219289241715,5904000,519,0.13977088633924722,1436.46,54.800000000000004,298.09999999999997,0.7135347777605057,-0.019554356341832318
160.79,0.9722913998365402,3.3142340207099914,739,1.2389230615172773,5912000,519,0.1102406436111778,1419.77,54.800000000000004,298.09999999999997,0.8329498618841171,-0.02059399078571005
159.28,1.0031832128763198,3.1371337884664534,740,1.1309986386812225,5920000,519,0.08737517810426652,1420.23,54.800000000000004,298.09999999999997,0.7189511293172837,-0.018479223747272046
157.36,1.0119132381677627,2.39511798620224,741,0.8210806053696398,5928000,519,0.051528928941115736,1430.98,54.800000000000004,287.20000000000016,0.7325679564476013,-0.0197690758749377
156.16,1.011995131969452,3.0469680213928223,742,1.0057343701637538,5936000,519,0.08083860634360462,1436.3,59.5,287.20000000000016,0.6431860172748566,-0.02984753167926101
150.99,1.0149434542655944,2.8825540590286254,743,1.0362666017545266,5944000,519,0.07157569418661297,1424.41,59.5,284.0,0.6991097736358642,-0.022090664323040982
147.84,0.9927802890539169,2.6819521868228913,744,0.97999402914643,5952000,519,0.06352026989217847,1419.18,54.800000000000004,284.0,0.6929206109046936,-0.029825666025863028
148.2,1.0251150238513946,2.390966086387634,745,0.8191329748415898,5960000,519,0.05015339642297476,1409.18,50.5,284.0,0.7203895026445388,-0.012152761276811362
145.39,1.0138075745105743,3.2180177277326583,746,1.3960203159078326,5968000,519,0.08365446023643017,1399.36,45.800000000000004,277.3,0.6565262103080749,-0.018589735275600105
146.04,0.9578807204961777,3.510263645648956,747,1.275596145649017,5976000,519,0.10994440839625895,1392.3,50.5,280.40000000000003,0.6457134079933167,-0.010509885294013657
150.41,0.9873507857322693,3.0577609658241274,748,1.1589221294295984,5984000,519,0.10758562220726162,1410.1,54.800000000000004,284.20000000000005,0.717348729968071,-0.007349353307508863
153.16,0.9747992122173309,3.1334797859191896,749,1.0882265933737543,5992000,519,0.10753387797158212,1424.39,60.9,284.20000000000005,0.6751328992843628,-0.01572792395018041
163.0,0.9760893416404725,3.375076571702957,750,1.3117266347058987,6000000,519,0.09773001823108643,1469.56,72.5,287.0000000000001,0.7403662186861039,-0.025328834879619535
166.39,1.0213783013820648,2.6388585603237154,751,0.9415526293577294,6008000,519,0.0639364048698917,1472.35,74.8,287.0000000000001,0.7237168473005294,-0.02315570886275964
166.36,1.0021380531787871,3.286994218826294,752,1.379662339604411,6016000,519,0.12962860359810294,1475.08,74.8,287.0000000000001,0.5485928076505661,-0.016630215945187956
166.77,0.9496436095237732,3.483913686275482,753,1.3225696870528498,6024000,519,0.10042390637099743,1472.7,72.9,296.3,0.7881742215156555,-0.03137295864988118
165.29,0.9550006151199341,3.05304346203804,754,1.1090780988320426,6032000,520,0.07808845506981016,1470.92,72.9,280.40000000000003,0.6735231006145477,-0.032060068677019445
163.79,0.9461677241325378,2.7430097603797914,755,0.9464901839857603,6040000,520,0.06295705877710134,1465.32,74.8,274.3,0.7227375084161758,-0.015853397878745453
161.8,1.0017354667186738,2.6066472417116167,756,0.9673804961697872,6048000,520,0.0582794590620324,1473.37,74.8,264.10000000000014,0.6801171922683715,-0.03216735212830826
161.77,0.9673258435726165,2.78495506644249,757,1.1427508374077606,6056000,520,0.07012087067123503,1478.19,74.8,262.1,0.7631752854585647,-0.005013472955906764
161.92,0.9433922499418259,4.266103192567825,758,1.8468751951891573,6064000,520,0.16230775183998047,1479.97,71.0,262.1,0.7391329389810563,-0.043479788484519305
161.26,0.9945440036058426,2.7230328196287155,759,1.023597541870185,6072000,520,0.06468141837976873,1469.35,61.900000000000006,264.10000000000014,0.6971904283761978,-0.015361719210632145
161.18,1.0449963790178298,2.389761884212494,760,0.8029365242530865,6080000,520,0.04966558514162898,1467.38,61.900000000000006,274.6,0.6797180968523026,-0.01221683314488473
163.06,0.9939258909225464,3.8696175825595858,761,1.4589649881026439,6088000,520,0.12933616792783142,1468.99,61.900000000000006,274.6,0.7664255762100219,-0.002222069509443827
165.76,1.013354098200798,3.433222758769989,762,1.2957186552491975,6096000,520,0.10365386391058565,1451.11,60.4,287.80000000000007,0.6972729879617691,-0.01708729376026895
172.47,1.0185553956031799,3.5598903465270997,763,1.210391548697696,6104000,520,0.11137145028449595,1474.57,72.9,296.3,0.6189355689287186,-0.027772552694950717
174.89,1.003575278520584,3.7631030809879302,764,1.4310280835309552,6112000,520,0.13595040863379837,1470.67,74.7,296.3,0.7002475434541702,-0.02271902989014052
170.96,1.0180334508419038,3.1403138136863706,765,1.2014324383906052,6120000,520,0.09410161854699255,1463.63,74.7,294.1,0.6710110330581665,-0.03214492903847713
168.58,1.0109178638458252,3.2819779121875765,766,1.2420822237628677,6128000,520,0.11139142427127809,1456.78,71.6,287.70000000000005,0.6898711824417114,-0.005878570399363525
172.98,0.9914366209506988,3.2491157233715056,767,1.0992142792798882,6136000,520,0.10250569423660635,1458.76,71.6,294.1,0.6944233763217926,-0.01356262892135419
171.7,0.9770293205976486,4.65583885550499,768,2.089207479511768,6144000,520,0.20868795459624379,1455.17,67.8,290.4,0.6715645533800125,-0.024948380218120292
174.26,1.0003613060712815,2.8259264492988585,769,0.9426814471242977,6152000,520,0.07448227571789175,1452.07,67.8,294.1,0.7644747549295425,-0.021236515052150934
176.38,0.9638114398717881,2.8851538634300233,770,1.00552933750804,6160000,520,0.08040560672990978,1460.24,71.6,294.1,0.6357044970989227,-0.009564579192083329
176.12,0.9373435002565383,4.23732474565506,771,1.802350425794937,6168000,520,0.15472857947461308,1470.75,75.0,294.1,0.7289938938617706,-0.020094078144757076
181.9,0.9457953703403473,3.0992753458023072,772,1.1201900518124466,6176000,520,0.07640632702969015,1478.97,75.0,295.0,0.687360280752182,-0.002724324726150371
184.78,0.9913853186368943,3.554598730802536,773,1.3178165173653855,6184000,520,0.10422677762806415,1480.95,75.0,295.20000000000005,0.8308878940343857,-0.01796755327610299
188.24,0.9831530451774597,3.568448032140732,774,1.4240193237406025,6192000,520,0.10202827673405408,1488.86,71.6,303.1,0.7012988746166229,-0.00923530399275478
190.01,0.9860022085905075,2.7268927371501923,775,0.9628527408372959,6200000,520,0.07264894201420248,1485.29,67.8,304.0,0.7146072733402252,-0.01884085808953387
190.68,0.9548355120420456,3.209384410381317,776,1.471424852982287,6208000,520,0.10000556731130927,1494.37,67.8,304.0,0.7404720443487167,-0.009665282854402903
197.08,0.9455406045913697,3.9709595441818237,777,1.8402895533712138,6216000,520,0.13669641816057265,1516.14,74.7,306.0,0.7450963550806046,-0.021167406347813084
203.2,0.9551553875207901,3.5900288224220276,778,1.460952915528395,6224000,520,0.11710802420973777,1542.62,84.2,306.80000000000007,0.7284400874376297,-0.022318951442139225
204.74,0.9237353628873826,3.391451132297516,779,1.456969579898021,6232000,520,0.108308912999928,1543.62,84.2,306.80000000000007,0.7232499426603317,-0.011000639229459921
207.04,0.9638345831632614,4.1777093994617465,780,1.9264572859418072,6240000,520,0.14301699365489184,1536.3,76.9,314.2,0.7116654580831527,-0.036269801338203254
208.54,0.9685580372810364,3.6615791010856626,781,1.6938290963587301,6248000,520,0.12232296526432038,1547.06,76.9,316.20000000000005,0.787264244556427,-0.021898029698522805
210.11,0.9983865416049957,2.79185465157032,782,1.0432653518833805,6256000,520,0.07283158828504384,1553.02,76.9,316.20000000000005,0.7430356901884079,-0.011104293018579483
209.04,1.0107974803447723,3.6060727566480635,783,1.2952284942941727,6264000,520,0.10894900342915208,1557.91,76.9,315.1,0.6766645085811615,-0.023164441486587747
208.24,1.014393956065178,3.125398917198181,784,1.2784155987575208,6272000,520,0.08284472147468477,1551.07,91.80000000000001,315.1,0.7304778778553009,-0.02168142675247509
211.33,0.9923460268974305,2.8486839401721955,785,1.0578472400223737,6280000,520,0.06955173186957836,1563.45,91.80000000000001,315.1,0.7963158583641052,-0.010367299046483822
211.1,1.0011070358753205,3.4937455117702485,786,1.3160696848008206,6288000,520,0.10281781292520463,1563.85,91.80000000000001,316.20000000000005,0.6913673484325409,-0.024018944965209812
212.26,0.9833142930269241,4.470808777809143,787,1.857718289834741,6296000,520,0.16767981546930968,1565.32,91.80000000000001,320.20000000000005,0.7418920409679413,-0.014812842978863046
216.33,1.002800081372261,3.2761261188983917,788,1.4153774107115675,6304000,520,0.09039564301259816,1576.46,91.80000000000001,326.4000000000001,0.8391819077730179,-0.010995907363248989
217.27,0.9836560130119324,3.450379822254181,789,1.390660972725555,6312000,520,0.10299957945942878,1583.7,71.3,330.4,0.778799267411232,-0.017498861319763817
216.5,0.9889219284057618,3.8356782281398774,790,1.586956062239967,6320000,520,0.13156886795535683,1580.16,71.3,326.4000000000001,0.7543351310491562,-0.023510649481286238
218.92,1.0461404025554657,3.4100275695323945,791,1.4856961582155717,6328000,520,0.10780623641796411,1582.33,71.3,334.20000000000005,0.7237659883499146,-0.01782730325590819
211.0,1.0336011147499085,2.488467454314232,792,0.8053869457681715,6336000,520,0.05508905587717891,1571.78,64.7,330.4,0.7045044702291489,-0.015614919965155422
208.62,0.9750691622495651,3.3946117436885834,793,1.404503424624035,6344000,520,0.10986998273525388,1574.64,64.7,330.4,0.7514105755090713,-0.012973034431925044
214.9,0.9086660403013229,3.7901564848423006,794,1.522989195407795,6352000,520,0.12614548032172024,1596.68,68.6,334.20000000000005,0.7134868186712265,-0.03010529813596804
218.93,0.9566148352622986,3.0032518100738526,795,1.0556650946480413,6360000,520,0.08448314216919244,1616.28,91.50000000000001,334.20000000000005,0.7546904361248017,-0.018166004314043676
216.08,1.0327739882469178,3.0570102977752684,796,1.041845434902403,6368000,520,0.09108374319970608,1611.21,91.50000000000001,332.20000000000005,0.7520801657438279,-0.028489681976170685
215.56,0.99598741710186,4.659870221614837,797,2.2432461688169014,6376000,520,0.2017032285127789,1610.79,91.50000000000001,332.20000000000005,0.7750871109962464,-0.04119106233731145
218.43,0.9835300356149673,4.145080169439316,798,1.6690008092146629,6384000,520,0.1693711733352393,1605.47,91.50000000000001,336.0,0.7671325701475143,-0.027172882182057947
216.23,0.9785480612516403,3.2386949920654295,799,1.3085707724810192,6392000,520,0.08806205590255559,1602.09,91.50000000000001,336.0,0.7945381283760071,-0.004405420072725974
223.59,1.0147341549396516,3.544439924955368,800,1.462216233598183,6400000,520,0.10831293667666614,1632.02,96.7,342.70000000000016,0.7475537544488907,-0.02594492135081964
222.54,0.9894830077886582,3.564855638742447,801,1.4552090136585283,6408000,520,0.11137357618659735,1635.38,97.0,336.50000000000006,0.7180987155437469,-0.017014072529855186
223.33,1.0080010443925858,3.1236835968494416,802,1.2476177646665105,6416000,520,0.08728389448486268,1639.15,97.0,342.70000000000016,0.786501190662384,-0.019988374665845184
225.11,0.9966224139928818,3.4281828022003173,803,1.186389130260832,6424000,520,0.0989317265059799,1647.75,97.0,342.70000000000016,0.7476895338296891,-0.0027791606984101237
227.52,1.0100098407268525,3.9108371216058733,804,1.4752368670977178,6432000,520,0.1352699515921995,1644.63,96.7,358.4000000000001,0.74959217607975,-0.029593238196684978
235.67,0.9787174034118652,3.1276200151443483,805,1.0780201906690898,6440000,520,0.08132534290663898,1677.63,108.0,362.2,0.8356041008234024,-0.012378122996306046
237.35,0.9638753658533097,3.853760256767273,806,1.6673547857144573,6448000,521,0.13215727396309376,1680.62,115.3,362.2,0.6280759835243225,-0.014693126429920085
226.78,1.0136860030889512,2.8979298496246337,807,0.9450257626524953,6456000,521,0.07835663871373981,1674.36,98.8,359.30000000000007,0.7634381818771362,-0.025014466352877206
224.56,0.9943992465734481,3.015404163599014,808,1.015058347083458,6464000,521,0.08325716945342719,1665.91,96.2,359.30000000000007,0.7843608838319779,-0.017061349730938674
222.61,0.9654548662900925,4.316892433166504,809,1.9599440824133796,6472000,521,0.17349605102092028,1653.48,97.0,352.6,0.8283306246995926,-0.009720695800788236
226.67,0.9682462197542191,5.155426791906357,810,2.348348367300138,6480000,521,0.23184805447235704,1651.09,97.0,358.1,0.8244665813446045,-0.025540162472752856
229.22,1.0169566994905472,3.397343646287918,811,1.2910028769872732,6488000,521,0.09817915661260486,1659.91,97.0,359.30000000000007,0.7974214386940003,-0.009093220059512533
231.36,0.9960837829113006,3.823718526363373,812,1.807652698049934,6496000,521,0.1299174687406048,1660.26,97.89999999999999,359.30000000000007,0.7984138786792755,-0.030611691017693374
231.52,0.9866673851013184,3.609709095954895,813,1.7538561363882408,6504000,521,0.12610723287798464,1643.91,98.9,359.30000000000007,0.8041754746437073,-0.020870209100539796
228.81,1.0027976840734483,2.7926731419563295,814,1.084340086878237,6512000,521,0.06954121991060674,1641.7,98.9,359.30000000000007,0.7652524888515473,-0.0264301228246768
222.83,1.0199927872419357,3.2699514591693877,815,1.1360614801694142,6520000,521,0.09154754515737296,1612.97,96.7,358.1,0.7595440495014191,-0.022582286465330982
217.39,1.0115019184350968,2.8598310697078704,816,1.005158385592405,6528000,521,0.06620974937453866,1596.43,84.0,358.1,0.7524531644582748,-0.017203036992577837
217.65,0.9704366797208785,2.429308029413223,817,0.8343348396221227,6536000,521,0.0491820453805849,1605.44,84.0,358.1,0.7619940781593323,-0.005803975802391506
213.53,0.9719605779647827,3.7268504762649535,818,1.4109946712097443,6544000,521,0.1111566276755184,1599.38,84.0,341.2,0.7493215900659561,-0.021737770945765077
206.73,0.9940183824300766,3.323031008243561,819,1.2073579568514157,6552000,521,0.08969498346094042,1587.44,80.60000000000001,332.9000000000001,0.746847054362297,-0.022033722143096384
193.27,1.0153709256649017,3.7363867020606993,820,1.5438761636903937,6560000,521,0.13423195702955126,1524.43,60.3,332.9000000000001,0.7404452383518219,-0.022883656010963024
188.67,0.9887142848968505,2.7122348761558532,821,0.9543218047739259,6568000,521,0.06256721835117787,1497.66,52.9,332.9000000000001,0.8430236279964447,-0.002790023388224654
174.75,1.0232734155654908,2.9170861184597014,822,1.2320776680324523,6576000,521,0.07586948460899294,1450.73,42.7,323.00000000000006,0.6937270402908325,-0.02212137103197165
167.05,1.0534268808364868,2.2260310262441636,823,0.7145595970680292,6584000,521,0.042960328571498396,1419.05,39.0,314.80000000000007,0.7848260313272476,-0.008053320801482187
165.28,0.9728981977701188,3.5460197532176974,824,1.4108592671008742,6592000,521,0.11472828363068402,1416.57,39.0,313.1,0.7711265534162521,-0.016584430327056907
172.31,0.9805484563112259,3.7379064667224884,825,1.686863052813018,6600000,521,0.11920555505901576,1424.63,39.0,314.80000000000007,0.791820130944252,-0.03141002672404283
172.22,0.9606499272584915,2.630939062833786,826,0.9411354431936035,6608000,521,0.06328428495209665,1434.55,39.0,313.1,0.7421007090806961,-0.02194117405611905
172.06,0.940612182021141,2.8109436506032943,827,1.1652083113823408,6616000,521,0.0793541120318696,1432.21,39.0,313.1,0.8022136569023133,-0.02416439212858677
165.25,0.9217942523956298,4.029331601858139,828,1.9379952653285237,6624000,521,0.13322331047616898,1427.85,39.0,292.10000000000014,0.7702580505609512,-0.039090547250962115
163.41,0.9167807042598725,3.4105663967132567,829,1.4434589282372048,6632000,521,0.10169989223591984,1428.3,39.0,289.2,0.7766850930452347,-0.0270814313669689
163.63,0.9366052842140198,3.1148596060276033,830,1.3034961903203677,6640000,521,0.08394533480051905,1434.95,39.0,296.6,0.7176165646314621,-0.021922949486470316
167.21,0.891414864063263,4.27410917878151,831,1.8832045293951376,6648000,521,0.14036308523267507,1437.66,39.0,307.20000000000005,0.8223218154907227,-0.02426339172408916
170.28,0.9090360248088837,2.9768630135059357,832,1.0774316718626595,6656000,521,0.07611134770326317,1443.74,39.0,309.0,0.8030547100305557,-0.01632356721762335
173.11,0.9567522859573364,4.059637080430985,833,1.725756559981692,6664000,521,0.157091151913628,1453.94,39.0,309.5,0.8466701179742813,-0.012779729450703598
178.79,0.9407802301645279,3.2728884422779085,834,1.5001077523722062,6672000,521,0.09971567017957568,1460.36,40.0,322.2,0.8396733325719833,-0.017459797415649517
134.36,0.4003345847409219,3.5814046227931975,835,1.819626579410364,6680000,521,0.13682314466685055,1118.97,0.0,297.3000000000001,-0.3002504426240921,-0.01324425279191928
128.29,1.040332980453968,2.0658415001630783,836,0.760092657647649,6688000,521,0.03426210546866059,1055.08,0.0,297.3000000000001,0.626310670375824,-0.01324279356194893
122.99,1.0270193260908127,2.8292162406444548,837,0.9311342944828175,6696000,521,0.07404610209167004,1033.15,0.0,297.3000000000001,0.6639992535114289,-0.025121705459750957
113.92,1.0342729580402374,2.6994557678699493,838,0.8305455935560846,6704000,521,0.07104046070482582,1004.94,0.0,293.3,0.7987033259868622,-0.02202233107876964
112.55,1.0244345331192017,2.942954022884369,839,1.0997198170842328,6712000,521,0.08048929086886346,1007.39,0.0,293.3,0.7951008117198944,-0.028214531986959626
97.65,0.979862111210823,2.366171186566353,840,0.804329131734947,6720000,521,0.04971561006270349,956.54,0.0,275.90000000000015,0.6111402034759521,-0.01751134765916504
93.55,1.038961187005043,2.5287606781721115,841,0.7459584219900721,6728000,521,0.05519603159744293,943.88,0.0,257.6,0.7242303949594497,-0.026307341534920852
89.22,0.997184357047081,3.317540229558945,842,1.263593615075109,6736000,521,0.09319020397029817,920.94,0.0,244.1000000000002,0.8585381376743316,-0.02172677111637313
84.59,0.9559937864542007,3.788249099254608,843,1.636998372896529,6744000,521,0.1243472817633301,915.84,0.0,238.40000000000003,0.875569240450859,-0.014089932118949947
86.17,1.0115445339679718,3.4140105843544006,844,1.6230479870014989,6752000,521,0.10920568712055684,919.84,0.0,244.1000000000002,0.8115221267938614,-0.029808523072861134
82.04,0.9539062160253525,3.9907737481594086,845,1.5244003049441508,6760000,521,0.1454775682836771,920.02,0.0,238.40000000000003,0.8434203767776489,-0.028210282133659347
82.27,0.9461292338371277,4.265374701023102,846,1.9022603649288654,6768000,521,0.19540063647553324,919.33,0.0,241.4000000000002,0.8655459797382354,-0.012435767389833928
96.3,0.9644229179620742,3.3149260783195498,847,1.3293429432454489,6776000,521,0.09205280694179237,952.61,0.0,275.40000000000003,0.8530972069501876,-0.01658376445178874
96.35,0.9643348795175553,3.719745783805847,848,1.6246329005897515,6784000,521,0.12701940413564444,952.35,0.0,275.40000000000003,0.8693808740377427,-0.014003195959376172
118.48,0.9385098993778229,4.87832352757454,849,2.251837428418042,6792000,521,0.1783572608977556,1066.81,0.0,316.60000000000014,0.8765757018327713,-0.025837495048181155
137.18,0.9672835081815719,3.6394317889213563,850,1.4735681534091425,6800000,521,0.11325862620025873,1159.77,0.0,355.30000000000007,0.8478056144714355,-0.02213219600933371
140.26,0.9935311985015869,3.2243409037590025,851,1.2837178896514763,6808000,521,0.09213797042611986,1183.61,0.0,355.30000000000007,0.8254776304960251,-0.029102684130193665
151.42,0.9671314591169358,4.163189891576767,852,1.9043588330507304,6816000,521,0.15567717246711255,1259.97,10.700000000000001,358.50000000000006,0.8425355368852615,-0.01781411281996043
169.3,0.9504625302553177,4.049289575815201,853,1.7735656354538745,6824000,521,0.13971051989123226,1355.99,16.8,363.30000000000007,0.8472291427850723,-0.020287703929061537
176.24,0.9874258798360824,3.3994981145858763,854,1.4331918511774493,6832000,521,0.0984062703512609,1395.85,29.8,366.30000000000007,0.8394366145133972,-0.022689208612309813
191.43,1.0098066216707229,3.7307001292705535,855,1.7954424430414138,6840000,521,0.12496411398984492,1485.5,55.5,366.30000000000007,0.7822248947620392,-0.025233221038943158
200.07,1.036911714076996,3.788882563114166,856,1.6816858983031582,6848000,521,0.11868433613330126,1514.63,60.9,366.30000000000007,0.8376648956537247,-0.02095961418497609
204.63,1.021896586418152,3.314849650859833,857,1.2103542628617412,6856000,521,0.09633063393644989,1529.64,62.7,366.30000000000007,0.8717878079414367,-0.01969635840097908
