episode_length,value_loss,PMM:episode_rewards,epoch_idx,policy_entropy,P01:episode_rewards,explained_variance,policy_loss,approx_kl_divergence,fps,P09:episode_rewards,grad_norm,clip_fraction,advantage_norm,frames
834.15,1.7141069801757112,4731.75,537,1.6562601633369922,3615.000000000001,0.9312983602285385,-0.005804198232362978,0.0006830437006503471,744,7980.0,4.142385283110487,0.0945068359375,15.968719363212585,5498880
834.75,1.665434386767447,4708.75,538,1.6454261861741544,800.0,0.9102398075163365,-0.005169539319467731,0.000705714839745445,744,8027.5,3.9736015145000865,0.091357421875,15.968719345331191,5509120
824.45,1.2403229759540408,4587.0,539,1.6375328570604324,800.0,0.9503563132137061,-0.005653094791341573,0.000537433029913801,744,7950.0,3.4894066893048388,0.0943603515625,15.968719190359115,5519360
834.24,2.3633005933836104,4766.5,540,1.6450424261391163,797.5,0.9086999293416739,-0.004676868894603103,0.0005629730336128844,744,8025.0,5.698678225568695,0.071923828125,15.96871930360794,5529600
835.9,1.6423632364720107,4791.25,541,1.6420667476952076,775.0,0.9389004599303007,-0.0050514608155936,0.0006095222968160335,744,8025.0,3.8414907268361183,0.0942626953125,15.968719238042832,5539840
835.19,1.0197625323897228,4759.25,542,1.6355765357613563,775.0,0.951137425005436,-0.006148237979505211,0.0006820418819647644,744,8025.0,3.2097674098829656,0.1092041015625,15.968719363212585,5550080
841.41,2.12959104180336,4815.75,543,1.647410260885954,772.5,0.9110599610954523,-0.0039675116568105295,0.0004307504798579328,744,8025.0,7.097864106070006,0.06103515625,15.968719315528869,5560320
842.24,2.1864922209409996,4842.25,544,1.6460828267037868,725.0,0.9202904876321554,-0.005225142088602297,0.0005676958563936134,744,8025.0,4.4680865450115785,0.0799072265625,15.968719351291657,5570560
832.91,1.882961260387674,4838.75,545,1.6484037935733795,725.0,0.930877411365509,-0.005065800686134025,0.0005045053536623818,744,8025.0,4.239146378674122,0.087109375,15.968719255924224,5580800
837.91,0.9129787522833794,4899.25,546,1.6489555664360522,747.5,0.9644578170031309,-0.005468557673157193,0.0005499234993725066,744,7980.0,3.4595545857648355,0.0799560546875,15.968719363212585,5591040
830.73,1.909862150531262,4793.25,547,1.6612850427627563,747.5,0.9196377154439688,-0.0041798680467763916,0.0004880731154347827,744,7952.5,3.7054010059833145,0.0695556640625,15.968719184398651,5601280
826.23,3.1410237797535956,4677.75,548,1.6518186822533607,725.0,0.837302302569151,-0.0035430055198958144,0.0003245231060394351,744,7957.5,8.545458133775771,0.05302734375,15.968719232082368,5611520
835.97,0.986773167271167,4756.75,549,1.6374145418405532,772.5,0.9527521412819624,-0.005744757415959612,0.0005593874244714081,744,7957.5,3.4361033913901586,0.0888427734375,15.968719285726547,5621760
839.03,1.640653713978827,4782.75,550,1.6400363057851792,750.0,0.922153826057911,-0.005405896712909452,0.0005326362183869337,744,7957.5,3.9059798352051707,0.0887939453125,15.968719172477723,5632000
827.99,2.329253611667082,4728.75,551,1.644134908169508,750.0,0.8973609358072281,-0.005005408660508692,0.00041334552323672464,744,7950.0,4.520194709033261,0.0654052734375,15.968719351291657,5642240
834.67,2.1708491070661693,4713.5,552,1.6424987889826297,775.0,0.9250680539757014,-0.004726054726052098,0.00045309531007020566,744,8027.5,5.504667590341927,0.082080078125,15.968719172477723,5652480
827.97,1.1357384494505822,4598.75,553,1.646675231307745,820.0000000000001,0.9379333108663559,-0.005011197703424841,0.0005049730006764428,744,7950.0,3.129310301189721,0.0883056640625,15.968719184398651,5662720
834.25,1.6902154298033565,4704.5,554,1.6345460332930088,825.0,0.9231981568038463,-0.0046857332956278695,0.00074783262171577,744,7950.0,4.302844972175782,0.0797119140625,15.968719267845154,5672960
837.44,2.3625552522018554,4774.25,555,1.6340998016297816,825.0,0.8913897551596165,-0.004284642997663468,0.00042817423835158264,744,7950.0,4.509752477095391,0.069775390625,15.968719232082368,5683200
836.88,1.8729432071559131,4822.5,556,1.647652155905962,825.0,0.9223434731364251,-0.0044453619368141515,0.00045274542897615034,744,7955.0,4.493012807689357,0.0771484375,15.96871936917305,5693440
828.95,2.115253097843379,4916.25,557,1.6452723406255245,825.0,0.9159858949482441,-0.00479475532338256,0.00042039931669008194,744,8002.5,3.838688666934665,0.082763671875,15.968719291687012,5703680
835.64,2.5030127201694996,5094.25,558,1.653910470753908,847.5,0.913225406035781,-0.00412726141512394,0.0003670069460388343,744,8005.0,4.796162392463846,0.0680908203125,15.968719100952148,5713920
831.42,1.884398672869429,5067.25,559,1.6498707450926304,1207.5000000000002,0.9027123462408781,-0.0044089091636124065,0.0004461114216386834,744,8005.0,4.1560461983337955,0.069677734375,15.968719339370727,5724160
837.57,0.879997952375561,5065.75,560,1.6534722097218038,3950.0,0.9653423942625523,-0.00546278715482913,0.00047486630540202713,744,8005.0,3.9292680859947717,0.0810546875,15.968719160556793,5734400
850.54,1.9051645566709339,5170.0,561,1.6449394941329956,4017.5,0.9359559241682291,-0.004715352406492457,0.0004948304297788095,744,8052.500000000001,5.153057990133892,0.0813720703125,15.968719255924224,5744640
865.03,1.644830700661987,5329.5,562,1.6340561367571353,4017.5,0.9416644360870123,-0.0056571967143099755,0.000555674344238793,744,8077.5,3.9086713825287687,0.09501953125,15.968719273805618,5754880
875.55,2.026772615034133,5447.75,563,1.6314320996403695,3615.000000000001,0.9218884620815515,-0.005071045558725018,0.0006172584526954923,744,8100.0,3.977037498525205,0.1010986328125,15.96871926188469,5765120
884.53,1.7621780686080455,5441.0,564,1.6423224546015263,3570.000000000001,0.9036713767796755,-0.005020897707436234,0.0005357342376531439,744,8100.0,3.928962830885385,0.09072265625,15.968719309568405,5775360
910.11,2.950654839351773,5657.0,565,1.6405914045870305,3920.0,0.8704831708222628,-0.0036123016732744874,0.0003549977827593373,744,8155.000000000001,8.694187132275726,0.0505859375,15.968719214200974,5785600
920.4,2.6758549880236386,5667.5,566,1.647857768088579,3570.000000000001,0.8653118770569563,-0.00412106927979039,0.0004591701360088441,744,8207.5,5.10501901443894,0.074951171875,15.968719321489335,5795840
919.75,2.2232615923509003,5570.25,567,1.6512827426195145,825.0,0.8709723010659218,-0.004810233757598326,0.00047262629853192604,744,8305.000000000002,5.346629542706009,0.0863525390625,15.968719154596329,5806080
917.42,1.6638933975249528,5424.25,568,1.6640443943440915,825.0,0.90850813947618,-0.004812200029846281,0.00044723849046203847,744,8305.000000000002,4.3932526195591866,0.0794921875,15.96871913075447,5816320
915.01,2.4374109081923963,5488.0,569,1.65253893584013,822.5,0.8979323074221611,-0.0048709377238992605,0.000507096975477269,744,8417.500000000002,3.884150055714101,0.08349609375,15.968719321489335,5826560
889.85,1.593411801662296,5255.25,570,1.652674925327301,797.5,0.9279117077589035,-0.004706022088066674,0.0005337473824344686,744,8207.5,4.092866815239124,0.08642578125,15.96871920824051,5836800
866.16,1.7297800226137041,5007.25,571,1.650755974650383,800.0,0.9172375779598951,-0.004648690388421528,0.0006198862363195987,744,8207.5,4.401220745626226,0.0743408203125,15.968719297647477,5847040
852.1,1.4414481734856963,4909.75,572,1.649968444555998,800.0,0.9323508899658919,-0.005562432148144581,0.0005962441417385423,744,8102.5,3.7480556508888894,0.0952880859375,15.968719214200974,5857280
826.71,2.610163779184222,4644.5,573,1.655129350721836,747.5,0.8439421102404594,-0.004145626066019759,0.0005629342308940166,744,8052.500000000001,5.633431844073208,0.0672119140625,15.968719083070756,5867520
811.74,1.7591022927314044,4427.75,574,1.6469919353723526,697.5,0.9324372511357069,-0.0042208560858853165,0.000495956114992161,744,8002.5,4.419111964926143,0.0821533203125,15.968719404935836,5877760
802.08,1.2054853122215718,4349.5,575,1.653974214196205,722.5,0.9535384632647037,-0.004922946204897016,0.0005299126397407572,744,8000.0,3.1899590141159853,0.0867431640625,15.968719279766082,5888000
806.82,1.8098689418286085,4452.5,576,1.6632109716534615,745.0,0.9035898845642805,-0.004716676616226323,0.0003839332275735386,744,8002.5,3.7993025134053005,0.078759765625,15.96871913075447,5898240
818.81,2.004216482583433,4497.0,577,1.6525887653231621,772.5,0.9205160342156887,-0.004136424217722379,0.0003855909015986347,744,8002.5,4.0678324526124054,0.068896484375,15.968719291687012,5908480
851.66,1.8893274652771652,4832.5,578,1.649172642827034,797.5,0.9234535101801157,-0.004415191811858676,0.00039287644285691294,744,8052.500000000001,3.5467649744731604,0.0747314453125,15.968719339370727,5918720
846.77,2.255362874921411,4817.5,579,1.6501452401280403,700.0,0.9106150325387716,-0.004410136395017616,0.0003940895630638581,744,8075.0,6.056789342745798,0.0723388671875,15.968719172477723,5928960
852.9,1.5071498538833112,4918.75,580,1.6552127614617347,745.0,0.9300963595509529,-0.004661949531873688,0.0005685686604981145,744,8077.5,3.6762558260091276,0.0920654296875,15.968719309568405,5939200
853.71,1.3749493196606637,4880.5,581,1.6466976799070836,745.0,0.9523228000849485,-0.0046736295684240755,0.00041729988741153053,744,8075.0,4.307791036893864,0.0836181640625,15.968719273805618,5949440
870.23,1.690337757114321,5177.0,582,1.6567458398640156,800.0,0.9314994689077138,-0.005219506993307732,0.0005268422548486637,744,8100.0,3.650152900538759,0.0966796875,15.968719434738158,5959680
862.84,1.9693504612892867,5047.75,583,1.655473731458187,747.5,0.8830561935901642,-0.00475882817117963,0.0006031427522235096,744,8077.5,4.355898268670591,0.0853515625,15.968719178438187,5969920
866.07,2.4338415823876858,5090.75,584,1.6487124852836132,722.5,0.8980026580393314,-0.00450615044683218,0.00035971590223101205,744,8082.5,6.0285661530393,0.07265625,15.968719166517257,5980160
852.6,2.215688032284379,5022.0,585,1.6595739968121053,722.5,0.8721783969551324,-0.0042415498261107135,0.0005256706614208968,744,8060.000000000001,4.851476917502239,0.097412109375,15.968719297647477,5990400
833.09,1.5030690765939654,4833.0,586,1.654005403071642,722.5,0.9315488342195749,-0.004679279625997878,0.00043812130779815944,744,8055.000000000001,4.129485687364089,0.0869140625,15.968719106912612,6000640
840.08,2.7823993738740684,5004.25,587,1.664406032115221,750.0,0.864124883711338,-0.003824397304560989,0.0003345125912777099,744,8050.0,4.748411421841761,0.0690673828125,15.968719375133514,6010880
816.54,1.6301585156470537,4704.0,588,1.6601571559906005,725.0,0.9282736424356699,-0.004552097068517469,0.0004974732401142173,744,8050.0,3.801785376811426,0.0889892578125,15.968719214200974,6021120
808.1,2.0904823906719683,4668.0,589,1.6566918231546879,725.0,0.9083648148924113,-0.00397369207785232,0.0004307166955957833,744,8050.0,5.618412171005543,0.0709716796875,15.968719178438187,6031360
812.51,2.228316519060172,4661.75,590,1.6492490410804748,725.0,0.9016215022653341,-0.005209096617181786,0.00045107261560175876,744,8050.0,4.232531778320958,0.0981201171875,15.968719333410263,6041600
838.9,1.8324666319414973,4968.25,591,1.6536825165152549,772.5,0.8963651202619076,-0.005172814446268603,0.0004692705086601297,744,8050.0,4.321312971315376,0.087939453125,15.968719124794006,6051840
836.27,2.1427825722843408,4929.5,592,1.6434455402195454,797.5,0.8915428504347801,-0.0043998041597660634,0.00046787579049732697,745,8050.0,6.421953479554136,0.08408203125,15.968719220161438,6062080
849.79,1.8274978736415506,4962.5,593,1.6501861490309238,797.5,0.9269929643720388,-0.0038792945415480062,0.0003621632845299479,745,8050.0,4.409147120733978,0.067578125,15.968719178438187,6072320
862.06,1.780803629104048,5037.75,594,1.6430553041398526,800.0,0.8992604810744524,-0.004465303514734842,0.00047956259877293813,744,8052.500000000001,3.8046289261414215,0.086083984375,15.968719309568405,6082560
870.8,1.4773102699313312,5094.75,595,1.6425867915153503,822.5,0.9185091111809015,-0.004829597764182836,0.0005453680827888189,744,8075.0,4.776604309144334,0.0898681640625,15.96871907711029,6092800
884.93,2.105204893089831,5173.0,596,1.6341005764901637,825.0,0.8937752936035395,-0.004650828419835306,0.00047670605955304807,744,8125.0,4.361937862489229,0.084814453125,15.968719357252121,6103040
903.34,1.2920027015265076,5464.25,597,1.6455172330141068,3457.500000000001,0.95193659812212,-0.005382490773627069,0.00048667173747432774,744,8127.5,4.229939551685116,0.1071044921875,15.96871926188469,6113280
916.28,1.3271104574203492,5512.0,598,1.6308490954339505,3617.500000000001,0.9415592927485704,-0.0048091681761434305,0.0004460920109939085,744,8125.0,3.5358114189192222,0.09306640625,15.968719345331191,6123520
918.29,2.310518649686128,5548.25,599,1.6415538176894189,3437.500000000001,0.9034760870039463,-0.004046361517976038,0.0003786771251843626,744,8127.5,4.980725075477473,0.080908203125,15.968719202280045,6133760
916.61,1.940754251834005,5653.75,600,1.635972013324499,3972.5,0.9111017640680075,-0.004082169060711749,0.0003903895860393921,744,8125.0,4.239037060538733,0.087158203125,15.968719238042832,6144000
937.19,1.5304731185548008,5851.25,601,1.6320217646658421,4125.0,0.9490703355520964,-0.004260583207360469,0.00037142442817283424,744,8125.0,4.671396482766363,0.08525390625,15.968719226121902,6154240
922.55,2.3396465783938765,5849.0,602,1.6387795060873032,4125.0,0.8930648244917393,-0.004685420013265685,0.0005405922933850815,744,8125.0,4.120961514599451,0.0962646484375,15.96871907711029,6164480
916.27,1.5695984752848744,5904.0,603,1.6288699977099896,4147.5,0.9425104342401027,-0.00474900913250167,0.0005447175454837589,745,8100.0,3.2325104848039588,0.1042724609375,15.968719232082368,6174720
901.76,2.111243769712746,5820.0,604,1.6196525633335113,4120.0,0.9066627074033022,-0.004774863323837053,0.0005678080093478989,745,8100.0,4.626688660463493,0.1096435546875,15.96871920824051,6184960
894.07,2.465952656976879,5715.5,605,1.6366203643381596,4075.0,0.8455024298280478,-0.004606657136173453,0.0004621098498493754,745,8100.0,4.615346080752266,0.092041015625,15.96871926188469,6195200
901.88,2.0176074816379694,5892.25,606,1.614804608374834,4120.0,0.9183867897838354,-0.004171995259821415,0.00041957802265003857,745,8100.0,5.260662811243987,0.0889892578125,15.968719202280045,6205440
905.33,1.7730449502356351,5928.75,607,1.636196605861187,4075.0,0.9296617824584246,-0.00450883083831286,0.0004300837256455706,745,8125.0,3.7233673610720515,0.10048828125,15.968719345331191,6215680
880.4,2.1994527160190045,5649.75,608,1.6400451801717282,4005.0,0.89232789427042,-0.004926838510436937,0.0004883361572727471,745,8102.5,4.436625101613577,0.0949951171875,15.968719315528869,6225920
868.29,1.6937052996829152,5511.75,609,1.6165922679007054,4005.0,0.9304408323019743,-0.004862710624001921,0.0004580660194311752,744,8075.0,3.5399391959365305,0.1091064453125,15.968719279766082,6236160
869.08,2.742384272068739,5615.25,610,1.62079558968544,825.0,0.8846185088157654,-0.00400726446241606,0.00046872071159259084,744,8075.0,5.434203786589811,0.0900146484375,15.968719190359115,6246400
872.91,1.807823289372027,5649.25,611,1.6279314316809177,825.0,0.921408937126398,-0.004688109928974882,0.00042690737716997144,744,8075.0,3.538909680741542,0.1024658203125,15.968718999624253,6256640
896.34,2.0282295987010004,5800.0,612,1.621948030591011,825.0,0.9016032688319683,-0.004359374946216121,0.0004459656999334645,744,8077.5,4.213740627937409,0.100244140625,15.968719357252121,6266880
908.61,2.2253830552101137,5980.75,613,1.6401908181607723,825.0,0.902139700949192,-0.004389784668455831,0.0004485330266452042,744,8102.5,4.7637968514476485,0.083740234375,15.968719154596329,6277120
909.36,1.534744680300355,5947.0,614,1.6235952503979205,825.0,0.9441029250621795,-0.004936232074396685,0.0005027902324574923,744,8077.5,3.99374526489093,0.108740234375,15.96871926188469,6287360
892.05,1.631934517621994,5694.5,615,1.6328531131148338,822.5,0.9261248413473367,-0.00478328338067513,0.000572009204848219,745,8077.5,4.383238688555435,0.121875,15.968719315528869,6297600
889.14,1.5862828930839896,5648.75,616,1.6318696059286595,800.0,0.9293316312134265,-0.004418576101306826,0.00045046346763273,745,8102.5,4.801271982429394,0.1064697265625,15.96871919631958,6307840
886.0,2.976214014366269,5567.25,617,1.640485168993473,775.0,0.8273116920143366,-0.003434925258625299,0.00037392359478234183,745,8177.5,6.54437210567292,0.077001953125,15.968719273805618,6318080
872.44,1.7982637448236347,5386.0,618,1.6260679498314858,772.5,0.8646523863077163,-0.004227254330180586,0.00039409252796118266,745,8217.500000000002,4.210201355201216,0.0885498046875,15.968719178438187,6328320
869.95,2.038675162754953,5279.5,619,1.6301057294011116,722.5,0.8742009490728379,-0.003828310454264283,0.0004768097049553381,744,8375.0,5.315699440660121,0.0937744140625,15.968719404935836,6338560
865.56,1.8521793656982481,5198.5,620,1.6295539557933807,767.5,0.9155263420194387,-0.003818057049647905,0.0003321939254296216,745,8375.0,4.277595696584678,0.0757080078125,15.968719118833542,6348800
892.7,2.4589132983237505,5511.5,621,1.6387209475040436,767.5,0.8835150640457868,-0.0035585810139309613,0.000333381409774775,745,9575.000000000016,4.988359934290498,0.0671630859375,15.968719309568405,6359040
882.15,2.2442959745880215,5405.0,622,1.6424059383571148,695.0,0.9016297165304422,-0.004509370680898428,0.0003800933072913812,745,8395.000000000002,4.301594370588996,0.0921142578125,15.968719291687012,6369280
866.86,1.167382573056966,5255.75,623,1.620929156988859,647.5,0.9537923257797957,-0.004906422854401171,0.0004215050246007358,745,8375.0,3.4356083328488807,0.1083740234375,15.96871938109398,6379520
898.32,2.5467157347127793,5656.0,624,1.6291875883936882,767.5,0.9034125488251448,-0.004394589705043472,0.00035516067194736074,745,8655.000000000007,5.056184066955485,0.087109375,15.968719166517257,6389760
893.39,1.0899746116716416,5614.5,625,1.6323006555438042,767.5,0.9615811079740524,-0.004163987739593722,0.0004786728849016816,745,8375.0,3.3301603219239277,0.1093017578125,15.96871924996376,6400000
909.77,2.1034239172935485,5840.5,626,1.6320133723318577,800.0,0.9280302140861749,-0.00410796424257569,0.0004205089492079231,745,8375.0,4.335280495809483,0.0959228515625,15.968719279766082,6410240
917.5,1.9131508466787637,5911.75,627,1.6335481151938438,825.0,0.9085860759019851,-0.004401293784030713,0.0004482463842951683,745,8285.0,5.2515694700369835,0.096826171875,15.968719124794006,6420480
907.92,2.1845034095458686,5907.75,628,1.6486750178039074,3660.000000000001,0.9081848669797182,-0.00390060975914821,0.000489631828898915,745,8127.5,4.6045602955154745,0.0873779296875,15.968719315528869,6430720
883.9,2.6111707780510187,5701.75,629,1.6655809804797173,822.5,0.8696490518748761,-0.0038977386226179077,0.00037753029835740557,744,8150.0,5.678795502885332,0.0826171875,15.968719267845154,6440960
860.42,2.0457897961139677,5383.5,630,1.6367958836257457,800.0,0.8907496694475412,-0.004133132312563248,0.0004498921904830501,744,8127.5,4.678667689916329,0.0980712890625,15.968719279766082,6451200
866.87,2.185734660550952,5487.0,631,1.6349083974957466,800.0,0.9140394482761621,-0.004096544795902446,0.0003949774421972884,744,8102.5,5.109128167902341,0.0908935546875,15.968719238042832,6461440
834.39,1.2515314479824156,5159.75,632,1.6429848238825797,800.0,0.9512724544852972,-0.00489290614350466,0.0005094555312785146,744,8052.500000000001,2.9570228361945543,0.1134033203125,15.968719154596329,6471680
834.4,1.734058443037793,5083.0,633,1.6312398739159106,800.0,0.9285303156822919,-0.004353943883324973,0.0003470578062096552,744,8052.500000000001,4.721065518771072,0.08037109375,15.968719404935836,6481920
838.61,1.7068623373284937,5155.5,634,1.6323368482291698,800.0,0.9359337821602821,-0.004081154476443772,0.0004975706566345741,744,8052.500000000001,4.380381983128094,0.096142578125,15.968719291687012,6492160
844.14,1.7530239956453442,5237.5,635,1.6302924558520318,800.0,0.9353088665753603,-0.0038531739788595586,0.0003910115615729133,744,8075.0,5.21742029363663,0.08212890625,15.968719273805618,6502400
852.19,2.017334167845547,5282.5,636,1.6330770961940289,800.0,0.908012268319726,-0.003450049462844618,0.0003334951091237443,744,8082.5,6.065385844204252,0.074462890625,15.968719244003296,6512640
866.14,1.6685925947502256,5428.5,637,1.6300288900732993,822.5,0.9088052604347467,-0.0036913507123244927,0.00033906824794814204,744,8082.5,4.4858992216929625,0.087841796875,15.968719339370727,6522880
883.22,2.044704741612077,5607.75,638,1.6504507832229138,3637.500000000001,0.9166935157030821,-0.004296653345227242,0.00037027793623469146,744,8080.0,3.819765018245596,0.0935546875,15.96871930360794,6533120
884.5,1.7710180825088173,5684.25,639,1.6297697737812995,3940.0,0.9048202250152826,-0.004363517240562942,0.0004806238488815482,744,8127.5,5.193447710008997,0.1150146484375,15.968719279766082,6543360
878.19,1.6336057655513287,5540.5,640,1.6323220312595368,3547.500000000001,0.9029710207134485,-0.004309340518375393,0.00041922538407039404,744,8150.0,4.185377252133689,0.10146484375,15.968719297647477,6553600
877.9,1.513653608225286,5615.0,641,1.6357400022447108,3547.500000000001,0.8968374181538821,-0.004513681182288565,0.0004796109315937136,744,8152.500000000001,4.200499958942996,0.0999755859375,15.968719238042832,6563840
870.91,2.168885167315602,5536.75,642,1.6378908149898053,825.0,0.9043476447463036,-0.004208735830616206,0.00042976210650821185,744,8127.5,3.8935835094214335,0.0944091796875,15.968719172477723,6574080
894.59,1.161167853185907,5634.5,643,1.6220665663480758,822.5,0.9476954337209463,-0.004378530767280608,0.0003944168318160888,744,8150.0,3.6207473393435876,0.1011474609375,15.968719339370727,6584320
885.18,1.6889760437421502,5526.75,644,1.6228654228150845,800.0,0.9252347413450479,-0.004440915345912799,0.00041320010817331537,744,8127.5,4.017207468656888,0.1090087890625,15.968719166517257,6594560
876.49,2.2526702731847763,5412.75,645,1.645540066808462,775.0,0.8545097768306732,-0.003913570469012484,0.0003411880692486644,744,8150.0,5.632801372460879,0.08408203125,15.968719255924224,6604800
844.52,1.4975202657282352,5153.5,646,1.6258708074688912,750.0,0.9441654659807682,-0.0046499378135195,0.00042500867791137075,744,8082.5,4.035133823184652,0.110400390625,15.968719285726547,6615040
857.23,1.897845760639757,5266.0,647,1.6226954363286494,750.0,0.9087504774332047,-0.004054374084807933,0.0003727230226364565,744,8075.0,4.7819731510041255,0.0967041015625,15.968719440698624,6625280
861.23,1.6396775661036371,5242.5,648,1.6250123374164105,750.0,0.9319612726569175,-0.004383825599506963,0.00047991332148644516,744,8075.0,4.284606427005008,0.1156005859375,15.968719214200974,6635520
851.36,2.0709148256108163,5218.25,649,1.6359317384660244,745.0,0.9021387811750173,-0.003830436762655154,0.00033027895932958586,744,8052.500000000001,6.027760386148522,0.0766845703125,15.968719244003296,6645760
840.61,2.109884893707931,5178.75,650,1.621683084964752,772.5,0.9100221075117588,-0.0038323285174556077,0.00041647895350721467,744,8075.0,4.997442529279131,0.0874755859375,15.968719220161438,6656000
822.5,1.992029622104019,5146.25,651,1.6255648866295815,775.0,0.9108497411012649,-0.004098083591088653,0.0003961082865320953,744,8075.0,4.1387083284946655,0.101318359375,15.968719220161438,6666240
826.0,1.6901246910914778,5278.0,652,1.6252786688506604,797.5,0.9199652094393969,-0.004047971006366424,0.0003648538458666994,744,8075.0,4.787850300440375,0.0903076171875,15.968719345331191,6676480
827.07,1.7540699883829802,5276.75,653,1.6241301342844963,800.0,0.9333053536713123,-0.00447229940618854,0.0003700508685914364,744,8075.0,4.037738066419408,0.1083251953125,15.968719184398651,6686720
856.66,1.9806259708479046,5570.5,654,1.6214337289333343,825.0,0.926770542934537,-0.003760130137379747,0.0003177155301902628,744,8077.5,5.5376661195039585,0.0924072265625,15.968719267845154,6696960
882.23,1.1479983216151595,5722.25,655,1.6295588701963424,825.0,0.9443544615060091,-0.004521947470493615,0.0003442442334890993,744,8125.0,3.4547213721390078,0.0906494140625,15.96871926188469,6707200
891.34,2.4735504016280174,5859.5,656,1.634424664825201,825.0,0.874226400628686,-0.0036608960523153654,0.0003772671932470889,744,8127.5,5.54043388990573,0.086376953125,15.968719315528869,6717440
902.72,1.958493030630052,5968.75,657,1.6146277487277985,822.5,0.921097295731306,-0.0038694302435033022,0.0003531894094483734,744,8150.0,5.345988806389516,0.0935546875,15.968719124794006,6727680
894.87,1.6771910458803176,5924.5,658,1.635928498953581,822.5,0.9244157325476408,-0.0033798790071159603,0.00031474893626938933,744,8127.5,5.574326296849612,0.081005859375,15.968719297647477,6737920
906.02,1.0367800789885222,6003.0,659,1.621915951371193,847.5,0.9624584928154946,-0.004633160523371771,0.00033721277529296056,744,8127.5,4.117984853928671,0.097998046875,15.968719327449799,6748160
881.95,1.9492504491470755,5720.25,660,1.6357489444315434,825.0,0.912047915533185,-0.003908262294135057,0.000370493365000343,744,8125.0,5.073336694020948,0.0946044921875,15.968719321489335,6758400
881.39,1.8587720160372556,5652.25,661,1.6283255748450756,822.5,0.9071369849145412,-0.004097877595631872,0.00035012951630944596,744,8125.0,5.003917946751692,0.0968505859375,15.968719363212585,6768640
891.26,2.217683341912925,5786.25,662,1.6140433542430401,822.5,0.9157101217657327,-0.003395146250841208,0.00026914869700264286,744,8170.000000000002,7.02384317898274,0.0750244140625,15.968719118833542,6778880
893.75,2.164754963293672,5919.0,663,1.6220438756048678,822.5,0.9042992975562811,-0.0035120540880598126,0.00035916608367514674,744,8675.000000000025,5.463690027523773,0.0775634765625,15.968719291687012,6789120
864.87,2.047498135478236,5559.5,664,1.6333430677652359,797.5,0.882081677019596,-0.004268528654938564,0.00040060594328720795,744,8352.5,4.5448458413306865,0.101904296875,15.96871926188469,6799360
884.06,2.439013455994427,5822.25,665,1.6243617229163647,822.5,0.8998128816485405,-0.0034067022788804024,0.0003232270345283728,744,8810.000000000024,6.079504464134624,0.078271484375,15.968719327449799,6809600
892.61,2.160925921984017,5900.25,666,1.624480063468218,795.0,0.884756276756525,-0.003082120470935479,0.0002630499518464521,744,11450.0,8.370660120997966,0.0754638671875,15.968719244003296,6819840
919.76,2.0413303524255753,6123.75,667,1.6363911181688309,817.5000000000001,0.9002102971076965,-0.0037521591293625534,0.0003461240637510372,744,11465.0,5.447614526249237,0.0921875,15.968719118833542,6830080
925.54,1.7965603455901147,6061.75,668,1.6331091336905956,795.0,0.9132785946130753,-0.003744005775661208,0.0003827475449814704,744,11607.500000000002,5.525112960465004,0.0896240234375,15.96871930360794,6840320
928.08,2.2124744432047008,6124.0,669,1.6155260600149632,795.0,0.9103294856846332,-0.0037207722867606207,0.0002956528945110185,744,11607.500000000002,5.377671154993958,0.0916259765625,15.968719315528869,6850560
954.44,2.6175394522957505,6453.75,670,1.6165251843631268,825.0,0.8943284399807453,-0.003082086826907471,0.0003711586776892257,744,11607.500000000002,7.6402587657107714,0.099072265625,15.96871919631958,6860800
951.87,1.6329929332248867,6423.25,671,1.6255854152143001,825.0,0.9216129183769226,-0.004059147892985493,0.00035784224601842534,744,11607.500000000002,4.467436219296473,0.116162109375,15.968719202280045,6871040
926.68,2.4922807045280932,6135.0,672,1.6222784288227559,792.5,0.8836707457900047,-0.003766527376137674,0.00031104496586536535,744,11487.5,5.839028447333301,0.0822021484375,15.968719255924224,6881280
941.96,2.0990162935107946,6382.0,673,1.6070525594055654,797.5,0.9026478044688702,-0.004046959386323578,0.00036145732675595685,744,11600.0,5.246357446174266,0.0939453125,15.96871924996376,6891520
950.41,2.3729384959675373,6530.0,674,1.6210026174783707,822.5,0.9119975063949823,-0.0036506688920781016,0.00028683546303558144,744,11600.0,6.050447827584918,0.095703125,15.968719214200974,6901760
950.73,1.9441465817391872,6534.0,675,1.613111137598753,962.5,0.9189625602215529,-0.003276090059080161,0.00030383974130687925,744,11385.000000000002,6.132115068040472,0.0893798828125,15.968719178438187,6912000
951.24,2.375998614728451,6573.5,676,1.627120842784643,3520.000000000001,0.8961942005902529,-0.0035986484290333465,0.0004076678486659318,744,11352.5,5.305834608974415,0.1077880859375,15.96871919631958,6922240
937.64,1.7376084376126528,6557.75,677,1.6069601021707058,4065.0,0.9308846566826106,-0.003915526196942664,0.00033443759240064295,744,11305.0,4.775600119495896,0.1084716796875,15.968719297647477,6932480
957.22,2.104699753597379,6782.0,678,1.6247673004865646,3957.5,0.8575509499758482,-0.0035257274139439687,0.0003586132111881734,744,11407.500000000002,6.599283102011121,0.1001220703125,15.968719178438187,6942720
