epoch_idx,advantage_norm,PMM:episode_rewards,episode_length,policy_entropy,value_loss,policy_loss,P01:episode_rewards,explained_variance,frames,P09:episode_rewards,grad_norm,fps
644,4.380851004123688,150.36,1096.16,0.9710472202301026,0.15556841674260796,-0.02289688053948339,0.0,0.8821531546115875,5152000,358.0,1.8982302551628525,325
645,3.9918529880046845,167.99,1161.7,1.0371369975805282,0.12300570404157042,-0.00733795742795337,0.0,0.833621376156807,5160000,368.9000000000001,1.665148087058542,325
646,3.409944673776627,179.5,1232.13,0.9571057325601577,0.09544558890163898,-0.017808982561473386,0.0,0.8181440490484237,5168000,377.1,1.368810709914721,325
647,3.262748156785965,188.87,1276.95,0.9569629174470902,0.09375743466429412,-0.006400600464548916,0.0,0.8389872068166733,5176000,378.3,1.193958456550387,325
648,3.6549104928970335,197.25,1333.78,0.9337858456373215,0.10861312328837812,-0.015720912169199436,0.0,0.8743634289503097,5184000,378.3,1.342504172558757,325
649,3.4582236671447752,219.21,1465.44,0.9957519978284836,0.10031191177666188,-0.008356842019587987,5.800000000000001,0.8587091273069382,5192000,378.3,1.2429588249132082,326
650,2.594833040833473,226.38,1508.91,1.0148713278770447,0.06451319824904203,-0.018363575618859613,8.700000000000001,0.8177337777614594,5200000,378.3,0.9247402761231089,326
651,3.112893339395523,231.26,1543.25,0.943043926358223,0.08352170770987868,-0.017480223781676615,9.0,0.8313112890720368,5208000,378.3,1.2039974055408869,326
652,4.229575313329697,250.11,1637.17,0.9632363533973693,0.13666743411682547,-0.010664101938018575,66.2,0.8062202978134155,5216000,378.3,1.6731449830727774,326
653,3.7797226417064667,265.29,1725.65,0.9876744741201401,0.11630489676259458,-0.033515546909329716,84.3,0.7769840097427368,5224000,381.2,1.5656181090384818,326
654,2.350667130947113,274.51,1758.3,0.9837637919187546,0.04616611848585308,-0.014377100382116623,99.0,0.8929197001457214,5232000,383.6000000000001,0.85979568089464,326
655,3.8861679363250734,274.51,1758.3,0.9200908446311951,0.14210758492350578,-0.015558916559211867,99.0,0.8484604382514953,5240000,383.6000000000001,1.7691218701528117,326
656,5.07037383556366,283.6,1786.26,0.9172369873523712,0.1865961429849267,-0.02703533489815527,122.60000000000001,0.8538509452342987,5248000,389.3,2.1545028216135687,326
657,3.1162584233283996,295.85,1830.73,0.9433593046665192,0.07446279106661677,-0.01497687551251147,137.7,0.890528330206871,5256000,392.1,1.2233120612347463,326
658,3.0776293861865995,298.27,1831.68,0.9445669955015182,0.08613452184014023,-0.013613268850458554,150.60000000000002,0.8604612815380096,5264000,392.1,1.2136374239591012,326
659,3.0008370840549468,299.36,1833.86,0.9646277874708176,0.07860655833035707,-0.014440134898759425,146.1,0.8831193172931671,5272000,393.0,1.1917193010244314,326
660,4.290553061962128,299.3,1830.44,0.9681971430778503,0.1546531035657972,-0.017486817020107993,137.7,0.8427217918634414,5280000,393.0,1.7578867853180995,326
661,3.3674247097969054,306.68,1859.27,0.9586036455631256,0.09209850361570716,-0.014316635179711738,158.70000000000002,0.8805274170637131,5288000,393.0,1.2977507475572807,326
662,3.669466688632965,305.71,1868.58,0.9973879009485245,0.10128693437203765,-0.013146772726322524,158.70000000000002,0.870567027926445,5296000,392.1,1.3577823766763146,326
663,3.855070776939392,303.86,1858.93,0.9860884237289429,0.11882170236669481,-0.022716940582495227,146.1,0.8804513865709305,5304000,393.3,1.4642935522305263,326
664,3.91258753657341,298.95,1842.65,1.009551655650139,0.1266447566822171,0.003097970150411129,133.8,0.8549949377775192,5312000,391.1,1.4735469303553588,326
665,3.221250740289688,296.81,1833.74,1.0007268738746644,0.08752886556088925,-0.012090154981706291,131.1,0.9063369524478913,5320000,391.1,1.2547634484191788,326
666,3.8551845073699953,298.65,1845.99,1.0008951419591903,0.1342899932805449,-0.02262286186538404,131.1,0.8903863513469696,5328000,391.1,1.5460039061287492,326
667,3.9457601749897004,296.04,1840.75,0.9952717530727386,0.1261566450819373,-0.02291554753901437,131.1,0.8785023790597916,5336000,390.1,1.588486208273758,326
668,3.6597017109394074,295.43,1844.0,1.0000827878713607,0.10967908170074224,-0.01617838284408208,131.1,0.8778322225809098,5344000,389.1,1.34732404697797,326
669,2.9754436933994293,260.56,1675.26,1.1009887886047363,0.07191499680746347,-0.03144301137235743,30.000000000000007,0.5086570394039154,5352000,390.1,1.0644881135712718,326
670,1.9548540872335434,254.7,1648.74,1.0049990963935853,0.032152156559750435,0.0030535514012444763,25.5,0.8176157373189926,5360000,390.1,0.6627722117610868,326
671,2.8519313007593157,253.59,1636.44,0.9605149811506272,0.0702054400742054,-0.011805636025965214,25.5,0.8571010941267013,5368000,390.1,1.018637892973114,326
672,4.801438640356064,246.69,1616.71,0.9558337014913559,0.20088108776137234,-0.012792524793185293,25.5,0.8323803812265396,5376000,390.1,1.9784048451392002,326
673,3.7126211702823637,248.17,1626.54,0.9932093018293381,0.11002371119335294,-0.036259364557045044,25.5,0.8472433269023896,5384000,391.20000000000005,1.4043664001886704,326
674,3.439859344959259,246.12,1614.22,1.0453467285633087,0.09997619626112282,-0.023459142280844388,20.5,0.8808470952510834,5392000,391.40000000000003,1.279594215838971,326
675,2.894628473520279,234.89,1581.68,1.0057382661104202,0.07174678199924528,-0.013962714494846295,20.5,0.9125579351186752,5400000,389.1,1.136850066529063,326
676,3.1055414724349975,227.59,1562.86,0.9874063163995743,0.08566735142841936,-0.023131050050724297,20.5,0.8028341329097748,5408000,389.1,1.2910459783006993,326
677,3.6935769510269165,221.59,1540.36,0.9455954653024673,0.11657418111339211,-0.009226667386828922,20.5,0.8910792136192321,5416000,389.1,1.6735446421230398,326
678,3.910319045782089,217.09,1520.86,0.9342986518144607,0.14626633348874749,-0.008811475364491344,20.5,0.8881795108318329,5424000,384.50000000000006,1.673243320621769,327
679,3.326853824853897,217.64,1513.22,0.9617782241106033,0.09769850082695485,-0.014872524937964045,20.5,0.8879280710220336,5432000,384.50000000000006,1.328324736737062,327
680,3.561480495929718,215.81,1500.38,0.9752388548851013,0.10862541030161083,-0.01754853487422224,20.5,0.8353017085790634,5440000,384.6,1.3014656821487234,327
681,4.232346775531769,212.92,1482.89,0.9641009306907654,0.16037270998582243,-0.024924173604522367,20.5,0.8569633144140244,5448000,379.50000000000006,1.7270119764118759,327
682,3.864085555076599,219.09,1507.77,0.9838266104459763,0.11504846673458814,-0.017040801239199935,20.5,0.8672071826457978,5456000,375.0,1.4359415484389644,327
683,2.809964870214462,218.16,1513.2,0.9881938076019288,0.06418226317502558,-0.020633486987208016,20.5,0.9113753432035446,5464000,375.0,0.9717649093548437,327
684,2.972850525379181,213.24,1493.25,0.9737526035308838,0.07623803813476115,-0.016841508471698033,20.5,0.8806800299882889,5472000,365.70000000000005,1.0769694682714401,327
685,3.7419732213020325,210.22,1490.26,0.9972525185346603,0.1334703817497939,-0.012051122684497387,20.5,0.8613183170557022,5480000,366.00000000000006,1.5151509734508974,327
686,3.3962553691864015,207.88,1487.07,0.9739799070358276,0.10040760294534266,-0.021646003811038098,20.5,0.8632051855325699,5488000,366.8000000000001,1.3277700669216714,327
687,3.47348042011261,207.11,1482.6,0.976620227098465,0.10061964648775756,-0.02859251382877119,20.5,0.8132590728998185,5496000,364.1,1.33243820814038,327
688,3.5620995283126833,211.02,1498.29,0.9701637369394303,0.10521661021746695,-0.02890297738253139,25.000000000000004,0.8930963999032975,5504000,364.1,1.4893272690506902,327
689,3.441210993528366,221.68,1581.76,0.9770618236064911,0.08882055467925966,-0.015134034500806592,42.2,0.9010640180110931,5512000,364.1,1.3416602398913589,327
690,3.163753398656845,232.44,1628.99,0.9945852941274643,0.09142898160032928,-0.030697654981049708,58.5,0.864142175912857,5520000,364.1,1.1866255310773892,327
691,3.7914719259738923,239.65,1656.35,0.958553541302681,0.12196157194674015,0.01208896142168669,65.0,0.8672550410032273,5528000,364.1,1.3488553494071769,327
692,3.2020380449295045,246.56,1685.28,0.9696809905767441,0.08489384605549276,-0.011651055297988933,77.4,0.9053441554307937,5536000,364.1,1.1866564079021773,327
693,3.069716531038284,247.01,1688.53,0.9796820336580276,0.08006224839016796,-0.02376168517908809,77.4,0.8329310095310212,5544000,364.1,1.0791292397574481,327
694,3.511570063829422,253.1,1723.47,0.9673794132471084,0.10129331800155342,-0.02070134794106707,77.4,0.8782292199134827,5552000,368.60000000000014,1.2984160033923127,328
695,3.4754670059680937,248.59,1710.7,1.0031953579187394,0.09938407872803509,-0.003069388581789099,77.4,0.8250369316339493,5560000,362.2,1.1996463684358043,328
696,3.2772575998306275,258.01,1749.65,0.9826119542121887,0.09133846771903337,-0.019418042648758273,78.89999999999999,0.8660275530815125,5568000,367.20000000000005,1.1707837977598945,328
697,3.767946823835373,259.4,1744.97,0.962012836933136,0.11047650702297687,-0.00730179242498707,78.89999999999999,0.8461183959245682,5576000,367.20000000000005,1.2958420530847903,328
698,3.3404238390922547,265.8,1757.56,0.9737897574901581,0.09324347602203488,-0.02046042543835938,78.89999999999999,0.8804563730955124,5584000,383.40000000000003,1.1815467325398108,328
699,4.177590152025223,274.96,1785.8,0.9792166650295258,0.15306022016331552,-0.03650371722411364,85.4,0.8791296869516373,5592000,387.9000000000001,1.6341610126663284,328
700,2.9035161972045898,274.07,1791.07,0.980124414563179,0.07211439115926624,-0.016544824488191806,79.9,0.9190259736776352,5600000,391.50000000000006,1.0702788614441388,328
701,4.36986391544342,277.04,1793.65,0.9769427061080933,0.1551795239094645,-0.02451070830167737,79.9,0.8733839154243469,5608000,391.50000000000006,1.8143386453817185,328
702,3.9120928061008455,275.5,1795.14,0.9711651033163071,0.12511258623562754,-0.02066708778962493,79.9,0.7991844654083252,5616000,387.40000000000003,1.3447834131579808,328
703,2.883541314601898,277.78,1820.05,1.0033514708280564,0.07172431875951588,-0.018203587782336397,85.30000000000001,0.8604862415790557,5624000,396.3,1.029326050169324,328
704,2.9402275002002716,274.0,1813.33,1.0068199294805527,0.0710981726134196,-0.016116777390707285,85.30000000000001,0.8711801588535308,5632000,396.3,1.019935494294787,328
705,3.421852685213089,275.98,1818.79,0.9833007258176804,0.08979152052663267,-0.006011591474525631,85.30000000000001,0.8705006241798401,5640000,396.3,1.2235953003294862,328
706,3.025969452857971,271.29,1808.54,0.9769086718559266,0.08448384709656238,-0.033188359314808624,78.89999999999999,0.871673839688301,5648000,395.40000000000003,1.1307975378259538,328
707,3.4408150231838226,278.54,1846.81,0.9446787559986114,0.10046283499337733,-0.015353817872746731,104.9,0.8248260134458542,5656000,399.1,1.3091112316044144,328
708,3.57588353395462,278.53,1841.13,0.9822873616218567,0.11388485303148627,-0.0167184344267298,104.9,0.8915664649009705,5664000,399.0,1.5068151094993774,328
709,3.6869099390506745,277.46,1835.26,0.9484325522184371,0.11832274024374784,-0.010425819613737985,85.30000000000001,0.8437913709878921,5672000,399.0,1.5272181254824437,329
710,3.8105824005603792,280.06,1843.85,0.9688992381095887,0.12911465897224844,-0.003425173294963315,85.30000000000001,0.8724243193864822,5680000,399.0,1.454345228537399,329
711,4.77799112200737,285.1,1837.95,0.9783437782526017,0.18903133627027274,-0.028721179341664536,111.2,0.8789799672365188,5688000,395.40000000000003,2.2486864921955103,329
712,3.068302627801895,289.26,1854.85,1.010847533941269,0.07676969881169499,-0.021019049680326134,133.8,0.8671849340200424,5696000,395.40000000000003,1.2313547073956597,329
713,3.165951288938522,287.22,1848.21,1.0216528010368346,0.08606281648389995,0.002389279154886026,111.2,0.8246785914897918,5704000,395.40000000000003,1.2667813518110167,329
714,3.4331067419052124,286.87,1855.41,1.0079521757364274,0.10567005343735218,-0.008104783258168026,94.1,0.8458208829164505,5712000,395.40000000000003,1.1660737782707329,329
715,3.818974310159683,287.01,1851.8,0.9958058458566665,0.12759767294861377,-0.017897380756330676,94.1,0.8605465811491012,5720000,391.40000000000003,1.3762030023299132,329
716,4.43911118388176,287.37,1842.87,1.0161424243450166,0.15978579268790782,-0.006172910952300299,94.1,0.8917062568664551,5728000,391.0,1.7375537729085964,329
717,3.6387860226631163,290.06,1831.56,1.0180890077352525,0.10191138892434537,-0.013888302753330209,93.3,0.8256218165159226,5736000,395.1,1.3680429695582685,329
718,3.4616892278194427,292.1,1841.6,1.0402943736314774,0.11045519925653935,-0.022837671004526782,112.10000000000001,0.8520127999782562,5744000,396.40000000000003,1.3822767382766952,329
719,3.162958629131317,287.8,1829.9,1.024796930551529,0.08514903170056641,-0.020855418220162392,112.10000000000001,0.8421747124195099,5752000,396.40000000000003,1.1212796533222409,330
720,3.43174520611763,286.53,1835.43,0.9824927490949631,0.09475165650248528,-0.014175512266228906,112.10000000000001,0.9070962995290757,5760000,400.1,1.4276083995542481,330
721,3.132299221754074,284.0,1838.34,0.9734008651971817,0.09297007684130222,-0.008634912179841194,112.10000000000001,0.9021949434280395,5768000,391.40000000000003,1.1801748218849495,330
722,3.6892320311069486,282.64,1832.84,0.9680938297510147,0.11131908372044563,0.0025104360125260427,94.0,0.8323272293806077,5776000,391.40000000000003,1.4769375335780575,330
723,3.226400567293167,283.57,1839.02,0.9916772449016571,0.08605428437236697,-0.019967572374735027,104.00000000000001,0.8787785589694976,5784000,391.40000000000003,1.1167307165216476,330
724,3.1768542301654814,287.35,1853.74,0.9691774535179138,0.0795345954131335,-0.016291491472511552,113.1,0.8607558351755142,5792000,396.3,1.053341543912319,330
725,3.2146517384052276,288.69,1874.35,0.9864329022169113,0.0779641754180193,-0.00854798073094571,113.1,0.9134727293252944,5800000,399.1,1.1772252335845372,330
726,3.341648664474487,289.77,1880.91,0.9899395591020584,0.09813877558335662,-0.007760585270589217,113.1,0.9082151412963867,5808000,399.1,1.0523319806778022,330
727,3.363976136445999,294.71,1884.53,0.9573232346773147,0.09168349287472666,-0.020393687177856917,128.4,0.9044041246175766,5816000,396.3,1.2875600717129172,331
728,3.2543303060531614,297.0,1884.68,0.9800400811433793,0.09317000379785895,-0.0018831700713781174,130.9,0.9015937852859497,5824000,399.1,1.2040456402445834,331
729,3.034709587097168,299.24,1892.02,0.9845870000123977,0.07869289704598487,-0.01293711864593206,141.8,0.906005989909172,5832000,399.1,1.1374044766126186,331
730,3.3666778838634492,296.65,1881.22,1.0111552757024764,0.09196155511774123,-0.015796652153367178,128.3,0.8913809597492218,5840000,399.1,1.4138876780209764,331
731,3.1252684926986696,297.89,1882.78,0.9997379285097122,0.08087832153774797,0.006657553758122959,128.3,0.9236117720603942,5848000,396.3,1.0437866325063856,331
732,2.8591500347852707,236.76,1594.14,1.1284788399934769,0.06976754966308363,-0.04296297237277031,1.0,-0.3107864707708359,5856000,394.2,0.9468949643982475,331
733,1.7570646619796753,126.28,958.56,1.2298187911510468,0.024788338367361575,0.0006627105265215505,0.0,0.16581159710884094,5864000,386.4,0.5536422757901888,331
734,2.200948792695999,117.98,918.81,1.0708315300941467,0.04024855169467628,-0.00732208859291859,0.0,0.6846611022949218,5872000,384.20000000000005,0.7870764829337681,331
735,2.3068354016542436,101.45,847.89,1.0354760122299194,0.04855513812508434,-0.015817631403915584,0.0,0.8228704208135604,5880000,370.3,0.7779696337526774,332
736,3.283367632627487,95.15,829.24,1.0021653097867966,0.09814287316054106,-0.007970380319748074,0.0,0.8177140778303147,5888000,367.30000000000007,1.191909305818747,332
737,3.8030209386348726,89.95,819.23,1.0105743670463563,0.11787933925166726,-0.012367626745253801,0.0,0.8882455921173096,5896000,367.20000000000005,1.5835747164748963,332
738,2.80956911444664,89.37,815.81,1.0421254515647889,0.06889063943177462,-0.01792152534762863,0.0,0.8786127859354019,5904000,354.4000000000001,1.0730612683861642,332
739,3.426089712381363,86.04,804.87,0.9980435878038406,0.109033641545102,-0.027270591250271536,0.0,0.8607542246580124,5912000,347.6000000000001,1.3374880235946378,332
740,4.314900929927826,88.81,820.6,0.9999492543935776,0.14727979784831405,-0.011415631631389261,0.0,0.8475116860866546,5920000,347.6000000000001,1.7594891957626686,332
741,3.5291924810409547,81.33,796.08,1.036491904258728,0.09713260417804122,-0.007492984969285316,0.0,0.8401403284072876,5928000,308.20000000000016,1.2677388825461327,332
742,3.0014254355430605,90.37,826.04,1.0038495719432832,0.07871626707725227,-0.010008597450796514,0.0,0.9005661869049072,5936000,369.0,1.148358025259774,332
743,3.2139980959892274,97.9,847.12,0.9677114969491959,0.08811195787973702,-0.013496410566149279,0.0,0.8985809981822968,5944000,369.2,1.2423381203623611,333
744,4.066883592605591,104.0,873.15,0.98099982380867,0.13373044663108885,-0.016010875263309573,0.0,0.8479237776994705,5952000,371.20000000000005,1.5641723178122213,333
745,4.065150954723358,124.3,962.8,1.0185988581180572,0.1379886141140014,-0.030899744849302805,0.0,0.8689372479915619,5960000,373.80000000000007,1.8227037199830791,333
746,3.316702115535736,131.65,998.34,0.9849414992332458,0.08430997844785452,0.01202223884203704,0.0,0.903986092209816,5968000,381.0,1.142177671261492,333
747,4.0474181759357455,146.41,1069.35,0.9622611248493195,0.12523855285719038,-0.017716489851591178,0.0,0.857879900932312,5976000,382.20000000000005,1.4179031977731051,333
748,3.0688951170444487,164.67,1172.38,0.989927020072937,0.07970779477152973,-0.01651696929242462,0.0,0.9219835084676743,5984000,384.3,1.0824493019867367,333
749,3.4394114208221436,175.81,1230.66,0.9803178548812866,0.09104943310841918,-0.009807444181060419,0.0,0.9028376418352128,5992000,388.3,1.3778669746456356,333
750,4.08217844247818,182.38,1260.74,0.9800828552246094,0.13795680968090893,-0.016365423640236257,0.0,0.8908507657051087,6000000,388.3,1.886868956452748,333
751,3.7767414438724516,196.95,1338.28,0.995579839348793,0.11310456078499556,-0.022525083185173572,0.9000000000000004,0.8707135558128357,6008000,395.20000000000005,1.5580072489390673,333
752,2.98238175034523,219.23,1462.89,1.0559604686498643,0.07179554375819862,-0.01625654397170365,1.9000000000000004,0.9067767041921616,6016000,398.1,1.1248124431454354,334
753,3.7605423533916476,229.68,1527.06,1.0316858339309691,0.12220438484102487,-0.01841733400069643,2.9000000000000004,0.8857573795318604,6024000,399.20000000000005,1.6611133667527513,334
754,3.925151878595352,235.88,1560.33,0.9890376031398773,0.14844603398814799,-0.017448472110554576,4.0,0.8783850878477096,6032000,399.20000000000005,1.9590368040818456,334
755,3.705983387231827,253.92,1643.87,1.0054131817817689,0.11553786502219737,-0.019296353878162337,11.9,0.9269144737720489,6040000,399.20000000000005,1.5168450382076069,334
756,3.442435075044632,264.29,1692.84,1.0277803945541382,0.09353276917710901,-0.007049018393045117,33.50000000000001,0.900259929895401,6048000,399.20000000000005,1.3908864686116795,334
757,3.1271354079246523,284.69,1816.16,1.0183050537109375,0.07607599044218659,-0.011315701541898307,88.0,0.9419218856096268,6056000,401.1,1.191851831996648,334
758,3.6659408140182497,297.37,1874.04,1.026565397977829,0.11430507631041109,-0.020684349318271414,110.0,0.906716878414154,6064000,401.1,1.512648941468484,334
759,3.175629451274872,305.66,1899.41,1.0211063623428345,0.078968419842422,-0.013109478440019301,121.2,0.882831175327301,6072000,401.1,1.1665074421865975,334
760,3.7041183638572694,308.7,1897.17,1.0281324869394302,0.1253043942619115,-0.023601584565767553,131.9,0.9085860157012939,6080000,402.3,1.5090286555070511,335
761,3.3825171744823455,306.7,1893.45,1.0510736870765687,0.095542620299384,-0.00951438916643383,131.9,0.8850894314050675,6088000,402.3,1.2732820233676192,335
762,3.463077173233032,312.81,1919.11,1.0388250863552093,0.10062850341200828,-0.018005099674046506,126.5,0.8762419539690017,6096000,405.1,1.3553956162579601,335
763,3.5842751348018647,313.35,1917.68,0.9868176537752151,0.10785451693460345,-0.008306672704638913,132.4,0.891823742389679,6104000,405.1,1.344055003585241,335
764,3.404479994773865,315.12,1913.96,1.006010925769806,0.10370571651030332,-0.02410568953375332,135.7,0.8979819238185882,6112000,405.1,1.4122492407231995,335
765,3.9735012555122378,314.77,1910.86,0.998266059756279,0.13674523398280145,-0.025108717894763686,135.7,0.8745077925920487,6120000,402.3,1.6582988713726277,335
766,3.4386451935768125,313.7,1907.32,1.0920568436384201,0.09261060168035329,-0.006865720812347717,135.7,0.9011797833442688,6128000,402.3,1.3573131746103042,335
767,2.802210968732834,314.41,1899.34,1.0093798017501832,0.0676124370098114,-0.025321911721257494,135.7,0.920930198431015,6136000,402.4,1.1248715383887302,335
768,3.7122501146793367,309.6,1890.24,0.9451739865541459,0.12395657845772803,-0.011253415905721341,133.0,0.8488760960102081,6144000,402.4,1.575596576756438,336
769,3.3674279761314394,303.02,1873.18,0.9624704825878143,0.0965650830976665,-0.04549053576018196,127.9,0.8638969343900681,6152000,399.30000000000007,1.3959448854163057,336
770,3.0879252481460573,301.48,1883.42,0.9686187160015106,0.07998269119299949,-0.012689019622775959,132.5,0.8319116646051407,6160000,401.1,1.1348423194981,336
771,3.676137046813965,301.75,1893.61,0.950740578174591,0.11937383470125497,0.002360946807821165,132.5,0.8921946030855179,6168000,401.1,1.4263879787901084,336
772,3.5338897132873535,299.3,1884.3,1.0031893420219422,0.09697279378771782,-0.007611355627886951,126.39999999999999,0.9190113794803619,6176000,401.1,1.344424813096207,336
773,3.1603440845012667,295.53,1883.81,1.0170056486129762,0.08340881653130054,-0.01575926405377686,126.39999999999999,0.8588595676422119,6184000,400.1,1.118797216554366,336
774,3.0681813859939577,294.5,1889.28,0.9870248448848724,0.08982491562142968,-0.014574235304316972,126.39999999999999,0.8924255335330963,6192000,400.1,1.1830255061368788,336
775,4.031699898242951,294.07,1883.91,0.9542778581380844,0.13183291465044022,-0.02153057354822522,126.39999999999999,0.8973921513557435,6200000,400.1,1.5669595155359122,336
776,3.5687146973609924,294.06,1873.81,0.9465222132205963,0.10425768225453794,-0.014212149175291415,127.9,0.9229802316427231,6208000,399.1,1.3357536108342414,337
777,3.6501704454421997,294.17,1878.09,0.9721392822265625,0.11179266938008368,-0.007899027877720073,127.9,0.9316294962167739,6216000,399.1,1.469357010694924,337
778,3.4503762567043306,293.84,1879.54,0.9865290212631226,0.10495505607686936,-0.022371394780348056,127.9,0.9335751461982728,6224000,400.1,1.2803761003325567,337
779,3.0537163472175597,291.05,1883.51,0.9998103159666062,0.08757850687019526,-0.005925200055353344,126.39999999999999,0.9403732824325561,6232000,400.1,1.0476082965409608,337
780,3.0805864238739016,290.34,1887.39,0.9866333866119384,0.07401128471828997,-0.016257745599432383,126.39999999999999,0.9431258219480515,6240000,400.1,1.0300731103397494,337
781,3.696948993206024,292.2,1886.52,0.991407401561737,0.1112821981497109,-0.023280651337408927,126.39999999999999,0.9298288881778717,6248000,401.2,1.395701024108533,337
782,3.6053839647769927,295.66,1913.79,1.0122116577625275,0.11248415243811906,-0.010227673331974075,126.39999999999999,0.8795231711864472,6256000,403.40000000000003,1.3727877535137827,337
783,3.1625855457782746,296.47,1915.61,0.9769130086898804,0.09024658204056323,-0.015567757047247142,127.9,0.890272871851921,6264000,407.1,1.202966888050547,337
784,3.794323227405548,293.13,1914.31,0.9263080936670304,0.13205944932531566,-0.02301986755701364,126.39999999999999,0.8661913067102432,6272000,403.40000000000003,1.829565295534866,338
785,4.207267860174179,290.82,1902.75,0.945415666103363,0.14744569319300355,-0.009219787669135258,118.69999999999999,0.9126632332801818,6280000,406.1,1.6928635204965738,338
786,3.36998162984848,290.27,1903.57,1.0022049087285996,0.09098972577601672,-0.005903217543382197,118.69999999999999,0.9142464876174927,6288000,406.1,1.2602351676071388,338
787,3.5460566091537475,297.37,1919.33,1.019529748558998,0.10118562716059387,-0.01566488613927504,118.69999999999999,0.9451482927799225,6296000,406.1,1.4057740695245249,338
788,3.359204884767532,299.22,1921.89,0.9830520695447922,0.0886852693837136,-0.008376030437648296,118.69999999999999,0.9392170614004135,6304000,407.1,1.3020858469977716,338
789,3.1666858220100402,304.47,1942.67,0.9745672374963761,0.08156629254110158,-0.013967129462398588,118.69999999999999,0.9253590381145478,6312000,408.3,1.16558678898291,338
790,3.6382852280139923,303.46,1946.4,0.9827937865257264,0.13722498008050024,-0.018069421234540643,118.69999999999999,0.8801634418964386,6320000,408.3,1.3130137338649905,338
791,3.074315359592438,301.08,1942.62,0.985242565870285,0.08102300924248994,-0.01681976609193953,118.69999999999999,0.8947663521766662,6328000,407.1,1.1712571661319346,338
792,3.4537568819522857,301.54,1951.89,0.9685694187879562,0.104858408421278,-0.0192955527320737,118.69999999999999,0.8748654723167419,6336000,407.1,1.2691291863418812,339
793,3.8199970650672914,309.05,1975.88,0.9928959584236146,0.12780571441166103,-0.021255460235988722,146.9,0.8772658801078796,6344000,407.1,1.5432364352133525,339
794,3.437966288328171,307.41,1963.48,1.0079321998357773,0.10412199045531452,-0.006530908494023606,146.0,0.9152414572238922,6352000,407.1,1.402879391496954,339
795,3.1590563654899597,309.7,1966.2,0.9825878000259399,0.08229112159460783,-0.01688282658433309,146.0,0.9136753654479981,6360000,407.1,1.138091332101308,339
796,3.153619039058685,312.24,1974.34,0.934759293794632,0.0786213920172304,-0.01580357973405626,154.4,0.914964497089386,6368000,407.1,1.0108644551823918,339
797,3.531887333393097,315.76,1976.04,0.9486906445026397,0.09469389910809696,-0.009032695580499421,164.0,0.9372213071584702,6376000,406.20000000000005,1.2500795126847166,339
798,3.6068124163150785,312.54,1970.08,1.0626833140850067,0.10206788690760732,-0.02201730624947231,160.10000000000002,0.9190947633981704,6384000,406.20000000000005,1.3596564732167082,339
799,2.8024639570713044,311.05,1974.09,1.0455755174160004,0.06186638303101063,-0.019035528824897483,115.89999999999999,0.8901280909776688,6392000,408.3,0.9203557965866156,339
800,2.313455414175987,269.57,1812.42,1.0436619710922241,0.04495725323911756,-0.014409810032811948,35.6,0.38645139992237093,6400000,403.1,0.7716363748035866,340
801,1.973849567770958,256.11,1747.6,1.0550983291864395,0.03241005693096668,-0.00813557148561813,15.8,0.771481881737709,6408000,401.2,0.6450349264329073,340
802,2.5150396811962126,250.01,1729.76,1.0059068793058394,0.051122761741280554,-0.004477834271383472,15.8,0.8705696707963944,6416000,401.2,0.9449406812140921,340
803,3.670952397584915,241.76,1679.98,0.9571983939409257,0.12921472104266285,-0.010083435856504366,15.8,0.8969606029987335,6424000,398.30000000000007,1.520556061638562,340
804,3.8101937735080718,243.04,1684.92,0.9486902338266373,0.12956762385554613,-0.01652235205983743,15.8,0.897702066898346,6432000,398.30000000000007,1.4942339210681082,340
805,2.882188618183136,240.09,1681.87,0.9668708264827728,0.0725209232326597,-0.01891748305322835,15.8,0.8730158346891403,6440000,398.0,0.9907888145172867,340
806,2.68317453622818,244.05,1698.97,0.9686641377210617,0.0618661193177104,-0.011183209589216859,15.8,0.9185233688354493,6448000,398.30000000000007,0.9215609346244256,340
807,4.105470334291458,242.21,1692.96,0.916265788078308,0.1444398489780724,0.005014766063759453,15.8,0.891354175209999,6456000,398.30000000000007,1.754874039406796,340
808,3.7510500884056093,238.15,1677.72,0.9713964086771011,0.11543493051081896,-0.023264078157953918,15.8,0.8992747074365616,6464000,397.1,1.607965834706867,340
809,2.8367219698429107,238.25,1694.28,1.0273939657211304,0.06409884441643954,-0.011257482883156627,15.8,0.878230150938034,6472000,393.40000000000003,0.9442248760893455,341
810,3.649681214094162,240.28,1698.69,0.9759622550010681,0.11210407771170139,-0.021513241007342004,15.8,0.8784607416391372,6480000,398.0,1.314221797612354,341
811,4.078292737007141,239.3,1682.24,0.8994553697109222,0.13428641131147742,-0.00770555796159897,15.8,0.9150329917669296,6488000,397.1,1.5088759410136763,341
812,2.9931640815734863,243.01,1690.12,1.0149775809049606,0.07312075634486974,-0.006712818596279249,15.8,0.9325903236865998,6496000,393.5,0.987693005720467,341
813,2.801561781167984,246.2,1695.27,0.9531260859966278,0.06936293127946555,-0.01800387241644785,15.8,0.9509594547748565,6504000,398.0,1.151643987563753,341
814,3.7651787102222443,243.61,1692.94,0.9071943718194961,0.11673935521394015,-0.013187545756809414,15.8,0.8920905554294586,6512000,398.0,1.484895609389789,341
