episode_length,P09:episode_rewards,frames,grad_norm,clip_fraction,explained_variance,P01:episode_rewards,advantage_norm,value_loss,fps,policy_entropy,epoch_idx,policy_loss,approx_kl_divergence,PMM:episode_rewards
338.45,450.0,2918400,0.049056329564889416,0.1932861328125,-7.82310962677002e-09,25.0,15.968717712163926,0.008129949947942805,485,1.7813071489334107,285,-0.0010346460905566346,0.0016315406780108787,183.5
338.99,450.0,2928640,0.05287609554203182,0.250439453125,-3.725290298461914e-09,22.500000000000007,15.968717843294144,0.00848108948666777,485,1.7858486704528331,286,-0.0011022522674466017,0.0018195081774024402,175.25
330.98,300.0,2938880,0.05130786009484902,0.2880126953125,-3.725290298461914e-09,0.0,15.96871738433838,0.007940058307940489,485,1.77929542735219,287,-0.0018471908231731504,0.0020161126535469974,150.75
322.39,252.50000000000023,2949120,0.05052323296164316,0.25419921875,-7.82310962677002e-09,0.0,15.96871508359909,0.006597281358625651,485,1.7765100412070751,288,-0.001242589927278459,0.001810647779024066,131.75
319.17,275.0,2959360,0.053536417436611375,0.251318359375,1.7136335372924803e-08,22.500000000000007,15.968717473745347,0.008659184308271506,485,1.7762539856135846,289,-0.0012693446173216217,0.0017949574857823336,129.75
319.49,277.5000000000002,2969600,0.05538592402362537,0.25712890625,1.080334186553955e-08,25.0,15.968717926740647,0.009795398532060063,485,1.7797720208764076,290,-0.0014852619176963344,0.001803522596017615,139.75
329.74,300.0,2979840,0.0533349340645111,0.29853515625,1.30385160446167e-08,50.0,15.96871750354767,0.007907887308647332,485,1.7859826974570752,291,-0.001269096107716905,0.002098406287177568,162.0
328.96,402.5000000000002,2990080,0.053178026588992525,0.2155517578125,-2.3096799850463868e-08,47.50000000000001,15.968717336654663,0.007662801084552484,485,1.784190483391285,292,-0.0012742730745230802,0.0017047948298454685,163.25
330.67,402.5000000000002,3000320,0.05209685040587088,0.180029296875,4.097819328308106e-09,25.0,15.968717682361603,0.009708313310693484,485,1.7821408919990063,293,-0.0008523780139512383,0.0014202693382458164,164.5
329.42,402.5000000000002,3010560,0.053056715980832336,0.177880859375,3.7252902984619143e-10,22.500000000000007,15.96871770620346,0.008660317139947438,485,1.7793205291032792,294,-0.0008633231045678258,0.0012730468942322658,163.75
335.49,452.50000000000017,3020800,0.05305761551227273,0.2307861328125,-1.862645149230957e-09,25.0,15.968717682361603,0.010213249505250132,485,1.7792662978172302,295,-0.0013521205350116362,0.001507889698726217,186.75
332.75,427.5000000000002,3031040,0.052606465673666516,0.267724609375,2.16066837310791e-08,25.0,15.96871749162674,0.008627609848917927,485,1.7822830095887183,296,-0.0013262947071780219,0.0017864086393103661,180.25
330.11,427.5000000000002,3041280,0.0546207909708478,0.2538330078125,1.1175870895385742e-08,25.0,15.968717473745347,0.007178949634408127,485,1.771951986849308,297,-0.0014643703230831306,0.0017288773457835305,176.25
320.07,252.50000000000023,3051520,0.05272078954280964,0.2805908203125,-2.3096799850463868e-08,25.0,15.968717283010482,0.007624978892908985,485,1.7790910817682744,298,-0.0011922308251087089,0.001968314769783319,139.25
324.11,302.5000000000002,3061760,0.05373893341391239,0.2556884765625,-1.1175870895385742e-09,25.0,15.96871749162674,0.00848110366241599,485,1.7786216154694556,299,-0.0014224216880393214,0.0017624053870292755,147.25
324.8,302.5000000000002,3072000,0.05362125063915133,0.2599609375,-7.450580596923829e-10,25.0,15.96871663928032,0.007974043634021655,485,1.783496341109276,300,-0.001300381672263029,0.0017717281463148992,151.0
324.08,277.5000000000002,3082240,0.05152217383587748,0.28759765625,-1.0058283805847169e-08,25.0,15.968715864419938,0.0064571461921422825,485,1.7833476454019546,301,-0.0012170352310931776,0.0022062871813886887,140.75
332.08,302.5000000000002,3092480,0.05718062254684549,0.228662109375,-1.4901161193847657e-09,25.0,15.968717861175538,0.00978527762054,484,1.7846164360642434,302,-0.0010829426144482567,0.0016375788416382875,150.5
333.06,327.5000000000002,3102720,0.05340339588092513,0.251171875,-5.587935447692871e-09,25.0,15.968717670440673,0.008227889877252892,484,1.7808383211493493,303,-0.0012481237106840126,0.001784842990701918,155.5
334.42,327.5000000000002,3112960,0.054741704487755546,0.258447265625,-2.2724270820617674e-08,25.0,15.9687175989151,0.008736807643617794,484,1.7871997013688088,304,-0.0014938023017748493,0.0018112285149413764,161.25
328.66,302.5000000000002,3123200,0.05354957496676547,0.2379638671875,3.725290298461914e-09,25.0,15.968715780973435,0.008701533906832992,484,1.7804358944296836,305,-0.0010658026429155143,0.0016357536195471313,156.25
327.13,300.0,3133440,0.05189859852080451,0.2635498046875,-1.1175870895385742e-08,25.0,15.968717855215072,0.007683015495786094,484,1.7830413974821568,306,-0.0014329912155517377,0.0017129437799667357,149.5
324.52,325.0,3143680,0.053407046484282836,0.20634765625,4.8428773880004884e-09,25.0,15.968713676929474,0.008090561741546765,484,1.7782766088843345,307,-0.0007813570438884199,0.001547327614423466,152.0
327.4,275.0,3153920,0.050990932992193407,0.206591796875,-7.450580596923828e-09,25.0,15.968717873096466,0.009492985351243988,484,1.7569768130779266,308,-0.0012940548094775295,0.001557022664465535,148.5
329.97,275.0,3164160,0.05083725116126642,0.2977783203125,-8.568167686462402e-09,25.0,15.968716937303544,0.007955028668470731,484,1.7701919950544833,309,-0.0017194605024997145,0.0022393576913259496,152.75
344.42,335.00000000000085,3174400,0.0536472529786472,0.233349609375,-2.7567148208618165e-08,25.0,15.96871746778488,0.010817177428907598,484,1.782410065829754,310,-0.001459439695099718,0.0015430814570152052,184.5
343.22,430.0000000000004,3184640,0.0535786812036934,0.247509765625,1.1175870895385742e-08,50.0,15.96871771812439,0.008766262886820187,484,1.7791394233703612,311,-0.0012482080677727937,0.0016739192441207252,190.5
337.04,452.50000000000017,3194880,0.050440080619377395,0.2749267578125,-6.7055225372314455e-09,47.50000000000001,15.968716907501221,0.006988250998875856,484,1.7771368041634559,312,-0.0014128045753750485,0.002043065447742265,181.5
330.63,477.5000000000002,3205120,0.05436164959213071,0.2142822265625,-1.7881393432617187e-08,25.0,15.968718022108078,0.00874662839996745,484,1.785867141187191,313,-0.0008865043419064023,0.0014147795898225013,172.75
330.87,475.0,3215360,0.05491220696891819,0.2059326171875,0.0,22.500000000000007,15.968717288970947,0.009163272062460237,484,1.7826876141130925,314,-0.0011007776261976686,0.0013401819825958228,168.75
334.37,475.0,3225600,0.051327657907569504,0.2546142578125,-8.568167686462402e-09,25.0,15.968717259168624,0.008224114263339289,484,1.7835472263395786,315,-0.0014487693584669613,0.001713630901912211,171.0
333.85,355.00000000000045,3235840,0.054427803086445826,0.2665283203125,1.3411045074462891e-08,25.0,15.96871766448021,0.008540025617730863,484,1.7753431603312493,316,-0.0010294935156707652,0.0019014803091380373,166.25
330.33,350.0,3246080,0.053578036885137945,0.2964599609375,-4.470348358154297e-09,25.0,15.968717569112778,0.008367411444396566,484,1.7840183280408382,317,-0.0014635715950134908,0.002126832463301298,160.75
324.23,350.0,3256320,0.0524197034577031,0.2444580078125,-5.960464477539063e-09,25.0,15.968717235326768,0.006653097964340304,484,1.7818525090813637,318,-0.0014000863513501827,0.0017054081004175714,143.75
323.03,300.0,3266560,0.05389114449562053,0.2006103515625,8.940696716308593e-09,22.500000000000007,15.968717670440673,0.008600366843893426,484,1.781238717585802,319,-0.0007164213940995979,0.0015491711427756626,138.0
323.75,302.5000000000002,3276800,0.05138187131208416,0.1985107421875,0.0,0.0,15.968717813491821,0.008440623540445813,484,1.778814861178398,320,-0.0010126684715942246,0.0014981074270906448,142.0
325.87,325.0,3287040,0.0494232906007378,0.280810546875,-1.4901161193847657e-09,0.0,15.968717205524445,0.006631659209779173,484,1.770077358186245,321,-0.0015463175397599116,0.0022026090087194916,150.0
324.75,377.5000000000002,3297280,0.05255069150679108,0.2671630859375,1.0058283805847169e-08,22.500000000000007,15.96871264576912,0.00845221839676924,484,1.7732495687901975,322,-0.001540408967048279,0.0016813486038984137,153.5
328.26,402.5000000000002,3307520,0.05289895831932171,0.27548828125,-1.3411045074462891e-08,25.0,15.968717569112778,0.007992700213617355,484,1.7789134941995144,323,-0.0012139551326981746,0.0018683589368151843,160.75
326.53,307.5000000000006,3317760,0.05306292492017679,0.25,2.2351741790771484e-08,25.0,15.968716776371002,0.0093193698826326,484,1.7844027541577816,324,-0.0012414108197845053,0.0015503279886388555,155.75
335.82,450.0,3328000,0.05373105899751516,0.1962158203125,9.685754776000977e-09,50.0,15.968717724084854,0.01016227250574957,484,1.7754390306770802,325,-0.0009683444066467927,0.0012169843235255938,185.5
326.74,375.0,3338240,0.05230647734410755,0.2708740234375,-1.1548399925231934e-08,25.0,15.968717497587203,0.00673765514693514,484,1.7778419889509678,326,-0.0013874844407837372,0.0017722477228062417,156.25
334.65,425.0,3348480,0.05427938463526567,0.2636962890625,5.215406417846679e-09,25.0,15.968716686964035,0.008973748065295694,484,1.7808485090732575,327,-0.0009499066436546855,0.0017560290979702132,172.75
335.11,427.5000000000002,3358720,0.05189480756220707,0.198193359375,-3.725290298461914e-09,25.0,15.96871746778488,0.008626890009145427,484,1.7747222296893597,328,-0.0010693990803702035,0.0013000516333619317,174.25
335.24,425.0,3368960,0.052217136675077734,0.257568359375,-5.587935447692871e-09,25.0,15.968717551231384,0.0076162859779515205,484,1.775294627249241,329,-0.0012759517339873128,0.0017643123156517505,174.75
331.24,352.5000000000002,3379200,0.05041126621734872,0.2784423828125,-1.3411045074462891e-08,25.0,15.96871746778488,0.00759477588289883,484,1.7752068482339383,330,-0.0014566831316187745,0.0019221988990977934,159.0
320.92,275.0,3389440,0.05271525800505741,0.225732421875,-2.6077032089233397e-09,25.0,15.968717139959335,0.007120516843872338,484,1.7761466808617115,331,-0.0008463938487693667,0.001655711384445624,135.75
316.01,252.50000000000023,3399680,0.05278182167343128,0.2152587890625,2.9802322387695314e-09,25.0,15.96871554851532,0.0065080886336431835,484,1.7762155562639237,332,-0.0007327331299165962,0.001320904105284626,120.25
311.18,225.0,3409920,0.0535965149928091,0.17587890625,6.7055225372314455e-09,25.0,15.968712663650512,0.00691623917614379,484,1.78284702450037,333,-0.0005282458138026414,0.0011217682504025106,108.5
313.58,202.50000000000023,3420160,0.05180687605619202,0.21943359375,-1.601874828338623e-08,25.0,15.96871749162674,0.007947506735945353,484,1.7848955348134041,334,-0.0010969262453727423,0.0014775009788991155,114.5
316.64,227.5000000000002,3430400,0.05001910942977698,0.2747802734375,6.332993507385254e-09,25.0,15.96871721148491,0.0069712695684302165,484,1.7835268422961235,335,-0.0014961065269744722,0.001780275049861757,125.0
323.21,302.5000000000002,3440640,0.0523247681874283,0.3010986328125,-4.8428773880004884e-09,25.0,15.968717616796493,0.008432834746599838,484,1.7826796725392342,336,-0.001463075132414815,0.0016935983502264663,143.75
331.1,377.5000000000002,3450880,0.05252407353784089,0.207958984375,-2.5331974029541015e-08,25.0,15.968717539310456,0.00947809039062122,484,1.7849168606102466,337,-0.0011293177973129786,0.0012399425304522537,158.75
335.84,430.0000000000004,3461120,0.05425172259435077,0.271435546875,-2.570450305938721e-08,47.50000000000001,15.968717843294144,0.00859344251875882,484,1.7825529448688031,338,-0.0012464787463613903,0.0016816600108199963,174.0
333.99,452.50000000000017,3471360,0.05283669521124763,0.2490966796875,-1.4901161193847657e-09,25.0,15.968717658519745,0.006687335594233445,484,1.7697074458003044,339,-0.0013290161441545933,0.001703370236407409,168.25
330.88,452.50000000000017,3481600,0.05041290385163801,0.2404541015625,-2.2351741790771484e-09,25.0,15.968715286254882,0.0067570380660299635,484,1.7658749610185622,340,-0.0010229138439171947,0.0015881962394018955,162.25
330.66,450.0,3491840,0.05464268906997564,0.290625,6.7055225372314455e-09,25.0,15.96871719956398,0.008141582681673754,484,1.7810266740620135,341,-0.0015913724178972188,0.0016001252785201813,155.0
328.12,350.0,3502080,0.05106400825806835,0.2449462890625,-2.2351741790771484e-08,25.0,15.968717670440673,0.007773132098373025,484,1.773246882110834,342,-0.0009914250902511412,0.0016428209212733691,142.75
331.99,350.0,3512320,0.052130076116939414,0.259619140625,3.3527612686157227e-09,22.500000000000007,15.968716353178024,0.0079760612798907,483,1.7854494236409664,343,-0.001218385368338204,0.0018381793294537374,148.25
331.34,325.0,3522560,0.0519460289452703,0.2123046875,5.215406417846679e-09,25.0,15.968717855215072,0.008113421677080623,484,1.7787083461880684,344,-0.001001721908323816,0.0014367424462534474,149.5
327.14,350.0,3532800,0.052345083928041304,0.2747314453125,2.2351741790771484e-09,0.0,15.968717437982558,0.006839728551994995,484,1.778373260051012,345,-0.001023856872416218,0.001678970068113017,152.75
319.6,357.5000000000007,3543040,0.05314649146377905,0.31669921875,-3.3527612686157227e-09,0.0,15.968716186285018,0.007114541185217149,484,1.7835220582783222,346,-0.001656770052795764,0.0020280534571838872,140.0
328.13,477.5000000000002,3553280,0.05489242757949607,0.2164306640625,-7.078051567077636e-09,0.0,15.968717676401138,0.010260140976788535,484,1.7852560304105283,347,-0.0013616948730486912,0.0013264445552636061,159.75
334.62,477.5000000000002,3563520,0.05484590159318629,0.2572265625,-1.7508864402770997e-08,0.0,15.968717455863953,0.00822267336279765,484,1.7852945171296597,348,-0.0010795319900353205,0.001783237207695265,173.5
342.33,475.0,3573760,0.05466195452515636,0.241162109375,-3.3527612686157227e-09,25.0,15.96871777176857,0.010228806507075205,484,1.7811363697052003,349,-0.0012275141358259133,0.001416817672406978,186.5
337.96,502.5000000000002,3584000,0.05394203527940605,0.2528564453125,1.5273690223693846e-08,25.0,15.968715792894363,0.007823630871007481,483,1.782663157582283,350,-0.0010018987821240443,0.0016085508092942291,183.5
336.27,427.5000000000002,3594240,0.053584100121956094,0.2384521484375,8.195638656616212e-09,25.0,15.9687175989151,0.00916123104034341,484,1.7765165813267232,351,-0.0010817985916219187,0.00167808005844563,177.0
330.69,452.50000000000017,3604480,0.05510682436313421,0.2473388671875,1.1920928955078126e-08,25.0,15.968717712163926,0.009968266494661293,484,1.7849515698850156,352,-0.0011844193533761427,0.001598659952631465,176.25
337.75,475.0,3614720,0.056168348578263125,0.2080810546875,5.960464477539063e-09,47.50000000000001,15.968717676401138,0.011014891004742821,484,1.7880955889821053,353,-0.0011402900101529668,0.0013269931473502083,197.25
336.89,475.0,3624960,0.0552553425614728,0.2760498046875,-7.450580596923829e-10,25.0,15.968717235326768,0.00792589723951096,484,1.781160857528448,354,-0.0013857374562576297,0.001479035617791169,197.5
339.21,452.50000000000017,3635200,0.05280881708612356,0.2845947265625,-1.7881393432617187e-08,47.50000000000001,15.968717741966248,0.008373747480254679,484,1.7808723367750645,355,-0.00141723646374885,0.0017423651106867055,190.5
325.2,402.5000000000002,3645440,0.052686987835150544,0.21435546875,-8.195638656616212e-09,25.0,15.968715614080429,0.007406802298041271,484,1.775746101886034,356,-0.0009810889439904713,0.001251251198776515,154.5
326.91,302.5000000000002,3655680,0.05480910916350747,0.2595703125,6.7055225372314455e-09,25.0,15.9687165081501,0.008918923061770556,484,1.7827615305781364,357,-0.0011383259026843007,0.0015955742172366171,141.25
328.69,302.5000000000002,3665920,0.05466757040657457,0.255224609375,-2.384185791015625e-08,25.0,15.968717765808105,0.00914004226360703,484,1.7822277821600436,358,-0.0012286765093449503,0.0014915184444760144,143.75
339.11,300.0,3676160,0.05453983044570192,0.2681640625,-1.2665987014770507e-08,25.0,15.968717777729035,0.009642609320871997,483,1.7801599502563477,359,-0.0010316335097741102,0.0015320145021178178,156.5
344.39,330.0000000000004,3686400,0.05364595775204256,0.206787109375,-2.6077032089233397e-09,50.0,15.968717616796493,0.009683189979114104,483,1.78540893048048,360,-0.0009151829981419723,0.0012356230046691508,177.5
340.9,307.5000000000006,3696640,0.051948664274242065,0.1861083984375,-6.332993507385254e-09,25.0,15.968717646598815,0.009224576518681716,483,1.7883935153484345,361,-0.0010452801558130886,0.001236893166083064,173.25
339.58,405.00000000000045,3706880,0.05371676320686973,0.25,-1.7136335372924803e-08,50.0,15.96871775984764,0.00889826282273134,483,1.7870970733463765,362,-0.0014424781926209106,0.0015492668917175933,191.25
327.62,377.5000000000002,3717120,0.05188740750938534,0.2663330078125,-7.078051567077636e-09,25.0,15.968715906143188,0.006665261577020942,483,1.7802081644535064,363,-0.0012029051827994407,0.0015187077345956367,158.25
331.27,427.5000000000002,3727360,0.052335914226441606,0.2466064453125,-1.3783574104309083e-08,47.50000000000001,15.96871766448021,0.010005153909696673,483,1.780230675637722,364,-0.0014004558717715554,0.0014231967815192092,173.25
323.68,275.0,3737600,0.05368490532052757,0.216015625,2.6077032089233397e-09,25.0,15.968717294931412,0.007072198573632704,483,1.7770625896751882,365,-0.0009565536012814846,0.0012595918713088849,134.0
326.83,275.0,3747840,0.05121001873633847,0.23447265625,-5.960464477539063e-09,25.0,15.968717324733735,0.007594796691569173,483,1.7797482632100583,366,-0.0010201478835369926,0.0014230436925714684,143.25
322.69,252.50000000000023,3758080,0.05304697337983481,0.2253662109375,7.82310962677002e-09,25.0,15.968716740608215,0.007672483682813436,483,1.7802971296012402,367,-0.0010633788995619397,0.0013530836195400297,119.5
320.42,277.5000000000002,3768320,0.05006169302375174,0.2651123046875,1.564621925354004e-08,22.500000000000007,15.968716740608215,0.0065971766534403285,483,1.780593179166317,368,-0.0011257397301960737,0.0016796766494906023,123.5
312.58,275.0,3778560,0.04983939900452058,0.260400390625,-6.332993507385254e-09,0.0,15.968712025880814,0.005174381549977625,483,1.780099806934595,369,-0.0011093359120422975,0.0015898917203685415,106.5
311.88,227.5000000000002,3788800,0.054190149915237254,0.2010009765625,-5.587935447692871e-09,22.500000000000007,15.968717521429062,0.007868630056418625,483,1.7821463078260422,370,-0.0005481402566147153,0.0011537761989302453,105.75
314.51,225.0,3799040,0.05269659700588932,0.234033203125,-1.564621925354004e-08,25.0,15.968717485666275,0.008058568204160111,483,1.7868833772838115,371,-0.0009163025060843211,0.0014755732226035434,111.5
324.01,277.5000000000002,3809280,0.0515332002897369,0.2302490234375,-1.862645149230957e-09,25.0,15.968717831373215,0.00923237320566841,483,1.7802652932703495,372,-0.0014423016342334448,0.0013166876185209731,144.5
324.53,302.5000000000002,3819520,0.04930571004491478,0.22119140625,1.080334186553955e-08,25.0,15.968716657161712,0.007404126164760783,483,1.7687322251498698,373,-0.0011178779965121065,0.0012806983307882547,150.5
328.0,335.00000000000085,3829760,0.051672545331706024,0.2424560546875,4.097819328308106e-09,25.0,15.968717753887177,0.008129082048253623,483,1.7824378937482834,374,-0.0010138497469597495,0.0013297727019050854,158.75
323.4,275.0,3840000,0.05172071475296972,0.232470703125,-1.862645149230957e-09,22.500000000000007,15.96871680021286,0.006967668330241849,483,1.785020288079977,375,-0.0010917001240159153,0.0012494981078873479,140.25
325.55,302.5000000000002,3850240,0.054886070768017305,0.21298828125,-1.9744038581848144e-08,25.0,15.968717575073242,0.01060230295661313,483,1.785451017320156,376,-0.0011501969191158423,0.001285761253316764,156.5
327.63,312.5000000000011,3860480,0.05456601531132188,0.23837890625,1.1548399925231934e-08,25.0,15.968717217445374,0.008008927463197323,483,1.7817250072956086,377,-0.0008337718623806723,0.0014123110847322096,154.25
331.15,427.5000000000002,3870720,0.05304812294285467,0.2277099609375,1.30385160446167e-08,25.0,15.968717497587203,0.008456555057000515,483,1.7711982756853104,378,-0.00107672213416663,0.001357010868917996,167.0
338.69,357.5000000000007,3880960,0.05299806757102053,0.2527099609375,-1.6763806343078613e-08,25.0,15.968717628717423,0.010355910388534539,483,1.7805869847536087,379,-0.0011727913672075374,0.0014535099030553056,169.5
338.04,350.0,3891200,0.052623729127349216,0.2430419921875,-2.9802322387695314e-09,25.0,15.96871754527092,0.008587430877196312,483,1.7882993899285793,380,-0.0010809915143909165,0.00127046262651902,176.0
339.18,350.0,3901440,0.05293217724266382,0.2447265625,7.078051567077636e-09,25.0,15.968717783689499,0.00939951703476254,483,1.7778774239122868,381,-0.0012298030367674073,0.0015324856621049322,176.0
333.07,425.0,3911680,0.05094976539219146,0.2445556640625,-4.8428773880004884e-09,25.0,15.968716382980347,0.008266624027510262,483,1.7682023644447327,382,-0.0011764435192162636,0.0016379078396539625,176.75
336.91,427.5000000000002,3921920,0.0548592278098594,0.2368408203125,2.123415470123291e-08,25.0,15.968717783689499,0.010202845436469942,483,1.7647815398871898,383,-0.0010190170596615644,0.0013140952018545703,187.5
333.27,425.0,3932160,0.05315257407635736,0.22314453125,-1.4901161193847656e-08,25.0,15.968717628717423,0.0093901964421093,483,1.7737709350883961,384,-0.0011363372876076027,0.0012005740686504395,185.75
335.05,430.0000000000004,3942400,0.052650875941965936,0.2161376953125,-1.080334186553955e-08,47.50000000000001,15.968717616796493,0.009327691909311398,483,1.7835443891584872,385,-0.0009649821084167342,0.001279370491944576,189.75
332.95,430.0000000000004,3952640,0.055774906748774424,0.247509765625,7.078051567077636e-09,25.0,15.96871713399887,0.008439806293336006,483,1.7821187004446983,386,-0.0009218176299327751,0.0014451225283551139,185.0
329.82,330.0000000000004,3962880,0.049344420221633,0.1815673828125,-8.568167686462402e-09,25.0,15.968715757131577,0.006605444065189659,483,1.7685453340411186,387,-0.0006871920428238809,0.00102426746520905,159.75
335.32,325.0,3973120,0.05194514351250622,0.301611328125,-7.450580596923828e-09,25.0,15.968717581033706,0.007405432065752393,483,1.779168189316988,388,-0.0011981684066995513,0.001652828264263917,154.25
338.17,300.0,3983360,0.0553447730031059,0.231982421875,3.725290298461914e-09,25.0,15.9687175989151,0.008795371584892565,483,1.7800532959401607,389,-0.0012814034555049148,0.0012883537110042198,149.25
337.31,302.5000000000002,3993600,0.05477248094186238,0.256201171875,2.2351741790771484e-09,25.0,15.968717485666275,0.009137354312770185,483,1.7801454186439514,390,-0.0012558612957946024,0.001483161906639907,151.25
338.76,325.0,4003840,0.055605680321540854,0.227587890625,-6.7055225372314455e-09,47.50000000000001,15.968717741966248,0.010347215662477538,483,1.7846922405064105,391,-0.0010861566875973948,0.001163586598656252,162.25
338.35,405.00000000000045,4014080,0.053745620074542456,0.2173583984375,-1.4528632164001465e-08,50.0,15.968717795610427,0.011051200232759583,483,1.7734686017036438,392,-0.001199030485804542,0.001123820656425778,189.0
341.54,450.0,4024320,0.05415136395888822,0.2507568359375,7.078051567077636e-09,50.0,15.96871770620346,0.00942540049290983,483,1.772532343119383,393,-0.0010300914051185827,0.0015923034266620562,192.75
340.7,450.0,4034560,0.05415626918409163,0.2218017578125,-1.7136335372924803e-08,47.50000000000001,15.968717515468597,0.008886890361191035,483,1.7836802050471305,394,-0.0007816846224159235,0.0011335141141856297,196.0
330.55,300.0,4044800,0.05372129442500586,0.267431640625,-1.2665987014770507e-08,25.0,15.968717437982558,0.008621874866184953,483,1.784306887537241,395,-0.001532947441592114,0.0013868759820582,164.0
329.09,405.00000000000045,4055040,0.05342774462147095,0.18203125,-1.862645149230957e-08,25.0,15.968717610836029,0.008448771177472735,483,1.7847816981375217,396,-0.0007882855476054829,0.0010593253947178028,168.75
330.56,277.5000000000002,4065280,0.052495936128907614,0.270556640625,-3.725290298461914e-09,25.0,15.96871754527092,0.008392323045018201,483,1.7811478704214097,397,-0.0010945519530650926,0.0013247072081782108,156.5
334.05,382.5000000000007,4075520,0.052347709568352066,0.2752197265625,7.078051567077636e-09,25.0,15.968716621398926,0.007552080522486904,483,1.7745332658290862,398,-0.0010359580352087504,0.0014555235029348524,164.25
331.21,280.00000000000045,4085760,0.05287124907960581,0.1966796875,5.215406417846679e-09,0.0,15.968716305494308,0.007402018429820601,483,1.7814965039491653,399,-0.00047490068318438715,0.001035002006767627,146.75
321.08,327.5000000000002,4096000,0.05134708870473017,0.231640625,7.82310962677002e-09,0.0,15.96871737241745,0.007296695680406628,483,1.786759366095066,400,-0.0008802114411082584,0.0012105745339397345,142.75
319.19,250.0,4106240,0.05403971309044013,0.2105224609375,1.862645149230957e-09,22.500000000000007,15.968717193603515,0.0074991024294831735,483,1.780205460637808,401,-0.0008543643274606438,0.0010640035342760258,133.75
316.27,255.00000000000043,4116480,0.0525646606852352,0.27734375,-3.7252902984619143e-10,25.0,15.96871697306633,0.007009638895033277,483,1.7765482276678086,402,-0.0008901716406398919,0.0015148779966523307,129.25
324.42,300.0,4126720,0.052810352837373085,0.21591796875,-6.332993507385254e-09,25.0,15.968704426288605,0.00840035990448591,483,1.7809003978967666,403,-0.0007541284817307314,0.001240672017601696,133.0
331.86,380.00000000000045,4136960,0.0533267885789349,0.273779296875,1.4901161193847657e-09,25.0,15.96871746778488,0.007639054952210245,483,1.779587671160698,404,-0.001074686597348773,0.0013949720498544593,151.75
333.47,425.0,4147200,0.05271987164515751,0.32197265625,1.4901161193847657e-09,25.0,15.968708121776581,0.007209453281186029,483,1.7751323588192462,405,-0.001342230602313066,0.0018034908779867465,154.0
333.93,427.5000000000002,4157440,0.05217612773156728,0.214306640625,-1.0430812835693359e-08,25.0,15.968717646598815,0.009556219365640573,483,1.783148156106472,406,-0.0010387494996393798,0.0010990833848865122,159.5
329.78,357.5000000000007,4167680,0.05196410108139436,0.2959228515625,7.82310962677002e-09,25.0,15.968717169761657,0.006963781908143574,483,1.7839125096797943,407,-0.0010365222915424965,0.0015408880997227925,154.75
329.08,300.0,4177920,0.05308076040814593,0.2298828125,1.1920928955078126e-08,25.0,15.968716812133788,0.007848940112353375,483,1.77871188595891,408,-0.0011487032479635673,0.0011187661941988835,153.25
323.25,250.0,4188160,0.053874124292750236,0.21669921875,-3.725290298461914e-09,22.500000000000007,15.968717789649963,0.008391426979505923,483,1.7769538171589374,409,-0.0006744063462974737,0.0011049705947769439,131.0
324.25,275.0,4198400,0.049846102052293166,0.267919921875,7.450580596923829e-10,0.0,15.968717342615127,0.006860443085543011,483,1.7854479007422923,410,-0.0012124911070714006,0.0013693451162680504,136.75
327.31,352.5000000000002,4208640,0.053739512332806494,0.258251953125,1.0058283805847169e-08,22.500000000000007,15.96871601343155,0.008496399698924507,483,1.788803183287382,411,-0.0012941005199536449,0.0013236748888971305,147.0
328.2,375.0,4218880,0.052748789025283085,0.2853271484375,8.940696716308593e-09,0.0,15.968717926740647,0.006889987668819231,483,1.7883277915418148,412,-0.0012871052778791637,0.0013612874521555796,151.25
330.04,380.00000000000045,4229120,0.05464872340406409,0.2749755859375,-1.6763806343078613e-08,22.500000000000007,15.968717324733735,0.009259524563594823,483,1.786850317567587,413,-0.001185535688273376,0.0013561395631541018,155.75
344.65,477.5000000000002,4239360,0.05427271304598249,0.309326171875,-2.421438694000244e-08,25.0,15.968716806173324,0.007657886961305848,483,1.7783106312155723,414,-0.0013348000873520504,0.0016109532054031205,178.0
337.46,475.0,4249600,0.052799832393623326,0.2762939453125,-2.16066837310791e-08,22.500000000000007,15.968717074394226,0.006736910718791478,483,1.7798505246639251,415,-0.001227068650041474,0.0013648515622406876,168.25
335.78,427.5000000000002,4259840,0.05244135256745512,0.247998046875,1.601874828338623e-08,25.0,15.968716895580291,0.007485535478372185,483,1.7819324791431428,416,-0.0013079601594654378,0.0011955753538344994,158.75
321.14,252.50000000000023,4270080,0.05028512979183042,0.215478515625,1.7136335372924803e-08,25.0,15.96871738433838,0.006000233306758673,483,1.7826254084706306,417,-0.0007854008861613692,0.0010270986696980344,123.5
320.89,275.0,4280320,0.05047641145664931,0.266015625,1.0430812835693359e-08,25.0,15.968717604875565,0.007634893100203044,483,1.7867270134389401,418,-0.0009571547012455994,0.001497584417836606,120.5
326.54,275.0,4290560,0.0521153264528351,0.25625,-1.7881393432617187e-08,25.0,15.968717616796493,0.009574282194716944,483,1.7835778690874577,419,-0.0016014176009775838,0.0012980871083868805,132.0
337.13,332.5000000000006,4300800,0.05363586162674917,0.2548583984375,9.685754776000977e-09,25.0,15.968717122077942,0.009364826477121824,483,1.775582629442215,420,-0.0010064694230095482,0.0013220388062791244,165.5
