policy_loss,P01:episode_rewards,PMM:episode_rewards,episode_length,fps,value_loss,policy_entropy,grad_norm,frames,P09:episode_rewards,explained_variance,advantage_norm,epoch_idx
-0.00016147418995387852,0.0,1.74,194.68,516,0.013991874835264753,1.3806786704063416,0.15900975046614685,2792000,4.0,3.5762786865234374e-09,1.2542022779211401,349
-0.00253965915646404,0.0,1.5,187.5,516,0.009559872768290916,1.3765248107910155,0.11649672540048678,2800000,4.0,-3.159046173095703e-08,0.9890901465155184,350
0.0039995420910418035,0.0,1.16,173.42,516,0.013858387392319855,1.3798741400241852,0.15346751499048303,2808000,3.0,-2.9802322387695314e-09,1.2315200313180685,351
0.0005266158911399543,0.0,1.32,178.8,516,0.01571417772764107,1.3777760553359986,0.1664837666279789,2816000,3.0,-1.5497207641601563e-08,1.3436896908283233,352
-0.0010722525557503105,0.0,1.57,186.95,515,0.013675218178077557,1.3818393063545227,0.15448808632030345,2824000,4.0,-1.8477439880371094e-08,1.2276253463327884,353
0.0006198149095871485,0.0,1.5,184.21,515,0.012341910572695269,1.3797245407104493,0.1474878075743518,2832000,4.0,3.5762786865234374e-09,1.1528643214702605,354
0.0011986341152805835,0.0,1.29,177.21,515,0.011114509011495102,1.3793060433864595,0.13254187974178105,2840000,3.1000000000000085,-1.1920928955078126e-08,1.0564085577055813,355
0.00029169139801524577,0.0,1.59,190.53,515,0.013459457434018987,1.3800378656387329,0.14120788171624304,2848000,4.0,-5.960464477539063e-10,1.228757277559489,356
0.0009521745261736215,0.0,1.47,186.26,515,0.013937479100732161,1.3781410133838654,0.14504020060393757,2856000,4.0,-1.1920928955078126e-08,1.248746439628303,357
0.0017429115436971188,0.0,1.35,181.25,515,0.013312982150364406,1.3779131889343261,0.16096810172789527,2864000,3.0,1.3113021850585938e-08,1.1822118305414915,358
-0.003413683030521497,0.0,1.35,182.57,515,0.012616322423355086,1.3826700055599213,0.1429817263545966,2872000,3.0,1.3709068298339844e-08,1.1971532544121146,359
0.000407742319512181,0.0,1.29,179.2,515,0.011202496001878899,1.3814866518974305,0.1305266415913859,2880000,3.0,-4.792213439941406e-07,1.0502782015129923,360
0.0029624222283018754,0.0,1.4,181.52,515,0.016502284812595462,1.3666727793216706,0.16463695230645714,2888000,3.1000000000000085,4.799962043762207e-06,1.3763737557083369,361
-0.001708094566129148,0.0,1.47,185.38,515,0.013283000057926984,1.3723110365867615,0.15337291166646627,2896000,4.0,1.0132789611816407e-08,1.192186835668981,362
0.0019368225638754667,0.0,1.27,179.74,515,0.012583753790759147,1.37702556848526,0.1419315259179176,2904000,3.1000000000000085,-7.152557373046875e-09,1.1687304458394647,363
-0.002195395912276581,0.0,1.29,179.82,515,0.012236095805528749,1.3794271636009217,0.1388181585967347,2912000,4.0,1.7881393432617187e-09,1.145047907307744,364
0.0022292649548035113,0.0,1.47,186.14,515,0.013381955829991056,1.3799368822574616,0.14034122845522387,2920000,4.0,1.8477439880371094e-08,1.1963524269685148,365
-0.0017505228566005826,0.0,1.32,178.14,515,0.011337728052285456,1.3845239007472991,0.13763919502251556,2928000,4.0,-6.556510925292969e-09,1.0876162435859442,366
0.0005127449511201121,0.0,1.15,171.28,515,0.009849615214752703,1.3742379689216613,0.12279093625188438,2936000,3.0,-6.556510925292969e-09,0.9466589953377843,367
0.0016602937085554003,0.0,1.09,168.13,515,0.014502182777559937,1.3652186024188995,0.16638214123123135,2944000,2.0,1.2427568435668946e-06,1.2075297165662051,368
-0.0006766277441056446,0.0,1.24,169.66,515,0.013934685728536352,1.345264551639557,0.14927462163586916,2952000,3.0,-2.562999725341797e-08,1.2326095309481024,369
0.000677298185764812,0.0,1.23,169.46,515,0.011860540269699413,1.3516756176948548,0.13598053617692074,2960000,3.0,-1.609325408935547e-08,1.143992709107697,370
-0.0004473797278478742,0.0,1.16,167.82,515,0.011670335028888985,1.3614362215995788,0.13576615071686707,2968000,3.0,-2.9802322387695314e-09,1.050108347721398,371
0.0006167031358927488,0.0,1.09,167.29,515,0.011780828497107905,1.3783117616176606,0.13482938753043056,2976000,3.0,3.5429000854492186e-06,1.0497753889486194,372
0.0007578058179933578,0.0,1.04,167.34,515,0.011017050150921932,1.377266184091568,0.12739899295168658,2984000,3.0,-4.736781120300293e-06,1.047640565019101,373
0.004979684738209471,0.0,0.98,165.58,514,0.012453505125395168,1.3838160169124603,0.13765136548733603,2992000,2.1000000000000085,-5.662441253662109e-08,1.1242182575911284,374
0.0005793849739711732,0.0,1.12,170.77,514,0.014068856618282553,1.3821371793746948,0.15930951598251533,3000000,3.0,-4.76837158203125e-09,1.2211046920716762,375
-0.0009298359835520387,0.0,1.69,192.32,514,0.015537855274851608,1.3772387182712555,0.1563386948649822,3008000,4.1000000000000085,3.635883331298828e-08,1.371922136992216,376
-0.00047878125740680844,0.0,1.74,194.52,514,0.01399284352286486,1.372175793647766,0.15252558130590374,3016000,4.0,1.430511474609375e-08,1.2715792115032674,377
0.0028696213115472348,0.0,1.54,189.75,514,0.013799428670681664,1.3662495577335358,0.1403381950595698,3024000,4.0,2.9206275939941406e-08,1.2020424731075763,378
-0.0028918451388017276,0.0,1.57,192.35,514,0.012916236599430704,1.3702504432201386,0.14566593223964622,3032000,4.0,-8.344650268554688e-09,1.1879790338873863,379
0.0009643995121587068,0.0,1.59,193.4,514,0.013558401947993843,1.3663378834724427,0.1426732959632501,3040000,4.0,5.960464477539063e-09,1.2201504487171768,380
-0.00011873792391270399,0.0,1.55,187.32,514,0.015554744951223255,1.3748294830322265,0.169403281687124,3048000,4.0,-5.483627319335938e-08,1.317481864541769,381
0.0009346907777944579,0.0,1.81,197.19,514,0.01589800808820655,1.3789513027668,0.16317484967050913,3056000,4.0,-4.76837158203125e-09,1.3369849368184805,382
0.00032588776550255714,0.0,1.43,185.62,514,0.011420971130910403,1.3789513623714447,0.1337035267811322,3064000,3.0,1.1920928955078126e-08,1.061955894008279,383
0.0005725701205665245,0.0,1.25,178.1,514,0.01363487200261261,1.3842950367927551,0.14706536685615745,3072000,2.1000000000000085,2.205371856689453e-08,1.214663340896368,384
0.0006762231928587425,0.0,1.11,170.88,514,0.011613336313712353,1.3846574580669404,0.12771995837829686,3080000,2.0,-1.251697540283203e-08,1.0797742722183465,385
0.0011625733207620214,0.0,1.3,179.81,514,0.016360711286306468,1.3839586579799652,0.15967868275222158,3088000,3.0,-7.748603820800782e-09,1.4108342642337084,386
-0.0007958442874951288,0.0,1.43,184.34,514,0.013567016128945397,1.3824748873710633,0.14050137330213716,3096000,3.0,-1.6689300537109377e-08,1.232359447069466,387
-0.001205705456668511,0.0,1.29,179.08,514,0.012609486678948088,1.382047791481018,0.14411532296871313,3104000,3.0,-8.344650268554688e-09,1.1458004496619105,388
0.002435816874494776,0.0,1.07,170.81,514,0.012079067083977862,1.3751444411277771,0.1299323168665415,3112000,3.0,-2.4437904357910155e-08,1.1340269386209547,389
-0.0009079043811652809,0.0,1.16,173.3,514,0.012878544857130692,1.3718660259246827,0.14685469134358903,3120000,3.0,-2.2649765014648438e-08,1.2014839627966285,390
0.0014630421502806713,0.0,1.26,175.95,514,0.01231662231770315,1.3758293616771697,0.13390239457258418,3128000,3.0,-1.1324882507324219e-08,1.1524959484115243,391
0.0012391366623342038,0.0,1.53,187.79,514,0.015983179309223487,1.3761734807491302,0.1628529549729628,3136000,4.0,6.556510925292969e-09,1.3964382880553603,392
-0.0006557863473426551,0.0,1.57,191.74,514,0.013834219499867685,1.384319453239441,0.15614353371885067,3144000,4.0,3.635883331298828e-08,1.2186825972795488,393
0.0002543638556380756,0.0,1.81,198.32,514,0.01668140859268533,1.3640774238109588,0.1696734779900969,3152000,5.0,-1.8477439880371094e-08,1.3805937504023313,394
-0.0009582228877115994,0.0,1.88,200.74,514,0.015899595115497503,1.3780634272098542,0.16058918043939832,3160000,5.0,4.1723251342773435e-08,1.3847257379442452,395
0.0006918076402507722,0.0,1.76,196.5,514,0.014299255051973887,1.3747736310958862,0.15469134030956125,3168000,5.0,3.635883331298828e-08,1.2646464962884785,396
-0.00242907976382412,0.0,1.44,185.18,514,0.01279133373138393,1.3732585859298707,0.14744299130720973,3176000,3.0,1.0728836059570312e-08,1.1637084446102381,397
0.001478098980151117,0.0,1.25,175.3,514,0.014407119979896379,1.3565980458259583,0.15589301052514531,3184000,3.0,-3.814697265625e-08,1.2685089956969022,398
-0.0008341453160392121,0.0,1.15,169.48,514,0.00956746829070653,1.375746066570282,0.10882745684048672,3192000,3.0,-4.291534423828125e-08,1.0019010239467026,399
-1.3817367726005614e-05,0.0,1.39,179.68,514,0.012798463010376508,1.3713415968418121,0.13810295618695398,3200000,3.0,-4.470348358154297e-08,1.1861773032695055,400
0.0021588220555713634,0.0,1.52,186.57,514,0.0140514137734408,1.3698452889919281,0.1489603715262502,3208000,3.0,-1.1920928955078126e-08,1.2050966772064566,401
-0.0010002891713520512,0.0,1.52,186.4,514,0.01501795035077521,1.367543329000473,0.16335473498763398,3216000,3.0,-5.364418029785156e-09,1.3102850828319788,402
-0.0008571197628043592,0.0,1.3,176.32,513,0.012438436434895266,1.35156147480011,0.1417748637784068,3224000,3.0,-1.8477439880371094e-08,1.1215420886129142,403
0.0035402409732341765,0.0,1.09,165.34,513,0.011985321158481383,1.3706100130081176,0.13321956282411374,3232000,2.0,-1.6689300537109377e-08,1.0928176888823509,404
-0.0022147972286620642,0.0,1.15,169.48,513,0.010612813421284955,1.3702152264118195,0.12286677942114571,3240000,3.0,-3.039836883544922e-08,1.0370927678048611,405
-0.0009623497673601378,0.0,1.27,176.64,513,0.012960439842136112,1.367217445373535,0.14783074884030523,3248000,3.0,3.159046173095703e-08,1.2053931709378958,406
-0.0010223017542011802,0.0,1.11,169.28,513,0.009926450508928611,1.3543212580680848,0.11963840193478249,3256000,3.0,2.384185791015625e-08,0.9983268764987588,407
0.004288192258682102,0.0,1.1,168.31,513,0.015369012256469432,1.364217312335968,0.15645739559502223,3264000,3.0,-4.5299530029296876e-08,1.295270130224526,408
-0.0007747097639366985,0.0,1.31,176.55,513,0.012587830349916658,1.3518529617786408,0.1419970775400862,3272000,3.0,-5.960464477539063e-08,1.1343215874582528,409
-0.0007580927165690809,0.0,1.34,179.24,513,0.01366621914490679,1.3637669205665588,0.14631013629354087,3280000,3.0,3.3974647521972653e-08,1.2547843158245087,410
0.0007804112101439387,0.0,1.32,180.86,513,0.012660611441297077,1.3662116992473603,0.13841984148486897,3288000,3.0,1.9073486328125e-08,1.1472236317396165,411
-0.0001646747230552137,0.0,1.2,175.63,513,0.012862613504184993,1.367294775247574,0.15006099050459454,3296000,3.0,-1.9073486328125e-08,1.1392745013162493,412
0.0009562040492892266,0.0,1.18,172.05,513,0.01397227496026062,1.3825433039665223,0.15546989702854325,3304000,3.0,0.0,1.238031964302063,413
0.0019945442864263896,0.0,1.21,172.97,513,0.012682634321536171,1.3832837176322936,0.13486263095202544,3312000,3.0,2.9802322387695314e-09,1.1795454302802681,414
-0.0009066141984658316,0.0,1.41,182.96,513,0.013655452615894318,1.3802142107486726,0.14520113660956863,3320000,4.0,1.8477439880371094e-08,1.2459537180885674,415
0.0035990555048920213,0.0,1.51,187.6,513,0.01329452438352746,1.3806677925586701,0.14192545874690507,3328000,4.0,1.1920928955078125e-09,1.1715160167217256,416
-0.0030506877788866404,0.0,1.42,184.21,513,0.015113054754365293,1.3840698421001434,0.1685320652187385,3336000,4.0,4.172325134277344e-09,1.3240649060904979,417
0.001963913512527142,0.0,1.38,183.11,513,0.010452257056258532,1.382298504114151,0.1215439261550292,3344000,4.0,2.0861625671386717e-08,1.0270915905386209,418
0.001826724677812308,0.0,1.28,178.48,513,0.013750955378527578,1.3800850081443787,0.14682229141270808,3352000,4.0,-2.3245811462402345e-08,1.2528258687630296,419
7.59289886627812e-05,0.0,1.59,190.18,513,0.01508414326734055,1.3670289766788484,0.15431559574717998,3360000,5.0,-2.0861625671386717e-08,1.347276409044862,420
-0.0010592631082545268,0.0,1.8,199.94,513,0.01558336715468613,1.3661497414112092,0.14524391099043543,3368000,5.0,-1.0728836059570312e-08,1.367092603109777,421
-0.002630712130339816,0.0,1.96,207.99,513,0.015955668280385,1.362348997592926,0.1667984295100236,3376000,5.0,4.76837158203125e-09,1.375392429754138,422
0.00196902959705767,0.0,1.6,193.42,513,0.012902839461930852,1.3745184206962586,0.13128908812113532,3384000,5.0,2.9802322387695314e-09,1.179860049597919,423
-0.0002978883009927813,0.0,1.44,184.61,513,0.01386423414978708,1.3795663475990296,0.1429020360949391,3392000,4.0,2.0861625671386717e-08,1.2772730237990617,424
-0.002125408342690207,0.0,1.46,184.89,513,0.013545533318892921,1.3843668222427368,0.14251983618690137,3400000,4.0,-7.152557373046875e-09,1.2469565776735545,425
0.0030706540560277063,0.0,1.56,189.77,513,0.013875213998162508,1.383700166940689,0.14261421616953684,3408000,4.0,-2.1457672119140624e-08,1.2159147751703858,426
-0.002907674424350262,0.0,1.18,175.61,513,0.009663851420700666,1.376960084438324,0.11411036769238328,3416000,3.0,-1.0728836059570312e-08,0.9747658425569534,427
-0.00011752542981412262,0.0,1.16,170.2,513,0.012464012469044973,1.3706555354595185,0.13117835570889588,3424000,3.0,-2.9802322387695314e-09,1.1261694611236452,428
0.002454435879481025,0.0,1.28,175.28,513,0.01430942223521015,1.3807312333583832,0.15233377240601506,3432000,3.0,-5.960464477539063e-10,1.2827435081452132,429
0.0008322496386244893,0.0,1.19,174.86,513,0.010963649141658607,1.3770227563381194,0.12569694669899012,3440000,3.0,-7.748603820800782e-09,1.0493159660324454,430
-0.0008792289672419429,0.0,1.17,171.48,513,0.013494187322949073,1.3651313054561616,0.1447617524830415,3448000,3.0,2.3245811462402345e-08,1.212485584653914,431
0.0012979274819372223,0.0,1.27,173.64,513,0.015083413807833495,1.3710119819641113,0.15885965478142575,3456000,3.0,-1.5497207641601563e-08,1.3113894614204764,432
0.0006789992237463593,0.0,1.38,178.69,513,0.016318977269547758,1.3784645843505858,0.15791398771570875,3464000,3.0,2.2649765014648438e-08,1.3792849085107446,433
-0.001385247262660414,0.0,1.28,177.48,513,0.010386310583380692,1.3782898807525634,0.11020982052415822,3472000,3.0,-5.960464477539063e-10,1.0133884428814053,434
-0.00043093929707538337,0.0,1.27,178.62,513,0.014162720230860942,1.377227133512497,0.15499640502007433,3480000,3.0,-3.5762786865234374e-09,1.2229255300015212,435
0.0016696346108801662,0.0,1.31,180.5,513,0.012100707980825973,1.3816133677959441,0.1357675043241447,3488000,3.1000000000000085,2.384185791015625e-08,1.1298969598487019,436
0.0011280120472656563,0.0,1.41,185.38,513,0.016299174704472535,1.3737070298194884,0.1632125568221837,3496000,4.0,5.364418029785156e-09,1.4060052946209907,437
-0.0012360904853630928,0.0,1.38,183.79,513,0.012667355680277978,1.375259269475937,0.13977154254902519,3504000,4.0,-2.0265579223632814e-08,1.16847507994622,438
9.936952264979482e-06,0.0,1.16,174.07,513,0.013174771472695284,1.377819494009018,0.14182848266697495,3512000,4.0,1.1920928955078125e-09,1.1953943844139576,439
0.0015245854877866804,0.0,1.06,169.88,513,0.012082369961435689,1.3807236707210542,0.14104716457960115,3520000,3.0,-2.2649765014648438e-08,1.1098206007480622,440
0.00012364538852125407,0.0,1.19,175.31,513,0.013352017054767202,1.380755853652954,0.14292957254217584,3528000,3.0,1.6689300537109377e-08,1.2189091873914004,441
0.0004099487108760513,0.0,1.25,176.13,513,0.01214107849440552,1.3817134499549866,0.13364734223688904,3536000,3.0,-2.741813659667969e-08,1.1539344122633337,442
-0.0015225465432740749,0.0,1.14,172.33,513,0.010935378202802895,1.378215672969818,0.1285940639753603,3544000,3.0,-1.609325408935547e-08,1.0451030215620996,443
0.0015163881215266883,0.0,1.09,171.53,513,0.00978626327710117,1.3724880194664002,0.11346201554590335,3552000,3.0,-2.86102294921875e-08,0.9286044050753116,444
0.0007663247719756328,0.0,1.03,168.34,513,0.011599726003205434,1.3763831162452698,0.13221651374798277,3560000,3.0,-8.344650268554688e-09,1.1185180999711155,445
0.0012713294761488214,0.0,1.16,174.22,513,0.013851720232214575,1.3793492245674133,0.14676714960785175,3568000,3.0,1.9073486328125e-08,1.2380724474415183,446
-0.004500512031954713,0.0,1.5,186.42,513,0.01475918100639774,1.378175255060196,0.1485912867060149,3576000,3.1000000000000085,-3.993511199951172e-08,1.2522175872325898,447
0.005006095279823057,0.0,1.31,179.78,513,0.0121736945733619,1.3773750817775727,0.12417485421951864,3584000,3.0,3.874301910400391e-08,1.123192391972989,448
-0.00039989925717236473,0.0,1.28,177.18,513,0.015083309459969314,1.3769825112819671,0.1601000217447374,3592000,3.0,1.430511474609375e-08,1.3174548159539698,449
0.000396265045274049,0.0,1.55,187.97,513,0.013205298470111301,1.3767699372768403,0.1340180130363448,3600000,4.1000000000000085,1.1920928955078126e-08,1.2036958031356335,450
0.0005638560536317527,0.0,1.49,186.9,513,0.012029529410310715,1.3705575358867645,0.13128369278951005,3608000,4.1000000000000085,-1.0728836059570312e-08,1.0806220221892,451
0.001186019991291687,0.0,1.44,184.27,512,0.012939801539287145,1.369182027578354,0.13081616280018438,3616000,4.0,-1.1920928955078125e-09,1.187896572239697,452
0.0024096677606576123,0.0,1.46,184.58,512,0.015045019232948107,1.3733693337440491,0.15154275348376445,3624000,4.0,2.8014183044433592e-08,1.320939261317253,453
-0.001451055079814978,0.0,1.88,201.95,512,0.01976236583421269,1.376626765727997,0.17660638361170722,3632000,5.0,1.1920928955078125e-09,1.5606507498770952,454
-0.0005498154525412247,0.0,2.08,209.57,512,0.01562510918138287,1.3715043902397155,0.1449600336755587,3640000,5.0,-3.3974647521972653e-08,1.328701707869768,455
0.0002685762202600017,0.0,1.78,196.62,512,0.014315849893009727,1.3777464640140533,0.15186207507860228,3648000,5.0,2.384185791015625e-09,1.265283043757081,456
-0.00283101299777627,0.0,1.63,189.57,512,0.01507052619195747,1.3763988435268402,0.14311848921309833,3656000,4.0,2.4437904357910155e-08,1.3401227251440286,457
0.001967219137586653,0.0,1.49,185.36,512,0.0128575943285432,1.38176255941391,0.13858678751477135,3664000,4.0,3.5762786865234374e-09,1.1714461567997931,458
0.0003113131388090551,0.0,1.3,177.52,512,0.015343676237862383,1.3810780799388886,0.15064622566866745,3672000,3.0,-2.741813659667969e-08,1.3553571701794862,459
0.0018051442224532367,0.0,1.18,172.23,512,0.011817525076558012,1.3790945065021516,0.13940851683222424,3680000,3.0,-3.5762786865234374e-09,1.0697923317924143,460
-0.0016371870320290327,0.0,1.3,177.7,512,0.014133360340010767,1.3811890482902527,0.137324421646335,3688000,3.0,1.1920928955078126e-08,1.2524262606352567,461
-0.0023853336740285156,0.0,1.39,179.73,512,0.011467545798459468,1.3754225444793702,0.1286662105959654,3696000,3.0,1.251697540283203e-08,1.1054831575229764,462
0.0023432160203810783,0.0,1.17,171.23,512,0.012828509252176445,1.3510509598255158,0.13531498626311736,3704000,3.0,1.251697540283203e-08,1.154291110560298,463
-0.0018461908036806563,0.0,1.16,171.37,512,0.012830833563784836,1.3482906544208526,0.13579997949637743,3712000,3.0,1.0132789611816407e-08,1.1945935209095477,464
0.0020700253441464154,0.0,1.09,168.43,512,0.01235379354741326,1.3763326215744018,0.13374798097378948,3720000,3.0,-2.384185791015625e-09,1.0979815227538348,465
-0.0008342356036882847,0.0,1.1,169.72,512,0.013384975080625736,1.3545328783988952,0.15558420340166787,3728000,3.0,-2.0265579223632814e-08,1.1795913074538111,466
0.00044940962688997386,0.0,1.16,170.95,512,0.011879676263436067,1.3483297538757324,0.1299772166788689,3736000,3.0,-1.9669532775878907e-08,1.0518197500891984,467
-4.0791259962134064e-05,0.0,1.17,170.13,512,0.012374048434448923,1.366929267644882,0.12522870642280068,3744000,3.0,-2.2649765014648438e-08,1.1307106270268559,468
0.0043323887255974115,0.0,1.11,168.87,512,0.01285280954782138,1.3753768622875213,0.1379243978770971,3752000,3.0,-7.748603820800782e-09,1.1034234965592622,469
-0.0012096399860456585,0.0,1.41,181.63,512,0.014496063044625772,1.3781981909275054,0.14518165906412045,3760000,3.0,-1.4901161193847656e-08,1.2725136655569076,470
0.0006298891501501202,0.0,1.58,190.52,512,0.012336770174115372,1.3762335109710693,0.13333942767141133,3768000,4.0,1.728534698486328e-08,1.1591339125484228,471
0.0006546224863268435,0.0,1.5,188.27,512,0.01558927678182954,1.3852084648609162,0.1581513713695349,3776000,4.0,-1.251697540283203e-08,1.322203659117222,472
-0.0007705642702057957,0.0,1.29,178.33,512,0.009612770861858735,1.3827986061573028,0.11835998591787349,3784000,3.0,-2.503395080566406e-08,0.9331383568048477,473
0.0031760418880730865,0.0,1.12,172.84,512,0.015227129962750042,1.3825684249401093,0.14612768099363463,3792000,3.0,8.344650268554688e-09,1.2911194844171405,474
-0.0010892224323470145,0.0,1.59,188.78,512,0.01446240499306441,1.379741896390915,0.13696692402485391,3800000,4.0,1.251697540283203e-08,1.2970482572168112,475
-0.002597443623235449,0.0,1.58,189.55,512,0.008666331797303427,1.3835833418369292,0.10198384779631045,3808000,4.0,-4.76837158203125e-09,0.9315481430850923,476
0.0005391257291194052,0.0,1.32,180.8,512,0.014575545178813628,1.383431876897812,0.142930249494166,3816000,4.0,-1.3113021850585938e-08,1.315385405868292,477
0.003227870011469349,0.0,1.39,181.87,512,0.014333027007742203,1.3776074826717377,0.14645341170372356,3824000,3.0,-4.291534423828125e-08,1.2464095614477992,478
-0.0003535256694885902,0.0,1.3,179.38,512,0.011756460445631091,1.3779845035076141,0.1378561250802434,3832000,3.0,-2.9206275939941406e-08,1.0629853608086706,479
0.0005989479692652821,0.0,1.07,169.6,512,0.009617326158186189,1.3818253302574157,0.11500816686804499,3840000,2.1000000000000085,-4.112720489501953e-08,0.9380590299144387,480
-0.0006281993188895285,0.0,0.96,166.44,512,0.01106698337655871,1.3845688116550445,0.1333654444788619,3848000,2.1000000000000085,-8.344650268554688e-09,1.0607770144566893,481
-9.814356017159298e-05,0.0,1.12,171.25,512,0.01260265246628478,1.3735871028900146,0.13505304266165383,3856000,3.0,-1.5497207641601563e-08,1.1420535055175423,482
0.001379648563452065,0.0,1.09,167.54,511,0.010394973654224487,1.3774949407577515,0.11607081490498329,3864000,2.1000000000000085,-4.172325134277344e-09,0.9909451164491475,483
-0.0015307823661714793,0.0,1.05,165.94,511,0.012545526360336226,1.3624394273757934,0.13702974077885227,3872000,2.0,1.5497207641601563e-08,1.1452079038321972,484
-0.0003957265545614064,0.0,1.13,169.3,511,0.010716670345191233,1.3754977679252625,0.1141085388775911,3880000,3.0,-1.9669532775878907e-08,1.0367984531447292,485
0.0005862598912790418,0.0,1.09,170.14,511,0.012025347382077597,1.370903502702713,0.1267685054906119,3888000,3.0,2.0265579223632814e-08,1.1336363318562508,486
0.0026057855342514814,0.0,1.28,179.08,511,0.01338021609077714,1.3643192946910858,0.12946762148619306,3896000,3.0,-8.344650268554688e-09,1.1831700710952282,487
-0.00010021614678407787,0.0,1.58,190.09,511,0.016611792578478345,1.3693235123157501,0.15805299529756442,3904000,4.0,-3.7550926208496094e-08,1.3872347186505793,488
-0.0004970167158171535,0.0,1.65,191.48,511,0.013614442557554866,1.3740946877002715,0.14414480830347837,3912000,4.0,-1.3113021850585938e-08,1.238872081823647,489
0.0013934843012248165,0.0,1.49,185.87,511,0.014446291197964456,1.3766515064239502,0.14750163226944182,3920000,4.0,1.609325408935547e-08,1.2617024898529052,490
-0.003166197738610208,0.0,1.22,176.1,511,0.011399150919860403,1.3713584542274475,0.12642755906614644,3928000,3.0,-8.940696716308593e-09,1.080494155585766,491
-0.001928849089308642,0.0,1.05,167.25,511,0.01064136544338453,1.3630242264270782,0.12005550026873286,3936000,2.0,-1.728534698486328e-08,1.0188251288235188,492
0.0018931158172199503,0.0,1.0,165.68,511,0.009837234473125137,1.376661367416382,0.11400557647083284,3944000,2.0,2.741813659667969e-08,0.9709521785378457,493
0.0007773780077695847,0.0,1.02,168.3,511,0.011730554502810265,1.3827794659137727,0.12688043875080204,3952000,2.1000000000000085,1.4901161193847656e-08,1.1031227270513773,494
0.0008088491937087383,0.0,1.25,176.69,511,0.014033938653592487,1.3794101679325104,0.14236482515494978,3960000,3.0,-1.5497207641601563e-08,1.2666066287457942,495
-0.00041700830042827873,0.0,1.24,175.32,511,0.011087032746740989,1.3814080226421357,0.12372717952443263,3968000,3.0,5.900859832763672e-08,1.071815904378891,496
0.002827696705935523,0.0,1.16,171.86,511,0.013348440988465882,1.3845575630664826,0.12993304554342053,3976000,2.0,1.7881393432617187e-08,1.1917549899220468,497
-0.0028993427054956554,0.0,1.41,182.32,511,0.012231978114723461,1.3785089254379272,0.13053186713258813,3984000,3.0,-4.172325134277344e-09,1.173021339699626,498
-0.0005502380267716944,0.0,1.32,177.25,511,0.012088722887474432,1.3627517235279083,0.12931437078862534,3992000,3.0,-3.9339065551757814e-08,1.1502030814066528,499
0.005663273794343695,0.0,1.12,169.32,511,0.014123762303133844,1.382000881433487,0.13738581446251444,4000000,3.0,0.0,1.2113830161467194,500
-0.001876526969135739,0.0,1.4,182.59,511,0.015641028271065806,1.3846208512783051,0.1578509244855535,4008000,3.0,-6.556510925292969e-09,1.3531033635884524,501
0.00042650005139876156,0.0,1.56,191.68,511,0.01129484818853598,1.3840112924575805,0.12146640618954269,4016000,4.0,3.516674041748047e-08,1.0894658292457462,502
-0.00039526368491351607,0.0,1.47,185.95,511,0.015226722395454998,1.376633063554764,0.14596192875772976,4024000,4.0,-4.649162292480469e-08,1.3286544705927372,503
0.002188998641213402,0.0,1.24,174.32,511,0.011714346302487683,1.3799167609214782,0.126375074132372,4032000,3.0,3.874301910400391e-08,1.104933198094368,504
0.0005247744359076023,0.0,1.15,172.11,511,0.013301696971857381,1.3794780719280242,0.13805640523701052,4040000,3.0,2.0861625671386717e-08,1.1895804182067513,505
0.00424599826335907,0.0,1.18,174.08,511,0.012440282372049296,1.3825255632400513,0.13433941449263054,4048000,3.0,1.7881393432617187e-09,1.1011294203437865,506
-0.003994916590745561,0.0,1.31,179.96,511,0.012796756554353124,1.3839736890792846,0.13370371390896274,4056000,4.0,-2.741813659667969e-08,1.1590355848148466,507
-0.0015240611237823031,0.0,1.34,181.52,511,0.01189100289479029,1.3820879364013672,0.12737843542771035,4064000,3.0,-1.7881393432617187e-09,1.1295894347131252,508
0.001992783107334617,0.0,1.22,175.32,511,0.012509977047557186,1.3783193516731262,0.13070271765343855,4072000,3.0,-3.3974647521972653e-08,1.1375547207519412,509
0.0008077667735051364,0.0,1.23,175.94,511,0.012890113130015379,1.3709216701984406,0.1425455301590888,4080000,3.0,-5.6028366088867184e-08,1.1088496182858945,510
0.006869674697518349,0.0,1.18,173.23,511,0.014814564680273179,1.3740573406219483,0.13596481559306983,4088000,3.0,-9.5367431640625e-09,1.2585517990216613,511
-0.002837955748400418,0.0,1.36,181.37,511,0.015366545457363828,1.3773276150226592,0.15578850705765354,4096000,3.0,5.1856040954589843e-08,1.3437664794921875,512
-0.00044376067351549866,0.0,1.59,190.58,511,0.01613859235574637,1.3752698111534118,0.16197402273220213,4104000,4.0,7.152557373046875e-09,1.3838000048696995,513
-0.0009755745803704485,0.0,1.54,188.1,511,0.014247264745263237,1.3809192264080048,0.1422706568752522,4112000,4.0,3.337860107421875e-08,1.2896566728502512,514
0.0018177725607529283,0.0,1.41,184.86,511,0.015467096972242871,1.3851525151729585,0.13869523480840334,4120000,4.0,3.218650817871094e-08,1.31038778424263,515
0.0005372186730528483,0.0,1.37,183.55,511,0.014584971613003291,1.38237046957016,0.148387405553969,4128000,4.0,1.4901161193847656e-08,1.2873533592373132,516
-0.0011849109822651372,0.0,1.28,179.92,511,0.011721513821312328,1.383641482591629,0.12463195657139824,4136000,3.0,-3.159046173095703e-08,1.152157295420766,517
