episode_length,policy_entropy,PMM:episode_rewards,P09:episode_rewards,frames,P01:episode_rewards,policy_loss,epoch_idx,advantage_norm,grad_norm,explained_variance,fps,value_loss
176.63,1.3704439902305603,1.26,3.0,2272000,0.0,0.0011528221459593624,284,1.2165236394107342,0.19258197261409277,-5.364418029785156e-09,315,0.014642744233688063
176.03,1.3715935373306274,1.28,3.0,2280000,0.0,-1.699768559774384e-05,285,1.178311260715127,0.17163593718659254,-1.1920928955078125e-09,315,0.012362629770732382
170.3,1.3713267469406127,1.16,3.0,2288000,0.0,0.0015080778894480317,286,1.0081278367340565,0.15682969734719737,1.6689300537109377e-08,315,0.010527041837940487
176.58,1.3703314518928529,1.28,3.0,2296000,0.0,0.001627790716011077,287,1.296638409048319,0.20084369787884743,-4.291534423828125e-08,315,0.015235876741371612
189.85,1.3786816036701202,1.56,4.1000000000000085,2304000,0.0,0.00013392564957030118,288,1.3631461304426193,0.21399144743577295,-1.430511474609375e-08,315,0.01647570208725483
186.05,1.3811256027221679,1.43,3.1000000000000085,2312000,0.0,-1.8116360297426582e-05,289,1.1204321606457233,0.1691909434596894,5.960464477539063e-10,315,0.012159324970443777
181.13,1.3829235982894899,1.31,3.0,2320000,0.0,0.00044570057740202175,290,1.0961738273128867,0.16717952219783697,7.390975952148437e-08,315,0.01144283680627268
175.15,1.3791258490085603,1.17,3.0,2328000,0.0,0.000740559179103002,291,1.2873756232485176,0.19259223858104832,-1.430511474609375e-08,315,0.015085711492465634
187.17,1.3775117623806,1.55,4.0,2336000,0.0,0.0020814268826507033,292,1.3969186340644955,0.19920756349759824,4.172325134277344e-09,315,0.016235707794926384
194.71,1.3705898785591126,1.77,4.0,2344000,0.0,-0.0013050825738173443,293,1.3257294525578618,0.19414796453392844,-5.960464477539063e-09,315,0.015147979863686488
190.95,1.370579332113266,1.64,4.0,2352000,0.0,0.0016609762649750337,294,1.3175318448618054,0.17711720042843682,8.940696716308593e-09,315,0.014695786874999612
184.91,1.3714418494701386,1.45,4.0,2360000,0.0,-0.0004681348941812757,295,1.0744284760206937,0.1521958302435073,-2.9802322387695314e-09,315,0.011569036633873112
172.98,1.3640535628795625,1.2,3.0,2368000,0.0,0.0003256764105753973,296,1.0835122603178025,0.15983978383766695,2.0265579223632814e-08,315,0.01150276559948452
174.14,1.3661609959602357,1.3,3.0,2376000,0.0,-0.0013464643061161042,297,1.2035892697796227,0.18908127380846687,-4.053115844726563e-08,315,0.013734277915245912
174.37,1.3813582813739778,1.24,3.0,2384000,0.0,0.001155190768186003,298,1.1554341191984714,0.16578115260569284,-1.728534698486328e-08,315,0.011848778255207436
176.94,1.3764349901676178,1.24,3.0,2392000,0.0,0.00045708338555414227,299,1.0505216421559453,0.1611025876838978,-1.5497207641601563e-08,315,0.011593915451635439
182.99,1.3593204498291016,1.43,3.0,2400000,0.0,5.4676569561706856e-05,300,1.3712653827480972,0.1967672590343089,-5.960464477539063e-10,315,0.015995415020379367
180.56,1.3709905397892,1.37,3.0,2408000,0.0,-0.00043173121026484295,301,1.135607454199344,0.1662210589930775,-2.9206275939941406e-08,315,0.012152079597884722
175.18,1.377914354801178,1.21,3.0,2416000,0.0,0.004070537657244131,302,1.1369424707256257,0.16370602738946274,0.0,315,0.012591645825032173
175.83,1.377309092283249,1.24,3.0,2424000,0.0,-0.0033570951332785627,303,1.321141532920301,0.20304574279125912,3.3974647521972653e-08,315,0.015028729673140333
182.96,1.3603303170204162,1.42,3.0,2432000,0.0,0.0018751882994547486,304,1.2288495622016489,0.1768124585211076,-1.3709068298339844e-08,315,0.013662160848202803
184.55,1.377381660938263,1.49,3.1000000000000085,2440000,0.0,-0.0011440860165748746,305,1.2176177799329162,0.1763638619085809,2.205371856689453e-08,315,0.01386250442693381
175.61,1.3784699106216431,1.3,3.0,2448000,0.0,0.0028028450821875593,306,1.0367766033858061,0.15450732964607933,1.8477439880371094e-08,315,0.010916965980832173
173.7,1.3624258637428284,1.27,3.0,2456000,0.0,-0.00036224759533070027,307,1.3378044791147112,0.18915651317662058,3.457069396972656e-08,315,0.016215928650308343
176.8,1.3610739624500274,1.38,3.0,2464000,0.0,-0.0003577420939109288,308,1.1311585425026716,0.16752731818116634,2.0265579223632814e-08,315,0.012342228485126725
178.1,1.3693660366535187,1.3,3.0,2472000,0.0,-0.00025071349111385646,309,1.1387349215522409,0.1665242321521483,-4.172325134277344e-09,315,0.01244445826698211
192.64,1.3702251386642457,1.58,4.0,2480000,0.0,0.002527398616075516,310,1.445258374363184,0.19906411828714152,1.7881393432617187e-09,314,0.017115435167806937
200.81,1.381979249715805,1.86,5.0,2488000,0.0,0.0008376704819966108,311,1.509233835041523,0.22903322917736432,3.457069396972656e-08,314,0.018300515841401646
193.37,1.379422696828842,1.65,5.0,2496000,0.0,-0.0003993640496628359,312,1.2020850750803946,0.17821367130752908,1.5497207641601563e-08,314,0.01310124910745799
181.23,1.3793620264530182,1.35,4.0,2504000,0.0,0.0015518849610816688,313,1.1540096397697925,0.18420942006640748,9.5367431640625e-09,314,0.013047590245751053
186.19,1.381620557308197,1.5,4.1000000000000085,2512000,0.0,0.0024386000214144587,314,1.3759105855226517,0.20455429963200022,-6.556510925292969e-09,314,0.016657386746301198
184.98,1.379141513109207,1.45,4.0,2520000,0.0,0.0007231297673388326,315,1.2137148337811232,0.18095882957606357,7.748603820800781e-07,314,0.013822709182559265
173.82,1.3716668891906738,1.18,3.0,2528000,0.0,-0.0012901983771007508,316,0.987464649528265,0.15028919119732728,-1.609325408935547e-08,314,0.01040778030036563
168.94,1.3368494415283203,1.08,3.0,2536000,0.0,-0.0008083097590133548,317,1.1377955499198287,0.17928648344086004,-1.251697540283203e-08,314,0.01297790025253562
170.02,1.3326272702217101,1.08,3.0,2544000,0.0,0.00037711534183472396,318,0.9999186163023114,0.15020567695257148,-1.8477439880371094e-08,314,0.010307252950506154
174.47,1.3780026638507843,1.19,3.0,2552000,0.0,0.0019018923546536826,319,1.2325627798959613,0.19518118246427701,-4.4226646423339843e-07,314,0.013969939135813547
183.27,1.3827894532680511,1.42,3.0,2560000,0.0,0.0016007230198010801,320,1.3197561897337438,0.191757575680574,9.5367431640625e-09,314,0.01544020955770975
188.59,1.3829845428466796,1.59,4.0,2568000,0.0,8.108286245260387e-05,321,1.325175861902535,0.17958106240667726,3.814697265625e-08,314,0.015117635146443717
176.96,1.3757003474235534,1.31,3.0,2576000,0.0,-0.0001418482803273946,322,1.0072708365134895,0.14537750286169035,7.152557373046875e-09,314,0.010078275869914251
178.22,1.374083753824234,1.29,3.0,2584000,0.0,0.00043696959735825655,323,1.422681332267821,0.19772303529692142,-4.1723251342773435e-08,314,0.016890004128708825
178.3,1.3691976761817932,1.28,3.0,2592000,0.0,0.0006146908654773143,324,1.0407507709041237,0.16527964714603663,-2.205371856689453e-08,314,0.011408727839626636
184.17,1.3276111674308777,1.43,4.0,2600000,0.0,-0.001033263901481405,325,1.5462161291390657,0.2119121431132946,-5.364418029785156e-09,314,0.018410711474061828
196.78,1.363629046678543,1.87,5.0,2608000,0.0,0.001176058268174529,326,1.3011190816760063,0.19198924695276262,5.364418029785156e-09,314,0.014480640405618033
190.81,1.3713910937309266,1.7,4.1000000000000085,2616000,0.0,0.0012991230812622234,327,1.1474371367692948,0.17931856071020205,1.0132789611816407e-08,314,0.012937914598687712
179.24,1.3677272534370422,1.28,3.1000000000000085,2624000,0.0,-0.0008208774561353493,328,1.146275931149721,0.16073511257784193,-3.516674041748047e-08,314,0.011875902749429769
176.71,1.3632721650600432,1.28,3.0,2632000,0.0,-0.0008572810626355931,329,1.0841332207620145,0.14987777468465321,-1.9669532775878907e-08,314,0.01109349022061906
171.39,1.3665626335144043,1.16,3.0,2640000,0.0,0.0019286216574255378,330,1.0041583029553294,0.14795569852076002,-4.5299530029296876e-08,314,0.010409889875536465
182.84,1.3660696458816528,1.44,4.0,2648000,0.0,0.003486525352782337,331,1.4826813715696334,0.21599392920790614,1.3113021850585938e-08,313,0.01913566011835428
199.44,1.365073605775833,1.87,5.0,2656000,0.0,-0.0008884351074266306,332,1.2757848525792361,0.1886676131336979,-8.940696716308593e-09,313,0.014609417536012187
194.41,1.3717709767818451,1.66,4.1000000000000085,2664000,0.0,-7.065001409500837e-05,333,1.1724744310975075,0.17833371675868567,2.741813659667969e-08,313,0.013186359362098301
178.52,1.3636363863945007,1.29,3.0,2672000,0.0,6.051194606698118e-05,334,1.2661457116529347,0.18101482236953692,4.470348358154297e-08,313,0.014566528831728646
174.29,1.365591939687729,1.24,3.0,2680000,0.0,-0.0007786016911268234,335,1.0745555414259433,0.17861749248323708,-1.6689300537109377e-08,313,0.01177066155148168
171.81,1.3810605251789092,1.12,3.0,2688000,0.0,0.0033121421514078976,336,1.1847445818036795,0.1774059430301141,0.0,313,0.01336301670915418
181.88,1.3836727333068848,1.38,4.0,2696000,0.0,-0.0008659540821099654,337,1.2238231908343733,0.17522634653964053,-8.940696716308593e-09,313,0.0134457220354534
178.74,1.3825836193561554,1.33,3.0,2704000,0.0,0.0008046770596411079,338,1.0260019885376095,0.1593526532642158,2.384185791015625e-09,313,0.01142777584039095
175.56,1.384240859746933,1.22,3.0,2712000,0.0,0.0004773115532589145,339,1.227399216312915,0.17943623741271936,-2.384185791015625e-09,313,0.013556831150367543
177.79,1.3622305762767792,1.28,3.0,2720000,0.0,-0.0024493846838595347,340,1.1667080844938755,0.17083677013480694,2.4437904357910155e-08,313,0.013142636613019931
169.11,1.3663060140609742,1.1,2.0,2728000,0.0,0.0019905984943034125,341,1.0414924185723067,0.15623634165685238,-1.7881393432617187e-08,313,0.010707493980844448
164.89,1.3600981056690216,1.02,2.1000000000000085,2736000,0.0,-0.0010586981463711709,342,1.0950778913870454,0.15961080345116727,8.344650268554688e-09,313,0.011363878779793595
168.24,1.37259468793869,1.11,2.1000000000000085,2744000,0.0,0.00013393184868618847,343,1.129656482692808,0.17719234291881925,2.562999725341797e-08,313,0.012627759823915312
167.36,1.3690177381038666,1.1,2.0,2752000,0.0,-0.0007327315979637206,344,1.0282189416140317,0.1621055844593245,-3.457069396972656e-08,313,0.010644606721743912
170.85,1.3685534036159515,1.16,3.0,2760000,0.0,0.0018598437355831264,345,1.1197104863449931,0.1645709753287438,-8.940696716308593e-09,313,0.012241999942280018
173.62,1.365639101266861,1.2,3.0,2768000,0.0,0.0008523172192508355,346,1.0729456846043468,0.1715118174336666,1.609325408935547e-08,313,0.0122523743322472
180.06,1.3584732472896577,1.32,4.0,2776000,0.0,0.003938954106997699,347,1.2634450558200478,0.1827490688234515,7.748603820800782e-09,313,0.015048867145651457
178.05,1.3635108423233033,1.26,3.0,2784000,0.0,0.00029259501257911325,348,1.1354283120855688,0.16572250011884504,1.728534698486328e-08,312,0.012261132007133711
173.01,1.3719111800193786,1.19,3.0,2792000,0.0,-0.0016221810411661862,349,1.1933268882893027,0.1696395786932001,5.7816505432128905e-08,312,0.013188840265643193
172.34,1.3720416843891143,1.17,3.0,2800000,0.0,0.0019509907538304105,350,1.0169102667272092,0.14593145164077131,-3.5762786865234374e-08,312,0.010675857122687376
171.9,1.378388261795044,1.11,3.0,2808000,0.0,0.0009489729173947126,351,1.2071082331240177,0.16501770664109316,3.5762786865234374e-09,312,0.013208927512041556
183.64,1.376414988040924,1.39,4.0,2816000,0.0,0.0004029127569083357,352,1.2447230122424662,0.18663245488035465,1.0132789611816407e-08,312,0.014315405304355409
196.21,1.37837020277977,1.74,5.0,2824000,0.0,0.0013719984120689332,353,1.397522541731596,0.18541100960293821,-4.291534423828125e-08,312,0.016659593914191646
199.75,1.367121022939682,1.87,5.0,2832000,0.0,-0.0011189208136056549,354,1.3390280502662062,0.20599545516114479,-2.3245811462402345e-08,312,0.015827319899281066
191.6,1.3633441865444182,1.63,5.0,2840000,0.0,0.0016550397305400112,355,1.2317328758537769,0.17099211347702564,1.430511474609375e-08,312,0.01362482455899226
191.61,1.3823961913585663,1.61,4.1000000000000085,2848000,0.0,0.0025866129053974873,356,1.2279092203825712,0.17574895992228368,0.0,312,0.01354106043549109
187.03,1.377125482559204,1.52,4.0,2856000,0.0,-0.0022798889689147474,357,1.1479772929102183,0.1624795972083899,-2.384185791015625e-09,312,0.012079907931183697
182.18,1.3839418613910675,1.47,3.0,2864000,0.0,0.001736054837674601,358,1.2507519825547933,0.18335928966314557,2.6822090148925782e-08,312,0.014414078056724976
178.77,1.3802941811084748,1.29,3.0,2872000,0.0,0.0026158974901773035,359,1.1917338162660598,0.1706246110626155,1.7881393432617187e-09,312,0.013114906914888707
179.34,1.3832025253772735,1.3,3.0,2880000,0.0,-0.0005209280824055896,360,1.1814497494697571,0.17539274290746357,-1.9669532775878907e-08,312,0.013353586524590354
185.32,1.3831532955169679,1.47,4.0,2888000,0.0,0.0003597903874469921,361,1.1279411398246884,0.16531883059353608,5.006790161132812e-08,312,0.012029856020353691
179.8,1.3822947239875794,1.31,3.0,2896000,0.0,0.0031135615899256664,362,1.1510954082384706,0.1589649013754855,-7.152557373046875e-09,312,0.012691287396801271
176.71,1.3826034879684448,1.27,3.0,2904000,0.0,-8.54525096656289e-05,363,1.0945427866838873,0.16955299886686262,-1.6689300537109377e-08,312,0.012191869490218324
180.08,1.3776843559741974,1.35,3.0,2912000,0.0,0.002713764146901667,364,1.1892548253387212,0.18289132678760178,1.3113021850585938e-08,312,0.013888245412817923
171.83,1.3825424456596374,1.13,3.0,2920000,0.0,0.0010769485053606332,365,0.9628000429086387,0.14127610575649574,-5.662441253662109e-08,312,0.01021540607777979
170.65,1.380819330215454,1.11,3.0,2928000,0.0,-0.0003095451672561467,366,1.205479442924261,0.17575692738762239,1.5497207641601563e-08,312,0.013086705063706176
175.56,1.3794975101947784,1.22,4.0,2936000,0.0,0.000288865314796567,367,1.2707519990578293,0.17643872800067656,-4.76837158203125e-09,312,0.014507482779536077
183.93,1.3695446050167084,1.41,4.0,2944000,0.0,0.0001957646736263996,368,1.3181883845105766,0.20085516789611202,-5.960464477539063e-09,312,0.01527698608715582
192.91,1.3760977160930634,1.65,5.0,2952000,0.0,0.002224037593914545,369,1.29946524374187,0.18010486230827008,1.7881393432617187e-09,312,0.014858122693349287
184.16,1.3809866642951965,1.43,4.0,2960000,0.0,0.00027854517102241514,370,1.1806748281419277,0.16788737479121552,-3.814697265625e-08,312,0.012899506218673196
175.13,1.3796571815013885,1.22,3.0,2968000,0.0,-0.0004051581118255854,371,1.1211707334965468,0.15961300646623014,-7.152557373046875e-09,312,0.011873151798718028
178.72,1.3819540917873383,1.33,3.0,2976000,0.0,0.0014188466851919657,372,1.4904965184256433,0.1931291233464683,-8.58306884765625e-08,312,0.017901092654501554
193.32,1.3765851438045502,1.75,4.0,2984000,0.0,-0.0012831867527711438,373,1.3002296251803636,0.1880581673217376,4.589557647705078e-08,312,0.014762322655369644
196.16,1.3622264277935028,1.81,4.1000000000000085,2992000,0.0,0.0015654753823764623,374,1.2421245501749218,0.18305264336083737,1.728534698486328e-08,312,0.014290508528511055
199.64,1.3606043374538421,1.93,4.1000000000000085,3000000,0.0,-0.002143552315828856,375,1.443736712783575,0.19181941209383144,-1.0728836059570312e-08,312,0.01704310177217849
197.9,1.3829839026927948,1.83,4.0,3008000,0.0,0.0028316461062058806,376,1.386914260238409,0.1866557658155422,1.0728836059570312e-08,312,0.015790769154987176
186.22,1.3796451377868653,1.53,4.0,3016000,0.0,0.0052138577168807385,377,1.2930510313808918,0.18973436987028053,-1.0132789611816407e-08,312,0.015253796561382841
183.25,1.3796609187126159,1.37,4.1000000000000085,3024000,0.0,-0.0045473671786021444,378,1.1544597699493169,0.17767502818719852,-1.6689300537109377e-08,312,0.013174565247409191
189.09,1.3825572609901429,1.49,4.0,3032000,0.0,5.624792509479448e-05,379,1.1900885575637221,0.16876953356189855,5.960464477539063e-09,312,0.013379014636939246
188.37,1.3797404527664185,1.5,4.0,3040000,0.0,0.0027731259423308076,380,1.3216219551116228,0.1909040816470635,3.0994415283203126e-08,312,0.015813942989334463
201.86,1.3667906367778777,1.98,4.1000000000000085,3048000,0.0,-0.0010326714685652404,381,1.5559852781891823,0.2109228409109563,-3.5762786865234374e-09,312,0.01950273628899595
202.39,1.3530844748020172,1.99,5.0,3056000,0.0,4.353952826932073e-05,382,1.1941266762278975,0.1737618201509819,1.1920928955078125e-09,312,0.012708963928171215
189.72,1.3597060060501098,1.61,4.1000000000000085,3064000,0.0,0.0028852877230383456,383,1.2858500926196574,0.19152888659609527,-4.231929779052734e-08,312,0.01570137876216904
194.9,1.3771630322933197,1.77,4.1000000000000085,3072000,0.0,-0.00021729866450186818,384,1.3541215274482965,0.18384956090036564,1.9669532775878907e-08,312,0.01563499818510536
182.92,1.3773767793178557,1.45,3.0,3080000,0.0,-0.0010564931255066768,385,1.0912345788627862,0.1650808284216216,2.0861625671386717e-08,312,0.011298095293168444
177.7,1.381416836977005,1.28,3.0,3088000,0.0,0.0011763826245442034,386,1.2416992237977684,0.1776607683848219,-3.039836883544922e-08,312,0.01391113994193347
173.26,1.3679383099079132,1.17,3.0,3096000,0.0,0.0023368241998832674,387,1.139072418436408,0.16294868273586957,4.76837158203125e-09,312,0.011966912860325465
172.86,1.3838826608657837,1.19,3.0,3104000,0.0,-0.0010424888727720827,388,1.2239794424921273,0.18428409841860882,4.231929779052734e-08,312,0.014056374833417066
174.22,1.3777837669849395,1.22,3.0,3112000,0.0,0.0015879185538506136,389,1.0457737791165709,0.14926855419861915,-1.3589859008789061e-07,312,0.011541413808963626
175.67,1.3785418450832367,1.23,4.0,3120000,0.0,0.000782667945313733,390,1.252153363004327,0.17894501788158979,1.1324882507324219e-08,312,0.014694863284012172
187.25,1.3791201615333557,1.52,5.0,3128000,0.0,0.000714073246344924,391,1.3227059886604549,0.1810910782593716,-5.304813385009766e-08,312,0.01501778014790034
185.85,1.3835724711418151,1.52,4.0,3136000,0.0,4.405508050695062e-05,392,1.1662569140084087,0.16271748208953163,-8.702278137207031e-08,312,0.01229740508824989
185.39,1.377387009859085,1.48,4.0,3144000,0.0,-0.002138828341849148,393,1.1765385703742504,0.17464293675863626,-3.337860107421875e-08,312,0.012327648424113704
181.86,1.377751407623291,1.4,3.0,3152000,0.0,0.0028343803639290853,394,1.2729640998132528,0.1823110451983994,3.146529197692871e-06,312,0.015102768668982662
176.19,1.3747245573997497,1.27,3.0,3160000,0.0,-0.0007173669058829546,395,1.047866665776819,0.14977913722854636,3.954172134399414e-06,312,0.01090314516049375
172.26,1.3822652423381805,1.15,3.0,3168000,0.0,0.005549650094471872,396,1.2721052803471684,0.1902142483372316,1.0132789611816407e-08,312,0.015487165263139105
187.08,1.3813731670379639,1.61,4.0,3176000,0.0,-0.0021735426597297193,397,1.5076850731670857,0.2073686304774582,-1.6689300537109377e-08,312,0.018632572344504297
197.51,1.3784446620941162,1.87,5.0,3184000,0.0,-0.001416021489421837,398,1.1747100074589252,0.16892658361406665,2.384185791015625e-09,312,0.012326876984880074
182.63,1.3700151109695435,1.39,4.0,3192000,0.0,0.0008776522753760218,399,1.2229462786018848,0.18784220263588178,3.0994415283203126e-08,312,0.01373369168068166
188.69,1.3806328189373016,1.54,3.1000000000000085,3200000,0.0,0.0031827894719390314,400,1.4359638538956643,0.19406926537792335,-3.5762786865234374e-08,312,0.017654867023129555
194.2,1.3721865582466126,1.69,4.1000000000000085,3208000,0.0,0.0013755094720545459,401,1.3344489061832427,0.2015674681681617,4.231929779052734e-08,312,0.016439680544353904
202.85,1.3734882819652556,1.95,5.0,3216000,0.0,-0.0021922266515684895,402,1.4162677071988583,0.19275641730315868,2.0861625671386717e-08,312,0.016376769739872545
206.24,1.3840861320495605,2.01,5.0,3224000,0.0,0.0031405423647811403,403,1.3175778473913669,0.19566403086967782,2.2649765014648438e-08,312,0.016029198575533882
195.54,1.3825612103939056,1.71,4.0,3232000,0.0,0.0013996704341843725,404,1.3613127111643553,0.1973377825697159,-3.874301910400391e-08,312,0.015535989915888422
193.34,1.3832695603370666,1.66,4.0,3240000,0.0,-0.00013127110374625773,405,1.4020924488827586,0.19195275320575367,7.152557373046875e-09,312,0.01621965988068041
194.71,1.3845485663414,1.75,4.0,3248000,0.0,-0.0014794440573314205,406,1.2124830958619714,0.16222610403764512,1.1920928955078126e-08,312,0.01343315942317531
180.66,1.3825173819065093,1.36,3.0,3256000,0.0,0.0005515686290164013,407,1.105441460069269,0.14757649531637326,2.1457672119140624e-08,312,0.011730330362333917
177.39,1.3782025563716889,1.21,3.0,3264000,0.0,0.0030301831394899635,408,1.1911118219792842,0.16045881760833478,1.1920928955078126e-08,312,0.013546902443686122
180.37,1.3782564055919648,1.33,3.0,3272000,0.0,-0.00025719381810631605,409,1.1158978487178683,0.15330964469563713,-3.159046173095703e-08,312,0.012446541077079019
179.15,1.3788597464561463,1.35,3.0,3280000,0.0,-0.000982048576697707,410,1.3310336307436228,0.20524229338532174,2.9802322387695312e-08,312,0.015933595689311915
180.75,1.383074585199356,1.33,4.0,3288000,0.0,0.002436992170114536,411,1.0955035673081874,0.15430351903401696,-4.1723251342773435e-08,312,0.012379908103748677
174.68,1.378277108669281,1.16,3.0,3296000,0.0,-0.002250423050718382,412,1.0815982128120958,0.15666409222025038,1.430511474609375e-08,312,0.011724570076362397
170.45,1.365444951057434,1.11,3.0,3304000,0.0,0.001066677300259471,413,1.061943542174995,0.15882658799061647,-1.728534698486328e-08,311,0.011638378884517806
166.77,1.3679917645454407,1.0,2.0,3312000,0.0,0.0012710229132790118,414,1.1526683816500007,0.16572501263024644,-4.76837158203125e-08,312,0.012155004204144006
175.97,1.358178778886795,1.23,3.0,3320000,0.0,0.00046597010164987294,415,1.1855294859036802,0.1745431819989772,-4.827976226806641e-08,311,0.013611916607605962
181.81,1.3650841903686524,1.45,3.0,3328000,0.0,-0.0007232074078638107,416,1.1937799376435578,0.15812128313292914,-1.3113021850585938e-08,311,0.012716644900710889
187.35,1.3612616407871245,1.55,3.1000000000000085,3336000,0.0,0.00040891807002481074,417,1.3360029513388871,0.18791364378757383,-1.8477439880371094e-08,311,0.015397244157211389
189.95,1.3554352247714996,1.53,4.0,3344000,0.0,0.00034785851603373884,418,1.2485559767112135,0.17770963394492997,-1.1920928955078125e-09,311,0.014374456073128386
198.67,1.364232541322708,1.79,5.0,3352000,0.0,0.0017772146317292937,419,1.4232491669803857,0.2023769484530884,-1.5497207641601563e-08,311,0.016910807207823383
202.85,1.3768047678470612,1.93,5.0,3360000,0.0,-0.000582136555458419,420,1.263284542709589,0.1633905568449828,-1.6689300537109377e-08,311,0.014027676064742992
190.74,1.3781048917770387,1.6,5.0,3368000,0.0,0.0018320926325395704,421,1.2083420395292341,0.1791576727316951,2.384185791015625e-09,311,0.01428220964704451
186.25,1.3792029178142549,1.46,4.0,3376000,0.0,-0.0012241078313672915,422,1.2814549673721194,0.18790791941953647,1.3113021850585938e-08,311,0.01487725642580699
177.35,1.372148517370224,1.23,3.0,3384000,0.0,-0.00032395388290751726,423,1.0312941972911358,0.1275142738302389,-4.589557647705078e-08,311,0.010251623291451325
180.83,1.381573076248169,1.35,3.0,3392000,0.0,-0.0010642720363102853,424,1.2678958892077208,0.16382699045699994,-1.1920928955078125e-09,311,0.01454506121731356
176.55,1.382844582796097,1.26,3.0,3400000,0.0,0.0016980036916220342,425,1.0747014011442662,0.15912824759622288,-1.609325408935547e-08,311,0.011417442441488674
172.68,1.383647425174713,1.14,3.0,3408000,0.0,0.0017183961585396901,426,1.2376185505092143,0.16924344624879278,-4.410743713378906e-08,311,0.013940222055261985
174.76,1.38091668009758,1.22,3.0,3416000,0.0,-0.0011957854055799544,427,1.104347353503108,0.15260479205558386,-2.9802322387695314e-09,311,0.012035580510055297
162.24,1.3815591764450073,0.92,3.0,3424000,0.0,0.002603388528805226,428,0.9493690054863692,0.13671544248843018,3.2782554626464846e-08,311,0.010290316251584955
170.1,1.3802154922485352,1.16,3.0,3432000,0.0,-0.001626695201266557,429,1.2037391098961234,0.17128828253894932,-7.748603820800782e-09,311,0.01339405686383543
174.38,1.3707271647453307,1.25,3.0,3440000,0.0,0.0011457838374190033,430,1.0033544172346591,0.1563656445529631,2.0861625671386717e-08,311,0.010974869844408203
176.52,1.352845734357834,1.22,3.0,3448000,0.0,-0.000504584371810779,431,1.210230710618198,0.17073559225834153,7.748603820800782e-09,311,0.013300924766617754
175.97,1.3350608730316162,1.3,3.0,3456000,0.0,0.0010589371871901677,432,1.3124304635450244,0.16919793887667947,-2.384185791015625e-08,311,0.015043027703650296
172.81,1.3768674504756928,1.22,3.0,3464000,0.0,0.0012207843002397566,433,1.1352468363940715,0.169915141692356,9.5367431640625e-09,311,0.013017721574087773
177.66,1.3793886184692383,1.28,3.1000000000000085,3472000,0.0,0.0016725137829780579,434,1.3407309302687644,0.19174722448118722,-8.940696716308593e-09,311,0.015684212655014563
184.55,1.3773797643184662,1.41,4.0,3480000,0.0,-0.00033512924695969557,435,1.2350421023741365,0.15881387817002507,-6.198883056640625e-08,311,0.013325086038248628
188.76,1.3748309755325316,1.5,4.0,3488000,0.0,0.00033401182226953095,436,1.2686062974482775,0.17371265338099243,1.6689300537109377e-08,311,0.014209187528904295
188.12,1.3670331346988678,1.5,4.0,3496000,0.0,5.667594181431923e-05,437,1.2789015721529722,0.17420084301346161,-1.9073486328125e-08,311,0.014568305339416839
194.89,1.3792497408390045,1.7,5.0,3504000,0.0,0.001074109781475272,438,1.3316765400767325,0.18842299544760682,5.125999450683594e-08,311,0.015340439718765992
192.59,1.3816244888305664,1.64,4.0,3512000,0.0,0.0008437205856898799,439,1.390107087790966,0.1774802271002023,1.1324882507324219e-08,311,0.016115103895645008
190.94,1.3817204022407532,1.54,4.0,3520000,0.0,0.0032836434408091007,440,1.2489379733987152,0.18456329144983838,-7.963180541992187e-07,311,0.014726420960514588
183.27,1.3598471343517304,1.44,3.0,3528000,0.0,-0.0005198260745964945,441,1.1859271905943751,0.15465917647164093,-2.503395080566406e-08,311,0.013178265185233613
178.88,1.3719152641296386,1.39,3.0,3536000,0.0,-0.0004678003359003924,442,1.2508046427369117,0.18035578533211288,-1.728534698486328e-08,311,0.014363932322867186
178.91,1.3805781626701354,1.35,3.0,3544000,0.0,0.0010006560571491718,443,1.1204440721683204,0.15840462835101213,-3.516674041748047e-08,311,0.012405596562257416
177.2,1.378822808265686,1.3,3.0,3552000,0.0,0.001796861415496096,444,1.251494948528707,0.16903791531674958,-2.611875534057617e-06,311,0.01375936991227718
183.32,1.3830626606941223,1.43,4.0,3560000,0.0,0.0003964828466996551,445,1.303581270724535,0.16085484088371224,-2.8014183044433592e-08,311,0.013989105123328046
191.76,1.3810455870628358,1.59,4.0,3568000,0.0,0.0008118421747349202,446,1.3964016725867987,0.17936650346987185,-1.430511474609375e-08,311,0.016122589005990447
199.74,1.3835585331916809,1.77,5.0,3576000,0.0,0.0012562880292534828,447,1.2915349471569062,0.18516621780211462,5.960464477539063e-10,311,0.015217992799207422
186.33,1.382292867898941,1.48,3.0,3584000,0.0,-0.002267440840951167,448,1.0699931655451655,0.15065962321686177,-3.5762786865234374e-09,311,0.011359679841061733
179.43,1.3699664318561553,1.29,3.0,3592000,0.0,0.00022812987444922327,449,1.2086625520139933,0.16291259275623335,3.039836883544922e-08,311,0.01319799793398488
170.7,1.367809944152832,1.08,3.0,3600000,0.0,0.0011006575636565686,450,1.0295601911097765,0.15612361855139592,-5.5432319641113284e-08,311,0.011192659050830117
174.48,1.36682186961174,1.19,3.0,3608000,0.0,-0.0004893234552582725,451,1.2813689145818352,0.17096490733794617,-2.86102294921875e-08,311,0.014320215374682447
179.76,1.3738057971000672,1.31,4.0,3616000,0.0,0.0022369784954935313,452,1.1605763278156518,0.1582704492310822,-3.7550926208496094e-08,311,0.01257507293685194
