P01:episode_rewards,explained_variance,fps,policy_loss,PMM:episode_rewards,advantage_norm,P09:episode_rewards,grad_norm,value_loss,epoch_idx,frames,policy_entropy,episode_length
25.0,0.6219068849086762,321,-0.00994524397465284,43.43,2.3939915287494657,65.10000000000001,0.7453620612807765,0.03954139719717205,326,2608000,1.0613684099912644,1004.17
25.0,0.6883598923683166,321,-0.010961327105178498,43.46,2.1943457770347594,65.0,0.6756730535223581,0.035035264655016364,327,2616000,1.0525754296779632,1002.21
25.0,0.6621910434961319,321,-0.018940501070464962,44.52,2.339050303697586,66.0,0.7824010493348874,0.04082516686059535,328,2624000,1.039516077041626,1020.5
25.0,0.666979872584343,321,-0.01259463455149671,45.12,2.171775516271591,66.0,0.7582305519465362,0.034532117880880835,329,2632000,1.0290168404579163,1033.07
25.0,0.6607025051116944,321,-0.020435221241787076,45.55,2.469526674747467,67.0,0.8525133254354569,0.04376781479921192,330,2640000,1.0252072179317475,1037.84
28.0,0.6544427156448365,321,-0.014267913963994943,46.53,2.362147622704506,67.0,0.8060598978238868,0.039752846830524505,331,2648000,1.0194676274061203,1050.51
27.9,0.6517381417751312,321,-0.0189375613318407,45.53,2.350810847878456,66.0,0.7893117684851927,0.03960143842268735,332,2656000,1.0054286402463912,1037.45
26.800000000000004,0.6569567215442658,321,-0.015125984742298896,44.79,2.3828680992126463,66.0,0.83735167282928,0.039938093572854994,333,2664000,0.9888329970836639,1031.41
27.9,0.6447570699453354,321,-0.010766007698039174,45.68,2.266800560951233,66.10000000000001,0.7349868915077543,0.03817231448367238,334,2672000,0.9935488599538803,1048.24
28.0,0.6449517649412155,321,-0.007529267812496982,46.77,2.2346495527029036,66.0,0.7180437302668775,0.037946610124781725,335,2680000,0.9854305320978165,1058.59
28.0,0.6772818779945373,321,-0.012351414791774006,47.37,2.3084196078777315,66.10000000000001,0.7653231365454518,0.03708927141968161,336,2688000,1.0265343743562698,1063.88
28.0,0.6463829547166824,321,-0.00879726296843728,47.45,2.265153623819351,67.0,0.778194570043907,0.03687076238915324,337,2696000,1.003471438884735,1057.58
28.0,0.6044745248556137,321,-0.011097112122224645,47.23,2.404421375989914,67.0,0.8955043103684249,0.04038597817532718,338,2704000,0.9979656833410263,1044.32
28.0,0.6653505951166153,321,-0.014875516504835104,46.93,2.326830816268921,66.10000000000001,0.852684020366252,0.03980321948882192,339,2712000,0.9941434556245804,1043.92
26.700000000000003,0.6756571555137634,321,-0.017961454679898452,45.14,2.481479490995407,64.20000000000002,0.9194874977215136,0.044394930372945965,340,2720000,1.0401167893409728,1015.51
22.900000000000002,0.6754940408468246,321,-0.013709190941008274,44.82,2.2428146386146546,66.10000000000001,0.7176355438479043,0.036514431983232495,341,2728000,1.0384756493568421,1002.57
22.0,0.6072443753480912,321,-0.0059028546257468405,43.53,2.3096371507644653,64.20000000000002,0.696288380251855,0.03784480541013181,342,2736000,1.0191066122055055,991.67
21.0,0.5065034228563309,321,-0.02078097504330799,42.8,2.5151861202716828,64.20000000000002,0.8966036160352365,0.05086749923881143,343,2744000,1.0024904963374137,978.06
18.900000000000002,0.6868841028213502,321,-0.018935578553937377,41.55,2.211793392896652,64.20000000000002,0.72968354213079,0.035659703789278865,344,2752000,1.0128075087070465,953.19
18.900000000000002,0.6485751104354859,321,-0.016550498130745838,40.59,2.383626219034195,64.20000000000002,0.7961482700517127,0.04150907125324011,345,2760000,1.0179947435855865,937.0
18.900000000000002,0.6801411527395248,321,-0.006021259075205307,40.16,2.1054505026340484,64.0,0.6555419068244602,0.03127213324420154,346,2768000,1.015918532013893,936.37
18.900000000000002,0.6435079771280289,321,-0.019328144157188944,39.98,2.1544844728708266,63.0,0.7684485127743401,0.034503124156035486,347,2776000,1.0169604337215423,930.76
18.900000000000002,0.6896013045310974,321,-0.019966555708670057,42.13,2.8402754598855973,63.0,2.284330354379606,0.08423211827874183,348,2784000,0.998449265062809,944.43
17.9,-1.2499804663658143,321,-0.014905561579216737,42.89,3.185924690961838,63.0,2.663790639351385,0.30768569067120555,349,2792000,0.9548861959576607,941.64
18.900000000000002,0.6541706091165542,321,-0.010282770621706731,43.16,2.2383354139328,63.10000000000001,0.7277962547666214,0.03608539598062634,350,2800000,0.9697267210483551,958.55
18.900000000000002,0.6491848504543305,321,-0.009862339935498312,44.81,2.3642451012134553,71.20000000000002,0.7847625916495279,0.04122892387676984,351,2808000,1.0170682698488236,973.73
18.900000000000002,0.6271980506181717,321,-0.01395255128532881,46.29,2.5045909810066225,73.10000000000001,0.8000387925072018,0.04639248739928007,352,2816000,1.0358034139871597,998.18
19.0,0.6888132005929947,321,-0.013542871794197709,47.4,2.190349917411804,74.40000000000003,0.7172977211463308,0.035199314346536996,353,2824000,1.061972178220749,1013.75
20.9,0.6547332733869553,321,-0.01826523785304744,47.85,2.300868068933487,73.10000000000001,0.7338961609643867,0.04100633533205837,354,2832000,1.0399395084381104,1008.4
21.0,0.6615643179416657,321,-0.009856281972024589,48.16,2.264627206325531,73.50000000000004,0.6824167322512209,0.03754105862230062,355,2840000,1.0414922118186951,1007.2
22.900000000000002,0.6552073627710342,321,-0.020651037313509733,49.71,2.422215429544449,78.20000000000002,0.7558859380815004,0.04365845488384366,356,2848000,1.0513827222585679,1020.85
25.9,0.6604151755571366,321,-0.021832378525286914,51.66,2.1175346952676772,78.20000000000002,0.6985721311318518,0.03440242988988757,357,2856000,1.043374512195587,1054.66
31.9,0.6815671396255493,321,-0.007925658487074543,54.16,2.156969492435455,80.40000000000003,0.6668003835975811,0.03484776807948947,358,2864000,1.0202354454994202,1087.04
31.9,0.6122222924232483,321,-0.027065169173292814,54.75,2.6216714358329773,84.30000000000003,0.9168721161603179,0.050456148646771906,359,2872000,0.9834015792608262,1095.58
32.0,-0.22857340157032013,321,-0.021226503276266157,57.15,3.5406112408638,88.30000000000003,3.0709517058855824,0.27623680567368863,360,2880000,0.9767792588472366,1111.44
31.9,0.6928776836395264,321,-0.016117452450853307,56.7,2.9572456669807434,88.0,2.8777844790778255,0.12609259359538555,361,2888000,0.9691387134511024,1102.35
32.0,0.5469643956422806,321,-0.009984013427283571,55.81,3.0135295116901397,88.0,2.1541012851615413,0.2600664262240753,362,2896000,1.0207796144485473,1101.18
32.0,0.6740949320793151,321,-0.01035989898860862,55.49,2.2726822662353516,87.10000000000001,0.7047882957376119,0.037526137563399974,363,2904000,1.042064021229744,1114.47
32.9,0.6166971224546433,321,-0.012000203741481528,56.82,2.2527138423919677,88.30000000000003,0.6911800337058254,0.03703197278548032,364,2912000,1.0695111364126206,1123.82
33.0,0.6746578204631806,321,-0.015332769532105885,56.79,2.1335442447662354,88.0,0.6902408968247681,0.034951593875885006,365,2920000,1.0384974825382232,1129.42
33.0,0.6903250223398208,321,-0.019852544208406472,56.85,2.1106018763780594,87.10000000000001,0.7430480874849001,0.035317187677137554,366,2928000,1.0274767404794694,1142.74
34.800000000000004,0.637864561676979,321,-0.010088020646362566,57.5,2.416113904118538,88.30000000000003,0.7102615443676364,0.04499165629036725,367,2936000,1.0111507672071456,1154.75
35.9,0.6658118957281113,321,-0.014641105198534206,57.74,2.69090691447258,88.50000000000004,1.5383996023859137,0.0684028641646728,368,2944000,1.0029646396636962,1150.68
30.900000000000002,0.19868135929107666,321,-0.02776746063129394,58.78,2.771498426795006,93.40000000000003,1.2736965594858396,0.08504776753019541,369,2952000,0.9462717974558472,1141.8
28.9,0.6827776688337326,321,-0.01420285802159924,57.31,2.11262064576149,93.0,0.7112596166292318,0.03422414711210877,370,2960000,1.018427060842514,1123.98
28.9,0.6504512065649033,321,-0.010219448777716024,55.9,2.319762931466103,88.50000000000004,0.7578743029829272,0.03874111419543624,371,2968000,1.01264062166214,1100.86
28.0,0.6309132069349289,321,-0.00958822887725546,55.73,2.2183111691474915,88.50000000000004,0.7748808231907337,0.03562243128195405,372,2976000,1.0470461440086365,1098.55
27.8,0.6552175509929657,321,-0.026679762277053667,54.48,2.3782219523191452,86.10000000000001,0.9078261042089535,0.04538572270423174,373,2984000,1.0429522621631622,1099.72
25.700000000000003,-0.957216614484787,321,-0.010587610100919846,55.06,4.164581807851792,86.10000000000001,4.319486940736471,0.7356977213127539,374,2992000,1.0376719343662262,1093.88
25.700000000000003,0.1832425993680954,322,-0.009395842597587033,55.48,3.0142457807064056,86.10000000000001,2.5137836632079975,0.16023308134172112,375,3000000,1.0258692348003386,1097.16
25.700000000000003,0.6594442987442016,322,-0.01682224565440265,56.31,2.218783178329468,86.10000000000001,0.6869162801310493,0.037533813142217695,376,3008000,1.0554627668857575,1111.32
25.700000000000003,0.6797722661495209,322,-0.012805650582304224,57.0,2.2686812329292296,86.10000000000001,0.728369950327326,0.04133012215141207,377,3016000,1.0568048083782196,1121.36
25.700000000000003,0.6473071402311326,322,-0.01575048134312965,55.69,2.459809277653694,82.0,0.822369653034156,0.04443353111855686,378,3024000,1.0452824717760085,1103.13
25.700000000000003,0.6615750622749329,322,-0.012033985610323726,55.98,2.104400014281273,82.10000000000001,0.680364939323399,0.03313828819897026,379,3032000,1.0406410855054855,1102.17
25.700000000000003,0.6742044389247894,322,-0.016503799917409197,56.7,2.1760046553611754,83.30000000000003,0.7155367436953536,0.03547568473033607,380,3040000,1.051617506146431,1104.85
13.9,0.3783231347799301,322,-0.03204558826226275,50.69,2.8028554952144624,74.40000000000003,1.1826988241497671,0.06339466725010424,381,3048000,1.0529540228843688,1042.44
11.9,0.6636050981283188,322,-0.010094185556044976,49.51,1.996824437379837,74.40000000000003,0.6568678921708256,0.02984302906319499,382,3056000,1.045850921869278,1028.46
11.9,0.6668712133169175,322,-0.022311667241156102,49.67,2.301817908883095,74.40000000000003,0.805531584554208,0.040997496363706885,383,3064000,1.0493869805335998,1023.6
11.9,0.6149534052610397,322,-0.011823703746777027,50.57,2.3311254811286926,78.0,0.7731168136580215,0.040436059413477776,384,3072000,1.0300690853595733,1033.95
11.9,0.6539968198537827,322,-0.018710903277096805,51.68,2.313304326534271,78.0,0.779755379663535,0.042623793915845455,385,3080000,1.0386695122718812,1049.94
11.9,0.6795991462469101,322,-0.005301906646927819,51.63,1.990924241542816,78.20000000000002,0.5916413794848098,0.030906785833649336,386,3088000,1.0358298075199128,1052.05
11.9,0.6555598986148834,322,-0.01847680406877771,49.93,2.1785149544477465,78.0,0.7124584253050381,0.03763805595226586,387,3096000,1.0564432340860366,1046.51
11.9,0.6348085737228394,322,-0.01726876969332807,52.25,2.36782180249691,82.0,0.7457247998138158,0.04271013095043599,388,3104000,1.0568748271465302,1072.76
11.9,0.6589708697795867,322,-0.00880940164124695,51.15,2.2043089085817336,82.10000000000001,0.7303069102238047,0.03543305020779371,389,3112000,1.0287700963020325,1074.63
11.9,0.633211088180542,322,-0.011513908928027377,51.11,2.233274050951004,82.10000000000001,0.7972187467386006,0.03948204196523875,390,3120000,0.9913875126838684,1062.42
0.9000000000000004,0.0045949888229370114,322,-0.021553277312777938,40.03,2.1470225328207015,75.0,0.965143171150579,0.03711797659751028,391,3128000,0.8853168132156134,895.17
0.9000000000000004,0.6501684844493866,322,-0.010469741530832834,39.57,2.157452915906906,75.0,0.802929820898078,0.036470618220046165,392,3136000,0.985295580625534,887.31
1.8000000000000007,0.6505492913722992,322,-0.020019470182887744,41.83,2.330965729355812,75.0,0.7863659467085834,0.04300824069418013,393,3144000,1.0066409850120543,926.16
2.0,0.6685664629936219,322,-0.015897442167624832,45.05,2.3124726212024687,75.30000000000003,0.8691416552702589,0.040574827278032896,394,3152000,1.0124736654758453,975.68
2.0,0.6548925948143005,322,-0.009536615293473005,46.43,2.1905499368906023,78.10000000000001,0.7666596791483913,0.03642505105119199,395,3160000,0.977570783495903,996.93
2.0,0.6350136691331864,322,-0.01590997227700427,47.37,2.188340209722519,82.10000000000001,0.7479004237173937,0.03636304582003504,396,3168000,1.0056225335597992,1003.52
2.0,0.7102061569690704,322,-0.017593484487442766,48.88,2.8510437351465225,82.10000000000001,1.7682941165646673,0.06794163067359477,397,3176000,1.0109277057647705,1010.7
2.0,0.6756103855371475,322,-0.011261724382056854,49.02,2.2045843535661698,82.0,0.6510852829224604,0.037671449850313364,398,3184000,1.0145411318540574,1003.88
2.0,0.6720507252216339,322,-0.01707413233933039,49.42,2.3006896954774856,82.0,0.721705031517324,0.04112823585513979,399,3192000,1.0120138394832612,996.87
0.0,0.2766832333803177,322,-0.015917620474647266,41.84,2.4298923981189726,76.0,1.0963661267660132,0.043603606927208605,400,3200000,0.9584342102706432,890.23
0.0,0.6751042604446411,322,-0.014680723306373693,40.57,2.136161237359047,76.0,0.680899062820268,0.03418784714303911,401,3208000,1.0337315565347671,863.49
0.0,0.6827557408809661,322,-0.014748764541582204,41.08,2.009795800447464,76.0,0.6739201284900388,0.03171930364798754,402,3216000,1.0331706714630127,886.59
2.0,0.6903099626302719,322,-0.008766872079286258,44.38,2.084469298124313,79.0,0.662746513633451,0.03542097880970687,403,3224000,1.0300859367847444,937.76
12.8,0.6015577274560928,322,-0.01667459063231945,47.91,2.4714905858039855,79.20000000000002,0.8056679968159544,0.048100183494389055,404,3232000,1.0252152103185654,998.92
17.0,0.6334202474355698,322,-0.024491360822576098,52.63,2.5473442912101745,82.10000000000001,0.8117464897615146,0.051802360080182554,405,3240000,0.9939602512121201,1055.51
17.0,0.6940006345510483,322,-0.014177793107155594,53.26,2.1812900245189666,83.30000000000003,0.6596745272111335,0.03880256500095129,406,3248000,1.02584265768528,1058.03
17.0,0.6731460261344909,322,-0.02478785455430625,55.22,2.913268896341324,85.10000000000001,2.596001608657401,0.1108980910340324,407,3256000,1.0125519675016403,1062.97
17.0,0.6109887486696244,322,-0.014364608973846772,57.12,2.671023663878441,86.20000000000002,0.98463866190417,0.07451014669146389,408,3264000,1.0237942337989807,1065.05
17.0,0.6140166938304901,322,-0.026620546637423102,57.53,2.627741557955742,85.60000000000005,0.9785298800072556,0.05412637990899384,409,3272000,1.0025971215963363,1056.85
17.0,0.6548613238334656,322,-0.010421747979999054,57.51,2.480372287631035,91.10000000000001,0.9906296506775643,0.051123540941625835,410,3280000,0.9829454618692398,1053.05
17.0,0.633032717704773,322,-0.012339270345692058,59.59,2.6938766479492187,92.0,1.04103149532781,0.071962040187791,411,3288000,0.9662557315826416,1056.97
17.0,0.6594274115562438,322,-0.013760827791120391,64.39,2.99442409157753,93.10000000000001,1.2536772067026714,0.10202181632630528,412,3296000,0.9803992646932602,1083.63
17.0,0.6377876150608063,322,-0.01693895799060556,63.81,2.2576718443632124,93.10000000000001,0.7198334096902069,0.04105426444672048,413,3304000,1.0212038141489028,1079.6
25.9,0.6282207852602005,323,-0.015805160171585158,70.12,2.8806295228004455,105.40000000000003,1.2474878028558578,0.0856177782593295,414,3312000,1.0137131524085998,1139.45
26.0,0.6654411363601684,323,-0.01562716800486669,72.58,2.3837407243251802,109.40000000000003,0.9468653978624588,0.04651041768491268,415,3320000,1.0337199151515961,1149.68
35.0,0.5975640827417373,323,-0.020904331221827305,76.76,2.588307198882103,109.40000000000003,0.8762795522569651,0.05302667326759547,416,3328000,1.04939562022686,1206.51
36.9,0.659047144651413,323,-0.02376282971963519,77.98,2.187656745314598,109.40000000000003,0.734787935127484,0.03709889322984963,417,3336000,1.026504658460617,1213.15
36.9,0.665662716627121,323,-0.016310879937373103,78.53,2.1725143390893935,109.40000000000003,0.7997975561588154,0.03830667021684349,418,3344000,1.0261645442247391,1214.01
38.800000000000004,0.6347148495912552,323,-0.016505198314407606,80.14,2.5710232770442962,114.80000000000015,0.7989964791738138,0.05035541847813874,419,3352000,1.0239324992895127,1235.25
36.9,0.6616008347272873,323,-0.017167585729621352,80.89,2.3812791877985,133.30000000000018,0.8276365395757205,0.04594735378865153,420,3360000,1.0310708945989608,1222.59
36.9,0.6385894268751144,323,-0.016616558380192145,81.16,2.2818948990106582,133.30000000000018,0.7758797126295127,0.04146765159443021,421,3368000,1.0326548075675965,1222.35
40.9,0.624521809220314,323,-0.026200224586063997,81.57,2.706252300143242,133.30000000000018,1.2664969986534076,0.06480015735607594,422,3376000,0.9961437034606934,1231.26
40.0,0.6627500039339066,323,-0.01852766033145599,81.88,2.2647442758083343,133.30000000000018,0.7606363308213203,0.043472864404320716,423,3384000,1.025186002254486,1232.6
39.9,0.6625566983222961,323,-0.015400474760099314,81.85,2.3371825009584426,133.30000000000018,0.8361788294266532,0.04397452799137682,424,3392000,1.0484630179405212,1237.96
39.9,0.6632836341857911,323,-0.009203271861188113,80.96,2.4948403811454773,114.80000000000015,0.7631710391712093,0.04689956065500155,425,3400000,1.061409130692482,1244.55
39.0,0.7001389610767365,323,-0.028347758160089144,81.22,2.760045883655548,114.80000000000015,1.0373903080554059,0.06831052000634372,426,3408000,1.0504219728708266,1238.05
38.7,0.6562905061244965,323,-0.019058642181335017,79.63,2.284320520758629,110.30000000000003,0.675057532799501,0.04061977061443031,427,3416000,1.0443670290708542,1232.3
35.9,0.6545675861835479,323,-0.015185317838331684,77.81,2.4834385991096495,109.10000000000001,0.7592238285665962,0.0485307819955051,428,3424000,1.0303915578126908,1228.81
38.7,0.6469706124067307,323,-0.0214392298819439,80.06,3.1570085847377776,118.60000000000005,1.4003849010957612,0.11953742349054665,429,3432000,1.0473769152164458,1259.17
38.7,0.6421702021360397,323,-0.0257195957750082,80.65,2.1559519398212434,118.60000000000005,0.7190343728237429,0.03684821067377925,430,3440000,1.0333839023113252,1248.98
38.7,0.5469691377878189,323,-0.007335722211173561,82.0,2.6206894266605376,124.10000000000001,0.8294882203679744,0.05861518890131265,431,3448000,1.0535877215862275,1259.28
38.7,0.6578140920400619,323,-0.018284515839477534,82.95,2.295268756747246,124.10000000000001,0.6857178196228999,0.041486525973305106,432,3456000,1.0264163011312484,1269.02
39.0,0.6237342184782029,323,-0.011152225458354224,84.0,2.3074283200502395,125.60000000000005,0.7039640470719436,0.041992421913892033,433,3464000,1.0272261583805085,1273.54
40.8,0.6996630692481994,323,-0.02168417918117484,85.12,2.132747427225113,131.60000000000005,0.6985024489453567,0.03848716161213815,434,3472000,1.0182439649105073,1286.1
40.8,0.6681422924995423,323,-0.015405163442701451,84.9,2.2092850464582443,131.60000000000005,0.6313657423485666,0.03803656732663512,435,3480000,1.035788471698761,1283.0
40.9,0.6467923992872238,323,-0.022056678930821364,83.54,2.4327181679010392,125.40000000000003,0.8606110045318881,0.04666765376459807,436,3488000,1.015005367398262,1288.25
39.9,0.677644829750061,323,-0.013736566985026002,83.47,2.151516026854515,125.40000000000003,0.6678392343155239,0.03944689990952611,437,3496000,0.9923724782466888,1286.73
39.9,0.6800476956367493,323,-0.01921158934899722,83.78,2.5760433000326155,125.40000000000003,0.8713738848902554,0.05403035396244377,438,3504000,0.9967538034915924,1291.89
41.0,0.647857985496521,323,-0.021899030033964664,85.87,2.531582152247429,129.80000000000007,0.8423670284982056,0.06452552921138704,439,3512000,1.0173237192630769,1292.25
41.0,0.594234973192215,323,-0.022185637166257946,85.91,2.819259148836136,137.3,0.9509958984672628,0.06522376810200513,440,3520000,0.9945765793323517,1293.11
41.0,0.6501915436983109,323,-0.02335307810571976,86.6,2.5509817004203796,137.3,0.9026224908692807,0.05293184329755604,441,3528000,1.0137115395069123,1298.75
41.0,0.6340350908041,323,-0.011928004286710347,89.32,2.4391818475723266,140.3,0.861498356924878,0.04994381491560489,442,3536000,1.0280645674467086,1306.64
41.9,0.6930660170316696,323,-0.011247147306567057,89.42,2.043089262843132,140.3,0.6037375573218753,0.034113766760565344,443,3544000,1.0437720179557801,1325.57
45.900000000000006,0.5102786159515381,323,-0.025523063781911333,89.58,2.956035754084587,140.3,1.1131183956230182,0.07729633316863328,444,3552000,1.0151200437545775,1324.99
41.9,0.6795452588796616,323,-0.015790166302231227,85.89,2.124573713541031,139.10000000000002,0.6363152270541547,0.03452858005417511,445,3560000,1.0529076373577118,1305.08
40.9,0.6722833603620529,323,-0.01621261777356267,83.0,2.1276313108205795,137.20000000000002,0.8062827877320161,0.03463704864028841,446,3568000,1.001509822010994,1291.9
40.9,0.6819228279590607,323,-0.015322362695005722,80.22,2.1922172152996064,125.40000000000003,0.705846907894283,0.04079087425721809,447,3576000,0.9870043325424195,1285.89
40.9,0.6541316598653794,323,-0.006063507254293654,79.9,2.2285676473379135,125.40000000000003,0.8171254060282034,0.041876366445794705,448,3584000,0.9825819033384323,1283.6
39.6,0.6284866142272949,323,-0.013690216217655688,81.65,2.4062218290567396,125.40000000000003,0.8430861121973905,0.05119951392523944,449,3592000,0.996913565993309,1288.43
39.6,0.6429247039556504,323,-0.024462291300296785,82.26,2.585144089460373,125.40000000000003,0.8579836966818811,0.05578289855271578,450,3600000,1.0035084635019302,1284.8
36.0,0.6119142091274261,323,-0.023556049583057757,84.13,2.745023009777069,130.9000000000001,0.9130451184290415,0.061935932519845666,451,3608000,1.0019017958641052,1288.04
36.0,0.668325936794281,323,-0.026335439331596718,86.39,2.5037297987937928,139.10000000000002,0.8755626300089456,0.05226199572905898,452,3616000,1.004491584300995,1288.01
38.7,0.6023255795240402,323,-0.01656576889101416,90.32,2.6967038893699646,140.3,0.948548806038306,0.0612538014864549,453,3624000,1.007760038971901,1308.46
38.7,0.6806613779067994,323,-0.014567609598161653,91.04,1.9640353745222092,140.3,0.6402974243355218,0.03261187181342393,454,3632000,0.9770566076040268,1313.29
38.7,0.7025702100992203,323,-0.01721671154795331,93.33,3.1551212573051455,144.70000000000016,1.2383147933672203,0.08749386302661151,455,3640000,0.9781146275997162,1329.53
40.8,0.6636784183979034,323,-0.019624527994019446,95.15,2.520206691622734,160.70000000000005,0.881545845364152,0.05454470175784081,456,3648000,0.9731965267658234,1331.66
40.8,0.678395249247551,323,-0.026611346481804504,93.49,3.3858062088489533,166.10000000000002,1.2318106342736421,0.10735238428227603,457,3656000,0.9694164711236953,1328.84
44.4,0.6488583981990814,323,-0.019937167146708817,99.56,2.4932350301742554,176.10000000000025,0.869949822045464,0.052156965881586075,458,3664000,0.970041373372078,1338.85
38.7,0.6638004708290101,323,-0.01710246434638975,95.31,2.3386850237846373,166.10000000000002,0.7487608920719798,0.046637277975678446,459,3672000,0.9553282195329666,1324.58
38.7,0.6607782489061356,323,-0.018654460937250407,96.66,3.209831750392914,166.10000000000002,1.2107950379883226,0.08232177881523967,460,3680000,0.9668440037965774,1324.05
45.900000000000006,0.7445805490016937,323,-0.010185380856273695,107.71,3.4806960141658783,227.30000000000013,1.321555657467731,0.10792406619992106,461,3688000,0.9919255048036575,1336.94
48.0,0.6637308645248413,323,-0.0149642821890302,110.39,2.687603704333305,240.30000000000013,1.025268604473189,0.059516482464969156,462,3696000,0.9668149155378342,1342.15
49.8,0.6202200919389724,323,-0.022098886400344783,112.68,2.375517401099205,240.30000000000013,0.9596130587414567,0.046527836686000225,463,3704000,0.9654572653770447,1354.69
49.8,0.695668637752533,323,-0.014765939609205816,113.61,2.150671968460083,240.30000000000013,0.743878936257986,0.03882656681351364,464,3712000,0.9648568695783615,1357.51
52.9,0.6791787785291672,323,-0.013846587624575477,113.21,3.056362751722336,242.10000000000008,1.2980044138915146,0.07944808936677873,465,3720000,0.9886976552009582,1354.59
53.0,0.6577222031354905,323,-0.026505936762550846,116.09,2.3232812613248823,252.20000000000002,0.8970392273234704,0.051758243003860116,466,3728000,1.0092962908744811,1358.26
53.0,0.8055301457643509,323,-0.01913339563761838,117.53,3.005993800163269,254.20000000000002,1.2542193394462424,0.07287276971153915,467,3736000,0.9888600164651871,1358.65
54.800000000000004,0.5781628358364105,323,-0.026277620017062873,118.81,2.527082064151764,254.20000000000002,0.974167396019257,0.06390475107822567,468,3744000,0.9800284188985825,1364.35
55.9,0.6853250116109848,323,-0.008142187047633342,118.96,2.3601356303691863,254.20000000000002,0.8694748565470395,0.048674906906671825,469,3752000,0.9626089602708816,1373.94
55.9,0.7560502690076828,323,-0.025481177446781657,120.62,3.678987965583801,260.40000000000003,1.5475763274625083,0.13326611571479588,470,3760000,0.9994999277591705,1370.76
56.0,0.8424632179737092,323,-0.017934679433528798,123.49,3.71386203289032,260.40000000000003,1.4508457467268743,0.13530988316982984,471,3768000,1.0069201385974884,1381.3
55.9,0.675900229215622,323,-0.022808115600491875,126.83,2.554051072597504,266.3,0.8368093113098967,0.05451333140954375,472,3776000,1.0043557035923003,1378.53
56.0,0.6574655514955521,323,-0.014299968587001785,125.6,2.5894425773620604,260.6,1.0119552847989168,0.06467017078306526,473,3784000,0.989819249510765,1374.79
55.9,0.649728627204895,323,-0.0212840729043819,119.44,2.4291571199893953,255.10000000000002,0.7847578970465732,0.0497328262263909,474,3792000,1.0110668724775314,1371.02
55.9,0.7005420368909836,323,-0.012648108785506339,119.25,2.15907035946846,255.10000000000002,0.6820682359353902,0.03726203722413629,475,3800000,1.0246220231056213,1368.47
55.9,0.6134618502855301,324,-0.005166428838274442,118.49,2.429532780647278,255.10000000000002,0.7730439946439118,0.04555171370506286,476,3808000,0.9938181340694427,1358.02
56.9,0.6494253814220429,324,-0.022126256208284758,118.96,2.311317479014397,254.10000000000002,0.7029665960440888,0.04483660039724782,477,3816000,1.00666217148304,1376.83
56.9,0.64334736764431,323,-0.009544886475196109,112.34,2.474655320644379,237.40000000000003,0.8185880383628521,0.05246898837853223,478,3824000,1.026874041557312,1373.49
56.9,0.6641784340143204,324,-0.018981623157160357,111.77,2.8076095420122145,190.20000000000044,1.0496084233320453,0.0764269453799352,479,3832000,1.0193134039640426,1381.6
57.0,0.6334963154792785,324,-0.01740252364135813,113.48,2.3800450557470323,190.20000000000044,0.8485126207965358,0.04668256516568363,480,3840000,1.004817115664482,1391.77
0.0,-0.1500706058740616,324,-0.034632406901801006,70.85,3.6754683685302734,145.60000000000014,2.734665554008311,0.15677648038603365,481,3848000,0.6486170952767134,999.58
0.0,-0.15836462795734405,324,-0.01174248857103521,17.36,1.90163770288229,63.10000000000001,1.0318445271177121,0.027323376602726056,482,3856000,1.1404955506324768,383.77
0.0,-0.04880135655403137,324,-0.004662285866797902,1.36,2.0465767973661424,3.0,1.0484133677811072,0.033275734449271115,483,3864000,1.0620767121762038,172.8
0.0,0.49361234486103056,324,-0.013868013570536276,1.69,2.1754658287763595,4.0,1.3131107918035303,0.033021321969572456,484,3872000,1.0430742251034826,180.05
0.0,0.6782466691732406,324,-0.007662269992870278,2.33,1.9447930473089219,6.1000000000000085,0.6863143554532125,0.029061377327889205,485,3880000,1.0043803375959397,197.89
0.0,0.6653308129310608,324,-0.004986580609111116,4.3,2.143069024682045,9.100000000000009,0.6656267591538167,0.03709985087625682,486,3888000,0.9918276280164718,240.48
0.0,0.6067030239105224,324,-0.01610434845031705,9.0,2.563378361463547,25.200000000000017,0.8151387254834812,0.05604701759293675,487,3896000,0.9944324219226837,296.91
0.0,0.653308880329132,324,-0.02190451791517262,15.72,2.339883590936661,54.0,0.7951728015311663,0.046171763255260886,488,3904000,1.0011205822229385,385.05
0.0,0.6784328746795655,324,-0.014599423390027368,20.37,2.2023783898353577,77.70000000000006,0.7536576234774718,0.03976341383066028,489,3912000,1.010799708366394,441.56
0.0,0.6718528968095779,324,-0.015554954663093668,31.31,2.8241906607151033,91.0,1.0274630297115295,0.0694788804417476,490,3920000,0.9912730222940445,562.24
0.0,0.7047682452201843,324,-0.012678084924118593,37.11,2.844222755432129,91.60000000000005,1.1014506256547065,0.06482602178119123,491,3928000,0.9648635649681091,611.46
0.0,0.6698131257295609,324,-0.018068079827644398,40.96,2.2364325177669526,117.10000000000001,0.7081690710362315,0.04289442723151296,492,3936000,0.9747047966718674,657.95
0.0,0.4310898804664612,324,-0.02376893617096357,47.23,2.908305846452713,118.60000000000005,1.2737127471162486,0.0682183390390128,493,3944000,0.9733234524726868,746.17
