P01:episode_rewards,fps,policy_loss,policy_entropy,episode_length,PMM:episode_rewards,P09:episode_rewards,value_loss,epoch_idx,grad_norm,explained_variance,frames,advantage_norm
68.5,644,-0.004680476184003055,1.0741889595985412,1604.39,226.0,369.3,0.12064505786634981,677,1.5037307331542058,0.8793920314311982,5416000,3.790213919878006
69.0,644,-0.032923135064193046,1.036843594312668,1610.21,224.58,356.40000000000015,0.12578497068490832,678,1.7187244621556326,0.7018259233236313,5424000,3.447678151130676
69.0,644,-0.015385351966397138,1.0288792568445206,1609.43,225.55,356.40000000000015,0.09107029220089316,679,1.6311073201238722,0.8409924083948135,5432000,3.0605079489946365
69.0,644,-0.02677906122033164,1.017433226108551,1611.69,227.75,365.40000000000003,0.16020393773447722,680,2.048199225035121,0.8408847475051879,5440000,3.8460996067523956
69.0,644,-0.01970636154874228,0.9730866956710815,1615.57,231.48,369.3,0.21670434636995195,681,2.687200846671976,0.8667845904827118,5448000,4.962367649078369
73.5,644,-0.041862913821823895,1.006904849410057,1643.22,239.03,372.50000000000006,0.1422799678519368,682,1.9769780433729687,0.8601633155345917,5456000,3.9051211035251616
73.5,644,-0.02335762229049578,1.0103615266084671,1633.01,235.35,372.50000000000006,0.10771348039619624,683,1.6668898835716937,0.8823906141519546,5464000,3.4279603433609007
71.7,644,-0.014872514047019648,1.0116680783033372,1623.63,231.76,372.50000000000006,0.08348666270263493,684,1.3625276261515327,0.8907045835256576,5472000,3.111072071194649
73.8,644,-0.028649079414317383,1.0367761158943176,1626.43,233.29,372.50000000000006,0.15950226578861476,685,2.5527827755005186,0.8652707892656326,5480000,4.29528776884079
73.8,644,-0.014613347802078352,1.0269646471738816,1631.36,235.81,377.1,0.1531796174682677,686,1.8442747608828478,0.9192880231142044,5488000,4.028774479627609
71.7,644,-0.02818810349563137,1.0201267164945602,1607.6,232.64,355.1000000000001,0.12661415377631782,687,1.56912153782287,0.9143448138236999,5496000,3.6771759963035584
69.0,644,-0.012007384070020635,1.004635592699051,1605.58,232.88,365.40000000000003,0.12383397829718888,688,1.7406955110435052,0.9112843406200409,5504000,3.805552762746811
69.0,644,-0.015532116370741278,1.0587325865030288,1608.31,238.52,372.3,0.10654982964508236,689,1.5631681731468456,0.8640192341804505,5512000,3.433481183052063
69.0,644,-0.021444157448131593,1.0484877681732179,1605.78,236.83,372.20000000000005,0.15872000033035874,690,2.0122220484712874,0.8415337681770325,5520000,4.424635300636291
69.0,644,-0.013212141274598252,0.9724117588996887,1612.15,240.67,374.1,0.07333982145413756,691,1.3576456893713107,0.894718554019928,5528000,3.0299997293949126
69.0,645,-0.0061384105565957725,1.0073821580410003,1610.05,236.41,372.20000000000005,0.07094730581156909,692,1.5427980373422314,0.9097014963626862,5536000,2.8138027125597
74.0,645,-0.028433909300947562,0.9641533374786377,1628.84,248.13,372.20000000000005,0.15675119492225348,693,2.337706487377709,0.8250906312465668,5544000,4.3248325383663175
74.0,645,-0.023158825576392702,0.9970357626676559,1632.36,248.29,372.20000000000005,0.1321273611113429,694,1.9398135180732305,0.8915435594320297,5552000,3.830966933965683
77.60000000000001,645,-0.020356934616247598,1.0249849033355714,1679.01,252.58,372.0,0.13109664387069642,695,1.6823964854660898,0.8567435538768768,5560000,3.8851784110069274
79.8,645,-0.0073808270884910595,1.025401977300644,1683.34,256.86,372.0,0.07905381349846721,696,1.225129523924616,0.9216528087854385,5568000,2.9216487288475035
79.8,645,-0.02025863986607874,1.025803382396698,1681.63,257.67,372.20000000000005,0.09159681795164942,697,1.2216743566736479,0.8562754601240158,5576000,3.2721116936206815
111.6,645,-0.022057478355709464,1.0010217893123627,1694.54,261.72,372.20000000000005,0.12480377855710685,698,1.5266280187576118,0.8824247831106186,5584000,3.759656864404678
123.4,645,-0.024418995082378388,1.0452007633447646,1721.09,268.96,373.1,0.1920580644812435,699,2.298658596422292,0.8543035590648651,5592000,4.829866185188293
129.4,645,-0.02243312981852796,1.046956182718277,1731.07,273.51,373.1,0.07231984138023108,700,1.2980980443716574,0.8551444214582443,5600000,2.895097219944
117.4,645,-0.003427652258615126,1.0045691651105881,1726.01,270.57,373.1,0.09375360258854926,701,1.3954288186436832,0.8908228766918183,5608000,3.187367924451828
123.4,645,-0.02227799351385329,0.9986707758903504,1734.36,274.84,374.1,0.1369766826555133,702,1.8844058956553456,0.9047472697496414,5616000,4.072184051275253
117.4,645,-0.029610780274961144,0.9875160163640976,1731.73,273.8,373.1,0.09681720577180386,703,1.6966269532143468,0.9233382481336594,5624000,3.394409018754959
122.80000000000001,645,-0.01607850246189628,1.031849018931389,1744.62,274.97,373.1,0.09818260180298238,704,1.463746621343472,0.8606072461605072,5632000,3.5643320226669313
122.80000000000001,645,-0.0015249913110164926,0.9933788865804672,1747.67,276.42,373.1,0.0901240610331297,705,1.353468928879848,0.9085894703865052,5640000,3.274133107662201
128.5,645,-0.01909785000490956,1.0081911617517472,1754.45,278.66,373.1,0.09902373633347451,706,1.4906371486819217,0.9021182602643967,5648000,3.475263147354126
122.80000000000001,646,-0.01581303030674462,1.0000277930498123,1757.45,277.5,373.1,0.10719645544886588,707,1.4735060847407482,0.8648335897922516,5656000,3.5876273953914644
122.80000000000001,646,-0.02383285986874398,0.9951807087659836,1772.9,279.49,374.1,0.12429654926992953,708,1.5528945224591495,0.8556567376852036,5664000,3.974771958589554
127.6,646,-0.007903230343654286,1.0061099135875702,1790.18,282.49,375.1,0.08444102729205043,709,1.295109920920142,0.8987247282266617,5672000,3.255523137450218
128.9,646,-0.020916856446419843,0.9902166277170181,1803.48,284.29,374.20000000000005,0.09049834315665066,710,1.1833262165083585,0.8714449673891067,5680000,3.126387605667114
123.9,646,-0.02089690719934879,1.0320326119661332,1797.44,276.83,373.0,0.09782054509967565,711,1.4383692721752817,0.8371490931510925,5688000,3.3303541219234467
123.9,646,-0.0017259659396950155,0.9979189169406891,1796.37,277.62,373.0,0.07893340304028243,712,1.1767247422500136,0.8661950647830963,5696000,2.920500038862228
123.9,646,-0.0002531999320490286,0.9805120068788529,1803.49,275.07,372.1,0.13914154320955277,713,1.5845058590116616,0.888691583275795,5704000,3.9021666300296785
122.60000000000001,646,-0.015873009234201162,0.9973616909980774,1800.97,277.7,372.1,0.11009339904412627,714,1.5722225214940309,0.8666650390625,5712000,3.6264009296894075
122.60000000000001,646,-0.009004487032070756,1.013778058886528,1801.38,275.07,372.1,0.11653351427055895,715,1.8428636979079247,0.8805786430835724,5720000,3.6054191541671754
122.60000000000001,646,-0.024637727360823192,0.9881428074836731,1806.03,275.2,372.1,0.12283080288209021,716,1.875395925863376,0.8424586677551269,5728000,3.6622592997550965
122.60000000000001,647,-0.028445044581894764,1.0093874001502992,1792.37,273.15,373.0,0.15978244016878307,717,2.365423303504227,0.8203336191177368,5736000,4.362839127779007
117.0,646,-0.01589263115718495,1.0101626020669938,1788.99,270.37,372.1,0.10339571591466665,718,1.5493897425605445,0.8429338544607162,5744000,3.5359967911243437
98.60000000000001,646,-0.016211271865759044,1.0103502541780471,1798.12,272.46,372.1,0.09099230887833983,719,1.3671732989627854,0.8385260707139969,5752000,3.2263818728923797
98.60000000000001,646,-0.011249033357016743,1.0075016868114473,1800.02,274.8,372.1,0.13632647110149265,720,1.917433418067539,0.9047824585437775,5760000,4.155183875560761
98.60000000000001,646,-0.022282302893872837,1.0446424973011017,1784.6,274.99,372.1,0.08950110991485417,721,1.462266362317919,0.8683567184209824,5768000,3.21090344786644
98.60000000000001,646,-0.016439023102866487,1.0250775408744812,1787.06,274.02,373.40000000000003,0.08583892479538918,722,1.374183346767646,0.8876733392477035,5776000,3.0256674760580062
102.6,646,-0.016018048053374513,1.0058341073989867,1790.97,275.58,377.40000000000003,0.09221695921383798,723,1.274288252929738,0.8757369858026505,5784000,3.1304610788822176
102.2,647,-0.018798036002554,0.9853194677829742,1792.61,275.39,377.40000000000003,0.12496252176351845,724,2.0906937104907612,0.8756982749700546,5792000,3.8452397978305815
108.4,647,-0.03287670167155739,1.0132400459051132,1802.92,277.21,381.2,0.13366811000742018,725,1.6663850991832507,0.891972981095314,5800000,3.877332581281662
108.4,647,-0.014719434777507558,1.030137248635292,1799.44,275.35,381.2,0.07684783839154989,726,1.1671631089432113,0.8338274687528611,5808000,2.7885897970199585
1.0,647,-0.035976829537539744,1.0897167509794234,1472.28,209.21,366.7000000000001,0.10450328811886721,727,1.6236224887652997,0.16113744020462037,5816000,3.369616640806198
1.0,647,-0.005620800413307734,1.0933381396532058,1412.9,198.05,366.7000000000001,0.03279900960158557,728,0.8009429805398534,0.6519959008693695,5824000,1.9876002609729766
1.0,647,-0.01696728250186425,1.0542405599355698,1382.05,189.98,366.7000000000001,0.047505061477422714,729,0.788949771964393,0.7468720918893814,5832000,2.185809018611908
1.0,647,-0.021692225664737635,1.044113330245018,1360.48,184.94,366.7000000000001,0.10109607931692154,730,1.482935785363203,0.8795152419805526,5840000,3.2483806902170183
1.0,647,-0.027132619875701494,1.0237344151735306,1339.72,179.67,366.7000000000001,0.20728150797076522,731,2.4401922300301586,0.8746653616428375,5848000,4.6111396729946135
1.0,647,-0.010841611992218532,1.0329615700244903,1332.99,177.66,366.7000000000001,0.08706958970054984,732,1.26252152631509,0.916642969250679,5856000,3.0943423175811766
1.0,647,-0.023363598490686855,1.0437423008680344,1322.02,174.46,365.1,0.10299601527862251,733,1.4156076398628619,0.8496041524410248,5864000,3.4622824120521547
1.0,647,-0.015409804009832441,1.0291625690460204,1324.68,172.28,365.1,0.10366667948663234,734,1.5838750569345017,0.8948819023370743,5872000,3.4375727486610415
1.0,647,-0.009664880170603282,1.0373977941274644,1335.85,176.25,366.7000000000001,0.12250206817872822,735,1.7775951014900127,0.8603080755472183,5880000,3.754022088050842
1.0,647,-0.017130585015402176,1.0287332499027253,1336.72,176.9,377.40000000000003,0.12562956331297756,736,1.8232774365516509,0.8453220814466477,5888000,3.858324347734451
1.0,647,-0.022330567932513076,1.036103012561798,1333.64,172.7,381.1,0.13546720745041965,737,1.9940220248694194,0.8773573398590088,5896000,3.64305423617363
1.0,647,-0.027039054763736203,1.0516740149259567,1339.22,172.24,381.1,0.08773648492526263,738,1.4567061458324604,0.857267239689827,5904000,3.042796183228493
1.0,647,-0.030595591451856308,1.0446360397338867,1306.5,163.01,373.80000000000007,0.15127839244902133,739,1.926727813797793,0.8667223274707794,5912000,4.171977174282074
1.0,647,-0.007248360020457767,1.010050306916237,1305.85,168.35,382.20000000000005,0.08795732989907265,740,1.3228662186349007,0.8945359492301941,5920000,3.201860090494156
1.0,647,-0.026481796840089375,1.0109778821468354,1299.15,165.4,373.9000000000001,0.12765250945463777,741,1.6574896615653467,0.8785188192129135,5928000,3.5106783390045164
1.0,647,-0.029597794209548736,1.0195707058906556,1299.14,165.01,373.9000000000001,0.14677549995481967,742,1.692595843213991,0.863507297039032,5936000,4.217842512130737
1.0,647,-0.01282205495517701,1.065045256614685,1319.31,173.71,382.20000000000005,0.12785830775275828,743,1.679403948953347,0.8435689967870712,5944000,4.017731956243515
1.0,647,-0.01450016968359705,1.094564687013626,1352.47,180.35,384.1,0.102257070094347,744,1.3449096454705147,0.8544411498308182,5952000,3.3211343663930895
1.0,647,-0.014010161876212806,1.051590355038643,1377.95,187.64,384.1,0.12027785807847977,745,1.4869306411242809,0.8934773004055023,5960000,3.634016560316086
5.600000000000001,647,-0.016551677295719856,1.0489553314447404,1440.56,203.12,384.1,0.12286205193027853,746,1.7711737884970704,0.877580109834671,5968000,3.871035631895065
28.5,647,-0.009748605414642952,1.031375887989998,1535.75,215.5,384.1,0.07243873310741038,747,1.1309259769935636,0.84541887819767,5976000,2.894526720046997
44.4,647,-0.011396049711620435,1.0208052110671997,1587.06,219.52,384.1,0.07486509774345905,748,1.1304013124789853,0.8697985577583313,5984000,2.9413052773475648
50.5,648,-0.02303494803374633,1.013006996512413,1617.92,225.89,384.1,0.11895257096737623,749,1.3607939401829112,0.8615300071239471,5992000,3.6563827335834502
80.2,648,-0.02921084484725725,1.0127189457416534,1681.14,243.75,385.2,0.11905043714679778,750,1.685292325809559,0.8521307563781738,6000000,3.558792027235031
80.2,648,-0.013985824700939701,0.9979149293899536,1695.38,245.82,385.2,0.14220793803222478,751,2.0069197724612984,0.9014755415916443,6008000,4.107309653759002
80.2,648,-0.024475435629865386,1.008200296163559,1705.03,251.0,387.30000000000007,0.1437514178175479,752,1.7399829568825353,0.8810701072216034,6016000,4.058283455371857
80.2,648,-0.025202476968988776,1.0395253813266754,1703.13,252.1,387.30000000000007,0.11371627064421773,753,1.7903386982480272,0.8830109190940857,6024000,3.6436848771572112
80.2,648,-0.025167702568869573,1.0556264597177505,1716.98,254.55,388.20000000000005,0.11567156056873501,754,1.4543720127701036,0.8493969172239304,6032000,3.774003940820694
89.1,648,-0.014289756247308105,1.0244838780164718,1726.12,255.81,388.20000000000005,0.10541291897185147,755,1.4478554339116048,0.8722888308763505,6040000,3.5502075898647307
80.2,648,-0.03093787245627027,1.024134417772293,1731.71,259.09,393.6,0.11012253862805664,756,1.4968571452867587,0.8658101922273636,6048000,3.757385776042938
71.60000000000001,648,-0.018552631018683315,1.0505808758735657,1726.47,256.36,389.40000000000003,0.08175950102508069,757,1.3661767281847228,0.8798721385002136,6056000,3.105438071489334
58.7,648,-0.014734889126848429,1.0570553874969482,1722.19,255.13,388.1,0.09766951960045844,758,1.417622096255007,0.9012150073051453,6064000,3.2435530191659927
55.8,648,0.00035092155798338353,1.0302296364307404,1710.75,253.46,388.1,0.07568655283655971,759,1.1270976495754397,0.9158701354265213,6072000,2.9188785338401795
71.60000000000001,648,-0.03092802277562441,1.0428157925605774,1732.65,261.66,388.1,0.09521310560405255,760,1.4557372823206187,0.886806092262268,6080000,3.4546074759960175
72.00000000000001,648,-0.03382275020354428,1.0531013107299805,1742.25,260.63,387.1,0.11594097750261426,761,1.5445591438593496,0.8834825199842453,6088000,3.5537335407733917
72.00000000000001,648,-0.018158672952558845,1.0531531822681428,1737.53,257.43,385.2,0.07913848782889545,762,1.1280130203159178,0.9220536524057388,6096000,2.715047694444656
72.00000000000001,648,-0.021773685070220383,1.0442459034919738,1749.36,261.49,385.2,0.1317738820426166,763,1.7612889940613612,0.8988939303159714,6104000,3.8328181207180023
72.00000000000001,648,-0.019035256672650575,1.0158171099424362,1750.04,261.59,385.2,0.1213308749254793,764,1.562388299882849,0.8779458248615265,6112000,3.7090931928157804
90.00000000000001,648,-0.011901101508701686,1.0450977391004563,1775.58,263.79,385.3,0.11450761654414236,765,1.5798901529587457,0.8887653273344039,6120000,3.842969938516617
90.00000000000001,648,0.0004873640125151724,1.047786583304405,1769.17,264.12,384.1,0.07615474000573158,766,1.1593733114465803,0.9411687815189361,6128000,3.042250987291336
62.900000000000006,648,-0.01894484808202833,1.0736457711458207,1760.1,262.99,385.3,0.11312098159454763,767,1.5083387457866657,0.8577455919981003,6136000,3.526608861684799
62.900000000000006,648,-0.015022688220924466,1.0549927318096162,1759.14,262.39,385.3,0.1036084025260061,768,1.5714963225652177,0.9174665623903274,6144000,3.447610957622528
93.60000000000002,648,-0.015129471179971005,1.0108741962909698,1766.03,268.99,385.3,0.14825288655236363,769,1.9120501272041452,0.9082210958003998,6152000,4.280297390222549
114.5,648,-0.015041333744884469,0.9887985837459564,1782.11,276.62,385.3,0.0942675333097577,770,1.3264072946388559,0.9250691497325897,6160000,3.380161842107773
114.5,648,-0.016852922604884954,1.0511784172058105,1784.67,276.9,385.0,0.0874482590565458,771,1.3265820069534602,0.8839341455698013,6168000,3.102351016998291
114.5,648,-0.028259854393545537,1.0645442968606948,1786.17,275.03,385.0,0.11000162675976753,772,1.5005134734876453,0.8697653168439865,6176000,3.5390989112854006
92.0,648,-0.020015703190729255,1.0458776986598968,1766.59,268.84,385.0,0.11253618648275733,773,1.596192581970894,0.8449010169506073,6184000,3.4727091014385225
92.0,648,-0.017394183931755833,0.9795780891180038,1763.88,268.33,383.20000000000005,0.1254923787806183,774,1.8754321316255358,0.9179571181535721,6192000,3.6630636632442473
92.0,648,-0.012331444601295516,1.0539763188362121,1761.08,267.09,383.20000000000005,0.10600440137088299,775,1.4086285191277201,0.9191315692663192,6200000,3.6334797203540803
92.0,648,-0.021586408994335216,1.0388430279493333,1749.51,266.62,379.40000000000003,0.09616835599765182,776,1.4372722035807006,0.9187917166948318,6208000,3.349930102825165
92.9,648,-0.014596130112768151,1.0582509672641753,1765.05,271.51,383.20000000000005,0.09278009003028273,777,1.3243079261061783,0.8874508291482925,6216000,3.230543591976166
92.9,648,-0.01737237466906663,1.021743910908699,1758.27,267.54,378.09999999999997,0.11789671464823187,778,1.52693193281601,0.894243620634079,6224000,3.3949846267700194
99.3,648,-0.024441098657189287,1.0196236264705658,1749.35,263.21,374.30000000000007,0.1269599332101643,779,1.9265915069209985,0.8537099933624268,6232000,3.8916735100746154
99.3,649,-0.019953708692919462,1.0494939416646958,1764.51,266.1,374.30000000000007,0.05953324358444661,780,1.2084397464007486,0.8830599147081375,6240000,2.57203808426857
92.9,649,-0.025980722084932496,0.9968508225679398,1768.5,262.74,374.30000000000007,0.1278646185621619,781,1.7812301899613963,0.8709747797250748,6248000,3.79293377995491
99.3,649,-0.016504087849752977,0.9789857566356659,1777.4,267.09,374.30000000000007,0.1248814645037055,782,1.6550652471888685,0.9230408799648285,6256000,3.9101575136184694
102.69999999999999,649,-0.01098999906447716,1.047860530614853,1782.12,270.71,377.1,0.09935923322103918,783,1.4531811421170218,0.8753333467245102,6264000,3.5358362221717834
99.3,649,-0.02659170489758253,1.0842753159999847,1777.75,270.72,377.1,0.08587287593632936,784,1.1926270555640353,0.8797336953878403,6272000,2.8540625178813936
99.3,649,-0.005538509963371325,1.0506491076946258,1768.26,268.84,371.6000000000001,0.11083447823300957,785,1.5453597300799964,0.9177645820379258,6280000,3.6017150020599367
92.9,649,-0.01899991460610181,1.0663431960344314,1738.36,263.14,371.6000000000001,0.1682247419562191,786,1.8817448481970431,0.8875232714414597,6288000,4.309722145795822
92.9,649,-0.015819191155023872,1.0388775539398194,1726.89,262.94,377.1,0.14543225842528046,787,1.778524987499975,0.9054464316368103,6296000,4.204420204162598
92.9,649,-0.023209019519854338,1.0666264337301254,1731.1,263.27,373.1,0.10555861015804112,788,1.504510535710349,0.8910824239253998,6304000,3.408054555654526
102.69999999999999,649,-0.019725910904235207,1.0488552862405778,1740.57,265.9,371.20000000000005,0.09960705235600471,789,1.2982777016765459,0.9172101467847824,6312000,3.4232174611091613
99.3,649,-0.026916814780561252,1.0749320966005325,1735.19,263.48,371.20000000000005,0.11490962979383766,790,1.321603620553463,0.8711012387275696,6320000,3.527815524339676
87.8,649,-0.022568266248563305,1.114647547006607,1718.81,254.34,373.1,0.09884323109872639,791,1.4369420822211316,0.8809613704681396,6328000,3.4848483777046204
85.5,649,-0.013344733633566648,1.0751636123657227,1718.72,253.84,374.50000000000006,0.07395254953298717,792,1.2580270052230527,0.8758955371379852,6336000,2.9174942898750307
80.30000000000001,649,-0.02624709241266828,1.0923619240522384,1715.57,252.23,373.1,0.087302347230725,793,1.0904349236067334,0.896274493932724,6344000,2.976988217830658
80.30000000000001,649,-0.0005558651214232668,1.0544427680969237,1723.36,251.95,373.1,0.097347228131257,794,1.4081479868478002,0.8745101594924927,6352000,3.2107704037427904
80.30000000000001,649,-0.028071710396616253,1.0304328280687332,1744.17,256.47,373.1,0.08820791968144476,795,1.3575644079993705,0.8732258927822113,6360000,3.2233084547519684
80.30000000000001,649,-0.023929313810367604,1.006885558962822,1763.1,258.46,374.50000000000006,0.14759129902347923,796,2.1073082916969033,0.8712414765357971,6368000,4.294860754013062
80.30000000000001,649,-0.015733632675255647,1.0459279006719588,1771.13,258.56,381.9000000000001,0.0778472866397351,797,1.3948458041141363,0.8873731637001038,6376000,3.137375739812851
73.2,649,-0.00427997637365479,1.0617420411109924,1777.46,259.66,387.30000000000007,0.09209139835089446,798,1.2838510626797281,0.9100137209892273,6384000,3.20267045378685
73.2,649,-0.025549628734588624,1.081715452671051,1767.06,255.06,384.3,0.09318003935739398,799,1.4391826427746208,0.8452054458856583,6392000,3.1575871229171755
73.2,649,-0.04611262005986646,1.0996221578121186,1768.86,256.18,387.50000000000006,0.12640410008840264,800,1.5733227136479981,0.8483405572175979,6400000,3.744223051071167
73.2,649,-0.004603009602287784,1.0737299776077271,1768.55,259.04,384.3,0.14131472973152995,801,1.75420167670303,0.8967797458171844,6408000,4.079658797979355
80.30000000000001,649,-0.021057606027461588,1.0845704168081283,1760.25,260.26,384.3,0.06798219554591924,802,0.9819921161915482,0.8967163419723511,6416000,2.619576884508133
80.30000000000001,649,-0.025115395564353094,1.039595485329628,1765.46,262.31,384.3,0.12393423086032271,803,1.620698352029329,0.8714620524644852,6424000,3.770810148715973
73.2,649,-0.025365986856340898,1.007179746031761,1761.54,258.97,387.1,0.11645471642725169,804,1.7217379886276682,0.8811339926719666,6432000,3.6462832391262054
73.2,649,-0.016334558844009736,1.0573716229200363,1764.89,258.38,387.1,0.09241782451979816,805,1.659678673677528,0.8607843124866486,6440000,3.2569953739643096
73.2,649,-0.014984113683458417,1.0782516992092133,1766.11,256.09,387.1,0.09478644364047796,806,1.2596499840361233,0.8359353131055832,6448000,3.1666281247138977
80.30000000000001,649,-0.02562050218344666,1.0496753501892089,1769.96,258.4,388.40000000000003,0.1465448413975537,807,1.9065929788653184,0.8432695925235748,6456000,3.9634367883205415
81.0,649,-0.008117412362480536,1.0467542380094528,1786.76,257.75,387.1,0.11807758387178183,808,1.6904986030509916,0.8921161586046219,6464000,3.746504410505295
81.0,649,-0.022077225275570527,1.0286352282762528,1788.26,257.86,387.1,0.10985496936365963,809,1.6767391165496601,0.8807373833656311,6472000,3.6231232511997224
81.0,649,-0.020499286507547367,1.0755362939834594,1777.53,251.14,385.2,0.07873202763963491,810,1.2732270313563454,0.8245883047580719,6480000,2.893087262511253
81.0,649,-0.022618147524190134,1.066924011707306,1781.41,251.34,385.2,0.09900495766662061,811,1.277826687120185,0.8144716918468475,6488000,3.2245325624942778
81.89999999999999,649,-0.016637057056650518,1.0599402314424515,1789.08,253.66,387.1,0.14718522669747472,812,1.9550944420268426,0.8325291758775711,6496000,4.160583202838898
87.9,649,-0.029511056763585657,1.0753181350231171,1812.48,261.21,388.1,0.15347947277128696,813,2.039494841232357,0.8644413483142853,6504000,4.411473548412323
95.8,649,-0.02292652892996557,1.0339472603797912,1823.9,266.79,389.3,0.10494523792061955,814,1.6607301086622714,0.8754340839385987,6512000,3.230111738443375
96.9,649,-0.014378165798261762,0.9512035953998565,1827.79,267.38,389.3,0.07961517650634051,815,1.4137663461695453,0.9282676988840103,6520000,2.983279451131821
106.8,649,-0.020210327432723715,0.9537920588254929,1842.2,271.67,389.3,0.11576819519512355,816,1.8884559053583267,0.9113064777851104,6528000,3.6576566529273986
113.3,649,-0.019312614808568468,0.9950011205673218,1836.76,275.37,388.1,0.16751942791976035,817,2.205335654649442,0.8803574067354202,6536000,4.483257932662964
113.3,649,-0.007432858085958287,1.023298614025116,1830.2,275.77,389.3,0.04275807897094637,818,0.716073606011086,0.9100046068429947,6544000,2.308396278619766
113.3,649,-0.01020559785189107,1.0267565709352493,1827.85,275.09,388.1,0.09158775673247874,819,1.1306995330463803,0.8457056748867035,6552000,3.1364304172992705
113.3,649,-0.015243021849892102,1.0125479507446289,1827.1,273.4,385.2,0.14445587926544248,820,1.6678686344966949,0.8458236193656922,6560000,4.010269873142242
129.3,649,-0.024488203451619485,1.0541894274950028,1839.6,276.85,384.1,0.10624032605439425,821,1.3296026664376273,0.8472885930538178,6568000,3.4540836822986605
104.2,649,-0.01736036053742282,1.0762593322992324,1815.45,269.99,384.1,0.070960898459889,822,0.9276452503115986,0.8247725158929825,6576000,2.6449716478586196
113.3,649,-0.012264593098370824,1.052085561156273,1826.29,274.2,384.1,0.08906466023530811,823,1.1823945678339078,0.7862237280607224,6584000,3.0568394100666048
113.3,649,-0.02722144907398615,1.0230274337530136,1819.7,272.21,384.1,0.1589126781281084,824,2.231915374557749,0.8313266575336457,6592000,3.9741534316539764
113.3,649,-0.028062315524439326,1.0729079890251159,1825.75,271.45,383.20000000000005,0.1091802084678784,825,1.4713115672530777,0.8837702941894531,6600000,3.49186740398407
130.9,649,-0.010946448819959187,1.0378286933898926,1838.06,273.12,385.3,0.07896288625895977,826,1.1310027628082036,0.9006125956773758,6608000,3.0489656829833987
130.9,649,-0.023318666007835418,1.0355526161193849,1851.31,275.06,389.3,0.10805975999683141,827,1.3946838855704808,0.8917683172225952,6616000,3.290925419330597
127.7,650,-0.012646920038860117,1.0183163696527482,1844.54,272.75,389.3,0.11708597587421536,828,1.5008688148870923,0.8943038541078567,6624000,3.738418301343918
127.7,650,-0.021019503362476825,1.0514346581697465,1842.02,272.79,392.1,0.11724289826117457,829,1.5129783959730445,0.849466507434845,6632000,3.455577929019928
130.9,650,-0.009734326679463265,1.0431842064857484,1853.83,275.15,389.3,0.07785646662581712,830,1.0372559881290757,0.8879192554950714,6640000,2.7991343289613724
106.0,650,-0.00595753317582421,1.0268841677904128,1838.48,270.64,389.3,0.09124916842207313,831,1.2578184076603116,0.8864750862121582,6648000,3.180868738889694
106.0,650,-0.01447837780462578,1.037608945965767,1832.97,272.73,386.3,0.10274381968192756,832,1.3333243661550922,0.8955253529548645,6656000,3.555351710319519
108.6,650,-0.026931669977493584,1.0244870853424073,1838.02,274.06,386.3,0.14516816541552544,833,1.868705080036404,0.8467202454805374,6664000,4.058076202869415
104.2,650,-0.020402231653570198,1.0529033046960832,1827.93,272.77,386.3,0.06539453692734241,834,1.1564263820612453,0.8829776716232299,6672000,2.4874135529994965
104.2,650,-0.024835608010180296,1.0461491882801055,1831.55,274.66,386.3,0.1297429821640253,835,1.7138989894175651,0.8919881796836853,6680000,3.7980262100696565
104.2,650,-0.024779502119636164,0.9769150400161744,1845.26,277.09,380.20000000000005,0.13218235328793526,836,1.9144549553879069,0.896834426522255,6688000,4.051086658239365
94.1,650,-0.022369973923196083,1.025700082182884,1812.0,268.53,379.1,0.12752565615810454,837,1.6807909385431858,0.9054881143569946,6696000,3.99747153878212
85.60000000000001,650,-0.01700325722391426,1.0991198647022247,1815.13,269.3,380.20000000000005,0.06086778671480715,838,0.9544227610154912,0.8398846703767776,6704000,2.7203108471632005
85.60000000000001,650,-0.009712083002086728,1.0436388111114503,1807.93,269.64,380.20000000000005,0.0823461670614779,839,1.2554361252153121,0.917671263217926,6712000,3.043459938764572
85.60000000000001,650,0.001828250727703562,1.0302882647514344,1822.03,273.16,382.4000000000001,0.1593792768754065,840,1.7569111350699196,0.8720295363664627,6720000,4.3557933080196385
85.60000000000001,650,-0.014001539731398225,1.0733623611927032,1813.33,268.75,380.20000000000005,0.0907445975812152,841,1.0960655762593525,0.9103252410888671,6728000,3.067343207001686
85.60000000000001,650,-0.015428233307320625,1.0866120481491088,1819.07,270.35,380.20000000000005,0.09060030679218471,842,1.3674270721565391,0.8716661250591278,6736000,3.27656839966774
81.7,650,-0.02279213803965831,1.0315262776613237,1813.78,268.26,382.4000000000001,0.07461182737722993,843,1.105940201071041,0.9207438027858734,6744000,2.842024465799332
81.7,650,-0.015932562441885238,1.0172132879495621,1800.77,265.16,380.20000000000005,0.09629286160692573,844,1.5899255476208305,0.9236491221189499,6752000,3.4451433074474336
88.7,650,-0.011847350749303587,1.0883043015003204,1822.03,270.65,380.20000000000005,0.054202596517279746,845,0.8281743159174055,0.8834588992595672,6760000,2.485936242341995
88.7,650,-0.020591366753797045,1.1093364983797074,1823.81,270.33,380.20000000000005,0.10932717069517821,846,1.2828645809800872,0.8448416221141816,6768000,3.5261646366119384
