P01:episode_rewards,episode_length,explained_variance,frames,policy_loss,policy_entropy,epoch_idx,P09:episode_rewards,value_loss,PMM:episode_rewards,advantage_norm,fps,grad_norm
29.9,1105.27,0.6234278219938278,2800000,-0.005112017762876349,0.9744324195384979,350,77.10000000000001,0.03646230440121144,51.18,2.264911558032036,736,0.7489404602683772
30.900000000000002,1104.45,0.6329291808605194,2808000,-0.019509382476680912,0.9839556086063385,351,77.10000000000001,0.04027317664353177,51.35,2.3028192472457887,736,0.7820989230974646
30.900000000000002,1101.02,0.6357738769054413,2816000,-0.02134441373462323,0.9690532273054123,352,77.10000000000001,0.045710318353958425,52.07,2.487919932603836,737,0.8095008284727807
27.9,1097.5,0.6705278861522674,2824000,-0.01537538623524597,0.9833826214075089,353,77.40000000000003,0.03896368177141994,52.25,2.318114961385727,737,0.7770900029245758
27.9,1099.43,0.6096277105808258,2832000,-0.0030508999852463603,0.996118015050888,354,76.10000000000001,0.030900740697979927,51.84,2.0635389256477357,737,0.6179204318892342
30.800000000000004,1121.33,0.6047940021753311,2840000,-0.010822128402069212,0.9769869494438171,355,77.40000000000003,0.041676690625026824,52.91,2.430068364143372,737,0.7857657538607249
30.800000000000004,1115.27,0.6526471847295761,2848000,-0.01484519155928865,0.9857164072990418,356,81.10000000000001,0.04126711246091872,53.34,2.4019053757190703,737,0.7611099002938873
30.900000000000002,1106.34,0.626781678199768,2856000,-0.010411009257295519,0.98674551486969,357,76.10000000000001,0.03364668700844049,52.52,2.171337608098984,738,0.6829620940822866
30.900000000000002,1103.09,0.6345008331537246,2864000,-0.011056795841577696,1.0013102406263352,358,76.10000000000001,0.037556979027576744,52.1,2.296789481639862,738,0.7171412487127691
30.900000000000002,1115.03,0.5869598418474198,2872000,-0.010340033341672097,0.9544470530748367,359,77.20000000000002,0.04673255070112645,53.82,2.4851554155349733,738,0.794821416234377
30.900000000000002,1107.36,0.6454008811712265,2880000,-0.012267257378262002,0.9728635835647583,360,76.0,0.03536964387167245,51.89,2.2198760402202606,738,0.7084546452478153
30.900000000000002,1124.69,0.6570098632574082,2888000,-0.007838038554182277,1.0177057617902756,361,76.0,0.033695967751555145,52.87,2.1258084070682526,739,0.5780006679741506
28.9,1115.95,0.686043164730072,2896000,-0.013769819243461824,1.0207506799697876,362,76.0,0.03742329733911902,52.16,2.2816818648576738,739,0.6696525526636345
29.9,1109.95,0.6500920236110688,2904000,-0.008992966944351793,1.0386086845397948,363,74.20000000000002,0.03741417285520583,51.68,2.252997235059738,739,0.6572414739166105
29.9,1105.69,0.6936779099702836,2912000,-0.020807091746100924,1.0287161135673524,364,74.20000000000002,0.037072022012434896,51.29,2.242019829750061,739,0.6744345892723446
28.9,1110.26,0.666341809630394,2920000,-0.006763845879468136,1.0316182792186737,365,72.10000000000001,0.035846120635978876,51.3,2.1863343501091004,739,0.6675650743851039
29.9,1117.17,0.6335612815618515,2928000,-0.01695102113415487,1.0444409096240996,366,73.10000000000001,0.04596419591922313,51.8,2.4769430339336393,740,0.7747748502817511
30.900000000000002,1122.25,0.6175883024930954,2936000,-0.00915511603001505,1.035526404976845,367,72.10000000000001,0.04913865762762725,52.68,2.595723716020584,740,0.7814323242991098
30.0,1105.68,0.6291850394010544,2944000,-0.02172241684715118,1.0004480218887328,368,72.10000000000001,0.03992317295633256,52.27,2.3259179079532624,740,0.637840408061111
29.8,1094.55,0.6134103441238403,2952000,-0.014063253615167923,0.9850062465667725,369,72.10000000000001,0.04405645805876702,51.89,2.4746073722839355,740,0.783376066547609
29.8,1107.28,0.6626092797517776,2960000,-0.010880922909709625,1.003328355550766,370,72.0,0.03827486482914537,52.36,2.2631795525550844,740,0.6961067836255276
28.0,1105.08,0.6451107442378998,2968000,-0.020122185618092772,1.0200597637891768,371,72.0,0.041252929121255874,52.61,2.2978075659275055,741,0.668620056628414
29.8,1110.48,0.6895246261358261,2976000,-0.015667996713527827,1.0153197741508484,372,71.10000000000001,0.039198594042100014,52.95,2.2809624338150023,741,0.6784506158072723
28.0,1099.52,0.6754876166582108,2984000,-0.00882371726387646,1.0227585601806641,373,69.20000000000002,0.034165613716468216,51.37,2.124314230680466,741,0.58631787098583
28.0,1096.99,0.6947216320037842,2992000,-0.009013455293898005,1.0358980339765549,374,70.10000000000001,0.0341621372802183,51.3,2.132038639187813,741,0.589409350619688
32.5,1110.25,0.6522449958324432,3000000,-0.00817934887978481,1.0276535880565643,375,71.0,0.030671170712448657,52.27,2.0574707448482514,742,0.6012553172441312
33.9,1113.92,0.600673993229866,3008000,-0.01729210198507644,1.042025282382965,376,71.0,0.04254591062199324,52.91,2.382819015979767,742,0.7195951910158058
34.900000000000006,1133.45,0.625158240199089,3016000,-0.0026210822591929174,1.0355350363254547,377,75.30000000000003,0.03174572330201045,55.07,2.125560064315796,742,0.5804822547675461
34.0,1129.23,0.6209816443920135,3024000,-0.01847197501218943,1.0057490789890289,378,75.20000000000002,0.039852701334748414,54.91,2.311518982052803,742,0.7614998226624445
34.0,1141.55,0.6163060587644577,3032000,-0.011508588919823523,0.9889868742227554,379,79.20000000000002,0.05907339291647076,58.13,2.5857790517807007,742,0.9237831441693761
32.9,1144.16,0.6305436766147614,3040000,-0.011356413477042224,1.030342726111412,380,79.20000000000002,0.039147180262953045,58.49,2.3249673366546633,743,0.773602757679221
31.6,1152.33,0.6850208431482315,3048000,-0.018805256239138545,1.0069657051563263,381,81.0,0.0359316471638158,58.92,2.1585729813575742,743,0.6710074440746435
33.8,1152.95,0.6586694025993347,3056000,-0.016296277731016745,1.011623773574829,382,79.20000000000002,0.04431961107533425,59.0,2.4219345545768736,743,0.7224970957823201
33.8,1164.12,0.607050957083702,3064000,-0.008767183479503728,1.000570250749588,383,81.20000000000002,0.049650380644015966,60.04,2.3824542075395585,743,0.7992244864097101
34.900000000000006,1167.61,0.6280243319272995,3072000,-0.012314862840576098,1.002432519197464,384,83.10000000000001,0.04030245133209973,60.9,2.294247393012047,743,0.7227074136008467
34.900000000000006,1175.92,0.6254395371675492,3080000,-0.016305609783157708,0.9984539556503296,385,83.10000000000001,0.049198301173746586,61.71,2.529925209283829,744,0.8065200401236785
34.900000000000006,1179.28,0.6213346523046493,3088000,-0.006805220261448994,1.0222900837659836,386,84.0,0.0390048966743052,61.91,2.2795210242271424,744,0.6437368816334978
31.9,1167.28,0.5654629451036454,3096000,-0.01419104124797741,1.0608369195461274,387,88.0,0.042390515794977546,60.94,2.382903199195862,744,0.7134105217575079
25.9,1140.14,0.5978355205059052,3104000,-0.015115871743764728,1.0315841019153595,388,88.0,0.03993304782081395,59.02,2.2962727510929106,744,0.6959974205659113
25.9,1111.71,0.6343126553297043,3112000,-0.024491261640796437,1.0582371371984483,389,88.0,0.04454509395174682,57.38,2.4242500430345535,744,0.766131920008002
25.9,1083.93,0.677842493057251,3120000,-0.017537095192819832,1.0759966254234314,390,84.0,0.040397783643566075,55.15,2.31216182410717,744,0.6880432513193283
25.9,1086.15,0.6561995887756348,3128000,-0.00943787635769695,1.0202092057466507,391,84.0,0.03436276022344828,54.9,2.1211103481054305,745,0.6483025904634228
25.9,1076.71,0.665001904964447,3136000,-0.0128571504651336,1.0420616406202317,392,82.0,0.035458045993000266,51.1,2.1940916204452514,745,0.6820866315554919
26.800000000000004,1081.25,0.6294563430547714,3144000,-0.02435219334853173,0.9702911648154259,393,82.0,0.05199439120944589,51.2,2.6124488151073457,745,0.8607013380135952
28.0,1072.41,0.642168378829956,3152000,-0.02166504685068503,0.9548336893320084,394,76.0,0.042036380749195815,50.21,2.394782085418701,745,0.743458850812058
28.0,1083.62,0.6492450648546219,3160000,-0.017529131056771802,1.0263299983739853,395,76.60000000000005,0.03512606985401362,50.2,2.171346242427826,745,0.7008019709048
27.9,1065.89,-1.1584487640857697,3168000,-0.011294908093404957,1.0222114467620849,396,76.60000000000005,0.26459073076490314,50.08,3.1178968507051468,746,2.3386285998067033
27.700000000000003,1056.33,0.7051088702678681,3176000,-0.01671606237970991,1.032766415476799,397,71.10000000000001,0.11960791063029319,49.58,3.3904590511322024,746,3.770401496302115
24.9,1047.49,0.6368666964769364,3184000,-0.016869093816785606,1.0247779077291488,398,71.10000000000001,0.03868874980602413,48.68,2.300660317540169,746,0.6630224149488003
24.9,1044.28,0.6377840423583985,3192000,-0.013231676072755362,1.0182241433858872,399,72.20000000000002,0.033439880090299995,48.98,2.1272558987140657,746,0.5872809799378823
28.0,1055.86,0.6304390251636505,3200000,-0.014811300306464546,1.0152305912971498,400,72.20000000000002,0.03953393330797553,49.99,2.3035897928476334,746,0.6975239554637348
30.0,1082.02,0.6793274796009063,3208000,-0.009981081984296907,1.0192224115133286,401,76.0,0.03471881014760583,51.87,2.1519259536266326,746,0.6477053791687775
30.0,1086.58,0.575704500079155,3216000,-0.014837078131968155,0.9980456000566482,402,76.0,0.04126551281195134,52.18,2.270223487019539,747,0.7542102337743438
30.0,1139.78,0.6199158173799515,3224000,-0.018187391061103425,1.0180900686979293,403,78.0,0.045690547481644896,55.48,2.39226591527462,747,0.7164764713479744
30.0,1144.79,0.6780382245779037,3232000,-0.01044043672736734,1.0274340498447418,404,78.20000000000002,0.04274236579891294,55.95,2.3242761516571044,747,0.6504672396678524
31.8,1159.48,0.6204966723918914,3240000,-0.01905514975922415,0.9978300803899764,405,80.30000000000003,0.04096226059366018,57.29,2.2824499869346617,747,0.685182731897606
31.8,1179.4,0.6389014399051667,3248000,-0.016099957992555574,1.003903244137764,406,86.60000000000005,0.039321973132900895,59.48,2.270805811285973,747,0.6814718853922851
32.9,1180.35,0.6090113872289658,3256000,-0.016979691919113974,0.9945742785930634,407,86.60000000000005,0.044819838115945455,59.76,2.393721295595169,747,0.7639592539686955
32.9,1188.96,0.6053782308101654,3264000,-0.015615625755563087,1.0049019104242325,408,92.10000000000001,0.04279020101763308,61.17,2.3918636012077332,748,0.8759291447293104
32.9,1205.92,0.6882966935634613,3272000,-0.015636739954934455,0.9517233699560166,409,93.10000000000001,0.04145907623693347,63.04,2.321048521399498,748,0.6383119930529166
32.0,1186.64,0.6630765187740326,3280000,-0.014607483990839682,1.0074054938554764,410,92.10000000000001,0.045153385242447254,62.16,2.4542375564575196,748,0.7718791580875564
32.0,1198.07,0.6718992382287979,3288000,-0.01383438602235401,1.019288324713707,411,92.10000000000001,0.03754330035764724,62.09,2.169853619933128,748,0.7161654666990352
33.0,1197.16,0.5993660527467728,3296000,-0.018192058820277454,1.0329476898908616,412,88.40000000000003,0.04727504911832511,61.24,2.522497102022171,748,0.9719193377605565
33.9,1190.11,0.6529005545377732,3304000,-0.009198446053778753,1.0110665357112885,413,88.40000000000003,0.029152182410471142,60.77,2.0244218146800996,748,0.6434162873548863
33.9,1187.98,0.2732000684738159,3312000,-0.016323894405541068,1.012061014175415,414,87.10000000000001,0.09027468979824334,60.64,2.657256519794464,748,1.031517100224709
33.9,1200.32,0.6774158841371536,3320000,-0.011251400092151016,1.0016109240055084,415,92.0,0.032906856620684266,62.19,2.0633755201101303,749,0.6099924214736452
34.900000000000006,1203.84,0.6034901547431946,3328000,-0.018349796647016775,0.992823258638382,416,92.20000000000002,0.04864933332428336,62.91,2.549212393760681,749,0.736173423968015
34.0,1195.98,0.6737193435430526,3336000,-0.0034439488861244174,1.020789510011673,417,94.10000000000001,0.03165792522951961,62.51,2.0167508059740067,749,0.568803774329568
33.9,1190.22,0.6998833972215652,3344000,-0.009867324425140395,0.9957804661989212,418,95.30000000000003,0.05888851047493517,64.26,2.6105646276474,749,1.1538184907531914
34.0,1193.92,0.6339514768123626,3352000,-0.01825995693914592,1.0050673109292985,419,98.10000000000001,0.0458409927925095,65.01,2.4243037152290343,749,0.7228180409258873
34.0,1197.92,0.6480527734756469,3360000,-0.01772007971419953,1.018445399403572,420,99.0,0.040399351175874475,65.09,2.303357857465744,749,0.6950006413280977
34.0,1188.7,0.6723361557722092,3368000,-0.01743088421586435,1.0195610105991364,421,94.50000000000004,0.04115250263828784,64.15,2.3124942803382873,749,0.6395970915864457
34.900000000000006,1177.87,0.6553335553407669,3376000,-0.009692189036868512,1.0049371433258056,422,92.70000000000006,0.04156930985860527,63.31,2.3272354114055633,749,0.6310534506037198
34.900000000000006,1169.81,0.6472377908229828,3384000,-0.00690292237981339,1.0195644229650498,423,92.70000000000006,0.03854505107039586,62.94,2.223553320169449,750,0.6595381241021573
35.0,1179.82,0.5589103597402573,3392000,-0.02198917973670177,1.0228551948070526,424,92.60000000000005,0.05083467025775462,63.8,2.623820011615753,750,0.8994269969670329
36.0,1203.84,0.49847175359725954,3400000,-0.007674597356235609,0.9843052291870117,425,99.30000000000003,0.06968047258444131,66.95,2.649562857747078,750,1.0864393238949053
35.9,1203.76,0.6886221945285798,3408000,-0.015682243175106123,0.9759159451723098,426,98.10000000000001,0.05300962490960956,66.5,2.6305898457765577,750,1.070926508454002
35.9,1196.04,0.6793491917848588,3416000,-0.015092515266151168,0.9749482136964798,427,99.70000000000006,0.04225333327893168,67.92,2.3094761103391646,750,0.762036557013146
30.900000000000002,1149.68,0.6044329446554184,3424000,-0.02477193693164736,1.078655973672867,428,92.60000000000005,0.04058454444166273,63.17,2.309439707994461,750,0.8162250321756896
30.900000000000002,1147.41,0.657578906416893,3432000,-0.0040004903201770504,0.9970266366004944,429,92.60000000000005,0.035600149687379595,62.89,2.13773663520813,750,0.6244007314279298
30.900000000000002,1130.94,0.5237414872646332,3440000,-0.014847455176059156,0.9989852857589722,430,92.60000000000005,0.05232967595104128,61.9,2.4094022345542907,751,0.9040299923114361
30.900000000000002,1144.33,0.6586863708496093,3448000,-0.021755318465293386,1.003083465695381,431,92.20000000000002,0.04068791748723015,63.21,2.289315227866173,751,0.7516700623673808
31.8,1129.97,0.6592029529809952,3456000,-0.005968367611058056,1.019113026857376,432,92.0,0.040063591776415705,62.31,2.25735621035099,751,0.6788499290918942
30.0,1142.42,0.6524342787265778,3464000,-0.018489168190571944,1.0433339673280715,433,89.0,0.04735844558104873,61.16,2.5352201974391937,751,0.7850536191958778
30.0,1134.8,0.6347823590040207,3472000,-0.005519359289028216,1.056091530919075,434,89.0,0.04467517509590834,60.58,2.420249505639076,751,0.7077584175433139
31.8,1136.66,0.6997292584180832,3480000,-0.018004675987103837,0.9787220901250839,435,89.30000000000003,0.05619579842314124,63.57,2.6533231019973753,751,1.1590451827475412
31.8,1136.6,0.6579642826318741,3488000,-0.013787185592227615,0.9858338701725006,436,89.30000000000003,0.03505257472861558,63.26,2.1903862249851227,751,0.7789375840471519
30.0,1138.4,0.6089609181880951,3496000,-0.01353837776230648,0.9749600976705551,437,92.20000000000002,0.04759381667245179,63.48,2.4360668337345124,752,0.7333149526108048
30.0,1138.52,0.2573677039146423,3504000,-0.010618795255431905,1.0080312114953995,438,94.40000000000003,0.1449500668887049,63.97,3.2712664353847503,752,1.5226489101144989
30.0,1145.4,0.703578096628189,3512000,-0.014788866781746037,1.0151719880104064,439,112.40000000000003,0.03758011227939278,66.6,2.1762716937065125,752,0.6999364463444886
30.0,1134.49,0.6580793380737304,3520000,-0.017375658320088406,1.007313598394394,440,99.40000000000012,0.0428508418193087,64.06,2.26135190308094,752,0.6969631696422334
27.700000000000003,1129.98,0.48617176949977875,3528000,-0.013077509285649285,1.0746399664878845,441,94.40000000000003,0.049987909318879246,62.14,2.534533316493034,752,0.732899919773388
28.0,1130.97,0.6608417052030563,3536000,-0.009813066752976739,1.019645112156868,442,94.40000000000003,0.0326829948136583,62.27,2.042838877439499,752,0.6138718843306062
30.900000000000002,1150.76,0.6400669318437576,3544000,-0.018696017839974956,1.0101763558387757,443,94.40000000000003,0.038138631423935296,64.06,2.25861532330513,752,0.6961409594152025
30.900000000000002,1168.18,0.6719347530603409,3552000,-0.0031952912628185003,0.9761156547069549,444,99.40000000000012,0.06404253204818815,66.68,2.5730964833498002,753,0.966112778867805
30.900000000000002,1168.71,0.6110732364654541,3560000,-0.00953738619951764,1.0105785125494002,445,112.40000000000003,0.05814756577834487,68.09,2.7277441692352293,753,0.8306242578571071
29.8,1164.51,0.562154370546341,3568000,-0.015156543210759993,1.02675224006176,446,99.40000000000012,0.04463644976262003,67.49,2.4485783541202544,753,0.7913585199290485
28.0,1158.56,0.675881137251854,3576000,-0.007861521223385353,1.0224313414096833,447,112.60000000000005,0.038685953645035624,68.15,2.163849296569824,753,0.7197669851164344
27.9,1159.54,0.6443800216913224,3584000,-0.012084254855885775,1.0281297266483307,448,112.60000000000005,0.042528539062477645,67.86,2.3539175003767014,753,0.6698834388649221
27.9,1166.64,0.5930055999755859,3592000,-0.019853845599573105,1.0237851983308792,449,103.00000000000009,0.04660167386755347,66.1,2.3644303500652315,753,0.7346941466194887
27.0,1175.58,0.6824109917879104,3600000,-0.014990714403684251,1.0290225464105607,450,103.90000000000008,0.03875238480046392,67.57,2.1978989452123643,753,0.6626923174920972
27.0,1191.7,0.6699210774898529,3608000,-0.026592046670266427,1.0294290965795516,451,102.10000000000001,0.05059306797105819,68.03,2.580715936422348,754,0.8785530860117211
27.0,1178.27,0.6022239059209824,3616000,-0.007540784490993246,1.0306993114948273,452,102.10000000000001,0.0377921362221241,66.62,2.2736946803331377,754,0.7064143238748818
27.0,1174.97,0.6566917151212692,3624000,-0.015581900149816192,1.0228594082593918,453,100.20000000000002,0.03917128070257604,65.75,2.2127857965230944,754,0.637887124341224
27.0,1168.54,0.5007432383298874,3632000,-0.0032201941464154514,1.0135859501361848,454,96.40000000000003,0.09727122130338102,64.59,2.9188212287425994,754,1.061102372074138
27.9,1187.13,0.6863229030370712,3640000,-0.010329048882995266,0.992886592745781,455,107.30000000000011,0.07289619740098714,70.77,2.846893889904022,754,0.9795081946849854
30.700000000000003,1194.95,0.6096193873882294,3648000,-0.003052050329570193,1.0074885374307632,456,107.30000000000011,0.037119493493810295,71.32,2.219286749958992,754,0.6223495513019123
35.9,1228.32,0.6323208993673325,3656000,-0.020061198000330478,1.019912270307541,457,111.80000000000007,0.040035329051315786,74.28,2.288299919962883,755,0.7529795211308745
37.900000000000006,1262.24,0.5825256323814392,3664000,-0.0109374473104981,0.9850941306352615,458,129.70000000000022,0.06889919304288923,79.89,2.7378146696090697,755,1.3663285339095361
37.900000000000006,1263.62,0.6440818148851395,3672000,-0.01185630695486907,1.0241947156190871,459,119.80000000000007,0.04155624478589744,78.56,2.3099840861558913,755,0.6730118069875709
37.900000000000006,1261.19,0.6385933899879456,3680000,-0.015705877594300546,1.047009795308113,460,119.80000000000007,0.04648178322473541,77.53,2.4211021488904954,755,0.746794043167857
38.0,1266.75,0.6794392365217209,3688000,-0.009751557413837873,1.0328664839267732,461,111.80000000000007,0.031623825451824815,77.12,2.0413179153203966,755,0.6479829542249211
38.0,1262.27,0.6358600825071334,3696000,-0.016677121937973424,1.0188354969024658,462,111.80000000000007,0.0466619876306504,77.21,2.4532755625247957,755,0.7240018842447697
41.9,1271.62,0.6788510799407959,3704000,-0.010819887107609248,0.988364200592041,463,111.40000000000003,0.0506349744880572,77.76,2.5054070353507996,755,0.9270164785452855
42.900000000000006,1277.21,0.5128220611810684,3712000,-0.026161796383094044,0.9775671625137329,464,119.10000000000001,0.08095662883482874,80.94,2.8627252864837645,755,1.02629278450322
41.9,1274.34,0.6776077377796174,3720000,-0.009695842911896761,0.9758366400003433,465,126.10000000000001,0.05886557108722627,83.29,2.7138176482915877,756,0.9363226114793032
40.8,1282.71,0.5604483443498611,3728000,-0.020360353322466836,0.9816317510604858,466,127.20000000000002,0.09681842733640224,84.67,2.7712517619132995,756,0.9890368411342131
40.8,1275.82,0.6388781923055649,3736000,-0.014279961048978294,0.9996628880500793,467,127.20000000000002,0.05236962488852441,86.0,2.4867279493808745,756,0.6986761102912057
45.800000000000004,1284.27,0.6651290333271027,3744000,-0.011049705063633154,1.0045310473442077,468,127.20000000000002,0.03651837010402233,87.04,2.153225452899933,756,0.5880364609954465
40.9,1280.47,0.6390447306632996,3752000,-0.01655931027038605,1.0184423649311065,469,129.0,0.04448895543813705,87.54,2.3329694455862047,756,0.694464551973279
40.9,1277.4,0.564361976981163,3760000,-0.013789566668338011,1.025653476715088,470,126.30000000000003,0.07994282680097968,85.59,2.980229772925377,756,0.9514872865204606
45.50000000000001,1281.9,0.584906787276268,3768000,-0.022166689049918205,1.005047777891159,471,129.0,0.0501071094442159,85.74,2.498975482583046,756,0.7794645785710107
46.0,1290.16,0.6536932730674744,3776000,-0.020159681710938456,1.0105543339252472,472,129.3,0.05718526261858642,86.93,2.71945425927639,757,0.923482586792248
41.9,1277.57,0.6459833699464798,3784000,-0.012005027665290982,1.0418039470911027,473,132.0,0.05477781463414431,87.01,2.3579807823896406,757,0.721968415206255
41.9,1274.49,0.6443168550729752,3792000,-0.01877397149335593,1.0029302889108658,474,129.0,0.043832499361597,84.01,2.339382421374321,757,0.7733214717776085
43.8,1272.03,0.622106294631958,3800000,-0.022119236781727523,0.9828560453653336,475,129.3,0.06639691459946334,85.1,2.7588743883371354,757,0.9259788923476161
45.800000000000004,1283.35,0.5050105267763138,3808000,-0.017882148930802942,0.9899888324737549,476,132.40000000000003,0.08736145266564563,87.78,2.768366439938545,757,1.023013971871627
45.800000000000004,1278.24,0.5773108178377151,3816000,-0.019284538065548987,1.013375785946846,477,132.40000000000003,0.04257800753228366,87.34,2.309985933303833,757,0.6789486035509283
45.800000000000004,1280.79,0.6282792353630066,3824000,-0.014866681137355044,1.0145499163866043,478,132.40000000000003,0.058788257837295535,87.39,2.6984389448165893,757,0.7952756692990356
46.7,1292.22,0.7100774711370468,3832000,-0.016147210406343218,0.9892734634876251,479,140.10000000000002,0.06896664254833013,92.93,2.848526151776314,758,1.2281049352755047
46.7,1292.32,0.6126466280221939,3840000,-0.011713130698772146,1.0004516249895097,480,136.40000000000003,0.04658168947789818,91.07,2.425153855085373,758,0.7671569162030746
47.9,1294.73,0.6489398217201233,3848000,-0.01940624434144411,1.0040277642011644,481,132.40000000000003,0.044181792384479196,89.36,2.2790870386362077,758,0.6932572061617346
48.9,1301.36,0.6230021107196808,3856000,-0.01550273358618142,0.9806089282035828,482,132.40000000000003,0.048343654251657424,89.6,2.3733477282524107,758,0.6732887012587964
48.9,1299.13,0.6240924710035324,3864000,-0.02833975760091562,0.998120340704918,483,136.40000000000003,0.08115308646578341,89.8,2.9157667315006255,758,0.908789005767056
48.9,1304.21,0.6324906998872757,3872000,-0.009704081300878898,1.0295325493812562,484,136.40000000000003,0.03784619567915797,89.74,2.1494197601079943,758,0.6268788191064892
49.0,1302.66,0.6272495085000992,3880000,-0.025929288931074553,1.0149593645334243,485,136.40000000000003,0.06441387149039655,89.93,2.6700425869226456,758,0.921483173226636
49.9,1309.76,0.6303661382198333,3888000,-0.010188802925840719,1.018967061638832,486,140.3,0.06031471215654165,91.12,2.7315862810611726,758,0.8352563081422723
49.9,1310.09,0.6397215342521667,3896000,-0.01647111939266324,1.0179719161987304,487,140.3,0.038642902453429995,91.24,2.199025752544403,759,0.6738583241139152
49.9,1301.08,0.6207699137926102,3904000,-0.015391895725333598,1.0206301766633987,488,132.80000000000007,0.04980480306781829,89.35,2.484986016154289,759,0.7988163469010026
50.0,1315.92,0.663099257349968,3912000,-0.01722219376686553,0.9977602577209472,489,128.40000000000003,0.03818460451439023,89.6,2.1703264927864074,759,0.7063258997008864
50.0,1315.77,0.6306432849168777,3920000,-0.006143952459096908,1.001907469034195,490,128.40000000000003,0.05023197920061648,90.8,2.3744926142692564,759,0.715816113960702
50.0,1322.76,0.6502689790725708,3928000,-0.027177077542291955,1.0122779655456542,491,132.80000000000007,0.049993440117686985,92.07,2.442767403125763,759,0.7373589936071083
48.9,1301.79,0.5454191595315934,3936000,-0.011260881946363953,0.9683678178861738,492,125.30000000000003,0.040521383373998104,87.6,2.2621018648147584,759,0.7132508932368438
47.9,1301.86,0.6794196319580078,3944000,-0.009126022818963974,1.0379667371511458,493,125.30000000000003,0.0371434823400341,87.36,2.0875828486680983,759,0.6257712036881721
42.800000000000004,1284.32,0.42910916209220884,3952000,-0.03735311040429224,1.0304950696229935,494,124.10000000000001,0.06525829269085079,81.8,2.833295778632164,759,0.9924879731040714
37.900000000000006,1259.96,0.6649271357059479,3960000,-0.012864653088909108,1.0490582424402237,495,120.50000000000004,0.03757581358775496,79.34,2.146653128862381,760,0.6502892045198615
33.7,1236.3,0.626772717833519,3968000,-0.011430477554531535,1.0356693959236145,496,117.30000000000003,0.047255441322922705,76.35,2.3986630511283873,760,0.7748869407046621
31.9,1218.74,0.6203976172208786,3976000,-0.011408189958310687,1.0555865091085435,497,120.50000000000004,0.05854146717581898,76.33,2.7635507094860077,760,0.9196945061776893
31.9,1230.14,0.6890837347507477,3984000,-0.009023952031438966,1.0357431364059448,498,125.30000000000003,0.03124457333702594,77.78,1.9762027329206466,760,0.56017960557579
31.9,1223.62,0.6399637633562087,3992000,-0.025123645297717302,1.0252251279354097,499,122.30000000000003,0.057122235391288995,76.9,2.626244500875473,760,0.7462384659479224
31.9,1234.03,0.6930496835708618,4000000,-0.013232794577488676,1.0328452187776564,500,125.20000000000002,0.03439972055610269,78.79,2.0263727140426635,760,0.5774874373874658
31.9,1253.04,0.6042824292182922,4008000,-0.016327343243174256,1.0137132877111434,501,124.10000000000001,0.04943092708941549,79.27,2.4282700592279434,760,0.7458816557680497
31.9,1253.24,0.6350104564428329,4016000,-0.0287678260775283,1.026601739525795,502,120.20000000000002,0.05599361788015813,78.19,2.5666480225324633,760,0.8436614653614056
32.9,1260.64,0.6688268983364105,4024000,-0.01394100340665318,1.025408874154091,503,120.20000000000002,0.04909107222687453,79.24,2.41057064473629,761,0.6856064092374929
32.9,1253.57,0.625759225487709,4032000,-0.02373820154760324,1.015386062860489,504,120.20000000000002,0.05122113414108753,78.92,2.5145919162034986,761,0.7402644332763626
32.9,1251.33,0.6898223662376404,4040000,-0.023619698103284462,1.0201738679409027,505,120.20000000000002,0.05086683921050281,77.25,2.484656652212143,761,0.7699046610912158
32.9,1227.35,0.5661452096700669,4048000,-0.040961365622933954,0.9926180303096771,506,120.20000000000002,0.07522615854628384,76.2,2.9802903616428376,761,1.1517245269444507
32.9,1217.03,0.6958015882968902,4056000,-0.005140164980912232,1.0126831752061844,507,116.40000000000003,0.03208800749154762,75.23,1.9644468307495118,761,0.6191489518146368
31.9,1214.12,0.6409922647476196,4064000,-0.03536969424982089,1.0021814805269242,508,116.40000000000003,0.06117770965676755,75.21,2.650478621721268,761,0.8806159116897073
31.9,1220.41,0.6138830530643463,4072000,-0.018752305766829524,0.9937852811813355,509,123.10000000000001,0.044749571592547,76.98,2.369465695619583,761,0.7625177814195788
13.8,1154.24,0.23446725845336913,4080000,-0.023738174800528214,1.002769224047661,510,116.60000000000005,0.04314920207951218,70.4,2.32178229033947,761,0.8837548523293292
11.8,1135.6,0.7213765007257461,4088000,-0.0006476107603521086,1.024555441737175,511,115.70000000000006,0.019349365611560643,68.44,1.5451930433511734,761,0.513747343523725
11.8,1103.13,0.6390184301137924,4096000,-0.008040403860068181,1.0099141418933868,512,114.10000000000001,0.03788389191031456,64.36,2.156601148843765,762,0.561369231738424
11.8,1096.88,0.6687700867652893,4104000,-0.02137690659659711,1.03790740609169,513,110.0,0.05765364411752671,61.99,2.4696640080213546,762,0.8186280874704073
11.8,1077.95,0.6220960342884063,4112000,-0.013356184951262548,1.0210304361581803,514,110.0,0.04391083136666566,62.16,2.3350145775079727,762,0.6504650185332789
11.8,1073.67,0.6305152601003647,4120000,-0.012514668394578621,1.0257882511615752,515,106.40000000000003,0.04985768944490701,61.54,2.432154346704483,762,0.7390147750790292
11.8,1076.15,0.6578643387556076,4128000,-0.021106102570192888,1.0267948019504547,516,102.40000000000003,0.05186360530555248,63.59,2.4796746659278868,762,0.7028580350755863
