P01:episode_rewards,P09:episode_rewards,epoch_idx,fps,PMM:episode_rewards,grad_norm,explained_variance,policy_loss,policy_entropy,frames,advantage_norm,episode_length,value_loss
18.0,63.10000000000001,351,544,39.5,0.9250780775673271,0.6719214248657227,-0.016255551992799155,1.0109445923566818,2808000,2.4844758236408233,953.32,0.04479045696556568
22.900000000000002,63.10000000000001,352,544,41.61,0.9996776110994453,0.6373981195688248,-0.017900801717769355,1.0022346556186676,2816000,2.4381617099046706,979.27,0.043547666263766584
22.900000000000002,64.0,353,544,42.57,0.7871956533315205,0.6824523961544037,-0.012551540185231715,1.037537036538124,2824000,2.255049199461937,985.07,0.03679775218013674
23.9,64.0,354,544,43.25,0.7564919891580334,0.7108008861541748,-0.016861210188653785,1.0342798990011215,2832000,2.2884149503707887,998.2,0.03889471617061645
20.9,64.10000000000001,355,544,42.93,0.9875423461819889,0.515207012295723,-0.018923807883256812,0.7857111466769129,2840000,2.373540570139885,983.61,0.04206196955870837
15.0,64.10000000000001,356,544,41.85,0.8459940325806815,0.6434029394388199,-0.015048090694326674,1.023349902033806,2848000,2.193085154891014,975.05,0.03708162528462708
15.0,64.10000000000001,357,544,40.8,0.9169489074592297,0.6590696972608566,-0.013480384882168437,0.9924842643737793,2856000,2.3926578843593598,953.37,0.04161538064479828
15.0,65.60000000000005,358,544,41.01,0.8759262930457417,0.618625299334526,-0.012232352901482954,0.9725815683603287,2864000,2.3545940244197845,963.89,0.04057032120414078
14.9,64.10000000000001,359,544,40.86,0.7123796456700383,0.6584740096330642,-0.006650222496682545,0.993041667342186,2872000,2.131828486919403,965.95,0.03383730293717235
14.9,63.10000000000001,360,544,40.73,0.8036958273647149,0.6746598601341247,-0.017439626725390553,1.0022478818893432,2880000,2.256473323106766,974.09,0.03723345045465976
14.9,63.0,361,544,40.1,0.8770287823433373,0.6966415482759476,-0.015138274516139062,0.943040314912796,2888000,2.2304681587219237,974.23,0.036193553828634324
14.9,63.0,362,544,39.61,0.8291371756497439,0.7217425692081452,-0.007419428842840716,0.9207881623506546,2896000,2.164803200960159,973.61,0.034442627015523614
14.9,63.0,363,544,40.15,0.8952661887516163,0.6635764789581299,-0.01819593066931702,0.9687122517824173,2904000,2.393492216467857,977.75,0.04186951979063451
14.9,63.10000000000001,364,544,40.88,0.857163215774453,0.7063514357805252,-0.012983204311458394,0.9924815440177918,2912000,2.178455975651741,993.63,0.03536129123531282
14.9,64.0,365,544,41.86,0.7983698577312058,0.6499311721324921,-0.013976024767034688,1.0224252808094025,2920000,2.2629152023792267,1014.72,0.03820074767805636
14.9,71.0,366,544,44.57,0.9742270478497042,0.6640044182538987,-0.017170274867967236,1.0294652271270752,2928000,2.661911712884903,1017.03,0.06442232748959213
14.9,72.10000000000001,367,544,47.81,1.0806267443869948,0.7582495468854904,-0.018389711503405123,1.0125670713186263,2936000,2.7108597022295,1025.48,0.05589301410131156
15.0,71.20000000000002,368,544,48.82,0.817582691321721,0.6318533223867416,-0.016033073365688325,1.044380179643631,2944000,2.4936307072639465,1047.37,0.04653117388021201
25.9,72.10000000000001,369,544,50.68,0.7403286218111598,0.6802359408140183,-0.01056151017313823,1.054878935813904,2952000,2.2284414386749267,1074.26,0.036486923336051406
28.9,73.20000000000002,370,544,55.9,1.0609629247780479,0.6775230580568313,-0.016795376409754682,1.0138849532604217,2960000,2.9219189393520355,1103.74,0.07184298840351402
31.0,76.10000000000001,371,544,59.15,2.4230494555648874,0.38115614771842954,0.0039587120478972795,1.0072930869460106,2968000,3.723398677110672,1124.36,0.46349536056164653
31.0,76.10000000000001,372,544,58.69,0.8557434445865257,0.6330263459682465,-0.018378673456027173,1.0724066895246507,2976000,2.503304351568222,1112.85,0.04541377332061529
31.9,77.10000000000001,373,544,59.65,0.7705824086555526,0.6426385217905044,-0.012026713851373643,1.0467635816335679,2984000,2.265441372394562,1115.39,0.03671679433900863
32.0,77.10000000000001,374,544,59.98,0.9021162552714805,0.6161540013551712,-0.015484075155109167,1.0282812750339507,2992000,2.399032914638519,1109.24,0.04306153193581849
32.0,78.20000000000002,375,544,60.04,0.8650580292407852,0.6985734748840332,-0.014296971470757853,1.0293378216028213,3000000,2.2031710571050644,1107.29,0.03718855134677142
32.0,78.20000000000002,376,544,60.46,0.7798500239464441,0.6601819729804993,-0.01448057740693912,1.0279872196912765,3008000,2.4314935886859894,1113.06,0.042908524726517495
32.0,78.20000000000002,377,544,61.05,0.7412245686754482,0.6366697800159454,-0.01019336462719366,1.0168308180570602,3016000,2.2697171223163606,1109.61,0.0372462240094319
32.0,77.30000000000003,378,544,60.79,0.75882251104437,0.6214155352115631,-0.01923104885732755,1.0354590994119643,3024000,2.3117334324121477,1104.6,0.03917832251638174
31.9,80.50000000000004,379,544,60.86,0.7278236210485813,0.6717012518644333,-0.011595619365834864,1.02774571955204,3032000,2.2753483760356903,1115.82,0.03782404446043074
24.7,76.10000000000001,380,544,53.07,0.8243136464315757,0.45828676223754883,-0.015830291355759984,0.945690112709999,3040000,2.2141381973028182,1053.65,0.03878210589289665
21.9,76.10000000000001,381,544,52.37,0.7170576122172467,0.6755713450908661,-0.013430899618542753,1.1036701649427414,3048000,2.281021425127983,1042.94,0.03818843895802274
22.900000000000002,76.10000000000001,382,544,53.0,0.7194733259565363,0.6811876308917999,-0.008440887755714357,1.0676361590623855,3056000,2.286611025929451,1055.69,0.039471152843907474
22.900000000000002,76.10000000000001,383,544,52.81,0.6770957639770626,0.6693858844041825,-0.01697212146871607,1.0878279268741609,3064000,2.2633399641513825,1057.28,0.03863957915920764
21.9,75.10000000000001,384,544,49.18,0.6616559833694484,0.6829025954008102,-0.018785728237853617,1.067446921467781,3072000,2.215893659591675,1050.79,0.03767169847153127
21.9,73.20000000000002,385,544,48.4,0.7478836422425158,0.6573825895786285,-0.015238786421250552,1.0570118010044098,3080000,2.285629334449768,1062.23,0.040103921620175245
22.800000000000004,74.10000000000001,386,544,49.13,0.7761794560882138,0.6276822561025619,-0.01184469462838024,1.061643022298813,3088000,2.295324903726578,1076.62,0.03807775961700827
22.800000000000004,75.10000000000001,387,544,49.59,0.6424980958742421,0.6911385154724121,-0.015548448941481184,1.060131516456604,3096000,2.1087999790906906,1082.0,0.03419722485356033
22.800000000000004,75.10000000000001,388,544,49.91,0.61206886425757,0.7550512671470642,-0.008766126123955473,1.0533957743644715,3104000,2.016501277089119,1100.11,0.029833154645748438
22.800000000000004,74.10000000000001,389,544,49.94,0.7246129182229439,0.6798231124877929,-0.01134484378475463,1.0563018494844436,3112000,2.2728239023685455,1108.63,0.03860480369068682
22.800000000000004,74.10000000000001,390,544,49.64,0.6765585950461024,0.6816525340080262,-0.009659890625916887,1.0275360268354417,3120000,2.2515935099124906,1105.13,0.035771163618192076
8.0,69.40000000000003,391,543,43.83,0.9969629020923226,0.34812373995780943,-0.025790755367197563,0.8154839641600847,3128000,2.491294919848442,1027.19,0.05347885719966143
11.8,69.0,392,543,42.03,0.9032107927774942,0.338862726688385,-0.016434790736529977,0.93945814833045,3136000,2.364222545325756,985.41,0.04210974495159462
0.0,47.0,393,543,14.19,0.3575311866004141,-0.9525002002716064,-0.005916880490549375,1.0958326309919357,3144000,1.4038193869590758,444.01,0.016992783462046645
0.0,7.0,394,543,1.6,0.31785351567292425,0.1356719648838043,-0.0026044916329556146,1.1016839969158172,3152000,1.4676591008901596,167.83,0.016960309292189776
0.0,7.0,395,543,1.77,0.2384347196618987,0.2571719545125961,-0.0023597807134501637,1.1032712388038635,3160000,1.0928939221799374,166.37,0.009340100408298895
0.0,3.400000000000034,396,543,1.36,0.2801821665775847,0.3522611254453659,-0.003715845445403829,1.1133272874355316,3168000,1.2638735091686248,156.02,0.01212056371034123
0.0,7.0,397,543,1.42,0.29792803883128416,0.6011175853013992,-0.0032732549747015584,1.143523682951927,3176000,1.207608549296856,158.16,0.01090323053416796
0.0,7.0,398,542,1.39,0.5317847632716914,0.6987397664785385,0.0065741352277109396,1.1161314785480498,3184000,1.6491208317875863,158.2,0.02197744586330373
0.0,11.0,399,542,2.83,0.7512532251710404,0.6504695165157318,-0.009877671846188605,1.0692177158594132,3192000,2.210418988466263,198.63,0.03617262185085565
0.0,19.0,400,542,5.47,0.7279963419484627,0.6590971213579178,-0.004654203159007011,1.0443340397626162,3200000,2.2602546179294585,264.86,0.03770430294331163
0.0,25.200000000000017,401,542,8.13,0.7421027828835238,0.5685744243860245,-0.012348859413687024,0.9158697546832264,3208000,2.0736378234624864,342.21,0.03569915771018714
0.0,27.0,402,542,9.56,0.7378277196738506,0.5964537173509598,-0.019814029709086755,1.032362502515316,3216000,2.2320790857076647,383.39,0.03813449488952756
0.0,30.10000000000001,403,542,11.69,0.6540835879483198,0.6475650495290757,0.001166413355513214,1.083897350728512,3224000,1.998925625681877,436.61,0.029822067460045218
0.0,31.0,404,542,13.99,0.752591391382882,0.6518505239486694,-0.022193061145953832,1.074192698597908,3232000,2.288023803830147,493.46,0.039334828001447025
0.0,34.10000000000001,405,542,17.34,0.7314766817217421,0.7179951161146164,-0.010649379085516558,1.0411169010400771,3240000,2.090341643691063,560.79,0.03316639138385653
0.0,43.50000000000004,406,542,20.41,0.7085567336173423,0.7153348207473755,-0.015379633304546588,1.0554391902685165,3248000,2.156806535720825,619.57,0.03536583488341421
1.0,55.0,407,542,25.26,0.6817250057269494,0.7342557960748672,-0.014834294436004711,1.069436246752739,3256000,2.227146760225296,708.86,0.03655544502194971
7.0,59.10000000000001,408,542,28.7,0.7187494811077534,0.7131869173049927,-0.007099773207555699,1.060923433303833,3264000,2.067715719938278,774.2,0.031800516308285294
11.0,62.0,409,542,32.33,0.6987102866427469,0.6731847232580185,-0.013847304100345355,1.0531673115491866,3272000,2.3459988379478456,838.28,0.04028628404252231
13.8,65.0,410,542,36.86,0.6807561726222005,0.6813597685098648,-0.013185387028497643,1.0671632128953934,3280000,2.2627243256568907,920.27,0.0374077951349318
6.800000000000001,65.0,411,542,35.12,0.7964431800334529,0.4059117579460144,-0.014969831018242985,1.0380271005630493,3288000,2.1248078113794326,861.84,0.03593046225141734
5.9,65.0,412,542,35.8,0.696369762391993,0.6739619517326355,-0.016359674067462037,1.0619757324457169,3296000,2.102684579491615,871.27,0.03451917069032788
6.9,65.0,413,542,38.16,0.8330464712619555,0.6606617522239685,-0.019559621750377117,1.067133372426033,3304000,2.402037689089775,904.15,0.04268853719346225
6.9,65.0,414,542,39.31,0.6856422290250579,0.7069471818208695,-0.014157672691799234,1.0578538137674331,3312000,2.1944594687223433,917.98,0.03695365858264268
7.9,65.0,415,542,40.53,0.6982139411844515,0.7014201444387436,-0.009917874078237219,1.039810693860054,3320000,2.012762562632561,937.82,0.02994890548288822
7.9,68.0,416,542,43.8,0.698700322155506,0.6635048133134842,-0.010410832223351462,1.0508728957176208,3328000,2.2704860258102415,980.99,0.037241923799738286
7.9,74.0,417,542,44.48,0.7979507979333857,0.6796848905086518,-0.013978151636838448,1.0514632600545883,3336000,2.253579548597336,982.28,0.03777304731775075
7.9,74.10000000000001,418,542,44.89,0.7418306140468666,0.6721304124593734,-0.018657776124891823,1.0303836458921432,3344000,2.2166359353065492,989.02,0.03845388058107346
7.9,75.10000000000001,419,542,45.36,0.7545324971403504,0.6867911285161972,-0.014335773026396055,1.0333730834722519,3352000,2.2845445585250856,989.8,0.03955093074589968
7.9,75.0,420,542,45.15,0.7006773109763094,0.6739962762594223,-0.017160486378706992,1.032634660601616,3360000,2.2741956621408463,983.4,0.038388827024027704
7.9,75.10000000000001,421,542,45.06,0.7485709850252174,0.6534089571237565,-0.015581321733770892,1.0198209416866302,3368000,2.3655894953012466,981.83,0.044873060998506846
7.9,75.0,422,542,45.15,0.8324915892700715,0.6370478403568268,-0.012826387251479901,1.0200546890497209,3376000,2.4032369685173034,979.44,0.042843937170691786
7.9,77.10000000000001,423,542,48.25,1.1072405136275802,0.6214178490638733,-0.00881391330880433,1.0309909707307816,3384000,2.749581391811371,987.83,0.06691810671705753
15.600000000000001,78.10000000000001,424,542,51.21,0.7991355722152598,0.634118166565895,-0.02006167236249894,1.0340205824375153,3392000,2.4844188714027404,1029.1,0.046575905587524176
28.0,78.10000000000001,425,542,53.81,0.7052324061605617,0.6806537467241287,-0.014359147676732392,0.9968135368824005,3400000,2.212192475795746,1078.8,0.03682116600451991
33.9,79.20000000000002,426,542,56.49,0.7925766930349973,0.6177032488584518,-0.01010716688237153,1.0177468317747116,3408000,2.330230240225792,1123.13,0.04257099112030119
34.0,81.20000000000002,427,542,57.72,0.7735584310655459,0.6849662679433822,-0.016572687218795183,1.0407808512449264,3416000,2.2732751685380936,1138.93,0.03886455539613962
34.0,81.20000000000002,428,542,58.71,0.6758821731786753,0.6852307343482971,-0.010262315274885622,1.0590077352523803,3424000,2.159051833152771,1157.16,0.03661378607619554
34.0,81.20000000000002,429,542,59.57,0.7073335050744664,0.6696400451660156,-0.008034763529431076,1.0765154206752776,3432000,2.239154375195503,1169.15,0.03623277597129345
34.0,81.20000000000002,430,542,59.24,0.7039074493003595,0.6877219325304031,-0.015560250171693041,1.0345642310380936,3440000,2.2020299923419953,1168.66,0.0371896752435714
34.0,81.20000000000002,431,542,59.14,0.9195292464878154,0.649863891005516,-0.015951380722108298,1.0131482112407684,3448000,2.231130974292755,1162.46,0.039365489510819314
34.0,83.10000000000001,432,542,60.14,0.9613418978289683,0.6155405557155609,-0.018122604221571238,1.0051344573497771,3456000,2.6508697521686555,1163.69,0.05450889352709055
34.0,84.20000000000002,433,542,60.54,0.6113766786671981,0.6464969807863236,-0.0067586080002365635,0.9983858501911164,3464000,2.010560762882233,1168.28,0.03204851447138935
34.900000000000006,83.10000000000001,434,542,60.01,0.6930366935630881,0.7278914797306061,-0.015539290960587095,0.986341318488121,3472000,2.251756205558777,1173.93,0.036559255020692946
34.900000000000006,85.10000000000001,435,542,60.68,0.6671929671521896,0.7612690609693528,-0.014001089056255295,1.048872417807579,3480000,2.138927828669548,1177.79,0.03351420225575566
34.0,85.10000000000001,436,542,60.47,0.7487294737094057,0.7080968409776688,-0.0053423825139179825,1.0485387581586838,3488000,2.2647681629657743,1178.84,0.03820013296441175
34.0,84.10000000000001,437,542,59.01,0.9843672804553356,0.4925267630815506,-0.022893482468789444,1.0073587930202483,3496000,2.4696539717912676,1165.09,0.04750907354522496
28.0,80.40000000000003,438,542,57.73,0.7070091390032047,0.6854862636327743,-0.008245324906310999,1.0478947001695633,3504000,2.1502006608247757,1148.39,0.03448768759611994
25.0,80.40000000000003,439,542,57.03,0.5499354179576814,0.7101697236299515,-0.011885357205828768,1.0526907169818878,3512000,1.9346907424926758,1144.18,0.029879643502645194
25.0,85.10000000000001,440,542,58.67,0.7403266009436084,0.6102611207962036,-0.013901513293385506,1.071718415617943,3520000,2.441946694254875,1153.95,0.04630196233280003
27.700000000000003,85.10000000000001,441,542,58.87,0.6645193466831995,0.690654039978981,-0.018053424453828484,1.0679452157020568,3528000,2.085340980887413,1155.92,0.03460640609730035
27.700000000000003,86.10000000000001,442,542,58.27,0.6774369787999713,0.6821147376298904,-0.007657040769990999,1.073777858018875,3536000,2.2920954126119613,1147.44,0.03862004063092172
27.700000000000003,87.10000000000001,443,542,59.1,0.7561607569787969,0.6970182883739472,-0.026610129833279643,1.0290828055143357,3544000,2.3006361818313597,1154.66,0.04223574394360185
26.800000000000004,90.10000000000001,444,542,61.61,1.6114004556215944,0.523875857591629,-0.01083556898520328,1.0433400613069534,3552000,2.9319221007823946,1155.06,0.0826793519128114
26.800000000000004,90.10000000000001,445,542,62.38,0.7139441867570788,0.6766501593589783,-0.013534129454637878,1.0511729311943054,3560000,2.2432545757293703,1158.18,0.03908370485063642
26.800000000000004,90.10000000000001,446,542,61.94,0.8549564813097461,0.6273161548376084,-0.014233679542085155,1.040626528263092,3568000,2.3236434561014176,1151.11,0.039883222770877184
26.800000000000004,91.10000000000001,447,542,62.39,0.8868242669457362,0.6253976690769195,-0.013978920893277973,1.043059446811676,3576000,2.5898197185993195,1153.44,0.05520910817664117
26.800000000000004,91.10000000000001,448,542,62.45,0.7429586330372462,0.6606264787912369,-0.014836730524984887,1.030779396891594,3584000,2.172027097940445,1144.43,0.03663890015799552
26.800000000000004,91.10000000000001,449,542,61.26,0.7624327025651938,0.6502440732717514,-0.017641130164411153,1.0251734870672227,3592000,2.3698135870695114,1133.16,0.04265402638353408
32.4,92.10000000000001,450,542,63.45,0.815149514076537,0.6209360373020172,-0.012969528389312472,1.0379268360137939,3600000,2.561023114323616,1151.34,0.04976136356126517
29.9,92.10000000000001,451,542,62.1,0.7289970374902778,0.669977006316185,-0.01705339826643467,1.0373653215169907,3608000,2.1727629506587984,1140.35,0.03514928262680769
33.9,93.30000000000003,452,542,65.4,1.3683015400300242,0.2363744133710861,-0.014510261609684676,1.0146743279695511,3616000,2.737665195465088,1159.88,0.13307278390508145
40.9,96.30000000000003,453,542,69.18,0.928108731599394,0.6020497161149979,-0.01964249148561521,0.999076344370842,3624000,2.553331093788147,1203.45,0.05038891479372978
41.0,96.30000000000003,454,542,69.88,0.9918868134526895,0.6644527781009674,-0.023125042380997912,1.0164182412624359,3632000,2.5394685393571854,1205.97,0.05661817918531597
39.9,102.30000000000003,455,542,73.45,4.164474350675417,0.6413774383068085,-0.0123339027640759,1.0022389632463455,3640000,4.623384783864021,1199.94,0.6985733812768012
38.900000000000006,105.60000000000005,456,542,76.04,1.0300187755667576,0.6886461389064789,-0.017521666578250005,1.0100178509950637,3648000,2.7199454432725907,1197.81,0.06678959684446455
38.900000000000006,106.50000000000004,457,542,76.72,0.8177479788864314,0.6217391949892044,-0.0191612198081566,1.003914452791214,3656000,2.5003714418411254,1196.06,0.04839780990034342
38.0,102.30000000000003,458,542,74.69,0.8312802149660027,0.6839483034610748,-0.008652593833976424,0.994639184474945,3664000,2.4396409809589388,1190.93,0.04528255151119083
38.0,105.10000000000001,459,542,76.18,1.1270773814369819,0.5315493112802505,-0.013621440561128111,1.0268926602602004,3672000,2.91170473754406,1188.0,0.102378866286017
37.800000000000004,102.30000000000003,460,542,74.91,0.8732496680739962,0.6823686373233795,-0.02467314425462973,1.0361176532506944,3680000,2.4105119740962984,1171.68,0.04626531604677439
35.9,105.10000000000001,461,542,74.4,1.297686676086115,0.5949562722444535,-0.012091616683756001,1.0263007473945618,3688000,3.198385462164879,1167.24,0.09998819826170802
35.9,105.10000000000001,462,542,76.46,0.9487553147811554,0.6508313953876496,-0.023376887128688396,0.9964262109994888,3696000,2.4385939413309097,1166.77,0.04722169500775635
38.0,107.70000000000014,463,542,79.62,0.9854716382985572,0.7123633760213852,-0.0017380337701251847,1.016059684753418,3704000,2.563475152254105,1177.18,0.054229895933531225
38.900000000000006,123.0,464,542,81.48,0.7615341330271125,0.6882825708389282,-0.021148892407945822,1.0144703233242034,3712000,2.317508894205093,1194.15,0.04359119647648185
35.9,107.70000000000014,465,542,79.59,0.8512472761454474,0.6952837711572647,-0.02579905531834811,1.043030208349228,3720000,2.4341457760334015,1182.96,0.04591052127536386
38.900000000000006,107.70000000000014,466,542,80.12,0.800416684225668,0.6634254801273346,-0.011476519742864184,1.0122560256719588,3728000,2.184844845533371,1193.33,0.03463496382348239
38.900000000000006,107.70000000000014,467,542,78.97,0.8603256962897123,0.6499041527509689,-0.020885721988161094,1.0314498567581176,3736000,2.4729407423734666,1197.58,0.04796276300679892
36.9,107.70000000000014,468,542,78.41,0.6299535063153091,0.6810925006866455,-0.016190173342984053,1.0291184401512146,3744000,2.0538990890979765,1187.83,0.03330951610347256
36.9,97.0,469,542,75.63,1.053837266809467,0.6789761996269226,-0.02192384857684374,1.036302434206009,3752000,2.5967817294597624,1191.45,0.04935566114727408
37.900000000000006,96.10000000000001,470,542,73.77,0.9148216564099123,0.6187160193920136,-0.013766481346974615,1.0301950317621231,3760000,2.502571271657944,1189.27,0.04724477627314627
35.9,96.0,471,542,69.76,0.7513444376494124,0.6653369081020355,-0.01856643178325612,1.0401320564746857,3768000,2.3079245680570604,1179.87,0.042710861708037555
36.9,96.0,472,542,69.78,0.9083566903938673,0.6565345686674118,-0.028474042773304974,1.0638702166080476,3776000,2.4948288279771806,1171.24,0.05149906993843615
36.9,95.10000000000001,473,542,69.26,0.7485366012414958,0.6589087116718292,-0.012486405005911366,1.0237888383865357,3784000,2.421937460899353,1173.31,0.04580865102820098
37.900000000000006,95.10000000000001,474,542,68.27,0.6868663812322912,0.6356357318162918,-0.008024694570340217,1.0224056285619736,3792000,2.206653850078583,1184.7,0.03935831411741674
37.0,94.10000000000001,475,542,68.14,0.8381399599575862,0.6365300458669663,-0.023785268067149444,1.022576876282692,3800000,2.5641143774986266,1186.01,0.05473893859423697
37.900000000000006,95.10000000000001,476,542,69.77,0.882185416861209,0.5465025961399078,-0.01540260809531901,1.0252565723657607,3808000,2.419216133356094,1197.52,0.04991128399502486
37.900000000000006,93.10000000000001,477,542,65.43,1.0536027598436166,0.4219769984483719,-0.006105157522397348,1.0086126470565795,3816000,2.821871607899666,1191.68,0.1021453173784539
37.900000000000006,92.0,478,542,64.46,0.6944211020795621,0.665100970864296,-0.0178552928060526,1.040250961780548,3824000,2.2123432314395903,1177.05,0.03885788385756314
28.0,88.40000000000003,479,542,62.44,1.1335533580874795,0.5293837136030197,-0.02961614138781442,1.0794090804457666,3832000,2.7919051349163055,1130.83,0.06466263415757567
26.0,87.50000000000004,480,542,60.49,0.7315920513411505,0.684581053853035,-0.01597517723334022,1.0553520929813385,3840000,2.139914027452469,1109.46,0.03634579764213413
26.0,86.0,481,542,58.38,0.9187107283937521,0.6698829698562622,-0.02497161326580681,1.034304581284523,3848000,2.542437281012535,1092.96,0.0518192168045789
26.0,86.0,482,542,58.57,0.8184950480253839,0.6563412261009216,-0.016716906128567643,1.0317214679718019,3856000,2.3543658006191253,1085.07,0.04408477950375527
26.0,84.20000000000002,483,541,57.87,0.8089792980338095,0.6449287301301956,-0.01939968843915267,1.0201489174365996,3864000,2.4532825320959093,1077.47,0.046621482986956835
26.0,84.20000000000002,484,542,57.61,0.6358692048254754,0.674217952489853,-0.006594962284434586,1.0213949871063233,3872000,2.0253108382225036,1076.45,0.03347942037973553
26.0,90.20000000000002,485,542,60.36,0.8371288889281387,0.601479458808899,-0.016155785671435295,1.0053697085380555,3880000,2.5883198606967928,1101.32,0.04923564908094704
26.0,97.10000000000001,486,542,62.91,0.6734618972915934,0.6877928066253662,-0.008182708021486178,1.0128965908288956,3888000,2.1904201543331148,1125.36,0.039661454935558144
26.0,97.10000000000001,487,542,62.61,0.7856807733750635,0.6671564716100693,-0.017411290846648626,1.0166512048244476,3896000,2.2787261033058166,1114.74,0.04018241432029754
26.0,95.30000000000003,488,541,63.7,0.8572935789050736,0.575693473815918,-0.01712220272151171,0.9632988399267197,3904000,2.70924906373024,1117.05,0.056130589186213914
26.0,98.20000000000002,489,542,63.73,0.8762747800086099,0.6146939849853515,-0.015034061650076182,0.9925033044815064,3912000,2.3497680097818376,1115.06,0.04473711281549186
26.0,95.30000000000003,490,541,62.77,0.9617955567689233,0.5543929708003997,-0.011699599740823033,0.9973016399145126,3920000,2.5519208198785783,1103.75,0.05117173919919878
26.0,95.30000000000003,491,541,62.88,0.9410864165751383,0.5795089036226273,-0.014978899648267542,0.9939552450180054,3928000,2.480782880783081,1105.89,0.04858160295523703
26.0,100.10000000000001,492,541,64.38,0.8134863863672624,0.6489647209644318,-0.0185593266307842,0.9597687923908234,3936000,2.488177672624588,1114.88,0.04963637796230614
27.8,100.10000000000001,493,541,64.83,0.8039658922215085,0.6287493222951889,-0.011024934680899606,0.9777353018522262,3944000,2.3559654861688615,1138.12,0.04278733334504068
37.0,100.10000000000001,494,541,67.34,0.6191916837953929,0.705766259431839,-0.01101975932251662,0.9835865336656571,3952000,2.0004009479284286,1173.47,0.03257127398159355
40.0,100.10000000000001,495,541,70.32,0.8246189436484177,0.6554059141874313,-0.019223517041536978,1.0086065483093263,3960000,2.461878168582916,1204.62,0.049571036966517566
43.0,106.30000000000003,496,541,74.17,0.8566244566654858,0.6795906662940979,-0.020636639044387266,0.9866117519140244,3968000,2.4447660350799563,1244.71,0.04730121900793165
43.0,109.30000000000003,497,541,76.91,0.9837726121317533,0.6716193091869355,-0.019022625349462034,0.9850043720006942,3976000,2.7348582595586777,1244.06,0.05719070452731103
45.7,113.20000000000002,498,541,78.57,0.805280258555236,0.6585841238498688,-0.016549047686276026,0.9995721411705017,3984000,2.439465696811676,1259.16,0.046554451477713886
47.8,113.20000000000002,499,541,80.13,0.7111305241871037,0.6572673588991165,-0.002756815065513365,0.9839636451005935,3992000,2.27928164601326,1274.34,0.04435924742836505
48.0,113.20000000000002,500,541,82.1,1.22800382190039,0.6662154465913772,-0.027483329447368306,0.9818533992767334,4000000,2.673166788816452,1269.83,0.06789376833941788
47.8,112.0,501,541,79.85,0.7588117744282481,0.6228918749094009,-0.012858637932513375,1.008961176276207,4008000,2.4537662398815154,1250.73,0.04785335121210665
48.0,113.20000000000002,502,541,82.47,1.4077585093844596,0.6511041671037674,-0.009641246608225629,1.0186872780323029,4016000,2.928945050239563,1259.25,0.07913742137141526
48.9,113.20000000000002,503,541,82.56,0.6803951326026931,0.6710097682476044,-0.014531941813183949,0.9966478407382965,4024000,2.118661260008812,1258.4,0.03644240200985223
48.0,115.20000000000002,504,541,85.02,1.3833663343639275,0.7985477310419082,-0.019818153567030095,1.0031990414857865,4032000,2.8885184478759767,1275.74,0.07631834582425653
46.0,117.70000000000006,505,541,85.17,0.7155504850775434,0.6794596719741821,-0.01944545306469081,0.9903245085477829,4040000,2.435230385661125,1283.13,0.05051588304340839
46.0,117.70000000000006,506,541,85.22,0.8579917758600455,0.6129388439655304,-0.0174529551633168,0.9656057715415954,4048000,2.5246268522739412,1283.75,0.05345331687480211
1.0,113.20000000000002,507,541,69.46,4.443365463134909,-0.829863275885582,-0.04645813839393668,0.8908077479153872,4056000,4.672015210390091,1062.39,0.4410944640822709
1.0,112.10000000000001,508,541,65.33,0.7245897590782852,0.6009195786714554,-0.011604373904046951,0.9896023011207581,4064000,2.215503934621811,1009.38,0.037921633692458274
1.0,99.10000000000001,509,541,60.13,0.776944746842421,0.6140233689546585,-0.01766155596218596,0.9819386720657348,4072000,2.323866576552391,978.08,0.0418680439516902
1.0,99.10000000000001,510,541,60.25,1.707010534124257,0.6609478998184204,-0.01150502019096166,0.9894763702154159,4080000,3.073420624732971,976.8,0.08517907944042236
1.0,99.10000000000001,511,541,60.86,0.5871862131595754,0.7265431886911392,-0.008872385304712224,1.0004043346643448,4088000,1.9133712595701218,969.52,0.029423046768642963
1.0,99.10000000000001,512,541,61.28,0.8689267233792947,0.6319598776102066,-0.017956289621652105,1.0378045254945756,4096000,2.4358966404199602,973.81,0.047878359728492796
1.0,107.20000000000002,513,541,61.94,1.1841896701496493,0.6379694020748139,-0.01309943467960693,1.022264552116394,4104000,2.8384018313884734,995.2,0.062068019867874684
1.0,109.40000000000003,514,541,61.91,0.6280500299100548,0.6705225431919097,-0.010105676318980841,1.0137050610780716,4112000,2.04000747859478,989.8,0.03499747114954516
1.0,106.10000000000001,515,541,59.35,0.9519948692394711,0.6189221942424774,-0.021801730315492023,0.9876979309320449,4120000,2.5844629013538363,988.9,0.05296683266758919
1.0,109.0,516,541,58.04,1.3287826178114142,0.4471626698970795,-0.026722957707825117,0.9683300924301147,4128000,2.799158399105072,981.05,0.09305820097215474
1.0,109.0,517,541,57.53,0.6742834444772666,0.660524617433548,-0.01546319816756295,0.9945056515932084,4136000,2.154534797668457,970.82,0.03850435393396765
1.0,107.20000000000002,518,541,56.36,0.7371479619545275,0.6730700725317001,-0.0108234921033727,1.004876498579979,4144000,2.2890054845809935,966.59,0.04216218536254018
