episode_length,policy_loss,advantage_norm,epoch_idx,explained_variance,frames,PMM:episode_rewards,P01:episode_rewards,fps,policy_entropy,grad_norm,P09:episode_rewards,value_loss
180.73,0.0006776329164858907,1.0725837877765299,668,-1.2636184692382812e-06,5344000,1.37,0.0,508,1.384317046403885,0.1558511517810664,3.0,0.011003397528438654
174.77,0.00015818967745872214,1.1708340630680323,669,-2.0265579223632814e-08,5352000,1.19,0.0,508,1.378139488697052,0.19660550255100565,3.0,0.013706566097444011
171.97,0.0021653337310999633,1.1357054820284247,670,1.817941665649414e-07,5360000,1.15,0.0,508,1.3823411333560944,0.16472093935674248,3.0,0.012863745027749474
174.92,0.0018617842541425488,1.2349383968487382,671,-2.384185791015625e-08,5368000,1.21,0.0,508,1.3791306376457215,0.18875669080773672,3.0,0.013701422783724411
187.35,-0.0007797040219884366,1.3034845320880413,672,-1.1920928955078126e-08,5376000,1.48,0.0,508,1.383717519044876,0.2018756237165012,4.0,0.015410054766798567
181.66,0.0030688741203630343,1.1625807981938123,673,4.76837158203125e-09,5384000,1.36,0.0,508,1.3840159618854522,0.16630167175620478,4.0,0.012988712544756708
177.52,-0.001416301280260086,1.06893572665751,674,4.827976226806641e-08,5392000,1.28,0.0,508,1.37950816988945,0.1727462024046801,3.0,0.011345247066346929
175.81,0.0026814647871651687,1.2875059376284481,675,-2.9206275939941406e-08,5400000,1.23,0.0,508,1.3823898065090179,0.19595623287593764,3.0,0.014676687352093723
173.64,0.0003284600714687258,1.0941413892433047,676,-3.814697265625e-08,5408000,1.23,0.0,508,1.3828335011005402,0.16800285238788137,3.0,0.011869434459875379
180.24,-0.0007285501807928086,1.363955102711916,677,3.695487976074219e-08,5416000,1.39,0.0,508,1.381168087720871,0.19774494383665625,3.0,0.01544190163274834
180.57,0.0038325140794040636,1.2134927583485842,678,7.748603820800782e-09,5424000,1.37,0.0,508,1.3740916621685029,0.1892079303382615,3.0,0.014232120324686548
177.46,0.00028475115308538077,1.200328129567206,679,4.410743713378906e-08,5432000,1.29,0.0,508,1.3783100128173829,0.16547663282699876,3.0,0.013220766172880758
174.92,0.002250963745173067,1.0751424103230238,680,-7.141232490539551e-06,5440000,1.23,0.0,508,1.3799055802822113,0.1752260905732069,3.0,0.011822404739018567
170.33,-0.0004924522293731571,0.9728628171235323,681,-4.887580871582031e-08,5448000,1.1,0.0,508,1.378318989276886,0.1523861584997916,3.0,0.010312411947927558
178.87,0.0006250926497159525,1.3464867024496199,682,-1.9669532775878907e-08,5456000,1.29,0.0,508,1.3830301988124847,0.20181268478643904,3.1000000000000085,0.0161798898761117
184.2,0.0008213164983317256,1.1384716049022972,683,-1.3113021850585938e-08,5464000,1.45,0.0,508,1.3777898621559144,0.17055561708754663,4.0,0.012484768740155232
179.62,0.0020583474135491995,1.2386658446490764,684,-1.2898445129394532e-06,5472000,1.39,0.0,508,1.3596481716632842,0.1876467402476673,3.0,0.014733707169261834
172.13,0.00218706285872031,1.190438989624381,685,3.7848949432373045e-07,5480000,1.26,0.0,508,1.3744121515750884,0.1879186286973853,3.0,0.013711507804218854
176.63,-0.00012004782736767083,1.178746358975768,686,4.267692565917969e-07,5488000,1.34,0.0,508,1.3822238373756408,0.17005026798660094,3.0,0.01309253259913021
178.99,0.001771765451412648,1.0953328501805664,687,-9.655952453613282e-08,5496000,1.3,0.0,508,1.382422511577606,0.15852584975364614,3.0,0.011610098371338608
177.96,0.001523069913382642,1.2852956368029118,688,-1.8680095672607422e-06,5504000,1.24,0.0,508,1.3721169531345367,0.18479740485495108,3.0,0.015123144932022114
183.92,0.002034700554795563,1.1403568458743394,689,-2.0265579223632814e-08,5512000,1.45,0.0,508,1.3732735061645507,0.18938249526990605,4.1000000000000085,0.01291071545212617
186.1,-0.0014142915175762028,1.1701187885552644,690,-2.86102294921875e-08,5520000,1.53,0.0,508,1.3635738027095794,0.19281767366325844,4.0,0.012938380610494278
170.31,0.0013618829380720853,1.0748647522367536,691,9.596347808837891e-08,5528000,1.18,0.0,508,1.379017162322998,0.17460318762769858,3.0,0.012123901993468848
164.88,0.004203796349465847,1.062721981042996,692,-1.4901161193847656e-08,5536000,1.03,0.0,508,1.3842018091678618,0.16520225238122144,3.0,0.012150287442979106
174.67,-0.0012254923701402732,1.1604203009419143,693,2.9802322387695312e-08,5544000,1.22,0.0,508,1.381328343153,0.17533491985899238,3.0,0.013071838437217593
181.21,0.001974971457384527,1.1915353031083942,694,-1.1444091796875e-06,5552000,1.39,0.0,508,1.3801673686504363,0.18156152085026847,3.0,0.013653713506500935
175.91,0.0001035355858039111,1.1746372657828033,695,-6.914138793945312e-08,5560000,1.27,0.0,508,1.376474268436432,0.1904517590325252,3.0,0.013004243593791216
174.8,0.0006796958419727162,1.1425754878669978,696,-4.76837158203125e-09,5568000,1.2,0.0,508,1.377971988916397,0.16583501740703854,3.0,0.01260078952429467
173.69,0.0014198294989910209,1.2927672069519758,697,-9.91523265838623e-06,5576000,1.19,0.0,508,1.3650617253780366,0.18741783658937133,3.0,0.014231407314182433
178.31,0.00026528097747359426,1.304566570520401,698,-2.6702880859375e-07,5584000,1.33,0.0,508,1.3762070155143737,0.19951981886903178,3.0,0.01496331452848608
185.67,0.002124324521282688,1.4965237426757811,699,7.152557373046875e-09,5592000,1.49,0.0,508,1.3836592161655425,0.2220540354802262,4.0,0.01826789069664301
184.34,-0.0008501517988042906,1.1159823848679662,700,4.786252975463867e-07,5600000,1.41,0.0,508,1.3811642026901245,0.16168330001717035,4.0,0.011398094166233932
179.52,0.002059061123873107,1.2400572861358523,701,4.392862319946289e-07,5608000,1.31,0.0,508,1.3735080182552337,0.18428421818745272,3.0,0.01429353557874947
182.85,-0.001643643823917955,1.096751252822578,702,-1.609325408935547e-08,5616000,1.45,0.0,508,1.3740380609035492,0.17117904306219361,3.0,0.011384973346171137
171.06,0.00236704773735255,1.0378063341602684,703,2.6822090148925782e-08,5624000,1.13,0.0,508,1.373040372133255,0.17585118326999966,3.0,0.011422881095331832
173.84,0.00037299218645785,1.2255599691718817,704,-1.8477439880371094e-08,5632000,1.15,0.0,508,1.3696888208389282,0.18112899362750226,3.0,0.013715028298665857
183.9,0.00036886601126752796,1.2384036123007536,705,-1.7225742340087891e-07,5640000,1.38,0.0,508,1.3681110382080077,0.19016175302189686,4.0,0.013507522819818405
186.35,0.002023787249695488,1.1380646568536759,706,-1.1920928955078126e-08,5648000,1.43,0.0,508,1.3648295152187346,0.18717982136680295,4.0,0.01269891879926945
181.94,0.001969421481480822,1.146431311611086,707,-2.86102294921875e-08,5656000,1.35,0.0,508,1.3650487279891967,0.1839416878452107,4.0,0.013192865264445573
179.73,0.002442006760629738,1.3417436907440423,708,-2.741813659667969e-08,5664000,1.31,0.0,508,1.3692012906074524,0.19344296219634646,4.0,0.015711800590433995
185.48,0.00016796927258837967,1.2440206460282206,709,-9.5367431640625e-09,5672000,1.47,0.0,508,1.3728403902053834,0.19335531923832028,4.1000000000000085,0.014498836805314568
190.32,-0.0005952342797536403,1.198652171306312,710,-1.1324882507324219e-08,5680000,1.58,0.0,508,1.374115560054779,0.18005100977485636,4.0,0.013229859728171504
194.93,0.0061605939862784,1.4789020924270153,711,-1.0132789611816407e-08,5688000,1.67,0.0,508,1.3742995584011077,0.23060314111914232,4.0,0.018886318281474815
198.38,0.0004726546932943165,1.309183507040143,712,-2.0861625671386717e-08,5696000,1.78,0.0,508,1.3750549149513245,0.20860012530889474,4.0,0.01528293250362367
183.68,-0.002881114692427218,1.2409355340152979,713,-3.620445728302002e-05,5704000,1.48,0.0,508,1.366222105026245,0.17634330647357577,3.1000000000000085,0.01353078118276244
177.55,0.003389958043117076,1.1724515059962868,714,-8.893013000488281e-07,5712000,1.31,0.0,508,1.380761581659317,0.1686848050799582,3.0,0.013478800324455732
177.09,-0.0013358024222543464,1.020106012225151,715,2.0861625671386717e-08,5720000,1.24,0.0,508,1.38305743932724,0.1506687692795273,3.0,0.0105477544461246
185.53,0.0026424271916039286,1.367571366764605,716,-3.457069396972656e-08,5728000,1.49,0.0,508,1.383244595527649,0.22556087509235664,4.0,0.016881871086279716
183.02,0.0017308468162082135,1.1372847954835743,717,-2.562999725341797e-08,5736000,1.45,0.0,508,1.3841405487060547,0.1623309420021988,3.0,0.012251862039202024
178.65,-0.0013794147334920126,1.1762311418354512,718,3.2782554626464846e-08,5744000,1.28,0.0,508,1.3765584874153136,0.1672012724924526,3.0,0.012898067564351549
170.23,0.000673275733133778,0.8935110587719828,719,-2.503395080566406e-08,5752000,1.08,0.0,508,1.3816706025600434,0.14750366939030973,3.0,0.009239130188440754
163.15,0.0035107310581952334,1.0090765051543713,720,-7.021427154541015e-07,5760000,0.88,0.0,508,1.3838026559352874,0.17417225482010446,2.0,0.011811064839562277
165.59,-0.0017772459983825685,0.9551473857834936,721,8.046627044677734e-07,5768000,0.95,0.0,508,1.382569558620453,0.1478851456676957,2.1000000000000085,0.009980131983293178
170.52,0.0038635245271143506,1.3010167709738016,722,4.470348358154297e-08,5776000,1.09,0.0,508,1.3816626393795013,0.17983681831511902,3.0,0.0151109832550992
180.64,0.0004371098929550499,1.336808759458363,723,1.7344951629638673e-06,5784000,1.31,0.0,508,1.3776827573776245,0.19448874521711987,3.1000000000000085,0.01513305784399563
181.06,-0.00043994335341267286,1.1858354252576828,724,-4.172325134277344e-09,5792000,1.31,0.0,508,1.37258398771286,0.17154309520108446,3.1000000000000085,0.012999552056890025
177.45,-0.000903443283168599,1.2614410790801047,725,8.809566497802734e-07,5800000,1.27,0.0,508,1.3499413692951203,0.18410929807757612,3.0,0.01374524202118664
176.94,0.0016808186878915876,1.2489760050922631,726,7.88569450378418e-07,5808000,1.3,0.0,508,1.3768499290943146,0.17128499306008496,3.0,0.013765740825128887
181.95,-0.0007003483199514448,1.3939489066600799,727,-3.7550926208496094e-08,5816000,1.43,0.0,508,1.3733013463020325,0.2012907893710861,3.0,0.016514626876742114
179.82,0.0004418727529264288,1.0759975809045137,728,2.1457672119140624e-08,5824000,1.34,0.0,508,1.3737055468559265,0.1583694505555914,3.0,0.011779772518627852
178.38,0.003687748316733632,1.3752803970128298,729,-2.1457672119140624e-08,5832000,1.27,0.0,508,1.3718330001831054,0.1914298733625473,3.0,0.016483428337996885
183.59,-0.0008439058232761454,1.120751995705068,730,8.64267349243164e-08,5840000,1.43,0.0,508,1.3822251427173615,0.1649971650304038,4.0,0.01223386392410248
187.2,0.004303127587772906,1.3418376243859529,731,-3.814697265625e-08,5848000,1.48,0.0,508,1.374566136598587,0.18003060897918444,4.0,0.016231381080367556
188.0,-0.0003060907716280781,1.2924284468591214,732,-8.344650268554688e-09,5856000,1.47,0.0,508,1.3730265533924102,0.1856247447812054,4.0,0.014547118323735049
193.02,-0.0015603282017400489,1.2851898944750428,733,-1.239776611328125e-07,5864000,1.61,0.0,508,1.383592437505722,0.1843708301198195,4.0,0.014907610745576677
188.1,-0.0005072165909223258,1.0931330224685372,734,2.9206275939941406e-08,5872000,1.53,0.0,508,1.3813774478435517,0.1670693292348789,4.0,0.012150833692476225
174.53,0.004952906793914735,1.2056998702511192,735,-2.9206275939941406e-08,5880000,1.19,0.0,508,1.3725135147571563,0.17474752723855708,3.0,0.013719812185099727
192.57,0.0020729447065968997,1.320382593870163,736,1.3709068298339844e-08,5888000,1.57,0.0,508,1.3706870031356813,0.197144458794625,4.0,0.016042279186503947
198.24,-0.0010657374293077738,1.3053452968597412,737,3.814697265625e-08,5896000,1.77,0.0,508,1.3693777644634246,0.19982420031270634,5.0,0.014965321870240586
192.67,0.00026369990198872985,1.2624021313712002,738,-1.1324882507324219e-08,5904000,1.69,0.0,508,1.3797427785396577,0.18392817334097644,4.1000000000000085,0.014538672289272653
184.85,0.0010954136424697935,1.2364408386498689,739,-4.291534423828125e-08,5912000,1.45,0.0,508,1.37412144780159,0.17197322228588033,3.0,0.01353351159333215
174.87,-0.0003998293017502874,1.0481527375429869,740,-1.1861324310302734e-07,5920000,1.24,0.0,507,1.3749181675910949,0.1448020244115374,3.0,0.011003424611262745
169.99,-0.0005998588539659977,1.021698269210756,741,8.344650268554688e-09,5928000,1.14,0.0,507,1.3735457944869995,0.14764739295999382,3.0,0.010705084201754289
172.97,0.0026013440192036797,1.2931410989165306,742,2.9802322387695312e-08,5936000,1.18,0.0,507,1.3810439312458038,0.18148501713067813,3.0,0.015497866593759681
174.32,0.0008191187412012369,1.2098351424187421,743,-3.0082464218139648e-06,5944000,1.18,0.0,507,1.3804005706310272,0.17596236204825594,3.1000000000000085,0.013433368001060444
176.31,-0.0006267936044605449,1.0366378791630269,744,6.556510925292969e-09,5952000,1.22,0.0,507,1.3700448763370514,0.1477427258128405,4.0,0.010327257377302885
179.04,0.0004476630361750722,1.1544637610577047,745,-2.741813659667969e-08,5960000,1.34,0.0,507,1.3705577552318573,0.1752889449541592,4.0,0.013047859125124432
180.87,0.002731497718414175,1.2753668192774057,746,1.609325408935547e-08,5968000,1.35,0.0,507,1.3653649973869324,0.18100122253100334,4.0,0.015058099412963202
201.27,0.0011136122205061838,1.5356810174137354,747,5.960464477539063e-09,5976000,1.89,0.0,507,1.3668537616729737,0.2056060083945828,5.0,0.019481543100901035
211.78,0.0016216840653214605,1.5047737754881383,748,2.4437904357910155e-08,5984000,2.25,0.0,507,1.3695511662960052,0.2206873914266357,5.200000000000017,0.01909939267236041
197.82,-0.002573816372314468,1.1121199199929834,749,-1.2516975402832032e-07,5992000,1.86,0.0,507,1.384329559803009,0.15341730705483797,5.0,0.011233317659771274
186.1,0.0003659509168937802,1.315280066654086,750,1.6689300537109377e-08,6000000,1.52,0.0,507,1.3847631108760834,0.19784470344948418,4.0,0.015372181286156774
179.5,0.0014202046091668307,1.0924061536043883,751,1.7881393432617187e-08,6008000,1.37,0.0,507,1.3842437553405762,0.14733886080424097,3.1000000000000085,0.01195976249499381
175.93,-0.0009313138586003333,1.0336650614626706,752,2.1398067474365234e-07,6016000,1.24,0.0,507,1.3834237015247346,0.15152410944848874,3.0,0.010883648522699331
174.69,0.005115502483095042,1.3773620116710663,753,1.1324882507324219e-08,6024000,1.2,0.0,507,1.3816659259796142,0.18424828978424945,3.0,0.01637702719621302
182.63,-0.0024664361379109325,1.327322891354561,754,7.152557373046875e-09,6032000,1.41,0.0,507,1.3848966884613036,0.18739984505788498,3.1000000000000085,0.014784515345490945
185.63,0.0020417496305890383,1.3326273526996375,755,-1.6689300537109377e-08,6040000,1.5,0.0,507,1.381988481283188,0.18570873362064907,4.0,0.015960522675013637
188.01,-5.177539424039423e-06,1.2676289861276746,756,2.9802322387695312e-08,6048000,1.57,0.0,507,1.3801689112186433,0.17986694784475943,4.0,0.014903104956720198
187.97,-0.0003204517070116708,1.0415058259665966,757,-3.4880638122558596e-06,6056000,1.55,0.0,507,1.3830291080474852,0.13846951333440413,4.0,0.010546514576744812
184.06,0.0009589222504291684,1.1627122624218464,758,2.741813659667969e-08,6064000,1.42,0.0,507,1.3817904162406922,0.17441770006028315,4.0,0.013174880940514413
179.9,2.1351035684347154e-06,1.2361812931112945,759,4.76837158203125e-09,6072000,1.34,0.0,507,1.3819856035709381,0.1738311357979259,4.0,0.01367826122308088
188.6,0.0022075239312835037,1.3705647803843022,760,-1.2642145156860352e-06,6080000,1.59,0.0,507,1.3771631681919099,0.19373495603940064,4.0,0.01587393102901842
190.23,0.0016251784772612155,1.3392539763823152,761,1.6689300537109377e-08,6088000,1.59,0.0,507,1.3814739453792573,0.19085386424967832,4.0,0.015210581351229848
191.32,-0.0026350747351534666,1.1903606572002172,762,-1.9371509552001953e-07,6096000,1.62,0.0,507,1.3797520661354066,0.17503792277731287,4.0,0.013807665358463055
190.88,0.0007274201439577154,1.2184208177030087,763,1.8477439880371094e-08,6104000,1.65,0.0,507,1.3775734937191009,0.17425398968041608,4.0,0.013383791119304078
175.69,0.0032584976975340396,1.0844612648710608,764,-2.586841583251953e-07,6112000,1.23,0.0,507,1.3842047989368438,0.15942179446681878,3.0,0.012217152778739547
176.65,0.001166728837415576,1.384409075193107,765,2.0265579223632814e-08,6120000,1.26,0.0,507,1.383289942741394,0.20102637387905453,3.1000000000000085,0.016312262009723782
183.9,-0.000322157631162554,1.1980994670465588,766,4.76837158203125e-08,6128000,1.44,0.0,507,1.3838507080078124,0.181744944017206,4.0,0.013324552665580995
188.53,-0.001211970136500895,1.3083746879547835,767,1.1920928955078125e-09,6136000,1.57,0.0,507,1.3776884472370148,0.17277097030496724,4.0,0.01517981303632041
186.66,0.004190494085778482,1.3285824878141284,768,-1.2502670288085937e-05,6144000,1.52,0.0,507,1.3788876509666443,0.1775988601184413,3.0,0.01538679339868395
194.63,0.0017905094113666565,1.4672513621300458,769,-1.8477439880371094e-08,6152000,1.75,0.0,507,1.3796031391620636,0.19354742777110012,4.0,0.017466426968676386
192.39,-0.0023090842249803246,1.0939207557216286,770,-1.9669532775878907e-08,6160000,1.66,0.0,507,1.3834288930892944,0.1600943038700381,4.0,0.011233794792242407
180.11,0.0023854294465854766,1.2494841651059687,771,1.9073486328125e-08,6168000,1.32,0.0,507,1.3776093375682832,0.1835463164707303,3.1000000000000085,0.01488590026196789
191.99,0.0011283797826763474,1.2449707951396705,772,9.5367431640625e-09,6176000,1.65,0.0,507,1.3731613886356353,0.18604726577146885,4.0,0.014282942116878986
194.87,0.0016259203664958477,1.2865195316076279,773,-7.748603820800782e-09,6184000,1.73,0.0,507,1.3674502217769622,0.18591622382697204,5.0,0.015578480886442776
187.92,0.00033731394214555623,1.128470012806356,774,-1.1249184608459472e-05,6192000,1.56,0.0,507,1.380855519771576,0.16731361198941774,5.0,0.012806342040803428
188.34,-0.0004988553858129307,1.3166480450332165,775,9.5367431640625e-09,6200000,1.6,0.0,507,1.3846106386184693,0.1839976462330242,4.0,0.015408824500118498
175.97,0.0032698812724265736,1.157668698243797,776,-5.457997322082519e-06,6208000,1.24,0.0,507,1.3820788288116455,0.1753261912625475,3.0,0.01340328631000375
173.05,-0.0021244931704131886,1.1144730664603413,777,-3.218650817871094e-08,6216000,1.13,0.0,507,1.3816332066059112,0.15983582751662925,3.0,0.01176234912521977
182.83,0.0029855137392587492,1.2772686922922731,778,-6.73532485961914e-08,6224000,1.39,0.0,507,1.3797072386741638,0.17798999281203046,4.0,0.014799587501429415
183.11,-0.0010005042364355176,1.1547266560047864,779,-4.259943962097168e-06,6232000,1.41,0.0,507,1.3833432078361512,0.17047408232041839,4.0,0.012885715618776885
177.53,0.0018000645405845716,1.071179515644908,780,3.218650817871094e-08,6240000,1.27,0.0,507,1.381992884874344,0.17169332516963076,4.0,0.011921441074655377
187.1,-0.00011437802924774588,1.443280233964324,781,-1.4901161193847656e-08,6248000,1.52,0.0,507,1.3786763203144075,0.19150083917545288,4.0,0.017354021772243867
192.44,0.0016171680914703758,1.337494980916381,782,4.76837158203125e-09,6256000,1.68,0.0,507,1.3772342348098754,0.17557416805166112,4.1000000000000085,0.015506144224737
189.07,0.0006771740084514022,1.1622326898761093,783,-1.609325408935547e-08,6264000,1.57,0.0,507,1.3714269554615022,0.1664397903681301,4.1000000000000085,0.013043781252276858
186.67,0.0002583877346478403,1.30368757173419,784,-1.1324882507324219e-08,6272000,1.46,0.0,507,1.3696554279327393,0.1810965066509565,4.1000000000000085,0.014607422064145795
187.05,0.002782283304259181,1.3293078262358904,785,-1.9073486328125e-08,6280000,1.5,0.0,507,1.3785878252983093,0.1994794817532056,4.0,0.016020493233663727
198.39,-0.0021819475427037106,1.2693231669813394,786,3.039836883544922e-08,6288000,1.88,0.0,507,1.3720527482032776,0.1698515623790425,4.0,0.014076735768776416
190.11,0.0022622334146581123,1.2560128298029303,787,4.231929779052734e-08,6296000,1.62,0.0,507,1.3691560864448546,0.1770982160435333,4.0,0.014036534112365188
187.9,-0.0009652239503338933,1.2691809128969909,788,-3.218650817871094e-08,6304000,1.53,0.0,507,1.378612426519394,0.1789075428146269,5.0,0.014378416124618525
195.83,0.0007229303265921771,1.3212014104425907,789,4.172325134277344e-09,6312000,1.68,0.0,507,1.3796300876140595,0.1763554830205215,5.0,0.014989627871345874
187.75,-0.0017714854516088963,1.1091673849523067,790,-2.4437904357910155e-08,6320000,1.47,0.0,507,1.3773878252506255,0.16717987662286415,4.0,0.012364555947806366
176.65,0.003391327704885043,1.1700912421941758,791,-5.125999450683594e-08,6328000,1.28,0.0,507,1.379512096643448,0.16915599636754575,3.0,0.013260058476089399
177.54,0.0004824032523902133,1.207117751725018,792,0.00024038612842559816,6336000,1.38,0.0,507,1.3840544843673706,0.16670448755225956,3.0,0.013041979734043706
182.37,0.0021433517208788544,1.2580218102037906,793,-2.205371856689453e-08,6344000,1.49,0.0,507,1.3799326515197754,0.18434813022688765,4.0,0.014913272935573332
172.92,-0.0007693177603505319,0.9578473898395896,794,-1.8477439880371094e-08,6352000,1.17,0.0,507,1.3720893573760986,0.14694437084850334,3.0,0.009861170527692593
170.34,0.0019895393965998665,1.1633801985532046,795,-2.199411392211914e-07,6360000,1.08,0.0,507,1.3816405880451201,0.1531615684849382,3.0,0.012200476853868167
178.04,0.002156117240956519,1.2621962188184261,796,-1.5497207641601563e-08,6368000,1.26,0.0,507,1.3823075997829437,0.17849908064657666,3.0,0.014868742483813549
192.5,-0.0007317520707147196,1.2307265228033066,797,-5.960464477539063e-09,6376000,1.58,0.0,507,1.3827443766593932,0.1613267930811126,4.0,0.013170504636445913
187.75,0.0002635493551497348,1.2129988216981291,798,2.0325183868408204e-07,6384000,1.5,0.0,507,1.377055240869522,0.16846987918855447,3.0,0.013380817328124977
173.35,0.00040109175257384776,1.1567611258849502,799,-6.014108657836914e-07,6392000,1.17,0.0,507,1.3794799649715423,0.16595515061554672,3.0,0.012780153529606651
174.46,-0.0011253531510010363,1.2202320327982306,800,-2.2220611572265626e-06,6400000,1.18,0.0,507,1.3785807085037232,0.16511785714177524,3.0,0.013306500951184717
178.08,0.0006437118171015755,1.097515555897262,801,-1.1175274848937989e-05,6408000,1.27,0.0,507,1.383096934556961,0.1442377508761141,3.0,0.011966874514363467
178.88,0.0023607844833895796,1.2102293005585671,802,3.5762786865234374e-08,6416000,1.26,0.0,507,1.3846353888511658,0.1543255932638906,3.0,0.01323241464648163
175.17,-0.0006062068918254226,1.0774149844236671,803,-3.5458803176879884e-06,6424000,1.29,0.0,507,1.3807592272758484,0.1466663188284473,3.0,0.011130747385986978
176.71,0.0006502236251253635,1.087285040691495,804,-4.4226646423339843e-07,6432000,1.34,0.0,507,1.3811644792556763,0.154153738002737,3.0,0.011745283239761192
180.39,0.002914927137317136,1.306015384197235,805,1.1920928955078126e-08,6440000,1.33,0.0,507,1.3801308858394623,0.1870428520533655,3.0,0.015232122120651184
179.98,-0.0015503251901827753,1.1083924771845342,806,-3.070235252380371e-06,6448000,1.32,0.0,507,1.382629382610321,0.15678347190626873,3.1000000000000085,0.011374263855850586
178.14,0.003510827198624611,1.252056225091219,807,4.172325134277344e-09,6456000,1.27,0.0,507,1.3817160260677337,0.1705615066995134,3.0,0.014069798381065084
177.95,0.001692506109829992,1.0474446443095804,808,-4.7087669372558596e-08,6464000,1.31,0.0,507,1.38051189661026,0.1525580232819755,3.0,0.011562212344942964
177.54,0.00234242461505346,1.277241535782814,809,-2.1606087684631348e-05,6472000,1.31,0.0,507,1.3814797401428223,0.18327783081872748,3.1000000000000085,0.015542100408683836
192.04,-5.226014473009854e-05,1.4849538853019475,810,3.695487976074219e-08,6480000,1.67,0.0,507,1.366951973438263,0.20564217807485768,4.0,0.0184644633197604
203.33,0.0007397278730059042,1.4079693016409873,811,-4.5299530029296876e-08,6488000,2.0,0.0,507,1.3299399971961976,0.17921358907900967,5.0,0.016114590065481025
211.26,-0.0016238715054896602,1.5105178543552755,812,-2.503395080566406e-08,6496000,2.16,0.0,507,1.37194766163826,0.2061891683470841,5.0,0.018646556886542386
206.61,-0.00020124899689108133,1.2914171288535,813,-3.516674041748047e-08,6504000,2.07,0.0,507,1.3719226539134979,0.17145506003078295,5.0,0.015158291169864242
191.58,0.001923483291757293,1.2743713637068868,814,-2.652406692504883e-07,6512000,1.66,0.0,507,1.3835749208927155,0.16766315316560523,4.1000000000000085,0.014429117146228236
185.69,0.0012056458950974048,1.1815974409505725,815,1.1920928955078125e-09,6520000,1.49,0.0,507,1.385169847011566,0.15132504011575615,4.0,0.013055879802577693
185.49,0.001782802294474095,1.4111849157512188,816,1.0728836059570312e-08,6528000,1.45,0.0,507,1.37700981259346,0.17861919245777425,4.0,0.01647329934499794
190.24,-0.0024598061391589,1.3107483825087547,817,-3.5762786865234374e-08,6536000,1.57,0.0,507,1.3794950568675994,0.16490991859932527,4.1000000000000085,0.014930847954528871
189.7,-0.000570264644920826,1.2424729809165,818,-2.503395080566406e-08,6544000,1.63,0.0,507,1.3827647638320923,0.155193518279224,5.0,0.01400674678264295
189.43,0.0003263036999851465,1.336681024543941,819,8.344650268554688e-09,6552000,1.56,0.0,507,1.371004766225815,0.16462726993538482,4.1000000000000085,0.015575333641772887
199.97,0.0001601651927921921,1.3786588536575437,820,2.2649765014648438e-08,6560000,1.87,0.0,507,1.3636449837684632,0.18004497440006623,5.0,0.016909841660854
191.23,0.001521474071778357,1.1107033025845885,821,3.159046173095703e-08,6568000,1.66,0.0,507,1.3722001838684081,0.1312725310277083,5.0,0.011905630091578133
181.53,0.0005494148400612176,1.2713972563296556,822,-8.457899093627929e-07,6576000,1.39,0.0,507,1.3742857384681701,0.17031269454163653,3.0,0.0144668458904016
179.92,0.0018350773057318292,1.320545155517757,823,-3.7288665771484376e-06,6584000,1.35,0.0,507,1.3761312925815583,0.1544905418854164,3.0,0.015320636621718222
179.24,0.0022668978868750854,1.0563816227391363,824,-2.3245811462402345e-08,6592000,1.39,0.0,507,1.3813390386104585,0.13708233273797943,3.1000000000000085,0.011844117915288735
183.19,0.0017381215264322236,1.380247712880373,825,-2.741813659667969e-08,6600000,1.51,0.0,507,1.3788033103942872,0.1633265499440219,4.0,0.016643044690263196
194.49,-0.0025953943328931926,1.3577794830128551,826,-2.1457672119140624e-08,6608000,1.82,0.0,507,1.3838274085521698,0.17572354728945372,4.0,0.01616902451207352
195.48,0.00032658019103109836,1.056468299832195,827,-1.131296157836914e-06,6616000,1.79,0.0,507,1.3837337219715118,0.15062406827174274,4.0,0.01203528677965096
180.03,0.002276896956609562,1.2813962668925525,828,1.1920928955078125e-09,6624000,1.3,0.0,507,1.3834457898139954,0.15518060664011202,3.1000000000000085,0.01431120486382497
185.34,0.0009666978724999353,1.3518855181336402,829,1.3709068298339844e-08,6632000,1.51,0.0,507,1.3807709312438965,0.18557314141733258,3.1000000000000085,0.01603439299364254
185.97,-0.0007886519993189722,1.187423069216311,830,2.503395080566406e-08,6640000,1.54,0.0,507,1.3787466180324555,0.15259968921536465,3.1000000000000085,0.012990881275432003
184.1,-0.0020628985861549155,1.2138896621763706,831,-1.3369321823120117e-06,6648000,1.46,0.0,507,1.375580862760544,0.15930409787479635,4.0,0.013217902597352804
178.82,0.0022898788798920576,1.2076960569620132,832,-1.7881393432617187e-09,6656000,1.32,0.0,507,1.3776722943782806,0.15764035039445465,4.0,0.013918049919448094
169.43,-0.0008679985988419503,0.9306823310628534,833,-2.0265579223632814e-08,6664000,1.09,0.0,507,1.375805641412735,0.11612996143096155,3.0,0.009041134326334941
174.9,0.0023909807717427613,1.3645783421397208,834,3.874301910400391e-08,6672000,1.21,0.0,507,1.36846186876297,0.17165181402179763,3.0,0.016259250523071388
184.56,-0.0032931848987936972,1.138769187424332,835,-7.152557373046875e-09,6680000,1.41,0.0,507,1.3672226643562317,0.14381475950525055,4.0,0.012533408095591766
