P09:episode_rewards,explained_variance,advantage_norm,policy_loss,PMM:episode_rewards,policy_entropy,grad_norm,fps,epoch_idx,P01:episode_rewards,frames,episode_length,value_loss
3.0,-0.004236426949501037,1.2955448298156262,2.192056272178888e-06,1.33,1.3648164343833924,0.21427073033436678,615,309,0.0,2472000,177.97,0.014798408820520309
3.0,-0.005734216570854187,1.121807987317443,-6.162806123029441e-05,1.14,1.34533256649971,0.19143526587511184,615,310,0.0,2480000,167.91,0.011951940236176597
2.1000000000000085,-0.004016797542572021,1.0741978481411933,3.158700536005199e-05,0.98,1.3624843752384186,0.17550379370943492,615,311,0.0,2488000,161.85,0.011140514697872276
3.0,-0.003251640796661377,1.0520794031955303,0.00328763214754872,1.1,1.3734422254562377,0.17726895791068933,615,312,0.0,2496000,170.35,0.01127127233034571
4.0,-0.0027436894178390504,1.2631395099312066,-0.001622932228819991,1.29,1.3718187499046326,0.19954265969667792,615,313,0.0,2504000,178.16,0.01548438995549077
4.0,-0.0033017224073410034,1.2256637674197555,0.002638682941906154,1.46,1.3798716485500335,0.2180887079045262,615,314,0.0,2512000,182.64,0.013796068332494542
3.1000000000000085,-0.004048781394958496,1.0125402917712927,-0.0018516080180415884,1.25,1.3590947103500366,0.18605729322574116,615,315,0.0,2520000,175.71,0.010239093924028567
3.0,-0.0040355706214904785,1.2396126715838909,0.0024763113702647387,1.02,1.3470066499710083,0.21381441947769544,615,316,0.0,2528000,167.02,0.01433420676541573
3.0,-0.0030560719966888426,1.2604215268045664,0.0007975971646374091,1.3,1.3614288866519928,0.19742062426588164,614,317,0.0,2536000,177.89,0.014198854583682988
3.0,-0.009775493144989014,1.3411750424280762,0.0018488259438890963,1.36,1.3710749518871308,0.21894626320416435,614,318,0.0,2544000,180.83,0.015650390990695085
4.0,-0.002836548686027527,1.3167697799578308,0.0013088762864936143,1.53,1.3600315022468568,0.22271694034114134,614,319,0.0,2552000,188.25,0.01503425051641898
4.0,-0.04669048130512238,1.0974264135025442,0.000628943876363337,1.42,1.3709893941879272,0.19003244839540426,614,320,0.0,2560000,181.67,0.011855083899259853
3.0,-0.007546082139015198,1.0443265184387565,0.001762636602798011,1.07,1.3651087963581086,0.17485523100955522,614,321,0.0,2568000,166.95,0.011347049803989649
3.0,-0.004957399368286133,1.1661553846858441,-0.00011253196047618986,1.22,1.3246948719024658,0.19132340166023099,614,322,0.0,2576000,167.32,0.012860224623277645
3.1000000000000085,-0.008133028149604798,1.3148935719579458,0.001914029186591506,1.33,1.3409545707702637,0.21198333567804817,614,323,0.0,2584000,170.44,0.015126156455989985
4.0,-0.0028997564315795896,1.3143591581285,0.0012860805392847397,1.37,1.3495016968250275,0.2197697161064367,614,324,0.0,2592000,170.42,0.015844304605416255
3.0,-0.004592484831809998,1.0240417158603667,0.002634340551448986,1.13,1.3645786380767821,0.1793180798447617,614,325,0.0,2600000,164.49,0.01074165862512018
2.1000000000000085,-0.004492937326431274,1.1476591881364584,-0.002289590467698872,1.1,1.368155118227005,0.19034120310192823,614,326,0.0,2608000,168.72,0.012354040176578564
2.1000000000000085,-0.0033499711751937868,1.1114585596136748,0.0010001401537738275,1.17,1.3756389176845552,0.20061912806532567,614,327,0.0,2616000,169.85,0.012272322806650209
3.0,-0.002175743579864502,1.1933045961335302,0.002076727496169042,1.25,1.3805230343341828,0.20057874806839882,614,328,0.0,2624000,173.86,0.013377003902446631
3.0,-0.0021076446771621706,1.27568472340703,0.0007788125035585835,1.32,1.379806616306305,0.18657397299719222,614,329,0.0,2632000,180.42,0.014390259201020399
3.0,-0.008483744859695434,1.1107397310063243,0.0033435482339700686,1.31,1.3740523409843446,0.18794692420445366,614,330,0.0,2640000,180.53,0.01240221412041592
3.0,-0.0034201586246490477,1.1827888070233166,0.001504570582183078,1.35,1.3776983499526978,0.171412179121721,614,331,0.0,2648000,178.42,0.012841766079347963
3.0,-0.0020510923862457277,1.3616337817907334,0.002981937756994739,1.47,1.3607604432106017,0.226226125692982,614,332,0.0,2656000,181.55,0.016682634397984657
4.0,-0.0032111942768096925,1.3769523701444268,0.0019692927174037324,1.55,1.364864685535431,0.2291551517018765,614,333,0.0,2664000,186.5,0.01670743452372335
4.0,-0.0035060691833496095,1.1430901860818268,-0.0020468613662524148,1.5,1.3780851447582245,0.18629062063895824,614,334,0.0,2672000,185.42,0.012098630075543041
4.0,-0.003941234946250915,1.0544417004287243,0.00314912045141682,1.28,1.3802945291996003,0.1777539534718462,614,335,0.0,2680000,176.34,0.011379220665712637
4.0,-0.0057693588733673095,1.1554254867136478,0.0018395883109769784,1.26,1.3790392148494721,0.18997841205088925,614,336,0.0,2688000,174.34,0.013173030043371909
4.0,-0.0021348220109939577,1.3293950053304433,0.0006615672586485744,1.5,1.3779122424125672,0.213123588307809,614,337,0.0,2696000,184.94,0.015215923805590137
4.0,-0.006071372628211975,1.0170751158893108,-0.0003740404765267158,1.48,1.3680765283107759,0.18236344876611413,614,338,0.0,2704000,185.35,0.011369481057943175
3.0,-0.008436275720596314,1.1694789919257165,0.0025018735509365797,1.17,1.362598922252655,0.20546244504562464,614,339,0.0,2712000,174.86,0.013282760470615359
3.0,-0.002594738006591797,1.0857690940797329,-0.0004723432916216552,1.28,1.3441537284851075,0.17976731155878695,614,340,0.0,2720000,174.18,0.011540199566152296
3.1000000000000085,-0.003124251961708069,1.2294700719043612,0.0007900547701865434,1.26,1.3405842292308807,0.22028319671659038,614,341,0.0,2728000,170.37,0.014093609021501833
3.0,-0.006338388323783874,1.0286331644374878,0.0008979521691799164,1.16,1.3293006825447082,0.18262373305635873,614,342,0.0,2736000,167.73,0.011269875206522215
2.0,-0.0030731427669525146,0.9993787098675966,0.0025019561889348552,1.03,1.3547992205619812,0.16538922800297962,614,343,0.0,2744000,162.52,0.01103259091733662
3.0,-0.004101948142051697,1.1231004197522998,-0.0007515861664433032,1.08,1.3605364489555358,0.18499114729655916,614,344,0.0,2752000,167.26,0.011822901263676612
3.0,-0.004517271518707276,1.5005635695904493,0.004399387458943238,1.32,1.3785093462467193,0.23966237105895516,614,345,0.0,2760000,178.36,0.01899031094995735
4.0,-0.003171730637550354,1.5741870409995318,-0.001416822792380117,1.83,1.3751011860370637,0.26339825846827625,614,346,0.0,2768000,199.26,0.019831788713017887
5.0,-0.004195576310157776,1.1715737547539176,0.0017837897069694008,1.87,1.3772260534763336,0.19647217342988418,614,347,0.0,2776000,203.04,0.01321317178319532
4.0,-0.0025237202644348145,1.1985572396218778,0.00022418947657570242,1.5,1.3718018460273742,0.1983191937837286,614,348,0.0,2784000,186.39,0.013257332249268075
4.0,-0.004782744646072388,1.3082947068661452,0.0011829095124267042,1.49,1.3661518228054046,0.20759567623736075,614,349,0.0,2792000,181.43,0.01577611060185518
3.0,-0.006326512694358826,0.9088384458515794,-0.0007768471067538485,1.13,1.37108504652977,0.14882771997303063,614,350,0.0,2800000,166.35,0.008804795359016283
2.0,-0.006098645925521851,0.9267077685892582,0.0025918514421209692,0.82,1.3814307057857513,0.14966361779760626,614,351,0.0,2808000,156.84,0.009378388559998712
2.1000000000000085,-0.0021301788091659547,1.2152301051840186,0.0017122781998477876,1.0,1.3808087158203124,0.19494417008349044,614,352,0.0,2816000,165.27,0.013737041385084012
3.0,-0.0030374926328659057,1.2054074247926474,0.0007502331322757527,1.25,1.3823829221725463,0.201552007274237,614,353,0.0,2824000,176.9,0.01364823872906527
3.1000000000000085,-0.0027581799030303956,1.240156405903399,0.0033621674917958446,1.18,1.3745476591587067,0.19124045421755195,614,354,0.0,2832000,176.11,0.01443757622377234
4.0,-0.0021548032760620116,1.1468131405860185,-0.001482029806720675,1.28,1.3804307770729065,0.18065672805303407,614,355,0.0,2840000,177.63,0.012151834130527277
4.0,-0.003838077187538147,1.26333731405437,-0.0008785696187987923,1.56,1.3829914605617524,0.18710564866403953,614,356,0.0,2848000,188.95,0.013934862036558115
3.0,-0.004233071804046631,0.7536940195038915,0.0003397866734303534,1.11,1.3783917045593261,0.12394523743253619,614,357,0.0,2856000,172.35,0.007100284546809234
2.0,-0.007000200748443604,1.0703914531506598,0.001487228432088159,0.9,1.3724957239627837,0.15963501750274045,614,358,0.0,2864000,161.7,0.010958678748552301
3.0,-0.0029856115579605103,1.2167322430759668,0.001074474243214354,1.15,1.364110323190689,0.18725296165302832,613,359,0.0,2872000,172.88,0.0135875889849558
4.0,-0.0035548800230026244,1.1055757709592582,0.0001666843076236546,1.29,1.380736652612686,0.17685860601267642,613,360,0.0,2880000,180.56,0.012128100928130152
3.0,-0.0031413650512695313,0.9879513121768833,0.0006381681154016405,1.13,1.3746208655834198,0.16075641816059838,613,361,0.0,2888000,171.81,0.01012014697235827
3.0,-0.002909594774246216,1.2708302316442133,0.0003713460359722376,1.13,1.3797411584854127,0.19218169314054515,613,362,0.0,2896000,169.61,0.014399286460156873
3.1000000000000085,-0.004828199148178101,1.1866988720744849,-0.0005409344541840255,1.38,1.3785335719585419,0.19255405865040187,613,363,0.0,2904000,181.69,0.013349466257141103
3.0,-0.00913887917995453,1.1310018988512456,0.0013697230425896124,1.19,1.3781352210044862,0.18511239234969362,613,364,0.0,2912000,175.25,0.012650371340623679
3.0,-0.0041176146268844605,0.9665085794590413,0.0014164951496059076,1.03,1.3769052457809448,0.15205714776910187,613,365,0.0,2920000,165.71,0.009550367204942631
3.0,-0.003143097162246704,1.2086185007542372,-0.0016930576748563908,1.17,1.3807369673252106,0.1806292113480454,613,366,0.0,2928000,171.9,0.013452773557655746
3.0,-0.00986704409122467,1.2741298520378768,0.0032062277136719786,1.21,1.3781187307834626,0.20021988286582698,613,367,0.0,2936000,176.58,0.015034740859719023
4.0,-0.0053195363283157346,1.3236322446912527,0.0018189784164133016,1.4,1.37885009765625,0.21430699490187022,613,368,0.0,2944000,183.48,0.015768189320269813
4.0,-0.004702361226081848,1.2081558267213404,8.679344085976481e-05,1.61,1.37945094704628,0.1931057205322847,613,369,0.0,2952000,191.12,0.013505211121237154
3.0,-0.015641140341758727,1.2760348420310765,-0.0013397841283585875,1.47,1.3539595627784728,0.18893308751963653,613,370,0.0,2960000,186.29,0.014765514970179652
3.1000000000000085,-0.002935698628425598,1.1320518662407995,0.00045339768199482934,1.28,1.3633512496948241,0.17897244870250084,613,371,0.0,2968000,178.95,0.01233282756463268
4.0,-0.0016839247941970825,1.2870209684967995,0.0036892586182511876,1.18,1.3652304017543793,0.20832138692605898,613,372,0.0,2976000,174.97,0.015465745216079085
5.0,-0.0033250004053115845,1.3113362370058894,9.66846861410886e-05,1.69,1.3685571765899658,0.2047687662281609,613,373,0.0,2984000,195.05,0.015022011477703927
5.0,-0.0025244075059890746,1.2231797876954078,0.0013909221504582092,1.89,1.3680080807209014,0.1771240430274486,613,374,0.0,2992000,203.52,0.013169981068531343
4.1000000000000085,-0.0033373779058456423,1.2188229056447744,0.0032198840437922625,1.69,1.3794647252559662,0.20887420664894227,613,375,0.0,3000000,194.48,0.014532692205075365
4.1000000000000085,-0.002588895559310913,1.352348761819303,0.004192937496409286,1.69,1.3791268980503082,0.21659079619800317,613,376,0.0,3008000,193.25,0.015937460130753606
5.0,-0.0028891730308532714,1.3576349801570178,-0.0019870119664119556,1.89,1.3603805327415466,0.21051539207825049,613,377,0.0,3016000,202.13,0.015734714848786097
5.0,-0.003876963257789612,1.2208948279544711,0.004893092490383424,1.69,1.3707619607448578,0.20082168218349705,613,378,0.0,3024000,195.51,0.014024688181616512
4.0,-0.0064222651720046995,1.2346846335567534,0.0011126705966307783,1.63,1.3818163108825683,0.20946987381433224,613,379,0.0,3032000,194.3,0.014639636566048466
4.0,-0.001823486089706421,1.4138636177033186,0.0009749325949815102,1.62,1.3800186562538146,0.2118153435844081,613,380,0.0,3040000,193.7,0.016761004017389496
5.0,-0.003837219476699829,1.2437949496507645,0.00039777723839506506,1.73,1.3790636479854583,0.19494484731062237,613,381,0.0,3048000,195.79,0.014351656840644864
5.1000000000000085,-0.0030599766969680786,1.3944877549260855,-0.000847576168453088,1.82,1.379692304134369,0.21114432633470262,613,382,0.0,3056000,196.21,0.016225446460612147
5.0,-0.003698410987854004,1.3300422135367989,0.0011263761477312074,1.7,1.3784453785419464,0.2173475089881827,613,383,0.0,3064000,193.14,0.016149374419810555
4.0,-0.0022646534442901612,1.1924031241610646,0.0023871869524009527,1.58,1.381942619085312,0.1858231572778171,613,384,0.0,3072000,189.46,0.0134290328264251
3.1000000000000085,-0.002688148617744446,1.32474661860615,0.00021716963849030435,1.42,1.3775825989246369,0.20803124173809398,613,385,0.0,3080000,184.17,0.015676204026967754
4.0,-0.00230970561504364,1.4458208067715168,0.0009290440543554723,1.79,1.374927887916565,0.23321544208867906,613,386,0.0,3088000,197.9,0.017127585662437925
4.1000000000000085,-0.0021614295244216917,1.2270004998520017,0.003012972523283679,1.78,1.3785587537288666,0.1957770887575628,613,387,0.0,3096000,196.75,0.014469001576644587
3.0,-0.003353292942047119,1.0341577467694878,-0.0009622494282666594,1.24,1.3693665659427643,0.16827784344414387,613,388,0.0,3104000,174.66,0.01087589896863392
2.1000000000000085,-0.002411593794822693,1.276452381759882,0.0027995834016473964,1.17,1.3582251596450805,0.19389311434436926,613,389,0.0,3112000,169.82,0.014562273102128528
3.0,-0.0057942110300064084,1.2046568489260971,0.0006292527532787062,1.31,1.3806624734401702,0.18346630665305239,613,390,0.0,3120000,175.82,0.012871697934547227
3.0,-0.0019276010990142822,1.3125033293664456,0.002186091786952602,1.3,1.3794335579872132,0.1893497236272119,613,391,0.0,3128000,177.65,0.0150561490666405
4.0,-0.003045777678489685,1.1834617139585317,-0.0013878985994961112,1.38,1.3814654231071473,0.18656807983691234,613,392,0.0,3136000,181.17,0.01311616365761438
4.0,-0.004824889898300171,1.0658028069138528,8.185520289771375e-05,1.37,1.382249710559845,0.16003661275345635,613,393,0.0,3144000,181.27,0.010966945613354255
3.0,-0.007082197070121765,1.1176159059256314,0.001328385273227468,1.21,1.3821318471431732,0.1917197703772713,613,394,0.0,3152000,176.74,0.013066944309523479
3.0,-0.0030380141735076903,1.1882344502210618,0.0019059233111329377,1.14,1.3720729565620422,0.19175257377393617,613,395,0.0,3160000,172.91,0.01368265306315152
3.0,-0.0029633760452270506,1.1630330542847513,-0.00010522251483052969,1.14,1.3752524852752686,0.18217032800660524,613,396,0.0,3168000,172.03,0.012533169019325214
3.0,-0.005294490456581116,1.2295048890262843,-0.0013844016403891145,1.18,1.362942624092102,0.1809221087127687,613,397,0.0,3176000,174.87,0.013351617371185967
4.0,-0.005313358902931213,1.300581755321473,0.0015117003233172,1.45,1.357080134153366,0.2037130649289297,613,398,0.0,3184000,186.25,0.016011824886873
3.0,-0.009214195609092712,1.1383210043609142,0.0014885902614332736,1.25,1.361146298646927,0.17783785204412425,613,399,0.0,3192000,175.68,0.01266837852102526
3.0,-0.0024906498193740844,1.2345897596329451,0.0014864591136574746,1.19,1.3731362700462342,0.21073156207934637,613,400,0.0,3200000,171.67,0.013809283548871462
3.0,-0.006725459694862366,1.2017401595041155,-0.002183554001385346,1.29,1.3713780653476715,0.19588108644540056,613,401,0.0,3208000,177.53,0.013126925200513142
3.0,-0.0304813814163208,1.2022863386012614,0.004021741207689047,1.21,1.3683081793785095,0.19439827401053314,613,402,0.0,3216000,174.41,0.01396363982816638
2.1000000000000085,-0.007208815813064575,1.0424830868281425,0.0026400102756451815,1.16,1.3721340465545655,0.1820302755214103,613,403,0.0,3224000,171.49,0.011551618130977204
3.0,-0.002777048349380493,1.2491783192753791,-0.001680941917002201,1.24,1.3534373569488525,0.20646685454935312,613,404,0.0,3232000,174.34,0.013562034436617978
2.0,-0.020769534707069395,0.9708939589560032,0.00038343754655215887,1.21,1.3611359906196594,0.15509805966715307,613,405,0.0,3240000,172.56,0.009600449981662677
3.0,-0.00250785231590271,1.0462908323481679,0.0012195649289060385,1.11,1.380194536447525,0.16077949208908546,613,406,0.0,3248000,170.56,0.010954713438140971
3.1000000000000085,-0.003078879117965698,1.139402350857854,0.0021199456608155744,1.24,1.3831808733940125,0.18834631965337437,613,407,0.0,3256000,174.75,0.012853590056074608
3.1000000000000085,-0.005527021288871765,1.2318944247439503,4.8087237519212064e-06,1.43,1.3785937237739563,0.17994656543155396,612,408,0.0,3264000,179.85,0.013452896257210795
3.0,-0.004408169388771057,0.9701073794439435,0.0008351675339508802,1.19,1.376186455488205,0.1607835183382604,612,409,0.0,3272000,172.35,0.010036992886598454
3.0,-0.0035161834955215452,1.2174095600098371,0.0006752065056934952,1.14,1.3752717363834381,0.1939064775254361,612,410,0.0,3280000,172.1,0.013500155354431626
3.0,-0.00526819109916687,1.2666535640880465,0.0008052807161584496,1.4,1.3672410583496093,0.2164413550163222,612,411,0.0,3288000,183.23,0.014674282230507742
4.1000000000000085,-0.0018652957677841187,1.4808738873153926,0.0007288239619811065,1.86,1.3619051718711852,0.2219428330672163,612,412,0.0,3296000,199.02,0.018012469609566324
6.0,-0.006163150072097778,1.3881263230741023,0.0023967277312112855,2.07,1.3752585899829866,0.22415429387834188,612,413,0.0,3304000,205.95,0.016922304914933194
5.0,-0.01680539011955261,1.0558953545615077,0.001263718850677833,1.8,1.3803182554244995,0.17489561927402664,612,414,0.0,3312000,196.52,0.011647849683179175
3.0,-0.007206461429595947,1.245454946644604,0.0004192213420174085,1.24,1.380431569814682,0.2089970007027352,612,415,0.0,3320000,176.59,0.013975880022180719
3.0,-0.0033102375268936157,1.1834711134433746,0.0018591522457427345,1.3,1.3840159618854522,0.19738963364170253,612,416,0.0,3328000,178.61,0.013501969994645152
3.0,-0.002648433446884155,1.3191335758566856,0.006368741735641379,1.45,1.3614776122570038,0.22052020596941854,612,417,0.0,3336000,182.06,0.016327811135743105
3.0,-0.0023811817169189452,1.117083646953106,-0.001613961952389218,1.34,1.377279132604599,0.18548696639945256,612,418,0.0,3344000,175.9,0.012123298182714279
3.0,-0.0036307328939437864,1.0792875063419343,0.00023480224088416436,1.07,1.371674678325653,0.1642621909154814,612,419,0.0,3352000,166.72,0.010977684445906561
3.0,-0.0018193280696868896,1.1281629629060625,2.7470996137708425e-05,1.06,1.377352422475815,0.16891230240408536,612,420,0.0,3360000,167.54,0.01262544608385724
3.0,-0.0024136292934417727,1.1345034864172339,0.0026262438809499145,1.23,1.3821636819839478,0.19482212568323515,612,421,0.0,3368000,175.18,0.012974801315190234
3.0,-0.002788187265396118,1.1015302630886437,2.7732481248676778e-05,1.18,1.36531893491745,0.18325940430845766,612,422,0.0,3376000,172.8,0.01225463978823882
3.0,-0.011101002097129822,1.2696767295710742,0.0030476442142389716,1.27,1.367339084148407,0.19983682276078027,612,423,0.0,3384000,171.81,0.014371061093368099
2.0,-0.013209087252616882,1.0470520477741956,5.5559618631377815e-05,1.1,1.3693763256072997,0.1687503653444219,612,424,0.0,3392000,165.26,0.01070539339958259
3.0,-0.001926361918449402,1.326435622870922,0.0034443924622610212,1.17,1.368123129606247,0.224799974202476,612,425,0.0,3400000,169.48,0.016164663796789682
3.0,-0.002884266972541809,1.0789250089228153,0.00231457947207673,1.24,1.3751014590263366,0.16768600298630637,612,426,0.0,3408000,174.1,0.012167342603211182
4.0,-0.0006189411878585816,1.4067082310467958,-0.002950171265983954,1.45,1.3547720634937286,0.23405333631817285,612,427,0.0,3416000,183.48,0.017166386593726202
4.0,-0.0025553649663925173,1.1510189059749245,0.00043023483420256525,1.69,1.3649724173545836,0.18766915455151234,612,428,0.0,3424000,192.81,0.012680451733394875
3.1000000000000085,-0.006022164821624756,1.180646522436291,0.0021632804058026524,1.45,1.376727659702301,0.1675685899144658,612,429,0.0,3432000,184.64,0.012767904790980538
4.0,-0.002902241349220276,1.3150669069588183,-0.0006038118951255455,1.54,1.37333536028862,0.20721494260301404,612,430,0.0,3440000,189.22,0.014894298130056995
4.0,-0.0040676862001419066,1.1731436659768224,0.00045499488245695827,1.74,1.363716232776642,0.18925402818723064,612,431,0.0,3448000,196.84,0.0126724494855398
3.0,-0.005487499237060547,0.9973208353482187,-0.0002121342736063525,1.15,1.3550353312492371,0.16554149172263632,612,432,0.0,3456000,172.18,0.010669839323484212
2.0,-0.006378262042999267,1.0724606804735959,0.001550274164765142,1.02,1.3715978074073791,0.17407026978662177,612,433,0.0,3464000,165.31,0.011707492112232104
2.0,-0.0032054609060287475,0.9987698053196072,0.0009716172202024609,0.99,1.377255756855011,0.15225224999082085,612,434,0.0,3472000,165.35,0.010562036614464887
3.0,-0.0025478357076644895,1.2577301296591759,0.0016623341117519884,1.11,1.3769908344745636,0.20030599811704028,612,435,0.0,3480000,168.81,0.013696052002633224
3.0,-0.00551443338394165,1.2054799852520228,-0.0008871427970007062,1.22,1.3678286337852479,0.2077566209148561,612,436,0.0,3488000,175.52,0.01370539193773766
3.0,-0.003121775388717651,1.1853950591012836,0.000927265821956098,1.19,1.3642605328559876,0.1846497856862333,612,437,0.0,3496000,176.61,0.013628006227950209
3.0,-0.0022297966480255126,1.1843735803291202,0.004020855065900833,1.2,1.3735835886001586,0.19402200988662346,612,438,0.0,3504000,176.37,0.013806917427546068
3.0,-0.003216627836227417,1.1235319704934954,-0.002116441745311022,1.17,1.3498259389400482,0.1932422594073498,612,439,0.0,3512000,171.72,0.012592258609038254
2.0,-0.011352020502090453,1.1745974171534181,0.0028300921877962536,1.14,1.3701759922504424,0.1795787665661535,612,440,0.0,3520000,167.3,0.012796033666591029
3.0,-0.002453463673591614,1.293080608844757,0.0006891161116072908,1.27,1.3680172216892243,0.18934180630980987,612,441,0.0,3528000,172.5,0.013963872959429864
3.0,-0.003543488383293152,1.0811851803585888,0.0012386344172409735,1.3,1.3710134613513947,0.19939181600257683,612,442,0.0,3536000,176.64,0.012290470867455952
2.0,-0.0021002429723739626,1.1637757988274098,0.003919157233031001,1.03,1.377622777223587,0.19265171373693782,612,443,0.0,3544000,167.82,0.013339569481382796
3.0,-0.0023378986120224,1.141414488684386,-0.0016062734049046411,1.12,1.380807365179062,0.16689499675434785,612,444,0.0,3552000,171.71,0.012356231460312301
4.0,-0.002522004246711731,1.1619272339716553,0.0025740443001268432,1.25,1.3705748736858367,0.18003594674445667,612,445,0.0,3560000,178.42,0.01277618190033536
4.0,-0.001972044110298157,1.3160791928321123,6.296414416283369e-05,1.53,1.3660255360603333,0.20094636568413096,612,446,0.0,3568000,187.46,0.01513563678268838
4.0,-0.0014560455083847046,1.281709439251572,0.0012182387779466808,1.61,1.3684827053546906,0.1944616268356519,612,447,0.0,3576000,189.92,0.014635515397890231
4.0,-0.003090290427207947,1.25836915332824,0.0025902623124420643,1.7,1.3757768201828002,0.19795938610945232,612,448,0.0,3584000,191.63,0.014844095918772383
4.0,-0.0016751468181610107,1.1974717951379716,0.003059576991945505,1.66,1.3710588026046753,0.20692843632408703,612,449,0.0,3592000,192.01,0.013825561019125417
4.0,-0.009222683906555175,1.142603613520041,-0.0030676867929287253,1.5,1.356834638118744,0.17644472505391814,612,450,0.0,3600000,190.08,0.012533737722412753
3.0,-0.0015772563219070435,1.3052304305136204,0.0025385011872276664,1.35,1.3606611359119416,0.1979263722109312,612,451,0.0,3608000,184.26,0.014863918096816633
3.0,-0.003833032250404358,1.049453881829977,-0.0002576372676412575,1.22,1.3650230908393859,0.17702050682194226,612,452,0.0,3616000,176.74,0.01142175457480107
3.0,-0.003259320855140686,1.1721830536797642,0.000751019567833282,1.21,1.3749862813949585,0.1798716434076797,612,453,0.0,3624000,175.7,0.012779487538573449
3.0,-0.002476218342781067,1.1015663638710975,0.00022503239568322898,1.16,1.3519526433944702,0.17384137691818413,612,454,0.0,3632000,173.24,0.012027784644378698
3.0,-0.0027913397550582888,1.109686865247786,-0.00016994209843687713,1.18,1.3627083790302277,0.17376650608552036,612,455,0.0,3640000,172.82,0.012199812261460465
3.0,-0.0020048344135284424,1.2461393883638083,0.0020888715647743084,1.28,1.376617704629898,0.20350069132247767,612,456,0.0,3648000,177.75,0.014319989499126677
3.1000000000000085,-0.0022683000564575197,1.3216764976084232,0.0004964398348238319,1.47,1.38441046833992,0.19987451739789652,612,457,0.0,3656000,184.2,0.015023469951411244
3.0,-0.002662588357925415,1.1212159638106822,-0.0002334530677762814,1.38,1.376034781932831,0.17725601203592778,612,458,0.0,3664000,179.3,0.011942739569312834
3.0,-0.0044570213556289675,1.2147028721123934,0.0009803440410178154,1.21,1.368728325366974,0.20049683265510762,612,459,0.0,3672000,175.45,0.013647681925413054
3.1000000000000085,-0.002040807008743286,1.2143123941123486,0.0010535027831792831,1.25,1.3608381044864655,0.1888476556966814,612,460,0.0,3680000,177.05,0.013664456592614442
5.0,-0.001386176347732544,1.5082024780660868,0.0013332882418762891,1.76,1.3711676478385926,0.22417894413036626,612,461,0.0,3688000,195.58,0.017932608027513196
7.0,-0.0020353418588638307,1.37610068526119,0.0010008860597736202,2.07,1.3668399012088777,0.20142918712154895,612,462,0.0,3696000,204.66,0.016460238885301806
7.1000000000000085,-0.0030250853300094606,1.3200850167497993,-0.0019165155664086341,2.29,1.364014961719513,0.1987444354436603,612,463,0.0,3704000,213.31,0.014745288769063336
5.0,-0.0027394169569015503,1.163169315904379,0.002170538696955191,1.87,1.3706355845928193,0.17618327369435946,612,464,0.0,3712000,198.92,0.012793325576385541
3.0,-0.0025701791048049925,1.0783956696651875,-0.0002640480577247217,1.33,1.3730634200572966,0.15714744550415902,612,465,0.0,3720000,180.74,0.010774099204531921
3.0,-0.00208670973777771,1.3418900157511233,0.0033422294212505223,1.3,1.381815242767334,0.2257449566241213,612,466,0.0,3728000,177.55,0.016171274443827315
3.1000000000000085,-0.0028990453481674196,1.1208774815127254,0.0019724030094221234,1.43,1.3757039618492126,0.1774665886873234,612,467,0.0,3736000,181.66,0.012486607877908682
3.0,-0.0025467854738235474,1.1605323706567288,0.0009171953413169831,1.38,1.3781890499591827,0.1799217227386411,612,468,0.0,3744000,179.44,0.012513134372493368
3.0,-0.0018130928277969361,1.4223522593826055,0.0023696693847887217,1.45,1.3579920887947083,0.22259475514138993,612,469,0.0,3752000,184.28,0.01764162948455123
4.0,-0.0013661301136016846,1.2925245916098356,0.00031942254572641103,1.53,1.3745182502269744,0.1985525612565856,612,470,0.0,3760000,189.37,0.014554360336551326
3.0,-0.0024668943881988527,1.2220338800176977,0.00021738787552749272,1.44,1.3756596612930299,0.19738399623950437,612,471,0.0,3768000,183.13,0.014028429292638976
2.1000000000000085,-0.003499729037284851,0.8600836754031479,-0.0012089966190978886,1.2,1.3811555075645447,0.14207961143882242,612,472,0.0,3776000,171.54,0.008548319126549585
3.0,-0.00340728759765625,1.1421751838177443,0.0006395705006434582,1.15,1.384204419851303,0.17851695267823367,612,473,0.0,3784000,172.35,0.012279267794947374
3.0,-0.0008849704265594483,1.1436694982647895,0.0011904075249185553,1.27,1.3805564534664154,0.1887958524863914,612,474,0.0,3792000,177.36,0.01270814188521399
3.0,-0.002284109592437744,1.1223529936745762,0.0009879280999302864,1.36,1.3722738099098206,0.1694645030260456,612,475,0.0,3800000,182.29,0.011854900879100114
3.0,-0.0037313830852508546,1.2347019337117673,0.0005746695317793638,1.35,1.3829794692993165,0.19193559066802532,612,476,0.0,3808000,183.03,0.01363320304230001
4.0,-0.0023555028438568115,1.0926897939667106,0.0009921147651039063,1.17,1.3818616044521332,0.17924832744820715,612,477,0.0,3816000,174.97,0.011652142737875692
3.0,-0.0022284984588623047,1.3604582872241735,-0.0008817676152102649,1.2,1.3567260479927064,0.20252669295100856,612,478,0.0,3824000,174.33,0.015365058595070877
3.0,-0.002241741418838501,1.2987002429366112,0.003548939268803224,1.37,1.3751803541183472,0.19529036646013534,612,479,0.0,3832000,178.87,0.015169666002038866
4.0,-0.0026192253828048705,1.2363855760544538,0.0004906520328950137,1.47,1.3789262080192566,0.19673606876198066,612,480,0.0,3840000,181.9,0.01378857145076836
