P09:episode_rewards,fps,PMM:episode_rewards,episode_length,policy_entropy,approx_kl_divergence,frames,clip_fraction,epoch_idx,explained_variance,grad_norm,policy_loss,value_loss,P01:episode_rewards,advantage_norm
477.5000000000002,456,196.75,343.76,1.7842550493776799,0.0013805047966371831,2949120,0.1989990234375,288,2.6077032089233397e-09,0.05264846295721015,-0.0010033483176812297,0.008151355473819422,50.0,15.968717479705811
430.0000000000004,456,174.75,338.48,1.7852562300860881,0.0018641632846879475,2959360,0.2745849609375,289,-7.450580596923829e-10,0.05500507160748149,-0.0013935631308413577,0.008393066281223582,50.0,15.968717575073242
352.5000000000002,456,157.25,327.65,1.783229734003544,0.0015842488311079705,2969600,0.208349609375,290,5.215406417846679e-09,0.05310711733630513,-0.001026096188070369,0.00784251403347298,25.0,15.968717777729035
227.5000000000002,456,124.25,320.53,1.7809207893908023,0.0020973764852840306,2979840,0.2687255859375,291,-5.587935447692871e-09,0.04969897933474926,-0.0013346488034585492,0.005116809972469128,25.0,15.968715870380402
275.0,456,135.25,323.45,1.7787202395498753,0.0019321604137132909,2990080,0.2522216796875,292,-1.2665987014770507e-08,0.05547317208063742,-0.0011683781867759535,0.009191774140344933,25.0,15.968717449903489
452.50000000000017,456,160.5,332.57,1.7873584412038326,0.0017474220590429467,3000320,0.2413330078125,293,9.313225746154785e-09,0.05314000838547071,-0.0014157120567688253,0.009898187387443613,25.0,15.96871782541275
475.0,456,183.25,343.82,1.7787884503602982,0.0018913976703913704,3010560,0.2678955078125,294,-1.1175870895385742e-09,0.05405746187927207,-0.0017677704934612847,0.009521683100319932,47.50000000000001,15.968717789649963
450.0,456,185.75,341.95,1.7816521853208542,0.0022296829380707094,3020800,0.271533203125,295,6.7055225372314455e-09,0.05111017379995651,-0.0014591057490179083,0.007917077488014002,50.0,15.968716967105866
525.0,456,191.5,340.62,1.7840807087719441,0.0020140040331170896,3031040,0.2848388671875,296,-5.587935447692871e-09,0.0544529428430978,-0.001424836937803775,0.008595362277249307,25.0,15.968706709146499
450.0,456,171.25,334.45,1.7853611394762994,0.0015185642302697033,3041280,0.21103515625,297,-5.215406417846679e-09,0.0535725138137809,-0.0011378795144992182,0.00830689417927033,25.0,15.968715018033981
330.0000000000004,456,155.75,332.3,1.7817623928189277,0.0018856136615454488,3051520,0.258056640625,298,-2.6077032089233397e-09,0.051288944713442884,-0.00130515576875041,0.007596970016084015,25.0,15.968716263771057
330.0000000000004,456,164.25,336.82,1.7852274224162101,0.0015967490735192768,3061760,0.2396728515625,299,2.0489096641540527e-08,0.053867056298301505,-0.0011249623930780217,0.010080352968361694,25.0,15.968717777729035
280.00000000000045,456,150.5,329.24,1.7800904504954815,0.0015906940205354658,3072000,0.2306640625,300,-8.568167686462402e-09,0.05099787564512861,-0.001053959051569109,0.006787819450619281,25.0,15.968713974952697
335.00000000000085,456,164.75,333.36,1.7794911973178387,0.0018079980992737887,3082240,0.266650390625,301,-1.4528632164001465e-08,0.05282076370558107,-0.0011679679424560162,0.009161781794546187,25.0,15.968717724084854
325.0,456,157.5,333.16,1.7742665506899358,0.001754194925678121,3092480,0.2541748046875,302,-4.097819328308106e-09,0.05312442414113251,-0.001483744075812865,0.007644705005594688,25.0,15.968713992834092
325.0,456,152.75,331.01,1.7613923639059066,0.0014219199557544472,3102720,0.2027587890625,303,1.6391277313232423e-08,0.050004494045383686,-0.0011489860942674567,0.0073102536531330035,25.0,15.968711709976196
275.0,456,124.5,319.82,1.762395628541708,0.0019677529100363246,3112960,0.2486572265625,304,8.568167686462402e-09,0.0525342805445894,-0.0008107472214760492,0.005528285939590205,22.500000000000007,15.96871600151062
225.0,455,106.25,314.21,1.7847226172685624,0.0017311601767971752,3123200,0.245458984375,305,-1.4901161193847657e-09,0.05166024237409529,-0.0011333792343066306,0.00578331988332792,22.500000000000007,15.968711298704147
202.50000000000023,455,105.0,312.32,1.7755702041089534,0.0013914537272228245,3133440,0.17900390625,306,-8.940696716308593e-09,0.05208687039883632,-0.0007113120213034563,0.008099145716005295,0.0,15.968717813491821
257.5000000000006,455,135.75,325.95,1.7777558103203774,0.0019884278329726614,3143680,0.2875732421875,307,-1.30385160446167e-08,0.054440901223481365,-0.0012468813412851887,0.008109751528127162,0.0,15.968717616796493
280.00000000000045,455,145.75,325.44,1.776988359540701,0.0016959616587485017,3153920,0.258203125,308,1.4901161193847657e-09,0.051824900368796924,-0.0013230230775661766,0.008336697635240854,25.0,15.968717926740647
280.00000000000045,455,156.0,333.28,1.7724123917520047,0.001538436071450633,3164160,0.2258544921875,309,-1.2665987014770507e-08,0.0557020903668783,-0.0013162553899746855,0.009771179809285968,25.0,15.96871758699417
405.00000000000045,455,186.75,335.26,1.7732982575893401,0.001452379955833294,3174400,0.234521484375,310,-2.9802322387695314e-09,0.054302442023128984,-0.0012899437999294606,0.010280567800373319,25.0,15.968717581033706
525.0,455,200.75,338.05,1.784038493782282,0.0015706123539644067,3184640,0.2340576171875,311,-2.9802322387695314e-09,0.055289539114826855,-0.0010030280260252765,0.010021949070505798,25.0,15.96871770620346
525.0,455,207.0,340.84,1.7819472946226598,0.0017332761981208478,3194880,0.2302734375,312,-4.8428773880004884e-09,0.054219708541687825,-0.0013271511255879887,0.009494411339096587,47.50000000000001,15.968717628717423
355.00000000000045,455,184.0,336.12,1.777443590760231,0.0015124703007927565,3205120,0.224755859375,313,-2.16066837310791e-08,0.0516507789159026,-0.0013746620767051353,0.009142764212811016,50.0,15.968717700242996
325.0,455,164.75,334.79,1.7816626869142056,0.0016459806430063396,3215360,0.215771484375,314,-1.1548399925231934e-08,0.05096583226648246,-0.0012347565309028142,0.008355653553644515,25.0,15.968717557191848
275.0,455,133.75,325.62,1.7757074691355228,0.001907225274362645,3225600,0.2970947265625,315,1.7508864402770997e-08,0.04920699721957225,-0.0014196533236827235,0.0055843356278870715,25.0,15.968716061115265
250.0,455,121.75,319.08,1.7748581916093826,0.0016071842055367825,3235840,0.225439453125,316,-1.2293457984924316e-08,0.05404778772173706,-0.0011864078001963207,0.00835371888933878,25.0,15.968717670440673
250.0,455,127.25,319.88,1.7681834414601325,0.0018154982260512043,3246080,0.277783203125,317,-8.568167686462402e-09,0.05286366213677783,-0.0013770846551778959,0.008753570162753022,25.0,15.968717592954636
275.0,455,139.5,325.87,1.7795364201068877,0.0016449149834372179,3256320,0.2564453125,318,-1.2665987014770507e-08,0.05378558271136524,-0.0014978274026361759,0.008939702309999121,25.0,15.968717741966248
275.0,455,152.25,332.9,1.7846430249512195,0.0014450781663185807,3266560,0.225439453125,319,1.1175870895385742e-09,0.0549457924972586,-0.0011238562321523205,0.009335405904857907,25.0,15.96871770620346
327.5000000000002,455,168.25,338.21,1.7785742819309234,0.0014479844303309619,3276800,0.187841796875,320,-2.6077032089233397e-09,0.052572399467674835,-0.0011316132520732935,0.009856651132940897,25.0,15.968718045949936
327.5000000000002,455,169.0,335.66,1.7753416165709495,0.0015557815997453873,3287040,0.2292236328125,321,2.0861625671386717e-08,0.05259909932858686,-0.0009242024232662515,0.007954256606035414,25.0,15.968717622756959
502.5000000000002,455,180.25,338.28,1.7843082807958126,0.0018236435482890557,3297280,0.2674560546875,322,-2.2351741790771484e-08,0.052221067003296914,-0.001182929548303946,0.008812595981453342,25.0,15.96871777176857
275.0,455,143.0,323.15,1.779519832879305,0.0023473927010456918,3307520,0.3248291015625,323,8.195638656616212e-09,0.050524678838170335,-0.0016310339080519043,0.005766777778626419,22.500000000000007,15.968717312812805
252.50000000000023,455,133.5,324.86,1.784969936311245,0.001930174218213665,3317760,0.28974609375,324,-1.7881393432617187e-08,0.05330222541507011,-0.001321573738096049,0.007470489297656968,22.500000000000007,15.968717622756959
225.0,455,112.5,321.26,1.7823625557124614,0.0018087019553945538,3328000,0.2676513671875,325,-6.332993507385254e-09,0.053835037264529026,-0.0010989866870659171,0.006834410478478503,0.0,15.968716198205948
250.0,455,115.0,319.86,1.776445819437504,0.001695237301345287,3338240,0.2484375,326,-4.8428773880004884e-09,0.04858654663250794,-0.0013594532094430179,0.00668622756725199,0.0,15.96871742606163
250.0,455,127.0,325.0,1.7802014783024789,0.0017717191453357373,3348480,0.2760009765625,327,1.0430812835693359e-08,0.05181834920465821,-0.0015328828107158189,0.007669624530535657,0.0,15.968717461824417
327.5000000000002,454,156.5,332.37,1.7616781033575535,0.0012090926565122117,3358720,0.1670166015625,328,-2.1979212760925294e-08,0.054588736363761325,-0.0008165402028680546,0.01140454679425602,25.0,15.96871754527092
400.0,454,191.25,349.18,1.772286807745695,0.001798271386860506,3368960,0.2675537109375,329,-1.564621925354004e-08,0.05417378583474668,-0.0012022892071399838,0.009957893881346536,50.0,15.968717551231384
352.5000000000002,454,183.25,342.92,1.7843996569514275,0.0020293539553847494,3379200,0.3029052734375,330,1.0430812835693359e-08,0.05382301574893916,-0.00193770619443967,0.009009810105362703,25.0,15.968717741966248
355.00000000000045,454,178.0,341.22,1.7859731696546077,0.0019202362709677344,3389440,0.2913818359375,331,-7.450580596923829e-10,0.056255864272088674,-0.0013412439442618052,0.00931993434769538,25.0,15.968717610836029
275.0,454,157.25,329.54,1.785668347030878,0.0012333134135019464,3399680,0.206640625,332,-8.940696716308593e-09,0.05477332345270656,-0.001235860853921622,0.00935202429468518,22.500000000000007,15.968717139959335
280.00000000000045,454,152.5,325.6,1.7786253586411476,0.001710963368202556,3409920,0.26552734375,333,7.078051567077636e-09,0.05048034503806821,-0.001026544034903054,0.0062675017948549796,0.0,15.968715500831603
335.00000000000085,454,160.75,328.56,1.7809803493320941,0.001628539258285855,3420160,0.23203125,334,-1.5273690223693846e-08,0.05343768401518769,-0.0011928916388569632,0.00948955968797236,47.50000000000001,15.968716692924499
450.0,454,177.0,334.85,1.7730523265898228,0.0012172912539824665,3430400,0.19462890625,335,-6.332993507385254e-09,0.05465565610647353,-0.0006850663747172802,0.01020203915759339,47.50000000000001,15.968717813491821
500.0,454,187.5,339.36,1.7727260030806065,0.0014594089746424288,3440640,0.22880859375,336,-1.2665987014770507e-08,0.05358651394876433,-0.0013843348682712532,0.008393700987062403,47.50000000000001,15.968717765808105
500.0,454,198.5,342.4,1.7746548272669316,0.001768203156349557,3450880,0.275634765625,337,1.7508864402770997e-08,0.053437235263683644,-0.0015851394244236871,0.008680154131252494,50.0,15.968717676401138
500.0,454,189.0,341.73,1.7727594830095768,0.0018365442619483474,3461120,0.2768310546875,338,-4.470348358154297e-09,0.052823925817975945,-0.0010359266976593061,0.008810082464538026,50.0,15.968716675043106
387.5000000000011,454,181.5,341.06,1.7791390292346478,0.0017301955861938722,3471360,0.2689453125,339,-7.450580596923828e-09,0.054642965664827646,-0.0015027522196760402,0.008964227547630798,50.0,15.96871634721756
302.5000000000002,454,165.5,338.4,1.7754588186740876,0.00119210860327712,3481600,0.1814453125,340,7.450580596923829e-10,0.0537236222435911,-0.0007657859387109056,0.007714560641397838,25.0,15.968717008829117
302.5000000000002,454,157.5,339.25,1.771499315649271,0.0016347019202015644,3491840,0.278076171875,341,7.450580596923828e-09,0.053041675410337566,-0.001279542535849032,0.009381834500527476,25.0,15.968717783689499
300.0,454,143.75,328.82,1.783168762922287,0.0014358856505779726,3502080,0.23427734375,342,1.4156103134155273e-08,0.05205695525360079,-0.0011079994881583843,0.007521981494824104,25.0,15.968717110157012
350.0,454,159.25,327.9,1.788087250292301,0.0015981159912854537,3512320,0.272216796875,343,7.450580596923829e-10,0.05277085397618146,-0.0012737676810502308,0.008183339255970168,25.0,15.96871750354767
350.0,454,162.25,329.89,1.778365945070982,0.0014771504039600813,3522560,0.2219482421875,344,1.862645149230957e-09,0.053734981075458876,-0.0008039150528929895,0.008312621102777484,25.0,15.968717515468597
377.5000000000002,454,156.0,330.95,1.7825551845133305,0.0017079867062307131,3532800,0.2418212890625,345,-4.470348358154297e-09,0.053938091067303795,-0.0012843967826484004,0.007291789548753513,25.0,15.968717312812805
377.5000000000002,454,147.75,327.69,1.777959255874157,0.0014387486889290812,3543040,0.2304931640625,346,1.6763806343078613e-08,0.053185409157025895,-0.00091904243818135,0.007731703487297637,25.0,15.968717324733735
302.5000000000002,454,126.5,320.94,1.7785318978130817,0.00151993715825256,3553280,0.2427734375,347,-4.097819328308106e-09,0.051008384226053013,-0.0010446782478538807,0.006301017374474327,25.0,15.968716412782669
302.5000000000002,454,132.25,320.11,1.7787233367562294,0.0015782621259035068,3563520,0.254443359375,348,1.564621925354004e-08,0.05133694003821716,-0.0013838025843142532,0.007226497293970624,25.0,15.968717068433762
277.5000000000002,454,131.5,323.58,1.7739446029067039,0.0014662896958100192,3573760,0.25244140625,349,-1.1920928955078126e-08,0.051454618730476145,-0.001113264213927323,0.0072477835932659215,25.0,15.968717736005782
275.0,454,140.0,327.12,1.7755366124212741,0.001674055852646461,3584000,0.252587890625,350,-2.570450305938721e-08,0.05396750927588519,-0.0012557648136862555,0.007839194918597059,25.0,15.968717741966248
430.0000000000004,454,159.25,331.98,1.7714356914162637,0.002048448821838633,3594240,0.2782958984375,351,-7.450580596923828e-09,0.05298738877829632,-0.0013384590984060196,0.008264578507987608,25.0,15.968717241287232
275.0,454,150.5,330.64,1.7774951554834844,0.0015959462247025157,3604480,0.2526611328125,352,5.960464477539063e-09,0.054265630483936136,-0.0009747468233399559,0.008590161577967593,25.0,15.968717753887177
252.50000000000023,454,158.0,333.56,1.7853141456842423,0.0014664685588456905,3614720,0.247900390625,353,-2.0489096641540527e-08,0.05451275099221596,-0.0013198362081311642,0.00863206312096736,47.50000000000001,15.96871758699417
250.0,454,144.25,334.88,1.7836841352283954,0.0014994188041413282,3624960,0.2625,354,-5.960464477539063e-09,0.053957630869868635,-0.0013225520033302018,0.0084705912930076,25.0,15.9687175989151
275.0,454,151.0,333.47,1.7850033611059188,0.0012826244267671427,3635200,0.2147216796875,355,-4.470348358154297e-09,0.05023193812654601,-0.0008474938138533616,0.006742931266398955,25.0,15.968717402219772
300.0,453,142.5,325.96,1.7740408718585967,0.0015235257160497895,3645440,0.26865234375,356,9.685754776000977e-09,0.05368431130740291,-0.0011847778318042402,0.008009724733528855,25.0,15.9687171459198
300.0,453,143.5,325.38,1.779380638897419,0.0013248716142364003,3655680,0.226123046875,357,3.7252902984619143e-10,0.053674697599015574,-0.0009901317291223677,0.008849257218389538,50.0,15.96871749162674
332.5000000000006,453,160.0,327.24,1.7717652574181557,0.0012914235279442466,3665920,0.2082275390625,358,-3.054738044738769e-08,0.05383463538992167,-0.0008843673262163065,0.008321445002249562,50.0,15.96871725320816
402.5000000000002,453,169.5,330.84,1.7860116183757782,0.0013883323266327351,3676160,0.227001953125,359,-2.16066837310791e-08,0.05224107472400695,-0.0014169543555908604,0.009738169179763645,50.0,15.968717885017394
427.5000000000002,453,190.0,338.17,1.784167719632387,0.0016272692182042192,3686400,0.2894287109375,360,-1.862645149230957e-09,0.05378199929470225,-0.0014282281572377542,0.009315764329085142,50.0,15.968717420101166
377.5000000000002,453,167.75,336.04,1.789243222773075,0.0012716414107046604,3696640,0.2318359375,361,1.1175870895385742e-08,0.05377142192806521,-0.001023030340365949,0.008219551154795024,25.0,15.968714046478272
475.0,453,174.75,340.08,1.7776098079979419,0.001911938733610441,3706880,0.3071533203125,362,-5.960464477539063e-09,0.05256602536687267,-0.0015187767043244095,0.007957609302138735,25.0,15.968717640638351
332.5000000000006,453,162.75,334.37,1.7863881953060627,0.0012745412783715438,3717120,0.2227783203125,363,9.685754776000977e-09,0.05487345029165508,-0.000966582934051985,0.009842597611350357,47.50000000000001,15.968717783689499
325.0,453,154.75,333.22,1.7794367350637912,0.0014234894078413163,3727360,0.2500244140625,364,-1.30385160446167e-08,0.0521865004050863,-0.0010593620216241106,0.008030166778780767,25.0,15.968717521429062
277.5000000000002,453,138.75,329.47,1.7821882911026479,0.0015038561849678445,3737600,0.241455078125,365,-3.7252902984619143e-10,0.0515818885569609,-0.0009899883709294955,0.008131750586986185,22.500000000000007,15.968715316057205
300.0,453,150.75,337.37,1.7866659954190254,0.0010789681621304226,3747840,0.188720703125,366,-1.1175870895385742e-08,0.05582728591744993,-0.0007379157985269557,0.008879608758434188,25.0,15.968717485666275
302.5000000000002,453,159.75,335.31,1.781223015487194,0.0014697387450326004,3758080,0.2411376953125,367,-1.1920928955078126e-08,0.05149301465935048,-0.0014717621172167128,0.008877149731961253,25.0,15.968717676401138
450.0,453,180.25,335.83,1.7787652567029,0.0011615237518356025,3768320,0.199951171875,368,-4.470348358154297e-09,0.05283012488484347,-0.0007859627454308793,0.008781493752030656,47.50000000000001,15.968717628717423
452.50000000000017,453,188.0,331.27,1.7790020883083344,0.0010677466898386001,3778560,0.1873046875,369,-7.82310962677002e-09,0.05276748969501087,-0.0008093495715002063,0.009520477430487517,47.50000000000001,15.968717783689499
477.5000000000002,453,187.0,336.63,1.7856652423739434,0.0014516812508702515,3788800,0.2502197265625,370,1.4156103134155273e-08,0.053881199403866806,-0.001197423031044309,0.008309915040990745,25.0,15.96871749162674
477.5000000000002,453,169.75,338.48,1.7711058638989925,0.0021283072393259773,3799040,0.3045654296875,371,-1.899898052215576e-08,0.051161599817629064,-0.001304632612664136,0.007097987053509769,25.0,15.96871662735939
427.5000000000002,453,167.0,340.73,1.7847274035215377,0.001474507081354659,3809280,0.240966796875,372,-5.215406417846679e-09,0.05490842455456267,-0.0011295247008092702,0.009437525033945349,25.0,15.968717432022094
330.0000000000004,453,158.5,339.19,1.7837082296609879,0.0012951146009598346,3819520,0.2393798828125,373,-7.82310962677002e-09,0.0534289311432133,-0.0008532749394362327,0.00777021980675272,22.500000000000007,15.968717277050018
380.00000000000045,453,163.0,335.25,1.787735689431429,0.0016650688749848541,3829760,0.2609130859375,374,1.1920928955078126e-08,0.05317822692166273,-0.0013075537281110883,0.008658878475489473,22.500000000000007,15.968717604875565
300.0,453,152.0,327.11,1.785884116590023,0.0015116041615726773,3840000,0.2894775390625,375,3.7252902984619143e-10,0.054376715485736436,-0.0012156331631558714,0.0076566419685832445,25.0,15.968716949224472
300.0,453,142.25,319.61,1.7805423572659493,0.0013383504835047689,3850240,0.2201904296875,376,7.82310962677002e-09,0.04979910713978609,-0.0009911333552736323,0.007488088353829881,25.0,15.968716996908189
452.50000000000017,453,151.5,317.95,1.7731662072241305,0.0015800036796576934,3860480,0.2628173828125,377,3.3527612686157227e-09,0.05426187955454885,-0.0009696003573480994,0.00907043448441982,25.0,15.968717688322068
335.00000000000085,453,146.75,318.14,1.781161829084158,0.0013585647508335796,3870720,0.2458740234375,378,2.0116567611694337e-08,0.051578065851114185,-0.0008171710971510038,0.0069257741947581055,25.0,15.968713289499282
330.0000000000004,453,157.0,324.82,1.7866651758551597,0.0010375290560943994,3880960,0.17470703125,379,-1.080334186553955e-08,0.05659582739662772,-0.00047988840196921956,0.009742034637929465,25.0,15.968717408180236
377.5000000000002,453,164.75,332.27,1.7885349854826926,0.001190143753123607,3891200,0.2061767578125,380,-1.6391277313232423e-08,0.05269051816696958,-0.0010698394402425039,0.008589456678691931,25.0,15.968717485666275
402.5000000000002,453,175.0,339.65,1.7858981870114803,0.0013148606493814442,3901440,0.2381591796875,381,7.450580596923829e-10,0.05263197734934187,-0.0011501955017592992,0.008963089115059119,25.0,15.968717765808105
430.0000000000004,453,171.75,337.74,1.7850781075656414,0.001585368342669824,3911680,0.2517333984375,382,-7.078051567077636e-09,0.05167357412114744,-0.0009881891135592013,0.006960972336219129,25.0,15.968717288970947
375.0,453,163.25,328.94,1.7842589229345323,0.0018306961375493813,3921920,0.3177734375,383,-1.862645149230957e-08,0.05480493162081962,-0.001631207758327946,0.009362485289420875,25.0,15.968717676401138
352.5000000000002,453,155.5,322.47,1.78706563860178,0.0014515271980769739,3932160,0.2298095703125,384,-3.725290298461914e-09,0.05334355272247003,-0.000870775742441765,0.008653056490857125,25.0,15.968717408180236
352.5000000000002,453,161.5,325.97,1.786420050263405,0.0017747926558968174,3942400,0.31962890625,385,1.4901161193847656e-08,0.05154557170265783,-0.001387818874354707,0.007575074901131984,25.0,15.968717378377914
357.5000000000007,453,165.75,332.2,1.781253232061863,0.0011523020367917524,3952640,0.2052978515625,386,-2.2724270820617674e-08,0.05243152352485907,-0.0008570239413529634,0.00860795440316906,25.0,15.968716728687287
427.5000000000002,453,169.0,336.0,1.7790583685040473,0.0013071635207666076,3962880,0.233740234375,387,4.097819328308106e-09,0.05180738233461087,-0.0009628401865484193,0.009539732002303935,25.0,15.96871775984764
432.5000000000006,453,171.5,333.89,1.7683521315455437,0.0012890621625103905,3973120,0.1975830078125,388,1.2665987014770507e-08,0.05326542593317679,-0.0008765005011809989,0.007952974857107619,47.50000000000001,15.968717610836029
475.0,453,187.5,340.74,1.7601328507065772,0.0014769030391178716,3983360,0.25078125,389,6.7055225372314455e-09,0.054126232792189075,-0.0010808732167788548,0.009725254879685962,50.0,15.968717747926712
325.0,453,166.0,334.37,1.777185107022524,0.001453016955602493,3993600,0.2657470703125,390,-8.195638656616212e-09,0.053504359650862074,-0.0011566345947358059,0.009173504720092752,50.0,15.968717569112778
355.00000000000045,453,159.25,333.56,1.786807405203581,0.0013883962657359917,4003840,0.2364990234375,391,-8.940696716308593e-09,0.05220705826142843,-0.0009296283944422612,0.006892996552414843,25.0,15.968717885017394
300.0,453,145.5,331.38,1.7798094861209393,0.0013177584134609788,4014080,0.258642578125,392,-2.9802322387695314e-09,0.05106847441465269,-0.001054892485626624,0.007946545760933076,25.0,15.968717640638351
355.00000000000045,453,140.25,323.95,1.7716891668736934,0.0014654507332522825,4024320,0.2188232421875,393,-9.313225746154785e-09,0.05011124317689457,-0.001164554424758535,0.006545842141208879,22.500000000000007,15.968708080053329
277.5000000000002,453,132.75,322.56,1.781251635402441,0.0016099382482821056,4034560,0.277392578125,394,5.587935447692871e-09,0.05035376373239871,-0.0010200132779573322,0.006536030817869687,22.500000000000007,15.968717408180236
405.00000000000045,453,150.75,323.65,1.7809105798602105,0.0015803215309119877,4044800,0.2803466796875,395,-2.123415470123291e-08,0.053790483628730776,-0.00140223027265165,0.008831994254069286,22.500000000000007,15.968717521429062
355.00000000000045,453,148.75,325.85,1.7711794927716256,0.00118909789144368,4055040,0.238818359375,396,1.30385160446167e-08,0.053696956347781946,-0.0005971803366264794,0.008010404196829768,25.0,15.968717610836029
427.5000000000002,453,152.5,326.65,1.7773594811558724,0.0012133922204412783,4065280,0.222509765625,397,7.450580596923828e-09,0.050752060291893095,-0.0009854951847955817,0.007760579017963209,25.0,15.96871600151062
352.5000000000002,453,139.0,324.79,1.7793769806623458,0.0012618415379122895,4075520,0.2198974609375,398,7.450580596923828e-09,0.04895964466711698,-0.0010830626706592739,0.005410359866573344,22.500000000000007,15.968717229366302
325.0,453,138.25,324.94,1.7793704934418202,0.0011224219609403008,4085760,0.1892333984375,399,3.7252902984619143e-10,0.05229702991998818,-0.00048548252234468234,0.007751604044278793,22.500000000000007,15.968717432022094
275.0,453,131.75,327.42,1.7816133089363575,0.0013118135857979496,4096000,0.2435302734375,400,-7.450580596923829e-10,0.05291677353616148,-0.0008969808844994986,0.007976247280748795,25.0,15.968717622756959
275.0,453,138.5,330.49,1.7871266536414623,0.0011065356408550997,4106240,0.2002685546875,401,1.2293457984924316e-08,0.05188833911962727,-0.0008310077682835981,0.007560626422728945,25.0,15.968703353405
275.0,452,135.5,328.16,1.7828172646462916,0.0012984472966081739,4116480,0.2504638671875,402,4.470348358154297e-09,0.05119696712803472,-0.0009272718445572537,0.007291365852370291,25.0,15.968717521429062
252.50000000000023,452,134.0,323.74,1.7789348550140858,0.0012335662992086327,4126720,0.24580078125,403,-1.080334186553955e-08,0.05294632190694202,-0.0011135344888316468,0.008096782486245502,25.0,15.968718034029006
227.5000000000002,452,124.25,319.89,1.7721568785607815,0.0015949655821746235,4136960,0.2528076171875,404,-1.3783574104309083e-08,0.05104275590550674,-0.0012459771354770056,0.006232847852061241,25.0,15.968716937303544
250.0,452,129.75,319.16,1.765806883573532,0.0015004843203712426,4147200,0.2967529296875,405,-4.097819328308106e-09,0.0536024025185215,-0.0014671481651021168,0.008522153951707878,25.0,15.96871783733368
327.5000000000002,452,148.25,327.78,1.7642656929790974,0.0009790090982505716,4157440,0.160400390625,406,2.0861625671386717e-08,0.05333585219800767,-0.000642800363493734,0.01100353931542486,25.0,15.968717551231384
425.0,452,172.0,330.84,1.7657650388777255,0.0013218175306434431,4167680,0.2666748046875,407,-1.5273690223693846e-08,0.05558655319618714,-0.0010702435399252864,0.00875052744749496,25.0,15.968715834617615
425.0,452,174.5,332.59,1.776804856956005,0.0011044219211385098,4177920,0.2054443359375,408,-2.421438694000244e-08,0.051297646067554284,-0.000766979886975605,0.007697550257307739,25.0,15.968717521429062
355.00000000000045,452,159.25,328.59,1.7757585749030114,0.0012225795823439967,4188160,0.211376953125,409,-1.862645149230957e-09,0.05337720876917569,-0.0008049137071793666,0.006825284387559805,22.500000000000007,15.968717354536057
275.0,452,129.5,321.99,1.7828356005251407,0.001489774455816928,4198400,0.2665771484375,410,1.9371509552001954e-08,0.05099487348995131,-0.0009220577136147768,0.006331563377671046,0.0,15.968711733818054
250.0,452,117.75,315.8,1.7820556037127973,0.0013215705353687214,4208640,0.2643310546875,411,-1.2293457984924316e-08,0.05018269095110236,-0.0011373325854947326,0.00663839476674184,0.0,15.968716442584991
225.0,452,114.75,316.22,1.7870614506304263,0.0013690002145352765,4218880,0.2629638671875,412,-1.4901161193847657e-09,0.050699442574252115,-0.0012010074726276799,0.007069226907697157,25.0,15.96871749162674
302.5000000000002,452,140.25,326.25,1.7866682961583138,0.001440802715868017,4229120,0.294677734375,413,-6.332993507385254e-09,0.05580277663437557,-0.0014482860409771093,0.010185726959025487,25.0,15.96871771812439
352.5000000000002,452,164.75,338.16,1.788717307150364,0.0012472106999041443,4239360,0.2471923828125,414,7.450580596923828e-09,0.05410008067318077,-0.00100225798014435,0.009331841175117006,25.0,15.968717700242996
425.0,452,176.5,340.57,1.7682334676384925,0.0011347078816214661,4249600,0.2339599609375,415,-2.2351741790771484e-09,0.048729145635930185,-0.0014611984413932077,0.007242384304117877,25.0,15.968717324733735
300.0,452,148.5,326.76,1.761720410734415,0.0012857138397961876,4259840,0.2557373046875,416,1.0058283805847169e-08,0.05253787222815327,-0.0012060140379617224,0.008251596782884008,25.0,15.968717688322068
335.00000000000085,452,153.75,328.89,1.7570267476141452,0.0010067702670127688,4270080,0.1918212890625,417,-7.450580596923828e-09,0.05226697309696325,-0.0008264224728918634,0.0073988743532027,25.0,15.968715327978135
250.0,452,128.0,321.17,1.7701555706560612,0.0015501622035174023,4280320,0.283251953125,418,1.3411045074462891e-08,0.04955355943932121,-0.0008925822003220674,0.005701752618188038,25.0,15.968717128038406
332.5000000000006,452,138.5,323.47,1.7809441171586513,0.0014099411465991808,4290560,0.2414794921875,419,-2.7567148208618165e-08,0.049449335854478374,-0.001024144925759174,0.007750300149200484,0.0,15.968717104196548
227.5000000000002,452,116.5,313.85,1.7691400267183781,0.001343476066824678,4300800,0.27587890625,420,-1.601874828338623e-08,0.05295898104628864,-0.0012678584444074659,0.006873182188871852,25.0,15.968713426589966
252.50000000000023,452,132.5,318.7,1.7797006018459798,0.0013667118742411333,4311040,0.2250732421875,421,5.587935447692871e-09,0.05279030109141521,-0.0008992566203232854,0.008826740031827285,25.0,15.968717348575591
275.0,452,132.0,321.77,1.7833605714142322,0.001329652513243218,4321280,0.2731201171875,422,1.080334186553955e-08,0.052397579445374806,-0.0014464391930232522,0.007982783331863174,25.0,15.968717610836029
275.0,452,146.5,328.68,1.783533986657858,0.001417581964400938,4331520,0.249951171875,423,2.2351741790771484e-09,0.052809169981427484,-0.001020229442656273,0.007855404727934001,25.0,15.96871613264084
