frames,grad_norm,epoch_idx,fps,value_loss,PMM:episode_rewards,advantage_norm,policy_entropy,policy_loss,explained_variance,P01:episode_rewards,episode_length,approx_kl_divergence,clip_fraction,P09:episode_rewards
2242560,0.05001702807098133,219,460,0.007191190511015577,165.25,15.96871178150177,1.7784776210784912,-0.0015117958246264607,-1.0058283805847169e-08,25.0,326.86,0.0027657610893243147,0.282763671875,427.5000000000002
2252800,0.05357906874360254,220,460,0.007182865063185773,149.0,15.968716549873353,1.7541865050792693,-0.0009014633746119216,-1.601874828338623e-08,25.0,322.1,0.001696294452995062,0.194873046875,302.5000000000002
2263040,0.05253821287396001,221,459,0.007898851958270826,144.75,15.968717616796493,1.7695446282625198,-0.0010739880577602889,-2.2351741790771484e-09,25.0,323.25,0.0019416574008175758,0.2205078125,302.5000000000002
2273280,0.053018932304574454,222,459,0.008766916862987273,131.5,15.968717652559281,1.779171022027731,-0.0015056206004373962,1.080334186553955e-08,47.50000000000001,327.57,0.002257378429203527,0.25107421875,227.5000000000002
2283520,0.054119787067753646,223,459,0.008042639780910577,138.75,15.96871719956398,1.7841920480132103,-0.001132043275720207,2.421438694000244e-08,50.0,331.6,0.001869896056689413,0.2302490234375,250.0
2293760,0.0504841538277316,224,459,0.007793956281420833,143.5,15.96871758699417,1.7777862571179868,-0.001874582437449135,6.332993507385254e-09,25.0,330.43,0.0023759113307960434,0.285302734375,252.50000000000023
2304000,0.05398144428001654,225,459,0.0076016853424278,123.5,15.96871537566185,1.7832786925137043,-0.0011576266428164673,7.82310962677002e-09,25.0,321.06,0.0022055381966254116,0.2573974609375,227.5000000000002
2314240,0.054473714092294,226,459,0.00841495888882946,125.25,15.96871708035469,1.7797349944710732,-0.0007922602213511709,3.7252902984619143e-10,25.0,318.91,0.0017746262497610132,0.2080322265625,250.0
2324480,0.05251689836443033,227,459,0.008265132458382141,131.25,15.968717807531357,1.7727251373231412,-0.0013668406259967013,-5.587935447692871e-09,25.0,319.83,0.002119744929598255,0.247998046875,252.50000000000023
2334720,0.05196416472183603,228,459,0.008169567526329047,151.5,15.96871126294136,1.778731846064329,-0.001622456069890177,1.4901161193847656e-08,25.0,325.39,0.00247236692965771,0.306591796875,325.0
2344960,0.054642226042033504,229,459,0.010154821595824615,174.75,15.968717581033706,1.782344288378954,-0.0015515109364059754,4.8428773880004884e-09,25.0,333.48,0.002189511836041902,0.2539306640625,400.0
2355200,0.055564463788527065,230,459,0.010460516810053378,188.5,15.968717819452285,1.7816527374088764,-0.0013211992645665305,4.097819328308106e-09,47.50000000000001,343.16,0.0018345977460967333,0.2354736328125,355.00000000000045
2365440,0.052525058567667635,231,459,0.006864713917411791,172.75,15.968716847896577,1.7793163001537322,-0.001442395295453025,-5.960464477539063e-09,25.0,339.94,0.0019916750831669105,0.24658203125,325.0
2375680,0.052035087045003356,232,459,0.007048009139725764,153.25,15.968717300891877,1.7705335572361947,-0.0017294605266215512,-1.1920928955078126e-08,25.0,334.44,0.002103619157128378,0.235498046875,255.00000000000043
2385920,0.051044790191235576,233,459,0.005168490836420858,117.75,15.968695217370987,1.7624972492456437,-0.0014319101297587621,-1.6391277313232423e-08,22.500000000000007,323.83,0.002322989558200561,0.28671875,250.0
2396160,0.051927418561728736,234,458,0.007731027662794076,113.25,15.968717610836029,1.7806127667427063,-0.001514489675537334,2.6077032089233397e-09,22.500000000000007,323.23,0.002031728364903529,0.262646484375,225.0
2406400,0.053196196458636436,235,458,0.008710404019802808,126.25,15.968717658519745,1.7665311425924302,-0.0010679397455533035,-1.6391277313232423e-08,0.0,332.46,0.0017155190495842022,0.191748046875,252.50000000000023
2416640,0.05126823442648014,236,458,0.00940244260577856,156.0,15.968717366456985,1.7505312912166118,-0.0011371742126357275,-6.7055225372314455e-09,22.500000000000007,339.75,0.0021137380114737425,0.23134765625,325.0
2426880,0.05220714612699272,237,458,0.009605861859381549,189.0,15.968717789649963,1.7621616758406162,-0.0008325291101755284,1.1175870895385742e-09,25.0,355.59,0.0014972264217362862,0.17314453125,380.00000000000045
2437120,0.05167206421549757,238,458,0.0066738304163886045,183.5,15.968710827827454,1.7831053502857686,-0.0016491278398461872,7.450580596923828e-09,25.0,347.29,0.0022411923147387823,0.2771240234375,452.50000000000017
2447360,0.05101800938748509,239,458,0.006584637335981825,155.75,15.96871742606163,1.7820943929255009,-0.0013405417426838539,-1.4901161193847656e-08,25.0,334.14,0.002074192032699784,0.26572265625,332.5000000000006
2457600,0.05335316001234266,240,458,0.00795004663036707,128.25,15.968716824054718,1.7842761166393757,-0.0010069649584693251,-1.4528632164001465e-08,25.0,319.88,0.0019499311775462048,0.2396728515625,225.0
2467840,0.05321163728572222,241,458,0.0076564484250781105,128.0,15.968706911802292,1.7634715795516969,-0.001143584907913464,-1.9371509552001954e-08,25.0,319.85,0.001807443012398835,0.210302734375,225.0
2478080,0.05626658632394359,242,458,0.010953791409156111,158.75,15.968717670440673,1.7818067014217376,-0.002089588099624962,-1.080334186553955e-08,47.50000000000001,329.7,0.0023482955047825272,0.300244140625,300.0
2488320,0.05218709159931971,243,458,0.009678982159948646,179.5,15.968717670440673,1.7728512473404408,-0.0013409636478172616,-2.9802322387695314e-09,25.0,334.33,0.001866126316485861,0.2240966796875,475.0
2498560,0.05344540627489478,244,458,0.008528036680650075,191.5,15.96871708035469,1.7785120941698551,-0.0013212661408033455,1.564621925354004e-08,25.0,338.73,0.0017302924347973204,0.2231689453125,430.0000000000004
2508800,0.0516333084018726,245,458,0.007831947470913292,171.25,15.968717622756959,1.7647504419088365,-0.001284306754678255,5.215406417846679e-09,25.0,332.2,0.0021465497649728604,0.2291259765625,400.0
2519040,0.05301910814783264,246,458,0.008502705408955081,161.5,15.968717926740647,1.7843345351517201,-0.0010966313253447878,-1.564621925354004e-08,25.0,332.8,0.001577025977815083,0.21005859375,377.5000000000002
2529280,0.05098630640032702,247,458,0.008952547991430037,164.0,15.968717789649963,1.7802254930138588,-0.0013174192041333298,4.097819328308106e-09,25.0,335.94,0.0019304131115575273,0.243994140625,400.0
2539520,0.05317375568677538,248,458,0.008996515970738982,182.0,15.968717461824417,1.7821742556989193,-0.001209556412868551,1.564621925354004e-08,25.0,341.48,0.0016655467310613403,0.219580078125,452.50000000000017
2549760,0.04983338389657692,249,458,0.005855181040942625,161.0,15.968717634677887,1.7785936325788498,-0.0012167622848210159,-3.7252902984619143e-10,0.0,340.29,0.0019600905916831836,0.238134765625,307.5000000000006
2560000,0.053698125035021416,250,457,0.008246123790752336,144.0,15.968716788291932,1.781111689656973,-0.001428246184150339,7.82310962677002e-09,0.0,337.21,0.0019103636670365631,0.2436279296875,300.0
2570240,0.05403229306396412,251,457,0.009013894773670473,138.25,15.968717694282532,1.7753554902970792,-0.0017022879990690853,-9.313225746154785e-09,0.0,334.09,0.0020459409691255814,0.243505859375,277.5000000000002
2580480,0.05390128348606275,252,457,0.008683746127826453,155.0,15.968717443943024,1.7733973182737828,-0.0012249124385562027,-1.0058283805847169e-08,0.0,334.26,0.0019559801488640005,0.2345703125,302.5000000000002
2590720,0.050430905235386014,253,457,0.006591192358041553,155.5,15.968708795309066,1.7636268213391304,-0.001483406016814115,-1.7508864402770997e-08,25.0,328.79,0.0022327830965906516,0.26083984375,350.0
2600960,0.05222552514226632,254,457,0.006409213913502754,135.75,15.968717336654663,1.7781654201447963,-0.0008387159665289801,3.7252902984619143e-10,25.0,320.7,0.0018442753306885606,0.220263671875,305.00000000000045
2611200,0.053920183935977896,255,457,0.01034940121753607,142.25,15.968717926740647,1.773437611013651,-0.0009026604344398948,-1.564621925354004e-08,25.0,323.91,0.0016385250321150125,0.1924560546875,355.00000000000045
2621440,0.05488905577496217,256,457,0.010109009331426933,171.5,15.968717926740647,1.775462170690298,-0.0009956104564480483,1.3783574104309083e-08,25.0,333.84,0.001545957668633946,0.1992919921875,450.0
2631680,0.05392333579219116,257,457,0.008596903058560201,192.0,15.9687175989151,1.7851350612938404,-0.0012995728895475623,-1.862645149230957e-08,47.50000000000001,339.42,0.0019743711328828796,0.27744140625,450.0
2641920,0.050374988954253096,258,457,0.006636570879800274,165.25,15.968717741966248,1.7755996964871883,-0.0012540725678263699,1.5273690223693846e-08,25.0,332.56,0.0016505873314258679,0.2159912109375,357.5000000000007
2652160,0.05263561337375995,259,457,0.0074315737139386325,143.5,15.968717330694199,1.7862540639936924,-0.0013916124076786217,4.470348358154297e-09,0.0,323.75,0.0021203688262460218,0.2608154296875,282.5000000000007
2662400,0.0550806597761303,260,457,0.009236213670010329,138.75,15.968717676401138,1.7847315296530724,-0.0018539686054282356,-1.862645149230957e-09,0.0,321.77,0.0020464869829396547,0.274462890625,280.00000000000045
2672640,0.0522524112689708,261,457,0.00796190504529477,156.0,15.96871612071991,1.7824788443744182,-0.0013848232898453715,3.725290298461914e-09,22.500000000000007,326.0,0.001933564997261783,0.254248046875,402.5000000000002
2682880,0.05119513616102043,262,457,0.0071691056620693415,149.75,15.96871771812439,1.7834654130041598,-0.0014664318819995969,-1.4901161193847656e-08,25.0,327.73,0.00199399007175316,0.258740234375,330.0000000000004
2693120,0.052465414631507126,263,457,0.007280794286862147,137.25,15.968716883659363,1.782078032195568,-0.0013314831609022803,8.195638656616212e-09,25.0,327.63,0.001946592149869275,0.2726318359375,300.0
2703360,0.0535768227212004,264,456,0.007322523882271526,128.0,15.968717575073242,1.7831394746899605,-0.000999453690383234,1.1175870895385742e-08,25.0,325.98,0.0018046942083572049,0.23701171875,227.5000000000002
2713600,0.05131933466041707,265,456,0.007787570655227683,134.25,15.968717366456985,1.7806828916072845,-0.001359310697807814,-1.6763806343078613e-08,25.0,323.17,0.0020280869017824444,0.266455078125,227.5000000000002
2723840,0.05494356980777336,266,456,0.008517333094516744,143.0,15.968716526031494,1.7807089112699033,-0.0009244579032383626,1.9371509552001954e-08,47.50000000000001,324.69,0.0017362581705640423,0.234375,250.0
2734080,0.05469042713643864,267,456,0.007646754865936601,144.5,15.968717569112778,1.7781994804739951,-0.0012414127286319854,7.450580596923829e-10,25.0,327.94,0.0021143648238080457,0.295849609375,252.50000000000023
2744320,0.053448139984248154,268,456,0.00853071959340923,136.25,15.968717926740647,1.786060093343258,-0.0009855837692157366,-3.3527612686157227e-09,25.0,326.34,0.001625716047738024,0.2216796875,250.0
2754560,0.053243348480344774,269,456,0.0077288311322718075,132.25,15.96871766448021,1.7823235526680947,-0.0012601809950865573,-1.862645149230957e-08,22.500000000000007,321.7,0.0019383447413133582,0.2722900390625,250.0
2764800,0.05019254759575774,270,456,0.005323315617192748,115.25,15.96871383190155,1.780725223571062,-0.0016480587564728921,5.215406417846679e-09,25.0,313.59,0.0020036238343095645,0.25810546875,225.0
2775040,0.052699657714280576,271,456,0.007284779357991056,108.0,15.968716865777969,1.7840065367519855,-0.0010777035076898756,-7.82310962677002e-09,25.0,311.55,0.0018451190366931768,0.257763671875,225.0
2785280,0.05375547341851383,272,456,0.008418120502028614,113.5,15.96871771812439,1.7810530811548233,-0.0019723902660189196,-5.587935447692871e-09,25.0,317.51,0.002500885034277189,0.30068359375,225.0
2795520,0.054782326795067296,273,456,0.009717907913727685,135.75,15.96871782541275,1.7862244315445424,-0.001255507895257324,-7.82310962677002e-09,25.0,324.76,0.0018184409361765574,0.256494140625,252.50000000000023
2805760,0.05333061131664033,274,456,0.008554888368280444,154.75,15.968717151880265,1.781970351189375,-0.0015948701726301805,1.0058283805847169e-08,25.0,333.77,0.00207033385246973,0.2664794921875,277.5000000000002
2816000,0.05163308547387635,275,456,0.007416965546326537,151.5,15.968717694282532,1.773551981151104,-0.0015423680299136322,1.30385160446167e-08,50.0,336.77,0.0021162819376684184,0.297021484375,275.0
2826240,0.055018600198443623,276,455,0.010931475445977413,167.5,15.968717670440673,1.7692960999906062,-0.0015091789451616932,-4.470348358154297e-09,50.0,342.17,0.0018976206952743269,0.237890625,327.5000000000002
2836480,0.0532537714357839,277,455,0.011660656350431963,182.0,15.96871777176857,1.7578349210321904,-0.0012174027589935577,8.568167686462402e-09,50.0,343.08,0.0015093372873991485,0.205908203125,350.0
2846720,0.053873846656467196,278,455,0.010828112363105902,191.5,15.968717628717423,1.7644336991012097,-0.0009155187173746527,2.8312206268310546e-08,50.0,343.6,0.0014365322476919574,0.2052001953125,325.0
2856960,0.05380747999176526,279,455,0.009924068780401285,198.25,15.968717557191848,1.779116390645504,-0.0014670718017441686,-1.1920928955078126e-08,47.50000000000001,344.21,0.0024318814791229213,0.290234375,327.5000000000002
2867200,0.05465344983274563,280,455,0.009926417438555291,200.75,15.968717902898788,1.7821511872112752,-0.001571333679385134,-2.9802322387695314e-09,50.0,348.37,0.0018229070531788239,0.2552734375,327.5000000000002
2877440,0.053124701347905534,281,455,0.010848918441706702,200.75,15.96871782541275,1.7663430884480475,-0.0013038488403253723,2.0861625671386717e-08,50.0,348.06,0.0016345268264558398,0.2311279296875,402.5000000000002
2887680,0.05468464230221477,282,455,0.009319638142187614,199.75,15.96871782541275,1.7742252737283706,-0.0011466387441032566,-7.82310962677002e-09,50.0,347.0,0.0018551037952335037,0.246337890625,425.0
2897920,0.05250661651575843,283,455,0.007909651784279959,196.0,15.968717420101166,1.7851641044020652,-0.001251373930790578,1.30385160446167e-08,25.0,342.92,0.001922436919340953,0.2422607421875,450.0
2908160,0.053597265022269205,284,455,0.011143640296359081,210.5,15.968718004226684,1.7701290100812912,-0.001853339471927029,4.097819328308106e-09,25.0,348.1,0.00196876684833569,0.2652587890625,480.00000000000045
2918400,0.05431058824851255,285,455,0.010507415749225401,206.5,15.968717628717423,1.7575135998427869,-0.000847690199589124,-8.195638656616212e-09,25.0,343.14,0.00184052869284983,0.22490234375,525.0
2928640,0.0526567638748946,286,455,0.007483849319464752,197.75,15.968717098236084,1.7730905629694462,-0.0013785835755697918,-1.1175870895385742e-09,50.0,338.17,0.0017356178332875061,0.2439208984375,480.00000000000045
2938880,0.05110288339742627,287,455,0.0061934204005183345,157.25,15.968716955184936,1.7762597896158696,-0.0012976433143194299,-2.2351741790771484e-09,25.0,321.54,0.0023697297484545745,0.2801025390625,402.5000000000002
2949120,0.055349666661495975,288,455,0.010335826023947448,141.5,15.968717676401138,1.7823108345270158,-0.0017556993545440492,-9.685754776000977e-09,22.500000000000007,318.81,0.0019019981131350506,0.2722900390625,380.00000000000045
2959360,0.05043182691200869,289,455,0.006554453346552691,153.0,15.968717402219772,1.7781096927821636,-0.001743931878809235,1.601874828338623e-08,22.500000000000007,327.63,0.002217207957839662,0.30048828125,425.0
2969600,0.0481502736854242,290,455,0.006050881197552371,139.0,15.968717181682587,1.7722288757562636,-0.0014564690121915192,3.7252902984619143e-10,0.0,324.84,0.0018168222106325516,0.2328857421875,377.5000000000002
2979840,0.051134027272194404,291,455,0.006118897692795144,110.5,15.968717044591903,1.7746820785105228,-0.0010463360958965495,-1.4901161193847657e-09,0.0,314.62,0.0017904058290525882,0.247412109375,225.0
2990080,0.05361324843363385,292,455,0.009146325381675525,103.25,15.968716812133788,1.7747270554304122,-0.0013455639335006708,1.862645149230957e-09,22.500000000000007,310.68,0.0023106032886062167,0.295703125,225.0
3000320,0.05362172326006307,293,455,0.00840731603821041,131.25,15.96871771812439,1.7827958293259143,-0.0010415546013973654,-2.9802322387695312e-08,22.500000000000007,320.11,0.0018316794551310523,0.2413818359375,252.50000000000023
3010560,0.050778869419395,294,455,0.007655903336672054,154.0,15.968717217445374,1.7737529128789902,-0.001850794578786008,-2.7567148208618165e-08,25.0,327.72,0.0020192422542095302,0.286865234375,302.5000000000002
3020800,0.05391014049094043,295,455,0.006167662109452188,141.0,15.968694454431533,1.7803860113024712,-0.0009247137099009705,-1.5273690223693846e-08,22.500000000000007,324.23,0.001667207681111904,0.2336669921875,252.50000000000023
3031040,0.053570676009041765,296,455,0.008759719172826409,131.25,15.96871754527092,1.7835023783147335,-0.0011895510455360637,-2.16066837310791e-08,25.0,323.9,0.0018770913599723826,0.2439453125,227.5000000000002
3041280,0.05108952542699694,297,455,0.007739566494456085,128.0,15.968717479705811,1.7865854687988758,-0.0014608778274123324,1.862645149230957e-09,25.0,324.32,0.0018628086180683568,0.2718994140625,275.0
3051520,0.05306971378874117,298,455,0.00715133585035801,140.25,15.96871663928032,1.7849503867328167,-0.0012543523123895283,1.1175870895385742e-08,25.0,328.37,0.0019939556794270176,0.2666015625,277.5000000000002
3061760,0.05018444696871814,299,455,0.0057063598252630856,127.25,15.96871013045311,1.7802820742130279,-0.0017001969157718123,-3.7252902984619143e-10,25.0,323.92,0.0024938440358312163,0.3017822265625,277.5000000000002
3072000,0.051678532803144106,300,455,0.009159596193785546,126.0,15.96871775984764,1.7703216604888439,-0.0017198771038238192,-1.6391277313232423e-08,25.0,323.49,0.0018172490689664755,0.262744140625,250.0
3082240,0.05194435077698115,301,455,0.009087239280506764,139.25,15.968717539310456,1.7856661774218083,-0.0009592106576747028,-5.960464477539063e-09,25.0,330.48,0.0014267396157350732,0.194775390625,302.5000000000002
3092480,0.05197466706511814,302,455,0.008504147631720116,166.75,15.968717432022094,1.78336386308074,-0.0008966737259470392,-1.3783574104309083e-08,25.0,338.89,0.0015354648533502768,0.217138671875,377.5000000000002
3102720,0.05353201440901571,303,455,0.008931045068038657,192.25,15.968717658519745,1.7864115215837955,-0.001326142332618474,7.450580596923829e-10,25.0,338.8,0.0019212512099670675,0.2408447265625,500.0
3112960,0.05571774582708977,304,455,0.009425281023140997,214.25,15.96871789097786,1.7832798458635808,-0.0012793376379704568,-7.82310962677002e-09,25.0,344.63,0.0017186372446417407,0.2680419921875,505.00000000000045
3123200,0.05371273816793424,305,455,0.009159132913737267,195.0,15.968717926740647,1.78392239138484,-0.0010699037913582288,1.4901161193847657e-09,25.0,335.68,0.0014113422763898597,0.2177734375,455.0000000000004
3133440,0.051744673039882574,306,455,0.007713499017802406,181.25,15.968715715408326,1.7857465989887715,-0.0013328537752386183,-1.601874828338623e-08,25.0,335.68,0.0022852877091565915,0.295703125,425.0
3143680,0.053730857054158344,307,455,0.00860301393759073,159.0,15.96871738433838,1.7795752316713334,-0.001234987120187725,7.82310962677002e-09,25.0,331.88,0.0015353959777854697,0.2050537109375,350.0
3153920,0.05465010464534439,308,455,0.00822697913081356,162.75,15.968717509508133,1.783709705621004,-0.0009842244035098702,5.587935447692871e-09,25.0,332.86,0.001524318487747678,0.212109375,355.00000000000045
3164160,0.05310307906324704,309,454,0.008772465059514189,150.25,15.968717056512833,1.7788035705685616,-0.0011373639521480073,-2.123415470123291e-08,25.0,327.38,0.0015930546697859426,0.2272705078125,302.5000000000002
3174400,0.053106777094740286,310,454,0.007779566129102022,150.5,15.968714785575866,1.7713949918746947,-0.0008985040461993776,-1.0058283805847169e-08,25.0,325.14,0.0015842171117526505,0.2369140625,302.5000000000002
3184640,0.051298265576740734,311,454,0.005805816731859181,127.0,15.968708443641663,1.7785727925598622,-0.0006846208932984154,2.6077032089233397e-09,25.0,318.94,0.0017204587556932439,0.2383056640625,250.0
3194880,0.04611223079720052,312,454,0.004824980468853823,110.5,15.9687013566494,1.7761034965515137,-0.001642874894241686,1.30385160446167e-08,0.0,318.49,0.0023099820329207433,0.309814453125,250.0
3205120,0.05264210147558146,313,454,0.009885095355184604,127.0,15.968717485666275,1.7840096980333329,-0.0008952778494858649,-1.30385160446167e-08,0.0,326.85,0.001248770347680761,0.182080078125,277.5000000000002
3215360,0.052836875976133124,314,454,0.009381521480281662,143.5,15.968717646598815,1.7851784281432628,-0.0011994492226222065,-1.1175870895385742e-08,0.0,329.51,0.001826896599624206,0.2551513671875,277.5000000000002
3225600,0.054929985317989406,315,454,0.009842102024015276,181.0,15.968711912631989,1.7821963876485825,-0.0009904478833050235,8.940696716308593e-09,50.0,336.42,0.0018509507923511136,0.2376953125,402.5000000000002
3235840,0.05338165630529655,316,454,0.007945082968944917,181.5,15.968717813491821,1.7788971707224845,-0.0012841568535804982,-3.725290298461914e-09,25.0,329.73,0.0017095637259103569,0.2588134765625,402.5000000000002
3246080,0.052308954321278266,317,454,0.00869990466256496,166.5,15.968711602687836,1.7764867432415485,-0.0014000155202666064,3.7252902984619143e-10,25.0,328.9,0.0018960558217884227,0.2822265625,355.00000000000045
3256320,0.05466743004954415,318,454,0.008000532663618286,162.75,15.968717843294144,1.7791432105004787,-0.0013705437970202184,5.215406417846679e-09,22.500000000000007,331.42,0.002022464069762009,0.2871337890625,430.0000000000004
3266560,0.05196280472790358,319,454,0.008216836167412112,158.5,15.968717420101166,1.7736578390002251,-0.0012853178232035134,-8.940696716308593e-09,47.50000000000001,331.44,0.001659763958711835,0.24521484375,327.5000000000002
3276800,0.053332049212612295,320,454,0.009382330084736167,164.25,15.968717658519745,1.7701825588941573,-0.001043735398707213,-9.685754776000977e-09,50.0,333.49,0.001381698724145508,0.2177734375,350.0
3287040,0.05416119239165581,321,454,0.007973580270777348,163.25,15.96871726512909,1.7786006301641464,-0.0011003730152879144,2.421438694000244e-08,25.0,332.58,0.001478009473635211,0.231591796875,282.5000000000007
3297280,0.05099984156628218,322,454,0.009167613002682628,176.5,15.968717861175538,1.7814330577850341,-0.0009327591986220795,-7.450580596923828e-09,47.50000000000001,339.34,0.001650231771174049,0.2272705078125,360.0000000000009
3307520,0.05027247481763144,323,454,0.00731647434831757,165.25,15.96871771812439,1.7820517390966415,-0.001113485369933187,-1.2665987014770507e-08,25.0,332.36,0.001411902040035784,0.2183837890625,360.0000000000009
3317760,0.05195932201598382,324,454,0.006525000531109981,141.25,15.968717342615127,1.7771481245756149,-0.0010079353574838023,-1.3783574104309083e-08,25.0,323.28,0.0017333489788427415,0.2556396484375,275.0
3328000,0.05319606889807057,325,454,0.007735995381472094,126.75,15.968717551231384,1.7784910820424558,-0.0015420906041981653,-5.215406417846679e-09,25.0,314.71,0.0016977593764238464,0.2730224609375,275.0
3338240,0.052484179369560145,326,454,0.008445701953451134,125.25,15.968717533349992,1.7774331636726857,-0.0009177017349429661,-1.4901161193847657e-09,25.0,317.42,0.0014629158019289434,0.2190185546875,227.5000000000002
3348480,0.056581697008409634,327,454,0.009527172153593711,149.0,15.968717765808105,1.7824623845517635,-0.0013645941497088642,-1.7881393432617187e-08,25.0,327.81,0.001590965674972722,0.2613525390625,277.5000000000002
3358720,0.0517451670010999,328,454,0.008553899012804322,162.0,15.968717670440673,1.7784155271947384,-0.0011740493057004642,-2.9802322387695314e-09,25.0,334.23,0.0015988661593382858,0.24423828125,300.0
3368960,0.05038815409571314,329,454,0.0075519595277000915,163.5,15.968717658519745,1.772638076543808,-0.0013635859089845327,1.1175870895385742e-09,25.0,334.99,0.0018297427141362732,0.2662353515625,302.5000000000002
3379200,0.05185699626242886,330,454,0.0069121528714276795,136.0,15.968717360496521,1.7738715879619122,-0.0012134550568589475,7.82310962677002e-09,25.0,322.45,0.0017373499122875558,0.2527099609375,227.5000000000002
3389440,0.05231245915236386,331,454,0.005767091906687938,110.25,15.968715399503708,1.7839660674333573,-0.0009728215838549659,-1.601874828338623e-08,25.0,316.02,0.001601160378692157,0.2547119140625,202.50000000000023
3399680,0.051956690011787765,332,454,0.007893328717636905,115.75,15.96871730685234,1.7833122201263905,-0.0008378184495086316,-8.940696716308593e-09,25.0,318.68,0.001385895989801611,0.186328125,225.0
3409920,0.05450156548288101,333,453,0.009656692777207354,142.75,15.968717652559281,1.7710060752928256,-0.0009224033419741318,2.0116567611694337e-08,25.0,326.55,0.001371890807669729,0.2075439453125,252.50000000000023
3420160,0.054444110858944884,334,453,0.007913131321129186,155.75,15.968717396259308,1.776393824070692,-0.0012587571047333768,3.7252902984619143e-10,47.50000000000001,330.99,0.0014724441884823136,0.2362548828125,275.0
3430400,0.05412582042136808,335,453,0.008082282537611719,165.25,15.96871601343155,1.778074237704277,-0.0009894552033074433,7.450580596923828e-09,25.0,334.46,0.0015694913305821956,0.227734375,280.00000000000045
3440640,0.05110740185442164,336,453,0.008593536754779052,152.75,15.968717694282532,1.7757424242794513,-0.001396572896919679,-1.2665987014770507e-08,25.0,332.64,0.0014335788730022614,0.239892578125,252.50000000000023
3450880,0.05029731450646417,337,453,0.008170403961275951,149.0,15.968717432022094,1.7828537173569203,-0.0010879141707846429,4.097819328308106e-09,25.0,327.82,0.0017723725262101197,0.2603271484375,275.0
3461120,0.051420500378671706,338,453,0.005982620144938266,155.0,15.968699556589126,1.7652090027928353,-0.0009691898823803058,1.899898052215576e-08,25.0,325.59,0.001376387735652429,0.2003173828125,290.0000000000013
3471360,0.05025149633434993,339,453,0.006615645840298612,130.0,15.96871708035469,1.7792826943099498,-0.0013387477440119256,-7.450580596923829e-10,0.0,319.15,0.001654183715039892,0.2704345703125,252.50000000000023
3481600,0.05031634351533827,340,453,0.007190249190057329,131.0,15.96871645450592,1.7763412058353425,-0.0015030210888653528,7.450580596923828e-09,22.500000000000007,319.06,0.0017700910755024779,0.2635498046875,250.0
3491840,0.053014153559734045,341,453,0.010373551639531797,146.75,15.968717658519745,1.7852996721863748,-0.0013626365926029393,-1.1175870895385742e-09,22.500000000000007,322.77,0.0015652579743459683,0.2330078125,377.5000000000002
3502080,0.0529385279032852,342,453,0.00958316774413106,170.75,15.968717831373215,1.7861381210386753,-0.0012396095233270898,-4.097819328308106e-09,22.500000000000007,330.0,0.0015736709800080462,0.223974609375,402.5000000000002
3512320,0.05301533148830749,343,453,0.0079020662138646,173.0,15.968717747926712,1.7857651598751545,-0.0011008497313014232,8.940696716308593e-09,25.0,329.68,0.0016599761295083225,0.27099609375,400.0
3522560,0.050877371061045326,344,453,0.006237672752857293,144.75,15.96871719956398,1.7809206679463387,-0.0010542744101257994,3.3527612686157227e-09,25.0,325.63,0.0017828664837225006,0.280859375,277.5000000000002
3532800,0.05168452570661093,345,453,0.007647139416440041,127.0,15.968717193603515,1.7786935955286025,-0.001057384421437746,-9.685754776000977e-09,25.0,315.92,0.0016446333865815176,0.2407470703125,227.5000000000002
3543040,0.050102820168021346,346,453,0.005928845687435569,110.25,15.968713647127151,1.7764455027878285,-0.0009741142617713195,-6.7055225372314455e-09,0.0,313.96,0.0014511827646231268,0.2163818359375,225.0
3553280,0.05083079479459829,347,453,0.007141396330598582,115.25,15.96871758699417,1.7752792179584502,-0.001091500538677792,4.8428773880004884e-09,0.0,316.94,0.0016354179987843054,0.2374755859375,275.0
3563520,0.05185206406786391,348,453,0.008355392877274426,126.0,15.968717485666275,1.7694928862154484,-0.0011268926431512228,0.0,0.0,321.69,0.001747028802725481,0.261474609375,277.5000000000002
3573760,0.0517059235719146,349,453,0.006533019188850631,126.75,15.968717318773269,1.7805229306221009,-0.0011921037454158067,1.1175870895385742e-09,0.0,322.31,0.0015862761503434796,0.2367431640625,252.50000000000023
3584000,0.05181754061077102,350,453,0.007271100325854718,137.25,15.968715167045593,1.7814908370375633,-0.0011011423517629736,-1.4901161193847656e-08,0.0,325.0,0.0019797227128350416,0.275146484375,225.0
3594240,0.053738378672059384,351,453,0.007622570463048639,131.5,15.9687120616436,1.7794046446681022,-0.0010806264450366142,6.332993507385254e-09,0.0,321.86,0.00138530385499962,0.2394775390625,225.0
3604480,0.05155258525544006,352,453,0.009424712760755937,164.0,15.968717485666275,1.775515878200531,-0.0015372974619822343,4.097819328308106e-09,25.0,329.67,0.0013483393014666945,0.2378173828125,450.0
3614720,0.05291570150193585,353,453,0.009034054323728924,178.25,15.96871749162674,1.7721007950603962,-0.0012662116503634024,-1.2665987014770507e-08,25.0,335.38,0.0016602408897199439,0.2784912109375,452.50000000000017
3624960,0.053757440238316044,354,453,0.008206008194247261,183.0,15.968717867136002,1.7810809724032879,-0.0008304652834340232,-1.30385160446167e-08,25.0,339.29,0.0012955430925217116,0.206201171875,477.5000000000002
