fps,episode_length,P01:episode_rewards,policy_loss,grad_norm,PMM:episode_rewards,frames,epoch_idx,policy_entropy,value_loss,advantage_norm,P09:episode_rewards,explained_variance
497,184.29,0.0,4.006189134088345e-05,0.025016118580958244,1.39,2672000,334,1.38548157453537,0.00041188746056832317,0.16300119131803512,4.0,-0.9604806381464005
497,179.58,0.0,-5.7568876698468327e-05,0.030324883880714727,1.35,2680000,335,1.385202350616455,0.0005306863184114263,0.19679734805598856,3.1000000000000085,-0.08341317474842072
497,178.53,0.0,6.8410516178119e-05,0.020797598010880283,1.32,2688000,336,1.3851630115509033,0.0002330234166856826,0.1398301526531577,3.1000000000000085,-1.094500358104706
497,176.28,0.0,-0.00018187228018632596,0.020288877537318752,1.23,2696000,337,1.385808824300766,0.00027331946684626017,0.1409490086790174,4.0,-1.2212423396110534
497,176.43,0.0,2.3667802452109753e-06,0.027815106706746653,1.21,2704000,338,1.3853680610656738,0.00033851371929813465,0.17428347285836934,4.0,-1.1041597926616669
497,181.59,0.0,1.4342583599500358e-05,0.0218823768201905,1.35,2712000,339,1.3857772266864776,0.00026137217859741215,0.1496919074654579,4.0,-0.44112425804138183
497,176.95,0.0,9.206963495671517e-05,0.02114818601863595,1.29,2720000,340,1.3857629323005676,0.0002319786493740139,0.13184611100703478,3.0,-0.990601453781128
497,175.33,0.0,-0.00018794702640661853,0.023482711434613356,1.25,2728000,341,1.3857461786270142,0.00027456404656732046,0.14609071500599385,3.0,-1.7365713983774185
497,174.36,0.0,0.00018877861891724023,0.018958758923819718,1.18,2736000,342,1.38575146317482,0.00016219802923842508,0.1233983832783997,3.0,-2.2789365047216417
497,174.52,0.0,4.7419404581887646e-05,0.025011671449965828,1.17,2744000,343,1.385512307882309,0.00024392903510715767,0.14765562431886792,3.0,-1.6543242293596268
497,180.56,0.0,-7.084583357936935e-05,0.030272885080546496,1.34,2752000,344,1.3853949189186097,0.0006425031218759614,0.20367194913327694,3.0,-1.9202792429924012
497,176.43,0.0,-6.860813955427148e-05,0.025265126518762067,1.25,2760000,345,1.3847907292842865,0.00036557751392933823,0.16469801228493453,3.0,-1.4979200679063798
497,173.14,0.0,0.00028666650934610515,0.03307289913775354,1.15,2768000,346,1.3847858488559723,0.0007778020952616771,0.22303113697096705,3.0,-1.139711332321167
497,179.57,0.0,-0.00013898423312639352,0.02044574953982513,1.35,2776000,347,1.38524516582489,0.0003439366890540896,0.1503129425831139,3.0,-1.6086768001317977
497,179.27,0.0,-0.0001264843376702629,0.023143837290895114,1.33,2784000,348,1.3853569853305816,0.0002616589402668978,0.14793704492971302,3.0,-1.8387173801660537
497,177.94,0.0,0.00012251153622855782,0.02557274098920532,1.29,2792000,349,1.3857072067260743,0.0004160676885499015,0.17190623246133327,3.0,-0.4039350605010986
497,173.1,0.0,-0.0002327735282233334,0.022702846432647812,1.21,2800000,350,1.3853348445892335,0.00040406951302657035,0.15690211623907088,3.0,-1.9996694320440291
497,175.99,0.0,0.00020896612768410704,0.026662003741312397,1.26,2808000,351,1.3857388579845429,0.00032175205820749397,0.16423566956073046,3.1000000000000085,-1.8445777148008347
497,185.11,0.0,1.6516225298346398e-05,0.02669229384314959,1.45,2816000,352,1.3855598044395447,0.00033578127686269,0.16826437287032603,3.0,-0.27502928793430326
497,188.67,0.0,-0.00010226736031427209,0.02991302811742903,1.51,2824000,353,1.385675333738327,0.0004671924568901886,0.1850651073269546,3.0,-1.0795812106132507
497,181.61,0.0,0.0001505424034985481,0.025188706002669384,1.38,2832000,354,1.3853999269008637,0.000255379989530411,0.1534528550133109,3.0,-2.3086761552095414
497,175.66,0.0,9.863248249530443e-05,0.018206645885789918,1.24,2840000,355,1.385506134033203,0.0002813162155166538,0.12705101903527974,3.0,-2.963355643749237
497,171.1,0.0,-0.0001743646378599806,0.029280975025585004,1.14,2848000,356,1.3856710767745972,0.0004856741693265576,0.17872173937037586,3.0,-0.7781278717517853
497,179.65,0.0,0.0002469722380010353,0.020753154041502322,1.33,2856000,357,1.3857926833629608,0.0003137237329042364,0.14965784685686231,3.1000000000000085,-1.4859895718097687
497,179.15,0.0,-0.00015856835196700558,0.0205865842358519,1.26,2864000,358,1.3860426187515258,0.00014749646845984898,0.11470134523697198,3.0,-4.604491853117943
497,173.34,0.0,-4.074134529219009e-05,0.021570808641025292,1.13,2872000,359,1.3860679280757904,0.0002156747790729696,0.13030471091158688,3.0,-0.8704427450895309
497,181.42,0.0,-3.1076629456947555e-05,0.028663103675884177,1.38,2880000,360,1.3857650089263915,0.0005991190051281591,0.20282139960676432,4.0,-1.839010265469551
497,189.33,0.0,-0.00011342411351506599,0.032795232565527334,1.58,2888000,361,1.3856957101821898,0.0006014263491942984,0.21593596844002605,3.1000000000000085,-0.38272434651851656
497,182.27,0.0,3.841920531613141e-05,0.02017882036632206,1.38,2896000,362,1.3858668720722198,0.0003195877558778193,0.1413703150395304,3.1000000000000085,-2.3407464170455934
497,176.56,0.0,2.3671551463166905e-06,0.019821491465591465,1.22,2904000,363,1.385705738067627,0.00023641444025429337,0.12861879318021238,4.0,-1.0055034297704697
497,172.1,0.0,-7.844059684430248e-05,0.0177067573168337,1.13,2912000,364,1.3855353617668151,0.00019334580133886447,0.12087134335190058,3.0,-5.658784604668617
497,178.62,0.0,8.313602709677071e-05,0.024829122492995105,1.28,2920000,365,1.3856101393699647,0.00023797211850933308,0.1456899127550423,3.0,0.01991715133190155
497,186.79,0.0,-3.514213825837942e-05,0.02729244185723193,1.46,2928000,366,1.3853211617469787,0.0004133705362050932,0.1722519902512431,3.0,-1.665626373887062
497,184.65,0.0,2.6957131412927994e-05,0.02212076966678262,1.41,2936000,367,1.3856646955013274,0.0002719653711278625,0.14425834592431783,3.0,-1.2665718495845795
497,179.93,0.0,-0.00014749106514500455,0.028464533806122155,1.32,2944000,368,1.3856381118297576,0.0002870976455278651,0.1585641561821103,3.0,-1.0285521805286408
497,183.57,0.0,0.00023470335259844432,0.03667629769689519,1.45,2952000,369,1.3855165290832518,0.0008888015167144659,0.240513580031693,3.1000000000000085,0.03621540606021881
497,187.46,0.0,-0.0001350136226938048,0.017058859238835183,1.63,2960000,370,1.3858655059337617,0.00030226846800815113,0.13050074158236386,4.0,-0.4773080825805664
497,181.97,0.0,9.581726107171562e-05,0.024324709125824007,1.47,2968000,371,1.3857046806812285,0.0004531292421847866,0.16728124922141432,3.0,-2.180941963791847
497,173.37,0.0,-6.176886607136112e-05,0.019346765163431635,1.17,2976000,372,1.385304356813431,0.0002959740728442739,0.14009385172277689,3.0,-3.648893977999687
497,181.92,0.0,-3.2360936602344735e-05,0.023336784023806012,1.39,2984000,373,1.385264208316803,0.0002876906464132389,0.15240409195423127,3.0,-3.5563656955957414
497,188.56,0.0,-1.884460728490467e-05,0.03576899993875928,1.59,2992000,374,1.385500398874283,0.0007062132177316017,0.2227834108658135,3.0,-0.282091993689537
497,178.46,0.0,9.388745957949141e-05,0.021498733068933715,1.31,3000000,375,1.3854944705963135,0.000335871648057946,0.14929298602044583,3.0,-3.714751064181328
497,181.38,0.0,4.694788920460269e-05,0.027237411559372295,1.33,3008000,376,1.3853418719768524,0.0003898464396797863,0.1788156065158546,4.0,-0.7673204243183136
497,184.23,0.0,-5.2521022043947594e-05,0.01967000577257086,1.42,3016000,377,1.385578464269638,0.0002709501709659889,0.13603340255096555,4.0,-0.23653479874134065
497,180.57,0.0,3.706277580931783e-05,0.014914219884015603,1.34,3024000,378,1.3856898021697999,0.00015982382999709443,0.10316070878878236,3.0,-0.8426214373111724
497,180.87,0.0,-0.00024183608424209523,0.03945277520795435,1.32,3032000,379,1.385539218187332,0.0008105795465098709,0.24426247412338853,3.0,-6.145064814090729
497,177.8,0.0,9.088725790206808e-05,0.015348986903654544,1.23,3040000,380,1.3859097504615783,0.00017400559134102877,0.1206121215224266,3.0,-1.3698924803733825
497,185.65,0.0,2.871298602258321e-05,0.02282883230423993,1.42,3048000,381,1.3858372056484223,0.0002463489857632339,0.14512691881507636,4.0,-0.5392486196756363
498,186.75,0.0,-0.00015090862384568027,0.026155963897548148,1.46,3056000,382,1.3842630398273468,0.000482039409769186,0.176691804677248,4.0,-4.495459777712822
498,180.88,0.0,0.000152574745397942,0.016131448250745074,1.31,3064000,383,1.3856731128692628,0.000189184825646862,0.11508737517520785,4.0,-0.9524551796913147
498,182.17,0.0,6.542653063661419e-05,0.023853141108727816,1.34,3072000,384,1.3852561283111573,0.00023046543419013687,0.1391866017691791,3.1000000000000085,-0.4846311378479004
498,176.2,0.0,-7.318619318539277e-06,0.021852660600977306,1.22,3080000,385,1.385394948720932,0.00030808548482127665,0.14820969128981232,3.0,-2.574830122590065
498,172.87,0.0,7.216504809548496e-07,0.014679348630500659,1.12,3088000,386,1.3858458292484284,0.00014007926266003777,0.0920791391376406,3.0,-1.6592892879247665
498,177.46,0.0,0.00034661591194890207,0.03567580074772603,1.21,3096000,387,1.3856864547729493,0.000727916618461677,0.22999645363539456,3.0,-9.396398403644561
498,188.32,0.0,-0.0003201944955435465,0.025527863233130575,1.49,3104000,388,1.385640139579773,0.0003930164976713968,0.17514321530237795,4.0,-3.3241916561126708
498,190.1,0.0,-2.807338605634868e-06,0.017876227037460477,1.57,3112000,389,1.3857145643234252,0.00016496005610861175,0.12284563899040223,4.0,-1.7360660737752915
498,174.52,0.0,-2.3297243169508876e-05,0.021374188378292743,1.2,3120000,390,1.385919713973999,0.0002987114820780334,0.13765301786363124,3.0,-1.6066600066423415
498,179.4,0.0,0.00013300802689627744,0.02543798651197751,1.31,3128000,391,1.3858833360671996,0.0003975192526013416,0.17594223849475385,3.0,-0.8795225769281387
498,182.51,0.0,3.415742161450908e-05,0.018659932367707625,1.39,3136000,392,1.385567525625229,0.00019543138219432876,0.11767907481640577,3.1000000000000085,-0.6712907040119171
498,175.12,0.0,-2.6035178598249332e-06,0.025190798069582666,1.2,3144000,393,1.38586861371994,0.00035121118408824257,0.15111981436610222,3.0,-0.9099284446239472
498,185.41,0.0,-0.00015037740682601,0.02208146711550041,1.46,3152000,394,1.3853955006599425,0.0003397794954253186,0.15233775462955237,3.1000000000000085,-0.6127099341154099
498,180.92,0.0,-0.00020471552004892147,0.022117990306352652,1.36,3160000,395,1.3856881713867188,0.0003606778643722919,0.15594357082620264,3.0,-5.793033828735352
498,179.29,0.0,0.00018971054723806446,0.02647596216816704,1.37,3168000,396,1.3858627903461456,0.00033929974150396445,0.16677088694646955,3.0,-1.8753413659334184
498,182.34,0.0,4.979817358616856e-06,0.01515231787147938,1.47,3176000,397,1.385391663312912,0.0002549839903485918,0.11929639596492052,3.1000000000000085,-0.9796116650104523
498,185.91,0.0,1.9671629634103737e-05,0.03085714989653808,1.5,3184000,398,1.3857274842262268,0.0004438496550437776,0.1762041075900197,3.1000000000000085,0.17162755787372588
498,183.64,0.0,4.798527847015066e-05,0.01830175603222948,1.43,3192000,399,1.3857342731952667,0.00034115621824298614,0.13356562703847885,3.0,-1.8012303358316422
498,177.53,0.0,4.5358242496149614e-05,0.019850229428430018,1.24,3200000,400,1.3852498245239258,0.00016254330649871916,0.12635583164170383,3.0,-0.1985284048318863
498,187.66,0.0,-8.622673905847478e-05,0.02735315063966581,1.5,3208000,401,1.3853313779830934,0.0004192567319319096,0.17899573381990194,4.0,-4.6391946160793305
498,188.55,0.0,-4.057381913298741e-05,0.02622194883659672,1.49,3216000,402,1.3851332008838653,0.00046915219875700133,0.17554287251085043,4.0,-1.007042326927185
498,190.05,0.0,-5.618109105853364e-05,0.02156796396263678,1.57,3224000,403,1.3859515964984894,0.00029380539866451726,0.1516951603628695,3.1000000000000085,0.2402692621946335
498,176.5,0.0,0.00022076773573644458,0.013997924393916925,1.25,3232000,404,1.3860820472240447,8.351733439212694e-05,0.09048830227926373,3.0,-1.1984771782159804
498,175.34,0.0,-0.00013578017613326664,0.02627023390561703,1.2,3240000,405,1.3855816078186036,0.00030991198589390477,0.1570069135725498,3.0,-0.7565924674272537
498,176.23,0.0,0.00011441818351158873,0.022323187083185946,1.24,3248000,406,1.3854305016994477,0.0002818302426555874,0.13673307057470083,3.0,-1.966965361237526
498,177.37,0.0,-7.634867579326965e-06,0.022486645080685673,1.27,3256000,407,1.385725210905075,0.0002769967326389633,0.14979439256712795,3.0,-11.927399372458458
498,181.22,0.0,1.971161189430859e-05,0.0205396259839345,1.34,3264000,408,1.385954419374466,0.00028561840569636844,0.13830685086548328,3.0,-0.24048577904701232
498,183.64,0.0,9.451961333979853e-05,0.02482238037497032,1.42,3272000,409,1.385795508623123,0.00040255159417256436,0.1635927369724959,3.1000000000000085,-1.9891351133584976
498,181.5,0.0,-0.00018929041399132985,0.018465631878310775,1.36,3280000,410,1.3856859159469606,0.00020266939414568697,0.12399339310824871,4.0,-2.7848823273181917
498,181.27,0.0,-1.580333926540334e-05,0.0208213800410888,1.32,3288000,411,1.3857354128360748,0.00020594437286490573,0.1412434040941298,3.0,-0.4786902844905853
498,176.38,0.0,6.604201247682795e-05,0.020849533224510646,1.22,3296000,412,1.3858998775482179,0.00027120285063688245,0.13803120946511627,3.0,-3.168031345009804
498,178.02,0.0,-4.6873633555151175e-05,0.026105405658529753,1.28,3304000,413,1.3855046570301055,0.0003709959196339696,0.16486292032524943,3.0,-0.3610911214351654
498,176.62,0.0,-0.00011042850356716371,0.018346969094320865,1.28,3312000,414,1.3855290925502777,0.00025987892031366757,0.12987514566630126,3.0,-2.0465018916130067
498,178.12,0.0,2.7329389813530724e-05,0.019085670453150943,1.34,3320000,415,1.38551651597023,0.0002253819757288511,0.13584054354578257,3.0,0.04468026876449585
498,186.77,0.0,4.88132186255541e-05,0.024435361945238068,1.51,3328000,416,1.385575407743454,0.00026340029888160643,0.1486306257173419,4.0,-2.0152531337738036
498,179.26,0.0,-5.2710038780787726e-05,0.01672429624006143,1.26,3336000,417,1.385878574848175,0.0001954184139390236,0.10973298272117972,4.0,-2.1166840237379074
498,174.71,0.0,-0.00014931643383079063,0.024557394769734064,1.16,3344000,418,1.3855029451847076,0.00037967732892980167,0.16468764383345844,3.0,-1.2272867703437804
498,181.84,0.0,0.00049802295587142,0.02051279814546852,1.38,3352000,419,1.3857006227970123,0.0003238986034375557,0.1441470261849463,3.0,-1.2295270675420762
498,178.82,0.0,-0.00039075334763765567,0.02312409142124404,1.3,3360000,420,1.3856334674358368,0.0003594443362817401,0.1578006344474852,3.0,-3.975769803524017
498,176.49,0.0,4.302184970583767e-05,0.014422776900782279,1.22,3368000,421,1.3853186333179475,0.00016780818418510535,0.10149502312764526,3.0,-1.786161434650421
498,180.17,0.0,0.0001341474984656088,0.028935537744261376,1.32,3376000,422,1.385891968011856,0.0005288121443049931,0.18888719532638787,3.0,-0.6437900853157044
498,182.83,0.0,6.341437820083229e-06,0.019511197825311313,1.44,3384000,423,1.3859365427494048,0.0003524903278639613,0.15300034070387483,3.0,-1.914650799036026
498,182.86,0.0,1.7852531163953246e-05,0.01822469328535763,1.44,3392000,424,1.385772683620453,0.0002258075672062887,0.12597878583706915,4.0,-3.2754619485139846
498,180.64,0.0,-0.00014895883126882835,0.030291163945331583,1.37,3400000,425,1.3850209188461304,0.0007875976528180218,0.21374160392209887,4.0,-4.687484755516052
498,177.15,0.0,4.844800132559612e-05,0.02210760229414927,1.27,3408000,426,1.3857821702957154,0.00028405014852069145,0.14918391002342105,3.0,-2.011804627776146
498,186.24,0.0,0.00017561479238793255,0.026203312355742178,1.45,3416000,427,1.3856283056735992,0.00045920733829007076,0.18586107913404704,3.0,-1.0269948333501815
498,181.94,0.0,-3.9642161791562106e-05,0.01997583699768539,1.33,3424000,428,1.385598908662796,0.00029676991593191815,0.1473364231456071,3.0,-3.350953576564789
498,181.27,0.0,6.428452285035746e-05,0.01983743595822258,1.34,3432000,429,1.3857898378372193,0.0002392809152524933,0.13700471630319952,3.0,-2.0222306662797926
498,180.79,0.0,-9.064291280083125e-05,0.019504859452280292,1.36,3440000,430,1.3859817254543305,0.0002234032534988728,0.14231764541938902,3.0,-1.5612921863794327
498,193.15,0.0,-0.0004175738604681101,0.033838732005460906,1.67,3448000,431,1.3852222788333892,0.0006442294693488293,0.22207375345751643,3.1000000000000085,-2.899330794811249
498,195.48,0.0,0.0001392401403700205,0.02167428736532183,1.76,3456000,432,1.384773451089859,0.0004080919029456709,0.15575147544965148,4.0,-3.8459008276462554
498,176.55,0.0,-5.8474218676565214e-05,0.014050321504670655,1.27,3464000,433,1.3853092205524444,0.00014787823565370672,0.1031527041271329,3.0,-7.169020324349403
498,170.34,0.0,-3.358944828505628e-05,0.01656001098100946,1.07,3472000,434,1.385905134677887,7.24824770588839e-05,0.09481710301712155,2.0,-1.5442610001564026
498,180.47,0.0,0.00010970399704092415,0.029020608646094168,1.33,3480000,435,1.3854228591918945,0.0006683998172866268,0.21141453199088572,3.0,-2.129729766249657
498,184.37,0.0,3.359381116752047e-06,0.025295771817566096,1.44,3488000,436,1.383731644153595,0.0004158747629776371,0.16915593700483442,4.0,-0.8642326176166535
498,176.65,0.0,-0.0001293616810289677,0.019369148020023968,1.24,3496000,437,1.3850185978412628,0.0003659501635513607,0.1328279594425112,3.1000000000000085,-1.8499349552392959
498,182.44,0.0,0.000164499907004938,0.024061438008693807,1.47,3504000,438,1.3853996181488037,0.0005038815677312413,0.16636300586164,4.0,-0.46513643324375153
498,179.4,0.0,-2.2083230505813843e-05,0.02643415947081007,1.36,3512000,439,1.3858346021175385,0.0005127253644241136,0.1782197266910225,3.1000000000000085,-1.183485232591629
499,180.06,0.0,0.00010632763554440317,0.021782635494661036,1.28,3520000,440,1.3855042159557343,0.0003511213022557058,0.15611444236710667,3.0,-3.1815911638736725
499,194.53,0.0,3.99874430371483e-05,0.02181187513582585,1.58,3528000,441,1.3854402685165406,0.0003217738211969845,0.15488108202815057,3.1000000000000085,-0.5726870840787888
499,192.53,0.0,-2.1590784017462282e-05,0.02540938294436512,1.56,3536000,442,1.3854204249382018,0.00044028869546764327,0.1770601211488247,3.1000000000000085,-2.360863140821457
499,195.9,0.0,3.8032516777093406e-05,0.026834750007522827,1.68,3544000,443,1.3855012965202331,0.0005780336712791723,0.19263590283691884,4.0,-0.6193382221460343
499,188.39,0.0,-2.634278316691052e-05,0.01721654088262747,1.47,3552000,444,1.3850941598415374,0.0003702188740567181,0.1410369119606912,3.1000000000000085,-1.7062974804639817
499,172.51,0.0,2.1190933357502216e-05,0.01916247937251111,1.1,3560000,445,1.3857618713378905,0.00023786400375456652,0.12165853627026081,3.0,-1.2787106162309647
499,177.33,0.0,-0.0001373203219191055,0.019103603253649692,1.21,3568000,446,1.3855661511421205,0.0003138924251948083,0.13591619489714504,3.0,-1.3685318994522095
499,176.42,0.0,-2.1318709186743945e-05,0.01983216693803879,1.22,3576000,447,1.3855400967597962,0.0003072507293154558,0.14810809817165135,3.0,-0.8755226790904999
499,184.78,0.0,0.00016388747295422945,0.017174488738839255,1.43,3584000,448,1.3848399007320404,0.0002896299568340055,0.13182943690568208,3.1000000000000085,-0.9565311539173126
499,184.98,0.0,-8.175071023288183e-05,0.01796289817791479,1.44,3592000,449,1.3858724927902222,0.00019633434811339612,0.1143597045354545,3.1000000000000085,-1.167978872656822
499,183.69,0.0,-8.44181947013567e-05,0.02782937654681821,1.39,3600000,450,1.3853894317150115,0.00043379211285127895,0.17096201391890645,3.1000000000000085,-109.980173381567
499,180.45,0.0,7.019052220130106e-05,0.022459021037867465,1.32,3608000,451,1.3858925986289978,0.0003944310617453084,0.16515450237318874,4.0,-1.5884660714864731
499,182.53,0.0,9.8690126405927e-05,0.030787601937288894,1.38,3616000,452,1.3854389429092406,0.0005501800373019705,0.19861100681126118,3.0,-1.5601394766569137
499,180.11,0.0,-0.00013338581474499732,0.021984603336064487,1.32,3624000,453,1.3852936005592347,0.0004375173925990339,0.14745921872556209,3.0,-3.0270212107896803
499,180.02,0.0,9.741238682181575e-07,0.018005425487993842,1.3,3632000,454,1.3856473076343536,0.0002347195938432378,0.1304246308095753,3.0,-0.6354398792982101
499,180.84,0.0,5.057471062173136e-06,0.023714425626366813,1.33,3640000,455,1.385190851688385,0.0005446345258224028,0.1682930300012231,3.1000000000000085,-0.9730773448944092
499,187.88,0.0,-4.7838158352533355e-05,0.024382549378973287,1.55,3648000,456,1.384952549934387,0.0003921893496328721,0.16474511716514825,4.1000000000000085,-1.0114237886667252
499,177.37,0.0,-2.5420454039704055e-05,0.018600314170451684,1.26,3656000,457,1.385895391702652,0.0002082161528710458,0.12274575389921666,4.0,-1.5768859583139418
499,181.96,0.0,-9.475968778133393e-05,0.028388123867408778,1.35,3664000,458,1.3853346705436707,0.0005406991324093724,0.18651896826922892,4.0,0.03346800148487091
499,194.13,0.0,-7.638956827577204e-05,0.030486482440955847,1.61,3672000,459,1.3847178053855895,0.0005486044264216616,0.20680818421766162,4.0,-0.707408801317215
499,195.1,0.0,0.00014141365918476367,0.021094065078098644,1.66,3680000,460,1.3855610048770906,0.00028886026519785445,0.14940741742029787,4.0,-0.5443777126073838
499,186.19,0.0,-2.29437711823266e-05,0.01608029694272511,1.46,3688000,461,1.3859292805194854,0.00013037111286394066,0.10448521567508579,4.0,-0.35512138426303863
499,182.62,0.0,-8.564792806282639e-05,0.02305347286562604,1.36,3696000,462,1.3858827710151673,0.0002702970201653443,0.14497922532260418,3.0,-0.09868991136550903
499,186.65,0.0,5.2377409374457785e-05,0.023251549219316645,1.48,3704000,463,1.3856531965732575,0.00037300400363164953,0.1514621297083795,3.0,-3.3087464874982833
499,182.01,0.0,-6.947240151021105e-05,0.02110905235952091,1.36,3712000,464,1.3858694076538085,0.00019876221723734487,0.14003514468669892,3.0,-0.7708566474914551
499,184.43,0.0,0.00014352487123687753,0.024235351029397004,1.4,3720000,465,1.3854901826381683,0.00040291275930485424,0.16446495935320854,3.0,0.42717250645160676
499,196.65,0.0,-2.553210425503494e-05,0.023174897017551058,1.7,3728000,466,1.3852513682842256,0.00030847176899101214,0.16260399382561444,4.0,-6.973419174551964
499,182.21,0.0,8.228167576817214e-05,0.017258889608026896,1.35,3736000,467,1.3853866040706635,0.00018968377741430232,0.11817723440006375,3.0,-1.2320112884044647
499,181.06,0.0,-0.00018844771875592414,0.029676998099927642,1.34,3744000,468,1.385157060623169,0.0005856733680934667,0.18938046522438526,3.0,-0.2979298764467239
499,192.94,0.0,1.115734237828292e-05,0.03055038845500342,1.71,3752000,469,1.3849892234802246,0.0006774045899385329,0.21783810073509813,4.0,-1.1134746289253235
499,195.35,0.0,5.590654196566902e-05,0.011507037470757424,1.78,3760000,470,1.3852178847789764,9.981247493783485e-05,0.09553021451458335,4.0,-1.8843981754779815
499,173.86,0.0,-4.194045468466356e-06,0.015722807797269932,1.17,3768000,471,1.3858545231819153,0.00010883962087063991,0.10392792446538807,3.0,-0.628042938709259
499,169.19,0.0,-0.00022960122587392106,0.01890995447194367,1.09,3776000,472,1.385934021472931,0.0001534932744903017,0.11761091709136963,3.0,-0.6739174407720566
499,178.95,0.0,0.00022270686848059994,0.017351979220042522,1.31,3784000,473,1.385677717924118,0.00013081145742489754,0.10593167130835354,4.0,-1.2833021950721741
499,185.16,0.0,4.7358175506815315e-05,0.021446540416228142,1.45,3792000,474,1.3858858036994934,0.00026170295218889804,0.14247177870944142,4.0,0.04069268941879273
499,176.65,0.0,1.509610154244001e-05,0.01783011214901471,1.23,3800000,475,1.3859624135494233,0.00012471979645511055,0.10519265557639301,3.0,-0.6773484843969345
499,174.59,0.0,9.569219264449202e-06,0.019969758805903657,1.19,3808000,476,1.385380756855011,0.00029949243205010137,0.13199814197607337,3.0,-1.1706204527616502
499,177.06,0.0,9.505946469289484e-05,0.018312638131084632,1.2,3816000,477,1.3857602846622468,0.00020001422152517989,0.12015888320282102,3.0,-3.9643820494413378
499,177.99,0.0,-0.0002398937968246173,0.022489974856153224,1.17,3824000,478,1.3859809231758118,0.0003233101307182551,0.13933256974443795,3.0,-0.7326188617944718
499,181.75,0.0,6.684321924694814e-05,0.02302615164133221,1.31,3832000,479,1.3858253812789918,0.00033434922253945844,0.1540532185137272,3.0,-1.827709738612175
499,177.54,0.0,2.7941125190409365e-05,0.020151322250063684,1.34,3840000,480,1.3858564925193786,0.00031191567168491473,0.14848982396535576,3.0,-0.7453089821338653
499,182.59,0.0,-4.851822632190306e-05,0.022472022722117745,1.48,3848000,481,1.3859344005584717,0.0003711414508222788,0.16267701636999846,3.1000000000000085,-1.3477261531352998
499,181.11,0.0,-9.714712205095565e-06,0.018327896900528703,1.33,3856000,482,1.386002883911133,0.00024891111189845105,0.12623459730297326,4.0,-3.72387531876564
499,180.53,0.0,0.00011659381729259622,0.02308801289756409,1.34,3864000,483,1.3859987843036652,0.000263298551399771,0.14170049007050692,3.0,-1.631252800822258
499,183.2,0.0,-0.00023570717094116843,0.020644819395906806,1.5,3872000,484,1.385303248167038,0.0003940651299780029,0.14991269019432366,3.0,-28.88228663623333
499,174.93,0.0,3.479178367342684e-05,0.01795052587962094,1.27,3880000,485,1.3855035924911498,0.00017696387202931874,0.12057921962812543,3.0,-1.3546598571538926
499,173.37,0.0,-2.218312838522252e-05,0.020093907578261017,1.17,3888000,486,1.3856752145290374,0.00024614277709474665,0.13142775635235013,3.0,-2.388439418077469
499,170.6,0.0,-8.316241815919057e-05,0.019529231274303768,1.11,3896000,487,1.3856516540050507,0.00016985124762186387,0.12557558596134186,3.0,-21.846916313767434
499,176.14,0.0,8.552083589165705e-05,0.025785204814787445,1.27,3904000,488,1.3855673420429229,0.0004638362121932005,0.17961205994710328,3.0,-4.178037066459655
499,189.43,0.0,-0.00012075190346877207,0.02412777294591832,1.6,3912000,489,1.3853700947761536,0.0005747111610071442,0.1952295179478824,3.0,-0.6806132847070694
499,191.17,0.0,9.673118449427421e-05,0.024935015411882304,1.65,3920000,490,1.3852679646015167,0.0005519872314425811,0.18569163639098407,3.0,-83.58934925675392
499,195.0,0.0,4.636356898117811e-05,0.0262376260527997,1.75,3928000,491,1.3856515526771545,0.0005342912466517191,0.17921645551919937,4.0,-0.6660424995422364
499,193.96,0.0,-0.0003216472746862564,0.019302735239049133,1.78,3936000,492,1.385230221748352,0.0002958396326607726,0.14348245218396186,4.0,-1.4809696185588836
499,178.96,0.0,0.00032920635752816454,0.02200247475604641,1.34,3944000,493,1.3853328001499177,0.0002621183579094577,0.1487052979134023,3.1000000000000085,-1.4744268667697906
499,176.49,0.0,0.00011295511758362409,0.019518952151470585,1.27,3952000,494,1.3859626364707947,0.00029149701993731015,0.14438642607070507,4.0,-0.609148178100586
499,179.57,0.0,-6.946250835426326e-05,0.014257000090697554,1.36,3960000,495,1.3855586016178132,0.00017793992251199597,0.10824129557237029,3.1000000000000085,-1.4253030920028686
499,185.81,0.0,0.0002076494433276821,0.03204960091517808,1.52,3968000,496,1.3853752708435059,0.0007012171727365057,0.21508672015741467,4.0,-0.8895224815607071
499,181.4,0.0,-0.00018758473026537104,0.017277043492023362,1.37,3976000,497,1.3856718397140504,0.0002855028726503406,0.1420097984932363,3.1000000000000085,-1.4692790406942366
499,186.78,0.0,6.837071749032475e-05,0.019318045084193915,1.5,3984000,498,1.3857983291149139,0.00018903430689192646,0.1352230585180223,3.0,-0.9943540847301483
499,187.51,0.0,3.877631876093801e-05,0.024690868504747797,1.46,3992000,499,1.3859121882915497,0.00033100747467869953,0.1689151025749743,3.1000000000000085,-0.904068186879158
499,184.81,0.0,0.00011171093636221486,0.02632258983741436,1.41,4000000,500,1.3859638690948486,0.000497999900967443,0.19098797352984548,3.0,-1.071853786110878
500,179.69,0.0,-2.234845014754683e-06,0.012623830201407664,1.31,4008000,501,1.3858315467834472,0.00014802763353827686,0.1002405618224293,3.0,-1.6288672995567322
