episode_length,policy_entropy,grad_norm,explained_variance,P01:episode_rewards,policy_loss,frames,fps,PMM:episode_rewards,epoch_idx,advantage_norm,value_loss,P09:episode_rewards
1217.31,0.9810795915126801,1.2513097870850398,0.6222045874595642,16.300000000000004,-0.024487732327907,5200000,520,104.06,650,3.139353405237198,0.10846914753783495,205.50000000000003
1214.91,0.9922954428195954,1.5790095686663412,0.5391696590185165,16.300000000000004,-0.02864253112114966,5208000,520,104.65,651,3.458369890451431,0.11931594081223011,205.50000000000003
1229.15,1.0234635108709336,0.8795776267098749,0.6671270883083343,16.300000000000004,-0.026291566250874893,5216000,520,105.95,652,2.7802319818735124,0.06982526774518191,211.90000000000015
1220.73,1.038262676000595,0.6922156977576815,0.6642272222042084,16.300000000000004,-0.02122850477222528,5224000,520,106.14,653,2.354576849937439,0.05258313391590491,216.40000000000015
1218.6,1.025656898021698,0.9668431315323764,0.609160088300705,16.300000000000004,-0.018684870807337575,5232000,520,103.46,654,2.7837640845775606,0.06257311787689104,210.50000000000006
1228.38,1.0055238020420074,0.9704631118059736,0.6462590974569321,16.300000000000004,-0.02885162659280468,5240000,520,106.36,655,2.6978440570831297,0.06563963850494474,210.50000000000006
1256.34,1.0266244256496428,0.9946212433532845,0.7295375591516495,16.700000000000003,-0.019014608873549152,5248000,520,110.63,656,2.7000496155023574,0.06203410857357085,217.90000000000026
1267.94,1.021841834783554,0.7001866495519496,0.6601448309421539,16.700000000000003,-0.02191602078441065,5256000,520,111.79,657,2.3441721141338348,0.053527592457830904,217.90000000000026
1347.92,0.9893384730815887,0.8521275522278836,0.6300057536363601,40.9,-0.032336012293817475,5264000,520,119.76,658,2.615522190928459,0.0651648039696738,217.90000000000026
1374.28,0.9763588398694992,0.9580655286196884,0.6606234312057495,49.699999999999996,-0.012268185453576734,5272000,520,125.08,659,2.77404276907444,0.07724546650424599,244.20000000000002
1388.51,1.0139944422245026,0.7725318328712144,0.6556213974952698,50.900000000000006,-0.009492692416533827,5280000,520,127.69,660,2.468304461836815,0.056330430535599586,244.20000000000002
1431.68,0.9994309210777282,1.268859595883034,0.6970474654436112,54.7,-0.014916293968562968,5288000,520,136.74,661,3.3513289457559585,0.10685686624608934,254.0
1463.78,0.9707356780767441,1.4005736700579277,0.7394485360383988,56.8,-0.015608417370458483,5296000,520,144.06,662,3.4439597117900846,0.11475811231415718,256.6
1486.38,1.0091495931148529,0.7303775417541983,0.624435448050499,66.7,-0.01827753658319125,5304000,520,148.4,663,2.573201913237572,0.0636399345798418,256.6
1482.54,0.9531401377916336,1.148602619049815,0.7264925861358642,66.7,-0.021852673105022404,5312000,520,149.21,664,2.9476759564876556,0.07466244076844304,256.6
1485.69,0.9927113884687424,0.9684419937927822,0.6520184314250946,66.7,-0.006584127770092891,5320000,520,151.43,665,2.7392712062597275,0.07351092328084632,262.40000000000003
1495.49,0.9893062335252761,2.4650011149116455,0.6011326342821122,66.7,-0.01955902664514724,5328000,520,149.94,666,3.7339443159103394,0.19464053016155958,256.6
1334.9,0.9558451166749,1.7037782930140661,0.16494978666305543,13.9,-0.009478361223227694,5336000,520,127.99,667,3.2015836691856383,0.08744423472788185,254.20000000000002
1303.97,1.0127434420585633,0.4764377764433776,0.7397123402357102,13.0,-0.013756392610957846,5344000,520,123.98,668,1.6611729395389556,0.025493645314127206,254.20000000000002
1284.64,1.0072529876232148,0.7317391173745083,0.7317169392108918,13.0,-0.016233866492984816,5352000,520,119.64,669,2.285307155251503,0.05120686882408336,254.20000000000002
1275.89,1.013340579867363,1.078717394850683,0.5905659079551697,13.0,-0.004618082351516933,5360000,520,119.31,670,3.0409609293937683,0.07689471999183298,254.20000000000002
1287.29,1.0034689581394196,1.3144856970197645,0.523878601193428,13.0,-0.035395216176402754,5368000,520,126.22,671,3.3035552632808685,0.0890762651199475,268.50000000000006
1269.86,1.019351040124893,2.0062633303685358,0.6303631949424744,9.600000000000001,-0.03792924152512569,5376000,520,126.83,672,4.33238045334816,0.18425568282604218,267.1
810.74,1.1326294779777526,0.8453038461032604,0.5769815307855606,0.9000000000000004,-0.012703807668294757,5384000,520,71.11,673,2.254012794494629,0.03459236393682659,196.80000000000007
761.88,1.0088586896657943,0.7156757546943332,0.6160014623403549,0.9000000000000004,-0.003950841484620469,5392000,520,65.22,674,2.0463945370912553,0.03418558887671679,196.80000000000007
734.2,0.9718381434679031,0.8094149330903597,0.6963990235328674,0.9000000000000004,-0.015236954620340838,5400000,520,59.46,675,2.2935837370157244,0.049374582262244074,184.30000000000013
724.14,1.0237001031637192,1.1870336608923129,0.548609773516655,0.9000000000000004,-0.016324967885157093,5408000,520,58.21,676,3.170997601747513,0.10167800818569958,184.30000000000013
799.92,1.0588179618120193,1.154532141053055,0.5180808621644973,1.0,-0.030673595327534713,5416000,520,64.78,677,3.0899421095848085,0.09026014969218522,196.80000000000007
821.99,1.0607939994335174,0.7204549343757681,0.6569122511148453,1.0,-0.010819205696461722,5424000,520,68.02,678,2.423394014239311,0.050857088558841496,205.60000000000014
836.96,1.0418761140108108,0.618237980326074,0.759286100268364,1.0,0.002111741395201534,5432000,520,70.52,679,2.071410947442055,0.04858358486788347,208.30000000000013
836.61,1.067514101266861,0.8002876927253983,0.689879356622696,1.0,-0.028328910498821643,5440000,520,66.62,680,2.3509150826931,0.051958212065510455,204.3
816.74,1.0472746145725251,0.7332480918697223,0.6275837028026581,1.0,-0.009675037655397319,5448000,520,59.88,681,2.234065902233124,0.04304145046276972,178.50000000000006
815.63,1.0171081817150116,0.938596664680621,0.6784165024757385,1.0,-0.019031667840026786,5456000,520,58.95,682,2.462015898227692,0.05217944807372987,178.50000000000006
852.54,0.9811201828718186,1.096519736903803,0.7052012395858764,1.9000000000000004,-0.007391555258946028,5464000,520,65.02,683,2.95372844517231,0.07623644872568548,200.3
882.57,0.9921947330236435,1.415677979026379,0.6566492056846619,1.9000000000000004,-0.00984697526320815,5472000,520,71.47,684,3.2836173820495604,0.11780835153069347,207.30000000000004
916.03,1.006961326599121,0.8101540160019916,0.6603026390075684,1.9000000000000004,-0.014768829507047485,5480000,520,74.2,685,2.405990235209465,0.05405938781332224,207.30000000000004
956.29,0.9930051410198212,1.3652872138243912,0.7088452130556107,2.0,-0.015007594210328535,5488000,520,79.46,686,3.2768633192777634,0.09272158998064697,207.30000000000004
1097.87,0.9654965782165528,1.5724433172786285,0.5784908390045166,3.9000000000000004,-0.027071770615366406,5496000,520,101.24,687,3.7878617250919344,0.12785764916334302,246.4000000000001
1148.89,1.0153700911998749,0.7354830633007009,0.6634864658117294,4.9,-0.016100710852479095,5504000,520,106.99,688,2.2038971841335298,0.04287918070796877,246.4000000000001
1197.03,1.0266050434112548,1.0893108564112197,0.6307948458194733,6.800000000000001,-0.01052951168268919,5512000,520,112.05,689,2.9210888117551805,0.08010087556671351,259.1
1283.19,1.014396489262581,1.0046658810262523,0.7043937832117081,14.600000000000001,-0.009870612054364757,5520000,520,121.87,690,3.070386966466904,0.0859345100261271,259.1
1343.53,1.028394775390625,0.6886264462965266,0.6912332195043563,23.0,-0.013306743672001176,5528000,520,129.32,691,2.2099452090263365,0.044864838947542014,259.1
1410.91,1.0060327577590942,1.2038154948115685,0.41389515399932864,39.8,-0.042435425922158175,5536000,520,138.14,692,3.2350675016641617,0.08978980989661067,261.3000000000001
1336.48,1.0451606833934783,0.8512337192654322,0.4858789259195328,20.4,-0.015787518445285968,5544000,520,126.41,693,2.2337197506427766,0.041872922785114494,261.3000000000001
1336.48,1.016630887389183,0.616742744956384,0.7009012645483017,20.4,-0.008583991119667189,5552000,520,126.41,694,1.9513296270370484,0.032591402127873155,261.3000000000001
1390.06,1.006739934682846,1.1972213966622836,0.5069139009714126,50.800000000000004,-0.02946186360088177,5560000,520,133.85,695,3.2061558133363723,0.08917783783283084,259.1
1381.83,1.0543242180347443,0.590034281089871,0.6549789923429489,38.10000000000001,-0.012267611544812098,5568000,520,131.56,696,1.8059356307983399,0.028517021650914104,259.1
1372.01,1.0085783404111863,0.6317044101431892,0.7058806180953979,21.0,-0.011456646048463881,5576000,520,130.61,697,2.121819185614586,0.044897797538433225,259.1
1345.33,1.0248311477899552,1.1755176306370132,0.464742990732193,21.0,-0.027422846733825283,5584000,520,127.53,698,3.2775106799602507,0.09845773315057159,256.3
1185.83,1.0666348272562027,0.6467277841912714,0.36088173508644106,10.400000000000002,-0.013819872757885605,5592000,520,99.87,699,2.122478606104851,0.03562919241376221,240.50000000000006
1162.87,1.0519351184368133,0.6199961777299439,0.6554496055841446,10.400000000000002,-0.005482974762562662,5600000,520,94.37,700,1.9346088343858718,0.03292994148796424,236.40000000000003
1143.46,1.0219832515716554,0.5826384536915519,0.6982006639242172,10.400000000000002,-0.006660592378320871,5608000,521,90.14,701,1.963194522857666,0.03582159868907184,231.50000000000006
1117.07,1.0143427896499633,0.8431236052941864,0.6686930900812149,10.400000000000002,-0.011155239282015828,5616000,521,79.91,702,2.7053376173973085,0.06411333439871669,171.5000000000001
1118.96,1.0067432540655137,0.8162435916264399,0.634400588274002,10.400000000000002,-0.014043850740163179,5624000,521,80.82,703,2.5931857442855835,0.07123901386279613,171.5000000000001
1112.13,1.0322735929489135,1.0501207809770159,0.6682207459211349,10.400000000000002,-0.01677174012722389,5632000,521,79.67,704,2.756066917181015,0.08473993439460173,171.5000000000001
1104.77,1.0598794740438462,0.8092498734258946,0.666315633058548,10.400000000000002,-0.016633128287649016,5640000,521,73.44,705,2.7303271359205246,0.08811224311823025,126.70000000000006
1115.44,1.0293276405334473,0.6196904040237754,0.7195260000228881,10.400000000000002,-0.01860275433784409,5648000,521,74.87,706,1.8853563177585602,0.03342532851500437,126.70000000000006
1158.81,1.0161026477813722,0.9733130831963485,0.6657635015249252,16.0,-0.016816863206768177,5656000,521,80.54,707,2.9091067397594452,0.06862319284584373,133.10000000000002
1184.99,0.9891224896907806,0.9182443141265654,0.6624174797534943,20.5,-0.011648604995862115,5664000,521,84.05,708,2.77169193983078,0.07645141801796854,135.00000000000009
1194.05,0.998412333726883,0.8966073759160527,0.6727418720722198,20.5,-0.022811478567891754,5672000,521,85.75,709,2.6157798200845717,0.06133225624449551,153.80000000000015
1097.2,1.0439180263876915,1.167325418007518,0.6683781760931015,6.800000000000001,-0.03625213996114326,5680000,521,76.04,710,2.9204100686311723,0.07044522966723889,135.2000000000001
972.08,1.1541053891181945,0.7555879405156659,0.43158394515514376,1.0,-0.011221398278139531,5688000,521,69.05,711,2.0089828515052797,0.03937745024217293,135.2000000000001
973.8,1.0461524677276612,0.48525631731202756,0.6958619409799576,1.0,-0.0067039833533635825,5696000,521,69.0,712,1.7964876174926758,0.027731101198587568,135.2000000000001
980.46,1.057552781701088,0.7279664380781672,0.622462522983551,1.0,-0.01970001210735063,5704000,521,70.13,713,2.670423213839531,0.06099426631815732,135.2000000000001
989.67,1.064438953399658,0.6796095690797261,0.6418587434291839,1.0,-0.016797820786596276,5712000,521,70.47,714,2.139742975831032,0.03834667429793626,135.2000000000001
993.83,1.0472155922651292,0.6017068430174708,0.7007828277349472,1.0,-0.0025342052011546913,5720000,521,72.04,715,2.1538015240430832,0.04242639411939308,146.60000000000005
993.52,1.0476106399297713,0.8972108752400589,0.6431976437568665,1.0,-0.023599175597773865,5728000,521,71.03,716,2.8286822682619093,0.06909890521783382,135.2000000000001
992.14,1.0524153566360475,1.2432306076738022,0.7369864386320114,1.0,-0.004008801798336208,5736000,521,74.45,717,2.9352281045913697,0.08046153533738107,153.60000000000014
976.69,1.0513001084327698,0.7145337961616953,0.6671984523534775,1.0,-0.025051067004442304,5744000,521,73.14,718,2.4765608251094817,0.05682140342425555,153.60000000000014
989.46,1.0292552828788757,0.750773486774695,0.6231017112731934,1.0,-0.013828602333378513,5752000,521,72.93,719,2.275774100422859,0.04566643685102463,146.60000000000005
997.2,1.0129236549139022,1.0902890742099143,0.6145267456769943,1.0,-0.024932026157039218,5760000,521,75.22,720,3.1369875252246855,0.09073241096921265,168.40000000000003
992.26,1.024929690361023,1.110955227613752,0.6601270073652268,1.0,-0.004535914192383643,5768000,521,76.06,721,2.8807689779996872,0.0825927729997784,168.40000000000003
1001.24,1.0387648820877076,1.5183062030023302,0.6439536660909653,1.0,-0.025250066560984122,5776000,521,82.02,722,3.674464704990387,0.13508543991250918,214.20000000000002
1018.73,1.0286311984062195,0.9733598196345434,0.7166401708126068,1.0,-0.019814666874008253,5784000,521,85.5,723,2.5351149821281433,0.060009728190489116,216.20000000000002
1058.09,1.0398660802841186,1.3130065744254056,0.588974483013153,1.9000000000000004,-0.015421447177359368,5792000,521,89.83,724,3.2580376940965654,0.13105986531823874,216.20000000000002
1147.22,1.0991356194019317,1.001332740435588,0.5974448031187057,4.9,-0.025102679752744734,5800000,521,97.49,725,2.849786177277565,0.0667015317780897,216.20000000000002
1179.28,1.0711614829301834,0.5107800692936023,0.715021761059761,5.9,-0.007042905105045065,5808000,521,100.04,726,1.840058434009552,0.02907885631080717,216.20000000000002
1227.22,1.0467644900083541,0.7113641985209394,0.6901111936569214,8.9,-0.01187282714585308,5816000,521,103.49,727,2.2281410658359526,0.0485664389282465,216.20000000000002
1309.46,0.9925983875989914,1.958663212211674,0.719715240597725,32.7,-0.017566406888654455,5824000,521,115.35,728,4.269218065738678,0.17724832170642912,238.9000000000001
1362.63,1.0140527534484862,1.152266300096108,0.6915425056219101,48.0,-0.022399478357983754,5832000,521,124.24,729,2.9465720689296724,0.07961701043881476,248.10000000000002
1399.09,1.018676180243492,1.075861130553898,0.5507870900630951,53.800000000000004,-0.03353499110562552,5840000,521,131.0,730,3.1784704613685606,0.09078890996519476,250.10000000000008
1412.62,1.0122769683599473,1.2612436064145924,0.5566931986808776,57.4,-0.008390458758512978,5848000,521,135.03,731,3.361014820933342,0.09469628141261638,260.40000000000003
1418.71,0.993243066072464,0.7314482415621378,0.6238421511650085,57.4,-0.016979898701320054,5856000,521,138.89,732,2.348218495845795,0.046208366663195194,264.1
1432.65,1.0065748018026353,1.1509646758412269,0.6139593338966369,57.4,-0.019950116185646037,5864000,521,144.07,733,3.0740146481990815,0.08873692540917545,265.3
1445.28,0.9985037457942962,1.1225360215681641,0.6423566299676895,57.4,-0.022325188107097348,5872000,521,145.95,734,2.91016179561615,0.07066825771704316,265.3
1449.85,1.032224617600441,1.1759896065249327,0.6368049257993698,57.4,-0.012710328185930849,5880000,521,148.62,735,2.8641594088077547,0.0830360404169187,268.3
1447.31,1.0351145601272582,0.8977831076829854,0.6524013447761535,57.4,-0.030320993983004883,5888000,521,146.86,736,2.7995871037244795,0.06883217229973525,268.3
1461.07,1.0455056124925612,0.7204337699440522,0.6772892504930497,57.4,-0.006532587921537924,5896000,521,150.25,737,2.3598100006580354,0.0492434310214594,268.3
1459.11,1.010232229232788,0.9896578980545633,0.6084202951192856,57.4,-0.01689043208723888,5904000,521,149.42,738,2.8581574833393097,0.07148940318264067,260.80000000000007
1466.54,0.9993977987766266,1.4027554267263633,0.6381982135772705,57.4,-0.015303197263274343,5912000,521,152.8,739,3.6157365047931673,0.12137535295449198,262.00000000000006
1472.37,1.0306438851356505,1.2659549152930674,0.6859792631864547,57.4,-0.02820445458753966,5920000,521,155.52,740,3.565314232110977,0.13158785520587116,271.30000000000007
1481.66,1.0160016971826553,0.7366863583733715,0.6216241842508317,58.900000000000006,-0.005597655640449375,5928000,521,155.49,741,2.49161773622036,0.052683846126310524,271.30000000000007
1482.72,0.9916335970163346,1.1830909506574756,0.6935070252418518,58.900000000000006,-0.015428577441489323,5936000,521,157.67,742,3.147752401828766,0.09555145702324808,271.30000000000007
1488.24,0.9929133093357086,1.1680198047307528,0.6484879624843597,58.900000000000006,-0.009636823699402157,5944000,521,158.27,743,3.3951656579971314,0.10270252713002265,262.00000000000006
1497.01,1.003307108283043,1.3990540592401428,0.5997990626096725,58.900000000000006,-0.017344748177565636,5952000,521,163.38,744,3.240494817495346,0.09835464638657868,274.50000000000006
1524.55,1.0211983984708786,1.1080456221901362,0.6609496343135833,60.9,-0.024892834599595518,5960000,521,170.63,745,2.9702388113737106,0.07482492648530752,280.0000000000001
1478.36,1.0571379899978637,1.2551354774593775,0.4103427457809448,49.599999999999994,-0.040691334329894746,5968000,521,158.73,746,2.959586347937584,0.08126419444102793,280.0000000000001
1469.23,1.049162472486496,0.5527516846123761,0.6534973800182342,45.7,-0.003959010649487027,5976000,521,156.2,747,1.991671291589737,0.03651766541413963,280.0000000000001
1451.49,1.017219624519348,0.895263306838724,0.6188035660982132,37.900000000000006,-0.015562569361063651,5984000,521,152.76,748,2.343970610499382,0.0511481834249571,280.0000000000001
1413.43,0.9349099442362785,2.549248822439881,0.4432197749614716,36.7,-0.03574039183557034,5992000,521,142.78,749,4.230950818061829,0.24479399515315892,261.3
903.21,0.5128058064728975,3.301547701016206,0.11209753513336182,0.0,-0.04653221180546097,6000000,521,76.54,750,3.9655225431919097,0.14570856823120265,213.0
424.34,0.9591002903133631,1.5153932691902958,0.39323725521564484,0.0,-0.002362880098517053,6008000,521,19.55,751,2.7183138763904573,0.05886808145325631,60.600000000000136
197.61,1.1627697157859802,0.7267158875380817,0.6606564205884934,0.0,-0.010575320185162128,6016000,521,2.29,752,1.7369288611412048,0.021449044221080838,9.0
174.23,1.2389976847171784,0.8113703327504436,0.6028934228420257,0.0,-0.004970766583574005,6024000,521,1.7,753,2.0635813158750533,0.030820955857634544,6.0
209.37,1.1270932400226592,0.953149562047021,0.5987725800275803,0.0,-0.0036310498358216137,6032000,521,2.69,754,2.4355408906936646,0.03988508999347687,7.0
235.99,1.0555890029668809,0.4880935351434993,0.7280706852674484,0.0,-0.004149534357711673,6040000,521,3.84,755,1.8769657504558563,0.03222382838372141,8.0
271.14,1.0794130033254623,0.7831426635826872,0.6089717870950699,0.0,-0.023600876223063096,6048000,521,5.6,756,2.3994628328084944,0.05075137613806874,12.200000000000017
361.88,1.0515152180194856,0.7641911450044324,0.6277617657184601,0.0,-0.0027103193613584155,6056000,521,12.75,757,2.3750964826345444,0.04670961593743414,42.0
400.9,1.0506917697191238,0.7255086956781064,0.6916606950759888,0.0,-0.01363878687217948,6064000,521,18.47,758,2.442399260401726,0.0515986254485324,57.50000000000004
473.13,1.0455204063653947,1.1404082962686457,0.6274591785669327,0.0,-0.016667749032494614,6072000,521,30.1,759,3.2705896377563475,0.10216311235446483,99.40000000000012
546.49,1.0225233024358749,0.737423864233214,0.6702485013008118,0.0,-0.022837129239633214,6080000,521,36.34,760,2.404228947162628,0.057390824151225386,126.2000000000001
644.62,1.0136495411396027,1.094171137288248,0.6311812740564346,0.0,-0.017676699010189624,6088000,521,49.19,761,3.0017789471149445,0.07572066916152835,161.6000000000003
710.54,0.9914247167110443,1.236841955058712,0.7783058416843415,0.0,-0.02090073401981499,6096000,521,59.92,762,3.2932673090696336,0.09257650566753,213.2
788.68,1.0112698596715928,0.9291179786237023,0.6335586577653884,0.9000000000000004,-0.025247111853095704,6104000,521,69.2,763,2.919848779439926,0.07982805910985917,215.20000000000005
859.83,1.0255810207128524,1.2430207456671993,0.7053883117437363,1.0,-0.018812313184898812,6112000,521,79.18,764,3.2270118445158005,0.0846694538090378,225.2
932.9,1.0088092964887618,1.0072746870871747,0.7035334092378617,1.0,-0.014316897102653457,6120000,521,87.96,765,2.6920731341838837,0.06584161357022822,227.0
1003.3,1.0185991287231446,0.8943432007702871,0.6392759639024734,1.9000000000000004,-0.010625827935291455,6128000,521,94.1,766,2.553040496110916,0.053420112910680474,227.0
1062.0,1.0111849147081375,1.1861618908186173,0.6341888701915741,3.0,-0.02641077366657555,6136000,521,103.19,767,3.220025672912598,0.08749463021755219,229.20000000000022
1134.98,0.9746304577589036,1.0488078361814126,0.6439155691862106,4.0,-0.020434972765215206,6144000,521,113.12,768,3.2176966893672945,0.09452502543106675,265.1
1228.35,1.0088618808984757,1.5375723316211631,0.6962790018320084,5.0,-0.019674923241600483,6152000,521,127.61,769,3.608722810149193,0.12312697988003492,266.0
1243.92,1.0341477233171463,0.9197512183609752,0.6525232994556427,6.0,-0.023682481929427013,6160000,521,129.38,770,2.7413168400526047,0.06699814464431256,266.0
1339.1,1.0177601379156114,1.451911925838246,0.6477925944328308,11.9,-0.02469121322792489,6168000,521,142.87,771,3.2616153359413147,0.10171503189019859,266.1
1397.72,1.0319233047962189,1.6754720161300747,0.7298127830028533,27.9,-0.006642136053183094,6176000,521,153.42,772,3.5694944751262665,0.13331422147806735,266.1
1452.96,1.0330745655298232,0.9776924739479194,0.6323591536283493,42.900000000000006,-0.020303243326488883,6184000,521,162.61,773,2.859038518071175,0.07133002978283912,267.50000000000006
1490.14,0.984491446018219,1.397391448477547,0.7148079442977905,56.6,-0.014210764030285645,6192000,521,169.25,774,3.575266442298889,0.1051206966675818,276.0
1553.04,0.9714131337404251,2.1130974934267064,0.6882818138599396,86.89999999999999,-0.026628984374692664,6200000,521,185.49,775,4.483240789175033,0.24989586065523325,288.40000000000003
1570.34,1.0301081925630569,0.7866764027880816,0.7074109470844269,97.7,-0.023353128248127176,6208000,521,190.94,776,2.608921092748642,0.05939517321996391,288.40000000000003
1567.38,1.0277818781137467,0.985829291089935,0.6743999791145324,94.39999999999999,-0.018074467580299826,6216000,521,191.5,777,2.7688480758666993,0.0718389327544719,288.40000000000003
1568.99,1.0071267455816268,1.2414697358611466,0.7200086176395416,97.7,-0.020194562285905705,6224000,521,190.84,778,3.4571449851989744,0.09836225049570203,288.40000000000003
1542.09,0.9999592505395413,1.0994907095017614,0.42004758477210996,86.6,-0.023250944371393415,6232000,521,187.7,779,2.8435380446910856,0.06541357825975865,288.40000000000003
1509.34,1.0229447627067565,0.6699725498530762,0.6616945773363113,63.9,-0.005110180275223684,6240000,521,179.2,780,2.1735722815990446,0.04007820144295692,287.1
1496.63,1.0065384858846664,0.8614852766216775,0.7069573253393173,59.7,-0.021293863015598616,6248000,521,173.61,781,2.4909062391519545,0.05582051760051399,281.6
1489.52,0.9956429517269134,0.9831374169153146,0.6550838524103164,59.7,-0.007884587564039975,6256000,521,172.24,782,2.8811473655700683,0.07726072661578655,281.6
1487.26,0.9594034838676453,2.097326370594777,0.758312103152275,59.7,-0.025675865538651123,6264000,521,171.65,783,4.4525080120563505,0.1666715865302831,287.1
1485.74,1.0134253513813019,1.0493443008534442,0.7041197693347931,59.7,-0.02159843037763494,6272000,521,174.81,784,2.9892740952968597,0.08043040101882071,288.0
1491.92,1.0445243674516678,1.1001913023383065,0.6201816350221634,60.6,-0.019509226376540026,6280000,521,178.11,785,3.356311891078949,0.09685584938619286,288.40000000000003
1497.17,1.018259001970291,1.049674200138906,0.5631020563840866,58.800000000000004,-0.019482595899607987,6288000,521,176.23,786,3.027459418177605,0.07432405879255384,292.50000000000006
1499.69,1.009828759431839,0.9433450931765835,0.7453787791728973,58.800000000000004,-0.00412802369100973,6296000,522,174.94,787,2.715219142436981,0.0669474384887144,296.1
1431.02,1.0556358683109284,0.9336991472613466,0.5031838464736939,37.0,-0.023714777129644062,6304000,522,157.86,788,2.773536096215248,0.06024717170745134,288.40000000000003
1424.77,1.0241464918851853,0.6306591737493116,0.725663343667984,37.0,-0.008533204210107215,6312000,522,157.14,789,2.170353875160217,0.045150543176569045,288.40000000000003
1401.18,1.0256510984897613,0.6721514986494129,0.6929779654741287,37.0,-0.008256992865353823,6320000,522,149.94,790,2.3259439074993136,0.047738643479533494,288.40000000000003
1396.45,1.0232459145784378,1.2146748908180816,0.6635923033952713,37.0,-0.01639820663491264,6328000,522,142.65,791,3.368074314594269,0.10021561881992966,283.40000000000003
1398.62,1.0143785721063614,2.1409943178034747,0.4641057324409485,37.0,-0.020532397937495263,6336000,522,142.17,792,4.610390647649765,0.20570482871495188,277.40000000000003
1392.87,1.0089535856246947,1.7222231024093457,0.6016189450025559,37.0,-0.019361824612569762,6344000,522,142.33,793,4.137142437696457,0.19907279215287418,281.2
1391.11,1.0013687217235565,1.4807330899060103,0.7319034093618393,37.0,-0.022021085799206048,6352000,522,141.96,794,3.85218488574028,0.13808658272959293,281.2
1401.77,1.0205545961856841,1.302556674703291,0.6225854367017746,37.0,-0.0223979822936235,6360000,522,143.27,795,3.3624778747558595,0.09688337769359351,283.50000000000006
1405.61,1.0162926316261292,1.4071752888102287,0.6603491503000259,37.0,-0.017221787445887458,6368000,522,145.5,796,3.8433021235466005,0.1425214773416519,288.80000000000007
1426.6,1.0088612949848175,1.585333137651435,0.7600590717792511,39.9,-0.0063136520027183,6376000,522,150.84,797,3.8927180004119872,0.1319418307254091,296.20000000000005
1466.34,1.0166872996091842,1.0956894979592813,0.6807407021522522,48.4,-0.016805373012903146,6384000,522,161.73,798,3.3092986404895783,0.09294494986534119,305.70000000000016
1482.14,0.9963522094488144,1.3512715290463402,0.7106628668308258,49.0,-0.031731191693761505,6392000,522,168.16,799,3.784734642505646,0.12011076424270868,308.40000000000015
1485.67,1.0373956406116485,0.9929045610484175,0.6994991427659989,49.0,-0.021307205011980843,6400000,522,168.6,800,2.611629925966263,0.0606131837470457,308.40000000000015
1480.38,1.0031574714183806,1.0481879541198271,0.6824421393871307,49.0,-0.021576838972978293,6408000,522,166.57,801,2.940266408324242,0.07865612962283194,304.3
1486.66,0.9795408433675766,1.0637087642703644,0.6966440099477768,49.0,-0.004075440848828294,6416000,522,167.3,802,2.939146463871002,0.07735989706590772,304.3
1486.02,0.9683718776702881,1.6994379747942736,0.6851489746570587,49.0,-0.04007568196553621,6424000,522,165.64,803,4.627356481552124,0.17147345151752233,304.3
1493.68,0.9492956465482711,1.0911565899749944,0.70528843998909,48.4,-0.011694749964444782,6432000,522,170.23,804,3.1379158115386963,0.08522845734376461,310.2000000000001
1494.77,0.9536905258893966,0.7974639695025342,0.5986478757858277,48.4,-0.005897021919954568,6440000,522,172.43,805,2.548854730129242,0.059566629766486585,322.60000000000014
1505.38,0.8924085986614227,1.5963492369790109,0.6530030548572541,48.4,-0.02325792955380166,6448000,522,178.23,806,3.950847033262253,0.1248752972856164,322.60000000000014
1549.58,0.9637535870075226,1.5677716899390666,0.6472654163837432,56.6,-0.013641540781318327,6456000,522,189.53,807,3.783235046863556,0.11432569737546146,337.0
1589.53,1.0480011945962906,1.0286967341913946,0.6241810983419418,72.6,-0.017987572414567693,6464000,522,199.57,808,2.7501236057281493,0.06546655797399581,350.6000000000001
1597.6,0.9690481281280517,1.470487398885523,0.6846811920404434,79.4,-0.014330680821440183,6472000,522,200.58,809,3.9980727899074555,0.1327608192898333,350.6000000000001
1633.19,0.9673598366975784,1.610981016350546,0.652363817691803,85.7,-0.03009776773164049,6480000,522,213.05,810,4.187866947650909,0.1418569242954254,356.0
1646.62,0.992057153582573,0.9730302715940827,0.7275381290912628,86.0,-0.02005546567568672,6488000,522,217.87,811,2.618297815322876,0.06507284246385098,356.0
1646.87,0.9800047940015792,1.0103299266569707,0.6751458036899567,86.0,-0.010600998284062371,6496000,522,218.38,812,2.8216156375408175,0.0718213886814192,356.1
1633.55,0.9571531528234482,1.4136332406086438,0.7767372059822083,86.0,-0.007325536903517786,6504000,522,216.38,813,3.859443736076355,0.11998962745070457,356.0
1665.62,0.9640214550495148,1.5032340175757206,0.7278920871019363,89.6,-0.019558034944348036,6512000,522,225.34,814,3.6828530764579774,0.10661480942741036,356.1
1651.11,0.9503861343860627,0.8700518712483034,0.6731089401245117,86.0,-0.001095060101361014,6520000,522,224.11,815,2.8636611175537108,0.06980966510251164,356.1
1650.25,0.9804678863286972,1.4484898104159019,0.6594080692529678,86.0,-0.026153756967687514,6528000,522,225.23,816,3.4941812270879744,0.10500319762621074,356.1
1657.32,0.9831592810153961,2.06780276106108,0.6864347392320633,86.0,-0.027271498340996913,6536000,522,228.35,817,4.586305869817734,0.19075911805033685,357.0
