epoch_idx,frames,P01:episode_rewards,policy_entropy,PMM:episode_rewards,episode_length,advantage_norm,fps,value_loss,P09:episode_rewards,explained_variance,policy_loss,grad_norm
702,5616000,0.0,1.3827300131320954,1.46,185.15,1.2806581395864487,606,0.014163972979931714,3.1000000000000085,1.9669532775878907e-08,0.0014031298703048379,0.1394065636174647
703,5624000,0.0,1.37775377869606,1.41,181.91,1.197090384028852,606,0.013079918927578546,3.0,-3.337860107421875e-08,-0.0009385561363887973,0.1426846790166865
704,5632000,0.0,1.3815103483200073,1.39,180.37,1.2235061891749501,606,0.014056524821062339,3.0,1.0132789611816407e-08,0.0008794780098833144,0.1401438138115117
705,5640000,0.0,1.376098473072052,1.34,177.44,1.0584650995954872,606,0.011401701939021222,3.0,1.5497207641601563e-08,0.0004992093064356595,0.13612640422657094
706,5648000,0.0,1.3771979713439941,1.11,168.88,1.086166798211634,606,0.011444225912791808,3.0,5.006790161132812e-08,-0.00044180640528793444,0.1233231187463152
707,5656000,0.0,1.3787647044658662,0.92,161.76,1.0025407874956727,605,0.010547425266804567,2.0,-1.5497207641601563e-08,0.002171579524874687,0.117915688371021
708,5664000,0.0,1.3746331143379211,1.18,172.29,1.3142713828384875,605,0.015325115821924555,3.0,0.0,0.0011268492607632652,0.14416839596568531
709,5672000,0.0,1.3576523816585542,1.54,187.5,1.2906876405328511,605,0.01494468396074808,4.0,-5.960464477539063e-09,-0.0001539641733688768,0.14834632147627488
710,5680000,0.0,1.3688162541389466,1.78,194.22,1.307461304999888,605,0.015850644816200656,5.0,-2.741813659667969e-08,0.0005838964314898476,0.1534624635526253
711,5688000,0.0,1.3819171595573425,1.58,187.58,1.1944445827230812,605,0.012940717145702364,4.0,-5.960464477539063e-10,-0.0007531089888652787,0.14080506833597858
712,5696000,0.0,1.3809840738773347,1.23,177.3,1.066813471764326,605,0.011228055791225416,3.0,4.887580871582031e-08,0.001260998728685081,0.12573494652257627
713,5704000,0.0,1.3818059587478637,1.09,170.76,1.1327694074064494,605,0.012378154391353747,3.0,-4.3511390686035155e-08,0.0006872773839859292,0.13779282903208137
714,5712000,0.0,1.3816504883766174,1.19,174.97,1.2104426462203264,605,0.012914251505135326,3.0,-3.337860107421875e-08,-0.0014522245820262469,0.1446920793308194
715,5720000,0.0,1.3855719900131225,1.2,174.56,1.1551224071159958,605,0.012581787103488295,3.0,-1.8972158432006835e-06,0.0033065340714529155,0.14509636494768838
716,5728000,0.0,1.3768770468235016,1.25,175.8,1.1976432958245278,605,0.01315023009912693,3.0,-4.053115844726563e-08,-0.000260148084780667,0.15072565747445368
717,5736000,0.0,1.3603406584262847,1.37,180.64,1.1802054132893682,605,0.012790282458281581,3.0,2.8014183044433592e-08,0.000994781970512122,0.1413862525812658
718,5744000,0.0,1.3789899373054504,1.25,174.6,1.0315227466449142,605,0.011670489172711313,3.0,2.4437904357910155e-08,-0.0009546944312751293,0.1406202467498553
719,5752000,0.0,1.3809685373306275,1.22,174.04,1.2542743436992168,605,0.014702893595940623,3.0,7.748603820800782e-09,0.0013678395561873913,0.15165276206861672
720,5760000,0.0,1.3749049305915833,1.22,175.93,1.0156623663939535,605,0.010669849905525552,3.0,-1.3709068298339844e-08,-0.0016078629915136844,0.13274739155917317
721,5768000,0.0,1.3744757318496703,1.03,166.5,1.076964151598513,605,0.011771504714943148,3.0,4.3511390686035155e-08,0.0006651032465742901,0.1357310139410353
722,5776000,0.0,1.3776222229003907,1.03,165.24,1.2450516848266124,605,0.013686976264434634,3.0,-1.3113021850585938e-08,0.0002517007675487548,0.13885616360790543
723,5784000,0.0,1.379924451112747,0.97,164.52,1.080251674130559,605,0.011277891547506443,2.1000000000000085,-1.0132789611816407e-08,0.003001305654179305,0.12462538324291902
724,5792000,0.0,1.3771868598461152,1.11,169.86,1.3031161880493165,605,0.015017000219759212,2.1000000000000085,-5.006790161132812e-08,0.0002592600010393653,0.14369919986383156
725,5800000,0.0,1.3665869903564454,1.56,185.24,1.4087463135272265,605,0.01701659157348331,5.0,4.291534423828125e-08,0.0005897305988764856,0.158238070113763
726,5808000,0.0,1.369235190153122,1.61,188.17,1.135465008430183,605,0.011704841223272524,5.0,4.1723251342773435e-08,-0.001545165808929596,0.11347152094534861
727,5816000,0.0,1.3689756560325623,1.57,187.53,1.3403848189115524,605,0.015236531199407181,5.0,-3.0994415283203126e-08,0.002840469182410743,0.14920016117405568
728,5824000,0.0,1.3806401407718658,1.47,186.39,1.007437011115253,605,0.010208914264894701,5.0,-2.6226043701171875e-08,-0.002147906196551048,0.11144191167822734
729,5832000,0.0,1.3792647528648376,1.34,182.24,1.2708558514341712,605,0.015378959783056416,4.0,0.0,0.004796501987148077,0.152025090011272
730,5840000,0.0,1.3763287150859833,1.43,187.19,1.302232714369893,605,0.014274561542179072,4.0,-2.0265579223632814e-08,-0.0009979703777935355,0.1476208329969948
731,5848000,0.0,1.3719350123405456,1.71,198.46,1.452150110900402,605,0.017666754781312192,5.0,-1.1920928955078125e-09,0.0006672005506698042,0.15943578399656563
732,5856000,0.0,1.3721254360675812,2.07,209.45,1.4566058646515012,605,0.017836546293365244,5.0,-4.225969314575195e-07,-0.002656624420778826,0.1712325153894828
733,5864000,0.0,1.363778373003006,1.82,197.07,1.1376276955753566,605,0.012727261576746968,5.0,-1.5497207641601563e-08,-0.001174445174401626,0.1355387317324827
734,5872000,0.0,1.37243678689003,1.52,187.28,1.366002324000001,605,0.01635537351236053,5.0,1.1920928955078126e-08,0.0016457808075938374,0.16452855355307353
735,5880000,0.0,1.3796380841732026,1.87,199.05,1.3792016027122735,605,0.015888467826171107,5.0,-2.3722648620605469e-07,-0.0015181978605687619,0.1452378514731245
736,5888000,0.0,1.3774512791633606,1.58,188.72,1.182362411469221,605,0.012679610730119749,4.0,-2.741813659667969e-08,7.7804162629036e-05,0.131525972880969
737,5896000,0.0,1.3810783994197846,1.09,172.31,1.0212348293699325,605,0.010030272496569523,4.0,2.4437904357910155e-08,1.4596730761695653e-06,0.11170648403238605
738,5904000,0.0,1.376118232011795,1.14,172.56,1.0933067188411951,605,0.011423797600145917,3.1000000000000085,-1.5497207641601563e-08,-0.0006192491704132408,0.12558665435409172
739,5912000,0.0,1.3759396135807038,1.15,171.05,1.1719011142477394,605,0.013088881752973975,2.0,1.7881393432617187e-09,0.0015935052244458348,0.1445819841960353
740,5920000,0.0,1.3791844260692596,1.17,171.46,0.9782613904774189,605,0.009772651580651654,3.0,-2.6822090148925782e-08,-0.0006153423246587408,0.11370475107838443
741,5928000,0.0,1.3762021446228028,1.12,168.31,1.171908194310963,605,0.013024802014328998,3.0,3.695487976074219e-08,9.271081537008285e-05,0.1263562306041486
742,5936000,0.0,1.3825106418132782,1.28,176.08,1.2603090157173573,605,0.013987117962519733,3.0,9.596347808837891e-08,0.0026071069831959904,0.13285635024572406
743,5944000,0.0,1.3829595971107482,1.36,182.28,1.1676167080178856,605,0.012985548571041363,3.1000000000000085,-1.728534698486328e-08,0.0009605457866564394,0.13002903394137158
744,5952000,0.0,1.3846563339233398,1.43,184.76,1.3078369520604611,605,0.014839208601624704,3.1000000000000085,-2.3245811462402345e-08,-0.0007570062717422843,0.14911408980904092
745,5960000,0.0,1.3822548699378967,1.74,197.24,1.3134818745031953,605,0.015612033623929164,4.0,1.5497207641601563e-08,-0.0014369110777624882,0.15048724958097684
746,5968000,0.0,1.3819316446781158,1.67,194.12,1.2662954092398286,605,0.01432411411386056,4.1000000000000085,1.3709068298339844e-08,0.0019524627167265861,0.13749957300095358
747,5976000,0.0,1.3803909921646118,1.34,181.8,1.2324423473328352,605,0.01314559503174678,4.0,-1.7881393432617187e-08,0.00042483349912799897,0.13518573503863102
748,5984000,0.0,1.3640503323078155,1.26,178.85,1.2423611164093018,605,0.014300982947570446,3.0,-7.152557373046875e-09,-0.0023591058811871335,0.14639688109639593
749,5992000,0.0,1.3632057046890258,1.42,186.04,1.2278275069221853,605,0.014118252034950273,4.0,-3.159046173095703e-08,0.00030264535453170536,0.13398685225760168
750,6000000,0.0,1.3514727306365968,1.63,193.75,1.4026379829645157,605,0.016559136709693122,4.0,1.4150142669677733e-06,-0.0004415806068573147,0.1478189053427625
751,6008000,0.0,1.3496244740486145,1.61,190.14,1.210189374126494,605,0.013380750949345384,4.0,1.609325408935547e-08,-0.0002113346615806222,0.130908335832027
752,6016000,0.0,1.3668155109882354,1.76,194.81,1.4871774253249168,605,0.018491440758843965,4.0,-5.5432319641113284e-08,5.4239348392002286e-05,0.1734141017332912
753,6024000,0.0,1.3823630928993225,1.48,185.36,1.0928835067525506,605,0.011478152915806276,4.0,5.960464477539063e-09,0.00024341212585568428,0.1134755042071076
754,6032000,0.0,1.3830201756954192,1.4,181.47,1.3212887800857425,605,0.015602409004168294,4.0,-1.1920928955078125e-09,0.0013198504626052454,0.15862681579208654
755,6040000,0.0,1.3827995300292968,1.56,189.2,1.1637529714033008,605,0.01311430719366399,4.0,2.0265579223632814e-08,-2.1426361927296965e-05,0.14238462359741086
756,6048000,0.0,1.3843091118335724,1.49,186.97,1.3765318495407701,605,0.016714750043938693,4.0,-2.6226043701171875e-08,0.002412725742906332,0.16190885114568945
757,6056000,0.0,1.3851086139678954,1.28,177.49,0.9731565748527646,605,0.0103408101630248,3.0,2.0861625671386717e-08,-0.0012203889021475333,0.11247643703897023
758,6064000,0.0,1.3777164542675018,1.3,180.25,1.1993689753860235,605,0.013193057656799283,3.1000000000000085,6.377696990966797e-08,0.002014602700655814,0.12416558965775432
759,6072000,0.0,1.3777203226089478,1.34,185.5,1.2890394988656044,605,0.015050726822764773,4.0,1.7881393432617187e-08,0.004210668213199824,0.15001021798783643
760,6080000,0.0,1.369510213136673,1.78,200.34,1.506900579147041,605,0.01855766073666018,5.0,-2.741813659667969e-08,-0.004940904180402867,0.16378890298382104
761,6088000,0.0,1.3696466624736785,2.0,206.91,1.4450800045579673,605,0.01654757827300273,5.1000000000000085,5.960464477539063e-09,-0.0012410125974565743,0.16069124699175863
762,6096000,0.0,1.3619259357452393,2.04,205.41,1.3953623834997415,605,0.01669849669095129,7.0,-7.748603820800782e-09,0.004031711837851617,0.1465525785501024
763,6104000,0.0,1.3740673995018005,1.95,201.03,1.2402761688828468,605,0.013695478629160788,5.1000000000000085,5.960464477539063e-09,-0.0020821211324073374,0.1405808311676483
764,6112000,0.0,1.3803792250156404,1.49,186.58,1.2283978612720967,605,0.013372981892143799,4.0,-3.993511199951172e-08,0.0011818149534519762,0.13240600512267137
765,6120000,0.0,1.3770799398422242,1.38,184.22,1.31136352006346,605,0.01487835378949967,3.1000000000000085,-3.039836883544922e-08,0.0008710588270332664,0.13903379900618312
766,6128000,0.0,1.371209284067154,1.34,180.81,1.0184633562341332,605,0.010542019036165584,3.0,-3.635883331298828e-08,-0.002618194003589451,0.11924097168920922
767,6136000,0.0,1.3740716397762298,1.2,175.62,1.2657830516248942,605,0.014397203552725842,4.0,-1.4901161193847656e-08,0.003147551747970283,0.14353677301273027
768,6144000,0.0,1.3762020230293275,1.49,184.47,1.2650807808339595,605,0.014011222489280044,4.0,5.960464477539063e-10,-0.002184432493013446,0.1410313974985964
769,6152000,0.0,1.3771778893470765,1.37,178.18,1.1603975515812635,605,0.012486988569780805,3.0,2.1457672119140624e-08,0.0004795527430542279,0.12735259031988533
770,6160000,0.0,1.3730346703529357,1.1,168.58,1.0271072467416524,605,0.01044449982850665,3.0,-1.1920928955078126e-08,-0.0021131636779682596,0.12337577078989174
771,6168000,0.0,1.3741544783115387,1.08,168.9,1.177873554714024,605,0.013283525455562994,3.0,3.5762786865234374e-09,0.001619794918660773,0.1404658270088542
772,6176000,0.0,1.3764856386184692,1.15,172.15,1.1388001525774598,605,0.01231423664844442,3.0,2.0265579223632814e-08,0.0016179155785357579,0.12376693400143245
773,6184000,0.0,1.3744041693210602,1.1,170.36,1.0126465681195258,605,0.01037587425522588,3.0,1.7881393432617187e-08,-0.0014901757740881294,0.11860337321062367
774,6192000,0.0,1.3776563286781311,1.17,172.84,1.2551141735166311,605,0.014239872912912687,3.0,5.245208740234375e-08,0.0027819945209193973,0.14712233472365951
775,6200000,0.0,1.3816701102256774,1.22,174.18,1.168473795801401,605,0.01321790278663684,3.0,2.2649765014648438e-08,-0.00039086057804524896,0.13289947609164524
776,6208000,0.0,1.3797656297683716,1.37,179.29,1.240500064007938,605,0.014337327124585499,3.0,-3.2782554626464846e-08,-0.0019453868130221963,0.13313633207868086
777,6216000,0.0,1.3763990664482117,1.56,188.58,1.4296609150245785,605,0.01702160749429822,4.0,-4.5299530029296876e-08,0.0037968082587758545,0.15555498420564515
778,6224000,0.0,1.3763200294971467,1.55,190.91,1.2084542886912824,605,0.013493449139041332,4.0,0.0,-0.0034780257556121796,0.14336936000867584
779,6232000,0.0,1.3847208857536315,1.4,184.63,1.1823993746563792,605,0.013119237404007436,4.0,-1.5497207641601563e-08,0.000338389347307384,0.1336755236680635
780,6240000,0.0,1.38467045545578,1.07,170.68,1.1493016544356942,605,0.012966421524488396,3.0,-5.960464477539063e-10,0.002053860668092966,0.13151299813566095
781,6248000,0.0,1.3807062160968782,1.14,170.98,1.0154940579086542,605,0.01107871666414212,3.0,-5.960464477539063e-09,-0.00042141134152188896,0.12246874252322637
782,6256000,0.0,1.3718953132629395,1.5,188.45,1.419017490670085,605,0.0171982478798418,4.0,1.0728836059570312e-08,0.003335063212507521,0.1580793922087044
783,6264000,0.0,1.363091025352478,1.66,197.03,1.3676121967285872,605,0.015778818417275034,4.1000000000000085,-2.384185791015625e-08,-0.0021581108414102344,0.16122957462969909
784,6272000,0.0,1.3631009984016418,1.95,204.66,1.490130162090063,605,0.018352485292889468,5.0,-2.9802322387695314e-09,0.0033237373345764354,0.16148090188262854
785,6280000,0.0,1.3651816463470459,1.89,198.39,1.2850064382702113,605,0.015566240591224413,5.0,-1.6689300537109377e-08,8.160503624822013e-05,0.14645663953599877
786,6288000,0.0,1.3798373079299926,1.92,198.75,1.21752983212471,605,0.013070757397035776,5.0,-1.9669532775878907e-08,-0.005584677793667652,0.1298827008526753
787,6296000,0.0,1.3841204059123993,1.45,183.5,1.054661186784506,605,0.011449077446368392,4.0,5.364418029785156e-09,0.0024900144257117064,0.12543895390971196
788,6304000,0.0,1.3846682441234588,1.17,174.1,1.0055139568448066,605,0.010407402613936937,3.0,5.960464477539063e-09,-0.0009653595898998902,0.12262339298083544
789,6312000,0.0,1.3820749509334564,1.23,176.75,1.1217964928597213,604,0.012624378705113485,3.0,-6.318092346191407e-08,0.0028741405345499515,0.13688101744699102
790,6320000,0.0,1.375695424079895,1.21,174.08,1.1447601855546237,605,0.012231337894284024,3.0,8.940696716308593e-09,-0.0032608143374091014,0.1408111258671475
791,6328000,0.0,1.3811635756492615,1.15,171.12,1.0468343556672335,605,0.010882288179491297,3.0,8.344650268554688e-09,0.0025799605142674408,0.11168682698997331
792,6336000,0.0,1.3825165522098541,1.12,170.27,1.2061200762912632,604,0.013943754592219193,3.0,-2.3245811462402345e-08,0.0022598097822628914,0.13144441594384884
793,6344000,0.0,1.384864661693573,1.4,182.38,1.393691440410912,604,0.015937448813492665,3.0,-8.940696716308593e-09,-0.0013078770245192573,0.1482717569730379
794,6352000,0.0,1.381734676361084,1.52,187.05,1.1759672656282782,604,0.013436520394243416,4.0,-1.0132789611816407e-08,-8.526217425242066e-06,0.1394903514599587
795,6360000,0.0,1.3695055341720581,1.48,186.01,1.3026706460118294,604,0.014900753831961993,4.0,-3.0994415283203126e-08,0.001508780575823039,0.12732028916345034
796,6368000,0.0,1.367185583114624,1.43,184.71,1.1823828214406966,604,0.013145632808027585,4.0,7.152557373046875e-09,-0.0004217589995823801,0.13407830454523226
797,6376000,0.0,1.369710236787796,1.34,182.0,1.090133559256792,604,0.011244263008902635,4.0,4.76837158203125e-09,-0.00013960684649646281,0.1208113896469041
798,6384000,0.0,1.3767554068565369,1.29,180.08,1.2398113833367825,604,0.014355967889550812,3.0,2.384185791015625e-09,-0.0026228909092606044,0.14569257278210723
799,6392000,0.0,1.3730771243572235,1.37,181.5,1.1690227288007735,604,0.012756768744502552,3.1000000000000085,-1.1920928955078125e-09,0.0031173687081900423,0.12849969711528367
800,6400000,0.0,1.3693941402435303,1.35,181.38,1.1527687543258072,604,0.01286658095106759,3.1000000000000085,1.430511474609375e-08,-0.002772164000198245,0.13115543254349354
801,6408000,0.0,1.36684623837471,1.15,174.27,1.1761405497044324,604,0.012517612863648537,3.0,-3.516674041748047e-08,0.0002891299867769703,0.12498795431436875
802,6416000,0.0,1.3753480863571168,1.3,179.76,1.1409441193193197,604,0.012388211736506491,3.0,5.960464477539063e-10,-0.001167158803436905,0.12647820714416144
803,6424000,0.0,1.3763929653167724,1.34,180.41,1.057372603546828,604,0.01140294481034516,3.0,2.8014183044433592e-08,0.0012560790707357228,0.12270176318621216
804,6432000,0.0,1.3782518565654756,1.17,174.17,1.1643753988482057,604,0.012644306030420011,2.1000000000000085,2.9206275939941406e-08,0.0009217620972776785,0.12885348783064307
805,6440000,0.0,1.3725581276416778,1.2,175.67,1.138089602664113,604,0.01238466813460036,3.0,-1.3113021850585938e-08,-0.0003679707860283088,0.12159179968073167
806,6448000,0.0,1.3796919119358062,1.29,176.35,1.2551839834079146,604,0.014071594465876842,3.0,1.430511474609375e-08,-0.00022597242379561068,0.13981252985710987
807,6456000,0.0,1.3839489471912385,1.24,174.92,1.0074797348678113,604,0.01027436099303486,3.0,-2.6822090148925782e-08,0.0005806032603140921,0.10960823099618948
808,6464000,0.0,1.3834724390506745,1.2,175.4,1.2785172700881957,604,0.014558982184789784,3.0,6.556510925292969e-09,0.002519394517876208,0.13737643796980722
809,6472000,0.0,1.3816665160655974,1.18,173.9,0.9389741446450353,604,0.009753073576039242,4.0,3.993511199951172e-08,-0.0007645274454262108,0.11736220619011462
810,6480000,0.0,1.379920163154602,1.42,182.7,1.3917093665152789,604,0.017191297096815106,4.0,5.3644180297851564e-08,0.0014443623460829258,0.1525019950419788
811,6488000,0.0,1.3830499148368836,1.53,187.69,1.324941429719329,604,0.014747040486108745,4.0,1.1920928955078126e-08,-0.001723667765618302,0.14636857039031015
812,6496000,0.0,1.3842049944400787,1.32,179.79,1.082272524945438,604,0.011273340711950368,4.0,-2.1457672119140624e-08,0.001941452029859647,0.12397525760302251
813,6504000,0.0,1.3832485961914063,1.2,174.81,1.1888265055045486,604,0.013328940353330836,3.0,8.940696716308593e-09,0.0011362474609632044,0.13551048013570782
814,6512000,0.0,1.379959374666214,1.55,189.42,1.3475229991599917,604,0.015712343110553775,4.0,-3.039836883544922e-08,-0.00033108734700363127,0.15102495924568543
815,6520000,0.0,1.381020301580429,1.68,192.8,1.1543701804056763,604,0.012247380436429011,4.0,-5.778670310974121e-06,-0.004398678768775426,0.13304404705979736
816,6528000,0.0,1.3796202313899995,1.27,176.6,1.1163463658094406,604,0.012371139387141739,3.0,-1.18255615234375e-06,0.004345347008202225,0.12155177818604983
817,6536000,0.0,1.3805372941493987,1.31,180.1,1.2779845783859491,604,0.014728455950025818,3.0,-1.985430717468262e-06,-0.0009422451461432501,0.1486957181748761
818,6544000,0.0,1.228364645242691,1.64,191.3,1.7040218323841692,604,0.021716236498668877,4.0,0.3343405991792679,0.01593570169279701,0.5109167651725335
819,6552000,0.0,1.0741603368520736,2.82,229.76,2.178605544567108,604,0.03305680113844574,8.0,0.6429037177562713,-0.003772980964859016,0.8220312787971824
820,6560000,0.0,1.058093580007553,5.49,292.56,2.3262108397483825,604,0.03851363168098033,17.10000000000001,0.672464845776558,-0.015477344953687862,0.7744277426261408
821,6568000,0.0,1.0389560627937318,8.46,358.47,2.259111307263374,604,0.038130452069453896,29.100000000000094,0.6623586010932923,-0.011800895090491394,0.6907237892714723
822,6576000,0.0,1.0446390277147293,10.68,403.66,2.24341771543026,604,0.036428456981666385,40.0,0.6448354083299637,-0.008585358675045427,0.7725341201986404
823,6584000,0.0,1.0670334994792938,14.59,480.6,2.3544423604011535,604,0.04058904151432216,45.0,0.6766307544708252,-0.016024317325791345,0.7299597070359981
824,6592000,0.0,1.0497207474708556,17.66,547.37,2.2368867808580397,605,0.03843410041183233,45.0,0.6465792083740234,-0.014653063299774657,0.7362139462564709
825,6600000,1.0,1.0633786642551422,21.16,615.95,2.4295102709531786,605,0.044383180453442035,49.10000000000001,0.6614024353027343,-0.014552085718605667,0.7750477391149512
826,6608000,1.0,1.0703633630275726,24.22,681.35,2.1833979350328447,605,0.03498157743364572,53.0,0.6711576700210571,-0.01299463801609818,0.8182916453359507
827,6616000,1.0,1.0718791687488556,27.98,755.89,2.480830513238907,605,0.044525257581844925,54.300000000000026,0.645030210018158,-0.016273782628122718,0.8128581047338662
828,6624000,1.0,1.0676745134592056,31.2,818.02,2.27515709400177,605,0.03707515424117446,58.0,0.6869211131334305,-0.013227345653795054,0.7421365131445498
829,6632000,7.700000000000001,1.0430974334478378,34.05,871.22,2.283649887442589,605,0.03825473703444004,58.0,0.6661969888210296,-0.015252494558808394,0.8093534293510477
830,6640000,14.700000000000001,1.0536539381742478,37.18,931.69,2.3792779725790023,605,0.04064868012908846,59.10000000000001,0.6280651885271072,-0.019476217641786208,0.7623464226063199
831,6648000,18.0,1.0368456035852431,40.34,988.57,2.205059898495674,605,0.03534343157894909,61.10000000000001,0.6450895446538926,-0.006317454790114425,0.7811910840044566
832,6656000,22.900000000000002,1.0099814140796661,43.39,1034.94,2.377802393436432,605,0.04005933394655585,65.20000000000002,0.6523455899953842,-0.01893631727783941,0.8782673444068356
833,6664000,24.9,1.054173502922058,44.21,1033.18,2.274817175269127,605,0.03690930244512856,65.20000000000002,0.7067910069227219,-0.014990877653035568,0.7675130159152804
834,6672000,26.900000000000002,1.0341289728879928,44.66,1038.31,2.2848299711942675,605,0.037357790344394744,64.10000000000001,0.6827855038642884,-0.010100318062468432,0.7732127298578593
835,6680000,28.0,1.0288611823320388,45.11,1052.0,2.301266211271286,605,0.03870158374775201,65.0,0.6688991975784302,-0.018316529121948408,0.7976527522134009
836,6688000,28.0,1.0114308094978333,45.29,1047.14,2.283788616657257,605,0.03686327477917075,66.20000000000002,0.628095526099205,-0.010416453763027675,0.7598056193915756
837,6696000,28.0,1.0204756766557694,45.84,1051.58,2.2442226338386537,605,0.036954801455140115,68.0,0.6306924122571945,-0.007225072476576316,0.7892636093199505
838,6704000,27.9,1.037436037659645,45.34,1049.15,2.388306144475937,605,0.04138039644807577,68.0,0.6337301397323608,-0.017823426325048786,0.7572773182221466
839,6712000,28.9,1.0230337804555893,48.14,1077.07,2.329147264957428,605,0.0406759614450857,73.0,0.6580725085735321,-0.015847319730673916,0.7875333549821388
840,6720000,28.9,1.0240867775678635,48.01,1073.56,2.1506233334541323,605,0.03323845766484737,73.0,0.6788443511724472,-0.010823405592309427,0.8008950603392211
841,6728000,27.9,1.0470163214206696,47.67,1074.22,2.341203364133835,605,0.039199419883079824,73.0,0.6728180015087127,-0.013833456704742276,0.798371382202496
842,6736000,27.9,0.9955056416988373,47.87,1073.48,2.491509118080139,605,0.04468171841930598,73.0,0.648405631184578,-0.017779647742863745,0.8717489772102444
843,6744000,21.0,0.9640382438898086,44.6,1000.71,2.6859950637817382,605,0.05555429288186133,68.10000000000001,0.5893432539701462,-0.019129495336383116,0.8693659845577679
844,6752000,19.0,1.0347167336940766,43.0,968.58,2.08068549990654,605,0.031539268689230085,66.30000000000003,0.7017981982231141,-0.008442771744448692,0.7055860625820155
845,6760000,19.0,1.0291702598333359,42.28,960.48,2.2809426963329313,605,0.038842482576146725,66.30000000000003,0.6586741226911544,-0.01394213777675759,0.7516095102618192
846,6768000,0.9000000000000004,1.2846309173107147,27.52,696.82,1.6151046236231923,605,0.024883827539379125,54.10000000000001,-0.34839892864227295,-0.019565094074059743,0.4202611978392188
847,6776000,0.0,1.369162895679474,8.61,347.43,1.253963811993599,605,0.01451583046859014,33.10000000000001,-0.0009924691915512084,0.0018306099332403391,0.19428831565694377
848,6784000,0.0,1.3708445560932159,1.26,177.26,1.0082362222112715,605,0.010357524946834928,3.0,-0.0001472407579421997,-0.0012094526120927185,0.15641711038660086
849,6792000,0.0,1.3713819122314452,0.93,162.85,0.9429005249775946,605,0.009549024587954591,3.0,-0.0035630220174789427,0.001501040708317305,0.14559359365655442
850,6800000,0.0,1.3810994970798491,0.94,162.62,1.0101054497621953,605,0.01021433629465264,3.0,-2.9691457748413085e-05,-0.0006088006554637104,0.14816490374595825
851,6808000,0.0,1.371145578622818,0.89,161.11,0.9744766976311803,605,0.010342171830965299,2.0,2.4475455284118652e-05,0.0006087357923388481,0.13216951242702168
852,6816000,0.0,1.3686089968681336,0.85,159.37,0.9218071960099041,605,0.009374942923791423,2.0,6.414353847503663e-05,-0.0001593743146804627,0.14098286865428855
853,6824000,0.0,1.3649179899692536,1.01,165.76,1.3359369403123855,605,0.01495962331915507,3.0,2.9802322387695314e-09,0.0017625008628237993,0.16875593559984778
854,6832000,0.0,1.357087663412094,1.23,173.05,1.1485362868383526,605,0.012639538382391038,3.0,1.609325408935547e-08,-4.351252806372941e-05,0.16118589597597185
855,6840000,0.0,1.3430908238887787,1.17,167.01,1.142423342205584,605,0.012076374394273443,3.0,-1.8477439880371094e-08,0.0005625014464749256,0.15673831044530992
856,6848000,0.0,1.3615176784992218,1.21,166.81,1.2256559362262487,605,0.014264156193639792,3.0,1.430511474609375e-08,0.002621549188042991,0.1773182144818443
857,6856000,0.0,1.3729379427433015,1.29,172.96,1.2416106902994215,605,0.013942979047074004,3.0,4.76837158203125e-09,-0.0008775303427682957,0.17184364158985918
858,6864000,0.0,1.3672796392440796,1.37,180.33,1.1907683351263403,605,0.013221754822711772,3.0,-5.960464477539063e-09,0.0025025853016995823,0.15954516501261812
859,6872000,0.0,1.3541425335407258,1.61,188.59,1.5122272118926048,605,0.019023735749760816,4.1000000000000085,-5.364418029785156e-09,0.0013478788011707366,0.19075761209108916
860,6880000,0.0,1.3746295201778411,2.01,200.9,1.276245491169393,605,0.014172079234103876,5.0,1.5497207641601563e-08,-0.0038975353399291635,0.17384554317448253
861,6888000,0.0,1.3800488638877868,1.63,188.62,1.1116771960817278,605,0.01172022773560002,4.0,-2.205371856689453e-08,-1.7444696277379989e-06,0.1499118509181682
862,6896000,0.0,1.379768248796463,1.3,178.2,1.2397202113643289,605,0.014191196606479934,3.0,5.960464477539063e-10,0.002198780451435596,0.17600380845884145
863,6904000,0.0,1.3655681598186493,1.35,181.53,1.2854026114195585,605,0.014247029641919652,3.0,-8.344650268554688e-09,-0.0007759529486065731,0.1640259397362962
864,6912000,0.0,1.3578733587265015,1.31,179.88,1.09702000528574,605,0.0117771933507629,3.0,-8.344650268554688e-09,-0.0008160478363424772,0.14786665719762523
865,6920000,0.0,1.3760652244091034,1.13,169.58,1.04507733438164,605,0.010993937215198457,3.0,-4.172325134277344e-09,0.0023409127572085707,0.15103141793103048
866,6928000,0.0,1.3775549447536468,1.31,177.58,1.323887833543122,605,0.015490413073503078,3.0,3.218650817871094e-08,0.0006712496373802424,0.17278640929858785
867,6936000,0.0,1.3841693663597108,1.39,182.13,1.1325583735853433,605,0.012616857937446184,3.0,-3.159046173095703e-08,0.0007092643424402922,0.1562804921509495
868,6944000,0.0,1.3822717154026032,1.29,176.69,1.298150910921395,605,0.01488820394493814,3.0,1.0728836059570312e-08,0.0011912679020315408,0.18542530113735875
869,6952000,0.0,1.3830980849266052,1.22,176.04,1.1594115987420082,605,0.012183674340831204,3.0,-2.2649765014648438e-08,-0.0007502234407002106,0.14233155549250975
870,6960000,0.0,1.3805842399597168,1.39,182.12,1.2995636267587543,605,0.01567146430696084,4.0,-4.410743713378906e-08,0.0015767328810761684,0.17343570544289277
