P09:episode_rewards,value_loss,advantage_norm,fps,P01:episode_rewards,explained_variance,frames,epoch_idx,grad_norm,policy_loss,PMM:episode_rewards,policy_entropy,episode_length
83.0,0.03518048765137791,2.1175845462083815,589,34.900000000000006,0.6896892529726029,2544000,318,0.7947413231168577,-0.015250901602848898,61.26,1.0034256249666214,1167.59
83.0,0.0341601793654263,2.0350482416152955,590,34.900000000000006,0.681191953420639,2552000,319,0.8946568113295449,-0.01841952824564942,61.4,0.996023365855217,1166.65
81.20000000000002,0.04009432920254767,2.298418267965317,590,35.9,0.6285499167442322,2560000,320,0.8448084018099388,-0.023702495543984695,59.42,0.9988652902841568,1171.81
84.20000000000002,0.03556324318982661,2.1350255751609803,590,35.9,0.6485325348377228,2568000,321,0.7412252406324475,-0.014475161175359972,61.01,1.0535310536623002,1194.23
83.10000000000001,0.03733612256590277,2.197264678478241,590,34.900000000000006,0.6954920840263367,2576000,322,0.7395955754726145,-0.014201759553980082,61.06,1.0557779663801192,1194.61
83.10000000000001,0.0421827035350725,2.345382572412491,590,33.0,0.5974653995037079,2584000,323,0.8274961224844489,-0.021083484661066906,60.84,1.0628037798404693,1197.03
83.10000000000001,0.03414230244699865,2.1478443944454195,590,31.9,0.6864529001712799,2592000,324,0.7344304410505874,-0.012862128463457339,58.7,1.0236172240972519,1177.38
81.20000000000002,0.04279589828569442,2.3593221348524094,590,31.9,0.6456541574001312,2600000,325,0.730974544012676,-0.01242395835739444,58.12,1.0126607131958008,1167.45
81.0,0.03703327564988285,2.2070955550670623,590,31.9,0.6596665763854981,2608000,326,0.6955217370397169,-0.012147204635257368,56.7,1.0634870553016662,1173.1
81.10000000000001,0.03854448111727834,2.281798164844513,591,30.900000000000002,0.67334179520607,2616000,327,0.7201772603977691,-0.01598007938126102,56.84,1.0594123750925064,1183.14
80.10000000000001,0.04180324111133814,2.297287692427635,591,31.9,0.6693665510416031,2624000,328,0.6931512019591726,-0.009281126042988036,56.19,1.0189504754543304,1175.27
73.20000000000002,0.03940141077153385,2.2375230699777604,591,11.9,0.31289020359516145,2632000,329,0.7828739727434031,-0.014844671769533307,48.47,1.1345031410455704,1057.44
73.0,0.03730542985722422,2.207759991288185,591,11.9,0.667562450170517,2640000,330,0.6465848749950283,-0.016802309479098766,47.17,1.0448752015829086,1043.12
73.0,0.07144765817094595,2.794896101951599,591,11.9,0.7689786636829377,2648000,331,1.7449622797706232,-0.020617193963262254,47.8,1.0705958771705628,1025.73
73.0,0.0399417622294277,2.335193691253662,591,11.9,0.6310191744565964,2656000,332,0.8760330014055084,-0.017448711586766877,47.47,1.0573971915245055,1016.29
71.0,0.10767423627898097,3.041366057395935,591,11.9,0.6040356993675232,2664000,333,2.0760156613219483,-0.029242104202057816,46.4,1.0275496357679368,990.2
71.0,0.0400291323941201,2.2576946526765824,591,11.9,0.6744334429502488,2672000,334,0.7176309409760085,-0.012895176390884444,46.09,1.0348412907123565,991.47
70.10000000000001,0.03563506736420095,2.1459009081125258,591,11.9,0.6581408631801605,2680000,335,0.7286494749824981,-0.014717420548258815,46.16,1.038220130801201,996.07
71.0,0.039579249161761254,2.203485845923424,591,12.0,0.6984802800416946,2688000,336,0.7176627427611599,-0.018880699566216207,46.98,1.0502430081367493,1002.4
71.0,0.04006099001504481,2.279665402173996,592,12.0,0.6748562842607498,2696000,337,0.756955537778946,-0.020478994149016216,46.48,1.0393106073141098,999.14
71.0,0.03406100537162274,2.13123481631279,592,12.0,0.6917281049489975,2704000,338,0.7310017892223576,-0.008394267310504801,46.1,1.0278774517774583,992.21
71.30000000000003,0.03884952852502465,2.213427570462227,592,12.0,0.6873614728450775,2712000,339,0.6739659065560615,-0.018368906651157885,46.1,1.0199778139591218,993.44
79.0,0.03862550245132297,2.2052363961935044,592,12.0,0.6931814521551132,2720000,340,0.6975825060166945,-0.01239046840230003,47.39,1.0624060767889023,1009.37
76.30000000000003,0.07374046386219561,2.951177144050598,592,11.8,0.7166071647405624,2728000,341,2.3347294647946235,-0.013918745698174462,46.49,1.063590990304947,995.57
79.10000000000001,0.05906497975345701,2.6487826281785964,592,20.6,0.7091255497932434,2736000,342,0.8780005778855561,-0.015593532521743328,52.14,1.0971870279312135,1026.73
80.0,0.04752562995068729,2.3258115047216417,592,23.9,0.5051515138149262,2744000,343,0.8081523878224328,-0.01756320900633,55.89,1.082359030544758,1091.47
79.10000000000001,0.018787723383284174,1.455549006164074,592,0.0,-0.2658728814125061,2752000,344,0.3190988967886582,-0.006743076561251655,34.98,1.328778944015503,743.77
13.300000000000026,0.015433340978052,1.3432193751633168,592,0.0,-0.11437327802181244,2760000,345,0.26932148989901994,0.004878310036438052,5.5,1.3562283885478974,274.49
3.1000000000000085,0.0152625226058899,1.2966560000553726,592,0.0,-0.12977254629135132,2768000,346,0.24886133982258493,0.0006522715440951288,1.59,1.3613169419765472,186.02
4.0,0.015153210925527674,1.3071675242856144,592,0.0,-4.218995571136475e-05,2776000,347,0.20422532266990637,0.001963036488596117,1.59,1.3577729368209839,188.3
3.0,0.014547583823805325,1.2685778352618218,592,0.0,-0.0001516103744506836,2784000,348,0.19150751288604448,0.0018968495799344964,1.41,1.3683023869991302,182.2
3.0,0.01690437194571132,1.3911893197894096,592,0.0,-0.0005537223815917969,2792000,349,0.2162885178029902,0.0004996296972967684,1.44,1.3711554551124572,183.95
3.0,0.010929966654803138,1.0536349078267813,592,0.0,-0.09310167253017426,2800000,350,0.16329719155382427,0.0004358338989550248,1.4,1.369115275144577,181.77
3.0,0.010090076885098824,0.9920662035793066,592,0.0,3.295242786407471e-05,2808000,351,0.14944636969305722,-0.0005556061753304675,1.15,1.369999225139618,171.34
3.0,0.014208737876381293,1.2358585882000626,592,0.0,-4.316568374633789e-06,2816000,352,0.1860426566256326,0.0025766262272372844,1.2,1.3557334768772125,172.36
4.0,0.016383232472123838,1.3110818425752222,592,0.0,-0.0002622842788696289,2824000,353,0.22515669310818837,0.001954772468889132,1.54,1.3597725903987885,184.07
5.0,0.01505639241202516,1.3270202211290598,592,0.0,-8.064508438110351e-07,2832000,354,0.18775592724862758,-0.00010771205648779869,1.66,1.3612773382663728,189.34
5.0,0.014116461131670803,1.2213379907980562,592,0.0,-1.5497207641601563e-08,2840000,355,0.1853285395333058,0.0006700028339400887,1.94,1.3524288380146026,200.33
5.0,0.01456337181627191,1.2465670121461152,592,0.0,2.1249055862426757e-06,2848000,356,0.18003453793468904,0.0009011608164291829,1.89,1.3499473357200622,197.47
5.0,0.02135314113638742,1.6248271714150906,592,0.0,-4.172325134277344e-09,2856000,357,0.24029674733231798,-0.0007636548220762052,1.97,1.3269873297214507,203.52
6.1000000000000085,0.014686975763515875,1.2852495703846216,592,0.0,-5.090236663818359e-07,2864000,358,0.1955732786607513,-0.001248449555132538,2.24,1.3710218465328217,210.82
5.1000000000000085,0.015919729271709003,1.3511890460923315,592,0.0,-0.0009074753522872925,2872000,359,0.20208216225649092,0.0006600447336677462,2.07,1.3776345098018645,205.9
4.0,0.014439727475892141,1.2636892867460847,592,0.0,0.0,2880000,360,0.19632217195326532,0.0024122159113176165,1.48,1.3613926887512207,184.38
4.0,0.013754876738748862,1.2336797730624676,592,0.0,-8.856713771820069e-05,2888000,361,0.17587881237355568,-0.000512891472899355,1.78,1.3796335637569428,196.2
4.0,0.01107111201364205,1.0454531538113951,592,0.0,1.8088221549987795e-05,2896000,362,0.15850571730746002,0.0006554244528524577,1.81,1.383957154750824,195.93
3.0,0.010595963521982412,1.0351791781187059,592,0.0,5.4708123207092287e-05,2904000,363,0.15782086811282597,0.0009145055199041962,1.09,1.3789599025249482,169.99
3.0,0.014711546197540884,1.3054256833717226,592,0.0,7.71641731262207e-06,2912000,364,0.19545451856628876,0.0008088341873371973,1.26,1.3795412266254425,175.04
4.0,0.016498901736777042,1.384639647156,592,0.0,1.573026180267334e-05,2920000,365,0.21333743707415934,-0.0003560544969514012,1.62,1.37579092502594,189.2
4.0,0.01319781577780759,1.2046423472836614,592,0.0,7.163882255554199e-06,2928000,366,0.17803285040088365,0.002175961619359441,1.58,1.3805616068840028,189.16
3.0,0.01286413470841353,1.1869339410681277,592,0.0,4.958570003509521e-05,2936000,367,0.17513572380077558,-0.0006999814976006747,1.3,1.3795967555046083,179.95
3.0,0.014808729283577121,1.2817790535837412,592,0.0,-9.40561294555664e-07,2944000,368,0.18693308018227014,0.0015789778938051313,1.34,1.3808895421028138,181.58
3.0,0.01182156891599334,1.0879427073150874,592,0.0,-8.689761161804199e-06,2952000,369,0.15882170592683387,0.00022814954674686306,1.23,1.3725614476203918,176.08
2.0,0.009498915681033395,0.9474266219884158,592,0.0,1.2320876121520997e-05,2960000,370,0.1441878509134947,-0.0005243514268659055,1.0,1.3707959496974944,164.05
2.1000000000000085,0.011094694941511989,1.03651195358485,592,0.0,-4.9591064453125e-07,2968000,371,0.16197766517650095,0.003768424079171382,0.93,1.374441466331482,162.23
3.1000000000000085,0.0130610436681809,1.215338937267661,592,0.0,-2.2292733192443847e-05,2976000,372,0.17761498711471643,-0.0009438917273655534,1.27,1.3778864026069642,177.61
3.0,0.011464481179961012,1.0508461316861213,592,0.0,-2.1904706954956055e-06,2984000,373,0.15776699408234848,0.001790318447165191,1.15,1.3775433599948883,173.13
3.0,0.011162214802279777,1.0380162697285413,592,0.0,-8.754730224609375e-05,2992000,374,0.16644953096583678,-0.0006437622802332044,1.06,1.3768637990951538,169.59
2.0,0.011593795337046232,1.0313141709566116,592,0.0,-0.00013582944869995118,3000000,375,0.16032153459607193,0.0005727017822209745,1.01,1.370928326845169,166.69
3.0,0.014109777502180804,1.2112575006112456,592,0.0,8.576512336730956e-06,3008000,376,0.1780164046803956,0.005320561834378168,1.12,1.3831996619701385,170.96
3.0,0.014828384448082942,1.2637674466520548,592,0.0,-6.53684139251709e-06,3016000,377,0.19457121096495494,0.0018872143342741766,1.32,1.3815140795707703,178.38
3.0,0.015879984191378753,1.3564667263627053,592,0.0,1.042485237121582e-06,3024000,378,0.1897892346117753,-0.0006185168342199177,1.49,1.3814092540740968,186.51
4.0,0.011074594843221349,1.0373744357004762,592,0.0,-1.312553882598877e-05,3032000,379,0.15459540143474856,-0.000891928844503127,1.44,1.3855289244651794,185.11
3.0,0.015129031186224893,1.3336726069450378,592,0.0,6.893277168273926e-06,3040000,380,0.18533561539576232,0.003730502949329093,1.24,1.383112312555313,177.66
3.0,0.009813597720949474,0.9497561179101467,592,0.0,-7.236003875732422e-07,3048000,381,0.14669511320937134,-0.0018141623842529953,1.16,1.3811167466640473,174.14
3.0,0.01155531873922257,1.086142379157245,592,0.0,-4.799962043762207e-06,3056000,382,0.17374711200964726,0.001442647548392415,1.03,1.3659991216659546,166.41
3.0,0.014771713194340919,1.2879354446008802,592,0.0,5.382299423217773e-07,3064000,383,0.1686305351487811,0.001109234201721847,1.18,1.3801417744159699,170.96
4.0,0.018926872240172088,1.5262243768945336,592,0.0,-1.9073486328125e-08,3072000,384,0.22123361766441565,-0.0007191869005328044,1.54,1.3775544202327727,184.74
4.0,0.012465110668799753,1.1095824663341045,592,0.0,1.7881393432617187e-09,3080000,385,0.1777757552087364,0.0006789739709347486,1.63,1.3829769051074983,191.6
3.1000000000000085,0.012395928201908647,1.0880654803290963,592,0.0,-1.9669532775878907e-08,3088000,386,0.169008330731117,0.0013394576756400056,1.3,1.3688658237457276,180.23
3.0,0.013443683365298966,1.1280899834260345,591,0.0,-7.450580596923828e-08,3096000,387,0.18562671889361596,0.0031084486428881062,1.09,1.3757133388519287,169.66
3.0,0.010075314263067412,0.9759709018096328,591,0.0,1.728534698486328e-08,3104000,388,0.16205149797157795,0.0001370180957019329,1.08,1.3835711526870726,169.16
3.0,0.012956808174076287,1.1611572451144456,591,0.0,-1.7881393432617187e-08,3112000,389,0.17243767393888146,0.0033345837067463436,1.05,1.3794742834568023,170.0
4.0,0.014347917744398728,1.3217279310896992,591,0.0,1.9073486328125e-08,3120000,390,0.18333700532282904,-0.0018270148482406512,1.47,1.3802435672283173,184.92
4.0,0.01243168386546131,1.1429974665120244,591,0.0,2.2810697555541994e-06,3128000,391,0.17516421478372282,0.00021810826379805803,1.56,1.3817579567432403,187.58
3.0,0.013294057210478058,1.1647459043562411,591,0.0,-5.960464477539063e-09,3136000,392,0.18283631166726322,0.003963392758159898,1.17,1.3808815824985503,172.23
3.0,0.009901152329866818,0.9886611516773701,591,0.0,-1.1920928955078125e-09,3144000,393,0.15263606702859256,-0.0010010381555184721,1.07,1.3805573356151581,166.59
4.0,0.019030678702547446,1.5494597206264735,591,0.0,-2.86102294921875e-08,3152000,394,0.20175282173166484,0.0023231777077307924,1.45,1.3655776524543761,184.77
4.0,0.013320177988939577,1.2046244481392205,591,0.0,-1.3113021850585938e-08,3160000,395,0.17365114706164053,-0.0005889326788019389,1.71,1.3802070772647859,196.81
3.0,0.008410704398595214,0.8798860577121377,591,0.0,1.3113021850585938e-08,3168000,396,0.14133707091126488,-0.0017705850442871452,1.25,1.372283000946045,175.6
2.0,0.010554422844270448,0.9984630472958088,591,0.0,-6.556510925292969e-09,3176000,397,0.1606880704168505,0.0020692871348001064,0.82,1.377878142595291,158.05
3.0,0.018845672902880323,1.4988283120840789,591,0.0,-2.6822090148925782e-08,3184000,398,0.23530327232979065,0.003172039403580129,1.43,1.3765762698650361,182.88
4.0,0.016806361305061728,1.383657713867724,591,0.0,6.556510925292969e-09,3192000,399,0.19299331415558282,0.001693459532689303,1.94,1.3761430418491363,204.13
5.0,0.014364676451423293,1.2577978405728936,591,0.0,-7.56978988647461e-08,3200000,400,0.18668237154985245,0.0008463183685671538,1.86,1.3845635747909546,202.4
4.0,0.015414120109380747,1.3100202964246273,591,0.0,-1.329183578491211e-07,3208000,401,0.1901858619488733,0.0005143340516588069,1.62,1.378224093914032,192.15
3.0,0.011569215385761708,1.0607238268107175,591,0.0,-1.9073486328125e-08,3216000,402,0.1635048079804746,-0.0005585984652861953,1.49,1.3755605018138886,183.62
3.0,0.014794296397885773,1.2874052091687918,591,0.0,-5.5432319641113284e-08,3224000,403,0.1864442347596916,0.0015508929267525674,1.35,1.3699477374553681,179.35
4.0,0.013030163378134603,1.1777407498657704,591,0.0,1.2516975402832032e-07,3232000,404,0.19130328246562517,-0.0002200249198358506,1.48,1.3664871954917908,184.91
4.0,0.013515122627486562,1.22686067905277,591,0.0,-3.5762786865234374e-09,3240000,405,0.1889807119800958,-0.0001541643767268397,1.42,1.3668679630756377,182.73
4.0,0.012550894203984626,1.1640972698666154,591,0.0,-3.695487976074219e-08,3248000,406,0.17013880248509788,-0.0013450021864991868,1.31,1.358657410144806,179.53
4.0,0.014317293876520126,1.2637196576222778,591,0.0,8.940696716308593e-09,3256000,407,0.19267837042061536,0.0020185860402852996,1.35,1.3721825933456422,181.56
5.0,0.020780295636659504,1.6235011933371424,591,0.0,-5.1856040954589843e-08,3264000,408,0.24083981289774314,0.00428424336045282,1.61,1.3601025581359862,190.49
6.0,0.017568212259102437,1.475475533157587,591,0.0,-2.9802322387695314e-09,3272000,409,0.21042571657016468,-6.731553003191948e-07,2.04,1.3554297184944153,206.65
5.1000000000000085,0.016833528411116277,1.4209811740368605,591,0.0,-4.7087669372558596e-08,3280000,410,0.20294795584397718,-0.0031938618251660957,2.22,1.361850312948227,215.47
4.1000000000000085,0.013666989847547484,1.2240354036539793,591,0.0,1.8477439880371094e-08,3288000,411,0.1811548967405263,0.0035059542171075007,1.57,1.365963683128357,189.43
4.0,0.012962478126273708,1.1969379511103033,591,0.0,-1.9669532775878907e-08,3296000,412,0.17160771596811664,-0.0018607620857073925,1.41,1.3764608550071715,182.14
4.0,0.01826904463048777,1.4256443401426078,591,0.0,-1.9609928131103516e-07,3304000,413,0.21239519205263474,0.0006734176212921739,1.66,1.380601452589035,192.83
3.0,0.012048354434455177,1.0967967025190593,591,0.0,-5.245208740234375e-08,3312000,414,0.1627368979942403,0.002148468515370041,1.52,1.3756048965454102,185.23
3.0,0.01233501398245835,1.1208950681984424,591,0.0,3.0994415283203126e-08,3320000,415,0.16662497739431636,-0.0007897891016909852,1.3,1.3738305270671844,176.35
4.0,0.018114272713046376,1.4596172404289245,591,0.0,-2.079606056213379e-06,3328000,416,0.21715801889557845,0.0048695699870586395,1.5,1.3762908792495727,185.02
5.0,0.01515298815425922,1.2957567040622235,591,0.0,2.3245811462402345e-08,3336000,417,0.20314260016684346,-0.002742197473999113,1.72,1.3757105910778045,192.08
4.1000000000000085,0.013597643423345289,1.1857772200554608,591,0.0,-1.3709068298339844e-08,3344000,418,0.18243081890444843,0.003066229654941708,1.85,1.380985872745514,196.99
4.0,0.012961404658071843,1.1433045770972967,591,0.0,-5.483627319335938e-08,3352000,419,0.1877141815346302,0.0006504205882083624,1.4,1.3750100898742676,182.28
3.0,0.012958880122973825,1.1525630138255656,591,0.0,6.67572021484375e-08,3360000,420,0.185085910055812,0.0006054318381939083,1.18,1.3736206579208374,172.23
3.0,0.014031517848743534,1.234282509535551,591,0.0,-1.4901161193847656e-08,3368000,421,0.18841241562586927,0.001334156576776877,1.17,1.3707298338413239,170.86
3.0,0.01502496746412362,1.3001634205132724,591,0.0,1.9073486328125e-08,3376000,422,0.17670809040198368,0.001866378377599176,1.41,1.3753879320621492,182.55
3.0,0.014607405100450705,1.3111372201517224,591,0.0,1.5395879745483397e-06,3384000,423,0.18416123521009994,-0.0011177843587938695,1.49,1.3746381199359894,187.01
3.1000000000000085,0.016354868315593196,1.3369742287322879,591,0.0,2.384185791015625e-09,3392000,424,0.19524109741962797,0.002480740211904049,1.52,1.3784457683563232,188.36
4.0,0.013023652121705708,1.1766723592206836,591,0.0,-2.3245811462402345e-08,3400000,425,0.17201157042021323,0.0010536153134307823,1.54,1.3677319848537446,189.05
4.1000000000000085,0.018748494091232713,1.480270720049739,591,0.0,1.1920928955078125e-09,3408000,426,0.2157385568247129,0.0015954964945558458,1.55,1.3540561830997466,189.26
5.0,0.01629862351090196,1.3902157163619995,591,0.0,-1.3113021850585938e-08,3416000,427,0.20835990051609282,0.0013589090685127304,1.86,1.3703512692451476,199.65
4.0,0.012156768462646142,1.1154245653748511,591,0.0,-4.76837158203125e-09,3424000,428,0.18006406067861455,0.0004116095241624862,1.74,1.384251424074173,193.51
3.0,0.013615669394694123,1.234794883914292,591,0.0,1.5497207641601563e-08,3432000,429,0.17855667079241946,0.00048317165637854485,1.33,1.3809887325763703,180.3
4.0,0.01518080381443724,1.3101775481551885,591,0.0,-3.3974647521972653e-08,3440000,430,0.18981695086376496,-2.2679721587337555e-05,1.36,1.3814156341552735,182.59
3.0,0.010259785494219287,0.9577875317400322,591,0.0,-3.2782554626464846e-08,3448000,431,0.14119191433780182,0.0017427454024436884,1.21,1.37492467045784,175.8
3.0,0.01242646186001366,1.1244440287724138,591,0.0,-3.3974647521972653e-08,3456000,432,0.1682216642867688,-0.001647594592650421,1.04,1.3748672163486482,167.26
3.0,0.011930551140922034,1.1072769556567073,591,0.0,-5.960464477539063e-10,3464000,433,0.16689345707967493,-0.0018581798858758702,1.09,1.3542912006378174,167.07
3.0,0.01407593937470665,1.2289099308475853,591,0.0,-1.8417835235595702e-07,3472000,434,0.17550049103043633,0.0035952200321480634,1.13,1.3650701892375947,168.1
3.0,0.013244837804486452,1.1526618671044708,591,0.0,-4.1723251342773435e-08,3480000,435,0.18022876158554454,7.331293716561049e-05,1.19,1.377195613384247,172.24
3.0,0.013315476426441819,1.2273485643416644,591,0.0,-1.1920928955078126e-08,3488000,436,0.16724580999928354,-0.0005589749262435361,1.27,1.357690349817276,175.56
3.0,0.015482645245529057,1.2969543259590863,590,0.0,-2.586841583251953e-07,3496000,437,0.1876490352537842,0.0005249675596132874,1.25,1.370968178510666,172.94
3.0,0.012149333339357327,1.1055179588869215,590,0.0,-2.562999725341797e-08,3504000,438,0.1658263413469124,0.0020605215965770183,1.18,1.3819087374210357,171.69
2.0,0.011103648521620926,1.0861952468380331,590,0.0,-1.9669532775878907e-08,3512000,439,0.1592912152378099,-0.0009827470977324991,1.02,1.3847971522808076,167.79
3.0,0.012069864808672719,1.1090931832417845,590,0.0,2.384185791015625e-09,3520000,440,0.17126891327709576,0.0006691794863581891,1.19,1.3834938430786132,175.48
3.0,0.01154143214247597,1.0934813030809165,590,0.0,4.76837158203125e-09,3528000,441,0.15646457584294,0.0007102559751365334,1.32,1.3787206244468688,181.4
3.0,0.011429955382922116,1.0466091311350465,590,0.0,-4.845857620239258e-07,3536000,442,0.1653540789629164,0.0004681694344617426,1.14,1.3724817764759063,173.49
2.0,0.011659843407728658,1.0636261323094367,590,0.0,3.337860107421875e-07,3544000,443,0.16104980821791656,0.0002372232684865594,1.05,1.3709451484680175,167.18
3.0,0.01622931178865656,1.3529719324409961,590,0.0,4.291534423828125e-08,3552000,444,0.2123461758875299,0.0046896694414317605,1.22,1.3802106428146361,175.94
4.0,0.016368664304591222,1.3702600702643395,590,0.0,-1.728534698486328e-08,3560000,445,0.2042451800684396,0.001998457180452533,1.61,1.3758158493041992,194.01
5.0,0.015687760918663116,1.3346603602916003,590,0.0,-2.384185791015625e-09,3568000,446,0.2041931806358968,0.0018158265727106482,1.78,1.3749645030498505,201.35
5.0,0.014943432517120527,1.2764727909117937,590,0.0,-2.86102294921875e-08,3576000,447,0.1797936702587709,0.0011988787120208145,1.87,1.3658772706985474,202.25
4.0,0.012101459237019298,1.1399697347357869,590,0.0,-5.364418029785156e-09,3584000,448,0.1628944487604868,0.00018856003880500792,1.55,1.3668592691421508,189.22
4.0,0.01632238008864988,1.3673335141316056,590,0.0,1.7881393432617187e-09,3592000,449,0.19288526814406953,-0.0011944229801883921,1.29,1.360641896724701,179.88
4.0,0.016349863491650466,1.328437565229833,590,0.0,-1.1920928955078126e-08,3600000,450,0.19846036033741515,0.0037540679099038244,1.41,1.3623283469676972,184.73
5.0,0.014095651656807604,1.2955384984984994,590,0.0,-8.26120376586914e-07,3608000,451,0.15985945211907368,-0.0021870843996293844,1.82,1.3520699846744537,199.04
5.0,0.015123057234013686,1.265804745219648,590,0.0,5.614757537841797e-07,3616000,452,0.18858855519741144,0.0029398988501634447,1.94,1.3673582756519318,202.09
4.1000000000000085,0.013767391581786796,1.2298677133023739,591,0.0,-2.205371856689453e-08,3624000,453,0.17535475820810636,0.001057318497914821,1.75,1.3823257100582123,192.89
3.0,0.011590247671715587,1.0467339063994587,591,0.0,-2.4437904357910155e-08,3632000,454,0.15676828399543877,0.003926941303070634,1.26,1.378686970472336,177.02
4.0,0.016649327330105733,1.3950362209230662,591,0.0,1.728534698486328e-08,3640000,455,0.1881483537746714,0.0004205843579256907,1.4,1.3718552458286286,181.98
4.1000000000000085,0.01679607916474197,1.4052911115810276,591,0.0,2.4437904357910155e-08,3648000,456,0.19543961242922134,-0.0016964343620929868,1.64,1.3579114735126496,191.52
5.0,0.013683395835760165,1.2080208952352405,591,0.0,-7.152557373046875e-09,3656000,457,0.16984131001316322,-0.0002363051474094391,1.69,1.3596879827976227,193.44
5.0,0.01661025232737302,1.41771845318377,591,0.0,-8.940696716308593e-09,3664000,458,0.18483171148853994,-0.0009330169910026598,1.69,1.3459950470924378,192.25
5.0,0.01702431258821889,1.4001513876020908,591,0.0,-5.960464477539063e-10,3672000,459,0.20694039288460495,0.0006292646343354136,1.78,1.3497186613082885,196.48
5.0,0.012599616265404165,1.1137654489465059,591,0.0,1.7881393432617187e-08,3680000,460,0.16409415527646284,0.0030936398240737615,1.79,1.3714398193359374,198.23
5.0,0.019092621869276627,1.5294313569366933,591,0.0,-3.993511199951172e-08,3688000,461,0.21421348819494782,-0.000278699747286737,1.87,1.3608196759223938,199.65
5.0,0.018718107767454056,1.4843862613290548,591,0.0,-3.3974647521972653e-08,3696000,462,0.20812795511541096,0.005214334677439183,1.88,1.3499212539196015,200.05
6.0,0.015555976906398428,1.379974256530404,591,0.0,-1.251697540283203e-08,3704000,463,0.18007338053625116,-0.0052325105032650756,2.11,1.3609145629405974,207.75
5.0,0.015748949148492102,1.2920048728585243,590,0.0,-1.1920928955078125e-09,3712000,464,0.19506290923931618,0.0028497747116489336,1.84,1.3681956577301024,199.45
4.0,0.012654330338045838,1.1721355951577426,590,0.0,7.748603820800782e-09,3720000,465,0.17207192114396822,-0.0001261812009033747,1.47,1.3826155400276183,184.37
4.0,0.014856939153141867,1.2792830662056804,590,0.0,-3.039836883544922e-08,3728000,466,0.1743046585547171,0.000841372322756797,1.56,1.3754576826095581,190.22
3.1000000000000085,0.008542527560807684,0.8925912524014712,590,0.0,-3.457069396972656e-08,3736000,467,0.12695863380854172,-0.0013184666901361198,1.48,1.3684191262722016,187.14
3.0,0.014224583122122568,1.2394489505514503,590,0.0,2.205371856689453e-08,3744000,468,0.17858496326038165,-0.0005055263778194785,1.25,1.3597930657863617,174.58
3.0,0.01256049117708244,1.1623718829080463,590,0.0,-3.5762786865234374e-09,3752000,469,0.17347045901628932,0.0005823237681761384,1.18,1.3520447301864624,170.11
3.0,0.013767321533905488,1.2079808504879475,590,0.0,-4.1723251342773435e-08,3760000,470,0.17502476454888732,0.0015955106529872865,1.17,1.372926460504532,169.65
3.0,0.012601185900020937,1.167872532121837,590,0.0,4.76837158203125e-09,3768000,471,0.15371715639919914,-0.00040976957639941245,1.26,1.3673474299907684,174.82
3.0,0.011952400675113495,1.1282819658517838,590,0.0,1.8894672393798828e-07,3776000,472,0.1597136811119617,0.0014495629665907473,1.29,1.3718160676956177,176.79
3.0,0.013430094514178563,1.190161730758846,590,0.0,-2.741813659667969e-08,3784000,473,0.16655513871268632,0.0019389107602182775,1.16,1.3727867960929871,173.02
4.0,0.016154293456984305,1.344857439994812,590,0.0,-7.748603820800782e-09,3792000,474,0.19780520060764534,-0.0006769366911612452,1.37,1.3514009141921997,182.0
4.0,0.012693985750495358,1.143972568344325,590,0.0,1.609325408935547e-08,3800000,475,0.1576057610304577,0.00454177234263625,1.38,1.3508051240444183,181.1
5.1000000000000085,0.016424863790434757,1.400237052515149,590,0.0,1.6689300537109377e-08,3808000,476,0.18368286783296317,-0.0033075961004942656,1.83,1.3757868695259095,195.29
5.0,0.012244479300538841,1.1196721649169923,590,0.0,-9.5367431640625e-09,3816000,477,0.15486390244371637,0.0012690331356134267,1.89,1.375916337966919,199.05
5.0,0.014964039956685155,1.3458558094501496,590,0.0,-1.430511474609375e-08,3824000,478,0.17185190884616974,0.00040540587855502963,1.7,1.3558185422420501,192.54
5.0,0.015403444228431908,1.3078644336760044,590,0.0,1.609325408935547e-08,3832000,479,0.17366112394195254,-0.002409964443650097,1.76,1.3835898923873902,196.81
4.0,0.013709799119187665,1.2205880645662546,590,0.0,-3.218650817871094e-08,3840000,480,0.16688717728430152,0.0011091613487224095,1.65,1.380554301738739,193.91
3.0,0.012748534934239615,1.1719133732840419,590,0.0,-1.7881393432617187e-08,3848000,481,0.15534295342252902,-0.00020488145819399505,1.33,1.3780958831310273,179.87
3.1000000000000085,0.011365209184739343,1.056365829911083,590,0.0,7.748603820800782e-09,3856000,482,0.1521007247357886,0.00015750650141853838,1.27,1.359986296892166,177.87
3.0,0.009545275604978087,0.9520707372575998,590,0.0,-1.1920928955078126e-08,3864000,483,0.1375774020136388,0.0008864236215595156,1.09,1.3685918736457825,172.56
4.0,0.015687047517567408,1.3334934594854713,590,0.0,2.562999725341797e-08,3872000,484,0.1991321623652854,0.002418760792352259,1.27,1.3747639226913453,176.96
4.0,0.011375931433103687,1.0712402913719417,590,0.0,5.066394805908203e-08,3880000,485,0.15166773163104727,-0.000558961071074009,1.33,1.38354287981987,178.98
3.0,0.012275539056122397,1.1409809808805584,590,0.0,-1.5974044799804688e-07,3888000,486,0.15903656590381485,0.0005931743280962109,1.18,1.3800292277336121,174.26
