epoch_idx,advantage_norm,episode_length,policy_loss,grad_norm,PMM:episode_rewards,P01:episode_rewards,frames,P09:episode_rewards,policy_entropy,fps,explained_variance,value_loss
661,0.13783918213099242,192.81,-3.6379371085786264e-05,0.01707146538395419,1.7,0.0,5288000,3.1000000000000085,1.3860877442359925,814,-3.2537043565511703,0.0003544101926672738
662,0.10257239890284836,192.68,7.306576189876069e-06,0.013364966594493394,1.7,0.0,5296000,4.0,1.386160353422165,814,-0.525841880440712,0.00016497343236665074
663,0.15509591355919838,191.26,-0.00010878180043079055,0.021386860208655087,1.62,0.0,5304000,4.0,1.3859821367263794,814,0.06191501080989838,0.00031481999254083347
664,0.1089940870180726,194.61,0.00016594434704529702,0.016048329630400898,1.68,0.0,5312000,4.0,1.385794961452484,814,-1.6280281049013139,0.00014197980254721188
665,0.12514956863597035,195.54,-4.576016715873266e-05,0.01744347089348679,1.66,0.0,5320000,4.0,1.3861976158618927,814,-1.469387822151184,0.00022881156710695904
666,0.08826337735168636,179.45,9.400803946846281e-05,0.011202250076651252,1.32,0.0,5328000,3.1000000000000085,1.3858037650585175,814,-1.3117582631111144,0.0001790716483247934
667,0.09697353119030595,167.47,3.899779047060292e-05,0.015115989959525096,1.05,0.0,5336000,3.0,1.3858821058273316,814,-0.04441141009330749,0.0001578077308039383
668,0.1233209696598351,177.02,-8.356725792509679e-05,0.021115381761556376,1.26,0.0,5344000,3.0,1.3857923877239227,814,-0.13635311007499695,0.00023168410989342193
669,0.11006287386640906,185.43,3.0342705113071133e-05,0.014148729325262652,1.51,0.0,5352000,4.0,1.386108820438385,814,-0.19676911771297456,0.00023788448980212705
670,0.09759408629499376,184.3,-5.516775119758677e-05,0.013313409870588317,1.44,0.0,5360000,4.0,1.386028071641922,814,-0.4838053697347641,0.00010789651976324422
671,0.13585066102445126,193.07,-0.00016135994796059094,0.018865891228422197,1.61,0.0,5368000,4.0,1.3859457802772521,814,0.1058591091632843,0.0003288701276358097
672,0.12023951049894094,181.43,6.870551590509421e-05,0.017339599278690804,1.36,0.0,5376000,3.0,1.386071504354477,814,-0.8192267328500747,0.00024383156784494987
673,0.1476540711056441,177.86,-3.098025204963051e-05,0.019536723336704767,1.34,0.0,5384000,4.0,1.3860587251186371,814,-0.029474000334739684,0.0004276602748325331
674,0.11192426172085107,174.95,-5.750586729845963e-05,0.015887165435928025,1.29,0.0,5392000,3.0,1.3861403739452363,814,-0.2703449267148972,0.00021396837145630344
675,0.13672810474410654,178.22,2.5507579448458272e-05,0.01854049057051531,1.28,0.0,5400000,3.0,1.3861523270606995,814,-0.5972800904512405,0.000300874426302471
676,0.09585982508957386,186.8,2.5343716733914333e-05,0.012829725150512698,1.48,0.0,5408000,4.0,1.3861192882061004,814,-2.294834787249565,0.00011492629121903519
677,0.1135808442812413,173.58,-0.00018874592983593176,0.016334913711214885,1.19,0.0,5416000,4.0,1.385924528837204,814,-1.2940150809288025,0.00034046122934768165
678,0.14490597911179065,185.6,8.398883202971774e-05,0.019100117936957522,1.49,0.0,5424000,4.0,1.3859906005859375,814,-0.9489657014608384,0.0002667460337727334
679,0.13165206174366176,198.39,5.070640181656927e-06,0.01685077153952049,1.79,0.0,5432000,5.0,1.3860332298278808,814,0.09027750194072723,0.00035245305248849946
680,0.12207462452352047,183.99,-0.00011861806337037706,0.01752120806883492,1.41,0.0,5440000,4.0,1.38611483335495,814,-19.518508467674256,0.00030341370635596834
681,0.11142701169475913,180.19,0.00013091848583826504,0.014322272797149482,1.31,0.0,5448000,3.1000000000000085,1.3861104214191438,814,-0.8584172654151917,0.00029180810533887327
682,0.08055497707799077,179.94,-2.8643628428426383e-05,0.010065585519134944,1.32,0.0,5456000,3.0,1.3861314737796784,814,-0.6599627614021302,0.00018098678314174777
683,0.12970032643526794,178.47,-3.2785280855023305e-05,0.019158816889366846,1.29,0.0,5464000,3.0,1.386031960248947,814,-17.597444740533827,0.0003261622341824477
684,0.14429720344021915,178.04,-1.1418276881158818e-06,0.01990459491773032,1.3,0.0,5472000,3.0,1.385993435382843,814,-0.7268459612131118,0.00032921786194606284
685,0.13064634192734956,180.99,8.87708502705209e-05,0.017790256476319488,1.38,0.0,5480000,4.0,1.386003737449646,814,-1.1159752631187438,0.0002963430466479622
686,0.1418068991508335,189.33,6.640395105932839e-05,0.01990982242441546,1.58,0.0,5488000,4.0,1.3859292471408844,814,0.0610276585817337,0.0003401891011162661
687,0.13995393550023436,193.97,5.1529369193303866e-05,0.019327771340025245,1.71,0.0,5496000,4.0,1.3861151027679444,814,-0.2368729990720749,0.0004072591075555465
688,0.1387105082254857,188.98,6.031502634868957e-05,0.020302068992951644,1.59,0.0,5504000,4.0,1.386134581565857,814,-0.5970057076215745,0.0002796771594410075
689,0.1090349908452481,184.17,-1.0618051828714669e-05,0.01566546406044923,1.48,0.0,5512000,4.0,1.3861605072021483,814,-0.0445646870136261,0.00015320635688567563
690,0.13757747963070868,177.31,5.7766879690461794e-05,0.019001568628195086,1.25,0.0,5520000,4.0,1.3857540595531463,814,-2.214759541153908,0.0003431025939198662
691,0.08713021891191602,178.86,-6.8164756521582605e-06,0.013237457588226672,1.3,0.0,5528000,3.0,1.3859362733364105,814,-1.8963819056749345,9.958817520896445e-05
692,0.10737014616839588,182.79,-5.716286639653845e-05,0.015954145603151674,1.4,0.0,5536000,3.0,1.3861435902118684,814,-0.333726162314415,0.0001554242822959395
693,0.10439012779854238,178.97,8.032436238863738e-05,0.01669597262437508,1.26,0.0,5544000,4.0,1.386113739013672,814,-0.28991903841495514,0.00015213956495017556
694,0.12987199945375325,176.49,1.1844456748804077e-05,0.01765290879912978,1.23,0.0,5552000,4.0,1.3860256898403167,814,-1.7262518519163133,0.0003863886445009257
695,0.07440596488304436,178.07,1.4413436156246461e-06,0.009798512384969798,1.26,0.0,5560000,4.0,1.3860432398319245,814,0.017140774130821226,7.518054070089875e-05
696,0.10670169553719461,183.87,3.7438136951095657e-06,0.015879845217414718,1.4,0.0,5568000,3.1000000000000085,1.3861911141872405,814,-0.06180018901824951,0.00027174637474786323
697,0.10452851416543125,183.3,0.00013937657859059983,0.015689996424509068,1.4,0.0,5576000,3.0,1.3859846580028534,814,-0.41257654428482055,0.00014805694763310838
698,0.10467973297461867,179.2,-6.320918964775046e-05,0.013379259774084794,1.36,0.0,5584000,3.0,1.3857790923118591,814,-0.0891657143831253,0.0002499574325383946
699,0.10135889112018048,177.08,-2.385492813118617e-05,0.015827554467755682,1.31,0.0,5592000,3.0,1.3859438681602478,814,-2.235666928291321,0.0002322062470628339
700,0.1952036692481488,188.75,-0.00014252300704356457,0.025283444205336066,1.57,0.0,5600000,4.0,1.3861019372940064,814,0.08037505507469177,0.0007580938935723225
701,0.11996806572191417,192.63,6.880770959469373e-05,0.0158805194239282,1.64,0.0,5608000,3.1000000000000085,1.3859876585006714,814,-1.3379956418275833,0.00021637412561688053
702,0.10466235488653183,181.46,2.382954269705806e-05,0.014053935239269984,1.35,0.0,5616000,3.0,1.386046805381775,814,-0.6925122374296189,0.00019301456163873355
703,0.12047458200715483,175.04,0.000114093081883766,0.016461470627993358,1.2,0.0,5624000,3.0,1.3860503435134888,814,-0.42331524670124054,0.0002863725802876615
704,0.10458166062831879,186.09,2.3421194925106192e-05,0.014005853057510557,1.44,0.0,5632000,4.0,1.3862171602249145,814,-0.23038823008537293,0.00013996333522072745
705,0.09503916051238775,185.15,-0.00010373810735472944,0.013277703079832384,1.43,0.0,5640000,3.1000000000000085,1.386212832927704,814,-0.5406345027685165,0.0002127966197178921
706,0.11792852539569139,172.72,-2.3477340146200732e-05,0.017349928033842107,1.19,0.0,5648000,3.0,1.3860682785511016,814,-0.5214447033405304,0.00022358046465569714
707,0.09151033878326416,180.6,-0.00010025437197327847,0.013398579639486324,1.33,0.0,5656000,3.1000000000000085,1.3860192775726319,814,-0.07347147822380067,8.174349429054928e-05
708,0.08260903907939791,189.63,6.828634417615831e-05,0.012739724071531329,1.54,0.0,5664000,3.1000000000000085,1.3859123063087464,814,0.5699064528942108,7.012103039869544e-05
709,0.09325584083795548,190.05,0.00010285501721227775,0.013728872356322492,1.54,0.0,5672000,3.1000000000000085,1.3858292555809022,814,-0.45424496293067934,0.0001374443185210339
710,0.1152602806314826,188.03,-0.00013062336776783923,0.01641267216456763,1.52,0.0,5680000,3.1000000000000085,1.3858300185203551,814,0.019954377412796022,0.00024607216883623553
711,0.1474780196789652,191.75,6.06295834404591e-05,0.01879717077035904,1.63,0.0,5688000,3.1000000000000085,1.3856811499595643,814,-0.8503713637590409,0.0003968897841701846
712,0.08791670631617307,192.81,6.663181609383173e-05,0.012017438561853467,1.67,0.0,5696000,4.0,1.3859108018875121,814,-1.3786888599395752,0.00014085818086755352
713,0.1124045005068183,181.93,5.3689503392888585e-05,0.016719064311768415,1.36,0.0,5704000,4.0,1.3860262644290924,814,-0.37648426949977876,0.0001972950684330499
714,0.12263700281269849,187.3,5.643809331388639e-05,0.015889845789678957,1.51,0.0,5712000,4.0,1.385942188501358,814,0.13216355860233306,0.00028416903828770045
715,0.07664247305132449,171.58,-1.7522256239317358e-05,0.01134456702131221,1.14,0.0,5720000,3.0,1.3860692965984345,814,-1.102986360192299,7.374319584300792e-05
716,0.0717506244033575,169.14,2.3922737091197634e-05,0.010841140543348388,1.04,0.0,5728000,3.0,1.3861636424064636,814,-0.09024810135364532,5.623402783385245e-05
717,0.09417601730674505,172.79,-7.05872093749349e-05,0.015444317924759279,1.13,0.0,5736000,3.0,1.3860570895671844,814,-1.247847005724907,0.00019641423520170065
718,0.1410287896823138,169.36,4.1870091372402385e-05,0.02033174443392746,1.1,0.0,5744000,3.0,1.3856082928180695,814,-3.6370964604616165,0.00034096760772570176
719,0.0976123346760869,176.91,-0.00011056726307288046,0.014593219468373903,1.3,0.0,5752000,3.0,1.3860103452205659,814,-0.40274412035942075,0.00022955271701107448
720,0.16772379206493496,184.21,-0.0001342082723567728,0.021594690540569013,1.45,0.0,5760000,4.0,1.3860946702957153,814,-1.143639252781868,0.0005449261914873205
721,0.094930757060647,180.85,4.2507059215495244e-05,0.011998258704179804,1.38,0.0,5768000,3.0,1.3860468232631684,814,-2.9707399266958237,0.00027712491789287695
722,0.0651460400596261,171.54,5.6657098612049593e-05,0.008971283189172034,1.13,0.0,5776000,3.0,1.3861678314208985,814,-1.5208242690563203,5.9198203226742406e-05
723,0.13252647845074533,173.47,-0.00021703864753362721,0.019233344661338615,1.2,0.0,5784000,3.0,1.3855650556087493,814,-0.9801440101861953,0.00030357417163031644
724,0.09109563981182874,176.72,3.9397736327373425e-05,0.011186370238520068,1.25,0.0,5792000,3.0,1.386027408838272,814,-1.6197691744565963,0.00018572469171658666
725,0.10004243770614267,179.33,1.557525326461473e-05,0.01423309986747385,1.31,0.0,5800000,4.0,1.3861137735843658,814,-0.2966225337982178,0.00021279332222604808
726,0.08757394383661449,174.24,2.7145017957082017e-05,0.011894751091987515,1.2,0.0,5808000,4.0,1.3861375105381013,814,-0.974461534023285,0.00012382615921978867
727,0.09408771821297705,172.05,3.150642825630712e-05,0.014800568861586988,1.09,0.0,5816000,3.0,1.3861601305007936,814,-1.0658524280786514,0.0001013635556034842
728,0.13735174731817096,175.55,-0.00022514126074383968,0.01958847565124334,1.22,0.0,5824000,3.0,1.3857635080814361,814,-2.167721908688545,0.0004653622640211097
729,0.10631807842291892,175.97,9.232521140802419e-05,0.0141262578217405,1.25,0.0,5832000,3.0,1.3861589133739471,814,-3.2108452343940734,0.00023385549888871538
730,0.09725514487363399,178.07,-9.214994934154674e-06,0.014698428533152846,1.28,0.0,5840000,3.0,1.386155012845993,814,-1.119765887260437,0.00012346896985036438
731,0.12799673955887556,178.37,3.571468638256192e-05,0.01898158133895448,1.31,0.0,5848000,3.0,1.386101542711258,814,-2.862526574730873,0.00032564322833763984
732,0.12970654660835862,180.83,8.308575765113346e-05,0.01874616313098371,1.35,0.0,5856000,3.1000000000000085,1.386154260635376,814,-165.86369565308095,0.0003213368753256418
733,0.0986724715307355,178.28,3.895051714835063e-05,0.01167739449359329,1.3,0.0,5864000,3.0,1.3861574530601501,814,-2.944520649313927,0.00018309682982817321
734,0.1052030080370605,184.46,-8.906241787371982e-05,0.015957606792618838,1.4,0.0,5872000,3.1000000000000085,1.3862124466896057,814,-0.5074984043836593,0.00015511015762143644
735,0.11328053852543235,181.66,-1.0411360244688695e-05,0.016736997733770406,1.29,0.0,5880000,4.0,1.3862203359603882,814,-245.60687821924685,0.00028046677199938585
736,0.12238779842853546,192.1,0.00014073495469347109,0.016557278432322988,1.59,0.0,5888000,4.0,1.3861578071117402,814,0.7391422986984253,0.00022161244320159312
737,0.08863813571631908,195.89,-5.867402958756429e-05,0.012061073861100027,1.71,0.0,5896000,4.0,1.386216287612915,814,0.04984887659549713,9.896359932895393e-05
738,0.10388564017601311,182.47,-4.714192204119172e-05,0.01582441867099748,1.35,0.0,5904000,3.0,1.386202232837677,814,-0.9386261677742005,0.00017203226652668491
739,0.09675747255794703,173.45,8.630394260762842e-05,0.015316291692849392,1.14,0.0,5912000,3.0,1.3861762487888336,814,-0.5527183663845062,0.000171792551400074
740,0.10908879722468555,177.5,-8.304458551720018e-05,0.013807928105624988,1.26,0.0,5920000,3.1000000000000085,1.3860966122150422,814,-0.7792944657802582,0.0001889898227057074
741,0.08526410271413624,177.38,5.708452368708095e-05,0.01365124660342688,1.23,0.0,5928000,3.0,1.3861524498462676,814,-0.3221977961063385,9.276997057952485e-05
742,0.07857652490958572,176.23,-1.2039901630487293e-05,0.011953522053731538,1.2,0.0,5936000,3.0,1.3861469852924346,814,-0.523974769115448,6.42020274767674e-05
743,0.10118251482956112,175.99,0.00013165943366402644,0.014987922204060993,1.24,0.0,5944000,3.0,1.3860438561439514,814,-0.9112663340568542,0.00019011446746731054
744,0.09543314480222762,175.46,-6.85340783530819e-05,0.01281962857417817,1.23,0.0,5952000,3.0,1.386007866859436,814,-0.4225041288137436,0.00019366958669252198
745,0.12745248725637792,182.72,4.606666461768327e-05,0.01657324065604123,1.41,0.0,5960000,3.0,1.385951110124588,814,-0.21009499669075013,0.0003527996734749195
746,0.1376970264222473,190.73,0.00010053089250874336,0.018721039482381914,1.67,0.0,5968000,3.1000000000000085,1.385448509454727,814,-2.7369529217481614,0.0004211919402860076
747,0.12373117431998253,194.74,-0.000168739707187342,0.01718416253352378,1.75,0.0,5976000,3.1000000000000085,1.3859080731868745,814,-1.0671135848760605,0.0002576939856521676
748,0.1233986721932888,182.83,-9.755250589478237e-05,0.016313900356581954,1.34,0.0,5984000,3.1000000000000085,1.3860504686832429,814,-0.9251560527086258,0.00024210598760305402
749,0.07505591906607151,180.07,7.412761851355754e-05,0.009756909953777199,1.32,0.0,5992000,4.0,1.3861762285232544,814,-0.7655537635087967,5.880371238163207e-05
750,0.12397979543544352,184.27,0.00012444378420696013,0.01734517882876665,1.45,0.0,6000000,4.0,1.3862309908866883,814,-0.7585750210285187,0.00023895166322631666
751,0.08872176739387214,187.08,1.3810417385684559e-05,0.012596031277973813,1.49,0.0,6008000,4.0,1.386235922574997,814,-0.15486212730407714,0.00010677742236453013
752,0.10197364926338195,179.81,-0.00015198933832948568,0.013497230849358794,1.33,0.0,6016000,3.0,1.3861703419685363,814,-0.018230595588684083,0.00018679341269375982
753,0.0633222587313503,171.69,4.3955856472166485e-05,0.008889757034382785,1.11,0.0,6024000,3.0,1.3862587189674378,814,-0.4341968768835068,4.0763495007922756e-05
754,0.1682983873412013,175.7,-4.3224748005741275e-05,0.0242686578787924,1.24,0.0,6032000,3.0,1.3861098563671113,814,-0.628970975279808,0.0004677265511668338
755,0.10675022124312818,183.39,1.5053779070512974e-05,0.01346909848669982,1.4,0.0,6040000,4.0,1.3856577098369598,814,-1.3252020168304444,0.00017552265107951827
756,0.06029074288904667,182.23,5.704486811737297e-06,0.008628832100558764,1.32,0.0,6048000,4.0,1.3858860909938813,814,-0.5888741767406463,3.648573330224281e-05
757,0.131207087431103,177.77,-6.418199203835684e-05,0.019001602202572798,1.27,0.0,6056000,3.0,1.3861124789714814,814,0.1685400915145874,0.00037513365458153203
758,0.10553643161430955,174.78,0.00012107856869988609,0.015327902472132098,1.2,0.0,6064000,3.0,1.3861638498306275,814,0.13304643034935,0.00011989804064000964
759,0.13659860321320594,185.78,-7.746324670733884e-05,0.01650089267563084,1.55,0.0,6072000,4.0,1.3860504603385926,814,-1.1156923526525497,0.00032279867702868616
760,0.07404553032480181,180.27,8.993023225002616e-05,0.010604235618567735,1.38,0.0,6080000,3.0,1.3862067675590515,814,-0.6389353311061859,6.13297371387489e-05
761,0.09954255325719714,178.34,-0.00012035430096148048,0.013997561084462049,1.27,0.0,6088000,3.0,1.3861515176296235,814,-3.7627337688207625,0.00018120185585644323
762,0.09082081826403737,191.61,6.163664047562634e-05,0.013810959743181686,1.58,0.0,6096000,4.0,1.386188737154007,814,-0.1826603889465332,9.840802602866461e-05
763,0.11765092301182449,199.79,7.407758229874162e-05,0.016621843007147852,1.74,0.0,6104000,4.0,1.3861833417415619,814,0.08542463481426239,0.0002144309268106781
764,0.09120549947023392,184.6,-2.650491971849078e-05,0.013583902222622646,1.39,0.0,6112000,4.0,1.3861659920215608,814,-2.1798022311925886,0.00017085043186852998
765,0.06739778716117144,167.41,-0.00011168583268954535,0.009132757982121148,0.99,0.0,6120000,3.0,1.3862134981155396,814,-0.35405744791030885,7.615526779432002e-05
766,0.1078686445299536,174.82,1.4495447226181568e-05,0.015391796875255008,1.17,0.0,6128000,3.0,1.386165429353714,814,-17.02808876156807,0.0001617328665633977
767,0.11376658903434872,187.59,0.00010241266614684719,0.015695663860349433,1.48,0.0,6136000,3.1000000000000085,1.3860918593406677,814,-0.286773384809494,0.00022678207757678592
768,0.10368195378221572,185.74,1.8014546330960002e-05,0.015087949455360194,1.43,0.0,6144000,4.0,1.3859744775295257,814,-0.7180771940946579,0.00015703452242746608
769,0.10260764660313726,185.95,-9.40734174946556e-06,0.015372577218428395,1.44,0.0,6152000,4.0,1.3861816239356994,814,-0.15995921492576598,0.00019570094279117712
770,0.11462825941853225,185.74,-3.468698962024064e-05,0.016950947619060238,1.44,0.0,6160000,3.0,1.3861021482944489,814,-0.3424158227443695,0.00020354855439222775
771,0.10254041960462928,186.59,-4.628317565220641e-05,0.013181899306602402,1.47,0.0,6168000,4.0,1.386186065673828,814,-0.7993273484706879,0.00017247388236796724
772,0.12111128458753229,187.6,0.00011036699284886708,0.01885524801990832,1.47,0.0,6176000,4.0,1.3860826551914216,814,-0.37542956948280337,0.00024455968880090497
773,0.12512462228536606,186.48,9.490876432209915e-06,0.015926529037054583,1.46,0.0,6184000,3.1000000000000085,1.3861435675621032,814,-1.889012290239334,0.0003609731599647148
774,0.10508028810843825,184.74,4.5921108376205664e-05,0.011774186571641705,1.46,0.0,6192000,3.0,1.3859691619873047,814,-0.5414404034614563,0.00029194101496045734
775,0.09882241927087307,184.04,-8.166684392563184e-05,0.014418705816198061,1.43,0.0,6200000,4.0,1.3861456501483918,814,0.49081690728664396,0.0001969798346931384
776,0.14074919778853656,182.57,7.96870345948264e-05,0.01889081639934502,1.46,0.0,6208000,4.0,1.3860427582263946,814,-0.5315115720033645,0.0003251992423793126
777,0.11979564948938787,180.28,-1.811669808375882e-05,0.0166119022179965,1.36,0.0,6216000,4.0,1.3860024774074555,814,-0.44858269572257997,0.00021369799490230434
778,0.10319169258698821,178.17,-2.5664967215561773e-05,0.01284337324466071,1.27,0.0,6224000,3.0,1.3857736527919768,814,-1.7702221655845642,0.0002807496685005617
779,0.09232833963818848,176.79,-6.422425489290618e-05,0.013754515181279497,1.27,0.0,6232000,3.0,1.3861274743080139,814,-0.3643957614898682,0.00010134729968285682
780,0.13952441528439521,185.07,-3.858013403259974e-05,0.018905497611279968,1.39,0.0,6240000,4.0,1.3857910346984863,814,-0.551624459028244,0.0002636737231750885
781,0.09151423623785376,192.59,1.9117784572699746e-05,0.010946995989680644,1.62,0.0,6248000,4.0,1.3857313776016236,814,0.18966164231300353,0.0001958427701117671
782,0.09405753512866795,185.26,-5.658275107634836e-05,0.014192059010191408,1.5,0.0,6256000,4.0,1.3861108767986297,814,-0.8540530467033386,0.0001467959957074072
783,0.12717204437591134,181.81,2.0106041773715333e-06,0.018043561930291087,1.38,0.0,6264000,3.1000000000000085,1.3861818087100983,814,-1.5149433207511902,0.00024520850880378476
784,0.09169762464240193,180.98,7.908374726866896e-05,0.011697805082325964,1.32,0.0,6272000,3.0,1.3862112438678742,814,0.054507611989974974,0.00013939536618636338
785,0.15229663526639342,180.77,-9.170494966383558e-05,0.020062079116594713,1.36,0.0,6280000,3.0,1.3859933483600617,814,-0.7798084527254104,0.00043372839889457284
786,0.06506625555455685,176.38,-1.8497638302505948e-06,0.009392756095764773,1.24,0.0,6288000,3.0,1.386135643720627,814,-1.6080583077669144,3.845991749471978e-05
787,0.13692301060073078,179.19,6.25485556156491e-05,0.020399358796807814,1.27,0.0,6296000,3.0,1.3861763632297517,814,0.10343264162540436,0.0003440242717829278
788,0.09843567980453372,189.41,8.255225791799603e-05,0.013839092627836695,1.52,0.0,6304000,4.0,1.3862256586551667,814,0.38680329382419587,0.00014144299519102787
789,0.1367589130345732,184.82,2.7636346421786582e-05,0.019613493351193997,1.42,0.0,6312000,4.0,1.386189956665039,814,-0.21273322880268097,0.00044221541356932905
790,0.10841963996179402,180.95,-0.000243577318287862,0.015031762493340657,1.31,0.0,6320000,3.0,1.3858927130699157,814,-0.8187445640563965,0.0001939730011858387
791,0.11150930888019502,175.18,4.564464709801541e-05,0.014009519952900517,1.15,0.0,6328000,3.0,1.385693929195404,814,-0.9483887833356858,0.00027380468864919295
792,0.13479731103405357,169.21,0.00020495817145274486,0.019966505088064107,0.99,0.0,6336000,3.0,1.3860585546493531,814,-8.761349650621414,0.0004095575547557928
793,0.15125904028303921,179.84,-0.00020126069415709935,0.017884199716511597,1.27,0.0,6344000,3.0,1.3858117842674256,814,-0.41099222004413605,0.0004546827587253688
794,0.0762476886017248,181.81,6.130468338596984e-05,0.008965811883712604,1.4,0.0,6352000,4.0,1.3858225059509277,814,-2.4543527728319168,0.00015260923886359023
795,0.16008895177394153,173.93,0.0001238748774630949,0.020776610416209134,1.33,0.0,6360000,3.0,1.3860390841960908,814,-0.008072513937950134,0.0005013054952382845
796,0.07374402727000415,172.92,-7.007404441537801e-05,0.007854365256998114,1.27,0.0,6368000,3.0,1.385969921350479,814,-0.7962169933319092,0.00012712699730514033
797,0.11717006963677705,182.02,-6.858904374894337e-05,0.016828643957696662,1.35,0.0,6376000,4.0,1.3860010862350465,814,-1.123795928955078,0.000246640347360767
798,0.08481220158748329,183.58,3.962310720453388e-05,0.012416462552343863,1.37,0.0,6384000,3.1000000000000085,1.3861770915985108,814,-2.021107811331749,0.00010622910674385367
799,0.08417088008951396,174.56,6.334517747745849e-06,0.012373357549143513,1.2,0.0,6392000,3.0,1.386227033138275,814,-1.1105385208129883,0.00013196678364039372
800,0.08530840649269521,171.54,-1.121367704399745e-05,0.011767457261432204,1.16,0.0,6400000,3.0,1.3861112928390502,814,-0.14324223339557648,0.0001379586774856989
801,0.10519194872118533,175.14,-8.299848130263854e-05,0.014510736556560513,1.19,0.0,6408000,3.0,1.3860571682453156,814,0.27514526128768924,0.00019254921790377467
802,0.07694658578373492,178.04,4.889813542831689e-05,0.011158304677893551,1.26,0.0,6416000,3.0,1.3858703351020814,814,-2.495313113331795,6.74365416776368e-05
803,0.10846498913131654,180.11,-1.8385979883532856e-05,0.016736780397781297,1.32,0.0,6424000,3.1000000000000085,1.3861114740371705,814,-0.7317705547809601,0.00018941981806449348
804,0.10832394141703844,179.84,6.153246224130271e-05,0.014395676573740928,1.29,0.0,6432000,3.0,1.3861426711082458,814,-4.881364860534668,0.0002012571946102071
805,0.13620452578179537,179.51,4.9855894653774156e-05,0.018053138823027944,1.26,0.0,6440000,4.0,1.386132732629776,814,-2.5617496478557586,0.0003464408540622799
806,0.06742535246536135,170.83,0.00017696772059025534,0.008200549419571218,1.08,0.0,6448000,3.0,1.3861155021190643,814,-0.4940112555027008,6.326662042738463e-05
807,0.09671284226700663,168.35,-0.00026675171560782475,0.01504842390741593,1.06,0.0,6456000,3.0,1.386109265089035,814,-1.037801696062088,0.00016725684977984657
808,0.09783261123113335,173.39,8.014421930454319e-05,0.015208995077316177,1.12,0.0,6464000,3.0,1.3861929261684418,814,-0.2569666677713394,0.00015494164029291823
809,0.10032673953101039,185.85,-5.3062327424413525e-05,0.013608692410707304,1.44,0.0,6472000,3.1000000000000085,1.386119817495346,814,-0.5241990727186203,0.00016318558887633118
810,0.10382747050374747,182.83,0.00010882123599003534,0.014893239149143554,1.4,0.0,6480000,3.1000000000000085,1.3861576986312867,814,-8.637834914326668,0.0002654993827212593
811,0.10988690155558288,179.83,-0.00028954443389466177,0.016377610576503932,1.28,0.0,6488000,3.1000000000000085,1.3861367297172547,814,-0.31248232781887053,0.00021719418557466952
812,0.09118180246092379,178.12,0.00021024141940870322,0.01163247446653442,1.25,0.0,6496000,3.1000000000000085,1.3860856807231903,814,-1.9834313839673996,0.00013376956041724953
813,0.09098216950893402,170.8,-6.586787203559652e-06,0.012651757266883891,1.08,0.0,6504000,3.0,1.3860679972171783,814,-0.9980914407968521,0.0001245893892848926
814,0.14480029472149908,178.54,1.6824198573885952e-05,0.02064371136317977,1.28,0.0,6512000,3.0,1.3860538280010224,814,-0.4405899894237518,0.0003551353343482333
815,0.06039095868356526,179.97,-7.694151502164459e-05,0.007882202908191248,1.36,0.0,6520000,3.0,1.3861985146999358,814,-1.5906675690412522,3.9976125306679934e-05
816,0.10410126341506838,181.03,3.8572818193642886e-05,0.015580105752919326,1.33,0.0,6528000,3.1000000000000085,1.3862231934070588,814,-0.8439279329776764,0.0001897407114500993
817,0.07970919087529182,180.8,3.8211372987007054e-05,0.011790642058392815,1.29,0.0,6536000,4.0,1.3861643326282502,814,-1.7993591046333313,0.00010877605502173537
818,0.10602278562262654,174.87,3.7486674045794643e-05,0.016425018890825743,1.15,0.0,6544000,3.0,1.3861514437198639,814,0.23581716120243074,0.00017209931115644395
819,0.12524179227650165,185.69,-0.00010980697947161388,0.014193287967940539,1.48,0.0,6552000,4.0,1.3860197210311889,814,-1.1696658581495285,0.00037506416714904844
820,0.11468294291291387,183.45,-0.000104637341646594,0.015426581870186149,1.47,0.0,6560000,4.0,1.3859080684185028,814,-0.8232204163074494,0.0003240640396091976
821,0.08149686029180885,173.02,6.28894360806953e-05,0.010203202052970815,1.16,0.0,6568000,3.0,1.3860362839698792,814,-0.6279786902666092,9.111164551427464e-05
822,0.09349967298097908,177.81,-7.794097018631874e-06,0.012588076444929517,1.25,0.0,6576000,3.0,1.386049084663391,814,-0.7223582732677459,0.0001782839756788235
823,0.07222291035577655,179.52,9.045209735631942e-06,0.010091951648735178,1.32,0.0,6584000,3.0,1.386204401254654,814,0.511964892745018,0.00010720940452642936
824,0.13985012209042907,179.31,1.1946317390538753e-05,0.01813468464928727,1.37,0.0,6592000,3.0,1.3861176705360412,814,-0.04117396295070648,0.0003713420905711473
825,0.1042528635263443,181.82,-5.896418998872832e-05,0.01456214168970208,1.43,0.0,6600000,3.0,1.3861797881126403,814,-0.7563560104370117,0.00014157655452606832
826,0.11504250277299434,174.18,-9.262773201044183e-06,0.01679394417700709,1.2,0.0,6608000,3.0,1.3860717010498047,814,-2.1910948127508165,0.00022648416452625497
827,0.10780213510617614,178.88,0.00012222645467772962,0.014799085034483343,1.33,0.0,6616000,3.0,1.3859439146518708,814,-0.520073801279068,0.000200549521598532
828,0.09212168734520673,178.53,-0.00011853134128614329,0.01271726604844748,1.32,0.0,6624000,3.0,1.3860774636268616,814,-0.976766767501831,9.748412909658554e-05
