explained_variance,advantage_norm,policy_entropy,P09:episode_rewards,PMM:episode_rewards,fps,epoch_idx,P01:episode_rewards,policy_loss,value_loss,episode_length,frames,grad_norm
0.6559317082166671,2.4283422303199766,1.0087017291784286,74.10000000000001,52.8,547,365,35.0,-0.014463054792722687,0.04471090394537896,1084.64,2920000,0.7845787534975891
0.6304971998929978,2.445561672449112,1.0095822668075563,75.30000000000003,53.47,547,366,35.0,-0.017180543079739437,0.043919306620955466,1078.94,2928000,0.7345809811989699
0.6569511777162552,2.2834800565242768,1.0020886325836182,74.10000000000001,52.15,547,367,33.8,-0.011191500942222774,0.03826731837820262,1062.82,2936000,0.7747979507635943
0.6739642590284347,2.1661550134420393,1.0050310164690017,74.10000000000001,52.44,547,368,33.8,-0.0070744456275861015,0.03533122906927019,1062.27,2944000,0.6429246314462321
0.6736895602941513,2.768530237674713,0.9942654424905777,78.0,56.18,547,369,34.900000000000006,-0.012678528126562014,0.05764738629106432,1078.03,2952000,0.9354464178880181
0.6836100625991821,2.57613201379776,0.9980229330062866,78.90000000000008,58.7,547,370,34.900000000000006,-0.008829676009481773,0.059927326133474706,1077.64,2960000,0.9413354381681356
0.6153692066669464,2.3657305520772933,1.0129787248373032,88.80000000000007,60.43,547,371,34.900000000000006,-0.0147721980442293,0.04000088380184025,1104.0,2968000,0.6945271540811359
0.6570804411172867,2.4372577559947968,1.0161302876472473,88.80000000000007,61.22,547,372,35.0,-0.020234421316181396,0.04456111002713442,1115.09,2976000,0.7536449351342348
0.6506732094287873,2.306137783527374,1.0054183781147004,87.10000000000001,61.32,547,373,35.0,-0.0074424863619606185,0.04060359875671565,1112.88,2984000,0.7165348297517469
0.6689935219287872,2.369064905643463,0.9966660207509994,88.80000000000007,61.84,547,374,34.900000000000006,-0.013104865592322313,0.04279049938544631,1119.56,2992000,0.7384825999195193
0.6995080035924911,2.729885516166687,1.0013155645132066,96.10000000000001,63.41,547,375,34.900000000000006,-0.01586794310627738,0.06466478035785257,1132.22,3000000,1.0027435487726941
0.6587596642971039,2.39385781288147,1.0116481161117554,96.10000000000001,64.89,547,376,36.8,-0.012948839199962094,0.045362857352010906,1139.67,3008000,0.7809572610951825
0.46924515306949616,2.556175467371941,1.0821212768554687,87.10000000000001,60.38,547,377,28.9,-0.02643577526032459,0.054110244829207656,1088.16,3016000,1.0465262400334137
0.6657501876354217,2.3089770674705505,1.0338135325908662,83.10000000000001,56.11,547,378,11.0,-0.018481371492089237,0.04217922812793404,1030.18,3024000,0.8189942168870982
0.6344109237194061,2.2584168338775634,1.0181698685884475,77.60000000000005,55.07,547,379,11.0,-0.011874798240605743,0.03889243882149458,1020.73,3032000,0.8675577252825514
0.6928923571109772,2.265388061404228,1.009904009103775,83.0,55.31,547,380,11.0,-0.01773044222034514,0.03862797241192311,1021.04,3040000,0.7778311650542071
0.6571959775686264,2.90664065182209,0.9820278877019882,77.60000000000005,52.28,547,381,11.0,-0.012441003757412545,0.0662500036554411,998.38,3048000,0.9620270679439196
0.6941318374872207,2.304071118235588,1.0192552918195725,83.0,51.56,547,382,11.0,-0.01870725940563716,0.04618688542861491,986.15,3056000,0.7683521909159523
0.6243858033418656,2.568784133195877,1.0273947077989578,77.0,50.28,547,383,11.0,-0.018686779505151206,0.04954062457196415,970.14,3064000,0.8941613282130292
0.6264818000793457,2.5754597288370134,0.9717624849081039,75.20000000000002,50.04,547,384,11.0,-0.021691342488047667,0.061012101792730394,960.14,3072000,0.9966395873831434
0.6502384078502655,2.246900218129158,0.9852621072530746,75.20000000000002,49.33,547,385,11.0,-0.012676718674483708,0.03873980980366468,950.31,3080000,0.7200671908806209
0.6407060050964355,2.26300452709198,0.9921826392412185,77.30000000000003,49.42,547,386,11.0,-0.013964891252107918,0.03930856704246253,953.04,3088000,0.7678429736954492
0.6240259331464767,2.340054580569267,1.0255168968439101,75.20000000000002,46.79,547,387,11.0,-0.019106479770853182,0.045363559727557005,955.26,3096000,0.8978807991663094
0.7344349819421768,2.8943290412425995,0.9943986403942108,75.20000000000002,46.45,547,388,11.0,-0.009694762203434949,0.07222436615731567,949.63,3104000,1.202144788517124
0.6520616191625596,2.622023698091507,1.018946768641472,81.20000000000002,52.08,547,389,11.0,-0.017041659058595542,0.07113115715794266,969.79,3112000,0.9776061118859006
0.6713065665960312,2.1878697168827057,1.0299609595537185,81.20000000000002,54.32,547,390,19.9,-0.0170552589170984,0.036508812131360174,999.24,3120000,0.6972002791180967
0.5250683510303498,2.430295555591583,1.0702975136041641,81.20000000000002,57.88,547,391,26.0,-0.0217549842747394,0.04802785385167226,1063.21,3128000,0.8523181348909913
0.6854548895359039,2.074298282265663,1.0258102971315384,81.20000000000002,57.15,547,392,22.900000000000002,-0.008627282374654897,0.03226358366198838,1045.21,3136000,0.6063215153530974
0.6833506006002427,2.4017508214712144,1.0461770021915435,80.10000000000001,57.04,547,393,22.900000000000002,-0.01978109209361719,0.04598206371534616,1045.06,3144000,0.7546447187050134
0.6661326646804809,2.331865669488907,1.080361365675926,81.20000000000002,58.14,547,394,22.900000000000002,-0.013739034133323003,0.04332705168053508,1072.16,3152000,0.7537556008896523
0.6736506110429764,2.295036469101906,1.0657573908567428,77.20000000000002,55.7,547,395,22.900000000000002,-0.016025587032781913,0.04111371556762606,1068.52,3160000,0.8143617064375208
0.6663640719652176,2.301775389909744,1.0581595754623414,76.30000000000003,56.54,547,396,26.0,-0.016182746454032896,0.03951576081570238,1069.83,3168000,0.7850253066267275
0.6221676623821258,2.2389755600690844,1.0432185316085816,79.10000000000001,57.2,547,397,29.6,-0.013883083930995781,0.03826881182845682,1088.35,3176000,0.826166841982415
0.6298499643802643,2.4191900753974913,1.0263086426258088,77.20000000000002,57.32,547,398,34.6,-0.026470170789398253,0.04507294766139239,1095.74,3184000,0.8768827947084982
0.6139364844560623,2.503351880311966,1.003747125864029,76.10000000000001,56.82,546,399,31.0,-0.017129542385373498,0.0463849782012403,1085.43,3192000,0.8341306353627823
0.6726552647352219,2.1412660348415375,0.9886398780345916,77.20000000000002,58.11,546,400,31.0,-0.010220063467859291,0.03526324172969907,1086.3,3200000,0.6387160766487979
0.6141015535593033,2.6394352960586547,0.995638962984085,85.60000000000005,60.13,546,401,31.9,-0.02341098125834833,0.05269186568446457,1100.08,3208000,0.8470508343428663
0.5692130416631699,2.300911449790001,1.0137954884767533,79.40000000000003,56.12,546,402,31.9,-0.01797573665942764,0.04333364691119641,1102.46,3216000,0.7897446181327631
0.6366790395975113,2.1443571043014527,0.9984672963619232,83.20000000000002,55.45,546,403,30.0,-0.00791962721021264,0.03656178184784949,1089.64,3224000,0.6202366851272797
0.5847152763605118,2.668640915155411,1.0200463378429412,83.20000000000002,55.77,546,404,30.0,-0.021301803551614283,0.0556145585142076,1100.81,3232000,0.8146646638601651
0.6002781236171723,2.487772524356842,1.004010425209999,87.40000000000003,58.26,546,405,29.9,-0.005372019329224713,0.06185937481932342,1110.08,3240000,0.7860606727005623
0.6246517431735993,2.2243096476793287,1.0244839209318162,87.40000000000003,60.61,546,406,32.0,-0.007708198906620964,0.03874004933051765,1138.6,3248000,0.6860206457750664
0.5246289139986038,3.2767262303829194,1.0082703584432602,101.20000000000002,64.31,546,407,39.8,-0.0013831097783986478,0.175872784582898,1174.42,3256000,1.3589157936164071
-1.079045551419258,3.3132474878430367,0.789069322347641,103.0,51.41,546,408,1.0,-0.020824640907376304,0.2097505609766813,937.48,3264000,1.573951337831162
0.28056987285614016,2.604031243920326,1.0749670577049255,103.0,44.24,546,409,1.0,-0.02284631079644896,0.0574207430658862,822.07,3272000,0.9862891994495924
0.6765152668952942,1.9465099614858627,1.0385574704408647,87.60000000000005,42.18,546,410,1.0,-0.009445208767720032,0.02964903838466853,807.95,3280000,0.643774152444658
0.6445186340808868,2.3358188390731813,1.0259085202217102,85.20000000000002,40.52,546,411,1.0,-0.019356465229880087,0.04162037526257336,797.09,3288000,0.7955391538402624
0.6611972653865814,2.250888178944588,1.0395884549617767,85.70000000000006,42.31,546,412,1.0,-0.01816487127318396,0.039417118006385865,811.16,3296000,0.7909633207271561
0.6429167664051056,2.196614779829979,1.0511462938785554,85.70000000000006,42.71,546,413,1.0,-0.012699555348517607,0.03779623561538756,815.57,3304000,0.7264935379761801
0.6505116283893585,2.316567642688751,1.0602719241380691,89.30000000000003,43.03,546,414,1.0,-0.019729712246335112,0.04267421379219741,820.58,3312000,0.8154867283268047
0.7043402951955795,2.6002193278074266,1.0467380481958388,92.20000000000002,44.33,546,415,1.0,-0.014978282260708511,0.0626082474924624,825.35,3320000,1.0855479279163474
0.5348351275920868,2.369088837504387,1.0526491498947144,89.30000000000003,41.96,546,416,1.0,-0.018171472679823636,0.04436605784110725,808.64,3328000,0.8579474179063793
0.7111571836471557,1.9256274789571761,1.0234789699316025,80.30000000000003,38.94,546,417,1.0,-0.008097133129704162,0.03142652686219662,807.01,3336000,0.7060798299567925
0.6199726212024689,2.462517803311348,1.0290445131063461,78.20000000000002,38.74,546,418,1.0,-0.011773458319948986,0.04679975450970233,813.83,3344000,0.7935656276445056
0.6725800889730453,2.463264877796173,1.0109392285346985,80.30000000000003,42.62,546,419,1.0,-0.01125155561399879,0.05022023986559361,855.86,3352000,0.9628733345855358
0.663441111445427,2.1517507338523867,1.005102232694626,80.30000000000003,46.21,546,420,2.0,-0.014932312651071698,0.03546896225772798,920.41,3360000,0.7237464469822606
0.6131085354089737,2.3852369451522826,1.0026797157526017,83.50000000000004,50.91,546,421,7.0,-0.018376982737099753,0.044642365225590765,995.46,3368000,0.7486752090150004
0.691973517537117,2.253162629008293,0.9972069883346557,88.10000000000001,54.43,546,422,8.9,-0.014421707683359273,0.03934492633212358,1047.81,3376000,0.7309453220864103
0.5925573599338532,2.461857258081436,0.9970873612165451,92.20000000000002,59.63,546,423,10.9,-0.01796136039221892,0.04662008563056588,1112.65,3384000,0.7789347598295217
0.6296677559614181,2.431890432238579,1.028531728386879,95.30000000000003,67.09,546,424,32.9,-0.0033843976014759393,0.050283382553607224,1200.08,3392000,0.7603265431815892
0.6342062413692474,2.407219877243042,1.0024552887678146,95.30000000000003,69.19,546,425,34.0,-0.019340090534533373,0.04369308970868588,1221.97,3400000,0.7145976193223542
0.6407712090015412,2.354718015789986,1.001226167678833,95.30000000000003,69.56,546,426,38.900000000000006,-0.012239665699889884,0.04072616536170244,1219.91,3408000,0.7553749906424418
0.673236563205719,2.558738627433777,1.0074117773771285,106.10000000000001,71.2,546,427,37.60000000000001,-0.005424916811025468,0.059034060039557516,1223.19,3416000,0.9669719362126572
0.5646974742412567,2.597915743589401,1.003173800110817,106.0,69.46,546,428,33.0,-0.020449916192446835,0.056129378359764816,1183.01,3424000,0.9485553132205203
0.6823034626245499,2.10055990755558,1.0195780712366105,98.80000000000007,67.21,546,429,28.9,-0.016676616588956677,0.038004016000777484,1157.82,3432000,0.6348516103311859
0.2803052192926407,2.2644484490156174,0.9965181697905063,97.10000000000001,61.47,546,430,20.9,-0.02254339970299043,0.043736824532970786,1109.44,3440000,0.8206913195601997
0.6870365661382675,2.299532686471939,1.032994688153267,97.10000000000001,61.36,546,431,20.9,-0.01621910675545223,0.04209164473693818,1100.99,3448000,0.7832091329139219
0.6728084534406662,2.5406144720315935,1.0426035356521606,97.10000000000001,60.37,546,432,20.9,-0.015264308882469777,0.060110882590524856,1093.51,3456000,0.8908165250495016
0.6052655363082886,2.40476236641407,1.0007205760478974,98.80000000000007,61.53,546,433,20.9,-0.0083719832765928,0.051791983894072476,1100.58,3464000,0.837889611651285
0.6453490394353867,2.4369215434789657,1.0197903048992156,106.10000000000001,61.9,546,434,20.9,-0.01815185713930987,0.0464452905766666,1096.09,3472000,0.9187316210400812
0.6914645856618882,2.3000836998224257,1.0324215960502625,106.10000000000001,62.56,546,435,20.9,-0.02205573327752063,0.041343227606266734,1100.53,3480000,0.7981237642096382
0.6489516121149063,2.135342880487442,1.001870122551918,99.80000000000007,61.52,546,436,20.9,-0.016585462769726292,0.035119182053022086,1095.47,3488000,0.6747326496781636
0.04425417423248291,2.5000976651906965,0.9284199785441161,88.90000000000008,50.46,546,437,10.8,-0.017240319518678007,0.04739174069603905,986.26,3496000,0.9594606055232505
0.6865841519832611,1.8899778020381928,1.0111605805158614,87.10000000000001,46.75,546,438,9.9,-0.008392162052732601,0.026477264920249582,959.75,3504000,0.5821795650316706
0.6880134201049805,2.1489934688806533,1.009028398990631,82.30000000000003,44.96,546,439,9.9,-0.012384637670620577,0.037079599848948416,951.23,3512000,0.6564069946388932
0.6773692613840103,2.3397229605913163,1.0258749151229858,79.30000000000003,44.41,546,440,9.9,-0.021151009032037107,0.044988173372112215,948.2,3520000,0.7331424346092588
0.6538457435369491,2.3388242393732073,1.0068746495246887,82.30000000000003,45.59,546,441,9.9,-0.01572873722121585,0.04109181108884513,963.23,3528000,0.7710015002968844
0.5983105415105819,1.9566013824939728,1.0499224007129668,82.30000000000003,47.9,546,442,9.9,-0.007984305421123281,0.031181993498466908,989.37,3536000,0.593687272379228
0.6932806378602981,2.1153651505708693,1.045056068301201,85.30000000000003,50.16,546,443,11.9,-0.009658055426552892,0.03682065672706813,1028.05,3544000,0.5882126994232841
0.6454181659221649,2.724834041595459,1.038120123744011,89.10000000000001,52.14,546,444,11.9,-0.023565288568715915,0.055871158363297584,1050.44,3552000,0.9009226732301002
0.659066560268402,2.2632086205482485,1.043404034972191,90.20000000000002,52.53,546,445,11.9,-0.019020836990093812,0.04115565717918798,1055.68,3560000,0.7218972927633448
0.6962472814321518,2.1257961589097976,1.0634597516059876,88.10000000000001,50.35,546,446,11.9,-0.013093415313633158,0.03606298711616546,1037.45,3568000,0.696962560334331
0.6625543600320816,2.192808775305748,1.0456545025110244,89.0,51.16,546,447,11.9,-0.015408444008789957,0.03760377911385149,1045.07,3576000,0.6959474310030072
0.5821601969003677,2.604374326467514,1.0361116755008697,89.10000000000001,51.36,546,448,11.9,-0.02413659669808112,0.053302330328151584,1046.82,3584000,0.8328616137190124
0.6058575373888015,2.4006616461277006,1.004376739859581,93.10000000000001,53.05,546,449,11.9,-0.013286076996009796,0.04399341944605112,1047.77,3592000,0.7664578817690234
0.692622766494751,2.683575713634491,0.9852398651838302,94.10000000000001,55.49,546,450,11.9,-0.008788424780359492,0.07802254973445087,1057.69,3600000,1.0169353490157216
0.6349763232469559,2.446686338186264,1.0308328694105149,95.10000000000001,59.05,546,451,13.0,-0.0223006983846426,0.049003826351836324,1081.61,3608000,0.7996667599674082
0.6677102845907211,2.431330680847168,1.030122766494751,103.20000000000002,66.38,546,452,26.0,-0.010002624652579471,0.05558744526933879,1160.5,3616000,0.7586607995813185
0.6416949170827866,2.115611611008644,1.0255422109365464,105.10000000000001,69.64,546,453,36.4,-0.011397012911038474,0.03447966946288943,1203.38,3624000,0.6355948087064821
0.6327058887481689,2.3325800079107286,1.022168909907341,105.10000000000001,72.96,546,454,38.900000000000006,-0.021788389947396354,0.044503860655240715,1227.09,3632000,0.7740224869239978
0.6635385364294052,2.2282544422149657,1.0311580282449722,113.10000000000001,75.96,546,455,40.8,-0.0193676021147985,0.040443730331026016,1255.32,3640000,0.7392007520954138
0.6511768996715546,2.536105283498764,1.0495591586828232,113.10000000000001,76.47,546,456,42.0,-0.02118664223875385,0.049438209482468666,1256.61,3648000,0.8456304336357937
0.5448405712842941,3.0778394430875777,1.0370319271087647,114.30000000000003,79.85,546,457,42.0,-0.018047664967016316,0.10091864560497925,1264.95,3656000,1.0802705193590134
0.6460121631622314,2.3483156210184095,1.022729479074478,114.30000000000003,80.46,546,458,42.0,-0.02458854326745495,0.04525895031169057,1263.56,3664000,0.8075645595558751
0.6891555005311966,2.0547844552993775,0.9958571088314057,114.30000000000003,81.12,546,459,42.900000000000006,-0.011647762322390919,0.034551258734427395,1263.25,3672000,0.7110749225560411
0.6445032083988189,2.638175357580185,1.0024375849962235,114.30000000000003,81.86,546,460,42.900000000000006,-0.022268584709509015,0.05582980705425143,1265.66,3680000,0.9084469763625187
0.642469801902771,2.512741402387619,1.0041004782915115,114.30000000000003,82.91,546,461,45.7,-0.0181511144322576,0.049932625191286203,1273.28,3688000,0.7518876706232753
0.602289868593216,2.747946251630783,1.0111531132459641,119.10000000000001,86.24,546,462,42.900000000000006,-0.022912587949540465,0.06209964941255748,1277.41,3696000,0.9272017829527105
0.6630728393793106,2.156573832631111,1.0149700546264648,119.10000000000001,86.15,546,463,42.900000000000006,-0.011654370888136327,0.03852100910618901,1277.63,3704000,0.6866755566119283
0.5767391234636307,2.5749345558881758,1.0088382291793823,121.90000000000016,87.54,546,464,42.900000000000006,-0.017269894785713405,0.05791584714315832,1276.98,3712000,0.8176870767235042
0.5634743183851242,2.601505161523819,1.037488643527031,130.9000000000001,89.55,546,465,45.7,-0.027603273650165648,0.0553708411520347,1289.08,3720000,0.8484991055515835
0.6391155105829239,2.3317158901691437,1.0290981847047806,125.50000000000004,88.29,546,466,44.8,-0.01242727737640962,0.04604037908371538,1291.16,3728000,0.7750317529852802
0.6397669506072998,2.6105289018154143,1.0393083935976029,125.50000000000004,87.89,546,467,44.8,-0.02464336262870347,0.061357194036245344,1291.24,3736000,0.8346619022671534
0.6806212228536606,2.2057695990800856,1.0157621788978577,124.10000000000001,85.93,545,468,45.0,-0.022631068505434088,0.04190391542157158,1288.98,3744000,0.7000882318136392
0.6444118392467498,2.388865241408348,1.0188307410478592,124.10000000000001,85.92,546,469,46.800000000000004,-0.017812830805778505,0.04663986461702734,1284.05,3752000,0.754563581735841
0.6902072852849961,2.171243819594383,1.0242586690187454,124.10000000000001,86.06,546,470,46.800000000000004,-0.009061849326826632,0.037641396410763264,1286.32,3760000,0.6764368623192009
0.6844638770818711,2.691185274720192,1.0274020570516587,130.10000000000002,86.74,546,471,46.800000000000004,-0.015678033959993627,0.058304582508280876,1279.99,3768000,1.007326392369163
0.6925398510694504,2.0844510018825533,1.010893947482109,130.10000000000002,86.77,546,472,45.0,-0.011904268530342961,0.03426933851093054,1288.88,3776000,0.7143634363155535
0.6266111493110657,2.3033792638778685,0.9964978033304215,130.10000000000002,87.4,546,473,46.800000000000004,-0.006423299455782398,0.04243757067713887,1292.82,3784000,0.7291331278339789
0.5845109033584595,2.8963686764240264,1.0331331038475036,125.50000000000004,87.84,546,474,49.0,-0.038804008738370616,0.07423802230041474,1311.14,3792000,0.9510518464912363
0.4783207714557648,2.1915554112195967,1.0801764714717865,130.10000000000002,85.54,546,475,45.0,-0.014903122785326559,0.04112659896491096,1276.71,3800000,0.7137042239657645
0.48247906386852263,2.3592745822668078,1.0132830640673638,130.10000000000002,83.28,545,476,38.0,-0.020657054962812255,0.04792542816605419,1261.98,3808000,0.8271662732357722
0.46086338281631467,2.1658442664146422,1.0837289130687713,124.0,75.02,545,477,29.9,-0.014320359382545576,0.03801984706893563,1206.28,3816000,0.784078633880376
0.6217889285087586,2.448091596364975,1.0305742132663727,118.40000000000003,69.43,545,478,20.9,-0.021475146216689608,0.0481686630891636,1166.39,3824000,0.8441631500971717
0.6841539132595063,2.256810361742973,1.01215449154377,104.10000000000001,65.07,545,479,20.9,-0.007559372707619332,0.03888292788993567,1141.62,3832000,0.676088285576048
0.6341364377737045,2.5826939702033997,1.00710029900074,107.40000000000003,65.15,545,480,20.9,-0.021168256575474515,0.05637325239833444,1127.36,3840000,0.8795248106188186
0.3943991929292679,2.584678109884262,1.0615175873041154,107.20000000000002,57.24,545,481,13.0,-0.024999657971784474,0.05302541885059327,1048.54,3848000,0.8893386078434747
0.6934054863452911,1.6706696790456772,0.9878474223613739,107.20000000000002,56.9,545,482,13.0,-0.00035375418068724686,0.022039678813889622,1042.13,3856000,0.4922412881263134
0.6560005033016205,2.2886816066503526,0.9990544962882996,104.10000000000001,54.6,545,483,13.0,-0.01308722442801809,0.04292194767389446,1019.6,3864000,0.6660018798560943
0.6579230910539627,2.7413976228237154,0.96595958173275,100.40000000000003,55.31,545,484,13.0,-0.020694615529573638,0.06444100469350815,1026.2,3872000,0.8731025172245525
0.6700374859571457,2.432731294631958,0.9934501433372498,109.20000000000002,58.81,545,485,13.0,-0.017331530982046386,0.05708008281420916,1036.32,3880000,0.8441697300526775
0.6115721565485001,2.321570652723312,0.9757777506113052,107.20000000000002,58.12,545,486,13.0,-0.011892194759566337,0.043100563958287236,1036.67,3888000,0.721217602064984
0.5618824219703674,2.7252164179086686,0.9731969141960144,104.30000000000003,57.06,545,487,13.0,-0.01012296973145567,0.06239044262561947,1034.72,3896000,0.9803133468661624
0.6082718986272811,2.550843906402588,0.9996632933616638,111.10000000000001,61.65,545,488,13.0,-0.016313026099232956,0.07516832869034261,1066.91,3904000,0.838208869124249
0.5869404715299607,2.7240535575151443,1.0174822318553924,109.20000000000002,63.23,545,489,16.8,-0.01896260666966555,0.058804420535452664,1084.52,3912000,0.8378759459654874
0.6423074477910995,2.350568124651909,1.0056523782014848,109.20000000000002,65.53,545,490,16.8,-0.01362682088103611,0.04540247126016766,1098.96,3920000,0.7149332407895953
0.6515737754106522,2.504995694756508,1.0214746063947677,111.10000000000001,68.32,545,491,19.700000000000003,-0.023451387138557038,0.053784544866066424,1127.12,3928000,0.7502510157658261
0.6890922766923905,2.9824248510599136,1.0058916914463043,114.20000000000002,75.53,545,492,27.700000000000003,-0.00013616838492453099,0.0853012975025922,1166.24,3936000,1.1687295192790597
0.6699447411298752,2.542131806015968,1.0081626683473588,116.40000000000003,78.79,545,493,28.0,-0.02262829038198106,0.05737838756525889,1182.4,3944000,0.8663868027037428
0.6797333574295044,2.811184357404709,0.9932671809196472,136.20000000000002,83.66,545,494,28.0,-0.021033800186596636,0.0658935381891206,1191.49,3952000,1.1787853385907487
0.6200390660762787,2.493186346888542,1.0151482528448106,136.20000000000002,85.77,545,495,28.0,-0.023906776502990397,0.0502729355962947,1222.03,3960000,0.8389446775961935
0.6743387520313263,2.1890236723423,1.0166066527366637,136.20000000000002,86.38,545,496,28.9,-0.014414548538625241,0.04035774712450802,1228.21,3968000,0.6647047276900825
0.6376166713237762,2.470301376581192,1.017268131375313,136.20000000000002,89.78,545,497,47.9,-0.023877979078351926,0.04989129670895636,1267.75,3976000,0.8475853118205875
0.6900373089313507,2.1931259804964065,1.0264062649011612,136.20000000000002,92.58,545,498,51.8,-0.017127021897467783,0.04178942838916555,1301.83,3984000,0.65332247328008
0.59455506503582,2.7937960165739057,1.0042959618568421,136.20000000000002,94.83,545,499,54.300000000000004,-0.02072397183801513,0.06798845022916794,1315.22,3992000,0.9296068040250954
0.6709002864360809,2.592095394730568,0.9779391056299209,136.3,95.49,545,500,55.0,-0.019201150581939146,0.0547469284106046,1310.49,4000000,0.8588641417029257
0.6418958503007889,2.520292502641678,0.9854472219944,136.3,93.92,545,501,54.300000000000004,-0.0244805930586881,0.05510905529372394,1290.42,4008000,0.8148827015026062
0.6644528901576996,2.6531968557834626,0.9743372929096222,140.70000000000016,95.28,545,502,54.300000000000004,-0.021682710532622877,0.06491696162614971,1288.2,4016000,0.9559201880118913
0.6663512641191482,2.587956037521362,0.9793287175893783,140.70000000000016,93.74,545,503,49.8,-0.021187815902521834,0.05408802529098466,1272.96,4024000,0.7240475362220871
0.6825681942701339,1.9191269659996033,0.9595322358608246,146.10000000000008,93.92,545,504,49.8,-0.005005914176435909,0.028689173334278166,1268.65,4032000,0.552602408675069
0.23360116004943848,2.673513770699501,0.8896804679185152,146.10000000000008,89.13,545,505,40.8,-0.032718534732121045,0.08214526339201257,1232.63,4040000,0.938983191118958
0.6945985448360443,2.1845877307653425,0.9879305309057236,146.10000000000008,87.86,545,506,37.60000000000001,-0.010365509756666143,0.04215961890760809,1224.99,4048000,0.6381885860792947
0.655762528181076,2.320671193599701,1.0158829766511916,146.10000000000008,88.02,545,507,35.800000000000004,-0.010454901937337127,0.04564511400647461,1225.5,4056000,0.7137712771667104
-0.1985764682292938,2.9733183532953262,1.0087720888853073,128.70000000000005,79.6,545,508,22.900000000000002,-0.040529041683821564,0.07132368308957666,1208.97,4064000,1.006213122983963
-0.04033064305782318,2.276254250705242,1.1479826116561889,123.50000000000004,58.59,545,509,1.0,-0.007228415256249719,0.04107007700018585,917.36,4072000,0.8440995139803112
0.7050205171108246,1.6495526200532913,1.0174636721611023,123.50000000000004,57.78,545,510,1.0,-0.003632325461912842,0.021691176709719002,910.94,4080000,0.4919565157305667
0.622905740737915,2.6440539824962617,1.026905071735382,112.10000000000001,55.39,545,511,1.0,-0.019346689222875284,0.06120794385205954,909.38,4088000,0.8023136123544652
0.6378165847063064,2.6324835819005967,1.034587287902832,113.80000000000007,56.58,545,512,1.0,-0.01803827818366699,0.06377694393042475,933.0,4096000,0.9317696745310532
0.632387615442276,2.4551042383909225,0.9977430325746536,113.80000000000007,55.92,545,513,1.0,-0.021973991494451183,0.049184488002210855,927.89,4104000,0.7397752913853705
0.6248101967573166,2.4181608724594117,1.0086832129955292,111.10000000000001,53.62,545,514,1.0,-0.013871733315754682,0.04633008974138647,927.6,4112000,0.7974961082606906
0.6744390434026718,2.298994442820549,0.9867855834960938,112.30000000000003,56.89,545,515,1.0,-0.011413898624741705,0.04429420959670097,945.42,4120000,0.6699355852330491
0.6531839746236802,2.469288580417633,0.9805786520242691,112.0,56.1,545,516,1.0,-0.020722976785391437,0.048795703905634584,939.06,4128000,0.7495740701126483
0.6674352490901947,2.182441408634186,0.9694690483808518,112.30000000000003,60.87,545,517,1.0,-0.006913509664591402,0.038590701315552,987.55,4136000,0.6406542415782392
0.6320296788215637,2.621230542063713,0.958397530913353,115.80000000000007,64.3,545,518,1.0,-0.008580070900497958,0.057172530028037724,1003.04,4144000,1.0168778959829485
0.6300901448726655,3.028829098939896,0.9767484903335572,125.80000000000007,68.1,545,519,1.0,-0.014902443739119918,0.08122422502376139,1029.47,4152000,1.160850921465344
0.6936798840761185,3.208828455209732,0.9885346662998199,143.40000000000003,72.27,545,520,1.0,-0.03131377710029483,0.1097483076993376,1026.39,4160000,1.2517043991549004
0.6388524091243744,3.271618966460228,1.0104803949594499,160.0,77.19,545,521,1.0,-0.01920635127054993,0.09892592096701264,1038.01,4168000,1.3126629235598475
0.6738626533746719,2.77197615981102,0.9808646947145462,160.40000000000003,82.4,545,522,1.0,-0.029158670283868558,0.07149282189551741,1062.53,4176000,1.0164138482326577
0.14157614052295686,2.8470536148548127,1.0082344740629197,160.40000000000003,89.91,545,523,2.0,-0.0413725852794596,0.07000651502981782,1162.28,4184000,0.9421812493938948
0.6149822074174881,2.0140202057361605,0.9992212927341462,160.40000000000003,90.55,545,524,2.9000000000000004,-0.005163099120254628,0.032504502532538025,1174.0,4192000,0.621482552851192
0.6270549833774567,2.8096070873737333,0.996557942032814,165.2000000000001,95.05,545,525,20.9,-0.005155464923591353,0.09059830056969076,1230.41,4200000,1.0406236682381853
0.7151622343063354,2.7047501051425935,0.993267080783844,190.70000000000013,104.38,545,526,41.8,-0.015657534337078685,0.08040757826995104,1298.66,4208000,0.9989533151404882
0.7126316517591477,2.353393551707268,0.9979434466361999,205.1,106.48,545,527,41.8,-0.009980367211755947,0.052685685730539264,1308.51,4216000,0.846528720789414
0.5609796833992005,3.1258015394210816,1.011113168001175,207.00000000000009,107.24,545,528,41.8,-0.017560479547828436,0.09734909243881702,1306.45,4224000,1.2850132774381797
0.6425996422767639,2.750351296067238,0.9651690644025802,216.3,109.29,545,529,41.8,-0.018585205954150297,0.08535669138655066,1318.02,4232000,1.1123135079612176
0.6508540773391723,2.253375057578087,0.9920889085531235,216.3,110.09,545,530,48.3,-0.010857209374662488,0.04701202552299946,1324.62,4240000,0.7432960428675872
0.6323378926515579,3.17763346016407,0.9912004870176315,219.60000000000008,112.47,545,531,48.3,-0.0339363906707149,0.10862920274026693,1328.7,4248000,1.2717447375747852
