PMM:episode_rewards,fps,frames,policy_entropy,P01:episode_rewards,grad_norm,P09:episode_rewards,policy_loss,explained_variance,advantage_norm,epoch_idx,value_loss,episode_length
49.02,607,2608000,1.2496454286575318,0.0,0.7786435161325851,91.0,-0.026885632489575075,-1.029255980849266,1.992344408556819,326,0.0428245782634076,932.55
39.96,607,2616000,1.1291050952672959,0.0,0.7246149588019667,85.20000000000002,0.002171141620842718,0.4309256702661514,1.9486928286403418,327,0.03357625748769351,787.53
36.19,607,2624000,1.0837063193321228,0.0,0.6741898630340009,83.20000000000002,-0.0150194150324387,0.419944172501564,1.9856513381004333,328,0.03078941257437691,743.18
17.87,607,2632000,1.2018338751792907,0.0,0.8001531682060958,53.0,-0.004801942816411611,-0.5675442266464233,2.039477976709604,329,0.03671064778907748,503.45
14.35,607,2640000,0.9923430049419403,0.0,0.7967224886373571,44.20000000000002,-0.02417096172022866,0.67858482837677,2.384992493391037,330,0.045944890924729406,461.22
15.88,608,2648000,0.9828380244970322,0.0,1.6087443641045973,44.20000000000002,-0.027857252995891032,0.7421322250366211,2.780777381658554,331,0.06256855788175017,451.15
17.23,608,2656000,0.9489637696743012,0.0,0.7452613550010899,46.0,-0.019560481355410955,0.6755913174152375,2.1765995699167253,332,0.03863430880941451,466.1
20.42,608,2664000,1.0089710891246795,0.0,0.8239037911552289,49.400000000000034,-0.011754655610129703,0.6543227386474609,2.342176005244255,333,0.04521195353474468,515.62
25.57,608,2672000,1.0263587152957916,0.0,0.8105321933153279,58.20000000000002,-0.020369793390564155,0.682748652100563,2.3615501600503923,334,0.0435647691367194,605.33
27.46,608,2680000,1.017594735622406,0.0,0.7590324007143523,61.50000000000013,-0.013107645987183787,0.6958549082279205,2.0613534700870515,335,0.03476813744287938,640.08
33.86,608,2688000,1.0250115776062012,0.0,0.9034649652908701,83.10000000000001,-0.01689778687810758,0.6401566106081009,2.546720134615898,336,0.052505572219379244,737.55
38.55,608,2696000,1.2048164658993483,0.0,4.387604335999496,85.10000000000001,-0.027294009320321493,0.41890305817127227,3.533446311056614,337,0.3166775617003441,737.87
25.8,608,2704000,1.3625552487373351,0.0,0.4113679032380065,75.30000000000003,0.0005966979268123395,0.5575379467010498,1.4597423428297043,338,0.015237283958122134,544.09
22.49,608,2712000,1.086110581755638,0.0,0.6847273259996952,71.40000000000003,-0.0015932224396965466,0.6769281977415085,1.8835894644260407,339,0.027819881446193902,489.99
20.85,609,2720000,1.034515901207924,0.0,0.7459743664456344,70.10000000000001,-0.01287331819999963,0.6584719216823578,2.2428294867277145,340,0.039752411209046844,470.71
20.02,609,2728000,1.0446439349651337,0.0,0.8506752050262427,66.0,-0.029183974784937162,0.6515415477752685,2.3983716022968293,341,0.047664939574897286,467.15
19.81,609,2736000,1.0369192665815354,0.0,0.8054363346483983,61.20000000000002,-0.019159613472875207,0.6754055392742156,2.3080826842784883,342,0.040416745312977585,465.09
20.89,609,2744000,1.009185910820961,0.0,0.9160891693560922,63.50000000000004,-0.019133314443170093,0.6197949975728989,2.52356503367424,343,0.04942022085655481,485.04
23.74,609,2752000,1.0042219895124436,0.0,0.75521692515612,70.30000000000003,-0.016286760297371073,0.6908731180429458,2.1198510628938676,344,0.03567461888305843,519.85
28.87,609,2760000,0.9443316110968589,0.0,2.2502161962331018,76.90000000000008,-0.00922781172208488,0.6930791622400284,3.3758109295368195,345,0.10628842802718282,564.56
35.96,609,2768000,0.951343514919281,0.0,2.051791647484304,94.50000000000004,0.004162400023953978,0.7211227762699127,3.441621073484421,346,0.18165234582964332,640.91
45.0,609,2776000,0.9660893684625625,0.0,1.3100081618105475,109.40000000000003,-0.025295950754079966,0.6493173617124558,2.8416137969493866,347,0.06956285827793181,729.47
51.8,610,2784000,0.9951784420013428,0.0,1.4924600453668424,113.10000000000001,-0.02787411748780869,0.6522042536735535,2.606881387233734,348,0.06673140863887966,802.69
55.83,610,2792000,0.9908327406644821,0.0,0.8316824347566717,113.10000000000001,-0.016783304653363303,0.6672066122293472,2.382088921666145,349,0.046104986662976445,862.22
58.93,610,2800000,1.0033668100833892,1.0,0.7989930826942871,113.10000000000001,-0.01025692414092191,0.6516579902172088,2.299742895364761,350,0.04237381151411682,909.34
65.49,610,2808000,1.1203824454545974,3.0,0.8386839315228681,114.0,-0.017507471648277716,0.4360086554288864,2.300989453792572,351,0.04300114133860916,1034.71
66.63,610,2816000,1.0129653334617614,5.0,0.7742892940428348,114.0,-0.014377422229590592,0.6626788473129273,2.2184050273895264,352,0.03977787491399795,1060.12
70.31,610,2824000,0.9937219822406769,19.0,0.7471508762175167,114.0,-0.017684819041751326,0.6800121510028839,2.204435038566589,353,0.03912429537624121,1118.56
74.43,610,2832000,1.0141947495937347,28.7,0.8446594194755889,114.0,-0.021513532507233323,0.6780051106214523,2.3809606552124025,354,0.04600846693851054,1178.87
77.2,610,2840000,1.0273194843530655,29.0,0.6395890879242783,114.20000000000002,-0.01425342732691206,0.703181619644165,2.03015667617321,355,0.03506549392361194,1206.1
77.14,610,2848000,0.9883683919906616,29.0,1.119575143083271,114.20000000000002,-0.013378367364639416,0.6922378188371658,2.6028911936283112,356,0.055729175000451506,1205.04
78.81,611,2856000,1.010285142660141,29.0,0.7794202175811994,116.20000000000002,-0.0175541692978004,0.6316134858131409,2.2841420191526414,357,0.05374419545289129,1203.2
79.47,611,2864000,1.0082868039608002,29.0,2.0776463208345723,114.40000000000003,-0.021744277806719767,0.6759081333875656,2.7652649998664858,358,0.07067685588728637,1211.51
80.01,611,2872000,1.0366949105262757,28.7,0.9924521559711469,122.00000000000034,-0.020088897372479552,0.6954278546571732,2.3392157131433486,359,0.0463143434561789,1196.45
76.78,611,2880000,1.016936867237091,28.7,0.8622536905938628,110.80000000000007,-0.020938574147003237,0.659135884642601,2.380124962925911,360,0.04482811971567571,1200.06
66.95,611,2888000,1.023066647052765,21.0,1.0404785628842212,101.30000000000003,-0.020852283933199944,0.669236997961998,2.4986610400676725,361,0.04652340206317604,1148.53
64.02,611,2896000,1.041665484905243,21.0,0.7875486031881728,96.50000000000004,-0.008892146955622593,0.6674286133050918,2.2350451588630675,362,0.03786845901515335,1137.11
63.71,611,2904000,1.0309918591380118,21.0,4.252011227986069,96.50000000000004,-0.007731215617095586,0.6596307992935181,3.588292357325554,363,0.41775816506240515,1137.55
64.45,611,2912000,1.0261028510332109,21.0,1.9288042790139945,88.80000000000007,-0.023475911073037422,0.6660662013292312,2.6343854582309723,364,0.09372101623099298,1131.39
65.95,611,2920000,1.0320957070589065,22.900000000000002,0.8455762870557012,96.50000000000004,-0.017979177762172185,0.7097234433889389,2.2332424473762513,365,0.03749519851990044,1151.12
68.28,612,2928000,1.0282705903053284,31.700000000000003,0.8545359125027037,96.50000000000004,-0.012263012955918385,0.6683234858512879,2.211778675317764,366,0.041609384203329686,1185.04
70.8,612,2936000,1.0027741473913192,33.9,0.986423437902495,101.30000000000003,-0.005357154367738985,0.6994187569618225,2.289992190003395,367,0.04342874209396541,1201.76
70.9,612,2944000,0.9893713897466659,33.0,0.7691057820192941,101.30000000000003,-0.017910290864820128,0.666045743227005,2.3217242872714996,368,0.04439011081587523,1206.06
73.73,612,2952000,1.0231231504678726,33.0,1.5375884561236657,119.0,-0.02439159610075876,0.6485769498348236,2.6822927057743073,369,0.06665463019628078,1216.89
73.0,612,2960000,1.0280429989099502,33.0,0.6486673643610517,119.0,-0.010073755076664383,0.6802755182981491,2.0066832864284514,370,0.03170318413991481,1211.43
72.13,612,2968000,1.0060366523265838,33.0,0.7349408344523424,119.0,-0.014472540819551795,0.6776224386692047,2.325263795852661,371,0.04392000934574753,1216.11
74.14,612,2976000,1.0050713515281677,33.0,0.869009759724318,119.90000000000008,-0.008681534895113146,0.6860738861560821,2.353283014893532,372,0.04473134892527014,1212.6
75.75,612,2984000,0.9890076971054077,33.0,0.774242807344572,128.20000000000002,-0.02239012784557417,0.6811384975910186,2.4110323798656466,373,0.04597819951362908,1231.54
74.22,612,2992000,0.9909705233573913,33.9,0.716657868007774,123.50000000000004,-0.009406987093680073,0.6828540480136871,2.0396939969062804,374,0.03462025076616555,1240.8
74.59,613,3000000,0.993461263179779,34.0,0.7035294754794053,121.20000000000002,-0.017671499454881997,0.712584976553917,2.1480849391222,375,0.03916681955568493,1241.91
76.68,613,3008000,1.0033111315965653,34.900000000000006,1.6162822763325582,123.50000000000004,-0.020644145255791956,0.6459766864776612,2.8453132092952726,376,0.08191919567994774,1261.36
78.52,613,3016000,1.0053849160671233,38.800000000000004,0.7427810603097137,128.20000000000002,-0.019659756455512253,0.6746317738294602,2.3233947551250456,377,0.043482587458565834,1282.89
80.0,613,3024000,1.0050313848257064,41.9,0.9708862010213966,130.0,-0.019154579799214845,0.6349850350618362,2.667014472484589,378,0.05689403302501887,1287.68
84.44,613,3032000,1.018616955280304,41.9,0.9523059970004815,130.80000000000007,-0.021851569392383682,0.670523528456688,2.5972851622104645,379,0.0611958228982985,1302.02
82.88,613,3040000,1.012585450410843,40.8,0.7920670887831597,130.0,-0.013235883099841885,0.6892778742313385,2.1524959594011306,380,0.04005198079627007,1304.13
79.59,613,3048000,1.137828407883644,23.9,1.252903290463999,130.80000000000007,-0.024514614197687478,0.7424456948041915,2.879720773100853,381,0.07003263731487096,1223.55
78.94,613,3056000,1.020819792151451,22.900000000000002,0.5107023943435375,130.80000000000007,-0.002444720395797049,0.7554057723283768,1.6249906015396118,382,0.021855643286835404,1214.31
77.85,614,3064000,1.0124090033769608,22.900000000000002,0.7545823925604869,130.80000000000007,-0.02186362997017568,0.6915215325355529,2.1912352764606475,383,0.04163412882015109,1202.83
56.4,614,3072000,1.1953651487827301,1.9000000000000004,0.9887151821499739,112.50000000000004,-0.01790529104648158,-0.1444164401292801,2.563361005783081,384,0.05311802694806829,959.5
54.77,614,3080000,1.012734470963478,1.9000000000000004,0.535686803865962,112.50000000000004,-0.0064465606771409514,0.7437215292453766,1.731922378540039,385,0.026200714923907072,937.45
51.39,614,3088000,1.046726484298706,1.9000000000000004,1.941503188643033,104.50000000000004,-0.02601661506050732,0.7797062164545059,2.674178467988968,386,0.07476211303379386,902.46
50.82,614,3096000,1.0464260387420654,1.9000000000000004,0.8262786089115298,91.30000000000003,-0.009582107521418947,0.7124348104000091,2.3546774089336395,387,0.05455949903931469,884.57
52.34,614,3104000,0.9944992130994796,1.9000000000000004,1.217510961702505,91.30000000000003,-0.01653859096346423,0.7457806015014649,2.7681361109018328,388,0.06895964940078557,876.41
49.57,614,3112000,1.0459029400348663,1.9000000000000004,0.8249503231362657,86.0,-0.011985258213244379,0.6648937249183655,2.3785084998607635,389,0.04960226740455255,876.52
51.65,614,3120000,1.0313658326864243,1.9000000000000004,2.1950457818119107,86.0,-0.024376411602133885,0.6433853286504746,3.0759753048419953,390,0.08976151646114885,874.27
34.98,614,3128000,1.3200626575946808,0.0,0.5770308829993257,76.10000000000001,-0.01606586547801271,-0.3605493921041489,1.878100956082344,391,0.029354302174178882,632.95
11.74,614,3136000,1.3581610703468323,0.0,0.32663933132453493,38.20000000000002,0.0012501180125946121,0.13426182568073272,1.3392380556464196,392,0.014366683220141568,327.05
2.59,614,3144000,1.12644624710083,0.0,0.7591112963956276,6.0,0.005804028544398534,0.5637177985906601,2.1835364216566084,393,0.03985817539039999,209.74
3.85,614,3152000,1.0571775400638581,0.0,0.8838912678052436,7.300000000000026,-0.027036854388425128,0.6876203924417496,2.169238185286522,394,0.040593151934444904,237.25
6.84,614,3160000,1.038560130596161,0.0,0.8809390302967564,23.0,-0.012876320841605775,0.6741555035114288,2.1039889746904374,395,0.03737178035546094,295.55
10.81,614,3168000,1.0315835052728652,0.0,0.8366712373500735,44.20000000000002,-0.0215057040884858,0.7099669152498245,2.2378060895204546,396,0.04562263776315376,348.35
14.72,615,3176000,1.0831936311721801,0.0,0.8504261964197363,52.000000000000085,-0.023406233022506058,0.6212194061279297,2.349689244031906,397,0.04887027369113639,414.25
19.28,615,3184000,1.0707547461986542,0.0,0.8375093602850434,68.50000000000004,-0.013156813490204512,0.6930996453762055,2.1738586628437044,398,0.03892149155028164,491.33
22.73,615,3192000,1.039460455775261,0.0,0.7055979271173566,74.0,-0.014075939301110339,0.6903520077466965,2.021688083410263,399,0.03400940461084247,550.43
28.41,615,3200000,1.026826596260071,0.0,0.8891046148187464,78.40000000000003,-0.025721213836804965,0.6716113388538361,2.432941492795944,400,0.05105240530334413,643.78
32.77,615,3208000,1.0060633701086044,0.0,0.9242934346207272,86.10000000000001,-0.021167027047777082,0.6793878179788589,2.2587591302394867,401,0.043958235036116095,698.63
37.98,615,3216000,1.0472283691167832,0.0,0.8020276058060455,90.30000000000003,-0.016593789802136598,0.6536460936069488,2.170940952897072,402,0.043011811366304754,770.66
42.54,615,3224000,1.0460759884119033,0.0,0.720779772868218,93.50000000000004,-0.021837580508890824,0.6937259513139725,2.1130848783254623,403,0.03843129775952548,838.7
48.66,615,3232000,1.0620257538557052,1.0,1.816586899745821,100.10000000000001,-0.024909472065337467,0.590853071808815,2.8697513896226883,404,0.08383260795846581,907.72
53.83,615,3240000,1.068560117483139,1.0,0.8804626379638906,102.70000000000006,-0.015336858138907701,0.6999705356359481,2.6019842654466627,405,0.06671740802936256,955.4
60.68,615,3248000,1.0623664325475692,1.0,0.8044794035816341,110.10000000000001,-0.01573600370422355,0.6327706354856492,2.5180283576250075,406,0.05321540790610015,1051.01
65.27,615,3256000,1.0540407478809357,9.600000000000001,0.6859843402532456,110.10000000000001,-0.023332368862465955,0.7218450301885605,2.185343904495239,407,0.041279387143440545,1123.55
71.51,616,3264000,1.0403756737709045,31.6,0.6401237774648121,112.0,-0.014086804951075465,0.7169276279211044,2.1946695202589037,408,0.0432922609266825,1207.54
73.96,616,3272000,1.0438043946027755,37.0,0.5689419684435838,112.0,-0.01280944776837714,0.6996050649881362,1.858252100944519,409,0.028176689923275263,1245.5
77.42,615,3280000,1.048649846315384,43.9,0.6672753739552953,112.0,-0.02017990319756791,0.707141438126564,2.209915001988411,410,0.04287994892336428,1282.64
78.47,615,3288000,1.028015944957733,44.0,0.6030245787224797,112.0,-0.0046572803557501175,0.7128104823827743,1.9808641529083253,411,0.03234245530329645,1293.46
80.8,615,3296000,1.0536698055267335,44.0,1.001313168559432,115.10000000000001,-0.033965539484270266,0.6722167468070984,2.6362358540296555,412,0.05886074746027589,1313.22
82.59,616,3304000,1.0269589358568192,44.0,0.9549039583713982,116.40000000000003,-0.02127843751339242,0.63836276948452,2.485642188191414,413,0.057803967925719915,1315.36
83.69,616,3312000,1.0224500983953475,43.9,0.7573831475741466,121.2000000000001,-0.01579454970167717,0.6853782069683075,2.2584497720003127,414,0.042746509772259744,1315.63
84.86,616,3320000,1.013368444442749,44.0,0.704835897593768,122.1000000000001,-0.01015513549791649,0.6473552501201629,2.134580547213554,415,0.03779609219171107,1321.51
87.57,616,3328000,1.0011875772476195,44.0,1.0586599677988584,138.30000000000013,-0.026352283685264412,0.6745086634159088,2.857258254289627,416,0.07048595068976284,1328.61
89.84,616,3336000,1.031782408952713,45.800000000000004,0.6618591157581732,150.0,-0.010044922702363693,0.7488008207082748,1.9589015114307404,417,0.0354788074712269,1337.06
89.52,616,3344000,1.0400513589382172,53.0,0.8674588436122306,140.10000000000008,-0.011172286455403082,0.7050112998485565,2.3714549142122268,418,0.04913815778912976,1343.94
89.01,616,3352000,1.018997985124588,52.9,0.7966639578411676,150.0,-0.02101403781109184,0.6655111026763916,2.329251660108566,419,0.04644750505220145,1333.02
89.12,616,3360000,1.065135929584503,52.0,0.7963861450903642,140.10000000000008,-0.016820570384115854,0.6685602355003357,2.2331879633665084,420,0.04250027264235541,1336.4
90.15,617,3368000,1.0625711983442307,52.0,0.8236169844041215,140.10000000000008,-0.01156405636225827,0.6891786742210388,2.329808703660965,421,0.047663543485105035,1335.53
90.6,617,3376000,1.0452381765842438,52.0,0.9167489515587224,140.10000000000008,-0.019365762226807418,0.6204065310955048,2.4768009918928144,422,0.050266250898130235,1345.57
91.31,617,3384000,1.0408472746610642,51.9,0.8519003407029152,140.10000000000008,-0.01833431609258696,0.7015815615653992,2.123386857509613,423,0.03903083881828934,1348.48
92.1,617,3392000,1.0358652096986771,51.9,0.7333115475544635,140.10000000000008,-0.025721858126926237,0.7218131244182586,2.0461376410722734,424,0.036436474123038354,1353.13
94.28,617,3400000,1.0317896455526352,54.7,1.5190996348889367,140.10000000000008,-0.019258944158500525,0.6655227380990982,3.068030617237091,425,0.08141053068451583,1369.18
98.1,617,3408000,1.0536656123399735,55.0,0.9611046069254741,150.10000000000002,-0.015533364330185578,0.6812708067893982,2.546650965809822,426,0.061013190576341005,1372.64
99.04,617,3416000,1.0295257669687272,55.0,1.014885364283062,151.50000000000006,-0.0194314535765443,0.704902873635292,2.4795061737298965,427,0.05182940407190472,1363.97
98.21,617,3424000,1.0456798845529556,54.800000000000004,0.686198940452636,151.50000000000006,-0.011670273768831976,0.671424137353897,2.1457358717918398,428,0.0369534075865522,1348.81
98.28,617,3432000,1.0435408908128738,55.0,1.1393203864556272,150.10000000000002,-0.017214800392393953,0.7273395276069641,2.6809692108631134,429,0.0640354733588174,1356.46
102.22,617,3440000,1.0265152335166932,57.9,1.0683080487230996,152.60000000000014,-0.019921411065151915,0.7004322707653046,2.6009039229154585,430,0.07921789020765573,1371.21
103.27,617,3448000,1.0383281320333482,58.0,0.7853865082403745,168.30000000000013,-0.023284956165007316,0.6887794548273086,2.2390261405706404,431,0.0412602461874485,1376.05
102.49,617,3456000,0.9909805381298065,57.9,0.7086718189875527,168.30000000000013,-0.020445741371368058,0.7293919706344605,2.0581034696102143,432,0.03875422531506047,1370.6
99.79,617,3464000,1.0186104863882064,53.900000000000006,1.1439763404089731,152.60000000000014,-0.01830823450069147,0.6821805441379547,2.9197123301029206,433,0.08094104370567948,1357.99
65.71,617,3472000,1.3250158035755157,1.0,0.4012375947272428,115.20000000000002,-0.023905067533778492,-0.04904565393924713,1.5793599666655063,434,0.02599350519332802,963.22
13.95,617,3480000,1.3679189670085907,0.0,0.5228375457560875,49.400000000000034,-0.0003223046647326555,-0.03743427753448486,1.407291561961174,435,0.02559969470719807,368.03
3.18,617,3488000,1.1353970175981523,0.0,0.5807393900138856,6.0,0.0014413833685102872,0.568013750910759,1.7134463641047477,436,0.024745950698852538,227.23
3.09,618,3496000,1.0544117152690888,0.0,0.6907228326364225,6.0,-0.011696092993370258,0.702787766456604,1.9673919814825058,437,0.0332826445507817,226.86
8.3,618,3504000,0.9963565599918366,0.0,0.931044525249719,26.000000000000085,-0.01714585869660368,0.6453307861089707,2.4324047684669496,438,0.05303877025377005,297.28
12.54,618,3512000,1.01945917904377,0.0,1.0382258854583057,54.0,-0.016389738395373568,0.7189875811338424,2.2704929250478743,439,0.04757224115077406,343.06
20.72,618,3520000,0.8454457102715969,0.0,1.509244625932328,77.20000000000002,-0.030651265906635673,0.32983763933181764,2.891684790849686,440,0.07388817891478539,475.82
21.97,618,3528000,1.0244614934921266,0.0,0.4905733494222549,78.10000000000001,-0.00754196283989586,0.760134602189064,1.5763763636350632,441,0.022051444624084978,499.19
25.87,618,3536000,1.1552892047166825,0.0,0.8083875909071426,78.10000000000001,-0.01831315498391632,0.4871896702051163,2.369317753911018,442,0.04763851929455996,600.42
26.19,618,3544000,1.0466210860013963,0.0,0.5664458986567638,78.10000000000001,-0.007263453893829137,0.7602881896495819,1.7037834936380387,443,0.025779866508673876,606.32
29.66,618,3552000,1.0629706853628158,0.0,0.6253713808259763,79.10000000000001,-0.013779712409595959,0.7201258766651154,1.9340550297498702,444,0.03346571098081767,670.39
35.51,618,3560000,1.031403946876526,0.0,0.7257293038921963,81.60000000000005,-0.018909439812414348,0.7145629674196243,2.073402568101883,445,0.036993722207844255,759.63
37.51,618,3568000,1.0304290932416915,0.0,0.7811382157968901,88.60000000000005,-0.01599863803072367,0.6579764026403427,2.289660955071449,446,0.04358140454161912,787.45
47.15,618,3576000,1.0202724575996398,2.0,0.9134510335771118,99.10000000000001,-0.01745507953921333,0.6491834998130799,2.5264783483743667,447,0.052687519765459004,905.16
52.2,619,3584000,1.020637766122818,4.0,0.8655709490339699,101.70000000000006,-0.014199298328458098,0.6834877353906631,2.331327227950096,448,0.049522199169732634,954.24
58.88,619,3592000,1.0154262936115266,6.0,1.0997324014260323,112.20000000000002,-0.024560418337932786,0.6444511246681214,2.8918899548053743,449,0.0832972864806652,1023.05
63.66,619,3600000,1.0015808874368668,10.700000000000001,0.7839024885456536,116.80000000000007,-0.009639528546540533,0.7004367750883103,2.3185754799842835,450,0.04746458668261767,1064.49
72.09,619,3608000,1.0287026381492614,13.9,1.0577869757047857,134.9000000000001,-0.02841256177169271,0.6552978992462158,2.8002848863601684,451,0.06675380210392177,1131.71
74.68,619,3616000,1.0936962288618088,13.9,1.0962270991573717,163.10000000000002,-0.02938666563015431,0.4842323416471481,2.7484002846479414,452,0.06893079407978803,1132.1
64.15,619,3624000,1.2113733941316605,1.9000000000000004,0.8312549646413541,145.00000000000017,-0.00669844326475868,0.060752895474433896,2.2702707397937774,453,0.04116884624119848,988.03
64.01,619,3632000,1.0674461460113525,1.9000000000000004,0.5436039832254701,145.00000000000017,-0.0008638060970406514,0.7119197022914886,1.6480801266431808,454,0.0221759426407516,984.9
66.39,619,3640000,1.0397661548852921,1.9000000000000004,0.8488398657253916,145.00000000000017,-0.019594830378846382,0.639120334982872,2.3318995147943498,455,0.04652606526389718,1012.4
72.9,619,3648000,1.0459990990161896,1.9000000000000004,0.9587688992917229,163.0,-0.02078091097995639,0.6845236951112748,2.493273494243622,456,0.05371910399990156,1069.53
75.78,619,3656000,1.0707212591171265,1.9000000000000004,0.8111021606266859,163.10000000000002,-0.004713087172538053,0.7465396177768707,2.1841484665870667,457,0.041940341787412766,1081.6
79.69,619,3664000,1.0561883687973022,1.9000000000000004,1.5114060121888357,170.10000000000002,-0.01639792531612329,0.599868905544281,3.3687346601486206,458,0.11236008070874959,1083.43
82.79,619,3672000,1.0368483191728592,1.9000000000000004,0.9328075388641459,174.90000000000035,-0.02259865096420981,0.6789020878076554,2.552068139910698,459,0.05923601184040308,1086.42
84.24,619,3680000,1.0183776128292084,1.9000000000000004,1.4857244671197194,221.1,-0.025389583811047486,0.7024313551187515,3.167445491552353,460,0.08003812276758254,1082.75
87.25,619,3688000,1.0173071837425232,1.9000000000000004,1.1928195513538558,222.40000000000003,-0.013881880221433676,0.6713583773374557,2.8548692840337755,461,0.07215311476960778,1091.7
89.38,619,3696000,0.9903186923265457,1.9000000000000004,1.3621220367103342,226.80000000000007,-0.006234273191803368,0.7258346325159073,3.0808224004507063,462,0.079254563129507,1086.66
89.97,620,3704000,1.0274134111404418,1.9000000000000004,1.1889210901833513,234.10000000000002,-0.014562489053641912,0.6999506777524949,2.5536641442775725,463,0.06630624491255731,1091.22
91.28,620,3712000,1.0412300395965577,1.9000000000000004,1.47014344301,235.20000000000005,-0.015333072407520376,0.6412189453840256,3.511806217432022,464,0.11789708691183477,1078.78
89.97,620,3720000,1.0213290768861771,1.9000000000000004,0.8107377363079337,222.4000000000001,-0.011469539198587881,0.7202354311943054,2.489209195971489,465,0.05471849497407675,1075.63
98.95,620,3728000,1.035766042470932,1.9000000000000004,2.168758223847833,238.00000000000006,-0.03270085422205739,0.5954376447200775,4.409228209257126,466,0.31690938242711125,1106.8
106.0,620,3736000,1.0209567332267762,1.9000000000000004,1.4313165590184647,247.60000000000008,-0.021255231906179686,0.671566606760025,3.6086577868461607,467,0.13196004931349306,1127.54
115.22,620,3744000,1.0454223728179932,6.600000000000001,0.9860717548691065,254.70000000000013,-0.029967953962041063,0.6465896147489548,3.1128757536411285,468,0.0842998663149774,1204.89
119.88,620,3752000,1.0089781576395034,15.600000000000001,0.7699085314817796,254.70000000000013,-0.008563111945113633,0.6582215255498887,2.228150489926338,469,0.03979314633179456,1238.74
129.94,620,3760000,1.0333345520496369,36.9,1.213332320000057,270.40000000000003,-0.024098460695240645,0.6714785212278366,3.0564021068811416,470,0.08086628954857587,1315.96
135.08,620,3768000,1.0159765356779098,46.900000000000006,1.7310748268900926,270.40000000000003,-0.033234271844557954,0.6983939111232758,3.6794185757637026,471,0.12920734294690192,1372.3
144.99,620,3776000,1.0377732533216477,63.2,1.3637508724332863,274.1,-0.02385144146217499,0.7200043094158173,3.218918561935425,472,0.09317705003079027,1394.11
144.02,620,3784000,1.0109713250398635,63.2,0.6661274163704856,274.1,-0.021117657926588436,0.7147840559482574,2.091330075263977,473,0.041118738481309265,1385.29
144.66,621,3792000,0.9773423087596893,63.2,1.3094618189693776,274.1,-0.005968598155595828,0.7420448970794677,3.265814596414566,474,0.09808726097457111,1376.26
152.57,621,3800000,1.0130208057165146,68.8,1.51996178957537,275.1,-0.003782005527173169,0.7657970589399338,3.6657326292991637,475,0.15097114026080816,1405.31
150.13,621,3808000,1.0311489176750184,68.8,0.6929916276283575,274.1,-0.005597542943432927,0.7392941880226135,2.1892053985595705,476,0.04689155644038692,1407.66
148.62,621,3816000,1.0543846929073333,67.0,1.194296808759348,274.1,-0.02989294256854919,0.6030445349216461,3.118473856449127,477,0.08090364605654031,1396.92
150.68,621,3824000,1.0077503627538682,67.0,1.2873022662172844,274.20000000000005,-0.004954913619440049,0.7148618733882904,3.0727169048786163,478,0.08376484484411777,1413.33
153.33,621,3832000,1.0152893149852753,67.0,1.3637607983041367,276.1,-0.020434120793797774,0.5841775667667389,2.9915053278207777,479,0.11635689542628824,1417.05
149.87,621,3840000,0.9788331580162049,66.30000000000001,1.043878178832709,271.30000000000007,-0.01584043781462242,0.6842693197727203,2.8555417960882186,480,0.06872643540613353,1412.11
148.32,621,3848000,0.9893565642833709,59.7,1.0113260827176753,261.1000000000001,-0.010996071447152644,0.6839718228578567,2.6416731029748917,481,0.06377436918672175,1412.44
151.63,621,3856000,0.9533940374851226,59.7,1.3039875116145432,263.80000000000007,-0.009745393132325262,0.6534490978717804,2.9393886202573776,482,0.0757766596134752,1423.04
152.83,621,3864000,0.9879912412166596,59.7,1.2479616585080147,263.80000000000007,-0.01215856720606098,0.6628166383504868,3.056488296985626,483,0.08483714171685279,1421.75
153.71,621,3872000,0.9993038696050643,59.7,1.6747429227178094,271.30000000000007,-0.031477147784316914,0.6097781902551651,3.7679307228326797,484,0.14518805183004588,1436.05
153.96,621,3880000,1.0197423386573792,66.30000000000001,1.1526569665335742,271.30000000000007,-0.01636824320186861,0.7041298449039459,2.973717539310455,485,0.07420180863235146,1443.9
154.0,622,3888000,1.0184948599338532,56.9,0.901381174513401,273.2,-0.014954031489105546,0.6934887701272965,2.382724556326866,486,0.051906018159352245,1441.76
154.34,622,3896000,1.0366521257162093,56.9,0.9789213680460818,273.2,-0.019420792408054693,0.6261852580308914,2.584677313566208,487,0.0584903015056625,1446.98
151.15,622,3904000,1.0505470770597458,56.0,0.8971836813272112,271.20000000000005,-0.017438806429199757,0.687458735704422,2.508129284977913,488,0.05708565377630293,1442.07
150.31,622,3912000,1.0288048666715621,55.9,1.4955270330732906,266.50000000000006,-0.014533125299494713,0.7153229242563248,3.2124865579605104,489,0.1089707603957504,1454.6
150.51,622,3920000,1.0390249752998353,56.0,0.8524342905761485,271.20000000000005,-0.029100550936127546,0.6568298387527466,2.6573776549100874,490,0.06505994638428092,1454.66
150.68,622,3928000,1.0364581125974655,56.0,0.7082272345814207,271.20000000000005,0.0008989382551226299,0.6702422147989273,2.368577995300293,491,0.048578935945406555,1461.98
150.33,622,3936000,1.0538851702213288,55.9,0.9706311172554445,271.20000000000005,-0.021074491157778538,0.6743873137235642,2.8359339225292204,492,0.06871010251808912,1466.29
