P09:episode_rewards,episode_length,epoch_idx,explained_variance,advantage_norm,policy_loss,P01:episode_rewards,PMM:episode_rewards,policy_entropy,frames,value_loss,grad_norm,fps
94.80000000000007,1144.91,371,0.6882633370161056,2.054646155834198,-0.006214012930213357,27.9,63.07,1.0230749875307084,2968000,0.032456306740641594,0.7477626882220403,760
86.40000000000003,1084.86,372,0.4986290752887726,2.168651819229126,-0.018110817686247175,20.0,54.79,0.9270020231790841,2976000,0.03747095380444079,0.8460142772534894,761
83.20000000000002,1053.92,373,0.6949875378608703,2.221646749973297,-0.013077241943974513,19.700000000000003,52.14,0.979414952993393,2984000,0.039842888819985094,0.7242025878999655,761
78.20000000000002,953.39,374,0.33299095928668976,2.637059310078621,-0.0332276373449713,10.9,43.26,0.8308888868987561,2992000,0.05259931779932231,0.9349177791497963,761
71.70000000000006,895.59,375,0.7195052403211594,1.742303329706192,0.0027392021869309248,6.9,39.82,0.9890687529742718,3000000,0.021863858136348426,0.6023950064344217,761
67.10000000000001,863.43,376,0.6660405707359314,2.2109336864948275,-0.01112432088528294,6.9,36.08,0.9804485690593719,3008000,0.037138242269866166,0.6403730841671595,761
68.30000000000003,864.12,377,0.7018356281518936,2.143004612326622,-0.01478352934413124,6.9,36.72,1.0034146296977997,3016000,0.03581326975952834,0.6501419924952401,761
68.30000000000003,856.84,378,0.6320623189210892,2.2314179015159605,-0.007568009130191058,6.9,36.95,0.9768121099472046,3024000,0.04094571165274829,0.6389768432041506,761
80.30000000000003,879.11,379,0.595641468167305,2.729609041213989,-0.0071548493241425605,6.9,38.84,0.9659367245435715,3032000,0.06980607813224196,1.0016152479503226,762
85.0,888.41,380,0.6344052940607071,2.4827561444044113,-0.019673901740607107,6.9,41.25,0.9962213718891144,3040000,0.05660248656757176,0.7989611802207065,762
85.20000000000002,893.71,381,0.660055382847786,2.204203931093216,-0.017207689229544486,6.9,42.38,1.0068017482757567,3048000,0.036051154085434974,0.6269891143734516,762
88.50000000000004,907.05,382,0.6291417413949967,2.419625401496887,-0.014361454164609313,6.9,44.38,0.9865687966346741,3056000,0.044651318951509894,0.7163654363556792,762
93.10000000000001,947.95,383,0.6144396197795868,2.481162542104721,-0.027284430984582286,6.0,48.79,1.0015122258663178,3064000,0.050221470680553465,0.8697246603920104,762
93.10000000000001,954.23,384,0.6599572098255158,2.086666120290756,-0.008613430621335284,6.0,49.53,0.9587793469429016,3072000,0.03268421378452331,0.6524033501805832,763
93.10000000000001,991.02,385,0.7006548690795898,2.6870913803577423,-0.01504163978534052,6.0,52.24,0.9650935351848602,3080000,0.05925164246931672,0.7888834373309797,763
101.0,1042.31,386,0.6180774462223053,2.3756320023536683,-0.014556271548499353,6.0,58.63,0.9789171481132507,3088000,0.04441206677351147,0.7603171878846884,763
101.10000000000001,1060.65,387,0.6482172352075577,2.4562327879667283,-0.014534833893412724,6.0,60.74,1.00717808842659,3096000,0.04662462029140443,0.7302982203126668,763
101.10000000000001,1093.51,388,0.6510782152414322,2.3369580352306367,-0.014980295439454495,11.500000000000002,62.92,0.992565239071846,3104000,0.04257131631486118,0.7853119253859362,763
101.10000000000001,1092.62,389,-0.2139868074655533,2.84393923163414,-0.03218062748899683,6.9,64.67,0.9782691410183907,3112000,0.06251020612660796,1.03315382326945,764
101.10000000000001,1071.54,390,0.6390100818872452,2.157197253704071,-0.008191435777989682,6.9,63.27,0.9693609964847565,3120000,0.036520066079683604,0.6764737430586898,764
101.10000000000001,1058.8,391,0.6618346321582794,2.351124721765518,-0.015202710528974421,6.9,61.51,0.9934552705287933,3128000,0.042632889430969954,0.7172300078937348,764
95.50000000000004,1055.7,392,0.657418891787529,2.1268411833047867,-0.00899507679627277,6.9,58.14,1.004751873612404,3136000,0.03408541560173035,0.6177004918432089,764
95.0,1008.3,393,0.2941010022163391,2.471237941980362,-0.018485379623889457,6.9,54.66,1.0491282749176025,3144000,0.05003107180818915,0.7128128898273574,764
94.10000000000001,988.35,394,0.6490252792835236,2.120877240896225,-0.015701111548405606,6.9,53.02,1.0044018977880478,3152000,0.03566021013539285,0.6728101520347817,764
87.20000000000002,977.51,395,0.6050785827636719,2.4996812504529955,-0.02344874686212279,7.0,50.67,0.9986010098457336,3160000,0.04948885563295335,0.7795069618795298,765
87.0,984.23,396,0.6753344023227692,2.206091088652611,-0.0083481837681029,7.0,51.01,0.9814266353845597,3168000,0.038404251374304296,0.6323194292099132,765
91.10000000000001,978.97,397,0.5863839322328568,2.528563208580017,-0.019246208001859486,7.0,51.86,0.9987970125675202,3176000,0.049411271503195166,0.766437225312449,765
87.40000000000003,976.48,398,0.6432704567909241,2.7012009155750274,-0.014638304352993146,7.0,50.76,0.9897347170114518,3184000,0.060868060146458444,0.988656286424145,765
92.0,974.33,399,0.626020815372467,2.3395293867588043,-0.016836512969457543,7.0,50.73,1.0114252358675002,3192000,0.044487206749618056,0.728540985705865,765
90.10000000000001,984.71,400,0.07045246362686157,3.0863709688186645,-0.0184523316466948,7.0,51.09,1.0057494205236435,3200000,0.11857404909096658,1.1942980436166097,765
90.10000000000001,979.27,401,0.6321544170379638,2.163745375275612,-0.009594101421535016,7.0,51.25,1.0162542951107025,3208000,0.03526633681729436,0.6704818371438739,766
90.10000000000001,1019.06,402,0.6151542067527771,2.4975318986177446,-0.030689962191499946,8.9,53.94,1.0323637396097183,3216000,0.04846794287674129,0.8587496488240809,766
90.10000000000001,1079.79,403,0.6373146432638168,2.1863118374347685,-0.013890634386916645,16.8,57.29,1.0037983077764512,3224000,0.03793381457682699,0.7165132706123675,766
92.0,1130.14,404,0.655028572678566,2.687594628930092,-0.01308499823717284,24.0,62.72,0.9903157144784928,3232000,0.06445539765059947,1.0352654537618917,766
92.30000000000003,1159.14,405,0.5693438231945038,2.698109645843506,-0.002358465458964929,31.700000000000003,65.05,1.010721327662468,3240000,0.05863581122364849,0.8315129743682257,766
97.30000000000003,1165.76,406,0.4316503006219864,3.3050177496671678,-0.022653378661489115,31.700000000000003,70.62,0.9935167515277863,3248000,0.15936799424234777,1.3034705124330648,766
97.30000000000003,1169.14,407,0.6665468847751618,2.1584396070241927,-0.014797315400792287,32.6,70.54,1.0080381232500075,3256000,0.0356230450887233,0.6405902605095952,766
97.30000000000003,1199.24,408,0.6214128392934799,2.4556722539663314,-0.01323220090867835,41.5,73.35,1.0138011091947556,3264000,0.050107302912510934,0.7660368270111703,767
104.0,1217.14,409,0.47216090202331545,2.7824350649118426,-0.014787140716507566,43.0,76.52,1.0082581758499145,3272000,0.09587506103795022,0.9657831257275113,767
104.10000000000001,1235.51,410,0.6691694957017899,2.4296557199954987,-0.014731703440193087,43.9,78.3,1.0039462167024613,3280000,0.04280886119697243,0.7212274728340007,767
104.10000000000001,1235.98,411,0.7031921863555908,2.233220797777176,-0.000302929469908122,44.0,78.5,0.9910545730590821,3288000,0.04499834301415831,0.6529486310098553,767
113.00000000000034,1221.38,412,0.6451123595237732,2.807389408349991,-0.029064304248895497,42.800000000000004,78.81,1.0369019198417664,3296000,0.059734713071957234,1.0132627914783945,767
113.00000000000034,1208.72,413,0.6267890912294388,2.652762343287468,-0.0028333803605346476,38.0,77.55,0.9902232229709625,3304000,0.05549650793895125,0.8665605441620484,767
116.6000000000003,1209.91,414,0.5996762144565583,2.216015948653221,-0.008357029837061419,39.8,78.45,0.9972546124458312,3312000,0.03941074130125344,0.6395634632715522,768
116.6000000000003,1206.4,415,0.6026145941019059,2.957188269495964,-0.02749364747898653,39.8,78.67,0.96762142598629,3320000,0.08668801574036479,0.9419167586118502,768
121.10000000000026,1218.93,416,0.6062710797786712,2.5028490370512007,-0.02106533291283995,39.8,80.04,0.967197979092598,3328000,0.049725837768055496,0.7782875943053135,768
149.2,1240.57,417,0.6856192135810852,2.6652116918563844,-0.013993177422089503,40.9,83.26,0.9754662412405014,3336000,0.061896876096725464,0.9629169493687543,768
149.2,1249.87,418,0.5388046038150788,2.581780415177345,-0.030478609773272183,40.9,84.16,1.0250509887933732,3344000,0.05701355878729373,0.9526936366797177,768
123.80000000000024,1238.62,419,0.6443866938352585,2.0889907723665235,-0.0071868098757840925,39.8,81.9,0.9988116544485092,3352000,0.0349810009310022,0.5715797953114619,769
123.80000000000024,1233.47,420,0.6466690075397491,2.331581454873085,-0.019097256918030325,39.8,81.99,1.0188442879915238,3360000,0.04551262019202113,0.6302060378117175,769
123.80000000000024,1250.52,421,0.7316407817602157,3.063666064143181,-0.01986745609159698,39.8,82.13,1.020988262295723,3368000,0.09275231418665499,1.2210554178275599,769
123.80000000000024,1248.09,422,0.5104804629087448,2.7151795929670333,-0.010525454531598371,38.0,82.5,0.9962944394350052,3376000,0.08956238327547908,1.0013268784261329,769
151.70000000000022,1242.42,423,0.6548838353157044,2.7745806682109833,-0.016191511334109236,38.0,83.96,1.0079275715351104,3384000,0.06824870301876217,0.8721063565520075,769
113.50000000000004,1064.97,424,-1.5741925716400147,2.8767174553871153,-0.028977605263789882,4.700000000000001,67.95,1.0263521671295166,3392000,0.07680517676169984,1.469223888075428,769
93.20000000000002,775.66,425,0.4369802188873291,1.843692581653595,-0.003207515342364786,0.0,43.81,0.9034308484941721,3400000,0.023523142940830438,0.7414696309632375,769
85.10000000000001,720.37,426,0.7002821755409241,2.0249203008413317,-0.004863141053938307,0.0,39.31,1.0100826668739318,3408000,0.03194542050827295,0.5724566007479891,769
84.10000000000001,711.22,427,0.6229179412126541,2.2693604964017866,-0.0076382016157731415,0.0,38.6,1.0173219382762908,3416000,0.04005070205312222,0.6811767378205167,769
84.0,715.51,428,0.6285535001754761,2.374664936065674,-0.020744243030203505,0.0,38.56,1.006042826771736,3424000,0.044652340998873115,0.8475234712945685,769
82.20000000000002,718.22,429,0.5922159433364869,2.1646959948539735,-0.006940974579192698,0.0,38.42,1.0089777570962906,3432000,0.03595611484255642,0.7444582968217791,769
79.10000000000001,717.23,430,0.6909807914495468,2.900810089111328,-0.009539797586621717,0.0,37.3,1.0109634655714035,3440000,0.0688684806926176,1.0036998181384547,770
90.20000000000002,733.38,431,0.6436541140079498,2.238855057954788,-0.012504482441872824,0.0,41.27,1.0333013343811035,3448000,0.04035360042005778,0.6131482446725961,770
90.20000000000002,745.46,432,0.6081801748275757,2.4564484572410583,-0.015741348444826143,0.0,39.86,1.0232874643802643,3456000,0.04627602432854474,0.7226268926257938,770
90.20000000000002,753.53,433,0.6452924972772598,2.213794366121292,-0.012812716409098358,0.0,40.03,1.0213689941167832,3464000,0.03833710195962339,0.7127605458169061,770
102.20000000000002,809.88,434,0.6827004867792129,2.6683283764123917,-0.010590024415869266,0.0,45.67,0.9971277862787247,3472000,0.07054038412403316,0.8666926668693868,770
102.20000000000002,822.66,435,0.6264557546377182,2.2285512548685076,-0.022242728665005415,0.0,46.89,1.0169130158424378,3480000,0.04023675674572587,0.7089429203541429,770
105.60000000000005,903.15,436,0.6014951729774475,2.4932828688621522,-0.012753506536100759,0.0,53.56,1.0020268195867539,3488000,0.052919726157560944,0.7354389269238151,770
111.20000000000002,961.81,437,0.6754543244838714,2.528819939494133,-0.015011120433482574,0.9000000000000004,57.43,0.9998635357618332,3496000,0.0565937312040478,0.8808478999006168,771
122.30000000000003,1050.27,438,0.6768581479787826,3.1844382905960082,-0.023394008934265003,1.9000000000000004,67.8,1.0103711396455766,3504000,0.08867602965794504,1.093787142914251,771
126.20000000000002,1098.25,439,0.7215846967697144,2.7789882892370223,-0.02908744777610991,5.600000000000001,74.61,0.9969240689277649,3512000,0.08140339236240834,1.0268003383569844,771
126.20000000000002,1154.33,440,0.6401293241977691,2.3370112442970274,-0.005982593252556398,13.8,78.34,0.9744530272483826,3520000,0.042678596349433065,0.6604015787720975,771
128.40000000000003,1252.86,441,0.3887963366508484,2.880505993962288,-0.02188417677563848,36.0,86.31,0.98846648812294,3528000,0.11201725447550416,1.1665187241725241,771
128.40000000000003,1262.62,442,0.7060180819034576,2.1428891831636427,-0.01782685521087842,39.0,87.23,1.0238087886571885,3536000,0.035836024144664406,0.6865068649469238,771
128.40000000000003,1299.48,443,0.620631468296051,2.671995361447334,-0.009949188064201735,50.7,90.56,0.9953092229366303,3544000,0.06365774414967745,0.8321775789188119,771
135.90000000000026,1309.84,444,0.4136813569068909,2.7906686794757842,-0.030524846481275746,50.7,92.84,0.9641366428136826,3552000,0.11198917519068345,1.290627691931182,771
135.90000000000026,1321.2,445,0.6987140494585037,2.1588817912340166,-0.011021474586159456,48.0,92.69,0.991585333943367,3560000,0.03702663663309067,0.5915284226658002,772
133.3,1316.49,446,0.6436760717630386,2.3793526220321657,-0.013421744095394388,48.0,90.58,0.9841230195760727,3568000,0.04725941207725555,0.6726824899640075,772
132.10000000000002,1273.49,447,0.42852439284324645,2.6965388083457946,-0.04404770125562209,44.0,85.16,1.0138467782735825,3576000,0.061116931131109595,0.8843140151676995,772
114.30000000000011,1097.21,448,0.3460801100730896,1.8370985388755798,-0.0068651393919572,8.300000000000002,71.09,0.9029403811693192,3584000,0.02604803217574954,0.592895373586245,772
106.70000000000006,1076.59,449,0.6302526903152466,2.2899137687683107,-0.0026504384516010757,8.300000000000002,69.05,0.9676044476032257,3592000,0.04042746014893055,0.7791213634426181,772
105.10000000000001,1073.42,450,0.5867337369918824,2.8595277917385102,-0.0037651320395525544,8.300000000000002,68.44,0.98367172062397,3600000,0.06478130845818669,0.9397641675775112,772
106.60000000000005,1084.69,451,0.6027171993255616,2.925365192294121,-0.022683819074882195,8.300000000000002,67.87,0.9798590558767318,3608000,0.08405512611847371,1.1553336162389765,772
106.60000000000005,1081.68,452,0.6617222422361374,2.1138981968164443,-0.012628863686113618,8.300000000000002,67.6,0.9780734580755234,3616000,0.03554642065428197,0.6663777369869733,772
105.10000000000001,1103.95,453,0.6417978227138519,2.5562369227409363,-0.0272609172842931,8.300000000000002,66.04,0.9864497536420822,3624000,0.05431134154088795,0.7477646552604468,772
106.60000000000005,1082.03,454,0.2338460624217987,2.8042214900255202,-0.02966984684346244,8.300000000000002,63.41,1.0567870527505874,3632000,0.08361154063604773,0.9454353204596129,773
106.60000000000005,1032.41,455,0.6255040055513382,2.252141058444977,-0.0050339494919535354,3.8000000000000007,59.65,1.0330869948863983,3640000,0.04158252302091569,0.7147864479804604,773
105.0,998.68,456,0.6614382076263428,2.2953653264045717,-0.01358754425222287,3.8000000000000007,55.5,1.0018793332576752,3648000,0.04370976749807596,0.6623211859931806,773
105.10000000000001,992.38,457,0.49297236144542694,3.1528168612718583,-0.01739550743775908,3.8000000000000007,56.61,1.0281322705745697,3656000,0.12736684521194547,1.0985855521532795,773
100.70000000000006,931.77,458,0.3381875652074814,2.430468321442604,-0.02368377464124933,1.9000000000000004,51.89,1.0234204407036305,3664000,0.04897555062547326,0.9207575517093497,773
100.70000000000006,928.78,459,0.690271725654602,1.9880990248918533,-0.006967116774758324,1.9000000000000004,51.54,0.9975881856679917,3672000,0.032060896162875,0.5618877506964102,773
100.70000000000006,965.89,460,0.5776911467313767,2.3810273790359497,-0.01076517955691088,4.0,54.5,0.9858717060089112,3680000,0.04601819872390479,0.7954317743195018,773
109.30000000000003,1031.1,461,0.690836461186409,2.085738455653191,-0.017612559269509803,5.9,59.86,0.9945656836032868,3688000,0.035956890326924625,0.6619742986608017,773
109.30000000000003,1051.36,462,0.6474360245466232,2.6643294149637224,-0.021762356420513242,8.9,61.1,0.9951955431699753,3696000,0.06555246327072382,0.8496052762242389,774
117.0,1145.1,463,0.6606868410110474,2.4947737854719163,-0.025820166952325963,16.9,70.22,1.0146149396896362,3704000,0.05271788101643324,0.771558342497298,774
117.0,1124.84,464,0.4350396060943604,2.9144618713855746,-0.027167497195187025,15.9,67.18,1.0397753486037253,3712000,0.06973369391169398,1.0411122382361804,774
109.30000000000003,1105.66,465,0.6625082468986512,2.0636155074834823,-0.007000303268896459,15.9,63.82,1.0076031416654587,3720000,0.03435228276066482,0.6356341172439486,774
112.50000000000004,1087.88,466,0.6347376054525375,2.6539637982845306,-0.012305838648462668,15.9,64.71,0.970958491563797,3728000,0.06274085530079901,1.018126332635234,774
101.60000000000005,1043.38,467,0.0062210577726364135,2.1188632822036744,-0.013997895328502636,13.9,58.95,1.0898445403575898,3736000,0.03629553985316306,0.7273258821540328,774
101.60000000000005,1036.54,468,0.657052041888237,2.2438132154941557,-0.014608749693725259,12.500000000000002,58.68,1.0072595483064652,3744000,0.04176089274231345,0.6841979568600941,774
107.20000000000002,1024.14,469,0.7221630090475082,3.14755825817585,-0.008119168143020944,12.500000000000002,60.31,1.0099773001670838,3752000,0.10323237361386418,1.098478707055346,774
101.80000000000007,1024.86,470,0.7078039449453354,2.1743466448783875,-0.013070988784311338,12.500000000000002,60.22,1.0079396200180053,3760000,0.038545804279856384,0.6892267600707527,774
101.80000000000007,1056.79,471,0.655144254565239,2.6333003914356232,-0.023535312090534718,13.9,63.06,1.0051320433616637,3768000,0.055866284114308655,0.7656387523553505,774
117.30000000000003,1091.94,472,0.6789651811122894,2.319815044403076,-0.008537346209341195,15.8,68.25,1.0021171045303345,3776000,0.04349052489735186,0.7541087756823055,775
94.30000000000003,879.24,473,-1.0727249819040299,2.6463441359996795,-0.02561651443094888,0.0,50.11,0.9573038823902607,3784000,0.07449918543919921,1.6252917546213044,775
88.10000000000001,854.16,474,0.6644429010152817,2.009836586713791,-0.005625134808942675,0.0,47.21,0.9929950737953186,3792000,0.03326517462730408,0.6154966563670787,775
88.10000000000001,854.87,475,0.5921008235216141,2.324885248541832,-0.019487762628123163,0.0,47.83,0.9728571504354477,3800000,0.04755613964051008,0.75355255924601,775
91.60000000000005,875.53,476,0.6531613159179688,2.4064525401592256,-0.008623640763689764,0.0,49.74,0.9680889511108398,3808000,0.04598076509311795,0.8193015638478542,775
117.30000000000003,910.96,477,0.6651050215959549,2.2493156492710114,-0.01304338198107871,0.0,54.05,0.983463773727417,3816000,0.04073802344501019,0.6520456114119229,775
117.30000000000003,921.02,478,0.6364370048046112,2.517488329410553,-0.028345171374385244,0.0,55.54,0.9905622404813766,3824000,0.05222460768651217,0.8304554887145994,775
121.40000000000003,963.42,479,0.651278418302536,2.2047220456600187,-0.020165064520551824,0.0,60.18,1.0211002641916276,3832000,0.04050649055279791,0.6543937397922432,775
121.40000000000003,992.31,480,0.656606205701828,2.130880967974663,-0.016401751118537505,1.8000000000000007,62.41,0.9948286545276642,3840000,0.035755884377285836,0.6181367711586662,775
129.3,1046.83,481,0.6843220806121826,2.98864220559597,-0.009679971190635114,4.9,69.64,0.9808077162504196,3848000,0.08059695111121983,1.0651972343547194,775
134.60000000000005,1089.83,482,0.6428144109249115,2.8329764395952224,-0.018051278232596814,4.9,74.41,0.9798588669300079,3856000,0.0701635558810085,1.0502028949485172,775
140.10000000000002,1100.29,483,0.6354525488615036,2.6781327283382415,-0.016878568808097044,4.9,77.66,0.9527983099222184,3864000,0.06760855201631784,0.9402831705922148,776
132.20000000000002,1103.57,484,0.6499475133419037,2.510559195280075,-0.017832420596387236,4.9,75.3,0.9758695203065872,3872000,0.0503283084789291,0.7680850817246399,776
134.60000000000005,1096.75,485,0.6290338844060898,2.908276890516281,-0.015052541260665749,4.9,76.18,0.9859615850448609,3880000,0.09173801549244671,0.9965072719619479,776
129.50000000000006,1087.77,486,0.5925702613592148,2.4622343343496325,-0.010042131148657063,4.9,74.09,0.9846686261892319,3888000,0.050225430955179035,0.7144872987872165,776
140.10000000000002,1148.53,487,0.6663995522260666,3.1351031267642977,-0.03169000710535329,5.800000000000001,83.11,0.9688294965028763,3896000,0.07340773425996304,1.210621349451018,776
140.10000000000002,1175.04,488,0.6576194638013839,2.153197768330574,-0.006139946010371204,9.600000000000001,85.62,0.9952166736125946,3904000,0.04110866586212069,0.6984437154010711,776
144.90000000000032,1236.57,489,0.6449309426546097,2.667331753373146,-0.01591873999941072,41.9,90.84,1.0017546284198762,3912000,0.0591844629496336,0.8443687864942513,776
186.60000000000005,1287.41,490,0.6216022956371308,2.782371506690979,-0.015803995533642593,45.800000000000004,97.16,0.9703664273023606,3920000,0.07045562598854303,0.9911938060661339,776
186.60000000000005,1312.93,491,0.7014018046855927,2.6267270255088806,-0.007192891015438363,47.6,99.47,0.974405477643013,3928000,0.06708023071289063,0.9408601758384436,776
192.3,1306.34,492,0.6584054553508758,2.690197182893753,-0.01576262410962954,47.6,102.03,0.9709533357620239,3936000,0.05807106390129775,0.8461605419652853,777
195.60000000000008,1301.29,493,0.666633729338646,2.733385543823242,-0.016516951944213362,47.6,102.03,0.9639143872261048,3944000,0.06233080920763314,0.9810907270169485,777
202.4000000000001,1287.32,494,0.7154690062999726,3.022265175580978,-0.005597154465212952,48.0,104.23,0.9436093533039093,3952000,0.10977448632474988,1.1021417582121067,777
202.4000000000001,1295.85,495,0.7132199668884277,2.4287582498788836,-0.011630962854133032,50.0,105.11,0.9667219775915146,3960000,0.05346273000352084,0.7696563599866387,777
195.60000000000008,1248.95,496,0.3917162698507309,2.7926937979459763,-0.035807654662348795,41.9,98.81,1.0053708864748478,3968000,0.0680284085078165,1.0283123216971308,777
195.60000000000008,1229.25,497,0.6638111859560013,2.145086475610733,-0.0033857749082380905,40.9,96.8,0.996310219168663,3976000,0.042951090205460785,0.6937403937144943,777
192.0,1204.79,498,0.6249648773670197,2.6938000291585924,-0.02124630597885698,39.8,91.98,0.9899712020158767,3984000,0.060182227971963584,0.8988827736290674,777
192.0,1215.07,499,0.6101249819993972,2.2419447368383407,-0.012322660960635404,39.8,92.9,0.9702232766151428,3992000,0.04090659788344055,0.6775566436831605,777
186.60000000000005,1210.16,500,0.6255361813306809,2.4167238277196885,-0.024985463409102522,39.8,91.13,0.9652937912940979,4000000,0.05180841991212219,0.9748830275074356,778
186.60000000000005,1234.03,501,0.5891163742542267,2.878282812833786,-0.02727970304829114,39.8,92.72,0.9674333322048188,4008000,0.06646517255343497,0.9172109653366256,778
186.60000000000005,1211.71,502,0.6806677770614624,2.5900114572048185,-0.019750889746355825,25.6,89.48,0.9582157468795777,4016000,0.0742987686023116,0.9671399596574938,778
186.60000000000005,1210.56,503,0.7424356484413147,1.8575095981359482,-0.012021286692470313,25.6,88.98,0.992232169508934,4024000,0.03029864264652133,0.5271928919161794,778
183.30000000000004,1226.5,504,0.6689106094837188,2.1964129596948623,-0.009766658509906847,29.200000000000003,88.38,0.9838602894544601,4032000,0.040253345388919115,0.6063425533101046,778
186.60000000000005,1247.44,505,0.7337792438268661,3.5827602767944335,-0.01549238547886489,29.200000000000003,92.22,0.9832123512029648,4040000,0.1333448067959398,1.447558262571038,778
186.60000000000005,1245.24,506,0.6866471713781357,2.5380263900756836,-0.017199510235222988,29.200000000000003,91.38,0.9837067943811416,4048000,0.05919947813265026,0.8754541408589188,778
194.30000000000018,1243.21,507,0.6145250445604324,2.3997490978240967,-0.022820308730733815,29.200000000000003,91.83,0.9947387933731079,4056000,0.04906664381735027,0.8496057603989194,778
186.60000000000005,1252.14,508,0.6541080349683761,2.7483695363998413,-0.01524003806140172,29.200000000000003,91.21,0.9827990520000458,4064000,0.06553723501507193,0.9415401183254228,778
167.10000000000016,1257.69,509,0.6657070183753967,2.4720257341861727,-0.007183438962092623,29.200000000000003,90.23,0.9936803257465363,4072000,0.0510075956210494,0.8001597106531244,778
166.90000000000015,1251.61,510,0.6026210731267929,3.0699735927581786,-0.008372774787712842,29.200000000000003,90.65,0.9583260345458985,4080000,0.08055967287160457,1.140922524222123,779
166.5000000000001,1263.18,511,0.6538884556293487,2.480774906873703,-0.013518517198972404,37.2,91.82,0.9845109844207763,4088000,0.06601504274643957,0.8476277161155695,779
180.40000000000003,1274.48,512,0.6382819306850434,2.5631921601295473,-0.001147760403691791,38.0,94.35,0.9722082126140594,4096000,0.05859382665948942,0.8052706658420067,779
184.10000000000002,1296.24,513,0.6504417514801025,2.4620369839668275,-0.01111673064820934,50.300000000000004,97.72,1.0266861629486084,4104000,0.04965356299653649,0.6489790807235578,779
184.10000000000002,1334.54,514,0.6220967310667038,2.4642601543664933,-0.016292437166557646,51.0,100.95,1.0283708488941192,4112000,0.049402077323757114,0.7327750760365872,779
184.10000000000002,1342.65,515,0.6686437982320785,2.133619899153709,-0.009354744336451403,52.8,102.49,1.0244502913951874,4120000,0.03737952906638384,0.5893297624132969,779
187.90000000000023,1338.93,516,0.6672786402702332,2.6871503454446795,-0.016599464435275876,52.8,103.77,1.0179201692342759,4128000,0.06571244420250878,0.8576007315524845,779
214.10000000000002,1320.03,517,0.27841214537620546,3.4244758927822114,-0.028967133119585924,51.0,105.74,1.0467335671186446,4136000,0.12492218938656151,1.353969786047672,779
194.2000000000002,1305.99,518,0.6758531928062439,2.161231212615967,-0.013326305889695505,51.0,102.48,1.0435141432285309,4144000,0.03875027799513191,0.6531454332438339,779
194.2000000000002,1300.66,519,0.6664447128772736,2.3002397024631502,-0.011836749415206214,46.7,102.12,1.0119724106788635,4152000,0.04527225926984101,0.7143309570932712,779
214.10000000000002,1299.82,520,0.6431413400173187,2.7589866280555726,-0.014056634742300957,46.7,104.26,1.000139791369438,4160000,0.07617392966058105,0.8666836285754769,780
204.1000000000001,1306.55,521,0.5999802249670029,2.6659910130500792,-0.024566925328981595,46.7,105.05,1.012735988497734,4168000,0.06765630668029189,0.815236835486219,780
203.30000000000004,1306.22,522,0.6186198353767395,2.8016915029287337,-0.001079209193121642,46.7,104.57,0.961739382147789,4176000,0.06630780577193945,0.9882928361093676,780
203.30000000000004,1305.93,523,0.6416977578401566,2.436303322315216,-0.01970023929286981,46.7,105.38,0.9752728122472764,4184000,0.05067708266433328,0.6831643127617665,780
206.80000000000007,1304.32,524,0.6434974557161331,3.666315538883209,-0.00653389453116688,46.7,108.31,0.9386251711845398,4192000,0.13281134315766394,1.5882641000376596,780
216.1000000000001,1305.89,525,0.668708935379982,2.9474100363254547,-0.022041482508648187,46.7,114.95,0.9992913883924485,4200000,0.08528591928072274,0.9922687418030971,780
227.70000000000016,1314.97,526,0.6893424415588378,2.685956529378891,-0.027642389873508363,43.8,115.26,0.9899158769845963,4208000,0.07511823779903352,0.8587309650024525,780
227.70000000000016,1319.74,527,0.7019479042291641,3.175088242292404,-0.011254210961051286,46.5,114.97,0.9751896667480469,4216000,0.10229057099204511,1.1268771578715995,780
238.50000000000006,1323.75,528,0.6751362019777298,2.2065601378679274,-0.01290206906531239,46.5,116.09,0.9958323931694031,4224000,0.0466317780315876,0.6974586569163249,780
238.50000000000006,1305.22,529,0.5913731664419174,2.682717487812042,-0.025518672012840398,43.8,112.42,1.0157716488838195,4232000,0.058422727182041854,0.8597978675509219,781
238.50000000000006,1302.91,530,0.5737765806913376,2.811378892660141,-0.010338731321971863,43.8,114.67,1.0018095880746842,4240000,0.08657086245249956,0.9528563751376291,781
238.50000000000006,1299.45,531,0.5656046587228775,2.9042278105020523,-0.01966623779386282,43.8,114.02,1.0048307055234909,4248000,0.10207774630747736,1.3582925821472833,781
238.50000000000006,1301.44,532,0.6106583082675934,3.264212166070938,-0.00973954917419178,41.4,117.56,0.9826537710428238,4256000,0.095048644146882,1.3124316382738541,781
243.20000000000005,1292.42,533,0.7222697019577027,2.4792335879802705,-0.015068426018115134,41.4,115.92,0.9958486264944076,4264000,0.06775530432816596,0.83723491249011,781
238.50000000000006,1332.97,534,0.602319969534874,2.9771004754304884,-0.007719931883038953,46.7,118.37,0.9844605994224548,4272000,0.09796067544259131,1.0332919124093387,781
243.20000000000005,1355.58,535,0.6590013498067856,2.6270722723007203,-0.012385950564639642,57.0,124.1,0.9660250979661942,4280000,0.06550115024670959,0.8415624177977195,781
243.20000000000005,1358.08,536,0.6172807550430298,2.765452135205269,-0.013579596592462622,56.8,126.38,1.0054577261209487,4288000,0.06977249894756823,0.900459567767732,781
