frames,epoch_idx,grad_norm,policy_entropy,explained_variance,P01:episode_rewards,fps,policy_loss,value_loss,advantage_norm,PMM:episode_rewards,P09:episode_rewards,episode_length
5680000,710,0.1965297009353703,1.351588249206543,6.556510925292969e-09,0.0,527,0.004254819542838959,0.01766140633509167,1.4070552739500999,1.96,5.1000000000000085,199.66
5688000,711,0.17618933168626888,1.3526874434947969,-3.3974647521972653e-08,0.0,527,-0.002545323331432883,0.01367674383846861,1.2357089568302035,1.73,5.0,193.09
5696000,712,0.1575286699388332,1.3689892041683196,-1.1324882507324219e-08,0.0,527,0.001516220076009631,0.012499143914155866,1.130458627715707,1.47,4.0,184.38
5704000,713,0.17663777112766937,1.383896714448929,-3.159046173095703e-08,0.0,527,5.405182600952685e-05,0.013765691160647292,1.2145715413615108,1.4,4.0,181.93
5712000,714,0.17742171371544987,1.3736974346637725,2.384185791015625e-08,0.0,527,0.0008757923683151603,0.01571416002265323,1.3555987994745373,1.79,5.0,196.24
5720000,715,0.17994097748669632,1.372553564310074,1.0132789611816407e-08,0.0,527,0.0013918737281346694,0.01616522790856834,1.4052129550278187,1.83,5.0,197.11
5728000,716,0.1641891798128562,1.3765184164047242,-8.344650268554688e-09,0.0,527,0.00013377358904108404,0.01260411052424388,1.1328405376151205,1.81,5.0,197.93
5736000,717,0.15314090703535077,1.361744978427887,7.152557373046875e-09,0.0,527,-0.00019392692378460195,0.01257286632704563,1.1464793944358826,1.42,4.0,184.69
5744000,718,0.16556735614035312,1.368179738521576,-4.053115844726563e-08,0.0,527,-0.001388252004981041,0.014414277877867789,1.29344202991575,1.49,4.0,187.9
5752000,719,0.16116168473345052,1.3612830185890197,-1.728534698486328e-08,0.0,527,0.0010543381591560318,0.011982461454490476,1.0780465745553374,1.27,3.0,177.65
5760000,720,0.15523358265027937,1.38150732755661,-6.556510925292969e-09,0.0,527,0.0038624424720183014,0.011909240521463289,1.0660035759583115,1.03,2.0,166.72
5768000,721,0.17589460889418101,1.3825070989131927,1.251697540283203e-08,0.0,527,0.0010724871244747192,0.014702847010630649,1.317439181022346,1.27,3.0,177.58
5776000,722,0.18336141547532692,1.3845221710205078,1.0728836059570312e-08,0.0,527,0.0004058733908459544,0.01616006243357333,1.3613167656958103,1.41,3.0,184.61
5784000,723,0.17147708274041254,1.3814258432388307,3.635883331298828e-08,0.0,527,-0.0015321565349586308,0.013442459182660968,1.1952191626280546,1.45,3.0,182.94
5792000,724,0.17648364055087973,1.3817742002010345,-1.7881393432617187e-08,0.0,527,0.005968428079941077,0.015744006964687286,1.3164975356683135,1.37,3.0,180.8
5800000,725,0.18086016201232538,1.377292765378952,-5.066394805908203e-08,0.0,527,-0.0008095739866257645,0.014018661687114218,1.230275834798813,1.34,3.0,182.24
5808000,726,0.16732784804208914,1.3553940665721893,-3.7550926208496094e-08,0.0,527,-0.0003826417145319283,0.013940940637476161,1.2503602511808276,1.63,4.0,189.93
5816000,727,0.1711164659814926,1.3693093180656433,4.1723251342773435e-08,0.0,527,-0.0007230905280448496,0.014789254428651475,1.3086518907546998,1.84,6.1000000000000085,194.43
5824000,728,0.15226037828770456,1.3820797765254975,1.728534698486328e-08,0.0,527,-0.0029494765016715974,0.012663459379139113,1.1456806544959546,1.72,5.0,192.6
5832000,729,0.18903976864949826,1.3772247374057769,1.1920928955078125e-09,0.0,527,0.002172337044030428,0.016633164626109646,1.395662433616817,1.41,3.1000000000000085,181.7
5840000,730,0.16147930340670735,1.3815299487113952,-8.344650268554688e-09,0.0,527,0.0016746705549303441,0.012774427782824204,1.1394348270446062,1.46,4.0,184.0
5848000,731,0.16346409443699306,1.3798947417736054,3.7550926208496094e-08,0.0,527,0.00037230545189231634,0.013041723199903573,1.1487396787106992,1.28,3.0,178.37
5856000,732,0.158325494237982,1.3669039034843444,3.5762786865234374e-09,0.0,527,-0.0026491841452661903,0.013119182821583308,1.203955296613276,1.24,3.0,178.21
5864000,733,0.18634391830542504,1.3586999487876892,2.384185791015625e-09,0.0,527,0.004105403281282633,0.015850361346210776,1.313359716720879,1.45,4.0,185.68
5872000,734,0.16525896018026642,1.3618075060844421,-4.410743713378906e-08,0.0,527,-0.0017871385742910207,0.013973635532020126,1.2330186240375043,1.58,4.0,188.29
5880000,735,0.15551305485273983,1.3701348662376405,-1.1324882507324219e-08,0.0,527,0.0006277681465871865,0.012008010882227608,1.116465128660202,1.49,3.1000000000000085,182.76
5888000,736,0.16012509778917533,1.3818835520744324,7.152557373046875e-09,0.0,527,0.00031624388182535765,0.013296192983252695,1.2131662560999394,1.26,3.0,177.3
5896000,737,0.15506639297680866,1.3809314024448396,4.589557647705078e-08,0.0,527,0.0009218988328939304,0.012021863191112061,1.1085860434919597,1.37,3.0,181.64
5904000,738,0.1586415499084168,1.3832597649097442,-1.728534698486328e-08,0.0,527,0.0006369911914225668,0.012087021528823244,1.0922062476351857,1.33,3.0,180.29
5912000,739,0.16165955945191096,1.3848421025276183,-5.006790161132812e-08,0.0,527,0.0006442030414473266,0.011780439842905253,1.0584671819955112,1.12,3.0,172.87
5920000,740,0.1812854264563174,1.3803729629516601,-2.86102294921875e-08,0.0,527,0.0006522741820663213,0.0158079520883075,1.328255120627582,1.25,3.1000000000000085,178.13
5928000,741,0.16673662147524884,1.3777230083942413,-2.384185791015625e-09,0.0,527,0.0021760515970527194,0.013515311356968596,1.246018838584423,1.28,4.0,178.4
5936000,742,0.16055018981139196,1.3711853086948396,-4.231929779052734e-08,0.0,527,-0.002059487662045285,0.013500338068497512,1.2181962405517697,1.57,4.1000000000000085,187.05
5944000,743,0.16626007847298993,1.3683629071712493,-2.9802322387695312e-08,0.0,527,0.002963966042152606,0.015038551535994885,1.3228683594986796,1.73,5.0,194.42
5952000,744,0.16256667583440368,1.36945871591568,-5.960464477539063e-10,0.0,527,0.0004453672579256818,0.01294332723637126,1.1663371296972036,1.59,5.0,190.68
5960000,745,0.1677395590270556,1.3829555785655976,3.874301910400391e-08,0.0,527,0.000703134338837117,0.014291448689564277,1.2590523259341717,1.74,5.0,196.1
5968000,746,0.15330389051687587,1.3658819460868836,-3.039836883544922e-08,0.0,526,-0.0014002536208136008,0.011446157833410098,1.1163985734432935,1.4,3.0,183.41
5976000,747,0.16422620145864586,1.3792799758911132,1.1920928955078126e-08,0.0,526,0.0043979234195739994,0.013010232736364742,1.1294188749045133,1.24,3.0,175.91
5984000,748,0.16711784881837174,1.3810731053352356,7.152557373046875e-09,0.0,526,0.0008736901548400056,0.014115680998434072,1.2382255189493299,1.21,3.0,175.56
5992000,749,0.19197727247854435,1.3825300586223603,2.9802322387695314e-09,0.0,526,0.0008930753241293132,0.01698629660440929,1.3635800798982383,1.38,4.0,181.47
6000000,750,0.1727874346741024,1.3799878752231598,-6.437301635742188e-08,0.0,526,0.0018385333492187783,0.013666053191482206,1.2020548925548793,1.5,3.1000000000000085,185.14
6008000,751,0.18482191794458186,1.3836649250984192,2.6822090148925782e-08,0.0,526,-0.0014391665207222103,0.015949755182555238,1.3458594146370888,1.41,3.0,181.73
6016000,752,0.1796952443686604,1.3791830253601074,-1.0728836059570312e-08,0.0,526,0.0009154142305487767,0.01585216393646988,1.334005705676973,1.62,3.1000000000000085,190.77
6024000,753,0.15390223143784043,1.3792229735851287,7.748603820800782e-09,0.0,526,-0.00034635788935702297,0.011331651661084834,1.0370890037715434,1.39,3.0,181.37
6032000,754,0.1536478258274847,1.3818114221096038,2.562999725341797e-08,0.0,526,0.002257579994620755,0.011104812704306823,1.0550916378572583,1.04,2.0,168.48
6040000,755,0.15876345270729664,1.375159591436386,4.172325134277344e-09,0.0,526,-0.001520970759447664,0.01146083584666485,1.0957029210031033,1.08,2.1000000000000085,168.99
6048000,756,0.16750686712189758,1.3753615164756774,-7.748603820800782e-09,0.0,526,0.0008085278375074268,0.01419020412003647,1.2633545203879475,1.24,2.1000000000000085,173.99
6056000,757,0.16907304579006308,1.3709800589084624,-7.927417755126954e-08,0.0,526,0.0016163924569264055,0.012804213855915805,1.1345038685947657,1.24,3.0,173.01
6064000,758,0.1625873106904946,1.3785892879962922,-5.364418029785156e-09,0.0,526,-0.0006045390432700515,0.01312418073304798,1.2226090736314654,1.22,3.0,172.57
6072000,759,0.17988319389182286,1.3728236746788025,1.728534698486328e-08,0.0,526,0.001459892662242055,0.014477403564442284,1.2309589410573245,1.34,3.0,178.94
6080000,760,0.17184273568602226,1.3481689608097076,2.9802322387695312e-08,0.0,526,-0.0004119128512684256,0.013439334785421125,1.2128085466474294,1.36,3.0,178.38
6088000,761,0.1656710154485536,1.3769240939617158,1.728534698486328e-08,0.0,526,0.0016530811472330242,0.013824198147895005,1.2468057180196046,1.25,3.0,174.69
6096000,762,0.15141001318762864,1.3679356706142425,-2.0265579223632814e-08,0.0,526,0.00038567240844713526,0.01254659035140321,1.1520969503745437,1.27,3.0,178.22
6104000,763,0.1516302692456604,1.3770076858997344,-1.0728836059570312e-08,0.0,526,-0.0012747653963742778,0.011897047959282646,1.0840459963679314,1.18,3.0,173.52
6112000,764,0.15959217411211543,1.3764104878902435,-2.6226043701171875e-08,0.0,526,-0.0005128005039296113,0.012074604597873986,1.1712410555407404,1.03,2.0,166.33
6120000,765,0.16159224572067823,1.3786044251918792,-6.020069122314453e-08,0.0,526,0.0024390048610803206,0.014130367437892345,1.1952729669213296,1.27,3.0,176.07
6128000,766,0.15927257021827393,1.3794864535331726,1.728534698486328e-08,0.0,526,-3.1409093644469976e-05,0.012367624145299487,1.1062178285047413,1.26,3.0,175.4
6136000,767,0.19425860056659455,1.3796072435379028,-6.61611557006836e-08,0.0,526,0.001874196076532826,0.016842278739268295,1.3904229753091932,1.37,3.0,179.51
6144000,768,0.15392996931716085,1.382983158826828,-8.344650268554688e-09,0.0,526,-0.0008613546297419816,0.0125675958028296,1.1732161048799754,1.68,4.0,192.02
6152000,769,0.2046182437372986,1.3737317872047425,-1.9669532775878907e-08,0.0,526,0.004704148640157655,0.017388909431301728,1.4260128803551197,1.6,4.0,190.32
6160000,770,0.18825742735890877,1.3686867260932922,1.0728836059570312e-08,0.0,526,-0.0016053700356860644,0.017724645919006434,1.5092540101706982,1.83,4.0,200.78
6168000,771,0.16914649668127754,1.3591318130493164,-1.9073486328125e-08,0.0,526,-0.0020905941459932365,0.013699812813047173,1.251107174679637,1.9,5.0,204.04
6176000,772,0.1633042292933825,1.3751151800155639,-7.748603820800782e-09,0.0,526,0.00018611161271110178,0.013585331786161987,1.2610989620164037,1.51,3.0,187.73
6184000,773,0.14244159302320664,1.382307801246643,-2.503395080566406e-08,0.0,526,0.0009642106317915022,0.011712984935347776,1.1361437526717781,1.43,3.0,186.05
6192000,774,0.17827977746207155,1.3815742778778075,3.5762786865234374e-08,0.0,526,0.00019466664758510888,0.01528491521399701,1.322430265918374,1.38,4.0,184.86
6200000,775,0.1677001954847066,1.380809510946274,1.1920928955078125e-09,0.0,526,-0.0006137196114286781,0.01298052989678581,1.1790572866424918,1.47,3.1000000000000085,187.74
6208000,776,0.15431300581257865,1.3842348480224609,3.2782554626464846e-08,0.0,526,0.0022871252766344698,0.012552026103658137,1.1820144498348235,1.31,3.0,179.7
6216000,777,0.17410726246581323,1.3696682798862456,-1.0728836059570312e-08,0.0,526,0.001966166565543972,0.01343229417933344,1.1921643777005375,1.27,3.0,177.02
6224000,778,0.1693464139519522,1.3691552782058716,-3.159046173095703e-08,0.0,526,-0.0004816116826259531,0.015467325503132089,1.3301922106556594,1.39,4.0,182.42
6232000,779,0.17446036833732723,1.3800964963436126,-1.4901161193847656e-08,0.0,526,-0.00166014633490704,0.014033701237158311,1.2595719024538994,1.61,5.0,191.57
6240000,780,0.16455568559650302,1.3797257077693938,8.344650268554688e-09,0.0,526,0.0034057894384022804,0.01362031350478901,1.1779704954102634,1.5,4.0,186.76
6248000,781,0.1818754606482184,1.3779523503780364,2.205371856689453e-08,0.0,526,7.291693793376908e-05,0.016005271035683107,1.3577365216985344,1.48,4.0,188.29
6256000,782,0.14960834248340885,1.37157097697258,1.728534698486328e-08,0.0,526,0.000704498958075419,0.01181759603799037,1.1314871086925269,1.48,4.1000000000000085,188.08
6264000,783,0.17930730658917018,1.3692962968349456,2.9802322387695314e-09,0.0,526,0.00040529398480430243,0.01541383499346921,1.340617277175188,1.64,5.0,191.25
6272000,784,0.14613648339950877,1.3784797060489655,-3.2782554626464846e-08,0.0,526,-0.0016734965157229453,0.013189776728922879,1.2292518144100903,1.85,5.0,200.03
6280000,785,0.16638251364831638,1.3545140373706817,-2.9802322387695314e-09,0.0,526,0.0017809580959146842,0.014901742879426366,1.2834558722749352,1.63,4.0,190.07
6288000,786,0.17888154609241,1.3518541061878204,8.940696716308593e-09,0.0,525,0.003632182091532741,0.01610879713751274,1.3450187541916967,1.45,3.0,180.31
6296000,787,0.1783487745867304,1.3639465951919556,-2.4437904357910155e-08,0.0,525,-6.512510124593973e-05,0.015132277220618561,1.3247739113122226,1.55,3.0,186.26
6304000,788,0.19992928286065353,1.3723956453800201,-4.3511390686035155e-08,0.0,525,0.0031843175645917656,0.017078354716086323,1.3910193418711423,1.46,4.0,185.03
6312000,789,0.15963108818052796,1.3759543657302857,-2.3245811462402345e-08,0.0,525,-0.0014776029373751954,0.014314577228060444,1.230384292602539,1.38,3.0,181.05
6320000,790,0.1679846135594396,1.3775812041759492,-8.940696716308593e-09,0.0,525,-0.0004789740196429193,0.013875286996808426,1.2503861060366035,1.49,3.0,186.35
6328000,791,0.17695751407969723,1.3777801811695098,-1.251697540283203e-08,0.0,525,0.0013971270399633796,0.014829693818992382,1.2927562434598803,1.46,4.0,188.12
6336000,792,0.15348077771565646,1.3737805271148682,-2.8014183044433592e-08,0.0,525,-0.002170318135031266,0.011549198281845746,1.1209805630147458,1.46,3.0,185.71
6344000,793,0.14557488364888002,1.3808604741096497,-2.384185791015625e-09,0.0,525,-0.0005659580601059133,0.011496639198294361,1.1070578536763787,1.38,3.0,182.71
6352000,794,0.17773139542029015,1.3838064289093017,1.3709068298339844e-08,0.0,525,0.0015822858078172431,0.016070477057762673,1.3815337151661515,1.44,4.0,186.0
6360000,795,0.1907563816297937,1.3746875524520874,-4.76837158203125e-09,0.0,525,0.002757041840814054,0.01735310524019951,1.4379923766106366,1.82,5.0,199.63
6368000,796,0.1698657736254183,1.3671391963958741,3.5762786865234374e-08,0.0,525,0.00019161264222930185,0.014877473013166309,1.3058288668096065,1.77,5.0,197.96
6376000,797,0.1635511135223995,1.3764667475223542,-6.556510925292969e-09,0.0,525,0.00017378429911332204,0.014509931523598425,1.284693820849061,1.65,4.1000000000000085,192.73
6384000,798,0.1927708267883811,1.3705832386016845,4.1723251342773435e-08,0.0,525,-0.0008020218706224114,0.01679839190520397,1.3386384215764702,1.8,5.0,200.89
6392000,799,0.16842752579231676,1.3777259588241577,-1.5497207641601563e-08,0.0,525,0.0028947315138066186,0.013792745038399517,1.2062763565033674,1.64,5.0,191.23
6400000,800,0.15223764797184006,1.3781613314151764,3.3974647521972653e-08,0.0,525,0.0005355209106346592,0.012585041727506905,1.184237311631441,1.18,3.1000000000000085,172.9
6408000,801,0.2072299586742102,1.3539879381656648,3.218650817871094e-08,0.0,525,0.0006297943787649273,0.01881282110821303,1.5309107248485088,1.47,4.0,183.72
6416000,802,0.19750698337884243,1.371020246744156,-1.6689300537109377e-08,0.0,525,-0.0010401161247864366,0.017524007817301027,1.4116725777462125,1.99,5.0,200.48
6424000,803,0.16303511854797934,1.370179693698883,-3.516674041748047e-08,0.0,525,0.0010421310464153067,0.012808608166524208,1.1799021688103677,1.98,5.1000000000000085,200.92
6432000,804,0.16253180410758233,1.3837527573108672,3.7550926208496094e-08,0.0,525,-0.0006842084453091957,0.012297167975648336,1.1300740652531385,1.36,4.0,182.96
6440000,805,0.14039833845619015,1.3834883403778075,1.8477439880371094e-08,0.0,525,0.0019438767537940293,0.011085764513418327,1.0515282424539327,1.19,3.0,176.38
6448000,806,0.18757664970110646,1.379793289899826,4.231929779052734e-08,0.0,525,0.0024008646328002215,0.017735421899287757,1.4609623780846597,1.16,3.0,174.55
6456000,807,0.14682005382081942,1.3808243358135224,-2.8014183044433592e-08,0.0,525,-0.002227940518641844,0.01048768304684927,0.9821767714992166,1.31,4.0,179.73
6464000,808,0.14205964562689474,1.3748059141635895,1.4901161193847656e-08,0.0,525,0.0009861785656539723,0.011300701461141215,1.0146487058699132,0.94,2.0,163.82
6472000,809,0.14796401324191177,1.3789867329597474,-7.271766662597656e-08,0.0,525,0.0004325862423866056,0.010784910543461592,1.0257368994504212,1.04,2.1000000000000085,167.95
6480000,810,0.15922868154299466,1.3835027062892913,-3.814697265625e-08,0.0,525,-0.0005493793706409634,0.01252776228078801,1.1507320208474994,1.03,2.1000000000000085,168.06
6488000,811,0.17713605483383116,1.3794480919837953,-2.9802322387695312e-08,0.0,525,0.0006051945779472589,0.01442110741804754,1.2838986099883913,1.34,4.0,180.77
6496000,812,0.2125626380911509,1.376187583208084,1.3709068298339844e-08,0.0,525,0.006346568407025188,0.019745082765202825,1.514738198928535,1.73,4.0,196.63
6504000,813,0.16149373701314765,1.3698782205581665,4.172325134277344e-09,0.0,525,-0.0009595292387530208,0.014302715167150381,1.2946590441465378,1.86,4.0,200.96
6512000,814,0.18375248617890122,1.3728109610080719,5.364418029785156e-09,0.0,525,0.0018288925290107726,0.015441222376402948,1.352982074469328,1.75,5.0,193.63
6520000,815,0.1575830700589019,1.3820545589923858,-5.900859832763672e-08,0.0,525,-0.0018127465411089361,0.012704742078121854,1.2023628596588969,1.68,5.0,191.62
6528000,816,0.1563266119313804,1.3749879813194275,9.5367431640625e-09,0.0,525,-0.0010033911612117663,0.01193819602759504,1.130452720299363,1.44,3.0,184.65
6536000,817,0.1748341657178252,1.3808968555927277,-1.1920928955078125e-09,0.0,525,0.0044738203247834465,0.015642113986505137,1.2875012238323689,1.43,3.0,181.7
6544000,818,0.201515433397104,1.370338623523712,-3.874301910400391e-08,0.0,525,0.004314632816021913,0.020358117743053298,1.597531283646822,1.68,4.0,191.3
6552000,819,0.21399634856832542,1.3670569384098052,-1.7881393432617187e-08,0.0,525,-0.003398819224385079,0.020004710504654213,1.5663640086352826,2.29,5.0,215.06
6560000,820,0.17757422044474955,1.371576784849167,3.0994415283203126e-08,0.0,525,0.0017303422166150995,0.015741014095838182,1.3595060547441244,2.4,6.1000000000000085,220.6
6568000,821,0.16336855752548096,1.3818947720527648,-3.695487976074219e-08,0.0,525,-0.0039730723388493065,0.01386211945053219,1.2507895440980792,2.07,6.0,207.92
6576000,822,0.1736298892017509,1.3745310401916504,1.9669532775878907e-08,0.0,525,0.003538291842851322,0.013444236130362696,1.192334240525961,1.5,4.0,186.76
6584000,823,0.1722645730547968,1.3834920954704284,2.4437904357910155e-08,0.0,525,0.0011882736592087894,0.014731019466180441,1.2928617410734295,1.25,3.0,178.45
6592000,824,0.1526984183082861,1.377102553844452,-1.430511474609375e-08,0.0,525,-0.0017250315344426782,0.01288014197272787,1.206911525800824,1.43,3.1000000000000085,184.44
6600000,825,0.16286308550239842,1.3786550915241242,-3.5762786865234374e-08,0.0,525,0.002054190280032344,0.013931241410336952,1.2165688448399306,1.38,3.0,179.0
6608000,826,0.14640575400568676,1.384811568260193,-7.152557373046875e-09,0.0,525,-0.0013645371072925627,0.011817701205732192,1.076691142488271,1.22,3.0,174.91
6616000,827,0.18578909745641223,1.3782308971881867,2.384185791015625e-09,0.0,525,0.0012996033183299005,0.016286506302349152,1.3546926590055228,1.26,3.0,176.38
6624000,828,0.12505027444058692,1.3646735048294067,1.1920928955078125e-09,0.0,525,-0.0018189384322613478,0.009734720596861734,1.0154324290901422,1.21,3.0,174.07
6632000,829,0.15954113312794546,1.3709275925159454,-3.039836883544922e-08,0.0,525,0.0029157175950240343,0.013311184664271423,1.1731755340471863,1.17,3.0,174.21
6640000,830,0.17051491899615137,1.3689357876777648,-3.039836883544922e-08,0.0,525,-0.003505660450318828,0.013962029842477932,1.2532428576610983,1.31,3.0,181.35
6648000,831,0.13963552889970549,1.3652088642120361,2.0265579223632814e-08,0.0,525,-0.0001494133246887941,0.011241715038240728,1.073380462937057,1.19,3.0,175.06
6656000,832,0.1581387288552339,1.3771171259880066,-2.8014183044433592e-08,0.0,525,0.002787316255271435,0.012618153911462286,1.13843924485147,1.14,3.0,170.41
6664000,833,0.1561043374524821,1.3825171399116516,2.384185791015625e-08,0.0,525,0.0010779612133774209,0.01259015810352139,1.150448714978993,1.25,3.0,176.77
6672000,834,0.15783283798843994,1.3778262054920196,-1.895427703857422e-07,0.0,525,0.0006658169205184095,0.013773102711775209,1.243315176591277,1.28,3.0,176.81
6680000,835,0.16681284580090586,1.3763908278942107,-1.5497207641601563e-08,0.0,525,-0.0003323480358812958,0.013854292849973717,1.2414091347157956,1.34,3.0,179.28
6688000,836,0.18119372434403597,1.376658194065094,-2.384185791015625e-09,0.0,525,0.001778730579535477,0.015218599653653655,1.2791394823417068,1.31,3.0,179.86
6696000,837,0.12383352874905816,1.377177791595459,-1.6689300537109377e-08,0.0,525,0.00017204031348228455,0.009307976536915704,0.9503174195066094,1.15,3.0,174.97
6704000,838,0.16655784214050365,1.383333534002304,2.3245811462402345e-08,0.0,525,-0.0013183271093294025,0.013720146748219121,1.2238771599903702,1.15,3.0,174.29
6712000,839,0.15750042057625221,1.3805340731143951,-4.291534423828125e-08,0.0,524,-0.0005144492583349348,0.012218923640020876,1.148509315289557,1.26,3.0,175.89
6720000,840,0.17560507995792501,1.3806850922107696,3.159046173095703e-08,0.0,524,0.0022560585738392548,0.013977878897312621,1.1847434421256184,1.19,3.0,172.78
6728000,841,0.15858126081603072,1.3809264302253723,2.9802322387695314e-09,0.0,524,0.0012689470034092664,0.013103645167857393,1.1744153883866966,1.16,3.0,170.69
6736000,842,0.17495321283576218,1.3806726324558258,2.9802322387695314e-09,0.0,524,0.002291173703270033,0.015625093558828667,1.3386834792420268,1.37,3.0,177.27
6744000,843,0.154038317723645,1.380144282579422,-4.291534423828125e-08,0.0,524,-0.0008749884506687521,0.012724942456698045,1.1533146680705249,1.39,3.0,180.87
6752000,844,0.16514149043314988,1.3779617369174957,5.364418029785156e-09,0.0,524,0.0006603620271198452,0.014183340543604572,1.2352774035558105,1.51,4.0,187.47
6760000,845,0.19041180819375372,1.3726652765274048,-1.6689300537109377e-08,0.0,524,0.0011025480343960226,0.01754304511533519,1.4630611148849129,1.64,4.0,195.48
6768000,846,0.14622998057889208,1.361835173368454,-2.9802322387695312e-08,0.0,524,-0.0038278804172296077,0.012176400496282441,1.1659112954512239,1.54,4.0,189.26
6776000,847,0.1347304794692466,1.3685096406936645,-1.1920928955078126e-08,0.0,524,0.0029885211405780866,0.01172672313455223,1.088863692358136,1.3,3.0,177.33
6784000,848,0.1322886664060235,1.3769846034049988,-1.6689300537109377e-08,0.0,524,-0.002831848340429133,0.009280748141629545,0.9485387887805701,1.11,3.0,169.47
6792000,849,0.1395877016990682,1.3790868973731996,-1.728534698486328e-08,0.0,524,0.0035836159135214985,0.011491895421722803,1.1071629831567407,1.07,3.0,166.86
6800000,850,0.17494270283677388,1.3817868161201476,-1.6689300537109377e-08,0.0,524,0.0015532260353211314,0.014714608413560199,1.2340504405274988,1.31,4.0,177.79
6808000,851,0.15753598265776733,1.3836094892024995,8.940696716308593e-09,0.0,524,-0.0009129349235445261,0.012260662684871021,1.1027725941687823,1.35,4.0,181.91
6816000,852,0.13818774898088365,1.3844200849533081,-4.172325134277344e-09,0.0,524,0.0008289797557517886,0.011119342699703338,1.075620656237006,1.24,3.0,177.25
6824000,853,0.14618076042529166,1.375060603618622,-6.139278411865235e-08,0.0,524,0.0030352394166402517,0.013010426568462208,1.1611862364783883,1.17,3.0,173.59
6832000,854,0.14303967024806646,1.3687984240055084,-3.039836883544922e-08,0.0,524,-0.00035837254545185716,0.012645316701157299,1.1317127427458764,1.12,3.0,170.7
6840000,855,0.12705888800380005,1.379175295829773,-7.152557373046875e-09,0.0,524,-0.00046868383185938,0.00879403712763633,0.905013799443841,1.0,2.0,166.7
6848000,856,0.16586015978909452,1.3763756048679352,-1.728534698486328e-08,0.0,524,0.0010235877591185272,0.015094900742096797,1.3136139623075724,1.18,2.0,173.72
6856000,857,0.15713737217001295,1.3766196954250336,1.1920928955078126e-08,0.0,524,0.00029280008049681783,0.012695065921143396,1.151914391182363,1.4,3.0,183.35
6864000,858,0.14416632063876927,1.3815205383300782,-3.5762786865234374e-08,0.0,524,0.0017746235174126922,0.013679632363555357,1.1915613969042897,1.27,4.0,179.7
6872000,859,0.1769473198228036,1.3751428949832916,-1.9073486328125e-08,0.0,524,0.002739592840662226,0.015356191308492272,1.3356996887922288,1.36,4.0,183.24
6880000,860,0.16654462508636883,1.3509080708026886,0.0,0.0,524,0.0002909470407757908,0.01565404202505306,1.3548349297046662,1.54,4.0,190.23
6888000,861,0.15096806972370183,1.3781010949611663,-2.205371856689453e-08,0.0,524,-0.002995491115434561,0.0132325784135719,1.1952519799768924,1.68,5.0,195.53
6896000,862,0.15817744237902992,1.3843714129924773,6.556510925292969e-09,0.0,524,0.002036770228150999,0.013490332177934761,1.2087400751933455,1.64,4.0,192.22
6904000,863,0.12251587004479854,1.3823806297779084,5.6028366088867184e-08,0.0,524,0.00028575431613717226,0.00963509138317022,0.9735725382715463,1.22,3.0,176.4
6912000,864,0.19511435993477902,1.3714751529693603,-2.6822090148925782e-08,0.0,524,0.002174181696027517,0.01976403319662495,1.5512808806449174,1.61,4.0,192.37
6920000,865,0.1361192203116336,1.3808869171142577,-1.251697540283203e-08,0.0,524,-4.926808673189953e-05,0.011955329277470809,1.119733473211527,1.69,4.0,195.62
6928000,866,0.11384354241504432,1.3804416871070861,-8.344650268554688e-09,0.0,524,-0.0015132251940667629,0.00870434295195082,0.8824720291234552,1.18,3.0,173.12
6936000,867,0.16346472126337785,1.3801016795635224,-2.741813659667969e-08,0.0,524,-0.00031949487864039837,0.013733291503376677,1.2712646258622409,1.19,3.0,174.01
6944000,868,0.16697837883550662,1.3789801561832429,-2.2649765014648438e-08,0.0,524,0.0032449231075588614,0.013788090359321358,1.218166906312108,1.37,3.0,181.6
6952000,869,0.1475259077318208,1.3838231360912323,-4.231929779052734e-08,0.0,524,-0.0008378755906596779,0.012019157773456754,1.0985186221823096,1.29,3.0,178.68
6960000,870,0.15078064324128534,1.3832839584350587,1.430511474609375e-08,0.0,524,0.0008681680064182728,0.012971745101467605,1.1537411393970252,1.26,3.0,177.34
6968000,871,0.16123950308162108,1.3834588646888732,3.218650817871094e-08,0.0,524,0.0005690475378651172,0.013862517470934109,1.237005043923855,1.51,4.1000000000000085,186.54
6976000,872,0.15962107043753482,1.3797040271759033,4.172325134277344e-09,0.0,524,-0.0020523047796450556,0.013253242655991926,1.2094777417182923,1.62,5.0,192.41
6984000,873,0.15347075359924411,1.3794569504261016,4.76837158203125e-09,0.0,524,0.0028034198633395137,0.012752179938634072,1.16067290738225,1.3,3.0,178.17
6992000,874,0.12408734486473248,1.3834698975086213,4.5299530029296876e-08,0.0,524,-0.001452673531603068,0.009662183803482095,0.9188547884300351,1.02,2.0,166.69
7000000,875,0.16254917707571667,1.3844535207748414,5.960464477539063e-10,0.0,524,0.0010634299530647695,0.012469274333316207,1.1708508712798358,1.05,2.0,169.15
7008000,876,0.12786657603995036,1.3850928819179535,-5.6028366088867184e-08,0.0,524,0.000412901813397184,0.011070403448643447,1.059016923047602,1.16,3.0,172.93
7016000,877,0.17031919508420715,1.3817899763584136,-1.3113021850585938e-08,0.0,524,0.0023636515601538123,0.01596974868840789,1.346670038383454,1.37,4.0,180.87
7024000,878,0.19107152128440838,1.380386551618576,-6.556510925292969e-09,0.0,524,-0.0004647432267665863,0.017535319470989633,1.4559764736890792,1.64,4.0,194.61
