PMM:episode_rewards,P01:episode_rewards,episode_length,P09:episode_rewards,epoch_idx,fps,policy_loss,value_loss,policy_entropy,grad_norm,frames,advantage_norm,explained_variance
50.29,29.8,1131.51,76.0,322,589,-0.007751408167241607,0.034718860038556155,1.0884590935707092,0.7153562477483132,2576000,2.119932634830475,0.6787513780593872
50.83,29.8,1137.88,76.10000000000001,323,589,-0.013449805456912146,0.03752473774831742,1.1118520885705947,0.7348598053989635,2584000,2.177146173119545,0.7072313636541366
50.53,29.8,1134.29,76.10000000000001,324,590,-0.014185576030286029,0.03099798144772649,1.0905054134130479,0.6792612810515435,2592000,2.0267309790849684,0.699534809589386
50.98,29.8,1138.38,76.10000000000001,325,590,-0.012155910642322852,0.034689007853157816,1.0981547570228576,0.7261935490126963,2600000,2.124450172185898,0.7168357294797897
51.06,29.8,1141.78,76.10000000000001,326,590,-0.01678352988092229,0.04249931190162897,1.062208775281906,0.8038785694506155,2608000,2.411830499768257,0.641187886595726
50.53,29.8,1124.12,70.60000000000005,327,590,-0.009444999204715714,0.03678205521311611,1.0457580649852753,0.7461554184643796,2616000,2.1892722779512406,0.6435897892713547
52.15,31.9,1142.23,77.0,328,590,-0.014070269845542499,0.03844553085975349,1.0848235952854157,0.7621127004353835,2624000,2.2774839198589323,0.6755270320177078
53.85,31.9,1135.35,77.20000000000002,329,590,-0.013839031053939833,0.050032579866237936,1.035078232884407,1.1493750638026716,2632000,2.5641390603780745,0.685268195271492
54.18,31.9,1134.45,77.20000000000002,330,590,-0.010640025077627797,0.03436946953646838,1.057359048128128,0.719806022133215,2640000,2.1230275404453276,0.6767470628023148
53.46,32.0,1129.57,76.10000000000001,331,590,-0.014184953530784696,0.029801436774432657,1.0754824513196946,0.6295086993550731,2648000,1.9419083869457245,0.70833411693573
53.76,32.0,1132.01,71.50000000000004,332,591,-0.012898554174462333,0.03166210129158571,1.063901550769806,0.7032553054596824,2656000,2.020386381149292,0.7089146822690964
54.6,32.9,1144.85,76.10000000000001,333,591,-0.013390025906992377,0.03888225225266069,1.1074058163166045,0.8351270056872856,2664000,2.262810518145561,0.6663120406866073
56.24,33.9,1169.42,77.30000000000003,334,591,-0.018498409622116015,0.03459636930376291,1.1077193325757981,0.853217237621291,2672000,2.124424240589142,0.6899269187450409
56.46,33.9,1169.97,77.30000000000003,335,591,-0.015071840900054667,0.0326142196264118,1.0906635624170304,0.6617701573854737,2680000,1.9896914893388749,0.6942565959692001
57.64,34.0,1182.58,84.10000000000001,336,591,-0.015811572707025334,0.034082420878112314,1.053705957531929,0.7394085541217907,2688000,2.1164910799264907,0.6937496650218964
59.48,35.9,1194.43,85.10000000000001,337,591,-0.008056871690787375,0.039293254907242954,1.0261294651031494,0.7309781922220698,2696000,2.228632128238678,0.6544286054372788
60.58,35.0,1186.88,86.20000000000002,338,591,-0.013496345478488365,0.049958425858058035,1.0164282017946242,1.1184589134426666,2704000,2.3990616714954376,0.6627776914834976
62.1,36.9,1199.36,88.20000000000002,339,591,-0.015665471436805092,0.04217127492651343,1.0260420900583267,0.8739948858055387,2712000,2.3636373078823087,0.6079479944705963
62.23,36.9,1195.37,88.20000000000002,340,592,-0.014062807069858536,0.036300793620757756,0.9986987894773484,0.743617436552994,2720000,2.1426626420021058,0.6536687701940537
63.24,35.9,1189.91,91.1000000000001,341,592,-0.022262143311963883,0.05142782330978662,0.9883558195829392,1.1699776370845365,2728000,2.566228598356247,0.6214639484882355
66.4,35.9,1215.88,102.0,342,592,-0.0184661294601392,0.04134210600052029,0.9894983410835266,0.9296789058952903,2736000,2.3209719371795656,0.6280816024541855
65.88,35.0,1204.53,101.10000000000001,343,592,-0.024804931309190578,0.0610658996924758,0.9895500332117081,1.0688400053943106,2744000,2.7359886145591736,0.6612670856714249
66.01,35.9,1207.79,101.10000000000001,344,592,-0.0059091464756056665,0.04303979661781341,1.0112929755449296,1.0122222270637808,2752000,2.351454726457596,0.7553431159257888
69.79,36.9,1220.2,102.40000000000003,345,592,-0.021266534556634725,0.050648591918870806,1.0209902888536453,1.1985655780284974,2760000,2.588797298669815,0.6418379348516464
71.08,37.0,1229.2,106.40000000000003,346,592,-0.0051295154145918785,0.031190142987761647,1.0535921049118042,0.8067165288900356,2768000,1.9980798238515853,0.6764382547140122
71.69,37.900000000000006,1235.3,106.40000000000003,347,592,-0.013378653542604297,0.035902126105502245,1.0734396553039551,0.8890094761453287,2776000,2.207297633290291,0.6703312599658966
72.4,38.900000000000006,1232.21,106.40000000000003,348,592,-0.01294388117210474,0.04622008891776204,1.022201408147812,0.8594320962619009,2784000,2.4227953398227693,0.632002124786377
73.83,37.0,1222.88,110.0,349,593,-0.024597792482818476,0.07126098421402276,1.0056464540958405,1.3154436645846888,2792000,2.8307793134450914,0.6112823617458344
74.16,38.800000000000004,1232.23,110.0,350,593,-0.013594100953541783,0.03345253826119006,1.0352177715301514,0.6904753610922464,2800000,2.069119992852211,0.7237927907705307
73.72,38.800000000000004,1220.11,110.0,351,593,-0.014251065235584974,0.06361956428736448,1.0202275395393372,1.7629937345463051,2808000,2.700566598176956,0.6885175210237503
75.37,38.800000000000004,1218.63,110.20000000000002,352,593,-0.009008562653443733,0.04059598166961223,1.0043578559160233,0.8909734395064484,2816000,2.235507441163063,0.6770999753475189
74.74,39.0,1214.24,110.0,353,593,-0.01007636977476068,0.2711275670770556,1.0401716142892838,2.0655386429096882,2824000,3.653570309281349,0.3130015832185745
77.48,39.9,1220.94,112.50000000000004,354,593,-0.013946184546221048,0.04367587310727686,1.0518484091758729,0.8079057345157022,2832000,2.3087981647253035,0.6836172378063202
77.91,39.9,1218.68,115.20000000000002,355,593,-0.022143204367021097,0.03750006770249456,1.0646939527988435,0.7387456036417679,2840000,2.1587247544527055,0.6691303551197052
77.27,39.9,1212.06,112.30000000000003,356,593,-0.023465194220189004,0.0397085008258,1.0518489098548889,0.7630763358985293,2848000,2.2353990978002547,0.6680495083332062
77.83,39.9,1208.62,112.30000000000003,357,594,-0.014852675169240683,0.056172305233776566,1.0364302217960357,1.1136395943642838,2856000,2.69907138466835,0.7056668663024902
81.41,38.800000000000004,1218.58,115.20000000000002,358,594,-0.0064918929268606,0.07152224603574724,1.045234709382057,1.2801692234300759,2864000,3.005875701904297,0.6941840523481368
78.41,38.800000000000004,1214.31,114.10000000000001,359,594,-0.02398293201404158,0.360021814648062,1.043605164885521,2.523604654686153,2872000,3.2866762614250185,-0.5154407805204392
77.86,36.8,1209.65,114.10000000000001,360,594,-0.01398042770824759,0.04585599598474801,1.0357085371017456,0.8188629090916681,2880000,2.348774775862694,0.6834401261806488
77.37,34.900000000000006,1200.82,114.10000000000001,361,594,-0.01989139465847984,0.04547742630820721,1.0273652803897857,0.81233242188369,2888000,2.431433030962944,0.6415153950452804
79.73,36.7,1207.52,115.20000000000002,362,594,-0.007937635192793096,0.3871936311619356,0.9976177406311035,3.4432022933300295,2896000,3.876238781809807,-0.15175700664520264
81.22,33.9,1200.31,138.9000000000001,363,594,-0.06032403487333795,1.374820186761208,1.02073883831501,11.508527829010113,2904000,5.530899842381477,-3.522157456278801
79.52,38.5,1195.33,119.10000000000018,364,594,-0.017804432858574727,0.03949987383093685,1.038965079188347,0.898370290160645,2912000,2.1698747843503954,0.6952941781282425
80.43,34.900000000000006,1182.39,138.9000000000001,365,594,-0.016571061119902877,0.07964061955455691,1.0752394676208497,1.906143986117734,2920000,2.762646456360817,0.673521289229393
81.23,34.900000000000006,1197.63,138.9000000000001,366,594,-0.016907203112496064,0.041217652531340715,1.0703236055374146,0.7690883759303648,2928000,2.2496627897024153,0.669393150806427
78.52,33.9,1195.43,115.20000000000002,367,594,-0.016918408172932685,0.06190792562905699,0.9989198470115661,1.2073543591654812,2936000,2.761028131246567,0.6338457775115967
78.58,33.9,1193.84,115.20000000000002,368,595,-0.016392015313904267,0.03937166578602046,0.9983868372440338,0.928357664053185,2944000,2.268222276568413,0.6522010892629624
78.26,33.0,1188.02,114.10000000000001,369,595,-0.021195783427683638,0.0445015501556918,1.0486067152023315,0.9268204775529512,2952000,2.294709450006485,0.6460443276166916
78.06,33.0,1195.07,115.50000000000013,370,595,-0.019978455697128084,0.04949628181755543,1.064932619333267,0.9713051865349255,2960000,2.445593453645706,0.6501880013942718
79.1,33.9,1206.26,115.50000000000013,371,595,-0.01720574928272981,0.0612306543905288,1.037639660835266,1.2032882876736641,2968000,2.671581442952156,0.7339406186342239
75.73,34.800000000000004,1193.29,113.10000000000001,372,595,-0.014257911177119241,0.04285816286690533,1.0065544575452805,0.8341551188524434,2976000,2.2868441092967986,0.6715097868442536
79.02,35.0,1203.27,129.9000000000001,373,595,-0.01803029606875498,0.095534896729514,1.0274959909915924,1.9046098686519974,2984000,2.953666777610779,0.6640091395378113
77.87,37.7,1205.19,112.80000000000015,374,595,-0.012133543949457816,0.044902167320251464,1.0433285069465636,0.9882236430846665,2992000,2.372132498025894,0.6908321434259415
80.75,37.7,1220.9,129.9000000000001,375,595,-0.012600310691632331,0.049612068901769814,1.0303514581918716,1.0448358108923226,3000000,2.426953882575035,0.7038200396299362
84.75,38.900000000000006,1244.96,180.10000000000002,376,595,-0.006614871428100741,0.05771395732648671,1.0189488244056701,1.1339843335305064,3008000,2.6392058080434797,0.6757912516593934
82.58,38.900000000000006,1237.73,142.30000000000035,377,596,-0.024176479932430085,0.044926592810079456,1.071093829870224,0.983125926120134,3016000,2.331634069085121,0.682995582818985
84.0,39.9,1248.13,182.4000000000001,378,596,-0.01033208176115295,0.04311027342453599,1.0581431841850282,0.8725054981595655,3024000,2.3013161957263946,0.6956683605909347
82.48,39.9,1243.51,134.20000000000044,379,596,-0.020627316628088012,0.06147792581468821,1.0663047641515733,1.1351012818469701,3032000,2.76959586083889,0.6763024848699569
84.64,38.900000000000006,1251.12,182.4000000000001,380,596,-0.026185013501089996,0.07360056784469635,1.0670024341344833,1.6114499576102332,3040000,2.682347702383995,0.5075884038209915
82.44,37.7,1244.61,138.7000000000004,381,596,-0.019144189423532226,0.036815957170911136,1.0649413609504699,0.851711697738356,3048000,2.0700752609968185,0.68357901096344
84.55,38.900000000000006,1253.62,185.00000000000034,382,596,-0.011314775337232276,0.07625096409581601,1.061321439743042,1.3029552407626503,3056000,2.852815589308739,0.7373314255475998
84.54,38.900000000000006,1244.26,185.00000000000034,383,596,-0.022127732677327004,0.04100583319552243,1.0825412541627883,0.7887064897579188,3064000,2.1902315366268157,0.7354276877641678
84.8,38.900000000000006,1257.07,185.00000000000034,384,596,-0.019246072189416735,0.04346398692112416,1.0862576806545257,0.7956242622946823,3072000,2.312185201048851,0.7013313567638397
85.36,40.8,1269.17,185.00000000000034,385,596,-0.01807464731740765,0.04093158354051411,1.0910993862152099,0.7538431256961828,3080000,2.2708215600252153,0.6808684360980988
83.96,38.900000000000006,1250.93,185.00000000000034,386,597,-0.017137456016334908,0.041542897587642076,1.0527358311414718,0.8473597769507936,3088000,2.234929853081703,0.6640564405918121
81.95,40.8,1251.04,138.7000000000004,387,597,-0.018840647727774922,0.04158346295822412,1.054430058002472,0.78355819998814,3096000,2.175618040561676,0.6637665593624115
77.48,38.5,1232.98,117.80000000000007,388,597,-0.015547622548765502,0.05036085460800677,1.0763039779663086,0.9472388824762418,3104000,2.4853450083732604,0.6375723373889923
79.19,38.5,1244.08,119.60000000000005,389,597,-0.014800526730832644,0.03637015799060464,1.0582249641418457,0.7245326668655754,3112000,2.062070326805115,0.6985338628292084
76.65,34.0,1217.28,117.20000000000002,390,597,-0.01391860911855474,0.06627975701354444,1.03481867313385,0.9985170849031705,3120000,2.746064297556877,0.7026411879062653
77.68,34.0,1220.34,119.60000000000005,391,597,-0.022095474930247293,0.04346719167428091,1.0468591666221618,0.8104151550468812,3128000,2.263255113363266,0.6865325325727463
77.0,36.7,1226.83,117.20000000000002,392,597,-0.01241240384930279,0.047532384591177104,1.0744466823339462,0.960123752454775,3136000,2.3159579002857207,0.698069760799408
80.61,36.7,1244.19,121.40000000000003,393,597,-0.020555616202618695,0.0836956552322954,1.0415251326560975,1.3944925072001673,3144000,3.122271558046341,0.6540717273950577
84.77,40.6,1258.68,126.70000000000006,394,597,-0.0210974355135113,0.04947910535149276,1.061619769334793,0.9033975715960456,3152000,2.3965326976776122,0.6547299176454544
82.5,40.6,1251.07,121.40000000000003,395,597,-0.027827229647082275,0.04826485421508551,1.024193212389946,0.9307735144940608,3160000,2.3744287246465685,0.6977584236860275
80.37,33.9,1206.76,121.40000000000003,396,597,-0.01661151994994725,0.07193013865500689,1.0337806153297424,1.3734548142027767,3168000,2.9481040096282958,0.12108187913894654
74.65,31.9,1187.66,117.10000000000001,397,598,-0.011970838332781569,0.024987359649967403,1.0485021609067917,0.6582417206201263,3176000,1.723102595806122,0.7229598075151443
73.67,30.6,1178.92,117.10000000000001,398,597,-0.010024638010536364,0.0367167529091239,1.0402063018083572,0.8394412099517851,3184000,2.094577916264534,0.68798095703125
75.26,30.6,1180.93,117.10000000000001,399,597,-0.021408205219486262,0.0681552848033607,1.0151940840482712,1.1577532054325246,3192000,2.8388250827789308,0.6210278999805451
78.06,30.6,1181.36,119.20000000000002,400,597,-0.01708990324405022,0.0516991867730394,1.0322481453418733,0.9526659728798331,3200000,2.3317357367277145,0.706786590218544
77.93,29.700000000000003,1173.75,121.40000000000003,401,598,-0.008820128422230481,0.08443861132953316,1.031003947854042,1.1848351675697264,3208000,2.716266435980797,0.5024368768930435
78.17,29.700000000000003,1171.99,125.40000000000003,402,598,-0.03375210154477827,0.0557953274436295,1.0213165736198426,1.041619135952545,3216000,2.5508264273405077,0.6594740265607834
82.09,29.700000000000003,1183.34,135.00000000000009,403,598,-0.020110067114583217,0.08547136570326984,0.969260533452034,1.9007491795972797,3224000,2.9564733612537384,0.7245180404186249
81.36,29.700000000000003,1184.87,135.00000000000009,404,598,-0.01616523215721827,0.03856159060262144,0.9661795330047608,0.8726122165207572,3232000,2.1343855971097945,0.65931227684021
77.7,26.0,1153.65,134.3,405,598,-0.02708919266820885,0.13296760185156017,0.9570884639024735,1.5409571837257425,3240000,3.3361942166090013,0.39591328203678133
72.49,21.8,1125.58,129.40000000000003,406,598,-0.01778550964452734,0.04250451335683465,1.0359508353471756,0.7216640511993551,3248000,2.2464016669988633,0.6918710094690322
67.58,20.9,1103.51,118.0,407,598,-0.01620003689400619,0.036202968950383364,1.0317975610494614,0.727252524433121,3256000,2.0842094552516937,0.6938203376531601
67.02,20.9,1106.63,117.10000000000001,408,598,-0.01590688340103952,0.037456404543481765,1.0469114291667938,0.7106549309750985,3264000,2.0693697541952134,0.7149747288227082
69.31,20.9,1107.91,131.10000000000002,409,598,-0.00705266790027963,0.31415391938062387,0.9876667821407318,2.3339228759851824,3272000,3.814426946043968,0.5568315064907075
73.1,21.9,1132.78,132.20000000000002,410,598,-0.014491407166788121,0.046772297732532025,1.0081366592645644,0.8672956795354959,3280000,2.4102733129262925,0.6519853001832963
75.67,25.8,1164.74,132.20000000000002,411,599,-0.0032529495761264115,0.046158555219881235,1.025850448012352,0.7651093275416417,3288000,2.1706124150753023,0.7256793928146362
81.24,29.0,1203.84,139.30000000000018,412,599,-0.015836343800474426,0.059487625155597926,1.0504073774814606,0.9884969789458612,3296000,2.5147992926836014,0.6355486500263214
82.22,29.9,1214.83,139.30000000000018,413,599,0.00848785612062784,0.1035185365146026,1.024696787595749,1.3224925441641486,3304000,3.1403681188821793,0.746172953248024
92.63,30.900000000000002,1243.51,195.40000000000012,414,599,-0.019996663742058444,0.13480101715307682,1.0343333458900452,1.525565096535664,3312000,3.5012629824876784,0.646646568775177
91.36,30.900000000000002,1241.17,185.90000000000006,415,599,-0.010992002554121427,0.0391105754324235,1.034651709794998,0.8343722544404969,3320000,2.188605471253395,0.6471650618314743
91.6,33.7,1252.55,176.9000000000001,416,599,-0.016438308759097707,0.05396727125626057,1.0508497792482376,1.0441380211767108,3328000,2.524086658358574,0.6569129252433776
90.9,30.800000000000004,1258.87,176.9000000000001,417,599,-0.017323517734912457,0.03438326987670735,1.0675911456346512,0.7519862035767843,3336000,2.0473421943187713,0.7176254498958587
87.62,30.800000000000004,1233.33,176.9000000000001,418,599,-0.018365418419707565,0.042308604405261574,1.0582168364524842,0.7962020884175979,3344000,2.2810549426078794,0.6845191752910614
86.56,30.800000000000004,1228.86,140.90000000000032,419,599,-0.020423237448558212,0.044309482108801604,1.0625936424732207,0.793328442777798,3352000,2.284749065041542,0.6826650911569595
87.3,30.800000000000004,1236.9,136.40000000000038,420,599,-0.013746206895448268,0.044598584035411476,1.0330966472625733,0.883484608078479,3360000,2.2875099140405655,0.7131113499403
89.32,40.7,1261.5,136.40000000000038,421,599,-0.01566801325418055,0.048897710298188034,1.0617059594392777,0.8915247950953354,3368000,2.456728668212891,0.6286228120326995
91.72,43.9,1281.41,136.40000000000038,422,600,-0.023449510800710414,0.0554074746184051,1.0313874298334123,0.9925138373485699,3376000,2.4964368283748626,0.62666643679142
92.74,43.9,1285.97,136.40000000000038,423,600,-0.009231588227848989,0.030611435242462903,1.0396669119596482,0.6886659592303235,3384000,1.9305701446533203,0.6928281730413437
95.67,47.9,1306.2,146.3000000000003,424,600,-0.02421173659386113,0.06569706229027361,1.0419208765029908,1.034969699568873,3392000,2.8341328275203703,0.6093302375078201
95.67,48.9,1304.22,146.3000000000003,425,600,-0.010371059856115607,0.052676841034553945,1.065050151348114,1.057547581467305,3400000,2.5723540407419203,0.6705275523662567
94.39,48.9,1286.95,146.3000000000003,426,600,-0.017983618240104988,0.06320553767960518,1.0756545889377593,1.0485786075364394,3408000,2.6988523042201997,0.6161410284042358
92.23,44.9,1278.81,134.9000000000001,427,600,-0.014165429540953482,0.03775533548323438,1.0644564574956894,0.8230472324427641,3416000,2.1089038008451464,0.7051509767770767
89.77,44.9,1255.71,125.00000000000009,428,600,-0.019702207144000568,0.04968383614439517,1.06316350877285,0.9341060012485747,3424000,2.4774306589365005,0.6580945807695389
85.02,43.8,1245.56,114.20000000000002,429,600,-0.019226581332623026,0.045484813316725194,1.0425943166017533,1.014604178131442,3432000,2.3846062952280045,0.6706939053535461
83.0,42.0,1238.4,114.20000000000002,430,600,-0.01637690244242549,0.04551073735114187,1.0184429782629012,0.9955162606891274,3440000,2.2785694855451584,0.7242259860038758
83.41,41.9,1239.07,116.0,431,600,-0.014595475032692776,0.06244128881953657,1.0182476222515107,1.166380350922114,3448000,2.675841229557991,0.6734823215007782
87.06,41.9,1256.3,116.70000000000006,432,600,-0.019517023086809786,0.0496669174451381,1.0214637696743012,0.9112448931721758,3456000,2.409365539550781,0.7420002794265748
88.11,41.9,1265.97,123.80000000000007,433,601,-0.02002648441120982,0.05206647827289999,1.0319091993570328,0.9157579114801072,3464000,2.545932095646858,0.629810876250267
91.56,42.0,1282.61,131.3,434,601,-0.011069826162420214,0.0742141197482124,1.0056908011436463,1.2080127773203477,3472000,2.957656947374344,0.626699715256691
96.21,42.0,1291.06,150.5000000000004,435,601,-0.019830173572991043,0.06100623899605125,1.0761576408147813,1.1523975705037808,3480000,2.3950650346279145,0.70641332924366
93.86,41.9,1290.58,143.30000000000004,436,601,-0.02322164090059232,0.04967073362087831,1.0680566596984864,0.8920982451530668,3488000,2.4066039609909056,0.6562562745809555
94.65,41.9,1281.35,152.20000000000053,437,601,-0.013998296784702689,0.05090970852877945,1.0504954946041107,0.9072913348395991,3496000,2.4771156805753707,0.6915739125013352
95.38,41.9,1279.01,172.00000000000034,438,601,-0.007954471451084829,0.09533125399146229,1.036245628595352,1.098679368920263,3504000,2.729916501045227,0.5924475085735321
97.22,42.0,1282.79,209.00000000000009,439,601,-0.02235867068899097,0.054315223433077334,1.038246420621872,0.9840617602904929,3512000,2.5329583448171618,0.6996790677309036
95.81,42.0,1279.49,209.00000000000009,440,601,-0.016422291500784923,0.047500052424147725,1.0518016564846038,0.8104120156692498,3520000,2.3598149901628496,0.6626413500308991
97.99,40.9,1292.29,218.50000000000006,441,601,-0.01308927515114192,0.06543750175042078,1.054514936208725,1.0402583629046378,3528000,2.595640497803688,0.7115149438381195
98.13,40.0,1290.52,218.50000000000006,442,601,-0.01936810545856133,0.052823212523944674,1.0635771036148072,0.9256127185688059,3536000,2.497337661981583,0.7557996261119843
99.08,40.0,1294.98,218.50000000000006,443,601,-0.005348244127089856,0.04225751081481576,1.073946373462677,0.7988153856349466,3544000,2.325510025024414,0.6348515498638153
100.8,41.8,1317.58,218.50000000000006,444,601,-0.028074826056363234,0.047125819167122246,1.0711508029699326,0.8256771960676136,3552000,2.29706384062767,0.6447440057992935
98.72,41.8,1300.43,209.00000000000009,445,602,-0.013375181744631846,0.05023344715824351,1.0287375503778458,1.0370756644025274,3560000,2.2967543894052507,0.6396459382772446
103.07,46.6,1328.08,218.50000000000006,446,602,-0.018383030078366572,0.05002264662645757,1.0383155739307404,0.8918567279812379,3568000,2.4480909550189973,0.6477594137191772
105.18,47.9,1332.87,223.40000000000003,447,602,-0.01840672444435768,0.0786664184788242,1.0446932780742646,1.2818460894340142,3576000,2.9870692986249923,0.6356017470359803
106.66,48.0,1335.07,223.40000000000003,448,602,-0.02427492735441774,0.09238415689207613,1.0258522939682007,1.3101119606821279,3584000,3.067302519083023,0.6571718066930771
104.9,47.9,1304.36,223.40000000000003,449,602,-0.023519249660894276,0.0651343796029687,1.0333669477701186,1.0183399460667548,3592000,2.704754682779312,0.6699954611063004
103.59,47.9,1304.35,218.50000000000006,450,602,-0.008672587267064956,0.041672967760823666,1.0028700262308121,0.8066476612024575,3600000,2.2064847737550735,0.6569668090343476
101.69,48.0,1303.72,191.00000000000026,451,602,-0.022866360521293247,0.09430151237174869,1.0217498606443405,1.3693049320892223,3608000,3.155594127178192,0.6318355143070221
101.71,48.0,1299.05,191.00000000000026,452,602,-0.02037889880652074,0.06153144500683993,1.0457296550273896,1.0833218164061558,3616000,2.61883276283741,0.6854812657833099
103.72,47.9,1310.42,193.3000000000003,453,602,-0.009180112216126872,0.05151374997105449,1.04162367105484,0.9450733264773991,3624000,2.4014110845327377,0.6960022950172424
109.1,48.0,1322.51,233.80000000000007,454,602,-0.017252922313055023,0.08245096239261329,1.0533310621976852,1.1290971563665466,3632000,2.8493623554706575,0.6845956343412399
108.98,56.1,1327.64,233.80000000000007,455,602,-0.015557364036212676,0.038152012978680434,1.0643398624658584,0.7277862570342626,3640000,2.0764648681879043,0.6453457403182984
111.33,56.1,1347.26,233.80000000000007,456,603,-0.007373116271628533,0.08464538456406444,1.0563515245914459,0.9713236225207582,3648000,2.8233418345451353,0.7180121183395386
116.21,58.800000000000004,1365.96,245.0,457,603,-0.030534237353713252,0.07629439976532013,1.0720712846517564,1.043374999524532,3656000,2.884176058769226,0.6612262606620789
115.91,58.800000000000004,1372.32,245.0,458,603,-0.022757732282043433,0.04333064759150147,1.0779615318775178,0.7717170651265193,3664000,2.2414503860473634,0.6946013599634171
115.54,59.0,1377.8,218.60000000000014,459,603,-0.02160498745040968,0.07285465398803354,1.0438154530525208,1.0303535689818173,3672000,2.8137538760900496,0.692729355096817
119.97,59.0,1382.59,245.0,460,603,-0.01975777220330201,0.07100232440978288,1.0413873445987702,1.2346559475025196,3680000,2.7690348720550535,0.7475124514102935
120.15,59.9,1384.44,245.0,461,603,-0.032139213288901375,0.05954026909545064,1.0505199325084686,0.9285128656055472,3688000,2.5944132256507872,0.6514542824029923
122.14,60.9,1395.07,245.0,462,603,-0.022615498767554528,0.107498289658688,1.045549257993698,1.2575097956730463,3696000,3.0949915403127672,0.6409092140197754
122.35,59.9,1379.27,245.0,463,603,0.004282509739568923,0.08249568454222754,1.0403252232074738,1.1638749240980024,3704000,2.898511155843735,0.7427025389671326
119.98,58.900000000000006,1374.21,244.10000000000002,464,603,-0.01774714269922697,0.05962721512420103,1.0741742342710494,0.9832470414561475,3712000,2.59320173561573,0.6337999534606934
122.59,58.0,1374.52,252.10000000000002,465,603,-0.015289572779729498,0.06594700349029153,1.0436553478240966,1.0227075896364417,3720000,2.7890237855911253,0.6287066465616227
123.39,58.0,1391.72,245.70000000000005,466,603,-0.026177303461590782,0.060789355160668496,1.0425219774246215,0.8681940814783438,3728000,2.596872964501381,0.6404931926727295
124.04,58.900000000000006,1401.23,244.10000000000002,467,603,-0.015858733258210123,0.059146152916364374,1.0609289056062698,0.8888138990224457,3736000,2.5017471504211426,0.6450161749124527
124.31,58.900000000000006,1410.98,244.10000000000002,468,603,-0.02276311747264117,0.044562729732133446,1.0776582300662993,0.7718758362997642,3744000,2.1989500910043716,0.6862301450967788
124.08,58.900000000000006,1423.29,244.10000000000002,469,604,0.0008910766710687313,0.06425477189011872,1.0550950342416763,0.8668498886451396,3752000,2.469993932843208,0.6919949716329574
126.13,63.7,1427.68,242.20000000000002,470,604,-0.02745550333056599,0.08256852883845568,1.0626480507850646,1.1189671569453181,3760000,3.0815857529640196,0.6796093761920929
125.17,60.9,1417.28,242.20000000000002,471,604,-0.012324864096008241,0.07580139162251726,1.0538050943613053,1.1502536480396333,3768000,2.7260079592466355,0.692867351770401
124.17,61.0,1412.93,224.00000000000017,472,604,-0.022599837463349103,0.06186058983206749,1.0471159315109253,0.964323366307801,3776000,2.6824338281154634,0.6368499958515167
118.45,59.8,1377.64,219.30000000000004,473,604,-0.01747646899020765,0.0671824685158208,1.0251483833789825,1.0951004416255927,3784000,2.7817273539304734,0.6748910474777222
122.75,59.8,1381.33,224.00000000000017,474,604,-0.0019905803854635452,0.038722198572941124,1.0385871201753616,0.7944682628055724,3792000,2.032697615623474,0.7061579579114914
120.0,59.8,1369.72,219.30000000000004,475,604,-0.022886859271093272,0.060977385696023706,1.0550244188308715,0.8593782287916026,3800000,2.62679183781147,0.6133713757991791
123.76,63.7,1384.83,224.00000000000017,476,604,-0.023883860962450855,0.09605388939380646,1.0456734579801559,1.4830575215850208,3808000,3.1307109558582304,0.6993108588457108
128.88,63.7,1421.1,242.20000000000002,477,604,-0.017245980012521613,0.06237772875465453,1.052978999018669,0.9488568937063709,3816000,2.544233874082565,0.6951635044813156
122.54,57.9,1383.0,219.30000000000004,478,604,-0.029613695848966018,0.0732202072115615,1.0608414593338966,1.4232547526716905,3824000,2.8377402812242507,0.4597650307416916
121.05,53.7,1372.35,210.9000000000001,479,604,-0.019829020169127035,0.055442900438793005,1.0551298481225968,1.0460409984163546,3832000,2.5062519961595537,0.6954194295406342
117.12,53.60000000000001,1367.36,206.40000000000003,480,604,-0.025900957633857614,0.04271015141392127,1.054283910393715,0.8520179657270559,3840000,2.2030532616376877,0.7193214881420136
118.0,56.7,1367.05,206.40000000000003,481,604,-0.022252099176112098,0.07329206624999643,1.0332230323553084,1.1518720578550472,3848000,2.74878111243248,0.726256628036499
118.89,56.7,1370.19,206.40000000000003,482,604,-0.024273141608573495,0.05338214409537614,1.0525099641084672,0.9200678021406685,3856000,2.308322487473488,0.67869719684124
119.8,53.60000000000001,1374.8,210.0,483,605,-0.019411960462457502,0.08399652583058924,1.0299508434534073,1.1143205903368432,3864000,2.916226548552513,0.6735367661714554
121.44,53.60000000000001,1376.02,210.9000000000001,484,605,-0.01797635764873121,0.06531284467317164,1.0038151890039444,1.03710839058975,3872000,2.6673440992832185,0.647069216966629
124.4,49.8,1373.05,230.70000000000005,485,605,-0.02327195597186801,0.08338861013296991,1.0264967358112336,1.262400178472539,3880000,3.0977781546115875,0.6980994790792465
122.81,47.6,1363.5,230.70000000000005,486,605,-0.030241212758555777,0.08345915712416171,1.029411917924881,1.0497725318419284,3888000,2.7910765731334686,0.6096086025238037
122.93,47.6,1364.59,230.70000000000005,487,605,-0.01278820848223404,0.06672570697497576,0.9877307826280594,0.9977983130850885,3896000,2.676808718442917,0.690695230960846
