frames,policy_loss,episode_length,explained_variance,epoch_idx,advantage_norm,policy_entropy,grad_norm,PMM:episode_rewards,fps,value_loss,P01:episode_rewards,P09:episode_rewards
5808000,-0.024208995164372027,1390.78,0.5375639390945435,726,4.066257969141007,1.015983082652092,1.7574080162148462,156.03,552,0.13594217343255877,40.0,289.2
5816000,-0.0068016734253615145,1362.99,0.7210850077867508,727,2.693857102394104,1.057833948135376,0.9310816883979918,150.95,552,0.06192622390575707,35.400000000000006,285.0
5824000,-0.01572156007081503,1378.53,0.7346477538347245,728,2.62217098236084,1.0096282756328583,0.9033467868547167,151.38,552,0.059457835583016275,43.6,285.0
5832000,-0.02779493445850676,1400.27,0.7942737430334091,729,3.15819640994072,1.0143795454502105,1.5371993172652583,154.79,552,0.09735577839892358,48.7,285.0
5840000,-0.010306337759684538,1444.62,0.6725943928956986,730,3.305627557039261,1.0069692367315293,1.3083512397238,163.88,552,0.09280903022736312,64.9,285.6
5848000,-0.017606959195109084,1460.09,0.6961322164535523,731,3.5561470007896423,1.00428844332695,1.5579725830827686,170.79,552,0.10041442361660302,65.89999999999999,289.2
5856000,-0.012707572106737643,1464.47,0.7810943228006363,732,3.057791768312454,1.0265972447395324,1.2059245993531835,173.3,552,0.08543140425346792,68.7,291.1
5864000,-0.010016838774026838,1460.7,0.7912384432554245,733,3.0350810647010804,0.9917584979534149,1.1788967171985476,167.56,552,0.08024712833575905,67.8,285.40000000000003
5872000,-0.014136992569692666,1461.34,0.7250644600391388,734,3.072555646300316,0.995844920873642,1.1311899764096354,168.26,551,0.08809208687860519,65.89999999999999,284.1
5880000,-0.0033116933741803222,1471.84,0.7621091991662979,735,3.3791484212875367,0.9674739104509353,1.2515886929672675,171.3,552,0.099304218897596,65.89999999999999,284.1
5888000,-0.04992650457366835,1464.09,0.5179472267627716,736,3.220049248337746,0.9920675660669803,1.1917890544524596,167.28,552,0.08278628239408135,67.8,285.40000000000003
5896000,-0.003415594550315291,1387.75,0.6518835979700088,737,2.094067729115486,1.061941985487938,0.6888380734452738,152.97,551,0.036030409242957834,43.2,281.40000000000003
5904000,-0.01417555421765428,1373.21,0.6666246753931045,738,2.0615471458435057,1.0528546977043152,0.6372573717704803,149.56,551,0.04025158743839711,43.2,281.40000000000003
5912000,-0.005358552997931838,1362.18,0.6695045202970504,739,2.724567568898201,1.0400145822763442,1.002303449207394,148.65,552,0.07317105224821717,43.2,281.40000000000003
5920000,-0.04323220587102696,1358.4,0.7018896609544754,740,3.5446433234214783,1.034297005534172,1.2517386908412218,145.84,552,0.10960623391438276,43.2,281.0
5928000,-0.009515504319624597,1356.93,0.6981589806079864,741,2.05211601793766,1.049685119986534,0.6360354729052013,145.08,551,0.03727079192409292,43.2,281.0
5936000,-0.020376194501295686,1343.91,0.6662464463710784,742,2.64834359228611,1.0516598677635194,0.8937582773297917,141.2,551,0.05838726068846881,36.9,280.1
5944000,-0.0050902099188533615,1345.54,0.731569836139679,743,2.937457811832428,1.027658840417862,1.2492675940237066,133.88,551,0.07528206249233335,36.9,269.9000000000001
5952000,-0.021702582926372997,1355.25,0.766158834695816,744,2.6148154175281526,1.0254433411359787,0.906437407720653,140.21,552,0.06865691450657323,43.300000000000004,281.0
5960000,-0.01763912945985794,1352.67,0.7585816782712936,745,3.506622668504715,1.0293776786327362,1.2362090867952416,139.79,552,0.11856204501353204,43.300000000000004,281.0
5968000,-0.01813231379375793,1377.17,0.7664042949676514,746,2.8912830531597136,0.9999064362049103,1.1516772471170655,145.56,552,0.08050108435098081,43.300000000000004,281.0
5976000,-0.0006566081750497688,1381.88,0.7850102216005326,747,3.0332203710079195,0.9953575080633164,1.2342658115465726,145.82,552,0.07907107450067997,43.300000000000004,281.0
5984000,-0.011203186867351177,1374.9,0.8129397004842758,748,3.177144547700882,0.9913119292259216,1.1616973947833618,144.22,552,0.08463283791206777,43.300000000000004,281.0
5992000,-0.015028586644330062,1379.64,0.7474118173122406,749,3.2196481931209564,1.0359629535675048,1.0972658390880432,144.16,552,0.08563443439081311,43.300000000000004,278.20000000000005
6000000,-0.023889804185018876,1376.07,0.6777398777008057,750,3.1860647881031037,1.0012355822324752,1.531782639654116,144.43,552,0.1016553013259545,36.3,280.1
6008000,-0.029402302884845993,1383.89,0.697270929813385,751,3.3477457505464554,1.0355638360977173,1.3802819776483384,144.9,552,0.1006428652163595,36.3,281.0
6016000,-0.006613755183061585,1372.09,0.6876704341173172,752,2.80645568549633,1.029895361661911,0.8797183077118796,138.59,552,0.06530483780894429,36.3,281.0
6024000,-0.02191380785079673,1364.95,0.7075687724351883,753,3.309636572599411,1.034557729959488,1.1652324856929546,138.5,552,0.09319806079845876,36.3,281.0
6032000,-0.013103424118016847,1378.42,0.7425579518079758,754,2.6224428212642668,1.0430603563785552,0.9106107304698071,142.17,552,0.06730777241289615,43.300000000000004,281.0
6040000,-0.03652661324187648,1419.37,0.7559738272428512,755,3.7218302381038666,1.0238997477293015,1.4144504254556725,149.58,552,0.12153024056460708,50.900000000000006,281.0
6048000,-0.032344470963107594,1457.9,0.7045274204015732,756,2.8319302552938463,1.0377593237161635,0.9338860791870546,155.64,552,0.07139079101383686,61.0,281.0
6056000,-0.017546069319942036,1475.42,0.7405328249931336,757,2.339523122906685,1.020247283577919,0.7391048558927469,155.87,552,0.05188335415441543,63.7,281.0
6064000,-0.01513219192449469,1464.45,0.7519099241495133,758,2.597522414922714,1.0158315706253052,0.9561644896790158,154.54,552,0.0604669327987358,63.7,281.0
6072000,-0.025381645907255005,1465.18,0.6357183122634887,759,2.920174279808998,1.031058092713356,1.052760237863582,153.04,552,0.07374931315425784,63.7,281.0
6080000,-0.02038171252817847,1479.13,0.7224712908267975,760,3.191846073269844,1.0234825307130813,1.247156004131045,159.63,552,0.10204311898443848,72.10000000000001,281.3
6088000,-0.027328847029712052,1493.85,0.6766209024190902,761,3.911564908027649,1.040224123597145,1.6284122088831248,163.26,552,0.16747381343506276,76.6,281.3
6096000,-0.013355102805944626,1490.49,0.7134114181995392,762,2.261431555747986,1.048221662044525,0.728190136085919,161.9,552,0.04762166890315712,73.89999999999999,281.0
6104000,-0.0015921618677384687,1505.77,0.772072771191597,763,3.395283671617508,1.0365526401996612,1.3718888270299894,163.27,552,0.1078404774935916,76.7,278.3
6112000,-0.025468326216650895,1426.31,0.5248424661159515,764,2.7409754168987273,1.1060393053293227,1.0021690418182843,147.89,552,0.06586108913412318,49.4,278.3
6120000,-0.007151357892726082,1418.91,0.7110298848152161,765,1.9292706310749055,1.0587739676237107,0.5042939701751743,145.83,552,0.033133599259890616,44.0,278.3
6128000,-0.01728243923280388,1421.46,0.7663241332769394,766,2.8645405662059784,1.04149695456028,0.9567609855263849,145.93,552,0.07511136338114738,44.0,278.3
6136000,-0.02753555405186489,1425.69,0.6666297388076782,767,3.202657827734947,1.0366153198480605,1.2007739665114143,141.24,552,0.09619588823523373,44.0,270.80000000000007
6144000,-0.016275528788464725,1433.0,0.779128605723381,768,2.4671189266443254,1.0510446232557298,0.8035010909560734,141.63,552,0.05825888460502029,45.800000000000004,268.20000000000005
6152000,-0.015201192780950805,1430.9,0.7775317144393921,769,3.9087845265865324,0.994289573431015,1.6837610460166734,143.33,552,0.13112763945944608,45.800000000000004,267.1
6160000,-0.02631125908927061,1434.25,0.7377181005477905,770,4.140625885128975,1.0354057890176773,1.698654126048747,147.82,552,0.16054598667658865,50.5,267.1
6168000,-0.011081547378125833,1438.84,0.6494363683462143,771,2.3321344268321993,1.094068282842636,0.7030863558968916,147.29,552,0.04614918652456254,50.5,267.1
6176000,-0.011299563718494028,1429.46,0.650731925368309,772,2.5783512103557586,1.0460973232984543,0.8140674374656934,144.52,552,0.05732862768694758,50.5,267.0
6184000,-0.011752568368101492,1447.79,0.7342813509702683,773,2.9707863104343413,1.0333721786737442,1.22575025984254,145.11,552,0.07999381688190624,50.5,267.1
6192000,-0.011147440586937592,1459.16,0.6715873962640763,774,2.9969079226255415,1.0370979362726211,1.1548354155615326,148.87,552,0.11148309238720686,50.5,278.0
6200000,-0.02528448750555981,1455.06,0.7481389284133911,775,3.4800960940122603,1.0178382086753845,1.399276208231706,150.24,552,0.12711405774578452,50.5,278.0
6208000,-0.030387237250688485,1462.32,0.7343834334611893,776,3.1527771306037904,1.045580615401268,1.1577408640495368,151.8,552,0.08926023256964982,50.5,278.80000000000007
6216000,0.005004065125249326,1475.78,0.8083678823709488,777,3.573020751476288,1.005689566731453,1.36980164339928,158.48,552,0.1043374783731997,50.5,287.30000000000007
6224000,-0.01669038040723535,1471.27,0.8142267608642578,778,2.8482382678985596,0.9998465645313263,1.0408366807168967,155.89,552,0.07521959293168039,50.5,287.30000000000007
6232000,-0.020858539393520913,1476.35,0.7759900313615798,779,3.742373465299606,0.9890417689085007,1.677910702644763,161.36,552,0.12546383661217989,51.9,290.5
6240000,-0.03237249431433156,1473.23,0.7341530358791352,780,3.7222460556030272,1.021610254049301,1.468446717199956,165.45,552,0.12762070612516255,51.9,292.3
6248000,-0.010208526923088357,1459.58,0.7593203008174896,781,2.4626863408088684,1.0316109961271287,0.7153083395042238,160.12,552,0.05940899456851184,50.5,290.2
6256000,-0.0374603325384669,1490.34,0.7424355477094651,782,3.811639519929886,0.9822929930686951,1.4682727402330256,168.82,552,0.12490839153528213,62.7,292.3
6264000,-0.017557715896036826,1504.88,0.7417295914888382,783,2.605253585577011,0.9936880129575729,0.8654684576403036,168.35,552,0.05896030401811004,63.0,292.3
6272000,-0.010359285722479399,1556.73,0.6555268836021423,784,3.8263484227657316,0.9625433355569839,1.7042215598863608,178.61,552,0.11923388831317425,74.0,295.1
6280000,-0.027530860768747514,1439.82,0.24358181178569793,785,2.544810274839401,1.0828715896606445,1.0666724519381061,165.92,552,0.06771813861094415,38.5,295.1
6288000,-0.01119159398600459,1438.22,0.7732357650995254,786,1.8646880918741227,1.0217272341251373,0.5762564813348754,162.31,552,0.03269766745623201,33.300000000000004,295.1
6296000,-0.01611740092630498,1430.47,0.716702122092247,787,2.235071748495102,1.0196520245075227,0.6987090466713913,158.15,552,0.04781595473177731,27.9,295.1
6304000,-0.012631371819588821,1430.21,0.715562009215355,788,3.473092017173767,0.9869328445196152,1.3399873996555627,154.4,552,0.10283833513036371,27.9,290.2
6312000,-0.012776331945788115,1422.74,0.7754320996999741,789,3.7214459586143493,0.9865547925233841,1.475439098601035,156.81,552,0.13435198171064258,27.9,292.3
6320000,-0.014127645878324983,1426.28,0.7542272067070007,790,2.8120992541313172,0.9842189216613769,0.9940230757478479,157.07,552,0.06709231585729868,27.9,292.3
6328000,-0.018832910834316863,1391.91,0.6729126489162445,791,4.189964944124222,0.8884332424402237,2.30140631233917,151.53,552,0.18112891817465424,24.0,290.2
6336000,-0.006622862766034814,1359.89,0.7023710966110229,792,2.069099379181862,1.083855655193329,0.6863150557589077,144.78,552,0.03568435186520219,23.700000000000003,282.80000000000007
6344000,-0.011150466599865468,1336.86,0.7424345403909683,793,2.343625531792641,1.03096313893795,0.6647734431495322,139.24,552,0.05155668624211103,23.700000000000003,279.30000000000007
6352000,-0.020568794147111477,1318.17,0.851275634765625,794,3.503325171470642,0.9905398607254028,1.838827371838371,132.56,552,0.1168850917648524,23.700000000000003,278.1
6360000,-0.005169894242644659,1314.02,0.8119630831480026,795,3.1496669161319732,1.0157609212398528,1.2126861846547647,130.96,552,0.09726976803969592,23.700000000000003,276.20000000000005
6368000,-0.02113927308106213,1304.96,0.8001166015863419,796,2.6030757248401644,1.0260732507705688,0.9008722090673602,127.98,552,0.06113366520963609,23.700000000000003,273.3
6376000,-0.012799837103812025,1327.36,0.8083173388242721,797,3.8110125422477723,0.957219488620758,1.6060137682191296,134.5,552,0.13176012275740503,23.700000000000003,276.20000000000005
6384000,-0.010392370368572301,1326.86,0.7838592201471328,798,2.6325370228290557,0.9393634027242661,1.0854098210730625,135.33,552,0.0692650746088475,23.700000000000003,276.20000000000005
6392000,-0.01204665243276395,1327.15,0.7256572413444519,799,4.079213230609894,0.9913893055915832,1.6009669802512738,136.9,552,0.15504508679732681,23.700000000000003,273.3
6400000,-0.02045023413549643,1310.72,0.7538050585985183,800,3.6256426751613615,0.9749384552240372,1.6510207914618187,133.56,552,0.12164048276841641,23.700000000000003,266.70000000000005
6408000,-0.01150003881964949,1323.28,0.7348900949954986,801,3.2071340346336363,0.9838358539342881,1.0189875064282048,138.34,552,0.08933309158310294,24.0,273.3
6416000,-0.010429098567838082,1349.86,0.811360068321228,802,3.6040978491306306,0.9879389625787734,1.7406527249811432,144.3,552,0.12051665177568793,25.8,278.6
6424000,-0.02156353759462945,1389.5,0.6808604162931442,803,3.7618169450759886,1.0257286709547042,1.5090241531537225,152.42,552,0.12614235512912272,47.8,278.6
6432000,-0.029612676252945676,1440.81,0.6778061586618424,804,4.547994767427444,0.9962234139442444,1.8628368312517691,162.84,552,0.18008584826719015,54.900000000000006,285.0000000000001
6440000,-0.013615544023050461,1445.49,0.7250298464298248,805,2.294740208387375,1.0158268547058105,0.7424973778272975,166.96,552,0.04803369133733213,61.800000000000004,285.0000000000001
6448000,-0.014262743438594043,1445.6,0.7146734976768494,806,3.1000250804424287,0.9719753670692444,1.0833646506725625,166.71,552,0.08909687523730099,61.800000000000004,285.0000000000001
6456000,-0.03517159563547466,1450.76,0.7851356601715088,807,4.434910836219788,0.9296346271038055,1.9110626716088694,170.92,552,0.17182955102995037,61.800000000000004,296.10000000000014
6464000,-0.01760187115345616,1463.81,0.6717450892925263,808,3.724917044043541,0.9982173085212708,1.4831951629606797,173.3,552,0.11369923851918429,61.800000000000004,296.10000000000014
6472000,-0.017304156078025698,1454.54,0.6216052466630936,809,3.2238743042945863,1.0119987934827805,1.301511171579173,174.05,552,0.08873119671829045,59.6,308.10000000000014
6480000,0.005346373806241899,1471.04,0.7329800683259964,810,3.1995799469947817,0.9742210513353348,1.3252004561706427,178.16,552,0.09342058542184532,66.5,327.40000000000003
6488000,-0.03362353388249176,1493.27,0.8656594115495682,811,3.1776863169670104,1.0049255895614624,1.265255067712532,186.07,552,0.08711499363183975,71.0,331.20000000000005
6496000,-0.01102565771434456,1524.69,0.8287430775165557,812,3.406025220155716,0.9920975422859192,1.3647950043300148,198.28,552,0.09135593575891107,79.0,331.20000000000005
6504000,-0.014369085556827485,1540.86,0.8175748658180236,813,3.028310002088547,1.004333633184433,1.069075963025868,201.68,552,0.08178208558354527,82.0,331.20000000000005
6512000,-0.020750430329353548,1552.91,0.8288011187314988,814,3.319991614818573,1.0385414391756058,1.3322886354078398,206.63,552,0.09149986689910293,82.0,331.20000000000005
6520000,-0.02268542218625953,1559.71,0.8291218012571335,815,3.0899527502059936,1.0256482136249543,1.2298295052518236,202.41,552,0.0884891549218446,84.7,327.40000000000003
6528000,-0.029718954536365347,1546.68,0.798463471531868,816,3.4234210234880447,1.0003432834148407,1.186213401216722,197.92,552,0.10693784438539296,81.7,327.40000000000003
6536000,-0.010928339584788773,1536.59,0.844889994263649,817,2.7094203448295593,0.9981447994709015,0.9334912182879093,196.34,552,0.06815968201495708,81.7,327.40000000000003
6544000,-0.015999182335217483,1525.27,0.788939356803894,818,3.1664572048187254,1.0019749629497527,1.0365046909196685,191.85,552,0.08853894328232854,78.8,320.70000000000005
6552000,-0.020176416539934506,1536.55,0.7453059530258179,819,3.285739623308182,0.9816089677810669,1.1486826372946508,192.36,552,0.09053751720115542,78.8,320.70000000000005
6560000,-0.022182458902243525,1540.33,0.8032880258560181,820,4.058908556699753,0.9586002856492997,1.896226221914234,192.26,552,0.13457442462444305,78.8,320.70000000000005
6568000,-0.023103007791214623,1544.72,0.8673321932554245,821,4.130713558197021,0.9415889811515809,1.8211010345632963,194.53,552,0.13882841222919523,76.8,327.40000000000003
6576000,-0.01319221622448822,1546.64,0.8707831114530563,822,3.4468592190742493,0.9612394189834594,1.3304519060294044,197.45,552,0.1010699165891856,76.8,331.20000000000005
6584000,-0.023961533752153628,1552.57,0.8316912269592285,823,4.122644942998886,0.9742026478052139,1.587118414166705,198.87,552,0.15436235032975673,76.8,331.20000000000005
6592000,-0.012066964979749174,1555.0,0.8313325452804565,824,3.749194995164871,0.9893021672964096,1.3436547256348124,198.95,552,0.13459856277797372,76.8,331.20000000000005
6600000,-0.008614773363806307,1565.63,0.7830082362890244,825,4.378354316949844,0.979715672135353,1.8412590568374005,204.87,552,0.171692613363266,78.8,333.3
6608000,-0.033424314707517624,1556.93,0.7235905802249909,826,3.314242618083954,1.0334109127521516,1.210224024361327,202.18,552,0.09760334494058043,77.9,331.20000000000005
6616000,-0.012858990419663313,1550.0,0.8454788273572922,827,3.3976007664203642,0.9714399492740631,1.2594881754645406,201.23,552,0.10582534533925354,76.8,331.20000000000005
6624000,-0.015148060493404501,1557.45,0.8215612179040909,828,3.4157414758205413,0.9865915942192077,1.2516024954855092,203.01,552,0.09637834859546274,77.9,333.3
6632000,-0.020908468916095446,1561.36,0.8221067690849304,829,3.003661501407623,0.9666990029811859,1.0802201505999134,204.2,552,0.08364834116771817,78.89999999999999,333.3
6640000,-0.02205217049777275,1565.31,0.8577552676200867,830,3.4108912897109986,0.9499518555402756,1.3838252862038924,204.4,552,0.09408008767291903,76.6,337.3
6648000,-0.024249267917475663,1564.26,0.8362405902147293,831,3.4787379097938538,0.9714214789867401,1.4228241961918229,203.29,552,0.09916722923517227,72.7,340.0
6656000,-0.008644619896949734,1579.96,0.805610339641571,832,3.0509656512737275,0.989958848953247,0.9947313425782209,205.57,552,0.07905213666148483,72.7,342.20000000000005
6664000,0.0021788698830641808,1586.43,0.8480555456876755,833,2.790479291677475,0.9739731961488723,0.9927127610794031,205.7,552,0.06801934406161309,72.7,344.40000000000003
6672000,-0.03491522947559133,1586.44,0.8495257836580277,834,4.354990454912186,0.9600079953670502,1.7912474827693352,206.66,552,0.16140119784511625,72.7,348.1
6680000,-0.011316842520609499,1598.91,0.7799687820672989,835,3.6523555088043214,1.016750966310501,1.4705751968038525,214.55,552,0.11724632285535336,72.7,348.1
6688000,-0.01951430391520262,1623.69,0.8124639505147934,836,3.5247467172145845,1.005294828414917,1.3059917961327023,224.73,552,0.10226054776459932,77.5,355.20000000000005
6696000,-0.014159575782250612,1610.73,0.8371696853637696,837,4.105635095834732,1.0003237116336823,1.6092080809544254,221.58,552,0.15344944097101687,69.7,355.20000000000005
6704000,-0.01978373404330341,1629.38,0.7750263303518296,838,3.1297001814842225,1.0221744197607041,1.0346149849653732,229.94,552,0.08784503253176808,72.4,358.1
6712000,-0.01945105235907249,1623.22,0.843166874051094,839,3.2535388684272766,1.0057322108745574,1.1780222639603422,230.23,552,0.09521373637020587,72.4,358.1
6720000,-0.03532372392806792,1629.72,0.7896449720859527,840,3.545982012748718,0.9654260843992233,1.3988784503121001,233.04,552,0.10982777112163604,72.4,358.1
6728000,-0.018599252041894943,1646.62,0.8379529905319214,841,4.321884840726852,0.9117318052053451,1.6773193305797696,234.68,552,0.14883755018003286,77.5,358.1
6736000,-0.015855162059306167,1663.77,0.8117102044820785,842,3.3167854261398317,0.9119770818948746,1.4278232251580796,237.42,552,0.09003231476061047,77.5,359.0
6744000,-0.014019370104069822,1664.1,0.8895051574707031,843,3.682838306427002,0.9236839777231216,1.687905162462859,238.61,552,0.10890099879354238,77.5,363.20000000000005
6752000,-0.03066265741828829,1665.45,0.8292929774522781,844,3.4317794644832613,0.9578384160995483,1.5129767693412575,239.43,552,0.0955753688979894,78.89999999999999,363.20000000000005
6760000,-0.0026380572118796406,1669.78,0.8655086082220077,845,2.733627686500549,0.9821499729156494,1.1241331755181787,239.98,552,0.0657348954770714,78.89999999999999,363.20000000000005
6768000,-0.03400639673345722,1672.32,0.781702931523323,846,3.698855373263359,1.003913196325302,1.6012672859276291,239.14,552,0.12684287258889526,78.89999999999999,363.20000000000005
6776000,-0.03772002597572282,1684.89,0.7818378937244416,847,5.040075949430466,0.9858057844638825,2.558153979167194,240.58,552,0.2509097511973232,84.5,363.20000000000005
6784000,-0.014844654727494345,1678.71,0.7805495566129684,848,2.3901201742887497,1.0223408043384552,0.9725916911923543,240.89,552,0.05728800186887383,84.5,365.3
6792000,-0.01015192732680589,1674.15,0.8407793402671814,849,4.806453125476837,0.9233404624462128,2.2204694778102962,241.26,552,0.19695525820367038,84.5,365.3
6800000,-0.032065858255373315,1656.85,0.8046638387441635,850,3.14437571644783,0.9821229326725006,1.13156055446734,239.08,552,0.08580211540684105,85.9,363.20000000000005
6808000,-0.010518009886727669,1659.99,0.7381692957878113,851,2.9049957275390623,0.9995809334516526,0.8952699344952465,238.91,552,0.07668426451273262,85.9,365.3
6816000,0.001365766182425432,1656.73,0.7839763098955155,852,3.43258524119854,0.9809226030111313,1.1548557401272226,237.97,552,0.11148506188299506,85.9,365.3
6824000,-0.03831458349028253,1645.57,0.8134958821535111,853,4.604719971418381,0.9778474873304367,1.8328358783112109,238.49,552,0.17603776366449891,85.9,368.1
6832000,-0.007675569456041558,1649.47,0.8076604098081589,854,3.4645426332950593,0.9899316722154617,1.432565356069968,238.43,552,0.10848323580808937,85.9,368.40000000000003
6840000,-0.027981435638066612,1647.91,0.7757462292909623,855,3.470905065536499,0.9941535258293152,1.324313217727885,240.01,552,0.10357721148990094,85.9,368.40000000000003
6848000,-0.029587837338913233,1617.91,0.732772017121315,856,4.394068238735199,0.9050845891237259,1.8616042908940371,226.7,552,0.20490161199122667,73.8,359.20000000000005
6856000,-0.00897594764828682,1475.17,0.6859280359745026,857,2.201455966234207,0.9733429089188576,0.7275823086803609,200.75,552,0.03848695056512952,15.700000000000001,356.3
6864000,-0.00562698112684302,1461.46,0.767340191602707,858,1.8073961263895035,1.0130048954486848,0.5589133336921066,198.66,552,0.03027121126651764,15.700000000000001,356.3
6872000,-0.040612596713763195,1417.14,0.822187312245369,859,3.333093945980072,0.969379848241806,1.4364322357504868,185.76,552,0.10952404663898051,15.700000000000001,348.80000000000007
6880000,-0.019204458843450994,1398.6,0.8131247466802597,860,4.5081347358226775,0.9660707044601441,2.0059168050007723,176.51,552,0.23292396896518766,15.700000000000001,344.40000000000003
6888000,-0.00991981795275933,1397.81,0.7541599225997925,861,2.3699003434181214,1.0101654762029648,0.728329194535725,176.36,552,0.05077660132665187,15.700000000000001,344.40000000000003
6896000,-0.02130475821346039,1389.0,0.7782511758804321,862,3.745070705413818,0.9897818648815155,1.3992332556652216,173.02,552,0.13737645086832345,15.700000000000001,343.1
6904000,-0.010241338369178265,1392.74,0.867508675456047,863,5.4477086508274075,0.9457468748092651,2.447458795830413,174.95,552,0.24688024014234544,15.700000000000001,344.20000000000005
6912000,-0.031579898147610946,1398.76,0.8095981967449188,864,3.203840409517288,1.0188032042980195,1.1851247768537543,179.32,552,0.09782578735612332,15.700000000000001,344.20000000000005
6920000,-0.00400218088820111,1396.64,0.8859099411964416,865,3.9493839728832243,0.9675975906848907,1.5158206015152773,181.54,552,0.1348624542914331,15.700000000000001,343.1
6928000,-0.02944035940337926,1388.22,0.8637795424461365,866,3.6008376491069796,0.9937640351057052,1.3780503868495624,180.35,552,0.11103639650158584,15.700000000000001,340.3
6936000,-0.01861309737083502,1408.25,0.8449263191223144,867,3.515738060474396,1.0091387456655503,1.369757115386958,181.24,552,0.11946302870288492,15.700000000000001,339.1
6944000,-0.02692459048994351,1413.88,0.7720255678892136,868,3.350620371103287,0.9997236406803132,1.1022427901833582,180.49,552,0.09925787921994925,15.700000000000001,340.40000000000003
6952000,-0.02584949478143244,1430.3,0.8052717524766922,869,3.8721947503089904,0.9851547312736512,1.513576608401473,186.22,552,0.1274038857501,15.700000000000001,340.40000000000003
6960000,0.002149254582327558,1427.14,0.8593611967563629,870,3.2757316529750824,0.9582606160640716,1.1907113901363007,182.71,552,0.08714610520750284,15.700000000000001,340.40000000000003
6968000,-0.015167547737801214,1429.38,0.8209164750576019,871,3.8257267379760744,0.9728094416856766,1.419649893083529,181.47,552,0.12257602066732944,15.700000000000001,336.3
6976000,-0.037243886821961496,1428.92,0.8341526025533677,872,4.19479752779007,0.9767152643203736,1.6085103465052129,182.28,552,0.1483726396597922,15.700000000000001,336.3
6984000,-0.024736430788652796,1412.4,0.8506454694271087,873,3.930556240081787,1.0124292659759522,1.8465392532183174,183.04,552,0.15856663727667183,15.700000000000001,336.0
6992000,-0.012376530329347588,1415.67,0.8820536249876022,874,3.552911560535431,1.0025790870189666,1.2816379902628918,187.21,552,0.11190750834532082,15.700000000000001,336.0
7000000,-0.043196176184574143,1454.61,0.7613665860891342,875,3.7256713593006134,1.0056481724977493,1.630544708228178,192.89,552,0.13131079494021833,18.700000000000003,336.0
7008000,-0.018168187229894103,1512.0,0.849197079539299,876,3.514788558483124,1.0036066609621048,1.299683177140098,200.67,552,0.11212343086954206,51.6,336.0
7016000,-0.015645585600286723,1551.58,0.8521297043561935,877,3.6644115829467774,0.9631471729278565,1.431372754626673,208.41,552,0.11639582480303944,56.6,336.0
7024000,-0.007192597937537357,1607.89,0.8351304143667221,878,3.352299680709839,0.9569267117977143,1.1831178753686167,220.22,552,0.09502276161685586,70.0,336.3
7032000,-0.03222572705417406,1626.94,0.7839966899156571,879,3.737076482772827,0.9928297168016433,1.3951511960146141,228.47,552,0.12355740573257208,70.9,339.1
7040000,-0.027598291772883386,1637.06,0.8242728459835053,880,3.43792068362236,0.9926247918605804,1.3103685207267035,231.02,552,0.10572101559955627,70.9,340.20000000000005
7048000,-0.01899446491865092,1631.11,0.8645024037361145,881,2.677978529930115,1.0069871515035629,0.8047848417232722,228.94,552,0.07098518262151629,70.9,339.1
7056000,-0.03180676187097561,1651.1,0.8384597116708755,882,4.007488611936569,0.9767209309339523,2.0217071117471654,233.62,552,0.14191245401278138,82.7,339.1
7064000,-0.028886936197523028,1655.28,0.8582943707704545,883,3.8134603130817415,0.9921683531999588,1.5850065290916067,237.31,552,0.12507036511786282,82.7,340.20000000000005
7072000,-0.018561728435452098,1652.59,0.8384874427318573,884,3.261560562849045,1.000703644156456,1.3467235584348791,233.72,552,0.10763463498093188,82.7,339.0
7080000,-0.012079072236374486,1654.32,0.8367659378051758,885,3.062831064462662,0.9974538236856461,1.0924596116733587,234.68,552,0.07853405496105552,82.7,339.30000000000007
7088000,-0.014457857941742987,1663.14,0.8455990064144134,886,3.123556329011917,0.9906146478652954,1.0716054105594912,232.87,552,0.07888266724534333,82.7,342.80000000000007
7096000,-0.03234021947369911,1697.88,0.8595419675111771,887,4.929566155672074,0.9504860770702362,2.2326992072358283,239.12,552,0.19580652445554733,93.7,352.40000000000003
7104000,-0.011047472568461671,1716.33,0.8809255659580231,888,2.6525927925109865,0.9929769289493561,0.8873440222049278,246.17,552,0.06219297390431166,93.7,359.40000000000003
7112000,-0.010041158318053932,1723.77,0.8477497625350953,889,3.5907649385929106,0.9721431916952133,1.3852207895296706,248.67,552,0.10818228729069233,104.8,359.1
7120000,-0.010213797799660824,1724.24,0.889997501373291,890,4.085363904237747,0.9759393054246902,1.9563772300847992,250.45,552,0.1508748721331358,109.3,359.1
7128000,-0.02722715061623603,1720.42,0.8431952571868897,891,3.768469821214676,0.9957820814847946,1.6047087285908872,253.71,552,0.12237552563659847,109.3,366.4000000000001
7136000,-0.022352022886043415,1732.86,0.8787435787916184,892,3.740818773508072,0.9978100091218949,1.781120615831009,259.44,552,0.12085394015535712,122.10000000000001,366.4000000000001
7144000,0.003315880085574463,1726.0,0.9019095927476883,893,3.2392045187950136,0.9925814652442932,1.4745820277682327,257.97,552,0.09118073621764779,117.60000000000001,370.09999999999997
7152000,-0.028858215270738584,1725.97,0.8758161056041718,894,4.448931128978729,0.9715630120038986,2.0639183382090236,255.96,552,0.1629871905501932,113.7,370.09999999999997
