explained_variance,epoch_idx,P01:episode_rewards,fps,policy_loss,PMM:episode_rewards,policy_entropy,frames,advantage_norm,P09:episode_rewards,value_loss,grad_norm,episode_length
0.6296104121208191,361,0.0,514,-0.016376720363623462,40.52,0.998996964097023,2888000,2.399315034151077,72.30000000000003,0.042962287352420386,0.7540947240111902,865.76
0.6260215926170349,362,0.0,514,-0.02065122321015224,39.22,0.9762450468540191,2896000,2.396581349372864,74.10000000000001,0.04333394455723465,0.8032087637304848,866.55
0.629330124258995,363,0.0,514,-0.011491279070960446,38.83,0.9814435362815856,2904000,2.305992485880852,71.10000000000001,0.03877709776628763,0.7495627650855267,855.13
0.5831249213218689,364,0.0,514,-0.01674645513667201,39.47,0.9880287957191467,2912000,2.5694767105579377,75.20000000000002,0.0493853725399822,1.0012716879982413,851.85
0.7008290541172028,365,0.0,514,-0.01288502212264575,42.16,0.9832921332120895,2920000,2.53666654586792,75.20000000000002,0.06544055284932256,0.9661865318752557,862.93
0.6490936583280563,366,0.0,514,-0.01726034323888598,42.55,0.9831731915473938,2928000,2.164080142378807,77.0,0.03623002584092319,0.6747827628298053,869.78
0.6498297506570816,367,0.0,514,-0.010230605845281389,43.59,0.9719851553440094,2936000,2.496992738246918,75.20000000000002,0.04999175724107772,0.7854057267402955,876.83
0.6470809906721116,368,0.0,514,-0.01558163188128674,44.15,0.9853541314601898,2944000,2.2369372487068175,77.0,0.03913031623931602,0.7116098112723347,881.24
0.6150957489013672,369,0.0,514,-0.01909007007125183,45.1,1.0114176565408706,2952000,2.445903263092041,78.0,0.044944513402879235,0.7396412760302988,891.21
0.6518663316965103,370,0.0,514,-0.006529089264513459,46.99,1.006628229022026,2960000,2.23737473487854,80.10000000000001,0.03835787780117243,0.6729513498691331,906.88
0.5638143128156662,371,0.0,514,-0.019205205204198137,49.31,1.002641163468361,2968000,2.5948339623212813,81.10000000000001,0.05135999252554029,0.8783915518054548,935.78
0.6365408819913864,372,1.8000000000000007,515,-0.017318020669627003,52.19,0.9883217841386795,2976000,2.3570940482616423,82.20000000000002,0.042829909222200514,0.7272864479424554,975.89
0.6199395138025284,373,14.9,515,-0.012412956074404064,56.75,0.98281159222126,2984000,2.2685042703151703,85.10000000000001,0.04084086415823549,0.7376536282050388,1041.4
0.629704761505127,374,21.8,515,-0.015312093676475342,61.33,1.002121415734291,2992000,2.4792124438285827,86.60000000000005,0.045130495484918355,0.8141573136550846,1115.88
0.6393096429109574,375,30.900000000000002,515,-0.01868326873460319,66.02,0.9774194169044494,3000000,2.355950983762741,100.30000000000003,0.04324746788945049,0.7320728441376976,1185.52
0.5949654567241669,376,36.7,515,-0.017538479828390338,67.83,0.9705571842193603,3008000,2.5545716321468355,100.30000000000003,0.04649543210864067,0.8097148771098445,1201.93
0.6228838247060776,377,44.0,515,-0.023301858025370166,73.2,0.9672912961244583,3016000,2.7384369552135466,110.20000000000002,0.056278616609051826,0.9290942663999955,1237.99
0.6309082198143006,378,44.0,515,-0.007450266941232258,73.43,0.9831511068344116,3024000,2.0242824429273605,110.20000000000002,0.032473151334561405,0.5995128194579036,1239.0
0.5238894909620285,379,48.8,515,-0.02326441432276624,78.7,0.9506342381238937,3032000,3.662770367860794,117.40000000000003,0.1102616155706346,1.3356439459468095,1265.86
0.6567724102735519,380,49.9,515,-0.01658024303265847,82.04,0.9832298767566681,3040000,2.2605416893959047,121.20000000000002,0.04221847172360867,0.7139215031221792,1280.68
0.5903162783384324,381,46.7,515,-0.010585434826789425,81.01,0.9699049192667007,3048000,2.5022825348377227,121.20000000000002,0.04994062638375908,0.8242268012212693,1282.78
0.681418165564537,382,45.800000000000004,515,-0.010167940472019837,82.42,0.9600054752826691,3056000,2.501129633784294,123.40000000000003,0.054779067263007165,0.8904239127308187,1278.39
0.5854277330636978,383,45.800000000000004,515,-0.020235497077228503,82.3,0.9904788047075271,3064000,2.414282427430153,123.40000000000003,0.05403049363289028,0.7405253094256168,1280.44
0.60073417365551,384,46.900000000000006,515,-0.02511145718861371,83.17,0.9417138189077378,3072000,2.6968123579025267,127.0,0.05543001717422157,1.0320526304018736,1280.08
0.6375192093849182,385,49.0,515,-0.016829300897661596,84.27,0.961523808836937,3080000,2.313649681210518,123.40000000000003,0.042248448766767976,0.8650263975532844,1283.28
0.6179742008447647,386,45.800000000000004,515,-0.007707595770771149,82.9,0.9685361778736115,3088000,2.340537112355232,123.40000000000003,0.043268658537417654,0.7839932733400206,1271.66
0.6353484678268433,387,45.800000000000004,515,-0.01392952807140091,83.75,0.9905750983953476,3096000,2.2699242681264877,123.40000000000003,0.03930098275188357,0.7411503261698066,1285.74
0.6309484511613845,388,46.900000000000006,515,-0.004618489831918851,84.91,1.0043931621313096,3104000,2.3628579223155977,123.40000000000003,0.04144433374982327,0.7292729573438576,1300.19
0.6222960948944092,389,45.800000000000004,515,-0.024928090328758118,84.91,0.9735052651166916,3112000,2.6321215772628785,117.60000000000005,0.05620604563038796,0.8779990857297802,1290.78
0.49922634482383726,390,45.800000000000004,515,-0.014817683450237382,85.6,0.9939067584276199,3120000,3.0452678459882736,118.50000000000013,0.19006537752225994,1.5610739457372085,1282.41
0.5947437262535096,391,43.8,515,-0.017781066230963916,86.02,0.9637725216150284,3128000,2.5238351756334305,132.10000000000002,0.04763163045514375,0.867465098895506,1272.86
0.598990883231163,392,43.8,515,-0.018253055160748773,86.53,0.9833540451526642,3136000,2.4053792679309844,132.10000000000002,0.04613100340589881,0.8379421173610853,1286.34
0.6442137444019318,393,43.8,515,-0.012773446568462531,86.71,1.003056833744049,3144000,2.3683401447534562,131.10000000000002,0.04661383953411132,0.7143109939475347,1291.96
0.62827643096447,394,41.9,515,-0.01801966241153423,83.83,0.9943827468156815,3152000,2.4045910948514937,117.60000000000005,0.04451987855369225,0.7756378456158117,1284.45
0.6791428434848785,395,41.9,515,-0.01858377240365371,81.58,0.9911449074745178,3160000,2.4292279732227327,114.20000000000002,0.04662193840835244,0.8192801166679675,1278.87
0.6114357149600983,396,42.800000000000004,515,-0.00967943889379967,79.87,0.9746891909837723,3168000,2.4392362999916077,114.0,0.044325201250612734,0.772421519495734,1284.36
0.6455082142353058,397,42.5,516,-0.01905278602906037,78.6,0.9730188596248627,3176000,2.3927871918678285,113.10000000000001,0.04414455733262002,0.7948290987660493,1278.74
0.2973279803991318,398,33.9,515,-0.02235163652381743,69.96,1.0120737040042878,3184000,2.3007305949926375,108.10000000000001,0.04060519762570038,0.6104296884898173,1205.61
0.6737639474868774,399,25.6,516,-0.0029433356277877463,67.71,1.0113396501541139,3192000,1.955356674194336,108.10000000000001,0.029594431621953843,0.5713649803720566,1179.58
0.5449234867095947,400,25.6,516,-0.015213691676035524,66.99,0.9959029120206833,3200000,2.60658449113369,108.10000000000001,0.05568681634496898,0.8646520104506918,1175.61
0.63766073346138,401,25.6,516,-0.017525065222143893,69.07,0.9910951876640319,3208000,2.8369786298274993,112.10000000000001,0.06247630847617984,1.025505831101762,1166.81
0.5961578017473221,402,25.6,516,-0.021182824159623123,68.87,1.0198903614282608,3216000,2.67411062002182,114.0,0.0556077472679317,0.8073662298269393,1157.49
0.6334011662006378,403,25.6,516,-0.013922672183371105,68.46,1.0046051955223083,3224000,2.5221853959560394,114.0,0.0499515099870041,0.8022399739789592,1147.43
0.6301387500762939,404,22.0,516,-0.019790581255801954,67.05,0.985159940123558,3232000,2.6135592925548554,113.10000000000001,0.052173679829575124,0.774120621495366,1147.81
0.6697818237543106,405,22.0,516,-0.010498238701111405,65.76,0.9949210065603257,3240000,2.0490972024202345,112.10000000000001,0.033717121607623995,0.6268937716808577,1134.19
0.676704735159874,406,22.0,516,-0.022949826295371168,66.1,0.9833606266975403,3248000,2.649712780714035,109.20000000000002,0.05557421532459557,0.8378517312867512,1129.07
0.538158484697342,407,22.0,516,-0.009741146469459637,66.46,1.0031757599115372,3256000,2.90015505194664,111.20000000000002,0.07965241931378841,0.9969886326446875,1130.51
0.6218194395303727,408,22.0,516,-0.020457332053629217,67.62,0.9763385325670242,3264000,2.4621753811836244,111.20000000000002,0.04665369932539761,0.8041478900781898,1130.42
0.5787128049135208,409,28.3,516,-0.018452893223729915,71.47,0.9491155004501343,3272000,2.736093056201935,123.30000000000011,0.06411314067896455,0.8676745591116116,1153.98
0.5976953327655792,410,28.3,516,-0.017189122052513994,73.08,0.9894810074567795,3280000,2.5261396729946135,123.30000000000011,0.04836711327079683,0.8386920997659931,1162.84
0.5804572701454163,411,28.3,516,-0.010230662921676412,74.36,0.9832842695713043,3288000,2.490912736058235,135.3,0.06241774377413094,0.8151629339674372,1161.41
0.6535265070199966,412,28.3,516,-0.015328381989929767,74.68,0.9851064229011536,3296000,2.53162197470665,135.3,0.05033567409031093,0.7827321357255036,1168.03
0.6014850145578384,413,32.9,516,-0.012018660764442756,78.61,0.9836364990472793,3304000,2.552675106525421,139.40000000000012,0.05410908692516386,0.8882344719203279,1190.47
0.6692764389514924,414,36.0,516,-0.021013952804496513,79.82,0.9653425645828247,3312000,2.238343577980995,139.40000000000012,0.04045108494348824,0.6848363816712815,1212.96
0.6189988321065902,415,40.9,516,-0.011873983787663746,83.84,0.9562779790163041,3320000,2.348309428691864,139.40000000000012,0.04276105808094144,0.7550530622613405,1263.82
0.6189432591199875,416,40.9,516,-0.014759804084314964,85.06,0.9658566427230835,3328000,2.2137246131896973,139.40000000000012,0.03895516966469586,0.6921363292191114,1276.37
0.6153810948133469,417,40.9,516,-0.020950536596064922,82.27,0.961349048614502,3336000,2.5478581941127776,135.10000000000002,0.05163211322389543,0.853844211452484,1270.46
0.5865810078382492,418,43.9,516,-0.016128369138532436,84.36,0.9568909311294556,3344000,2.5784068655967713,135.0,0.05074663757812232,0.7991265407844523,1293.11
0.6673800647258759,419,40.9,516,-0.020196978547028267,83.59,0.9664095491170883,3352000,2.442905908226967,135.0,0.04941366476006806,0.7371509052952585,1285.81
0.6301820456981659,420,42.7,516,-0.014890299853868782,83.5,0.9790770363807678,3360000,2.3396356654167176,135.0,0.04208845414686948,0.6798203489196304,1280.9
0.5180398386716842,421,43.9,516,-0.020910148686962202,83.93,0.9050011645257473,3368000,2.614799430370331,127.80000000000007,0.05778311752248556,0.7951648520202026,1283.86
0.20577980995178222,422,0.0,516,-0.008532723708776757,43.87,1.0014320678636432,3376000,1.8298386693000794,101.10000000000001,0.02524583966936916,0.6001963868438239,824.65
0.6588877618312836,423,0.0,516,-0.004485650994174648,41.39,0.9812627291679382,3384000,1.8732588964700698,100.10000000000001,0.025075869718566537,0.5701753781296077,789.85
0.6250824898481369,424,0.0,516,-0.01823669744335348,39.48,0.9190968894958496,3392000,2.2913798689842224,100.10000000000001,0.041655251570045945,0.7658615697911538,772.63
0.25221055150032046,425,0.0,516,-0.006732965022674762,22.08,1.1599178165197372,3400000,2.0302193862199784,56.90000000000008,0.03056311096763238,0.6660020248596061,561.7
0.6268774819374084,426,0.0,516,-0.01992496515973471,20.37,0.9539249956607818,3408000,2.315526362657547,54.20000000000002,0.04251032064668834,0.8084777141157481,548.97
0.6382880461215973,427,0.0,516,-0.01879123982915189,17.78,0.9792510837316513,3416000,2.415724055171013,46.0,0.045054547735489905,0.7587321670052859,538.26
0.6301375007629395,428,0.0,516,-0.012557125850580633,18.37,0.9610630249977112,3424000,2.276007165312767,46.400000000000034,0.039908422874286774,0.7215396996339507,537.18
0.630353142619133,429,0.0,516,-0.008106693890294992,21.32,0.9555871349573135,3432000,2.2408120691776277,60.10000000000001,0.03857992989011109,0.7728040226625791,576.55
0.6635144692659378,430,0.0,516,-0.014938366144197062,25.41,0.9918722009658814,3440000,2.2488662534952164,62.300000000000026,0.0388037538388744,0.6573301642455767,638.38
0.7109989309310913,431,0.0,516,-0.00931850609369576,27.06,0.9838297271728516,3448000,2.494097175002098,63.20000000000002,0.048736559874378145,0.776523799052018,667.71
0.5300791579484939,432,0.9000000000000004,516,-0.013413782093703048,37.87,1.0036521691083908,3456000,3.3693800657987594,74.10000000000001,0.15119951060041786,1.2336517159733247,771.25
0.6116123926639557,433,1.0,516,-0.007583698659145739,43.64,0.981193710565567,3464000,3.3125587958097458,89.20000000000002,0.21367196823004633,1.960959663223607,819.98
0.5807744169235229,434,1.9000000000000004,516,-0.02584929675795138,51.04,0.9963713490962982,3472000,2.872108292579651,97.20000000000002,0.07823822606354952,0.8861477472049795,896.29
0.6357093840837479,435,3.9000000000000004,516,-0.012235931581817567,58.11,0.9935429805517196,3480000,2.6562389302253724,102.0,0.056958515495061875,0.8693512217854176,974.14
0.6674157190322876,436,4.0,517,-0.019624982311797795,62.03,0.9781173485517501,3488000,2.16532827436924,104.3000000000002,0.03996979660354555,0.6587074117072014,1026.24
0.6657243621349335,437,4.0,517,-0.01592045769357355,66.76,0.9593834465742112,3496000,2.858556398153305,126.30000000000011,0.06722347341943533,0.9574213952535771,1047.73
0.6857851064205169,438,4.0,517,-0.008517528356460389,68.38,0.9445441794395447,3504000,2.221993973851204,126.30000000000011,0.038130277660675345,0.6498142414680581,1059.49
0.6505587255954742,439,4.0,517,-0.01829937175352825,73.35,0.9490178167819977,3512000,2.264657429456711,131.70000000000005,0.0426466867653653,0.7353305706697334,1115.27
0.670395301580429,440,15.400000000000002,517,-0.02082964106363761,74.9,0.953568125963211,3520000,2.2227700477838517,131.70000000000005,0.041545972395688295,0.6973806083989593,1140.02
0.6193386930227279,441,35.8,517,-0.01549511827499373,85.02,0.9745923203229904,3528000,2.8756079363822935,143.80000000000007,0.07403863933403045,1.0572951117532485,1250.15
0.636312467455864,442,37.900000000000006,517,-0.011821509574656375,87.26,0.9537370860576629,3536000,2.2223875868320464,143.80000000000007,0.04034456730354577,0.7170211198460578,1276.44
0.6104707914590836,443,38.900000000000006,517,-0.01609708292846335,92.64,0.981865427494049,3544000,2.7987609684467314,174.50000000000006,0.06117934199981392,0.9069723195581385,1317.08
0.6253961825370788,444,47.6,517,-0.020530008035711943,97.57,0.9906972473859788,3552000,2.5872841906547546,174.50000000000006,0.054687147196382284,0.8103258096258188,1346.25
0.6649391382932663,445,49.8,517,-0.023703514967346562,100.69,0.9789128780364991,3560000,2.858148989081383,181.1000000000002,0.07087395571637899,1.0333956621382916,1357.42
0.6483490163087845,446,49.8,517,-0.014688474509166554,101.69,0.9731462621688842,3568000,2.3132538694143294,181.1000000000002,0.04319603611715138,0.7685574493337427,1356.49
0.5849531489610672,447,49.8,517,-0.019248706535145176,103.9,0.9693412935733795,3576000,2.3795387822389604,181.1000000000002,0.04890567735303193,0.8957576740849963,1370.96
0.5793449866771698,448,53.800000000000004,517,-0.018934986939420924,106.55,0.9783496201038361,3584000,2.548375084400177,181.1000000000002,0.052799868751317265,0.8783978680437152,1398.48
0.471991503238678,449,54.0,517,-0.020115562843857335,105.22,0.98117307305336,3592000,3.467650347352028,174.50000000000006,0.1799362354213372,1.4367757354701387,1392.69
0.03601913452148438,450,7.800000000000001,517,-0.03509134890453424,85.62,1.061240664124489,3600000,2.731843138933182,139.3,0.05996411338448524,0.9896962116347515,1217.03
0.33270528316497805,451,2.0,517,-0.004658468562411144,68.21,1.0651183474063872,3608000,2.101373969912529,138.10000000000002,0.031065287766978145,0.7051217578912551,1006.8
0.705268497467041,452,2.0,517,-0.00634776904975297,66.16,1.001925328373909,3616000,1.7683334743976593,138.10000000000002,0.02499417047947645,0.5534853668416821,978.08
0.6497779929637909,453,2.0,517,-0.016228662516805343,61.11,1.0035414373874665,3624000,2.0763631117343904,132.20000000000002,0.035280851293355224,0.6459133770739206,959.03
0.68053027510643,454,2.0,517,-0.008813615429389757,59.35,0.9964506906270981,3632000,2.7465240120887757,127.0,0.06096485683694482,0.8698337346854256,947.68
0.22355183243751525,455,2.0,517,-0.03349199394579046,49.85,1.0305085229873656,3640000,2.745996353030205,114.40000000000003,0.07390785200987011,0.8162643545825694,861.1
0.6746668595075608,456,2.0,517,-0.002502062296262011,45.7,0.9861518639326096,3648000,1.8550351858139038,111.10000000000001,0.02675528984516859,0.5295989216356509,825.61
0.662394962310791,457,2.0,517,-0.01114750561537221,42.93,1.0258741575479506,3656000,2.24985662817955,108.30000000000003,0.041818724274635316,0.6396733439278327,800.24
0.6756543862819672,458,2.0,517,-0.01500687577019562,40.5,1.0236375123262405,3664000,2.319772309064865,93.80000000000007,0.043021686226129535,0.6680568096215741,799.43
0.4168661320209503,459,2.0,517,-0.02607753313583089,37.23,0.9859598994255065,3672000,2.4700753182172774,90.10000000000001,0.04979453371372074,0.7930170530183325,790.15
0.6763450598716736,460,2.0,517,-0.008557746731821681,36.95,0.977161740064621,3680000,1.905404959321022,90.10000000000001,0.029545081993564964,0.5475648003193755,787.81
0.6785825061798095,461,2.0,517,-0.016018874875298933,38.36,1.0092728763818741,3688000,2.141794074177742,90.10000000000001,0.038915497865527865,0.6585394659982805,821.02
0.661849604845047,462,5.0,517,-0.015671091066033115,44.85,1.0198846179246903,3696000,2.682262907028198,91.0,0.055843723169527945,0.8839260697906178,911.84
0.6516945993900299,463,9.0,517,-0.016621154761232902,48.14,1.0177540695667266,3704000,2.276059033870697,91.0,0.05177378519438207,0.8366303704591492,948.1
0.6527720552682876,464,10.9,517,-0.019467942511255387,50.3,1.0099480605125428,3712000,2.413606083393097,91.0,0.04487687302287668,0.7842399357842815,983.39
0.6091675209999085,465,11.9,517,-0.02508957104233559,55.25,0.9868167102336883,3720000,2.612801169753075,108.0,0.060614561885595324,0.9371596305616159,1023.47
0.6580728542804718,466,11.9,517,-0.01759664387369412,55.68,0.9923820000886917,3728000,2.1459521049261094,108.0,0.0412089018849656,0.6538381787717624,1021.41
0.6264981186389923,467,11.9,517,-0.020532871569812414,52.92,0.9818838256597519,3736000,2.498291072845459,97.1000000000001,0.051714704120531675,0.8020861883937717,1012.98
0.6919274753332139,468,11.9,517,-0.01158735106473614,55.44,0.9808068436384201,3744000,1.9882249426841736,108.10000000000001,0.03327892323490232,0.5850967938697981,1040.38
0.5854440712928772,469,13.8,517,-0.013884191673860187,57.71,0.982908079624176,3752000,2.486441272497177,109.10000000000001,0.05034789313096553,0.7548101133229922,1060.55
0.6132906949520112,470,19.0,518,-0.030327834477648138,66.69,1.0285261797904968,3760000,3.0716947501897813,121.50000000000004,0.08578649149974808,1.0834989419306842,1129.26
0.6412925666570664,471,19.0,518,-0.020490723680450174,70.75,1.02143090903759,3768000,2.300219466686249,126.0,0.04233591795898974,0.7725719746083916,1161.4
0.5638781130313874,472,19.0,518,-0.011644474804052151,74.06,0.98657031416893,3776000,2.442196665406227,128.70000000000005,0.06119090515188873,0.8392561566044577,1171.43
0.616141004562378,473,19.0,518,-0.02848479678737931,75.04,0.9906558954715728,3784000,2.74141989171505,130.50000000000006,0.062345045139081776,0.9154212184606034,1162.67
0.6252587813138962,474,20.799999999999997,518,-0.012430684943756204,77.25,0.9669343876838684,3792000,2.4966483694314956,135.60000000000005,0.051304391962476076,0.9241872042571292,1176.34
0.5485859137773513,475,27.8,518,-0.01653956505120732,83.35,0.9599749320745468,3800000,2.9004460752010344,145.2,0.07046699072234333,1.2125162439559214,1219.11
0.6547221523523331,476,32.9,518,-0.014823091466678307,86.44,0.9837281459569931,3808000,2.4761587023735045,145.2,0.05222474716603756,0.7394654469827076,1252.86
0.6653037285804748,477,47.7,518,-0.005034573058364913,90.59,1.0143137794733048,3816000,2.555715220570564,147.30000000000004,0.056021910780109464,0.7973337604185988,1282.09
0.6785089945793152,478,50.900000000000006,518,-0.01799776857413235,94.35,1.0252231824398041,3824000,2.243868301510811,151.70000000000016,0.04190661776810885,0.6916789603502954,1306.88
0.6820285880565643,479,51.9,518,-0.023300501525227446,93.16,1.0235536938905716,3832000,2.469874559044838,145.2,0.05176526315044612,0.701653314174304,1308.17
0.6067095953226089,480,52.0,518,-0.015121696375135798,94.89,1.0036339503526688,3840000,2.6013648480176927,147.30000000000004,0.05477639699354768,0.9199032802740025,1321.62
0.6481571388244629,481,52.0,518,-0.018244411814957857,97.61,0.993379783630371,3848000,2.2766977941989897,150.50000000000006,0.04357628934085369,0.7237923304940717,1335.54
0.6200648385286331,482,51.9,518,-0.018822706461214693,97.71,0.9787353241443634,3856000,2.646334526538849,150.50000000000006,0.05893804670777172,0.7722169208057487,1339.15
0.6334151190519333,483,51.8,518,-0.026283477608230896,100.82,0.9834541577100754,3864000,2.597232956290245,157.3000000000002,0.05463161703199148,0.8340636497378056,1353.67
0.5702670466899872,484,49.8,518,-0.026884871012525763,101.9,0.9828629142045975,3872000,2.935945873260498,182.10000000000002,0.09519146698061377,1.1383551749437326,1350.11
0.6264253622293472,485,49.8,518,-0.03536843106179731,101.22,0.9569714254140854,3880000,2.6254451698064805,182.10000000000002,0.059485851894132795,0.8531930073702862,1337.79
0.34052419900894165,486,36.8,518,-0.021911914034280926,89.54,0.9946791535615921,3888000,2.4955145555734632,150.50000000000006,0.04845027707982808,0.9335999210414058,1251.53
0.6005408734083175,487,35.0,518,-0.01633406139269937,86.57,0.9513315838575364,3896000,2.3242483490705492,143.70000000000007,0.04242578247562051,0.8146153145435017,1231.95
0.6754690480232238,488,35.0,518,-0.012247195396630559,86.66,0.9241002279520035,3904000,2.9565295869112016,150.50000000000006,0.08577547294087708,1.252912489823473,1231.6
0.6482409882545471,489,36.8,518,-0.013797188520547933,88.5,0.9238524472713471,3912000,2.8151227045059204,158.3000000000003,0.06530207527801395,0.9362378331017286,1229.65
0.6399707615375518,490,34.900000000000006,518,-0.0099450152751524,89.24,0.9555960750579834,3920000,3.185221837759018,158.3000000000003,0.11081675816327334,1.0632271271464635,1219.41
0.5950954157114029,491,34.900000000000006,518,-0.031458195761952086,89.27,0.9809737777709961,3928000,2.7462477469444275,158.3000000000003,0.06367321359924973,0.8820893044267022,1212.53
0.5963164722919464,492,34.900000000000006,518,-0.02971812802235945,90.62,0.9833921426534653,3936000,2.8691262471675874,158.3000000000003,0.0772932606143877,1.0356349364431845,1215.33
0.6037875318527222,493,34.900000000000006,518,-0.016655932228750316,92.74,0.9781513875722885,3944000,3.118643925189972,186.20000000000002,0.09653210823889821,1.085125556127487,1221.7
0.6959007674455643,494,34.900000000000006,518,-0.012263223912450485,96.03,0.969615091085434,3952000,2.5973317724466325,196.90000000000018,0.05541639774106443,0.8243135316165374,1224.21
0.6684330922365188,495,33.8,518,-0.02920709035344771,98.04,0.9907100355625152,3960000,2.8289003628492355,200.50000000000014,0.07616139988414944,0.9458727552784971,1227.98
0.5809243685007095,496,33.8,518,-0.020704036413226278,97.65,0.9595072948932648,3968000,2.8127970123291015,200.50000000000014,0.07096947005484253,0.8835836553461864,1220.2
0.6266046142578126,497,31.8,518,-0.022378625747805928,97.43,0.9701796710491181,3976000,2.6789364683628083,200.50000000000014,0.05619061565026641,0.8346750627423764,1216.39
0.6330835860967636,498,30.0,518,-0.009588130716001614,95.67,0.9797064810991287,3984000,2.276734642982483,200.50000000000014,0.043010633573867384,0.6406430998780621,1208.94
0.6491398370265961,499,30.0,518,-0.02052022870600922,94.81,0.9633260381221771,3992000,2.7879671090841294,200.50000000000014,0.06449095597490669,1.0019456066944994,1207.44
0.6418429625034332,500,30.0,518,-0.019940277909699943,95.06,0.9794340962171555,4000000,2.277978075146675,200.50000000000014,0.04316834704950452,0.7805409631940727,1213.95
0.6207577079534531,501,34.900000000000006,518,-0.011698842353507644,102.9,0.9627874714136123,4008000,2.9861630952358245,214.40000000000003,0.07750548970885575,0.9701111389836866,1260.92
0.6126830422878266,502,42.800000000000004,518,-0.032897458935622126,107.27,0.990073773264885,4016000,2.791182215809822,214.40000000000003,0.06751226556487382,0.9010451272904594,1297.39
0.7010843980312348,503,44.8,518,-0.009368993278185371,107.32,0.9651108998060226,4024000,1.9727463912963867,214.40000000000003,0.03358884243760258,0.6652722980068496,1300.7
0.6055512404441834,504,48.8,518,-0.018256462827703216,109.01,0.9778271049261094,4032000,2.643219268321991,214.40000000000003,0.05405907882843167,0.8896558299094948,1324.01
0.5203285336494445,505,49.9,518,-0.017162118753185497,107.56,0.9799161744117737,4040000,3.0128831565380096,199.50000000000006,0.07740860842168332,0.9714305479331543,1338.72
0.6247881805896759,506,48.8,518,-0.010388381507073063,108.8,0.987481837272644,4048000,2.355958132147789,199.50000000000006,0.04845352578908205,0.7598982852677785,1335.55
0.5698242342472076,507,48.8,518,-0.023980683350819165,109.79,0.9594627130031586,4056000,3.024318026304245,199.0,0.0837618217477575,1.0058013369445975,1349.99
0.7606568568944931,508,50.6,518,-0.013419510647945571,114.85,0.9378959661722184,4064000,2.9551588672399522,199.50000000000006,0.07208649677224457,1.0716301716519432,1363.37
0.6207518577575684,509,50.6,518,-0.0054487501247785985,115.13,0.9520083045959473,4072000,2.701754477620125,199.50000000000006,0.06407341510523111,0.8809127704679531,1365.52
0.6721970546245575,510,52.8,518,-0.014399051773361862,113.23,0.9396073269844055,4080000,2.610161688923836,199.50000000000006,0.06246090174652636,0.8139183188625361,1353.58
0.688181523680687,511,53.0,518,-0.02611752588127274,115.17,0.9134037292003632,4088000,3.124287519454956,199.50000000000006,0.08511835718993098,1.2151262517884007,1367.92
0.6830004060268402,512,53.0,518,-0.025436547253339086,114.39,0.9522048372030258,4096000,2.9577414470911028,199.50000000000006,0.0705241968203336,1.1382611002783016,1368.35
0.7017034631967545,513,52.8,519,-0.01588678771047853,114.69,0.9555325746536255,4104000,2.7385792553424837,204.40000000000003,0.06010163236409426,0.8920420292602909,1358.63
0.6016873699426651,514,53.0,519,-0.01691194966682815,118.72,0.9371929168701172,4112000,2.520779600143433,208.10000000000002,0.05380170943681151,0.786232321639503,1369.02
0.6704560601711274,515,57.0,519,-0.02184774663881399,124.91,0.9517231148481369,4120000,3.446739784479141,209.90000000000006,0.10207204272039234,1.2483910201598456,1391.85
0.6194977641105652,516,56.8,519,-0.016750935937743634,123.28,0.9722098994255066,4128000,2.7487109196186066,208.10000000000002,0.059790389272384344,0.9073782891121768,1386.24
0.6286631196737289,517,56.8,519,-0.013730854701716453,123.61,0.9820589584112167,4136000,2.7083677899837495,212.0000000000001,0.05969515610486269,0.9868394343153021,1385.81
0.6898119390010834,518,55.9,519,-0.008200756732330774,121.67,0.9707708376646041,4144000,2.2905765241384506,212.0000000000001,0.04548321433831006,0.6776651079515689,1374.54
0.6047678518295289,519,56.9,519,-0.024189997336652596,122.0,1.0019997072219848,4152000,2.3485526394844056,212.0000000000001,0.049059399883262814,0.7989776690854012,1380.08
0.6809724354743958,520,60.0,519,-0.018981096327188425,127.89,0.9622608262300492,4160000,3.524550011754036,226.9000000000001,0.12453814586624504,1.2505327171525218,1393.75
0.6459223389625549,521,59.9,519,-0.012305232308062842,127.7,0.9749073761701584,4168000,2.2248216354846955,226.9000000000001,0.0401320024067536,0.6789138124033924,1386.18
0.3865709298849106,522,55.9,519,-0.035051524823793444,130.37,1.003789867758751,4176000,4.318923236131668,245.40000000000003,0.16322678384371103,1.6038509785751232,1383.68
0.15688799262046815,523,21.400000000000002,519,-0.023856978886669822,112.93,1.103375616669655,4184000,2.437291684746742,236.0000000000001,0.05137429534457624,0.9557586281472783,1272.76
0.6782936584949494,524,21.400000000000002,519,-0.008814143083727686,109.66,0.9843939411640167,4192000,2.0934187817573546,236.0000000000001,0.03778758757282048,0.6918646333184327,1250.62
0.6015790110826492,525,21.400000000000002,519,-0.0354850401787553,104.14,1.0150112980604171,4200000,2.835738942027092,226.9000000000001,0.08274716299260035,0.9597252912467623,1221.22
0.3163419771194458,526,1.0,519,-0.007594804374493833,54.39,1.2734784591197967,4208000,1.7296535134315492,124.30000000000003,0.020868158568628132,0.599429129764018,788.18
0.7025530445575714,527,1.0,519,-0.004248924625280779,43.21,1.0955055260658264,4216000,1.8662626397609712,115.60000000000005,0.027543546822853385,0.5496401789704489,661.28
